chr	start	end	enhancer_class	n_abc_pairs	mean_delta_abc	mean_delta_unnorm	n_gained	n_lost
chr14	16547882	16548198	Stable	1	0.002699	0.004141	0	0
chr18	23821474	23822271	Stable	4	0.0059635	-0.00584675	1	0
chrX	134425836	134426008	Stable	2	-0.0156255	-0.002047	0	1
chr5	38636217	38636759	Stable	9	-0.000721000000000001	-0.0144031111111111	2	5
chr13	117311575	117311901	Stable	1	0.004571	0.005698	0	0
chr7	142375314	142375838	Stable	4	-0.008155	-0.09699325	0	1
chr16	74412729	74413292	Stable	3	-0.0114523333333333	0.0432256666666667	1	2
chr4	88763408	88763765	Stable	30	-0.00367216666666667	-0.0392644666666667	7	12
chr10	35654810	35655131	Stable	1	-0.00645	-0.002648	0	0
chr6	72512337	72513139	Stable	4	0.00440625	0.077986	0	0
chr7	35130127	35130620	Stable	2	-0.022548	-0.0198675	0	2
chr11	50604418	50604707	Stable	2	0.0049355	0.053944	0	0
chr19	30157056	30157358	Stable	1	-0.000992	0.012651	0	0
chr12	14150057	14150388	Stable	4	-0.0314505	-0.01450375	0	3
chr4	119008628	119008842	Stable	1	0.021225	0.040224	1	0
chr8	87233767	87234679	Stable	27	0.00728681481481481	0.0770197407407407	11	7
chr6	50776905	50777337	Stable	2	0.005518	-0.0151285	0	0
chr3	68824373	68824710	Stable	1	-0.001439	0.010447	0	0
chr6	135203828	135204119	Stable	3	-0.00560466666666667	0.039974	0	0
chr8	104985015	104985279	Stable	3	0.015979	0.0339906666666667	2	0
chr1	87012630	87012974	Stable	9	-0.0196642222222222	-0.0636461111111111	0	5
chr7	97082864	97082946	Stable	1	0.000202	0.02735	0	0
chr18	80101470	80102065	Stable	10	0.0020308	0.0243099	3	1
chr9	110877984	110878114	Stable	2	-0.020199	-0.039334	0	2
chr11	61692934	61693461	Stable	1	0.00119	0.052188	0	0
chrX	12840087	12840675	Stable	2	0.00577	0.152835	0	0
chr2	130839808	130840593	Stable	4	0.00227675	0.0059425	1	0
chr14	54863761	54864397	Stable	22	-0.0172070909090909	-0.386009	1	7
chr2	26500070	26500332	Stable	1	-0.003313	-0.009568	0	0
chr10	31253055	31253278	Stable	1	0.021347	0.012025	1	0
chr2	167651727	167651953	Stable	1	0.003529	0.038469	0	0
chr4	130036969	130037472	Stable	1	-0.01012	-0.081797	0	1
chr17	46889435	46889976	Stable	3	0.00596933333333333	0.131877	0	0
chr6	54538679	54539218	Stable	4	0.00272675	-0.02642775	0	0
chr16	91505133	91505662	Stable	4	0.00416725	0.0304555	1	0
chr14	34378885	34379175	Stable	2	-0.011533	-0.012916	0	2
chr18	46525123	46525289	Stable	2	0.005373	0.064711	0	0
chr1	173389698	173390336	Stable	24	0.00789191666666667	-0.005852375	11	4
chr18	64981914	64982237	Stable	1	0.002421	0.027412	0	0
chr3	95629887	95630073	Stable	1	0.002664	0.121266	0	0
chr10	103369002	103369394	Stable	5	0.0327916	0.03175	5	0
chr3	28265403	28265524	Stable	6	-0.0103306666666667	0.0107253333333333	1	3
chr2	52419394	52419641	Stable	2	-0.011188	-0.086933	0	2
chr1	36512502	36512757	Stable	4	0.00442075	0.04652325	0	0
chr4	148167029	148167304	Stable	2	-0.001645	0.01053	0	0
chr15	94430865	94431311	Stable	1	-0.045686	-0.056584	0	1
chr6	17991764	17991859	Stable	1	-0.011925	-0.001179	0	1
chr11	52335964	52336226	Stable	3	-0.00145166666666667	0.00637866666666667	0	0
chr19	43465644	43466239	Stable	6	-0.0133708333333333	-0.150106666666667	0	2
chr15	3232481	3232667	Stable	2	0.0024645	-0.002367	1	0
chr9	46185221	46185492	Stable	2	-0.0021465	-0.017641	0	0
chr10	20170394	20171207	Stable	11	0.010361	0.0389324545454545	5	0
chr16	36770943	36771070	Stable	1	0.004322	0.011604	0	0
chr2	30355861	30356557	Stable	3	-0.0152986666666667	-0.394121333333333	0	3
chr7	140125271	140125547	Stable	7	-0.0103214285714286	-0.0979255714285714	0	4
chr1	37922636	37922843	Stable	1	-0.054693	-0.273034	0	1
chr8	117794629	117794886	Stable	2	-0.0048605	-0.0665705	0	0
chr18	83429684	83430225	Stable	6	0.00409783333333333	0.0183555	2	1
chr9	121398545	121399191	Stable	7	0.00666	0.0663	1	0
chr12	29096193	29096342	Stable	1	-0.001016	0.017238	0	0
chr3	136456557	136456666	Stable	1	-0.013724	-0.021189	0	1
chr3	41198345	41198552	Stable	2	-0.005884	-0.0010675	0	0
chr10	39369414	39370022	Stable	24	0.0130924166666667	0.08752575	10	5
chr9	120873294	120873720	Stable	6	0.0188915	0.257339166666667	4	0
chr1	87042054	87042341	Stable	1	-0.003047	0.03183	0	0
chr3	103851027	103851694	Stable	16	0.00470675	0.0818746875	8	4
chr1	39085972	39086666	Stable	1	0.020191	0.012489	1	0
chr17	29975549	29976089	Stable	4	0.00025225	-0.00653825	0	0
chr8	106887921	106888096	Stable	4	-0.0046415	-0.03621475	0	0
chr18	13971195	13971364	Stable	2	0.003995	0.083823	0	0
chr15	81859765	81860228	Stable	11	0.00983245454545455	0.267549636363636	5	0
chr8	46149422	46149561	Stable	2	-0.001004	0.047235	0	0
chr11	62744199	62744343	Stable	1	-0.00107	-0.038047	0	0
chr15	100161742	100162120	Stable	2	-0.009601	-0.1229275	0	1
chr4	126120111	126120288	Stable	2	-0.0072315	-0.074244	0	0
chr2	117263906	117264050	Stable	2	0.0104065	0.0206385	1	0
chr4	141867657	141867772	Stable	1	0.007717	0.096497	0	0
chr9	92549852	92550085	Stable	2	0.0015715	0.000741	0	0
chr2	122605926	122606129	Stable	1	0.009795	0.064618	0	0
chr2	155806537	155806914	Stable	19	-0.008034	-0.143542421052632	1	6
chr9	47708265	47708672	Stable	1	0.018612	0.049968	1	0
chr11	4096552	4097078	Stable	34	-0.0090139705882353	-0.0480235294117647	3	13
chr17	21679632	21680218	Stable	4	0.015559	0.09799075	4	0
chr13	42709753	42710317	Stable	1	-0.004461	0.004418	0	0
chr1	93083463	93083927	Stable	2	-0.0032415	-0.0110115	0	0
chr11	77467197	77467366	Stable	1	-0.01082	-0.066878	0	1
chr15	78082166	78082473	Stable	1	-0.002892	-0.015675	0	0
chr1	19421272	19421547	Stable	1	0.024012	0.00884	1	0
chr2	39007923	39008547	Stable	9	-0.00270811111111111	0.03238	1	2
chr11	49652890	49653201	Stable	1	0.002005	0.004728	0	0
chr5	8223710	8224237	Stable	5	-0.0228614	-0.027601	0	4
chr4	135890033	135890172	Stable	1	-0.000693	-0.030279	0	0
chr6	137633105	137633462	Stable	9	0.004676	-0.00268088888888889	4	1
chr15	62571812	62572123	Stable	1	0.364621	0.790374	1	0
chr11	115282533	115282698	Stable	1	0.005529	0.148445	0	0
chr3	135726078	135726476	Stable	3	-0.00912566666666667	-0.012903	0	2
chr11	95719466	95719677	Stable	1	-0.001639	-0.038506	0	0
chr7	101679600	101679985	Stable	4	-0.00688725	-0.03550825	0	1
chr4	128811301	128811528	Stable	1	-0.006892	-0.053714	0	0
chr2	32583524	32583718	Stable	5	0.0011248	0.030323	0	0
chr4	141243003	141243214	Stable	1	0.017975	0.193356	1	0
chr9	35424923	35425010	Stable	1	0.004407	0.056177	0	0
chr1	5019209	5019624	Stable	3	-0.00373533333333333	-0.00509833333333333	0	0
chr9	45345442	45345923	Stable	3	-0.015945	-0.174582333333333	0	2
chr7	19131288	19131773	Stable	51	-0.00262541176470588	-0.0413952156862745	5	9
chr5	117569275	117569618	Stable	1	-0.006833	-0.023289	0	0
chr5	75596250	75596485	Stable	1	0.00623	0.016314	0	0
chr8	84634901	84635593	Stable	10	-0.0051349	0.0069034	0	2
chr7	16947167	16947286	Stable	3	0.004663	0.108524666666667	0	0
chr18	23885098	23885632	Stable	3	-0.00308033333333333	-0.0119353333333333	0	1
chr1	172047005	172047131	Stable	1	0.004954	0.035095	0	0
chr6	54133253	54133743	Stable	2	0.008469	0.049919	1	0
chr13	111787979	111788563	Stable	8	-0.000755625	0.002375125	0	0
chr8	75212785	75213414	Stable	6	-0.0089875	-0.064215	0	2
chr6	90463489	90463873	Stable	6	-0.0065795	0.0371891666666667	2	2
chr4	137072701	137073007	Stable	2	-0.0025325	-0.0172385	0	0
chr5	30343123	30343454	Stable	2	0.0029325	0.0198145	0	0
chr9	103579349	103579932	Stable	9	-0.00224633333333333	0.033943	2	2
chr2	153970355	153970555	Stable	1	-0.035688	-0.215355	0	1
chrX	111463223	111463331	Stable	8	0.0175255	0.024222125	4	2
chr14	20798847	20799024	Stable	3	0.006091	0.040383	0	0
chr12	112721904	112722224	Stable	1	-0.00209	0.061871	0	0
chr11	57103706	57104146	Stable	1	-0.008806	0.007595	0	0
chr11	117969168	117969403	Stable	2	0.0088605	0.117724	1	0
chr7	19619102	19619431	Stable	2	0.0067755	0.098635	0	0
chr5	35348876	35349215	Stable	3	0.00539966666666667	0.02488	1	0
chr19	3681406	3681645	Stable	1	0.006943	0.08034	0	0
chr17	83235277	83235608	Stable	2	-0.0032055	0.0317905	0	1
chr8	121562912	121563397	Stable	2	0.002039	0.0314345	0	0
chr2	167491276	167491479	Stable	2	0.000829	-0.00227	0	0
chr15	72547579	72547953	Stable	1	0.029658	0.352837	1	0
chr2	173173553	173173674	Stable	1	0.007646	0.018758	0	0
chr8	91133813	91134459	Stable	60	-0.00711603333333333	0.00557805	20	29
chr8	120214018	120214302	Stable	3	-0.00949	-0.0615873333333333	0	2
chr12	99052626	99053037	Stable	3	-0.0157483333333333	-0.0966366666666667	0	2
chr18	37879976	37880462	Stable	50	0.00361896	0.03152604	17	10
chr5	135962374	135963211	Stable	25	0.01768776	0.32245928	6	8
chr3	34443780	34443992	Stable	4	-0.01523225	0.003319	1	2
chr19	22884026	22884241	Stable	3	0.0163713333333333	0.089494	3	0
chr6	87100021	87100568	Stable	2	0.0207725	0.065728	2	0
chr5	108697315	108697656	Stable	1	0.000341	0.067087	0	0
chr4	141545556	141546665	Stable	12	-0.0008645	0.0643360833333333	2	2
chr5	108677278	108677389	Stable	10	0.0035668	0.0799369	3	1
chr4	117218988	117219128	Stable	1	-0.001907	0.018894	0	0
chr5	150436981	150437403	Stable	2	0.008754	0.023908	1	0
chr11	102455767	102456462	Stable	2	-0.001894	-0.032605	0	0
chr2	32854321	32854474	Stable	6	-0.000424166666666667	0.0359568333333333	0	0
chr19	58903933	58904276	Stable	1	-0.000728	-0.005036	0	0
chr13	33995325	33995494	Stable	2	0.000496	-0.003988	0	0
chr7	138107426	138108054	Stable	1	-0.017404	-0.022579	0	1
chr5	114773310	114773636	Stable	5	-0.0001104	0.1229102	0	0
chr13	37434151	37434636	Stable	4	-0.03586325	-0.0664075	0	2
chr14	54449006	54449548	Stable	2	0.006353	0.057698	0	0
chr18	38418906	38419368	Stable	1	0.003516	0.039133	0	0
chr11	62966811	62967231	Stable	1	-0.032778	-0.10044	0	1
chr11	77906937	77907200	Stable	3	0.004811	0.145294333333333	0	0
chr3	31213818	31214144	Stable	4	-0.00557675	-0.012657	0	1
chr17	35258102	35258427	Stable	1	-0.001426	0.049169	0	0
chr16	20716070	20716357	Stable	5	0.0091408	0.138533	2	0
chr5	111799762	111800234	Stable	3	-0.005478	0.0158316666666667	0	1
chr16	30600579	30600687	Stable	1	0.000868	0.030761	0	0
chr2	25878390	25879197	Stable	4	0.01244875	0.11704225	2	0
chr14	11823050	11823326	Stable	1	0.010757	0.004356	1	0
chr10	122680341	122680755	Stable	4	0.01791075	0.05738025	2	0
chr11	67085546	67085726	Stable	1	-0.000701	-0.021213	0	0
chr13	59445175	59445415	Stable	2	-0.0306495	-0.110857	0	2
chrX	101819305	101819448	Stable	1	-0.02855	-0.303308	0	1
chr5	118422161	118422515	Stable	1	0.030504	0.158	1	0
chr11	119732922	119733925	Stable	6	0.0043205	0.0851483333333333	1	0
chr3	89132403	89132714	Stable	1	0.003204	0.101122	0	0
chr15	100838789	100839247	Stable	2	-0.0213635	-0.109037	0	1
chr16	22797963	22798179	Stable	2	0.0113685	0.096417	1	0
chr7	99474875	99475082	Stable	1	0.005115	0.07318	0	0
chr7	130951102	130951325	Stable	1	0.004493	0.032061	0	0
chr4	156032149	156032393	Stable	1	0.011331	0.067402	1	0
chr7	132315504	132316039	Stable	1	0.025592	0.354269	1	0
chr8	35384825	35385373	Stable	1	-0.012187	-0.024623	0	1
chr15	98512761	98513004	Stable	1	-0.000648	0.000183	0	0
chrX	74085596	74085990	Stable	49	-0.000537897959183673	0.0205409387755102	17	12
chr13	102573256	102573946	Stable	3	0.0251526666666667	0.0566293333333333	2	0
chr10	83631813	83632173	Stable	1	-0.006807	-0.097315	0	0
chr9	42108382	42108718	Stable	2	0.006323	0.107575	0	0
chr6	52064077	52064551	Stable	3	0.00574266666666667	0.00746166666666667	2	0
chr7	142538049	142538305	Stable	1	-0.003075	-0.009968	0	0
chr7	45538308	45538790	Stable	2	0.001641	0.01609	0	0
chr10	121516278	121516506	Stable	3	0.00520233333333333	0.0315106666666667	0	0
chr4	126110700	126111347	Stable	3	0.007191	0.147569	0	0
chr2	132793890	132794451	Stable	3	-0.001461	-0.0201533333333333	0	0
chr16	91280593	91280820	Stable	1	0.001132	0.027582	0	0
chr8	123442850	123443654	Stable	16	0.0004933125	-0.0163925	2	3
chr13	49093416	49093881	Stable	1	0.000703	0.015092	0	0
chr11	37236445	37237073	Stable	1	0.016575	0.032153	1	0
chr3	25143552	25144343	Stable	1	0.011572	0.074604	1	0
chr10	126919145	126919416	Stable	2	0.002845	0.033367	0	0
chr10	75586316	75586513	Stable	1	0.007461	0.090319	0	0
chr12	84053387	84053878	Stable	1	0.003309	0.027459	0	0
chr2	151962498	151962810	Stable	3	-0.00431133333333333	0.00793466666666667	0	0
chr7	100590850	100591545	Stable	5	-0.0061198	-0.0564048	0	1
chr3	19566816	19567220	Stable	13	-0.005164	-0.0525267692307692	4	6
chr1	181379687	181379931	Stable	2	0.001923	0.0190035	0	0
chr11	60537178	60538125	Stable	10	0.0066751	0.066445	2	0
chr7	54836538	54836825	Stable	1	-0.014587	0.066435	0	1
chr4	148139900	148140947	Stable	7	0.00160228571428571	0.0457755714285714	0	0
chr12	102223345	102223750	Stable	2	0.0017215	0.05865	0	0
chr14	48162540	48162771	Stable	1	0.008487	0.06279	0	0
chr10	59950756	59951094	Stable	4	0.0059335	0.13862225	0	0
chr12	12287122	12287775	Stable	1	-0.00253	0.007514	0	0
chr7	101330944	101331254	Stable	3	0.00393733333333333	0.06	0	0
chr15	75835629	75835902	Stable	1	-0.004001	-0.026382	0	0
chr9	41108185	41108704	Stable	1	0.008633	0.107922	0	0
chr4	60153152	60153296	Stable	1	-0.022884	-0.009425	0	1
chr5	137030082	137030358	Stable	4	0.00105675	0.065702	0	1
chr5	88884189	88884330	Stable	1	-0.007166	-0.034834	0	0
chr19	5568903	5569166	Stable	2	0.004071	0.0610525	0	0
chr8	41175229	41175421	Stable	1	-0.005974	-0.023495	0	0
chr7	46350265	46350362	Stable	1	-0.002903	0.004021	0	0
chr18	61489644	61489805	Stable	2	0.068711	0.892242	2	0
chr3	108148033	108148157	Stable	2	0.001987	0.0088115	0	0
chr4	62735988	62736323	Stable	1	0.008581	0.02737	0	0
chr15	103323129	103323593	Stable	1	-0.007281	-0.02634	0	0
chr6	48772027	48772266	Stable	5	0.0140706	0.0300028	4	0
chr18	39490259	39490564	Stable	2	-0.0138245	-0.054629	0	1
chr5	125465650	125466010	Stable	10	0.0029711	-0.0129354	2	2
chr5	88813233	88813463	Stable	2	-0.004383	-0.026866	0	0
chr17	80709994	80710688	Stable	1	0.005762	0.002356	0	0
chr1	75392929	75393435	Stable	4	0.0033625	0.00265325	0	0
chr10	99641936	99642032	Stable	1	0.029042	0.01957	1	0
chr17	31187362	31187694	Stable	4	-0.0478795	-0.332345	0	3
chr8	12983932	12984388	Stable	10	0.0092026	0.0692094	4	0
chr13	59557225	59557385	Stable	10	-0.0091261	-0.0497842	0	3
chr14	47086715	47087097	Stable	6	0.00281433333333333	0.077339	3	2
chr7	112241325	112241873	Stable	1	0.001035	-0.017019	0	0
chr9	41481885	41482134	Stable	1	-0.009314	0.005839	0	0
chr5	32746304	32746521	Stable	1	0.003266	-0.00143	0	0
chr3	88071785	88072091	Stable	1	-0.002527	-0.003383	0	0
chr1	90290909	90291112	Stable	1	-0.006864	-0.001802	0	0
chr2	25265818	25266591	Stable	52	-0.00209617307692308	-0.0666173076923077	7	13
chr2	37517074	37517522	Stable	2	-0.0088015	0.0050805	0	1
chr3	84951887	84952533	Stable	12	0.00255916666666667	0.0176165	4	4
chr11	100527057	100527353	Stable	2	0.001208	0.0080335	0	0
chrX	159532444	159532754	Stable	9	-0.0127325555555556	-0.045004	2	5
chr6	97278012	97278304	Stable	1	0.012684	0.018902	1	0
chr7	73192024	73192179	Stable	2	-0.0010145	0.020151	0	0
chr10	82858916	82859491	Stable	6	-0.0179165	-0.0879178333333333	2	1
chr15	101240797	101240958	Stable	2	0.0032385	0.0746225	0	0
chr6	54070805	54071685	Stable	7	-0.00990985714285714	-0.0788534285714286	1	3
chr4	127400502	127401169	Stable	3	-0.017854	-0.0482296666666667	0	2
chr9	89972370	89972692	Stable	4	0.01021175	0.0341325	1	0
chr18	82976023	82976227	Stable	4	-0.003767	-0.022106	0	0
chr17	75465358	75465601	Stable	1	-0.007588	-0.002044	0	0
chr10	84852638	84853077	Stable	1	0.0077	0.057535	0	0
chr8	72134979	72135972	Stable	2	0.006728	0.068489	0	0
chr9	121300311	121300446	Stable	1	0.004476	0.01574	0	0
chr6	100892459	100892616	Stable	1	-0.031372	-0.012762	0	1
chr6	82119339	82119622	Stable	2	0.0252485	0.061484	2	0
chr9	21410002	21410170	Stable	1	0.006291	0.07236	0	0
chr13	24989003	24989096	Stable	3	0.00909733333333333	0.0610503333333333	1	0
chr2	50655115	50655325	Stable	3	0.00171	0.0275053333333333	2	1
chrX	166660889	166661325	Stable	5	0.0124976	0.0732414	2	1
chr12	110786332	110786566	Stable	3	0.007611	0.106371666666667	0	0
chr1	5082838	5083406	Stable	6	0.0206425	0.0301708333333333	5	0
chr2	37788687	37788973	Stable	1	-0.002298	0.009634	0	0
chr11	85329219	85329797	Stable	6	-0.00371183333333333	0.0105246666666667	0	1
chr9	42943124	42943340	Stable	2	-0.035012	-0.0858585	0	2
chr10	14055599	14055962	Stable	5	-0.0014912	0.0203256	0	1
chr16	5881947	5882069	Stable	1	-0.00574	-0.019454	0	0
chr11	5157012	5157170	Stable	1	0.00817	0.127009	0	0
chr6	36819028	36819554	Stable	1	-0.016811	0.042775	0	1
chr3	97854746	97855217	Stable	1	-0.00607	-0.039487	0	0
chr1	190971742	190971904	Stable	2	0.000587	0.041453	0	0
chr2	167695889	167696070	Stable	1	-0.002239	0.020258	0	0
chr11	7064567	7064663	Stable	1	0.004533	0.103371	0	0
chr1	82243322	82243708	Stable	1	-0.029926	-0.06193	0	1
chr14	7791457	7792038	Stable	10	-0.0017917	0.0015118	4	4
chr11	84918550	84918859	Stable	4	-0.00081625	0.00115775	0	0
chr5	38153685	38154046	Stable	7	0.001444	-0.0254942857142857	1	1
chr5	120710053	120710705	Stable	2	0.009958	0.060007	1	0
chr11	70230513	70230713	Stable	5	0.0025552	0.0838	0	0
chr6	121087691	121088113	Stable	1	0.003224	0.099769	0	0
chr14	102916025	102916296	Stable	1	-0.005962	-0.024115	0	0
chr2	6469310	6469418	Stable	1	-0.069875	-0.163221	0	1
chr16	4551164	4551320	Stable	1	0.000923	0.026859	0	0
chr18	82475831	82476088	Stable	1	0.006941	0.075568	0	0
chr4	129608585	129609047	Stable	7	0.00688114285714286	0.144662714285714	2	0
chr4	132079686	132079849	Stable	2	0.002266	0.0340105	0	0
chr1	62777239	62777771	Stable	5	-0.0019574	0.019906	1	2
chr5	75046907	75047059	Stable	2	-0.014373	-0.0435185	0	2
chr4	148166448	148166813	Stable	9	0.00687111111111111	0.138757555555556	3	0
chr5	53212780	53212882	Stable	1	0.000456	0.029448	0	0
chr6	90535030	90535446	Stable	6	-0.0114188333333333	-0.066771	0	2
chr11	102102576	102102924	Stable	2	0.0025115	0.028998	0	0
chr5	124445172	124445389	Stable	1	0.001384	0.015543	0	0
chr13	52513668	52513834	Stable	1	0.00277	0.085161	0	0
chr13	38165107	38165200	Stable	1	0.000461	0.006281	0	0
chr15	25805354	25805526	Stable	1	0.002097	0.017187	0	0
chr12	79005559	79005792	Stable	3	0.00757233333333333	0.112393	1	0
chr11	72540285	72540751	Stable	1	-0.009139	-0.039616	0	0
chr8	124896595	124897139	Stable	3	0.00814366666666667	0.0821743333333333	2	0
chr6	118072209	118072626	Stable	8	-0.008003375	-0.012933125	1	2
chr3	87756037	87756568	Stable	5	-0.00844	-0.0204874	1	3
chr7	104501959	104502226	Stable	2	-0.031853	0.011455	0	2
chr14	63493587	63493928	Stable	1	0.027351	0.112278	1	0
chr4	106827762	106828249	Stable	1	-0.006158	-0.032166	0	0
chr5	74677569	74678204	Stable	18	0.00810188888888889	0.0269037777777778	9	3
chr2	122348457	122349388	Stable	7	0.00386828571428571	0.0850128571428571	0	0
chr1	152525076	152525451	Stable	1	0.022088	0.119309	1	0
chr11	35407710	35407917	Stable	1	0.005701	0.088983	0	0
chr19	47180178	47180266	Stable	1	0.002136	0.020248	0	0
chr16	11670413	11671321	Stable	2	-0.0037725	-0.0152505	0	1
chr18	15405176	15405418	Stable	2	0.011243	0.011389	2	0
chr2	163787767	163788170	Stable	2	0.011328	0.049537	1	0
chr2	33986550	33986668	Stable	1	0.003885	0.028399	0	0
chr7	27446705	27446835	Stable	2	0.004157	0.070285	0	0
chr3	102715103	102715495	Stable	2	0.0054455	-0.0068675	1	0
chr14	25116385	25116818	Stable	2	0.0049125	0.0319305	0	0
chr7	75854515	75854878	Stable	3	-0.006543	-0.0156733333333333	0	1
chr7	31148779	31149045	Stable	1	-0.006325	-0.055975	0	0
chr10	60109401	60109583	Stable	1	0.005203	0.274441	0	0
chr11	102166372	102166691	Stable	1	-0.000725	-0.026706	0	0
chr8	64843211	64843433	Stable	1	0.004607	0.024759	0	0
chr14	38629645	38629978	Stable	4	0.01389125	0.002961	3	1
chr2	11494763	11495321	Stable	3	-0.00142233333333333	0.00677566666666667	0	0
chr10	99084819	99085203	Stable	1	0.006276	0.007544	0	0
chr18	60680805	60681104	Stable	2	-0.005117	-0.033311	0	0
chr7	132806844	132807778	Stable	26	0.0118779230769231	0.172670461538462	16	3
chr9	65109359	65109869	Stable	1	0.011535	0.169637	1	0
chr19	45544948	45545438	Stable	5	0.0037428	0.0521102	2	1
chr6	119078927	119079308	Stable	2	-0.015331	-0.100915	0	1
chr2	181581033	181581306	Stable	5	0.0128262	0.2325058	4	0
chr13	58051327	58052044	Stable	1	-0.004884	-0.074383	0	0
chr9	8003427	8003855	Stable	2	-0.0066905	-0.006383	1	1
chr14	75845830	75845999	Stable	1	0.004816	0.142867	0	0
chr9	100446168	100446642	Stable	1	0.003575	0.025808	0	0
chr18	36529887	36530071	Stable	3	0.011449	0.149312	2	0
chr6	67266496	67267238	Stable	18	0.0186806666666667	0.00111611111111112	8	7
chr6	65950672	65950776	Stable	1	-0.235623	-0.192481	0	1
chr11	101783223	101783466	Stable	1	0.006951	0.053464	0	0
chr15	89365040	89365655	Stable	22	-0.0228939090909091	-0.527416363636364	0	19
chr18	75619780	75620301	Stable	1	-0.009574	-0.086157	0	0
chr16	62832554	62832734	Stable	1	0.024343	0.04965	1	0
chr4	125114730	125114866	Stable	1	0.001227	0.025418	0	0
chr2	79455253	79455484	Stable	4	0.00637275	0.09633025	0	0
chr8	35698109	35698484	Stable	4	-0.000657	0.00722125	0	1
chr8	84485808	84486280	Stable	4	0.00741525	0.01132975	1	0
chr11	61029939	61030555	Stable	3	-0.008641	-0.176363666666667	0	2
chr12	104091152	104091232	Stable	1	-0.037557	-0.055319	0	1
chr7	127129725	127129979	Stable	2	0.0099685	0.1626345	1	0
chr11	97428091	97428588	Stable	1	0.003831	0.092256	0	0
chr11	79908681	79909070	Stable	3	-0.0326443333333333	-0.147824666666667	0	2
chr14	60643183	60643386	Stable	1	0.011252	0.041123	1	0
chr5	35144699	35145119	Stable	1	-0.00709	-0.069219	0	0
chr2	156584457	156584620	Stable	1	0.001527	0.038781	0	0
chr3	57426559	57426626	Stable	1	-0.058347	-0.028635	0	1
chr11	97418631	97419137	Stable	1	0.007424	0.172418	0	0
chr10	5194406	5195043	Stable	2	0.0029635	-0.007958	1	1
chrX	102082450	102082568	Stable	4	-0.00264475	0.08450275	2	1
chr16	36708140	36708340	Stable	2	-0.013434	-0.012687	0	1
chr1	162665221	162665388	Stable	3	0.0104913333333333	0.0681546666666667	1	0
chr11	118164514	118165073	Stable	2	0.0085295	0.063816	0	0
chr8	122912755	122913281	Stable	1	-0.000629	0.005577	0	0
chr1	172205240	172205396	Stable	3	-0.000639666666666666	-0.031957	0	0
chr2	150648664	150648794	Stable	1	-0.003653	-0.002629	0	0
chr14	45211551	45211746	Stable	1	-0.025763	-0.004681	0	1
chr10	126979870	126979978	Stable	4	0.0105135	0.2291565	3	0
chr4	103119310	103119528	Stable	3	0.007638	0.0792296666666667	2	0
chr13	28959509	28959967	Stable	9	-0.000743333333333334	-0.0263526666666667	2	2
chr5	35743366	35743571	Stable	1	-0.003508	0.001729	0	0
chr7	99360167	99360473	Stable	1	-0.003819	0.002176	0	0
chr5	67532485	67532796	Stable	2	0.010398	0.027186	1	0
chr14	29027246	29027607	Stable	2	-0.004713	0.102466	0	0
chr8	12927964	12928474	Stable	5	-0.0011324	-0.0089388	1	0
chr15	85678365	85679683	Stable	1	-0.001141	0.019506	0	0
chr6	13838483	13839054	Stable	10	-0.0019509	0.000133599999999999	4	3
chr11	62756650	62757171	Stable	37	-0.00178662162162162	-0.0423431891891892	13	15
chr5	146479515	146479833	Stable	1	0.005698	0.028619	0	0
chr9	102189331	102189813	Stable	1	-0.009444	-0.069377	0	0
chr16	85804397	85804489	Stable	2	0.013276	0.0329285	1	0
chr1	153084195	153084746	Stable	3	-0.00635733333333333	-0.0640346666666667	0	1
chr7	100653945	100654201	Stable	2	-0.01803	-0.179561	0	1
chr10	30810783	30811154	Stable	6	0.0085805	-0.00389916666666667	2	0
chr19	9112097	9112485	Stable	31	0.00372290322580645	0.071778870967742	3	4
chr11	59209073	59209382	Stable	3	-0.000100333333333333	-6.60000000000001e-05	0	0
chr19	9143750	9144017	Stable	1	0.006479	0.176375	0	0
chr6	66962620	66962816	Stable	1	-0.015145	-0.006239	0	1
chr7	127477666	127478985	Stable	71	-0.00257311267605634	-0.0869959436619718	8	14
chr6	5726324	5726582	Stable	1	0.02805	0.171351	1	0
chr10	13008274	13008688	Stable	20	-0.01284065	-0.0349188	4	13
chr11	59302740	59302959	Stable	2	-0.0012335	-0.000952	0	0
chr7	44391737	44392163	Stable	7	-0.00678357142857143	-0.0475505714285714	0	1
chr9	51977518	51977693	Stable	1	-0.005388	-0.017869	0	0
chr5	35280120	35280555	Stable	1	0.008958	0.200428	0	0
chr10	67893313	67893719	Stable	1	0.000755	0.026208	0	0
chr17	5189577	5190360	Stable	8	0.001232375	0.0784085	3	3
chr4	124276767	124277129	Stable	1	-0.020427	-0.030345	0	1
chr10	110939202	110939459	Stable	1	-0.008411	-0.014312	0	0
chr2	26214633	26214832	Stable	2	-0.0103955	-0.1063315	0	1
chr15	7128849	7129831	Stable	7	0.0133128571428571	0.0129261428571429	5	2
chr8	36952047	36952249	Stable	1	-0.035776	-0.033233	0	1
chr5	115489706	115489795	Stable	6	0.0002285	0.00464316666666667	0	0
chr4	155396708	155397205	Stable	8	-0.024541125	-0.683532625	0	4
chr11	59891994	59892162	Stable	1	0.002237	0.032803	0	0
chr10	21601048	21601211	Stable	1	0.007142	0.014758	0	0
