loop_id	chr1	start1	end1	chr2	start2	end2	coordinate	logFC	logCPM	LR	PValue	FDR	fold_change	abs_logFC	significance_category	direction
loop_16176	chr19	21270000	21275000	chr19	21735000	21740000	chr19:21270000-21275000_chr19:21735000-21740000	-0.0469755812547621	3.46823862703633	0.00314909473963076	0.9552487641301	0.999998013132112	0.96796341029509	0.0469755812547621	NS	unchanged
loop_7857	chr4	137860000	137865000	chr4	137940000	137945000	chr4:137860000-137865000_chr4:137940000-137945000	0.0459095460303456	6.81169841576538	0.00314846383970213	0.955253242455903	0.999998013132112	1.03233380827776	0.0459095460303456	NS	unchanged
loop_21084	chr7	127990000	127995000	chr7	128205000	128210000	chr7:127990000-127995000_chr7:128205000-128210000	0.0461321009234734	5.17988476605047	0.00314569971964608	0.955272868356011	0.999998013132112	1.03249307177826	0.0461321009234734	NS	unchanged
loop_19910	chr6	71925000	71930000	chr6	72165000	72170000	chr6:71925000-71930000_chr6:72165000-72170000	-0.0458672060953374	6.92597194647164	0.00314385278181817	0.955285986868463	0.999998013132112	0.968707350489247	0.0458672060953374	NS	unchanged
loop_13851	chr16	4075000	4080000	chr16	4210000	4215000	chr16:4075000-4080000_chr16:4210000-4215000	0.0460497625635398	5.48376816176976	0.00314375304954207	0.955286695361314	0.999998013132112	1.03243414639359	0.0460497625635398	NS	unchanged
loop_6212	chr16	94615000	94620000	chr16	94710000	94715000	chr16:94615000-94620000_chr16:94710000-94715000	0.0461117093193221	5.16336714616307	0.00314235708622449	0.955296613394884	0.999998013132112	1.03247847822895	0.0461117093193221	NS	unchanged
loop_9443	chr8	3625000	3630000	chr8	3670000	3675000	chr8:3625000-3630000_chr8:3670000-3675000	-0.0458932415941895	6.39566795935905	0.00314091905682345	0.955306832610453	0.999998013132112	0.968689868935054	0.0458932415941895	NS	unchanged
loop_10059	chr14	77155000	77160000	chr14	77255000	77260000	chr14:77155000-77160000_chr14:77255000-77260000	-0.0461016729552471	5.15496063490244	0.00314065734637659	0.955308692682585	0.999998013132112	0.968549928921532	0.0461016729552471	NS	unchanged
loop_17318	chrX	36595000	36600000	chrX	36640000	36645000	chrX:36595000-36600000_chrX:36640000-36645000	-0.0462927321059282	4.51168648624736	0.00313875940279607	0.955322184390617	0.999998013132112	0.968421670302208	0.0462927321059282	NS	unchanged
loop_14474	chr1	36470000	36475000	chr1	36505000	36510000	chr1:36470000-36475000_chr1:36505000-36510000	-0.0458346166606971	6.72803758581979	0.00313723752930761	0.955333005725804	0.999998013132112	0.968729233132882	0.0458346166606971	NS	unchanged
loop_11769	chr11	61945000	61950000	chr11	62280000	62285000	chr11:61945000-61950000_chr11:62280000-62285000	0.0458710974724315	6.27060658210937	0.00313599934743518	0.95534181180437	0.999998013132112	1.03230629642239	0.0458710974724315	NS	unchanged
loop_2509	chr2	30040000	30045000	chr2	30095000	30100000	chr2:30040000-30045000_chr2:30095000-30100000	0.0458460092568985	6.31420869194044	0.00313325307097481	0.955361349834498	0.999998013132112	1.03228834495174	0.0458460092568985	NS	unchanged
loop_17279	chrX	56650000	56655000	chrX	56750000	56755000	chrX:56650000-56655000_chrX:56750000-56755000	0.0463903602956309	4.18817278271331	0.00313266995800721	0.955365499421952	0.999998013132112	1.03267791671996	0.0463903602956309	NS	unchanged
loop_8775	chr7	51860000	51865000	chr7	51970000	51975000	chr7:51860000-51865000_chr7:51970000-51975000	0.0461357285609104	4.8105171595662	0.0031319722966586	0.955370464675322	0.999998013132112	1.03249566797158	0.0461357285609104	NS	unchanged
loop_12389	chr13	19155000	19160000	chr13	19365000	19370000	chr13:19155000-19160000_chr13:19365000-19370000	0.0462424627287184	4.51026248897625	0.00313193941401416	0.955370698714676	0.999998013132112	1.03257205739512	0.0462424627287184	NS	unchanged
loop_5301	chr11	104395000	104400000	chr11	104440000	104445000	chr11:104395000-104400000_chr11:104440000-104445000	-0.0457970501741871	6.66695615468409	0.0031313737863692	0.95537472471306	0.999998013132112	0.968754458302752	0.0457970501741871	NS	unchanged
loop_1520	chr16	6380000	6385000	chr16	6420000	6425000	chr16:6380000-6385000_chr16:6420000-6425000	0.0458027733310521	6.42980670317112	0.00312905796511627	0.955391211963918	0.999998013132112	1.03225740891031	0.0458027733310521	NS	unchanged
loop_6	chr8	117695000	117700000	chr8	117855000	117860000	chr8:117695000-117700000_chr8:117855000-117860000	-0.0462275303316022	4.43759779448154	0.00312586620537292	0.955413945402278	0.999998013132112	0.968465438552797	0.0462275303316022	NS	unchanged
loop_18173	chr3	66330000	66335000	chr3	67340000	67345000	chr3:66330000-66335000_chr3:67340000-67345000	0.0461445283766839	4.59311108957314	0.0031229788619207	0.955434520655259	0.999998013132112	1.0325019657678	0.0461445283766839	NS	unchanged
loop_14050	chr17	88650000	88655000	chr17	90580000	90585000	chr17:88650000-88655000_chr17:90580000-90585000	0.0469693981798576	3.24700888290182	0.00312238071913695	0.955438784222594	0.999998013132112	1.0330924739432	0.0469693981798576	NS	unchanged
loop_12203	chr13	73425000	73430000	chr13	73505000	73510000	chr13:73425000-73430000_chr13:73505000-73510000	-0.0457580440738389	6.3388574180293	0.00312159855753791	0.955444360095893	0.999998013132112	0.968780650840589	0.0457580440738389	NS	unchanged
loop_7212	chr2	26640000	26645000	chr2	27230000	27235000	chr2:26640000-26645000_chr2:27230000-27235000	-0.0467695217715376	3.43384286190197	0.00311774965480893	0.955471808366036	0.999998013132112	0.968101673947061	0.0467695217715376	NS	unchanged
loop_13346	chr15	102470000	102475000	chr15	102505000	102510000	chr15:102470000-102475000_chr15:102505000-102510000	0.0456595398882868	6.92297013130038	0.00311543264490133	0.955488340209655	0.999998013132112	1.03215492956509	0.0456595398882868	NS	unchanged
loop_3805	chr6	115045000	115050000	chr6	115360000	115365000	chr6:115045000-115050000_chr6:115360000-115365000	-0.0461541751981504	4.42173340921467	0.00311506160995572	0.955490988113205	0.999998013132112	0.968514682305358	0.0461541751981504	NS	unchanged
loop_21684	chr10	59165000	59170000	chr10	59355000	59360000	chr10:59165000-59170000_chr10:59355000-59360000	-0.0461399667531538	4.45108496942394	0.0031147870275062	0.955492947782076	0.999998013132112	0.968524220811394	0.0461399667531538	NS	unchanged
loop_4619	chr8	95485000	95490000	chr8	95885000	95890000	chr8:95485000-95490000_chr8:95885000-95890000	0.0468962121896983	3.25692093304408	0.00311390137037781	0.955499269223434	0.999998013132112	1.03304006787277	0.0468962121896983	NS	unchanged
loop_18564	chr4	150345000	150350000	chr4	150465000	150470000	chr4:150345000-150350000_chr4:150465000-150470000	0.0456692331010635	6.64987321589627	0.00311372820794864	0.955500505288096	0.999998013132112	1.03216186445478	0.0456692331010635	NS	unchanged
loop_11829	chr11	98030000	98035000	chr11	98075000	98080000	chr11:98030000-98035000_chr11:98075000-98080000	-0.0456238366680422	7.26884117473912	0.00311364760098299	0.955501080686921	0.999998013132112	0.96887077632235	0.0456238366680422	NS	unchanged
loop_9905	chr14	61645000	61650000	chr14	61680000	61685000	chr14:61645000-61650000_chr14:61680000-61685000	-0.0456997275063001	6.33054857313559	0.00311352158099433	0.955501980273693	0.999998013132112	0.968819811649012	0.0456997275063001	NS	unchanged
loop_17083	chr2	32710000	32715000	chr2	32755000	32760000	chr2:32710000-32715000_chr2:32755000-32760000	0.0456165011156741	7.18417183619316	0.00311196553199977	0.955513089549307	0.999998013132112	1.03212413856807	0.0456165011156741	NS	unchanged
loop_7885	chr4	148115000	148120000	chr4	148150000	148155000	chr4:148115000-148120000_chr4:148150000-148155000	-0.045647153450109	6.60827165886454	0.00311019029647096	0.955525767090941	0.999998013132112	0.968855117596462	0.045647153450109	NS	unchanged
loop_5261	chr11	72745000	72750000	chr11	72825000	72830000	chr11:72745000-72750000_chr11:72825000-72830000	-0.0459210181439346	4.96963948286038	0.00310934373226187	0.955531813962817	0.999998013132112	0.96867121869883	0.0459210181439346	NS	unchanged
loop_16392	chr2	168470000	168475000	chr2	168740000	168745000	chr2:168470000-168475000_chr2:168740000-168745000	-0.0460927751571282	4.45035489968177	0.00310837866082226	0.955538708320064	0.999998013132112	0.968555902455832	0.0460927751571282	NS	unchanged
loop_7662	chr3	105520000	105525000	chr3	105640000	105645000	chr3:105520000-105525000_chr3:105640000-105645000	0.0457854887922366	5.39480228799417	0.00310528445265903	0.955560820222686	0.999998013132112	1.03224504178776	0.0457854887922366	NS	unchanged
loop_14186	chr17	73305000	73310000	chr17	73740000	73745000	chr17:73305000-73310000_chr17:73740000-73745000	0.0456468610557967	6.11333140988674	0.00310279798523367	0.955578597083608	0.999998013132112	1.03214585872089	0.0456468610557967	NS	unchanged
loop_3460	chr4	135885000	135890000	chr4	135930000	135935000	chr4:135885000-135890000_chr4:135930000-135935000	0.0456208734477301	6.28456499113191	0.00310209940072945	0.955583592860357	0.999998013132112	1.0321272666001	0.0456208734477301	NS	unchanged
loop_958	chr11	117410000	117415000	chr11	117475000	117480000	chr11:117410000-117415000_chr11:117475000-117480000	-0.0456170766505221	6.25704804973731	0.00310113045491699	0.955590523001999	0.999998013132112	0.96887531615827	0.0456170766505221	NS	unchanged
loop_19164	chr5	37295000	37300000	chr5	38090000	38095000	chr5:37295000-37300000_chr5:38090000-38095000	-0.0462872061416324	3.94314451974012	0.00310099116158558	0.955591519351857	0.999998013132112	0.9684253796612	0.0462872061416324	NS	unchanged
loop_4632	chr8	70760000	70765000	chr8	70840000	70845000	chr8:70760000-70765000_chr8:70840000-70845000	0.045700916841779	5.58857239314684	0.00309904148315371	0.955605467543581	0.999998013132112	1.03218453252188	0.045700916841779	NS	unchanged
loop_3185	chr3	20820000	20825000	chr3	22075000	22080000	chr3:20820000-20825000_chr3:22075000-22080000	-0.0464573764445736	3.64825596854157	0.00309822948146236	0.955611277981905	0.999998013132112	0.968311157655319	0.0464573764445736	NS	unchanged
loop_5108	chr9	103365000	103370000	chr9	103770000	103775000	chr9:103365000-103370000_chr9:103770000-103775000	0.0461338051999219	4.16199097992942	0.00309637574200519	0.955624545643158	0.999998013132112	1.03249429147793	0.0461338051999219	NS	unchanged
loop_4244	chr7	83565000	83570000	chr7	83660000	83665000	chr7:83565000-83570000_chr7:83660000-83665000	-0.0457727740881405	5.16566296774481	0.00309636925256647	0.955624592096636	0.999998013132112	0.968770759574876	0.0457727740881405	NS	unchanged
loop_10383	chr9	62120000	62125000	chr9	62240000	62245000	chr9:62120000-62125000_chr9:62240000-62245000	0.0456373722747489	5.83652881741263	0.0030961599376612	0.955626090465854	0.999998013132112	1.03213907019415	0.0456373722747489	NS	unchanged
loop_7030	chr19	5610000	5615000	chr19	5685000	5690000	chr19:5610000-5615000_chr19:5685000-5690000	-0.0456505686455236	5.66889112369514	0.0030941520904412	0.95564046611147	0.999998013132112	0.968852824093299	0.0456505686455236	NS	unchanged
loop_18620	chr4	138705000	138710000	chr4	138850000	138855000	chr4:138705000-138710000_chr4:138850000-138855000	0.0455471758496307	6.33332818933711	0.0030928308185916	0.955649928614837	0.999998013132112	1.03207454349818	0.0455471758496307	NS	unchanged
loop_18323	chr4	32300000	32305000	chr4	32430000	32435000	chr4:32300000-32305000_chr4:32430000-32435000	0.045767586691096	5.0693174623804	0.00309235684325948	0.9556533235604	0.999998013132112	1.03223223295432	0.045767586691096	NS	unchanged
loop_11326	chr11	113700000	113705000	chr11	113810000	113815000	chr11:113700000-113705000_chr11:113810000-113815000	0.0454404195111231	7.35756104687533	0.00308934997232369	0.955674866972629	0.999998013132112	1.0319981750213	0.0454404195111231	NS	unchanged
loop_12351	chr13	52815000	52820000	chr13	52980000	52985000	chr13:52815000-52820000_chr13:52980000-52985000	-0.045796936428887	4.87908556905297	0.00308896524477798	0.955677624199566	0.999998013132112	0.968754534681521	0.045796936428887	NS	unchanged
loop_3815	chr6	133905000	133910000	chr6	134385000	134390000	chr6:133905000-133910000_chr6:134385000-134390000	0.0457421945679719	5.04998000447884	0.00308822767211969	0.955682910643261	0.999998013132112	1.03221406533293	0.0457421945679719	NS	unchanged
loop_12333	chr13	70640000	70645000	chr13	70840000	70845000	chr13:70640000-70645000_chr13:70840000-70845000	0.0455627529170821	5.92887981279949	0.00308793574619097	0.95568500315439	0.999998013132112	1.032085687074	0.0455627529170821	NS	unchanged
loop_5852	chr12	77425000	77430000	chr12	77525000	77530000	chr12:77425000-77430000_chr12:77525000-77530000	0.0457760261734627	4.91273382958746	0.00308755743924038	0.955687714988165	0.999998013132112	1.03223827132762	0.0457760261734627	NS	unchanged
loop_6413	chr17	30110000	30115000	chr17	30455000	30460000	chr17:30110000-30115000_chr17:30455000-30460000	-0.0458768906472482	4.59928034680176	0.00308710214942531	0.955690978882452	0.999998013132112	0.968700847753139	0.0458768906472482	NS	unchanged
loop_9686	chr8	67440000	67445000	chr8	67815000	67820000	chr8:67440000-67445000_chr8:67815000-67820000	-0.0455549926548587	5.92569383179069	0.00308679619611574	0.955693172344677	0.999998013132112	0.968917011002644	0.0455549926548587	NS	unchanged
loop_17217	chr2	50305000	50310000	chr2	51145000	51150000	chr2:50305000-50310000_chr2:51145000-51150000	-0.0457606880677026	4.9184087343906	0.00308566484384087	0.955701284263104	0.999998013132112	0.968778875380303	0.0457606880677026	NS	unchanged
loop_332	chr14	25225000	25230000	chr14	25565000	25570000	chr14:25225000-25230000_chr14:25565000-25570000	-0.0463960974083439	3.59874153046611	0.00308527179966943	0.955704102781538	0.999998013132112	0.96835228792404	0.0463960974083439	NS	unchanged
loop_10733	chr9	122020000	122025000	chr9	122115000	122120000	chr9:122020000-122025000_chr9:122115000-122120000	-0.0454235787494341	6.91212176520005	0.00308319627689313	0.955718989335627	0.999998013132112	0.969005272876546	0.0454235787494341	NS	unchanged
loop_3616	chr5	122545000	122550000	chr5	122610000	122615000	chr5:122545000-122550000_chr5:122610000-122615000	0.0455094561959748	5.88520884290309	0.00307983838953163	0.955743084214943	0.999998013132112	1.03204755998169	0.0455094561959748	NS	unchanged
loop_20344	chr6	113035000	113040000	chr6	113100000	113105000	chr6:113035000-113040000_chr6:113100000-113105000	0.0455253877789876	5.63526933163128	0.00307643130247348	0.955767545602256	0.999998013132112	1.03205895687549	0.0455253877789876	NS	unchanged
loop_7194	chr2	170510000	170515000	chr2	170730000	170735000	chr2:170510000-170515000_chr2:170730000-170735000	0.0459561856217057	4.19868012266438	0.00307499362704891	0.955777871555852	0.999998013132112	1.0323671822091	0.0459561856217057	NS	unchanged
loop_19832	chr5	115125000	115130000	chr5	115235000	115240000	chr5:115125000-115130000_chr5:115235000-115240000	-0.0454520396899963	5.8616516677252	0.0030715636176496	0.95580251702396	0.999998013132112	0.968986156896617	0.0454520396899963	NS	unchanged
loop_17088	chr2	174310000	174315000	chr2	174900000	174905000	chr2:174310000-174315000_chr2:174900000-174905000	-0.0454252352580882	5.96198921141926	0.00306994665147327	0.955814140114094	0.999998013132112	0.969004160261161	0.0454252352580882	NS	unchanged
loop_15507	chr18	13785000	13790000	chr18	13970000	13975000	chr18:13785000-13790000_chr18:13970000-13975000	-0.0455411388548163	5.29732774532828	0.00306931512782115	0.955818680471563	0.999998013132112	0.96892631528844	0.0455411388548163	NS	unchanged
loop_21512	chr10	41005000	41010000	chr10	41290000	41295000	chr10:41005000-41010000_chr10:41290000-41295000	0.0454662070235395	5.67003132197335	0.00306926804112151	0.955819019021514	0.999998013132112	1.0320166216804	0.0454662070235395	NS	unchanged
loop_9003	chr10	75795000	75800000	chr10	75830000	75835000	chr10:75795000-75800000_chr10:75830000-75835000	-0.0453547966593999	6.50411544205546	0.00306914630634358	0.955819894297799	0.999998013132112	0.969051472381549	0.0453547966593999	NS	unchanged
loop_12115	chr13	76015000	76020000	chr13	76100000	76105000	chr13:76015000-76020000_chr13:76100000-76105000	0.0455889454462562	5.01409943235391	0.00306625778722716	0.955840667937401	0.999998013132112	1.0321044250464	0.0455889454462562	NS	unchanged
loop_19632	chr5	139360000	139365000	chr5	139395000	139400000	chr5:139360000-139365000_chr5:139395000-139400000	0.0453085947096358	6.66945237799336	0.00306498046197845	0.955849857329359	0.999998013132112	1.03190388153897	0.0453085947096358	NS	unchanged
loop_6647	chr1	172160000	172165000	chr1	172215000	172220000	chr1:172160000-172165000_chr1:172215000-172220000	-0.0453365180369159	6.01979849397557	0.00305905714928301	0.955892496224319	0.999998013132112	0.969063750124065	0.0453365180369159	NS	unchanged
loop_14861	chr1	135310000	135315000	chr1	135365000	135370000	chr1:135310000-135315000_chr1:135365000-135370000	0.0453775298539605	5.72854028604722	0.00305865504926199	0.955895392236715	0.999998013132112	1.03195318935558	0.0453775298539605	NS	unchanged
loop_11413	chr11	5290000	5295000	chr11	5470000	5475000	chr11:5290000-5295000_chr11:5470000-5475000	-0.0452044171804264	7.34658904964042	0.0030572550020026	0.95590547717375	0.999998013132112	0.96915248683471	0.0452044171804264	NS	unchanged
loop_14125	chr17	57095000	57100000	chr17	57330000	57335000	chr17:57095000-57100000_chr17:57330000-57335000	-0.0460786686035517	3.7500945403456	0.00305717871364286	0.955906026766955	0.999998013132112	0.96856537296217	0.0460786686035517	NS	unchanged
loop_147	chr8	125995000	126000000	chr8	126035000	126040000	chr8:125995000-126000000_chr8:126035000-126040000	-0.0452832670242251	6.32777385476703	0.00305699432896289	0.955907355131259	0.999998013132112	0.96909951969211	0.0452832670242251	NS	unchanged
loop_5730	chr13	43595000	43600000	chr13	43860000	43865000	chr13:43595000-43600000_chr13:43860000-43865000	0.0462612359888574	3.47628736962749	0.00305504899973918	0.955921372334208	0.999998013132112	1.03258549396308	0.0462612359888574	NS	unchanged
loop_10215	chr14	31655000	31660000	chr14	31780000	31785000	chr14:31655000-31660000_chr14:31780000-31785000	-0.0453218667822429	5.90036526044895	0.00305478209589577	0.955923295877312	0.999998013132112	0.969073591477566	0.0453218667822429	NS	unchanged
loop_21728	chr10	20290000	20295000	chr10	20945000	20950000	chr10:20290000-20295000_chr10:20945000-20950000	0.0453933813453318	5.39992357957161	0.00305247190754321	0.955939948643455	0.999998013132112	1.03196452791743	0.0453933813453318	NS	unchanged
loop_1539	chr16	37535000	37540000	chr16	37810000	37815000	chr16:37535000-37540000_chr16:37810000-37815000	0.0461255342444776	3.61473561400329	0.00305106820319771	0.955950070195812	0.999998013132112	1.03248837221602	0.0461255342444776	NS	unchanged
loop_18216	chr3	146770000	146775000	chr3	146810000	146815000	chr3:146770000-146775000_chr3:146810000-146815000	-0.0452939197209757	5.80529530649672	0.00304904998144339	0.955964626881885	0.999998013132112	0.969092363997456	0.0452939197209757	NS	unchanged
loop_14944	chr1	75410000	75415000	chr1	75465000	75470000	chr1:75410000-75415000_chr1:75465000-75470000	-0.0451965389639541	6.43239490605569	0.00304679753623205	0.955980878642302	0.999998013132112	0.969157779161721	0.0451965389639541	NS	unchanged
loop_3236	chr4	53440000	53445000	chr4	53540000	53545000	chr4:53440000-53445000_chr4:53540000-53545000	-0.0452086155487069	6.11644934171505	0.00304354044505744	0.956004389747667	0.999998013132112	0.969149666520629	0.0452086155487069	NS	unchanged
loop_14768	chr1	119545000	119550000	chr1	119925000	119930000	chr1:119545000-119550000_chr1:119925000-119930000	0.0454030979790107	5.0005790532038	0.00304081116886179	0.95602410057302	0.999998013132112	1.031971478281	0.0454030979790107	NS	unchanged
loop_21525	chr10	69660000	69665000	chr10	69845000	69850000	chr10:69660000-69665000_chr10:69845000-69850000	0.0451409156695986	6.371389405447	0.00303846047789547	0.956041084369879	0.999998013132112	1.03178395418598	0.0451409156695986	NS	unchanged
loop_15503	chr18	44930000	44935000	chr18	46135000	46140000	chr18:44930000-44935000_chr18:46135000-46140000	0.0454156672023239	4.88806277611589	0.0030381599177671	0.956043256398868	0.999998013132112	1.03198046918767	0.0454156672023239	NS	unchanged
loop_22035	chr10	105840000	105845000	chr10	106580000	106585000	chr10:105840000-105845000_chr10:106580000-106585000	-0.0452835474587726	5.3817633395935	0.00303716976809872	0.956050412580677	0.999998013132112	0.969099331316222	0.0452835474587726	NS	unchanged
loop_15131	chr1	131115000	131120000	chr1	131260000	131265000	chr1:131115000-131120000_chr1:131260000-131265000	-0.0451680426685754	5.98116116302227	0.00303564666035855	0.956061422934308	0.999998013132112	0.96917692227812	0.0451680426685754	NS	unchanged
loop_4179	chr7	35330000	35335000	chr7	35395000	35400000	chr7:35330000-35335000_chr7:35395000-35400000	-0.0452166405222456	5.58847906942874	0.00303368055191788	0.956075639781393	0.999998013132112	0.969144275652443	0.0452166405222456	NS	unchanged
loop_13168	chr15	98090000	98095000	chr15	98150000	98155000	chr15:98090000-98095000_chr15:98150000-98155000	-0.0450599836919356	6.82434696608645	0.0030331418115796	0.956079536196534	0.999998013132112	0.969249517099374	0.0450599836919356	NS	unchanged
loop_3450	chr4	115900000	115905000	chr4	116050000	116055000	chr4:115900000-115905000_chr4:116050000-116055000	0.0455928014264356	4.30187816077846	0.0030329389271916	0.956081003638664	0.999998013132112	1.03210718361936	0.0455928014264356	NS	unchanged
loop_1180	chr12	116150000	116155000	chr12	116190000	116195000	chr12:116150000-116155000_chr12:116190000-116195000	-0.0451387150184153	6.04560636539282	0.0030328918507827	0.956081344144575	0.999998013132112	0.96919662427322	0.0451387150184153	NS	unchanged
loop_19819	chr5	90290000	90295000	chr5	90360000	90365000	chr5:90290000-90295000_chr5:90360000-90365000	0.045146484872241	5.97413022566328	0.003032640244232	0.956083164071702	0.999998013132112	1.03178793716565	0.045146484872241	NS	unchanged
loop_10155	chr14	63120000	63125000	chr14	63175000	63180000	chr14:63120000-63125000_chr14:63175000-63180000	0.045209062081462	5.58527519694738	0.00303261503946928	0.956083346387628	0.999998013132112	1.03183269216105	0.045209062081462	NS	unchanged
loop_2112	chr1	22510000	22515000	chr1	23005000	23010000	chr1:22510000-22515000_chr1:23005000-23010000	0.0456573117991507	4.14655098039896	0.00303172656303641	0.956089773571452	0.999998013132112	1.03215333551275	0.0456573117991507	NS	unchanged
loop_11567	chr11	70245000	70250000	chr11	70310000	70315000	chr11:70245000-70250000_chr11:70310000-70315000	-0.0450604357527028	6.48397130472904	0.00302917301523077	0.956108251039848	0.999998013132112	0.969249213390274	0.0450604357527028	NS	unchanged
loop_3642	chr5	109555000	109560000	chr5	109690000	109695000	chr5:109555000-109560000_chr5:109690000-109695000	-0.0454369886594151	4.57106840659651	0.00302679969640152	0.956125431377034	0.999998013132112	0.96899626597438	0.0454369886594151	NS	unchanged
loop_20769	chr7	48890000	48895000	chr7	49120000	49125000	chr7:48890000-48895000_chr7:49120000-49125000	-0.0451105994172403	5.8513629530598	0.00302538069767754	0.956135706665719	0.999998013132112	0.969215512403074	0.0451105994172403	NS	unchanged
loop_15238	chr1	127500000	127505000	chr1	127675000	127680000	chr1:127500000-127505000_chr1:127675000-127680000	0.0450255823845085	6.50892049319168	0.00302483273316012	0.956139675246823	0.999998013132112	1.03170147363872	0.0450255823845085	NS	unchanged
loop_19107	chr5	139360000	139365000	chr5	139505000	139510000	chr5:139360000-139365000_chr5:139505000-139510000	-0.0450979409854875	5.75128984744858	0.00302155791412417	0.956163400333399	0.999998013132112	0.969224016488757	0.0450979409854875	NS	unchanged
loop_20259	chr6	126360000	126365000	chr6	126475000	126480000	chr6:126360000-126365000_chr6:126475000-126480000	-0.0452782468285944	4.89772153737206	0.00302013601675277	0.95617370557052	0.999998013132112	0.969102891906959	0.0452782468285944	NS	unchanged
loop_18046	chr3	40845000	40850000	chr3	40890000	40895000	chr3:40845000-40850000_chr3:40890000-40895000	0.0450208658025482	6.15070145388735	0.00301891223928286	0.956182576877099	0.999998013132112	1.03169810071758	0.0450208658025482	NS	unchanged
loop_18816	chr4	134395000	134400000	chr4	134475000	134480000	chr4:134395000-134400000_chr4:134475000-134480000	0.0449417407967524	6.97618723751242	0.00301876289806557	0.956183659592582	0.999998013132112	1.03164151850351	0.0449417407967524	NS	unchanged
loop_21052	chr7	113025000	113030000	chr7	113075000	113080000	chr7:113025000-113030000_chr7:113075000-113080000	-0.045007004072467	6.17715490850177	0.00301746983305554	0.956193035365119	0.999998013132112	0.969285111186832	0.045007004072467	NS	unchanged
loop_8733	chr7	97840000	97845000	chr7	97875000	97880000	chr7:97840000-97845000_chr7:97875000-97880000	0.0449530754441344	6.64576649496368	0.00301679406202215	0.956197936056173	0.999998013132112	1.03164962370831	0.0449530754441344	NS	unchanged
loop_596	chr9	34495000	34500000	chr9	34875000	34880000	chr9:34495000-34500000_chr9:34875000-34880000	0.0451702541393471	5.20158328377559	0.0030165974915799	0.956199361688241	0.999998013132112	1.03180493663152	0.0451702541393471	NS	unchanged
loop_11358	chr11	115935000	115940000	chr11	115995000	116000000	chr11:115935000-115940000_chr11:115995000-116000000	-0.0448883963226608	7.43850434514929	0.00301530807656292	0.956208714358377	0.999998013132112	0.969364801938242	0.0448883963226608	NS	unchanged
loop_12635	chr12	118105000	118110000	chr12	118300000	118305000	chr12:118105000-118110000_chr12:118300000-118305000	-0.0452080122295542	4.97852707526592	0.00301387434775435	0.956219116152557	0.999998013132112	0.969150071808414	0.0452080122295542	NS	unchanged
loop_9726	chr8	46235000	46240000	chr8	46550000	46555000	chr8:46235000-46240000_chr8:46550000-46555000	-0.0452248283582081	4.91200996946446	0.00301357533385438	0.956221285830242	0.999998013132112	0.969138775410458	0.0452248283582081	NS	unchanged
loop_3287	chr4	129700000	129705000	chr4	129780000	129785000	chr4:129700000-129705000_chr4:129780000-129785000	-0.045128247722562	5.28049304116855	0.00301340762458226	0.956222502794392	0.999998013132112	0.969203656185246	0.045128247722562	NS	unchanged
loop_16569	chr2	31190000	31195000	chr2	31295000	31300000	chr2:31190000-31195000_chr2:31295000-31300000	0.0449031864293892	6.88632398795586	0.00301271539442638	0.956227526246943	0.999998013132112	1.03161394943762	0.0449031864293892	NS	unchanged
loop_14138	chr17	65610000	65615000	chr17	65680000	65685000	chr17:65610000-65615000_chr17:65680000-65685000	-0.0450133548481099	5.86746735023651	0.00301267914385994	0.956227789330022	0.999998013132112	0.969280844381615	0.0450133548481099	NS	unchanged
loop_6578	chr1	154805000	154810000	chr1	154845000	154850000	chr1:154805000-154810000_chr1:154845000-154850000	0.0449199360431254	6.61130176369168	0.00301193649849469	0.956233179317455	0.999998013132112	1.03162592649098	0.0449199360431254	NS	unchanged
loop_3066	chr3	21640000	21645000	chr3	21725000	21730000	chr3:21640000-21645000_chr3:21725000-21730000	0.045172777274679	5.02199121489849	0.00301081967752559	0.956241286259565	0.999998013132112	1.03180674116102	0.045172777274679	NS	unchanged
loop_12891	chr12	32910000	32915000	chr12	33145000	33150000	chr12:32910000-32915000_chr12:33145000-33150000	0.0454893939372557	4.15779634258443	0.00301020684517606	0.956245735416775	0.999998013132112	1.0320332083269	0.0454893939372557	NS	unchanged
loop_16704	chr2	180070000	180075000	chr2	180250000	180255000	chr2:180070000-180075000_chr2:180250000-180255000	-0.045123716882013	5.12944675615375	0.00300798160628851	0.95626189445112	0.999998013132112	0.969206700012248	0.045123716882013	NS	unchanged
loop_18694	chr4	119105000	119110000	chr4	119170000	119175000	chr4:119105000-119110000_chr4:119170000-119175000	-0.0451129151781271	5.16295441062534	0.00300765370124409	0.956264276108432	0.999998013132112	0.969213956655318	0.0451129151781271	NS	unchanged
loop_11135	chr11	76855000	76860000	chr11	76890000	76895000	chr11:76855000-76860000_chr11:76890000-76895000	-0.0448474345442094	7.00585154261897	0.00300637149248724	0.95627359036547	0.999998013132112	0.969392325059086	0.0448474345442094	NS	unchanged
loop_10507	chr9	79755000	79760000	chr9	79790000	79795000	chr9:79755000-79760000_chr9:79790000-79795000	-0.0448539991639529	6.79230974614879	0.00300513806565534	0.956282552139632	0.999998013132112	0.969387914093956	0.0448539991639529	NS	unchanged
