chr	Boundary	Gap_Score	TAD_Score1	TAD_Score2	Differential	Enriched_In	Type	robust_in_ctrl	robust_in_mut	robustness	shift_distance	shift_distance_kb	H3K27ac_overlap	H3K27me3_overlap	H3K4me1_overlap	H3K4me3_overlap	bivalent_overlap	CTCF_overlap	CTCF_motif_overlap	distance_to_tss	chromatin_state
chr16	51610000	-0.829371093391166	1.29536778468454	1.55748929865741	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	382994	CTCF_Site
chr16	51620000	-1.6662372340775	1.15344414857125	1.68607840591912	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	372994	CTCF_Site
chr16	51730000	0.286520462919	1.82982626868741	1.72980667789637	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	262994	Other
chr16	51890000	-1.99327159454719	1.36237127519864	1.99961886225441	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	102994	Other
chr16	51900000	0.160631342523774	2.96340388282215	2.89927712007214	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	92994	Active_Enhancer
chr16	51910000	1.95893163620864	3.47816903804254	2.83187885430844	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	82994	Active_Enhancer
chr16	52030000	-0.890241433885411	4.32555475931446	4.59471511176205	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	0	Active_Promoter
chr16	52040000	0.99735909696452	1.50356652947381	1.17562901523773	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	0	Active_Promoter
chr16	52190000	0.283583409480405	1.74276545169586	1.6440550269166	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	146274	Poised_Enhancer
chr16	52200000	-0.36768255693049	2.14393491388466	2.25361649441341	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	156274	Poised_Enhancer
chr16	52350000	0.746551741701159	1.50440641140002	1.25736083020441	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	91573	Other
chr16	52360000	1.35369875998204	1.91706270490625	1.47247276491982	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	81573	Other
chr16	52370000	-2.27460895299783	0.904416670925617	1.63431021598982	Differential	Matrix 2	Merge	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	71573	Other
chr16	52480000	1.57180683477919	1.69400000564023	1.17998857988133	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	13425	Other
chr16	52660000	0.73327005031051	1.57792457453059	1.33485730951194	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	143243	Other
chr16	52670000	-1.27225123666027	1.63009382015097	2.03367071692788	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	133243	Other
chr16	52800000	1.71056038066482	1.82232244282094	1.26302409446316	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3243	Other
chr16	52820000	-1.24798521749589	1.43198755441122	1.82856107131029	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	Other
chr16	52960000	3.50042611856892	2.7692919443744	1.62875429783032	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	131755	Other
chr16	52970000	0.837350866614676	1.72194826243868	1.44471216101704	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	141755	Other
chr16	53100000	0.831978771549365	1.89895545575574	1.62271637998351	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	271755	Poised_Enhancer
chr16	53270000	2.56420900191592	2.09559924997771	1.25982919595594	Differential	Matrix 1	Split	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	441755	CTCF_Site
chr16	53430000	1.76236855475153	1.62982657905844	1.05461808367282	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	601755	Other
chr16	53570000	0.0901571537476317	2.20682897835716	2.16857749815891	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	741755	CTCF_Site
chr16	53830000	5.41203478378928	2.98022515161547	1.22224040182248	Differential	Matrix 1	Split	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1001755	Other
chr16	54010000	1.94793697624208	2.70025723847888	2.06074648743301	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1181755	Other
chr16	54170000	-0.909194911829882	1.37788815524616	1.66541307257881	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1115485	Other
chr16	54300000	2.00239872779653	3.2254949264112	2.5662350463032	Shifted	Matrix 1	Shifted	TRUE	TRUE	Both	1	0.001	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	985485	CTCF_Site
chr16	54310000	-2.39047724523517	0.804445019428979	1.57212624198566	Shifted	Matrix 2	Shifted	FALSE	FALSE	Neither	1	0.001	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	975485	CTCF_Site
chr16	54470000	-1.00105629306389	1.68128379531819	1.99717669441538	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	815485	CTCF_Site
chr16	54610000	-3.33290443718001	0.843885739764291	1.91537357548494	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	675485	CTCF_Site
chr16	55050000	-2.63610580723028	1.15739437204666	2.00283369599384	Shifted	Matrix 2	Shifted	FALSE	FALSE	Neither	1	0.001	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	235485	Other
chr16	55060000	2.01023384530734	1.83390667941257	1.17790348127033	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither	1	0.001	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	225485	Other
chr16	55500000	2.16568774863283	2.04258762561763	1.33557697834976	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	CTCF_Site
chr16	55680000	1.42784566228923	2.3328352515418	1.86260189951029	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	146398	Other
chr16	55800000	-0.323250854572715	2.71870584216418	2.81166751278164	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	26398	CTCF_Site
chr16	55810000	0.640285036628539	2.35458228108381	2.13827840773384	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	16398	Active_Enhancer
chr16	55950000	0.668651893206187	2.11553559507036	1.89107581700971	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	2644	CTCF_Site
chr16	55960000	-0.472474856389213	2.43055011692988	2.57284016267628	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	Active_Promoter
chr16	56090000	-0.804980942122912	1.26148424168929	1.51587978365274	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	29161	Poised_Enhancer
chr16	56140000	-1.55283617720812	1.19983391790701	1.69569898100708	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	51812	CTCF_Site
chr16	56250000	3.06881969746292	1.77360864939237	0.77641970349627	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	33186	Other
chr16	56420000	2.37901157842999	2.23329038102398	1.45668163633614	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	45377	Other
chr16	56430000	-1.11935189258779	1.16269301824784	1.51889639430266	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	35377	Poised_Enhancer
chr16	56560000	-1.34392560872334	1.20331046136199	1.63177904403421	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	69621	Other
chr16	56720000	2.88577823548248	2.11333496151095	1.17377222748531	Differential	Matrix 1	Split	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	Active_Promoter
chr16	56840000	0.365756120137536	1.60547091445135	1.48082713085231	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	31644	Other
chr16	56850000	2.21347831112392	1.73159584484399	1.01046339274551	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither	1	0.001	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	23665	Other
chr16	56860000	-2.5728249196271	1.40647783241295	2.23047127497503	Shifted	Matrix 2	Shifted	FALSE	FALSE	Neither	1	0.001	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	13665	Other
chr16	57010000	0.679742051480851	1.66958785358483	1.4434045358013	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	48871	Other
chr16	57120000	-0.347580234425614	1.65261745606636	1.75785728167283	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	0	Active_Promoter
chr16	57440000	-0.292797289181716	1.71130029557811	1.79862652384492	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	74406	Poised_Enhancer
chr16	57590000	2.94483159444067	2.41624531370366	1.45637652642506	Differential	Matrix 1	Split	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	4363	CTCF_Site
chr16	57750000	-1.94336475424035	0.899042140049942	1.52211849357567	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	0	Repressed_Promoter
chr16	57760000	1.19271193002838	1.67500835402297	1.28334916274394	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	0	Repressed_Promoter
chr16	57900000	-0.926139007760427	1.23713253827524	1.53070762446649	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	132762	Poised_Enhancer
chr16	57920000	1.79370980228058	1.59915605286192	1.01396622416317	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	152762	Poised_Enhancer
chr16	58050000	1.58938638849268	1.77684768305431	1.25682180906972	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	282762	Other
chr16	58080000	-3.10898797698196	1.10262693894865	2.10081734303636	Differential	Matrix 2	Merge	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	312762	Poised_Enhancer
chr16	58370000	-0.812893750934387	2.05189542031687	2.30555799520007	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	25942	Other
chr16	58530000	-4.95893553917033	0.157937871079657	1.75673689151217	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	Repressed_Promoter
chr16	58540000	-4.53044500725696	0.167902881634385	1.62845511536003	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3256	Other
chr16	58650000	-0.621604995023893	3.92978229091149	4.11394156416158	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	Other
chr16	58780000	-0.555824316272892	2.04562510007157	2.21639854072651	Non-Differential	Matrix 2	Non-Differential	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	5441	Other
chr16	58980000	1.51010496792804	2.43012186390663	1.93295223928391	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	2856	CTCF_Site
chr16	59120000	1.61120804739392	1.51427788376603	0.988304962129664	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	Other
chr16	59130000	-1.10884502465402	1.59420484763156	1.94522585650003	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	Other
chr16	59240000	-2.68585508482252	0.931794048553761	1.79421716500373	Differential	Matrix 2	Merge	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	10884	CTCF_Site
chr16	59270000	1.68349442703145	1.58984625123941	1.04024399230383	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	Other
chr16	59400000	-2.21131719527099	1.42210608617874	2.12943384399093	Differential	Matrix 2	Merge	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0	CTCF_Site
chr16	59410000	-0.799934094466976	1.95367802666548	2.2035688112985	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	0	CTCF_Site
chr16	59700000	-0.073607668151527	3.43294599342893	3.44241915391121	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	48108	CTCF_Site
chr16	60020000	0.720143215284979	2.67893469517335	2.43552526133732	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	368108	CTCF_Site
chr16	60150000	0.0360231758511673	1.52895680791698	1.51098312729698	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	443030	Other
chr16	60330000	2.5588134495172	1.6160365423142	0.78399996396244	Differential	Matrix 1	Split	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	263030	Other
chr16	60440000	0.293883123767435	1.572053353609	1.47073038435678	Non-Differential	Matrix 1	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	153030	CTCF_Site
chr16	60740000	-0.661407767359056	1.58954098996155	1.79626493542661	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	121968	Other
chr16	60930000	-1.74606478135484	2.65056606251272	3.20272545499064	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	311968	CTCF_Site
chr16	61060000	0.439276280784747	1.62310846542259	1.47467817702014	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	441968	Other
chr16	61210000	-3.17549998531755	0.920448616955122	1.9408489923049	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	591968	Other
chr16	61370000	-2.98235423890178	0.988109644142808	1.94593155772777	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	751968	Other
chr16	61510000	-0.495337772299679	1.67603900078263	1.8288392077692	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	891968	Other
chr16	61520000	4.45975688831334	2.22946601563223	0.781749412418871	Differential	Matrix 1	Split	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	901968	Other
chr16	61660000	-0.671997721548424	1.35431230771485	1.56542961256761	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1041968	Other
chr16	61790000	2.40209228991336	1.63816649250555	0.856586791001959	Differential	Matrix 1	Split	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	984317	Other
chr16	61810000	-0.488537674549108	1.67536896021482	1.82597864801737	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	964317	Other
chr16	61960000	0.559533053714785	1.6016755185444	1.41454668246335	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	814317	Other
chr16	61970000	-2.02766987290652	0.98282034773828	1.63274027563158	Differential	Matrix 2	Merge	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	804317	Other
chr16	62100000	0.264961767472775	1.74498688027948	1.65227344849288	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	674317	Other
chr16	62110000	2.9164587245229	1.69602479264671	0.748300826508943	Differential	Matrix 1	Split	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	664317	Other
chr16	62260000	0.438086705396503	1.97028213116925	1.82079257979259	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	514317	Other
chr16	62270000	-0.820053802171169	1.56273156327752	1.82073664042569	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	504317	CTCF_Site
chr16	62420000	1.0005920225768	1.56491788143641	1.2356826261233	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	354317	Poised_Enhancer
chr16	62570000	-1.17919369682913	2.53169739449064	2.90151219409535	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	204317	CTCF_Site
chr16	62710000	-1.45343316654372	2.11708782854459	2.57707907873948	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	64317	Other
chr16	62720000	-1.83830635735182	1.09280943358319	1.6811948937578	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	54317	Other
chr16	62860000	1.01257062163911	1.7831756446299	1.44916967208547	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	0	CTCF_Site
chr16	62880000	-1.19060372986293	2.16133965750686	2.53637395810473	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	13192	Poised_Enhancer
chr16	63000000	-1.09059998371261	1.54955988234022	1.89488169097519	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	133192	CTCF_Site
chr16	63010000	1.4025229882084	1.8348908674398	1.37489468572618	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	143192	Other
chr16	63130000	-0.741907042294911	2.04160764103548	2.27241691623288	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	263192	Other
chr16	63440000	0.541748123912335	2.53322864773661	2.34796437469438	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	411674	Other
chr16	63460000	3.85072845220674	3.02845009449144	1.77384877393045	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	391674	Other
chr16	63610000	0.548313657557811	1.84458582096665	1.66006608813567	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	241674	Poised_Enhancer
chr16	63750000	4.1370875546604	1.73701554365108	0.395419491194993	Differential	Matrix 1	Split	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	101674	Poised_Enhancer
chr16	63760000	-0.138971075150406	1.5574578541821	1.59580837470909	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	91674	Poised_Enhancer
chr16	63880000	0.33638927296252	1.66059776561123	1.54519684490627	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	3324	CTCF_Site
chr16	63910000	-2.27344243445273	0.834715068177925	1.5645220631856	Differential	Matrix 2	Merge	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	33324	Other
chr16	64060000	1.69913740981554	1.53153813842733	0.977132735076299	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	183324	Poised_Enhancer
chr16	64210000	-1.26899270513608	1.34919317762766	1.75288656729501	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	333324	Other
chr16	64220000	1.36375564277287	1.67091297333139	1.22410235119976	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	343324	Other
chr16	64400000	3.91388635926225	2.5552768326317	1.28227119332692	Differential	Matrix 1	Split	TRUE	FALSE	Control_only	NA	NA	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	189907	Active_Enhancer
chr16	64500000	-0.742321352751417	1.58497092777213	1.81781174177381	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	89907	Other
chr16	64510000	0.32703139130543	1.7269554992524	1.61429706953206	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	79907	CTCF_Site
chr16	64770000	-0.719227200344646	1.38120529634008	1.60744422633055	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	0	Active_Promoter
chr16	64810000	2.3908288229897	2.14456453918184	1.36451302838374	Differential	Matrix 1	Split	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	26338	Poised_Enhancer
chr16	64950000	1.53803834681428	1.52372555988516	1.02131353202282	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	85503	CTCF_Site
chr16	64970000	-0.676945638122721	1.87983807994766	2.09036705734725	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	105503	CTCF_Site
chr16	65110000	-0.0639687499263097	1.81511797578946	1.82820633458201	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	Repressed_Promoter
