#TAD name (cmd=getDiffExpression.pl BAP1.tad.scores.txt ctrl ctrl ctrl mut mut mut)	chr1	start1	end1	chr2	start2	end2	color	InclustionRatio(IR)	Length	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs IR	ctrl vs. mut Difference	ctrl vs. mut p-value	ctrl vs. mut adj. p-value
chr3:32700000-32747998	chr3	32700000	32747998	chr3	32700000	32747998	255,255,0	1.669000	47998	1.890608	1.668577	1.712069	1.756545	1.699097	1.787895	-0.00923899999999995	0.892436088929289	0.945284801439112
chr13:94554000-94961998	chr13	94554000	94961998	chr13	94554000	94961998	255,255,0	1.811000	407998	1.722226	1.611703	1.662305	1.833279	1.849596	1.836591	0.174410666666666	0.0038734729858594	0.0265487960066909
chr12:49161000-49214998	chr12	49161000	49214998	chr12	49161000	49214998	255,255,0	1.582000	53998	1.145428	1.156849	1.130563	1.275025	1.031875	1.582038	0.152032666666667	0.295692333709581	0.462887317667992
chr5:23850000-24086998	chr5	23850000	24086998	chr5	23850000	24086998	255,255,0	1.769000	236998	1.714850	1.735076	1.688597	1.733326	1.768832	1.856272	0.073302333333333	0.133251759605857	0.268223689460199
chr15:42945000-43565998	chr15	42945000	43565998	chr15	42945000	43565998	255,255,0	1.911000	620998	1.886785	1.952694	1.920570	1.994122	2.034326	2.048714	0.105704333333333	0.0222341676374973	0.0799811112177322
chr8:119775000-119849998	chr8	119775000	119849998	chr8	119775000	119849998	255,255,0	2.545000	74998	2.665631	2.443459	2.545244	2.613085	2.597118	2.676186	0.0773516666666664	0.261706388332511	0.427473256177432
chr18:80991000-81938998	chr18	80991000	81938998	chr18	80991000	81938998	255,255,0	1.708000	947998	1.698452	1.703954	1.708104	1.929449	1.900187	2.034047	0.251057666666666	0.00114449938130481	0.0136900939692515
chr13:74856000-75206998	chr13	74856000	75206998	chr13	74856000	75206998	255,255,0	1.604000	350998	1.494469	1.378519	1.477457	1.620904	1.569999	1.586316	0.142258	0.01519506105343	0.0630025038549625
chr5:128514000-128741998	chr5	128514000	128741998	chr5	128514000	128741998	255,255,0	1.764000	227998	1.476593	1.447731	1.512144	1.706086	1.762909	1.785390	0.272639	0.000320264760857894	0.00743763801013599
chr11:81624000-82196998	chr11	81624000	82196998	chr11	81624000	82196998	255,255,0	1.972000	572998	2.012983	1.954580	1.971879	2.030671	1.938841	2.079253	0.0364409999999998	0.457024462383529	0.625507461682284
chr10:87543000-88337998	chr10	87543000	88337998	chr10	87543000	88337998	255,255,0	2.066000	794998	1.972831	1.960349	2.021587	2.069065	2.065894	2.214844	0.131678666666667	0.0418367991458344	0.121449112414038
chr12:16800000-17012998	chr12	16800000	17012998	chr12	16800000	17012998	255,255,0	3.002000	212998	3.002409	2.684705	2.790779	2.848105	2.790305	2.734577	-0.0349686666666673	0.696110556024926	0.817433751373003
chr18:76473000-76538998	chr18	76473000	76538998	chr18	76473000	76538998	255,255,0	3.002000	65998	2.767091	2.624289	2.751431	3.060770	2.977647	3.001999	0.299201666666666	0.00100416034984218	0.0128567861800908
chr8:29529000-31025998	chr8	29529000	31025998	chr8	29529000	31025998	255,255,0	1.771000	1496998	1.548515	1.382662	1.509946	1.764853	1.771385	1.822112	0.305742333333333	0.00101467964255913	0.0129072696564586
chr13:50931000-51431998	chr13	50931000	51431998	chr13	50931000	51431998	255,255,0	2.891000	500998	2.969320	3.011086	2.890759	3.117824	2.975556	3.151610	0.124608333333333	0.0807958571977449	0.188638883703398
chr6:39810000-40319998	chr6	39810000	40319998	chr6	39810000	40319998	255,255,0	2.275000	509998	2.331000	2.271475	2.300170	2.437654	2.557988	2.567912	0.220303	0.00307821791646709	0.023131668542677
chr12:98190000-100112998	chr12	98190000	100112998	chr12	98190000	100112998	255,255,0	3.006000	1922998	3.005752	2.941265	2.994312	2.872779	2.839231	2.828800	-0.133506333333334	0.00770881813378659	0.0405502409302557
chr5:117108000-117293998	chr5	117108000	117293998	chr5	117108000	117293998	255,255,0	2.419000	185998	2.485900	2.368365	2.419384	2.287503	2.353797	2.392297	-0.0800173333333339	0.136410548085441	0.272821096170881
chr7:127761000-127913998	chr7	127761000	127913998	chr7	127761000	127913998	255,255,0	2.026000	152998	2.067077	1.899300	2.026360	1.942029	1.962414	1.916655	-0.057213	0.303717066595674	0.472064333484056
chrX:37815000-37862998	chrX	37815000	37862998	chrX	37815000	37862998	255,255,0	2.618000	47998	2.290067	1.510796	1.874166	1.594114	2.134442	2.617747	0.223758	0.489395768554312	0.653825558601017
chr11:49977000-50138998	chr11	49977000	50138998	chr11	49977000	50138998	255,255,0	2.820000	161998	2.869959	2.550289	2.730269	2.765170	2.820145	2.810844	0.0818806666666669	0.354043954701983	0.527922099121878
chr13:51834000-52235998	chr13	51834000	52235998	chr13	51834000	52235998	255,255,0	3.230000	401998	3.195775	3.171185	3.098138	3.359092	3.229765	3.464240	0.195999666666667	0.0253412335226238	0.0866795055208316
chr18:83001000-84596998	chr18	83001000	84596998	chr18	83001000	84596998	255,255,0	3.009000	1595998	3.029457	3.128723	2.986184	2.840555	2.951555	3.059664	-0.0975300000000004	0.200973008929757	0.357084173978194
chr4:137433000-137588998	chr4	137433000	137588998	chr4	137433000	137588998	255,255,0	2.295000	155998	2.205901	2.131422	2.194122	2.308389	2.331353	2.289082	0.132459666666666	0.00919164838944145	0.0450401087186323
chr3:5196000-5243998	chr3	5196000	5243998	chr3	5196000	5243998	255,255,0	1.517000	47998	1.516824	0.993203	1.300755	1.240191	1.185190	1.232443	-0.0509860000000003	0.70336028901561	0.822782739069069
chr6:24522000-24635998	chr6	24522000	24635998	chr6	24522000	24635998	255,255,0	3.526000	113998	3.634165	3.197170	3.342864	3.455033	3.199766	3.525993	0.00219766666666646	0.987544475737689	0.997829016679183
chr11:66900000-66992998	chr11	66900000	66992998	chr11	66900000	66992998	255,255,0	2.390000	92998	2.251594	2.090921	2.273124	2.336491	2.386404	2.344862	0.150706	0.0357332967139155	0.108794681626886
chr6:86811000-86930998	chr6	86811000	86930998	chr6	86811000	86930998	255,255,0	2.651000	119998	2.629041	2.488812	2.633491	2.802619	2.638866	2.616514	0.102218333333333	0.180714053886955	0.331539215308459
chr9:44238000-44402998	chr9	44238000	44402998	chr9	44238000	44402998	255,255,0	1.715000	164998	1.610337	1.577896	1.642131	1.763678	1.649000	1.715424	0.0992460000000001	0.0547035850024649	0.144924667549006
chr4:9816000-10856998	chr4	9816000	10856998	chr4	9816000	10856998	255,255,0	2.201000	1040998	2.076594	2.016411	2.015507	2.235031	2.152972	2.177901	0.152464	0.00693796287332025	0.0375354967842828
chr6:115275000-115547998	chr6	115275000	115547998	chr6	115275000	115547998	255,255,0	2.200000	272998	2.134538	2.200089	2.187060	2.036425	2.060607	2.181591	-0.0810213333333335	0.147910518419863	0.288809178631987
chr7:86721000-87062998	chr7	86721000	87062998	chr7	86721000	87062998	255,255,0	1.857000	341998	1.287912	1.097526	1.345241	1.857417	1.431617	1.099897	0.219417333333333	0.293721578170105	0.460628020937743
chr19:6258000-6311998	chr19	6258000	6311998	chr19	6258000	6311998	255,255,0	2.544000	53998	3.018515	2.622896	2.803541	2.706277	2.543990	2.740350	-0.151445	0.214090692981414	0.373589114930797
chrX:139767000-139841998	chrX	139767000	139841998	chrX	139767000	139841998	255,255,0	2.152000	74998	2.716611	2.349363	2.539501	2.090316	2.122765	2.259190	-0.377734666666667	0.00917318690929297	0.0450401087186323
chr15:39192000-39347998	chr15	39192000	39347998	chr15	39192000	39347998	255,255,0	1.860000	155998	1.876365	1.860192	1.901884	2.124716	1.968296	2.033237	0.162602666666666	0.0138255836861797	0.0592277752534737
chr16:76998000-78446998	chr16	76998000	78446998	chr16	76998000	78446998	255,255,0	2.347000	1448998	2.406236	2.313249	2.347236	2.159671	2.199376	2.255540	-0.150711333333334	0.0117030855183635	0.0528393706030764
chr7:80583000-80699998	chr7	80583000	80699998	chr7	80583000	80699998	255,255,0	2.327000	116998	2.307503	2.171789	2.225295	2.143517	2.222498	2.273313	-0.0217530000000004	0.693155756998127	0.815918841297767
chr9:10899000-11492998	chr9	10899000	11492998	chr9	10899000	11492998	255,255,0	1.742000	593998	1.646224	1.604421	1.634465	1.720363	1.758708	1.736759	0.11024	0.0119800113577991	0.053978049110579
chr11:103350000-103421998	chr11	103350000	103421998	chr11	103350000	103421998	255,255,0	1.623000	71998	1.673921	1.605425	1.569738	1.637774	1.766406	1.620873	0.0586563333333327	0.31001919754524	0.479300218301174
chr4:151053000-151148998	chr4	151053000	151148998	chr4	151053000	151148998	255,255,0	3.440000	95998	3.554150	3.349182	3.586304	3.330179	3.439889	3.406786	-0.104260666666668	0.195926050092633	0.350981083492388
chr5:5481000-5762998	chr5	5481000	5762998	chr5	5481000	5762998	255,255,0	3.956000	281998	3.955560	3.582224	3.803428	3.630016	3.722773	3.854688	-0.044578333333334	0.690731639130012	0.815471875892567
chr5:93183000-93278998	chr5	93183000	93278998	chr5	93183000	93278998	255,255,0	2.955000	95998	3.067510	2.955409	3.085331	3.180628	2.973305	3.358078	0.134586999999999	0.228447154566297	0.391751876212275
chr17:34995000-35132998	chr17	34995000	35132998	chr17	34995000	35132998	255,255,0	2.401000	137998	2.529047	2.385294	2.401112	2.283445	2.365906	2.373215	-0.0976290000000002	0.109328738654606	0.232277018474943
chr13:37962000-38066998	chr13	37962000	38066998	chr13	37962000	38066998	255,255,0	1.789000	104998	1.807385	1.787451	1.752261	1.788950	1.702700	1.732539	-0.0409693333333336	0.311580105430671	0.480510663875091
chr19:4008000-4238998	chr19	4008000	4238998	chr19	4008000	4238998	255,255,0	1.956000	230998	1.943992	1.868123	1.887131	1.977364	1.841638	1.884141	0.00129899999999975	0.978754643694083	0.993527063200831
chr10:37005000-38873998	chr10	37005000	38873998	chr10	37005000	38873998	255,255,0	3.617000	1868998	3.714737	3.601036	3.538688	3.626288	3.575246	3.742378	0.0298169999999996	0.660295393199876	0.796488877660907
chr10:59880000-60005998	chr10	59880000	60005998	chr10	59880000	60005998	255,255,0	2.642000	125998	2.547772	2.532814	2.641923	2.760328	2.659675	2.614608	0.104034	0.0959627454363936	0.210256051350253
chr6:84081000-84599998	chr6	84081000	84599998	chr6	84081000	84599998	255,255,0	2.820000	518998	2.864306	2.693856	2.819960	3.000753	2.882982	2.987098	0.164237	0.0308053144121911	0.0985051913424402
chr11:77502000-77642998	chr11	77502000	77642998	chr11	77502000	77642998	255,255,0	1.837000	140998	1.826058	1.749927	1.795239	1.789016	1.811796	1.742685	-0.00924233333333367	0.811670297543484	0.893082792105557
chr4:11478000-11564998	chr4	11478000	11564998	chr4	11478000	11564998	255,255,0	1.546000	86998	1.710204	1.578575	1.667407	1.546401	1.750080	1.722156	0.0208169999999998	0.766127495659211	0.864076675642526
chr3:105183000-105440998	chr3	105183000	105440998	chr3	105183000	105440998	255,255,0	1.592000	257998	1.470953	1.459026	1.407605	1.459893	1.462388	1.591781	0.0588259999999997	0.264716829822189	0.430235639776656
chr16:55470000-55868998	chr16	55470000	55868998	chr16	55470000	55868998	255,255,0	1.600000	398998	1.709945	1.600261	1.634223	1.579331	1.532586	1.656059	-0.0588176666666669	0.269206857164748	0.435308975811996
chr18:68481000-69830998	chr18	68481000	69830998	chr18	68481000	69830998	255,255,0	2.914000	1349998	2.914450	2.841559	2.886542	3.012952	2.943149	2.940290	0.0846133333333324	0.0680527428363229	0.168913175226484
chr6:71490000-71552998	chr6	71490000	71552998	chr6	71490000	71552998	255,255,0	1.671000	62998	1.813189	1.585655	1.767126	1.733522	1.748377	1.671359	-0.00423733333333357	0.950854902441813	0.976659628605339
chr4:151971000-152042998	chr4	151971000	152042998	chr4	151971000	152042998	255,255,0	2.149000	71998	2.128488	2.148929	2.153308	2.023532	2.126006	2.290558	0.00312366666666638	0.965614222589043	0.985707667950377
chr12:115770000-115826998	chr12	115770000	115826998	chr12	115770000	115826998	255,255,0	1.657000	56998	1.240896	1.073817	1.226262	1.255195	1.075271	1.656706	0.148732333333333	0.357332382359069	0.531373699380005
chr5:114561000-114617998	chr5	114561000	114617998	chr5	114561000	114617998	255,255,0	1.595000	56998	1.624306	1.595170	1.546459	1.567119	1.732327	1.579258	0.0375896666666666	0.517886847152501	0.681462921840814
chr4:135213000-135326998	chr4	135213000	135326998	chr4	135213000	135326998	255,255,0	2.612000	113998	2.033800	1.940212	1.970223	2.366547	2.178309	2.612337	0.404319333333333	0.00968740947576286	0.0466834765686321
chr7:17559000-18680998	chr7	17559000	18680998	chr7	17559000	18680998	255,255,0	2.199000	1121998	2.164960	2.212969	2.132466	2.128962	2.176482	2.188612	-0.00544633333333364	0.887501929345994	0.942154733936032
chr4:123147000-123266998	chr4	123147000	123266998	chr4	123147000	123266998	255,255,0	2.586000	119998	1.965098	2.095490	2.191197	2.292599	2.302796	2.305876	0.216495333333333	0.011439864248875	0.0520275492818628
chr6:31518000-31646998	chr6	31518000	31646998	chr6	31518000	31646998	255,255,0	2.073000	128998	1.677971	1.698394	1.775021	1.909848	1.981340	2.073441	0.271081	0.00223496507059868	0.0192843033561934
chr11:86196000-86501998	chr11	86196000	86501998	chr11	86196000	86501998	255,255,0	1.901000	305998	1.855334	1.795697	1.877147	1.850046	1.853926	1.920024	0.0319393333333327	0.443129588705593	0.614191677551942
chr12:89463000-91346998	chr12	89463000	91346998	chr12	89463000	91346998	255,255,0	5.124000	1883998	5.341040	5.057605	5.153862	5.170212	5.061003	5.124461	-0.065610333333334	0.430810123452687	0.60222476566451
chr9:99690000-100436998	chr9	99690000	100436998	chr9	99690000	100436998	255,255,0	3.004000	746998	2.747030	2.574515	2.644740	3.089420	2.978995	3.100917	0.401015666666666	0.000474743162291579	0.00909091511651331
chr19:29826000-29987998	chr19	29826000	29987998	chr19	29826000	29987998	255,255,0	1.845000	161998	1.682113	1.626551	1.641382	1.731818	1.836046	1.805253	0.141023666666667	0.0122944140611839	0.0547860263291181
chrX:43437000-44198998	chrX	43437000	44198998	chrX	43437000	44198998	255,255,0	1.678000	761998	1.526853	1.480287	1.436766	1.496226	1.560244	1.677704	0.0967559999999997	0.132845423070291	0.267776139023496
chr11:5955000-6200998	chr11	5955000	6200998	chr11	5955000	6200998	255,255,0	2.635000	245998	2.728123	2.577420	2.734452	2.631681	2.634872	2.667881	-0.0351870000000005	0.517113615854456	0.681183637528247
chr9:56181000-56867998	chr9	56181000	56867998	chr9	56181000	56867998	255,255,0	2.466000	686998	2.466074	2.375405	2.376668	2.422137	2.440736	2.390097	0.0116076666666663	0.776090373887305	0.87083283793163
chr19:38784000-38966998	chr19	38784000	38966998	chr19	38784000	38966998	255,255,0	1.908000	182998	1.937909	1.893776	1.899684	2.084154	2.046127	1.996559	0.131823666666666	0.0111440303158748	0.0510008766866974
chr12:13533000-15512998	chr12	13533000	15512998	chr12	13533000	15512998	255,255,0	1.529000	1979998	1.528870	1.493244	1.428947	1.569978	1.543257	1.569776	0.0773166666666666	0.0840311062750577	0.192688975838709
chr6:35274000-37049998	chr6	35274000	37049998	chr6	35274000	37049998	255,255,0	1.828000	1775998	1.828963	1.827731	1.812104	1.975036	1.964564	2.054992	0.175264666666667	0.00300411809961127	0.0228843764215203
chr12:113691000-113744998	chr12	113691000	113744998	chr12	113691000	113744998	255,255,0	2.042000	53998	0.927292	1.137883	1.803794	1.070805	1.133742	2.041504	0.125694	0.720532482816165	0.834220318211449
chr6:121917000-121982998	chr6	121917000	121982998	chr6	121917000	121982998	255,255,0	1.621000	65998	1.621136	1.658049	1.512671	1.460362	1.398913	1.449051	-0.161176666666667	0.0148345614200236	0.0618266406568763
chrX:134586000-135044998	chrX	134586000	135044998	chrX	134586000	135044998	255,255,0	2.598000	458998	2.787184	2.721860	2.734341	2.514015	2.598094	2.614695	-0.172193666666667	0.0057034847972503	0.0336051479416934
chr14:60792000-61121998	chr14	60792000	61121998	chr14	60792000	61121998	255,255,0	2.651000	329998	2.844538	2.627003	2.651380	2.714546	2.796271	2.863769	0.0838883333333327	0.286890643871279	0.453867127371727
chr17:45510000-45557998	chr17	45510000	45557998	chr17	45510000	45557998	255,255,0	2.883000	47998	2.926034	2.709989	2.834910	2.977617	2.733939	2.882972	0.0411983333333328	0.633129270728931	0.774731613229404
chr11:95046000-95114998	chr11	95046000	95114998	chr11	95046000	95114998	255,255,0	2.411000	68998	2.654832	2.411295	2.404434	2.439636	2.292147	2.386199	-0.117526333333333	0.195384136259397	0.350384545315379
chr13:73713000-73832998	chr13	73713000	73832998	chr13	73713000	73832998	255,255,0	1.895000	119998	1.905397	1.892570	1.984721	2.213022	2.315761	2.398511	0.381535333333333	0.000526064555267586	0.00927984605182969
chr6:105669000-106760998	chr6	105669000	106760998	chr6	105669000	106760998	255,255,0	2.241000	1091998	2.333705	2.281318	2.366246	2.104630	2.249999	2.240941	-0.128566333333334	0.0466062490885742	0.13039198632818
chr15:52155000-52472998	chr15	52155000	52472998	chr15	52155000	52472998	255,255,0	2.340000	317998	2.255246	2.201190	2.216131	2.053953	2.158542	2.324437	-0.0452116666666668	0.548706171473855	0.708353383990199
chrX:51051000-51383998	chrX	51051000	51383998	chrX	51051000	51383998	255,255,0	2.710000	332998	2.498927	2.588832	2.709923	2.899860	2.886409	2.950920	0.313168999999999	0.00183752424275697	0.0169819494948277
chrX:162909000-164075998	chrX	162909000	164075998	chrX	162909000	164075998	255,255,0	2.471000	1166998	2.351180	2.360716	2.471116	2.458706	2.440053	2.560253	0.0919999999999993	0.126150059756061	0.257817528910141
chr3:25140000-25214998	chr3	25140000	25214998	chr3	25140000	25214998	255,255,0	1.622000	74998	1.750647	1.473701	1.567228	1.622016	1.630411	1.623500	0.0281169999999996	0.709356407660814	0.826817848767743
chr7:141219000-141392998	chr7	141219000	141392998	chr7	141219000	141392998	255,255,0	1.949000	173998	1.952379	1.923497	2.009399	2.022813	1.939739	1.949404	0.00889366666666646	0.834354172207135	0.908879819325437
chr7:59454000-59525998	chr7	59454000	59525998	chr7	59454000	59525998	255,255,0	1.530000	71998	1.334865	1.252627	1.529921	1.335782	1.351736	1.297763	-0.0440440000000001	0.572047876442204	0.726997904038339
chrX:142545000-142814998	chrX	142545000	142814998	chrX	142545000	142814998	255,255,0	3.112000	269998	3.423769	3.024320	3.098369	3.112224	3.134295	3.092963	-0.0689920000000005	0.532511834371372	0.695390894716603
chrX:74238000-74429998	chrX	74238000	74429998	chrX	74238000	74429998	255,255,0	4.095000	191998	4.533312	3.960268	4.095417	4.360399	3.956119	3.979812	-0.0975556666666673	0.605209667452527	0.752804959572003
chr7:99099000-99155998	chr7	99099000	99155998	chr7	99099000	99155998	255,255,0	1.849000	56998	1.940122	1.736222	1.836727	1.586823	1.602962	1.848669	-0.158205666666667	0.124057895596134	0.255368586597228
chr6:121716000-121988998	chr6	121716000	121988998	chr6	121716000	121988998	255,255,0	1.540000	272998	1.646025	1.562065	1.522785	1.509205	1.540364	1.565334	-0.0386573333333335	0.401011725450019	0.57438443132844
chr14:57672000-57923998	chr14	57672000	57923998	chr14	57672000	57923998	255,255,0	2.106000	251998	2.150685	2.030142	2.122895	2.106367	2.057223	2.062706	-0.0258086666666674	0.567418365747673	0.724794787845038
chr18:23298000-23576998	chr18	23298000	23576998	chr18	23298000	23576998	255,255,0	2.415000	278998	2.548346	2.408649	2.421974	2.391378	2.464463	2.483175	-0.0133176666666669	0.803206000011313	0.887796809126428
chr12:72450000-72527998	chr12	72450000	72527998	chr12	72450000	72527998	255,255,0	1.743000	77998	1.743108	1.609141	1.597054	1.560418	1.659550	1.725344	-0.00133033333333325	0.983387632609859	0.995818555962709
chr5:121800000-121850998	chr5	121800000	121850998	chr5	121800000	121850998	255,255,0	2.121000	50998	2.221589	1.947896	1.932864	2.120780	2.045326	2.118298	0.060685	0.496339724639764	0.661079694257843
chr19:3771000-3995998	chr19	3771000	3995998	chr19	3771000	3995998	255,255,0	2.005000	224998	1.990483	1.895112	2.005110	1.810318	1.795441	1.818139	-0.155602333333333	0.00798826352901438	0.0413721928442192
chr3:111807000-113252998	chr3	111807000	113252998	chr3	111807000	113252998	255,255,0	1.920000	1445998	1.890963	1.949952	1.874993	1.946744	1.919603	1.945999	0.032146	0.384820753369445	0.558552995083443
chrX:57411000-58520998	chrX	57411000	58520998	chrX	57411000	58520998	255,255,0	2.116000	1109998	2.076995	2.059077	2.110903	1.952843	1.924176	2.063324	-0.102210666666667	0.068364256864423	0.169457318331428
chr12:52008000-52907998	chr12	52008000	52907998	chr12	52008000	52907998	255,255,0	2.143000	899998	2.328216	2.213049	2.168996	2.128972	2.179743	2.178672	-0.0742913333333329	0.184690551896604	0.336132481407438
chr4:124794000-124853998	chr4	124794000	124853998	chr4	124794000	124853998	255,255,0	1.610000	59998	1.598540	1.526661	1.492246	1.520002	1.640819	1.610095	0.0511563333333331	0.327226776580755	0.498663911536327
chr4:136668000-136850998	chr4	136668000	136850998	chr4	136668000	136850998	255,255,0	3.882000	182998	3.644517	3.306823	3.678831	3.881725	3.582016	3.737396	0.190322	0.172202486916245	0.321023081928405
chr18:12450000-12731998	chr18	12450000	12731998	chr18	12450000	12731998	255,255,0	2.080000	281998	2.228041	2.079793	2.145472	2.283360	2.153704	2.318958	0.100905333333333	0.146801971791603	0.287029739741217
chr16:28827000-29573998	chr16	28827000	29573998	chr16	28827000	29573998	255,255,0	2.880000	746998	3.030761	2.868374	2.879825	3.076226	2.944583	3.153103	0.131650666666667	0.11337122034352	0.238774118678152
chr5:136131000-136193998	chr5	136131000	136193998	chr5	136131000	136193998	255,255,0	1.856000	62998	1.901021	1.856221	1.731382	1.651001	1.682543	1.851565	-0.101171666666667	0.204686596584793	0.362246323749172
chr6:72627000-72839998	chr6	72627000	72839998	chr6	72627000	72839998	255,255,0	2.138000	212998	2.172820	2.056468	2.126659	2.153622	2.128776	2.170536	0.0323289999999995	0.454536790837227	0.624022376520434
chr11:118077000-118235998	chr11	118077000	118235998	chr11	118077000	118235998	255,255,0	2.267000	158998	2.197999	2.018930	2.098235	2.267157	2.158048	2.189381	0.0998073333333334	0.130780125052099	0.264467821203086
chr6:123627000-124397998	chr6	123627000	124397998	chr6	123627000	124397998	255,255,0	2.978000	770998	2.996977	2.977869	2.926296	2.922515	2.981829	2.964752	-0.0106820000000001	0.775421396753423	0.870529652410759
chr16:82656000-82718998	chr16	82656000	82718998	chr16	82656000	82718998	255,255,0	1.668000	62998	1.796612	1.669587	1.742156	1.523845	1.927240	1.660305	-0.0323216666666671	0.768248592022959	0.865369802056821
chr5:30507000-30647998	chr5	30507000	30647998	chr5	30507000	30647998	255,255,0	2.963000	140998	3.089204	2.962871	3.016365	2.910135	3.003173	2.891811	-0.087773666666667	0.126836533166557	0.258528619890378
chr5:135111000-135203998	chr5	135111000	135203998	chr5	135111000	135203998	255,255,0	1.987000	92998	1.827264	1.789987	1.810803	2.031502	1.742854	1.940911	0.0957376666666667	0.25074159834451	0.416566901968087
chr3:8952000-9074998	chr3	8952000	9074998	chr3	8952000	9074998	255,255,0	2.934000	122998	2.508375	2.569440	2.612077	2.763990	2.777543	2.890741	0.247460666666666	0.00242840413307761	0.0199941368388296
chr14:17604000-18182998	chr14	17604000	18182998	chr14	17604000	18182998	255,255,0	1.698000	578998	1.734471	1.698026	1.729040	1.863147	1.863593	1.885198	0.150133666666666	0.00241177321058382	0.0199806486478348
chr4:90249000-92222998	chr4	90249000	92222998	chr4	90249000	92222998	255,255,0	1.630000	1973998	1.597753	1.583856	1.618279	1.629717	1.679192	1.666972	0.0586643333333334	0.111717372788259	0.235973899174427
chr3:123504000-124283998	chr3	123504000	124283998	chr3	123504000	124283998	255,255,0	4.496000	779998	4.742262	4.495850	4.631028	4.050448	4.195068	4.355596	-0.422676000000001	0.00460934445874373	0.0296382885226438
chr5:100917000-101696998	chr5	100917000	101696998	chr5	100917000	101696998	255,255,0	2.834000	779998	2.794903	2.789681	2.835176	2.885898	2.873349	2.867671	0.0690526666666662	0.0646011984342352	0.162470525555225
chr11:20439000-20699998	chr11	20439000	20699998	chr11	20439000	20699998	255,255,0	2.392000	260998	2.413553	2.375331	2.457557	2.534006	2.517377	2.521913	0.108951666666666	0.0188493368759155	0.0726356617830953
chr9:32580000-32948998	chr9	32580000	32948998	chr9	32580000	32948998	255,255,0	1.857000	368998	1.857108	1.725846	1.782676	2.087713	2.091110	2.111773	0.308322	0.000326089408438576	0.00745771725638927
chr3:116031000-116333998	chr3	116031000	116333998	chr3	116031000	116333998	255,255,0	2.463000	302998	2.591387	2.433914	2.479517	2.397529	2.573574	2.462526	-0.0237296666666669	0.719877154753841	0.834220318211449
chr7:71901000-71960998	chr7	71901000	71960998	chr7	71901000	71960998	255,255,0	1.510000	59998	1.197800	1.283452	1.294297	1.509562	1.236585	1.148203	0.0396003333333333	0.694748722571639	0.816054055084148
chr7:74364000-74561998	chr7	74364000	74561998	chr7	74364000	74561998	255,255,0	3.363000	197998	3.568659	3.363085	3.485693	3.147172	3.177437	3.253071	-0.279919	0.0038970067023811	0.0266682308191158
chr8:78033000-79730998	chr8	78033000	79730998	chr8	78033000	79730998	255,255,0	1.995000	1697998	2.003824	1.995371	1.985973	2.023783	2.036693	2.030827	0.0353783333333332	0.259057156006167	0.425044548336311
chr7:83901000-84368998	chr7	83901000	84368998	chr7	83901000	84368998	255,255,0	2.369000	467998	2.289868	2.184343	2.215717	2.369395	2.240901	2.306860	0.0757426666666662	0.168421965305452	0.315863531152751
chr11:23625000-23672998	chr11	23625000	23672998	chr11	23625000	23672998	255,255,0	1.581000	47998	1.581246	1.501272	1.557750	1.647910	1.578930	1.690988	0.0925199999999997	0.0754121306055443	0.180806898530371
chr13:119877000-119927998	chr13	119877000	119927998	chr13	119877000	119927998	255,255,0	1.742000	50998	1.629431	1.673932	1.435203	1.434994	1.742300	1.540912	-0.00678666666666704	0.947391387598443	0.975475248004692
chr5:35517000-35570998	chr5	35517000	35570998	chr5	35517000	35570998	255,255,0	2.097000	53998	2.067342	1.925382	2.057748	2.519731	2.096861	2.424902	0.330340666666666	0.0275559944291754	0.0912818449755538
chr4:149799000-149966998	chr4	149799000	149966998	chr4	149799000	149966998	255,255,0	2.712000	167998	2.679777	2.573768	2.756490	2.670719	2.711503	2.861552	0.0779129999999996	0.30704108651166	0.475200774090715
chr19:46872000-47000998	chr19	46872000	47000998	chr19	46872000	47000998	255,255,0	2.529000	128998	2.654016	2.437144	2.526378	2.527128	2.589165	2.511801	0.00351866666666659	0.956208325763693	0.979081977083556
chr4:59355000-59576998	chr4	59355000	59576998	chr4	59355000	59576998	255,255,0	2.942000	221998	2.893368	2.624243	2.896120	2.904758	2.941653	2.981502	0.138060666666666	0.137491491251143	0.273604307567225
chr6:35364000-37049998	chr6	35364000	37049998	chr6	35364000	37049998	255,255,0	1.837000	1685998	1.836699	1.809058	1.803078	1.982166	1.955814	2.072305	0.18715	0.00376404985653297	0.0260860740833118
chr14:48507000-49013998	chr14	48507000	49013998	chr14	48507000	49013998	255,255,0	2.848000	506998	2.730331	2.611484	2.737248	2.875294	2.848111	2.817872	0.154071333333333	0.0146101887615938	0.0613346962818447
chrX:139932000-140003998	chrX	139932000	140003998	chrX	139932000	140003998	255,255,0	1.532000	71998	1.129524	1.128166	1.219805	1.531509	1.275773	1.152751	0.160846	0.152440131486077	0.295014899852931
