gene	chr	start	end	wt_hmc	hmc_ctrl_M	hmc_ctrl_F	gb_ctrl_signal	dmr_qvalue	mod_difference	significant	chromatin_state	pred_prob_a
Olfr441	chr6	43106368	43117802	0.037	0.034	0.04	NA	0.217427122357331	-0.0082103517328671	FALSE	Other	0.227205041252149
Cd3g	chr9	44969571	44980430	0.037	0.04	0.034	0.676704	0.278587707621266	-0.00643927715688925	FALSE	Repressed_Promoter	0.227205041252149
Tlr13	chrX	106143203	106160492	0.037	0.041	0.033	0.56024	0.00830671004119921	-0.0105193291997524	TRUE	Other	0.227205041252149
Serpinb3d	chr1	107078166	107083505	0.037	0.038	0.036	0.725898	0.450769620995756	-0.00813124081444573	FALSE	Other	0.227205041252149
Lhx9	chr1	138825185	138848576	0.037	0.036	0.038	12.965921	0.465898238321095	0.00297068714935347	FALSE	Repressed_Promoter	0.227205041252149
H60b	chr10	22158585	22288848	0.037	0.038	0.036	0.849018	0.19773469071391	0.00291952953525156	FALSE	Repressed_Promoter	0.227205041252149
Gsdmc2	chr15	63824345	63845176	0.037	0.031	0.043	0.724	0.867987841388635	-0.000899382514947505	FALSE	Other	0.227205041252149
Gm9573	chr17	35617922	35626636	0.037	0.03	0.044	NA	0.93089545330172	-0.000221288583009918	FALSE	Other	0.227205041252149
Pcdhb16	chr18	37477813	37483037	0.037	0.036	0.038	0.521584	0.500411228018899	-0.00447162951438833	FALSE	Other	0.227205041252149
Hells	chr19	38930914	38971050	0.037	0.038	0.036	0.376958	0.643417907310018	0.00174747238888286	FALSE	Active_Promoter	0.227205041252149
Olfr1122	chr2	87385848	87391929	0.037	0.048	0.026	NA	0.549159770468553	0.00920210412769297	FALSE	Other	0.227205041252149
Il2	chr3	37120522	37125958	0.037	0.026	0.048	0.929248	0.496490385514963	-0.00492102681756654	FALSE	Other	0.227205041252149
Ccdc18	chr5	108132874	108233627	0.037	0.038	0.036	0.20439	0.000164906989366082	-0.00671837006727673	TRUE	Active_Promoter	0.227205041252149
Spdye4a	chr5	143216315	143226889	0.037	0.043	0.031	0.533087	0.286994665782728	-0.00642190460622748	FALSE	Other	0.227205041252149
Tfec	chr6	16833372	16898440	0.037	0.037	0.037	0.529681	0.166236977297649	0.00361749225770901	FALSE	Other	0.227205041252149
Smco2	chr6	146850103	146871405	0.037	0.036	0.038	0.710543	0.0747409393144078	-0.00512874404548696	FALSE	Other	0.227205041252149
Slc27a5	chr7	12988345	12998191	0.037	0.038	0.036	0.464824	0.255642875681055	-0.0057836021549957	FALSE	Other	0.227205041252149
Olfr519	chr7	108893460	108894419	0.037	0.023	0.051	NA	0.954541228950083	0.000652898307051238	FALSE	Other	0.227205041252149
Scgb1c1	chr7	140845546	140846768	0.037	0.038	0.036	1.27398	0.934280276570547	0.00161219419312114	FALSE	Other	0.227205041252149
Ces2c	chr8	104847067	104854482	0.037	0.037	0.037	1.793741	0.528565655839603	0.00919904633286524	FALSE	Other	0.227205041252149
Psmb10	chr8	105935734	105938443	0.037	0.045	0.029	2.330524	0.447160327049836	0.0113428847881509	FALSE	Active_Promoter	0.227205041252149
Pate4	chr9	35607092	35611940	0.037	0.019	0.055	0.459666	0.0883186803205461	-0.0159089554716163	FALSE	Other	0.227205041252149
Vwa5a	chr9	38718267	38743336	0.037	0.036	0.038	0.442106	0.0204883152302935	-0.00986647162824198	TRUE	Other	0.227205041252149
AL646049.1	chrX	94339902	94364569	0.037	0.045	0.029	NA	0.59776695984033	-0.00264487195415393	FALSE	Other	0.227205041252149
Pih1d3	chr1	31222837	31224287	0.0365	0.024	0.049	NA	0.168248418160025	-0.0160797376585887	FALSE	Other	0.225918915892631
Rassf9	chr10	102512221	102549735	0.0365	0.032	0.041	0.671695	0.318025670708563	-0.00283904936208115	FALSE	Other	0.225918915892631
Myoz1	chr14	20649106	20656539	0.0365	0.04	0.033	1.267484	0.883817333810216	-0.00116820277617238	FALSE	Other	0.225918915892631
Sftpd	chr14	41172213	41185148	0.0365	0.038	0.035	0.691488	0.573521556877436	-0.00342833284933865	FALSE	Other	0.225918915892631
Adam7	chr14	68497335	68533740	0.0365	0.034	0.039	0.836342	0.807354590036986	0.000994344930426411	FALSE	Other	0.225918915892631
Il7r	chr15	9505787	9530175	0.0365	0.033	0.04	0.671238	0.401429295358186	-0.00344235161950349	FALSE	Other	0.225918915892631
1700025B11Rik	chr15	77558238	77561891	0.0365	0.034	0.039	0.459613	0.95506765313744	-0.00012893213465387	FALSE	Other	0.225918915892631
D16Ertd472e	chr16	78540337	78576707	0.0365	0.035	0.038	0.726635	0.106914239037594	0.00392541921575093	FALSE	Repressed_Promoter	0.225918915892631
Ms4a5	chr19	11273237	11283872	0.0365	0.035	0.038	0.301167	0.575910869260912	-0.00379945224156382	FALSE	Other	0.225918915892631
Olfr1420	chr19	11886564	11898078	0.0365	0.039	0.034	NA	0.228906194733226	-0.00758221333902826	FALSE	Other	0.225918915892631
Fsip2	chr2	82943633	83008936	0.0365	0.038	0.035	0.630043	0.0442492669317662	0.00473878505627462	TRUE	Other	0.225918915892631
Slc28a2b	chr2	122484940	122528039	0.0365	0.038	0.035	0.522013	0.149069315104918	-0.00482850954804348	FALSE	Other	0.225918915892631
Pck1	chr2	173153047	173159272	0.0365	0.049	0.024	1.112736	0.817446283885607	0.00145234184012805	FALSE	Other	0.225918915892631
BC107364	chr3	96433787	96452305	0.0365	0.041	0.032	3.726561	0.589350949467637	0.00261251071531884	FALSE	Repressed_Promoter	0.225918915892631
Mup2	chr4	60135931	60154288	0.0365	0.041	0.032	0.108014	0.662610623133259	-0.00376695155432805	FALSE	Other	0.225918915892631
Ugt2b34	chr5	86889766	86906936	0.0365	0.034	0.039	0.40822	0.516641616051073	-0.00362505051255466	FALSE	Other	0.225918915892631
Gm35315	chr5	110076135	110094419	0.0365	0.039	0.034	NA	0.13973463548291	-0.00615315842826664	FALSE	Other	0.225918915892631
Stag3	chr5	138280239	138312392	0.0365	0.042	0.031	0.510236	0.651586864460049	-0.00212030274045272	FALSE	Other	0.225918915892631
Olfr453	chr6	42739370	42746962	0.0365	0.031	0.042	NA	0.323831128541342	-0.0070794740214382	FALSE	Other	0.225918915892631
BC049715	chr6	136827625	136840661	0.0365	0.039	0.034	1.157677	0.263697224200597	0.0054924820513897	FALSE	Active_Promoter	0.225918915892631
Topaz1	chr9	122747345	122802134	0.0365	0.038	0.035	0.527546	0.891936968099108	0.000513965691530172	FALSE	Other	0.225918915892631
Olfr798	chr10	129622614	129627933	0.0365	0.036	0.037	NA	0.957249897079404	-0.000923235472524889	FALSE	Other	0.225918915892631
Ccdc85a	chr11	28385684	28584323	0.0365	0.037	0.036	0.451219	0.0991414043513149	0.00312984157430541	FALSE	Repressed_Promoter	0.225918915892631
Olfr1395	chr11	49142273	49150452	0.0365	0.028	0.045	NA	0.865090620964973	-0.001352365363004	FALSE	Other	0.225918915892631
Gm3115	chr14	4084119	4099305	0.0365	0.045	0.028	NA	0.624220947729175	-0.00436931671487033	FALSE	Other	0.225918915892631
Gm8113	chr14	43925389	43933410	0.0365	0.036	0.037	NA	0.7186334753174	0.00222978503503731	FALSE	Other	0.225918915892631
Rnase2b	chr14	51162259	51163017	0.0365	0.044	0.029	1.100576	0.912840922198677	0.0020712214577799	FALSE	Other	0.225918915892631
Armc4	chr18	7088208	7297935	0.0365	0.037	0.036	NA	0.2135315227738	0.00204445872855518	FALSE	Other	0.225918915892631
Olfr1141	chr2	87753055	87753990	0.0365	0	0.073	NA	0.837052661481564	-0.00820559289184223	FALSE	Other	0.225918915892631
Olfr1145	chr2	87809821	87810798	0.0365	0.013	0.06	NA	0.774871343526897	-0.00233766233766234	FALSE	Other	0.225918915892631
Wdr49	chr3	75274987	75482155	0.0365	0.037	0.036	0.367014	0.933342427238976	0.000161157417794627	FALSE	Other	0.225918915892631
Olfr1330	chr4	118888596	118899596	0.0365	0.029	0.044	NA	0.326570966011891	0.00848146210791115	FALSE	Other	0.225918915892631
Fancd2os	chr6	113596760	113600714	0.0365	0.027	0.046	0.757955	0.32843735855907	-0.00803110130425841	FALSE	Other	0.225918915892631
Abca15	chr7	120328669	120407686	0.0365	0.037	0.036	0.355423	0.000247360333005076	0.00804139545601566	TRUE	Other	0.225918915892631
Ddx60	chr8	61928086	62038243	0.0365	0.037	0.036	0.503042	0.239215748106888	-0.00220932245966921	FALSE	Other	0.225918915892631
Fbxw27	chr9	109766044	109790669	0.0365	0.037	0.036	0.261228	0.760752954144034	-0.00167722924556929	FALSE	Other	0.225918915892631
Cypt1	chrX	16522868	16523688	0.0365	0.046	0.027	0.284866	0.664859115317745	-0.00239016147666665	FALSE	Other	0.225918915892631
Rpl39	chrX	37082519	37085401	0.0365	0.059	0.014	1.277288	0.993640486551973	-0.00292445852235153	FALSE	Active_Promoter	0.225918915892631
Rhox12	chrX	38104076	38110906	0.0365	0.051	0.022	0.340971	0.759680311239151	0.000328728654358665	FALSE	Other	0.225918915892631
Dnah7a	chr1	53397005	53706783	0.036	0.035	0.037	0.464514	0.000575890574815954	-0.0034616474489776	TRUE	Repressed_Promoter	0.224637954569899
Pask	chr1	93308769	93343481	0.036	0.04	0.032	0.609548	0.179830209282126	-0.00439485913356834	FALSE	Active_Promoter	0.224637954569899
Arhgap30	chr1	171388953	171410297	0.036	0.035	0.037	0.909838	0.221924253537177	0.00500899314049965	FALSE	Repressed_Promoter	0.224637954569899
Nmbr	chr10	14705590	14770849	0.036	0.038	0.034	0.585113	0.0191772577594413	-0.00511532512833634	TRUE	Repressed_Promoter	0.224637954569899
Olfr323	chr11	58624158	58630500	0.036	0.033	0.039	NA	0.111716842846641	0.0105942273895823	FALSE	Other	0.224637954569899
Olfr315	chr11	58773187	58780250	0.036	0.034	0.038	NA	0.67419388078188	-0.002716729873072	FALSE	Other	0.224637954569899
Fam110c	chr12	31073860	31080250	0.036	0.041	0.031	5.349138	0.421525339107599	0.0061145552517172	FALSE	Repressed_Promoter	0.224637954569899
Serpina10	chr12	103614785	103631443	0.036	0.041	0.031	0.452972	0.122854759158004	-0.00707825660571648	FALSE	Other	0.224637954569899
Serpina1f	chr12	103688043	103695528	0.036	0.038	0.034	0.881025	0.40610482654823	-0.00535026001280878	FALSE	Other	0.224637954569899
H1f3	chr13	23553261	23560685	0.036	0.037	0.035	2.198566	0.34143943443179	0.0053950674325459	FALSE	Active_Promoter	0.224637954569899
Rpp40	chr13	35893471	35906358	0.036	0.034	0.038	1.407224	0.960207659353886	-4.46480718783934e-05	FALSE	Other	0.224637954569899
Htr1a	chr13	105443638	105448121	0.036	0.034	0.038	4.477985	0.526072051444247	0.00720475606169241	FALSE	Repressed_Promoter	0.224637954569899
Phf11d	chr14	59347406	59365469	0.036	0.035	0.037	0.818655	0.0539912836655079	-0.00901324247261943	FALSE	Other	0.224637954569899
Apol10a	chr15	77477046	77491068	0.036	0.04	0.032	0.842655	0.0314752823834352	-0.0108091110428633	TRUE	Other	0.224637954569899
Csta2	chr16	36221467	36257443	0.036	0.034	0.038	0.191407	0.00634253479236492	-0.00829284160771324	TRUE	Other	0.224637954569899
Spink12	chr18	44104406	44108542	0.036	0.035	0.037	0.772403	0.380364632648564	-0.00908791960221782	FALSE	Other	0.224637954569899
A1cf	chr19	31868763	31948994	0.036	0.037	0.035	0.497649	0.359176756324206	-0.00203387865201045	FALSE	Other	0.224637954569899
Spc25	chr2	69193894	69206193	0.036	0.037	0.035	0.828041	0.705012079467288	0.00208426179095153	FALSE	Other	0.224637954569899
Mlf1	chr3	67374096	67400002	0.036	0.032	0.04	0.605034	0.172496352224814	-0.00581999949042492	FALSE	Other	0.224637954569899
Hsd3b6	chr3	98805503	98814442	0.036	0.031	0.041	0.697529	0.985014411848136	0.000744966143931956	FALSE	Other	0.224637954569899
Cfi	chr3	129835883	129875331	0.036	0.033	0.039	0.674579	0.0556789890523641	-0.00431515713692328	FALSE	Other	0.224637954569899
Ifi44l	chr3	151758736	151762891	0.036	0.041	0.031	2.727427	0.66568024553002	0.00510143350001459	FALSE	Other	0.224637954569899
Gm12800	chr4	101909120	101911907	0.036	0.039	0.033	NA	0.688939720385139	-0.00624825501176481	FALSE	Other	0.224637954569899
Gm12845	chr4	117724411	117726871	0.036	0.048	0.024	NA	0.70339122995207	0.00741797606579084	FALSE	Other	0.224637954569899
Tmprss11c	chr5	86231480	86289307	0.036	0.035	0.037	0.46482	6.27062406211783e-05	-0.00838324557984624	TRUE	Other	0.224637954569899
Gc	chr5	89417521	89457897	0.036	0.038	0.034	0.492705	0.086856727308808	-0.00518630757854071	FALSE	Other	0.224637954569899
4930522L14Rik	chr5	109735989	109751885	0.036	0.034	0.038	NA	0.0122184689734331	-0.0108108098883432	TRUE	Poised_Enhancer	0.224637954569899
Gimap4	chr6	48684548	48692059	0.036	0.037	0.035	1.204073	0.839053662909165	-0.00192132111068428	FALSE	Other	0.224637954569899
Ceacam15	chr7	16671330	16675704	0.036	0.039	0.033	1.387394	0.986105128171362	1.99129338435133e-08	FALSE	Other	0.224637954569899
Klk1b9	chr7	43976060	43980375	0.036	0.035	0.037	0.522798	0.0208490840323829	0.0353741914339981	TRUE	Other	0.224637954569899
Ndn	chr7	62346568	62350261	0.036	0.034	0.038	0.96371	0.816308282553192	0.00266688054445689	FALSE	Other	0.224637954569899
Nox4	chr7	87246095	87398709	0.036	0.035	0.037	0.27479	0.00746969720073159	-0.00453390355583674	TRUE	Other	0.224637954569899
Olfr553	chr7	102611280	102618217	0.036	0.032	0.04	NA	0.133851835439635	0.012555253422821	FALSE	Other	0.224637954569899
Palb2	chr7	122107261	122132984	0.036	0.037	0.035	0.310247	0.188597970001319	-0.00435133300826143	FALSE	Other	0.224637954569899
Olfr372	chr8	72041217	72060629	0.036	0.034	0.038	NA	0.0817982096037782	-0.0089990751106483	FALSE	Other	0.224637954569899
Mgat4d	chr8	83348470	83382319	0.036	0.038	0.034	0.803008	0.211691291281374	-0.00391915140370887	FALSE	Other	0.224637954569899
Dpy19l2	chr9	24557046	24696292	0.036	0.035	0.037	0.210155	0.985735966654193	0.000209310785769981	FALSE	Repressed_Promoter	0.224637954569899
4930415L06Rik	chrX	89930097	89932851	0.036	0.056	0.016	NA	0.968267558630468	-0.00706157289209191	FALSE	Other	0.224637954569899
Pkhd1	chr1	20057778	20618063	0.036	0.036	0.036	0.553202	0.000337271458828158	0.00300053942140333	TRUE	Repressed_Promoter	0.224637954569899
Rbm44	chr1	91145088	91170794	0.036	0.036	0.036	0.699318	0.399699212544504	0.00314931085451836	FALSE	Other	0.224637954569899
Ear6	chr14	51853698	51854642	0.036	0.029	0.043	1.424429	0.519769604760301	-0.0106615352610776	FALSE	Other	0.224637954569899
Olfr49	chr14	54278252	54284938	0.036	0.046	0.026	NA	0.114675570756268	-0.0103420292891486	FALSE	Other	0.224637954569899
Sel1l2	chr2	140229854	140389705	0.036	0.036	0.036	0.624674	0.0808829525924027	-0.00265914302742207	FALSE	Other	0.224637954569899
Acpp	chr9	104288250	104337747	0.036	0.036	0.036	NA	0.222557762972156	0.00255032092137397	FALSE	Repressed_Promoter	0.224637954569899
Col4a6	chrX	141165402	141474075	0.036	0.044	0.028	0.545466	0.555109984854572	-0.000897431119386768	FALSE	Repressed_Promoter	0.224637954569899
Scml2	chrX	161082524	161258212	0.036	0.046	0.026	0.500348	0.852453800915525	0.00172271267286463	FALSE	Repressed_Promoter	0.224637954569899
Col5a2	chr1	45374320	45503281	0.0355	0.035	0.036	0.509318	0.957307213088042	0.000152277485769049	FALSE	Repressed_Promoter	0.223362160538922
Cd48	chr1	171682008	171705257	0.0355	0.035	0.036	0.336059	0.0267339722820991	-0.00848501540682715	TRUE	Other	0.223362160538922
Olfr1381	chr11	49543448	49556126	0.0355	0.038	0.033	NA	0.490887504195737	-0.00549484452889512	FALSE	Other	0.223362160538922
Gm12569	chr11	51220472	51235052	0.0355	0.033	0.038	NA	0.669442515412594	0.00217210078948819	FALSE	Other	0.223362160538922
Pyy	chr11	102106675	102107831	0.0355	0.037	0.034	3.69371	0.882725627547148	0.00827315092722283	FALSE	Repressed_Promoter	0.223362160538922
Efcab3	chr11	105063591	105117536	0.0355	0.034	0.037	0.323415	0.00997697187540338	-0.00560739604939299	TRUE	Other	0.223362160538922
Gpx5	chr13	21286428	21292730	0.0355	0.03	0.041	1.587814	0.73494513310134	-0.00224433000830703	FALSE	Other	0.223362160538922
Slc6a3	chr13	73536746	73578671	0.0355	0.038	0.033	0.998292	0.136503347136538	-0.00490495816142032	FALSE	Repressed_Promoter	0.223362160538922
Gm8281	chr14	5071039	5093317	0.0355	0.032	0.039	NA	0.452745849399489	-0.00835556137109618	FALSE	Polycomb	0.223362160538922
Gm3383	chr14	5607619	5807981	0.0355	0.05	0.021	0.624257	0.209435246213661	-0.0192513235441015	FALSE	Repressed_Promoter	0.223362160538922
Acot10	chr15	20665213	20666749	0.0355	0.032	0.039	1.021807	0.716195683774222	-0.00475812700949967	FALSE	Other	0.223362160538922
Olfr178	chr16	58888307	58892062	0.0355	0.03	0.041	NA	0.0870220838717068	-0.0232862333455715	FALSE	Other	0.223362160538922
Vgll3	chr16	65815256	65866367	0.0355	0.034	0.037	1.106504	0.364252491902291	-0.00225148723310709	FALSE	Repressed_Promoter	0.223362160538922
Dcpp2	chr17	23880879	23900787	0.0355	0.041	0.03	0.537313	0.949455907488206	-0.000306273637581546	FALSE	Other	0.223362160538922
Chtf18	chr17	25718925	25727418	0.0355	0.032	0.039	1.22941	0.778759797056482	0.00181215354034321	FALSE	Repressed_Promoter	0.223362160538922
H2-Aa	chr17	34282743	34287822	0.0355	0.038	0.033	1.016206	0.92726227810131	-0.00106126378812374	FALSE	Other	0.223362160538922
Olfr96	chr17	37220145	37226672	0.0355	0.032	0.039	NA	0.737663324223929	-0.00341093530992448	FALSE	Other	0.223362160538922
Pcdhb20	chr18	37504263	37507821	0.0355	0.037	0.034	0.546805	0.358931490112034	-0.00579281348598782	FALSE	Other	0.223362160538922
Abo	chr2	26842502	26864978	0.0355	0.039	0.032	0.602752	0.0603481338443171	-0.00741086207951686	FALSE	Other	0.223362160538922
Sp5	chr2	70474922	70477728	0.0355	0.04	0.031	6.237243	0.889032509125748	-0.000865010880580684	FALSE	Repressed_Promoter	0.223362160538922
Gm4450	chr3	98445674	98457125	0.0355	0.032	0.039	NA	0.723678086397332	-0.00364172771366737	FALSE	Other	0.223362160538922
Cnbd1	chr4	18860453	19122525	0.0355	0.035	0.036	0.299985	0.842692778044954	-0.000197329259154284	FALSE	Other	0.223362160538922
Eqtn	chr4	94907266	94928842	0.0355	0.037	0.034	0.232624	0.0129424579950221	-0.0102663409337112	TRUE	Other	0.223362160538922
Tlr1	chr5	64924678	64933562	0.0355	0.03	0.041	0.909402	0.876563328789453	-0.000929825304335726	FALSE	Other	0.223362160538922
Csn3	chr5	87925578	87932664	0.0355	0.049	0.022	0.483149	0.874520548532279	-0.00145633565455523	FALSE	Other	0.223362160538922
Nxpe5	chr5	138225897	138253362	0.0355	0.036	0.035	0.156302	0.391126225818243	-0.00330609352960844	FALSE	Other	0.223362160538922
Gm3402	chr5	146514122	146516901	0.0355	0.033	0.038	0.663097	0.64207471970559	0.0156875834445928	FALSE	Other	0.223362160538922
Hepacam2	chr6	3457095	3498297	0.0355	0.038	0.033	1.022695	0.0954249694792487	-0.00459584614388988	FALSE	Repressed_Promoter	0.223362160538922
Mgam	chr6	40628830	40769122	0.0355	0.035	0.036	0.813064	0.139009817491434	-0.00249303439645097	FALSE	Other	0.223362160538922
Gkn1	chr6	87345649	87350941	0.0355	0.039	0.032	1.086849	0.973801452219184	-0.000274399191797295	FALSE	Other	0.223362160538922
Olfr213	chr6	116538455	116544291	0.0355	0.036	0.035	NA	0.849664816484944	0.0021834651730973	FALSE	Other	0.223362160538922
Galp	chr7	6197089	6216136	0.0355	0.039	0.032	0.176627	0.259687085492693	-0.00446285274687916	FALSE	Other	0.223362160538922
Cnfn	chr7	25367619	25369723	0.0355	0.032	0.039	5.916564	0.24728240627617	-0.0157403757684155	FALSE	Other	0.223362160538922
Ddias	chr7	92857524	92874246	0.0355	0.038	0.033	0.594297	0.0234237963843752	0.010746514159077	TRUE	Active_Promoter	0.223362160538922
Plk1	chr7	122159438	122169872	0.0355	0.036	0.035	0.798438	0.676550191116432	-0.00209219874495794	FALSE	Other	0.223362160538922
4933402N03Rik	chr7	131137712	131146313	0.0355	0.03	0.041	0.21704	0.834035874297628	-0.00135172895321728	FALSE	Other	0.223362160538922
Npy1r	chr8	66697191	66706791	0.0355	0.033	0.038	1.71628	0.0084804124919669	0.0121840528641006	TRUE	Repressed_Promoter	0.223362160538922
Ces3a	chr8	105048600	105058412	0.0355	0.035	0.036	1.299913	0.736250732487653	-0.00279944332524418	FALSE	Other	0.223362160538922
Olfr876	chr9	37803030	37808143	0.0355	0.046	0.025	NA	0.670789403327633	-0.00804851500170769	FALSE	Other	0.223362160538922
Olfr982	chr9	40073828	40079403	0.0355	0.03	0.041	NA	0.634061063704992	0.00439027172907217	FALSE	Other	0.223362160538922
Bcl2a1b	chr9	89199208	89207826	0.0355	0.033	0.038	0.86892	0.813152143817849	-0.00288652781060385	FALSE	Other	0.223362160538922
Vgll1	chrX	57088105	57106539	0.0355	0.042	0.029	0.607628	0.761917614763806	0.000174742825718693	FALSE	Other	0.223362160538922
Birc5	chr11	117849250	117855742	0.0355	0.043	0.028	0.344563	0.829796835740454	0.00239509161801763	FALSE	Other	0.223362160538922
Gm10228	chr16	89040922	89041471	0.0355	0	0.071	NA	0.519769604760301	-0.0235191637630662	FALSE	Other	0.223362160538922
Ifna4	chr4	88841860	88842420	0.0355	0.071	0	2.148329	0.610058773548066	-0.0357142857142857	FALSE	Other	0.223362160538922
Gm8882	chr6	132361040	132364133	0.0355	0.051	0.02	NA	0.921493067532516	-0.00124429908109448	FALSE	Other	0.223362160538922
Gm10282	chr8	72304109	72305259	0.0355	0.043	0.028	NA	0.770275531659376	0.00979695394847441	FALSE	Other	0.223362160538922
Npbwr1	chr1	5913706	5917397	0.035	0.039	0.031	2.084856	0.28724491993675	0.0104825118633434	FALSE	Repressed_Promoter	0.222091536751226
Olfr414	chr1	174424063	174434746	0.035	0.033	0.037	NA	0.290488254032711	-0.0059510056116602	FALSE	Other	0.222091536751226
Catspere1	chr1	177808430	177962677	0.035	0.035	0.035	0.311452	0.0182962280933603	-0.00355632163745141	TRUE	Other	0.222091536751226
Nkain2	chr10	31689309	32890461	0.035	0.035	0.035	0.335445	3.54349402565102e-05	0.00257141537952135	TRUE	Repressed_Promoter	0.222091536751226
Drg1	chr11	3187359	3266414	0.035	0.034	0.036	0.227189	0.400176083743781	-0.000971311802047632	FALSE	Other	0.222091536751226
Gcm2	chr13	41101426	41111034	0.035	0.035	0.035	0.91863	0.46547552744094	0.00415583023270476	FALSE	Other	0.222091536751226
Fbp2	chr13	62836876	62858421	0.035	0.03	0.04	0.691032	0.985377943002746	0.000208263715706834	FALSE	Other	0.222091536751226
4930555G01Rik	chr14	5050628	5059242	0.035	0.032	0.038	1.056442	0.918981498566049	0.00500425055233972	FALSE	Other	0.222091536751226
Ear10	chr14	43922719	43923558	0.035	0.049	0.021	NA	0.908211076639576	0.00589274393641055	FALSE	Other	0.222091536751226
Apol10b	chr15	77583818	77596124	0.035	0.033	0.037	0.684742	0.945331387017515	-0.00015070088843705	FALSE	Other	0.222091536751226
AC124764.1	chr18	70267370	70276299	0.035	0.041	0.029	NA	0.205362581810671	-0.00872930724766124	FALSE	Other	0.222091536751226
1700092M07Rik	chr19	8740717	8741224	0.035	0.058	0.012	NA	0.103954066483171	0.0520108498846056	FALSE	Other	0.222091536751226
Gng3	chr19	8836932	8839193	0.035	0.032	0.038	0.917378	0.0868629366547157	-0.0129066256737481	FALSE	Active_Promoter	0.222091536751226
Olfr1499	chr19	13814274	13819446	0.035	0.036	0.034	NA	0.541010641894333	0.00825496808410236	FALSE	Other	0.222091536751226
Rnf224	chr2	25234475	25236786	0.035	0.034	0.036	1.699093	0.327830612638622	0.0143194647784978	FALSE	Other	0.222091536751226
Olfr1310	chr2	112004573	112012707	0.035	0.033	0.037	NA	0.00919539364101831	-0.019606942878909	TRUE	Other	0.222091536751226
Cst11	chr2	148768608	148771496	0.035	0.037	0.033	1.147305	0.231474079678474	-0.0123029311092852	FALSE	Other	0.222091536751226
Rad21l	chr2	151645403	151668532	0.035	0.036	0.034	0.81294	0.478971604026939	-0.00333557422778381	FALSE	Other	0.222091536751226
Kncn	chr4	115884399	115889525	0.035	0.033	0.037	1.399604	0.843621795831123	0.00394439667984389	FALSE	Repressed_Promoter	0.222091536751226
Fv1	chr4	147868978	147870357	0.035	0.028	0.042	0.069533	0.808911286640706	-0.00157115092058541	FALSE	Other	0.222091536751226
Tmbim7	chr5	3651180	3680324	0.035	0.036	0.034	0.683369	0.195311146981728	-0.00396618210290837	FALSE	Other	0.222091536751226
Dthd1	chr5	62811673	62888307	0.035	0.035	0.035	0.438085	0.805597032513029	-0.000598839646708413	FALSE	Other	0.222091536751226
Ino80b	chr6	83121764	83125430	0.035	0.035	0.035	1.079789	0.0618531240717927	0.0152736609978308	FALSE	Other	0.222091536751226
Cdca3	chr6	124829546	124833700	0.035	0.037	0.033	1.764467	0.00806512397558278	-0.0123241845843986	TRUE	Other	0.222091536751226
Clec2g	chr6	128934380	128984706	0.035	0.038	0.032	0.350795	0.115448499166263	-0.00423312327155943	FALSE	Other	0.222091536751226
Klre1	chr6	129577904	129585826	0.035	0.035	0.035	0.843197	0.0242481736645202	-0.0131474632912707	TRUE	Other	0.222091536751226
Klk11	chr7	43774603	43779262	0.035	0.035	0.035	0.472532	0.607776959697861	-0.00634664297743897	FALSE	Other	0.222091536751226
Olfr549	chr7	102549869	102555841	0.035	0.036	0.034	NA	0.14452895656703	-0.0100381520355931	FALSE	Other	0.222091536751226
Ovch2	chr7	107781543	107801207	0.035	0.037	0.033	0.542478	0.366156627627488	-0.00414737555652251	FALSE	Other	0.222091536751226
Ern2	chr7	122169892	122186206	0.035	0.035	0.035	0.786024	0.796615828564784	-0.00118396282104588	FALSE	Other	0.222091536751226
Tex13c3	chrX	19479419	19481318	0.035	0.04	0.03	0.236284	0.164650334639099	-0.0176727015921931	FALSE	Other	0.222091536751226
Map7d3	chrX	56797857	56822325	0.035	0.045	0.025	0.678532	0.189904129641222	-0.0043352955839234	FALSE	Repressed_Promoter	0.222091536751226
5430427O19Rik	chrX	85870353	85891498	0.035	0.046	0.024	NA	0.0312093263592375	-0.0108521154475003	TRUE	Other	0.222091536751226
Tex11	chrX	100838647	101059666	0.035	0.045	0.025	0.268918	0.0245360068814822	-0.00372568099392486	TRUE	Other	0.222091536751226
Satl1	chrX	112384302	112406778	0.035	0.042	0.028	0.132108	0.284655325053794	-0.00502957219187381	FALSE	Other	0.222091536751226
Olfr1206	chr2	88863230	88867752	0.035	0.044	0.026	NA	0.127228867475559	-0.0144794786809306	FALSE	Other	0.222091536751226
Sprr2e	chr3	92352142	92353448	0.035	0.044	0.026	0.798166	0.40183350603501	-0.0353801169590643	FALSE	Other	0.222091536751226
Dusp21	chrX	18145856	18146700	0.035	0.043	0.027	0.977618	0.678867833880486	-0.011658060695478	FALSE	Other	0.222091536751226
Ppp1r42	chr1	9968623	10009135	0.0345	0.034	0.035	0.952892	0.360221286075409	-0.00245305299927356	FALSE	Repressed_Promoter	0.220826085857081
Pi15	chr1	17601900	17630938	0.0345	0.035	0.034	0.658884	0.372619298605056	-0.00367328030242182	FALSE	Other	0.220826085857081
Olfr1408	chr1	173128048	173137373	0.0345	0.031	0.038	NA	0.512695510340885	-0.00475321505807478	FALSE	Other	0.220826085857081
