gene	chr	start	end	chromatin_state	ratio_ctrl_bap1	ratio_mut_bap1	delta_ratio_bap1	relative_delta_bap1	ratio_wt_tet	ratio_ko_tet	delta_ratio_tet	relative_delta_tet
Aqp7	chr4	41033073	41048138	Repressed_Promoter	0.0648265780580888	0.0643319470259748	-0.000494631032114057	-0.00763006542888683	0.219664	0	-0.219664	-1
Relt	chr7	100845846	100863445	Other	0.233512399926983	0.233018363747502	-0.000494036179481017	-0.00211567428383031	0.435072	0	-0.435072	-1
Tesmin	chr19	3388856	3407822	Other	0.197328150306474	0.196838385859214	-0.000489764447259899	-0.00248197961871754	0.319943	0	-0.319943	-1
Dnah5	chr15	28203751	28472051	Other	0.0897560477531098	0.089266647589889	-0.000489400163220813	-0.00545255919207803	0.275429	0	-0.275429	-1
Olfr382	chr11	73516258	73517196	Other	0.0277943813508667	0.0273056561716356	-0.000488725179231157	-0.0175835962334135	0	0	0	0
Gp1ba	chr11	70639121	70642035	Other	0.1311052250794	0.130616630735645	-0.000488594343754922	-0.00372673433464623	0.243137	0	-0.243137	-1
Ceacam16	chr7	19852096	19861298	Repressed_Promoter	0.0479457839805337	0.0474574155137839	-0.000488368466749843	-0.0101858479767089	0.327729	0	-0.327729	-1
Cox4i2	chr2	152754172	152765036	Other	0.266446834964052	0.265958631698132	-0.00048820326592014	-0.00183227271581592	0.369316	0	-0.369316	-1
Olfr1454	chr19	13060609	13067156	Other	0.00650540541959603	0.00601831601851289	-0.000487089401083134	-0.0487089401083134	0	0	0	0
Rhbdl2	chr4	123787873	123829903	Other	0.0785332070156908	0.0780462061195598	-0.00048700089613099	-0.00620120984023597	0.309178	0	-0.309178	-1
Plin3	chr17	56277475	56292872	Other	0.142466707640021	0.141980203598145	-0.000486504041876196	-0.00341486126783722	0.267674	0	-0.267674	-1
Fbn1	chr2	125300593	125507992	Repressed_Promoter	0.13513582972542	0.134649359763657	-0.000486469961762825	-0.00359985921388335	0.346135	0	-0.346135	-1
Rpl10a	chr17	28328470	28331032	Other	0.279500148765248	0.279014385692068	-0.000485763073180046	-0.00173797071424115	0	0	0	0
Cpt1a	chr19	3322333	3385732	Repressed_Promoter	0.0814924211539401	0.0810082360162474	-0.000484185137692703	-0.00594147444432988	0.259433	0	-0.259433	-1
Vmn2r41	chr7	8136949	8161653	Other	0.00358397501862957	0.00310146211785556	-0.000482512900774012	-0.0482512900774012	0	0	0	0
Sh3bp2	chr5	34525837	34563640	Other	0.113817011295466	0.113335062976311	-0.000481948319155698	-0.00423441376355045	0.282674	0	-0.282674	-1
ccdc198	chr14	49219587	49245473	Other	0.113173385034954	0.112693611160262	-0.000479773874692335	-0.0042392818288872	0.271019	0	-0.271019	-1
Caps2	chr10	112163620	112216554	Other	0.0478147809221968	0.0473359891296677	-0.000478791792529139	-0.0100134682894024	0.239226	0	-0.239226	-1
Ceacam12	chr7	18065928	18077985	Other	0.00401640463510987	0.0035437755568081	-0.000472629078301777	-0.0472629078301777	0	0	0	0
Clec2e	chr6	129091997	129100912	Other	0.0371754441290865	0.0367030125278901	-0.000472431601196394	-0.012708162935618	0	0	0	0
Tlr8	chrX	167242695	167264328	Other	0.0312558535456597	0.0307844127418903	-0.00047144080376944	-0.0150832804191619	0.185335	0	-0.185335	-1
Triqk	chr4	12906837	12983552	Other	0.11767992436563	0.117209865717698	-0.000470058647932522	-0.00399438264824216	0.23951	0	-0.23951	-1
Clec4b1	chr6	123049961	123071554	Other	0.0116087919482392	0.0111448083641472	-0.000463983584091995	-0.0399682918051065	0	0	0	0
Gngt2	chr11	95837215	95845733	Other	0.0969550393498788	0.096495443006972	-0.000459596342906821	-0.00474030381492899	0.243564	0	-0.243564	-1
Muc16	chr9	18495454	18674529	Other	0.0163465743025222	0.0158937894558778	-0.000452784846644384	-0.0276990663771382	0	0	0	0
Olfr945	chr9	39256868	39276817	Other	0.0183902152621696	0.0179380695733672	-0.00045214568880236	-0.0245862096966568	0	0	0	0
Irak3	chr10	120141647	120202129	Repressed_Promoter	0.046811793837903	0.0463630155990135	-0.000448778238889468	-0.00958686267062249	0.24998	0	-0.24998	-1
Mdh1b	chr1	63698818	63730317	Other	0.0474398484846803	0.0469920229567365	-0.000447825527943792	-0.00943985999635745	0.203084	0	-0.203084	-1
Pigv	chr4	133660386	133672646	Other	0.242570681211042	0.242123099311609	-0.000447581899433225	-0.00184516074736921	0.332673	0	-0.332673	-1
Olfr1447	chr19	12899433	12903742	Other	0.00258124538248949	0.00213462099834582	-0.000446624384143667	-0.0446624384143667	0	0	0	0
Lmo3	chr6	138362917	138581967	Repressed_Promoter	0.0667186082590431	0.0662767903760136	-0.000441817883029577	-0.00662210880230243	0.274302	0	-0.274302	-1
Pde6h	chr6	136923831	136968864	Other	0.0753604087870178	0.0749220577763908	-0.000438351010627003	-0.0058167281425697	0.325434	0	-0.325434	-1
Zfp830	chr11	82764344	82765934	Other	0.2047016407917	0.20426671659835	-0.000434924193350589	-0.00212467370397465	0.427151	0	-0.427151	-1
Card9	chr2	26352175	26360917	Active_Promoter	0.324308202970948	0.323873752194786	-0.000434450776161333	-0.00133962314915683	0.356371	0	-0.356371	-1
Dclk1	chr3	55242363	55539067	Other	0.235191418582068	0.23475782361728	-0.000433594964788175	-0.00184358327103196	0.47063	0	-0.47063	-1
Taar2	chr10	23938571	23941582	Other	0.101467161164185	0.101033608705127	-0.000433552459057934	-0.00427283521174302	0.151291	0	-0.151291	-1
Usp27x	chrX	7371273	7375829	Other	0.238800460359167	0.238369871104471	-0.000430589254695607	-0.00180313410639151	0.290714	0	-0.290714	-1
Hecw1	chr13	14226437	14523227	Active_Promoter	0.0934651430052173	0.0930361728480073	-0.000428970157210065	-0.00458962714245373	0	0	0	0
Vmn2r70	chr7	85548406	85569191	Other	0.0102791269766418	0.0098511116950706	-0.000428015281571232	-0.0416392639709433	0	0	0	0
Cenpq	chr17	40923050	40935046	Other	0.0284663948469467	0.0280418887430699	-0.00042450610387685	-0.0149125348032044	0.052575	0	-0.052575	-1
Tmem151a	chr19	5070858	5085530	Repressed_Promoter	0.227084295732634	0.226665028250221	-0.00041926748241336	-0.00184630769406881	0.397072	0	-0.397072	-1
Olfr732	chr14	50278472	50284205	Other	0.0194996294607228	0.0190849807012579	-0.000414648759464949	-0.0212644430141689	0	0	0	0
Lrrc2	chr9	110951544	110984065	Repressed_Promoter	0.059389516218033	0.0589770846837907	-0.000412431534242287	-0.00694451749241656	0.227059	0	-0.227059	-1
Scn11a	chr9	119753758	119825455	Other	0.0643133649586661	0.063904770315741	-0.000408594642925114	-0.00635318402617739	0.243381	0	-0.243381	-1
Sult2a4	chr7	13909675	13989606	Other	0.00701098435276919	0.00660416979234898	-0.000406814560420216	-0.0406814560420216	0.075093	0	-0.075093	-1
Steap1	chr5	5736316	5749325	Repressed_Promoter	0.0764019764518004	0.0759979106959127	-0.000404065755887709	-0.00528868197726038	0.281614	0	-0.281614	-1
Clca3a2	chr3	144796558	144819493	Other	0.0486152024342314	0.0482134919413991	-0.000401710492832275	-0.00826306325425108	0.279623	0	-0.279623	-1
Gm6871	chr7	41545673	41573661	Other	0.00959233521267934	0.00919251046879899	-0.000399824743880355	-0.0399824743880355	0.088174	0	-0.088174	-1
Ncaph	chr2	127103808	127133953	Other	0.0351667641581723	0.0347677558311882	-0.000399008326984064	-0.0113461768955885	0.181126	0	-0.181126	-1
Aadacl3	chr4	144453770	144463755	Other	0.00453477904796713	0.00413617594541164	-0.000398603102555488	-0.0398603102555488	0	0	0	0
Pramel4	chr4	144059125	144069326	Other	0.00314716312056738	0.00274934935326693	-0.000397813767300444	-0.0397813767300444	0	0	0	0
Tmco5b	chr2	113285731	113297189	Other	0.0548593313296322	0.054462229960581	-0.000397101369051286	-0.00723853826553646	0.285783	0	-0.285783	-1
5430401F13Rik	chr6	131486399	131553762	Other	0.0145089327018351	0.0141136465903028	-0.000395286111532346	-0.0272443273158438	0	0	0	0
Gm2381	chr7	42816828	42867233	Other	0.00655847293081935	0.00616365815652697	-0.000394814774292383	-0.0394814774292383	0	0	0	0
Pcdhb19	chr18	37496990	37504127	Other	0.0381894292725298	0.0377948274159731	-0.00039460185655673	-0.0103327508180535	0.180793	0	-0.180793	-1
Lyplal1	chr1	186087730	186117309	Other	0.0805659892425082	0.0801717766808312	-0.000394212561676974	-0.00489303942499076	0.21997	0	-0.21997	-1
Cldn34b2	chrX	155124916	155128411	Other	0.0206122493572329	0.0202183734939759	-0.000393875863256954	-0.0191088248754735	0	0	0	0
2410131K14Rik	chr5	118245226	118266092	Other	0.312779405148905	0.312387160333918	-0.000392244814986953	-0.0012540621554038	0.43027	0	-0.43027	-1
Pilra	chr5	137821951	137836280	Other	0.0534575817538468	0.0530659473729456	-0.000391634380901194	-0.00732607738794717	0.211734	0	-0.211734	-1
Olfr679	chr7	105081204	105090641	Other	0.0140352666350098	0.0136438319971598	-0.000391434637849998	-0.0278893624203474	0	0	0	0
Il2ra	chr2	11642806	11693192	Other	0.0602263890897246	0.0598351823098869	-0.000391206779837727	-0.00649560409897581	0.229707	0	-0.229707	-1
Syngr4	chr7	45885221	45896713	Other	0.132949328607121	0.132558697732733	-0.000390630874388315	-0.00293819365980154	0.284047	0	-0.284047	-1
Treh	chr9	44673232	44686304	Other	0.127616854238377	0.127228632149884	-0.000388222088493068	-0.00304209103734765	0.293532	0	-0.293532	-1
Pate8	chr9	36581277	36582634	Other	0.00609303016792986	0.00570712694877506	-0.000385903219154799	-0.0385903219154799	0	0	0	0
Fgl1	chr8	41191433	41215155	Other	0.0775333231494744	0.0771491077366906	-0.000384215412783787	-0.00495548748817419	0.2622	0	-0.2622	-1
Syce3	chr15	89390173	89410502	Other	0.128499264751973	0.128118074507499	-0.000381190244474416	-0.00296647802001189	0.20127	0	-0.20127	-1
Fam71f2	chr6	29279592	29290679	Other	0.0842526455545014	0.0838717805655046	-0.000380864988996837	-0.00452051073874544	0.260437	0	-0.260437	-1
Zfp992	chr4	146449022	146470291	Other	0.00469435249638892	0.00431358990362524	-0.000380762592763683	-0.0380762592763683	0.079427	0	-0.079427	-1
F13b	chr1	139501701	139523751	Other	0.0316509840333942	0.031271780380066	-0.000379203653328233	-0.0119807855872078	0.163425	0	-0.163425	-1
Gm13101	chr4	143964517	143966949	Other	0.00220700325362335	0.00183016590851823	-0.000376837345105124	-0.0376837345105124	0.157629	0	-0.157629	-1
1700034J05Rik	chr6	146950328	146954421	Other	0.0847913862718708	0.0844151997881563	-0.000376186483714541	-0.0044366120222207	0.235291	0	-0.235291	-1
B020011L13Rik	chr1	117781132	117803358	Other	0.0101041574392432	0.00973013304326052	-0.000374024395982686	-0.0370168812423711	0	0	0	0
Nectin2	chr7	19716643	19750482	Other	0.0555899215195608	0.0552213723977702	-0.000368549121790601	-0.00662978309226282	0.303226	0	-0.303226	-1
Lilr4b	chr10	51480631	51486702	Other	0.0207209216399652	0.0203528168980725	-0.00036810474189276	-0.0177648826769743	0	0	0	0
Col3a1	chr1	45311537	45349705	Other	0.0383113503626237	0.0379432944023058	-0.000368055960317942	-0.00960696913145131	0	0	0	0
Akr1c18	chr13	4132614	4150653	Other	0.0190131363110904	0.0186499753125446	-0.000363160998545758	-0.0191005309489064	0	0	0	0
Wfdc11	chr2	164662893	164674086	Other	0.0447248457751005	0.0443647427035484	-0.000360103071552036	-0.00805152181771222	0.271421	0	-0.271421	-1
Fan1	chr7	64346757	64374094	Other	0.164791658275037	0.164432206050357	-0.000359452224679868	-0.00218125254908196	0.293991	0	-0.293991	-1
Defb48	chr14	62977523	62984509	Other	0.0356561224071072	0.0352997302778592	-0.000356392129247998	-0.00999525762164648	0.2502	0	-0.2502	-1
Egfem1	chr3	29082022	29691208	Repressed_Promoter	0.0580364189684493	0.0576809373447926	-0.000355481623656624	-0.00612514745008435	0	0	0	0
Vmn2r74	chr7	85944613	85961628	Other	0.0153184140550418	0.0149630499585047	-0.000355364096537133	-0.0231984913882238	0	0	0	0
Serpinb9h	chr13	33395760	33405284	Other	0.0189245326563582	0.0185711540212213	-0.000353378635136889	-0.0186730442200992	0	0	0	0
Vmn1r5	chr6	56970272	56988389	Other	0.0204871252110072	0.0201391803821937	-0.000347944828813458	-0.0169835848236294	0	0	0	0
Pla2g4f	chr2	120299956	120314164	Other	0.102767739922188	0.102421312396706	-0.000346427525481904	-0.0033709754222892	0.219684	0	-0.219684	-1
Cyp2b23	chr7	26665226	26686436	Other	0.00762257306158114	0.0072762424199374	-0.000346330641643738	-0.0346330641643738	0	0	0	0
C130026I21Rik	chr1	84992689	85270565	Other	0.0106086463996078	0.010262567233664	-0.000346079165943808	-0.0326223679164764	0.090402	0	-0.090402	-1
Fcgr4	chr1	171018919	171029760	Other	0.0604978649005016	0.0601538415007406	-0.000344023399761015	-0.00568653786917632	0.220133	0	-0.220133	-1
Gm6526	chr14	43747865	43755947	Other	0.0154214072332041	0.0150780943344544	-0.000343312898749684	-0.0222620992726585	0	0	0	0
Spaca9	chr2	28692079	28699726	Other	0.119808218529938	0.119467436609329	-0.000340781920609601	-0.00284439519083948	0.420824	0	-0.420824	-1
Mybl2	chr2	163054686	163084687	Repressed_Promoter	0.0481988295790117	0.0478656853966965	-0.000333144182315184	-0.00691187286548245	0.182484	0	-0.182484	-1
Tdrd1	chr19	56826208	56870011	Other	0.0909331731877245	0.090601180635331	-0.000331992552393495	-0.00365095092093753	0.283257	0	-0.283257	-1
Ctbs	chr3	146449794	146465848	Other	0.131439815704198	0.131110081712348	-0.000329733991850656	-0.00250863096607434	0.245557	0	-0.245557	-1
H2-M10.3	chr17	36365002	36368416	Other	0.0256325341104782	0.0253048780487805	-0.000327656061697719	-0.0127828196886619	0.154373	0	-0.154373	-1
Dmp1	chr5	104202612	104214101	Other	0.0523804881032947	0.0520537267529458	-0.00032676135034887	-0.00623822652634497	0.257126	0	-0.257126	-1
Myo1e	chr9	70207349	70399765	Repressed_Promoter	0.0942629635121142	0.0939378285904443	-0.00032513492166987	-0.00344923297078481	0.296876	0	-0.296876	-1
Gm7347	chr5	26051882	26058580	Other	0.20187194213997	0.201551246537396	-0.000320695602574111	-0.00158860909136027	0	0	0	0
Asb12	chrX	95470200	95557986	Other	0.0360126814898205	0.0356965375128528	-0.000316143976967637	-0.008778684726851	0	0	0	0
Smim38	chr7	145205824	145208118	Other	0.256110186350534	0.255795082632333	-0.000315103718200371	-0.00123034434002986	0.393898	0	-0.393898	-1
Eva1c	chr16	90826718	90905108	Other	0.135445634728359	0.135130655824647	-0.000314978903712071	-0.00232550059175973	0.311054	0	-0.311054	-1
Calhm6	chr10	34126066	34127983	Repressed_Promoter	0.0852935037224297	0.0849805629744845	-0.00031294074794512	-0.00366898690155257	0.539651	0	-0.539651	-1
Olfr403	chr11	74186248	74198611	Other	0.00799445037250429	0.00768166850234225	-0.000312781870162046	-0.0312781870162046	0	0	0	0
Pabpc6	chr17	9666494	9669716	Other	0.0267131957008317	0.0264023449350581	-0.000310850765773536	-0.0116365997260245	0.142695	0.171809	0.029115	0.204036581520025
Nlrp2	chr7	5298546	5351034	Other	0.00617694504864092	0.00586975782634377	-0.000307187222297156	-0.0307187222297156	0	0	0	0
Igfbp7	chr5	77349239	77408040	Repressed_Promoter	0.110139808814367	0.109833323774769	-0.000306485039597584	-0.00278269086261211	0.363406	0	-0.363406	-1
Teddm1b	chr1	153874344	153876870	Other	0.0367344532365315	0.0364293947181917	-0.000305058518339729	-0.0083044251775158	0.218431	0	-0.218431	-1
Patl2	chr2	122120107	122186188	Repressed_Promoter	0.0599144404158671	0.0596110585655325	-0.000303381850334586	-0.00506358480908455	0.277357	0	-0.277357	-1
Irak4	chr15	94543642	94581814	Active_Promoter	0.0802352667561927	0.0799326781848593	-0.000302588571333431	-0.00377126647129987	0.242924	0	-0.242924	-1
Epb41l1	chr2	156420908	156543213	Other	0.286928534936181	0.286627247670401	-0.000301287265780437	-0.00105004288209763	0.37445	0	-0.37445	-1
Spata6	chr4	111719983	111829183	Repressed_Promoter	0.0341174273434241	0.0338176161018764	-0.00029981124154764	-0.00878762746469002	0	0	0	0
Sectm1a	chr11	121067406	121081219	Other	0.0620579185009691	0.061758546173935	-0.00029937232703417	-0.00482407941267793	0.247239	0	-0.247239	-1
Cmbl	chr15	31565388	31590118	Repressed_Promoter	0.121284904971721	0.120986071301843	-0.000298833669878734	-0.00246389828930822	0.319754	0	-0.319754	-1
Kcnk18	chr19	59219213	59237373	Other	0.0569698062595747	0.0566714123911773	-0.000298393868397417	-0.00523775466319524	0.249696	0	-0.249696	-1
Scn4a	chr11	106318591	106353287	Other	0.0910367243437015	0.090739167226568	-0.000297557117133515	-0.00326853936451089	0.238269	0	-0.238269	-1
Dytn	chr1	63622850	63686926	Other	0.0541261747824458	0.0538308700614296	-0.000295304721016215	-0.00545585795048624	0.222767	0	-0.222767	-1
Catsperd	chr17	56628142	56664455	Repressed_Promoter	0.0498324321537203	0.0495375580476978	-0.000294874106022455	-0.00591731314885141	0.191237	0	-0.191237	-1
Zap70	chr1	36761797	36782817	Repressed_Promoter	0.10251992156872	0.102225078825942	-0.000294842742777579	-0.00287595560224793	0.278538	0.328593	0.050055	0.179706180126231
Tex36	chr7	133587023	133602157	Other	0.108885217753578	0.108591138414876	-0.000294079338701833	-0.00270081967753763	0.291884	0	-0.291884	-1
Far2	chr6	148047258	148182757	Repressed_Promoter	0.0657871155397344	0.065493362341365	-0.000293753198369412	-0.00446520866524372	0	0	0	0
Actl6a	chr3	32706297	32726972	Active_Promoter	0.0987231382577994	0.0984308871096466	-0.000292251148152831	-0.00296031055444839	0.26107	0	-0.26107	-1
Zfp735	chr11	73688777	73713797	Other	0.00892997382503075	0.00863806927858587	-0.000291904546444885	-0.0291904546444885	0	0	0	0
Pde6g	chr11	120447604	120453499	Other	0.0627483851058595	0.0624583398631354	-0.000290045242724135	-0.00462235390177476	0.249951	0	-0.249951	-1
Plekhg1	chr10	3740363	3967302	Repressed_Promoter	0.0897751635998828	0.0894880955261571	-0.000287068073725735	-0.00319763353487344	0.267705	0	-0.267705	-1
Krt19	chr11	100140809	100148664	Repressed_Promoter	0.087475269004545	0.0871899219241482	-0.000285347080396806	-0.00326203147065464	0.230653	0	-0.230653	-1
Serpinb6d	chr13	33661404	33671580	Other	0.0168113667206226	0.0165268925416527	-0.000284474178969926	-0.016921537891441	0	0	0	0
Zscan4-ps2	chr7	11514309	11519110	Other	0.00502710694923608	0.00474454377465914	-0.000282563174576936	-0.0282563174576936	0	0	0	0
Gm3642	chr14	6832230	6840310	Other	0.0385473007741478	0.0382654628094097	-0.000281837964738053	-0.00731148378947122	0	0	0	0
Tnfsf4	chr1	161395408	161418409	Other	0.0552883694804259	0.0550086947749338	-0.000279674705492075	-0.00505847266107368	0.217388	0	-0.217388	-1
Obox5	chr7	15750130	15759799	Other	0.0100836866593619	0.00981311857203862	-0.000270568087323333	-0.0268322585244289	0	0	0	0
Enpp2	chr15	54838900	54952891	Other	0.0780440021835922	0.0777737127046831	-0.000270289478909072	-0.00346329597850758	0.266158	0	-0.266158	-1
Gng10	chr4	59035087	59041902	Poised_Enhancer	0.204221701447649	0.203951925911919	-0.000269775535729516	-0.00132099347825026	0.418757	0	-0.418757	-1
Olfr720	chr14	14171737	14186837	Other	0.0582412560326973	0.0579720358982109	-0.000269220134486402	-0.0046224987719231	0	0	0	0
Foxn1	chr11	78357576	78386557	Other	0.126010405712571	0.1257450123791	-0.000265393333470754	-0.00210612236322859	0.288252	0	-0.288252	-1
Krt31	chr11	100046645	100050550	Other	0.068073493953384	0.0678094772814902	-0.00026401667189388	-0.00387840635996554	0.232746	0	-0.232746	-1
Gngt1	chr6	3993791	3997435	Other	0.0294233182266098	0.0291731661391367	-0.000250152087473164	-0.00850183128723163	0.193998	0	-0.193998	-1
Cd247	chr1	165788680	165877276	Repressed_Promoter	0.129271388645302	0.129021845766576	-0.000249542878725473	-0.00193037981057181	0.358312	0	-0.358312	-1
Epb41l5	chr1	119545036	119648999	Active_Promoter	0.0805587534308845	0.0803093019361843	-0.000249451494700167	-0.00309651631978372	0.28004	0	-0.28004	-1
Heph	chrX	96455358	96574484	Other	0.0263418316930915	0.0260948901170132	-0.000246941576078338	-0.00937450284230241	0	0	0	0
Gm28372	chr2	130405238	130408255	Other	0.18461478477854	0.184372948128693	-0.000241836649846866	-0.0013099527761927	0.256734	0	-0.256734	-1
Psg28	chr7	18422535	18432040	Other	0.00540467481127113	0.00516310755093327	-0.000241567260337859	-0.0241567260337859	0	0	0	0
Catsper4	chr4	134211969	134227382	Other	0.0495305466111164	0.0492891216952698	-0.000241424915846632	-0.00487426310357834	0.229449	0	-0.229449	-1
Gkn1	chr6	87345649	87350941	Other	0.0398200187618818	0.0395841419220353	-0.000235876839846501	-0.00592357430208689	0.175272	0	-0.175272	-1
Tshr	chr12	91384562	91549807	Repressed_Promoter	0.0793457048457657	0.0791102924035597	-0.000235412442205971	-0.00296692105342781	0.279508	0	-0.279508	-1
Osbpl10	chr9	114978568	115232224	Other	0.14609651748872	0.145864713237673	-0.000231804251047019	-0.00158665144817649	0.348728	0	-0.348728	-1
Abcb4	chr5	8893716	8959230	Other	0.0594924744482353	0.0592641693068617	-0.000228305141373598	-0.00383754657191554	0.238662	0	-0.238662	-1
Bpifb9a	chr2	154257853	154271244	Other	0.0710291733790024	0.0708028661600283	-0.000226307218974112	-0.00318611646747691	0.240549	0	-0.240549	-1
Nbdy	chrX	153723589	153741919	Active_Promoter	0.184048757137945	0.183823095230922	-0.000225661907023028	-0.00122609851070004	0	0	0	0
Adamts7	chr9	90163068	90208070	Repressed_Promoter	0.149647086092902	0.149421868176117	-0.000225217916785592	-0.00150499366653738	0.28418	0	-0.28418	-1
Fgfr4	chr13	55152639	55168758	Repressed_Promoter	0.116498079269192	0.116274772119558	-0.000223307149633631	-0.00191683117038896	0.285332	0	-0.285332	-1
Arhgap6	chrX	168795098	169304434	Repressed_Promoter	0.0402247165015659	0.0400014915778734	-0.000223224923692492	-0.00554944678562998	0	0	0	0
Apoh	chr11	108343353	108414395	Active_Promoter	0.0895666511687464	0.0893459955744027	-0.000220655594343713	-0.00246359098463993	0.302721	0	-0.302721	-1
Fbxw17	chr13	50417863	50433779	Other	0.0987356397035122	0.0985153552304536	-0.000220284473058677	-0.00223105328248399	0.331255	0	-0.331255	-1
Alpk2	chr18	65265528	65394065	Other	0.0864168691053209	0.0861988047738832	-0.000218064331437728	-0.00252340004556241	0.308694	0	-0.308694	-1
Itgb2	chr10	77530251	77565707	Other	0.155289115996481	0.155072404566289	-0.000216711430191308	-0.00139553521700915	0.239391	0	-0.239391	-1
Apol10b	chr15	77583818	77596124	Other	0.0409285042007924	0.0407131396723526	-0.000215364528439739	-0.00526196919836541	0.213979	0	-0.213979	-1
Lipf	chr19	33961186	33976809	Other	0.0322521253928588	0.032037089763339	-0.000215035629519855	-0.00666733205643147	0	0	0	0
Ppp1r32	chr19	10474234	10482927	Other	0.057289685871263	0.0570766326811583	-0.000213053190104708	-0.00371887516687497	0.254733	0	-0.254733	-1
Mab21l3	chr3	101813075	101848958	Other	0.124962277137346	0.124750593247831	-0.000211683889515063	-0.001693982331023	0.304256	0	-0.304256	-1
Ajuba	chr14	54567471	54577557	Repressed_Promoter	0.0869746439122562	0.0867636429464766	-0.000211000965779543	-0.0024260055148074	0.308977	0	-0.308977	-1
Gm49378	chr14	55629075	55637894	Other	0.113146695341258	0.112936041933244	-0.000210653408014003	-0.00186177251910591	0.339351	0	-0.339351	-1
Tmc4	chr7	3665789	3677552	Other	0.0808814283698833	0.0806754639132732	-0.0002059644566101	-0.00254649875454959	0.241487	0	-0.241487	-1
5830411N06Rik	chr7	140247283	140300735	Other	0.0374261145254451	0.0372213156037723	-0.000204798921672834	-0.00547208611606199	0	0	0	0
Pmfbp1	chr8	109494026	109542639	Repressed_Promoter	0.0366930849213921	0.0364895009976171	-0.000203583923774994	-0.00554829129824144	0.220063	0	-0.220063	-1
Olfr1245	chr2	89573405	89578446	Other	0.0233815847007111	0.0231783024628537	-0.000203282237857455	-0.00869411720631889	0	0	0	0
Gm14409	chr2	177264653	177267035	Other	0.0131038506417736	0.0129022277227723	-0.000201622919001353	-0.0153865397670668	0.146807	0	-0.146807	-1
Dab2	chr15	6299787	6440711	Repressed_Promoter	0.0528122316822446	0.0526132972946823	-0.000198934387562293	-0.00376682410921814	0.274133	0	-0.274133	-1
Gulp1	chr1	44551510	44796837	Repressed_Promoter	0.0480777032176211	0.0478793707518419	-0.00019833246577914	-0.0041252483481043	0	0	0	0
Tal1	chr4	115056425	115071754	Repressed_Promoter	0.0740435500528039	0.0738464945745215	-0.000197055478282401	-0.0026613456289153	0.295318	0	-0.295318	-1
Olfr1423	chr19	12031786	12041316	Other	0.0238154281748373	0.0236206474418472	-0.000194780732990108	-0.00817876258869483	0	0	0	0
Casp1	chr9	5298507	5307289	Other	0.0611681729679962	0.0609743460690125	-0.000193826898983736	-0.00316875410166572	0	0	0	0
Mei4	chr9	81863669	82206006	Other	0.0523194442898353	0.0521265812780359	-0.000192863011799382	-0.00368625879760829	0	0	0	0
Asmt	chrX	170672643	170678053	Other	0.0462314466874596	0.0460424928523685	-0.000188953835091175	-0.00408712788869809	0.180316	0.169832	-0.010484	-0.0581423722797755
Iyd	chr10	3540239	3554876	Other	0.19892538313386	0.198738831441717	-0.000186551692142684	-0.000937797324824809	0.28176	0	-0.28176	-1
Fblim1	chr4	141576061	141606095	Repressed_Promoter	0.0943844260092513	0.0942009806422814	-0.000183445366969945	-0.00194359784475422	0.280898	0	-0.280898	-1
Aanat	chr11	116586431	116597679	Other	0.267558175221905	0.267376489438632	-0.000181685783273378	-0.000679051511405671	0.393415	0	-0.393415	-1
Pate10	chr9	35741048	35742251	Other	0.0109349371241115	0.0107545839210155	-0.00018035320309602	-0.0164933004231311	0	0	0	0
Tbc1d30	chr10	121263819	121351277	Other	0.149079417758508	0.148902240600822	-0.000177177157685421	-0.00118847497762856	0.359669	0	-0.359669	-1
Tlr1	chr5	64924678	64933562	Other	0.039299062358403	0.0391229752271376	-0.000176087131265427	-0.0044806954847811	0.241825	0	-0.241825	-1
Olfr1145	chr2	87809821	87810798	Other	0.0419407894736842	0.0417651191008366	-0.000175670372847631	-0.00418853281142587	0	0	0	0
Nkain4	chr2	180934771	180954698	Other	0.101473510852491	0.101300278763347	-0.000173232089143424	-0.0017071656207426	0.293438	0	-0.293438	-1
Slc41a2	chr10	83230847	83337881	Other	0.214547550108949	0.214375008865774	-0.000172541243174729	-0.000804209803780613	0.369947	0	-0.369947	-1
Minar2	chr18	59062247	59076961	Other	0.068684391503369	0.0685118870111233	-0.000172504492245679	-0.00251155303948813	0.303181	0	-0.303181	-1
St6galnac1	chr11	116765024	116775506	Other	0.0658577712244766	0.0656913101235311	-0.000166461100945495	-0.00252758479144566	0.213352	0	-0.213352	-1
Ctrl	chr8	105932002	105933861	Other	0.0811687052563814	0.0810053972431751	-0.00016330801320627	-0.00201195784373351	0.213701	0.226415	0.012715	0.0594990196583076
Slc35c2	chr2	165276553	165287868	Other	0.312502663525895	0.31233979957031	-0.000162863955585013	-0.000521160215876104	0.29331	0	-0.29331	-1
Lce1d	chr3	92685498	92687209	Other	0.0254523522316043	0.0252945045745381	-0.000157847657066289	-0.00620169230843383	0.250496	0	-0.250496	-1
Asb4	chr6	5383385	5433021	Repressed_Promoter	0.0605044985555328	0.0603491538124184	-0.000155344743114377	-0.00256749079528024	0.262304	0	-0.262304	-1
Vill	chr9	119052777	119071524	Repressed_Promoter	0.137563047789595	0.137410745719467	-0.000152302070128757	-0.0011071437611771	0.31797	0	-0.31797	-1
Gm5155	chr7	17871766	17919009	Other	0.00789361467046493	0.00774389778496351	-0.000149716885501419	-0.0149716885501419	0	0	0	0
