loop_id	chr1	start1	end1	chr2	start2	end2	logFC	logCPM	FDR	PValue	significant	resolution_kb	n_overlaps	loop_distance	loop_type	direction	category	distance_category	direction_label	anchor1_H3K27ac_overlap	anchor1_H3K27me3_overlap	anchor1_H3K4me1_overlap	anchor1_H3K4me3_overlap	anchor2_H3K27ac_overlap	anchor2_H3K27me3_overlap	anchor2_H3K4me1_overlap	anchor2_H3K4me3_overlap	has_H3K27ac	has_H3K27me3	has_H3K4me1	has_H3K4me3	anchor1_distance_to_tss	anchor2_distance_to_tss	anchor1_type	anchor2_type
loop_17880	chr3	129200000	129225000	chr3	154325000	154350000	-0.779559016447666	1.27096289929819	0.0013838695681547	5.9905717652742e-5	TRUE	25	1	25125000	Other-Other	down_in_mutant	moderate_differential	>1Mb	Lost in BAP1-KO	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	121	0	Repressed_Promoter	Repressed_Promoter
loop_17903	chr4	47225000	47250000	chr4	47375000	47400000	0.402598384994012	6.45112797024174	4.32353652776555e-5	1.80511828658157e-7	TRUE	25	1	150000	Poised_Enhancer-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	16838	21777	Polycomb	CTCF_Site
loop_17922	chr4	114650000	114675000	chr4	114925000	114950000	0.331592910977877	5.51305202396441	5.191580106541e-4	1.27450677195386e-5	TRUE	25	1	275000	Poised_Enhancer-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	146721	0	Polycomb	Repressed_Promoter
loop_17935	chr4	26950000	26975000	chr4	27400000	27425000	-0.591953899539097	5.20492151346911	8.54225207048872e-5	5.61163730486071e-7	TRUE	25	1	450000	Poised_Enhancer-Poised_Enhancer	down_in_mutant	moderate_differential	100-500kb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	244550	694550	Poised_Enhancer	Active_Enhancer
loop_17939	chr4	57900000	57925000	chr4	58200000	58225000	0.30897499393069	4.95664766192968	5.179177040378e-4	1.2644524787275599e-05	TRUE	25	1	300000	Promoter-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	0	0	CTCF_Site	Active_Promoter
loop_17950	chr4	88850000	88875000	chr4	89125000	89150000	0.329933433154421	4.60972885416426	0.0027872632059446	1.821463797197e-4	TRUE	25	1	275000	Other-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	Repressed_Promoter	Active_Promoter
loop_17973	chr4	9825000	9850000	chr4	10150000	10175000	0.307751815177694	4.81902916960609	0.0069288486917514	6.875178817582e-4	TRUE	25	1	325000	Other-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	0	232364	Repressed_Promoter	CTCF_Site
loop_17997	chr4	89275000	89300000	chr4	99650000	99675000	-0.823188920724708	2.34394464410756	3.208074576402e-4	6.00665091353293e-6	TRUE	25	1	10375000	Other-Other	down_in_mutant	moderate_differential	>1Mb	Lost in BAP1-KO	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	0	0	Repressed_Promoter	Repressed_Promoter
loop_18053	chr5	86175000	86200000	chr5	86800000	86825000	-0.30797880981345	4.6944444622826	0.0015080489272776	6.8792069399614e-5	TRUE	25	1	625000	Active_Enhancer-Other	down_in_mutant	weak_differential	500kb-1Mb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	0	54184	CTCF_Site	Active_Enhancer
loop_18084	chr5	127575000	127600000	chr5	128425000	128450000	0.38848346104785503	3.71738758050165	0.0012204167492256	4.93599283317567e-5	TRUE	25	1	850000	Poised_Enhancer-Other	up_in_mutant	weak_differential	500kb-1Mb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	32261	0	Poised_Enhancer	Repressed_Promoter
loop_18097	chr5	49975000	50000000	chr5	52050000	52075000	-0.468984760584422	2.75721284984384	0.0033533340440005	2.391950698117e-4	TRUE	25	1	2075000	Poised_Enhancer-Other	down_in_mutant	weak_differential	>1Mb	Lost in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	59005	61016	CTCF_Site	Poised_Enhancer
loop_18099	chr5	109550000	109575000	chr5	145275000	145300000	0.324921935565885	2.64125968638505	0.0294358094453443	0.0055520576168475	TRUE	25	1	35725000	Promoter-Other	up_in_mutant	weak_differential	>1Mb	Gained in BAP1-KO	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	0	0	Other	Other
loop_18145	chr6	49200000	49225000	chr6	52200000	52225000	-0.859121441803188	4.19332085558291	9.86272837525858e-6	9.30602127710877e-9	TRUE	25	1	3000000	Other-Other	down_in_mutant	moderate_differential	>1Mb	Lost in BAP1-KO	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	0	0	Repressed_Promoter	Repressed_Promoter
loop_18167	chr6	148250000	148275000	chr6	148750000	148775000	0.363213650564343	5.20583175046909	3.411802506771e-4	6.67373860281392e-6	TRUE	25	1	500000	Poised_Enhancer-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	37625	56466	Other	Poised_Enhancer
loop_18252	chr7	144450000	144475000	chr7	144775000	144800000	0.342659614928946	4.7551874232835	7.026440024327e-4	2.10382934483459e-5	TRUE	25	1	325000	Poised_Enhancer-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	0	23025	Other	Poised_Enhancer
loop_18286	chr7	135825000	135850000	chr7	136475000	136500000	0.404993940357671	4.16096977489857	0.0030702661273378	2.092200175016e-4	TRUE	25	1	650000	Poised_Enhancer-Other	up_in_mutant	weak_differential	500kb-1Mb	Gained in BAP1-KO	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	108638	125584	Polycomb	Polycomb
loop_18294	chr7	60600000	60625000	chr7	62375000	62400000	-0.439355991430169	3.72534525736021	0.0010026788943596	3.66701860570777e-5	TRUE	25	1	1775000	Other-Other	down_in_mutant	weak_differential	>1Mb	Lost in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	459780	0	Other	Repressed_Promoter
loop_18296	chr7	133675000	133700000	chr7	134200000	134225000	0.386022483284669	3.54439197855509	0.0036090589637566	2.69290506071e-4	TRUE	25	1	525000	Promoter-Poised_Enhancer	up_in_mutant	weak_differential	500kb-1Mb	Gained in BAP1-KO	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	0	7145	CTCF_Site	Polycomb
loop_18305	chr7	128750000	128775000	chr7	130500000	130525000	0.373244027443838	2.78458171642258	0.0041521714019159	3.291529148395e-4	TRUE	25	1	1750000	Promoter-Poised_Enhancer	up_in_mutant	weak_differential	>1Mb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	5056	0	Poised_Enhancer	Other
loop_18370	chr10	4675000	4700000	chr10	5000000	5025000	0.36545995646621	5.41548818114895	5.087698712686e-4	1.22465931362346e-5	TRUE	25	1	325000	Poised_Enhancer-Poised_Enhancer	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	63406	388406	Poised_Enhancer	Active_Enhancer
loop_18378	chr10	108275000	108300000	chr10	109850000	109875000	-0.803029541121367	4.28598140600463	2.90106265499192e-6	9.17614493219051e-10	TRUE	25	1	1575000	Poised_Enhancer-Poised_Enhancer	down_in_mutant	moderate_differential	>1Mb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	32120	581203	Poised_Enhancer	Poised_Enhancer
loop_18385	chr10	107800000	107825000	chr10	108425000	108450000	0.372761883786238	4.62434192499114	6.583480486797e-4	1.92682510570556e-5	TRUE	25	1	625000	Poised_Enhancer-Other	up_in_mutant	weak_differential	500kb-1Mb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	79948	7748	CTCF_Site	Polycomb
loop_18396	chr10	71475000	71500000	chr10	74450000	74475000	-0.380859037307735	3.51201942681935	0.0107201178948012	0.0013200112048125	TRUE	25	1	2975000	Poised_Enhancer-Other	down_in_mutant	weak_differential	>1Mb	Lost in BAP1-KO	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	127236	492176	Polycomb	CTCF_Site
loop_18397	chr10	52525000	52550000	chr10	53325000	53350000	0.398650743998163	3.52035742053146	0.0017477161504125	8.62805257116102e-5	TRUE	25	1	800000	Other-Other	up_in_mutant	weak_differential	500kb-1Mb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	0	0	CTCF_Site	CTCF_Site
loop_18402	chr10	42575000	42600000	chr10	50900000	50925000	-1.26705925284889	2.06996355683037	1.038989195203e-4	7.69131132835447e-7	TRUE	25	1	8325000	Other-Other	down_in_mutant	strong_differential	>1Mb	Lost in BAP1-KO	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	0	4348	Repressed_Promoter	Polycomb
loop_18423	chr8	67975000	68000000	chr8	69025000	69050000	-0.314047951822762	4.13974958842192	0.0026729390723695	1.670340676898e-4	TRUE	25	1	1050000	Active_Enhancer-Other	down_in_mutant	weak_differential	>1Mb	Lost in BAP1-KO	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	206056	38645	Active_Enhancer	Other
loop_18427	chr8	48075000	48100000	chr8	48525000	48550000	0.328485437800389	4.69852334863223	8.709496013915e-4	2.97961400796227e-5	TRUE	25	1	450000	Other-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	293950	CTCF_Site	CTCF_Site
loop_18432	chr8	15900000	15925000	chr8	17525000	17550000	0.305478557930776	3.84735118902091	0.0027855448445117	1.812622304604e-4	TRUE	25	1	1625000	Promoter-Poised_Enhancer	up_in_mutant	weak_differential	>1Mb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	243837	0	Poised_Enhancer	Bivalent_Promoter
loop_18438	chr8	27675000	27700000	chr8	30900000	30925000	-0.399937851717822	4.09272210649833	0.0060903313327973	5.670197691644e-4	TRUE	25	1	3225000	Poised_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	>1Mb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	227899	164470	Poised_Enhancer	Polycomb
loop_18467	chr14	63200000	63225000	chr14	63450000	63475000	0.36653532952907	4.74359814592619	3.596894484716e-4	7.40255623646784e-6	TRUE	25	1	250000	Poised_Enhancer-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	6143	13605	Polycomb	Polycomb
loop_18470	chr14	104025000	104050000	chr14	104450000	104475000	0.382969327804174	4.67258997701537	1.892241309875e-4	2.39336335889739e-6	TRUE	25	1	425000	Other-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	0	0	Repressed_Promoter	Repressed_Promoter
loop_18532	chr9	104550000	104575000	chr9	105025000	105050000	0.383779529619087	5.22378671257125	1.21646956434e-4	1.05556972687683e-6	TRUE	25	1	475000	Poised_Enhancer-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	2713	3238	Polycomb	Other
loop_18542	chr9	40850000	40875000	chr9	55525000	55550000	-0.823297373884837	1.2499227235982	0.0061744764827128	5.796706767523e-4	TRUE	25	1	14675000	Other-Other	down_in_mutant	moderate_differential	>1Mb	Lost in BAP1-KO	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	0	0	Repressed_Promoter	Repressed_Promoter
loop_18578	chr11	12350000	12375000	chr11	12525000	12550000	0.54076066063567	6.85790311670472	9.86272837525858e-6	1.19908580368593e-8	TRUE	25	1	175000	Poised_Enhancer-Other	up_in_mutant	moderate_differential	100-500kb	Gained in BAP1-KO	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	89959	60039	Polycomb	Polycomb
loop_18598	chr11	36025000	36050000	chr11	37175000	37200000	-0.465288004966291	3.88729115303775	4.330375081121e-4	9.38339928353681e-6	TRUE	25	1	1150000	Poised_Enhancer-Other	down_in_mutant	weak_differential	>1Mb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	44472	35881	Poised_Enhancer	CTCF_Site
loop_18633	chr13	104475000	104500000	chr13	104775000	104800000	-0.350374470365354	5.58057350040502	1.924221854335e-4	2.5293605387571e-6	TRUE	25	1	300000	Poised_Enhancer-Other	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	187164	0	Poised_Enhancer	CTCF_Site
loop_18638	chr13	81750000	81775000	chr13	83650000	83675000	-0.332721278696541	3.8729655626802	0.0067430856114179	6.585070368636e-4	TRUE	25	1	1900000	Active_Enhancer-Other	down_in_mutant	weak_differential	>1Mb	Lost in BAP1-KO	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	8076	46380	CTCF_Site	Active_Enhancer
loop_18640	chr13	66900000	66925000	chr13	67825000	67850000	-0.344012527820986	4.41961621004086	0.0060471684551735	5.591214681075e-4	TRUE	25	1	925000	Promoter-Other	down_in_mutant	weak_differential	500kb-1Mb	Lost in BAP1-KO	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	Active_Promoter	CTCF_Site
loop_18643	chr13	81775000	81800000	chr13	85275000	85300000	-0.525642294253882	3.40280675041207	1.785551407529e-4	2.06584043620466e-6	TRUE	25	1	3500000	Promoter-Promoter	down_in_mutant	moderate_differential	>1Mb	Lost in BAP1-KO	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	0	0	Active_Promoter	Active_Promoter
loop_18651	chr13	94875000	94900000	chr13	98350000	98375000	-0.414986231137361	3.15513668953978	0.0067887856163544	6.667695896438e-4	TRUE	25	1	3475000	Other-Other	down_in_mutant	weak_differential	>1Mb	Lost in BAP1-KO	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	0	0	Repressed_Promoter	Repressed_Promoter
loop_18660	chr13	78200000	78225000	chr13	84750000	84775000	-0.580480027117217	1.01862891410607	0.0122843053849863	0.0016185633230172	TRUE	25	1	6550000	Promoter-Active_Enhancer	down_in_mutant	moderate_differential	>1Mb	Lost in BAP1-KO	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	242	414407	Active_Promoter	Active_Enhancer
loop_18673	chr12	38325000	38350000	chr12	39325000	39350000	-0.375074543640159	4.6589468011557	6.098317903167e-4	1.67720185492544e-5	TRUE	25	1	1000000	Active_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	500kb-1Mb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	264520	545619	Poised_Enhancer	Active_Enhancer
loop_18681	chr12	38125000	38150000	chr12	39325000	39350000	-0.485649137589992	3.71318645617991	0.0016696950665078	8.0858518274413e-5	TRUE	25	1	1200000	Active_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	>1Mb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	307273	545619	Poised_Enhancer	Active_Enhancer
loop_18698	chr12	40200000	40225000	chr12	41475000	41500000	0.329035035251947	3.69463663118733	0.0018776437102891	9.7425021603069e-5	TRUE	25	1	1275000	Promoter-Promoter	up_in_mutant	weak_differential	>1Mb	Gained in BAP1-KO	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	0	0	Active_Promoter	Active_Promoter
loop_18715	chr15	25975000	26000000	chr15	26300000	26325000	0.337048456639416	5.56235546134363	2.764990310116e-4	4.66298983567035e-6	TRUE	25	1	325000	Promoter-Promoter	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	Active_Promoter	Repressed_Promoter
loop_18872	chr1	126450000	126475000	chr1	126925000	126950000	0.350779151030465	5.03916274890439	2.286997072319e-4	3.35234888039829e-6	TRUE	25	1	475000	Poised_Enhancer-Poised_Enhancer	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	355798	94200	Polycomb	Polycomb
loop_18875	chr1	97800000	97825000	chr1	98175000	98200000	0.464297874016149	4.93773943098988	1.142156486993e-4	9.79887171408565e-7	TRUE	25	1	375000	Other-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	29588	1351	CTCF_Site	CTCF_Site
loop_18880	chr1	65175000	65200000	chr1	65525000	65550000	-0.326893087991567	3.52750072826955	0.0034577578894198	2.511187470509e-4	TRUE	25	1	350000	Promoter-Active_Enhancer	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	0	242943	Active_Promoter	Active_Enhancer
loop_18884	chr1	41800000	41825000	chr1	42675000	42700000	0.476511975635866	4.15515628764618	7.042085800119e-4	2.12326944012806e-5	TRUE	25	1	875000	Promoter-Other	up_in_mutant	weak_differential	500kb-1Mb	Gained in BAP1-KO	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	618747	0	Polycomb	Repressed_Promoter
loop_18890	chr1	31200000	31225000	chr1	32550000	32575000	0.425086679940678	3.64223808096197	0.0029296847612	1.943138488842e-4	TRUE	25	1	1350000	Other-Other	up_in_mutant	weak_differential	>1Mb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	2705	CTCF_Site	Other
loop_18996	chr2	71525000	71550000	chr2	73250000	73275000	-0.358328843377322	4.0094455440496	0.0021037262963262	1.152006212862e-4	TRUE	25	1	1725000	Other-Other	down_in_mutant	weak_differential	>1Mb	Lost in BAP1-KO	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	0	0	Repressed_Promoter	Repressed_Promoter
loop_19018	chr2	105450000	105475000	chr2	106300000	106325000	-0.403498930464056	4.90512778694342	7.321599863677e-4	2.27517206704044e-5	TRUE	25	1	850000	Poised_Enhancer-Other	down_in_mutant	weak_differential	500kb-1Mb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	50680	198102	Poised_Enhancer	Other
loop_19115	chr3	143500000	143525000	chr3	144200000	144225000	0.323667488006746	4.97230936393521	0.001245142516025	5.09093469146421e-5	TRUE	25	1	700000	Promoter-Other	up_in_mutant	weak_differential	500kb-1Mb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	187209	0	CTCF_Site	Active_Promoter
loop_19157	chr3	66975000	67000000	chr3	129200000	129225000	-0.615732431751434	1.66014469876395	0.0015687078466182	7.30597340076128e-5	TRUE	25	1	62225000	Other-Other	down_in_mutant	moderate_differential	>1Mb	Lost in BAP1-KO	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0	121	Repressed_Promoter	Repressed_Promoter
loop_19159	chr3	30500000	30525000	chr3	129200000	129225000	-0.577500823796372	0.812066573461273	0.0174869614756219	0.0026653085218015	TRUE	25	1	98700000	Poised_Enhancer-Other	down_in_mutant	moderate_differential	>1Mb	Lost in BAP1-KO	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	23007	121	Polycomb	Repressed_Promoter
loop_19218	chr4	45750000	45775000	chr4	47275000	47300000	-0.742236240797426	2.69521225546688	7.61354236004796e-5	4.55448026060511e-7	TRUE	25	1	1525000	Promoter-Poised_Enhancer	down_in_mutant	moderate_differential	>1Mb	Lost in BAP1-KO	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	0	53221	CTCF_Site	Polycomb
loop_19260	chr5	76650000	76675000	chr5	76825000	76850000	0.333835752647074	5.96824593877226	2.406527827712e-4	3.69219710104904e-6	TRUE	25	1	175000	Other-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	0	55513	Repressed_Promoter	Polycomb
loop_19278	chr5	111275000	111300000	chr5	112150000	112175000	0.33922499700002	4.20171425704289	0.001424898443954	6.34116016695793e-5	TRUE	25	1	875000	Poised_Enhancer-Other	up_in_mutant	weak_differential	500kb-1Mb	Gained in BAP1-KO	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	30762	31762	Active_Enhancer	CTCF_Site
loop_19281	chr5	13625000	13650000	chr5	14200000	14225000	0.53842503098211	4.49169694763791	1.333029491885e-4	1.20832603224093e-6	TRUE	25	1	575000	Poised_Enhancer-Other	up_in_mutant	moderate_differential	500kb-1Mb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	141618	174723	Poised_Enhancer	CTCF_Site
loop_19285	chr5	3125000	3150000	chr5	3500000	3525000	0.931792668359728	5.14054230127376	9.86272837525858e-6	1.08506767399467e-8	TRUE	25	1	375000	Other-Other	up_in_mutant	moderate_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	191484	18832	Other	CTCF_Site
loop_19349	chr6	49200000	49225000	chr6	83700000	83725000	-1.12123236952452	1.05089393449347	0.003245459772408	2.272044590155e-4	TRUE	25	1	34500000	Other-Other	down_in_mutant	strong_differential	>1Mb	Lost in BAP1-KO	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	0	0	Repressed_Promoter	Repressed_Promoter
loop_19352	chr6	124650000	124675000	chr6	128750000	128775000	0.513645669653701	1.43069417851693	0.0099871021645233	0.0011829021879345	TRUE	25	1	4100000	Promoter-Active_Enhancer	up_in_mutant	moderate_differential	>1Mb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	0	26940	CTCF_Site	Active_Enhancer
loop_19387	chr7	115350000	115375000	chr7	116025000	116050000	0.342880669804961	4.50813601170347	0.0022150078836773	1.249212306029e-4	TRUE	25	1	675000	Poised_Enhancer-Other	up_in_mutant	weak_differential	500kb-1Mb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	401349	0	Poised_Enhancer	Repressed_Promoter
loop_19400	chr7	75900000	75925000	chr7	76350000	76375000	0.398982981776953	4.24825493411756	0.0083361598626929	9.035812068052e-4	TRUE	25	1	450000	Poised_Enhancer-Poised_Enhancer	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	51689	120112	Poised_Enhancer	Poised_Enhancer
loop_19471	chr8	10025000	10050000	chr8	10300000	10325000	0.30091641928883	5.95677103848487	4.840378233947e-4	1.1390241946733e-5	TRUE	25	1	275000	Poised_Enhancer-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	18532	146088	CTCF_Site	Poised_Enhancer
loop_19473	chr8	120950000	120975000	chr8	121075000	121100000	0.419649731772824	6.4977628831021	1.800657231761e-4	2.12522063280545e-6	TRUE	25	1	125000	Poised_Enhancer-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	108109	0	Polycomb	Repressed_Promoter
