loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color	resolution	resolution_kb	n_overlaps	is_merged	anchor1_chr	anchor1_start	anchor1_end	anchor1_midpoint	anchor1_size	anchor2_chr	anchor2_start	anchor2_end	anchor2_midpoint	anchor2_size	loop_distance	distance_category	is_intrachromosomal	anchor1_nearest_gene_idx	anchor1_distance_to_tss	anchor2_nearest_gene_idx	anchor2_distance_to_tss	anchor1_nearest_gene	anchor2_nearest_gene	anchor1_H3K27ac_overlap	anchor1_H3K4me1_overlap	anchor1_type	anchor1_is_promoter	anchor2_H3K27ac_overlap	anchor2_H3K4me1_overlap	anchor2_type	anchor2_is_promoter	loop_type	anchor1_H3K27me3_overlap	anchor2_H3K27me3_overlap	anchor1_H3K4me3_overlap	anchor2_H3K4me3_overlap	anchor1_Bivalent_Promoter_overlap	anchor2_Bivalent_Promoter_overlap	anchor_status
loop_4444	chr19	58070000	58080000	chr19	58460000	58470000	chr19:58070000-58080000_chr19:58460000-58470000	FALSE	0.359308929957888	4.57456572266555	25.0153809395623	6.85695368131137e-5	0.0016015126492821	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr19	58070000	58080000	58075000	10000	chr19	58460000	58470000	58465000	10000	390000	100-500kb	TRUE	1378	18832	4929	4090	100885835	14585	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_4509	chr2	71150000	71160000	chr2	71540000	71550000	chr2:71150000-71160000_chr2:71540000-71550000	FALSE	0.328935281920303	3.97791090432077	13.4456531245767	0.0015318385631725	0.0152188631965416	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr2	71150000	71160000	71155000	10000	chr2	71540000	71550000	71545000	10000	390000	100-500kb	TRUE	22023	32076	4326	0	73649	13392	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_4526	chr2	117540000	117550000	chr2	118240000	118250000	chr2:117540000-117550000_chr2:118240000-118250000	FALSE	0.627490540398595	2.93578408585571	28.3723587577078	3.26409178898043e-5	9.544305603127e-4	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	1	FALSE	chr2	117540000	117550000	117545000	10000	chr2	118240000	118250000	118245000	10000	700000	500kb-1Mb	TRUE	7337	196998	20899	29429	19419	71313	FALSE	FALSE	Polycomb	FALSE	FALSE	FALSE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_19130	chr3	30000000	30025000	chr3	30500000	30525000	chr3:30000000-30025000_chr3:30500000-30525000	FALSE	0.388602748635328	4.42207813488675	40.0217581631304	2.04995436169542e-5	6.907663162476e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	2	TRUE	chr3	30000000	30025000	30012500	25000	chr3	30500000	30525000	30512500	25000	500000	100-500kb	TRUE	2106	108985	4569	23007	102636083	14013	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_4728	chr5	125520000	125530000	chr5	125800000	125810000	chr5:125520000-125530000_chr5:125800000-125810000	TRUE	0.413662071514431	3.57771618368526	17.6462395298838	4.403034887072e-4	0.0060724854091545	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr5	125520000	125530000	125525000	10000	chr5	125800000	125810000	125805000	10000	280000	100-500kb	TRUE	8020	1773	8020	268225	208151	208151	FALSE	FALSE	Repressed_Promoter	FALSE	FALSE	FALSE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_4770	chr6	52300000	52310000	chr6	52580000	52590000	chr6:52300000-52310000_chr6:52580000-52590000	FALSE	0.47380044367011	4.92295793039189	44.4398540684986	1.72933408759633e-6	1.181848200944e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr6	52300000	52310000	52305000	10000	chr6	52580000	52590000	52585000	10000	280000	100-500kb	TRUE	4575	3497	17173	50388	14028	58875	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Polycomb-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_4903	chr10	63480000	63490000	chr10	64080000	64090000	chr10:63480000-63490000_chr10:64080000-64090000	TRUE	0.374058631263755	3.2137707562246	10.721475098342	0.0037945194459508	0.0278551943239568	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr10	63480000	63490000	63485000	10000	chr10	64080000	64090000	64085000	10000	600000	500kb-1Mb	TRUE	8758	49901	8757	276	216033	216028	FALSE	TRUE	Poised_Enhancer	FALSE	TRUE	TRUE	Active_Promoter	TRUE	Active_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	shared
loop_5288	chr12	104840000	104850000	chr12	104930000	104940000	chr12:104840000-104850000_chr12:104930000-104940000	FALSE	0.311488687430879	5.11751413852244	23.4380093381441	9.91938877525594e-5	0.0021098994716862	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr12	104840000	104850000	104845000	10000	chr12	104930000	104940000	104935000	10000	90000	<100kb	TRUE	24316	15075	24316	64923	94040	94040	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_5377	chr15	48420000	48430000	chr15	48790000	48800000	chr15:48420000-48430000_chr15:48790000-48800000	TRUE	0.302700150103201	4.22106043423575	10.977274348335	0.0034711248393121	0.026298593176233	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr15	48420000	48430000	48425000	10000	chr15	48790000	48800000	48795000	10000	370000	100-500kb	TRUE	11217	362062	11217	0	239420	239420	FALSE	TRUE	Poised_Enhancer	FALSE	TRUE	TRUE	Active_Promoter	TRUE	Active_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	shared
loop_5419	chr16	26230000	26240000	chr16	26520000	26530000	chr16:26230000-26240000_chr16:26520000-26530000	TRUE	0.396347628796757	3.96676638696467	20.2463197758705	2.191849998667e-4	0.0036936671012545	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr16	26230000	26240000	26235000	10000	chr16	26520000	26530000	26525000	10000	290000	100-500kb	TRUE	8279	124215	377	0	210530	100043057	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_5784	chrX	102150000	102160000	chrX	102470000	102480000	chrX:102150000-102160000_chrX:102470000-102480000	TRUE	0.395103575567581	3.14790662592256	11.180248635241	0.0032362461721147	0.0251003164384169	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chrX	102150000	102160000	102155000	10000	chrX	102470000	102480000	102475000	10000	320000	100-500kb	TRUE	10964	0	20517	25358	236930	70315	FALSE	TRUE	Other	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_5838	chr3	50900000	50910000	chr3	51120000	51130000	chr3:50900000-50910000_chr3:51120000-51130000	TRUE	0.397672657385281	3.90044712744914	20.8775925939075	1.86399162618e-4	0.0032651593253654	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr3	50900000	50910000	50905000	10000	chr3	51120000	51130000	51125000	10000	220000	100-500kb	TRUE	3819	314446	3819	94446	12457	12457	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_6010	chr5	132540000	132550000	chr5	133790000	133800000	chr5:132540000-132550000_chr5:133790000-133800000	FALSE	0.368229241039281	3.34590065989453	11.9203980580396	0.0025176961056149	0.0213410105851223	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr5	132540000	132550000	132545000	10000	chr5	133790000	133800000	133795000	10000	1250000	>1Mb	TRUE	14013	0	24051	299710	319974	80909	FALSE	TRUE	Active_Promoter	TRUE	FALSE	FALSE	Other	FALSE	Active_Promoter-Other	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	shared
loop_6029	chr5	125520000	125530000	chr5	126250000	126260000	chr5:125520000-125530000_chr5:126250000-126260000	FALSE	0.855457298738027	2.92091485240987	40.3695871849407	3.36554956490698e-6	1.905368768527e-4	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	2	TRUE	chr5	125520000	125530000	125525000	10000	chr5	126250000	126260000	126255000	10000	730000	500kb-1Mb	TRUE	8020	1773	8020	718225	208151	208151	FALSE	FALSE	Repressed_Promoter	FALSE	FALSE	FALSE	Other	FALSE	Repressed_Promoter-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_20116	chr7	73650000	73675000	chr7	73800000	73825000	chr7:73650000-73675000_chr7:73800000-73825000	FALSE	0.447081598469699	5.40120976540093	55.7465415956922	3.41260235741308e-6	2.29323705028e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	2	TRUE	chr7	73650000	73675000	73662500	25000	chr7	73800000	73825000	73812500	25000	150000	100-500kb	TRUE	11714	11600	1729	0	244061	102465712	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_6192	chr10	115520000	115530000	chr10	115610000	115620000	chr10:115520000-115530000_chr10:115610000-115620000	TRUE	0.314063395294494	5.72012086059298	30.4378284019357	2.12253912746499e-5	6.961928338085e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr10	115520000	115530000	115525000	10000	chr10	115610000	115620000	115615000	10000	90000	<100kb	TRUE	23608	39985	4698	22219	77798	14160	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	FALSE	Other	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_6248	chr10	107790000	107800000	chr10	108440000	108450000	chr10:107790000-107800000_chr10:108440000-108450000	TRUE	0.334490170582395	3.60618512282041	11.8665983225283	0.002563478756441	0.0215496818791311	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr10	107790000	107800000	107795000	10000	chr10	108440000	108450000	108445000	10000	650000	500kb-1Mb	TRUE	11002	69948	2185	22748	237523	102640148	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_6349	chr14	105890000	105900000	chr14	106500000	106510000	chr14:105890000-105900000_chr14:106500000-106510000	TRUE	0.49899215601318	3.31650799612396	20.4588939279712	2.074848007048e-4	0.0035520393415681	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr14	105890000	105900000	105895000	10000	chr14	106500000	106510000	106505000	10000	610000	500kb-1Mb	TRUE	11386	0	22016	13479	24064	73631	TRUE	TRUE	Active_Promoter	TRUE	FALSE	FALSE	Other	FALSE	Active_Promoter-Other	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	shared
loop_6505	chr11	33170000	33180000	chr11	33920000	33930000	chr11:33170000-33180000_chr11:33920000-33930000	TRUE	0.47497076472809	3.11152437160169	15.3791961525597	8.455312613201e-4	0.0098915743850328	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr11	33170000	33180000	33175000	10000	chr11	33920000	33930000	33925000	10000	750000	500kb-1Mb	TRUE	6568	6793	5651	33012	18148	16533	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_6591	chr12	74330000	74340000	chr12	75160000	75170000	chr12:74330000-74340000_chr12:75160000-75170000	TRUE	0.307908761850454	4.13062104792723	11.7127006157516	0.0026996108654777	0.0223708108007757	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr12	74330000	74340000	74335000	10000	chr12	75160000	75170000	75165000	10000	830000	500kb-1Mb	TRUE	15179	33331	11083	7331	386753	238271	FALSE	TRUE	Polycomb	FALSE	FALSE	FALSE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_6989	chr2	107960000	107970000	chr2	109690000	109700000	chr2:107960000-107970000_chr2:109690000-109700000	TRUE	0.384337367081245	3.21018908516877	12.2617208799398	0.0022475163576972	0.0198229891689026	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr2	107960000	107970000	107965000	10000	chr2	109690000	109700000	109695000	10000	1730000	>1Mb	TRUE	5615	669360	3614	15299	16492	12064	FALSE	TRUE	Poised_Enhancer	FALSE	TRUE	TRUE	Active_Enhancer	FALSE	Active_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	shared
loop_19268	chr5	51550000	51575000	chr5	52050000	52075000	chr5:51550000-51575000_chr5:52050000-52075000	FALSE	0.397456650572572	5.19964453328055	57.6715382777965	2.82096716427605e-6	2.040499582159e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	2	TRUE	chr5	51550000	51575000	51562500	25000	chr5	52050000	52075000	52062500	25000	500000	100-500kb	TRUE	6999	0	1875	61016	19017	102466648	TRUE	TRUE	Active_Promoter	TRUE	FALSE	TRUE	Poised_Enhancer	FALSE	Active_Promoter-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	shared
loop_7238	chr5	84410000	84420000	chr5	84750000	84760000	chr5:84410000-84420000_chr5:84750000-84760000	TRUE	0.870564439075675	4.43871361495321	92.2787781746864	6.21537356343882e-9	2.75816342132838e-6	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	1	FALSE	chr5	84410000	84420000	84415000	10000	chr5	84750000	84760000	84755000	10000	340000	100-500kb	TRUE	4514	0	4514	332617	13839	13839	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Repressed_Promoter-Poised_Enhancer	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	shared
loop_20404	chr7	117375000	117400000	chr7	118100000	118125000	chr7:117375000-117400000_chr7:118100000-118125000	FALSE	0.465232330632861	3.02685107082387	20.5338500881963	4.933651830092e-4	0.0055355682084838	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	2	TRUE	chr7	117375000	117400000	117387500	25000	chr7	118100000	118125000	118112500	25000	725000	500kb-1Mb	TRUE	10693	0	13070	0	233781	267019	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Other	FALSE	Repressed_Promoter-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_8807	chr9	91125000	91150000	chr9	91950000	91975000	chr9:91125000-91150000_chr9:91950000-91975000	FALSE	-0.359185201587011	5.1583523376916	23.8584787728346	2.551821895439e-4	0.0034934270485352	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	2	TRUE	chr9	91125000	91150000	91137500	25000	chr9	91950000	91975000	91962500	25000	825000	500kb-1Mb	TRUE	10053	212412	1138	217935	22774	100504689	TRUE	TRUE	Active_Enhancer	FALSE	TRUE	TRUE	Active_Enhancer	FALSE	Active_Enhancer-Active_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_8715	chr9	60270000	60280000	chr9	60590000	60600000	chr9:60270000-60280000_chr9:60590000-60600000	FALSE	0.320757558987953	5.48332837409212	35.163312480092	8.46614453646038e-6	3.561445783441e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr9	60270000	60280000	60275000	10000	chr9	60590000	60600000	60595000	10000	320000	100-500kb	TRUE	7958	242045	1124	44117	207596	100504561	FALSE	TRUE	Poised_Enhancer	FALSE	TRUE	TRUE	Active_Enhancer	FALSE	Active_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_9786	chr11	85840000	85850000	chr11	86170000	86180000	chr11:85840000-85850000_chr11:86170000-86180000	FALSE	0.415170082952445	4.91588559130789	35.9254970679885	7.35607534174418e-6	3.236044399047e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr11	85840000	85850000	85845000	10000	chr11	86170000	86180000	86175000	10000	330000	100-500kb	TRUE	8545	7448	11040	21192	21385	237911	FALSE	TRUE	Polycomb	FALSE	FALSE	FALSE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_9842	chr11	63920000	63930000	chr11	64440000	64450000	chr11:63920000-63930000_chr11:64440000-64450000	FALSE	0.392617980116568	4.52643634522114	24.5977416668333	7.55097666029799e-5	0.0017279444264495	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr11	63920000	63930000	63925000	10000	chr11	64440000	64450000	64445000	10000	520000	500kb-1Mb	TRUE	16509	0	5353	4667	54710	15478	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_10635	chr12	104750000	104760000	chr12	104930000	104940000	chr12:104750000-104760000_chr12:104930000-104940000	TRUE	0.482824654620063	4.89619573395754	58.0537578928044	2.46186726804931e-7	3.14224082486974e-5	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr12	104750000	104760000	104755000	10000	chr12	104930000	104940000	104935000	10000	180000	100-500kb	TRUE	7120	0	24316	64923	192119	94040	TRUE	TRUE	Active_Promoter	TRUE	FALSE	TRUE	Polycomb	FALSE	Active_Promoter-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	shared
loop_10685	chr12	75280000	75290000	chr12	75390000	75400000	chr12:75280000-75290000_chr12:75390000-75400000	FALSE	0.330519321554515	5.46907556210203	34.9942430672868	8.7366385154763e-6	3.614764220882e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr12	75280000	75290000	75285000	10000	chr12	75390000	75400000	75395000	10000	110000	100-500kb	TRUE	24022	18321	8997	16780	80837	217674	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_10765	chr12	9050000	9060000	chr12	10220000	10230000	chr12:9050000-9060000_chr12:10220000-10230000	FALSE	0.353223117967379	4.13264086927678	12.4673924990695	0.0021003092292953	0.0189077957348501	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr12	9050000	9060000	9055000	10000	chr12	10220000	10230000	10225000	10000	1170000	>1Mb	TRUE	22897	20002	20716	139972	75516	70881	FALSE	TRUE	Polycomb	FALSE	FALSE	FALSE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_11234	chr15	26470000	26480000	chr15	27190000	27200000	chr15:26470000-26480000_chr15:27190000-27200000	FALSE	0.300076908044711	4.95334975343768	13.1953672613283	0.0016589821128611	0.0161070832072213	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr15	26470000	26480000	26475000	10000	chr15	27190000	27200000	27195000	10000	720000	500kb-1Mb	TRUE	8314	160951	3386	266676	211147	11732	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_10710	chr15	68425000	68450000	chr15	68925000	68950000	chr15:68425000-68450000_chr15:68925000-68950000	FALSE	0.38106819128821	4.71392547488399	56.3793520900224	3.20368079348268e-6	2.231619940965e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	2	TRUE	chr15	68425000	68450000	68437500	25000	chr15	68925000	68950000	68937500	25000	500000	100-500kb	TRUE	15266	83710	4558	0	387228	13992	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_12062	chr17	3570000	3580000	chr17	3790000	3800000	chr17:3570000-3580000_chr17:3790000-3800000	FALSE	0.371674576547002	5.04744552661925	35.1125100898377	8.54645231177458e-6	3.588558603341e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr17	3570000	3580000	3575000	10000	chr17	3790000	3800000	3795000	10000	220000	100-500kb	TRUE	19592	12175	9640	93738	68230	224480	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_11884	chr1	168200000	168225000	chr1	169450000	169475000	chr1:168200000-168225000_chr1:169450000-169475000	FALSE	0.395691617070326	4.62500246068458	53.2501954344465	4.40414040676634e-6	2.673680238607e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	2	TRUE	chr1	168200000	168225000	168212500	25000	chr1	169450000	169475000	169462500	25000	1250000	>1Mb	TRUE	6751	207269	18736	56463	18514	66977	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Poised_Enhancer	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_11979	chr1	55950000	55975000	chr1	56975000	57000000	chr1:55950000-55975000_chr1:56975000-57000000	FALSE	0.318760855927176	4.97864002684225	29.4905751550346	9.49806084994133e-5	0.0018539851216947	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	2	TRUE	chr1	55950000	55975000	55962500	25000	chr1	56975000	57000000	56987500	25000	1025000	>1Mb	TRUE	14411	18758	8423	0	329159	212712	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_14509	chr2	74290000	74300000	chr2	74660000	74670000	chr2:74290000-74300000_chr2:74660000-74670000	TRUE	0.322186004821027	4.33249802511644	11.2438310820319	0.0031663220773336	0.0247309853269809	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr2	74290000	74300000	74295000	10000	chr2	74660000	74670000	74665000	10000	370000	100-500kb	TRUE	22142	7716	5327	0	73962	15433	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_16054	chr4	22470000	22480000	chr4	24150000	24160000	chr4:22470000-22480000_chr4:24150000-24160000	FALSE	0.42247298954524	3.69813151957286	17.9682498904896	4.027380553904e-4	0.0057110073117769	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr4	22470000	22480000	22475000	10000	chr4	24150000	24160000	24155000	10000	1680000	>1Mb	TRUE	6985	8365	8395	336450	18992	212377	FALSE	TRUE	Polycomb	FALSE	FALSE	FALSE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_16623	chr5	128520000	128530000	chr5	128730000	128740000	chr5:128520000-128530000_chr5:128730000-128740000	FALSE	0.328268548903629	4.86543617881331	15.2381723884954	8.818808102209e-4	0.0101934251771813	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr5	128520000	128530000	128525000	10000	chr5	128730000	128740000	128735000	10000	210000	100-500kb	TRUE	13916	70692	17054	27475	319616	57749	FALSE	TRUE	Polycomb	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_16701	chr5	125520000	125530000	chr5	126390000	126400000	chr5:125520000-125530000_chr5:126390000-126400000	TRUE	0.405128651017528	3.66578451184016	12.5030231460712	0.0020759143350419	0.0187478424703387	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr5	125520000	125530000	125525000	10000	chr5	126390000	126400000	126395000	10000	870000	500kb-1Mb	TRUE	8020	1773	20873	630782	208151	71247	FALSE	FALSE	Repressed_Promoter	FALSE	FALSE	FALSE	Other	FALSE	Repressed_Promoter-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_17192	chr6	43330000	43340000	chr6	43440000	43450000	chr6:43330000-43340000_chr6:43440000-43450000	TRUE	-0.386189190576847	4.91391312486109	34.4496332627662	9.67478377931848e-6	3.896080186717e-4	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	1	FALSE	chr6	43330000	43340000	43335000	10000	chr6	43440000	43450000	43445000	10000	110000	100-500kb	TRUE	6634	20445	13968	17978	18291	319812	TRUE	TRUE	Active_Enhancer	FALSE	TRUE	TRUE	Active_Enhancer	FALSE	Active_Enhancer-Active_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_17279	chr6	51850000	51860000	chr6	52220000	52230000	chr6:51850000-51860000_chr6:52220000-52230000	FALSE	0.347824163067264	4.34959111575946	20.9140113353048	1.846795062691e-4	0.0032450827530149	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr6	51850000	51860000	51855000	10000	chr6	52220000	52230000	52225000	10000	370000	100-500kb	TRUE	16251	152548	5305	0	54353	15404	TRUE	TRUE	Active_Enhancer	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Active_Enhancer	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_17305	chr6	50800000	50810000	chr6	51160000	51170000	chr6:50800000-50810000_chr6:51160000-51170000	TRUE	0.300454197549195	4.08499262005974	13.7550828553066	0.001389317640894	0.0142031038028641	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr6	50800000	50810000	50805000	10000	chr6	51160000	51170000	51165000	10000	360000	100-500kb	TRUE	14014	23884	15212	99909	319981	387166	FALSE	TRUE	Polycomb	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_17909	chr7	131530000	131540000	chr7	131880000	131890000	chr7:131530000-131540000_chr7:131880000-131890000	FALSE	0.323225413836051	4.56104524411302	14.0660623761535	0.0012607123416748	0.0132709031240866	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr7	131530000	131540000	131535000	10000	chr7	131880000	131890000	131885000	10000	350000	100-500kb	TRUE	5283	2866	10729	76459	15373	233919	FALSE	FALSE	Polycomb	FALSE	FALSE	FALSE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
