chr	start	end	ATAC.mut_ATAC.tagAlign.bgz.readCount	ATAC.mut_ATAC.tagAlign.bgz.RPM	ATAC.mut_ATAC.tagAlign.bgz.readCount.quantile	ATAC.mut_ATAC.tagAlign.bgz.RPM.quantile	ATAC.mut_ATAC.tagAlign.bgz.RPKM	ATAC.mut_ATAC.tagAlign.bgz.RPKM.quantile	ATAC.RPM	ATAC.RPM.quantile	ATAC.RPKM	ATAC.RPKM.quantile	class	isPromoterElement	isGenicElement	isIntergenicElement	promoterSymbol	genicSymbol	name	normalized_atac	activity_base	activity_base_no_qnorm
chr15	82087220	82087720	404	1.770453	0.463099	0.463099	3.540907	0.475610	1.770453	0.463099	3.540907	0.475610	genic	False	True	False		Mei1	genic|chr15:82087220-82087720	1.770453	1.770453	1.770453
chr15	82106863	82107363	741	3.247292	0.633400	0.633400	6.494584	0.649082	3.247292	0.633400	6.494584	0.649082	genic	False	True	False		Mei1	genic|chr15:82106863-82107363	3.247292	3.247292	3.247292
chr15	82127621	82128171	3483	15.263587	0.899215	0.899215	27.751976	0.904777	15.263587	0.899215	27.751976	0.904777	promoter	True	False	False	Ccdc134	Ccdc134	promoter|chr15:82127621-82128171	15.263587	15.263587	15.263587
chr15	82139158	82139658	357	1.564485	0.424083	0.424083	3.128970	0.435579	1.564485	0.424083	3.128970	0.435579	genic	False	True	False		Ccdc134	genic|chr15:82139158-82139658	1.564485	1.564485	1.564485
chr15	82146878	82147430	7515	32.933062	0.964775	0.964775	59.661343	0.967350	32.933062	0.964775	59.661343	0.967350	promoter	True	False	False	Srebf2	Srebf2	promoter|chr15:82146878-82147430	32.933062	32.933062	32.933062
chr15	82167208	82167708	140	0.613523	0.178827	0.178827	1.227047	0.179766	0.613523	0.178827	1.227047	0.179766	genic	False	True	False		Srebf2	genic|chr15:82167208-82167708	0.613523	0.613523	0.613523
chr15	82171009	82171509	549	2.405888	0.553221	0.553221	4.811777	0.567172	2.405888	0.553221	4.811777	0.567172	genic	False	True	False		Srebf2	genic|chr15:82171009-82171509	2.405888	2.405888	2.405888
chr15	82172588	82173088	467	2.046539	0.506896	0.506896	4.093078	0.520122	2.046539	0.506896	4.093078	0.520122	genic	False	True	False		Srebf2	genic|chr15:82172588-82173088	2.046539	2.046539	2.046539
chr15	82192612	82193112	455	1.993951	0.498613	0.498613	3.987902	0.511844	1.993951	0.498613	3.987902	0.511844	genic	False	True	False		Srebf2	genic|chr15:82192612-82193112	1.993951	1.993951	1.993951
chr15	82196228	82196728	1383	6.060735	0.769032	0.769032	12.121470	0.785151	6.060735	0.769032	12.121470	0.785151	genic	False	True	False		Srebf2	genic|chr15:82196228-82196728	6.060735	6.060735	6.060735
chr15	82203656	82204156	1656	7.257106	0.800142	0.800142	14.514212	0.816609	7.257106	0.800142	14.514212	0.816609	genic	False	True	False		Srebf2	genic|chr15:82203656-82204156	7.257106	7.257106	7.257106
chr15	82206351	82206851	7907	34.650927	0.967645	0.967645	69.301854	0.975497	34.650927	0.967645	69.301854	0.975497	genic	False	True	False		Shisa8	genic|chr15:82206351-82206851	34.650927	34.650927	34.650927
chr15	82212071	82213065	2146	9.404438	0.839092	0.839092	9.461205	0.736907	9.404438	0.839092	9.461205	0.736907	promoter	True	False	False	Shisa8	Shisa8	promoter|chr15:82212071-82213065	9.404438	9.404438	9.404438
chr15	82215600	82216100	547	2.397124	0.552058	0.552058	4.794247	0.566086	2.397124	0.552058	4.794247	0.566086	intergenic	False	False	True			intergenic|chr15:82215600-82216100	2.397124	2.397124	2.397124
chr15	82224018	82224619	429	1.880011	0.481425	0.481425	3.128138	0.435201	1.880011	0.481425	3.128138	0.435201	promoter	True	False	False	Tnfrsf13c	Tnfrsf13c	promoter|chr15:82224018-82224619	1.880011	1.880011	1.880011
chr15	82232106	82232606	4122	18.063883	0.916839	0.916839	36.127766	0.930619	18.063883	0.916839	36.127766	0.930619	genic	False	True	False		Gm49503	genic|chr15:82232106-82232606	18.063883	18.063883	18.063883
chr15	82233281	82233781	37	0.162145	0.079743	0.079743	0.324291	0.079996	0.162145	0.079743	0.324291	0.079996	promoter	True	False	False	Gm49503	Gm49503,Cenpm	promoter|chr15:82233281-82233781	0.162145	0.162145	0.162145
chr15	82236557	82237057	883	3.869580	0.676076	0.676076	7.739160	0.692336	3.869580	0.676076	7.739160	0.692336	genic	False	True	False		Cenpm	genic|chr15:82236557-82237057	3.869580	3.869580	3.869580
chr15	82244274	82244998	3355	14.702651	0.895212	0.895212	20.307529	0.865986	14.702651	0.895212	20.307529	0.865986	promoter	True	False	False	Cenpm	Cenpm	promoter|chr15:82244274-82244998	14.702651	14.702651	14.702651
chr15	82252146	82252646	37	0.162145	0.079743	0.079743	0.324291	0.079996	0.162145	0.079743	0.324291	0.079996	promoter	True	False	False	1500009C09Rik	1500009C09Rik	promoter|chr15:82252146-82252646	0.162145	0.162145	0.162145
chr15	82255809	82256309	2708	11.867296	0.869735	0.869735	23.734592	0.886060	11.867296	0.869735	23.734592	0.886060	genic	False	True	False		1500009C09Rik	genic|chr15:82255809-82256309	11.867296	11.867296	11.867296
chr15	82259461	82259961	331	1.450545	0.400543	0.400543	2.901089	0.411065	1.450545	0.400543	2.901089	0.411065	genic	False	True	False		1500009C09Rik	genic|chr15:82259461-82259961	1.450545	1.450545	1.450545
chr15	82268551	82269181	1821	7.980187	0.814430	0.814430	12.666963	0.793198	7.980187	0.814430	12.666963	0.793198	promoter	True	False	False	Septin3	Septin3	promoter|chr15:82268551-82269181	7.980187	7.980187	7.980187
chr15	82271146	82271646	2881	12.625436	0.878083	0.878083	25.250872	0.893936	12.625436	0.878083	25.250872	0.893936	genic	False	True	False		Septin3	genic|chr15:82271146-82271646	12.625436	12.625436	12.625436
chr15	82272209	82272709	852	3.733728	0.667320	0.667320	7.467457	0.683397	3.733728	0.667320	7.467457	0.683397	genic	False	True	False		Septin3	genic|chr15:82272209-82272709	3.733728	3.733728	3.733728
chr15	82274828	82275328	811	3.554054	0.655712	0.655712	7.108107	0.671795	3.554054	0.655712	7.108107	0.671795	genic	False	True	False		Septin3	genic|chr15:82274828-82275328	3.554054	3.554054	3.554054
chr15	82277490	82277990	4037	17.691387	0.914737	0.914737	35.382773	0.928848	17.691387	0.914737	35.382773	0.928848	genic	False	True	False		Septin3	genic|chr15:82277490-82277990	17.691387	17.691387	17.691387
chr15	82284322	82284822	148	0.648582	0.184850	0.184850	1.297164	0.185918	0.648582	0.184850	1.297164	0.185918	genic	False	True	False		Septin3	genic|chr15:82284322-82284822	0.648582	0.648582	0.648582
chr15	82293341	82293841	268	1.174459	0.331966	0.331966	2.348918	0.339446	1.174459	0.331966	2.348918	0.339446	genic	False	True	False		Septin3	genic|chr15:82293341-82293841	1.174459	1.174459	1.174459
chr15	82293978	82294478	184	0.806345	0.221763	0.221763	1.612690	0.224331	0.806345	0.221763	1.612690	0.224331	genic	False	True	False		Septin3	genic|chr15:82293978-82294478	0.806345	0.806345	0.806345
chr15	82298703	82299203	106	0.464525	0.157342	0.157342	0.929050	0.157932	0.464525	0.157342	0.929050	0.157932	promoter	True	False	False	Wbp2nl	Wbp2nl	promoter|chr15:82298703-82299203	0.464525	0.464525	0.464525
chr15	82338675	82339208	3423	15.000648	0.897455	0.897455	28.143805	0.906146	15.000648	0.897455	28.143805	0.906146	promoter	True	False	False	Pheta2,Naga,Smdt1	Pheta2,Naga,Smdt1	promoter|chr15:82338675-82339208	15.000648	15.000648	15.000648
chr15	82354072	82354572	9826	43.060581	0.978916	0.978916	86.121161	0.985045	43.060581	0.978916	86.121161	0.985045	promoter	True	False	False	Ndufa6	Ndufa6	promoter|chr15:82354072-82354572	43.060581	43.060581	43.060581
chr15	82376668	82377168	793	3.475172	0.650180	0.650180	6.950344	0.666051	3.475172	0.650180	6.950344	0.666051	genic	False	True	False		Cyp2d22	genic|chr15:82376668-82377168	3.475172	3.475172	3.475172
chr15	82378464	82378964	384	1.682807	0.446655	0.446655	3.365614	0.459202	1.682807	0.446655	3.365614	0.459202	genic	False	True	False		Cyp2d22	genic|chr15:82378464-82378964	1.682807	1.682807	1.682807
chr15	82379724	82380628	1519	6.656729	0.785842	0.785842	7.363639	0.680120	6.656729	0.785842	7.363639	0.680120	promoter	True	False	False	Cyp2d22	Cyp2d22	promoter|chr15:82379724-82380628	6.656729	6.656729	6.656729
chr15	82393772	82394272	61	0.267321	0.120122	0.120122	0.534642	0.120423	0.267321	0.120122	0.534642	0.120423	promoter	True	False	False	Cyp2d11	Cyp2d11	promoter|chr15:82393772-82394272	0.267321	0.267321	0.267321
chr15	82406945	82407445	30	0.131469	0.064557	0.064557	0.262939	0.064746	0.131469	0.064557	0.262939	0.064746	promoter	True	False	False	Cyp2d10	Cyp2d10	promoter|chr15:82406945-82407445	0.131469	0.131469	0.131469
chr15	82416746	82417246	527	2.309478	0.541684	0.541684	4.618955	0.555523	2.309478	0.541684	4.618955	0.555523	intergenic	False	False	True			intergenic|chr15:82416746-82417246	2.309478	2.309478	2.309478
chr15	82417314	82417814	3974	17.415301	0.913237	0.913237	34.830602	0.927343	17.415301	0.913237	34.830602	0.927343	intergenic	False	False	True			intergenic|chr15:82417314-82417814	17.415301	17.415301	17.415301
chr15	82433186	82433686	30	0.131469	0.064557	0.064557	0.262939	0.064746	0.131469	0.064557	0.262939	0.064746	promoter	True	False	False	Cyp2d9	Cyp2d9	promoter|chr15:82433186-82433686	0.131469	0.131469	0.131469
chr15	82554821	82555321	20	0.087646	0.042971	0.042971	0.175292	0.043065	0.087646	0.042971	0.175292	0.043065	promoter	True	False	False	Cyp2d12	Cyp2d12	promoter|chr15:82554821-82555321	0.087646	0.087646	0.087646
chr15	82620696	82621196	54	0.236645	0.110492	0.110492	0.473290	0.110758	0.236645	0.110492	0.473290	0.110758	promoter	True	False	False	Cyp2d34	Cyp2d34	promoter|chr15:82620696-82621196	0.236645	0.236645	0.236645
chr15	82763933	82764433	27	0.118322	0.058310	0.058310	0.236645	0.058393	0.118322	0.058310	0.236645	0.058393	promoter	True	False	False	Cyp2d40	Cyp2d40	promoter|chr15:82763933-82764433	0.118322	0.118322	0.118322
chr15	82794044	82794544	23	0.100793	0.049212	0.049212	0.201586	0.049312	0.100793	0.049212	0.201586	0.049312	promoter	True	False	False	Cyp2d26	Cyp2d26	promoter|chr15:82794044-82794544	0.100793	0.100793	0.100793
chr15	82811365	82811865	322	1.411104	0.391557	0.391557	2.822208	0.401712	1.411104	0.391557	2.822208	0.401712	genic	False	True	False		Tcf20	genic|chr15:82811365-82811865	1.411104	1.411104	1.411104
chr15	82814777	82815277	781	3.422584	0.646360	0.646360	6.845169	0.662290	3.422584	0.646360	6.845169	0.662290	genic	False	True	False		Tcf20	genic|chr15:82814777-82815277	3.422584	3.422584	3.422584
chr15	82898847	82900018	2174	9.527143	0.840680	0.840680	8.135903	0.703891	9.527143	0.840680	8.135903	0.703891	genic	False	True	False		Tcf20	genic|chr15:82898847-82900018	9.527143	9.527143	9.527143
chr15	82917925	82918425	796	3.488319	0.651119	0.651119	6.976638	0.667125	3.488319	0.651119	6.976638	0.667125	genic	False	True	False		Tcf20	genic|chr15:82917925-82918425	3.488319	3.488319	3.488319
chr15	82922031	82922531	1084	4.750424	0.721462	0.721462	9.500849	0.737864	4.750424	0.721462	9.500849	0.737864	genic	False	True	False		Tcf20	genic|chr15:82922031-82922531	4.750424	4.750424	4.750424
chr15	82923468	82923968	1388	6.082647	0.769676	0.769676	12.165293	0.785830	6.082647	0.769676	12.165293	0.785830	genic	False	True	False		Tcf20	genic|chr15:82923468-82923968	6.082647	6.082647	6.082647
chr15	82929201	82930095	953	4.176342	0.693718	0.693718	4.671523	0.558694	4.176342	0.693718	4.671523	0.558694	genic	False	True	False		Tcf20	genic|chr15:82929201-82930095	4.176342	4.176342	4.176342
chr15	82933000	82933500	1407	6.165911	0.772209	0.772209	12.331821	0.788227	6.165911	0.772209	12.331821	0.788227	genic	False	True	False		Tcf20	genic|chr15:82933000-82933500	6.165911	6.165911	6.165911
chr15	82940741	82941241	325	1.424251	0.394302	0.394302	2.848502	0.404653	1.424251	0.394302	2.848502	0.404653	genic	False	True	False		Tcf20	genic|chr15:82940741-82941241	1.424251	1.424251	1.424251
chr15	82947321	82947821	1958	8.580563	0.825748	0.825748	17.161127	0.842345	8.580563	0.825748	17.161127	0.842345	genic	False	True	False		Tcf20	genic|chr15:82947321-82947821	8.580563	8.580563	8.580563
chr15	82956203	82956703	521	2.283184	0.538543	0.538543	4.566367	0.552382	2.283184	0.538543	4.566367	0.552382	genic	False	True	False		Tcf20	genic|chr15:82956203-82956703	2.283184	2.283184	2.283184
chr15	82961147	82961647	413	1.809894	0.470119	0.470119	3.619788	0.482760	1.809894	0.470119	3.619788	0.482760	genic	False	True	False		Tcf20	genic|chr15:82961147-82961647	1.809894	1.809894	1.809894
chr15	82962409	82962909	507	2.221831	0.530814	0.530814	4.443663	0.544748	2.221831	0.530814	4.443663	0.544748	genic	False	True	False		Tcf20	genic|chr15:82962409-82962909	2.221831	2.221831	2.221831
chr15	82968505	82969005	4153	18.199735	0.917577	0.917577	36.399469	0.931310	18.199735	0.917577	36.399469	0.931310	genic	False	True	False		Tcf20	genic|chr15:82968505-82969005	18.199735	18.199735	18.199735
chr15	82987224	82988183	1580	6.924050	0.792502	0.792502	7.220073	0.675291	6.924050	0.792502	7.220073	0.675291	promoter	True	False	False	Tcf20,Gm29019	Tcf20,Gm29019	promoter|chr15:82987224-82988183	6.924050	6.924050	6.924050
chr15	82992200	82992700	2397	10.504398	0.854419	0.854419	21.008795	0.870851	10.504398	0.854419	21.008795	0.870851	intergenic	False	False	True			intergenic|chr15:82992200-82992700	10.504398	10.504398	10.504398
chr15	83002627	83003127	1445	6.332438	0.777033	0.777033	12.664877	0.793127	6.332438	0.777033	12.664877	0.793127	genic	False	True	False		Nfam1	genic|chr15:83002627-83003127	6.332438	6.332438	6.332438
chr15	83011206	83011706	238	1.042990	0.293322	0.293322	2.085980	0.299067	1.042990	0.293322	2.085980	0.299067	genic	False	True	False		Nfam1	genic|chr15:83011206-83011706	1.042990	1.042990	1.042990
chr15	83033056	83033556	199	0.872080	0.240296	0.240296	1.744159	0.243585	0.872080	0.240296	1.744159	0.243585	promoter	True	False	False	Nfam1	Nfam1	promoter|chr15:83033056-83033556	0.872080	0.872080	0.872080
chr15	83034679	83035179	2722	11.928649	0.870432	0.870432	23.857297	0.886727	11.928649	0.870432	23.857297	0.886727	intergenic	False	False	True			intergenic|chr15:83034679-83035179	11.928649	11.928649	11.928649
chr15	83036991	83037491	281	1.231429	0.347039	0.347039	2.462858	0.355435	1.231429	0.347039	2.462858	0.355435	intergenic	False	False	True			intergenic|chr15:83036991-83037491	1.231429	1.231429	1.231429
chr15	83043863	83044363	362	1.586396	0.428429	0.428429	3.172793	0.440178	1.586396	0.428429	3.172793	0.440178	intergenic	False	False	True			intergenic|chr15:83043863-83044363	1.586396	1.586396	1.586396
chr15	83056547	83057047	426	1.866864	0.479105	0.479105	3.733728	0.491888	1.866864	0.479105	3.733728	0.491888	intergenic	False	False	True			intergenic|chr15:83056547-83057047	1.866864	1.866864	1.866864
chr15	83089042	83089755	455	1.993951	0.498613	0.498613	2.796565	0.398866	1.993951	0.498613	2.796565	0.398866	promoter	True	False	False	Serhl	Serhl	promoter|chr15:83089042-83089755	1.993951	1.993951	1.993951
chr15	83099935	83100435	349	1.529426	0.416963	0.416963	3.058853	0.428352	1.529426	0.416963	3.058853	0.428352	genic	False	True	False		Serhl	genic|chr15:83099935-83100435	1.529426	1.529426	1.529426
chr15	83112836	83113336	729	3.194704	0.628978	0.628978	6.389408	0.644707	3.194704	0.628978	6.389408	0.644707	genic	False	True	False		Serhl	genic|chr15:83112836-83113336	3.194704	3.194704	3.194704
chr15	83118355	83118855	558	2.445329	0.557743	0.557743	4.890658	0.571813	2.445329	0.557743	4.890658	0.571813	genic	False	True	False		Rrp7a	genic|chr15:83118355-83118855	2.445329	2.445329	2.445329
chr15	83122485	83123051	1740	7.625220	0.807652	0.807652	13.472120	0.804121	7.625220	0.807652	13.472120	0.804121	promoter	True	False	False	Rrp7a	Rrp7a	promoter|chr15:83122485-83123051	7.625220	7.625220	7.625220
chr15	83142877	83143377	231	1.012314	0.283946	0.283946	2.024627	0.289248	1.012314	0.283946	2.024627	0.289248	genic	False	True	False		Poldip3	genic|chr15:83142877-83143377	1.012314	1.012314	1.012314
chr15	83149134	83149733	5430	23.795945	0.941902	0.941902	39.726118	0.939175	23.795945	0.941902	39.726118	0.939175	promoter	True	False	False	Poldip3	Poldip3	promoter|chr15:83149134-83149733	23.795945	23.795945	23.795945
chr15	83157170	83157670	194	0.850168	0.233884	0.233884	1.700336	0.236966	0.850168	0.233884	1.700336	0.236966	genic	False	True	False		Cyb5r3	genic|chr15:83157170-83157670	0.850168	0.850168	0.850168
chr15	83159803	83160303	129	0.565318	0.171057	0.171057	1.130636	0.171760	0.565318	0.171057	1.130636	0.171760	genic	False	True	False		Cyb5r3	genic|chr15:83159803-83160303	0.565318	0.565318	0.565318
chr15	83168869	83169369	1467	6.428849	0.779796	0.779796	12.857698	0.795767	6.428849	0.779796	12.857698	0.795767	genic	False	True	False		Cyb5r3	genic|chr15:83168869-83169369	6.428849	6.428849	6.428849
chr15	83172342	83172842	4234	18.554702	0.919643	0.919643	37.109403	0.933229	18.554702	0.919643	37.109403	0.933229	promoter	True	False	False	Cyb5r3	Cyb5r3	promoter|chr15:83172342-83172842	18.554702	18.554702	18.554702
chr15	83176195	83176695	24	0.105175	0.051432	0.051432	0.210351	0.051514	0.105175	0.051432	0.210351	0.051514	promoter	True	False	False	7530414M10Rik	7530414M10Rik	promoter|chr15:83176195-83176695	0.105175	0.105175	0.105175
chr15	83205098	83205598	404	1.770453	0.463099	0.463099	3.540907	0.475610	1.770453	0.463099	3.540907	0.475610	intergenic	False	False	True			intergenic|chr15:83205098-83205598	1.770453	1.770453	1.770453
chr15	83210136	83210636	144	0.631053	0.181532	0.181532	1.262105	0.182588	0.631053	0.181532	1.262105	0.182588	intergenic	False	False	True			intergenic|chr15:83210136-83210636	0.631053	0.631053	0.631053
chr15	83224108	83224608	270	1.183224	0.334552	0.334552	2.366448	0.342198	1.183224	0.334552	2.366448	0.342198	intergenic	False	False	True			intergenic|chr15:83224108-83224608	1.183224	1.183224	1.183224
chr15	83233566	83234066	2005	8.786532	0.829320	0.829320	17.573064	0.845799	8.786532	0.829320	17.573064	0.845799	genic	False	True	False		A4galt	genic|chr15:83233566-83234066	8.786532	8.786532	8.786532
chr15	83251524	83252024	120	0.525877	0.165248	0.165248	1.051754	0.165850	0.525877	0.165248	1.051754	0.165850	promoter	True	False	False	A4galt	A4galt	promoter|chr15:83251524-83252024	0.525877	0.525877	0.525877
chr15	83277340	83277840	876	3.838904	0.674145	0.674145	7.677808	0.690293	3.838904	0.674145	7.677808	0.690293	intergenic	False	False	True			intergenic|chr15:83277340-83277840	3.838904	3.838904	3.838904
chr15	83305508	83306008	924	4.049255	0.686792	0.686792	8.098509	0.702745	4.049255	0.686792	8.098509	0.702745	genic	False	True	False		Arfgap3	genic|chr15:83305508-83306008	4.049255	4.049255	4.049255
chr15	83306175	83306675	686	3.006265	0.612954	0.612954	6.012530	0.628630	3.006265	0.612954	6.012530	0.628630	genic	False	True	False		Arfgap3	genic|chr15:83306175-83306675	3.006265	3.006265	3.006265
chr15	83348673	83349173	464	2.033392	0.505072	0.505072	4.066784	0.518321	2.033392	0.505072	4.066784	0.518321	genic	False	True	False		Arfgap3	genic|chr15:83348673-83349173	2.033392	2.033392	2.033392
chr15	83349997	83350522	2000	8.764621	0.828925	0.828925	16.694515	0.838307	8.764621	0.828925	16.694515	0.838307	promoter	True	False	False	Arfgap3	Arfgap3	promoter|chr15:83349997-83350522	8.764621	8.764621	8.764621
chr15	83367032	83367560	730	3.199086	0.629385	0.629385	6.058876	0.630832	3.199086	0.629385	6.058876	0.630832	promoter	True	False	False	1700001L05Rik	1700001L05Rik	promoter|chr15:83367032-83367560	3.199086	3.199086	3.199086
chr15	83375015	83375515	185	0.810727	0.222950	0.222950	1.621455	0.225583	0.810727	0.222950	1.621455	0.225583	intergenic	False	False	True			intergenic|chr15:83375015-83375515	0.810727	0.810727	0.810727
chr15	83405756	83406256	138	0.604759	0.177221	0.177221	1.209518	0.178101	0.604759	0.177221	1.209518	0.178101	genic	False	True	False		Pacsin2	genic|chr15:83405756-83406256	0.604759	0.604759	0.604759
chr15	83464356	83464888	2817	12.344968	0.874759	0.874759	23.204827	0.883462	12.344968	0.874759	23.204827	0.883462	promoter	True	False	False	Pacsin2	Pacsin2	promoter|chr15:83464356-83464888	12.344968	12.344968	12.344968
chr15	83471384	83471884	271	1.187606	0.335797	0.335797	2.375212	0.343532	1.187606	0.335797	2.375212	0.343532	intergenic	False	False	True			intergenic|chr15:83471384-83471884	1.187606	1.187606	1.187606
chr15	83510634	83511143	1790	7.844335	0.811832	0.811832	15.411268	0.825554	7.844335	0.811832	15.411268	0.825554	promoter	True	False	False	Ttll1	Ttll1	promoter|chr15:83510634-83511143	7.844335	7.844335	7.844335
chr15	83518144	83518644	525	2.300713	0.540698	0.540698	4.601426	0.554526	2.300713	0.540698	4.601426	0.554526	intergenic	False	False	True			intergenic|chr15:83518144-83518644	2.300713	2.300713	2.300713
chr15	83526611	83527111	154	0.674876	0.190311	0.190311	1.349752	0.191628	0.674876	0.190311	1.349752	0.191628	promoter	True	False	False	Bik	Bik	promoter|chr15:83526611-83527111	0.674876	0.674876	0.674876
chr15	83555319	83555819	1815	7.953893	0.813916	0.813916	15.907786	0.830631	7.953893	0.813916	15.907786	0.830631	genic	False	True	False		Mcat	genic|chr15:83555319-83555819	7.953893	7.953893	7.953893
chr15	83563341	83564037	115	0.503966	0.162207	0.162207	0.724089	0.141997	0.503966	0.162207	0.724089	0.141997	promoter	True	False	False	Mcat,Tspo	Mcat,Tspo	promoter|chr15:83563341-83564037	0.503966	0.503966	0.503966
chr15	83573944	83574444	69	0.302379	0.129598	0.129598	0.604759	0.129929	0.302379	0.129598	0.604759	0.129929	genic	False	True	False		Tspo	genic|chr15:83573944-83574444	0.302379	0.302379	0.302379
chr15	83594859	83595407	3387	14.842885	0.896322	0.896322	27.085556	0.902143	14.842885	0.896322	27.085556	0.902143	promoter	True	False	False	Ttll12	Ttll12	promoter|chr15:83594859-83595407	14.842885	14.842885	14.842885
chr15	83607391	83607891	759	3.326173	0.639375	0.639375	6.652347	0.655104	3.326173	0.639375	6.652347	0.655104	genic	False	True	False		Scube1	genic|chr15:83607391-83607891	3.326173	3.326173	3.326173
chr15	83664657	83665157	386	1.691572	0.448373	0.448373	3.383144	0.461044	1.691572	0.448373	3.383144	0.461044	genic	False	True	False		Scube1	genic|chr15:83664657-83665157	1.691572	1.691572	1.691572
chr15	83724771	83725311	1786	7.826806	0.811431	0.811431	14.494085	0.816426	7.826806	0.811431	14.494085	0.816426	promoter	True	False	False	Scube1	Scube1	promoter|chr15:83724771-83725311	7.826806	7.826806	7.826806
chr15	83760569	83761069	456	1.998333	0.499244	0.499244	3.996667	0.512482	1.998333	0.499244	3.996667	0.512482	intergenic	False	False	True			intergenic|chr15:83760569-83761069	1.998333	1.998333	1.998333
chr15	83771604	83772104	2069	9.067000	0.833589	0.833589	18.134000	0.850404	9.067000	0.833589	18.134000	0.850404	intergenic	False	False	True			intergenic|chr15:83771604-83772104	9.067000	9.067000	9.067000
chr15	83772413	83773399	729	3.194704	0.628978	0.628978	3.240065	0.446525	3.194704	0.628978	3.240065	0.446525	intergenic	False	False	True			intergenic|chr15:83772413-83773399	3.194704	3.194704	3.194704
chr15	83779216	83779716	118	0.517113	0.164014	0.164014	1.034225	0.164539	0.517113	0.164014	1.034225	0.164539	promoter	True	False	False	Mpped1	Mpped1	promoter|chr15:83779216-83779716	0.517113	0.517113	0.517113
chr15	83788646	83789383	536	2.348918	0.546726	0.546726	3.187135	0.441501	2.348918	0.546726	3.187135	0.441501	genic	False	True	False		Mpped1	genic|chr15:83788646-83789383	2.348918	2.348918	2.348918
chr15	83843173	83843673	433	1.897540	0.484312	0.484312	3.795081	0.497172	1.897540	0.484312	3.795081	0.497172	genic	False	True	False		Mpped1	genic|chr15:83843173-83843673	1.897540	1.897540	1.897540
chr15	83849485	83849985	419	1.836188	0.474181	0.474181	3.672376	0.486763	1.836188	0.474181	3.672376	0.486763	genic	False	True	False		Mpped1	genic|chr15:83849485-83849985	1.836188	1.836188	1.836188
chr15	83857048	83857548	436	1.910687	0.486515	0.486515	3.821375	0.499445	1.910687	0.486515	3.821375	0.499445	genic	False	True	False		Mpped1	genic|chr15:83857048-83857548	1.910687	1.910687	1.910687
chr15	83939629	83940129	285	1.248958	0.351686	0.351686	2.497917	0.360235	1.248958	0.351686	2.497917	0.360235	genic	False	True	False		Efcab6	genic|chr15:83939629-83940129	1.248958	1.248958	1.248958
chr15	83982297	83982797	1133	4.965158	0.731092	0.731092	9.930315	0.747612	4.965158	0.731092	9.930315	0.747612	genic	False	True	False		Efcab6	genic|chr15:83982297-83982797	4.965158	4.965158	4.965158
chr15	83991680	83992180	421	1.844953	0.475616	0.475616	3.689905	0.488174	1.844953	0.475616	3.689905	0.488174	genic	False	True	False		Efcab6	genic|chr15:83991680-83992180	1.844953	1.844953	1.844953
chr15	83997385	83997885	506	2.217449	0.530200	0.530200	4.434898	0.544116	2.217449	0.530200	4.434898	0.544116	genic	False	True	False		Efcab6	genic|chr15:83997385-83997885	2.217449	2.217449	2.217449
chr15	83998035	83998535	2608	11.429065	0.865289	0.865289	22.858130	0.881360	11.429065	0.865289	22.858130	0.881360	genic	False	True	False		Efcab6	genic|chr15:83998035-83998535	11.429065	11.429065	11.429065
chr15	84009633	84010133	303	1.327840	0.371276	0.371276	2.655680	0.380569	1.327840	0.371276	2.655680	0.380569	genic	False	True	False		Efcab6	genic|chr15:84009633-84010133	1.327840	1.327840	1.327840
chr15	84024784	84025284	1935	8.479770	0.823865	0.823865	16.959541	0.840609	8.479770	0.823865	16.959541	0.840609	genic	False	True	False		Efcab6	genic|chr15:84024784-84025284	8.479770	8.479770	8.479770
chr15	84037122	84037622	7032	30.816406	0.960660	0.960660	61.632811	0.969357	30.816406	0.960660	61.632811	0.969357	genic	False	True	False		Efcab6	genic|chr15:84037122-84037622	30.816406	30.816406	30.816406
chr15	84053917	84054417	1466	6.424467	0.779719	0.779719	12.848934	0.795678	6.424467	0.779719	12.848934	0.795678	genic	False	True	False		Efcab6	genic|chr15:84053917-84054417	6.424467	6.424467	6.424467
chr15	84065129	84065629	69	0.302379	0.129598	0.129598	0.604759	0.129929	0.302379	0.129598	0.604759	0.129929	promoter	True	False	False	Efcab6	Efcab6	promoter|chr15:84065129-84065629	0.302379	0.302379	0.302379
chr15	84072235	84072735	738	3.234145	0.632432	0.632432	6.468290	0.648078	3.234145	0.632432	6.468290	0.648078	intergenic	False	False	True			intergenic|chr15:84072235-84072735	3.234145	3.234145	3.234145
chr15	84073857	84074357	349	1.529426	0.416963	0.416963	3.058853	0.428352	1.529426	0.416963	3.058853	0.428352	intergenic	False	False	True			intergenic|chr15:84073857-84074357	1.529426	1.529426	1.529426
chr15	84074733	84075233	316	1.384810	0.385257	0.385257	2.769620	0.395300	1.384810	0.385257	2.769620	0.395300	intergenic	False	False	True			intergenic|chr15:84074733-84075233	1.384810	1.384810	1.384810
chr15	84086125	84086625	307	1.345369	0.375562	0.375562	2.690738	0.385074	1.345369	0.375562	2.690738	0.385074	genic	False	True	False		Sult4a1	genic|chr15:84086125-84086625	1.345369	1.345369	1.345369
