chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
chr9	103850001	103900000	chr9	103540001	103900000	360000	50000	1877267.742769821	99.0%	0.0775	-1.7079136230699272
chr5	52040001	52090000	chr5	51020001	52090000	1070000	50000	524441.9662333524	98.0%	0.096	-1.712324239229141
chr5	124400001	124440000	chr5	121490001	124440000	2950000	40000	308137.5521708502	96.0%	0.088	-1.7124232626033447
chr19	45720001	45750000	chr19	44930001	45750000	820000	30000	940046.3536208719	99.0%	0.068	-1.714356884484902
chr18	39730001	39770000	chr18	38840001	39770000	930000	40000	681413.4833275449	98.0%	0.065	-1.7201868640023585
chr18	13360001	13400000	chr18	13360001	13980000	620000	40000	1050085.0392650315	99.0%	0.08499999999999999	-1.7208287033750675
chr16	11690001	11730000	chr16	11690001	13460000	1770000	40000	506872.45354459714	96.0%	0.099	-1.73660855610899
chr4	67960001	68020000	chr4	67450001	68020000	570000	60000	630588.8231041855	99.0%	0.078	-1.7419564136463304
chr11	32700001	32740000	chr11	31540001	32740000	1200000	40000	1255794.645225866	97.0%	0.099	-1.7462296127065442
chr16	45690001	45730000	chr16	43330001	45730000	2400000	40000	527340.3063480213	95.0%	0.0785	-1.75123429158057
chr2	105460001	105510000	chr2	105460001	106340000	880000	50000	527444.5563690572	99.0%	0.0885	-1.752560278327146
chr6	84880001	84930000	chr6	84070001	84930000	860000	50000	798167.012337153	99.0%	0.043	-1.7553608094849242
chr5	9410001	9450000	chr5	8050001	9450000	1400000	40000	447309.7074194489	98.0%	0.077	-1.7602730345264663
chr15	39900001	39950000	chr15	39900001	41840000	1940000	50000	351138.4347910065	96.0%	0.076	-1.7617120903991441
chr1	61130001	61180000	chr1	61130001	63210000	2080000	50000	255424.04574609167	95.0%	0.087	-1.7666637416020692
chr4	127020001	127060000	chr4	126080001	127060000	980000	40000	699339.3869627977	95.0%	0.0885	-1.770642359884709
chr17	33080001	33120000	chr17	33080001	34120000	1040000	40000	579064.3246695228	99.0%	0.0775	-1.7711534448028328
chr9	121040001	121080000	chr9	119940001	121080000	1140000	40000	857269.0610993882	99.0%	0.057999999999999996	-1.7761397664130394
chr8	126340001	126390000	chr8	124640001	126390000	1750000	50000	855194.7825327201	97.0%	0.056	-1.7762791811137006
chr9	29000001	29040000	chr9	27190001	29040000	1850000	40000	936187.4925285679	98.0%	0.045	-1.7788938969551118
chr17	29860001	29900000	chr17	29860001	31010000	1150000	40000	938489.1764233927	98.0%	0.074	-1.7974269190603633
chr4	66500001	66540000	chr4	66500001	68690000	2190000	40000	400958.0415844372	97.0%	0.032	-1.8075414878741116
chr11	76140001	76180000	chr11	75130001	76180000	1050000	40000	1123980.247888704	98.0%	0.08	-1.8078960812499607
chr8	4590001	4630000	chr8	3150001	4630000	1480000	40000	407239.0470533139	95.0%	0.098	-1.8107039227118755
chr7	45780001	45820000	chr7	44250001	45820000	1570000	40000	582862.9477949932	97.0%	0.065	-1.8110575500923891
chr2	18010001	18050000	chr2	18010001	19000000	990000	40000	710923.6386196443	99.0%	0.072	-1.8315835025849172
chr12	76240001	76270000	chr12	76240001	78440000	2200000	30000	417704.3500079734	95.0%	0.0985	-1.8343424815460676
chr5	74490001	74540000	chr5	73470001	74540000	1070000	50000	734632.222210059	98.0%	0.064	-1.8546345308088394
chr9	57900001	57940000	chr9	57430001	57940000	510000	40000	2214201.8290520646	99.0%	0.068	-1.8752374473995101
chr17	11000001	11070000	chr17	10340001	11070000	730000	70000	859330.4332472557	99.0%	0.079	-1.8790938236317152
chr5	103640001	103680000	chr5	102670001	103680000	1010000	40000	555827.0191655663	98.0%	0.059	-1.8822227119358872
chr11	75270001	75330000	chr11	74950001	75330000	380000	60000	2185745.7044409993	99.0%	0.079	-1.885548585464861
chr7	114010001	114050000	chr7	112010001	114050000	2040000	40000	408751.72417987016	96.0%	0.096	-1.887160888280339
chr1	177770001	177800000	chr1	175170001	177800000	2630000	30000	260879.7564628163	95.0%	0.091	-1.889759015165943
chr9	58290001	58350000	chr9	58290001	59280000	990000	60000	884941.2239949157	98.0%	0.051	-1.8935437617830775
chr14	27770001	27810000	chr14	27770001	29450000	1680000	40000	475518.54435553675	97.0%	0.0445	-1.9005773757349793
chr6	140710001	140770000	chr6	140710001	142960000	2250000	60000	316294.26738302136	98.0%	0.099	-1.9015262053029316
chr2	58530001	58580000	chr2	58530001	60220000	1690000	50000	639349.8683668387	97.0%	0.055	-1.9032116454770744
chr1	105610001	105640000	chr1	104770001	105640000	870000	30000	583034.1069590984	99.0%	0.076	-1.9038525633791
chr2	59540001	59590000	chr2	59540001	60920000	1380000	50000	758864.3310914527	97.0%	0.065	-1.9072490384806284
chr4	102890001	102930000	chr4	101160001	102930000	1770000	40000	397165.5975636391	98.0%	0.094	-1.9141631618914583
chr2	119670001	119740000	chr2	119670001	121440000	1770000	70000	523682.97918569704	99.0%	0.055	-1.9187079254775483
chr16	41090001	41160000	chr16	39050001	41160000	2110000	70000	286978.4311700913	95.0%	0.049	-1.9240978673709055
chr17	49180001	49220000	chr17	49180001	50810000	1630000	40000	632649.4472495317	96.0%	0.089	-1.9327157229424874
chr16	94310001	94350000	chr16	93700001	94350000	650000	40000	1312924.4064575485	99.0%	0.066	-1.9448340980628338
chr9	123440001	123480000	chr9	123440001	123860000	420000	40000	4479709.621573595	99.0%	0.07	-1.9527910317771255
chr8	115060001	115100000	chr8	113660001	115100000	1440000	40000	503892.9959493195	97.0%	0.092	-1.963097848808097
chr1	52260001	52300000	chr1	52260001	52970000	710000	40000	1035375.5446965779	99.0%	0.074	-1.970793444315727
chr9	92170001	92220000	chr9	89930001	92220000	2290000	50000	264641.5623751759	97.0%	0.075	-1.9745915493730415
chr2	26620001	26660000	chr2	24690001	26660000	1970000	40000	417153.69046587637	98.0%	0.082	-1.976195261209167
chr18	5690001	5740000	chr18	4980001	5740000	760000	50000	856710.5170968628	98.0%	0.076	-1.9780808299374468
chr9	4900001	4940000	chr9	4280001	4940000	660000	40000	1018594.4965801908	99.0%	0.0525	-1.9828199817436436
chr4	83170001	83210000	chr4	82270001	83210000	940000	40000	825756.2626099879	99.0%	0.03	-1.9942846712435989
chr11	101020001	101070000	chr11	100320001	101070000	750000	50000	1646865.4050166954	99.0%	0.064	-2.0025147549396536
chr15	87170001	87210000	chr15	86040001	87210000	1170000	40000	1180786.4346057798	99.0%	0.031	-2.0040694276656987
chr2	125030001	125070000	chr2	123350001	125070000	1720000	40000	523043.6239957888	95.0%	0.083	-2.0041074078721683
chr5	143240001	143280000	chr5	142400001	143280000	880000	40000	934750.4122906789	98.0%	0.08	-2.0058599652437445
chr17	27390001	27430000	chr17	26750001	27430000	680000	40000	1334211.9918357215	99.0%	0.048	-2.00646043619519
chr5	143890001	143920000	chr5	142380001	143920000	1540000	30000	454965.8954304215	97.0%	0.0895	-2.01449252702908
chr4	137510001	137580000	chr4	136440001	137580000	1140000	70000	1074200.1787641072	99.0%	0.054	-2.0174292645067466
chr16	67210001	67250000	chr16	67210001	67880000	670000	40000	819729.8554332609	99.0%	0.07	-2.0267163854631085
chr1	75270001	75320000	chr1	74070001	75320000	1250000	50000	860063.6463202627	98.0%	0.028	-2.0353417759813475
chr9	34370001	34410000	chr9	31520001	34410000	2890000	40000	383070.26216403214	96.0%	0.053	-2.0367179881848716
chr2	26400001	26450000	chr2	24630001	26450000	1820000	50000	547088.656459107	97.0%	0.066	-2.0397316442548528
chr6	141230001	141270000	chr6	140350001	141270000	920000	40000	669340.7141993196	96.0%	0.0645	-2.0453756879652993
chr3	105930001	105970000	chr3	105930001	108980000	3050000	40000	284548.5383053826	95.0%	0.069	-2.047867422963401
chr6	6860001	6900000	chr6	5760001	6900000	1140000	40000	457493.49885040405	99.0%	0.0935	-2.066499444508294
chr8	71460001	71500000	chr8	70130001	71500000	1370000	40000	541552.3040346734	97.0%	0.097	-2.093396593792284
chr1	35960001	36000000	chr1	35010001	36000000	990000	40000	885822.162902569	99.0%	0.046	-2.095374562945125
chr15	78530001	78570000	chr15	77920001	78570000	650000	40000	1375782.9112110715	99.0%	0.09	-2.099726934291211
chr6	20080001	20120000	chr6	19080001	20120000	1040000	40000	644209.8656183393	98.0%	0.076	-2.1024913532589617
chr15	64600001	64640000	chr15	61050001	64640000	3590000	40000	190565.51396488634	96.0%	0.098	-2.1054595480061447
chr11	42130001	42200000	chr11	42130001	43390000	1260000	70000	665774.8043524815	99.0%	0.0335	-2.1057769062491656
chr6	88520001	88560000	chr6	88520001	89650000	1130000	40000	846986.5337602	99.0%	0.05	-2.1079840106809664
chr9	66700001	66740000	chr9	65500001	66740000	1240000	40000	1074659.3721213348	98.0%	0.0645	-2.118321319744835
chr5	38990001	39020000	chr5	38990001	39910000	920000	30000	831334.9559735177	98.0%	0.041499999999999995	-2.1195911809237327
chr9	13180001	13240000	chr9	13180001	15360000	2180000	60000	276562.0784240941	98.0%	0.041999999999999996	-2.134477344736431
chr4	46590001	46630000	chr4	46590001	47480000	890000	40000	1188773.8629090257	98.0%	0.071	-2.140304087501272
chr13	55270001	55310000	chr13	54330001	55310000	980000	40000	939732.728664202	96.0%	0.0965	-2.153223796338455
chr4	48350001	48400000	chr4	47230001	48400000	1170000	50000	473458.6254482561	96.0%	0.088	-2.158574708940205
chr14	77240001	77280000	chr14	77240001	77940000	700000	40000	1001330.2962219632	99.0%	0.093	-2.1783820484981775
chr9	94510001	94550000	chr9	93840001	94550000	710000	40000	1087434.2675435098	99.0%	0.046	-2.1934140907394917
chr14	77810001	77860000	chr14	77220001	77860000	640000	50000	892802.0042477574	99.0%	0.0895	-2.1942938037535376
chr11	53420001	53470000	chr11	53420001	55080000	1660000	50000	718967.4112752678	98.0%	0.076	-2.1951945752788182
chr7	97390001	97430000	chr7	97390001	97980000	590000	40000	1294215.151364499	98.0%	0.095	-2.196601524033517
chr10	59590001	59630000	chr10	59590001	60320000	730000	40000	1701404.3672074885	98.0%	0.058	-2.2007779854185268
chr2	25850001	25920000	chr2	25170001	25920000	750000	70000	1302328.707786308	98.0%	0.091	-2.2082156896681986
chr1	193670001	193730000	chr1	193670001	194850000	1180000	60000	742966.4862217284	99.0%	0.027	-2.2092867999681802
chr11	20320001	20360000	chr11	19810001	20360000	550000	40000	1191775.9016309713	99.0%	0.096	-2.2148670206537857
chr9	21900001	21940000	chr9	21070001	21940000	870000	40000	1636956.5848368371	99.0%	0.02	-2.2151929360078437
chr9	83950001	83990000	chr9	83950001	86580000	2630000	40000	229982.66187939816	98.0%	0.055	-2.229005409119847
chr4	140870001	140910000	chr4	139670001	140910000	1240000	40000	563888.3185191316	99.0%	0.096	-2.233180935631097
chr11	113570001	113610000	chr11	111510001	113610000	2100000	40000	438503.59187815984	97.0%	0.0655	-2.2334631460005454
chr6	99550001	99610000	chr6	97930001	99610000	1680000	60000	446023.5725323425	95.0%	0.067	-2.2375763988629322
chr17	28150001	28190000	chr17	26120001	28190000	2070000	40000	452758.67605639924	97.0%	0.084	-2.24000405386307
chr2	120380001	120420000	chr2	120380001	121990000	1610000	40000	566944.815873416	98.0%	0.066	-2.2505901446403116
chr4	48180001	48230000	chr4	46000001	48230000	2230000	50000	356440.2743591454	96.0%	0.098	-2.2651176021444255
chr15	32540001	32580000	chr15	31620001	32580000	960000	40000	762146.1641437352	99.0%	0.071	-2.275564175547057
chr16	46690001	46730000	chr16	46690001	48980000	2290000	40000	206209.97240583375	95.0%	0.077	-2.2791861675320764
chr17	56550001	56610000	chr17	55950001	56610000	660000	60000	1482002.4848239103	99.0%	0.028	-2.283096882375215
chr2	165690001	165760000	chr2	165690001	166760000	1070000	70000	533226.8714859535	98.0%	0.092	-2.285129525383165
chr11	3640001	3680000	chr11	3290001	3680000	390000	40000	2001425.077262724	99.0%	0.084	-2.2899093176693355
chr11	19520001	19550000	chr11	17660001	19550000	1890000	30000	339010.0088585636	98.0%	0.087	-2.302554076165535
chr9	22770001	22810000	chr9	22770001	24920000	2150000	40000	303838.88140261284	96.0%	0.094	-2.3028810631065304
chr18	68310001	68350000	chr18	68310001	70510000	2200000	40000	381829.63990550843	96.0%	0.0875	-2.3071435921770584
chr8	83650001	83720000	chr8	83650001	84230000	580000	70000	1171067.6134170135	99.0%	0.08	-2.3086246463816487
chr9	58980001	59010000	chr9	58980001	60010000	1030000	30000	692496.9354269557	97.0%	0.092	-2.3123891496317084
chr11	100500001	100530000	chr11	100500001	102980000	2480000	30000	580506.2787115655	95.0%	0.0865	-2.328403515591965
chr14	15570001	15610000	chr14	15570001	16720000	1150000	40000	640662.9756009091	96.0%	0.074	-2.3318421791680337
chr11	93480001	93520000	chr11	93480001	94510000	1030000	40000	1751898.2912443054	95.0%	0.074	-2.3365178698924876
chr5	113920001	113960000	chr5	113090001	113960000	870000	40000	1178530.2563128234	99.0%	0.061	-2.340237634634592
chr10	6010001	6050000	chr10	6010001	7460000	1450000	40000	332980.03820757614	99.0%	0.091	-2.3498540164172192
chr2	21520001	21560000	chr2	20620001	21560000	940000	40000	1033576.6694188227	98.0%	0.0935	-2.3589840679064364
chr7	91430001	91470000	chr7	91430001	92810000	1380000	40000	490759.47903776384	98.0%	0.094	-2.3640268300786955
chr6	19940001	19990000	chr6	19940001	20980000	1040000	50000	576912.7598656983	97.0%	0.0815	-2.364420802613196
chr4	128120001	128160000	chr4	126520001	128160000	1640000	40000	772288.4973523519	97.0%	0.093	-2.3856900588941596
chr1	53010001	53050000	chr1	52100001	53050000	950000	40000	663846.8109790952	98.0%	0.097	-2.391273263798265
chr9	41940001	41980000	chr9	41940001	43580000	1640000	40000	672368.9382145959	98.0%	0.052	-2.3947576095405925
chr1	47260001	47320000	chr1	47260001	50980000	3720000	60000	119089.66513267522	95.0%	0.083	-2.401503118774379
chr8	112380001	112440000	chr8	112380001	113980000	1600000	60000	316930.6829677485	96.0%	0.086	-2.4071894494034356
chr13	9250001	9290000	chr13	9250001	9850000	600000	40000	1281855.6743906387	99.0%	0.0615	-2.412178170286207
chr12	25350001	25390000	chr12	25350001	26150000	800000	40000	836120.9857062366	99.0%	0.0975	-2.4305880241616196
chr15	100960001	101010000	chr15	99950001	101010000	1060000	50000	925339.4849081456	99.0%	0.086	-2.4309455307643804
chr18	36490001	36530000	chr18	35270001	36530000	1260000	40000	977432.9474305534	95.0%	0.0385	-2.4318078263784595
chr9	62150001	62190000	chr9	60610001	62190000	1580000	40000	1009659.0962174546	98.0%	0.051500000000000004	-2.435178375854306
chr4	12880001	12920000	chr4	12880001	14480000	1600000	40000	264902.10788212676	96.0%	0.0835	-2.4519810354109968
chr4	154200001	154240000	chr4	152000001	154240000	2240000	40000	527840.7646120393	96.0%	0.0955	-2.4777099804253195
chr5	122840001	122890000	chr5	122420001	122890000	470000	50000	1723210.9189805407	99.0%	0.095	-2.478573013087752
chr17	10310001	10360000	chr17	10310001	12330000	2020000	50000	555854.970724016	98.0%	0.0265	-2.4813172226570983
chr17	65930001	65970000	chr17	65930001	66470000	540000	40000	1462542.0598773714	99.0%	0.093	-2.481754929225993
chr12	86930001	86970000	chr12	83090001	86970000	3880000	40000	425626.39706121717	95.0%	0.0875	-2.4925537379271256
chr1	132290001	132330000	chr1	131240001	132330000	1090000	40000	1158047.8497849167	99.0%	0.057	-2.4975291788124365
chr8	125180001	125220000	chr8	125180001	126860000	1680000	40000	813571.3570777758	95.0%	0.038	-2.5022925637533078
chr2	92050001	92090000	chr2	92050001	93360000	1310000	40000	838113.9769370969	98.0%	0.08	-2.5072149710905363
chr2	97220001	97280000	chr2	96450001	97280000	830000	60000	452707.93676572875	98.0%	0.094	-2.5118364964071347
chr15	29550001	29590000	chr15	28300001	29590000	1290000	40000	287823.92862504977	99.0%	0.067	-2.534839194151548
chr2	31240001	31280000	chr2	29520001	31280000	1760000	40000	885118.6030784984	97.0%	0.08549999999999999	-2.5374822487714366
chr18	14450001	14510000	chr18	13210001	14510000	1300000	60000	550322.3931140857	98.0%	0.03	-2.5443126193760848
chr9	98400001	98450000	chr9	97450001	98450000	1000000	50000	633552.8953662587	99.0%	0.0755	-2.565817617954452
chr18	13940001	13980000	chr18	12950001	13980000	1030000	40000	1574111.506602733	99.0%	0.014	-2.5695778790490764
chr10	65770001	65800000	chr10	65770001	66790000	1020000	30000	571127.5236545948	98.0%	0.055	-2.571747020387485
chr12	100690001	100730000	chr12	98460001	100730000	2270000	40000	590579.0307205663	97.0%	0.077	-2.5938397563145394
chr1	88760001	88800000	chr1	88760001	90980000	2220000	40000	561830.7825875066	95.0%	0.031	-2.6109325168202075
chr7	38120001	38160000	chr7	35980001	38160000	2180000	40000	384499.9168031607	97.0%	0.0835	-2.619899607365727
chr4	129060001	129130000	chr4	128670001	129130000	460000	70000	2078022.9347844103	99.0%	0.0375	-2.626591753138875
chr3	41560001	41610000	chr3	40660001	41610000	950000	50000	935276.6181219926	99.0%	0.078	-2.631590283606365
chr4	138090001	138160000	chr4	137360001	138160000	800000	70000	1367864.4403873608	99.0%	0.0385	-2.6336107278209693
chr19	4980001	5030000	chr19	4040001	5030000	990000	50000	1003768.1062226404	97.0%	0.062	-2.6342746515336173
chr2	54620001	54670000	chr2	52410001	54670000	2260000	50000	332212.9084391705	96.0%	0.08499999999999999	-2.636817937657756
chr2	42400001	42450000	chr2	41160001	42450000	1290000	50000	444557.6493427692	97.0%	0.078	-2.637328309203044
chr5	141990001	142030000	chr5	139890001	142030000	2140000	40000	383901.1921104398	96.0%	0.0815	-2.6453079560468145
chr15	38650001	38710000	chr15	38650001	39940000	1290000	60000	423289.77905035956	95.0%	0.03	-2.646512411740914
chr1	119380001	119420000	chr1	118680001	119420000	740000	40000	1062616.822725243	99.0%	0.0525	-2.649416544813863
chr7	140810001	140860000	chr7	140810001	142040000	1230000	50000	867856.4818437848	98.0%	0.093	-2.662078524288827
chr9	29010001	29050000	chr9	29010001	30440000	1430000	40000	1219786.599703975	96.0%	0.042	-2.6713818593859866
chr11	55570001	55610000	chr11	55570001	58850000	3280000	40000	252885.96982166287	95.0%	0.0835	-2.672859246242265
chr6	128250001	128300000	chr6	127980001	128300000	320000	50000	3023980.9438134492	99.0%	0.0625	-2.6733887526206224
chr9	114900001	114940000	chr9	114600001	114940000	340000	40000	2220494.216066456	99.0%	0.074	-2.678128176611444
chr9	55270001	55310000	chr9	54450001	55310000	860000	40000	1121306.6211117492	98.0%	0.0745	-2.6853374051359284
chr11	24030001	24070000	chr11	24030001	26980000	2950000	40000	248133.24602734734	97.0%	0.051	-2.696289013817809
chr2	31940001	31980000	chr2	29210001	31980000	2770000	40000	326706.834300692	96.0%	0.099	-2.6967493808626903
chr3	14140001	14200000	chr3	11190001	14200000	3010000	60000	216708.20678820089	95.0%	0.09	-2.7132134667899126
chr6	85590001	85640000	chr6	85590001	87070000	1480000	50000	744303.7664641745	99.0%	0.0565	-2.7226353873912807
chr4	45730001	45770000	chr4	43390001	45770000	2380000	40000	519419.9914115309	95.0%	0.099	-2.739499443854604
chr6	70840001	70880000	chr6	70840001	72440000	1600000	40000	511437.61742266815	95.0%	0.095	-2.741152909863742
chr15	23010001	23050000	chr15	23010001	24040000	1030000	40000	596153.2106584084	99.0%	0.072	-2.752358041365049
chr18	25810001	25850000	chr18	25810001	28070000	2260000	40000	295259.5603835644	96.0%	0.056	-2.757873517012271
chr3	151540001	151580000	chr3	149010001	151580000	2570000	40000	219245.15298017787	99.0%	0.058	-2.7595353167457026
chr11	77550001	77590000	chr11	76010001	77590000	1580000	40000	722550.656189634	98.0%	0.085	-2.7836137725258197
chr5	24970001	25010000	chr5	24350001	25010000	660000	40000	1922268.4518941317	99.0%	0.0505	-2.7886556982137027
chr4	85130001	85170000	chr4	85130001	86860000	1730000	40000	563944.7821382154	98.0%	0.023	-2.804019861696165
chr10	89720001	89760000	chr10	89720001	91180000	1460000	40000	759298.4097071739	99.0%	0.025	-2.817468471386405
chr5	34740001	34790000	chr5	33630001	34790000	1160000	50000	713947.6147899597	99.0%	0.081	-2.821270455196532
chr9	71130001	71180000	chr9	69410001	71180000	1770000	50000	449953.44029201707	95.0%	0.029	-2.8283002864771793
chr14	32150001	32200000	chr14	30950001	32200000	1250000	50000	514551.162997625	99.0%	0.081	-2.828854012244805
chr13	101680001	101720000	chr13	100530001	101720000	1190000	40000	802142.0332409891	99.0%	0.022	-2.8321217327763537
chr13	97740001	97790000	chr13	96850001	97790000	940000	50000	675883.6144642289	98.0%	0.08399999999999999	-2.834824615513806
chr2	78860001	78910000	chr2	77370001	78910000	1540000	50000	523692.7870792248	98.0%	0.035	-2.839063097285405
chr7	49920001	49960000	chr7	49920001	51440000	1520000	40000	400642.59505894786	99.0%	0.0625	-2.8407537786100163
chr1	193190001	193230000	chr1	193190001	194470000	1280000	40000	725817.3393870827	97.0%	0.08	-2.8519734477985903
chr3	139060001	139100000	chr3	138140001	139100000	960000	40000	883639.8705058964	99.0%	0.0945	-2.86519174431448
chr12	78290001	78360000	chr12	78290001	79010000	720000	70000	1123406.8858241462	99.0%	0.09	-2.8931394828645063
chr8	88020001	88060000	chr8	85380001	88060000	2680000	40000	400867.88331381296	95.0%	0.042499999999999996	-2.893284944176891
chr17	55940001	55980000	chr17	55940001	56950000	1010000	40000	1172516.4853298631	97.0%	0.057	-2.897343505296948
chr10	71450001	71490000	chr10	71450001	74980000	3530000	40000	163206.16274766665	96.0%	0.081	-2.903951545342669
chr14	58010001	58040000	chr14	58010001	60120000	2110000	30000	349016.40953537676	95.0%	0.097	-2.9050431211943377
chr8	8630001	8670000	chr8	6660001	8670000	2010000	40000	276292.3843953168	98.0%	0.081	-2.917890526112006
chr15	99450001	99510000	chr15	99450001	101270000	1820000	60000	719700.2786244542	98.0%	0.083	-2.944243652440885
chr2	161060001	161110000	chr2	161060001	164210000	3150000	50000	382041.227386097	98.0%	0.09	-2.9540187610707576
chr1	192060001	192130000	chr1	190920001	192130000	1210000	70000	420492.57166912017	97.0%	0.079	-2.9597380042273085
chr17	50170001	50210000	chr17	48380001	50210000	1830000	40000	566587.247387205	96.0%	0.098	-2.9651319197600468
chr1	155000001	155040000	chr1	155000001	155560000	560000	40000	1842563.142909747	99.0%	0.07450000000000001	-2.9780698773072953
chr11	5410001	5480000	chr11	5010001	5480000	470000	70000	2257107.014266455	99.0%	0.05	-2.991471859908815
chr8	99410001	99450000	chr8	97280001	99450000	2170000	40000	393713.87526758114	96.0%	0.025	-2.9929129021952816
chr14	15000001	15040000	chr14	15000001	16240000	1240000	40000	496884.0075747674	99.0%	0.0675	-3.0129841262399153
chr7	64510001	64570000	chr7	63440001	64570000	1130000	60000	857072.7345407135	98.0%	0.085	-3.019204669813475
chr17	83850001	83890000	chr17	83850001	84980000	1130000	40000	927599.367711889	95.0%	0.087	-3.0217886258526483
chr9	108940001	108980000	chr9	106360001	108980000	2620000	40000	334593.8410459683	95.0%	0.057	-3.031905877178483
chr9	22650001	22690000	chr9	22650001	24880000	2230000	40000	292160.3816872665	96.0%	0.097	-3.0459397289304193
chr7	80990001	81030000	chr7	79700001	81030000	1330000	40000	862181.1748928596	98.0%	0.067	-3.0505369900026102
chr4	132920001	132960000	chr4	132920001	134720000	1800000	40000	732249.8472396294	95.0%	0.0795	-3.0537159667032925
chr11	70640001	70690000	chr11	68940001	70690000	1750000	50000	644278.9008762089	96.0%	0.066	-3.060138117835248
chr5	138080001	138120000	chr5	135050001	138120000	3070000	40000	269947.1974772294	95.0%	0.073	-3.0736458163999023
chr4	131920001	131960000	chr4	131920001	132800000	880000	40000	1227705.1777228736	97.0%	0.056	-3.088309948165281
chr1	35830001	35860000	chr1	34560001	35860000	1300000	30000	730763.3116579059	99.0%	0.055999999999999994	-3.096767554189699
chr18	79560001	79610000	chr18	78160001	79610000	1450000	50000	316209.2194031993	99.0%	0.069	-3.101236253451115
chr1	180760001	180800000	chr1	177010001	180800000	3790000	40000	389829.157656438	95.0%	0.053	-3.106956158119142
chr15	61150001	61190000	chr15	61150001	64630000	3480000	40000	208048.34441707912	95.0%	0.049	-3.108739633227318
chr12	74320001	74360000	chr12	74320001	76000000	1680000	40000	402691.1927266539	98.0%	0.0525	-3.112344327935406
chr6	112730001	112770000	chr6	112730001	114060000	1330000	40000	1133262.36795034	99.0%	0.049	-3.1314834267132774
chr4	130770001	130810000	chr4	130770001	132320000	1550000	40000	655719.5302422724	98.0%	0.095	-3.135880926685596
chr16	11440001	11480000	chr16	11440001	13440000	2000000	40000	545938.1062432174	98.0%	0.052	-3.1372419184697127
chr7	140040001	140090000	chr7	140040001	141840000	1800000	50000	578306.154100296	97.0%	0.0745	-3.1376056921893145
chr17	29240001	29280000	chr17	29240001	31690000	2450000	40000	484071.7803351619	95.0%	0.088	-3.151417517385124
chr5	39750001	39790000	chr5	38440001	39790000	1350000	40000	427100.39843039116	97.0%	0.073	-3.1554718963304396
chr2	122590001	122630000	chr2	122010001	122630000	620000	40000	1013565.5098249378	99.0%	0.0495	-3.1827602416462817
chr16	48890001	48930000	chr16	45630001	48930000	3300000	40000	126544.49855435302	95.0%	0.07	-3.1884610905226585
chr4	117630001	117670000	chr4	115970001	117670000	1700000	40000	534063.364753904	96.0%	0.093	-3.1944129034444506
chr11	55390001	55460000	chr11	54650001	55460000	810000	70000	1564432.7222394436	98.0%	0.086	-3.202128217891835
chr17	11880001	11920000	chr17	10240001	11920000	1680000	40000	682198.2484297827	99.0%	0.027	-3.2352597612974874
chr7	141760001	141830000	chr7	141760001	144180000	2420000	70000	273825.7907346369	97.0%	0.099	-3.2522736778927994
chr12	102490001	102530000	chr12	102490001	103410000	920000	40000	981698.237290432	98.0%	0.0615	-3.2540330579608625
chr6	89320001	89360000	chr6	88550001	89360000	810000	40000	1146990.196931714	99.0%	0.054	-3.258146167700254
chr6	32290001	32330000	chr6	32290001	34410000	2120000	40000	490857.70786382497	98.0%	0.043	-3.259290430604007
chr16	21300001	21360000	chr16	20090001	21360000	1270000	60000	693306.5502815131	95.0%	0.086	-3.262750139041642
chr11	108980001	109030000	chr11	108490001	109030000	540000	50000	1829719.2889433515	99.0%	0.052000000000000005	-3.273210648189672
chr10	49510001	49550000	chr10	49510001	50220000	710000	40000	1226044.6811208997	99.0%	0.073	-3.2844940931423108
chr13	67710001	67750000	chr13	67310001	67750000	440000	40000	1243216.7533957663	99.0%	0.0765	-3.287140974686483
chr3	85870001	85940000	chr3	84980001	85940000	960000	70000	506810.27643080865	99.0%	0.0735	-3.2909233540918383
chr1	63730001	63770000	chr1	63730001	65010000	1280000	40000	634782.194224848	99.0%	0.048	-3.2975753141473585
chr4	15890001	15950000	chr4	15030001	15950000	920000	60000	457265.49121603207	97.0%	0.08499999999999999	-3.299360660559835
chr10	105710001	105780000	chr10	103530001	105780000	2250000	70000	234177.5709111641	96.0%	0.083	-3.299978886499473
chr1	134800001	134840000	chr1	131230001	134840000	3610000	40000	391305.1105819736	95.0%	0.055	-3.319165766644386
chr7	124830001	124870000	chr7	123220001	124870000	1650000	40000	651051.3991581977	98.0%	0.037	-3.322229535200572
chr3	26130001	26180000	chr3	23940001	26180000	2240000	50000	252768.98328657955	99.0%	0.0405	-3.3286395319165742
chr4	140610001	140650000	chr4	137660001	140650000	2990000	40000	520475.0425489453	96.0%	0.069	-3.3331029439404927
chr9	121160001	121200000	chr9	120180001	121200000	1020000	40000	456348.4579854375	98.0%	0.088	-3.362537290077093
chr10	80670001	80730000	chr10	79880001	80730000	850000	60000	1249245.8629663452	98.0%	0.083	-3.3995752561505364
chr4	67260001	67320000	chr4	67260001	70360000	3100000	60000	151528.3703251565	97.0%	0.07250000000000001	-3.3998764131333354
chr3	136650001	136690000	chr3	135410001	136690000	1280000	40000	676748.4666332038	96.0%	0.079	-3.4157349194971234
chr15	99250001	99320000	chr15	98680001	99320000	640000	70000	1143198.507294167	99.0%	0.073	-3.424651298053761
