chr	start	end	ATAC.ctrl_ATAC.tagAlign.bgz.readCount	ATAC.ctrl_ATAC.tagAlign.bgz.RPM	ATAC.ctrl_ATAC.tagAlign.bgz.readCount.quantile	ATAC.ctrl_ATAC.tagAlign.bgz.RPM.quantile	ATAC.ctrl_ATAC.tagAlign.bgz.RPKM	ATAC.ctrl_ATAC.tagAlign.bgz.RPKM.quantile	ATAC.RPM	ATAC.RPM.quantile	ATAC.RPKM	ATAC.RPKM.quantile	class	isPromoterElement	isGenicElement	isIntergenicElement	promoterSymbol	genicSymbol	name	normalized_atac	activity_base	activity_base_no_qnorm
chr15	79808035	79808535	513	2.193754	0.550564	0.550564	4.387508	0.563848	2.193754	0.550564	4.387508	0.563848	genic	False	True	False		Npcd	genic|chr15:79808035-79808535	2.193754	2.193754	2.193754
chr15	79809996	79810496	6066	25.940177	0.948108	0.948108	51.880354	0.957956	25.940177	0.948108	51.880354	0.957956	genic	False	True	False		Npcd	genic|chr15:79809996-79810496	25.940177	25.940177	25.940177
chr15	79810944	79811444	1719	7.351000	0.806022	0.806022	14.701999	0.821834	7.351000	0.806022	14.701999	0.821834	genic	False	True	False		Npcd	genic|chr15:79810944-79811444	7.351000	7.351000	7.351000
chr15	79828289	79828789	979	4.186520	0.706288	0.706288	8.373041	0.721503	4.186520	0.706288	8.373041	0.721503	genic	False	True	False		Cbx6,Npcd	genic|chr15:79828289-79828789	4.186520	4.186520	4.186520
chr15	79830332	79830832	1660	7.098697	0.800832	0.800832	14.197393	0.816821	7.098697	0.800832	14.197393	0.816821	genic	False	True	False		Cbx6,Npcd	genic|chr15:79830332-79830832	7.098697	7.098697	7.098697
chr15	79833987	79834938	4899	20.949708	0.930796	0.930796	22.029135	0.878196	20.949708	0.930796	22.029135	0.878196	promoter	True	False	False	Cbx6,Npcd	Cbx6,Npcd	promoter|chr15:79833987-79834938	20.949708	20.949708	20.949708
chr15	79842912	79843412	0	0.000000	0.005822	0.005822	0.000000	0.005822	0.000000	0.005822	0.000000	0.005822	promoter	True	False	False	Gm10856	Gm10856	promoter|chr15:79842912-79843412	0.000000	0.000000	0.000000
chr15	79891408	79891908	426	1.821714	0.497821	0.497821	3.643427	0.510203	1.821714	0.497821	3.643427	0.510203	promoter	True	False	False	Apobec3	Apobec3	promoter|chr15:79891408-79891908	1.821714	1.821714	1.821714
chr15	79914195	79915001	811	3.468098	0.664882	0.664882	4.302851	0.558517	3.468098	0.664882	4.302851	0.558517	genic	False	True	False		Apobec3	genic|chr15:79914195-79915001	3.468098	3.468098	3.468098
chr15	79927609	79928109	1824	7.800014	0.815209	0.815209	15.600027	0.831104	7.800014	0.815209	15.600027	0.831104	genic	False	True	False		Cbx7	genic|chr15:79927609-79928109	7.800014	7.800014	7.800014
chr15	79932382	79932882	2694	11.520415	0.867922	0.867922	23.040830	0.883598	11.520415	0.867922	23.040830	0.883598	genic	False	True	False		Cbx7	genic|chr15:79932382-79932882	11.520415	11.520415	11.520415
chr15	79946005	79946505	960	4.105270	0.702232	0.702232	8.210541	0.717701	4.105270	0.702232	8.210541	0.717701	genic	False	True	False		Cbx7	genic|chr15:79946005-79946505	4.105270	4.105270	4.105270
chr15	79950125	79950625	1640	7.013170	0.799126	0.799126	14.026340	0.815156	7.013170	0.799126	14.026340	0.815156	genic	False	True	False		Cbx7	genic|chr15:79950125-79950625	7.013170	7.013170	7.013170
chr15	79961592	79962092	270	1.154607	0.354939	0.354939	2.309215	0.364581	1.154607	0.354939	2.309215	0.364581	genic	False	True	False		Cbx7	genic|chr15:79961592-79962092	1.154607	1.154607	1.154607
chr15	79962599	79963099	2360	10.092123	0.850711	0.850711	20.184246	0.866570	10.092123	0.850711	20.184246	0.866570	genic	False	True	False		Cbx7	genic|chr15:79962599-79963099	10.092123	10.092123	10.092123
chr15	79970869	79971369	62	0.265132	0.115699	0.115699	0.530264	0.116065	0.265132	0.115699	0.530264	0.116065	promoter	True	False	False	Cbx7	Cbx7	promoter|chr15:79970869-79971369	0.265132	0.265132	0.265132
chr15	80010082	80010582	419	1.791779	0.492738	0.492738	3.583559	0.505296	1.791779	0.492738	3.583559	0.505296	genic	False	True	False		Pdgfb	genic|chr15:80010082-80010582	1.791779	1.791779	1.791779
chr15	80011879	80012670	1634	6.987512	0.798494	0.798494	8.833770	0.732538	6.987512	0.798494	8.833770	0.732538	genic	False	True	False		Pdgfb	genic|chr15:80011879-80012670	6.987512	6.987512	6.987512
chr15	80012768	80013268	2467	10.549689	0.856403	0.856403	21.099379	0.872274	10.549689	0.856403	21.099379	0.872274	genic	False	True	False		Pdgfb	genic|chr15:80012768-80013268	10.549689	10.549689	10.549689
chr15	80014390	80015227	622	2.659873	0.600998	0.600998	3.177865	0.468218	2.659873	0.600998	3.177865	0.468218	promoter	True	False	False	Pdgfb	Pdgfb	promoter|chr15:80014390-80015227	2.659873	2.659873	2.659873
chr15	80024240	80024740	206	0.880923	0.270054	0.270054	1.761845	0.276023	0.880923	0.270054	1.761845	0.276023	intergenic	False	False	True			intergenic|chr15:80024240-80024740	0.880923	0.880923	0.880923
chr15	80024855	80025355	131	0.560198	0.178131	0.178131	1.120397	0.179412	0.560198	0.178131	1.120397	0.179412	intergenic	False	False	True			intergenic|chr15:80024855-80025355	0.560198	0.560198	0.560198
chr15	80076693	80077193	332	1.419739	0.421426	0.421426	2.839479	0.433022	1.419739	0.421426	2.839479	0.433022	intergenic	False	False	True			intergenic|chr15:80076693-80077193	1.419739	1.419739	1.419739
chr15	80080552	80081052	628	2.685531	0.603206	0.603206	5.371062	0.617093	2.685531	0.603206	5.371062	0.617093	genic	False	True	False		Rpl3	genic|chr15:80080552-80081052	2.685531	2.685531	2.685531
chr15	80083222	80083722	6394	27.342811	0.952182	0.952182	54.685622	0.961439	27.342811	0.952182	54.685622	0.961439	genic	False	True	False		Rpl3	genic|chr15:80083222-80083722	27.342811	27.342811	27.342811
chr15	80090974	80092118	2070	8.851989	0.832810	0.832810	7.737753	0.704647	8.851989	0.832810	7.737753	0.704647	promoter	True	False	False	Syngr1,Rpl3	Syngr1,Rpl3	promoter|chr15:80090974-80092118	8.851989	8.851989	8.851989
chr15	80092421	80092921	1258	5.379615	0.755098	0.755098	10.759229	0.770792	5.379615	0.755098	10.759229	0.770792	genic	False	True	False		Syngr1	genic|chr15:80092421-80092921	5.379615	5.379615	5.379615
chr15	80094145	80094645	1697	7.256921	0.804245	0.804245	14.513841	0.820122	7.256921	0.804245	14.513841	0.820122	genic	False	True	False		Syngr1	genic|chr15:80094145-80094645	7.256921	7.256921	7.256921
chr15	80096393	80096893	517	2.210859	0.552548	0.552548	4.421718	0.565992	2.210859	0.552548	4.421718	0.565992	genic	False	True	False		Syngr1	genic|chr15:80096393-80096893	2.210859	2.210859	2.210859
chr15	80100821	80101321	1931	8.257580	0.822938	0.822938	16.515160	0.838891	8.257580	0.822938	16.515160	0.838891	genic	False	True	False		Syngr1	genic|chr15:80100821-80101321	8.257580	8.257580	8.257580
chr15	80101422	80101922	802	3.429611	0.662231	0.662231	6.859222	0.677044	3.429611	0.662231	6.859222	0.677044	genic	False	True	False		Syngr1	genic|chr15:80101422-80101922	3.429611	3.429611	3.429611
chr15	80118375	80118875	224	0.957896	0.295696	0.295696	1.915793	0.302769	0.957896	0.295696	1.915793	0.302769	genic	False	True	False		Syngr1	genic|chr15:80118375-80118875	0.957896	0.957896	0.957896
chr15	80131367	80131867	3713	15.877988	0.904328	0.904328	31.755976	0.918185	15.877988	0.904328	31.755976	0.918185	intergenic	False	False	True			intergenic|chr15:80131367-80131867	15.877988	15.877988	15.877988
chr15	80132876	80133502	4259	18.212861	0.918091	0.918091	29.094027	0.909712	18.212861	0.918091	29.094027	0.909712	promoter	True	False	False	Tab1	Tab1	promoter|chr15:80132876-80133502	18.212861	18.212861	18.212861
chr15	80137639	80138139	820	3.506585	0.667568	0.667568	7.013170	0.682370	3.506585	0.667568	7.013170	0.682370	genic	False	True	False		Tab1	genic|chr15:80137639-80138139	3.506585	3.506585	3.506585
chr15	80138432	80138932	622	2.659873	0.600998	0.600998	5.319746	0.614772	2.659873	0.600998	5.319746	0.614772	genic	False	True	False		Tab1	genic|chr15:80138432-80138932	2.659873	2.659873	2.659873
chr15	80163373	80163873	6518	27.873075	0.953675	0.953675	55.746150	0.962768	27.873075	0.953675	55.746150	0.962768	intergenic	False	False	True			intergenic|chr15:80163373-80163873	27.873075	27.873075	27.873075
chr15	80165339	80165839	3964	16.951345	0.910917	0.910917	33.902691	0.924402	16.951345	0.910917	33.902691	0.924402	intergenic	False	False	True			intergenic|chr15:80165339-80165839	16.951345	16.951345	16.951345
chr15	80172918	80173418	1829	7.821395	0.815534	0.815534	15.642790	0.831470	7.821395	0.815534	15.642790	0.831470	promoter	True	False	False	Mgat3		promoter|chr15:80172918-80173418	7.821395	7.821395	7.821395
chr15	80173470	80173970	178	0.761186	0.230661	0.230661	1.522371	0.234581	0.761186	0.230661	1.522371	0.234581	promoter	True	False	False	Mgat3	Mgat3	promoter|chr15:80173470-80173970	0.761186	0.761186	0.761186
chr15	80174113	80174613	904	3.865796	0.689325	0.689325	7.731592	0.704523	3.865796	0.689325	7.731592	0.704523	promoter	True	False	False	Mgat3	Mgat3	promoter|chr15:80174113-80174613	3.865796	3.865796	3.865796
chr15	80175202	80175702	720	3.078953	0.636848	0.636848	6.157905	0.651160	3.078953	0.636848	6.157905	0.651160	genic	False	True	False		Mgat3	genic|chr15:80175202-80175702	3.078953	3.078953	3.078953
chr15	80189913	80190413	353	1.509542	0.440905	0.440905	3.019084	0.452837	1.509542	0.440905	3.019084	0.452837	genic	False	True	False		Mgat3	genic|chr15:80189913-80190413	1.509542	1.509542	1.509542
chr15	80193799	80194299	352	1.505266	0.440007	0.440007	3.010532	0.451951	1.505266	0.440007	3.010532	0.451951	genic	False	True	False		Mgat3	genic|chr15:80193799-80194299	1.505266	1.505266	1.505266
chr15	80202025	80202845	375	1.603621	0.458883	0.458883	1.955636	0.309110	1.603621	0.458883	1.955636	0.309110	genic	False	True	False		Mgat3	genic|chr15:80202025-80202845	1.603621	1.603621	1.603621
chr15	80206027	80206527	478	2.044083	0.530643	0.530643	4.088165	0.543733	2.044083	0.530643	4.088165	0.543733	genic	False	True	False		Mgat3	genic|chr15:80206027-80206527	2.044083	2.044083	2.044083
chr15	80216083	80216583	176	0.752633	0.227974	0.227974	1.505266	0.231676	0.752633	0.227974	1.505266	0.231676	intergenic	False	False	True			intergenic|chr15:80216083-80216583	0.752633	0.752633	0.752633
chr15	80220964	80221464	175	0.748357	0.226705	0.226705	1.496713	0.230342	0.748357	0.226705	1.496713	0.230342	intergenic	False	False	True			intergenic|chr15:80220964-80221464	0.748357	0.748357	0.748357
chr15	80225162	80225662	389	1.663490	0.469971	0.469971	3.326979	0.482453	1.663490	0.469971	3.326979	0.482453	intergenic	False	False	True			intergenic|chr15:80225162-80225662	1.663490	1.663490	1.663490
chr15	80233767	80234267	9187	39.286582	0.974122	0.974122	78.573163	0.980752	39.286582	0.974122	78.573163	0.980752	promoter	True	False	False	Mief1	Mief1	promoter|chr15:80233767-80234267	39.286582	39.286582	39.286582
chr15	80235584	80236084	100	0.427632	0.152719	0.152719	0.855265	0.153286	0.427632	0.152719	0.855265	0.153286	promoter	True	False	False	AC140267.1	Mief1,AC140267.1	promoter|chr15:80235584-80236084	0.427632	0.427632	0.427632
chr15	80254933	80255433	11952	51.110615	0.985216	0.985216	102.221231	0.990164	51.110615	0.985216	102.221231	0.990164	promoter	True	False	False	Atf4	Atf4	promoter|chr15:80254933-80255433	51.110615	51.110615	51.110615
chr15	80264065	80264565	2781	11.892455	0.871642	0.871642	23.784910	0.887377	11.892455	0.871642	23.784910	0.887377	promoter	True	False	False	Rps19bp1	Rps19bp1	promoter|chr15:80264065-80264565	11.892455	11.892455	11.892455
chr15	80277021	80277521	647	2.766781	0.610403	0.610403	5.533562	0.624461	2.766781	0.610403	5.533562	0.624461	intergenic	False	False	True			intergenic|chr15:80277021-80277521	2.766781	2.766781	2.766781
chr15	80278304	80278804	2161	9.241135	0.838879	0.838879	18.482269	0.854419	9.241135	0.838879	18.482269	0.854419	intergenic	False	False	True			intergenic|chr15:80278304-80278804	9.241135	9.241135	9.241135
chr15	80278962	80279462	360	1.539476	0.446514	0.446514	3.078953	0.458540	1.539476	0.446514	3.078953	0.458540	intergenic	False	False	True			intergenic|chr15:80278962-80279462	1.539476	1.539476	1.539476
chr15	80286980	80287487	2163	9.249687	0.838986	0.838986	18.243959	0.852524	9.249687	0.838986	18.243959	0.852524	promoter	True	False	False	Cacna1i	Cacna1i	promoter|chr15:80286980-80287487	9.249687	9.249687	9.249687
chr15	80288072	80288572	1069	4.571390	0.724213	0.724213	9.142779	0.739824	4.571390	0.724213	9.142779	0.739824	genic	False	True	False		Cacna1i	genic|chr15:80288072-80288572	4.571390	4.571390	4.571390
chr15	80289387	80289887	1096	4.686850	0.728517	0.728517	9.373701	0.744323	4.686850	0.728517	9.373701	0.744323	genic	False	True	False		Cacna1i	genic|chr15:80289387-80289887	4.686850	4.686850	4.686850
chr15	80303754	80304254	2063	8.822055	0.832414	0.832414	17.644110	0.847907	8.822055	0.832414	17.644110	0.847907	genic	False	True	False		Cacna1i	genic|chr15:80303754-80304254	8.822055	8.822055	8.822055
chr15	80306167	80306667	1203	5.144417	0.746431	0.746431	10.288834	0.762136	5.144417	0.746431	10.288834	0.762136	genic	False	True	False		Cacna1i	genic|chr15:80306167-80306667	5.144417	5.144417	5.144417
chr15	80317004	80317504	3436	14.693447	0.896115	0.896115	29.386893	0.910728	14.693447	0.896115	29.386893	0.910728	genic	False	True	False		Cacna1i	genic|chr15:80317004-80317504	14.693447	14.693447	14.693447
chr15	80326848	80327348	398	1.701977	0.476997	0.476997	3.403953	0.489703	1.701977	0.476997	3.403953	0.489703	genic	False	True	False		Cacna1i	genic|chr15:80326848-80327348	1.701977	1.701977	1.701977
chr15	80327698	80328198	3778	16.155949	0.905969	0.905969	32.311898	0.919927	16.155949	0.905969	32.311898	0.919927	genic	False	True	False		Cacna1i	genic|chr15:80327698-80328198	16.155949	16.155949	16.155949
chr15	80330246	80330746	946	4.045402	0.699173	0.699173	8.090804	0.714684	4.045402	0.699173	8.090804	0.714684	genic	False	True	False		Cacna1i	genic|chr15:80330246-80330746	4.045402	4.045402	4.045402
chr15	80342950	80343450	14537	62.164911	0.990884	0.990884	124.329822	0.994474	62.164911	0.990884	124.329822	0.994474	genic	False	True	False		Cacna1i	genic|chr15:80342950-80343450	62.164911	62.164911	62.164911
chr15	80349629	80350129	505	2.159543	0.546130	0.546130	4.319086	0.559485	2.159543	0.546130	4.319086	0.559485	genic	False	True	False		Cacna1i	genic|chr15:80349629-80350129	2.159543	2.159543	2.159543
chr15	80358722	80359222	961	4.109547	0.702486	0.702486	8.219093	0.717984	4.109547	0.702486	8.219093	0.717984	genic	False	True	False		Cacna1i	genic|chr15:80358722-80359222	4.109547	4.109547	4.109547
chr15	80361706	80362206	387	1.654937	0.468347	0.468347	3.309874	0.480923	1.654937	0.468347	3.309874	0.480923	genic	False	True	False		Cacna1i	genic|chr15:80361706-80362206	1.654937	1.654937	1.654937
chr15	80362374	80362874	2320	9.921070	0.848586	0.848586	19.842140	0.864220	9.921070	0.848586	19.842140	0.864220	genic	False	True	False		Cacna1i	genic|chr15:80362374-80362874	9.921070	9.921070	9.921070
chr15	80373163	80373663	1143	4.887837	0.736583	0.736583	9.775675	0.752312	4.887837	0.736583	9.775675	0.752312	genic	False	True	False		Cacna1i	genic|chr15:80373163-80373663	4.887837	4.887837	4.887837
chr15	80399290	80399790	590	2.523031	0.587920	0.587920	5.046061	0.601635	2.523031	0.587920	5.046061	0.601635	intergenic	False	False	True			intergenic|chr15:80399290-80399790	2.523031	2.523031	2.523031
chr15	80401422	80401922	263	1.124673	0.346460	0.346460	2.249346	0.355848	1.124673	0.346460	2.249346	0.355848	intergenic	False	False	True			intergenic|chr15:80401422-80401922	1.124673	1.124673	1.124673
chr15	80418085	80418585	221	0.945067	0.291758	0.291758	1.890135	0.298672	0.945067	0.291758	1.890135	0.298672	intergenic	False	False	True			intergenic|chr15:80418085-80418585	0.945067	0.945067	0.945067
chr15	80438353	80438853	62	0.265132	0.115699	0.115699	0.530264	0.116065	0.265132	0.115699	0.530264	0.116065	promoter	True	False	False	Gm31369	Gm31369	promoter|chr15:80438353-80438853	0.265132	0.265132	0.265132
chr15	80454432	80454932	549	2.347701	0.569440	0.569440	4.695403	0.583108	2.347701	0.569440	4.695403	0.583108	genic	False	True	False		Enthd1	genic|chr15:80454432-80454932	2.347701	2.347701	2.347701
chr15	80490102	80490602	587	2.510202	0.586597	0.586597	5.020403	0.600277	2.510202	0.586597	5.020403	0.600277	genic	False	True	False		Enthd1	genic|chr15:80490102-80490602	2.510202	2.510202	2.510202
chr15	80501036	80501536	691	2.954939	0.626534	0.626534	5.909879	0.641017	2.954939	0.626534	5.909879	0.641017	genic	False	True	False		Enthd1	genic|chr15:80501036-80501536	2.954939	2.954939	2.954939
chr15	80561205	80561705	222	0.949344	0.293127	0.293127	1.898688	0.300077	0.949344	0.293127	1.898688	0.300077	genic	False	True	False		Enthd1	genic|chr15:80561205-80561705	0.949344	0.949344	0.949344
chr15	80564906	80565406	38	0.162500	0.075917	0.075917	0.325001	0.076159	0.162500	0.075917	0.325001	0.076159	promoter	True	False	False	Enthd1	Enthd1	promoter|chr15:80564906-80565406	0.162500	0.162500	0.162500
chr15	80572343	80572843	58	0.248027	0.109901	0.109901	0.496053	0.110208	0.248027	0.109901	0.496053	0.110208	promoter	True	False	False	Grap2	Grap2	promoter|chr15:80572343-80572843	0.248027	0.248027	0.248027
chr15	80574152	80574652	583	2.493096	0.584679	0.584679	4.986193	0.598429	2.493096	0.584679	4.986193	0.598429	genic	False	True	False		Grap2	genic|chr15:80574152-80574652	2.493096	2.493096	2.493096
chr15	80623279	80623779	9042	38.666515	0.973100	0.973100	77.333030	0.979973	38.666515	0.973100	77.333030	0.979973	genic	False	True	False		Grap2	genic|chr15:80623279-80623779	38.666515	38.666515	38.666515
chr15	80671378	80672333	447	1.911516	0.512045	0.512045	2.001588	0.318002	1.911516	0.512045	2.001588	0.318002	promoter	True	False	False	Fam83f	Fam83f	promoter|chr15:80671378-80672333	1.911516	1.911516	1.911516
chr15	80672711	80673211	243	1.039147	0.321586	0.321586	2.078293	0.329622	1.039147	0.321586	2.078293	0.329622	genic	False	True	False		Fam83f	genic|chr15:80672711-80673211	1.039147	1.039147	1.039147
chr15	80679584	80680084	615	2.629939	0.597993	0.597993	5.259878	0.611808	2.629939	0.597993	5.259878	0.611808	genic	False	True	False		Fam83f	genic|chr15:80679584-80680084	2.629939	2.629939	2.629939
chr15	80683953	80684453	210	0.898028	0.275999	0.275999	1.796056	0.282293	0.898028	0.275999	1.796056	0.282293	genic	False	True	False		Fam83f	genic|chr15:80683953-80684453	0.898028	0.898028	0.898028
chr15	80694456	80694956	947	4.049678	0.699427	0.699427	8.099356	0.714938	4.049678	0.699427	8.099356	0.714938	genic	False	True	False		Fam83f	genic|chr15:80694456-80694956	4.049678	4.049678	4.049678
chr15	80704174	80704674	3279	14.022064	0.890707	0.890707	28.044128	0.905780	14.022064	0.890707	28.044128	0.905780	intergenic	False	False	True			intergenic|chr15:80704174-80704674	14.022064	14.022064	14.022064
chr15	80710779	80711562	22279	95.272206	0.997733	0.997733	121.675869	0.993989	95.272206	0.997733	121.675869	0.993989	promoter	True	False	False	Tnrc6b	Tnrc6b	promoter|chr15:80710779-80711562	95.272206	95.272206	95.272206
chr15	80720319	80720819	188	0.803949	0.244518	0.244518	1.607898	0.249206	0.803949	0.244518	1.607898	0.249206	genic	False	True	False		Tnrc6b	genic|chr15:80720319-80720819	0.803949	0.803949	0.803949
chr15	80797701	80798687	2594	11.092783	0.863163	0.863163	11.250287	0.778485	11.092783	0.863163	11.250287	0.778485	genic	False	True	False		Tnrc6b	genic|chr15:80797701-80798687	11.092783	11.092783	11.092783
chr15	80799224	80800203	854	3.651980	0.676985	0.676985	3.730317	0.517223	3.651980	0.676985	3.730317	0.517223	genic	False	True	False		Tnrc6b	genic|chr15:80799224-80800203	3.651980	3.651980	3.651980
chr15	80849867	80850367	328	1.402634	0.417583	0.417583	2.805268	0.429155	1.402634	0.417583	2.805268	0.429155	genic	False	True	False		Tnrc6b	genic|chr15:80849867-80850367	1.402634	1.402634	1.402634
chr15	80851027	80851527	275	1.175989	0.361262	0.361262	2.351978	0.371146	1.175989	0.361262	2.351978	0.371146	genic	False	True	False		Tnrc6b	genic|chr15:80851027-80851527	1.175989	1.175989	1.175989
chr15	80859348	80859848	456	1.950003	0.517748	0.517748	3.900007	0.530513	1.950003	0.517748	3.900007	0.530513	genic	False	True	False		Tnrc6b	genic|chr15:80859348-80859848	1.950003	1.950003	1.950003
chr15	80876198	80876698	290	1.240134	0.378574	0.378574	2.480267	0.388995	1.240134	0.378574	2.480267	0.388995	genic	False	True	False		Tnrc6b	genic|chr15:80876198-80876698	1.240134	1.240134	1.240134
chr15	80886330	80886830	661	2.826650	0.615735	0.615735	5.653299	0.630141	2.826650	0.615735	5.653299	0.630141	genic	False	True	False		Tnrc6b	genic|chr15:80886330-80886830	2.826650	2.826650	2.826650
chr15	80915790	80916290	253	1.081910	0.334286	0.334286	2.163820	0.343119	1.081910	0.334286	2.163820	0.343119	genic	False	True	False		Tnrc6b	genic|chr15:80915790-80916290	1.081910	1.081910	1.081910
chr15	80916570	80917070	204	0.872370	0.267503	0.267503	1.744740	0.273301	0.872370	0.267503	1.744740	0.273301	genic	False	True	False		Tnrc6b	genic|chr15:80916570-80917070	0.872370	0.872370	0.872370
chr15	80948235	80948739	1583	6.769420	0.793417	0.793417	13.431388	0.807735	6.769420	0.793417	13.431388	0.807735	promoter	True	False	False	Adsl	Adsl	promoter|chr15:80948235-80948739	6.769420	6.769420	6.769420
chr15	80977514	80978120	3325	14.218775	0.892525	0.892525	23.463325	0.885966	14.218775	0.892525	23.463325	0.885966	promoter	True	False	False	Sgsm3	Sgsm3	promoter|chr15:80977514-80978120	14.218775	14.218775	14.218775
chr15	80993530	80994030	143	0.611514	0.188947	0.188947	1.223028	0.190760	0.611514	0.188947	1.223028	0.190760	genic	False	True	False		Sgsm3	genic|chr15:80993530-80994030	0.611514	0.611514	0.611514
chr15	81006025	81006525	520	2.223688	0.554183	0.554183	4.447376	0.567651	2.223688	0.554183	4.447376	0.567651	genic	False	True	False		Sgsm3	genic|chr15:81006025-81006525	2.223688	2.223688	2.223688
chr15	81010133	81010633	515	2.202306	0.551503	0.551503	4.404613	0.564941	2.202306	0.551503	4.404613	0.564941	genic	False	True	False		Sgsm3	genic|chr15:81010133-81010633	2.202306	2.202306	2.202306
chr15	81027511	81028011	1130	4.832245	0.734339	0.734339	9.664491	0.750156	4.832245	0.734339	9.664491	0.750156	genic	False	True	False		Mrtfa	genic|chr15:81027511-81028011	4.832245	4.832245	4.832245
chr15	81062575	81063075	624	2.668426	0.601653	0.601653	5.336851	0.615510	2.668426	0.601653	5.336851	0.615510	genic	False	True	False		Mrtfa	genic|chr15:81062575-81063075	2.668426	2.668426	2.668426
chr15	81064090	81064590	143	0.611514	0.188947	0.188947	1.223028	0.190760	0.611514	0.188947	1.223028	0.190760	genic	False	True	False		Mrtfa	genic|chr15:81064090-81064590	0.611514	0.611514	0.611514
chr15	81066946	81067446	708	3.027637	0.632615	0.632615	6.055274	0.647045	3.027637	0.632615	6.055274	0.647045	genic	False	True	False		Mrtfa	genic|chr15:81066946-81067446	3.027637	3.027637	3.027637
chr15	81118168	81118668	257	1.099015	0.338986	0.338986	2.198030	0.348102	1.099015	0.338986	2.198030	0.348102	genic	False	True	False		Mrtfa	genic|chr15:81118168-81118668	1.099015	1.099015	1.099015
chr15	81122518	81123018	157	0.671383	0.204080	0.204080	1.342765	0.206760	0.671383	0.204080	1.342765	0.206760	genic	False	True	False		Mrtfa	genic|chr15:81122518-81123018	0.671383	0.671383	0.671383
chr15	81158484	81158984	162	0.692764	0.210084	0.210084	1.385529	0.213025	0.692764	0.210084	1.385529	0.213025	genic	False	True	False		Mrtfa	genic|chr15:81158484-81158984	0.692764	0.692764	0.692764
chr15	81184443	81184943	133	0.568751	0.179737	0.179737	1.137502	0.181106	0.568751	0.179737	1.137502	0.181106	genic	False	True	False		Mrtfa	genic|chr15:81184443-81184943	0.568751	0.568751	0.568751
chr15	81190507	81191176	18306	78.282373	0.995430	0.995430	117.014011	0.993222	78.282373	0.995430	117.014011	0.993222	promoter	True	False	False	Mrtfa,4930483J18Rik	Mrtfa,4930483J18Rik	promoter|chr15:81190507-81191176	78.282373	78.282373	78.282373
chr15	81235248	81235936	606	2.591452	0.594338	0.594338	3.766645	0.520104	2.591452	0.594338	3.766645	0.520104	promoter	True	False	False	Mchr1	Mchr1	promoter|chr15:81235248-81235936	2.591452	2.591452	2.591452
chr15	81272379	81272879	3297	14.099038	0.891386	0.891386	28.198075	0.906211	14.099038	0.891386	28.198075	0.906211	genic	False	True	False		8430426J06Rik	genic|chr15:81272379-81272879	14.099038	14.099038	14.099038
chr15	81312616	81313116	0	0.000000	0.005822	0.005822	0.000000	0.005822	0.000000	0.005822	0.000000	0.005822	promoter	True	False	False	8430426J06Rik	8430426J06Rik	promoter|chr15:81312616-81313116	0.000000	0.000000	0.000000
chr15	81336463	81336963	2325	9.942452	0.848798	0.848798	19.884903	0.864439	9.942452	0.848798	19.884903	0.864439	genic	False	True	False		Slc25a17	genic|chr15:81336463-81336963	9.942452	9.942452	9.942452
chr15	81360562	81361095	4440	18.986875	0.921822	0.921822	35.622655	0.928677	18.986875	0.921822	35.622655	0.928677	promoter	True	False	False	Slc25a17	Slc25a17	promoter|chr15:81360562-81361095	18.986875	18.986875	18.986875
chr15	81399611	81400387	4929	21.077997	0.931351	0.931351	27.162368	0.902450	21.077997	0.931351	27.162368	0.902450	promoter	True	False	False	St13,Xpnpep3	St13,Xpnpep3	promoter|chr15:81399611-81400387	21.077997	21.077997	21.077997
chr15	81408049	81408549	18	0.076974	0.036470	0.036470	0.153948	0.036506	0.076974	0.036470	0.153948	0.036506	promoter	True	False	False	Dnajb7	Xpnpep3,Dnajb7	promoter|chr15:81408049-81408549	0.076974	0.076974	0.076974
chr15	81448425	81448925	563	2.407570	0.576023	0.576023	4.815140	0.589762	2.407570	0.576023	4.815140	0.589762	genic	False	True	False		Xpnpep3	genic|chr15:81448425-81448925	2.407570	2.407570	2.407570
chr15	81466045	81466682	11999	51.311603	0.985322	0.985322	80.551966	0.981839	51.311603	0.985322	80.551966	0.981839	promoter	True	False	False	Rbx1	Rbx1	promoter|chr15:81466045-81466682	51.311603	51.311603	51.311603
chr15	81480942	81481442	1825	7.804290	0.815286	0.815286	15.608580	0.831180	7.804290	0.815286	15.608580	0.831180	intergenic	False	False	True			intergenic|chr15:81480942-81481442	7.804290	7.804290	7.804290
chr15	81576939	81577439	373	1.595069	0.457306	0.457306	3.190137	0.469446	1.595069	0.457306	3.190137	0.469446	intergenic	False	False	True			intergenic|chr15:81576939-81577439	1.595069	1.595069	1.595069
chr15	81584861	81585600	4015	17.169438	0.912310	0.912310	23.233339	0.884655	17.169438	0.912310	23.233339	0.884655	promoter	True	False	False	Ep300	Ep300	promoter|chr15:81584861-81585600	17.169438	17.169438	17.169438
chr15	81585659	81586159	3268	13.975024	0.890406	0.890406	27.950049	0.905461	13.975024	0.890406	27.950049	0.905461	promoter	True	False	False	Ep300	Ep300	promoter|chr15:81585659-81586159	13.975024	13.975024	13.975024
