chr1	x1	x2	chr2	y1	y2	chr1_chr	chr1_start	chr1_end	chr1_gene_id	chr1_idk	chr1_strand	chr1_gene_name	chr2_chr	chr2_start	chr2_end	chr2_gene_id	chr2_idk	chr2_strand	chr2_gene_name
chr2	160595000	160600000	chr2	160670000	160675000														
chr13	52720000	52725000	chr13	52900000	52905000														
chr2	105105000	105110000	chr2	105230000	105235000														
chr3	127180000	127185000	chr3	127445000	127450000														
chr1	54040000	54045000	chr1	54250000	54255000								chr1	54249932	54251432	78016	0	+	Ccdc150
chr1	172530000	172535000	chr1	173395000	173400000														
chr2	25835000	25840000	chr2	25910000	25915000														
chr2	3815000	3820000	chr2	4310000	4315000														
chrX	139610000	139615000	chrX	139685000	139690000								chrX	139684245	139685745	245638	0	+	Tbc1d8b
chr3	56075000	56080000	chr3	56180000	56185000								chr3	56182951	56184451	26422	0	-	Nbea
chr3	56355000	56360000	chr3	56480000	56485000														
chr3	145115000	145120000	chr3	145920000	145925000	chr3	145117838	145119338	52184	0	+	Odf2l	chr3	145923511	145925011	12042	0	+	Bcl10
chr3	13875000	13880000	chr3	14380000	14385000														
chr3	118420000	118425000	chr3	121110000	121115000														
chr3	61240000	61245000	chr3	62190000	62195000														
chr5	35700000	35705000	chr5	35755000	35760000								chr5	35757129	35758629	231148	0	+	Ablim2
chr5	131515000	131520000	chr5	131770000	131775000														
chr5	66710000	66715000	chr5	66990000	66995000														
chr5	4200000	4205000	chr5	4945000	4950000														
chr5	117505000	117510000	chr5	118000000	118005000														
chr5	112575000	112580000	chr5	112780000	112785000	chr5	112576435	112577935	56747	0	-	Sez6l							
chr5	25930000	25935000	chr5	26010000	26015000														
chr6	124965000	124970000	chr6	125005000	125010000	chr6	124964788	124966288	26894	0	-	Cops7a	chr6	125008394	125009894	269800	0	+	Zfp384
chr6	81985000	81990000	chr6	82700000	82705000	chr6	81983570	81985070	100504740	0	+	Gm20383	chr6	82704615	82706115	66979	0	-	Pole4
chr7	100940000	100945000	chr7	101050000	101055000														
chr1	171500000	171505000	chr1	171565000	171570000	chr1	171502727	171504227	56009	0	+	Alyref2							
chr1	75250000	75255000	chr1	75290000	75295000														
chr1	135750000	135755000	chr1	135785000	135790000														
chr1	89455000	89460000	chr1	89495000	89500000	chr1	89454055	89455555	347722	0	+	Agap1							
chr5	117600000	117605000	chr5	117830000	117835000														
chr6	19015000	19020000	chr6	19550000	19555000								chr6	19554591	19556091	102465192	0	+	Mir6370
chr6	128445000	128450000	chr6	128625000	128630000														
chr6	66840000	66845000	chr6	67160000	67165000														
chr10	83725000	83730000	chr10	83775000	83780000														
chr10	13565000	13570000	chr10	13710000	13715000														
chr10	117220000	117225000	chr10	117435000	117440000	chr10	117223757	117225257	64050	0	-	Yeats4							
chr8	84705000	84710000	chr8	84765000	84770000														
chr8	104245000	104250000	chr8	104440000	104445000	chr8	104247808	104249308	57813	0	-	Tk2	chr8	104442297	104443797	234663	0	-	Dync1li2
chr8	36140000	36145000	chr8	36250000	36255000								chr8	36248766	36250266	244421	0	-	Lonrf1
chr3	83915000	83920000	chr3	84150000	84155000														
chr14	24500000	24505000	chr14	24900000	24905000														
chr11	119905000	119910000	chr11	119990000	119995000														
chr11	94550000	94555000	chr11	94620000	94625000	chr11	94548505	94550005	237926	0	-	Rsad1							
chr13	24495000	24500000	chr13	24685000	24690000														
chr12	105685000	105690000	chr12	105780000	105785000	chr12	105684078	105685578	66787	0	+	Gskip	chr12	105783943	105785443	18789	0	+	Papola
chr12	105685000	105690000	chr12	105780000	105785000	chr12	105684461	105685961	76559	0	-	Atg2b	chr12	105783943	105785443	18789	0	+	Papola
chr12	4105000	4110000	chr12	4550000	4555000														
chr15	85610000	85615000	chr15	85655000	85660000														
chr15	58970000	58975000	chr15	59290000	59295000														
chr15	66475000	66480000	chr15	66575000	66580000								chr15	66576809	66578309	239510	0	+	Phf20l1
chr16	93710000	93715000	chr16	93830000	93835000	chr16	93711153	93712653	70028	0	+	Dop1b	chr16	93831370	93832870	338467	0	+	Morc3
chr16	13435000	13440000	chr16	13670000	13675000								chr16	13671107	13672607	67118	0	+	Bfar
chr9	29790000	29795000	chr9	29960000	29965000								chr9	29962391	29963891	235106	0	-	Ntm
chr12	117770000	117775000	chr12	117850000	117855000														
chr12	117105000	117110000	chr12	117210000	117215000														
chr15	73720000	73725000	chr15	73790000	73795000	chr15	73722394	73723894	19245	0	+	Ptp4a3							
chr4	54965000	54970000	chr4	55005000	55010000														
chr4	101545000	101550000	chr4	101585000	101590000														
chr4	148170000	148175000	chr4	148245000	148250000														
chr4	127535000	127540000	chr4	127610000	127615000														
chr4	123750000	123755000	chr4	123915000	123920000	chr4	123749595	123751095	68050	0	-	Akirin1	chr4	123916695	123918195	54170	0	+	Rragc
chr4	130340000	130345000	chr4	130735000	130740000														
chr4	47805000	47810000	chr4	48040000	48045000								chr4	48044402	48045902	18124	0	+	Nr4a3
chr5	139905000	139910000	chr5	139945000	139950000	chr5	139907192	139908692	243312	0	+	Elfn1							
chr5	130450000	130455000	chr5	130700000	130705000														
chr5	27260000	27265000	chr5	27615000	27620000														
chr5	63810000	63815000	chr5	63885000	63890000	chr5	63811612	63813112	76261	0	+	Pgcka1							
chr5	147585000	147590000	chr5	147845000	147850000														
chr6	120000000	120005000	chr6	120035000	120040000								chr6	120033561	120035061	735290	0	-	Mir706
chr6	120000000	120005000	chr6	120035000	120040000								chr6	120037922	120039422	232341	0	-	Wnk1
chr6	120670000	120675000	chr6	120725000	120730000														
chr6	87465000	87470000	chr6	87515000	87520000														
chr6	142540000	142545000	chr6	142720000	142725000														
chr6	35250000	35255000	chr6	35375000	35380000	chr6	35251903	35253403	67705	0	+	Stmp1							
chr6	129090000	129095000	chr6	129250000	129255000														
chr10	90730000	90735000	chr10	90830000	90835000														
chr10	89325000	89330000	chr10	89380000	89385000														
chr10	93160000	93165000	chr10	93470000	93475000	chr10	93160124	93161624	237459	0	+	Cdk17							
chr10	93160000	93165000	chr10	93470000	93475000	chr10	93162034	93163534	100316689	0	+	Mir1931							
chr4	102495000	102500000	chr4	102530000	102535000														
chr3	27980000	27985000	chr3	28745000	28750000														
chr3	142560000	142565000	chr3	142640000	142645000	chr3	142559275	142560775	55932	0	+	Gbp3							
chr3	121550000	121555000	chr3	121735000	121740000														
chr1	59760000	59765000	chr1	59855000	59860000	chr1	59762649	59764149	12168	0	+	Bmpr2							
chr1	165775000	165780000	chr1	165850000	165855000														
chr1	93175000	93180000	chr1	93340000	93345000								chr1	93342103	93343603	66385	0	+	Ppp1r7
chr1	93175000	93180000	chr1	93340000	93345000								chr1	93342732	93344232	269224	0	-	Pask
chr1	20935000	20940000	chr1	21100000	21105000														
chr1	185545000	185550000	chr1	185680000	185685000														
chr18	4920000	4925000	chr18	4965000	4970000	chr18	4919789	4921289	225115	0	+	Svil							
chr18	76160000	76165000	chr18	76240000	76245000								chr18	76240829	76242329	17126	0	+	Smad2
chr18	44380000	44385000	chr18	44510000	44515000	chr18	44379751	44381251	70640	0	+	Dcp2							
chr19	56815000	56820000	chr19	56905000	56910000														
chr19	24300000	24305000	chr19	24870000	24875000														
chr8	71130000	71135000	chr8	71855000	71860000														
chr2	30615000	30620000	chr2	30655000	30660000														
chr2	145695000	145700000	chr2	145900000	145905000								chr2	145901348	145902848	67877	0	+	Naa20
chr2	144265000	144270000	chr2	144365000	144370000	chr2	144265466	144266966	100313519	0	-	Snord17	chr2	144368232	144369732	228714	0	+	Kat14
chr2	144265000	144270000	chr2	144365000	144370000	chr2	144269912	144271412	74528	0	+	Mgme1	chr2	144368232	144369732	228714	0	+	Kat14
chr2	161510000	161515000	chr2	162655000	162660000														
chr2	51145000	51150000	chr2	51915000	51920000	chr2	51148361	51149861	74194	0	-	Rnd3							
chr2	72740000	72745000	chr2	73275000	73280000														
chrX	71425000	71430000	chrX	71625000	71630000														
chrX	13710000	13715000	chrX	13840000	13845000														
chrX	93795000	93800000	chrX	93890000	93895000														
chrX	111590000	111595000	chrX	111660000	111665000														
chrX	68950000	68955000	chrX	70325000	70330000														
chr2	97465000	97470000	chr2	97615000	97620000														
chr1	66320000	66325000	chr1	66385000	66390000														
chr8	40960000	40965000	chr8	41040000	41045000														
chr8	35920000	35925000	chr8	36095000	36100000								chr8	36094077	36095577	244418	0	+	Prag1
chr9	43985000	43990000	chr9	44105000	44110000								chr9	44106494	44107994	235312	0	+	C1qtnf5
chr9	103205000	103210000	chr9	103300000	103305000								chr9	103304332	103305832	71775	0	-	Inhca
chr9	103205000	103210000	chr9	103300000	103305000								chr9	103304464	103305964	235559	0	+	Topbp1
chr9	102625000	102630000	chr9	102865000	102870000	chr9	102625545	102627045	69010	0	+	Anapc13							
chr9	102625000	102630000	chr9	102865000	102870000	chr9	102625784	102627284	28135	0	-	Cep63							
chr9	28335000	28340000	chr9	29650000	29655000														
chr9	95750000	95755000	chr9	95845000	95850000	chr9	95749608	95751108	22063	0	-	Trpc1	chr9	95844561	95846061	102502	0	-	Pls1
chr9	54735000	54740000	chr9	54820000	54825000	chr9	54733769	54735269	66317	0	-	Skic8							
chr9	119460000	119465000	chr9	119890000	119895000								chr9	119894127	119895627	67561	0	+	Wdr48
chr9	23580000	23585000	chr9	24515000	24520000														
chr9	32405000	32410000	chr9	32940000	32945000														
chr11	32180000	32185000	chr11	32235000	32240000														
chr11	54700000	54705000	chr11	54860000	54865000								chr11	54860166	54861666	75530	0	-	Lyrm7
chr11	4220000	4225000	chr11	4255000	4260000								chr11	4256806	4258306	16878	0	+	Lif
chr11	77215000	77220000	chr11	77305000	77310000	chr11	77215536	77217036	237860	0	+	Ssh2							
chr11	78355000	78360000	chr11	78395000	78400000								chr11	78393734	78395234	790911	0	+	Slc13a2os
chr11	116490000	116495000	chr11	116530000	116535000	chr11	116493452	116494952	67763	0	-	Prpsap1	chr11	116530174	116531674	20698	0	+	Sphk1
chr11	118315000	118320000	chr11	118375000	118380000														
chr11	81995000	82000000	chr11	82175000	82180000														
chr11	60195000	60200000	chr11	60290000	60295000	chr11	60199867	60201367	102465555	0	-	Mir6921							
chr11	59880000	59885000	chr11	60025000	60030000														
chr11	23495000	23500000	chr11	23565000	23570000	chr11	23497280	23498780	268390	0	-	Ahsa2							
chr11	75345000	75350000	chr11	75455000	75460000	chr11	75347574	75349074	68275	0	-	Rpa1	chr11	75453967	75455467	192652	0	-	Wdr81
chr11	75345000	75350000	chr11	75455000	75460000	chr11	75347682	75349182	319822	0	+	Smyd4	chr11	75453967	75455467	192652	0	-	Wdr81
chr9	60820000	60825000	chr9	60855000	60860000														
chr9	29660000	29665000	chr9	30315000	30320000														
chr9	71540000	71545000	chr9	71615000	71620000														
chr9	92500000	92505000	chr9	92605000	92610000														
chr8	4410000	4415000	chr8	4585000	4590000														
chr8	123320000	123325000	chr8	123360000	123365000														
chr8	113665000	113670000	chr8	113980000	113985000														
chr8	107455000	107460000	chr8	107575000	107580000														
chr8	124735000	124740000	chr8	124825000	124830000														
chr8	121975000	121980000	chr8	122260000	122265000	chr8	121977273	121978773	102466915	0	+	Mir7237							
chr8	24550000	24555000	chr8	24605000	24610000														
chr8	13410000	13415000	chr8	13460000	13465000														
chr8	68765000	68770000	chr8	69020000	69025000														
chr14	122385000	122390000	chr14	122485000	122490000														
chr8	36455000	36460000	chr8	36490000	36495000	chr8	36456797	36458297	319582	0	+	Trmt9b							
chr14	30590000	30595000	chr14	30670000	30675000														
chr14	31795000	31800000	chr14	32030000	32035000														
chr14	27185000	27190000	chr14	27410000	27415000														
chr14	20800000	20805000	chr14	20870000	20875000														
chr14	55820000	55825000	chr14	55860000	55865000	chr14	55822393	55823893	73181	0	+	Nfatc4							
chr14	31655000	31660000	chr14	31690000	31695000														
chr14	30215000	30220000	chr14	30350000	30355000														
chr9	112185000	112190000	chr9	112230000	112235000								chr9	112233526	112235026	620760	0	+	2900079G21Rik
chr9	91350000	91355000	chr9	91960000	91965000														
chr9	117900000	117905000	chr9	117960000	117965000														
chr9	110715000	110720000	chr9	110780000	110785000														
chr14	66825000	66830000	chr14	66865000	66870000								chr14	66867938	66869438	12934	0	-	Dpysl2
chr14	66825000	66830000	chr14	66865000	66870000								chr14	66868099	66869599	432870	0	+	Gm5464
chr5	141985000	141990000	chr5	142315000	142320000														
chr17	66685000	66690000	chr17	66910000	66915000														
chr16	38005000	38010000	chr16	38080000	38085000														
chr2	27150000	27155000	chr2	27190000	27195000														
chr2	160730000	160735000	chr2	160940000	160945000	chr2	160730549	160732049	18803	0	+	Plcg1							
chr2	17420000	17425000	chr2	17645000	17650000														
chr2	147180000	147185000	chr2	147305000	147310000	chr2	147183332	147184832	100313531	0	+	Nkx2-2os							
chrX	42105000	42110000	chrX	42145000	42150000								chrX	42148566	42150066	20843	0	+	Stag2
chr3	104355000	104360000	chr3	104390000	104395000														
chr3	101370000	101375000	chr3	101460000	101465000														
chr3	59340000	59345000	chr3	59405000	59410000	chr3	59343644	59345144	242050	0	-	Igsf10							
chr3	9400000	9405000	chr3	9465000	9470000	chr3	9402313	9403813	320088	0	+	C030034L19Rik							
chr4	54950000	54955000	chr4	55005000	55010000														
chr4	127990000	127995000	chr4	128175000	128180000														
chr4	107890000	107895000	chr4	108325000	108330000	chr4	107889062	107890562	74098	0	+	Czib	chr4	108327389	108328889	69893	0	+	Coa7
chr5	112240000	112245000	chr5	112275000	112280000								chr5	112275940	112277440	22022	0	+	Tpst2
chr5	134930000	134935000	chr5	134965000	134970000	chr5	134931617	134933117	79565	0	+	Mettl27							
chr5	146330000	146335000	chr5	146425000	146430000														
chr5	134640000	134645000	chr5	134685000	134690000	chr5	134638740	134640240	22384	0	-	Eif4h	chr5	134687848	134689348	16885	0	-	Limk1
chr5	118170000	118175000	chr5	118210000	118215000														
chr5	136840000	136845000	chr5	136875000	136880000														
chr5	110055000	110060000	chr5	110135000	110140000								chr5	110135091	110136591	231600	0	+	Chfr
chr5	26280000	26285000	chr5	26570000	26575000														
chr5	147715000	147720000	chr5	147845000	147850000														
chr2	145340000	145345000	chr2	145515000	145520000														
chr2	166005000	166010000	chr2	166040000	166045000														
chr2	127360000	127365000	chr2	127425000	127430000	chr2	127362457	127363957	11552	0	+	Adra2b	chr2	127424448	127425948	215456	0	+	Gpat2
chr2	30550000	30555000	chr2	30590000	30595000								chr2	30594289	30595789	78617	0	+	Cstad
chr15	61985000	61990000	chr15	62035000	62040000	chr15	61984640	61986140	17869	0	+	Myc	chr15	62037235	62038735	19296	0	+	Pvt1
chr15	10485000	10490000	chr15	11400000	11405000	chr15	10485197	10486697	67832	0	-	Brix1	chr15	11398915	11400415	110960	0	-	Tars1
chr15	10485000	10490000	chr15	11400000	11405000	chr15	10485267	10486767	19355	0	+	Rad1	chr15	11398915	11400415	110960	0	-	Tars1
chr16	6435000	6440000	chr16	6475000	6480000														
chr16	95350000	95355000	chr16	95440000	95445000	chr16	95354926	95356426	102633941	0	-	Gm31641							
chr16	86420000	86425000	chr16	86645000	86650000														
chr16	40735000	40740000	chr16	41240000	41245000														
chr16	26900000	26905000	chr16	27140000	27145000														
chr17	45430000	45435000	chr17	45475000	45480000	chr17	45432847	45434347	105246278	0	+	B230354K17Rik	chr17	45474665	45476165	71020	0	-	Spats1
chr17	45430000	45435000	chr17	45475000	45480000	chr17	45432987	45434487	71702	0	-	Cdc5l	chr17	45474665	45476165	71020	0	-	Spats1
chr17	22360000	22365000	chr17	22415000	22420000	chr17	22360650	22362150	319615	0	-	Zfp944							
chr17	22360000	22365000	chr17	22415000	22420000	chr17	22360702	22362202	224598	0	+	Zfp758							
chr17	15525000	15530000	chr17	15700000	15705000	chr17	15526551	15528051	18567	0	-	Pdcd2	chr17	15704216	15705716	12648	0	+	Chd1
chr6	140955000	140960000	chr6	140990000	140995000														
chr1	75520000	75525000	chr1	75555000	75560000	chr1	75520778	75522278	71728	0	+	Stk11ip							
chr1	59915000	59920000	chr1	59955000	59960000														
chr1	153330000	153335000	chr1	153385000	153390000	chr1	153332036	153333536	226519	0	-	Lamc1							
chr1	133145000	133150000	chr1	133350000	133355000								chr1	133349759	133351259	19702	0	+	Ren2
chr1	133145000	133150000	chr1	133350000	133355000								chr1	133351158	133352658	19701	0	+	Ren1
chr1	60340000	60345000	chr1	60860000	60865000	chr1	60342572	60344072	77951	0	+	Cyp20a1							
chr1	193385000	193390000	chr1	193585000	193590000														
chr1	103795000	103800000	chr1	104975000	104980000														
chr1	89360000	89365000	chr1	89630000	89635000														
chr1	34890000	34895000	chr1	36145000	36150000								chr1	36143563	36145063	102465540	0	-	Mir6897
chr18	64960000	64965000	chr18	65270000	65275000														
chr18	84685000	84690000	chr18	84850000	84855000	chr18	84684952	84686452	66054	0	-	Cndp2							
chr1	83295000	83300000	chr1	83405000	83410000								chr1	83407450	83408950	77629	0	-	Sphkap
chr17	15390000	15395000	chr17	15465000	15470000														
chr6	48450000	48455000	chr6	48485000	48490000														
chr6	36765000	36770000	chr6	36890000	36895000														
chr9	58705000	58710000	chr9	58870000	58875000														
chr11	97100000	97105000	chr11	97145000	97150000								chr11	97145669	97147169	102466822	0	-	Mir7235
chr11	67815000	67820000	chr11	67855000	67860000														
chr11	51325000	51330000	chr11	51445000	51450000														
chr11	52000000	52005000	chr11	52230000	52235000	chr11	52000012	52001512	22210	0	-	Ube2b	chr11	52231244	52232744	21402	0	+	Skp1
chr11	52000000	52005000	chr11	52230000	52235000	chr11	52003470	52004970	213084	0	+	Cdkl3	chr11	52231244	52232744	21402	0	+	Skp1
chr11	22510000	22515000	chr11	22620000	22625000	chr11	22511337	22512837	103765	0	+	Tmem17							
chr13	107020000	107025000	chr13	107100000	107105000	chr13	107021376	107022876	16563	0	-	Kif2a							
chr13	107020000	107025000	chr13	107100000	107105000	chr13	107021802	107023302	100040322	0	+	3830408C21Rik							
chr13	36280000	36285000	chr13	36735000	36740000								chr13	36734381	36735881	68404	0	-	Nrn1
chr13	34345000	34350000	chr13	34630000	34635000	chr13	34344432	34345932	73102	0	-	Slc22a23							
chr12	80725000	80730000	chr12	80760000	80765000								chr12	80759937	80761437	380768	0	-	Ccdc177
chr12	111875000	111880000	chr12	111995000	112000000														
chr12	109435000	109440000	chr12	110395000	110400000														
chr15	84215000	84220000	chr15	84630000	84635000														
chr15	74000000	74005000	chr15	74205000	74210000														
chr15	73640000	73645000	chr15	73685000	73690000														
chr15	88315000	88320000	chr15	88535000	88540000	chr15	88314123	88315623	328579	0	+	B230214G05Rik							
chr15	57890000	57895000	chr15	58135000	58140000	chr15	57891698	57893198	67819	0	-	Derl1	chr15	58134332	58135832	70472	0	-	Atad2
chr15	74760000	74765000	chr15	75085000	75090000	chr15	74762870	74764370	17068	0	-	Ly6d							
chr15	43280000	43285000	chr15	43480000	43485000	chr15	43281969	43283469	16341	0	-	Eif3e							
chr15	34535000	34540000	chr15	34965000	34970000														
chr15	30175000	30180000	chr15	30520000	30525000														
chr9	106600000	106605000	chr9	106655000	106660000								chr9	106655332	106656832	108068	0	-	Grm2
chr9	29660000	29665000	chr9	29790000	29795000														
chr14	123370000	123375000	chr14	124195000	124200000														
chr14	66810000	66815000	chr14	66950000	66955000														
chr6	87465000	87470000	chr6	87665000	87670000														
chr6	18085000	18090000	chr6	18370000	18375000														
chr7	131895000	131900000	chr7	132640000	132645000														
chr10	127350000	127355000	chr10	127420000	127425000	chr10	127353661	127355161	16326	0	-	Inhbe							
chr10	93160000	93165000	chr10	93430000	93435000	chr10	93160124	93161624	237459	0	+	Cdk17	chr10	93432356	93433856	102465791	0	+	Mir7688
chr10	93160000	93165000	chr10	93430000	93435000	chr10	93162034	93163534	100316689	0	+	Mir1931	chr10	93432356	93433856	102465791	0	+	Mir7688
chr10	120975000	120980000	chr10	121030000	121035000	chr10	120978582	120980082	380664	0	-	Lemd3	chr10	121033209	121034709	24117	0	+	Wif1
chr10	13550000	13555000	chr10	14320000	14325000	chr10	13552143	13553643	66757	0	+	Adat2							
chr10	13550000	13555000	chr10	14320000	14325000	chr10	13552392	13553892	56535	0	-	Pex3							
chr10	37010000	37015000	chr10	39035000	39040000														
chr8	70395000	70400000	chr8	70485000	70490000								chr8	70486608	70488108	67937	0	-	Tmem59l
chr8	94870000	94875000	chr8	94910000	94915000														
chr6	53270000	53275000	chr6	53720000	53725000														
chr8	126590000	126595000	chr8	126835000	126840000	chr8	126593236	126594736	270110	0	-	Irf2bp2	chr8	126838482	126839982	414091	0	+	A630001O12Rik
chr8	71160000	71165000	chr8	71830000	71835000														
chr8	3355000	3360000	chr8	3515000	3520000								chr8	3514633	3516133	50767	0	+	Pnpla6
chr8	54830000	54835000	chr8	54950000	54955000								chr8	54954092	54955592	234267	0	+	Gpm6a
chr8	125950000	125955000	chr8	126420000	126425000								chr8	126421764	126423264	67892	0	+	Coa6
chr8	104790000	104795000	chr8	104900000	104905000														
chr8	39420000	39425000	chr8	39465000	39470000														
chr8	85075000	85080000	chr8	85170000	85175000	chr8	85079989	85081489	414077	0	+	Wdr83os							
chr8	27135000	27140000	chr8	27280000	27285000														
chr8	92810000	92815000	chr8	93005000	93010000														
chr14	48120000	48125000	chr14	48355000	48360000	chr14	48120072	48121572	93834	0	+	Peli2							
chr8	113670000	113675000	chr8	113845000	113850000								chr8	113847988	113849488	208936	0	-	Adamts18
chr5	90600000	90605000	chr5	90905000	90910000														
chr1	132120000	132125000	chr1	132235000	132240000														
chr6	120535000	120540000	chr6	120575000	120580000														
chr2	157340000	157350000	chr2	157450000	157460000	chr2	157346756	157348256	14601	0	-	Ghrh							
chr2	31780000	31790000	chr2	31840000	31850000								chr2	31845255	31846755	98970	0	-	Fibcd1
chr2	156610000	156620000	chr2	156700000	156710000	chr2	156612672	156614172	100504350	0	-	Gm14169							
chr2	156610000	156620000	chr2	156700000	156710000	chr2	156612954	156614454	228836	0	+	Dlgap4							
chr2	66470000	66480000	chr2	66790000	66800000														
chr2	31190000	31200000	chr2	31380000	31390000														
chr2	93210000	93220000	chr2	93470000	93480000														
chr2	167530000	167540000	chr2	167600000	167610000	chr2	167537444	167538944	20613	0	+	Snai1							
chr2	33480000	33490000	chr2	33640000	33650000								chr2	33639761	33641261	16917	0	-	Lmx1b
chr2	33480000	33490000	chr2	33640000	33650000								chr2	33640442	33641942	100504399	0	+	C130021I20Rik
chr2	28920000	28930000	chr2	29050000	29060000								chr2	29054316	29055816	329375	0	-	Cfap77
chr2	28920000	28930000	chr2	29050000	29060000								chr2	29059511	29061011	22130	0	+	Ttf1
chr2	173230000	173240000	chr2	173540000	173550000														
chr2	70780000	70790000	chr2	71040000	71050000														
chr2	29340000	29350000	chr2	29580000	29590000	chr2	29346068	29347568	68975	0	+	Med27							
chr2	156580000	156590000	chr2	156700000	156710000														
chr2	156780000	156790000	chr2	156850000	156860000														
chr2	17420000	17430000	chr2	17840000	17850000														
chr2	165780000	165790000	chr2	166040000	166050000														
chr2	165520000	165530000	chr2	165750000	165760000														
chr2	31680000	31690000	chr2	31840000	31850000	chr2	31687625	31689125	11350	0	+	Abl1	chr2	31845255	31846755	98970	0	-	Fibcd1
chr2	31680000	31690000	chr2	31840000	31850000	chr2	31687719	31689219	108168742	0	-	Gm13427	chr2	31845255	31846755	98970	0	-	Fibcd1
chr2	172830000	172840000	chr2	172990000	173000000								chr2	172999366	173000866	66679	0	+	Rae1
chr2	168270000	168280000	chr2	168440000	168450000														
chr2	167220000	167230000	chr2	167410000	167420000														
chr2	165070000	165080000	chr2	165270000	165280000														
chr2	165910000	165920000	chr2	166040000	166050000														
chr2	79860000	79870000	chr2	80260000	80270000														
chr2	180270000	180280000	chr2	180340000	180350000	chr2	180272746	180274246	252966	0	-	Cables2							
chr19	8570000	8580000	chr19	8680000	8690000														
chr19	41650000	41660000	chr19	41760000	41770000														
chr19	57480000	57490000	chr19	57640000	57650000														
chr19	56560000	56570000	chr19	56770000	56780000														
chr19	54040000	54050000	chr19	55060000	55070000	chr19	54043400	54044900	11551	0	+	Adra2a							
chr19	42310000	42320000	chr19	42440000	42450000														
chr2	170450000	170460000	chr2	170500000	170510000														
chr2	167070000	167080000	chr2	167210000	167220000														
chr2	166590000	166600000	chr2	166780000	166790000														
chr2	167680000	167690000	chr2	167890000	167900000	chr2	167688164	167689664	12608	0	+	Cebpb							
chr2	167680000	167690000	chr2	167890000	167900000	chr2	167689072	167690572	407243	0	-	Peds1							
chr2	166950000	166960000	chr2	167000000	167010000														
chr2	31680000	31690000	chr2	31780000	31790000	chr2	31687625	31689125	11350	0	+	Abl1							
chr2	31680000	31690000	chr2	31780000	31790000	chr2	31687719	31689219	108168742	0	-	Gm13427							
chr2	71590000	71600000	chr2	71810000	71820000														
chr2	27280000	27290000	chr2	27420000	27430000								chr2	27426283	27427783	22325	0	-	Vav2
chr2	152020000	152030000	chr2	152080000	152090000								chr2	152080778	152082278	545474	0	+	Scrt2
chr2	163530000	163540000	chr2	163590000	163600000														
chr2	27040000	27050000	chr2	27230000	27240000														
chr2	167220000	167230000	chr2	167270000	167280000														
chr2	154210000	154220000	chr2	154290000	154300000														
chr2	180350000	180360000	chr2	180430000	180440000														
chr2	118640000	118650000	chr2	118690000	118700000														
chr2	70700000	70710000	chr2	71040000	71050000														
chr2	150600000	150610000	chr2	150670000	150680000	chr2	150607817	150609317	71881	0	-	Apmap							
chr2	103080000	103090000	chr2	103340000	103350000														
chr2	73580000	73590000	chr2	73740000	73750000	chr2	73584099	73585599	102633437	0	+	Chrna1os							
chr2	73580000	73590000	chr2	73740000	73750000	chr2	73579588	73581088	11435	0	-	Chrna1							
chr3	93360000	93370000	chr3	93490000	93500000														
chr3	87970000	87980000	chr3	88070000	88080000	chr3	87970327	87971827	18008	0	+	Nes	chr3	88077554	88079054	214191	0	-	Ttc24
chr3	82990000	83000000	chr3	83050000	83060000								chr3	83054771	83056271	53317	0	+	Plrg1
chr3	82990000	83000000	chr3	83050000	83060000								chr3	83049113	83050613	110135	0	-	Fgb
chr3	87770000	87780000	chr3	87820000	87830000								chr3	87823556	87825056	73182	0	-	Pear1
chr3	142490000	142500000	chr3	142640000	142650000	chr3	142493227	142494727	229898	0	+	Gbp5							
chr3	52250000	52260000	chr3	52970000	52980000														
chr3	84350000	84360000	chr3	84540000	84550000														
chr3	121530000	121540000	chr3	121730000	121740000	chr3	121531654	121533154	213603	0	-	Slc44a3							
chr3	105070000	105080000	chr3	105160000	105170000														
chr3	89780000	89790000	chr3	89850000	89860000														
chr3	104220000	104230000	chr3	104440000	104450000	chr3	104219624	104221124	99470	0	-	Magi3							
chr3	84690000	84700000	chr3	84840000	84850000														
chr3	102080000	102090000	chr3	102240000	102250000	chr3	102085664	102087164	12373	0	+	Casq2							
chr3	127850000	127860000	chr3	127940000	127950000														
chr3	32740000	32750000	chr3	32810000	32820000								chr3	32816795	32818295	72607	0	+	Usp13
chr3	127320000	127330000	chr3	127440000	127450000														
chr3	89510000	89520000	chr3	89680000	89690000	chr3	89519413	89520913	140493	0	+	Kcnn3							
chr3	146050000	146060000	chr3	146170000	146180000														
chr3	57260000	57270000	chr3	57440000	57450000														
chr3	152470000	152480000	chr3	152740000	152750000														
chr3	56070000	56080000	chr3	57200000	57210000														
chr3	97760000	97770000	chr3	97880000	97890000								chr3	97887957	97889457	83679	0	-	Pde4dip
chr3	154270000	154280000	chr3	154570000	154580000														
chr3	153960000	153970000	chr3	154220000	154230000														
chr3	121880000	121890000	chr3	122100000	122110000														
chr2	101690000	101700000	chr2	101820000	101830000														
chr2	66250000	66260000	chr2	66640000	66650000	chr2	66255867	66257367	73668	0	-	Ttc21b							
chr2	27770000	27780000	chr2	27970000	27980000														
chr2	180270000	180280000	chr2	180430000	180440000	chr2	180272746	180274246	252966	0	-	Cables2							
chr2	112790000	112800000	chr2	113300000	113310000														
