chr	context	strand	Read	Position	nMethylated	nUnmethylated	nMethylated(+dups)	nUnmethylated(+dups)
chr8	CHG	OB	2	62	103	11124	111	12278
chr8	CHG	OB	2	63	120	11168	129	12430
chr8	CHG	OB	2	64	121	11152	138	12365
chr8	CHG	OB	2	65	106	10904	115	12099
chr8	CHG	OB	2	66	114	11070	127	12359
chr8	CHG	OB	2	67	114	10975	129	12155
chr8	CHG	OB	2	68	131	11211	141	12382
chr8	CHG	OB	2	69	132	11140	143	12364
chr8	CHG	OB	2	7	105	10374	113	11521
chr8	CHG	OB	2	70	119	11179	132	12393
chr8	CHG	OB	2	71	118	11063	136	12317
chr8	CHG	OB	2	72	105	10978	115	12160
chr8	CHG	OB	2	73	126	11030	140	12155
chr8	CHG	OB	2	74	127	10989	140	12163
chr8	CHG	OB	2	75	111	11171	117	12444
chr8	CHG	OB	2	76	108	11172	116	12421
chr8	CHG	OB	2	77	128	11108	143	12309
chr8	CHG	OB	2	78	102	11099	115	12297
chr8	CHG	OB	2	79	121	11280	130	12530
chr8	CHG	OB	2	8	109	10250	122	11409
chr8	CHG	OB	2	80	120	11114	132	12384
chr8	CHG	OB	2	81	122	10880	137	12078
chr8	CHG	OB	2	82	107	11063	123	12363
chr8	CHG	OB	2	83	124	10951	141	12122
chr8	CHG	OB	2	84	128	11130	142	12374
chr8	CHG	OB	2	85	130	11182	144	12481
chr8	CHG	OB	2	86	130	11125	144	12333
chr8	CHG	OB	2	87	114	11144	127	12310
chr8	CHG	OB	2	88	104	10938	117	12160
chr8	CHG	OB	2	89	112	10929	127	12127
chr8	CHG	OB	2	9	122	10285	131	11412
chr8	CHG	OB	2	90	117	10999	126	12205
chr8	CHG	OB	2	91	108	11097	117	12288
chr8	CHG	OB	2	92	139	11083	157	12309
chr8	CHG	OB	2	93	133	11090	147	12377
chr8	CHG	OB	2	94	103	10977	109	12147
chr8	CHG	OB	2	95	112	11054	125	12316
chr8	CHG	OB	2	96	116	10923	128	12072
chr8	CHG	OB	2	97	118	11021	130	12242
chr8	CHG	OB	2	98	141	10876	160	12076
chr8	CHG	OB	2	99	110	11119	127	12363
chr8	CHG	OT	1	1	100	10103	109	11218
chr8	CHG	OT	1	10	112	10482	119	11611
chr8	CHG	OT	1	100	139	10790	155	11953
chr8	CHG	OT	1	101	146	10920	157	12167
chr8	CHG	OT	1	11	117	10576	135	11723
chr8	CHG	OT	1	12	115	10474	123	11659
chr8	CHG	OT	1	13	117	10320	129	11429
chr8	CHG	OT	1	14	132	10620	151	11764
chr8	CHG	OT	1	15	129	10507	139	11628
chr8	CHG	OT	1	16	113	10563	125	11659
chr8	CHG	OT	1	17	108	10487	123	11713
chr8	CHG	OT	1	18	116	10389	122	11572
chr8	CHG	OT	1	19	113	10467	121	11620
chr8	CHG	OT	1	2	147	9087	168	10117
chr8	CHG	OT	1	20	114	10662	125	11791
chr8	CHG	OT	1	21	117	10739	134	11971
chr8	CHG	OT	1	22	119	10688	130	11882
chr8	CHG	OT	1	23	124	10841	135	12089
chr8	CHG	OT	1	24	121	10891	138	12080
chr8	CHG	OT	1	25	113	10628	125	11803
chr8	CHG	OT	1	26	127	10485	142	11605
chr8	CHG	OT	1	27	130	10638	146	11794
chr8	CHG	OT	1	28	114	10872	126	12064
chr8	CHG	OT	1	29	106	10861	122	12048
chr8	CHG	OT	1	3	109	9646	124	10730
chr8	CHG	OT	1	30	132	10887	141	12112
chr8	CHG	OT	1	31	123	10739	135	11960
chr8	CHG	OT	1	32	108	10869	120	12194
chr8	CHG	OT	1	33	114	10831	122	12035
chr8	CHG	OT	1	34	114	10741	122	11924
chr8	CHG	OT	1	35	118	10761	133	11946
chr8	CHG	OT	1	36	122	10802	142	11986
chr8	CHG	OT	1	37	122	10656	137	11841
chr8	CHG	OT	1	38	110	10954	124	12195
chr8	CHG	OT	1	39	128	10909	143	12146
chr8	CHG	OT	1	4	132	10314	145	11473
chr8	CHG	OT	1	40	122	10690	137	11907
chr8	CHG	OT	1	41	114	10720	130	11921
chr8	CHG	OT	1	42	130	10952	143	12194
chr8	CHG	OT	1	43	105	10927	127	12142
chr8	CHG	OT	1	44	115	10975	128	12248
chr8	CHG	OT	1	45	114	11156	126	12450
chr8	CHG	OT	1	46	114	10776	126	12001
chr8	CHG	OT	1	47	109	11088	119	12307
chr8	CHG	OT	1	48	140	10747	158	11903
chr8	CHG	OT	1	49	122	10809	139	12040
chr8	CHG	OT	1	5	115	10240	128	11368
chr8	CHG	OT	1	50	113	10865	125	12011
chr8	CHG	OT	1	51	121	10792	127	12016
chr8	CHG	OT	1	52	133	11264	146	12523
chr8	CHG	OT	1	53	128	11003	140	12255
chr8	CHG	OT	1	54	132	11011	149	12221
chr8	CHG	OT	1	55	139	10899	161	12113
chr8	CHG	OT	1	56	133	10950	146	12181
chr8	CHG	OT	1	57	137	10937	158	12108
chr8	CHG	OT	1	58	128	10774	147	11960
chr8	CHG	OT	1	59	125	11223	140	12494
chr8	CHG	OT	1	6	111	9999	124	11101
chr8	CHG	OT	1	60	108	10835	120	12059
chr8	CHG	OT	1	61	124	10867	134	12083
chr8	CHG	OT	1	62	127	10784	136	11973
chr8	CHG	OT	1	63	122	10982	134	12254
chr8	CHG	OT	1	64	124	10892	138	12074
chr8	CHG	OT	1	65	131	10932	143	12127
chr8	CHG	OT	1	66	127	11158	148	12405
chr8	CHG	OT	1	67	111	11013	129	12230
chr8	CHG	OT	1	68	137	11122	150	12332
chr8	CHG	OT	1	69	122	11102	138	12364
chr8	CHG	OT	1	7	116	9900	122	11006
chr8	CHG	OT	1	70	115	10918	128	12144
chr8	CHG	OT	1	71	127	11045	148	12241
chr8	CHG	OT	1	72	124	11129	138	12353
chr8	CHG	OT	1	73	121	11099	134	12368
chr8	CHG	OT	1	74	132	10871	149	12036
chr8	CHG	OT	1	75	135	10797	155	12025
chr8	CHG	OT	1	76	122	10776	134	12046
chr8	CHG	OT	1	77	143	11180	161	12429
chr8	CHG	OT	1	78	143	10834	162	11992
chr8	CHG	OT	1	79	140	10995	159	12186
chr8	CHG	OT	1	8	111	10619	117	11710
chr8	CHG	OT	1	80	137	10911	162	12078
chr8	CHG	OT	1	81	104	10953	117	12186
chr8	CHG	OT	1	82	147	11162	163	12324
chr8	CHG	OT	1	83	135	10993	156	12227
chr8	CHG	OT	1	84	137	10963	154	12200
chr8	CHG	OT	1	85	144	10780	162	12041
chr8	CHG	OT	1	86	129	10795	140	12022
chr8	CHG	OT	1	87	117	10956	131	12150
chr8	CHG	OT	1	88	138	11040	156	12291
chr8	CHG	OT	1	89	126	11004	144	12163
chr8	CHG	OT	1	9	130	10460	141	11659
chr8	CHG	OT	1	90	130	10944	140	12111
chr8	CHG	OT	1	91	132	10970	152	12234
chr8	CHG	OT	1	92	143	10857	159	12074
chr8	CHG	OT	1	93	124	11020	138	12306
chr8	CHG	OT	1	94	136	11006	148	12214
chr8	CHG	OT	1	95	123	10929	137	12075
chr8	CHG	OT	1	96	144	10815	159	12053
chr8	CHG	OT	1	97	133	10995	152	12152
chr8	CHG	OT	1	98	148	10772	158	11982
chr8	CHG	OT	1	99	149	10990	169	12243
chr8	CHG	OT	2	1	125	11001	147	12262
chr8	CHG	OT	2	10	121	10870	134	12042
chr8	CHG	OT	2	100	153	14067	177	15592
chr8	CHG	OT	2	101	107	9329	121	10419
chr8	CHG	OT	2	11	127	10829	146	12042
chr8	CHG	OT	2	12	123	10820	140	11995
chr8	CHG	OT	2	13	126	10904	136	12133
chr8	CHG	OT	2	14	104	10957	113	12194
chr8	CHG	OT	2	15	132	10961	148	12154
chr8	CHG	OT	2	16	121	10970	135	12190
chr8	CHG	OT	2	17	107	10984	122	12141
chr8	CHG	OT	2	18	128	10921	145	12107
chr8	CHG	OT	2	19	119	11032	136	12214
chr8	CHG	OT	2	2	109	10900	118	12102
chr8	CHG	OT	2	20	129	11044	139	12267
chr8	CHG	OT	2	21	118	10819	133	12043
chr8	CHG	OT	2	22	110	10975	123	12202
chr8	CHG	OT	2	23	131	11036	146	12237
chr8	CHG	OT	2	24	115	10889	126	12065
chr8	CHG	OT	2	25	123	10911	128	12145
chr8	CHG	OT	2	26	116	11045	132	12221
chr8	CHG	OT	2	27	115	11182	125	12441
chr8	CHG	OT	2	28	126	11100	146	12296
chr8	CHG	OT	2	29	109	10955	122	12143
chr8	CHG	OT	2	3	116	10873	129	12102
chr8	CHG	OT	2	30	131	11148	149	12416
chr8	CHG	OT	2	31	115	10998	124	12230
chr8	CHG	OT	2	32	123	10738	133	11922
chr8	CHG	OT	2	33	111	11036	120	12193
chr8	CHG	OT	2	34	107	11154	118	12349
chr8	CHG	OT	2	35	122	10997	138	12204
chr8	CHG	OT	2	36	111	11078	122	12301
chr8	CHG	OT	2	37	126	11228	136	12432
chr8	CHG	OT	2	38	124	11048	141	12268
chr8	CHG	OT	2	39	111	10915	121	12126
chr8	CHG	OT	2	4	136	11014	156	12236
chr8	CHG	OT	2	40	123	11127	133	12442
chr8	CHG	OT	2	41	103	10847	112	12031
chr8	CHG	OT	2	42	113	10975	128	12194
chr8	CHG	OT	2	43	117	10829	127	12017
chr8	CHG	OT	2	44	112	10872	127	12107
chr8	CHG	OT	2	45	112	10894	122	12085
chr8	CHG	OT	2	46	111	11088	128	12272
chr8	CHG	OT	2	47	142	11020	154	12209
chr8	CHG	OT	2	48	127	10830	139	12044
chr8	CHG	OT	2	49	109	10923	122	12104
chr8	CHG	OT	2	5	120	10848	137	12034
chr8	CHG	OT	2	50	107	10938	122	12154
chr8	CHG	OT	2	51	124	10944	132	12188
chr8	CHG	OT	2	52	130	10993	140	12124
chr8	CHG	OT	2	53	101	10819	120	11975
chr8	CHG	OT	2	54	123	10861	134	12087
chr8	CHG	OT	2	55	122	10974	132	12247
chr8	CHG	OT	2	56	115	10967	130	12158
chr8	CHG	OT	2	57	132	10905	145	12115
chr8	CHG	OT	2	58	107	10875	119	12049
chr8	CHG	OT	2	59	108	10917	116	12110
chr8	CHG	OT	2	6	112	10996	124	12221
chr8	CHG	OT	2	60	120	10860	134	12027
chr8	CHG	OT	2	61	120	10853	134	12039
chr8	CHG	OT	2	62	130	10898	150	12154
chr8	CHG	OT	2	63	115	10960	122	12172
chr8	CHG	OT	2	64	123	10865	140	12086
chr8	CHG	OT	2	65	107	10792	119	12020
chr8	CHG	OT	2	66	120	11139	131	12394
chr8	CHG	OT	2	67	131	10834	147	12037
chr8	CHG	OT	2	68	130	10813	148	11959
chr8	CHG	OT	2	69	126	10781	137	12000
chr8	CHG	OT	2	7	123	10765	136	11935
chr8	CHG	OT	2	70	113	10947	127	12186
chr8	CHG	OT	2	71	112	10886	121	12047
chr8	CHG	OT	2	72	130	10796	145	11977
chr8	CHG	OT	2	73	115	10719	129	11934
chr8	CHG	OT	2	74	143	10778	158	11981
chr8	CHG	OT	2	75	119	10828	142	11991
chr8	CHG	OT	2	76	104	10738	116	11933
chr8	CHG	OT	2	77	134	10605	148	11770
chr8	CHG	OT	2	78	109	10857	121	12069
chr8	CHG	OT	2	79	113	10453	122	11629
chr8	CHG	OT	2	8	132	10981	141	12155
chr8	CHG	OT	2	80	107	10507	117	11654
chr8	CHG	OT	2	81	110	10546	124	11724
chr8	CHG	OT	2	82	127	10643	140	11825
chr8	CHG	OT	2	83	112	10635	123	11728
chr8	CHG	OT	2	84	128	10635	137	11866
chr8	CHG	OT	2	85	111	10491	126	11653
chr8	CHG	OT	2	86	118	10504	131	11697
chr8	CHG	OT	2	87	122	10345	136	11449
chr8	CHG	OT	2	88	106	10546	117	11749
chr8	CHG	OT	2	89	133	10464	148	11632
chr8	CHG	OT	2	9	109	11275	123	12526
chr8	CHG	OT	2	90	98	10261	109	11461
chr8	CHG	OT	2	91	109	10679	117	11910
chr8	CHG	OT	2	92	122	10629	139	11811
chr8	CHG	OT	2	93	125	10103	144	11180
chr8	CHG	OT	2	94	123	10173	140	11278
chr8	CHG	OT	2	95	138	10418	154	11611
chr8	CHG	OT	2	96	119	10033	132	11119
chr8	CHG	OT	2	97	122	9411	136	10437
chr8	CHG	OT	2	98	116	8595	126	9597
chr8	CHG	OT	2	99	103	10463	111	11548
chr8	CpG	OB	1	1	1700	488	1900	536
chr8	CpG	OB	1	10	1592	473	1773	531
chr8	CpG	OB	1	100	1217	269	1325	299
chr8	CpG	OB	1	101	1531	418	1685	460
chr8	CpG	OB	1	11	1698	430	1886	484
chr8	CpG	OB	1	12	1697	462	1890	510
chr8	CpG	OB	1	13	1730	449	1888	497
chr8	CpG	OB	1	14	1714	437	1883	476
chr8	CpG	OB	1	15	1701	463	1899	508
chr8	CpG	OB	1	16	1660	474	1812	533
chr8	CpG	OB	1	17	1682	444	1879	491
chr8	CpG	OB	1	18	1752	439	1942	487
chr8	CpG	OB	1	19	1647	462	1824	508
chr8	CpG	OB	1	2	1587	457	1761	506
chr8	CpG	OB	1	20	1656	461	1818	511
chr8	CpG	OB	1	21	1713	439	1897	482
chr8	CpG	OB	1	22	1768	445	1953	500
chr8	CpG	OB	1	23	1718	463	1911	512
chr8	CpG	OB	1	24	1682	511	1858	560
chr8	CpG	OB	1	25	1657	464	1821	512
chr8	CpG	OB	1	26	1664	457	1844	509
chr8	CpG	OB	1	27	1711	440	1887	490
chr8	CpG	OB	1	28	1720	488	1900	549
chr8	CpG	OB	1	29	1700	504	1884	558
chr8	CpG	OB	1	3	1646	468	1827	515
chr8	CpG	OB	1	30	1717	478	1908	514
chr8	CpG	OB	1	31	1692	475	1856	518
chr8	CpG	OB	1	32	1685	471	1855	517
chr8	CpG	OB	1	33	1706	454	1919	513
chr8	CpG	OB	1	34	1768	444	1960	494
chr8	CpG	OB	1	35	1663	486	1833	537
chr8	CpG	OB	1	36	1610	453	1794	505
chr8	CpG	OB	1	37	1667	494	1846	545
chr8	CpG	OB	1	38	1695	466	1884	515
chr8	CpG	OB	1	39	1605	477	1783	530
chr8	CpG	OB	1	4	1663	425	1841	468
chr8	CpG	OB	1	40	1790	494	1974	543
chr8	CpG	OB	1	41	1717	484	1891	536
chr8	CpG	OB	1	42	1711	481	1908	532
chr8	CpG	OB	1	43	1679	486	1853	534
chr8	CpG	OB	1	44	1673	430	1846	482
chr8	CpG	OB	1	45	1667	491	1852	534
chr8	CpG	OB	1	46	1652	454	1824	511
chr8	CpG	OB	1	47	1665	456	1835	490
chr8	CpG	OB	1	48	1615	474	1782	523
chr8	CpG	OB	1	49	1688	471	1880	527
chr8	CpG	OB	1	5	1706	462	1904	524
chr8	CpG	OB	1	50	1658	460	1866	514
chr8	CpG	OB	1	51	1659	448	1864	488
chr8	CpG	OB	1	52	1690	464	1876	509
chr8	CpG	OB	1	53	1645	451	1834	510
chr8	CpG	OB	1	54	1686	480	1876	535
chr8	CpG	OB	1	55	1606	465	1757	521
chr8	CpG	OB	1	56	1667	471	1854	529
chr8	CpG	OB	1	57	1654	463	1836	516
chr8	CpG	OB	1	58	1656	460	1831	504
chr8	CpG	OB	1	59	1630	462	1816	520
chr8	CpG	OB	1	6	1731	446	1909	497
chr8	CpG	OB	1	60	1652	470	1836	513
chr8	CpG	OB	1	61	1648	438	1830	487
chr8	CpG	OB	1	62	1687	459	1902	507
chr8	CpG	OB	1	63	1654	451	1849	513
chr8	CpG	OB	1	64	1699	432	1904	480
chr8	CpG	OB	1	65	1618	454	1761	508
chr8	CpG	OB	1	66	1572	469	1751	521
chr8	CpG	OB	1	67	1673	467	1847	514
chr8	CpG	OB	1	68	1646	476	1821	514
chr8	CpG	OB	1	69	1589	484	1768	533
chr8	CpG	OB	1	7	1654	456	1835	498
chr8	CpG	OB	1	70	1626	429	1791	479
chr8	CpG	OB	1	71	1662	493	1838	552
chr8	CpG	OB	1	72	1706	444	1880	496
chr8	CpG	OB	1	73	1534	458	1670	509
chr8	CpG	OB	1	74	1608	498	1774	549
chr8	CpG	OB	1	75	1575	446	1753	496
chr8	CpG	OB	1	76	1588	486	1752	542
chr8	CpG	OB	1	77	1617	414	1809	468
chr8	CpG	OB	1	78	1651	494	1860	537
chr8	CpG	OB	1	79	1714	452	1889	513
chr8	CpG	OB	1	8	1741	443	1925	487
chr8	CpG	OB	1	80	1630	440	1783	483
chr8	CpG	OB	1	81	1637	455	1813	503
chr8	CpG	OB	1	82	1697	475	1855	530
chr8	CpG	OB	1	83	1612	454	1784	500
chr8	CpG	OB	1	84	1647	419	1808	462
chr8	CpG	OB	1	85	1641	466	1822	520
chr8	CpG	OB	1	86	1606	425	1761	474
chr8	CpG	OB	1	87	1530	428	1713	468
chr8	CpG	OB	1	88	1605	414	1773	462
chr8	CpG	OB	1	89	1610	458	1759	511
chr8	CpG	OB	1	9	1667	498	1859	545
chr8	CpG	OB	1	90	1645	430	1836	476
chr8	CpG	OB	1	91	1673	458	1850	502
chr8	CpG	OB	1	92	1627	453	1817	498
chr8	CpG	OB	1	93	1792	455	1983	511
chr8	CpG	OB	1	94	1712	457	1884	515
chr8	CpG	OB	1	95	1463	350	1611	388
chr8	CpG	OB	1	96	1756	477	1952	527
chr8	CpG	OB	1	97	1550	394	1725	444
chr8	CpG	OB	1	98	1491	395	1661	433
chr8	CpG	OB	1	99	1345	372	1492	415
chr8	CpG	OB	2	1	252	4288	286	4761
chr8	CpG	OB	2	10	1602	452	1754	495
chr8	CpG	OB	2	100	1591	445	1789	498
chr8	CpG	OB	2	101	1626	482	1805	542
chr8	CpG	OB	2	11	1547	491	1719	540
chr8	CpG	OB	2	12	1556	409	1738	452
chr8	CpG	OB	2	13	1642	491	1829	531
chr8	CpG	OB	2	14	1571	448	1748	507
chr8	CpG	OB	2	15	1594	446	1760	498
chr8	CpG	OB	2	16	1521	450	1676	501
chr8	CpG	OB	2	17	1623	511	1773	573
chr8	CpG	OB	2	18	1614	493	1806	544
chr8	CpG	OB	2	19	1615	473	1820	548
chr8	CpG	OB	2	2	614	1454	674	1616
chr8	CpG	OB	2	20	1506	462	1709	499
chr8	CpG	OB	2	21	1632	483	1812	541
chr8	CpG	OB	2	22	1614	469	1780	524
chr8	CpG	OB	2	23	1663	458	1877	511
chr8	CpG	OB	2	24	1597	409	1781	434
chr8	CpG	OB	2	25	1641	465	1801	507
chr8	CpG	OB	2	26	1640	474	1818	539
chr8	CpG	OB	2	27	1619	475	1815	516
chr8	CpG	OB	2	28	1705	465	1897	498
chr8	CpG	OB	2	29	1580	411	1771	449
chr8	CpG	OB	2	3	1051	401	1150	438
chr8	CpG	OB	2	30	1630	458	1800	527
chr8	CpG	OB	2	31	1539	455	1755	502
chr8	CpG	OB	2	32	1639	451	1801	500
chr8	CpG	OB	2	33	1623	483	1797	529
chr8	CpG	OB	2	34	1669	490	1863	550
chr8	CpG	OB	2	35	1658	459	1871	507
chr8	CpG	OB	2	36	1626	459	1800	508
chr8	CpG	OB	2	37	1673	467	1877	497
chr8	CpG	OB	2	38	1651	442	1833	496
chr8	CpG	OB	2	39	1644	475	1831	522
chr8	CpG	OB	2	4	1391	436	1553	471
chr8	CpG	OB	2	40	1636	467	1800	506
chr8	CpG	OB	2	41	1659	479	1841	531
chr8	CpG	OB	2	42	1709	470	1913	519
chr8	CpG	OB	2	43	1641	482	1794	535
chr8	CpG	OB	2	44	1603	446	1781	502
chr8	CpG	OB	2	45	1566	486	1736	535
chr8	CpG	OB	2	46	1683	516	1861	587
chr8	CpG	OB	2	47	1729	465	1926	520
chr8	CpG	OB	2	48	1605	471	1808	514
chr8	CpG	OB	2	49	1632	492	1820	546
chr8	CpG	OB	2	5	1528	420	1714	460
chr8	CpG	OB	2	50	1625	487	1803	537
chr8	CpG	OB	2	51	1629	485	1813	529
chr8	CpG	OB	2	52	1624	451	1803	502
chr8	CpG	OB	2	53	1658	462	1833	525
chr8	CpG	OB	2	54	1631	469	1792	518
chr8	CpG	OB	2	55	1665	446	1844	493
chr8	CpG	OB	2	56	1652	440	1826	476
chr8	CpG	OB	2	57	1767	480	1948	534
chr8	CpG	OB	2	58	1664	489	1843	542
chr8	CpG	OB	2	59	1624	480	1806	529
chr8	CpG	OB	2	6	1589	442	1753	493
chr8	CpG	OB	2	60	1661	468	1829	534
chr8	CpG	OB	2	61	1697	453	1863	499
chr8	CpG	OB	2	62	1704	505	1908	567
chr8	CpG	OB	2	63	1650	484	1828	551
chr8	CpG	OB	2	64	1657	456	1832	506
chr8	CpG	OB	2	65	1686	444	1856	501
chr8	CpG	OB	2	66	1651	450	1820	496
chr8	CpG	OB	2	67	1692	447	1881	477
chr8	CpG	OB	2	68	1691	497	1888	555
chr8	CpG	OB	2	69	1701	492	1882	554
chr8	CpG	OB	2	7	1801	494	1994	542
chr8	CpG	OB	2	70	1690	472	1877	529
chr8	CpG	OB	2	71	1675	504	1886	548
chr8	CpG	OB	2	72	1664	465	1848	508
chr8	CpG	OB	2	73	1704	476	1915	533
chr8	CpG	OB	2	74	1697	480	1883	524
chr8	CpG	OB	2	75	1684	487	1866	547
chr8	CpG	OB	2	76	1621	480	1798	517
chr8	CpG	OB	2	77	1625	485	1808	531
chr8	CpG	OB	2	78	1612	497	1783	554
chr8	CpG	OB	2	79	1671	447	1850	494
chr8	CpG	OB	2	8	1457	442	1607	480
chr8	CpG	OB	2	80	1641	526	1796	585
chr8	CpG	OB	2	81	1678	475	1875	520
chr8	CpG	OB	2	82	1704	529	1909	584
chr8	CpG	OB	2	83	1691	453	1888	499
chr8	CpG	OB	2	84	1661	460	1839	517
chr8	CpG	OB	2	85	1681	445	1875	494
chr8	CpG	OB	2	86	1617	456	1793	505
chr8	CpG	OB	2	87	1603	453	1789	503
chr8	CpG	OB	2	88	1647	482	1811	540
chr8	CpG	OB	2	89	1659	470	1854	508
chr8	CpG	OB	2	9	1709	445	1886	488
chr8	CpG	OB	2	90	1677	499	1888	566
chr8	CpG	OB	2	91	1649	436	1823	487
chr8	CpG	OB	2	92	1686	489	1861	559
chr8	CpG	OB	2	93	1707	480	1899	543
chr8	CpG	OB	2	94	1752	469	1979	525
chr8	CpG	OB	2	95	1673	504	1879	551
chr8	CpG	OB	2	96	1608	439	1767	489
chr8	CpG	OB	2	97	1665	494	1814	529
chr8	CpG	OB	2	98	1660	453	1841	511
chr8	CpG	OB	2	99	1671	508	1871	552
chr8	CpG	OT	1	1	1424	404	1580	457
chr8	CpG	OT	1	10	1517	440	1685	488
chr8	CpG	OT	1	100	1651	490	1846	538
chr8	CpG	OT	1	101	1668	446	1861	503
chr8	CpG	OT	1	11	1626	443	1820	493
chr8	CpG	OT	1	12	1637	469	1804	527
chr8	CpG	OT	1	13	1580	385	1777	431
chr8	CpG	OT	1	14	1602	400	1789	431
chr8	CpG	OT	1	15	1625	428	1814	473
chr8	CpG	OT	1	16	1640	447	1820	489
chr8	CpG	OT	1	17	1649	403	1809	444
chr8	CpG	OT	1	18	1611	430	1799	478
chr8	CpG	OT	1	19	1617	449	1787	493
chr8	CpG	OT	1	2	1102	282	1239	305
chr8	CpG	OT	1	20	1623	464	1802	517
chr8	CpG	OT	1	21	1632	432	1785	480
chr8	CpG	OT	1	22	1579	455	1763	505
chr8	CpG	OT	1	23	1619	443	1832	491
chr8	CpG	OT	1	24	1614	427	1778	473
chr8	CpG	OT	1	25	1570	489	1749	537
chr8	CpG	OT	1	26	1660	468	1841	524
chr8	CpG	OT	1	27	1578	467	1730	518
chr8	CpG	OT	1	28	1603	432	1804	486
chr8	CpG	OT	1	29	1634	488	1808	537
chr8	CpG	OT	1	3	1372	407	1529	457
chr8	CpG	OT	1	30	1621	437	1790	480
chr8	CpG	OT	1	31	1628	432	1820	484
chr8	CpG	OT	1	32	1632	445	1805	508
chr8	CpG	OT	1	33	1664	421	1848	480
chr8	CpG	OT	1	34	1607	443	1782	499
chr8	CpG	OT	1	35	1622	447	1799	493
chr8	CpG	OT	1	36	1636	493	1824	550
chr8	CpG	OT	1	37	1658	435	1842	482
chr8	CpG	OT	1	38	1618	419	1792	461
chr8	CpG	OT	1	39	1583	444	1763	484
chr8	CpG	OT	1	4	1529	404	1693	456
chr8	CpG	OT	1	40	1647	451	1835	507
chr8	CpG	OT	1	41	1600	443	1780	505
chr8	CpG	OT	1	42	1651	444	1853	482
chr8	CpG	OT	1	43	1691	447	1871	500
chr8	CpG	OT	1	44	1717	453	1870	513
chr8	CpG	OT	1	45	1676	494	1892	550
chr8	CpG	OT	1	46	1669	455	1855	504
chr8	CpG	OT	1	47	1706	458	1895	515
chr8	CpG	OT	1	48	1658	414	1819	466
chr8	CpG	OT	1	49	1693	430	1885	474
chr8	CpG	OT	1	5	1550	390	1725	435
chr8	CpG	OT	1	50	1710	484	1921	527
chr8	CpG	OT	1	51	1610	469	1778	529
chr8	CpG	OT	1	52	1663	449	1851	490
chr8	CpG	OT	1	53	1679	461	1853	509
chr8	CpG	OT	1	54	1653	479	1838	522
chr8	CpG	OT	1	55	1689	440	1866	493
chr8	CpG	OT	1	56	1648	458	1835	510
chr8	CpG	OT	1	57	1629	468	1810	530
chr8	CpG	OT	1	58	1671	446	1869	502
chr8	CpG	OT	1	59	1685	459	1878	508
chr8	CpG	OT	1	6	1782	440	1978	486
chr8	CpG	OT	1	60	1683	473	1875	526
chr8	CpG	OT	1	61	1679	424	1860	475
chr8	CpG	OT	1	62	1658	447	1825	493
chr8	CpG	OT	1	63	1692	441	1874	490
chr8	CpG	OT	1	64	1670	471	1870	529
chr8	CpG	OT	1	65	1616	451	1803	497
chr8	CpG	OT	1	66	1656	454	1849	506
chr8	CpG	OT	1	67	1675	458	1869	506
chr8	CpG	OT	1	68	1599	434	1780	481
chr8	CpG	OT	1	69	1724	432	1898	478
chr8	CpG	OT	1	7	1545	361	1716	395
chr8	CpG	OT	1	70	1698	454	1895	520
chr8	CpG	OT	1	71	1636	449	1827	489
chr8	CpG	OT	1	72	1704	453	1883	512
chr8	CpG	OT	1	73	1721	459	1925	500
chr8	CpG	OT	1	74	1651	491	1836	537
chr8	CpG	OT	1	75	1718	442	1906	502
chr8	CpG	OT	1	76	1638	472	1832	529
chr8	CpG	OT	1	77	1663	471	1827	530
chr8	CpG	OT	1	78	1661	447	1862	494
chr8	CpG	OT	1	79	1586	476	1766	528
chr8	CpG	OT	1	8	1620	454	1805	499
chr8	CpG	OT	1	80	1637	455	1806	526
chr8	CpG	OT	1	81	1616	467	1763	516
chr8	CpG	OT	1	82	1623	486	1801	533
chr8	CpG	OT	1	83	1677	475	1865	533
chr8	CpG	OT	1	84	1661	464	1837	514
chr8	CpG	OT	1	85	1679	476	1871	527
chr8	CpG	OT	1	86	1695	475	1922	539
chr8	CpG	OT	1	87	1676	428	1850	490
chr8	CpG	OT	1	88	1708	465	1897	515
chr8	CpG	OT	1	89	1641	474	1829	522
chr8	CpG	OT	1	9	1695	464	1861	516
chr8	CpG	OT	1	90	1639	453	1841	507
chr8	CpG	OT	1	91	1654	493	1854	552
chr8	CpG	OT	1	92	1606	426	1802	477
chr8	CpG	OT	1	93	1638	436	1815	482
chr8	CpG	OT	1	94	1718	422	1901	464
chr8	CpG	OT	1	95	1650	494	1818	552
chr8	CpG	OT	1	96	1627	471	1802	526
chr8	CpG	OT	1	97	1696	438	1909	492
chr8	CpG	OT	1	98	1627	472	1806	542
chr8	CpG	OT	1	99	1687	456	1858	495
chr8	CpG	OT	2	1	1685	471	1883	541
chr8	CpG	OT	2	10	1711	456	1890	504
chr8	CpG	OT	2	100	625	1397	689	1543
chr8	CpG	OT	2	101	239	4125	276	4571
chr8	CpG	OT	2	11	1641	478	1817	523
chr8	CpG	OT	2	12	1654	492	1824	551
chr8	CpG	OT	2	13	1676	450	1847	498
chr8	CpG	OT	2	14	1648	488	1806	541
chr8	CpG	OT	2	15	1659	448	1846	502
chr8	CpG	OT	2	16	1670	542	1851	610
chr8	CpG	OT	2	17	1635	440	1790	477
