chr	start	end	direction	loop_distance	n_loops	cpg_overlap	gc_content	distance_bin	group
chr4	14425000	14450000	up_in_mutant	650000	3	FALSE	0.39794408223671	500kb-1Mb	gained
chr4	20100000	20125000	up_in_mutant	1250000	2	FALSE	0.40394384224631	>1Mb	gained
chr4	20120000	20130000	up_in_mutant	1240000	1	FALSE	0.40965903409659	>1Mb	gained
chr4	20770000	20780000	up_in_mutant	660000	1	TRUE	0.410758924107589	500kb-1Mb	gained
chr4	20775000	20800000	up_in_mutant	275000	1	TRUE	0.410823567057318	200-500kb	gained
chr4	21350000	21375000	up_in_mutant	1350000	2	FALSE	0.403983840646374	>1Mb	gained
chr4	21360000	21370000	up_in_mutant	1340000	2	FALSE	0.407459254074593	>1Mb	gained
chr4	22470000	22480000	up_in_mutant	1680000	1	TRUE	0.436556344365563	>1Mb	gained
chr4	24150000	24160000	up_in_mutant	1680000	1	FALSE	0.382061793820618	>1Mb	gained
chr4	33395000	33400000	up_in_mutant	835000	1	FALSE	0.386722655468906	500kb-1Mb	gained
chr4	34230000	34235000	up_in_mutant	835000	1	FALSE	0.42751449710058	500kb-1Mb	gained
chr4	39325000	39350000	up_in_mutant	350000	1	FALSE	0.378144874205032	200-500kb	gained
chr4	39340000	39350000	up_in_mutant	350000	2	FALSE	0.376562343765623	200-500kb	gained
chr4	45100000	45110000	up_in_mutant	170000	1	TRUE	0.462653734626537	<200kb	gained
chr4	45100000	45125000	up_in_mutant	750000	2	TRUE	0.447902083916643	500kb-1Mb	gained
chr4	45400000	45425000	up_in_mutant	450000	1	TRUE	0.493460261589536	200-500kb	gained
chr4	45410000	45420000	up_in_mutant	350000	2	FALSE	0.50984901509849	200-500kb	gained
chr4	45850000	45875000	up_in_mutant	750000	2	FALSE	0.487980480780769	500kb-1Mb	gained
chr4	45940000	45950000	up_in_mutant	180000	1	FALSE	0.493950604939506	<200kb	gained
chr4	46120000	46130000	up_in_mutant	180000	1	FALSE	0.464953504649535	<200kb	gained
chr4	46610000	46615000	up_in_mutant	425000	1	TRUE	0.522295540891822	200-500kb	gained
chr4	47035000	47040000	up_in_mutant	425000	1	FALSE	0.526894621075785	200-500kb	gained
chr4	47100000	47125000	up_in_mutant	275000	1	FALSE	0.488940442382305	200-500kb	gained
chr4	47120000	47130000	up_in_mutant	280000	2	FALSE	0.474652534746525	200-500kb	gained
chr4	47225000	47250000	up_in_mutant	175000	3	TRUE	0.492260309587617	<200kb	gained
chr4	47230000	47240000	up_in_mutant	110000	1	FALSE	0.494750524947505	<200kb	gained
chr4	47240000	47250000	up_in_mutant	150000	1	TRUE	0.49025097490251	<200kb	gained
chr4	47250000	47260000	up_in_mutant	1e+05	1	FALSE	0.5000499950005	<200kb	gained
chr4	47350000	47355000	up_in_mutant	60000	1	TRUE	0.52369526094781	<200kb	gained
chr4	47350000	47360000	up_in_mutant	1e+05	1	TRUE	0.444555544445555	<200kb	gained
chr4	47350000	47375000	up_in_mutant	125000	1	TRUE	0.401103955841766	<200kb	gained
chr4	47375000	47400000	up_in_mutant	275000	2	FALSE	0.391104355825767	200-500kb	gained
chr4	47390000	47400000	up_in_mutant	150000	1	FALSE	0.408059194080592	<200kb	gained
chr4	47400000	47410000	up_in_mutant	280000	1	FALSE	0.394060593940606	200-500kb	gained
chr4	47400000	47425000	up_in_mutant	175000	1	FALSE	0.420943162273509	<200kb	gained
chr4	48690000	48695000	up_in_mutant	80000	1	FALSE	0.448910217956409	<200kb	gained
chr4	48770000	48775000	up_in_mutant	80000	1	FALSE	0.449910017996401	<200kb	gained
chr4	48770000	48780000	up_in_mutant	480000	1	FALSE	0.438556144385561	200-500kb	gained
chr4	49250000	49260000	up_in_mutant	480000	1	FALSE	0.402959704029597	200-500kb	gained
chr4	55500000	55525000	up_in_mutant	975000	1	TRUE	0.445902163913443	500kb-1Mb	gained
chr4	55510000	55520000	up_in_mutant	1170000	3	TRUE	0.466153384661534	>1Mb	gained
chr4	56475000	56500000	up_in_mutant	975000	2	FALSE	0.427542898284069	500kb-1Mb	gained
chr4	56490000	56500000	up_in_mutant	980000	2	FALSE	0.429157084291571	500kb-1Mb	gained
chr4	56675000	56700000	up_in_mutant	325000	2	FALSE	0.450141994320227	200-500kb	gained
chr4	56680000	56690000	up_in_mutant	1170000	2	FALSE	0.474252574742526	>1Mb	gained
chr4	57605000	57610000	up_in_mutant	160000	1	FALSE	0.444511097780444	<200kb	gained
chr4	57670000	57680000	up_in_mutant	230000	2	FALSE	0.457154284571543	200-500kb	gained
chr4	57880000	57890000	up_in_mutant	210000	1	FALSE	0.448555144485551	200-500kb	gained
chr4	57900000	57910000	up_in_mutant	230000	1	FALSE	0.477052294770523	200-500kb	gained
chr4	57900000	57925000	up_in_mutant	325000	2	FALSE	0.470501179952802	200-500kb	gained
chr4	58080000	58085000	up_in_mutant	125000	1	FALSE	0.444311137772446	<200kb	gained
chr4	58200000	58225000	up_in_mutant	3e+05	1	TRUE	0.418703251869925	200-500kb	gained
chr4	72175000	72200000	up_in_mutant	1375000	2	TRUE	0.412703491860326	>1Mb	gained
chr4	73025000	73050000	up_in_mutant	850000	1	FALSE	0.367545298188072	500kb-1Mb	gained
chr4	77080000	77090000	up_in_mutant	430000	1	FALSE	0.39016098390161	200-500kb	gained
chr4	77510000	77520000	up_in_mutant	430000	1	FALSE	0.376762323767623	200-500kb	gained
chr4	88850000	88875000	up_in_mutant	275000	1	TRUE	0.422823087076517	200-500kb	gained
chr4	88870000	88880000	up_in_mutant	250000	1	FALSE	0.426757324267573	200-500kb	gained
chr4	89120000	89130000	up_in_mutant	250000	1	FALSE	0.41015898410159	200-500kb	gained
chr4	89125000	89150000	up_in_mutant	275000	1	TRUE	0.441222351105956	200-500kb	gained
chr4	96270000	96280000	up_in_mutant	410000	1	FALSE	0.387061293870613	200-500kb	gained
chr4	96680000	96690000	up_in_mutant	410000	1	FALSE	0.394960503949605	200-500kb	gained
chr4	96700000	96710000	up_in_mutant	70000	1	FALSE	0.394960503949605	<200kb	gained
chr4	98720000	98725000	up_in_mutant	170000	1	FALSE	0.450909818036393	<200kb	gained
chr4	105150000	105160000	up_in_mutant	790000	1	TRUE	0.471252874712529	500kb-1Mb	gained
chr4	105150000	105175000	up_in_mutant	775000	1	TRUE	0.452781888724451	500kb-1Mb	gained
chr4	105925000	105950000	up_in_mutant	775000	1	FALSE	0.433022679092836	500kb-1Mb	gained
chr4	105940000	105950000	up_in_mutant	790000	1	FALSE	0.441755824417558	500kb-1Mb	gained
chr4	107400000	107425000	up_in_mutant	250000	1	FALSE	0.438582456701732	200-500kb	gained
chr4	107420000	107425000	up_in_mutant	180000	1	FALSE	0.44371125774845	<200kb	gained
chr4	107600000	107605000	up_in_mutant	180000	1	FALSE	0.509898020395921	<200kb	gained
chr4	107650000	107675000	up_in_mutant	250000	2	FALSE	0.489380424783009	200-500kb	gained
chr4	107935000	107940000	up_in_mutant	135000	1	FALSE	0.483103379324135	<200kb	gained
chr4	111320000	111330000	up_in_mutant	3e+05	1	FALSE	0.407059294070593	200-500kb	gained
chr4	111490000	111500000	up_in_mutant	130000	1	FALSE	0.438556144385561	<200kb	gained
chr4	111620000	111630000	up_in_mutant	3e+05	2	FALSE	0.456554344565543	200-500kb	gained
chr4	114325000	114350000	up_in_mutant	3e+05	1	FALSE	0.420423183072677	200-500kb	gained
chr4	114340000	114350000	up_in_mutant	290000	1	FALSE	0.448055194480552	200-500kb	gained
chr4	114400000	114410000	up_in_mutant	230000	1	TRUE	0.505549445055494	200-500kb	gained
chr4	114625000	114650000	up_in_mutant	3e+05	2	FALSE	0.457941682332707	200-500kb	gained
chr4	114630000	114640000	up_in_mutant	290000	2	FALSE	0.452254774522548	200-500kb	gained
chr4	114650000	114675000	up_in_mutant	275000	1	FALSE	0.474421023159074	200-500kb	gained
chr4	114660000	114670000	up_in_mutant	250000	1	FALSE	0.497350264973503	200-500kb	gained
chr4	114910000	114920000	up_in_mutant	250000	1	FALSE	0.46015398460154	200-500kb	gained
chr4	114925000	114950000	up_in_mutant	3e+05	2	TRUE	0.484580616775329	200-500kb	gained
chr4	115900000	115905000	up_in_mutant	50000	1	FALSE	0.495100979804039	<200kb	gained
chr4	115950000	115955000	up_in_mutant	50000	1	FALSE	0.520095980803839	<200kb	gained
chr4	117325000	117350000	up_in_mutant	175000	1	FALSE	0.482380704771809	<200kb	gained
chr4	117865000	117870000	up_in_mutant	35000	1	TRUE	0.550089982003599	<200kb	gained
chr4	118215000	118220000	up_in_mutant	75000	1	FALSE	0.525694861027794	<200kb	gained
chr4	118290000	118295000	up_in_mutant	75000	1	TRUE	0.550689862027595	<200kb	gained
chr4	118980000	118990000	up_in_mutant	330000	1	FALSE	0.482751724827517	200-500kb	gained
chr4	123450000	123475000	up_in_mutant	2900000	1	FALSE	0.414023439062437	>1Mb	gained
chr4	123950000	123960000	up_in_mutant	720000	1	FALSE	0.487751224877512	500kb-1Mb	gained
chr4	124220000	124230000	up_in_mutant	450000	1	FALSE	0.465853414658534	200-500kb	gained
chr4	124225000	124250000	up_in_mutant	425000	1	FALSE	0.466901323947042	200-500kb	gained
chr4	124650000	124675000	up_in_mutant	425000	1	TRUE	0.535138594456222	200-500kb	gained
chr4	124670000	124680000	up_in_mutant	720000	2	FALSE	0.505649435056494	500kb-1Mb	gained
chr4	125110000	125120000	up_in_mutant	850000	1	FALSE	0.522447755224478	500kb-1Mb	gained
chr4	125230000	125235000	up_in_mutant	730000	1	FALSE	0.480103979204159	500kb-1Mb	gained
chr4	125700000	125710000	up_in_mutant	210000	1	FALSE	0.528347165283472	200-500kb	gained
chr4	125960000	125965000	up_in_mutant	730000	1	FALSE	0.470905818836233	500kb-1Mb	gained
chr4	125960000	125970000	up_in_mutant	850000	1	FALSE	0.479152084791521	500kb-1Mb	gained
chr4	125975000	126000000	up_in_mutant	1e+06	1	FALSE	0.480700771969121	500kb-1Mb	gained
chr4	127980000	127990000	up_in_mutant	150000	1	TRUE	0.543845615438456	<200kb	gained
chr4	128175000	128180000	up_in_mutant	185000	1	FALSE	0.507698460307938	<200kb	gained
chr4	131860000	131865000	up_in_mutant	240000	1	FALSE	0.485502899420116	200-500kb	gained
chr4	132100000	132105000	up_in_mutant	240000	1	FALSE	0.433513297340532	200-500kb	gained
chr4	135310000	135320000	up_in_mutant	90000	1	FALSE	0.493850614938506	<200kb	gained
chr4	135510000	135520000	up_in_mutant	150000	1	FALSE	0.512548745125487	<200kb	gained
chr4	135660000	135670000	up_in_mutant	150000	1	FALSE	0.481051894810519	<200kb	gained
chr4	135705000	135710000	up_in_mutant	60000	1	FALSE	0.512897420515897	<200kb	gained
chr4	135765000	135770000	up_in_mutant	60000	1	FALSE	0.517896420715857	<200kb	gained
chr4	136070000	136080000	up_in_mutant	90000	1	FALSE	0.488151184881512	<200kb	gained
chr4	136160000	136170000	up_in_mutant	90000	1	FALSE	0.477452254774523	<200kb	gained
chr4	139680000	139690000	up_in_mutant	170000	1	FALSE	0.512848715128487	<200kb	gained
chr4	139850000	139860000	up_in_mutant	430000	2	FALSE	0.526447355264474	200-500kb	gained
chr4	139870000	139875000	up_in_mutant	380000	1	FALSE	0.513297340531894	200-500kb	gained
chr4	140250000	140255000	up_in_mutant	380000	1	FALSE	0.483903219356129	200-500kb	gained
chr4	140780000	140790000	up_in_mutant	170000	1	FALSE	0.517248275172483	<200kb	gained
chr4	140785000	140790000	up_in_mutant	115000	1	FALSE	0.540491901619676	<200kb	gained
chr4	140820000	140825000	up_in_mutant	80000	1	FALSE	0.533493301339732	<200kb	gained
chr4	140900000	140905000	up_in_mutant	115000	2	FALSE	0.516096780643871	<200kb	gained
chr4	140950000	140960000	up_in_mutant	170000	1	FALSE	0.486551344865513	<200kb	gained
chr4	144890000	144895000	up_in_mutant	150000	1	TRUE	0.531493701259748	<200kb	gained
chr4	144890000	144900000	up_in_mutant	130000	1	TRUE	0.508149185081492	<200kb	gained
chr4	148680000	148690000	up_in_mutant	390000	1	FALSE	0.524447555244476	200-500kb	gained
chr4	148700000	148710000	up_in_mutant	370000	1	FALSE	0.523947605239476	200-500kb	gained
chr4	149070000	149080000	up_in_mutant	390000	2	FALSE	0.487851214878512	200-500kb	gained
chr4	152325000	152330000	up_in_mutant	110000	1	TRUE	0.512297540491902	<200kb	gained
chr4	152435000	152440000	up_in_mutant	110000	1	FALSE	0.540891821635673	<200kb	gained
chr4	153170000	153180000	up_in_mutant	770000	2	FALSE	0.487051294870513	500kb-1Mb	gained
chr4	153475000	153500000	up_in_mutant	450000	1	TRUE	0.532098716051358	200-500kb	gained
chr4	153480000	153490000	up_in_mutant	460000	2	TRUE	0.560743925607439	200-500kb	gained
chr4	153925000	153950000	up_in_mutant	450000	1	FALSE	0.489580416783329	200-500kb	gained
chr4	153940000	153950000	up_in_mutant	770000	2	FALSE	0.505749425057494	500kb-1Mb	gained
chr4	154025000	154050000	up_in_mutant	775000	1	FALSE	0.50509979600816	500kb-1Mb	gained
chr4	154050000	154075000	up_in_mutant	250000	2	FALSE	0.520619175232991	200-500kb	gained
chr4	154300000	154325000	up_in_mutant	250000	1	TRUE	0.495340186392544	200-500kb	gained
chr4	154320000	154330000	up_in_mutant	350000	1	FALSE	0.525947405259474	200-500kb	gained
chr4	154325000	154350000	up_in_mutant	325000	1	TRUE	0.537538498460062	200-500kb	gained
chr4	154650000	154675000	up_in_mutant	325000	1	FALSE	0.502979880804768	200-500kb	gained
chr4	154670000	154680000	up_in_mutant	350000	2	FALSE	0.501149885011499	200-500kb	gained
chr5	3325000	3350000	up_in_mutant	175000	1	TRUE	0.43786248550058	<200kb	gained
chr5	3340000	3350000	up_in_mutant	2e+05	2	TRUE	0.482851714828517	<200kb	gained
chr5	3500000	3525000	up_in_mutant	375000	2	FALSE	0.437542498300068	200-500kb	gained
chr5	3510000	3520000	up_in_mutant	370000	2	FALSE	0.44035596440356	200-500kb	gained
chr5	3540000	3550000	up_in_mutant	2e+05	1	TRUE	0.445555444455554	<200kb	gained
chr5	4960000	4970000	up_in_mutant	3e+05	1	FALSE	0.446955304469553	200-500kb	gained
chr5	5260000	5270000	up_in_mutant	3e+05	1	FALSE	0.413258674132587	200-500kb	gained
chr5	12030000	12040000	up_in_mutant	5e+05	1	FALSE	0.350764923507649	200-500kb	gained
chr5	12550000	12575000	up_in_mutant	1700000	3	FALSE	0.362825486980521	>1Mb	gained
chr5	13400000	13425000	up_in_mutant	850000	1	FALSE	0.34890604375825	500kb-1Mb	gained
chr5	13625000	13650000	up_in_mutant	575000	1	FALSE	0.389344426222951	500kb-1Mb	gained
chr5	14200000	14225000	up_in_mutant	1650000	2	FALSE	0.375704971801128	>1Mb	gained
chr5	14250000	14275000	up_in_mutant	1700000	1	FALSE	0.393864245430183	>1Mb	gained
chr5	21260000	21270000	up_in_mutant	160000	1	FALSE	0.473152684731527	<200kb	gained
chr5	21425000	21450000	up_in_mutant	2e+05	1	TRUE	0.410623575056998	<200kb	gained
chr5	21625000	21650000	up_in_mutant	2e+05	1	FALSE	0.441182352705892	<200kb	gained
chr5	21640000	21650000	up_in_mutant	220000	1	FALSE	0.448755124487551	200-500kb	gained
chr5	22750000	22760000	up_in_mutant	470000	1	FALSE	0.391360863913609	200-500kb	gained
chr5	22750000	22775000	up_in_mutant	450000	1	FALSE	0.395544178232871	200-500kb	gained
chr5	23220000	23230000	up_in_mutant	470000	1	FALSE	0.455854414558544	200-500kb	gained
chr5	25825000	25850000	up_in_mutant	1050000	1	FALSE	0.473701051957922	>1Mb	gained
chr5	26280000	26285000	up_in_mutant	595000	1	FALSE	0.447910417916417	500kb-1Mb	gained
chr5	26875000	26880000	up_in_mutant	595000	1	FALSE	0.423315336932613	500kb-1Mb	gained
chr5	26875000	26900000	up_in_mutant	1050000	1	FALSE	0.426462941482341	>1Mb	gained
chr5	27790000	27795000	up_in_mutant	50000	1	TRUE	0.493301339732054	<200kb	gained
chr5	28450000	28475000	up_in_mutant	575000	1	TRUE	0.518419263229471	500kb-1Mb	gained
chr5	29025000	29050000	up_in_mutant	575000	1	FALSE	0.406703731850726	500kb-1Mb	gained
chr5	33035000	33040000	up_in_mutant	105000	1	FALSE	0.474905018996201	<200kb	gained
chr5	33140000	33145000	up_in_mutant	105000	1	FALSE	0.42751449710058	<200kb	gained
chr5	33390000	33400000	up_in_mutant	190000	3	FALSE	0.488751124887511	<200kb	gained
chr5	33490000	33500000	up_in_mutant	1e+05	1	FALSE	0.506549345065493	<200kb	gained
chr5	33540000	33550000	up_in_mutant	150000	1	TRUE	0.516748325167483	<200kb	gained
chr5	33580000	33590000	up_in_mutant	190000	1	FALSE	0.502549745025497	<200kb	gained
chr5	34915000	34920000	up_in_mutant	125000	1	FALSE	0.514297140571886	<200kb	gained
chr5	35040000	35045000	up_in_mutant	125000	1	FALSE	0.575484903019396	<200kb	gained
chr5	35360000	35370000	up_in_mutant	150000	1	FALSE	0.512048795120488	<200kb	gained
chr5	35380000	35390000	up_in_mutant	120000	1	TRUE	0.536646335366463	<200kb	gained
chr5	35510000	35520000	up_in_mutant	150000	1	FALSE	0.52964703529647	<200kb	gained
chr5	35890000	35895000	up_in_mutant	80000	1	TRUE	0.53869226154769	<200kb	gained
chr5	35970000	35975000	up_in_mutant	80000	1	FALSE	0.500499900019996	<200kb	gained
chr5	36030000	36035000	up_in_mutant	365000	1	FALSE	0.489702059588082	200-500kb	gained
chr5	36030000	36040000	up_in_mutant	190000	1	FALSE	0.4996500349965	<200kb	gained
chr5	36220000	36230000	up_in_mutant	190000	1	FALSE	0.502849715028497	<200kb	gained
chr5	36395000	36400000	up_in_mutant	365000	1	TRUE	0.564487102579484	200-500kb	gained
chr5	36810000	36820000	up_in_mutant	290000	1	FALSE	0.553544645535446	200-500kb	gained
chr5	36830000	36840000	up_in_mutant	270000	1	TRUE	0.46945305469453	200-500kb	gained
chr5	37010000	37020000	up_in_mutant	90000	1	FALSE	0.473252674732527	<200kb	gained
chr5	37100000	37110000	up_in_mutant	290000	3	FALSE	0.516248375162484	200-500kb	gained
chr5	37275000	37300000	up_in_mutant	425000	1	FALSE	0.484500619975201	200-500kb	gained
chr5	37290000	37300000	up_in_mutant	420000	1	FALSE	0.485051494850515	200-500kb	gained
chr5	37700000	37725000	up_in_mutant	425000	1	FALSE	0.459461621535139	200-500kb	gained
chr5	37710000	37720000	up_in_mutant	420000	1	FALSE	0.484751524847515	200-500kb	gained
chr5	37950000	37960000	up_in_mutant	130000	1	FALSE	0.45015498450155	<200kb	gained
chr5	41050000	41055000	up_in_mutant	715000	1	FALSE	0.421315736852629	500kb-1Mb	gained
chr5	41120000	41130000	up_in_mutant	580000	1	FALSE	0.378362163783622	500kb-1Mb	gained
chr5	41765000	41770000	up_in_mutant	715000	1	FALSE	0.452309538092382	500kb-1Mb	gained
chr5	43835000	43840000	up_in_mutant	155000	1	FALSE	0.451709658068386	<200kb	gained
chr5	43990000	43995000	up_in_mutant	155000	1	FALSE	0.422715456908618	<200kb	gained
chr5	44300000	44305000	up_in_mutant	975000	1	FALSE	0.396720655868826	500kb-1Mb	gained
chr5	45275000	45280000	up_in_mutant	975000	1	FALSE	0.405118976204759	500kb-1Mb	gained
chr5	49970000	49980000	up_in_mutant	240000	1	FALSE	0.429157084291571	200-500kb	gained
chr5	50210000	50220000	up_in_mutant	240000	1	FALSE	0.402559744025597	200-500kb	gained
chr5	52050000	52075000	up_in_mutant	5e+05	1	FALSE	0.424863005479781	200-500kb	gained
chr5	54150000	54175000	up_in_mutant	3550000	1	FALSE	0.441022359105636	>1Mb	gained
chr5	57700000	57725000	up_in_mutant	3550000	1	TRUE	0.427422903083877	>1Mb	gained
chr5	57710000	57720000	up_in_mutant	2890000	1	TRUE	0.49045095490451	>1Mb	gained
chr5	64380000	64390000	up_in_mutant	480000	1	FALSE	0.465953404659534	200-500kb	gained
chr5	64505000	64510000	up_in_mutant	360000	1	FALSE	0.465906818636273	200-500kb	gained
chr5	64860000	64870000	up_in_mutant	480000	1	FALSE	0.463953604639536	200-500kb	gained
chr5	64865000	64870000	up_in_mutant	360000	1	FALSE	0.468106378724255	200-500kb	gained
chr5	66260000	66265000	up_in_mutant	110000	1	TRUE	0.437312537492501	<200kb	gained
chr5	67040000	67050000	up_in_mutant	190000	1	FALSE	0.459354064593541	<200kb	gained
chr5	67230000	67240000	up_in_mutant	190000	1	TRUE	0.456654334566543	<200kb	gained
chr5	72350000	72360000	up_in_mutant	360000	2	FALSE	0.424457554244576	200-500kb	gained
chr5	72710000	72720000	up_in_mutant	360000	1	FALSE	0.423157684231577	200-500kb	gained
chr5	72980000	72985000	up_in_mutant	90000	1	FALSE	0.438512297540492	<200kb	gained
chr5	73070000	73075000	up_in_mutant	90000	1	FALSE	0.450509898020396	<200kb	gained
chr5	73380000	73385000	up_in_mutant	245000	1	FALSE	0.457308538292342	200-500kb	gained
chr5	73635000	73640000	up_in_mutant	1e+05	1	FALSE	0.455108978204359	<200kb	gained
chr5	75850000	75875000	up_in_mutant	650000	2	FALSE	0.448142074317027	500kb-1Mb	gained
chr5	76100000	76125000	up_in_mutant	250000	1	FALSE	0.424543018279269	200-500kb	gained
chr5	76575000	76600000	up_in_mutant	250000	1	TRUE	0.438302467901284	200-500kb	gained
chr5	76580000	76590000	up_in_mutant	260000	1	TRUE	0.446355364463554	200-500kb	gained
chr5	76825000	76850000	up_in_mutant	250000	2	FALSE	0.463261469541218	200-500kb	gained
chr5	76840000	76850000	up_in_mutant	260000	2	FALSE	0.485351464853515	200-500kb	gained
chr5	76995000	77000000	up_in_mutant	175000	1	FALSE	0.409918016396721	<200kb	gained
chr5	77080000	77090000	up_in_mutant	130000	2	FALSE	0.447455254474553	<200kb	gained
chr5	77170000	77175000	up_in_mutant	175000	1	FALSE	0.431913617276545	<200kb	gained
chr5	77170000	77180000	up_in_mutant	90000	1	FALSE	0.435456454354565	<200kb	gained
chr5	77210000	77220000	up_in_mutant	130000	1	FALSE	0.46985301469853	<200kb	gained
chr5	77460000	77470000	up_in_mutant	340000	1	FALSE	0.47015298470153	200-500kb	gained
chr5	77800000	77810000	up_in_mutant	340000	1	FALSE	0.440655934406559	200-500kb	gained
chr5	83775000	83800000	up_in_mutant	2150000	1	FALSE	0.36722531098756	>1Mb	gained
chr5	85925000	85950000	up_in_mutant	2175000	2	FALSE	0.402063917443302	>1Mb	gained
chr5	85930000	85940000	up_in_mutant	2420000	1	FALSE	0.396060393960604	>1Mb	gained
chr5	89540000	89550000	up_in_mutant	140000	1	FALSE	0.394360563943606	<200kb	gained
chr5	89680000	89690000	up_in_mutant	140000	1	TRUE	0.42035796420358	<200kb	gained
chr5	97125000	97130000	up_in_mutant	470000	1	FALSE	0.427114577084583	200-500kb	gained
chr5	97595000	97600000	up_in_mutant	470000	1	FALSE	0.412317536492701	200-500kb	gained
chr5	99245000	99250000	up_in_mutant	335000	1	FALSE	0.446110777844431	200-500kb	gained
chr5	100670000	100680000	up_in_mutant	240000	2	TRUE	0.452354764523548	200-500kb	gained
chr5	100910000	100920000	up_in_mutant	240000	1	FALSE	0.44955504449555	200-500kb	gained
chr5	101360000	101370000	up_in_mutant	310000	1	FALSE	0.454154584541546	200-500kb	gained
chr5	102200000	102210000	up_in_mutant	490000	1	FALSE	0.432756724327567	200-500kb	gained
chr5	102690000	102700000	up_in_mutant	490000	1	FALSE	0.428657134286571	200-500kb	gained
chr5	111270000	111275000	up_in_mutant	70000	1	FALSE	0.553089382123575	<200kb	gained
chr5	111375000	111400000	up_in_mutant	775000	1	FALSE	0.488100475980961	500kb-1Mb	gained
chr5	111400000	111425000	up_in_mutant	275000	1	TRUE	0.535338586456542	200-500kb	gained
chr5	111410000	111420000	up_in_mutant	740000	1	TRUE	0.556344365563444	500kb-1Mb	gained
chr5	111675000	111700000	up_in_mutant	275000	1	FALSE	0.501259949602016	200-500kb	gained
chr5	112150000	112160000	up_in_mutant	740000	1	TRUE	0.506949305069493	500kb-1Mb	gained
chr5	112150000	112175000	up_in_mutant	875000	2	TRUE	0.497060117595296	500kb-1Mb	gained
chr5	113095000	113100000	up_in_mutant	75000	1	FALSE	0.544091181763647	<200kb	gained
chr5	113150000	113160000	up_in_mutant	50000	1	FALSE	0.535246475352465	<200kb	gained
chr5	113170000	113175000	up_in_mutant	75000	1	FALSE	0.53249350129974	<200kb	gained
chr5	113180000	113185000	up_in_mutant	45000	1	FALSE	0.559088182363527	<200kb	gained
chr5	113225000	113230000	up_in_mutant	45000	1	FALSE	0.490901819636073	<200kb	gained
chr5	113370000	113380000	up_in_mutant	120000	1	TRUE	0.496250374962504	<200kb	gained
chr5	114240000	114250000	up_in_mutant	60000	1	FALSE	0.542145785421458	<200kb	gained
chr5	114300000	114310000	up_in_mutant	60000	1	FALSE	0.487851214878512	<200kb	gained
chr5	115355000	115360000	up_in_mutant	85000	1	FALSE	0.49250149970006	<200kb	gained
chr5	115440000	115445000	up_in_mutant	85000	1	TRUE	0.49370125974805	<200kb	gained
chr5	118330000	118335000	up_in_mutant	225000	1	FALSE	0.505698860227954	200-500kb	gained
chr5	118780000	118790000	up_in_mutant	90000	1	FALSE	0.50984901509849	<200kb	gained
chr5	118870000	118880000	up_in_mutant	90000	1	FALSE	0.451954804519548	<200kb	gained
chr5	119725000	119750000	up_in_mutant	350000	1	FALSE	0.467941282348706	200-500kb	gained
chr5	119740000	119750000	up_in_mutant	340000	1	FALSE	0.490750924907509	200-500kb	gained
chr5	119770000	119780000	up_in_mutant	310000	1	FALSE	0.482751724827517	200-500kb	gained
chr5	120075000	120100000	up_in_mutant	350000	1	FALSE	0.492860285588576	200-500kb	gained
chr5	120080000	120090000	up_in_mutant	340000	2	FALSE	0.512248775122488	200-500kb	gained
chr5	120250000	120260000	up_in_mutant	190000	1	FALSE	0.503849615038496	<200kb	gained
chr5	120440000	120450000	up_in_mutant	190000	1	TRUE	0.486351364863514	<200kb	gained
chr5	125520000	125530000	up_in_mutant	870000	3	FALSE	0.50984901509849	500kb-1Mb	gained
chr5	125525000	125550000	up_in_mutant	1200000	3	TRUE	0.508619655213791	>1Mb	gained
chr5	125800000	125810000	up_in_mutant	280000	1	FALSE	0.47035296470353	200-500kb	gained
chr5	126250000	126260000	up_in_mutant	730000	1	FALSE	0.417358264173583	500kb-1Mb	gained
chr5	126375000	126400000	up_in_mutant	850000	1	FALSE	0.414383424663013	500kb-1Mb	gained
chr5	126390000	126400000	up_in_mutant	870000	1	FALSE	0.418258174182582	500kb-1Mb	gained
chr5	126725000	126750000	up_in_mutant	1200000	1	FALSE	0.445302187912483	>1Mb	gained
chr5	127575000	127600000	up_in_mutant	850000	1	FALSE	0.469301227950882	500kb-1Mb	gained
chr5	127675000	127700000	up_in_mutant	750000	1	FALSE	0.47238110475581	500kb-1Mb	gained
chr5	128425000	128450000	up_in_mutant	850000	3	TRUE	0.484500619975201	500kb-1Mb	gained
chr5	128520000	128530000	up_in_mutant	210000	1	FALSE	0.477052294770523	200-500kb	gained
chr5	128730000	128740000	up_in_mutant	210000	1	TRUE	0.487151284871513	200-500kb	gained
chr5	132110000	132120000	up_in_mutant	430000	1	FALSE	0.413558644135586	200-500kb	gained
chr5	133790000	133800000	up_in_mutant	1250000	1	FALSE	0.424057594240576	>1Mb	gained
chr5	134745000	134750000	up_in_mutant	155000	1	TRUE	0.52749450109978	<200kb	gained
chr5	134900000	134905000	up_in_mutant	155000	1	FALSE	0.510497900419916	<200kb	gained
chr5	134930000	134935000	up_in_mutant	35000	1	TRUE	0.507298540291942	<200kb	gained
chr5	134965000	134970000	up_in_mutant	35000	1	FALSE	0.500299940011998	<200kb	gained
chr5	136790000	136795000	up_in_mutant	90000	1	FALSE	0.485902819436113	<200kb	gained
