chr	Boundary	Gap_Score	TAD_Score1	TAD_Score2	Differential	Enriched_In	Type	robust_in_ctrl	robust_in_mut	robustness	shift_distance	shift_distance_kb	H3K27ac_overlap	H3K27me3_overlap	H3K4me1_overlap	H3K4me3_overlap	bivalent_overlap	CTCF_overlap	CTCF_motif_overlap	distance_to_tss	chromatin_state
chr18	80600000	-2.58284696289998	1.89418262751834	2.80671115827304	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only	NA	NA	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	42953	Polycomb
chr18	80730000	1.08112697953818	4.01539196720546	3.66351580400228	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	4428	Poised_Enhancer
chr18	80740000	0.4360430129676	1.79888467473362	1.65808762513119	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	14428	Poised_Enhancer
chr18	80830000	-1.33857160664812	1.10177437760361	1.57544784702568	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	91559	Poised_Enhancer
chr18	80990000	-0.923868941941702	1.5286046368788	1.86033654390431	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	0	Repressed_Promoter
chr18	81000000	0.106298634352589	1.72576256294784	1.69949440478457	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	728	Repressed_Promoter
chr18	81150000	-2.36973000732273	1.16965838247464	2.00333603959876	Differential	Matrix 1	Merge	FALSE	FALSE	Neither	NA	NA	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	150728	Polycomb
chr18	81160000	0.514733701799602	1.57918939091711	1.4095769630441	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	160728	Polycomb
chr18	81170000	0.576423178292218	1.53929335549586	1.34791927745918	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	170728	Polycomb
chr18	81300000	1.15433498970446	2.39003026785722	2.00245408128908	Non-Differential	Matrix 2	Non-Differential	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	300728	CTCF_Site
chr18	81610000	-1.37741326076134	1.31790656506225	1.80647719872694	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	369579	Poised_Enhancer
chr18	81760000	1.5364889967677	1.69709941325094	1.17192447436535	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	219579	Other
chr18	81910000	-0.32066953525145	1.46511516395275	1.58610567867181	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	69579	Polycomb
chr18	81920000	2.74649354543627	2.83720189311837	1.89721607895921	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only	NA	NA	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	59579	Polycomb
chr18	82010000	3.23445573187343	2.55858700988565	1.44669840088037	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	5419	Poised_Enhancer
chr18	82020000	2.83303612841901	2.15712457525555	1.18270428868514	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	15419	Poised_Enhancer
chr18	82170000	-6.92415172126409	1.12823281801656	3.54984187458714	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only	NA	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	165419	Polycomb
chr18	82270000	2.68918929366294	1.55652860245415	0.628511247059503	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	124276	CTCF_Site
chr18	82390000	-0.793046621414391	1.24517432324118	1.52951297392423	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	4276	Poised_Enhancer
chr18	82400000	1.07214613885157	2.39159664862602	2.0326906676821	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	0	Bivalent_Promoter
chr18	82570000	1.02009793662695	4.62152773250679	4.29472639349528	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	82353	Poised_Enhancer
chr18	82580000	-0.777876878491618	1.75364114761331	2.0358718353911	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	92353	Poised_Enhancer
chr18	82720000	-1.91822164837497	2.57789408128415	3.26293706048815	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0	CTCF_Site
chr18	82730000	0.37286003592627	2.22993282386533	2.11386602315533	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0	CTCF_Site
chr18	82820000	-3.58304478133108	0.861392612925855	2.11624102535117	Differential	Matrix 1	Merge	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	23393	Poised_Enhancer
chr18	82980000	-0.408025210833098	1.87846100971381	2.03250035245141	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	46939	Poised_Enhancer
chr18	82990000	0.154803207325182	1.98008381670355	1.93849295379017	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	56939	Poised_Enhancer
chr18	83000000	0.469963757211755	1.73166234070763	1.57861598130215	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	66939	Poised_Enhancer
chr18	83260000	3.14095766762425	2.82774574205478	1.75014558824514	Shifted	Matrix 2	Shifted	TRUE	TRUE	Both	1	0.001	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	53383	Other
chr18	83270000	-2.16488596363486	1.08075573581125	1.84244506140158	Shifted	Matrix 1	Shifted	TRUE	TRUE	Both	1	0.001	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	43383	CTCF_Site
chr18	83400000	0.245657068871308	2.2918115715125	2.22048945845267	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	61615	Active_Enhancer
chr18	83590000	-1.20547164370692	1.46820361222531	1.89775634114323	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	251615	Poised_Enhancer
chr18	83750000	-2.23407221772819	1.05071962743605	1.83634720556954	Differential	Matrix 1	Merge	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	325205	CTCF_Site
chr18	83900000	1.12964196274386	1.89677656348615	1.5147244446562	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	175205	Poised_Enhancer
chr18	84090000	0.560817014864484	2.80494666897222	2.62693502142604	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	Active_Promoter
chr18	84190000	1.26980490063524	1.5827107997647	1.14981650665493	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	89436	Poised_Enhancer
chr18	84200000	-2.76704440119386	1.19739550736621	2.16979583445817	Differential	Matrix 1	Merge	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	99436	Poised_Enhancer
chr18	84350000	-1.8202621509428	0.885919091689835	1.52621399739092	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	227224	Poised_Enhancer
chr18	84520000	-1.75185720552841	1.01345152858525	1.63069075813318	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	57224	CTCF_Site
chr18	84530000	1.06087401547824	1.72957902285091	1.37046094341028	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	47224	CTCF_Site
chr18	84540000	0.687413652579208	1.79837424370182	1.56991753736189	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	37224	CTCF_Site
chr18	84610000	3.09015210733977	2.69364506421953	1.6329223310355	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	7774	CTCF_Site
chr18	84800000	1.96786486679654	3.39564509937777	2.73067269677806	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	24215	CTCF_Site
chr18	84810000	0.0246864224056461	2.21327495432292	2.21851692543352	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	14215	CTCF_Site
chr18	84950000	1.63537178772864	2.44890132104015	1.89394927569546	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	Active_Promoter
chr18	84960000	-1.67881482074808	1.66430485053673	2.2601461581365	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	Active_Promoter
chr18	85040000	-10.9641529404925	-0.751869769515189	3.06677878274894	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	75975	CTCF_Site
chr18	85080000	-2.13166183920965	0.9926343418869	1.7421864943549	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither	20001	20.001	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	115975	CTCF_Site
chr18	85110000	3.80710645469773	2.92757095492248	1.618300086628	Shifted	Matrix 2	Shifted	FALSE	TRUE	Mutant_only	20001	20.001	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	145975	Other
chr18	85250000	1.60728565391059	1.77033878188549	1.2209343824128	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	285975	Poised_Enhancer
chr18	85370000	4.67142754148075	2.71795958297034	1.10597611799592	Differential	Matrix 2	Split	FALSE	TRUE	Mutant_only	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	405975	Poised_Enhancer
chr18	85380000	0.700828343718325	2.72640063546562	2.49907354277615	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	415975	Poised_Enhancer
chr18	85520000	2.92600221574391	1.61583116550996	0.605604937612468	Differential	Matrix 2	Split	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	555975	Poised_Enhancer
chr18	85530000	0.743347119989401	2.26599383981982	2.02095867072489	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	565975	Poised_Enhancer
chr18	85660000	3.92501648623977	1.51224190125028	0.152997153776959	Differential	Matrix 2	Split	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	695975	Other
chr18	85830000	-0.438454367643248	1.61170944666677	1.77469055565116	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	552451	Other
chr18	85970000	3.12089038643852	1.71025162784839	0.632656040020795	Differential	Matrix 2	Split	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	412451	CTCF_Site
chr18	85990000	-0.100050154941532	1.73374271809293	1.77948121177603	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	392451	Other
chr18	86120000	-1.05065593764205	1.34830448187407	1.72312048807845	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	262451	CTCF_Site
chr18	86130000	1.10922832006083	2.12370086952052	1.7501873453526	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	252451	CTCF_Site
chr18	86290000	0.0966408464106524	1.6152591520176	1.59166727952407	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	92451	Other
chr18	86560000	-0.184287796936517	1.47904086180711	1.55256030007826	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	138609	CTCF_Site
chr18	86730000	1.29259338284048	1.94037770833598	1.50177499914401	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	6389	Other
chr18	86900000	-1.96149462416826	1.43002853674685	2.12297817100628	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	176389	Other
chr18	87190000	-1.80603515528644	1.032287171151	1.6685368822772	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	466389	CTCF_Site
chr18	87330000	-1.87683234168942	1.02799559109639	1.68890641632822	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	606389	Other
chr18	87350000	0.911848997172657	2.04453921185092	1.73935923547661	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	626389	Other
chr18	87630000	-2.26357098221847	1.21738149207912	2.01433865723759	Differential	Matrix 1	Merge	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	906389	Other
chr18	87640000	-0.992114724525004	1.35760186446882	1.71206191195335	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	916389	Other
chr18	87810000	20.8033293826072	7.29499462447206	0.0862337252733	Shifted	Matrix 2	Shifted	FALSE	FALSE	Neither	10001	10.001	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1086389	Other
chr18	87830000	-21.7451863453492	0.111531123094803	7.69508009708212	Shifted	Matrix 1	Shifted	TRUE	TRUE	Both	10001	10.001	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1084980	Other
chr18	87960000	0.192476204955536	1.69004086266525	1.63349783557123	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	954980	CTCF_Site
chr18	87990000	-0.986694032648258	1.22425349480766	1.57598878920996	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	924980	Other
chr18	88120000	4.93257767982472	2.84822459036475	1.14598960122082	Differential	Matrix 2	Split	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	794980	Other
chr18	88300000	0.356172902815999	1.53744714866989	1.42286587292821	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	614980	CTCF_Site
chr18	88570000	1.10317616666811	2.30394107939695	1.93366595263507	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	344980	Other
chr18	88730000	-0.333277815065582	1.85337725870812	1.98119416587509	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	184980	CTCF_Site
chr18	88870000	-2.01406271711106	2.00580864344331	2.72069268720725	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither	1	0.001	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	44980	Other
chr18	88880000	3.58368800985018	2.16389342324773	0.92775267148983	Shifted	Matrix 2	Shifted	FALSE	TRUE	Mutant_only	1	0.001	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	34980	Active_Enhancer
chr18	89010000	-2.16072395520733	1.07761862009523	1.83783696327411	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	25469	Other
chr18	89140000	-1.21571434701071	1.38212613987436	1.81471197793125	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	24466	CTCF_Site
chr18	89310000	1.75034471626373	1.67446837835352	1.07457733205856	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	120532	Other
chr18	89330000	-4.04006234314988	0.629427116416613	2.04219233435849	Differential	Matrix 1	Merge	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	140532	Poised_Enhancer
chr18	89480000	-0.115828101867622	1.67396243549235	1.72482882069675	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	277027	Other
chr18	89620000	0.62432277295391	1.81369834384783	1.60733820764601	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	137027	CTCF_Site
chr18	89770000	1.99298157205943	2.49438726628169	1.8150163276627	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	Active_Promoter
chr18	89910000	-1.71376026596113	1.29188669160912	1.8975834065753	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	127971	CTCF_Site
chr18	89920000	-0.384256801195814	1.47770869979445	1.62095179389122	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	137971	CTCF_Site
chr18	90200000	-1.19433103847584	1.80900956160927	2.23681013793444	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	297653	Poised_Enhancer
chr18	90380000	-2.21348091983363	1.73540344520996	2.51813523812603	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	117653	Other
chr18	90500000	-0.631794296449855	1.48172501426642	1.71131303347767	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	Active_Promoter
chr18	90510000	0.922779289633751	2.68921990384056	2.38426273424265	NA	Matrix 2	NA	FALSE	TRUE	Mutant_only	NA	NA	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	0	Active_Promoter
chr19	3160000	2.75875342379773	2.94535815005887	2.0791409633359	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	25231	CTCF_Site
chr19	3280000	-0.348950586295918	1.98741642301825	2.09603389612945	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	Active_Promoter
chr19	3450000	0.749152541488935	3.54477969914972	3.30845046646674	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	22955	Poised_Enhancer
chr19	3460000	-1.3249224034558	2.98294885368068	3.3971910028442	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	32955	Poised_Enhancer
chr19	3570000	1.1398364069263	1.82745017759604	1.4693090018343	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	Active_Promoter
chr19	3580000	-2.6594619194797	3.82701581158707	4.65937577680288	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	Active_Promoter
chr19	3720000	1.38690034246778	1.70821872565163	1.27265630796646	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	Active_Promoter
chr19	3890000	1.15461911101128	1.92428300927046	1.56146763901076	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	4632	Poised_Enhancer
chr19	4010000	-0.568930299197081	2.2042929632001	2.38179990179251	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	Active_Promoter
chr19	4020000	0.403920590845899	3.11271697415458	2.98481217350475	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	Active_Promoter
chr19	4170000	0.980682926442457	1.62774603591337	1.31958922013417	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	Active_Promoter
chr19	4200000	-0.395827290384649	1.72690585908863	1.85032671975377	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	Active_Promoter
chr19	4310000	-1.94094669249055	2.00483680975133	2.61263243042806	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	Active_Promoter
chr19	4320000	0.252334681892	3.27148800376952	3.1910505232755	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	1277	CTCF_Site
chr19	4330000	1.59619785029575	1.58767416682718	1.08653304915927	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	11277	Active_Enhancer
chr19	4490000	-0.900213152758251	1.28895346176199	1.57070530892964	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0	CTCF_Site
chr19	4500000	-1.09334773131659	1.27189693133904	1.61421477705555	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	Active_Promoter
chr19	4620000	0.06894247185256	3.14201240100516	3.11913131731295	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	Active_Promoter
chr19	4630000	0.410518419158493	3.25093932734188	3.12091013152772	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	Active_Promoter
chr19	4750000	-0.348823130951298	3.54949801241927	3.65744734375182	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	Active_Promoter
chr19	4760000	-0.438568102318596	3.13480840753905	3.27106487115933	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	Active_Promoter
chr19	5080000	-1.20038310578751	3.53584781668294	3.91081717000902	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	Bivalent_Promoter
chr19	5090000	-1.2226568694301	2.52406545520041	2.90642583293876	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	Bivalent_Promoter
chr19	5260000	3.53216748048335	1.53489568389414	0.426734547034589	Differential	Matrix 2	Split	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	618	Active_Promoter
chr19	5360000	-0.159646835980003	1.80089648256372	1.85023101530719	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	Active_Promoter
