Region_ID	Chr	Start	End	Gene_Name	Annotation	Difference	pvalue	adj_pvalue	Region_size	direction	direction_label	plot_label	significant
chr10-109625000	chr10	109625000	109650000	Nav3	Intergenic	-0.218	0.00206931967143956	0.00971187753104257	25000	A_to_B_in_Mutant	More Inactive (A->B)	Nav3	TRUE
chr12-6850000	chr12	6850000	6875000	1700101O22Rik	Intergenic	0.217666666666667	0.0020700416874743	0.00971467205095563	25000	B_to_A_in_Mutant	More Active (B->A)	1700101O22Rik	TRUE
chr13-41700000	chr13	41700000	41725000	Tmem170b	Intergenic	-0.343333333333333	0.00207011441328141	0.00971467205095563	25000	A_to_B_in_Mutant	More Inactive (A->B)	Tmem170b	TRUE
chr10-65050000	chr10	65050000	65075000	Gm28881	Intergenic	0.2	0.0020708768512787	0.00971626747106685	25000	B_to_A_in_Mutant	More Active (B->A)	Gm28881	TRUE
chr19-59775000	chr19	59775000	59800000	Rab11fip2	Intergenic	-0.231	0.00207093215157185	0.00971626747106685	25000	A_to_B_in_Mutant	More Inactive (A->B)	Rab11fip2	TRUE
chr10-78725000	chr10	78725000	78750000	Gm30400	Intergenic	-0.204	0.00207073068398376	0.00971626747106685	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm30400	TRUE
chr13-51800000	chr13	51800000	51825000	Sema4d	Intergenic	-0.150666666666667	0.00207159952386528	0.00971760511070338	25000	A_to_B_in_Mutant	More Inactive (A->B)	Sema4d	TRUE
chr15-66700000	chr15	66700000	66725000	Tg	intron (NM_009375, intron 22 of 47)	0.201333333333333	0.00207324215828495	0.00972396474276045	25000	B_to_A_in_Mutant	More Active (B->A)	Tg	TRUE
chr16-44750000	chr16	44750000	44775000	Cd200r1	Intergenic	-0.204	0.00207386688004507	0.00972599759387987	25000	A_to_B_in_Mutant	More Inactive (A->B)	Cd200r1	TRUE
chr6-147475000	chr6	147475000	147500000	Ccdc91	intron (NM_001355713, intron 1 of 12)	-0.201	0.0020740451320483	0.00972638496551214	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ccdc91	TRUE
chr12-27125000	chr12	27125000	27150000	Gm20187	Intergenic	0.262	0.0020755275463677	0.00973154161593827	25000	B_to_A_in_Mutant	More Active (B->A)	Gm20187	TRUE
chrX-42700000	chrX	42700000	42725000	Sh2d1a	intron (NM_011855, intron 16 of 32)	1.16066666666667	0.00207620543610478	0.00973337360833925	25000	B_to_A_in_Mutant	More Active (B->A)	Sh2d1a	TRUE
chr15-102025000	chr15	102025000	102050000	Krt18	Intergenic	0.194666666666666	0.0020766326364952	0.00973492752797831	25000	B_to_A_in_Mutant	More Active (B->A)	Krt18	TRUE
chr8-82850000	chr8	82850000	82875000	Rnf150	promoter-TSS (NM_177378)	-0.162	0.00207881584471806	0.00974424091049985	25000	A_to_B_in_Mutant	More Inactive (A->B)	Rnf150	TRUE
chr5-77025000	chr5	77025000	77050000	1700112J05Rik	intron (NM_027970, intron 1 of 8)	0.167333333333333	0.00207890683207175	0.00974424091049985	25000	B_to_A_in_Mutant	More Active (B->A)	1700112J05Rik	TRUE
chr13-41775000	chr13	41775000	41800000	Adtrp	intron (NM_175417, intron 4 of 6)	-0.229	0.00207920461381603	0.00974514298789456	25000	A_to_B_in_Mutant	More Inactive (A->B)	Adtrp	TRUE
chr8-36500000	chr8	36500000	36525000	Trmt9b	exon (NM_001384099, exon 6 of 6)	-0.191333333333333	0.00208099220413449	0.00975176788263107	25000	A_to_B_in_Mutant	More Inactive (A->B)	Trmt9b	TRUE
chr15-91625000	chr15	91625000	91650000	Lrrk2	Intergenic	-0.2	0.00208285487053602	0.00975856355458201	25000	A_to_B_in_Mutant	More Inactive (A->B)	Lrrk2	TRUE
chr4-86075000	chr4	86075000	86100000	Adamtsl1	intron (NM_001368621, intron 1 of 28)	0.289	0.00208352407736638	0.00975913502616074	25000	B_to_A_in_Mutant	More Active (B->A)	Adamtsl1	TRUE
chr1-113350000	chr1	113350000	113375000	Gm32810	Intergenic	0.162666666666667	0.00208344722065208	0.00975913502616074	25000	B_to_A_in_Mutant	More Active (B->A)	Gm32810	TRUE
chr5-43425000	chr5	43425000	43450000	C1qtnf7	Intergenic	0.158666666666667	0.00208423860727141	0.00976113647405801	25000	B_to_A_in_Mutant	More Active (B->A)	C1qtnf7	TRUE
chr12-118200000	chr12	118200000	118225000	Dnah11	Intergenic	-0.231333333333333	0.00208531420765259	0.00976302269399815	25000	A_to_B_in_Mutant	More Inactive (A->B)	Dnah11	TRUE
chr2-133450000	chr2	133450000	133475000	Bmp2	Intergenic	0.219666666666667	0.00208527574788741	0.00976302269399815	25000	B_to_A_in_Mutant	More Active (B->A)	Bmp2	TRUE
chr2-105900000	chr2	105900000	105925000	Immp1l	intron (NM_028260, intron 2 of 6)	-0.299333333333333	0.00208562025062064	0.00976355644602499	25000	A_to_B_in_Mutant	More Inactive (A->B)	Immp1l	TRUE
chr3-36500000	chr3	36500000	36525000	Gm11548	Intergenic	-0.241333333333333	0.00208681554817271	0.00976600479567348	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm11548	TRUE
chr14-93800000	chr14	93800000	93825000	Pcdh9	intron (NM_001081377, intron 2 of 4)	-0.216333333333334	0.00208670398043969	0.00976600479567348	25000	A_to_B_in_Mutant	More Inactive (A->B)	Pcdh9	TRUE
chr19-34775000	chr19	34775000	34800000	Mir107	Intergenic	-0.175	0.00208677057594001	0.00976600479567348	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mir107	TRUE
chr13-105100000	chr13	105100000	105125000	Nt5el	exon (NM_025751, exon 5 of 8)	-0.236666666666667	0.00208863852901679	0.00977273698622047	25000	A_to_B_in_Mutant	More Inactive (A->B)	Nt5el	TRUE
chr5-19200000	chr5	19200000	19225000	4921504A21Rik	intron (NR_102341, intron 1 of 3)	-0.156	0.00208913390634691	0.00977357100644645	25000	A_to_B_in_Mutant	More Inactive (A->B)	4921504A21Rik	TRUE
chr9-72625000	chr9	72625000	72650000	Nedd4	Intergenic	-0.151333333333334	0.00209086793139421	0.00977911847366218	25000	A_to_B_in_Mutant	More Inactive (A->B)	Nedd4	TRUE
chr14-10600000	chr14	10600000	10625000	Fhitos	intron (NM_010210, intron 3 of 8)	0.3	0.0020932557660313	0.00978758538249538	25000	B_to_A_in_Mutant	More Active (B->A)	Fhitos	TRUE
chrX-68050000	chrX	68050000	68075000	Mir509	Intergenic	2.592	0.00209417748642544	0.00978974492354372	25000	B_to_A_in_Mutant	More Active (B->A)	Mir509	TRUE
chr14-74700000	chr14	74700000	74725000	Esd	Intergenic	-0.175	0.0020942635550999	0.00978974492354372	25000	A_to_B_in_Mutant	More Inactive (A->B)	Esd	TRUE
chr6-90425000	chr6	90425000	90450000	Cfap100	Intergenic	-0.156666666666667	0.00209439155685034	0.00978974492354372	25000	A_to_B_in_Mutant	More Inactive (A->B)	Cfap100	TRUE
chr1-182625000	chr1	182625000	182650000	Capn8	Intergenic	0.203333333333333	0.00209485718560127	0.00979057122124741	25000	B_to_A_in_Mutant	More Active (B->A)	Capn8	TRUE
chr4-6150000	chr4	6150000	6175000	Ubxn2b	Intergenic	-0.154333333333333	0.00209585984829858	0.0097943569472123	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ubxn2b	TRUE
chr15-34650000	chr15	34650000	34675000	4930413F20Rik	intron (NM_145469, intron 1 of 10)	-0.253	0.00209747187616478	0.00980143980955604	25000	A_to_B_in_Mutant	More Inactive (A->B)	4930413F20Rik	TRUE
chr12-100750000	chr12	100750000	100775000	Dglucy	Intergenic	-0.187333333333333	0.00209792643344438	0.00980221253771806	25000	A_to_B_in_Mutant	More Inactive (A->B)	Dglucy	TRUE
chr3-138225000	chr3	138225000	138250000	0610031O16Rik	intron (NR_045760, intron 2 of 2)	0.247	0.00209792589561685	0.00980221253771806	25000	B_to_A_in_Mutant	More Active (B->A)	0610031O16Rik	TRUE
chr16-46775000	chr16	46775000	46800000	Nectin3	Intergenic	0.201	0.00209863152953134	0.00980460594757018	25000	B_to_A_in_Mutant	More Active (B->A)	Nectin3	TRUE
chr9-73050000	chr9	73050000	73075000	Rab27a	intron (NM_001301230, intron 2 of 6)	-0.172666666666667	0.00209959849880413	0.00980822225168369	25000	A_to_B_in_Mutant	More Inactive (A->B)	Rab27a	TRUE
chr3-124650000	chr3	124650000	124675000	1700003H04Rik	Intergenic	-0.152	0.00209972536870942	0.00980836431421576	25000	A_to_B_in_Mutant	More Inactive (A->B)	1700003H04Rik	TRUE
chr5-5025000	chr5	5025000	5050000	Cdk14	intron (NM_001310448, intron 7 of 13)	0.185333333333333	0.00210006620111077	0.00980901633023349	25000	B_to_A_in_Mutant	More Active (B->A)	Cdk14	TRUE
chr2-102675000	chr2	102675000	102700000	Slc1a2	intron (NM_001361018, intron 1 of 9)	0.159	0.00210030979956281	0.00980929182705973	25000	B_to_A_in_Mutant	More Active (B->A)	Slc1a2	TRUE
chr13-11000000	chr13	11000000	11025000	Zp4-ps	Intergenic	0.288333333333333	0.0021007648525211	0.00981051590262496	25000	B_to_A_in_Mutant	More Active (B->A)	Zp4-ps	TRUE
chr18-45825000	chr18	45825000	45850000	A330093E20Rik	intron (NR_040342, intron 2 of 3)	0.16	0.00210176466044626	0.00981338220832115	25000	B_to_A_in_Mutant	More Active (B->A)	A330093E20Rik	TRUE
chr18-29125000	chr18	29125000	29150000	Gm33948	Intergenic	0.256333333333334	0.00210229197686594	0.00981539360740327	25000	B_to_A_in_Mutant	More Active (B->A)	Gm33948	TRUE
chr7-107475000	chr7	107475000	107500000	Olfml1	intron (NM_021889, intron 3 of 6)	-0.173	0.0021031171484698	0.00981789386305219	25000	A_to_B_in_Mutant	More Inactive (A->B)	Olfml1	TRUE
chr2-105025000	chr2	105025000	105050000	Gm38521	Intergenic	-0.186	0.00210422688044936	0.00982036929096811	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm38521	TRUE
chr1-160800000	chr1	160800000	160825000	Rabgap1l	Intergenic	-0.201666666666667	0.00210437264781188	0.00982059884896523	25000	A_to_B_in_Mutant	More Inactive (A->B)	Rabgap1l	TRUE
chr7-51600000	chr7	51600000	51625000	Slc17a6	Intergenic	-0.159333333333333	0.00210545001862054	0.00982472487235146	25000	A_to_B_in_Mutant	More Inactive (A->B)	Slc17a6	TRUE
chr1-60725000	chr1	60725000	60750000	Cd28	Intergenic	0.276666666666667	0.00210566531875514	0.00982527864685654	25000	B_to_A_in_Mutant	More Active (B->A)	Cd28	TRUE
chr13-60175000	chr13	60175000	60200000	Gas1	Intergenic	-0.189666666666667	0.0021058161187354	0.00982553141914789	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gas1	TRUE
chr13-103425000	chr13	103425000	103450000	Mast4	Intergenic	0.41	0.00210603448644507	0.00982609941817385	25000	B_to_A_in_Mutant	More Active (B->A)	Mast4	TRUE
chr6-117500000	chr6	117500000	117525000	6820426E19Rik	Intergenic	0.181	0.00210622361082284	0.00982653093108096	25000	B_to_A_in_Mutant	More Active (B->A)	6820426E19Rik	TRUE
chrX-132800000	chrX	132800000	132825000	Gm26851	Intergenic	-0.586	0.0021063465246106	0.00982665351479647	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm26851	TRUE
chr13-120125000	chr13	120125000	120150000	Tcstv2c	Intergenic	-0.162333333333333	0.00210710221957089	0.00982927709399242	25000	A_to_B_in_Mutant	More Inactive (A->B)	Tcstv2c	TRUE
chr2-91575000	chr2	91575000	91600000	Snord67	intron (NM_029437, intron 25 of 42)	-0.183	0.00210750689975206	0.0098293939204102	25000	A_to_B_in_Mutant	More Inactive (A->B)	Snord67	TRUE
chr14-119400000	chr14	119400000	119425000	Hs6st3	intron (NM_015820, intron 1 of 1)	-0.236666666666667	0.00210740305101007	0.0098293939204102	25000	A_to_B_in_Mutant	More Inactive (A->B)	Hs6st3	TRUE
chr14-119250000	chr14	119250000	119275000	Hs6st3	intron (NM_015820, intron 1 of 1)	-0.224	0.00210839743279445	0.00983261257366865	25000	A_to_B_in_Mutant	More Inactive (A->B)	Hs6st3	TRUE
chr3-103750000	chr3	103750000	103775000	Olfml3	intron (NM_001301304, intron 5 of 15)	-0.194333333333333	0.00210903938254539	0.00983470423620771	25000	A_to_B_in_Mutant	More Inactive (A->B)	Olfml3	TRUE
chr14-13500000	chr14	13500000	13525000	Synpr	intron (NM_028052, intron 3 of 5)	-0.236333333333333	0.00210967049505345	0.00983719606635554	25000	A_to_B_in_Mutant	More Inactive (A->B)	Synpr	TRUE
chr10-84750000	chr10	84750000	84775000	Rfx4	intron (NM_001024918, intron 1 of 17)	0.164333333333333	0.00211041728016966	0.00983932465459753	25000	B_to_A_in_Mutant	More Active (B->A)	Rfx4	TRUE
chr2-109900000	chr2	109900000	109925000	Platr8	intron (NR_033473, intron 1 of 4)	-0.19	0.00211073866827873	0.00983983937177648	25000	A_to_B_in_Mutant	More Inactive (A->B)	Platr8	TRUE
chrX-132525000	chrX	132525000	132550000	Gm26851	Intergenic	-0.628	0.00211086571538539	0.00983983937177648	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm26851	TRUE
chr17-32450000	chr17	32450000	32475000	Cyp4f39	intron (NM_177307, intron 1 of 13)	-0.179333333333333	0.00211163351143513	0.00984273857331057	25000	A_to_B_in_Mutant	More Inactive (A->B)	Cyp4f39	TRUE
chr1-66150000	chr1	66150000	66175000	Map2	Intergenic	-0.180333333333333	0.00211292730523604	0.009848317753283	25000	A_to_B_in_Mutant	More Inactive (A->B)	Map2	TRUE
chr3-54250000	chr3	54250000	54275000	Postn	intron (NM_001253682, intron 3 of 11)	0.183666666666667	0.00211350948612334	0.00985057975830617	25000	B_to_A_in_Mutant	More Active (B->A)	Postn	TRUE
chr1-119600000	chr1	119600000	119625000	Epb41l5	intron (NM_001113416, intron 11 of 16)	-0.168333333333334	0.00211412534378687	0.00985254692963126	25000	A_to_B_in_Mutant	More Inactive (A->B)	Epb41l5	TRUE
chrX-69925000	chrX	69925000	69950000	1700020N15Rik	intron (NR_033213, intron 8 of 8)	1.713	0.00211495262494773	0.00985549895583083	25000	B_to_A_in_Mutant	More Active (B->A)	1700020N15Rik	TRUE
chr10-91725000	chr10	91725000	91750000	Gm31592	Intergenic	0.236666666666667	0.00211662249006478	0.00986237645052225	25000	B_to_A_in_Mutant	More Active (B->A)	Gm31592	TRUE
chr10-23875000	chr10	23875000	23900000	Vnn1	Intergenic	-0.172	0.00211720971311466	0.00986466057864514	25000	A_to_B_in_Mutant	More Inactive (A->B)	Vnn1	TRUE
chr9-34000000	chr9	34000000	34025000	7630403G23Rik	Intergenic	0.204333333333333	0.00211738663905545	0.0098650328983145	25000	B_to_A_in_Mutant	More Active (B->A)	7630403G23Rik	TRUE
chrX-88350000	chrX	88350000	88375000	Il1rapl1	Intergenic	-0.696333333333333	0.00211872192052235	0.00987034955634738	25000	A_to_B_in_Mutant	More Inactive (A->B)	Il1rapl1	TRUE
chrX-60750000	chrX	60750000	60775000	Sox3	Intergenic	1.71933333333333	0.00211949812677434	0.00987351326383187	25000	B_to_A_in_Mutant	More Active (B->A)	Sox3	TRUE
chr10-21700000	chr10	21700000	21725000	Gm5420	Intergenic	0.174333333333333	0.00212055753028237	0.00987754337651088	25000	B_to_A_in_Mutant	More Active (B->A)	Gm5420	TRUE
chr15-41775000	chr15	41775000	41800000	Oxr1	intron (NM_001130166, intron 3 of 16)	-0.208666666666667	0.00212100404892812	0.00987868035979794	25000	A_to_B_in_Mutant	More Inactive (A->B)	Oxr1	TRUE
chr12-78650000	chr12	78650000	78675000	Garin2	intron (NM_172952, intron 19 of 23)	-0.222	0.00212106277682829	0.00987868035979794	25000	A_to_B_in_Mutant	More Inactive (A->B)	Garin2	TRUE
chr2-178225000	chr2	178225000	178250000	Phactr3	intron (NM_001007154, intron 1 of 12)	-0.213666666666667	0.00212175138264426	0.00988084119957861	25000	A_to_B_in_Mutant	More Inactive (A->B)	Phactr3	TRUE
chrX-17800000	chrX	17800000	17825000	Fundc1	Intergenic	0.846666666666667	0.00212216352092994	0.00988185535843936	25000	B_to_A_in_Mutant	More Active (B->A)	Fundc1	TRUE
chrX-36750000	chrX	36750000	36775000	Slc25a43	intron (NR_075096, intron 4 of 5)	0.794	0.00212390332545764	0.00988859824843566	25000	B_to_A_in_Mutant	More Active (B->A)	Slc25a43	TRUE
chr15-94900000	chr15	94900000	94925000	LOC100043315	intron (NM_178789, intron 4 of 7)	-0.286333333333334	0.0021240380043841	0.00988862300951569	25000	A_to_B_in_Mutant	More Inactive (A->B)	LOC100043315	TRUE
chr10-38050000	chr10	38050000	38075000	4930591E09Rik	Intergenic	0.197333333333333	0.00212495685495117	0.00989123885735201	25000	B_to_A_in_Mutant	More Active (B->A)	4930591E09Rik	TRUE
chrX-61625000	chrX	61625000	61650000	Ldoc1	Intergenic	2.48633333333333	0.00212486730932937	0.00989123885735201	25000	B_to_A_in_Mutant	More Active (B->A)	Ldoc1	TRUE
chr9-32750000	chr9	32750000	32775000	Ets1	Intergenic	0.295666666666667	0.00212489634291876	0.00989123885735201	25000	B_to_A_in_Mutant	More Active (B->A)	Ets1	TRUE
chr3-97100000	chr3	97100000	97125000	4930573H18Rik	Intergenic	0.153666666666667	0.00212556079808088	0.00989359718905321	25000	B_to_A_in_Mutant	More Active (B->A)	4930573H18Rik	TRUE
chr18-3775000	chr18	3775000	3800000	Bambi	Intergenic	0.159666666666667	0.002126480907732	0.00989642054783492	25000	B_to_A_in_Mutant	More Active (B->A)	Bambi	TRUE
chr14-10625000	chr14	10625000	10650000	Fhitos	intron (NM_010210, intron 3 of 8)	0.344	0.00212626809266181	0.00989642054783492	25000	B_to_A_in_Mutant	More Active (B->A)	Fhitos	TRUE
chr13-19050000	chr13	19050000	19075000	Amph	intron (NM_001289546, intron 2 of 20)	-0.204333333333334	0.00212846931793461	0.0099030553248622	25000	A_to_B_in_Mutant	More Inactive (A->B)	Amph	TRUE
chr17-82375000	chr17	82375000	82400000	Slc8a1	Intergenic	0.162333333333334	0.00212923385782912	0.00990615920568706	25000	B_to_A_in_Mutant	More Active (B->A)	Slc8a1	TRUE
chr19-44475000	chr19	44475000	44500000	Wnt8b	Intergenic	0.173333333333333	0.00213001489882882	0.00990922204936028	25000	B_to_A_in_Mutant	More Active (B->A)	Wnt8b	TRUE
chr6-112125000	chr6	112125000	112150000	1700054K19Rik	Intergenic	0.154333333333333	0.0021304653161428	0.0099101302335777	25000	B_to_A_in_Mutant	More Active (B->A)	1700054K19Rik	TRUE
chrX-71050000	chrX	71050000	71075000	Mamld1	intron (NM_001081354, intron 1 of 6)	0.900333333333334	0.00213058648421904	0.0099101302335777	25000	B_to_A_in_Mutant	More Active (B->A)	Mamld1	TRUE
chr12-4650000	chr12	4650000	4675000	Gm3625	intron (NM_011365, intron 22 of 38)	-0.238333333333334	0.00213118746415799	0.00991207364521981	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm3625	TRUE
chr4-65125000	chr4	65125000	65150000	Pappa	intron (NM_021362, intron 1 of 21)	0.170333333333334	0.00213135529646516	0.00991220989526469	25000	B_to_A_in_Mutant	More Active (B->A)	Pappa	TRUE
chr12-44575000	chr12	44575000	44600000	Nrcam	intron (NM_176930, intron 28 of 30)	-0.2	0.00213141172023094	0.00991220989526469	25000	A_to_B_in_Mutant	More Inactive (A->B)	Nrcam	TRUE
chr2-54475000	chr2	54475000	54500000	Galnt13	intron (NM_173030, intron 2 of 12)	-0.174333333333333	0.00213216765917963	0.00991436511139662	25000	A_to_B_in_Mutant	More Inactive (A->B)	Galnt13	TRUE
chr13-70725000	chr13	70725000	70750000	Ice1	intron (NR_137640, intron 20 of 22)	0.198	0.00213226928932856	0.00991438430728819	25000	B_to_A_in_Mutant	More Active (B->A)	Ice1	TRUE
chr9-21950000	chr9	21950000	21975000	Epor	intron (NM_010149, intron 1 of 7)	-0.177666666666667	0.00213240126522649	0.00991454459320029	25000	A_to_B_in_Mutant	More Inactive (A->B)	Epor	TRUE
chr1-188800000	chr1	188800000	188825000	Kctd3	intron (NM_021408, intron 50 of 70)	0.156333333333333	0.00213270744395543	0.00991551477898423	25000	B_to_A_in_Mutant	More Active (B->A)	Kctd3	TRUE
chrX-133300000	chrX	133300000	133325000	Gm26851	Intergenic	-0.603333333333334	0.0021329952855028	0.0099163996255974	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm26851	TRUE
chr6-137575000	chr6	137575000	137600000	Eps8	intron (NM_001271588, intron 1 of 20)	-0.205666666666667	0.0021359141958903	0.00992543182044187	25000	A_to_B_in_Mutant	More Inactive (A->B)	Eps8	TRUE
chr10-80650000	chr10	80650000	80675000	Btbd2	Intergenic	-0.193666666666667	0.00213615605455315	0.00992573894585554	25000	A_to_B_in_Mutant	More Inactive (A->B)	Btbd2	TRUE
chr11-71250000	chr11	71250000	71275000	Nlrp1c-ps	intron (NR_027858, intron 2 of 12)	0.205666666666667	0.00213617551523448	0.00992573894585554	25000	B_to_A_in_Mutant	More Active (B->A)	Nlrp1c-ps	TRUE
chr5-138275000	chr5	138275000	138300000	Stag3	intron (NM_016964, intron 4 of 33)	-0.156	0.00213654763268925	0.00992669609061564	25000	A_to_B_in_Mutant	More Inactive (A->B)	Stag3	TRUE
chr3-77475000	chr3	77475000	77500000	Fstl5	Intergenic	-0.207	0.00213706441769521	0.00992850816689907	25000	A_to_B_in_Mutant	More Inactive (A->B)	Fstl5	TRUE
chr6-111300000	chr6	111300000	111325000	Grm7	intron (NM_177328, intron 7 of 9)	0.209	0.002137173776178	0.00992856260311054	25000	B_to_A_in_Mutant	More Active (B->A)	Grm7	TRUE
chr18-34425000	chr18	34425000	34450000	Pkd2l2	intron (NM_001163004, intron 12 of 14)	-0.155	0.00213831864536988	0.00993297364713526	25000	A_to_B_in_Mutant	More Inactive (A->B)	Pkd2l2	TRUE
chr4-83075000	chr4	83075000	83100000	Frem1	Intergenic	0.202333333333333	0.00213982016439595	0.00993651210683331	25000	B_to_A_in_Mutant	More Active (B->A)	Frem1	TRUE
chr11-82950000	chr11	82950000	82975000	Slfn5os	3' UTR (NM_183201, exon 6 of 6)	0.217333333333333	0.00214017681660023	0.00993661200032775	25000	B_to_A_in_Mutant	More Active (B->A)	Slfn5os	TRUE
chr9-119000000	chr9	119000000	119025000	Mir26a-1	intron (NM_133710, intron 2 of 7)	0.191333333333333	0.00214039514960849	0.00993676518175617	25000	B_to_A_in_Mutant	More Active (B->A)	Mir26a-1	TRUE
chr6-23625000	chr6	23625000	23650000	Rnf133	intron (NM_001252107, intron 2 of 13)	-0.152666666666667	0.00214040525329457	0.00993676518175617	25000	A_to_B_in_Mutant	More Inactive (A->B)	Rnf133	TRUE
chr18-56100000	chr18	56100000	56125000	Gramd2b	Intergenic	0.199	0.00214076163219075	0.00993796593351368	25000	B_to_A_in_Mutant	More Active (B->A)	Gramd2b	TRUE
chrX-35875000	chrX	35875000	35900000	Dock11	Intergenic	0.852333333333333	0.00214132328914899	0.0099396657232642	25000	B_to_A_in_Mutant	More Active (B->A)	Dock11	TRUE
chr17-47075000	chr17	47075000	47100000	Trerf1	Intergenic	-0.191	0.00214362100828848	0.00994760672721823	25000	A_to_B_in_Mutant	More Inactive (A->B)	Trerf1	TRUE
chr6-46125000	chr6	46125000	46150000	Cntnap2	intron (NM_001004357, intron 8 of 23)	-0.220666666666666	0.00214459745818545	0.00995066560907589	25000	A_to_B_in_Mutant	More Inactive (A->B)	Cntnap2	TRUE
chr11-83075000	chr11	83075000	83100000	Slfn2	Intergenic	0.167333333333333	0.00214482331542776	0.00995091545402912	25000	B_to_A_in_Mutant	More Active (B->A)	Slfn2	TRUE
chr15-92950000	chr15	92950000	92975000	4930588J15Rik	Intergenic	0.229333333333333	0.00214525473478835	0.00995246292783183	25000	B_to_A_in_Mutant	More Active (B->A)	4930588J15Rik	TRUE
chr11-105225000	chr11	105225000	105250000	Mrc2	intron (NM_001294330, intron 6 of 17)	-0.151333333333334	0.00214564384100806	0.00995381396637909	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mrc2	TRUE
chr9-104775000	chr9	104775000	104800000	Cpne4	intron (NM_001357439, intron 2 of 15)	0.342	0.00214639539321863	0.009955937832499	25000	B_to_A_in_Mutant	More Active (B->A)	Cpne4	TRUE
chr6-37650000	chr6	37650000	37675000	Akr1d1	Intergenic	0.356666666666667	0.00214660903709605	0.00995647463066529	25000	B_to_A_in_Mutant	More Active (B->A)	Akr1d1	TRUE
chr10-123500000	chr10	123500000	123525000	Tafa2	intron (NR_153334, intron 2 of 6)	0.307666666666667	0.00214740794237868	0.00995866956845767	25000	B_to_A_in_Mutant	More Active (B->A)	Tafa2	TRUE
chr2-77375000	chr2	77375000	77400000	Gm13944	Intergenic	-0.199	0.00214747401388194	0.00995866956845767	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm13944	TRUE
chr8-75100000	chr8	75100000	75125000	Mcm5	intron (NM_008566, intron 4 of 16)	-0.185	0.00214813237976758	0.00996126837396419	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mcm5	TRUE
chr10-17875000	chr10	17875000	17900000	Heca	Intergenic	-0.155333333333333	0.00214832648623977	0.00996171418791576	25000	A_to_B_in_Mutant	More Inactive (A->B)	Heca	TRUE
chr17-72325000	chr17	72325000	72350000	Alk	intron (NM_007439, intron 3 of 28)	0.174666666666667	0.00214912200371334	0.00996403984249441	25000	B_to_A_in_Mutant	More Active (B->A)	Alk	TRUE
chr5-137775000	chr5	137775000	137800000	Zcwpw1	promoter-TSS (NM_144913)	-0.173666666666667	0.0021498543895937	0.00996698097622055	25000	A_to_B_in_Mutant	More Inactive (A->B)	Zcwpw1	TRUE
chr3-122950000	chr3	122950000	122975000	Usp53	intron (NM_133857, intron 4 of 15)	-0.264	0.00215006211721383	0.00996748957448578	25000	A_to_B_in_Mutant	More Inactive (A->B)	Usp53	TRUE
chr2-172000000	chr2	172000000	172025000	Cbln4	Intergenic	0.229333333333333	0.00215031348781157	0.00996820044197091	25000	B_to_A_in_Mutant	More Active (B->A)	Cbln4	TRUE
chr13-70925000	chr13	70925000	70950000	8030423J24Rik	Intergenic	0.185666666666667	0.00215046988030302	0.00996847097505163	25000	B_to_A_in_Mutant	More Active (B->A)	8030423J24Rik	TRUE
chr15-69125000	chr15	69125000	69150000	4930504C09Rik	Intergenic	0.212666666666667	0.00215061708048729	0.0099686988746077	25000	B_to_A_in_Mutant	More Active (B->A)	4930504C09Rik	TRUE
chr5-66175000	chr5	66175000	66200000	1700126H18Rik	intron (NR_040695, intron 1 of 2)	0.159	0.00215133351986157	0.00997089647277684	25000	B_to_A_in_Mutant	More Active (B->A)	1700126H18Rik	TRUE
chr19-59000000	chr19	59000000	59025000	Shtn1	intron (NM_175172, intron 11 of 14)	0.242333333333333	0.00215133569520031	0.00997089647277684	25000	B_to_A_in_Mutant	More Active (B->A)	Shtn1	TRUE
chr9-118425000	chr9	118425000	118450000	4933432G23Rik	TTS (NR_040716)	0.221	0.00215138535672007	0.00997089647277684	25000	B_to_A_in_Mutant	More Active (B->A)	4933432G23Rik	TRUE
chr3-82250000	chr3	82250000	82275000	Map9	Intergenic	0.189666666666667	0.00215274796583784	0.00997459220266475	25000	B_to_A_in_Mutant	More Active (B->A)	Map9	TRUE
chr9-108150000	chr9	108150000	108175000	4930447F24Rik	intron (NM_007567, intron 1 of 11)	-0.154333333333334	0.00215277133550687	0.00997459220266475	25000	A_to_B_in_Mutant	More Inactive (A->B)	4930447F24Rik	TRUE
chr16-97925000	chr16	97925000	97950000	C2cd2	Intergenic	-0.163	0.00215299221811385	0.00997484827022704	25000	A_to_B_in_Mutant	More Inactive (A->B)	C2cd2	TRUE
