anchor_id	chr	start	end	n_lost_loops	n_gained_loops	distance_to_boundary	nearest_boundary_type	nearest_boundary_enriched_in	nearest_boundary_gap_score	set
ctrl_2698	chr5	102200000	102210000	NA	NA	64999	Strength Change	Matrix 2	-2.4887821690456953	non-shared
ctrl_2699	chr5	103650000	103675000	NA	NA	139999	Split	Matrix 1	4.313819832745336	non-shared
ctrl_2700	chr5	105985000	105990000	NA	NA	0	Strength Change	Matrix 1	3.2264325788821875	non-shared
ctrl_2701	chr5	106000000	106005000	NA	NA	14999	Strength Change	Matrix 1	3.2264325788821875	non-shared
ctrl_2702	chr5	106050000	106055000	NA	NA	64999	Strength Change	Matrix 1	3.2264325788821875	non-shared
ctrl_2703	chr5	106275000	106280000	NA	NA	0	Split	Matrix 1	3.127445297612963	non-shared
ctrl_2704	chr5	110275000	110300000	NA	NA	369999	Strength Change	Matrix 1	2.038854146263908	non-shared
ctrl_2705	chr5	111270000	111300000	NA	NA	174999	Complex	Matrix 2	-4.898022104819412	non-shared
ctrl_2706	chr5	111340000	111345000	NA	NA	199999	Split	Matrix 1	2.7700628168446557	non-shared
ctrl_2707	chr5	111375000	111425000	NA	NA	119999	Split	Matrix 1	2.7700628168446557	non-shared
ctrl_2708	chr5	111675000	111700000	NA	NA	119999	Split	Matrix 1	2.7700628168446557	non-shared
ctrl_2709	chr5	112150000	112175000	NA	NA	399999	Strength Change	Matrix 2	-4.261783745180813	non-shared
ctrl_2710	chr5	113095000	113110000	NA	NA	114999	Strength Change	Matrix 2	-2.394009261558897	non-shared
ctrl_2711	chr5	113150000	113160000	NA	NA	64999	Strength Change	Matrix 2	-2.394009261558897	non-shared
ctrl_2712	chr5	113170000	113175000	NA	NA	49999	Strength Change	Matrix 2	-2.394009261558897	non-shared
ctrl_2713	chr5	113180000	113185000	NA	NA	39999	Strength Change	Matrix 2	-2.394009261558897	non-shared
ctrl_2714	chr5	113225000	113230000	NA	NA	0	Strength Change	Matrix 2	-2.394009261558897	non-shared
ctrl_2715	chr5	113370000	113380000	NA	NA	0	Strength Change	Matrix 2	-2.276744791346578	non-shared
ctrl_2716	chr5	113490000	113500000	NA	NA	114999	Strength Change	Matrix 2	-2.276744791346578	non-shared
ctrl_2717	chr5	114240000	114250000	NA	NA	0	Strength Change	Matrix 2	-3.519121641642865	non-shared
ctrl_2718	chr5	114300000	114310000	NA	NA	54999	Strength Change	Matrix 2	-3.519121641642865	non-shared
ctrl_2719	chr5	115355000	115360000	NA	NA	0	Strength Change	Matrix 1	2.380261993920279	non-shared
ctrl_2720	chr5	115440000	115445000	NA	NA	84999	Strength Change	Matrix 1	2.380261993920279	non-shared
ctrl_2721	chr5	116560000	116570000	NA	NA	374999	Merge	Matrix 2	-2.9988156151351406	non-shared
ctrl_2722	chr5	117060000	117070000	NA	NA	64999	Split	Matrix 1	3.496311851701085	non-shared
ctrl_2723	chr5	118330000	118335000	NA	NA	54999	Strength Change	Matrix 2	-2.083246736892957	non-shared
ctrl_2724	chr5	118555000	118560000	NA	NA	0	Strength Change	Matrix 2	-3.800970371789272	non-shared
ctrl_2725	chr5	118780000	118790000	NA	NA	214999	Strength Change	Matrix 2	-3.800970371789272	non-shared
ctrl_2726	chr5	118870000	118880000	NA	NA	304999	Strength Change	Matrix 2	-3.800970371789272	non-shared
ctrl_2727	chr5	119725000	119750000	NA	NA	359999	Merge	Matrix 2	-2.522513317082805	non-shared
ctrl_2728	chr5	119770000	119780000	NA	NA	404999	Merge	Matrix 2	-2.522513317082805	non-shared
ctrl_2729	chr5	120075000	120100000	NA	NA	709999	Merge	Matrix 2	-2.522513317082805	non-shared
ctrl_2730	chr5	120250000	120260000	NA	NA	884999	Merge	Matrix 2	-2.522513317082805	non-shared
ctrl_2731	chr5	120440000	120450000	NA	NA	824999	Merge	Matrix 2	-3.5781009087269853	non-shared
ctrl_2732	chr5	125775000	125810000	NA	NA	239999	Strength Change	Matrix 2	-2.111041568192056	non-shared
ctrl_2733	chr5	126250000	126260000	NA	NA	714999	Strength Change	Matrix 2	-2.111041568192056	non-shared
ctrl_2734	chr5	126375000	126400000	NA	NA	664999	Split	Matrix 1	2.2990537160980655	non-shared
ctrl_2735	chr5	126725000	126750000	NA	NA	314999	Split	Matrix 1	2.2990537160980655	non-shared
ctrl_2736	chr5	127430000	127440000	NA	NA	64999	Strength Change	Matrix 2	-2.0202076798516884	non-shared
ctrl_2737	chr5	127540000	127550000	NA	NA	24999	Strength Change	Matrix 2	-2.0202076798516884	non-shared
ctrl_2738	chr5	127575000	127600000	NA	NA	59999	Strength Change	Matrix 2	-2.0202076798516884	non-shared
ctrl_2739	chr5	127675000	127700000	NA	NA	159999	Strength Change	Matrix 2	-2.0202076798516884	non-shared
ctrl_2740	chr5	127800000	127825000	NA	NA	284999	Strength Change	Matrix 2	-2.0202076798516884	non-shared
ctrl_2741	chr5	128425000	128450000	NA	NA	394999	Complex	Matrix 1	2.3432879853377564	non-shared
ctrl_2742	chr5	128730000	128740000	NA	NA	104999	Complex	Matrix 1	2.3432879853377564	non-shared
ctrl_2743	chr5	132110000	132120000	NA	NA	104999	Strength Change	Matrix 2	-4.513221936081955	non-shared
ctrl_2744	chr5	132540000	132550000	NA	NA	304999	Strength Change	Matrix 2	-4.513221936081955	non-shared
ctrl_2745	chr5	132875000	132900000	NA	NA	639999	Strength Change	Matrix 2	-4.513221936081955	non-shared
ctrl_2746	chr5	134745000	134750000	NA	NA	324999	Strength Change	Matrix 1	2.641891746841027	non-shared
ctrl_2747	chr5	134900000	134905000	NA	NA	169999	Strength Change	Matrix 1	2.641891746841027	non-shared
ctrl_2748	chr5	134930000	134935000	NA	NA	139999	Strength Change	Matrix 1	2.641891746841027	non-shared
ctrl_2749	chr5	134965000	134970000	NA	NA	104999	Strength Change	Matrix 1	2.641891746841027	non-shared
ctrl_2750	chr5	136790000	136795000	NA	NA	1704999	Strength Change	Matrix 1	2.641891746841027	non-shared
ctrl_2751	chr5	136840000	136845000	NA	NA	1754999	Strength Change	Matrix 1	2.641891746841027	non-shared
ctrl_2752	chr5	136875000	136885000	NA	NA	1789999	Strength Change	Matrix 1	2.641891746841027	non-shared
ctrl_2753	chr5	139900000	139925000	NA	NA	0	Strength Change	Matrix 2	-4.210219672749965	non-shared
ctrl_2754	chr5	139945000	139950000	NA	NA	39999	Strength Change	Matrix 2	-4.210219672749965	non-shared
ctrl_2755	chr5	140020000	140025000	NA	NA	114999	Strength Change	Matrix 2	-4.210219672749965	non-shared
ctrl_2756	chr5	140095000	140100000	NA	NA	189999	Strength Change	Matrix 2	-4.210219672749965	non-shared
ctrl_2757	chr5	140125000	140150000	NA	NA	219999	Strength Change	Matrix 2	-4.210219672749965	non-shared
ctrl_2758	chr5	142935000	142940000	NA	NA	394999	Strength Change	Matrix 2	-2.486855130422738	non-shared
ctrl_2759	chr5	143035000	143040000	NA	NA	294999	Strength Change	Matrix 2	-2.486855130422738	non-shared
ctrl_2760	chr5	144460000	144470000	NA	NA	0	Merge	Matrix 2	-2.214015514165894	non-shared
ctrl_2761	chr5	144730000	144740000	NA	NA	104999	Split	Matrix 1	2.1343423503657193	non-shared
ctrl_2762	chr5	145275000	145300000	NA	NA	24999	Complex	Matrix 2	-2.968647529244274	non-shared
ctrl_2763	chr6	3500000	3525000	NA	NA	189999	Merge	Matrix 2	-2.4109387592799916	non-shared
ctrl_2764	chr6	4725000	4750000	NA	NA	0	Strength Change	Matrix 2	-2.2967348463316895	non-shared
ctrl_2765	chr6	5410000	5415000	NA	NA	109999	Merge	Matrix 2	-3.086085442305253	non-shared
ctrl_2766	chr6	5590000	5595000	NA	NA	54999	Merge	Matrix 2	-3.086085442305253	non-shared
ctrl_2767	chr6	5930000	5940000	NA	NA	394999	Merge	Matrix 2	-3.086085442305253	non-shared
ctrl_2768	chr6	6570000	6580000	NA	NA	0	Complex	Matrix 1	4.829358525290246	non-shared
ctrl_2769	chr6	6850000	6875000	NA	NA	244999	Complex	Matrix 1	5.559567340968293	non-shared
ctrl_2770	chr6	8925000	8950000	NA	NA	154999	Shifted	Matrix 1	2.301539072862416	non-shared
ctrl_2771	chr6	12250000	12275000	NA	NA	0	Shifted	Matrix 2	-2.8727360906087807	non-shared
ctrl_2772	chr6	13050000	13075000	NA	NA	614999	Merge	Matrix 2	-2.335609704717636	non-shared
ctrl_2773	chr6	13600000	13625000	NA	NA	1019999	Strength Change	Matrix 2	-2.944475812854456	non-shared
ctrl_2774	chr6	13750000	13760000	NA	NA	884999	Strength Change	Matrix 2	-2.944475812854456	non-shared
ctrl_2775	chr6	13880000	13890000	NA	NA	754999	Strength Change	Matrix 2	-2.944475812854456	non-shared
ctrl_2776	chr6	13900000	13905000	NA	NA	739999	Strength Change	Matrix 2	-2.944475812854456	non-shared
ctrl_2777	chr6	13980000	13990000	NA	NA	654999	Strength Change	Matrix 2	-2.944475812854456	non-shared
ctrl_2778	chr6	14410000	14420000	NA	NA	224999	Strength Change	Matrix 2	-2.944475812854456	non-shared
ctrl_2779	chr6	14500000	14510000	NA	NA	134999	Strength Change	Matrix 2	-2.944475812854456	non-shared
ctrl_2780	chr6	14840000	14850000	NA	NA	184999	Strength Change	Matrix 2	-2.944475812854456	non-shared
ctrl_2781	chr6	16970000	16980000	NA	NA	114999	Complex	Matrix 2	-2.3030837321345436	non-shared
ctrl_2782	chr6	17350000	17375000	NA	NA	114999	Complex	Matrix 2	-2.0106105520242914	non-shared
ctrl_2783	chr6	17575000	17600000	NA	NA	339999	Complex	Matrix 2	-2.0106105520242914	non-shared
ctrl_2784	chr6	17625000	17650000	NA	NA	389999	Complex	Matrix 2	-2.0106105520242914	non-shared
ctrl_2785	chr6	18400000	18410000	NA	NA	164999	Strength Change	Matrix 2	-2.729790730172968	non-shared
ctrl_2786	chr6	18810000	18820000	NA	NA	194999	Strength Change	Matrix 2	-2.4372376557791826	non-shared
ctrl_2787	chr6	18900000	18925000	NA	NA	89999	Strength Change	Matrix 2	-2.4372376557791826	non-shared
ctrl_2788	chr6	19550000	19585000	NA	NA	329999	Merge	Matrix 2	-2.740050807085134	non-shared
ctrl_2789	chr6	19725000	19775000	NA	NA	139999	Merge	Matrix 2	-2.740050807085134	non-shared
ctrl_2790	chr6	19925000	19950000	NA	NA	0	Merge	Matrix 2	-2.740050807085134	non-shared
ctrl_2791	chr6	20075000	20100000	NA	NA	149999	Merge	Matrix 2	-2.740050807085134	non-shared
ctrl_2792	chr6	20175000	20200000	NA	NA	164999	Complex	Matrix 2	-3.3335534814015033	non-shared
ctrl_2793	chr6	20500000	20525000	NA	NA	0	Complex	Matrix 1	2.54799264835729	non-shared
ctrl_2794	chr6	20595000	20600000	NA	NA	34999	Complex	Matrix 1	6.207493529272858	non-shared
ctrl_2795	chr6	20625000	20650000	NA	NA	0	Strength Change	Matrix 1	2.1503563646441815	non-shared
ctrl_2796	chr6	20750000	20760000	NA	NA	94999	Strength Change	Matrix 1	2.1503563646441815	non-shared
ctrl_2797	chr6	21175000	21225000	NA	NA	189999	Split	Matrix 1	2.7366703029237542	non-shared
ctrl_2798	chr6	21525000	21550000	NA	NA	184999	Split	Matrix 1	2.0696301429032293	non-shared
ctrl_2799	chr6	22325000	22350000	NA	NA	149999	Split	Matrix 1	3.065828908856787	non-shared
ctrl_2800	chr6	22500000	22550000	NA	NA	94999	Merge	Matrix 2	-2.219622308705856	non-shared
ctrl_2801	chr6	22975000	23000000	NA	NA	319999	Merge	Matrix 2	-2.219622308705856	non-shared
ctrl_2802	chr6	23225000	23275000	NA	NA	569999	Merge	Matrix 2	-2.219622308705856	non-shared
ctrl_2803	chr6	23750000	23760000	NA	NA	334999	Strength Change	Matrix 1	2.3764868755782813	non-shared
ctrl_2804	chr6	24040000	24050000	NA	NA	44999	Strength Change	Matrix 1	2.3764868755782813	non-shared
ctrl_2805	chr6	24105000	24110000	NA	NA	0	Strength Change	Matrix 1	2.3764868755782813	non-shared
ctrl_2806	chr6	24170000	24175000	NA	NA	64999	Strength Change	Matrix 1	2.3764868755782813	non-shared
ctrl_2807	chr6	24450000	24460000	NA	NA	144999	Strength Change	Matrix 1	2.1873886842739356	non-shared
ctrl_2808	chr6	27650000	27660000	NA	NA	34999	Split	Matrix 1	3.151607343517725	non-shared
ctrl_2809	chr6	28130000	28140000	NA	NA	164999	Strength Change	Matrix 2	-3.3713379901393	non-shared
ctrl_2810	chr6	31530000	31540000	NA	NA	404999	Strength Change	Matrix 2	-2.107960794918669	non-shared
ctrl_2811	chr6	31630000	31640000	NA	NA	304999	Strength Change	Matrix 2	-2.107960794918669	non-shared
ctrl_2812	chr6	31650000	31675000	NA	NA	269999	Strength Change	Matrix 2	-2.107960794918669	non-shared
ctrl_2813	chr6	33125000	33150000	NA	NA	1169999	Strength Change	Matrix 2	-2.107960794918669	non-shared
ctrl_2814	chr6	33400000	33425000	NA	NA	1219999	Complex	Matrix 2	-2.0408819739039976	non-shared
ctrl_2815	chr6	34025000	34050000	NA	NA	594999	Complex	Matrix 2	-2.0408819739039976	non-shared
ctrl_2816	chr6	35250000	35275000	NA	NA	0	Merge	Matrix 2	-2.877070397325512	non-shared
ctrl_2817	chr6	35375000	35425000	NA	NA	0	Merge	Matrix 2	-5.3193303271907135	non-shared
ctrl_2818	chr6	35530000	35540000	NA	NA	144999	Merge	Matrix 2	-5.3193303271907135	non-shared
ctrl_2819	chr6	35700000	35725000	NA	NA	0	Merge	Matrix 2	-2.2497514134705727	non-shared
ctrl_2820	chr6	35975000	36025000	NA	NA	0	Shifted	Matrix 1	2.6315599850421973	non-shared
ctrl_2821	chr6	36225000	36250000	NA	NA	199999	Shifted	Matrix 1	2.6315599850421973	non-shared
ctrl_2822	chr6	36375000	36400000	NA	NA	349999	Shifted	Matrix 1	2.6315599850421973	non-shared
ctrl_2823	chr6	36900000	36910000	NA	NA	874999	Shifted	Matrix 1	2.6315599850421973	non-shared
ctrl_2824	chr6	37025000	37050000	NA	NA	999999	Shifted	Matrix 1	2.6315599850421973	non-shared
ctrl_2825	chr6	37095000	37100000	NA	NA	1069999	Shifted	Matrix 1	2.6315599850421973	non-shared
ctrl_2826	chr6	37300000	37305000	NA	NA	1274999	Shifted	Matrix 1	2.6315599850421973	non-shared
ctrl_2827	chr6	37575000	37600000	NA	NA	1549999	Shifted	Matrix 1	2.6315599850421973	non-shared
ctrl_2828	chr6	38050000	38075000	NA	NA	1379999	Strength Change	Matrix 2	-2.6703859464941835	non-shared
ctrl_2829	chr6	39825000	39875000	NA	NA	0	Strength Change	Matrix 2	-3.4125830751631945	non-shared
ctrl_2830	chr6	40675000	40700000	NA	NA	9999	Split	Matrix 1	2.014030834386244	non-shared
ctrl_2831	chr6	42325000	42350000	NA	NA	0	Split	Matrix 1	2.3734636332733636	non-shared
ctrl_2832	chr6	42375000	42400000	NA	NA	49999	Split	Matrix 1	2.3734636332733636	non-shared
ctrl_2833	chr6	42610000	42620000	NA	NA	284999	Split	Matrix 1	2.3734636332733636	non-shared
ctrl_2834	chr6	42700000	42710000	NA	NA	344999	Split	Matrix 1	2.326287897176734	non-shared
ctrl_2835	chr6	42860000	42870000	NA	NA	184999	Split	Matrix 1	2.326287897176734	non-shared
ctrl_2836	chr6	43275000	43300000	NA	NA	24999	Shifted	Matrix 1	3.1730302885948096	non-shared
ctrl_2837	chr6	43325000	43350000	NA	NA	0	Shifted	Matrix 2	-2.520845260595394	non-shared
ctrl_2838	chr6	43375000	43410000	NA	NA	29999	Shifted	Matrix 2	-2.520845260595394	non-shared
ctrl_2839	chr6	43440000	43450000	NA	NA	94999	Shifted	Matrix 2	-2.520845260595394	non-shared
ctrl_2840	chr6	43650000	43675000	NA	NA	119999	Merge	Matrix 2	-4.310345872260645	non-shared
ctrl_2841	chr6	44075000	44100000	NA	NA	79999	Merge	Matrix 2	-2.253576205085685	non-shared
ctrl_2842	chr6	44275000	44300000	NA	NA	254999	Complex	Matrix 2	-3.13688524351971	non-shared
ctrl_2843	chr6	44790000	44800000	NA	NA	34999	Complex	Matrix 1	2.7700877056583626	non-shared
ctrl_2844	chr6	45020000	45075000	NA	NA	174999	Complex	Matrix 1	2.7700877056583626	non-shared
ctrl_2845	chr6	45575000	45600000	NA	NA	164999	Split	Matrix 1	2.3014184589930253	non-shared
ctrl_2846	chr6	46950000	46975000	NA	NA	0	Strength Change	Matrix 1	2.164332971434744	non-shared
ctrl_2847	chr6	47175000	47200000	NA	NA	9999	Shifted	Matrix 1	9.058750267686843	non-shared
ctrl_2848	chr6	48010000	48015000	NA	NA	0	Split	Matrix 1	7.440024120038625	non-shared
ctrl_2849	chr6	48085000	48090000	NA	NA	0	Strength Change	Matrix 1	2.8184700030300167	non-shared
ctrl_2850	chr6	48170000	48180000	NA	NA	74999	Strength Change	Matrix 1	2.8184700030300167	non-shared
ctrl_2851	chr6	48640000	48650000	NA	NA	154999	Merge	Matrix 2	-2.1236049640966392	non-shared
ctrl_2852	chr6	48815000	48820000	NA	NA	0	Merge	Matrix 2	-2.1236049640966392	non-shared
ctrl_2853	chr6	48955000	48960000	NA	NA	94999	Strength Change	Matrix 1	2.62834140673245	non-shared
ctrl_2854	chr6	49200000	49250000	NA	NA	134999	Strength Change	Matrix 1	2.62834140673245	non-shared
ctrl_2855	chr6	49510000	49520000	NA	NA	444999	Strength Change	Matrix 1	2.62834140673245	non-shared
ctrl_2856	chr6	50290000	50300000	NA	NA	4999	Strength Change	Matrix 2	-2.292329124885946	non-shared
ctrl_2857	chr6	50800000	50810000	NA	NA	4999	Strength Change	Matrix 1	2.2126357722999783	non-shared
ctrl_2858	chr6	50930000	50940000	NA	NA	0	Strength Change	Matrix 2	-3.2138513960068056	non-shared
ctrl_2859	chr6	51470000	51480000	NA	NA	0	Complex	Matrix 1	2.730435303411917	non-shared
ctrl_2860	chr6	51580000	51590000	NA	NA	24999	Complex	Matrix 1	2.332684883672389	non-shared
ctrl_2861	chr6	51765000	51770000	NA	NA	139999	Complex	Matrix 1	2.332684883672389	non-shared
ctrl_2862	chr6	52000000	52025000	NA	NA	219999	Merge	Matrix 2	-2.1100274072929013	non-shared
ctrl_2863	chr6	52160000	52170000	NA	NA	74999	Merge	Matrix 2	-2.1100274072929013	non-shared
ctrl_2864	chr6	52570000	52600000	NA	NA	314999	Merge	Matrix 2	-2.1100274072929013	non-shared
ctrl_2865	chr6	52700000	52750000	NA	NA	444999	Merge	Matrix 2	-2.1100274072929013	non-shared
ctrl_2866	chr6	53270000	53275000	NA	NA	1014999	Merge	Matrix 2	-2.1100274072929013	non-shared
ctrl_2867	chr6	53720000	53725000	NA	NA	1464999	Merge	Matrix 2	-2.1100274072929013	non-shared
ctrl_2868	chr6	55510000	55520000	NA	NA	774999	Split	Matrix 1	4.14881752349959	non-shared
ctrl_2869	chr6	55800000	55810000	NA	NA	484999	Split	Matrix 1	4.14881752349959	non-shared
ctrl_2870	chr6	58545000	58550000	NA	NA	589999	Merge	Matrix 2	-2.52609784011479	non-shared
ctrl_2871	chr6	58765000	58770000	NA	NA	809999	Merge	Matrix 2	-2.52609784011479	non-shared
ctrl_2872	chr6	59500000	59510000	NA	NA	694999	Merge	Matrix 2	-2.2062342933656267	non-shared
ctrl_2873	chr6	60200000	60210000	NA	NA	0	Merge	Matrix 2	-2.2062342933656267	non-shared
ctrl_2874	chr6	60550000	60575000	NA	NA	249999	Split	Matrix 1	6.411782545881877	non-shared
ctrl_2875	chr6	60680000	60690000	NA	NA	134999	Split	Matrix 1	6.411782545881877	non-shared
ctrl_2876	chr6	60820000	60830000	NA	NA	0	Split	Matrix 1	6.411782545881877	non-shared
ctrl_2877	chr6	60925000	60950000	NA	NA	89999	Split	Matrix 1	6.411782545881877	non-shared
ctrl_2878	chr6	61300000	61310000	NA	NA	464999	Split	Matrix 1	6.411782545881877	non-shared
ctrl_2879	chr6	64675000	64700000	NA	NA	409999	Split	Matrix 1	2.0559022738172197	non-shared
ctrl_2880	chr6	64975000	65000000	NA	NA	709999	Split	Matrix 1	2.0559022738172197	non-shared
ctrl_2881	chr6	65025000	65050000	NA	NA	694999	Merge	Matrix 2	-2.0049802616717294	non-shared
ctrl_2882	chr6	65075000	65100000	NA	NA	644999	Merge	Matrix 2	-2.0049802616717294	non-shared
ctrl_2883	chr6	65120000	65130000	NA	NA	614999	Merge	Matrix 2	-2.0049802616717294	non-shared
ctrl_2884	chr6	65450000	65460000	NA	NA	284999	Merge	Matrix 2	-2.0049802616717294	non-shared
ctrl_2885	chr6	66950000	66975000	NA	NA	0	Strength Change	Matrix 2	-2.182033449093358	non-shared
ctrl_2886	chr6	67150000	67175000	NA	NA	4999	Split	Matrix 1	2.036377813204156	non-shared
ctrl_2887	chr6	67800000	67825000	NA	NA	254999	Shifted	Matrix 2	-2.217163640315063	non-shared
ctrl_2888	chr6	71490000	71500000	NA	NA	134999	Split	Matrix 1	2.647401233217331	non-shared
ctrl_2889	chr6	71630000	71640000	NA	NA	0	Split	Matrix 1	2.647401233217331	non-shared
ctrl_2890	chr6	72280000	72285000	NA	NA	59999	Split	Matrix 1	2.358730619295735	non-shared
ctrl_2891	chr6	72405000	72410000	NA	NA	49999	Split	Matrix 1	2.358730619295735	non-shared
ctrl_2892	chr6	72650000	72655000	NA	NA	14999	Strength Change	Matrix 1	2.098058910643415	non-shared
ctrl_2893	chr6	72785000	72790000	NA	NA	134999	Merge	Matrix 2	-2.1651976667711086	non-shared
ctrl_2894	chr6	78900000	78910000	NA	NA	244999	Merge	Matrix 2	-2.338468077831734	non-shared
ctrl_2895	chr6	80000000	80050000	NA	NA	0	Strength Change	Matrix 2	-2.556537120501845	non-shared
ctrl_2896	chr6	80875000	80900000	NA	NA	859999	Strength Change	Matrix 2	-2.556537120501845	non-shared
ctrl_2897	chr6	81450000	81480000	NA	NA	304999	Merge	Matrix 2	-2.1393692488956373	non-shared
ctrl_2898	chr6	81750000	81775000	NA	NA	9999	Merge	Matrix 2	-2.1393692488956373	non-shared
ctrl_2899	chr6	81810000	81820000	NA	NA	14999	Merge	Matrix 2	-2.1393692488956373	non-shared
ctrl_2900	chr6	81980000	81990000	NA	NA	184999	Merge	Matrix 2	-2.1393692488956373	non-shared
ctrl_2901	chr6	82110000	82120000	NA	NA	134999	Strength Change	Matrix 1	3.0096824891753315	non-shared
ctrl_2902	chr6	83740000	83750000	NA	NA	274999	Strength Change	Matrix 2	-2.456417041494496	non-shared
ctrl_2903	chr6	84260000	84270000	NA	NA	44999	Merge	Matrix 2	-6.03794205162292	non-shared
ctrl_2904	chr6	84400000	84425000	NA	NA	184999	Merge	Matrix 2	-6.03794205162292	non-shared
ctrl_2905	chr6	84575000	84600000	NA	NA	334999	Split	Matrix 1	2.113285378951766	non-shared
ctrl_2906	chr6	85155000	85160000	NA	NA	209999	Split	Matrix 1	2.113285378951766	non-shared
ctrl_2907	chr6	85235000	85240000	NA	NA	174999	Complex	Matrix 2	-2.320694649829077	non-shared
ctrl_2908	chr6	85410000	85420000	NA	NA	0	Complex	Matrix 2	-2.320694649829077	non-shared
ctrl_2909	chr6	85890000	85900000	NA	NA	374999	Complex	Matrix 1	2.679623401033976	non-shared
ctrl_2910	chr6	87100000	87110000	NA	NA	234999	Merge	Matrix 2	-2.3020275170394604	non-shared
ctrl_2911	chr6	87330000	87340000	NA	NA	4999	Merge	Matrix 2	-2.3020275170394604	non-shared
ctrl_2912	chr6	88980000	88985000	NA	NA	309999	Split	Matrix 1	2.171125787576606	non-shared
ctrl_2913	chr6	89550000	89555000	NA	NA	199999	Complex	Matrix 1	4.1815369313954065	non-shared
ctrl_2914	chr6	91165000	91170000	NA	NA	509999	Strength Change	Matrix 2	-2.022998448630718	non-shared
ctrl_2915	chr6	91275000	91280000	NA	NA	454999	Merge	Matrix 2	-3.5336850844007084	non-shared
ctrl_2916	chr6	91770000	91780000	NA	NA	24999	Merge	Matrix 2	-3.5336850844007084	non-shared
ctrl_2917	chr6	91850000	91860000	NA	NA	14999	Merge	Matrix 2	-2.2877931354051007	non-shared
ctrl_2918	chr6	92090000	92100000	NA	NA	204999	Merge	Matrix 2	-2.2877931354051007	non-shared
ctrl_2919	chr6	92210000	92220000	NA	NA	324999	Merge	Matrix 2	-2.2877931354051007	non-shared
ctrl_2920	chr6	92280000	92290000	NA	NA	394999	Merge	Matrix 2	-2.2877931354051007	non-shared
ctrl_2921	chr6	92475000	92500000	NA	NA	394999	Shifted	Matrix 1	2.322405649936504	non-shared
ctrl_2922	chr6	92650000	92675000	NA	NA	219999	Shifted	Matrix 1	2.322405649936504	non-shared
ctrl_2923	chr6	94280000	94290000	NA	NA	194999	Strength Change	Matrix 1	2.2410717114645955	non-shared
ctrl_2924	chr6	94460000	94470000	NA	NA	234999	Strength Change	Matrix 1	2.5320262894341035	non-shared
ctrl_2925	chr6	97250000	97260000	NA	NA	264999	Strength Change	Matrix 2	-3.532792523805884	non-shared
ctrl_2926	chr6	97410000	97420000	NA	NA	104999	Strength Change	Matrix 2	-3.532792523805884	non-shared
ctrl_2927	chr6	97520000	97525000	NA	NA	0	Strength Change	Matrix 2	-3.532792523805884	non-shared
ctrl_2928	chr6	97740000	97750000	NA	NA	204999	Strength Change	Matrix 2	-3.532792523805884	non-shared
ctrl_2929	chr6	99650000	99660000	NA	NA	444999	Split	Matrix 1	2.4133287302907167	non-shared
ctrl_2930	chr6	99800000	99810000	NA	NA	294999	Split	Matrix 1	2.4133287302907167	non-shared
ctrl_2931	chr6	99900000	99910000	NA	NA	194999	Split	Matrix 1	2.4133287302907167	non-shared
ctrl_2932	chr6	100280000	100290000	NA	NA	164999	Split	Matrix 1	2.4133287302907167	non-shared
ctrl_2933	chr6	100560000	100570000	NA	NA	444999	Split	Matrix 1	2.4133287302907167	non-shared
ctrl_2934	chr6	100640000	100650000	NA	NA	484999	Split	Matrix 1	2.788128618091268	non-shared
ctrl_2935	chr6	103220000	103225000	NA	NA	19999	Split	Matrix 1	2.36577615762209	non-shared
ctrl_2936	chr6	103275000	103280000	NA	NA	19999	Split	Matrix 1	2.36577615762209	non-shared
ctrl_2937	chr6	104025000	104050000	NA	NA	9999	Strength Change	Matrix 2	-3.1719060285183485	non-shared
ctrl_2938	chr6	104300000	104325000	NA	NA	0	Strength Change	Matrix 1	2.954934911513941	non-shared
ctrl_2939	chr6	105925000	105950000	NA	NA	0	Shifted	Matrix 1	2.5313582957776335	non-shared
ctrl_2940	chr6	106425000	106450000	NA	NA	39999	Split	Matrix 1	5.0032497858174585	non-shared
ctrl_2941	chr6	106800000	106830000	NA	NA	94999	Split	Matrix 1	6.4599033688588765	non-shared
ctrl_2942	chr6	106900000	106930000	NA	NA	0	Split	Matrix 1	6.4599033688588765	non-shared
ctrl_2943	chr6	107050000	107075000	NA	NA	14999	Split	Matrix 1	4.644846394703352	non-shared
ctrl_2944	chr6	107290000	107300000	NA	NA	254999	Split	Matrix 1	4.644846394703352	non-shared
ctrl_2945	chr6	107440000	107450000	NA	NA	304999	Strength Change	Matrix 2	-2.0579088427818517	non-shared
ctrl_2946	chr6	107560000	107570000	NA	NA	184999	Strength Change	Matrix 2	-2.0579088427818517	non-shared
ctrl_2947	chr6	107710000	107715000	NA	NA	39999	Strength Change	Matrix 2	-2.0579088427818517	non-shared
ctrl_2948	chr6	108450000	108475000	NA	NA	159999	Merge	Matrix 2	-2.13784341272665	non-shared
ctrl_2949	chr6	111370000	111380000	NA	NA	164999	Merge	Matrix 2	-2.876724255131109	non-shared
ctrl_2950	chr6	111725000	111750000	NA	NA	34999	Split	Matrix 1	3.3907309807892454	non-shared
ctrl_2951	chr6	111860000	111870000	NA	NA	44999	Merge	Matrix 2	-6.495883629833673	non-shared
ctrl_2952	chr6	112050000	112075000	NA	NA	234999	Merge	Matrix 2	-6.495883629833673	non-shared
