TAD_name	chr1	start1	end1	Difference	pvalue	adj_pvalue	TAD_size	significant	direction
chr9:94536000-94616998	chr9	94536000	94616998	0.188258666666666	0.0204607601465947	0.252440491563175	80998	FALSE	Increased_in_Mutant
chr13:20292000-21056998	chr13	20292000	21056998	0.0952513333333332	0.535186649974014	0.769691110658256	764998	FALSE	Increased_in_Mutant
chr11:23973000-25889998	chr11	23973000	25889998	0.120687666666666	0.0596557119263448	0.331641465029225	1916998	FALSE	Increased_in_Mutant
chr10:45666000-45932998	chr10	45666000	45932998	-0.336564666666667	0.000695432885951428	0.155861168585197	266998	FALSE	Decreased_in_Mutant
chr4:134538000-134714998	chr4	134538000	134714998	-0.0461093333333335	0.665207498503014	0.848268471788656	176998	FALSE	Decreased_in_Mutant
chr9:31143000-31364998	chr9	31143000	31364998	0.0841616666666666	0.193068665728522	0.503544322608711	221998	FALSE	Increased_in_Mutant
chr9:50691000-50777998	chr9	50691000	50777998	0.127536	0.290165593320331	0.583061068869952	86998	FALSE	Increased_in_Mutant
chr1:82548000-82649998	chr1	82548000	82649998	0.0233289999999994	0.801908317663381	0.916033398783834	101998	FALSE	Increased_in_Mutant
chr8:15111000-16871998	chr8	15111000	16871998	0.0295069999999997	0.547825961370426	0.776111793492184	1760998	FALSE	Increased_in_Mutant
chr18:84684000-84803998	chr18	84684000	84803998	0.140484999999999	0.0799207178674619	0.369863820265019	119998	FALSE	Increased_in_Mutant
chr4:66765000-67472998	chr4	66765000	67472998	0.120049666666666	0.144808980028973	0.456311539140657	707998	FALSE	Increased_in_Mutant
chr14:63864000-64061998	chr14	63864000	64061998	0.208546999999999	0.119218957225639	0.423349867491569	197998	FALSE	Increased_in_Mutant
chr1:149538000-149771998	chr1	149538000	149771998	0.0828889999999997	0.205800644593029	0.513359929180199	233998	FALSE	Increased_in_Mutant
chr11:115635000-115718998	chr11	115635000	115718998	-0.005632666666667	0.961178340181049	0.986944638021486	83998	FALSE	Decreased_in_Mutant
chr19:24282000-24899998	chr19	24282000	24899998	0.0925719999999997	0.12676749801298	0.434336977585252	617998	FALSE	Increased_in_Mutant
chr19:44367000-44423998	chr19	44367000	44423998	-0.180388666666667	0.0561240633299909	0.325721135218163	56998	FALSE	Decreased_in_Mutant
chr4:130194000-130295998	chr4	130194000	130295998	-0.0773416666666667	0.213578301138071	0.518880344107208	101998	FALSE	Decreased_in_Mutant
chr16:33747000-33812998	chr16	33747000	33812998	0.0137013333333331	0.837810397220208	0.931080499468235	65998	FALSE	Increased_in_Mutant
chr15:87549000-88670998	chr15	87549000	88670998	0.148116666666666	0.0352131722568834	0.290045134443963	1121998	FALSE	Increased_in_Mutant
chr18:72000000-72356998	chr18	72000000	72356998	0.0683856666666664	0.310062332594559	0.601819908690449	356998	FALSE	Increased_in_Mutant
chr14:101436000-103001998	chr14	101436000	103001998	0.172772	0.0208134020842529	0.252440491563175	1565998	FALSE	Increased_in_Mutant
chr14:119034000-120065998	chr14	119034000	120065998	-0.00610100000000053	0.891332568494405	0.956680855374528	1031998	FALSE	Decreased_in_Mutant
chrX:13695000-13853998	chrX	13695000	13853998	0.185954666666666	0.253430542054917	0.55529209023982	158998	FALSE	Increased_in_Mutant
chr16:60570000-62585998	chr16	60570000	62585998	0	1	1	2015998	FALSE	Decreased_in_Mutant
chr11:18870000-19022998	chr11	18870000	19022998	0.318454333333332	0.168751157926727	0.483352870211096	152998	FALSE	Increased_in_Mutant
chr10:42300000-42752998	chr10	42300000	42752998	0.293182	0.00404706786570541	0.183027531489495	452998	FALSE	Increased_in_Mutant
chr5:64284000-64877998	chr5	64284000	64877998	0.0848169999999997	0.342892327567849	0.631894592249945	593998	FALSE	Increased_in_Mutant
chr9:106491000-106661998	chr9	106491000	106661998	0.0188176666666664	0.653042091072037	0.840647411733508	170998	FALSE	Increased_in_Mutant
chr3:142752000-144422998	chr3	142752000	144422998	0.0805216666666669	0.158571006021123	0.471307834895997	1670998	FALSE	Increased_in_Mutant
chr15:56055000-57527998	chr15	56055000	57527998	0.0881246666666667	0.279510217491817	0.575203266527537	1472998	FALSE	Increased_in_Mutant
chr6:87570000-87674998	chr6	87570000	87674998	0.194822333333333	0.0603662219254827	0.332218789272655	104998	FALSE	Increased_in_Mutant
chr1:39543000-40034998	chr1	39543000	40034998	0.0232569999999999	0.754951994466787	0.894149510624772	491998	FALSE	Increased_in_Mutant
chr1:167214000-167345998	chr1	167214000	167345998	-0.0181616666666671	0.83764091981661	0.931080499468235	131998	FALSE	Decreased_in_Mutant
chr4:4743000-6203998	chr4	4743000	6203998	0.00967366666666643	0.831402069021744	0.929351512951025	1460998	FALSE	Increased_in_Mutant
chr3:73695000-75206998	chr3	73695000	75206998	-0.0662169999999999	0.131572320344581	0.442943013347544	1511998	FALSE	Decreased_in_Mutant
chr7:57501000-57875998	chr7	57501000	57875998	0.145334666666666	0.148177031871693	0.459053997453619	374998	FALSE	Increased_in_Mutant
chr14:55014000-55109998	chr14	55014000	55109998	-0.188355	0.157061723955212	0.471307834895997	95998	FALSE	Decreased_in_Mutant
chr10:40998000-41297998	chr10	40998000	41297998	0.0510736666666661	0.496234720841623	0.741412811751526	299998	FALSE	Increased_in_Mutant
chr2:66468000-66650998	chr2	66468000	66650998	0.0455449999999998	0.540804763861691	0.77250489908855	182998	FALSE	Increased_in_Mutant
chr7:79128000-79361998	chr7	79128000	79361998	0.0845549999999997	0.121771058176767	0.427770476788084	233998	FALSE	Increased_in_Mutant
chr15:25728000-25799998	chr15	25728000	25799998	0.0516763333333329	0.499473659242775	0.744189315884477	71998	FALSE	Increased_in_Mutant
chr9:53241000-53441998	chr9	53241000	53441998	0.0312699999999997	0.544890528114279	0.774649075838189	200998	FALSE	Increased_in_Mutant
chr17:7131000-7298998	chr17	7131000	7298998	-0.0105990000000003	0.836215225649051	0.930648085627432	167998	FALSE	Decreased_in_Mutant
chr3:95958000-96056998	chr3	95958000	96056998	-0.122643666666667	0.126937659502845	0.434336977585252	98998	FALSE	Decreased_in_Mutant
chr18:84591000-86546998	chr18	84591000	86546998	0.369887	0.000110368597170599	0.114143203193833	1955998	FALSE	Increased_in_Mutant
chr4:49437000-49484998	chr4	49437000	49484998	0.189300333333333	0.104417450857724	0.399030507965358	47998	FALSE	Increased_in_Mutant
chrX:150474000-152429998	chrX	150474000	152429998	0.110374666666666	0.0860881892650807	0.373942274602551	1955998	FALSE	Increased_in_Mutant
chr3:82872000-82994998	chr3	82872000	82994998	0.190447333333333	0.0108454417285506	0.215699150685905	122998	FALSE	Increased_in_Mutant
chr7:127767000-127883998	chr7	127767000	127883998	-0.0201130000000005	0.600464411037549	0.809305395300533	116998	FALSE	Decreased_in_Mutant
chr3:100758000-100919998	chr3	100758000	100919998	0.108681	0.150252170306529	0.46137409302557	161998	FALSE	Increased_in_Mutant
chr6:114924000-115034998	chr6	114924000	115034998	0.165845666666666	0.114982952759871	0.416744176844122	110998	FALSE	Increased_in_Mutant
chr12:76251000-76355998	chr12	76251000	76355998	-0.0167003333333335	0.702824601567992	0.861887102616301	104998	FALSE	Decreased_in_Mutant
chr8:61521000-61886998	chr8	61521000	61886998	0.0454929999999999	0.409128408479095	0.68532653069174	365998	FALSE	Increased_in_Mutant
chr5:120126000-120461998	chr5	120126000	120461998	0.0344909999999997	0.687055407652984	0.85546918203072	335998	FALSE	Increased_in_Mutant
chr7:100512000-100670998	chr7	100512000	100670998	-0.0734756666666669	0.25984385670664	0.562142094742797	158998	FALSE	Decreased_in_Mutant
chr16:18339000-18437998	chr16	18339000	18437998	-0.043077666666667	0.53597142166342	0.770077305201873	98998	FALSE	Decreased_in_Mutant
chr11:106032000-106082998	chr11	106032000	106082998	0.0645786666666666	0.420017263700163	0.693236281708759	50998	FALSE	Increased_in_Mutant
chr18:16830000-16958998	chr18	16830000	16958998	0.138595666666667	0.0552706929181207	0.324409481361637	128998	FALSE	Increased_in_Mutant
chr1:134355000-134462998	chr1	134355000	134462998	0.0476563333333332	0.380634076898064	0.665994006737339	107998	FALSE	Increased_in_Mutant
chr8:4809000-6569998	chr8	4809000	6569998	0.0233219999999998	0.570374843683088	0.792403664465189	1760998	FALSE	Increased_in_Mutant
chr17:24735000-24836998	chr17	24735000	24836998	0.0801363333333327	0.355902450197966	0.64393686843026	101998	FALSE	Increased_in_Mutant
chr4:11319000-11486998	chr4	11319000	11486998	0.0795719999999998	0.218536798523801	0.523309348207183	167998	FALSE	Increased_in_Mutant
chr9:4515000-4802998	chr9	4515000	4802998	0.132412666666667	0.0581404989589672	0.32979400467966	287998	FALSE	Increased_in_Mutant
chr11:76410000-76457998	chr11	76410000	76457998	0.026394333333333	0.762228700607653	0.89619932033701	47998	FALSE	Increased_in_Mutant
chr6:70290000-70700998	chr6	70290000	70700998	0.0903719999999998	0.126485533327789	0.434336977585252	410998	FALSE	Increased_in_Mutant
chr8:119778000-119849998	chr8	119778000	119849998	-0.0579103333333339	0.502382729427291	0.745429295227696	71998	FALSE	Decreased_in_Mutant
chr12:12945000-13220998	chr12	12945000	13220998	0.383148666666666	0.00469598512003407	0.183027531489495	275998	FALSE	Increased_in_Mutant
chr9:57528000-57659998	chr9	57528000	57659998	-0.0273000000000002	0.493217912576599	0.739469360954941	131998	FALSE	Decreased_in_Mutant
chr1:45807000-46031998	chr1	45807000	46031998	0.161407	0.0305672306945438	0.280583354674571	224998	FALSE	Increased_in_Mutant
chr5:130164000-130253998	chr5	130164000	130253998	0.034486333333333	0.394855370534816	0.673415937016997	89998	FALSE	Increased_in_Mutant
chr7:99984000-100115998	chr7	99984000	100115998	0.248397666666667	0.013044978150606	0.221384005004261	131998	FALSE	Increased_in_Mutant
chr4:73059000-73604998	chr4	73059000	73604998	0.137366666666667	0.053360647111042	0.321219914099183	545998	FALSE	Increased_in_Mutant
chr14:101439000-101675998	chr14	101439000	101675998	-0.304161333333334	0.0206210623931814	0.252440491563175	236998	FALSE	Decreased_in_Mutant
chr5:34662000-34763998	chr5	34662000	34763998	0.172781	0.051664902450895	0.32020489156876	101998	FALSE	Increased_in_Mutant
chr6:112695000-113018998	chr6	112695000	113018998	-0.0366953333333336	0.645937739108797	0.837040882547398	323998	FALSE	Decreased_in_Mutant
chr4:53871000-55262998	chr4	53871000	55262998	-0.0565040000000003	0.249895990729162	0.552387941939226	1391998	FALSE	Decreased_in_Mutant
chr12:33918000-33986998	chr12	33918000	33986998	-0.305691666666667	0.0599661128993087	0.331641465029225	68998	FALSE	Decreased_in_Mutant
chr6:100665000-100880998	chr6	100665000	100880998	0.142130333333333	0.171075753095864	0.485866924568625	215998	FALSE	Increased_in_Mutant
chr10:73086000-74906998	chr10	73086000	74906998	0.0570126666666663	0.28636168882858	0.579982474272063	1820998	FALSE	Increased_in_Mutant
chr10:46233000-46358998	chr10	46233000	46358998	0.0989476666666665	0.132433981886939	0.443246679830007	125998	FALSE	Increased_in_Mutant
chrX:120726000-120773998	chrX	120726000	120773998	-0.0724713333333338	0.602777072378654	0.809810403031961	47998	FALSE	Decreased_in_Mutant
chr5:68007000-68120998	chr5	68007000	68120998	0.0711799999999996	0.127574745428764	0.434758879768108	113998	FALSE	Increased_in_Mutant
chr11:101319000-101405998	chr11	101319000	101405998	0.137267333333333	0.128040665015879	0.434769162044506	86998	FALSE	Increased_in_Mutant
chr2:172473000-172784998	chr2	172473000	172784998	-0.006081666666667	0.901275598885611	0.962117283616328	311998	FALSE	Decreased_in_Mutant
chr9:111927000-113654998	chr9	111927000	113654998	-0.113397666666667	0.0875670761627717	0.374532134687918	1727998	FALSE	Decreased_in_Mutant
chr6:76959000-77237998	chr6	76959000	77237998	0.0739153333333331	0.122226175531887	0.428786671421567	278998	FALSE	Increased_in_Mutant
chr12:51342000-52013998	chr12	51342000	52013998	-0.0764816666666669	0.0879797320848902	0.375068334443444	671998	FALSE	Decreased_in_Mutant
chr18:5133000-6035998	chr18	5133000	6035998	-0.123452	0.0556772703737142	0.325023635620467	902998	FALSE	Decreased_in_Mutant
chr4:99660000-99713998	chr4	99660000	99713998	0.092904	0.303686251475687	0.595509452981774	53998	FALSE	Increased_in_Mutant
chr2:27039000-27245998	chr2	27039000	27245998	0.0986339999999996	0.216195118942622	0.521748440222996	206998	FALSE	Increased_in_Mutant
chr13:70635000-71009998	chr13	70635000	71009998	-0.0365673333333338	0.52214794547763	0.760744679517199	374998	FALSE	Decreased_in_Mutant
chr18:7950000-9260998	chr18	7950000	9260998	0.149816666666667	0.0777199874220228	0.365687038179509	1310998	FALSE	Increased_in_Mutant
chr2:40800000-42689998	chr2	40800000	42689998	-0.0513653333333335	0.32481642975557	0.612855423118319	1889998	FALSE	Decreased_in_Mutant
chr14:31491000-31616998	chr14	31491000	31616998	0.0823726666666662	0.200394737404642	0.506967312680725	125998	FALSE	Increased_in_Mutant
chr2:109890000-110222998	chr2	109890000	110222998	0.137362333333333	0.185668038219754	0.501090514422936	332998	FALSE	Increased_in_Mutant
chr7:116625000-118109998	chr7	116625000	118109998	0.159879333333333	0.00797052457641295	0.211952305463462	1484998	FALSE	Increased_in_Mutant
chr2:5022000-5069998	chr2	5022000	5069998	-0.261319666666667	0.0340980498232979	0.287636240842208	47998	FALSE	Decreased_in_Mutant
chr4:82941000-83189998	chr4	82941000	83189998	0.103539	0.135319212058598	0.445666488244645	248998	FALSE	Increased_in_Mutant
chr12:43011000-44186998	chr12	43011000	44186998	0.020364	0.702996274321722	0.861887102616301	1175998	FALSE	Increased_in_Mutant
chr5:124155000-124256998	chr5	124155000	124256998	0.136036333333333	0.204810913165279	0.512992549344679	101998	FALSE	Increased_in_Mutant
chr18:22320000-22544998	chr18	22320000	22544998	0.0634529999999999	0.310919178074005	0.60278808482129	224998	FALSE	Increased_in_Mutant
chr11:31668000-31955998	chr11	31668000	31955998	-0.0560223333333333	0.669914582452604	0.848580425733244	287998	FALSE	Decreased_in_Mutant
chr1:143805000-144014998	chr1	143805000	144014998	0.184294	0.0703575615625763	0.353645366506263	209998	FALSE	Increased_in_Mutant
chr4:80511000-80780998	chr4	80511000	80780998	-0.0396526666666668	0.385466996106186	0.669304272121967	269998	FALSE	Decreased_in_Mutant
chr1:72708000-72863998	chr1	72708000	72863998	-0.0331396666666671	0.84087067253186	0.931877892769448	155998	FALSE	Decreased_in_Mutant
chr12:112548000-112628998	chr12	112548000	112628998	-0.0337853333333335	0.628091281655238	0.826427485353496	80998	FALSE	Decreased_in_Mutant
chr11:100626000-100703998	chr11	100626000	100703998	0.123678666666667	0.184732040718249	0.500441356648046	77998	FALSE	Increased_in_Mutant
chr18:66060000-66533998	chr18	66060000	66533998	-0.036936666666667	0.498856898589462	0.744040675686792	473998	FALSE	Decreased_in_Mutant
chr14:47328000-47402998	chr14	47328000	47402998	0.00424766666666654	0.956645363753703	0.98458251946553	74998	FALSE	Increased_in_Mutant
chr1:174462000-175031998	chr1	174462000	175031998	0.0540879999999994	0.400912762215414	0.677933254877668	569998	FALSE	Increased_in_Mutant
chr4:9123000-9560998	chr4	9123000	9560998	0.112391666666666	0.238409874145148	0.541730057778433	437998	FALSE	Increased_in_Mutant
chr15:86046000-86135998	chr15	86046000	86135998	-0.00563333333333381	0.95315054134825	0.984173612083027	89998	FALSE	Decreased_in_Mutant
chr9:10905000-11468998	chr9	10905000	11468998	0.0590476666666665	0.22507418499477	0.528546144690261	563998	FALSE	Increased_in_Mutant
chr6:88107000-88514998	chr6	88107000	88514998	0.0283696666666662	0.702847665602284	0.861887102616301	407998	FALSE	Increased_in_Mutant
chr3:108156000-108269998	chr3	108156000	108269998	0.081623	0.287019193685224	0.58066363479902	113998	FALSE	Increased_in_Mutant
chrX:109026000-109073998	chrX	109026000	109073998	0.263511333333333	0.0190667478798629	0.250565637275708	47998	FALSE	Increased_in_Mutant
chr7:80379000-80588998	chr7	80379000	80588998	-0.0533546666666672	0.361149523166935	0.647858831358628	209998	FALSE	Decreased_in_Mutant
chr8:23253000-23582998	chr8	23253000	23582998	0.146259666666666	0.0221776909885446	0.253183155350135	329998	FALSE	Increased_in_Mutant
chr4:141717000-141788998	chr4	141717000	141788998	0.0627283333333332	0.314130752324341	0.605204962842461	71998	FALSE	Increased_in_Mutant
chr4:120570000-120932998	chr4	120570000	120932998	0.0675336666666666	0.224745487536672	0.528494277422525	362998	FALSE	Increased_in_Mutant
chr3:10461000-12407998	chr3	10461000	12407998	0.00848699999999989	0.833408429716006	0.92976489343336	1946998	FALSE	Increased_in_Mutant
chr9:62034000-62255998	chr9	62034000	62255998	-0.175063666666667	0.0418539065667598	0.300837331872764	221998	FALSE	Decreased_in_Mutant
chr3:82038000-82352998	chr3	82038000	82352998	0.130681	0.174873839942309	0.489852976347801	314998	FALSE	Increased_in_Mutant
chr1:22593000-23150998	chr1	22593000	23150998	0.0433023333333331	0.492216858889323	0.73873938106328	557998	FALSE	Increased_in_Mutant
chr1:166425000-166733998	chr1	166425000	166733998	0.260194333333333	0.0114427878420938	0.216187747721462	308998	FALSE	Increased_in_Mutant
chr11:119199000-119261998	chr11	119199000	119261998	-0.104787	0.0740400272906643	0.359865640826305	62998	FALSE	Decreased_in_Mutant
chr9:87843000-87917998	chr9	87843000	87917998	-0.0485980000000001	0.491046233680239	0.73873938106328	74998	FALSE	Decreased_in_Mutant
chr18:70647000-71237998	chr18	70647000	71237998	0.0121116666666661	0.796551918985822	0.912679584930999	590998	FALSE	Increased_in_Mutant
chr8:107097000-107336998	chr8	107097000	107336998	0.123346666666666	0.0227475904391649	0.255653931081498	239998	FALSE	Increased_in_Mutant
chr14:79596000-80231998	chr14	79596000	80231998	0.370986333333333	0.00374271701863066	0.183027531489495	635998	FALSE	Increased_in_Mutant
chr8:41433000-42479998	chr8	41433000	42479998	-0.0760433333333338	0.134480686449932	0.44462891920243	1046998	FALSE	Decreased_in_Mutant
chr17:17751000-17915998	chr17	17751000	17915998	0.0453066666666667	0.733028437096489	0.881919508661224	164998	FALSE	Increased_in_Mutant
chr15:96537000-96698998	chr15	96537000	96698998	0.0537183333333329	0.237654342815275	0.541591836774952	161998	FALSE	Increased_in_Mutant
chr5:35742000-35864998	chr5	35742000	35864998	0.0619789999999996	0.254531181048744	0.556219076931468	122998	FALSE	Increased_in_Mutant
chr12:72843000-72980998	chr12	72843000	72980998	0.0751306666666666	0.27406366131115	0.572136936875235	137998	FALSE	Increased_in_Mutant
chr13:79302000-80789998	chr13	79302000	80789998	0.161961666666666	0.00602329479405741	0.200541804641318	1487998	FALSE	Increased_in_Mutant
chr7:37356000-38288998	chr7	37356000	38288998	0.243203666666666	0.075061192605592	0.362072226645071	932998	FALSE	Increased_in_Mutant
chr18:25164000-25535998	chr18	25164000	25535998	0.0247423333333331	0.525116001378226	0.761609647143203	371998	FALSE	Increased_in_Mutant
chr5:120498000-120611998	chr5	120498000	120611998	-0.0581236666666673	0.484873340934948	0.733766475263276	113998	FALSE	Decreased_in_Mutant
chr11:83958000-84080998	chr11	83958000	84080998	-0.0808860000000003	0.234479668631177	0.537031358257906	122998	FALSE	Decreased_in_Mutant
chr4:130782000-130889998	chr4	130782000	130889998	0.117206999999999	0.327253229260055	0.616027101748724	107998	FALSE	Increased_in_Mutant
chrX:71397000-71633998	chrX	71397000	71633998	0.257012	0.0838357310077678	0.371477776384891	236998	FALSE	Increased_in_Mutant
chr5:137127000-137285998	chr5	137127000	137285998	0.205009666666667	0.0326499128139896	0.285190370204629	158998	FALSE	Increased_in_Mutant
chr3:135267000-135743998	chr3	135267000	135743998	-0.0338003333333335	0.652384745028193	0.840647411733508	476998	FALSE	Decreased_in_Mutant
chr3:156558000-157538998	chr3	156558000	157538998	-0.0843550000000001	0.0942182075660044	0.383206996154085	980998	FALSE	Decreased_in_Mutant
chr12:19026000-19316998	chr12	19026000	19316998	0.0600176666666663	0.454919737916378	0.71262949553638	290998	FALSE	Increased_in_Mutant
chr7:11025000-11324998	chr7	11025000	11324998	-0.0331513333333337	0.570979251240001	0.792636991234612	299998	FALSE	Decreased_in_Mutant
chr6:113631000-113693998	chr6	113631000	113693998	0.0285249999999995	0.680049673368681	0.852700199369985	62998	FALSE	Increased_in_Mutant
chr8:88764000-89810998	chr8	88764000	89810998	0.123124666666666	0.0452127038105464	0.304318265159842	1046998	FALSE	Increased_in_Mutant
chr7:102126000-102203998	chr7	102126000	102203998	0.0810356666666663	0.249506934804022	0.552256200847902	77998	FALSE	Increased_in_Mutant
chr7:97737000-97985998	chr7	97737000	97985998	0.0950173333333334	0.171121218985908	0.485866924568625	248998	FALSE	Increased_in_Mutant
chr2:179907000-180059998	chr2	179907000	180059998	0.131968333333333	0.247929937887438	0.551393040229814	152998	FALSE	Increased_in_Mutant
chr2:165066000-165365998	chr2	165066000	165365998	-0.0291480000000002	0.667934945972372	0.8484135607033	299998	FALSE	Decreased_in_Mutant
chr3:103176000-103382998	chr3	103176000	103382998	0.103192666666666	0.111332757615638	0.411509427898831	206998	FALSE	Increased_in_Mutant
chr16:26508000-26783998	chr16	26508000	26783998	0.0937633333333332	0.0515289406710843	0.32020489156876	275998	FALSE	Increased_in_Mutant
chr18:65757000-65924998	chr18	65757000	65924998	0.0389986666666662	0.617901893292247	0.821467857854016	167998	FALSE	Increased_in_Mutant
chr3:18036000-19076998	chr3	18036000	19076998	0.0281969999999993	0.683498894738512	0.854745534387629	1040998	FALSE	Increased_in_Mutant
chr11:97407000-97478998	chr11	97407000	97478998	0.0308353333333329	0.707094409193846	0.864771871776397	71998	FALSE	Increased_in_Mutant
chr3:10464000-12365998	chr3	10464000	12365998	0.0109849999999997	0.798795336074608	0.91445000727071	1901998	FALSE	Increased_in_Mutant
chr1:171795000-172004998	chr1	171795000	172004998	-0.0181126666666669	0.772223430851849	0.901392180797948	209998	FALSE	Decreased_in_Mutant
chr10:19698000-19901998	chr10	19698000	19901998	0.138056999999999	0.119258187098773	0.423349867491569	203998	FALSE	Increased_in_Mutant
chrX:56631000-56846998	chrX	56631000	56846998	0.141204	0.160620634710577	0.473258861588827	215998	FALSE	Increased_in_Mutant
chr1:165579000-165653998	chr1	165579000	165653998	-0.103170666666667	0.126637942287026	0.434336977585252	74998	FALSE	Decreased_in_Mutant
chr3:31047000-31145998	chr3	31047000	31145998	0.0690546666666658	0.448175950842636	0.709228963772662	98998	FALSE	Increased_in_Mutant
chr3:31140000-31613998	chr3	31140000	31613998	-0.0649160000000003	0.217970312780483	0.523027604356324	473998	FALSE	Decreased_in_Mutant
chr13:102663000-103133998	chr13	102663000	103133998	0.145362	0.0175960058772695	0.244281217055383	470998	FALSE	Increased_in_Mutant
chr16:82923000-84587998	chr16	82923000	84587998	0.0308066666666662	0.455682042727309	0.712873001039001	1664998	FALSE	Increased_in_Mutant
chr9:96273000-96560998	chr9	96273000	96560998	0.00272566666666631	0.963872312737766	0.98794523868523	287998	FALSE	Increased_in_Mutant
chr11:59616000-59813998	chr11	59616000	59813998	-0.117263000000001	0.112812659546817	0.412498575725736	197998	FALSE	Decreased_in_Mutant
chr8:106221000-106412998	chr8	106221000	106412998	0.0131869999999996	0.802208524369493	0.916033398783834	191998	FALSE	Increased_in_Mutant
chr8:71736000-72044998	chr8	71736000	72044998	-0.110579000000001	0.158962130974169	0.471307834895997	308998	FALSE	Decreased_in_Mutant
chr11:72921000-73001998	chr11	72921000	73001998	0.184565333333333	0.0364822090349442	0.292213992065277	80998	FALSE	Increased_in_Mutant
chrX:37812000-37868998	chrX	37812000	37868998	0.301285666666667	0.025811844328343	0.261694118926141	56998	FALSE	Increased_in_Mutant
chr14:73521000-74726998	chr14	73521000	74726998	0.280374	0.00247825606397558	0.183027531489495	1205998	FALSE	Increased_in_Mutant
chr19:10239000-10514998	chr19	10239000	10514998	0.0602806666666661	0.312063571466149	0.603995302881801	275998	FALSE	Increased_in_Mutant
chr5:112332000-112433998	chr5	112332000	112433998	0.011719333333333	0.871144793993549	0.947679572475983	101998	FALSE	Increased_in_Mutant
chr8:42555000-42602998	chr8	42555000	42602998	0.387559666666666	0.0273174090952229	0.27067736848483	47998	FALSE	Increased_in_Mutant
chr4:32040000-32582998	chr4	32040000	32582998	0.148748666666666	0.230581936668717	0.53324625500295	542998	FALSE	Increased_in_Mutant
chr9:70581000-71108998	chr9	70581000	71108998	0.00738333333333313	0.881302311797786	0.951870446586746	527998	FALSE	Increased_in_Mutant
chr8:102783000-104081998	chr8	102783000	104081998	0.0592126666666663	0.211955850192878	0.516627513013826	1298998	FALSE	Increased_in_Mutant
chr16:42174000-42809998	chr16	42174000	42809998	-0.162754	0.0614256439603659	0.33434947886216	635998	FALSE	Decreased_in_Mutant
chr5:130857000-131438998	chr5	130857000	131438998	0.101712333333332	0.476197644916386	0.726368588727938	581998	FALSE	Increased_in_Mutant
chr3:13464000-13871998	chr3	13464000	13871998	-0.000888000000000394	0.992304000125527	0.999857168821302	407998	FALSE	Decreased_in_Mutant
chr5:102978000-103217998	chr5	102978000	103217998	0.0655479999999998	0.199586666088483	0.506161182120425	239998	FALSE	Increased_in_Mutant
chr2:74649000-75596998	chr2	74649000	75596998	0.095698333333333	0.0804960780937631	0.37068854527808	947998	FALSE	Increased_in_Mutant
chr14:99912000-101435998	chr14	99912000	101435998	0.140225333333333	0.228702115609822	0.532231611079382	1523998	FALSE	Increased_in_Mutant
chr2:16344000-17342998	chr2	16344000	17342998	0.125923	0.0406554284452743	0.300063599201564	998998	FALSE	Increased_in_Mutant
chr11:69258000-69395998	chr11	69258000	69395998	0.0568939999999998	0.543694122481711	0.773862457295053	137998	FALSE	Increased_in_Mutant
chr15:76956000-77381998	chr15	76956000	77381998	-0.0531680000000004	0.265010870379819	0.567076254254131	425998	FALSE	Decreased_in_Mutant
chr16:89769000-90197998	chr16	89769000	90197998	-0.173524666666667	0.0855916478607041	0.373942274602551	428998	FALSE	Decreased_in_Mutant
chr8:92808000-93005998	chr8	92808000	93005998	0.132401	0.0365016483990457	0.292213992065277	197998	FALSE	Increased_in_Mutant
chr12:112641000-113210998	chr12	112641000	113210998	-0.132494	0.226921289957771	0.530474679191516	569998	FALSE	Decreased_in_Mutant
chr5:147570000-147854998	chr5	147570000	147854998	-0.0129966666666671	0.802422536488318	0.916033398783834	284998	FALSE	Decreased_in_Mutant
chr3:93351000-93503998	chr3	93351000	93503998	0.141616666666666	0.124489978173953	0.432457528313611	152998	FALSE	Increased_in_Mutant
chr10:75579000-75716998	chr10	75579000	75716998	0.143657666666666	0.031643624049365	0.283095467057555	137998	FALSE	Increased_in_Mutant
chr3:90765000-92213998	chr3	90765000	92213998	-0.0566390000000002	0.363292152863821	0.649804123991289	1448998	FALSE	Decreased_in_Mutant
chr2:156297000-156524998	chr2	156297000	156524998	-0.00569033333333381	0.902540288406253	0.962555810055671	227998	FALSE	Decreased_in_Mutant
chr19:4626000-4751998	chr19	4626000	4751998	0.0773516666666662	0.25307563902941	0.555120871633308	125998	FALSE	Increased_in_Mutant
chr3:5196000-5417998	chr3	5196000	5417998	-0.0578063333333336	0.493705451799574	0.73977133910623	221998	FALSE	Decreased_in_Mutant
chr17:44055000-44138998	chr17	44055000	44138998	0.0660969999999995	0.195867089091155	0.504458999574885	83998	FALSE	Increased_in_Mutant
chr3:94308000-95015998	chr3	94308000	95015998	-0.0786576666666671	0.134638639186616	0.444866711331624	707998	FALSE	Decreased_in_Mutant
chr10:75174000-75260998	chr10	75174000	75260998	0.0813336666666665	0.239767049076025	0.543072891271189	86998	FALSE	Increased_in_Mutant
chrX:95376000-95621998	chrX	95376000	95621998	0.103597333333333	0.301480873607352	0.592816786474334	245998	FALSE	Increased_in_Mutant
chr6:119979000-120338998	chr6	119979000	120338998	0.129256	0.0415554432055452	0.300837331872764	359998	FALSE	Increased_in_Mutant
