Chr	Start	End	Conc	Conc_dTAG_4hr	Conc_DMSO	Fold	p-value	FDR
chr2	67840456	67840856	9.24702556045013	8.91404653615642	9.51738050362295	-0.486485127208399	0.353833956792714	0.372689161622138
chr19	29730457	29730857	7.87499364101191	7.56242558318268	8.13175411385915	-0.468338107822376	0.353914369079472	0.37276138950344
chr12	107131813	107132213	8.64199575791773	8.32910659538365	8.8989725926754	-0.468654668590246	0.353970141014908	0.372807660895652
chr9	38263534	38263934	7.04934392174756	6.74888386377772	7.29788674830334	-0.454372588937715	0.354181910672729	0.37301822327833
chr17	43760369	43760769	10.4747400802633	10.0633718054163	10.7944621527682	-0.540241616528021	0.354732564561475	0.373585666611384
chr12	77686744	77687144	5.97323038055441	5.13407763190985	6.50032900909632	-0.611857255976235	0.354779728736173	0.373618059803532
chr5	112551429	112551829	7.35744796602569	7.05150934082491	7.60972341772139	-0.461806105255348	0.354787054597949	0.373618059803532
chr1	199463496	199463896	8.92582175261105	8.60038132752624	9.19119297034011	-0.479248189264877	0.354873651003452	0.373696754260583
chr1	168439762	168440162	9.19074514802	8.82176724168482	9.48431470452998	-0.512878408904359	0.355440223593661	0.374280861490657
chr3	134600829	134601229	9.41305402131413	9.05851118673851	9.69742903849561	-0.502505261867271	0.35573856764916	0.374572459192218
chr16	85821386	85821786	9.81691703342009	9.42041327312056	10.1276095115777	-0.5308458124308	0.35574093497901	0.374572459192218
chr14	24806209	24806609	7.88255050854557	7.57963039375683	8.13277235497614	-0.457790803598495	0.355775234490074	0.374596047764219
chr10	15744217	15744617	6.01061274699932	5.66124011105538	6.29165769432336	-0.494990241484974	0.355896069020849	0.374710744508108
chr11	34890826	34891226	6.55646837002789	5.65700292369327	7.10629983577892	-0.605400414220245	0.355921955040174	0.374724179255459
chr15	91522574	91522974	7.33369404607665	7.06821830194406	7.5578277546073	-0.4209567730918	0.355932631027798	0.374724179255459
chr8	2086669	2087069	6.99617875500911	6.70513165374865	7.2382523807171	-0.446431722585812	0.355973016452674	0.374754166606886
chr11	20128249	20128649	9.22120478940441	8.86632664294912	9.50579510093361	-0.502445087139701	0.356030338184512	0.374801981224197
chr6	146041286	146041686	7.61531313578827	7.33916468269502	7.84700028322448	-0.43279812840699	0.356141168037689	0.37490612008969
chr1	54810432	54810832	9.39060522253644	9.02927589168852	9.6793217165365	-0.507190456357668	0.356366955249929	0.375131262368096
chr3	168211357	168211757	7.11546467991743	6.83654094525911	7.34910042566304	-0.434284688588847	0.356454142477276	0.375210496579481
chr7	6938275	6938675	7.18564213554865	6.86400081886066	7.44848532424151	-0.474028928600854	0.356467162145243	0.37521165790156
chr6	143575347	143575747	7.84790586000537	7.10238227964666	8.33698491194106	-0.612788357335063	0.356673000075574	0.375415769793735
chr5	10452741	10453141	9.05009371241207	8.74111827957734	9.30442794998964	-0.464653223434416	0.356845989374547	0.375585294405548
chr7	120554944	120555344	8.36733501836365	8.0398095013188	8.63408901021281	-0.481183548019553	0.35699158584413	0.375711554675293
chr5	54217866	54218266	7.22636722426951	6.59439523550076	7.66434725493256	-0.606760668554799	0.357001553587343	0.375711554675293
chr2	216666588	216666988	9.79588772863751	9.42791567225128	10.0888214659458	-0.511570417893972	0.357001746890149	0.375711554675293
chr8	6374480	6374880	8.05230511230316	7.75224734766839	8.30057290988443	-0.455315846084032	0.35713395496948	0.375833080054964
chr5	10987892	10988292	6.31549102048953	5.66934914024474	6.76017203926023	-0.608003870408003	0.357141092778752	0.375833080054964
chr1	184563336	184563736	6.03736992915248	5.22205787881663	6.55511370539933	-0.610029762237648	0.357162222966501	0.375842754981158
chr6	132798942	132799342	6.50471290383225	6.16809927097005	6.77745527170915	-0.486500183739628	0.357198825764218	0.375868710585099
chr20	21572044	21572444	6.98652547230766	6.66068904660189	7.25215956224362	-0.477586203316773	0.357232915607091	0.375892020241963
chrX	112147209	112147609	5.47853692064584	5.11934581771912	5.76588915225997	-0.503607744716806	0.35749051481359	0.376150504258496
chr2	85298729	85299129	7.91119932978763	7.62468854493039	8.15012974123673	-0.442444451678189	0.357521958633388	0.37617101889626
chr1	27643857	27644257	7.28559998045109	6.94107833584142	7.5635025446209	-0.492211649634653	0.357629223813273	0.376271305851189
chr2	20098143	20098543	9.73382471100066	9.37689524670481	10.0197303293259	-0.50340268436219	0.357753038709581	0.376388997923302
chr3	56702490	56702890	8.28272440350936	7.98853112081063	8.52696822185318	-0.450515520570465	0.357921720756438	0.376553884909552
chr5	1653885	1654285	7.91052502316055	7.30925053332992	8.33364987182084	-0.60156861805163	0.358043933873086	0.376665107577659
chr19	41595279	41595679	5.91636425045796	5.55526289384647	6.20493544678425	-0.502385809140305	0.35805136516362	0.376665107577659
chr1	165144788	165145188	6.017446576606	5.678589366623	6.29165769432336	-0.484313457623919	0.358105745212099	0.376709728701502
chr6	3808859	3809259	6.22453045087177	5.82705406277895	6.53581834898416	-0.526892857161417	0.358260669981525	0.376860111439157
chr20	53547739	53548139	8.09224998399399	7.79949073339116	8.33550561850882	-0.448485211100674	0.358474997238532	0.377072968465613
chr2	215920121	215920521	9.19773227613324	8.86000165394824	9.47120634954027	-0.488184906577949	0.358543461049585	0.37713238543739
chr3	155995559	155995959	6.54747030553892	6.25465142858024	6.79076706132621	-0.448053842859928	0.358750851162564	0.377337922586707
chr9	105425983	105426383	5.95267750011377	5.08009093618398	6.49253928992753	-0.603621238751098	0.358820651580341	0.377398732548693
chr11	1918609	1919009	7.50558021115004	7.17994605568664	7.77108004552597	-0.476470200249553	0.358866020615745	0.377433842979757
chr2	193963510	193963910	7.32894168289589	6.63865749148236	7.79389034997959	-0.608935807865236	0.358995772075085	0.37755769649381
chr19	6048778	6049178	9.38604814010329	9.04009222074783	9.66488161494527	-0.494437008430554	0.359110685609191	0.377665937133487
chr13	21133805	21134205	6.75461857296513	6.35245147550632	7.06876895111649	-0.532004768143884	0.359130180904919	0.37767382539505
chr13	36475427	36475827	7.14777668261804	6.83289650633764	7.40609327484705	-0.467013314166218	0.359209308432835	0.377735091165763
chr10	102834941	102835341	10.035612529454	9.65222536624068	10.3382116778515	-0.520848554017024	0.359212431631354	0.377735091165763
chr12	22083251	22083651	7.72786879677733	7.34951061805621	8.02733316751505	-0.518507235445197	0.359297737756691	0.377812178357765
chr8	34112148	34112548	6.20057362114131	5.89051552238709	6.45564008985952	-0.464372814713413	0.359488742748422	0.37800040216796
chr6	136226205	136226605	9.75350520768338	9.40609627222436	10.0332802027987	-0.495576696930538	0.359522548215482	0.378023324506141
chr11	114261000	114261400	9.61900493107803	9.25181864850463	9.91144146028736	-0.509586117611653	0.35991453977162	0.37841938181341
chr7	144854867	144855267	6.0921460770105	5.74389276384361	6.37246749170311	-0.498929512158719	0.359928029794077	0.37841938181341
chr8	36776453	36776853	6.0780915127339	5.73047005544113	6.3580040860684	-0.497250336452598	0.35993527696922	0.37841938181341
chr1	39720067	39720467	6.52935891427007	6.17066392759216	6.81639413300724	-0.506420307063739	0.359978198740049	0.378451871243003
chr10	104123396	104123796	6.81268939058212	6.17393462961504	7.25388911354207	-0.604185303728144	0.359998574980212	0.378460656752761
chr17	74368258	74368658	8.22035114976318	7.85382350738489	8.51237057541238	-0.508352463958335	0.360083804441544	0.378537618538025
chr10	68897424	68897824	8.37792023515348	8.07807190462499	8.62604480139709	-0.454699858596356	0.360134170552496	0.378577926357508
chr1	152013633	152014033	6.95729556367049	6.62229622993112	7.22897879493366	-0.483546782683777	0.360192227088853	0.378626315495317
chr16	10181517	10181917	10.4098492469993	9.99728136083005	10.7302935422716	-0.537554763918959	0.360398252395597	0.378830237796033
chr5	178279960	178280360	9.4824847501873	9.11795749741536	9.77323546035764	-0.507548582419257	0.360421499301939	0.37884202658967
chr6	55941709	55942109	6.28277235681315	5.62016667497642	6.73511868629587	-0.60550133834268	0.36062242137557	0.379040564203778
chr3	165185689	165186089	8.99142310126179	8.66983538611531	9.25423054264519	-0.474028697337676	0.360713774804078	0.379123927740704
chr5	174020363	174020763	6.44959879307733	6.12353484502505	6.71538386207478	-0.474775022483798	0.360884933792796	0.379291161598644
chr7	116588819	116589219	7.24495316812198	6.34556300898986	7.79475706272825	-0.597906701273512	0.361069269180368	0.379472232265762
chr4	143482757	143483157	6.45892202284511	5.67599611365927	6.96360657845685	-0.606187098556957	0.361083345860024	0.379474360371636
chr3	36729476	36729876	7.98997070156626	7.70276754636687	8.22938193942545	-0.442170780106143	0.3611976943801	0.379581863792344
chr15	76840864	76841264	4.92318039243866	4.01289111212957	5.47695531839873	-0.596711180960017	0.361236276552383	0.379609740006171
chr12	14630103	14630503	9.48771202771356	9.18262013629887	9.73941214313813	-0.459875570121248	0.361655150604755	0.380028478795105
chr6	138109373	138109773	7.67280709496575	7.01415128004239	8.12332608964553	-0.604058560652852	0.361658886749939	0.380028478795105
chr13	27361968	27362368	9.09087056711951	8.7278194550189	9.38068321255555	-0.505632830467456	0.36172027813192	0.380080304262824
chr9	113112715	113113115	7.28674217001635	6.66365114828052	7.72047258667813	-0.600471828861395	0.361838302668716	0.380191631999528
chr17	59859407	59859807	7.00199828581642	6.34640616915863	7.45109486526537	-0.603315001513795	0.362100814729255	0.380454763527097
chr6	125753596	125753996	5.14810248377455	4.4469898694926	5.617886731315	-0.605434769561263	0.362215794520422	0.380562872370266
chr17	61635910	61636310	8.11987663288944	7.75097706980441	8.41339669293629	-0.509870012986514	0.362232551449204	0.380567779362065
chr11	78645207	78645607	9.48904606125457	9.12464005519547	9.779719780154	-0.506574099614691	0.362270634978476	0.380595091373904
chr8	119263946	119264346	7.94857452934886	7.69206719462208	8.16628661102549	-0.411020108890708	0.362347282867876	0.380662915242921
chr10	98467437	98467837	10.1027906632381	9.71263091246463	10.4095835547146	-0.523359284890227	0.362467261271172	0.380776253816615
chr20	37269669	37270069	9.39817788793262	9.03062104393179	9.69084894956124	-0.508541722441138	0.36253576025208	0.380835506874533
chr20	38356296	38356696	6.51369835773601	6.16350125936414	6.79527564867618	-0.493372100801256	0.362577925183062	0.380867093585957
chr10	94630034	94630434	5.63024516544646	4.88900161385318	6.11750152682356	-0.605124409977935	0.362682926057898	0.380964681504704
chr5	170216225	170216625	8.47164403882712	8.17381281499642	8.71838731744621	-0.451808646605448	0.36270684110379	0.380977092632185
chr22	26364413	26364813	7.38639652628845	7.09091336107698	7.63152777998437	-0.449648409921779	0.363044705650729	0.38131925568165
chr4	147590268	147590668	7.933302941792	7.60070319995055	8.203408175041	-0.482463077650324	0.363073269996583	0.381336537322206
chr11	88484803	88485203	6.06173236721974	5.72050003724526	6.33749423827432	-0.484887757894488	0.363120106029984	0.381373007957509
chr11	111586283	111586683	6.73453166150615	6.40429523003942	7.00307849529519	-0.47884829053768	0.363206408406822	0.381446765328007
chr10	5283469	5283869	7.00318018210534	6.67141316172843	7.27273679059918	-0.479821768671088	0.363214562138797	0.381446765328007
chr15	48358164	48358564	7.18975881238418	6.57963347897142	7.61721503951093	-0.597444466342523	0.363228255675889	0.381448423655629
chr8	66141328	66141728	6.98010102243946	6.66817085929208	7.23643143953463	-0.462682350199143	0.36361836701154	0.381845368266154
chr10	16843255	16843655	6.8991432367063	6.52839130200789	7.19383243313795	-0.510308318248494	0.363831967024361	0.382056933323197
chr15	34110057	34110457	7.64447868434344	7.043081725692	8.06766373669403	-0.595640535258559	0.363910561462581	0.382126720762099
chr10	113385115	113385515	9.99750125336224	9.62785092147519	10.2914954611391	-0.509329129747019	0.364156759412702	0.382372490866967
chr3	184543940	184544340	9.19156146703038	8.85196023621374	9.46625882171173	-0.487346556698647	0.364251682183787	0.382459407660428
chr13	69857157	69857557	6.25375368363263	5.60747001318318	6.69850126717651	-0.600006980787873	0.364330531343866	0.382516967041559
chr10	103712910	103713310	9.88022174369352	9.5193726848274	10.1686320961075	-0.503203347795039	0.364330798157219	0.382516967041559
chr20	48620949	48621349	9.68766496923047	9.33265503161213	9.97233987767624	-0.498950055485838	0.364345716007923	0.382519874627104
chr6	20056376	20056776	6.74494154657781	6.44900170269356	6.99038667301141	-0.452196028306953	0.364543056589633	0.382708494275147
chr3	170690364	170690764	6.55302416450502	6.23315246041024	6.81468601292447	-0.470194118740843	0.36454968300551	0.382708494275147
chrX	131802999	131803399	6.46371377738112	6.08400863271735	6.76401950902649	-0.512874132984601	0.364649112988673	0.382800114045287
chr9	27033793	27034193	6.67606841405252	5.74293531474801	7.23803504136887	-0.588686308806495	0.364851409829294	0.382999711328387
chr2	37395872	37396272	8.84506831019476	8.50456199480589	9.12035660256846	-0.487723297958673	0.364866996661339	0.383003304569795
chr6	25070730	25071130	8.70068591884812	8.38581255394498	8.95899793295654	-0.466552104156052	0.36494745548931	0.383074991865583
chrX	68822645	68823045	7.99397359175072	7.66930811080617	8.25883004034793	-0.474483330335178	0.36525119663461	0.383381039683778
chr7	134254302	134254702	5.87322550169123	5.5520694234831	6.13574500013081	-0.466588968525061	0.365264532884664	0.383382257639902
chrX	70970539	70970939	5.53100082803652	5.19210832587016	5.8052350194828	-0.487032098393823	0.365462901304128	0.383577679112103
chr2	205925799	205926199	9.79343649806875	9.41448809759845	10.0932696985528	-0.514673751891389	0.365536358217391	0.383641988973401
chr3	35864893	35865293	5.64205059082692	5.3066007268613	5.91402961104448	-0.478624052377715	0.365561645300864	0.383655740470245
chr1	165114294	165114694	6.16893783341728	5.83916343862721	6.43717949835383	-0.476873157518476	0.365992367144663	0.384094979311536
chr4	71713569	71713969	7.22768172094037	6.57514313174248	7.67535619720293	-0.598354680948303	0.366249804190769	0.384350083237247
chrX	26852005	26852405	7.23715002408284	6.94010240337501	7.48335582340112	-0.449749042915815	0.366259861134233	0.384350083237247
chr7	105439606	105440006	6.42489929022994	6.06703344969585	6.71140429455057	-0.498084310895216	0.366351679140983	0.384433623978942
chr4	92551589	92551989	5.40437657477793	4.67137508608036	5.88810115957414	-0.60035365258006	0.366497065438252	0.384573369528917
chr8	38714279	38714679	9.60019355448829	9.24524916206286	9.8848263909767	-0.497839221185088	0.366518795578173	0.384583354984336
chr8	126275240	126275640	5.84084997426803	5.50431807146969	6.11353876645535	-0.482046850466353	0.366620649449136	0.384677409750573
chr16	4956120	4956520	10.2394068537834	9.85632406251204	10.5418167780789	-0.516714468519284	0.366731801978392	0.384781214558268
chr5	9467913	9468313	5.45715463480463	5.09697076122791	5.74514069988908	-0.496650826677129	0.366767941589578	0.384806310247277
chr22	37316845	37317245	10.3798172220643	9.97656100824162	10.6946300875819	-0.528592606794962	0.36683436400907	0.384863175381634
chr1	86474085	86474485	6.50573244089157	6.20727385869552	6.7529056747975	-0.451130714007054	0.366934322276854	0.384955219589221
chr7	135274465	135274865	7.85250963934482	7.55562750182286	8.09860186953273	-0.449853102530937	0.366976816457661	0.384986973405823
chr4	185839169	185839569	5.34646590472277	4.97861900246324	5.63932047880961	-0.504385927224884	0.367013732191828	0.385012873080929
chr20	2207504	2207904	7.72947174860732	7.00662948164112	8.20880313839959	-0.599587427503201	0.367137103428568	0.385129463474658
chr2	38274584	38274984	7.85351984549578	7.5124645129725	8.12916629756186	-0.487558774817628	0.367192918910715	0.385175181988263
chr1	59759419	59759819	9.78117478428341	9.40365963362085	10.0801119210817	-0.512863695058509	0.367229393216196	0.385200609774081
chr3	79369363	79369763	4.91758181567014	4.29299688085544	5.35202979119261	-0.594925815648292	0.367242813599892	0.385201854552776
chr1	48202147	48202547	6.43477342479866	6.07462378510324	6.722737645188	-0.499423183782268	0.367258242101803	0.385205205498316
chr5	81506954	81507354	7.40533313630873	6.44748197381	7.97596786763406	-0.582033583227455	0.36738904204719	0.385329561538252
chr10	14823157	14823557	7.75578424968656	7.3998346561684	8.04106195690643	-0.498482141259021	0.367460090583331	0.385391242162326
chr9	123544002	123544402	7.14146292375393	6.44004482526214	7.61138282988217	-0.598649313264721	0.367775947343836	0.385709664391146
chr14	50396720	50397120	5.96326348741383	5.58486501644823	6.26275304458572	-0.508882593125677	0.367980717567204	0.385911565881913
chr8	21784307	21784707	10.0721801538957	9.71699928092575	10.3569647670639	-0.497550493518286	0.367994442757026	0.385913106381032
chr13	59771281	59771681	6.3690377689048	5.67112344619962	6.83739923370093	-0.598177159862553	0.368105816193272	0.386017046375726
chr11	89333735	89334135	5.7309434637677	4.9316313010149	6.24228693640764	-0.595526510146666	0.368412572121492	0.386325862003844
chr18	12744115	12744515	7.17678469287599	6.86617261927886	7.43222547111829	-0.462563063673242	0.368651842678135	0.386563892713682
chr2	187580845	187581245	5.98448886946462	5.08578340334088	6.53404193040358	-0.586834990331259	0.368729740550495	0.386632699747359
chr1	227805527	227805927	6.00809117538011	5.69333128952089	6.26632691167471	-0.461638716481859	0.368748507012515	0.386639501841594
chr8	107779748	107780148	7.10550739458551	6.38035769766437	7.58584049010916	-0.597055956450968	0.369147489839079	0.387044953966338
chr5	164013087	164013487	7.935174389969	7.63570508518848	8.18303965263216	-0.452170844027425	0.369191411646605	0.387078115960197
chr13	108915131	108915531	5.98079860201505	5.35496744788876	6.41584432297585	-0.592708773723725	0.369362222915163	0.387244308358463
chr3	85576066	85576466	8.19619450172934	7.9059192796492	8.43773447253663	-0.442996558459819	0.369724354499219	0.387611065795995
chrX	84729748	84730148	6.30958983024492	5.58798678878934	6.78838229586469	-0.596118891954118	0.369909452175933	0.387792206447931
chr1	48572656	48573056	7.71610943521809	7.3391407146869	8.01470456427623	-0.511487425106564	0.369932285855198	0.387803232278686
chr13	101514704	101515104	6.48579159007758	5.59696670149249	7.03170676961048	-0.585835737179604	0.370083989655466	0.387949348546181
chr7	120725411	120725811	6.03063112240698	5.17891532088107	6.56257363462145	-0.588963281126286	0.370400954098603	0.38826868771898
chr5	42912183	42912583	7.54199223518735	6.98973175539399	7.94039648169839	-0.580249101366362	0.370868303333795	0.388745639570931
chr2	75729936	75730336	6.32351259168655	6.02386779437029	6.57149792864314	-0.453624145788113	0.371054216901646	0.388927567496077
chr17	74457526	74457926	9.79386504480091	9.41126740030944	10.095973225735	-0.514027725558797	0.37109935302795	0.388961929655839
chr6	105484638	105485038	8.39922031933672	8.12879989535342	8.62686541236445	-0.423305769345221	0.371152454585449	0.389004638091074
chr1	68470410	68470810	6.44036705862615	5.57779591840218	6.97644827867325	-0.586652049717322	0.37130919239592	0.38915596115469
chr2	127144379	127144779	6.31149389765473	6.00936332717902	6.56117739490227	-0.454168854250818	0.371341473236816	0.389176839562229
chr5	149114673	149115073	9.08969538226028	8.74343990760313	9.36872308979889	-0.489287300534156	0.371376569375214	0.38920066699675
chr6	129252089	129252489	8.27381782035695	7.97907881467879	8.51843725795743	-0.446196531913757	0.371760482400802	0.389590038918793
chr12	85057340	85057740	5.78693815253511	5.0150138270486	6.28709180707061	-0.592495895192392	0.371793979782726	0.389612175638789
chr5	122101722	122102122	6.43057413253178	5.6407658605876	6.93806845134295	-0.591420040948617	0.371832825616655	0.389639915474961
chr1	109877373	109877773	6.25556964962262	5.9004543782817	6.54031216279743	-0.492695614030234	0.371880742211897	0.389677158308962
chr3	148947236	148947636	7.48392739098124	7.2214226127284	7.70594138782764	-0.414231479324779	0.372184124297963	0.389982080591346
chr5	133111215	133111615	9.49155219237178	9.12631334190038	9.78275455162176	-0.502344993912317	0.372204868167718	0.389990838374661
chr10	9331488	9331888	5.67865199600577	5.27782688210371	5.99198496560227	-0.525295303828366	0.37230932549782	0.390087306400567
chr1	159071950	159072350	6.77080058943711	6.17565590374725	7.19090235863244	-0.585743480330803	0.372594142550124	0.39037273371962
chrX	129655513	129655913	5.29494295133407	4.96591789482604	5.56268934346343	-0.471954510325855	0.372711076045818	0.390475946078662
chr11	122580483	122580883	8.45445141317737	8.12537709637855	8.72223037686584	-0.475522450282283	0.372717456708934	0.390475946078662
chr8	113437680	113438080	9.39054009461699	9.04698210315691	9.66781634538213	-0.486747383017447	0.372895238082683	0.390649200209923
chr4	173748303	173748703	5.95507113822177	5.56090867691889	6.26432767020742	-0.522571915144092	0.373000440030576	0.390746410328467
chr6	155340419	155340819	7.3106011797781	7.01142650099113	7.5582648001453	-0.447181590999179	0.373029950037585	0.390764323535613
chr7	25565867	25566267	6.3912994025042	5.72082799006653	6.84726297039714	-0.591135161793113	0.373320784405093	0.391055974535519
chr6	83221922	83222322	6.20864376266861	5.42759608354084	6.71255823436877	-0.589874860866333	0.373357582867626	0.39108151070369
chr1	227481521	227481921	9.13127901714496	8.83519854082607	9.37682076572251	-0.447361813460246	0.373469034031751	0.391185239165621
chr9	72822374	72822774	7.4578328264709	6.90654701293905	7.85573252789198	-0.577531848274486	0.373489504632311	0.391193667499087
chr3	106824766	106825166	7.01968583514478	6.71328540833008	7.2722748316133	-0.454221262996868	0.373527912247582	0.391220881912638
chr2	191052118	191052518	7.53341358007419	7.23127222159972	7.78310443643641	-0.453488704985912	0.373595977269924	0.391279155677824
chr6	99868078	99868478	8.1667633070689	7.87490994167825	8.40939384510692	-0.44261195555028	0.373841920495773	0.391523716968249
chr2	147910890	147911290	7.47494181421881	6.87057781285721	7.89958309052042	-0.585443149767769	0.37394627815533	0.391619984709535
chr17	43576624	43577024	9.35186454520432	9.01775837901195	9.62296092789383	-0.479126094721005	0.373995917686615	0.391653010016173
chr4	112214681	112215081	5.17970373787661	4.46709748264904	5.65456361067791	-0.591042981854376	0.374002690163124	0.391653010016173
chr8	140510653	140511053	6.2642625525706	5.90160214936094	6.55382664561909	-0.496953944916588	0.374031988613689	0.391670664986505
chr22	40683094	40683494	9.89270311449212	9.51481400754654	10.1918741872093	-0.509481615627039	0.374224959096783	0.391859703594293
chr8	90501379	90501779	6.30486174161853	5.96859183093285	6.57737875886702	-0.481673864406878	0.374307764729408	0.391933377274945
chr9	90871015	90871415	7.07663036847155	6.72472414008121	7.35930962735981	-0.492972835833966	0.37452805993222	0.392151005024136
chr21	16330316	16330716	6.54610388893248	5.86646907804388	7.00624535995834	-0.589974819027337	0.374569312601699	0.392181157380032
chr2	166539337	166539737	8.45181336653765	8.1593392094843	8.69487234679951	-0.442876194341626	0.374608320477196	0.392208957467097
chr12	107918198	107918598	7.47112935676348	7.16964939446825	7.72036886554472	-0.450991665112288	0.374749454916569	0.392343677039335
chr12	71551528	71551928	6.46980915128849	6.12341504858833	6.74892672323294	-0.487101452469639	0.374962378477867	0.392553544724452
chr6	87832010	87832410	6.0679336061823	5.33396924576245	6.55207227659158	-0.589397191365373	0.375081735805561	0.392665445865934
chr1	230310545	230310945	9.2861342661456	8.93816197322729	9.56627388353885	-0.488786806118426	0.375310997017921	0.392892391884543
chr22	22788184	22788584	6.28341202934539	5.91125212194668	6.57898824100083	-0.50320835940855	0.37553798648859	0.393116944731082
chr6	31271558	31271958	6.79538587846324	6.46714134986962	7.06261592849543	-0.472061684721935	0.375599019050494	0.393167763059937
chr18	45665088	45665488	8.74546367051855	8.4416813525729	8.99627284279669	-0.453419241090487	0.375740542760523	0.393302831352036
chr4	128782328	128782728	5.62458472684064	5.29649145996545	5.89171465910538	-0.469356878011024	0.376068081104922	0.393620778188507
chr13	27338907	27339307	6.10612187447997	5.75051605101501	6.3911791244857	-0.488677978375628	0.376069294319715	0.393620778188507
chr3	191809554	191809954	5.65023047034731	5.29714387596897	5.93366952243919	-0.490143864435029	0.376096402151115	0.393636066165808
chr7	8296029	8296429	7.59622620114926	7.31954364073733	7.82828885544171	-0.427683464853174	0.376181748373449	0.393712305502237
chr10	88389486	88389886	6.7143737022355	5.85983987048134	7.24739475519807	-0.580431702873488	0.376229556370908	0.393749253521598
chr8	85054419	85054819	5.12249082457579	4.49854486977258	5.55663201874814	-0.584680719557645	0.376426789397511	0.393942577118338
chr3	148366742	148367142	6.08639412794327	5.43365968576948	6.5341599502644	-0.586283085812392	0.376756629257717	0.394274660510428
chr13	89695626	89696026	8.38177380186332	8.10141194069697	8.61641678828992	-0.431072986526225	0.376775193770519	0.394280983956008
chr20	50186239	50186639	9.9338638461966	9.54876817562072	10.23752395107	-0.512379775583724	0.376914713284873	0.394413877607205
chr2	212548408	212548808	6.94864293352035	6.59838306177184	7.23026073582796	-0.489454054005885	0.377300808503767	0.394804777420428
chr22	23128385	23128785	9.16299098557376	8.83170124686956	9.43223290800188	-0.475507313723128	0.377469975752053	0.39496866697145
chr1	165592909	165593309	8.54866636989796	8.27281430233008	8.78014503981455	-0.426508803968108	0.377720460592387	0.395217630102432
chr7	128209738	128210138	9.91519585012756	9.55102233055428	10.2057219112643	-0.498898046351647	0.377762909665755	0.395248911299449
chr2	147331999	147332399	7.15204544404046	6.50747794939602	7.59598670590834	-0.584562310207979	0.377954381670368	0.395436106185575
chr11	69685858	69686258	10.0059018625763	9.63398306257748	10.3013262779699	-0.503751959786929	0.378127599375108	0.39560419064075
chr6	127100655	127101055	5.89064896279576	5.53912822828604	6.1730798605539	-0.48897083620858	0.378150273175993	0.395614767302139
chr18	74196344	74196744	8.37194417657927	8.11057829319644	8.59314361360946	-0.411850643861101	0.378649354984298	0.396116190074952
chr6	41027937	41028337	10.1283588032185	9.7455643138763	10.4305894342143	-0.510096462346048	0.378658960144376	0.396116190074952
chr12	117212589	117212989	7.78721028341818	7.48503408563402	8.03692490504593	-0.450232605004672	0.378667301465877	0.396116190074952
chr7	80392331	80392731	5.91268300908889	5.27073789556956	6.35538945385175	-0.583335586896476	0.378879910320461	0.396325428931277
chr6	163181171	163181571	7.84486890236769	7.25462601457089	8.26253936532389	-0.578327309834088	0.379140272339714	0.396584604184459
chr14	39015362	39015762	7.07400009979248	6.24620649915675	7.59666835194813	-0.578497992953924	0.379306854949826	0.396745671255528
chr2	162890687	162891087	7.53815205759255	6.99434437003695	7.93216336153781	-0.570235250859671	0.379643851179782	0.397084970173326
chr2	176814691	176815091	5.65602828365954	4.9279722858843	6.13761980406235	-0.583553618062979	0.379794065306068	0.397228890027974
chr8	107495811	107496211	6.05013497916872	5.08414044538752	6.62358184231287	-0.561764490073211	0.380236316446198	0.397678233439893
chr5	122516142	122516542	8.77520727492689	8.48809523612119	9.01455525805275	-0.436648557334009	0.38042469185678	0.397862034493454
chr12	45122750	45123150	5.46404982300864	4.73490590785586	5.94611147694019	-0.582369083350091	0.380733655777511	0.398171935016158
chr4	78951877	78952277	7.76979052618414	7.43010725793094	8.04454146908988	-0.480818522456917	0.380863231822651	0.398294217024804
chr6	69835704	69836104	6.06246297705058	5.34856316261594	6.53789045100264	-0.582070490916402	0.381201117403887	0.398634326924483
chr11	124740510	124740910	6.23979495743767	5.88841782665566	6.52213330809871	-0.483669447796164	0.381255857892965	0.398669384775055
chr13	103883077	103883477	9.39542334406441	9.05723994384434	9.66919375158653	-0.47915830146011	0.381259964885395	0.398669384775055
chr1	100866423	100866823	6.41646122785994	5.77546842373111	6.85871843473881	-0.580610709314912	0.381300690950142	0.398698729981972
chr4	74189268	74189668	6.5546147267997	5.56824928101882	7.135003590139	-0.557247227165244	0.381350235313079	0.398737293594438
chr12	5965859	5966259	7.69100353051321	7.37811337575422	7.94798103371194	-0.457886696349716	0.381442468486382	0.398814797956919
chr2	98649415	98649815	9.35847838937254	9.02954695948226	9.62616286924449	-0.472047667216399	0.381449692103743	0.398814797956919
chr20	60211090	60211490	9.83998172525084	9.48617051535731	10.1238867013888	-0.490139159289874	0.381594878278332	0.398953346360854
chr1	197327736	197328136	6.00074477385462	5.6928355691948	6.2543569964498	-0.454357150254099	0.3816480083921	0.398995645137195
chr8	118743622	118744022	9.29161242044742	8.97752322078627	9.54939713307068	-0.460069432813522	0.381683669517047	0.39900865984111
chr1	45300224	45300624	9.12941272925403	8.82083904036001	9.38347502399186	-0.455455452687431	0.381685801582057	0.39900865984111
chr6	122730797	122731197	7.77543797858977	7.44031443085269	8.0472027759941	-0.476765865107121	0.381802537582904	0.399117443008961
