GROUP	chr1	x1	x2	chr2	y1	y2	ctrl_merge	mut_merge
clust2	chr8	34150000	34175000	chr8	35450000	35475000	572.922942638397	559.2260808944703
clust2	chr8	46200000	46225000	chr8	47650000	47675000	225.18651902675632	217.90514743328103
clust2	chr8	100850000	100875000	chr8	102050000	102075000	428.8258941968284	407.36314964294434
clust2	chr8	79375000	79400000	chr8	80725000	80750000	176.3592563470203	167.30629007021565
clust2	chr14	60500000	60525000	chr14	60675000	60700000	2215.95029894511	2170.3871828715
clust2	chr14	30200000	30225000	chr14	30325000	30350000	2779.5354766845703	2850.900446573893
clust2	chr14	54875000	54900000	chr14	55100000	55125000	899.880793889363	896.6323124567674
clust2	chr14	12675000	12700000	chr14	12800000	12825000	2125.01665496826	2120.1524403890003
clust2	chr14	121575000	121600000	chr14	121900000	121925000	1154.7320445378627	1169.005687077837
clust2	chr14	47750000	47775000	chr14	48050000	48075000	1035.098614374796	987.9376503626509
clust2	chr14	49375000	49400000	chr14	49700000	49725000	957.5746180216488	921.1394748687744
clust2	chr14	31300000	31325000	chr14	31600000	31625000	914.230529467265	880.9488182067871
clust2	chr14	58025000	58050000	chr14	58700000	58725000	759.2046461105347	720.9539979298906
clust2	chr14	46850000	46875000	chr14	47250000	47275000	638.1828975677494	649.517293930054
clust2	chr14	34450000	34475000	chr14	34725000	34750000	658.2505197525027	628.3167422612506
clust2	chr14	65150000	65175000	chr14	65550000	65575000	525.558076381683	503.033003807068
clust2	chr14	77125000	77150000	chr14	78475000	78500000	300.8788873354593	310.936692873637
clust2	chr14	55875000	55900000	chr14	70525000	70550000	75.3538121084372	74.50835350155829
clust2	chr14	7800000	7825000	chr14	10400000	10425000	75.21624685327214	78.27766476074856
clust2	chr14	96950000	96975000	chr14	99875000	99900000	115.61861956119532	110.38695178429266
clust2	chr14	111675000	111700000	chr14	116925000	116950000	70.53969977299373	67.7227150797844
clust2	chr9	44450000	44475000	chr9	44625000	44650000	4640.976486206053	4521.055320739743
clust2	chr9	46000000	46025000	chr9	46100000	46125000	6685.21559906006	6479.810905456544
clust2	chr9	43975000	44000000	chr9	44375000	44400000	549.1479403972627	547.5079962412517
clust2	chr9	27400000	27425000	chr9	28375000	28400000	318.07088247935	314.2207202911377
clust2	chr9	103350000	103375000	chr9	103625000	103650000	545.565716743469	530.0789693196616
clust2	chr9	70100000	70125000	chr9	70550000	70575000	562.4314880371093	538.1510794957476
clust2	chr9	87400000	87425000	chr9	88200000	88225000	500.6892917950947	528.4230766296387
clust2	chr9	68000000	68025000	chr9	69125000	69150000	378.73854144414304	366.3483640352886
clust2	chr9	53650000	53675000	chr9	53950000	53975000	522.5264528989793	518.2646233240766
clust2	chr9	64300000	64325000	chr9	65300000	65325000	403.15271774927766	392.583341439565
clust2	chr9	50775000	50800000	chr9	51925000	51950000	244.54908641179404	238.00199921925864
clust2	chr9	62600000	62625000	chr9	63475000	63500000	405.4015595118203	397.9041877190271
clust2	chr9	88950000	88975000	chr9	89175000	89200000	1193.542307376859	1169.8033574422177
clust2	chr9	75675000	75700000	chr9	79775000	79800000	73.01698058843614	73.84666623671849
clust2	chr11	72225000	72250000	chr11	72400000	72425000	1809.8444792429568	1721.5981858571363
clust2	chr11	52050000	52075000	chr11	52200000	52225000	2463.9466336568166	2379.7307815551767
clust2	chr11	117850000	117875000	chr11	118200000	118225000	1173.532776514689	1171.47756544749
clust2	chr11	94925000	94950000	chr11	95225000	95250000	817.0094706217448	786.3742488225299
clust2	chr11	36025000	36050000	chr11	36500000	36525000	971.8236055374142	1016.7635930379204
clust2	chr11	116100000	116125000	chr11	116450000	116475000	1217.5072959264126	1170.49947611491
clust2	chr11	51800000	51825000	chr11	52200000	52225000	1116.4174769719448	1073.0811436970998
clust2	chr11	43475000	43500000	chr11	44325000	44350000	329.41290863355	344.76915049552935
clust2	chr11	63900000	63925000	chr11	64950000	64975000	357.47446672121697	354.59137805302936
clust2	chr11	108600000	108625000	chr11	109400000	109425000	168.90241309007033	165.64291385809565
clust2	chr11	91075000	91100000	chr11	93825000	93850000	174.00991197427098	171.7123203476273
clust2	chr11	48800000	48825000	chr11	71000000	71025000	68.3161984284719	66.43249295155208
clust2	chr13	109325000	109350000	chr13	109550000	109575000	2744.7864964803066	2628.1527671813965
clust2	chr13	34175000	34200000	chr13	34325000	34350000	1743.1785615285237	1706.5920467376734
clust2	chr13	93325000	93350000	chr13	93600000	93625000	1542.627890904747	1505.1203613281268
clust2	chr13	69700000	69725000	chr13	69975000	70000000	1157.8244972228983	1162.3083368937198
clust2	chr13	45775000	45800000	chr13	46150000	46175000	893.2163912455235	868.7939427693683
clust2	chr13	73150000	73175000	chr13	73350000	73375000	701.9734344482418	732.5336821873983
clust2	chr13	28400000	28425000	chr13	28925000	28950000	684.5645847320557	704.6351334253947
clust2	chr13	59875000	59900000	chr13	60725000	60750000	508.2799722353621	535.9229720433553
clust2	chr13	55850000	55875000	chr13	56150000	56175000	767.9981269836422	807.2498032251992
clust2	chr13	43550000	43575000	chr13	44975000	45000000	500.3870577017466	487.923093318939
clust2	chr13	98850000	98875000	chr13	99975000	100000000	563.5253642400104	544.2166891098024
clust2	chr13	77125000	77150000	chr13	78175000	78200000	428.27982393900567	409.0673282941184
clust2	chr13	52250000	52275000	chr13	52975000	53000000	442.3975284894306	431.36658525466936
clust2	chr13	30875000	30900000	chr13	31650000	31675000	445.3204911549883	445.952171643575
clust2	chr13	43550000	43575000	chr13	45450000	45475000	206.28226053714727	206.1920048395793
clust2	chr13	98250000	98275000	chr13	100000000	100025000	187.314392924309	197.49953949451464
clust2	chr12	110450000	110475000	chr12	110575000	110600000	3339.248516082764	3292.27323786418
clust2	chr12	80500000	80525000	chr12	80625000	80650000	2480.24923070272	2408.63051478068
clust2	chr12	33125000	33150000	chr12	33325000	33350000	1591.2719847361232	1509.34052658081
clust2	chr12	105050000	105075000	chr12	105250000	105275000	1093.780625979106	1118.4959605534866
clust2	chr12	82500000	82525000	chr12	82975000	83000000	1564.5782082875564	1617.76854578654
clust2	chr12	90100000	90125000	chr12	90550000	90575000	507.5615905125937	490.2400999069213
clust2	chr12	70225000	70250000	chr12	70925000	70950000	491.5233434041341	468.147920290629
clust2	chr12	74325000	74350000	chr12	75625000	75650000	447.1095486481983	429.778887907664
clust2	chr12	79175000	79200000	chr12	80125000	80150000	339.3171508312223	325.5174055099487
clust2	chr12	110650000	110675000	chr12	111550000	111575000	390.6974751154583	373.0234285990397
clust2	chr12	108825000	108850000	chr12	110575000	110600000	348.182392756144	362.1203026771547
clust2	chr12	35050000	35075000	chr12	44200000	44225000	79.24317852656047	77.07403218746184
clust2	chr15	38275000	38300000	chr15	38450000	38475000	3424.210102081297	3380.9189058939637
clust2	chr15	77975000	78000000	chr15	78150000	78175000	3111.682027816774	3123.4346453348767
clust2	chr15	98650000	98675000	chr15	98775000	98800000	3016.28951708476	3154.2708841959634
clust2	chr15	88825000	88850000	chr15	89200000	89225000	833.1123978296915	822.1345990498861
clust2	chr15	43250000	43275000	chr15	43475000	43500000	1659.21940167745	1609.550331115723
clust2	chr15	85300000	85325000	chr15	85700000	85725000	867.2650753657011	877.868550300598
clust2	chr15	38500000	38525000	chr15	39100000	39125000	607.3376490275064	600.3638892173766
clust2	chr15	98050000	98075000	chr15	98475000	98500000	729.3209991455077	737.2646760940548
clust2	chr15	76725000	76750000	chr15	77350000	77375000	490.105886141459	469.0232852300007
clust2	chr15	90950000	90975000	chr15	91750000	91775000	710.7194773356119	684.7801453272504
clust2	chr15	77950000	77975000	chr15	78525000	78550000	366.26272408167534	367.54883702596027
clust2	chr15	92250000	92275000	chr15	93225000	93250000	522.7772523562113	499.9566243489583
clust2	chr15	75175000	75200000	chr15	75650000	75675000	287.0402170817053	297.675028244654
clust2	chr15	98550000	98575000	chr15	103300000	103325000	107.59681204954768	112.73879915475844
clust2	chr15	54075000	54100000	chr15	55000000	55025000	257.85446929931635	244.79101165135705
clust2	chr16	94875000	94900000	chr16	94975000	95000000	4524.6384601593	4384.703856150307
clust2	chr16	89925000	89950000	chr16	90125000	90150000	2776.1138801574702	2664.800852457683
clust2	chr16	17175000	17200000	chr16	17275000	17300000	3918.191941579184	3874.636160532637
clust2	chr16	92525000	92550000	chr16	93525000	93550000	1571.31455039978	1612.7585728963202
clust2	chr16	84825000	84850000	chr16	87450000	87475000	402.45476408799504	409.8829456567767
clust2	chr16	24650000	24675000	chr16	25250000	25275000	279.2293717861176	265.24501585960365
clust2	chr16	89550000	89575000	chr16	90175000	90200000	412.6358941396077	413.1566398541133
clust2	chr16	13775000	13800000	chr16	16300000	16325000	118.77965468168226	114.12008994817734
clust2	chr17	5775000	5800000	chr17	5900000	5925000	3909.0369542439767	3820.287538528444
clust2	chr17	6750000	6775000	chr17	6875000	6900000	5368.983156840003	5177.74522145589
clust2	chr17	35000000	35025000	chr17	35225000	35250000	1060.412216822309	1017.7096897761004
clust2	chr17	69550000	69575000	chr17	70400000	70425000	994.4200894037882	1006.7938140233332
clust2	chr17	32525000	32550000	chr17	32950000	32975000	813.3341690699259	818.8203353881833
clust2	chr17	8275000	8300000	chr17	8575000	8600000	618.2543210983273	591.4087448120117
clust2	chr17	68175000	68200000	chr17	69075000	69100000	499.4331685702007	519.4676871299744
clust2	chr17	70525000	70550000	chr17	70950000	70975000	559.8855276107787	538.5985940297443
clust2	chr17	86150000	86175000	chr17	86900000	86925000	464.2845066388447	471.4249389966326
clust2	chr17	71950000	71975000	chr17	72775000	72800000	459.501035849253	477.2823657989504
clust2	chr17	33925000	33950000	chr17	34575000	34600000	442.9218334356944	431.282375017802
clust2	chr17	34100000	34125000	chr17	35225000	35250000	385.18829536438005	380.9962514241536
clust2	chr17	44075000	44100000	chr17	44600000	44625000	285.104464530945	277.15728282928467
clust2	chr17	23550000	23575000	chr17	35900000	35925000	148.379034558932	148.50939132769935
clust2	chr17	23550000	23575000	chr17	36825000	36850000	168.9852218230567	167.385233283043
clust2	chr17	68175000	68200000	chr17	69325000	69350000	330.7389132181804	321.9203348954516
clust2	chr17	75925000	75950000	chr17	78600000	78625000	131.97703546285632	127.55633383989334
clust2	chr1	85075000	85100000	chr1	85575000	85600000	751.233728090922	750.8188482920326
clust2	chr1	178500000	178525000	chr1	179225000	179250000	1215.214883168538	1157.038041432697
clust2	chr1	120575000	120600000	chr1	121375000	121400000	732.9622399012251	747.2725831667584
clust2	chr1	65250000	65275000	chr1	66600000	66625000	1342.4446353912365	1416.0829709370937
clust2	chr1	92950000	92975000	chr1	93275000	93300000	1161.787028630574	1213.640577952067
clust2	chr1	136525000	136550000	chr1	137225000	137250000	849.824448108673	836.8085136413574
clust2	chr1	177025000	177050000	chr1	177425000	177450000	766.5246159235636	758.2237164179484
clust2	chr1	135000000	135025000	chr1	135325000	135350000	825.9845552444457	842.6010583241782
clust2	chr1	155025000	155050000	chr1	155550000	155575000	569.7358620166777	552.5100263754524
clust2	chr1	43075000	43100000	chr1	43450000	43475000	432.237311522166	434.1939172744749
clust2	chr1	178650000	178675000	chr1	179475000	179500000	508.6231889724733	489.1142272949221
clust2	chr1	191300000	191325000	chr1	191700000	191725000	795.7992229461667	767.1627674102783
clust2	chr1	127200000	127225000	chr1	127725000	127750000	540.8307700157164	541.571509361267
clust2	chr1	38175000	38200000	chr1	38925000	38950000	585.1841270128883	556.7073588371277
clust2	chr1	36750000	36775000	chr1	37650000	37675000	645.182044029236	623.4263242085776
clust2	chr1	150425000	150450000	chr1	151400000	151425000	896.5482556025173	914.9676963488264
clust2	chr1	10825000	10850000	chr1	11125000	11150000	744.2806644439701	739.663477897644
clust2	chr1	103775000	103800000	chr1	104925000	104950000	605.165519396464	609.2943919102349
clust2	chr1	109975000	110000000	chr1	110650000	110675000	280.9960964520773	274.99071820577
clust2	chr1	132550000	132575000	chr1	134275000	134300000	240.14714948336268	228.70592196782437
clust2	chr1	44225000	44250000	chr1	44725000	44750000	427.85111041863735	408.610272963842
clust2	chr1	164450000	164475000	chr1	166375000	166400000	91.36557316780085	94.14301659663512
clust2	chr18	51100000	51125000	chr18	51325000	51350000	2157.153198242187	2084.943360646567
clust2	chr18	55000000	55025000	chr18	55225000	55250000	1421.67718696594	1391.2306315104167
clust2	chr18	33800000	33825000	chr18	34100000	34125000	1083.0736893812827	1031.7393601735414
clust2	chr18	52950000	52975000	chr18	53150000	53175000	1521.4974269866934	1465.5774873097732
clust2	chr18	75300000	75325000	chr18	75725000	75750000	933.0841910044368	898.3782768249513
clust2	chr18	75400000	75425000	chr18	75725000	75750000	734.83017317454	723.20721022288
clust2	chr18	39300000	39325000	chr18	39750000	39775000	592.7792064348856	604.05681737264
clust2	chr18	16200000	16225000	chr18	16575000	16600000	1051.7973073323576	1053.1306376457198
clust2	chr18	43825000	43850000	chr18	44000000	44025000	1292.0045477549234	1262.6943798065167
clust2	chr18	10175000	10200000	chr18	10600000	10625000	627.3595148722329	647.9179417292277
clust2	chr18	38600000	38625000	chr18	39100000	39125000	393.5385058720906	401.4132434527084
clust2	chr18	14875000	14900000	chr18	15550000	15575000	514.8954130808513	533.2832880020143
clust2	chr18	77200000	77225000	chr18	79025000	79050000	115.4475298325221	111.27262226740515
clust2	chr18	52450000	52475000	chr18	56700000	56725000	73.45679430166881	70.0490194161733
clust2	chr19	16375000	16400000	chr19	16575000	16600000	1768.8401432037365	1727.02562268575
clust2	chr19	42300000	42325000	chr19	42725000	42750000	782.078608671824	798.9508864084879
clust2	chr19	56450000	56475000	chr19	57025000	57050000	405.1661113103233	392.222022453944
clust2	chr19	44075000	44100000	chr19	44950000	44975000	614.7633837064108	621.8937629063922
clust2	chr19	17375000	17400000	chr19	18700000	18725000	383.511956055959	366.571077187856
clust2	chr19	8700000	8725000	chr19	12775000	12800000	149.26787863175102	144.61211425065997
clust2	chr2	156875000	156900000	chr2	156975000	157000000	6201.190830230713	6009.601698557536
clust2	chr2	32750000	32775000	chr2	32850000	32875000	6949.180941263837	6849.44207509359
clust2	chr2	30600000	30625000	chr2	30775000	30800000	3749.48148091634	3604.162986755373
clust2	chr2	164950000	164975000	chr2	165300000	165325000	1729.415079752603	1680.59870783488
clust2	chr2	78025000	78050000	chr2	78850000	78875000	1642.2275575002031	1590.5374368031833
clust2	chr2	135425000	135450000	chr2	135625000	135650000	2468.8166974385567	2414.827537536624
clust2	chr2	180550000	180575000	chr2	180725000	180750000	1822.6400403976463	1912.10230445862
clust2	chr2	17425000	17450000	chr2	17825000	17850000	1278.427782058715	1262.1074899037667
clust2	chr2	30000000	30025000	chr2	30300000	30325000	1695.3409194946269	1789.6970431009895
clust2	chr2	64950000	64975000	chr2	65100000	65125000	2072.8866202036565	2055.4655043284065
clust2	chr2	179550000	179575000	chr2	179875000	179900000	1248.1283047993963	1216.702067375183
clust2	chr2	33475000	33500000	chr2	33725000	33750000	896.1035664876299	911.1832602818808
clust2	chr2	164075000	164100000	chr2	164500000	164525000	967.7102985382104	927.054336865743
clust2	chr2	72625000	72650000	chr2	73250000	73275000	825.6344318389889	808.8222792943316
clust2	chr2	69125000	69150000	chr2	69425000	69450000	995.4738769531256	1002.525619824726
clust2	chr2	136125000	136150000	chr2	136725000	136750000	544.7971108754476	542.7306175231934
clust2	chr2	126825000	126850000	chr2	127225000	127250000	751.9871203104657	749.7399530410767
clust2	chr2	178550000	178575000	chr2	179850000	179875000	548.8029199441274	549.1434127489727
clust2	chr2	161450000	161475000	chr2	162375000	162400000	632.1745376586914	627.3795324961346
clust2	chr2	49425000	49450000	chr2	50250000	50275000	451.8747179905574	451.1570734182994
clust2	chr2	173575000	173600000	chr2	174850000	174875000	571.8043400446574	582.089459101359
clust2	chr2	17400000	17425000	chr2	18350000	18375000	519.1618099212643	528.676978270213
clust2	chr2	131975000	132000000	chr2	132475000	132500000	392.877120812734	393.630376338959
clust2	chr2	6450000	6475000	chr2	8350000	8375000	691.7842030525208	697.2249676386514
clust2	chr2	92125000	92150000	chr2	92825000	92850000	480.0435205300647	471.099667231242
clust2	chr2	104875000	104900000	chr2	105425000	105450000	473.7814171314237	486.51750882466666
clust2	chr2	25600000	25625000	chr2	27000000	27025000	236.314534902573	225.92092951138832
clust2	chr2	104675000	104700000	chr2	105225000	105250000	257.1521991491317	258.673231045405
clust2	chr2	64950000	64975000	chr2	65550000	65575000	398.6076632738109	392.948707262675
clust2	chr2	104700000	104725000	chr2	105650000	105675000	144.309055606524	152.035924355189
clust2	chr2	122725000	122750000	chr2	126150000	126175000	154.94122620423633	150.408199409644
clust2	chr2	20850000	20875000	chr2	23175000	23200000	132.4282640020053	138.0742659171423
clust2	chr2	127525000	127550000	chr2	132725000	132750000	64.41505636771517	62.11033344268801
clust2	chr2	3275000	3300000	chr2	11775000	11800000	86.041463792324	83.37495483954744
clust2	chr2	10050000	10075000	chr2	15050000	15075000	87.69827487071363	90.33947004874544
clust2	chrX	140475000	140500000	chrX	140575000	140600000	1168.86153316498	1157.3023786544834
clust2	chrX	36900000	36925000	chrX	37000000	37025000	1481.9176975886032	1505.8268572489433
clust2	chrX	77400000	77425000	chrX	77500000	77525000	1042.4301443099982	994.5897591908752
clust2	chrX	151600000	151625000	chrX	151800000	151825000	483.7923391660053	497.717626253764
clust2	chrX	74000000	74025000	chrX	74225000	74250000	437.914742310842	439.3999265034993
clust2	chrX	75775000	75800000	chrX	76175000	76200000	403.5895083745317	389.0958183606463
clust2	chrX	12700000	12725000	chrX	13150000	13175000	657.2957173983253	626.135217189789
clust2	chrX	70450000	70475000	chrX	70550000	70575000	1319.88321177165	1386.50510017077
clust2	chrX	165175000	165200000	chrX	166150000	166175000	238.9717175165813	246.80926322937
clust2	chrX	157475000	157500000	chrX	159250000	159275000	125.79284667968768	127.30200489362068
clust2	chrX	105375000	105400000	chrX	106175000	106200000	123.77928658326452	122.29118988911334
clust2	chrX	155350000	155375000	chrX	157625000	157650000	151.83662416537632	151.25034252802533
clust2	chrX	102975000	103000000	chrX	103425000	103450000	220.325895587603	216.29069485267
clust2	chrX	112925000	112950000	chrX	114550000	114575000	180.24429754416133	178.42755760749165
clust2	chrX	71375000	71400000	chrX	71800000	71825000	109.50750990708666	114.368519047896
clust2	chr3	138175000	138200000	chr3	138400000	138425000	1362.91587257385	1368.1375875473032
clust2	chr3	54800000	54825000	chr3	55100000	55125000	880.2717599868778	854.0279674530029
clust2	chr3	138475000	138500000	chr3	138725000	138750000	1150.8452008565273	1093.7916510899838
clust2	chr3	127750000	127775000	chr3	127925000	127950000	1275.326615015667	1243.6261908213298
clust2	chr3	121175000	121200000	chr3	121475000	121500000	1032.3431752522813	987.7754704157524
clust2	chr3	105425000	105450000	chr3	105900000	105925000	539.0913805961607	525.172831217448
clust2	chr3	57825000	57850000	chr3	58500000	58525000	682.7244253158569	659.4410282770793
clust2	chr3	89300000	89325000	chr3	89675000	89700000	860.382486979165	908.5725542704264
clust2	chr3	97200000	97225000	chr3	97575000	97600000	555.8499596913657	545.7312243779501
clust2	chr3	8950000	8975000	chr3	9600000	9625000	568.5516832669576	550.553452173869
clust2	chr3	125825000	125850000	chr3	126375000	126400000	765.9279823303223	781.0684741338092
clust2	chr3	36575000	36600000	chr3	37000000	37025000	773.7208868662519	744.6964963277181
clust2	chr3	115700000	115725000	chr3	115950000	115975000	680.9268242518104	663.8503533999124
clust2	chr3	101875000	101900000	chr3	102200000	102225000	589.5384562810262	596.1158250172933
clust2	chr3	140125000	140150000	chr3	141600000	141625000	437.8415199915567	430.73585764567065
clust2	chr3	120725000	120750000	chr3	121250000	121275000	342.5551369984946	345.8613642056783
clust2	chr3	63950000	63975000	chr3	65100000	65125000	168.11185749371836	162.14202622572566
clust2	chr3	154625000	154650000	chr3	157700000	157725000	280.881055911382	270.578760147095
clust2	chr4	142750000	142775000	chr4	142850000	142875000	3453.8846575419097	3310.905895233157
clust2	chr4	44175000	44200000	chr4	44275000	44300000	4227.248007456463	4284.979507446286
clust2	chr4	149950000	149975000	chr4	150075000	150100000	2613.8238054911303	2574.030274709063
clust2	chr4	41475000	41500000	chr4	41575000	41600000	4590.208880106607	4373.726057688396
clust2	chr4	138550000	138575000	chr4	138825000	138850000	1638.15907287598	1621.84994506836
clust2	chr4	116625000	116650000	chr4	116775000	116800000	1355.181075414023	1295.8832162221267
clust2	chr4	57950000	57975000	chr4	58075000	58100000	1765.7494926452634	1808.8627942403164
clust2	chr4	150950000	150975000	chr4	151125000	151150000	959.7645772298174	916.1924997965484
clust2	chr4	150325000	150350000	chr4	150625000	150650000	1253.5296921730037	1219.4324331283567
clust2	chr4	46175000	46200000	chr4	46450000	46475000	1406.7275352478034	1369.8650782903069
clust2	chr4	152500000	152525000	chr4	153475000	153500000	577.64514875412	601.4371976852417
clust2	chr4	97900000	97925000	chr4	98300000	98325000	518.2543649673463	506.7677710851033
clust2	chr4	44575000	44600000	chr4	44900000	44925000	939.7553691864	963.754034042359
clust2	chr4	68000000	68025000	chr4	68950000	68975000	758.8317313194274	773.9748913447064
clust2	chr4	106600000	106625000	chr4	107325000	107350000	635.5455233256024	606.2768967946371
clust2	chr4	69175000	69200000	chr4	69750000	69775000	719.4217363993326	682.6542224884037
clust2	chr4	66750000	66775000	chr4	67575000	67600000	423.26705980300864	433.28917662302666
clust2	chr4	136075000	136100000	chr4	136375000	136400000	760.2355702718099	742.4679581324264
clust2	chr4	107700000	107725000	chr4	108125000	108150000	663.2153526941937	686.6488078435259
clust2	chr4	35550000	35575000	chr4	36150000	36175000	489.2392344474794	492.67637221018464
clust2	chr4	106950000	106975000	chr4	107800000	107825000	185.495760281881	176.13795367876665
clust2	chr4	19700000	19725000	chr4	21925000	21950000	164.93138778209666	168.98826726277665
clust2	chr4	31950000	31975000	chr4	35200000	35225000	161.58532979091	164.212763865789
clust2	chr5	88775000	88800000	chr5	89050000	89075000	1712.4294389088934	1625.4504458109502
clust2	chr5	92300000	92325000	chr5	92400000	92425000	4212.237031936646	4054.3607724507633
clust2	chr5	112225000	112250000	chr5	112400000	112425000	1409.770183881123	1475.10621992747
clust2	chr5	117100000	117125000	chr5	117400000	117425000	824.0639556248983	840.9505815505983
clust2	chr5	76975000	77000000	chr5	77200000	77225000	1486.504702885947	1547.1539440155032
clust2	chr5	123925000	123950000	chr5	124275000	124300000	987.9238370259604	965.5520617167164
clust2	chr5	116100000	116125000	chr5	116600000	116625000	889.8735032081607	922.5220069885256
clust2	chr5	66400000	66425000	chr5	67000000	67025000	715.6823724110919	680.9988511403403
clust2	chr5	141075000	141100000	chr5	142325000	142350000	679.1231002807617	674.4417578379313
clust2	chr5	21050000	21075000	chr5	21625000	21650000	514.9298299153647	539.681549390157
clust2	chr5	86850000	86875000	chr5	87125000	87150000	708.8117111523947	708.9985628128052
clust2	chr5	33250000	33275000	chr5	33800000	33825000	369.74398374557467	361.434513092041
clust2	chr5	49350000	49375000	chr5	50225000	50250000	364.5000537236533	383.7959033648173
clust2	chr5	103850000	103875000	chr5	104325000	104350000	255.13368797302263	252.96741835276305
clust2	chr6	61050000	61075000	chr6	61275000	61300000	1711.1895917256668	1623.0595512390134
clust2	chr6	113425000	113450000	chr6	113675000	113700000	1308.32873535156	1281.2202860514333
clust2	chr6	28500000	28525000	chr6	29125000	29150000	852.2151254018149	833.0013647079467
clust2	chr6	84375000	84400000	chr6	84900000	84925000	765.6334025065104	800.9597889582313
clust2	chr6	51350000	51375000	chr6	52200000	52225000	508.79284350077296	495.1556876500446
clust2	chr6	85750000	85775000	chr6	86000000	86025000	1256.58949247996	1252.0737171173066
clust2	chr6	88075000	88100000	chr6	88900000	88925000	313.160403331121	307.501990477244
clust2	chr6	70825000	70850000	chr6	71250000	71275000	255.26852321624767	248.06279301643363
clust2	chr6	50650000	50675000	chr6	51825000	51850000	216.998808781306	214.3541287183763
clust2	chr6	146575000	146600000	chr6	148200000	148225000	279.2250832716623	284.09853180249536
clust2	chr6	126575000	126600000	chr6	128000000	128025000	170.8264993429183	169.8175968329113
clust2	chr6	64675000	64700000	chr6	65450000	65475000	311.51428242524463	305.5030156771344
clust2	chr6	17625000	17650000	chr6	24650000	24675000	104.8972238699594	101.96990607182188
clust2	chr6	88500000	88525000	chr6	91675000	91700000	69.28726748625438	67.7802013953527
clust2	chr6	123925000	123950000	chr6	124525000	124550000	121.8188452124596	118.52126594384534
clust2	chr7	97375000	97400000	chr7	97475000	97500000	3795.426199595137	3807.128172556561
clust2	chr7	118175000	118200000	chr7	118525000	118550000	987.1274092992138	994.2744108835864
clust2	chr7	129650000	129675000	chr7	130450000	130475000	840.2432770729066	849.4178676605223
clust2	chr7	72575000	72600000	chr7	73375000	73400000	695.9309132893881	669.136497497559
clust2	chr7	51050000	51075000	chr7	51150000	51175000	3134.399932225544	3195.8252957661966
clust2	chr7	113600000	113625000	chr7	114200000	114225000	566.8648659388224	546.7851285934447
clust2	chr7	66075000	66100000	chr7	66675000	66700000	323.97230394681304	335.39165894190467
clust2	chr7	4125000	4150000	chr7	4775000	4800000	294.4381863276163	286.18550078074134
clust2	chr7	18875000	18900000	chr7	19700000	19725000	337.7451791763306	334.781213680903
clust2	chr7	130650000	130675000	chr7	131050000	131075000	336.868180433909	341.8173081080117
clust2	chr7	24900000	24925000	chr7	25650000	25675000	287.0745261510213	272.86142047246267
clust2	chr7	5850000	5875000	chr7	5950000	5975000	4182.0896650950135	4066.422775268557
clust2	chr7	65325000	65350000	chr7	66050000	66075000	319.05193360646564	313.8358866373697
clust2	chr7	4125000	4150000	chr7	5075000	5100000	432.1623362700143	432.1342126925786
clust2	chr7	65675000	65700000	chr7	66675000	66700000	215.879308183988	208.36089905103063
clust2	chr7	56925000	56950000	chr7	57475000	57500000	300.6864282290143	312.9415956338244
clust2	chr7	94350000	94375000	chr7	95075000	95100000	439.4164423942567	434.9879191716511
clust2	chr7	5050000	5075000	chr7	24300000	24325000	107.91039508581146	104.5955322583517
clust2	chr10	80425000	80450000	chr10	80550000	80575000	5163.971829732257	5045.318518320723
clust2	chr10	30825000	30850000	chr10	31275000	31300000	1558.1863051255532	1514.05606508255
clust2	chr10	20275000	20300000	chr10	20925000	20950000	1342.4445678393067	1334.4441563288367
clust2	chr10	94800000	94825000	chr10	94950000	94975000	1841.2133750915568	1781.7724024454735
clust2	chr10	13850000	13875000	chr10	14175000	14200000	1196.375825881958	1202.8909006118768
clust2	chr10	69850000	69875000	chr10	70275000	70300000	559.640183210373	563.5953222910563
clust2	chr10	26700000	26725000	chr10	26975000	27000000	946.3009955088296	923.9102535247804
clust2	chr10	7850000	7875000	chr10	8525000	8550000	852.8772640228275	809.933762550354
clust2	chr10	125700000	125725000	chr10	126525000	126550000	769.0100609461466	769.0933024088539
clust2	chr10	105825000	105850000	chr10	106875000	106900000	655.6989250977833	651.4576511383057
clust2	chr10	19700000	19725000	chr10	20075000	20100000	579.7184635798136	567.322512626648
clust2	chr10	46000000	46025000	chr10	49775000	49800000	225.59929895401	235.21006111304
clust2	chr10	102450000	102475000	chr10	103150000	103175000	546.992974360784	551.5888692537947
clust2	chr10	117825000	117850000	chr10	119225000	119250000	226.0783191521964	231.89376338322964
clust2	chr10	121550000	121575000	chr10	123025000	123050000	288.10771465301497	301.9457960923514
clust2	chr10	21275000	21300000	chr10	23775000	23800000	140.974468529224	141.767426629861
clust2	chr10	19900000	19925000	chr10	23775000	23800000	59.70348101854324	58.56049378712974
clust2	chr8	46675000	46700000	chr8	46925000	46950000	2564.2501494089734	2466.0185750325504
clust2	chr8	110150000	110175000	chr8	110700000	110725000	431.9079060554503	409.20809952418
clust2	chr8	35575000	35600000	chr8	36500000	36525000	340.402452190717	325.44078993797297
clust2	chr8	46675000	46700000	chr8	47350000	47375000	696.2030388514204	701.4310626983644
clust2	chr8	36050000	36075000	chr8	36325000	36350000	529.7224009831747	553.9546394348143
