Chr	calder_bin_start	mean_ctrl_PC1	mean_mut_PC1	mean_Difference	n_25kb_bins	n_sig_bins	min_adj_pvalue	any_sig	dominant_homer_direction
chr6	41500001	-1.0785	-1.106	-0.0274999999999998	4	0	0.216609072228711	FALSE	NA
chr6	41600001	-1.13091666666667	-1.15225	-0.0213333333333333	4	0	0.180691717927513	FALSE	NA
chr6	41700001	-1.18491666666667	-1.20133333333334	-0.0164166666666665	4	0	0.235476821937055	FALSE	NA
chr6	41800001	-1.19141666666667	-1.229	-0.0375833333333332	4	0	0.127497104189374	FALSE	NA
chr6	41900001	-1.17025	-1.23475	-0.0644999999999997	4	0	0.0546824546810057	FALSE	NA
chr6	42000001	-1.13283333333334	-1.19016666666667	-0.0573333333333332	4	0	0.0618786333994284	FALSE	NA
chr6	42100001	-1.14458333333333	-1.16941666666666	-0.0248333333333331	4	0	0.140668401392453	FALSE	NA
chr6	42200001	-0.611416666666667	-0.677083333333333	-0.0656666666666665	4	0	0.0070945108267724	FALSE	NA
chr6	42300001	-0.27775	-0.41675	-0.139	4	0	0.00383724813362301	FALSE	NA
chr6	42400001	-1.11325	-1.19141666666667	-0.0781666666666666	4	0	0.00966483969179727	FALSE	NA
chr6	42500001	-1.16316666666667	-1.20983333333334	-0.0466666666666665	4	0	0.0556323495272199	FALSE	NA
chr6	42600001	-0.789083333333333	-0.900249999999998	-0.111166666666667	4	0	0.00560569922895696	FALSE	NA
chr6	42700001	-0.991500000000001	-1.08316666666667	-0.0916666666666665	4	0	0.00742732022081092	FALSE	NA
chr6	42800001	-1.21091666666667	-1.26983333333334	-0.0589166666666665	4	0	0.0260863630064277	FALSE	NA
chr6	42900001	-1.26116666666667	-1.32141666666667	-0.0602499999999999	4	0	0.0306100888515489	FALSE	NA
chr6	43000001	-1.13916666666667	-1.19641666666667	-0.0572499999999998	4	0	0.0190789697698849	FALSE	NA
chr6	43100001	-0.896166666666666	-0.869083333333334	0.0270833333333335	4	0	0.0998279855339855	FALSE	NA
chr6	43200001	-0.77225	-0.811166666666667	-0.0389166666666665	4	0	0.101121013004101	FALSE	NA
chr6	43300001	-0.25525	-0.3375	-0.0822499999999999	4	0	0.030530312849057	FALSE	NA
chr6	43400001	-0.129916666666667	-0.3045	-0.174583333333333	4	0	0.00642925199231661	FALSE	NA
chr6	43500001	-0.317	-0.561083333333333	-0.244083333333333	4	0	0.000880614293759564	FALSE	NA
chr6	43600001	-0.28425	-0.49075	-0.2065	4	0	0.00073528630636426	FALSE	NA
chr6	43700001	-0.805583333333333	-0.937499999999999	-0.131916666666667	4	0	0.00442805928868806	FALSE	NA
chr6	43800001	-0.8885	-0.938166666666666	-0.0496666666666665	4	0	0.0326478889041174	FALSE	NA
chr6	43900001	-1.04	-1.14916666666667	-0.109166666666666	4	0	0.0068823552556798	FALSE	NA
chr6	44000001	-0.971166666666666	-1.07716666666666	-0.106	4	0	0.00380242549859315	FALSE	NA
chr6	44100001	-0.937916666666667	-1.03566666666667	-0.09775	4	0	0.0327474568708598	FALSE	NA
chr6	44200001	-0.94975	-1.05608333333333	-0.106333333333333	4	0	0.0099352931235605	FALSE	NA
chr6	44300001	-0.958583333333334	-1.05316666666667	-0.0945833333333332	4	0	0.0413901484575745	FALSE	NA
chr6	44400001	-1.04225	-1.06725	-0.0249999999999998	4	0	0.322593535677404	FALSE	NA
chr6	44500001	-1.05566666666667	-1.07966666666667	-0.0239999999999998	4	0	0.0296146735633637	FALSE	NA
chr6	44600001	-1.0765	-1.12333333333333	-0.0468333333333331	4	0	0.0197627157332766	FALSE	NA
chr6	44700001	-1.02358333333333	-1.07616666666667	-0.0525833333333332	4	0	0.0607022389042794	FALSE	NA
chr6	44800001	-1.03391666666667	-1.07733333333334	-0.0434166666666665	4	0	0.0928590058608487	FALSE	NA
chr6	44900001	-0.985250000000001	-1.088	-0.10275	4	0	0.00772627925988389	FALSE	NA
chr6	45000001	-0.432916666666667	-0.62925	-0.196333333333333	4	1	0.000539731221990499	TRUE	A_to_B_in_Mutant
chr6	45100001	-0.362166666666667	-0.781916666666667	-0.41975	4	4	0.000417997700577664	TRUE	A_to_B_in_Mutant
chr6	45200001	-0.3025	-0.709833333333334	-0.407333333333334	4	4	0.000423483819156952	TRUE	A_to_B_in_Mutant
chr6	45300001	-0.115166666666667	-0.43575	-0.320583333333334	4	3	0.000428705227151161	TRUE	A_to_B_in_Mutant
chr6	45400001	-0.220833333333333	-0.670333333333333	-0.4495	4	4	0.000412473540862347	TRUE	A_to_B_in_Mutant
chr6	45500001	-0.240083333333333	-0.621416666666667	-0.381333333333333	4	4	0.00061185373853572	TRUE	A_to_B_in_Mutant
chr6	45600001	-0.388916666666667	-0.729	-0.340083333333334	4	3	0.000877006245073749	TRUE	A_to_B_in_Mutant
chr6	45700001	-0.497166666666667	-0.79125	-0.294083333333333	4	2	0.000979500467048547	TRUE	A_to_B_in_Mutant
chr6	45800001	-0.580833333333333	-0.870916666666667	-0.290083333333334	4	2	0.000911603625728591	TRUE	A_to_B_in_Mutant
chr6	45900001	-0.538666666666667	-0.7965	-0.257833333333333	4	1	0.000763184535503364	TRUE	A_to_B_in_Mutant
chr6	46000001	-0.539833333333333	-0.7565	-0.216666666666667	4	0	0.00131258406223572	FALSE	NA
chr6	46100001	-0.499916666666667	-0.709	-0.209083333333333	4	0	0.000952801242327082	FALSE	NA
chr6	46200001	-0.384	-0.573416666666667	-0.189416666666667	4	0	0.000727009392418306	FALSE	NA
chr6	46300001	-0.36525	-0.531666666666667	-0.166416666666667	4	0	0.000990821184252471	FALSE	NA
chr6	46400001	-0.38375	-0.613916666666667	-0.230166666666667	4	0	0.00130963574927217	FALSE	NA
chr6	46500001	-0.411916666666667	-0.661166666666667	-0.24925	4	0	0.00109907970745901	FALSE	NA
chr6	46600001	-0.314166666666667	-0.587666666666666	-0.2735	4	2	0.000669682633665278	TRUE	A_to_B_in_Mutant
chr6	46700001	-0.208833333333333	-0.472916666666667	-0.264083333333333	4	0	0.000912648513672513	FALSE	NA
chr6	46800001	-0.3335	-0.588416666666667	-0.254916666666667	4	1	0.000771116098944875	TRUE	A_to_B_in_Mutant
chr6	46900001	-0.243833333333333	-0.465666666666667	-0.221833333333333	4	0	0.000953835550593582	FALSE	NA
chr6	47000001	-0.383666666666667	-0.678416666666666	-0.29475	4	2	0.000697255140261529	TRUE	A_to_B_in_Mutant
chr6	47100001	-0.220916666666667	-0.523666666666667	-0.30275	4	3	0.000545966332263162	TRUE	A_to_B_in_Mutant
chr6	47200001	0.331666666666667	0.0395000000000002	-0.292166666666667	4	2	0.000848849621346692	TRUE	A_to_B_in_Mutant
chr6	47300001	0.574666666666667	0.37425	-0.200416666666667	4	0	0.00184069458997819	FALSE	NA
chr6	47400001	0.7785	0.567916666666667	-0.210583333333333	4	0	0.000992079043624957	FALSE	NA
chr6	47500001	0.950166666666667	0.737	-0.213166666666667	4	0	0.00158040313499162	FALSE	NA
chr6	47600001	0.864666666666667	0.665111111111111	-0.199555555555556	3	0	0.000954094569669736	FALSE	NA
chr6	47700001	1.13222222222222	1.01555555555556	-0.116666666666667	3	0	0.00516016706715746	FALSE	NA
chr6	47800001	1.44316666666667	1.29933333333334	-0.143833333333333	4	0	0.00207991344476033	FALSE	NA
chr6	47900001	1.45275	1.27983333333334	-0.172916666666667	4	0	0.00195112696384077	FALSE	NA
chr6	48000001	1.3945	1.23441666666667	-0.160083333333333	4	0	0.00311351477245948	FALSE	NA
chr6	48100001	1.02975	0.841166666666667	-0.188583333333334	4	0	0.00253545425264769	FALSE	NA
chr6	48200001	0.824333333333334	0.670416666666667	-0.153916666666667	4	0	0.0321826515739382	FALSE	NA
chr6	48300001	0.9295	0.731666666666667	-0.197833333333333	4	0	0.00143505505239613	FALSE	NA
chr6	48400001	1.34425	1.19358333333333	-0.150666666666667	4	0	0.000870838104444421	FALSE	NA
chr6	48500001	1.40925	1.279	-0.13025	4	0	0.00311802856470045	FALSE	NA
chr6	48600001	1.24083333333333	1.17108333333334	-0.0697500000000001	4	0	0.00370437667431393	FALSE	NA
chr6	48700001	0.974833333333333	0.941583333333333	-0.0332500000000001	4	0	0.0580108194531701	FALSE	NA
chr6	48800001	1.14875	1.08666666666667	-0.0620833333333336	4	0	0.0551437831769739	FALSE	NA
chr6	48900001	0.933583333333333	0.878833333333333	-0.0547500000000002	4	0	0.0345585506977873	FALSE	NA
chr6	49000001	0.978166666666667	0.922333333333333	-0.0558333333333335	4	0	0.0396678741835724	FALSE	NA
chr6	49100001	1.019	0.980416666666668	-0.0385833333333334	4	0	0.0217457171740559	FALSE	NA
chr6	49200001	0.865916666666666	0.815083333333334	-0.0508333333333336	4	0	0.0374249710243425	FALSE	NA
chr6	49300001	0.989333333333334	0.913166666666666	-0.0761666666666667	4	0	0.0101581266422191	FALSE	NA
chr6	49400001	0.625916666666667	0.603916666666667	-0.0220000000000001	4	0	0.128035792251125	FALSE	NA
chr6	49500001	0.795416666666667	0.814583333333334	0.0191666666666666	4	0	0.212429555379073	FALSE	NA
chr6	49600001	0.769416666666667	0.871416666666667	0.102	4	0	0.00887150129199148	FALSE	NA
chr6	49700001	0.5995	0.671	0.0714999999999999	4	0	0.0698598515252008	FALSE	NA
chr6	49800001	0.496666666666667	0.5215	0.0248333333333333	4	0	0.486316544214202	FALSE	NA
chr6	49900001	0.524166666666667	0.6345	0.110333333333333	4	0	0.0176445662251843	FALSE	NA
chr6	50000001	0.584583333333334	0.631416666666667	0.0468333333333333	4	0	0.0976928766365131	FALSE	NA
chr6	50100001	0.851916666666667	0.830416666666667	-0.0215000000000001	4	0	0.477937672434038	FALSE	NA
chr6	50200001	0.99	0.971333333333332	-0.0186666666666667	4	0	0.468212555315012	FALSE	NA
chr6	50300001	1.16483333333334	1.25058333333334	0.0857499999999998	4	0	0.0031684184101168	FALSE	NA
chr6	50400001	1.13375	1.27991666666667	0.146166666666667	4	0	0.00128317934455559	FALSE	NA
chr6	50500001	1.30658333333334	1.33375	0.0271666666666664	4	0	0.00660206382592958	FALSE	NA
chr6	50600001	1.46325	1.43225	-0.0310000000000004	4	0	0.207380089068855	FALSE	NA
chr6	50700001	1.35583333333334	1.38516666666667	0.0293333333333331	4	0	0.124604806573027	FALSE	NA
chr6	50800001	1.354	1.38633333333334	0.0323333333333332	4	0	0.167600715536542	FALSE	NA
chr6	50900001	1.37875	1.38633333333333	0.00758333333333303	4	0	0.578628600983312	FALSE	NA
chr6	51000001	1.40133333333334	1.42383333333333	0.0224999999999999	4	0	0.0993060590886748	FALSE	NA
chr6	51100001	1.08108333333333	1.11083333333333	0.0297499999999999	4	0	0.0852399818639338	FALSE	NA
chr6	51200001	1.15058333333333	1.10375	-0.0468333333333335	4	0	0.05985564235007	FALSE	NA
chr6	51300001	1.35675	1.29216666666667	-0.0645833333333336	4	0	0.0148901829497812	FALSE	NA
chr6	51400001	1.45816666666667	1.41	-0.0481666666666669	4	0	0.0715695650494868	FALSE	NA
chr6	51500001	1.43366666666667	1.35008333333333	-0.0835833333333336	4	0	0.00657774318793972	FALSE	NA
chr6	51600001	1.43058333333333	1.37216666666667	-0.0584166666666669	4	0	0.0255494844167421	FALSE	NA
chr6	51700001	1.4685	1.43633333333334	-0.0321666666666669	4	0	0.112138400141773	FALSE	NA
chr6	51800001	1.3445	1.26941666666667	-0.0750833333333337	4	0	0.00485922381205241	FALSE	NA
chr6	51900001	1.19591666666667	1.14416666666667	-0.0517500000000002	4	0	0.0343629807607796	FALSE	NA
chr6	52000001	1.05708333333333	0.977	-0.0800833333333336	4	0	0.00832513702151449	FALSE	NA
chr6	52100001	0.804333333333333	0.79225	-0.0120833333333335	4	0	0.0774211301268445	FALSE	NA
chr6	52200001	0.739416666666667	0.7085	-0.0309166666666667	4	0	0.0933294193756753	FALSE	NA
chr6	52300001	0.915999999999999	0.9175	0.00149999999999979	4	0	0.692679455242754	FALSE	NA
chr6	52400001	1.13866666666667	1.16683333333333	0.0281666666666664	4	0	0.0354357490300693	FALSE	NA
chr6	52500001	1.21975	1.1745	-0.0452500000000002	4	0	0.0322758719091915	FALSE	NA
chr6	52600001	1.34825	1.29641666666667	-0.0518333333333334	4	0	0.0417261795835331	FALSE	NA
chr6	52700001	1.44441666666667	1.38475	-0.0596666666666669	4	0	0.0283789354645724	FALSE	NA
chr6	52800001	1.47675	1.42883333333334	-0.0479166666666669	4	0	0.0652920223656064	FALSE	NA
chr6	52900001	1.5285	1.476	-0.0525000000000002	4	0	0.0122257467771526	FALSE	NA
chr6	53000001	1.53516666666667	1.48958333333333	-0.0455833333333335	4	0	0.0444870847908365	FALSE	NA
chr6	53100001	1.37433333333333	1.37166666666667	-0.00266666666666697	4	0	0.434635368537875	FALSE	NA
chr6	53200001	1.4365	1.4315	-0.00500000000000023	4	0	0.477457217686332	FALSE	NA
chr6	53300001	1.42325	1.42558333333334	0.00233333333333315	4	0	0.754206843166768	FALSE	NA
chr6	53400001	1.4065	1.41975	0.0132499999999998	4	0	0.248039995432166	FALSE	NA
chr6	53500001	1.47916666666667	1.44933333333334	-0.0298333333333335	4	0	0.0987001213218225	FALSE	NA
chr6	53600001	1.46441666666667	1.45883333333333	-0.00558333333333362	4	0	0.728053948814791	FALSE	NA
chr6	53700001	1.45533333333333	1.42516666666667	-0.0301666666666669	4	0	0.057364911253365	FALSE	NA
chr6	53800001	1.50566666666667	1.46716666666667	-0.0385000000000003	4	0	0.0192208611322295	FALSE	NA
chr6	53900001	1.49525	1.44566666666667	-0.0495833333333335	4	0	0.0219590840423848	FALSE	NA
chr6	54000001	1.53366666666667	1.4625	-0.0711666666666668	4	0	0.0114252501381667	FALSE	NA
chr6	54100001	1.523	1.44791666666667	-0.0750833333333335	4	0	0.0365633782621725	FALSE	NA
chr6	54200001	1.55675	1.47958333333333	-0.0771666666666668	4	0	0.00598301654393255	FALSE	NA
chr6	54300001	1.59683333333333	1.55041666666667	-0.0464166666666669	4	0	0.0517791648713875	FALSE	NA
chr6	54400001	1.60841666666667	1.56266666666666	-0.0457500000000002	4	0	0.0485046251322288	FALSE	NA
chr6	54500001	1.6095	1.575	-0.0345000000000003	4	0	0.0831727049433019	FALSE	NA
chr6	54600001	1.59116666666667	1.55033333333334	-0.0408333333333335	4	0	0.0639927119510608	FALSE	NA
chr6	54700001	1.52641666666667	1.51516666666667	-0.0112500000000002	4	0	0.387456430454374	FALSE	NA
chr6	54800001	1.51458333333333	1.494	-0.0205833333333335	4	0	0.297736313014834	FALSE	NA
chr6	54900001	1.47491666666667	1.46	-0.014916666666667	4	0	0.379139742678886	FALSE	NA
chr6	55000001	1.4945	1.47491666666667	-0.0195833333333336	4	0	0.182809217062545	FALSE	NA
chr6	55100001	1.44683333333334	1.44191666666667	-0.00491666666666684	4	0	0.460062061611237	FALSE	NA
chr6	55200001	1.331	1.359	0.0279999999999998	4	0	0.102127105526083	FALSE	NA
chr6	55300001	1.27641666666667	1.34066666666667	0.0642499999999999	4	0	0.0349345723443047	FALSE	NA
chr6	55400001	1.38241666666666	1.36058333333333	-0.0218333333333335	4	0	0.17037412483982	FALSE	NA
chr6	55500001	0.92675	1.03191666666667	0.105166666666667	4	0	0.0250110624055729	FALSE	NA
chr6	55600001	0.894833333333333	1.01108333333333	0.11625	4	0	0.00553674280859551	FALSE	NA
chr6	55700001	0.77925	0.948916666666667	0.169666666666667	4	0	0.0118187161768269	FALSE	NA
chr6	55800001	0.718916666666667	0.887166666666667	0.16825	4	0	0.00229217227684967	FALSE	NA
chr6	55900001	0.729333333333333	0.88625	0.156916666666667	4	0	0.00330753596128597	FALSE	NA
chr6	56000001	0.5965	0.749666666666667	0.153166666666667	4	0	0.0080556065235564	FALSE	NA
chr6	56100001	0.571416666666667	0.615916666666667	0.0444999999999999	4	0	0.0724012430361182	FALSE	NA
chr6	56200001	0.546333333333334	0.672166666666667	0.125833333333333	4	0	0.0147665002424406	FALSE	NA
chr6	56300001	0.726666666666667	0.815166666666667	0.0885	4	0	0.0502155010239982	FALSE	NA
chr6	56400001	0.607166666666667	0.723416666666667	0.11625	4	0	0.00671220546844955	FALSE	NA
chr6	56500001	0.736916666666667	0.817916666666667	0.0810000000000001	4	0	0.0493914882366934	FALSE	NA
chr6	56600001	0.465083333333333	0.571583333333333	0.1065	4	0	0.0220174478360565	FALSE	NA
chr6	56700001	0.28025	0.197	-0.0832500000000001	4	0	0.0139113001774034	FALSE	NA
chr6	56800001	-0.69225	-0.7955	-0.10325	4	0	0.0116045035375364	FALSE	NA
chr6	56900001	-0.943000000000002	-1.0005	-0.0574999999999999	4	0	0.0601323209445181	FALSE	NA
chr6	57000001	-1.18816666666667	-1.20791666666667	-0.0197499999999998	4	0	0.302632116989537	FALSE	NA
chr6	57100001	-1.16875	-1.18575	-0.0169999999999999	4	0	0.523974370286846	FALSE	NA
chr6	57200001	-1.1445	-1.15808333333333	-0.0135833333333331	4	0	0.208793639485768	FALSE	NA
chr6	57300001	-1.13075	-1.14516666666667	-0.0144166666666665	4	0	0.147838183169074	FALSE	NA
chr6	57400001	-1.10275	-1.14508333333333	-0.0423333333333332	4	0	0.0404633037082455	FALSE	NA
chr6	57500001	-0.758	-0.865916666666668	-0.107916666666667	4	0	0.00648437146324988	FALSE	NA
chr6	57600001	-0.871666666666667	-0.947749999999998	-0.0760833333333333	4	0	0.0352946522366772	FALSE	NA
chr6	57700001	-0.577833333333333	-0.687166666666666	-0.109333333333333	4	0	0.0204888490641981	FALSE	NA
chr6	57800001	-0.892333333333333	-0.943916666666666	-0.0515833333333333	4	0	0.0431181481398679	FALSE	NA
chr6	57900001	-1.16766666666667	-1.1815	-0.0138333333333331	4	0	0.380648490185096	FALSE	NA
chr6	58000001	-1.14433333333333	-1.16233333333333	-0.0179999999999997	4	0	0.362552536120376	FALSE	NA
chr6	58100001	-1.12266666666667	-1.14691666666667	-0.0242499999999998	4	0	0.281157043961632	FALSE	NA
chr6	58200001	-1.12375	-1.15141666666667	-0.0276666666666665	4	0	0.223131982047789	FALSE	NA
chr6	58300001	-1.09791666666667	-1.12	-0.0220833333333332	4	0	0.390274040458759	FALSE	NA
chr6	58400001	-1.15858333333333	-1.19025	-0.0316666666666665	4	0	0.142285449765805	FALSE	NA
chr6	58500001	-1.10125	-1.0975	0.00375000000000024	4	0	0.350651219751108	FALSE	NA
chr6	58600001	-1.06041666666667	-1.12958333333333	-0.0691666666666665	4	0	0.0171692242691836	FALSE	NA
chr6	58700001	-1.11175	-1.16725	-0.0554999999999999	4	0	0.0297427206929717	FALSE	NA
chr6	58800001	-0.41625	-0.5555	-0.13925	4	0	0.00445086850811189	FALSE	NA
chr6	58900001	-0.247333333333333	-0.484416666666667	-0.237083333333334	4	0	0.000683221490467654	FALSE	NA
chr6	59000001	-0.900999999999999	-1.02533333333334	-0.124333333333333	4	0	0.00175304305344838	FALSE	NA
chr6	59100001	-0.95675	-1.05058333333333	-0.0938333333333332	4	0	0.0110267640145212	FALSE	NA
chr6	59200001	-0.353833333333334	-0.436916666666667	-0.0830833333333333	4	0	0.0244254491761558	FALSE	NA
chr6	59300001	0.172083333333333	0.0899166666666667	-0.0821666666666665	4	0	0.0174337920321454	FALSE	NA
chr6	59400001	-0.205166666666667	-0.259583333333333	-0.0544166666666666	4	0	0.0237784507511396	FALSE	NA
chr6	59500001	-1.15083333333333	-1.19716666666667	-0.0463333333333331	4	0	0.0154111294128638	FALSE	NA
chr6	59600001	-1.20133333333333	-1.221	-0.0196666666666665	4	0	0.0910575934005881	FALSE	NA
chr6	59700001	-1.19091666666667	-1.20675	-0.0158333333333331	4	0	0.193507877272908	FALSE	NA
chr6	59800001	-1.18	-1.1825	-0.00249999999999983	4	0	0.835040806836994	FALSE	NA
chr6	59900001	-1.21675	-1.22375	-0.0069999999999999	4	0	0.499502697867267	FALSE	NA
chr6	60000001	-1.20675	-1.23691666666667	-0.0301666666666665	4	0	0.0938439741932089	FALSE	NA
chr6	60100001	-1.18275	-1.1925	-0.00974999999999985	4	0	0.242779315647404	FALSE	NA
chr6	60200001	-1.20575	-1.22341666666667	-0.0176666666666665	4	0	0.235562792993315	FALSE	NA
chr6	60300001	-1.20658333333333	-1.22966666666667	-0.0230833333333332	4	0	0.214236471631112	FALSE	NA
chr6	60400001	-1.2215	-1.26416666666667	-0.0426666666666665	4	0	0.140483770868605	FALSE	NA
chr6	60500001	-1.11941666666667	-1.19083333333333	-0.0714166666666665	4	0	0.0188544253868692	FALSE	NA
chr6	60600001	-0.983166666666666	-1.05408333333333	-0.0709166666666665	4	0	0.0300796945356327	FALSE	NA
chr6	60700001	-0.131	-0.27675	-0.14575	4	0	0.00599771845527437	FALSE	NA
chr6	60800001	-0.590083333333333	-0.668583333333334	-0.0785	4	0	0.00621791870747593	FALSE	NA
chr6	60900001	-0.889333333333333	-0.986166666666669	-0.0968333333333332	4	0	0.00786611124798885	FALSE	NA
chr6	61000001	-0.617416666666667	-0.643666666666667	-0.0262499999999999	4	0	0.0862912915343551	FALSE	NA
chr6	61100001	-0.479083333333333	-0.454166666666667	0.0249166666666667	4	0	0.0394017034961645	FALSE	NA
chr6	61200001	-0.324833333333333	-0.430916666666667	-0.106083333333333	4	0	0.00417450164781422	FALSE	NA
chr6	61300001	-0.201666666666667	-0.315	-0.113333333333334	4	0	0.00380115673876921	FALSE	NA
chr6	61400001	-0.42275	-0.605	-0.18225	4	0	0.00203048822055783	FALSE	NA
chr6	61500001	-0.437666666666667	-0.636083333333334	-0.198416666666667	4	0	0.00111884237767532	FALSE	NA
chr6	61600001	-0.52475	-0.740166666666666	-0.215416666666667	4	0	0.00072240382563056	FALSE	NA
chr6	61700001	-0.536916666666667	-0.706833333333333	-0.169916666666667	4	0	0.00354014684099864	FALSE	NA
chr6	61800001	-0.546583333333333	-0.689333333333333	-0.14275	4	0	0.00218537314319077	FALSE	NA
chr6	61900001	-0.443583333333334	-0.557916666666667	-0.114333333333333	4	0	0.00533732765641697	FALSE	NA
chr6	62000001	-0.545666666666667	-0.675333333333333	-0.129666666666666	4	0	0.0057018898212537	FALSE	NA
chr6	62100001	-0.447666666666667	-0.617333333333333	-0.169666666666667	4	0	0.00710651291104429	FALSE	NA
chr6	62200001	-0.5455	-0.71875	-0.17325	4	0	0.00141029883559847	FALSE	NA
chr6	62300001	-0.708916666666667	-0.831416666666667	-0.1225	4	0	0.0125275396024561	FALSE	NA
chr6	62400001	-0.848166666666667	-0.979	-0.130833333333334	4	0	0.00531072415053918	FALSE	NA
chr6	62500001	-0.670583333333333	-0.816166666666667	-0.145583333333333	4	0	0.00225128476700833	FALSE	NA
chr6	62600001	-0.775	-0.9105	-0.1355	4	0	0.0066453399045945	FALSE	NA
chr6	62700001	-0.863083333333333	-0.988833333333333	-0.12575	4	0	0.00248902421007118	FALSE	NA
chr6	62800001	-0.814	-0.941083333333333	-0.127083333333333	4	0	0.00137340097837205	FALSE	NA
chr6	62900001	-0.68825	-0.83075	-0.1425	4	0	0.00527205523238291	FALSE	NA
chr6	63000001	-0.806416666666667	-0.924333333333333	-0.117916666666667	4	0	0.00254845299110936	FALSE	NA
chr6	63100001	-0.798333333333333	-0.902583333333333	-0.10425	4	0	0.00911629429042764	FALSE	NA
chr6	63200001	-0.328083333333334	-0.407583333333333	-0.0794999999999999	4	0	0.0515500778603122	FALSE	NA
chr6	63300001	-0.0590833333333333	-0.111416666666667	-0.0523333333333334	4	0	0.189225061346406	FALSE	NA
chr6	63400001	0.0114166666666667	-0.04975	-0.0611666666666667	4	0	0.0633481469849671	FALSE	NA
chr6	63500001	0.0114166666666667	-0.0349166666666668	-0.0463333333333333	4	0	0.0224865822591294	FALSE	NA
chr6	63600001	-0.129416666666667	-0.179666666666667	-0.05025	4	0	0.0529037520384741	FALSE	NA
chr6	63700001	-0.165833333333334	-0.192833333333334	-0.027	4	0	0.40041413246047	FALSE	NA
chr6	63800001	-0.13175	-0.188333333333333	-0.0565833333333333	4	0	0.0605571995055105	FALSE	NA
chr6	63900001	-0.0378333333333333	-0.0657499999999999	-0.0279166666666667	4	0	0.0585500590102385	FALSE	NA
chr6	64000001	-0.0195	-0.0230833333333333	-0.00358333333333332	4	0	0.727102766311209	FALSE	NA
chr6	64100001	-0.17525	-0.2045	-0.02925	4	0	0.283503648522201	FALSE	NA
chr6	64200001	-0.223833333333333	-0.226833333333333	-0.00299999999999998	4	0	0.422726476768483	FALSE	NA
chr6	64300001	-0.2735	-0.3605	-0.0870000000000001	4	0	0.0161895281908462	FALSE	NA
chr6	64400001	-0.40975	-0.5365	-0.12675	4	0	0.00454440573683103	FALSE	NA
chr6	64500001	-0.320166666666667	-0.40325	-0.0830833333333334	4	0	0.0106024600373817	FALSE	NA
chr6	64600001	-0.252833333333333	-0.34625	-0.0934166666666667	4	0	0.0102016797402011	FALSE	NA
chr6	64700001	-0.654	-0.731916666666667	-0.0779166666666666	4	0	0.0236626290015283	FALSE	NA
chr6	64800001	-0.934916666666667	-1.00175	-0.0668333333333332	4	0	0.024567847118369	FALSE	NA
chr6	64900001	-0.845416666666667	-0.929583333333333	-0.0841666666666666	4	0	0.0231988010164907	FALSE	NA
chr6	65000001	-0.443416666666667	-0.599	-0.155583333333333	4	0	0.00947606695525802	FALSE	NA
chr6	65100001	-0.710833333333334	-0.782583333333334	-0.0717499999999999	4	0	0.0192034101790233	FALSE	NA
chr6	65200001	-0.949666666666667	-1.03066666666667	-0.0809999999999999	4	0	0.0147053403979999	FALSE	NA
chr6	65300001	-1.00133333333333	-1.06475	-0.0634166666666666	4	0	0.0211578776588974	FALSE	NA
chr6	65400001	-1.00975	-1.07433333333333	-0.0645833333333332	4	0	0.0127779270998124	FALSE	NA
chr6	65500001	-1.02483333333333	-1.10675	-0.0819166666666666	4	0	0.0105447429530336	FALSE	NA
chr6	65600001	-0.824083333333333	-0.859833333333334	-0.0357499999999999	4	0	0.0825448042269291	FALSE	NA
chr6	65700001	-0.572083333333333	-0.472833333333334	0.0992500000000002	4	0	0.00593675881535642	FALSE	NA
chr6	65800001	-0.568833333333333	-0.442666666666667	0.126166666666667	4	0	0.0111368530258831	FALSE	NA
chr6	65900001	-0.76925	-0.687333333333333	0.0819166666666669	4	0	0.0147271377443589	FALSE	NA
chr6	66000001	-0.946666666666667	-0.869583333333333	0.0770833333333335	4	0	0.0126824404473523	FALSE	NA
chr6	66100001	-1.02391666666667	-1.00275	0.0211666666666669	4	0	0.1921067823255	FALSE	NA
chr6	66200001	-0.895	-0.8595	0.0355000000000002	4	0	0.195085750571047	FALSE	NA
chr6	66300001	-0.861583333333333	-0.837083333333333	0.0245000000000002	4	0	0.341603522594751	FALSE	NA
chr6	66400001	-0.884833333333333	-0.8755	0.00933333333333347	4	0	0.232025029344941	FALSE	NA
chr6	66500001	-1.06441666666667	-1.11716666666667	-0.0527499999999999	4	0	0.0386662250011934	FALSE	NA
chr6	66600001	-1.187	-1.20533333333334	-0.0183333333333333	4	0	0.40106285296652	FALSE	NA
chr6	66700001	-1.18008333333333	-1.201	-0.0209166666666665	4	0	0.243180519414129	FALSE	NA
chr6	66800001	-1.08483333333333	-1.10858333333333	-0.02375	4	0	0.241970642396748	FALSE	NA
chr6	66900001	-0.5355	-0.546166666666667	-0.0106666666666666	4	0	0.077825821544209	FALSE	NA
chr6	67000001	-0.2595	-0.185083333333334	0.0744166666666667	4	0	0.0456763485797068	FALSE	NA
chr6	67100001	-0.287833333333333	-0.286916666666667	0.000916666666666725	4	0	0.0936700760234235	FALSE	NA
chr6	67200001	-0.377333333333334	-0.433666666666667	-0.0563333333333333	4	0	0.0148350591749323	FALSE	NA
chr6	67300001	-0.900083333333333	-0.969250000000002	-0.0691666666666666	4	0	0.0509410628859723	FALSE	NA
