chr	Boundary	Gap_Score	TAD_Score1	TAD_Score2	Differential	Enriched_In	Type	robust_in_ctrl	robust_in_mut	robustness
chr8	80980000	4.189352232582239	3.439664106286971	2.0614507891163893	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr8	82860000	-2.3555903682622117	2.7456514289058234	3.5204456674611437	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr8	88620000	-3.0708743208417877	2.4400892555680387	3.4501887364059476	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr8	88630000	-2.880566309692091	1.857859096833868	2.8053743940456797	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr8	89920000	-2.560930818914133	2.2893234974184775	3.131679748292598	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr8	90090000	-3.035724941866337	1.8358549633494177	2.834411022398496	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr8	90220000	-2.0040514326377754	2.3524370212206955	3.0116035269043944	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr8	91420000	5.006764570077829	3.2885417536660437	1.641442088261287	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr8	98180000	2.0655095897271667	4.167565189044578	3.487975564469014	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr8	107020000	2.752695571597413	2.97034108747796	2.0647366912480853	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr8	107450000	2.0025050327903986	3.24836400895613	2.589529062200139	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr8	107590000	-4.145329647523046	1.3126935222473477	2.676275128180651	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr8	111350000	4.563193009652738	3.1177760645959447	1.616596476874045	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr8	111440000	2.2048874715963964	2.947501934170091	2.222101972700919	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr8	113900000	2.362224180722841	2.8812964086521538	2.104141987826771	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr8	119070000	2.081174443966287	3.990025553716731	3.305288526361353	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr8	120180000	-2.0931556990814957	2.74606544634842	3.4345307152704168	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr8	121110000	-4.199614817607232	1.4634077301178712	2.8448418979054333	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr8	121410000	-2.067564774631511	3.622101473437973	4.3021207969683575	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr8	123210000	3.372285653959018	3.8564450668825234	2.746995957211129	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr8	123540000	8.48847865511819	5.110196614926061	2.317715264380308	Differential	Matrix 1	Strength Change	FALSE	TRUE	Mutant_only
chr8	123670000	3.818540917811757	3.727595364297134	2.4713528376238094	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr8	124130000	3.823855249969664	3.39756351342151	2.139583253337897	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr8	128750000	-2.450196980534027	3.4002359743942576	4.206130742109906	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr9	3030000	24.208556594877372	6.730876778209539	-0.5114686134652909	Differential	Matrix 1	Complex	TRUE	TRUE	Both
chr9	3080000	3.4197242054923738	2.2277403087332748	1.192711396751107	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr9	4540000	-4.388031149537075	3.1906981160823125	4.462102009193221	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr9	8470000	-2.15801878858081	2.345581873004529	2.963577015815328	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr9	8630000	3.189213126264861	3.1605386094150876	2.185127019845298	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr9	14100000	-2.7367879705616387	3.084497232590768	3.8672058781320775	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr9	14270000	-2.3623284943918517	2.3755633021277114	3.05386727334432	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr9	18160000	-2.048859913320725	2.1045295496240106	2.6924119619358073	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr9	18270000	5.398055197383174	3.3356374966289395	1.7035333104685162	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr9	21010000	-2.552977578957124	2.0948170348416246	2.832290987901876	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr9	22730000	-18.49119538825456	-0.6658759028321793	4.824091043430073	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr9	27760000	-3.390760290134159	1.93879625887208	2.9261843350243435	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr9	31220000	-2.418914515230518	0.9697896387973408	1.6780504620291083	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr9	32080000	-4.347887596163513	1.472833829144604	2.748433676327048	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr9	33160000	-2.6897688100255737	2.0714460751876507	2.849705712871586	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr9	35420000	-2.801865291160857	2.626168646180169	3.432472277406093	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr9	38550000	-3.2461353116412996	2.2811067256890514	3.222396654369273	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr9	39450000	2.046500127030612	2.8412515195031007	2.207714032619461	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr9	43220000	-3.015199152457407	2.286130855066192	3.158887553844434	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr9	43980000	-5.171354858638172	2.2159610248070676	3.7288022577956546	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr9	44970000	2.388830124720485	2.850916389620825	2.1157673585069707	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr9	52180000	-2.040707189884426	1.954563968538077	2.541434188600181	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr9	52910000	-4.015640969220091	0.579016425154488	1.76446302934558	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr9	56960000	-3.3033604942694788	1.4459892984680356	2.4120770883730565	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr9	63140000	-2.1722536330566853	2.46120937406688	3.0823422529133224	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr9	64170000	2.294651890198054	3.2075773433592016	2.4970148476209295	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr9	64340000	-2.3910160992456766	3.7434717938404263	4.4174624492025245	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr9	66280000	2.4645280937103498	4.708251824886014	3.9332458125947065	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr9	66790000	4.0906963413336594	2.669699334847265	1.4315454484759589	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr9	66910000	-3.75964100236053	2.105703461896908	3.200921987588366	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr9	71430000	-2.5512172158294666	2.693045708341696	3.424390644707379	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr9	73160000	2.7220915847390126	5.9049218605939	5.042317214511715	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr9	76810000	-2.3910862835033906	2.2769915649146983	2.9647477850745476	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr9	83090000	-3.1412746672193044	1.6095168412591168	2.526003979202557	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr9	83280000	-3.054579355265211	1.5219983075005603	2.41359546866478	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr9	88670000	2.1453333533193772	2.421929149047524	1.763011949391358	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr9	88700000	-4.623216689128555	2.0910352793893954	3.4424922178991233	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr9	88800000	-6.033725590479627	1.3285567330188013	3.1054588563250065	Differential	Matrix 2	Complex	TRUE	TRUE	Both
chr9	89340000	-6.281113542413763	-0.1620608969563233	1.7021772718185668	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr9	89820000	-4.216930081513294	2.8491921895988193	4.073055365123779	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr9	90670000	2.2396437079752984	2.5489303348097097	1.8608542405422115	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr9	90710000	5.402578340153406	3.650138657135596	2.0137453958369815	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr9	90720000	4.05323844879309	3.2573485739971577	2.024795345086244	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr9	90930000	2.7107336799393287	2.529496642719205	1.701896835643386	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr9	91350000	3.4766575877472734	4.305360424979843	3.233974691395948	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr9	92740000	2.177744723547421	3.313296741237154	2.6364132227539523	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr9	94540000	2.5745787612597812	3.394876351268312	2.5995436091110853	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr9	95860000	-2.1593699227074095	3.2627203015675135	3.872520151864789	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr9	98250000	2.3137316694580408	3.432337486695941	2.7140101255590983	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr9	99150000	2.747126861815573	3.4124189082082466	2.56575109596129	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr9	101170000	-4.314347421479512	2.09408188941543	3.353912386645542	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr9	101430000	2.4261721751626384	4.268687755848102	3.509176390869343	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr9	102190000	-2.1165237773615475	2.454734194730997	3.059400586102746	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr9	103760000	-2.423205458037465	3.083909938798076	3.7736284481832607	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr9	105630000	-2.756745230068528	2.6897170076089862	3.482044275357601	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr9	105750000	-4.496790917650169	0.8942190022221574	2.219400566181901	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr9	106480000	2.617864803775222	3.556111153529086	2.746430365002764	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr9	107130000	2.101605694200746	3.6977180724100847	3.0398112177466277	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr9	107740000	-2.0289583689075585	3.747725243592987	4.314304641967272	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr9	109980000	2.0297676928321167	6.040099195920549	5.381542298978881	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr9	114040000	-2.4793420493486464	3.304972159044844	4.009266535715027	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr9	114110000	-5.25040450023193	1.4029023566493837	2.9468069371180636	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr9	114180000	2.8840934087390915	2.636400619232207	1.756387496636956	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr9	114390000	-3.5802052788091805	3.310582219101053	4.341294647570655	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr9	115080000	-2.5589792354631355	2.759982373919652	3.4930018337583015	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr9	120110000	-2.0624717719549133	2.416638560795717	3.005632412162003	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr9	121110000	-2.0819255536283547	1.8596194053426052	2.459603170795568	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr9	121500000	3.79426435298852	2.873184216092634	1.721032647237018	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr9	121580000	-4.361525279201505	1.4685736424419469	2.748257793055819	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr10	3110000	-16.645810799947444	4.1801079788124165	9.89180834582	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr10	12390000	-2.2287994747217845	3.3437173881301123	4.089110805538281	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr10	13000000	-3.0164413804591157	4.033280156583518	5.045515370515378	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr10	13970000	-6.0679503390047715	2.2514926069044696	4.328531846589153	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr10	15070000	-2.2528899562722797	3.000375761293866	3.756467254163521	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr10	15340000	2.784887379717508	3.3409960937149803	2.3572917362319012	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr10	17920000	-3.735858328626135	1.4449871053641954	2.7233496661898196	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr10	18660000	2.257475496451262	2.291099675123153	1.4965963633668848	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr10	21210000	-3.4316500258994265	1.9849289593145931	3.1546182115552557	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr10	21650000	3.262967185090934	2.2346134032326734	1.0937300036721775	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr10	22120000	-2.2190718965216267	2.154350873762354	2.904667822260712	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr10	24200000	-2.0332522344953405	1.7184068438801772	2.4076727508500397	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr10	30820000	2.2214532104134657	5.65288493099289	4.847405858958102	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr10	37730000	2.767947987209441	3.022637828177414	2.0469913915271616	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr10	40150000	2.5697507851467822	3.112403711017794	2.2044865836010143	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr10	40890000	2.6873136584054373	4.101289895136582	3.145944804497583	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr10	41810000	2.6929153680965516	3.715174462713295	2.7605849453428557	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr10	42120000	-2.7988805597378867	2.5374394629628405	3.485053987089069	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr10	44910000	-2.1920957135987167	1.8153617386294945	2.5587346333443963	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr10	46580000	2.415072745491515	2.73891924015548	1.8869469351397687	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr10	48230000	-2.340707367717998	1.8130107893340304	2.6076531277827955	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr10	53630000	2.785995028533501	3.539753193094204	2.5542834175161366	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr10	58600000	2.256376023162184	2.7918023243434424	1.994193147596414	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr10	59180000	-2.580361019254765	1.2398814413835533	2.1211645223201914	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr10	59490000	3.2674003462917818	4.2012158920759655	3.045115404888162	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr10	59620000	2.337064188599034	2.8454659747247124	2.019655605354886	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr10	59850000	-2.3558535679268093	1.4476994242499657	2.2501080572482444	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr10	60550000	2.1288306106808084	3.1383283467493883	2.3822950081901344	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr10	63240000	2.1007398942154705	3.0031282015563887	2.257723805329184	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr10	66730000	2.0216376206511533	5.190773398286561	4.457423027156563	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr10	67130000	4.006398491320771	2.3314801003139936	0.9335284234308734	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr10	69280000	3.186765365825728	2.818697106173649	1.7000287258842846	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr10	69300000	-6.3882558388735635	1.0327097916407215	3.228698879845019	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr10	73440000	3.02061659868	2.4217513995196898	1.3631471555806003	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr10	75850000	2.4160473686665536	3.5096096083462043	2.651936924585323	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr10	77240000	3.095912184604324	2.8106080556017914	1.7233293574791924	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr10	77260000	-3.623938819072957	2.1737573539558523	3.4084487208630048	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr10	79590000	-3.2449863348501986	3.6738669700408826	4.76742423415636	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr10	81550000	3.2183435864427796	4.055562150326439	2.917394119806558	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr10	81650000	-4.75647603394967	1.501531160889228	3.131490057080162	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr10	81670000	-2.8171682844607613	0.9211182241663544	1.8862899183121928	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr10	81820000	-4.063762521367641	0.7429379456838551	2.139274355282882	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr10	81870000	10.06293874115276	3.521135321266393	0.02612801879029623	Differential	Matrix 1	Complex	TRUE	TRUE	Both
chr10	81940000	7.42464177460995	1.6429405807409778	-0.9290999256809294	Differential	Matrix 1	Complex	FALSE	TRUE	Mutant_only
chr10	81970000	7.097887103303389	2.0366587846797812	-0.4254312103377423	Differential	Matrix 1	Complex	TRUE	TRUE	Both
chr10	82030000	2.98791933202976	2.425763631105158	1.3784080705541522	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr10	95940000	2.1510767268133693	3.3589251083895757	2.593684121299292	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr10	96610000	3.6639504668222505	4.163348519151417	2.8707496806613815	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr10	97560000	-8.139089457712599	-0.5778426116972206	2.2331826753146857	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr10	97640000	-4.345877862047194	1.169664260870488	2.6603262546274538	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr10	99270000	3.054248916305453	4.758224670883769	3.6717587363332473	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr10	100280000	3.222701412634432	1.7711288069680915	0.647358239046955	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr10	100350000	-15.907961682667809	0.09963763262791173	5.585270505227375	Differential	Matrix 2	Complex	TRUE	TRUE	Both
chr10	100380000	-4.073334781532139	1.7905968329787345	3.1829424759133116	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr10	103300000	-4.668561120081218	1.5990217774856983	3.1979820755536372	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr10	103390000	-3.9327170880659024	2.0791014504334275	3.420942880000533	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr10	103750000	-2.265356291479787	1.8645936948933484	2.632889974852447	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr10	104190000	-5.923434988331488	1.0163026419949022	3.0520988486219545	Differential	Matrix 2	Merge	TRUE	TRUE	Both
chr10	104840000	-3.7717357538647778	4.204204065221767	5.47573497430366	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr10	108150000	-2.561150998821986	3.1759829439970444	4.037165001341023	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr10	109010000	5.590853689083416	3.669130165560774	1.715422247592293	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr10	109660000	2.319723590616102	3.3801523559393045	2.556600811339122	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr10	109760000	2.8372809186587005	3.840912224375871	2.8356588447427207	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr10	110510000	-2.349864228250592	2.6313730232807204	3.423477310368086	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr10	112170000	-2.2144529274314957	2.923119228328743	3.6664923165135694	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr10	112510000	-2.2512376666358267	1.8248619222756408	2.588565526896618	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr10	115010000	2.786154616915532	4.301101678635604	3.3102776354160035	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr10	116330000	2.018491317366285	2.127151745376018	1.4162102554157143	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr10	118230000	-8.23575489265087	-0.9250406056305128	1.921739196111604	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr10	118240000	-9.24581978963103	-0.5508370014559585	2.641688678664405	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr10	129590000	2.1991427252026607	3.2907012893444905	2.509358194900425	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr10	129980000	21.80721131841383	6.648865634411141	-0.9182679498847542	Differential	Matrix 1	Complex	TRUE	TRUE	Both
chr11	3460000	-2.362935480507331	3.3842726358184194	4.020009466184647	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr11	3920000	-2.0461325773811496	2.655769038432168	3.2059973307350353	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr11	7660000	-3.032592631786079	1.765565188905387	2.578897815216879	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr11	10530000	-2.015936848811136	2.805928449172371	3.348225717998837	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr11	12310000	-2.5163737783848705	1.6782017675692813	2.3532987074418683	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr11	15300000	4.2264045900379985	2.8840550179455655	1.7558787939967568	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr11	16390000	-2.6015865649194674	2.157514609295459	2.855894166043954	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr11	16690000	-3.569980264577749	1.9825969703446271	2.9399597844035004	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr11	17580000	2.186992856850265	2.8484964704562783	2.2660643027686804	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr11	27920000	-8.290734869368535	-0.12002287057281712	2.098592001490273	Differential	Matrix 2	Merge	TRUE	TRUE	Both
chr11	29260000	-5.30665809499497	1.289461457003959	2.7108956575963643	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr11	31670000	2.5313794026466705	3.998413594013425	3.3249655034296715	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr11	33830000	-2.1987356658385666	2.405072527249881	2.9958897065641192	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr11	34680000	3.367632824817244	8.890672384857528	7.998311264404373	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr11	35310000	3.3646381414576325	2.9433406310301304	2.045846196156724	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr11	41890000	2.5917710035684083	2.689775646242493	1.9988599199355652	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr11	42930000	2.478074683122056	2.8459904751594753	2.185657605785752	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr11	43840000	-2.2430626303430814	2.1189474037787974	2.7213416758392515	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr11	44310000	-2.341856860584425	2.190076355290579	2.8189805383730167	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr11	47430000	-3.960678131773936	1.4430969450649154	2.50447846480724	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr11	50940000	-2.711439265779717	2.8844827801255524	3.6129861240328816	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr11	52090000	-3.469308875092934	1.7761156911000588	2.706331170225601	Differential	Matrix 2	Strength Change	TRUE	FALSE	Control_only
chr11	54090000	14.739166012890262	3.2199183126991624	-0.721307616609442	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr11	54930000	-4.473132589355865	1.342641972798616	2.541064345075538	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr11	54990000	7.953734825472146	3.70530013723117	1.5804496098342251	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr11	59300000	-2.712758644393401	3.012865594191806	3.7418501361416032	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr11	60680000	-6.6082943669594325	1.838639426897629	3.608960545368239	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr11	61410000	-2.1296568114561687	3.4632247314996736	4.036611204859454	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr11	61500000	2.0200121199402505	4.3827443317163475	3.846529907423748	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr11	68690000	-2.8106967562538907	4.692141501585176	5.4490115856354056	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr11	69440000	5.525922191107876	2.8312696351555666	1.3552688255272003	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr11	70640000	3.870546684822372	4.437111226885816	3.405718097614406	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr11	71450000	-2.3026716229719275	1.9825813664265313	2.6007918909547976	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr11	71880000	2.810681804296233	3.5424352894480924	2.7937863493595576	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr11	72610000	2.050355225395032	6.315021405103062	5.77261486146775	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr11	72670000	-2.4607516611979405	1.692473608273886	2.35269941228108	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr11	74130000	-2.5909562438442095	3.628825039108853	4.325827945513805	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr11	74310000	-2.393897001081927	3.072573900893928	3.716285495739508	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr11	76250000	2.5390923620270893	4.045839183375425	3.3703743053894306	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr11	76510000	2.3401199545746207	3.0425137167184357	2.419295869407123	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr11	76800000	2.4496302643644925	3.739354150604025	3.0875249396403466	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr11	77630000	2.488354147453984	5.101396497355042	4.4405633080807805	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr11	78970000	2.4364504037295847	2.541669438324692	1.892172222093016	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr11	83170000	-7.940683390363389	5.142335677454952	7.27252233352108	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr11	86460000	3.589716717906843	3.144965717730189	2.1874378164237163	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr11	93090000	2.223229175381983	3.654795003841305	3.0634700031266138	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr11	93640000	4.137517721188318	3.1382601132348538	2.034125118818571	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr11	95380000	4.595031961646096	3.559297805680055	2.3331447527253903	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
