enh_idx	loop_idx	enh_on_anchor	partner_type	own_type	enhancer_class	loop_type	logFC	FDR	direction	is_differential	partner_group	enh_chr	enh_start	enh_end	loop_chr1	loop_start1	loop_end1	loop_chr2	loop_start2	loop_end2
23582	33914	2	Other	Active_Promoter	Stable	Active_Promoter-Other	-0.0341100449794153	0.7064119902701	unchanged	FALSE	Structural	chr16	22265242	22266280	chr16	22000000	22025000	chr16	22250000	22275000
23585	26103	2	Active_Enhancer	Active_Enhancer	Stable	Active_Enhancer-Active_Enhancer	0.111746147463837	0.112154145623151	unchanged	FALSE	Enhancer	chr15	79932353	79932906	chr15	79750000	79775000	chr15	79925000	79950000
23589	15304	2	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	-0.0366020814012886	0.608222804006823	unchanged	FALSE	Promoter	chr4	9019308	9019720	chr4	8675000	8700000	chr4	9000000	9025000
23589	737	2	Active_Enhancer	Active_Enhancer	Stable	Active_Enhancer-Active_Enhancer	-0.0117482154108725	0.925686915905418	unchanged	FALSE	Enhancer	chr4	9019308	9019720	chr4	8790000	8800000	chr4	9010000	9020000
23589	4827	2	Poised_Enhancer	Active_Enhancer	Stable	Active_Enhancer-Poised_Enhancer	0.0713110198460985	0.604545529339004	unchanged	FALSE	Enhancer	chr4	9019308	9019720	chr4	8890000	8895000	chr4	9015000	9020000
23589	11975	2	Active_Enhancer	Active_Enhancer	Stable	Active_Enhancer-Active_Enhancer	0.168530789582554	0.159202385814827	unchanged	FALSE	Enhancer	chr4	9019308	9019720	chr4	8850000	8855000	chr4	9015000	9020000
23589	11986	2	Active_Enhancer	Active_Enhancer	Stable	Active_Enhancer-Active_Enhancer	0.0571030654852668	0.66857025280254	unchanged	FALSE	Enhancer	chr4	9019308	9019720	chr4	8875000	8880000	chr4	9015000	9020000
23591	25810	2	Poised_Enhancer	Other	Stable	Poised_Enhancer-Other	-0.143330583102056	0.126470180892955	unchanged	FALSE	Enhancer	chr8	94214302	94214896	chr8	93575000	93600000	chr8	94200000	94225000
23591	30206	2	Other	Other	Stable	Other-Other	-0.334157177158774	0.0193949912853322	down_in_mutant	TRUE	Structural	chr8	94214302	94214896	chr8	93000000	93025000	chr8	94200000	94225000
23591	32522	2	Poised_Enhancer	Other	Stable	Poised_Enhancer-Other	-0.088162512110952	0.388594308167181	unchanged	FALSE	Enhancer	chr8	94214302	94214896	chr8	93650000	93675000	chr8	94200000	94225000
23591	36863	2	Active_Promoter	Other	Stable	Active_Promoter-Other	-0.230633745371835	0.0223569585549467	down_in_mutant	TRUE	Promoter	chr8	94214302	94214896	chr8	93800000	93825000	chr8	94200000	94225000
23596	26712	2	Active_Enhancer	Active_Enhancer	Stable	Active_Enhancer-Active_Enhancer	-0.104529738125651	0.298146737045804	unchanged	FALSE	Enhancer	chr7	133450383	133450561	chr7	133275000	133300000	chr7	133450000	133475000
23596	27849	2	Poised_Enhancer	Active_Enhancer	Stable	Active_Enhancer-Poised_Enhancer	-0.238183930393346	0.0268051643433432	down_in_mutant	TRUE	Enhancer	chr7	133450383	133450561	chr7	133025000	133050000	chr7	133450000	133475000
23596	18268	2	Poised_Enhancer	Poised_Enhancer	Stable	Poised_Enhancer-Poised_Enhancer	-0.21389520627317	0.0397603180015123	down_in_mutant	TRUE	Enhancer	chr7	133450383	133450561	chr7	133290000	133300000	chr7	133450000	133460000
23599	8050	2	Other	Active_Promoter	Stable	Active_Promoter-Other	0.0460633459602418	0.471191903367665	unchanged	FALSE	Structural	chr13	58384815	58385422	chr13	58275000	58300000	chr13	58375000	58400000
23599	19314	2	Active_Enhancer	Other	Stable	Active_Enhancer-Other	-0.144678607365851	0.348993899924609	unchanged	FALSE	Enhancer	chr13	58384815	58385422	chr13	58010000	58020000	chr13	58380000	58390000
23599	23086	2	Other	Other	Stable	Other-Other	-0.121825693228899	0.257110177768086	unchanged	FALSE	Structural	chr13	58384815	58385422	chr13	58150000	58160000	chr13	58380000	58390000
23600	2684	2	Poised_Enhancer	Other	Stable	Poised_Enhancer-Other	-0.179879972644314	0.0173801982560966	down_in_mutant	TRUE	Enhancer	chr19	53354005	53354135	chr19	53000000	53025000	chr19	53350000	53375000
23600	34645	2	Poised_Enhancer	Other	Stable	Poised_Enhancer-Other	-0.0779552783520188	0.142974379572934	unchanged	FALSE	Enhancer	chr19	53354005	53354135	chr19	53225000	53250000	chr19	53350000	53375000
23601	31239	2	Other	Active_Promoter	Stable	Active_Promoter-Other	0.0332291214179079	0.574996121641007	unchanged	FALSE	Structural	chr14	45529408	45529792	chr14	45400000	45425000	chr14	45525000	45550000
23601	32596	2	Other	Active_Promoter	Stable	Active_Promoter-Other	0.0328036864754841	0.595969634171972	unchanged	FALSE	Structural	chr14	45529408	45529792	chr14	45425000	45450000	chr14	45525000	45550000
23601	1889	2	Poised_Enhancer	Active_Promoter	Stable	Active_Promoter-Poised_Enhancer	0.0421083197029564	0.817552039973317	unchanged	FALSE	Enhancer	chr14	45529408	45529792	chr14	45455000	45460000	chr14	45525000	45530000
23604	27002	2	Active_Enhancer	Active_Enhancer	Stable	Active_Enhancer-Active_Enhancer	-0.133689197389763	0.225829041656701	unchanged	FALSE	Enhancer	chr11	68226662	68226802	chr11	67625000	67650000	chr11	68225000	68250000
23605	27639	2	Active_Promoter	Poised_Enhancer	Stable	Active_Promoter-Poised_Enhancer	0.0228912876410768	0.738170874888843	unchanged	FALSE	Promoter	chr4	116789060	116789205	chr4	116625000	116650000	chr4	116775000	116800000
23605	3879	2	Other	Poised_Enhancer	Stable	Poised_Enhancer-Other	-0.0642047034119986	0.783372782280597	unchanged	FALSE	Structural	chr4	116789060	116789205	chr4	116645000	116650000	chr4	116785000	116790000
23605	11864	2	Other	Poised_Enhancer	Stable	Poised_Enhancer-Other	0.0268572282148628	0.839485697562548	unchanged	FALSE	Structural	chr4	116789060	116789205	chr4	116715000	116720000	chr4	116785000	116790000
23607	38881	2	Poised_Enhancer	Poised_Enhancer	Stable	Poised_Enhancer-Poised_Enhancer	-0.0484244392433158	0.456229802551419	unchanged	FALSE	Enhancer	chr16	37504557	37504865	chr16	37275000	37300000	chr16	37500000	37525000
23607	16990	2	Poised_Enhancer	Other	Stable	Poised_Enhancer-Other	0.224036004739402	0.0892637175021177	unchanged	FALSE	Enhancer	chr16	37504557	37504865	chr16	37290000	37295000	chr16	37500000	37505000
23608	30309	2	Active_Promoter	Other	Stable	Active_Promoter-Other	-0.161575093676951	0.190715984064657	unchanged	FALSE	Promoter	chr9	106156616	106156721	chr9	104250000	104275000	chr9	106150000	106175000
23611	38834	2	Active_Enhancer	Active_Promoter	Stable	Active_Promoter-Active_Enhancer	0.0598785282244188	0.372922174489036	unchanged	FALSE	Enhancer	chr12	99562259	99562623	chr12	99375000	99400000	chr12	99550000	99575000
23611	38835	2	Poised_Enhancer	Active_Promoter	Stable	Active_Promoter-Poised_Enhancer	-0.0152774381596981	0.86884168895671	unchanged	FALSE	Enhancer	chr12	99562259	99562623	chr12	99075000	99100000	chr12	99550000	99575000
23611	3548	2	Active_Enhancer	Active_Promoter	Stable	Active_Promoter-Active_Enhancer	0.157561459463147	0.106577444462114	unchanged	FALSE	Enhancer	chr12	99562259	99562623	chr12	99390000	99400000	chr12	99560000	99570000
23611	8484	2	Active_Enhancer	Active_Promoter	Stable	Active_Promoter-Active_Enhancer	0.0402830431479246	0.755997670563812	unchanged	FALSE	Enhancer	chr12	99562259	99562623	chr12	99210000	99220000	chr12	99560000	99570000
23611	16050	2	Poised_Enhancer	Active_Promoter	Stable	Active_Promoter-Poised_Enhancer	0.024157417578096	0.924129715793566	unchanged	FALSE	Enhancer	chr12	99562259	99562623	chr12	99095000	99100000	chr12	99560000	99565000
23613	33987	2	Other	Poised_Enhancer	Stable	Poised_Enhancer-Other	0.0560708906661988	0.325236650630256	unchanged	FALSE	Structural	chr17	28062838	28063084	chr17	27900000	27925000	chr17	28050000	28075000
23614	27383	2	Active_Promoter	Poised_Enhancer	Stable	Active_Promoter-Poised_Enhancer	-0.100432594379084	0.264690493825961	unchanged	FALSE	Promoter	chr18	65640224	65640475	chr18	64500000	64525000	chr18	65625000	65650000
23614	20602	2	Poised_Enhancer	Poised_Enhancer	Stable	Poised_Enhancer-Poised_Enhancer	0.0560874063961411	0.431296117695392	unchanged	FALSE	Enhancer	chr18	65640224	65640475	chr18	65590000	65600000	chr18	65640000	65650000
23615	13581	2	Other	Active_Promoter	Stable	Active_Promoter-Other	-0.126794458728791	0.164200676019343	unchanged	FALSE	Structural	chr7	63924782	63925186	chr7	63750000	63775000	chr7	63925000	63950000
23619	5076	2	Repressed_Promoter	Other	Stable	Repressed_Promoter-Other	0.0798076475949692	0.467085671196461	unchanged	FALSE	Promoter	chr7	132551397	132552053	chr7	131550000	131575000	chr7	132550000	132575000
23619	13554	2	Active_Enhancer	Other	Stable	Active_Enhancer-Other	0.0311408543151875	0.775726065843267	unchanged	FALSE	Enhancer	chr7	132551397	132552053	chr7	132225000	132250000	chr7	132550000	132575000
23619	29180	2	Active_Promoter	Other	Stable	Active_Promoter-Other	-0.0601886721263526	0.63239079079878	unchanged	FALSE	Promoter	chr7	132551397	132552053	chr7	131400000	131425000	chr7	132550000	132575000
23619	36403	2	Active_Enhancer	Other	Stable	Active_Enhancer-Other	0.0296876150099173	0.786373168086896	unchanged	FALSE	Enhancer	chr7	132551397	132552053	chr7	132200000	132225000	chr7	132550000	132575000
23619	36424	2	Poised_Enhancer	Other	Stable	Poised_Enhancer-Other	0.00517270379256596	0.963866278845155	unchanged	FALSE	Enhancer	chr7	132551397	132552053	chr7	131875000	131900000	chr7	132550000	132575000
23619	36555	2	Repressed_Promoter	Other	Stable	Repressed_Promoter-Other	0.067688058952859	0.556965336315949	unchanged	FALSE	Promoter	chr7	132551397	132552053	chr7	131525000	131550000	chr7	132550000	132575000
23619	20168	2	Other	Poised_Enhancer	Stable	Poised_Enhancer-Other	-0.189906954291097	0.160781866133638	unchanged	FALSE	Structural	chr7	132551397	132552053	chr7	132380000	132390000	chr7	132550000	132560000
23619	13798	2	Poised_Enhancer	Poised_Enhancer	Stable	Poised_Enhancer-Poised_Enhancer	-0.15097402151751	0.293933878253763	unchanged	FALSE	Enhancer	chr7	132551397	132552053	chr7	131895000	131900000	chr7	132550000	132555000
23619	17475	2	Active_Promoter	Poised_Enhancer	Stable	Active_Promoter-Poised_Enhancer	-0.244590935181784	0.273712828457448	unchanged	FALSE	Promoter	chr7	132551397	132552053	chr7	132315000	132320000	chr7	132550000	132555000
23621	3259	2	Poised_Enhancer	Active_Promoter	Stable	Active_Promoter-Poised_Enhancer	-0.0907393358896178	0.342716793442746	unchanged	FALSE	Enhancer	chr7	118855434	118855954	chr7	118760000	118770000	chr7	118850000	118860000
23624	35646	2	Active_Promoter	Other	Stable	Active_Promoter-Other	-0.075905187822971	0.247627513657805	unchanged	FALSE	Promoter	chr4	133299820	133300048	chr4	133000000	133025000	chr4	133275000	133300000
23624	18133	2	Poised_Enhancer	Active_Enhancer	Stable	Active_Enhancer-Poised_Enhancer	0.0242082951474621	0.847733891266878	unchanged	FALSE	Enhancer	chr4	133299820	133300048	chr4	133100000	133110000	chr4	133290000	133300000
23624	12013	2	Other	Active_Enhancer	Stable	Active_Enhancer-Other	-0.175452286448344	0.0820563877624938	unchanged	FALSE	Structural	chr4	133299820	133300048	chr4	133215000	133220000	chr4	133295000	133300000
23624	12217	2	Other	Active_Enhancer	Stable	Active_Enhancer-Other	-0.161314880582876	0.246274857954946	unchanged	FALSE	Structural	chr4	133299820	133300048	chr4	133005000	133010000	chr4	133295000	133300000
23624	3015	2	Active_Enhancer	Active_Enhancer	Stable	Active_Enhancer-Active_Enhancer	-0.114307616610904	0.279818357890869	unchanged	FALSE	Enhancer	chr4	133299820	133300048	chr4	132940000	132950000	chr4	133300000	133310000
23627	31313	2	Other	Poised_Enhancer	Stable	Poised_Enhancer-Other	0.0755752098106816	0.363993930681872	unchanged	FALSE	Structural	chr9	68941099	68941426	chr9	68000000	68025000	chr9	68925000	68950000
23628	1423	2	Other	Active_Enhancer	Stable	Active_Enhancer-Other	0.0909989401946912	0.163005984961868	unchanged	FALSE	Structural	chr18	61318482	61318589	chr18	61200000	61225000	chr18	61300000	61325000
23632	2378	2	Other	Poised_Enhancer	Stable	Poised_Enhancer-Other	0.0166082166555287	0.83939960954861	unchanged	FALSE	Structural	chr16	8739159	8739255	chr16	8680000	8690000	chr16	8730000	8740000
23633	19793	2	Active_Enhancer	Active_Promoter	Stable	Active_Promoter-Active_Enhancer	-0.0991823608545093	0.527106500207442	unchanged	FALSE	Enhancer	chrX	48203886	48203991	chrX	48010000	48020000	chrX	48200000	48210000
23639	4137	2	Polycomb	Repressed_Promoter	Stable	Repressed_Promoter-Polycomb	-0.0819149439074802	0.334034236240566	unchanged	FALSE	Polycomb	chr8	8661744	8662069	chr8	8225000	8250000	chr8	8650000	8675000
23639	31225	2	Poised_Enhancer	Repressed_Promoter	Stable	Repressed_Promoter-Poised_Enhancer	-0.118133395993223	0.42052676154744	unchanged	FALSE	Enhancer	chr8	8661744	8662069	chr8	5275000	5300000	chr8	8650000	8675000
23639	32497	2	Other	Repressed_Promoter	Stable	Repressed_Promoter-Other	0.169970514529374	0.0701006146550211	unchanged	FALSE	Structural	chr8	8661744	8662069	chr8	6550000	6575000	chr8	8650000	8675000
23639	3389	2	Repressed_Promoter	Repressed_Promoter	Stable	Repressed_Promoter-Repressed_Promoter	0.242169341025523	0.175035654856024	unchanged	FALSE	Promoter	chr8	8661744	8662069	chr8	8485000	8490000	chr8	8660000	8665000
23639	14424	2	Other	Repressed_Promoter	Stable	Repressed_Promoter-Other	0.294985156084238	0.11653442134946	unchanged	FALSE	Structural	chr8	8661744	8662069	chr8	6570000	6575000	chr8	8660000	8665000
23642	26099	2	Bivalent_Promoter	Active_Enhancer	Stable	Bivalent_Promoter-Active_Enhancer	-0.0165824806661399	0.807802377890866	unchanged	FALSE	Promoter	chr15	72650280	72650345	chr15	72525000	72550000	chr15	72650000	72675000
23646	16179	2	Active_Enhancer	Active_Enhancer	Stable	Active_Enhancer-Active_Enhancer	-0.0318831805385302	0.675326840021012	unchanged	FALSE	Enhancer	chr17	90454862	90454961	chr17	89650000	89675000	chr17	90450000	90475000
23646	16176	2	Active_Enhancer	Active_Enhancer	Stable	Active_Enhancer-Active_Enhancer	0.0633408419228941	0.52316855015436	unchanged	FALSE	Enhancer	chr17	90454862	90454961	chr17	90080000	90090000	chr17	90450000	90460000
23646	18600	2	Active_Enhancer	Active_Enhancer	Stable	Active_Enhancer-Active_Enhancer	0.0219502913671019	0.861693183083292	unchanged	FALSE	Enhancer	chr17	90454862	90454961	chr17	90050000	90060000	chr17	90450000	90460000
23647	22484	2	Poised_Enhancer	Active_Promoter	Stable	Active_Promoter-Poised_Enhancer	0.0494229212664172	0.504099091620081	unchanged	FALSE	Enhancer	chr3	103809232	103810023	chr3	103750000	103760000	chr3	103800000	103810000
23649	34632	2	Poised_Enhancer	Active_Promoter	Stable	Active_Promoter-Poised_Enhancer	-0.0230298534503875	0.726786109272155	unchanged	FALSE	Enhancer	chr19	57324967	57325064	chr19	57150000	57175000	chr19	57300000	57325000
23649	10427	2	Poised_Enhancer	Other	Stable	Poised_Enhancer-Other	-0.02740427668805	0.71170945518658	unchanged	FALSE	Enhancer	chr19	57324967	57325064	chr19	57160000	57170000	chr19	57320000	57330000
23649	10598	2	Poised_Enhancer	Other	Stable	Poised_Enhancer-Other	-0.0758002688186734	0.15557227819414	unchanged	FALSE	Enhancer	chr19	57324967	57325064	chr19	57050000	57075000	chr19	57325000	57350000
23649	38359	2	Poised_Enhancer	Other	Stable	Poised_Enhancer-Other	-0.0410252895820472	0.615435204389092	unchanged	FALSE	Enhancer	chr19	57324967	57325064	chr19	56900000	56925000	chr19	57325000	57350000
23652	11716	2	Other	Poised_Enhancer	Stable	Poised_Enhancer-Other	0.181677122112797	0.00359348149773387	up_in_mutant	TRUE	Structural	chr3	55354048	55354306	chr3	55150000	55175000	chr3	55350000	55375000
23652	11789	2	Poised_Enhancer	Poised_Enhancer	Stable	Poised_Enhancer-Poised_Enhancer	0.118139519452553	0.0778223076301594	unchanged	FALSE	Enhancer	chr3	55354048	55354306	chr3	55075000	55100000	chr3	55350000	55375000
23652	28873	2	Active_Promoter	Poised_Enhancer	Stable	Active_Promoter-Poised_Enhancer	-0.0203259051092634	0.880858805596598	unchanged	FALSE	Promoter	chr3	55354048	55354306	chr3	54800000	54825000	chr3	55350000	55375000
23652	22493	2	Repressed_Promoter	Poised_Enhancer	Stable	Repressed_Promoter-Poised_Enhancer	0.233666860288886	0.0307606836551702	up_in_mutant	TRUE	Promoter	chr3	55354048	55354306	chr3	55240000	55250000	chr3	55350000	55360000
23653	19068	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.128009927953941	0.247699733492196	unchanged	FALSE	Promoter	chr8	22192721	22193306	chr8	22060000	22070000	chr8	22190000	22200000
23656	32942	2	Other	Active_Promoter	Stable	Active_Promoter-Other	-0.145113971280675	0.0787648682381664	unchanged	FALSE	Structural	chr9	53667030	53667681	chr9	53225000	53250000	chr9	53650000	53675000
23656	22915	2	Other	Active_Promoter	Stable	Active_Promoter-Other	-0.0313180527111769	0.704655016471291	unchanged	FALSE	Structural	chr9	53667030	53667681	chr9	53610000	53620000	chr9	53660000	53670000
23656	24885	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.0527746517647449	0.644540789067432	unchanged	FALSE	Promoter	chr9	53667030	53667681	chr9	53530000	53540000	chr9	53660000	53670000
23656	1104	2	Other	Active_Promoter	Stable	Active_Promoter-Other	-0.276795937274322	0.0421350733059625	down_in_mutant	TRUE	Structural	chr9	53667030	53667681	chr9	53595000	53600000	chr9	53665000	53670000
23662	26468	2	Active_Enhancer	Active_Enhancer	Stable	Active_Enhancer-Active_Enhancer	-0.0120046527379827	0.873618393542754	unchanged	FALSE	Enhancer	chr3	69470311	69470457	chr3	69350000	69375000	chr3	69450000	69475000
23667	2663	2	Other	Other	Stable	Other-Other	-0.0558166723333201	0.338464523093017	unchanged	FALSE	Structural	chr19	6341298	6341553	chr19	6125000	6150000	chr19	6325000	6350000
23667	5638	2	Other	Other	Stable	Other-Other	-0.0699731720323087	0.356405825719255	unchanged	FALSE	Structural	chr19	6341298	6341553	chr19	5950000	5975000	chr19	6325000	6350000
23667	29731	2	Active_Promoter	Other	Stable	Active_Promoter-Other	-0.0164325303466017	0.854875353928359	unchanged	FALSE	Promoter	chr19	6341298	6341553	chr19	5900000	5925000	chr19	6325000	6350000
23673	38979	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.0190974760238137	0.795270976056958	unchanged	FALSE	Promoter	chr2	90890411	90890582	chr2	90775000	90800000	chr2	90875000	90900000
23676	13958	2	Active_Enhancer	Active_Promoter	Stable	Active_Promoter-Active_Enhancer	0.0662178452901727	0.445031711518287	unchanged	FALSE	Enhancer	chr10	60831362	60831771	chr10	60780000	60790000	chr10	60830000	60840000
23687	30792	2	Repressed_Promoter	Other	Stable	Repressed_Promoter-Other	0.0794433016381453	0.387550335692165	unchanged	FALSE	Promoter	chr2	129109836	129110023	chr2	128675000	128700000	chr2	129100000	129125000
23688	21067	2	Poised_Enhancer	Active_Promoter	Stable	Active_Promoter-Poised_Enhancer	0.237337036405712	0.0187271479534602	up_in_mutant	TRUE	Enhancer	chr9	14275052	14275375	chr9	13890000	13900000	chr9	14270000	14280000
23688	7256	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	0.0787506271581945	0.151695952763544	unchanged	FALSE	Promoter	chr9	14275052	14275375	chr9	13825000	13850000	chr9	14275000	14300000
23689	7784	2	Poised_Enhancer	Poised_Enhancer	Stable	Poised_Enhancer-Poised_Enhancer	-0.0576904938504751	0.380110093499341	unchanged	FALSE	Enhancer	chr11	20691078	20691325	chr11	20450000	20475000	chr11	20675000	20700000
23695	30723	2	Active_Enhancer	Active_Enhancer	Stable	Active_Enhancer-Active_Enhancer	0.0407782509721177	0.793796688248084	unchanged	FALSE	Enhancer	chr19	33589617	33590284	chr19	32700000	32725000	chr19	33575000	33600000
23695	34722	2	Active_Enhancer	Active_Enhancer	Stable	Active_Enhancer-Active_Enhancer	0.00339831147611394	0.97555396375723	unchanged	FALSE	Enhancer	chr19	33589617	33590284	chr19	33375000	33400000	chr19	33575000	33600000
23695	5643	2	Active_Enhancer	Active_Enhancer	Stable	Active_Enhancer-Active_Enhancer	-0.208382957973234	0.326213209783755	unchanged	FALSE	Enhancer	chr19	33589617	33590284	chr19	33390000	33395000	chr19	33590000	33595000
23696	36118	2	Other	Active_Promoter	Stable	Active_Promoter-Other	0.0396754450125471	0.583140681319666	unchanged	FALSE	Structural	chr6	87980444	87980930	chr6	87875000	87900000	chr6	87975000	88000000
23696	24009	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	0.0360530499527424	0.668075678705999	unchanged	FALSE	Promoter	chr6	87980444	87980930	chr6	87910000	87920000	chr6	87980000	87990000
23697	1014	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.272352216718341	0.0810988623960583	unchanged	FALSE	Promoter	chr10	53751074	53751671	chr10	53630000	53635000	chr10	53750000	53755000
23697	5093	2	Active_Enhancer	Active_Promoter	Stable	Active_Promoter-Active_Enhancer	-0.00246093681756733	0.988573317337046	unchanged	FALSE	Enhancer	chr10	53751074	53751671	chr10	53710000	53715000	chr10	53750000	53755000
23699	18653	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	0.0570149160228219	0.640850182776462	unchanged	FALSE	Promoter	chr1	59119729	59120438	chr1	58970000	58980000	chr1	59110000	59120000
23705	11597	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	0.074301251216069	0.310160148542089	unchanged	FALSE	Promoter	chr3	103967986	103968943	chr3	103910000	103920000	chr3	103960000	103970000
23706	26256	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.0464363340108412	0.575156373627904	unchanged	FALSE	Promoter	chr1	34849868	34850758	chr1	34425000	34450000	chr1	34825000	34850000
23706	38909	2	Active_Enhancer	Active_Promoter	Stable	Active_Promoter-Active_Enhancer	0.0696083061802188	0.316854153097262	unchanged	FALSE	Enhancer	chr1	34849868	34850758	chr1	34725000	34750000	chr1	34825000	34850000
23706	19607	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	-0.0223445566837903	0.905997104025108	unchanged	FALSE	Promoter	chr1	34849868	34850758	chr1	34580000	34590000	chr1	34840000	34850000
23706	9915	2	Active_Enhancer	Other	Stable	Active_Enhancer-Other	0.185916093726856	0.157767843731536	unchanged	FALSE	Enhancer	chr1	34849868	34850758	chr1	34745000	34750000	chr1	34845000	34850000
23706	34152	2	Active_Enhancer	Other	Stable	Active_Enhancer-Other	0.0551324081060376	0.35883462348765	unchanged	FALSE	Enhancer	chr1	34849868	34850758	chr1	34725000	34750000	chr1	34850000	34875000
23706	37338	2	Polycomb	Other	Stable	Polycomb-Other	-0.0302391138223117	0.680974075583966	unchanged	FALSE	Polycomb	chr1	34849868	34850758	chr1	34625000	34650000	chr1	34850000	34875000
23709	6882	2	Other	Active_Promoter	Stable	Active_Promoter-Other	0.0947424381919469	0.166984167486598	unchanged	FALSE	Structural	chr9	43107375	43107495	chr9	43000000	43025000	chr9	43100000	43125000
23711	18493	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	0.0263716714044861	0.860136588945685	unchanged	FALSE	Promoter	chr13	93303378	93304393	chr13	93190000	93200000	chr13	93300000	93310000
23713	8431	2	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	0.0735095329876785	0.450681268074196	unchanged	FALSE	Promoter	chr12	77528012	77528400	chr12	77240000	77250000	chr12	77520000	77530000
23713	27092	2	Active_Enhancer	Active_Enhancer	Stable	Active_Enhancer-Active_Enhancer	-0.00120513100562748	0.989590404969723	unchanged	FALSE	Enhancer	chr12	77528012	77528400	chr12	77000000	77025000	chr12	77525000	77550000
23713	3535	2	Poised_Enhancer	Active_Enhancer	Stable	Active_Enhancer-Poised_Enhancer	0.0550480421979508	0.789953232554672	unchanged	FALSE	Enhancer	chr12	77528012	77528400	chr12	77425000	77430000	chr12	77525000	77530000
23713	8299	2	Poised_Enhancer	Active_Enhancer	Stable	Active_Enhancer-Poised_Enhancer	-0.0784810891742677	0.534059816605681	unchanged	FALSE	Enhancer	chr12	77528012	77528400	chr12	77490000	77495000	chr12	77525000	77530000
23716	19966	2	Active_Enhancer	Poised_Enhancer	Stable	Active_Enhancer-Poised_Enhancer	-0.23836599159236	0.0475833009078327	down_in_mutant	TRUE	Enhancer	chr4	19332919	19333143	chr4	15975000	16000000	chr4	19325000	19350000
23716	15374	2	Other	Poised_Enhancer	Stable	Poised_Enhancer-Other	-0.292197747999656	0.159278403892691	unchanged	FALSE	Structural	chr4	19332919	19333143	chr4	16250000	16255000	chr4	19330000	19335000
23717	13397	2	Poised_Enhancer	Active_Enhancer	Stable	Active_Enhancer-Poised_Enhancer	0.0897366786456859	0.322552422876327	unchanged	FALSE	Enhancer	chr7	132212149	132212756	chr7	131900000	131925000	chr7	132200000	132225000
23717	30095	2	Repressed_Promoter	Active_Enhancer	Stable	Repressed_Promoter-Active_Enhancer	-0.151511138390929	0.186198367712258	unchanged	FALSE	Promoter	chr7	132212149	132212756	chr7	131525000	131550000	chr7	132200000	132225000
23717	30105	2	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	-0.0972696116928653	0.416091642226256	unchanged	FALSE	Promoter	chr7	132212149	132212756	chr7	131400000	131425000	chr7	132200000	132225000
23717	31122	2	Active_Promoter	Active_Enhancer	Stable	Active_Promoter-Active_Enhancer	-0.0545357306773199	0.674811574943216	unchanged	FALSE	Promoter	chr7	132212149	132212756	chr7	131350000	131375000	chr7	132200000	132225000
23717	36342	2	Poised_Enhancer	Active_Enhancer	Stable	Active_Enhancer-Poised_Enhancer	0.0540112300525285	0.554536289713631	unchanged	FALSE	Enhancer	chr7	132212149	132212756	chr7	131875000	131900000	chr7	132200000	132225000
23717	24138	2	Repressed_Promoter	Active_Enhancer	Stable	Repressed_Promoter-Active_Enhancer	-0.303136043483176	0.0639979605048581	unchanged	FALSE	Promoter	chr7	132212149	132212756	chr7	131550000	131560000	chr7	132210000	132220000
23719	33191	2	Other	Poised_Enhancer	Stable	Poised_Enhancer-Other	-0.0853412638549753	0.305566812660986	unchanged	FALSE	Structural	chr11	104442098	104443059	chr11	103950000	103975000	chr11	104425000	104450000
23719	5288	2	Poised_Enhancer	Poised_Enhancer	Stable	Poised_Enhancer-Poised_Enhancer	-0.0748826415902101	0.224478619610127	unchanged	FALSE	Enhancer	chr11	104442098	104443059	chr11	104340000	104350000	chr11	104440000	104450000
23719	22050	2	Poised_Enhancer	Poised_Enhancer	Stable	Poised_Enhancer-Poised_Enhancer	-0.0777513121177284	0.306969724875265	unchanged	FALSE	Enhancer	chr11	104442098	104443059	chr11	104380000	104390000	chr11	104440000	104450000
23725	9908	2	Active_Promoter	Active_Promoter	Stable	Active_Promoter-Active_Promoter	0.124355665289417	0.341569044823903	unchanged	FALSE	Promoter	chr1	75546016	75546918	chr1	75475000	75480000	chr1	75545000	75550000
23729	37223	2	Active_Enhancer	Poised_Enhancer	Stable	Active_Enhancer-Poised_Enhancer	0.00206451227121769	0.980418587146548	unchanged	FALSE	Enhancer	chr16	90155250	90155340	chr16	89825000	89850000	chr16	90150000	90175000
