#TAD name (cmd=getDiffExpression.pl BAP1.tad.scores.txt ctrl ctrl ctrl mut mut mut)	chr1	start1	end1	chr2	start2	end2	color	InclustionRatio(IR)	Length	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M3/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M3/tagdirs IR	ctrl vs. mut Difference	ctrl vs. mut p-value	ctrl vs. mut adj. p-value
chr5:73845000-74297998	chr5	73845000	74297998	chr5	73845000	74297998	255,255,0	2.449000	452998	2.677229	2.545820	2.448975	2.566683	2.623695	2.534898	0.0177506666666663	0.794936756506101	0.909499169409556
chr8:81021000-82844998	chr8	81021000	82844998	chr8	81021000	82844998	255,255,0	2.881000	1823998	2.880563	2.620324	2.519691	2.793617	2.942481	2.847242	0.187587333333333	0.0973977510013375	0.379313086763689
chrX:146835000-146885998	chrX	146835000	146885998	chrX	146835000	146885998	255,255,0	1.551000	50998	1.172947	1.373482	1.201654	1.247692	1.320235	1.551098	0.123647333333333	0.229575701392728	0.519748497682836
chr2:129492000-129677998	chr2	129492000	129677998	chr2	129492000	129677998	255,255,0	2.164000	185998	2.164229	2.216222	2.070283	2.069957	2.045894	2.050422	-0.0948203333333337	0.0950237298750597	0.376680004207854
chr9:20649000-20876998	chr9	20649000	20876998	chr9	20649000	20876998	255,255,0	2.317000	227998	2.108885	2.187793	2.063864	2.308411	2.393328	2.194859	0.178685333333333	0.0278729749144933	0.244013291868666
chr9:25311000-25598998	chr9	25311000	25598998	chr9	25311000	25598998	255,255,0	3.006000	287998	3.049531	2.931369	2.785768	3.006379	3.159813	2.912814	0.104112666666666	0.283054169861975	0.57311127608925
chr5:131517000-132116998	chr5	131517000	132116998	chr5	131517000	132116998	255,255,0	2.428000	599998	2.469652	2.308575	2.347426	2.445769	2.469078	2.427987	0.0723936666666665	0.212125907354494	0.50303718820496
chr7:125448000-125648998	chr7	125448000	125648998	chr7	125448000	125648998	255,255,0	2.224000	200998	2.224152	2.049569	2.016189	2.224314	2.333781	2.208730	0.158971666666667	0.0559121127456541	0.314870210956103
chr4:140550000-140684998	chr4	140550000	140684998	chr4	140550000	140684998	255,255,0	2.434000	134998	2.360847	2.368344	2.274089	2.433991	2.451630	2.341854	0.0747316666666666	0.180321676179223	0.475097612356425
chr5:104697000-105377998	chr5	104697000	105377998	chr5	104697000	105377998	255,255,0	2.004000	680998	2.004976	2.003580	1.950044	1.999704	2.079896	2.115668	0.0788893333333327	0.134519907366087	0.427124808299806
chr8:99429000-100820998	chr8	99429000	100820998	chr8	99429000	100820998	255,255,0	1.893000	1391998	2.095873	1.910850	1.827919	1.893585	2.019428	1.893142	-0.00949566666666684	0.90704113627963	0.966107837684093
chr2:91278000-91487998	chr2	91278000	91487998	chr2	91278000	91487998	255,255,0	2.544000	209998	2.715118	2.494153	2.543817	2.527729	2.736880	2.347422	-0.0470190000000002	0.677390017935572	0.850340660812739
chr13:31068000-31661998	chr13	31068000	31661998	chr13	31068000	31661998	255,255,0	2.580000	593998	2.462050	2.579681	2.475565	2.491145	2.587696	2.512801	0.0247819999999996	0.64178709779635	0.8299080353933
chr3:90210000-90383998	chr3	90210000	90383998	chr3	90210000	90383998	255,255,0	2.392000	173998	2.693304	2.568799	2.391783	2.548942	2.578220	2.517094	-0.00321000000000012	0.968379639515319	0.988444637075181
chr6:39858000-40316998	chr6	39858000	40316998	chr6	39858000	40316998	255,255,0	2.439000	458998	2.504206	2.438612	2.379597	2.473042	2.511285	2.415246	0.0257193333333328	0.622858622342973	0.818540442830418
chr11:19815000-20108998	chr11	19815000	20108998	chr11	19815000	20108998	255,255,0	3.157000	293998	3.229859	3.156659	3.029848	3.096420	3.149299	2.996693	-0.0579846666666667	0.418969059226778	0.682059831445405
chr15:77391000-77711998	chr15	77391000	77711998	chr15	77391000	77711998	255,255,0	1.954000	320998	1.868780	1.942680	1.954036	1.958078	2.023074	2.011062	0.0755726666666664	0.129362311908939	0.422367446632352
chr2:153471000-153605998	chr2	153471000	153605998	chr2	153471000	153605998	255,255,0	2.386000	134998	2.730889	2.696420	2.575298	2.623932	2.681578	2.385966	-0.103710333333334	0.274572373542291	0.567718102426074
chr7:34239000-34388998	chr7	34239000	34388998	chr7	34239000	34388998	255,255,0	2.565000	149998	2.421029	2.407426	2.343516	2.549791	2.531902	2.463738	0.124486666666666	0.028678427421744	0.246217158609017
chr2:154695000-154865998	chr2	154695000	154865998	chr2	154695000	154865998	255,255,0	2.049000	170998	2.045813	1.997744	1.916656	2.114619	2.151059	1.950808	0.0854243333333332	0.241335646273534	0.532412374059794
chr17:59760000-59855998	chr17	59760000	59855998	chr17	59760000	59855998	255,255,0	1.968000	95998	1.562247	1.967678	1.783290	1.971012	1.941729	1.729488	0.109671333333333	0.372399025008267	0.646091987137383
chr11:78552000-78836998	chr11	78552000	78836998	chr11	78552000	78836998	255,255,0	2.054000	284998	2.035179	2.005838	1.966891	2.054310	2.164781	1.992981	0.0680546666666667	0.25661224238099	0.548001059697452
chr13:66435000-66482998	chr13	66435000	66482998	chr13	66435000	66482998	255,255,0	1.734000	47998	1.420071	1.203802	1.589936	1.350353	1.733807	1.726202	0.198851	0.191003268901743	0.487991231826508
chr13:112656000-113045998	chr13	112656000	113045998	chr13	112656000	113045998	255,255,0	2.404000	389998	2.361380	2.356990	2.242838	2.279275	2.403227	2.213718	-0.021662666666667	0.743328932329701	0.884948616293031
chr18:73173000-73631998	chr18	73173000	73631998	chr18	73173000	73631998	255,255,0	3.032000	458998	2.816466	2.768323	2.800428	2.824294	3.029090	2.752976	0.0737143333333331	0.35623765344668	0.633571846317037
chr7:133641000-133799998	chr7	133641000	133799998	chr7	133641000	133799998	255,255,0	2.219000	158998	2.366861	2.391596	2.218848	2.073918	2.251961	2.141772	-0.169884666666667	0.0434998601951228	0.289963173050204
chr17:24456000-24719998	chr17	24456000	24719998	chr17	24456000	24719998	255,255,0	2.143000	263998	2.135211	2.244234	2.132093	2.131122	2.175158	2.161200	-0.0146860000000001	0.761424852524827	0.892500055639628
chr13:25548000-27530998	chr13	25548000	27530998	chr13	25548000	27530998	255,255,0	1.532000	1982998	1.489220	1.531947	1.465613	1.559144	1.529747	1.560955	0.0543553333333332	0.207697605441402	0.499695424376326
chr9:88479000-88529998	chr9	88479000	88529998	chr9	88479000	88529998	255,255,0	2.407000	50998	1.840106	2.033308	2.039120	2.089731	2.406653	1.978882	0.187577333333333	0.157799279466974	0.451592523415355
chr6:63246000-64670998	chr6	63246000	64670998	chr6	63246000	64670998	255,255,0	2.640000	1424998	2.394625	2.420720	2.305707	2.541793	2.640015	2.450175	0.170310333333333	0.0297443363706364	0.248978657164744
chrX:139857000-140999998	chrX	139857000	140999998	chrX	139857000	140999998	255,255,0	1.932000	1142998	1.948690	1.927096	1.845871	2.045104	2.080771	2.460262	0.28816	0.0391715332040081	0.280665869387207
chr18:26016000-26087998	chr18	26016000	26087998	chr18	26016000	26087998	255,255,0	1.583000	71998	1.466196	1.582765	1.419275	1.472230	1.394594	1.377909	-0.0745010000000003	0.230405570767256	0.520062969594816
chr4:13779000-14444998	chr4	13779000	14444998	chr4	13779000	14444998	255,255,0	2.116000	665998	1.945856	1.883072	1.833060	2.025105	2.115551	1.974649	0.151105666666667	0.0282417212610413	0.244536678632293
chrX:7908000-8024998	chrX	7908000	8024998	chrX	7908000	8024998	255,255,0	1.642000	116998	1.448834	1.431144	1.457150	1.415358	1.641918	1.571546	0.097231333333333	0.170444270938189	0.463577706464378
chr3:32322000-32516998	chr3	32322000	32516998	chr3	32322000	32516998	255,255,0	2.657000	194998	2.724539	2.729200	2.657441	2.703990	2.857028	2.641398	0.0304119999999996	0.648229550031972	0.833320683268869
chr1:53898000-54386998	chr1	53898000	54386998	chr1	53898000	54386998	255,255,0	2.388000	488998	2.470624	2.534852	2.388338	2.464693	2.717089	2.584342	0.124103333333333	0.142765825344196	0.433509154875195
chr1:83172000-83732998	chr1	83172000	83732998	chr1	83172000	83732998	255,255,0	3.653000	560998	3.661314	3.637594	3.468203	3.701966	3.799462	3.600657	0.111658	0.178154472769315	0.474019818999216
chr9:14829000-15023998	chr9	14829000	15023998	chr9	14829000	15023998	255,255,0	2.279000	194998	1.995550	2.092620	2.040115	2.135479	2.279399	2.102303	0.129632	0.0671911490291388	0.331964839507157
chr19:3936000-4013998	chr19	3936000	4013998	chr19	3936000	4013998	255,255,0	1.644000	77998	1.685675	1.524395	1.570471	1.644123	1.620808	1.526789	0.00372633333333306	0.951002557082302	0.980692002374279
chr10:115917000-115982998	chr10	115917000	115982998	chr10	115917000	115982998	255,255,0	1.621000	65998	1.353633	1.620833	1.344002	1.358946	1.426256	1.381193	-0.0506910000000003	0.550101506254691	0.765135702504469
chr6:47784000-47834998	chr6	47784000	47834998	chr6	47784000	47834998	255,255,0	2.734000	50998	2.734489	2.550334	2.549436	2.760101	2.912815	2.537242	0.125299666666666	0.269226941522422	0.560778941414109
chr1:143784000-144389998	chr1	143784000	144389998	chr1	143784000	144389998	255,255,0	2.983000	605998	3.080383	2.958955	2.968903	2.865504	2.962061	2.911013	-0.0898876666666674	0.125284115160675	0.417394353463734
chr12:29898000-30044998	chr12	29898000	30044998	chr12	29898000	30044998	255,255,0	2.302000	146998	2.021806	1.967304	2.015645	2.161628	2.302292	2.048944	0.169369666666666	0.044654200554763	0.29048129950624
chr4:132939000-133007998	chr4	132939000	133007998	chr4	132939000	133007998	255,255,0	3.381000	68998	3.463720	3.381384	3.197766	3.117422	3.531264	3.166216	-0.0759893333333337	0.560749325087617	0.77379441813831
chr14:34071000-34244998	chr14	34071000	34244998	chr14	34071000	34244998	255,255,0	1.982000	173998	1.981698	1.982084	1.886567	1.979450	2.056507	1.883590	0.0230659999999997	0.703380847431863	0.865410868057535
chr8:71736000-72044998	chr8	71736000	72044998	chr8	71736000	72044998	255,255,0	2.012000	308998	1.940852	2.012125	1.940989	1.849561	1.998148	1.746608	-0.0998830000000003	0.195967530263019	0.491517176744715
chr5:143814000-143879998	chr5	143814000	143879998	chr5	143814000	143879998	255,255,0	2.381000	65998	2.684697	2.610546	2.463608	2.923512	2.686365	2.315705	0.0555769999999997	0.724804067060927	0.876258240711733
chr5:62883000-63791998	chr5	62883000	63791998	chr5	62883000	63791998	255,255,0	2.048000	908998	2.143712	2.025078	1.948494	2.127317	2.253931	2.095058	0.119674	0.124561829070734	0.415770355644797
chr1:21402000-22277998	chr1	21402000	22277998	chr1	21402000	22277998	255,255,0	2.667000	875998	2.726057	2.707579	2.674356	2.667164	2.813623	2.725127	0.0326406666666668	0.53335115133392	0.755084749405221
chr7:29310000-29378998	chr7	29310000	29378998	chr7	29310000	29378998	255,255,0	1.649000	68998	1.648667	1.736768	1.604373	1.781994	1.767858	1.614365	0.0581363333333329	0.384906608976664	0.655927471391634
chr11:104226000-104291998	chr11	104226000	104291998	chr11	104226000	104291998	255,255,0	2.030000	65998	2.018972	1.991748	1.970756	2.034334	2.197629	1.917006	0.0558309999999995	0.472894845876649	0.723204709212291
chr11:52245000-52352998	chr11	52245000	52352998	chr11	52245000	52352998	255,255,0	2.801000	107998	2.693988	2.800805	2.640498	2.758836	3.015297	2.594667	0.0778363333333324	0.496771272626416	0.736591886997789
chr15:99408000-99476998	chr15	99408000	99476998	chr15	99408000	99476998	255,255,0	2.250000	68998	2.340859	2.278175	2.249922	2.167057	2.511524	2.220545	0.010056666666666	0.917105065995308	0.96864584231541
chrX:52434000-52733998	chrX	52434000	52733998	chrX	52434000	52733998	255,255,0	1.916000	299998	1.554213	1.576885	1.532453	1.702220	1.676364	1.852366	0.189133	0.0132046956324304	0.211962299309956
chr14:75183000-75770998	chr14	75183000	75770998	chr14	75183000	75770998	255,255,0	2.262000	587998	2.381148	2.260245	2.274776	2.199387	2.289134	2.178978	-0.0828900000000005	0.164348825182659	0.458441967551848
chr2:68559000-68762998	chr2	68559000	68762998	chr2	68559000	68762998	255,255,0	2.192000	203998	2.041739	1.829727	1.818311	1.985617	2.191880	1.937223	0.141647666666666	0.163624694209338	0.457854258276851
chr3:102075000-102248998	chr3	102075000	102248998	chr3	102075000	102248998	255,255,0	2.749000	173998	2.508955	2.470301	2.496848	2.713430	2.732488	2.520302	0.163372	0.0401914095689558	0.282848956048599
chr6:131250000-131477998	chr6	131250000	131477998	chr6	131250000	131477998	255,255,0	2.251000	227998	2.057278	2.301709	2.322397	2.298087	2.250689	2.326634	0.064675333333333	0.430867759078638	0.690520099813419
chr1:112683000-114335998	chr1	112683000	114335998	chr1	112683000	114335998	255,255,0	1.672000	1652998	1.541641	1.553932	1.548333	1.656356	1.667116	1.671705	0.117090333333333	0.0139602017394368	0.216514035754996
chr10:117447000-117689998	chr10	117447000	117689998	chr10	117447000	117689998	255,255,0	2.107000	242998	2.107168	2.133717	2.117097	2.088007	2.303921	2.103347	0.0457643333333328	0.504742567997982	0.741583977118893
chr9:56886000-57149998	chr9	56886000	57149998	chr9	56886000	57149998	255,255,0	1.713000	263998	1.710312	1.666956	1.698402	1.712835	1.738592	1.674291	0.0166826666666666	0.683909337462099	0.854335231174056
chr7:131424000-131888998	chr7	131424000	131888998	chr7	131424000	131888998	255,255,0	2.494000	464998	2.252110	2.202529	2.148570	2.310616	2.494133	2.263129	0.154889666666666	0.0627916334977883	0.325772181452403
chr9:66132000-66398998	chr9	66132000	66398998	chr9	66132000	66398998	255,255,0	2.164000	266998	2.134140	2.123257	2.055903	2.210871	2.290351	2.125217	0.104379666666666	0.0998865347158825	0.383420471160744
chr4:140547000-140720998	chr4	140547000	140720998	chr4	140547000	140720998	255,255,0	2.590000	173998	2.383778	2.445411	2.365036	2.417370	2.589560	2.425842	0.0795156666666662	0.223249073196452	0.512563709230224
chr2:84609000-84668998	chr2	84609000	84668998	chr2	84609000	84668998	255,255,0	1.800000	59998	1.613140	1.676340	1.663129	1.635031	1.800265	1.641706	0.0414643333333333	0.490517066699111	0.732220187888908
chr2:67527000-68357998	chr2	67527000	68357998	chr2	67527000	68357998	255,255,0	2.153000	830998	2.024942	2.152513	2.084546	2.221514	2.222676	2.222454	0.134881	0.0221471579319041	0.226105994660928
chr4:108858000-108989998	chr4	108858000	108989998	chr4	108858000	108989998	255,255,0	2.957000	131998	2.988649	2.956955	2.785958	3.036466	3.088820	2.988372	0.127365333333333	0.0913168862499997	0.369601913985194
chr10:59160000-59300998	chr10	59160000	59300998	chr10	59160000	59300998	255,255,0	2.062000	140998	2.019362	1.966737	1.995015	2.061949	2.104154	1.959454	0.0481476666666661	0.368552222579457	0.643951094135043
chr17:22077000-22442998	chr17	22077000	22442998	chr17	22077000	22442998	255,255,0	1.667000	365998	1.674282	1.745245	1.633349	1.667231	1.621193	1.691916	-0.024178666666667	0.617898988660503	0.816038383254397
chr1:80820000-81305998	chr1	80820000	81305998	chr1	80820000	81305998	255,255,0	3.581000	485998	3.209529	3.223067	3.159129	3.581023	3.443376	3.361742	0.264805333333333	0.00458455910582854	0.167543918437713
chr17:43689000-43877998	chr17	43689000	43877998	chr17	43689000	43877998	255,255,0	2.571000	188998	2.567061	2.675622	2.607229	2.692136	2.875639	2.571190	0.0963509999999997	0.277102880667038	0.569392182921531
chr3:72045000-73043998	chr3	72045000	73043998	chr3	72045000	73043998	255,255,0	1.559000	998998	1.493070	1.470551	1.472606	1.505706	1.558652	1.554879	0.0610033333333332	0.153533487034545	0.445909487984364
chr12:83064000-83516998	chr12	83064000	83516998	chr12	83064000	83516998	255,255,0	3.806000	452998	3.845486	3.603829	3.512840	3.806303	3.741911	3.629473	0.0718439999999996	0.471761183036469	0.722740411451402
chr19:38976000-40232998	chr19	38976000	40232998	chr19	38976000	40232998	255,255,0	2.646000	1256998	2.986237	2.637499	2.619327	2.811220	2.880016	2.758446	0.0688729999999995	0.527630574131503	0.752497878723315
chr7:82116000-82274998	chr7	82116000	82274998	chr7	82116000	82274998	255,255,0	2.646000	158998	2.645501	2.569034	2.556801	2.647003	2.966292	2.535586	0.125848333333333	0.287988111210465	0.578484432415637
chr17:86478000-86909998	chr17	86478000	86909998	chr17	86478000	86909998	255,255,0	2.431000	431998	2.457762	2.430695	2.305645	2.564661	2.655147	2.434694	0.153466666666666	0.0703586246357911	0.336474704431672
chr13:113316000-113627998	chr13	113316000	113627998	chr13	113316000	113627998	255,255,0	3.170000	311998	3.212104	3.169878	3.003197	3.291733	3.442866	3.203238	0.184219333333333	0.0614275113625075	0.324813196987031
chr1:163086000-163931998	chr1	163086000	163931998	chr1	163086000	163931998	255,255,0	2.184000	845998	1.951162	1.975702	1.907490	2.184301	2.244813	2.118494	0.237751333333333	0.00192410091820715	0.154227802279078
chr5:123060000-123176998	chr5	123060000	123176998	chr5	123060000	123176998	255,255,0	2.050000	116998	2.185286	2.098567	2.045617	2.094731	2.320880	2.107113	0.0644179999999995	0.416384482836575	0.68108796451089
chr4:141978000-143426998	chr4	141978000	143426998	chr4	141978000	143426998	255,255,0	2.678000	1448998	2.717097	2.678111	2.576418	2.693729	2.726247	2.635766	0.0280386666666663	0.608573164691563	0.809834838092051
chr5:19416000-20792998	chr5	19416000	20792998	chr5	19416000	20792998	255,255,0	2.843000	1376998	2.761617	2.842965	2.798663	2.925536	2.880877	2.820117	0.0744283333333326	0.153452825453753	0.445909487984364
chr5:24669000-24788998	chr5	24669000	24788998	chr5	24669000	24788998	255,255,0	1.788000	119998	1.692269	1.829010	1.787533	1.731956	1.771724	1.652516	-0.0508720000000002	0.383536248147077	0.65511940470807
chr13:13359000-13415998	chr13	13359000	13415998	chr13	13359000	13415998	255,255,0	1.628000	56998	1.108934	1.525641	1.706070	1.575481	1.627992	1.568706	0.143844666666666	0.350667193245535	0.627613876023931
chr15:66468000-66584998	chr15	66468000	66584998	chr15	66468000	66584998	255,255,0	1.712000	116998	1.572077	1.625806	1.546407	1.709630	1.711941	1.607592	0.0949576666666664	0.0895872631559321	0.367845159415518
chr5:101760000-102131998	chr5	101760000	102131998	chr5	101760000	102131998	255,255,0	2.144000	371998	2.144234	1.997487	2.021043	1.951968	2.058949	2.029070	-0.0409256666666671	0.487907844540883	0.730346833700582
chr1:165765000-166160998	chr1	165765000	166160998	chr1	165765000	166160998	255,255,0	2.318000	395998	2.443549	2.382478	2.317969	2.441176	2.550280	2.359630	0.0690300000000001	0.306856535177526	0.591046989871917
chr3:145572000-145922998	chr3	145572000	145922998	chr3	145572000	145922998	255,255,0	2.524000	350998	2.675951	2.568974	2.519616	2.739495	2.906391	2.679881	0.187075333333333	0.0394307162871708	0.280999233765596
chr6:135897000-136175998	chr6	135897000	136175998	chr6	135897000	136175998	255,255,0	2.219000	278998	2.289403	2.173854	2.172621	2.252514	2.306100	2.218799	0.0471783333333329	0.381408294621553	0.652923646055925
chr16:93597000-93890998	chr16	93597000	93890998	chr16	93597000	93890998	255,255,0	2.202000	293998	2.202387	2.018632	2.010519	1.973877	2.067048	1.992796	-0.0659390000000002	0.339942212758408	0.620678944777317
chr8:111525000-111635998	chr8	111525000	111635998	chr8	111525000	111635998	255,255,0	2.123000	110998	2.122666	2.121195	2.206749	2.172315	2.279895	2.184153	0.0619176666666665	0.250694778469275	0.542323618377631
chr3:93750000-93881998	chr3	93750000	93881998	chr3	93750000	93881998	255,255,0	2.198000	131998	2.191850	2.315367	2.078910	2.220843	2.171271	2.291985	0.0326573333333326	0.653047517854375	0.83507134717568
chr4:133206000-133301998	chr4	133206000	133301998	chr4	133206000	133301998	255,255,0	2.205000	95998	2.423471	2.244341	2.216322	2.205463	2.197449	2.071490	-0.136577333333334	0.0957574579759393	0.377230855411425
chr7:46089000-46208998	chr7	46089000	46208998	chr7	46089000	46208998	255,255,0	2.321000	119998	2.303262	2.271183	2.229568	2.194872	2.348531	2.152739	-0.0359570000000002	0.572027141643478	0.780211798268884
chr18:11322000-11480998	chr18	11322000	11480998	chr18	11322000	11480998	255,255,0	1.591000	158998	1.590914	1.700268	1.557957	1.525383	1.673238	1.540132	-0.0367953333333337	0.565395892177835	0.776615797755911
chr8:21294000-21359998	chr8	21294000	21359998	chr8	21294000	21359998	255,255,0	1.648000	65998	1.907055	1.506804	1.322523	1.544132	1.593552	1.648299	0.0165336666666666	0.910261236048399	0.96697188460664
chr2:167220000-167282998	chr2	167220000	167282998	chr2	167220000	167282998	255,255,0	2.055000	62998	1.942485	2.055889	1.883468	2.039162	2.155145	2.014111	0.108858666666667	0.129010898872733	0.421507598763841
chr12:108006000-108134998	chr12	108006000	108134998	chr12	108006000	108134998	255,255,0	2.125000	128998	2.014962	2.107836	1.996978	2.197511	2.226282	2.102885	0.135634	0.0391835978637082	0.280665869387207
chr11:52137000-52226998	chr11	52137000	52226998	chr11	52137000	52226998	255,255,0	1.979000	89998	1.700668	1.680242	1.665890	1.759070	1.979398	1.742272	0.144646666666666	0.0788951874118817	0.352389243774549
chr2:156297000-156524998	chr2	156297000	156524998	chr2	156297000	156524998	255,255,0	1.989000	227998	1.977764	1.973933	1.926037	1.950001	2.005622	1.906297	-0.00527133333333386	0.907197690767788	0.966107837684093
chr13:28950000-29843998	chr13	28950000	29843998	chr13	28950000	29843998	255,255,0	2.995000	893998	2.994922	2.882150	2.780065	3.107475	3.130926	2.932335	0.171199666666666	0.0646752541855404	0.329991867339412
chr2:121149000-121451998	chr2	121149000	121451998	chr2	121149000	121451998	255,255,0	2.158000	302998	2.266152	2.119261	2.104440	2.101448	2.147752	2.129804	-0.036949666666667	0.519979846780174	0.748403170712975
chr5:59757000-59837998	chr5	59757000	59837998	chr5	59757000	59837998	255,255,0	1.650000	80998	1.531711	1.584018	1.649714	1.527044	1.638596	1.513680	-0.0287076666666668	0.610785472493904	0.81106723959932
chr8:46662000-46958998	chr8	46662000	46958998	chr8	46662000	46958998	255,255,0	2.369000	296998	2.403261	2.540649	2.366871	2.355229	2.524778	2.409171	-0.00720100000000049	0.917292722176891	0.96864584231541
chr8:77622000-78014998	chr8	77622000	78014998	chr8	77622000	78014998	255,255,0	2.726000	392998	2.585266	2.465477	2.432632	2.562397	2.722840	2.564789	0.122217	0.105813398302007	0.390364672980036
chr8:73359000-74984998	chr8	73359000	74984998	chr8	73359000	74984998	255,255,0	2.283000	1625998	2.325975	2.149644	2.109832	2.174622	2.282696	2.294506	0.0554576666666666	0.451340890678182	0.706386082449443
chr14:97806000-98186998	chr14	97806000	98186998	chr14	97806000	98186998	255,255,0	2.485000	380998	1.960434	2.093239	2.054341	2.485243	2.573947	2.293638	0.414938	0.00151540025739438	0.154227802279078
chr17:30732000-30998998	chr17	30732000	30998998	chr17	30732000	30998998	255,255,0	1.860000	266998	1.836644	1.860376	1.790235	1.780704	1.814458	1.775314	-0.0389263333333335	0.360839972894744	0.637828757395336
chr6:8205000-8750998	chr6	8205000	8750998	chr6	8205000	8750998	255,255,0	2.648000	545998	2.682902	2.646788	2.587244	2.516697	2.647868	2.549650	-0.0675730000000006	0.232669532853486	0.522373986592296
chr8:110742000-110846998	chr8	110742000	110846998	chr8	110742000	110846998	255,255,0	1.943000	104998	1.769355	1.886095	1.756981	1.912771	1.920745	1.798163	0.0730826666666665	0.240577990583558	0.53212411692283
chr7:91440000-92096998	chr7	91440000	92096998	chr7	91440000	92096998	255,255,0	3.219000	656998	3.218691	3.040094	3.024679	3.191189	3.358226	3.134173	0.133374666666667	0.14071154345754	0.431219962896574
chr4:152508000-153959998	chr4	152508000	153959998	chr4	152508000	153959998	255,255,0	2.731000	1451998	2.728000	2.715232	2.642206	2.934834	2.880928	2.806766	0.17903	0.00997247620327533	0.198565569930271
chrX:101538000-101597998	chrX	101538000	101597998	chrX	101538000	101597998	255,255,0	1.710000	59998	1.341936	1.389729	1.351538	1.426638	1.388123	1.710407	0.147321666666666	0.138796790888817	0.429423729859668
chr17:10314000-12011998	chr17	10314000	12011998	chr17	10314000	12011998	255,255,0	2.186000	1697998	2.281552	2.215981	2.174676	2.222390	2.193658	2.154569	-0.0338640000000002	0.480090342078985	0.726723865068248
chr6:120531000-120746998	chr6	120531000	120746998	chr6	120531000	120746998	255,255,0	2.702000	215998	2.702343	2.597607	2.521219	2.622543	2.813141	2.572851	0.0624553333333331	0.454404596717912	0.708994133993445
chr3:75204000-75746998	chr3	75204000	75746998	chr3	75204000	75746998	255,255,0	2.248000	542998	2.181253	2.200155	2.211013	2.173621	2.200689	2.247802	0.00989699999999975	0.809394499489751	0.914826974820612
chr6:120963000-121184998	chr6	120963000	121184998	chr6	120963000	121184998	255,255,0	2.822000	221998	2.822273	2.734213	2.644747	2.792138	2.791301	2.771288	0.0511646666666662	0.371869302993305	0.645754384762595
chr4:112212000-114209998	chr4	112212000	114209998	chr4	112212000	114209998	255,255,0	1.548000	1997998	1.569357	1.495402	1.474275	1.470219	1.548054	1.528271	0.00250333333333309	0.95765576469006	0.984269121268059
chr9:78762000-79733998	chr9	78762000	79733998	chr9	78762000	79733998	255,255,0	3.729000	971998	3.662733	3.751143	3.580331	3.877334	4.073546	3.728622	0.228431666666667	0.0472583053378102	0.298988330778116
chr3:133866000-134636998	chr3	133866000	134636998	chr3	133866000	134636998	255,255,0	2.113000	770998	2.130600	2.159343	2.113484	2.234662	2.260808	2.142962	0.0783349999999998	0.134630307369331	0.427124808299806
chr9:66996000-67049998	chr9	66996000	67049998	chr9	66996000	67049998	255,255,0	2.291000	53998	2.222179	2.208010	2.101110	1.973281	2.288239	2.090109	-0.0598900000000001	0.506401995850047	0.741583977118893
chr14:31008000-31121998	chr14	31008000	31121998	chr14	31008000	31121998	255,255,0	1.730000	113998	1.626753	1.595109	1.501577	1.730099	1.713196	1.704632	0.141496	0.0194329485219181	0.224874346476785
chrX:38511000-38660998	chrX	38511000	38660998	chrX	38511000	38660998	255,255,0	1.516000	149998	1.520967	1.491067	1.515887	1.358909	1.502364	1.594944	-0.0239013333333334	0.722231874555479	0.874816073405228
chr2:165510000-165779998	chr2	165510000	165779998	chr2	165510000	165779998	255,255,0	2.228000	269998	2.198157	2.189816	2.153110	2.216692	2.235667	2.036136	-0.0175293333333336	0.784969286856548	0.906746645378936
chr1:171792000-172004998	chr1	171792000	172004998	chr1	171792000	172004998	255,255,0	1.679000	212998	1.679353	1.581332	1.547840	1.614491	1.632656	1.506011	-0.0184556666666669	0.751511401392264	0.888710208298949
chr6:140466000-140561998	chr6	140466000	140561998	chr6	140466000	140561998	255,255,0	1.863000	95998	1.819859	1.922748	1.863233	1.821251	1.909785	1.847665	-0.00904633333333337	0.852326338376145	0.941687310754961
chr15:102753000-103181998	chr15	102753000	103181998	chr15	102753000	103181998	255,255,0	2.549000	428998	2.517217	2.478790	2.495913	2.548607	2.663909	2.488130	0.0695753333333332	0.241238519755671	0.532412374059794
chr4:94551000-94613998	chr4	94551000	94613998	chr4	94551000	94613998	255,255,0	1.565000	62998	1.377069	1.676899	1.564949	1.524078	1.556908	1.484319	-0.0178706666666669	0.82674794007189	0.928667132643506
chr4:110025000-111716998	chr4	110025000	111716998	chr4	110025000	111716998	255,255,0	2.486000	1691998	2.464536	2.390567	2.397021	2.504239	2.616550	2.444105	0.104256666666666	0.106990333239511	0.390553202055596
chr16:34188000-34298998	chr16	34188000	34298998	chr16	34188000	34298998	255,255,0	1.611000	110998	1.611200	1.546021	1.619643	1.730871	1.801480	1.686253	0.147246666666667	0.018478112250271	0.220740846353165
