stripe_id	chr	pos1	pos2	pos3	pos4	direction	direction_confidence	significant_FDR05	stripe_logFC	stripe_FDR	anchor_pc1_ctrl	anchor_pc1_mut	anchor_pc1_delta	anchor_n_bins	anchor_compartment	body_pc1_ctrl	body_pc1_mut	body_pc1_delta	body_n_bins	body_compartment	anchor_on_switched_bin
stripe_2975	chr5	103805001	103840000	103380001	103840000	gained	low	FALSE	-0.0221344523773048	0.656291397430771	0.107333333333334	0.0386666666666666	-0.0686666666666668	2	A	-0.123263157894737	-0.12280701754386	0.000456140350877099	19	B	FALSE
stripe_2976	chr5	103845001	103865000	103845001	104080000	unchanged	low	FALSE	0.0254696748865346	0.712789703538009	0.0810000000000002	0.0146666666666667	-0.0663333333333335	2	A	-0.0854242424242424	-0.145909090909091	-0.0604848484848485	11	B	FALSE
stripe_2977	chr5	104325001	104350000	103875001	104350000	unchanged	low	FALSE	-0.000469649674992382	0.994878901205801	-0.787333333333333	-0.811333333333333	-0.024	1	B	-0.470263157894737	-0.510385964912281	-0.0401228070175437	19	B	FALSE
stripe_2978	chr5	105390001	105415000	105390001	105850000	unchanged	low	FALSE	0.00885971008800352	0.866003864569766	-0.401333333333333	-0.446833333333333	-0.0454999999999995	2	B	-0.194315789473684	-0.168631578947368	0.0256842105263157	19	B	FALSE
stripe_2979	chr5	105640001	105670000	105420001	105670000	gained	low	FALSE	0.0631858740916354	0.188124647460427	-0.2995	-0.282833333333333	0.0166666666666665	2	B	-0.272030303030303	-0.24769696969697	0.0243333333333332	11	B	FALSE
stripe_2980	chr5	105850001	105880000	105415001	105880000	unchanged	low	FALSE	0.018918259663803	0.6885831782467	0.212833333333334	0.128833333333333	-0.0840000000000002	2	A	-0.135933333333333	-0.1183	0.0176333333333333	20	B	FALSE
stripe_2981	chr5	105985001	106010000	105985001	106470000	unchanged	high	TRUE	-0.0964700176138484	0.049426467708613	0.723833333333334	0.684	-0.0398333333333336	2	A	0.83495	0.774383333333333	-0.0605666666666667	20	A	FALSE
stripe_2982	chr5	106350001	106375000	106350001	106655000	lost	low	FALSE	-0.0312931055011528	0.526323259217986	0.854333333333333	0.756666666666667	-0.0976666666666659	1	A	0.887410256410256	0.800179487179487	-0.0872307692307692	13	A	FALSE
stripe_2983	chr5	106455001	106480000	106455001	106695000	unchanged	low	FALSE	-0.0346190314291204	0.51974021870674	0.924166666666667	0.825833333333333	-0.0983333333333336	2	A	0.8835	0.792466666666667	-0.0910333333333333	10	A	FALSE
stripe_2984	chr5	106780001	106805000	106170001	106805000	unchanged	low	FALSE	-0.000844102403251506	0.991298559879663	0.767333333333334	0.7465	-0.0208333333333336	2	A	0.844703703703704	0.770641975308642	-0.0740617283950619	27	A	FALSE
stripe_2985	chr5	106845001	106870000	106845001	107585000	unchanged	low	FALSE	0.00568380322319769	0.919175833744074	0.838833333333334	0.791666666666667	-0.047166666666667	2	A	0.972440860215054	0.869505376344086	-0.102935483870967	31	A	FALSE
stripe_2986	chr5	106985001	107010000	106985001	107300000	unchanged	low	FALSE	-0.00874266466352899	0.868559357827796	0.995499999999998	0.9205	-0.0749999999999984	2	A	1.03894871794872	0.982076923076924	-0.0568717948717941	13	A	FALSE
stripe_2987	chr5	107905001	107925000	107905001	108170000	unchanged	low	FALSE	-0.00134995135057153	0.986582051698269	0.689666666666667	0.514333333333333	-0.175333333333334	1	A	0.584818181818182	0.399787878787879	-0.185030303030303	11	A	FALSE
stripe_2988	chr5	110340001	110375000	110340001	110650000	gained	low	FALSE	-0.00210604590561367	0.970475708177151	1.1625	1.06966666666667	-0.09283333333333	2	A	1.31864102564103	1.2688717948718	-0.0497692307692301	13	A	FALSE
stripe_2989	chr5	110475001	110505000	110475001	110760000	lost	low	FALSE	-0.00219749771182522	0.971114135886065	1.35016666666667	1.31966666666666	-0.0305000000000051	2	A	1.32563888888889	1.25358333333333	-0.0720555555555569	12	A	FALSE
stripe_2990	chr5	110615001	110650000	110210001	110650000	lost	low	FALSE	-0.00386470110740522	0.939251704743047	1.34116666666667	1.27733333333333	-0.0638333333333403	2	A	1.17033333333333	1.11311111111111	-0.0572222222222218	18	A	FALSE
stripe_2991	chr5	111245001	111265000	110785001	111265000	gained	low	FALSE	0.00702736568683573	0.894577881205708	1.495	1.50183333333334	0.00683333333333502	2	A	1.50333333333333	1.50836666666667	0.00503333333333367	20	A	FALSE
stripe_2992	chr5	111400001	111425000	111400001	112200000	lost	low	FALSE	0.0761822346700842	0.113357041817831	1.364	1.43266666666667	0.06866666666667	1	A	1.21564583333333	1.36371875	0.148072916666666	32	A	FALSE
stripe_2993	chr5	112140001	112155000	111355001	112155000	unchanged	low	FALSE	0.0772822902789931	0.158300964859065	1.28583333333333	1.33966666666667	0.0538333333333301	2	A	1.22582828282828	1.37045454545455	0.144626262626262	33	A	FALSE
stripe_2994	chr5	112215001	112245000	112215001	112420000	lost	low	FALSE	0.055344156909681	0.295930864326178	1.57366666666666	1.55783333333334	-0.0158333333333298	2	A	1.56748148148148	1.54148148148148	-0.0259999999999998	9	A	FALSE
stripe_2995	chr5	112845001	112865000	112430001	112865000	gained	low	FALSE	-0.0376625875702489	0.428808997124503	1.34066666666667	1.36866666666667	0.0280000000000049	2	A	1.40459259259259	1.41587037037037	0.0112777777777782	18	A	FALSE
stripe_2996	chr5	113040001	113075000	112435001	113075000	unchanged	low	FALSE	-0.0496140100990487	0.303685983376039	1.32866666666667	1.3575	0.0288333333333299	2	A	1.41132051282051	1.4254358974359	0.0141153846153841	26	A	FALSE
stripe_2997	chr5	113360001	113385000	113360001	113735000	unchanged	low	FALSE	-0.00602186765219015	0.911870415845802	1.21883333333333	1.25833333333334	0.0395000000000001	2	A	1.27529166666667	1.30133333333333	0.0260416666666667	16	A	FALSE
stripe_2998	chr5	113715001	113730000	113175001	113730000	unchanged	low	FALSE	-0.0322508601310148	0.537285050338081	1.23533333333333	1.27016666666667	0.034833333333335	2	A	1.33855072463768	1.35284057971015	0.0142898550724639	23	A	FALSE
stripe_2999	chr5	113830001	113860000	113830001	114150000	gained	low	FALSE	0.013139209160051	0.799171819642471	1.44316666666667	1.42916666666666	-0.0140000000000002	2	A	1.49741025641026	1.485	-0.0124102564102555	13	A	FALSE
stripe_3000	chr5	114215001	114250000	114215001	114395000	lost	low	FALSE	0.015247551649058	0.776111011643606	1.41783333333333	1.40133333333333	-0.0165	2	A	1.45554166666667	1.44341666666667	-0.0121249999999999	8	A	FALSE
stripe_3001	chr5	114965001	114985000	114965001	115275000	gained	low	FALSE	-0.00266213253332349	0.967518011137886	1.41416666666666	1.43283333333333	0.0186666666666702	2	A	1.42297435897436	1.40948717948718	-0.0134871794871785	13	A	FALSE
stripe_3002	chr5	115430001	115465000	115095001	115465000	gained	low	FALSE	-0.00979412234528369	0.848959407183696	1.4485	1.40616666666667	-0.0423333333333351	2	A	1.42360416666667	1.395	-0.0286041666666674	16	A	FALSE
stripe_3003	chr5	115635001	115665000	115635001	116020000	lost	low	FALSE	0.0208391972473264	0.649324839773919	1.47216666666667	1.42966666666667	-0.0425	2	A	1.387375	1.37777083333333	-0.00960416666666641	16	A	FALSE
stripe_3004	chr5	116115001	116135000	116115001	117100000	unchanged	low	FALSE	0.019114774083985	0.722288335266613	0.978333333333333	0.972833333333331	-0.00550000000000206	2	A	1.133925	1.15425833333333	0.0203333333333333	40	A	FALSE
stripe_3005	chr5	116220001	116240000	116220001	117100000	gained	low	FALSE	-0.010051738069108	0.870890974097467	1.06583333333333	1.08533333333333	0.019499999999995	2	A	1.14758333333333	1.1697037037037	0.0221203703703703	36	A	FALSE
stripe_3006	chr5	117030001	117050000	116525001	117050000	gained	low	FALSE	-0.0512997316727154	0.30345183772626	1.147	1.132	-0.0150000000000001	1	A	1.12228571428571	1.14279365079365	0.0205079365079366	21	A	FALSE
stripe_3007	chr5	117515001	117530000	117515001	118080000	unchanged	low	FALSE	-0.0365427793153544	0.488237124158992	1.2525	1.23016666666667	-0.02233333333333	2	A	1.37315277777778	1.36698611111111	-0.00616666666666532	24	A	FALSE
stripe_3008	chr5	117815001	117840000	117520001	117840000	lost	low	FALSE	-0.0147995345948088	0.78563382877614	1.32066666666667	1.34783333333333	0.0271666666666699	2	A	1.35152380952381	1.33461904761905	-0.0169047619047602	14	A	FALSE
stripe_3009	chr5	117925001	117945000	117525001	117945000	unchanged	low	FALSE	-0.0312520909346815	0.559853006393019	1.218	1.206	-0.012	1	A	1.35437254901961	1.34237254901961	-0.0119999999999989	17	A	FALSE
stripe_3010	chr5	118255001	118275000	118255001	118760000	gained	low	FALSE	0.00358561316236476	0.958540949859171	1.34666666666667	1.31066666666667	-0.036	1	A	1.322	1.29571428571429	-0.0262857142857154	21	A	FALSE
stripe_3011	chr5	118540001	118560000	118350001	118560000	lost	low	FALSE	0.022519556652469	0.718578849271253	1.32666666666667	1.33	0.00333333333332986	2	A	1.35044444444445	1.34585185185185	-0.00459259259259337	9	A	FALSE
stripe_3012	chr5	118725001	118755000	118080001	118755000	gained	low	FALSE	-0.00186387145201259	0.976678113570919	1.10416666666667	1.04233333333333	-0.061833333333335	2	A	1.37433333333333	1.35383333333333	-0.0205000000000004	28	A	FALSE
stripe_3013	chr5	118785001	118810000	118785001	120105000	lost	low	FALSE	0.0425740637481003	0.430634211067906	0.8095	0.8095	0	2	A	0.790512345679013	0.913796296296297	0.123283950617284	54	A	FALSE
stripe_3014	chr5	118875001	118895000	118875001	119705000	lost	low	FALSE	0.0829928636355316	0.103081847785531	0.726333333333333	0.757	0.030666666666667	1	A	0.780352941176471	0.914843137254902	0.134490196078431	34	A	FALSE
stripe_3015	chr5	120070001	120095000	119730001	120095000	unchanged	medium	FALSE	0.0918684668237007	0.0624317601936102	0.868833333333334	0.957666666666666	0.0888333333333329	2	A	0.781911111111111	0.910422222222222	0.128511111111111	15	A	FALSE
stripe_3016	chr5	120420001	120455000	120135001	120455000	lost	low	FALSE	0.0281624634384628	0.545364988724419	1.26566666666667	1.296	0.0303333333333333	3	A	1.34457142857143	1.37909523809524	0.0345238095238101	14	A	FALSE
stripe_3017	chr5	120590001	120610000	120110001	120610000	unchanged	low	FALSE	-0.00146499654904053	0.982818115645788	1.5085	1.47466666666667	-0.0338333333333349	2	A	1.3822380952381	1.39798412698413	0.0157460317460318	21	A	FALSE
stripe_3018	chr5	121155001	121185000	120795001	121185000	lost	low	FALSE	-0.0540621209646735	0.229629325454774	1.42216666666667	1.42966666666667	0.00750000000000006	2	A	1.4621568627451	1.47076470588235	0.00860784313725627	17	A	FALSE
stripe_3019	chr5	121200001	121220000	121200001	121395000	gained	low	FALSE	-0.0148327431149855	0.79531295449972	1.43833333333333	1.409	-0.0293333333333299	1	A	1.34616666666667	1.25891666666667	-0.08725	8	A	FALSE
stripe_3020	chr5	122330001	122355000	122140001	122355000	unchanged	low	FALSE	-0.00951170174034627	0.850756139983096	1.36733333333334	1.38	0.0126666666666648	2	A	1.41373333333333	1.42373333333333	0.01	10	A	FALSE
stripe_3021	chr5	122715001	122745000	122405001	122745000	unchanged	low	FALSE	-0.0370174424853831	0.437987271459008	1.33616666666666	1.35666666666667	0.0205000000000002	2	A	1.33142857142857	1.34835714285714	0.0169285714285694	14	A	FALSE
stripe_3022	chr5	123145001	123180000	122805001	123180000	lost	low	FALSE	-0.0271903537366072	0.556854687817175	1.34311111111111	1.35344444444444	0.0103333333333333	3	A	1.37	1.38366666666667	0.0136666666666667	16	A	FALSE
stripe_3023	chr5	123425001	123445000	123235001	123445000	gained	low	FALSE	-0.0496206016049151	0.295735143328807	1.451	1.43033333333333	-0.0206666666666702	1	A	1.44503703703704	1.45655555555556	0.01151851851852	9	A	FALSE
stripe_3024	chr5	123490001	123515000	123235001	123515000	gained	low	FALSE	-0.0164364749319412	0.79531295449972	1.4345	1.41166666666666	-0.022833333333335	2	A	1.44402777777778	1.44708333333333	0.0030555555555567	12	A	FALSE
stripe_3025	chr5	123895001	123930000	123520001	123930000	unchanged	low	FALSE	-0.0345486692703454	0.492634864801057	1.39588888888889	1.37666666666667	-0.01922222222222	3	A	1.37212962962963	1.32531481481482	-0.0468148148148151	18	A	FALSE
stripe_3026	chr5	124600001	124620000	124600001	125370000	lost	low	FALSE	-0.014145538676381	0.806070653223935	1.44833333333333	1.407	-0.0413333333333299	1	A	1.41655555555556	1.41538888888889	-0.0011666666666672	30	A	FALSE
stripe_3027	chr5	124850001	124875000	124595001	124875000	unchanged	low	FALSE	-0.0305785215453996	0.539639705047836	1.53766666666667	1.53233333333333	-0.00533333333334007	1	A	1.39384848484849	1.36009090909091	-0.0337575757575765	11	A	FALSE
stripe_3028	chr5	124895001	124920000	124895001	125275000	unchanged	low	FALSE	-0.0370640907610864	0.443485999367183	1.37366666666667	1.387	0.013333333333335	2	A	1.39539583333333	1.40983333333333	0.0144374999999992	16	A	FALSE
stripe_3029	chr5	125245001	125260000	124910001	125260000	lost	low	FALSE	-0.0342410477889117	0.492551577207763	1.4025	1.4175	0.0150000000000001	2	A	1.39228888888889	1.40773333333333	0.0154444444444439	15	A	FALSE
stripe_3030	chr5	125260001	125275000	124570001	125275000	unchanged	low	FALSE	-0.0393049884492969	0.496691964538059	1.405	1.425	0.02	1	A	1.39504761904762	1.38775	-0.00729761904761972	28	A	FALSE
stripe_3031	chr5	125350001	125375000	124885001	125375000	lost	low	FALSE	0.00279512548794974	0.966613741713423	1.56	1.571	0.0109999999999999	1	A	1.42951666666667	1.44311666666667	0.0135999999999998	20	A	FALSE
stripe_3032	chr5	125520001	125540000	125520001	127085000	unchanged	high	TRUE	0.114552612344546	0.038542311709638	0.921166666666668	0.900000000000001	-0.021166666666667	2	A	0.204515625	0.328015625	0.1235	64	A	FALSE
stripe_3033	chr5	126385001	126405000	125550001	126405000	lost	low	FALSE	0.115600004573635	0.0519252615168217	-0.00216666666666665	0.139333333333334	0.1415	2	B	0.326285714285714	0.462428571428571	0.136142857142857	35	A	FALSE
stripe_3034	chr5	127225001	127250000	127225001	127590000	unchanged	high	TRUE	-0.1082874889286	0.0307748875779487	0.568333333333333	0.558666666666667	-0.00966666666666605	1	A	0.756	0.773266666666667	0.0172666666666668	15	A	FALSE
stripe_3035	chr5	128430001	128450000	127115001	128450000	unchanged	low	FALSE	0.0379112221443407	0.469105329349277	0.252	0.371666666666667	0.119666666666667	1	A	0.278462962962963	0.402296296296296	0.123833333333333	54	A	FALSE
stripe_3036	chr5	129045001	129070000	129045001	129740000	unchanged	low	FALSE	0.0806202089143856	0.110251086273015	1.159	1.28516666666667	0.126166666666665	2	A	1.21314942528736	1.29908045977011	0.0859310344827584	29	A	FALSE
stripe_3037	chr5	129160001	129185000	129160001	129755000	gained	low	FALSE	0.00282109903078548	0.966613741713423	1.053	1.18283333333333	0.12983333333333	2	A	1.24928	1.31709333333333	0.0678133333333333	25	A	FALSE
stripe_3038	chr5	129165001	129185000	129165001	129765000	lost	low	FALSE	0.000144228902805201	0.998079774706183	1.053	1.18283333333333	0.12983333333333	2	A	1.24928	1.31709333333333	0.0678133333333333	25	A	FALSE
stripe_3039	chr5	129410001	129430000	129410001	129590000	gained	low	FALSE	-0.0403790647855381	0.454266851023296	1.35933333333334	1.396	0.0366666666666648	2	A	1.32545833333333	1.34629166666667	0.0208333333333326	8	A	FALSE
stripe_3040	chr5	129575001	129605000	129045001	129605000	unchanged	low	FALSE	-0.0164928859624975	0.747028503148175	1.18033333333334	1.216	0.035666666666665	2	A	1.18034722222222	1.27994444444444	0.0995972222222217	24	A	FALSE
stripe_3041	chr5	129765001	129785000	129765001	130165000	gained	low	FALSE	-0.00298115626712016	0.9696744169946	1.462	1.428	-0.034	2	A	1.45388235294118	1.41923529411765	-0.0346470588235299	17	A	FALSE
stripe_3042	chr5	130800001	130825000	130285001	130825000	unchanged	medium	FALSE	-0.0938693886160618	0.0613929652133326	1.12633333333333	1.103	-0.0233333333333301	1	A	1.20734848484848	1.14136363636364	-0.0659848484848464	22	A	FALSE
stripe_3043	chr5	130860001	130880000	130860001	131345000	gained	low	FALSE	-0.0337908519849449	0.510414095812037	1.03233333333333	0.962833333333335	-0.0694999999999986	2	A	1.14301666666667	1.06826666666667	-0.0747500000000003	20	A	FALSE
stripe_3044	chr5	131410001	131430000	130855001	131430000	unchanged	low	FALSE	-0.0177406199987145	0.744270760374446	0.894	0.831	-0.063	2	A	1.11376388888889	1.04206944444444	-0.0716944444444447	24	A	FALSE
stripe_3045	chr5	131520001	131540000	131520001	132230000	unchanged	low	FALSE	0.0674644210806493	0.135873940036092	0.808666666666667	0.750166666666666	-0.0585000000000001	2	A	0.924077777777777	0.843355555555555	-0.080722222222222	30	A	FALSE
stripe_3046	chr5	132220001	132245000	132220001	133490000	gained	low	FALSE	0.00170395235685196	0.982788209826188	0.6545	0.611166666666667	-0.043333333333333	2	A	0.826762820512821	0.802980769230769	-0.0237820512820514	52	A	FALSE
stripe_3047	chr5	132525001	132550000	132135001	132550000	lost	low	FALSE	0.0341351032116424	0.53549474858144	0.826333333333333	0.752666666666667	-0.073666666666666	1	A	0.836235294117647	0.774960784313726	-0.0612745098039215	17	A	FALSE
stripe_3048	chr5	133800001	133825000	133800001	134060000	lost	low	FALSE	0.0441340164026736	0.378781221916307	0.695	0.665	-0.0299999999999999	1	A	0.842666666666667	0.808727272727273	-0.0339393939393939	11	A	FALSE
stripe_3049	chr5	134465001	134485000	134170001	134485000	unchanged	low	FALSE	0.0119335262738409	0.825839923526458	1.505	1.50566666666666	0.000666666666665039	2	A	1.49880952380952	1.4725	-0.0263095238095257	14	A	FALSE
stripe_3050	chr5	134485001	134500000	134485001	134990000	unchanged	low	FALSE	-0.00873075066335023	0.894577881205708	1.48233333333333	1.47833333333333	-0.004	1	A	1.52307936507937	1.54187301587302	0.0187936507936506	21	A	FALSE
stripe_3051	chr5	134885001	134905000	134485001	134905000	unchanged	low	FALSE	0.0693117648671534	0.172069705444752	1.49966666666667	1.54416666666667	0.0444999999999953	2	A	1.52009259259259	1.53922222222222	0.0191296296296291	18	A	FALSE
stripe_3052	chr5	135010001	135025000	135010001	135345000	lost	low	FALSE	-0.0779731868659809	0.181575366913602	1.578	1.58066666666667	0.00266666666666993	1	A	1.46995238095238	1.46252380952381	-0.00742857142857201	14	A	FALSE
stripe_3053	chr5	135615001	135635000	135615001	135875000	unchanged	low	FALSE	-0.00303917099634555	0.963851891109256	1.42683333333333	1.431	0.0041666666666651	2	A	1.47833333333333	1.48530303030303	0.00696969696969751	11	A	FALSE
stripe_3054	chr5	135740001	135775000	135355001	135775000	unchanged	low	FALSE	0.0121217594579834	0.809197083687728	1.48866666666667	1.4785	-0.01016666666667	2	A	1.44609803921569	1.45078431372549	0.00468627450980486	17	A	FALSE
stripe_3055	chr5	135775001	135800000	135775001	136180000	unchanged	low	FALSE	-0.0483815836665744	0.274089169324507	1.49533333333333	1.49633333333333	0.00099999999999989	1	A	1.49674509803922	1.49611764705882	-0.000627450980391853	17	A	FALSE
stripe_3056	chr5	136550001	136575000	136275001	136575000	unchanged	low	FALSE	-0.00982539098241911	0.847261141649271	1.41966666666667	1.40466666666667	-0.0149999999999999	1	A	1.3965	1.3735	-0.0230000000000001	12	A	FALSE
stripe_3057	chr5	137100001	137120000	136925001	137120000	unchanged	low	FALSE	0.0191070091383444	0.736944176421826	1.241	1.25766666666667	0.0166666666666699	1	A	1.33325	1.33008333333333	-0.00316666666666632	8	A	FALSE
stripe_3058	chr5	137115001	137140000	137115001	137550000	gained	low	FALSE	-0.0142318201795509	0.805408705549935	1.11333333333333	1.1595	0.0461666666666665	2	A	1.12562745098039	1.12727450980392	0.00164705882352956	17	A	FALSE
stripe_3059	chr5	137275001	137295000	136800001	137295000	unchanged	low	FALSE	0.0372778062356038	0.488081974386845	1.24166666666667	1.177	-0.06466666666667	1	A	1.15738596491228	1.18426315789474	0.0268771929824558	19	A	FALSE
stripe_3060	chr5	137740001	137770000	137475001	137770000	unchanged	low	FALSE	-0.00538369269383052	0.928556196991572	1.175	1.1035	-0.0715000000000001	2	A	1.2605	1.19230555555556	-0.0681944444444449	12	A	FALSE
stripe_3061	chr5	138215001	138240000	138215001	138595000	lost	low	FALSE	-0.0261161210893401	0.649523737677691	0.7735	0.665333333333333	-0.108166666666667	2	A	0.38325	0.259270833333333	-0.123979166666667	16	A	FALSE
stripe_3062	chr5	138450001	138480000	138450001	138775000	lost	low	FALSE	0.0174345112027549	0.744767071829444	0.364333333333333	0.2475	-0.116833333333333	2	A	0.608717948717949	0.504076923076923	-0.104641025641026	13	A	FALSE
stripe_3063	chr5	138635001	138660000	138075001	138660000	unchanged	low	FALSE	-0.0158957783891423	0.748963658809821	0.666333333333333	0.5115	-0.154833333333333	2	A	0.515888888888889	0.379680555555556	-0.136208333333333	24	A	FALSE
stripe_3064	chr5	138840001	138860000	138840001	139195000	unchanged	low	FALSE	0.0340635968264324	0.446828673329879	1.27116666666667	1.24883333333334	-0.02233333333333	2	A	1.33615555555555	1.33151111111111	-0.00464444444444334	15	A	FALSE
stripe_3065	chr5	139155001	139185000	138680001	139185000	gained	low	FALSE	-0.0192645804581247	0.73691040877947	1.41416666666666	1.386	-0.0281666666666647	2	A	1.27119047619048	1.26184126984127	-0.00934920634920555	21	A	FALSE
stripe_3066	chr5	139665001	139690000	139330001	139690000	gained	low	FALSE	-0.0396310201314275	0.376994676706055	1.4935	1.4875	-0.00600000000000023	2	A	1.45157777777778	1.45833333333333	0.00675555555555651	15	A	FALSE
stripe_3067	chr5	139830001	139850000	139830001	140340000	lost	low	FALSE	0.0255070452686229	0.615525797373271	1.45566666666667	1.47033333333333	0.0146666666666599	1	A	1.43079365079365	1.47336507936508	0.0425714285714276	21	A	FALSE
stripe_3068	chr5	140280001	140300000	139840001	140300000	gained	low	FALSE	0.0229534403966192	0.706220419235799	1.413	1.44366666666667	0.03066666666667	1	A	1.42598245614035	1.47066666666667	0.0446842105263148	19	A	FALSE
stripe_3069	chr5	140855001	140875000	140855001	142250000	unchanged	low	FALSE	-0.0323564305243348	0.604317572972028	0.861333333333333	0.869	0.00766666666666704	1	A	1.01883333333333	1.04803571428571	0.0292023809523807	56	A	FALSE
stripe_3070	chr5	141225001	141250000	141225001	142270000	unchanged	low	FALSE	-0.044879431155856	0.371182920953883	0.834333333333333	0.887333333333333	0.0529999999999999	1	A	1.02596031746032	1.04996031746032	0.0239999999999998	42	A	FALSE
stripe_3071	chr5	142305001	142335000	141090001	142335000	unchanged	low	FALSE	-0.040634314192087	0.459133550750135	0.911833333333333	0.954	0.0421666666666669	2	A	1.01547712418301	1.04235947712418	0.0268823529411764	51	A	FALSE
stripe_3072	chr5	142435001	142455000	141810001	142455000	unchanged	low	FALSE	-0.0146011230215983	0.79531295449972	1.37216666666666	1.37383333333334	0.00166666666667004	2	A	1.10193827160494	1.14002469135802	0.0380864197530861	27	A	FALSE
stripe_3073	chr5	142465001	142500000	142465001	142720000	unchanged	low	FALSE	-0.0351293986167021	0.471330411297308	1.4725	1.46566666666667	-0.00683333333333014	2	A	1.523	1.5369696969697	0.0139696969696983	11	A	FALSE
stripe_3074	chr5	142555001	142585000	142555001	142890000	gained	low	FALSE	-0.00673760543851501	0.895270684451257	1.51533333333333	1.55816666666667	0.0428333333333351	2	A	1.52914285714286	1.52478571428571	-0.00435714285714206	14	A	FALSE
stripe_3075	chr5	143030001	143065000	142755001	143065000	lost	low	FALSE	-0.0437846736662975	0.307291089084066	1.5065	1.46566666666667	-0.0408333333333299	2	A	1.53525641025641	1.50938461538462	-0.0258717948717937	13	A	FALSE
stripe_3076	chr5	144725001	144755000	144200001	144755000	unchanged	low	FALSE	-0.0165749729041916	0.741913648636125	1.1855	1.11566666666667	-0.069833333333335	2	A	1.1184347826087	1.13757971014493	0.0191449275362319	23	A	FALSE
stripe_3077	chr5	146465001	146490000	146175001	146490000	unchanged	low	FALSE	0.0196055702669448	0.706220419235799	-0.266666666666666	-0.303666666666667	-0.037	2	B	-0.191666666666667	-0.227846153846154	-0.0361794871794873	13	B	FALSE
stripe_3078	chr5	146675001	146710000	146675001	147265000	lost	low	FALSE	0.0198825881569315	0.669754368481034	0.440166666666667	0.409	-0.031166666666667	2	A	0.639611111111111	0.586847222222222	-0.0527638888888891	24	A	FALSE
stripe_3079	chr5	146970001	146990000	146970001	147320000	gained	low	FALSE	-0.0252250616049754	0.633606748144713	0.725	0.664666666666667	-0.0603333333333336	2	A	0.690777777777778	0.6442	-0.0465777777777779	15	A	FALSE
stripe_3080	chr5	147835001	147860000	147325001	147860000	unchanged	low	FALSE	0.0394413225128626	0.404822352613709	0.637166666666667	0.582	-0.055166666666667	2	A	0.644106060606061	0.610787878787879	-0.0333181818181818	22	A	FALSE
stripe_3081	chr5	147945001	147970000	147945001	148195000	unchanged	low	FALSE	-0.0612984670502802	0.201497151689112	0.8395	0.696166666666666	-0.143333333333334	2	A	0.940787878787879	0.773787878787879	-0.167	11	A	FALSE
stripe_3082	chr5	148225001	148245000	147855001	148245000	unchanged	low	FALSE	-0.0202461973250624	0.702511680394577	0.784333333333333	0.648	-0.136333333333333	1	A	0.897479166666667	0.743208333333333	-0.154270833333333	16	A	FALSE
stripe_3083	chr5	148315001	148345000	148315001	148755000	unchanged	low	FALSE	-0.0372067014807708	0.405273611882878	0.937166666666667	0.859166666666666	-0.0780000000000005	2	A	1.00247368421053	0.957631578947368	-0.0448421052631581	19	A	FALSE
stripe_3084	chr5	148775001	148805000	148315001	148805000	unchanged	low	FALSE	-0.0123358583261846	0.808573736191261	0.86	0.8855	0.0255	2	A	0.988904761904762	0.950761904761905	-0.0381428571428573	21	A	FALSE
stripe_3085	chr5	148800001	148825000	148800001	149535000	unchanged	low	FALSE	-0.0395924343403929	0.417748458898009	0.872	0.918333333333333	0.046333333333333	1	A	0.968411111111111	0.943022222222222	-0.0253888888888893	30	A	FALSE
stripe_3086	chr5	149505001	149530000	149270001	149530000	unchanged	low	FALSE	0.00849708970741853	0.87608984336434	0.850666666666666	0.829666666666667	-0.0209999999999999	2	A	0.931527777777777	0.909138888888889	-0.0223888888888882	12	A	FALSE
stripe_3087	chr5	149690001	149725000	149690001	150050000	unchanged	low	FALSE	0.0515733209143082	0.303427612608657	0.164666666666666	0.0858333333333332	-0.0788333333333333	2	A	0.0314444444444444	-0.0278222222222222	-0.0592666666666667	15	A	FALSE
stripe_3088	chr5	150005001	150030000	149675001	150030000	unchanged	low	FALSE	-0.0118483601130868	0.858859348004904	0.0376666666666667	-0.0156666666666667	-0.0533333333333333	2	A	0.0314444444444444	-0.0278222222222222	-0.0592666666666667	15	A	FALSE
stripe_3089	chr5	151355001	151380000	150415001	151380000	unchanged	low	FALSE	0.0164357181605376	0.782768598879817	-0.596166666666667	-0.5975	-0.00133333333333341	2	B	-0.2266	-0.233875	-0.00727499999999995	40	B	FALSE
stripe_3090	chr6	4405001	4430000	4405001	5490000	lost	low	FALSE	0.0143720033968839	0.785836264670879	-0.963	-1.0115	-0.0485	2	B	-0.702401515151515	-0.763287878787879	-0.0608863636363638	44	B	FALSE
stripe_3091	chr6	4895001	4915000	4895001	5115000	lost	low	FALSE	-0.0453793195343003	0.529391716476488	-0.469833333333333	-0.509	-0.0391666666666665	2	B	-0.3521	-0.405766666666667	-0.0536666666666669	10	B	FALSE
stripe_3092	chr6	5095001	5115000	4540001	5115000	lost	low	FALSE	0.0250696549645639	0.638005789259611	-0.466166666666667	-0.5615	-0.0953333333333335	2	B	-0.509805555555556	-0.574930555555556	-0.065125	24	B	FALSE
stripe_3093	chr6	5370001	5405000	4505001	5405000	lost	low	FALSE	0.0176586485269595	0.723607249706372	-0.866333333333333	-0.897666666666667	-0.0313333333333332	3	B	-0.635504504504504	-0.698612612612613	-0.0631081081081081	37	B	FALSE
