stripe_id	chr	pos1	pos2	chr2	pos3	pos4	direction_type	source	pval_ctrl	pval_mut	stripiness_ctrl	stripiness_mut	mean_ctrl	mean_mut	stripe_length	stripe_width	anchor_center	logFC	logCPM	F	PValue	FDR	significant_FDR05	significant_FDR10	direction_edgeR	direction	direction_confidence	direction_consistent	effect_category	in_10kb	logFC_10kb	FDR_10kb	direction_10kb	resolution_support
stripe_6958	chr9	25575001	25600000	chr9	25310001	25600000	5prime	mutant_only	NA	0.0675	NA	-1.34774298345738	NA	239239.721356136	290000	25000	25587500.5	-0.0812433464516998	7.12590638202952	8.45131636605405	0.0103402073125222	0.0362768529750602	TRUE	TRUE	down_in_mutant	gained	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_6959	chr9	25665001	25690000	chr9	25665001	26975000	3prime	control_only	0.082	NA	-3.06460006784779	NA	81037.0726779012	NA	1310000	25000	25677500.5	0.0179759956277052	7.36663434266817	0.852781780510294	0.369570718951106	0.522427287630986	FALSE	FALSE	unchanged	lost	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_6960	chr9	26125001	26145000	chr9	26125001	26835000	3prime	mutant_only	NA	0.067	NA	-0.585082869022762	NA	109702.736397631	710000	20000	26135000.5	0.063569716427545	6.660337467477	6.28193531944724	0.0234513564228138	0.0677085578505917	FALSE	TRUE	unchanged	gained	high	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_6961	chr9	26735001	26770000	chr9	25900001	26770000	5prime	shared	0.0465	0.039	-3.43654846703316	-7.86109502844109	118673.281637207	98939.6798116906	870000	35000	26752500.5	0.04908146077014	7.83858562605817	5.06409858049803	0.0389438582355665	0.0988822525161421	FALSE	TRUE	unchanged	unchanged	medium	NA	minimal	TRUE	0.0485892765870345	0.108548845530654	unchanged	both_concordant
stripe_6962	chr9	28045001	28065000	chr9	27150001	28065000	5prime	mutant_only	NA	0.078	NA	-2.82911405472798	NA	108144.889536176	915000	20000	28055000.5	0.0743369347597609	6.8540689339804	10.4450642690192	0.00525118388979098	0.0216600315901787	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_6963	chr9	28150001	28165000	chr9	27390001	28165000	5prime	mutant_only	NA	0.046	NA	-8.1592970446331	NA	159938.863110292	775000	15000	28157500.5	0.0851977009544094	6.52142619496397	11.9352085402324	0.00328685101729906	0.015104350903062	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_6964	chr9	28390001	28410000	chr9	28390001	29390000	3prime	shared	0.005	0.018	-5.64008469447119	-32.0083726351408	289847.426663278	211425.593056666	1000000	20000	28400000.5	-0.0633101116957035	7.56255147319831	10.1658700165354	0.00575249065849554	0.0232337581609702	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	TRUE	-0.0575071177419441	0.0208647969182658	gained	both_discordant
stripe_6965	chr9	28480001	28500000	chr9	28480001	29390000	3prime	control_only	0.086	NA	-30.0750019786374	NA	261238.101227023	NA	910000	20000	28490000.5	-0.0710772290618026	7.45102163476342	11.1230066965615	0.0042275740310314	0.0183626683457469	TRUE	TRUE	down_in_mutant	lost	high	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_6966	chr9	28560001	28580000	chr9	28560001	29610000	3prime	shared	0.015	0.019	-8.04914606390283	-6.40931965925072	253333.515927748	215154.071825029	1050000	20000	28570000.5	-0.0643611086277336	7.43443203698186	9.69937968023269	0.00671640775881383	0.0259468771437195	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	TRUE	-0.0273898857265136	0.201868275785554	unchanged	both_concordant
stripe_6967	chr9	28605001	28625000	chr9	28605001	29610000	3prime	shared	0.077	0.014	-19.9563347463708	3.18086678214321	214218.052671945	198302.032165319	1005000	20000	28615000.5	-0.0393515615365028	7.39930529051592	3.63217292385427	0.0749183321104242	0.161374350083558	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_6968	chr9	28610001	28630000	chr9	28610001	29605000	3prime	mutant_only	NA	0.036	NA	-12.4406975106067	NA	169040.963079809	995000	20000	28620000.5	-0.0448461843612406	7.41075378393661	5.17250643675445	0.0371634967627466	0.0957469886886423	FALSE	TRUE	unchanged	gained	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_6969	chr9	28880001	28900000	chr9	28290001	28900000	5prime	shared	0.0645	0.057	-13.13265227327	-7.7366950542599	287227.867790501	224655.094081208	610000	20000	28890000.5	-0.0198556767190458	7.24081571066975	0.928638801258712	0.34964697702933	0.500825469817955	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_6970	chr9	29000001	29030000	chr9	28350001	29030000	5prime	control_only	0.036	NA	-11.1440431878604	NA	313017.082248915	NA	680000	30000	29015000.5	-0.0179546172960112	7.78300369845233	0.925826740703237	0.350357393913195	0.501550660426134	FALSE	FALSE	unchanged	lost	low	TRUE	minimal	TRUE	-0.04234153935208	0.0632128189755934	unchanged	both_discordant
stripe_6971	chr9	29005001	29035000	chr9	29005001	29850000	3prime	shared	0.023	0.019	-3.51997647983477	1.84685109651078	292968.842535935	376848.685413486	845000	30000	29020000.5	0.0372236646266272	7.90862058234179	3.2250573568995	0.091547519918705	0.186510992073183	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_6972	chr9	29395001	29415000	chr9	28470001	29415000	5prime	shared	0.007	0.0085	3.01675450523724	12.2288043542306	356233.52074067	380339.309143058	945000	20000	29405000.5	-0.013634399921016	7.61456469129567	0.411075980641762	0.530558896526155	0.664641336895698	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	TRUE	-0.0136284115516673	0.580580273033316	lost	both_discordant
stripe_6973	chr9	29550001	29585000	chr9	29005001	29585000	5prime	mutant_only	NA	0.0085	NA	5.90269906881789	NA	538141.953332246	580000	35000	29567500.5	-0.0502918583687498	8.36217027234382	5.09469699823673	0.0384315328477981	0.0979864505780421	FALSE	TRUE	unchanged	gained	low	FALSE	minimal	TRUE	0.0432266521113843	0.103031740441641	unchanged	both_discordant
stripe_6974	chr9	29575001	29600000	chr9	29130001	29600000	5prime	control_only	0.0795	NA	-43.296299247865	NA	612668.464686353	NA	470000	25000	29587500.5	-0.0646961605564805	7.69678918612469	9.46595559237664	0.00726685670517199	0.0276388032888662	TRUE	TRUE	down_in_mutant	lost	high	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_6975	chr9	29635001	29655000	chr9	28515001	29655000	5prime	shared	0.002	0.002	60.4871350799361	55.9287091575551	308438.887970028	255797.913753071	1140000	20000	29645000.5	-0.0668036561956169	7.6935079764201	10.0732899839441	0.00593056303421913	0.0238354308207357	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_6976	chr9	29680001	29700000	chr9	29680001	31130000	3prime	shared	0.0285	0.036	-7.02062318922787	-12.7688861603433	159364.427319361	278089.328427605	1450000	20000	29690000.5	0.0416768874197202	7.34580764938692	4.17461723120405	0.0579746441360875	0.133207949478523	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_6977	chr9	29745001	29765000	chr9	29745001	30400000	3prime	control_only	0.05	NA	-8.86886686436416	NA	285792.695136281	NA	655000	20000	29755000.5	0.0874342885773255	7.21287134159041	17.5180359018403	7.0838592161756e-4	0.00489585538470946	TRUE	TRUE	up_in_mutant	lost	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_6978	chr9	29945001	29965000	chr9	28515001	29965000	5prime	shared	0.012	0.011	7.49582740143261	8.22918893195798	169190.73250879	163135.34920871	1450000	20000	29955000.5	0.116036553641634	7.18124924600454	27.7433383718423	7.82877386732094e-5	9.4911006868458e-4	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	TRUE	0.102735295379527	0.00218664049437889	unchanged	both_concordant
stripe_6979	chr9	29995001	30015000	chr9	29995001	30320000	3prime	shared	0.067	0.041	-2.4618049164901	-2.23056802095876	305971.451480096	260337.630019337	325000	20000	30005000.5	0.0209391832454361	6.9784811723688	0.646755581628038	0.433136799879177	0.580693225156313	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_6980	chr9	30125001	30145000	chr9	28505001	30145000	5prime	shared	0.026	0.025	-0.338625126675148	-0.78894675065159	126682.550136852	113272.946903456	1640000	20000	30135000.5	0.0290524948094323	7.06784581137414	1.46560831074931	0.24373108621468	0.385275967507701	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_6981	chr9	30270001	30290000	chr9	28545001	30290000	5prime	shared	0.006	0.012	6.38509111385827	-5.83822575445919	134998.78074604	103751.708007776	1745000	20000	30280000.5	-0.0111007986809312	7.51467994147581	0.308723299747042	0.586199460384868	0.713369031285597	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	TRUE	0.0103569177285292	0.682809496380018	unchanged	both_concordant
stripe_6982	chr9	30415001	30435000	chr9	28645001	30435000	5prime	shared	0.016	0.0265	5.06528439520974	2.66041628149158	86013.520395188	89791.8173451604	1790000	20000	30425000.5	-0.155995753709058	6.81308147237762	34.9100905981131	2.2617632725e-5	3.8149787372076e-4	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_6983	chr9	31335001	31355000	chr9	31035001	31355000	5prime	shared	0.0265	0.049	1.943285750388	-8.19708066605572	794543.902132248	394013.18265476	320000	20000	31345000.5	-0.0892694413014094	7.3868476371835	14.0989068781035	0.00174698372136687	0.00946839486043764	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	TRUE	-0.0643706614696976	0.0251771186406966	lost	both_discordant
stripe_6984	chr9	32140001	32160000	chr9	31930001	32160000	5prime	mutant_only	NA	0.076	NA	-0.703585028307359	NA	224370.569563484	230000	20000	32150000.5	0.127001452753111	6.62230745282749	13.2207312011965	0.00224357147131502	0.0113269625445637	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_6985	chr9	33080001	33100000	chr9	32265001	33100000	5prime	mutant_only	NA	0.078	NA	0.245598729067213	NA	70175.3693760775	835000	20000	33090000.5	0.121899387320451	6.87465619193925	27.3143659478628	8.48871199874579e-5	0.00100595331419221	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	TRUE	0.0989621230133646	0.00455915808344994	gained	both_concordant
stripe_6986	chr9	33225001	33250000	chr9	32225001	33250000	5prime	mutant_only	NA	0.057	NA	0.622429209180735	NA	71681.3362935851	1025000	25000	33237500.5	0.0940983197716294	7.08896044734461	18.9684318540173	4.9767299153701e-4	0.00368307994038085	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	TRUE	-0.0441956513975788	0.0685030980629637	unchanged	both_discordant
stripe_6987	chr9	33250001	33280000	chr9	33250001	34440000	3prime	control_only	0.0295	NA	-0.529119382638675	NA	90466.9027413034	NA	1190000	30000	33265000.5	-0.0238171378443903	7.77676271126059	1.39517886818361	0.254901593538968	0.398236465870228	FALSE	FALSE	unchanged	lost	low	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_6988	chr9	33355001	33375000	chr9	33355001	34490000	3prime	shared	0.036	0.0555	-0.202029992413984	0.139567373376192	105425.104588533	118680.259192698	1135000	20000	33365000.5	-0.0174154276054454	7.07275490497909	0.681637629788171	0.421240416781377	0.568800000154908	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_6989	chr9	33450001	33475000	chr9	33450001	34455000	3prime	shared	0.087	0.04	-2.42872583423935	-2.12728631045082	98347.4382446505	95222.2273970734	1005000	25000	33462500.5	-0.010703758090145	7.35906676256113	0.289652983890533	0.597897871481603	0.722792935878362	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	TRUE	-0.00464414935715701	0.857997755181013	lost	both_discordant
stripe_6990	chr9	33835001	33865000	chr9	33835001	34980000	3prime	control_only	0.074	NA	-0.0824592718311976	NA	90212.2062444648	NA	1145000	30000	33850000.5	0.0107459858138383	7.49632982129848	0.254651433939561	0.620741127205103	0.741088896765276	FALSE	FALSE	unchanged	lost	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_6991	chr9	34235001	34255000	chr9	34235001	35370000	3prime	shared	0.028	0.0845	1.69914306015884	-3.18104346084875	110877.631340448	93060.0091882259	1135000	20000	34245000.5	-0.0348292112250921	6.87469173859878	2.26085468794373	0.152285404295631	0.272384303582406	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	TRUE	-0.0113864563439979	0.721875413669847	lost	both_discordant
stripe_6992	chr9	34380001	34400000	chr9	32630001	34400000	5prime	control_only	0.056	NA	-6.35053610527885	NA	94971.0889234543	NA	1770000	20000	34390000.5	0.031977931178473	7.19438039801447	2.05440707307268	0.171139658537129	0.296050322242943	FALSE	FALSE	unchanged	lost	low	FALSE	minimal	TRUE	0.0199059244138043	0.371743195878683	unchanged	both_discordant
stripe_6993	chr9	34380001	34400000	chr9	32705001	34400000	5prime	mutant_only	NA	0.048	NA	-5.92825639642806	NA	86109.3730194191	1695000	20000	34390000.5	0.0347252181524098	7.18160933988027	2.40504809864069	0.140621084606393	0.256046877559596	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_6994	chr9	34465001	34495000	chr9	33515001	34495000	5prime	shared	0.058	0.04	-0.318803065288492	-0.281948716793209	118245.180266449	110810.25622538	980000	30000	34480000.5	0.0201323923224598	7.52390841876438	0.909607163286386	0.354495980078452	0.506099141808691	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_6995	chr9	34480001	34505000	chr9	34480001	35365000	3prime	shared	0.002	0.003	60.2362598120666	61.1695752565322	397555.20002271	409513.17271037	885000	25000	34492500.5	-0.0554714264454762	7.84978302562228	8.08006465046836	0.0118172158505345	0.0403075881695002	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_6996	chr9	34640001	34660000	chr9	34640001	35010000	3prime	shared	0.0705	0.023	-16.8108178404743	-4.05521661394639	443097.864863464	544761.612564335	370000	20000	34650000.5	0.0171740378227171	6.96738971788295	0.613342929078252	0.445042580014515	0.590809167981244	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	TRUE	-0.00699984197778742	0.816912168529677	unchanged	both_concordant
stripe_6997	chr9	34730001	34750000	chr9	34045001	34750000	5prime	shared	0.042	0.008	0.682397173279797	9.47005845469985	442294.008558779	704345.459853784	705000	20000	34740000.5	-0.0111618517798304	7.25047580646716	0.258710550142353	0.617992893900371	0.739040048862795	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_6998	chr9	34845001	34870000	chr9	34365001	34870000	5prime	control_only	0.015	NA	-12.7158815076552	NA	563173.405272858	NA	505000	25000	34857500.5	-0.0294547073754397	7.61750169910136	2.13892017222961	0.163090304204582	0.286155351652458	FALSE	FALSE	unchanged	lost	low	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_6999	chr9	34845001	34870000	chr9	34565001	34870000	5prime	mutant_only	NA	0.015	NA	-3.16027548933213	NA	641453.784228427	305000	25000	34857500.5	-0.0395230467714763	7.40640793658836	3.58911884087853	0.0764971558315662	0.164008300068201	FALSE	FALSE	unchanged	gained	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_7000	chr9	35010001	35035000	chr9	33685001	35035000	5prime	shared	0.007	0.0065	-17.9041836758659	-25.5842388814595	191750.832965006	136892.761639603	1350000	25000	35022500.5	-0.0241640466433898	7.8268543887872	1.35967901624221	0.26078876725082	0.406051878729366	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	TRUE	-0.0321161001309683	0.223164036158729	lost	both_discordant
stripe_7001	chr9	35150001	35175000	chr9	34230001	35175000	5prime	shared	0.028	0.018	0.792814904901116	-2.03473222866344	191307.73698841	112549.542812308	945000	25000	35162500.5	-0.0401250544521751	7.39016070331851	2.24032673289547	0.154041168285794	0.274194023529241	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	TRUE	-0.0168601070894198	0.594287008382872	unchanged	both_concordant
stripe_7002	chr9	35525001	35545000	chr9	35125001	35545000	5prime	shared	0.0215	0.026	-2.25711961086789	-3.03536678555611	396021.887508868	333365.205020212	420000	20000	35535000.5	-0.090487872996204	7.29713351615019	17.357420359985	7.3737548132469e-4	0.00501028036712634	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	TRUE	-0.0986845626779485	0.00184112628461073	unchanged	both_concordant
stripe_7003	chr9	36905001	36925000	chr9	36905001	37340000	3prime	mutant_only	NA	0.069	NA	-7.34081283116325	NA	345825.978483211	435000	20000	36915000.5	0.0167084476397806	7.17155897439051	0.572762023665723	0.460232997042398	0.604002752482026	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_7004	chr9	37120001	37150000	chr9	36725001	37150000	5prime	mutant_only	NA	0.022	NA	3.53348470107932	NA	340802.068079922	425000	30000	37135000.5	0.00778662591300321	7.7872750807245	0.139338485694745	0.713870045653754	0.813156561043706	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	TRUE	-0.0238817701560811	0.342809780278273	unchanged	both_discordant
stripe_7005	chr9	37605001	37630000	chr9	36715001	37630000	5prime	shared	0.044	0.0275	1.40163281039716	1.47509792102855	153424.938635858	461837.580761897	915000	25000	37617500.5	-0.0413986655505104	7.52202824365382	4.03006361341978	0.062005591632424	0.140192989215207	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	TRUE	-0.0501295102270158	0.0964851191908149	unchanged	both_concordant
stripe_7006	chr9	40225001	40245000	chr9	40225001	40760000	3prime	shared	0.013	0.014	8.90590777540971	8.59066632565171	286502.97087347	245695.320336184	535000	20000	40235000.5	-0.0216403277163958	7.13460188185617	0.906339677131663	0.355338272630524	0.507105209595274	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	TRUE	-0.044284435159108	0.178552407442892	gained	both_discordant
stripe_7007	chr9	40320001	40340000	chr9	40320001	41165000	3prime	control_only	0.053	NA	-5.89190960154151	NA	320293.802475919	NA	845000	20000	40330000.5	-0.116365834863014	7.24598445798162	24.571945307156	1.4539671730762e-4	0.00151974993997969	TRUE	TRUE	down_in_mutant	lost	high	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_7008	chr9	40325001	40345000	chr9	40325001	41200000	3prime	mutant_only	NA	0.081	NA	-4.80755392739672	NA	272832.795860141	875000	20000	40335000.5	-0.126542165231766	7.32764287490441	26.8923558955986	9.19977195330067e-5	0.00106789793807526	TRUE	TRUE	down_in_mutant	gained	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_7009	chr9	40425001	40445000	chr9	40425001	40965000	3prime	shared	0.0965	0.0965	-14.6505468444488	-1.81466357159241	408352.20691048	252473.818934315	540000	20000	40435000.5	-0.123964613321116	7.32307050362153	37.7831898856308	1.4457138961777e-5	2.8043045075594e-4	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_7010	chr9	40525001	40545000	chr9	40525001	41210000	3prime	shared	0.086	0.0705	-2.08661880851797	1.47994776042637	319642.8130966	213467.814754785	685000	20000	40535000.5	-0.0799437388287729	7.02087709025239	10.7595786548355	0.00474490903634998	0.0200313427874775	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_7011	chr9	40565001	40585000	chr9	40300001	40585000	5prime	control_only	0.015	NA	4.5045048850839	NA	840990.291025084	NA	285000	20000	40575000.5	-0.117178742003815	7.32947724985788	29.2046031204492	5.97880757536382e-5	7.6910629385701e-4	TRUE	TRUE	down_in_mutant	lost	high	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_7012	chr9	40800001	40825000	chr9	40800001	41155000	3prime	shared	0.03	0.02	1.63060942721289	3.47020982968371	349180.675771312	285043.876350567	355000	25000	40812500.5	0.0162492293256589	7.08895652178957	0.55672226916939	0.466474515298945	0.610725337880732	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_7013	chr9	40970001	40990000	chr9	40195001	40990000	5prime	shared	0.057	0.0635	0.856181134056118	1.28814449371144	156860.329623372	140773.561707768	795000	20000	40980000.5	0.0130657970276471	6.89457160494339	0.334601344231694	0.571066382352304	0.701114904017878	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	TRUE	0.0203974890594802	0.512819102908031	lost	both_discordant
stripe_7014	chr9	41190001	41210000	chr9	40300001	41210000	5prime	shared	0.011	0.0215	7.95186446301328	2.28232400715853	314006.355952345	233406.18809555	910000	20000	41200000.5	-0.0677562023070928	7.49896311196071	8.17638090977818	0.0114121281300943	0.0392162221197784	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	TRUE	-0.0427898729035595	0.140539299335517	unchanged	both_concordant
stripe_7015	chr9	41220001	41245000	chr9	41220001	41830000	3prime	shared	0.0665	0.043	1.0763568267258	-0.933888868400238	163376.347247085	131957.209045614	610000	25000	41232500.5	0.276852592089702	7.27321614627803	159.106765486478	1.0768657547061e-9	5.29171831862578e-7	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_7016	chr9	41430001	41460000	chr9	40290001	41460000	5prime	mutant_only	NA	0.0435	NA	-0.0724463558420266	NA	117370.492112871	1170000	30000	41445000.5	0.325602585797555	7.61697469259334	219.339805483498	1.0144132868867901e-10	1.52967203348469e-7	TRUE	TRUE	up_in_mutant	gained	high	TRUE	weak	TRUE	0.338217909531636	6.88755835057415e-6	gained	both_concordant
stripe_7017	chr9	41940001	41955000	chr9	40960001	41955000	5prime	shared	0.01	0.006	16.4525005927727	27.89213866446	187704.504934525	192317.096506654	995000	15000	41947500.5	0.289215915853912	6.73011813910839	139.951173115831	2.72094226504547e-9	9.06724129098131e-7	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	TRUE	0.221492440409015	1.45557719806797e-5	unchanged	both_concordant
stripe_7018	chr9	42320001	42340000	chr9	42320001	43235000	3prime	shared	0.092	0.086	-1.8519324692816	0.705858152585811	103904.156040876	170787.230564983	915000	20000	42330000.5	0.0863362302555743	7.04613252572158	11.9368685002724	0.00328518881839558	0.015104350903062	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_7019	chr9	42550001	42580000	chr9	42550001	43205000	3prime	control_only	0.077	NA	-1.83704406791726	NA	198555.264208943	NA	655000	30000	42565000.5	0.141236308462091	7.68024649988806	51.8996851961256	2.17984750677786e-6	7.82690264214246e-5	TRUE	TRUE	up_in_mutant	lost	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_7020	chr9	42785001	42805000	chr9	41685001	42805000	5prime	mutant_only	NA	0.087	NA	-1.3540623750155	NA	98823.805144975	1120000	20000	42795000.5	0.119455075932531	6.81413954965938	29.8087959466575	5.36236412806719e-5	7.0447233243603e-4	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_7021	chr9	42935001	42950000	chr9	42015001	42950000	5prime	shared	0.018	0.019	7.08315615188748	8.73794990632176	144810.034778548	154019.194552177	935000	15000	42942500.5	0.180401061740422	6.86903412877767	56.9233948915069	1.22384664583463e-6	5.23746212721592e-5	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	TRUE	0.18201744705469	6.55380776435634e-5	unchanged	both_concordant
stripe_7022	chr9	42980001	43005000	chr9	42980001	43220000	3prime	shared	0.056	0.0695	3.24295993915234	2.69872192211462	369452.128953643	307835.137389467	240000	25000	42992500.5	0.0379246837310037	7.18761023153006	2.02943307571531	0.173612376688819	0.299064460989316	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_7023	chr9	43090001	43110000	chr9	42015001	43110000	5prime	mutant_only	NA	0.061	NA	-0.254549779794389	NA	162569.190156949	1095000	20000	43100000.5	0.118084678964081	7.17987442813096	31.5004130275698	3.98493370509812e-5	5.7481303992716e-4	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	TRUE	0.104324459708809	9.3757428655347e-4	gained	both_concordant
stripe_7024	chr9	43275001	43300000	chr9	42320001	43300000	5prime	shared	0.087	0.0555	-0.511543503838292	2.04368073576457	113374.633012983	410129.518337111	980000	25000	43287500.5	0.0781096310135558	7.25432113952694	14.7582715345032	0.0014554598070129	0.00823978052034721	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_7025	chr9	43315001	43345000	chr9	43315001	44085000	3prime	shared	0.0395	0.025	1.46664284974728	3.37925424802925	155874.780676041	139099.965265901	770000	30000	43330000.5	0.137922278818643	7.62766022684545	38.414894794113	1.31458103468123e-5	2.6047787114611e-4	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_7026	chr9	43735001	43760000	chr9	43735001	44510000	3prime	shared	0.075	0.071	0.48156190783146	0.607733215208819	176855.842303312	211977.555662795	775000	25000	43747500.5	0.120072930197152	7.2873129977309	25.6147053337753	1.1797391871767e-4	0.00129232283356283	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	TRUE	0.098647880332237	0.00467085613270257	lost	both_discordant
stripe_7027	chr9	43825001	43850000	chr9	43055001	43850000	5prime	mutant_only	NA	0.073	NA	-1.22848882544747	NA	118273.810049043	795000	25000	43837500.5	0.12804460527184	7.33382384942508	33.4801593684806	2.85401861079255e-5	4.4664482335778e-4	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_7028	chr9	43965001	43995000	chr9	43965001	44420000	3prime	control_only	0.044	NA	0.462204896330646	NA	212308.985461843	NA	455000	30000	43980000.5	0.0793446955377726	7.51975574026118	12.1877209137349	0.00304461502126819	0.0141949958727823	TRUE	TRUE	up_in_mutant	lost	low	FALSE	minimal	TRUE	0.0855174347261735	0.0181497925717778	lost	both_concordant
stripe_7029	chr9	44070001	44090000	chr9	44070001	45125000	3prime	shared	0.032	0.06	1.04574118357223	1.440645581617	227368.323406626	280145.561602812	1055000	20000	44080000.5	-0.0621315698155192	7.22721903380956	4.73864264809963	0.0449132115089745	0.110316862294914	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_7030	chr9	44070001	44090000	chr9	44070001	45130000	3prime	mutant_only	NA	0.0455	NA	-0.179738970687606	NA	164951.929393486	1060000	20000	44080000.5	-0.0617633861754399	7.22780454012628	4.70551661868492	0.0455783273995594	0.111428806388774	FALSE	FALSE	unchanged	gained	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_7031	chr9	44465001	44485000	chr9	44465001	45145000	3prime	shared	0.019	0.063	1.40141739850156	-4.79717505677624	395464.426137946	379954.692942056	680000	20000	44475000.5	-0.0208056648236781	7.48777443127273	1.17380136556022	0.294779996360467	0.442054592198046	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	TRUE	-0.0173571930339864	0.435478772562071	unchanged	both_concordant
