stripe_id	chr	pos1	pos2	chr2	pos3	pos4	direction_type	source	pval_ctrl	pval_mut	stripiness_ctrl	stripiness_mut	mean_ctrl	mean_mut	stripe_length	stripe_width	anchor_center	logFC	logCPM	F	PValue	FDR	significant_FDR05	significant_FDR10	direction_edgeR	direction	direction_confidence	direction_consistent	effect_category	stripe_length_kb	anchor_width_kb	plot_cat	FDR_safe	distance_to_tss	nearest_gene_id	nearest_gene	nearest_coding_dist	nearest_coding_id	nearest_coding_gene	body_genes	body_gene_count	h3k27ac	h3k27me3	h3k4me1	h3k4me3	bivalent	anchor_type
stripe_5949	chr6	111135001	111155000	chr6	110115001	111155000	5prime	shared	0.078	0.081	1.57654573483478	1.0675916442811	106441.11429293	123652.130835048	1040000	20000	111145000.5	0.136098729050928	6.37313923874105	25.6663190170941	0.000116776543757415	0.00128663662785636	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	1040	20	Unchanged	0.00128663662785636	489419	108073	Grm7	489419	108073	Grm7	Grm7	1	FALSE	FALSE	FALSE	FALSE	FALSE	Other
stripe_5950	chr6	111360001	111380000	chr6	111360001	111885000	3prime	mutant_only	NA	0.096	NA	1.6658959757483	NA	137402.025272622	525000	20000	111370000.5	0.216037488081336	6.39941206923015	44.2613613268535	5.73455925665515e-06	0.000144264287647799	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	525	20	Gained (High)	0.000144264287647799	714419	108073	Grm7	714419	108073	Grm7	NA	0	FALSE	TRUE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_5951	chr6	111430001	111455000	chr6	111430001	112330000	3prime	mutant_only	NA	0.0685	NA	-2.49790030321313	NA	73225.4130174413	900000	25000	111442500.5	0.17489104176888	6.99055620010023	59.0573407127349	9.69454542134545e-07	4.64016196758034e-05	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	900	25	Gained (High)	4.64016196758034e-05	755707	67336	1700054K19Rik	784419	108073	Grm7	Lmcd1	1	FALSE	TRUE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_5952	chr6	111650001	111665000	chr6	111210001	111665000	5prime	mutant_only	NA	0.096	NA	-1.10513603828274	NA	146473.38752571	455000	15000	111657500.5	0.144721412616029	5.87382213658761	19.4188742707783	0.00044742166690074	0.00340696808546008	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	455	15	Gained (High)	0.00340696808546008	545707	67336	1700054K19Rik	608757	30937	Lmcd1	NA	0	FALSE	FALSE	FALSE	FALSE	FALSE	Other
stripe_5953	chr6	111865001	111885000	chr6	111220001	111885000	5prime	shared	0.049	0.029	1.21911896451366	5.89236356901316	208002.168045581	282442.899736511	665000	20000	111875000.5	0.103605144764843	6.71901589472308	14.1453504598663	0.0017244129932098	0.00935982928788616	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	665	20	Unchanged	0.00935982928788616	325707	67336	1700054K19Rik	388757	30937	Lmcd1	NA	0	FALSE	TRUE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_5954	chr6	111865001	111885000	chr6	111865001	112195000	3prime	mutant_only	NA	0.0875	NA	0.335032078506386	NA	321163.787093439	330000	20000	111875000.5	0.155242525328996	6.10377245232631	25.4435609630075	0.000122044501265999	0.00132487484364018	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	330	20	Gained (High)	0.00132487484364018	325707	67336	1700054K19Rik	388757	30937	Lmcd1	NA	0	FALSE	TRUE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_5955	chr6	112080001	112100000	chr6	110535001	112100000	5prime	mutant_only	NA	0.039	NA	-3.30142329940714	NA	53985.098103093	1565000	20000	112090000.5	0.213488623687422	6.92429707778535	81.8123336260431	1.14764702276201e-07	1.05741327559735e-05	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	1565	20	Gained (High)	1.05741327559735e-05	110707	67336	1700054K19Rik	173757	30937	Lmcd1	Grm7	1	FALSE	TRUE	FALSE	FALSE	FALSE	Polycomb
stripe_5956	chr6	113075001	113100000	chr6	112775001	113100000	5prime	shared	0.075	0.0825	-2.80607426173861	-0.212886863379136	454850.601004645	228387.013012464	325000	25000	113087500.5	-0.00182512905154652	6.98126727561271	0.00561934437353548	0.941179878606126	0.965410087003305	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	325	25	Unchanged	0.965410087003305	0	72895	Setd5	0	72895	Setd5	Setd5,Srgap3,Thumpd3	3	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_5957	chr6	113075001	113100000	chr6	112795001	113100000	5prime	mutant_only	NA	0.053	NA	-1.44167116985267	NA	410746.953134507	305000	25000	113087500.5	-0.00125441125640721	6.96325843048802	0.00250768362986141	0.960684963156935	0.976734555167329	FALSE	FALSE	unchanged	gained	low	FALSE	minimal	305	25	Gained (Low)	0.976734555167329	0	72895	Setd5	0	72895	Setd5	Setd5,Srgap3,Thumpd3	3	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_5958	chr6	113180001	113195000	chr6	113180001	113525000	3prime	shared	0.079	0.069	-3.96591914707922	-3.6999823356351	393927.078205955	333190.248917666	345000	15000	113187500.5	0.0238572211099934	6.28619277414163	0.764743743762338	0.394867166643425	0.544619799514134	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	345	15	Unchanged	0.544619799514134	383	269788	Lhfpl4	383	269788	Lhfpl4	Arpc4,Brpf1,Camk1,Cidec,Cpne9,Creld1,Il17rc,Il17re,Jagn1,Lhfpl4,Mtmr14,Ogg1,Prrt3,Rpusd3,Tada3,Ttll3	16	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_5959	chr6	113230001	113245000	chr6	112750001	113245000	5prime	control_only	0.099	NA	-3.51128369627294	NA	225923.736540477	NA	495000	15000	113237500.5	0.0080147565485506	6.31980077041915	0.078640689243249	0.782764373390921	0.859156966844974	FALSE	FALSE	unchanged	lost	low	FALSE	minimal	495	15	Lost (Low)	0.859156966844974	0	97287	Mtmr14	0	97287	Mtmr14	Lhfpl4,Mtmr14,Setd5,Srgap3,Thumpd3	5	FALSE	FALSE	TRUE	FALSE	FALSE	Other
stripe_5960	chr6	113370001	113390000	chr6	112775001	113390000	5prime	control_only	0.086	NA	-3.28624243125096	NA	187140.317137416	NA	615000	20000	113380000.5	-0.0299703531934721	6.91903185707143	1.80710381022502	0.19772519574814	0.329011339215396	FALSE	FALSE	unchanged	lost	low	TRUE	minimal	615	20	Lost (Low)	0.329011339215396	0	68089	Arpc4	0	68089	Arpc4	Arpc4,Brpf1,Camk1,Cpne9,Lhfpl4,Mtmr14,Ogg1,Setd5,Srgap3,Tada3,Thumpd3,Ttll3	12	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_5961	chr6	113435001	113455000	chr6	113435001	114085000	3prime	shared	0.0605	0.057	0.542617458007128	2.01461134449057	215741.694251584	258511.649512988	650000	20000	113445000.5	-0.0195992266464011	6.9451920090817	0.819291754898937	0.37890042830626	0.531470039399704	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	650	20	Unchanged	0.531470039399704	0	67767	Jagn1	0	67767	Jagn1	Atp2b2,Brk1,Cidec,Creld1,Emc3,Fancd2,Fancd2os,Ghrl,Il17rc,Il17re,Irak2,Jagn1,Prrt3,Sec13,Tatdn2,Vhl	16	FALSE	FALSE	TRUE	FALSE	FALSE	Other
stripe_5962	chr6	113440001	113460000	chr6	113005001	113460000	5prime	control_only	0.099	NA	-6.46823862744379	NA	289215.219665652	NA	455000	20000	113450000.5	-0.0446314722895797	6.70821282635249	3.73931433230084	0.0711532485270161	0.155352664363932	FALSE	FALSE	unchanged	lost	low	TRUE	minimal	455	20	Lost (Low)	0.155352664363932	0	67767	Jagn1	0	67767	Jagn1	Arpc4,Brpf1,Camk1,Cidec,Cpne9,Il17re,Jagn1,Lhfpl4,Mtmr14,Ogg1,Rpusd3,Setd5,Tada3,Thumpd3,Ttll3	15	TRUE	FALSE	TRUE	FALSE	FALSE	Other
stripe_5963	chr6	113480001	113510000	chr6	112680001	113510000	5prime	shared	0.0905	0.069	-2.10709012405577	-3.71185087622633	162817.675700376	249629.003658191	830000	30000	113495000.5	-0.0139946302079725	7.58714596569316	0.481523914278559	0.497747803245005	0.637847541328049	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	830	30	Unchanged	0.637847541328049	0	210673	Prrt3	0	210673	Prrt3	Arpc4,Brpf1,Camk1,Cidec,Cpne9,Creld1,Il17rc,Il17re,Jagn1,Lhfpl4,Mtmr14,Ogg1,Prrt3,Rad18,Rpusd3,Setd5,Srgap3,Tada3,Thumpd3,Ttll3	20	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_5964	chr6	113605001	113630000	chr6	112710001	113630000	5prime	shared	0.065	0.07	0.156972418352554	0.358615156787394	121668.371690151	110052.438698688	920000	25000	113617500.5	-0.00203201527237686	7.24956727895552	0.00909601553644722	0.925210339233503	0.956886279160703	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	920	25	Unchanged	0.956886279160703	0	22346	Vhl	0	22346	Vhl	Arpc4,Brk1,Brpf1,Camk1,Cidec,Cpne9,Creld1,Emc3,Fancd2,Fancd2os,Il17rc,Il17re,Jagn1,Lhfpl4,Mtmr14,Ogg1,Prrt3,Rpusd3,Setd5,Srgap3,Tada3,Thumpd3,Ttll3,Vhl	24	FALSE	FALSE	TRUE	TRUE	FALSE	Other
stripe_5965	chr6	113605001	113630000	chr6	113605001	114040000	3prime	mutant_only	NA	0.095	NA	0.71287287366646	NA	181739.324618306	435000	25000	113617500.5	0.0197187628475072	6.98999606944896	0.755052658307099	0.39780994374738	0.547062890925735	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	435	25	Gained (Low)	0.547062890925735	0	22346	Vhl	0	22346	Vhl	Ghrl,Irak2,Sec13,Tatdn2,Vhl	5	FALSE	FALSE	TRUE	TRUE	FALSE	Other
stripe_5966	chr6	114065001	114085000	chr6	113605001	114085000	5prime	shared	0.014	0.021	38.4286040066434	18.159914848779	386992.437428236	221112.437171524	480000	20000	114075000.5	-0.0134687321261309	7.3066516497116	0.366041099357533	0.553708598997983	0.685947240876325	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	480	20	Unchanged	0.685947240876325	22387	11941	Atp2b2	22387	11941	Atp2b2	Atp2b2,Ghrl,Irak2,Sec13,Tatdn2,Vhl	6	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_5967	chr6	114075001	114095000	chr6	114075001	114490000	3prime	shared	0.045	0.023	1.8442111317896	5.06222928998695	219722.274700832	192743.643331439	415000	20000	114085000.5	0.184949969922141	6.77902712285738	41.7422653695995	8.11192169610106e-06	0.00018862137167811	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	415	20	Unchanged	0.00018862137167811	32387	11941	Atp2b2	32387	11941	Atp2b2	Hrh1,Slc6a1,Slc6a11	3	FALSE	TRUE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_5968	chr6	114720001	114740000	chr6	114720001	115615000	3prime	shared	0.066	0.038	-0.559076160537293	3.06264141343744	106148.278317888	229631.363025952	895000	20000	114730000.5	0.101237823668325	7.05561038973647	20.5572500656921	0.000344067304604023	0.00282418719625418	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	895	20	Unchanged	0.00282418719625418	76903	74244	Atg7	76903	74244	Atg7	Mkrn2,Mkrn2os,Pparg,Syn2,Tamm41,Timp4,Tsen2,Vgll4	8	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_5969	chr6	114925001	114945000	chr6	114925001	116210000	3prime	shared	0.028	0.0415	5.55816039465932	2.55847246413657	133575.992177939	156018.011186939	1285000	20000	114935000.5	-0.0455038408757717	7.2367639163384	4.26262348114443	0.055670725838759	0.129325219085248	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	1285	20	Unchanged	0.129325219085248	24993	232334	Vgll4	24993	232334	Vgll4	Cand2,Efcab12,H1f8,Ift122,Mbd4,Mkrn2,Mkrn2os,Plxnd1,Pparg,Raf1,Rho,Rpl32,Syn2,Tamm41,Timp4,Tmcc1,Tmem40,Tsen2,Vgll4,Washc2	20	TRUE	FALSE	TRUE	FALSE	FALSE	Active_Enhancer
stripe_5970	chr6	115025001	115055000	chr6	115025001	115750000	3prime	control_only	0.095	NA	-12.247170687441	NA	195436.720274376	NA	725000	30000	115040000.5	-0.0986519424589215	7.85683554189166	24.2134227793093	0.000156434229640132	0.00159542494646848	TRUE	TRUE	down_in_mutant	lost	high	TRUE	minimal	725	30	Lost (High)	0.00159542494646848	0	68971	Tamm41	0	68971	Tamm41	Mkrn2,Mkrn2os,Pparg,Raf1,Syn2,Tamm41,Timp4,Tsen2	8	FALSE	FALSE	TRUE	FALSE	FALSE	Other
stripe_5971	chr6	115025001	115060000	chr6	115025001	115445000	3prime	mutant_only	NA	0.0455	NA	-0.712495617049411	NA	241305.289093938	420000	35000	115042500.5	-0.0818266101284518	7.90676028627851	17.4755225138995	0.000715931845545881	0.00492122202138202	TRUE	TRUE	down_in_mutant	gained	low	FALSE	minimal	420	35	Gained (Low)	0.00492122202138202	0	68971	Tamm41	0	68971	Tamm41	Pparg,Syn2,Tamm41,Timp4	4	FALSE	FALSE	TRUE	FALSE	FALSE	Other
stripe_5972	chr6	115275001	115295000	chr6	115275001	115745000	3prime	control_only	0.0555	NA	-7.33420757933983	NA	299151.616125181	NA	470000	20000	115285000.5	-0.0299917841012473	6.91522447956614	1.7584154023928	0.203559706380421	0.336760106795299	FALSE	FALSE	unchanged	lost	low	TRUE	minimal	470	20	Lost (Low)	0.336760106795299	22795	110595	Timp4	22795	110595	Timp4	Mkrn2,Mkrn2os,Pparg,Raf1,Tsen2	5	TRUE	FALSE	TRUE	FALSE	FALSE	Active_Enhancer
stripe_5973	chr6	115530001	115550000	chr6	115000001	115550000	5prime	shared	0.0125	0.0185	14.9997172088393	10.6979359726056	249714.820498934	206875.759469159	550000	20000	115540000.5	-0.0449624587230853	7.20340761304656	3.9125570624077	0.0655257775640391	0.146340530450805	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	550	20	Unchanged	0.146340530450805	0	381802	Tsen2	0	381802	Tsen2	Pparg,Syn2,Tamm41,Timp4,Tsen2	5	FALSE	FALSE	TRUE	FALSE	FALSE	Other
stripe_5974	chr6	115835001	115855000	chr6	114865001	115855000	5prime	shared	0.0425	0.027	-1.27615085996341	0.455435058016263	136014.394033183	100836.456291797	990000	20000	115845000.5	0.0127989039414832	6.84968926629879	0.214865046194356	0.649263492120971	0.763848769177754	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	990	20	Unchanged	0.763848769177754	0	81896	Ift122	0	81896	Ift122	Cand2,Efcab12,Ift122,Mbd4,Mkrn2,Mkrn2os,Pparg,Raf1,Rpl32,Syn2,Tamm41,Timp4,Tmem40,Tsen2,Vgll4	15	TRUE	FALSE	TRUE	FALSE	FALSE	Other
stripe_5975	chr6	115835001	115855000	chr6	115835001	116570000	3prime	control_only	0.095	NA	-10.9232498405795	NA	197188.722643248	NA	735000	20000	115845000.5	-0.0568219790201211	6.8164542209046	6.90091898026106	0.018379577207811	0.0563543525785252	FALSE	TRUE	unchanged	lost	high	TRUE	minimal	735	20	Lost (High)	0.0563543525785252	0	81896	Ift122	0	81896	Ift122	Alox5,Efcab12,H1f8,Ift122,Marchf8,Mbd4,Or13a1,Or6d12,Or6d13,Or6d14,Plxnd1,Rho,Tmcc1,Washc2,Zfand4	15	TRUE	FALSE	TRUE	FALSE	FALSE	Other
stripe_5976	chr6	115835001	115855000	chr6	115835001	116420000	3prime	mutant_only	NA	0.061	NA	-11.0526696835784	NA	212967.749309556	585000	20000	115845000.5	-0.0510981785618505	6.79653209236793	5.51308719224874	0.0321530101712143	0.0860805755959311	FALSE	TRUE	unchanged	gained	low	FALSE	minimal	585	20	Gained (Low)	0.0860805755959311	0	81896	Ift122	0	81896	Ift122	Efcab12,H1f8,Ift122,Marchf8,Mbd4,Plxnd1,Rho,Tmcc1,Washc2,Zfand4	10	TRUE	FALSE	TRUE	FALSE	FALSE	Other
stripe_5977	chr6	115890001	115910000	chr6	115890001	116265000	3prime	shared	0.008	0.009	15.4322813402493	12.6802585914235	510587.052498287	390366.243458309	375000	20000	115900000.5	-0.0303996029999936	7.28136857177198	1.81529474181828	0.196764587382496	0.328059663785654	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	375	20	Unchanged	0.328059663785654	21747	212541	Rho	21747	212541	Rho	H1f8,Plxnd1,Rho,Tmcc1,Washc2,Zfand4	6	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_5978	chr6	116115001	116135000	chr6	115615001	116135000	5prime	mutant_only	NA	0.0415	NA	2.57073652818871	NA	382684.139131426	520000	20000	116125000.5	-0.0304861252194252	7.30287129389141	2.06786047438459	0.169825790164275	0.294607177995028	FALSE	FALSE	unchanged	gained	low	FALSE	minimal	520	20	Gained (Low)	0.294607177995028	58485	330401	Tmcc1	58485	330401	Tmcc1	Cand2,Efcab12,H1f8,Ift122,Mbd4,Plxnd1,Raf1,Rho,Rpl32,Tmem40	10	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_5979	chr6	116255001	116280000	chr6	116255001	116715000	3prime	shared	0.063	0.062	0.236514924745598	1.34793610318822	241390.770792289	333941.597685851	460000	25000	116267500.5	-0.0624252895005798	6.98270897198868	6.87471624514058	0.0185669157692225	0.0568578047922472	FALSE	TRUE	unchanged	unchanged	medium	NA	minimal	460	25	Unchanged	0.0568578047922472	0	67492	Zfand4	0	67492	Zfand4	Alox5,Depp1,Marchf8,Or13a1,Or6d12,Or6d13,Or6d14,Or6d15,Rassf4,Zfand4,Zfp422	11	FALSE	FALSE	TRUE	FALSE	FALSE	Other
stripe_5980	chr6	116605001	116635000	chr6	116005001	116635000	5prime	control_only	0.0625	NA	0.808927889889136	NA	141980.075435617	NA	630000	30000	116620000.5	-0.0383710586477749	6.9922949462931	2.89357115373089	0.108406683507561	0.211169572974163	FALSE	FALSE	unchanged	lost	low	TRUE	minimal	630	30	Lost (Low)	0.211169572974163	0	67255	Zfp422	0	67255	Zfp422	Alox5,Marchf8,Or13a1,Or6d12,Or6d13,Or6d14,Or6d15,Tmcc1,Washc2,Zfand4,Zfp422	11	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_5981	chr6	116765001	116785000	chr6	116765001	118230000	3prime	control_only	0.039	NA	0.57712886313416	NA	71637.7396166324	NA	1465000	20000	116775000.5	-0.0452734325033207	6.83188621255501	2.44662598401638	0.137462801221985	0.251798784246335	FALSE	FALSE	unchanged	lost	low	TRUE	minimal	1465	20	Lost (Low)	0.251798784246335	48087	319776	Tmem72	48087	319776	Tmem72	Csgalnact2,Cxcl12,Fxyd4,Hnrnpf,Rasgef1a,Ret,Zfp239,Zfp637	8	FALSE	FALSE	FALSE	FALSE	FALSE	Other
stripe_5982	chr6	117925001	117945000	chr6	117925001	119400000	3prime	shared	0.08	0.066	-1.35723752727743	-2.0314737197045	113052.73738127	233468.510169538	1475000	20000	117935000.5	-0.0358676080536052	6.90434675646742	1.99741336371909	0.176848268891444	0.30350374621626	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	1475	20	Unchanged	0.30350374621626	0	108017	Fxyd4	0	108017	Fxyd4	Ankrd26,Bms1,Cacna1c,Cacna2d4,Csgalnact2,Dcp1b,Fxyd4,Lrtm2,Rasgef1a,Ret,Zfp248,Zfp9	12	FALSE	FALSE	TRUE	FALSE	FALSE	Other
stripe_5983	chr6	118170001	118190000	chr6	118170001	118515000	3prime	shared	0.065	0.086	-1.43170144544691	-2.31404639815139	225836.453326158	180416.087876927	345000	20000	118180000.5	0.0951872622366356	6.72086164320154	14.5386191689658	0.00154597600918799	0.00862474582809845	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	345	20	Unchanged	0.00862474582809845	7717	19713	Ret	7717	19713	Ret	Bms1,Ret,Zfp248,Zfp9	4	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_5984	chr6	118445001	118480000	chr6	118445001	119105000	3prime	mutant_only	NA	0.0925	NA	0.228941188776014	NA	147950.407005576	660000	35000	118462500.5	-0.0134902105811919	7.39381695591212	0.486082824943898	0.495749716992418	0.636171860019344	FALSE	FALSE	unchanged	gained	low	FALSE	minimal	660	35	Gained (Low)	0.636171860019344	0	72720	Zfp248	0	72720	Zfp248	Ankrd26,Zfp248,Zfp9	3	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_5985	chr6	118720001	118740000	chr6	118720001	120440000	3prime	shared	0.044	0.022	-20.2899659678133	-24.9869071835887	210544.810676375	299944.424955297	1720000	20000	118730000.5	0.0140705857368941	7.4424086813091	0.401018008056002	0.535568201536612	0.668117595080416	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	1720	20	Unchanged	0.668117595080416	157774	232339	Ankrd26	157774	232339	Ankrd26	Adipor2,B4galnt3,Cacna1c,Cacna2d4,Ccdc77,Dcp1b,Erc1,Fbxl14,Kdm5a,Lrtm2,Ninj2,Rad52,Wnk1,Wnt5b	14	TRUE	FALSE	TRUE	FALSE	FALSE	Active_Enhancer
stripe_5986	chr6	118990001	119010000	chr6	118600001	119010000	5prime	shared	0.024	0.024	-12.3970316527961	-13.8083667630866	462796.094999612	414490.793710208	410000	20000	119000000.5	0.0188685693896944	7.13140220188439	0.572441240406176	0.460356459563699	0.604002752482026	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	410	20	Unchanged	0.604002752482026	165252	319618	Dcp1b	165252	319618	Dcp1b	NA	0	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_5987	chr6	119060001	119085000	chr6	118600001	119085000	5prime	mutant_only	NA	0.019	NA	-90.5875262218492	NA	551495.771292347	485000	25000	119072500.5	0.00549146785612331	7.80687072283687	0.0805371661978543	0.780233380897299	0.857762000662164	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	485	25	Gained (Low)	0.857762000662164	90252	319618	Dcp1b	90252	319618	Dcp1b	NA	0	TRUE	FALSE	TRUE	FALSE	FALSE	Active_Enhancer
stripe_5988	chr6	119090001	119110000	chr6	118600001	119110000	5prime	mutant_only	NA	0.0065	NA	-25.4602615442038	NA	426577.213106675	510000	20000	119100000.5	0.00575314209006748	7.61524079663066	0.0742684236121129	0.788728310857252	0.863303671315674	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	510	20	Gained (Low)	0.863303671315674	65252	319618	Dcp1b	65252	319618	Dcp1b	NA	0	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Enhancer
stripe_5989	chr6	119140001	119160000	chr6	119140001	120375000	3prime	control_only	0.076	NA	-0.801753119310604	NA	91257.789007947	NA	1235000	20000	119150000.5	0.0219581521421367	6.88068201343768	0.747434873095875	0.400146662425974	0.549456231136709	FALSE	FALSE	unchanged	lost	low	FALSE	minimal	1235	20	Lost (Low)	0.549456231136709	15252	319618	Dcp1b	15252	319618	Dcp1b	Adipor2,B4galnt3,Cacna1c,Cacna2d4,Ccdc77,Dcp1b,Erc1,Fbxl14,Kdm5a,Lrtm2,Ninj2,Rad52,Wnk1,Wnt5b	14	FALSE	FALSE	FALSE	FALSE	FALSE	Other
stripe_5990	chr6	119140001	119160000	chr6	119140001	120490000	3prime	mutant_only	NA	0.087	NA	-0.747022165193648	NA	73356.1705420029	1350000	20000	119150000.5	0.0234585188379598	6.90022528592944	0.831061029334216	0.375582332079135	0.52771966636586	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	1350	20	Gained (Low)	0.52771966636586	15252	319618	Dcp1b	15252	319618	Dcp1b	Adipor2,B4galnt3,Cacna1c,Cacna2d4,Ccdc77,Dcp1b,Erc1,Fbxl14,Il17ra,Kdm5a,Lrtm2,Ninj2,Rad52,Wnk1,Wnt5b	15	FALSE	FALSE	FALSE	FALSE	FALSE	Other
stripe_5991	chr6	119165001	119180000	chr6	118505001	119180000	5prime	mutant_only	NA	0.06	NA	-17.5888829277908	NA	149698.543560827	675000	15000	119172500.5	0.0175454644357106	6.73795059802675	0.534793069547439	0.475240293468245	0.619197671608454	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	675	15	Gained (Low)	0.619197671608454	0	319618	Dcp1b	0	319618	Dcp1b	Ankrd26,Dcp1b	2	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_5992	chr6	119215001	119245000	chr6	119215001	119695000	3prime	shared	0.043	0.019	9.60851982963617	13.013272976509	332166.336517766	377050.37258414	480000	30000	119230000.5	0.0269282409289531	7.76032477697223	1.69218122672694	0.211853433763074	0.348021319426704	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	480	30	Unchanged	0.348021319426704	0	319734	Cacna2d4	0	319734	Cacna2d4	Adipor2,Cacna2d4,Fbxl14,Lrtm2,Wnt5b	5	FALSE	FALSE	TRUE	FALSE	FALSE	Other
stripe_5993	chr6	119330001	119350000	chr6	118790001	119350000	5prime	shared	0.0715	0.027	-4.9672679062452	-3.34963264281259	310715.040764741	218406.769708024	560000	20000	119340000.5	-0.00801509543093705	7.15690386068902	0.14872018500989	0.704872749515361	0.805771872933891	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	560	20	Unchanged	0.805771872933891	0	211187	Lrtm2	0	211187	Lrtm2	Cacna1c,Cacna2d4,Dcp1b,Lrtm2	4	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_5994	chr6	119430001	119450000	chr6	118510001	119450000	5prime	control_only	0.0815	NA	-7.10092363759309	NA	125700.707299543	NA	940000	20000	119440000.5	0.0176287412874796	7.14453653891231	0.664862110159381	0.42689625434996	0.574101859298222	FALSE	FALSE	unchanged	lost	low	FALSE	minimal	940	20	Lost (Low)	0.574101859298222	12296	68465	Adipor2	12296	68465	Adipor2	Adipor2,Ankrd26,Cacna1c,Cacna2d4,Dcp1b,Lrtm2	6	FALSE	TRUE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_5995	chr6	119430001	119450000	chr6	118595001	119450000	5prime	mutant_only	NA	0.076	NA	-6.70775346007045	NA	113600.455878194	855000	20000	119440000.5	0.0297288401388863	7.08203838434428	1.87581180056912	0.189847122349938	0.319197796268567	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	855	20	Gained (Low)	0.319197796268567	12296	68465	Adipor2	12296	68465	Adipor2	Adipor2,Cacna1c,Cacna2d4,Dcp1b,Lrtm2	5	FALSE	TRUE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_5996	chr6	119480001	119505000	chr6	119480001	120345000	3prime	shared	0.009	0.007	19.0804821045542	18.9611555510419	197342.72082491	164020.911397552	865000	25000	119492500.5	0.0935968703269396	7.69185862216384	19.5686641221802	0.000432000562672323	0.00331695432026843	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	865	25	Unchanged	0.00331695432026843	332	101358	Fbxl14	332	101358	Fbxl14	B4galnt3,Erc1,Ninj2,Rad52,Wnk1,Wnt5b	6	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_5997	chr6	119770001	119790000	chr6	119770001	120495000	3prime	mutant_only	NA	0.099	NA	-9.65857036908748	NA	209540.677986787	725000	20000	119780000.5	-0.00797489149213969	7.13673328870403	0.131477302284807	0.721680584561202	0.818763673818781	FALSE	FALSE	unchanged	gained	low	FALSE	minimal	725	20	Gained (Low)	0.818763673818781	58166	111173	Erc1	58166	111173	Erc1	B4galnt3,Ccdc77,Erc1,Il17ra,Kdm5a,Ninj2,Rad52,Tmem121b,Wnk1	9	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
