context	region	modality	Chromosome	Start	End	num_contexts	mean_coverage	mean_mod_group_1	mean_mod_group_2	mod_fold_change	mod_difference	test_statistic	dmr_pvalue	dmr_qvalue	Annotation	Name
non-CG	genes	mc	8	70292865	70302488	3332	6.941739195678271	0.0004598206156021697	0.0009799996989944227	2.1312652494082704	0.000520179083392253	16.319821464518697	5.3501390119279486e-05	0.0044426652415905914	Gene	Ddx49
non-CG	genes	mc	9	83548326	83638800	28428	10.077195018995356	0.0003247470566354722	0.00023695477836460608	0.7296595104496583	-8.779227827086612e-05	16.25535205687189	5.535301143528323e-05	0.0045788771634995935	Gene	Sh3bgrl2
non-CG	genes	mc	8	35824711	35826558	552	5.963994565217392	0.00011663167716351762	0.0022735158789554026	19.49312514616362	0.002156884201791885	16.2355089752003	5.593579216030922e-05	0.004609492104526166	Gene	Cldn23
non-CG	cpg_shores	mc	8	33729779	33731779	653	9.641271056661562	0.00027459712608569935	0.0019200499630365683	6.992243474672556	0.001645452836950869	23.532602757143287	1.2281489889470324e-06	0.004634488440291013	CpG_shore
non-CG	genes	mc	8	69822428	69831101	3056	7.651873363874346	0.0002542050729134025	0.0006719502159059597	2.6433391285423573	0.0004177451429925572	16.186390406202985	5.740505985471101e-05	0.004712650993299817	Gene	Lpar2
non-CG	genes	hmc	8	69088645	69113710	7509	10.891713277400452	6.304019531206418e-05	0.00019392330881780776	3.07618508886022	0.00013088311350574358	18.550331719711366	1.6547642882292332e-05	0.004981070335943357	Gene	Atp6v1b2
non-CG	genes	mc	7	99219083	99238618	6940	7.1606087896253605	0.0007918508365119287	0.00043606043262010385	0.550685069098282	-0.00035579040389182486	15.99622906185482	6.346877650232267e-05	0.005190787898622035	Gene	Mogat2
non-CG	genes	hmc	8	54077605	54187095	31551	11.43155129789864	5.844287045653451e-06	3.240251559844373e-05	5.544305976986932	2.6558228552790275e-05	18.42287645821971	1.769211778720005e-05	0.0052526201205751605	Gene	Vegfc
non-CG	genes	mc	7	98489282	98502180	4598	6.151342975206612	0.0007558183701643326	0.0003235839691538291	0.4281239804789005	-0.0004322344010105035	15.884536487458378	6.732657053482099e-05	0.005485596854139757	Gene	Lrrc32
non-CG	genes	mc	4	134129857	134187111	18308	9.48934209088923	3.735789709530914e-05	0.00010546127137618847	2.822998069380912	6.810337428087934e-05	15.836374503098163	6.906202970734333e-05	0.005585005111370343	Gene	Cep85
non-CG	genes	mc	5	72603695	72644274	12720	11.132615959119496	5.0383722430027084e-05	3.7717915255388003e-06	0.07486131122560594	-4.6611930904488285e-05	15.838170909092089	6.899649757372899e-05	0.005585005111370343	Gene	Cnga1
non-CG	cpg_shelves	mc	8	33519452	33521452	631	11.804477020602219	0.0002549905840600128	0.001609096863886314	6.310416793694658	0.0013541062798263013	20.189208779342962	7.014753912118915e-06	0.006554410686636111	CpG_shelve
non-CG	cpg_shelves	mc	8	33655916	33657916	630	9.562698412698413	0.00015597887611104404	0.0016906809592477472	10.839166183272935	0.001534702083136703	20.129987596413546	7.235332138259866e-06	0.0065556494222415145	CpG_shelve
non-CG	cpg_shelves	mc	8	33932510	33934510	563	10.427619893428064	0.00014997000599880023	0.0016954727212033756	11.305412104984109	0.0015455027152045755	20.054160639858686	7.527957281165296e-06	0.006620174197260069	CpG_shelve
non-CG	cpg_shores	mc	8	47534058	47536058	589	12.350594227504244	0.0	0.0016330110997115476	inf	0.0016330110997115476	22.628313611196475	1.9656639091720666e-06	0.006675787768330172	CpG_shore
non-CG	genes	hmc	5	88886485	89239652	109539	9.986930453993555	1.9730697724115916e-05	8.048831561794915e-06	0.4079344620417149	-1.1681866162321e-05	17.937994366738824	2.282194022447075e-05	0.006684052844391278	Gene	Slc4a4
non-CG	genes	mc	5	148327409	148399903	24225	8.375257997936016	0.00031267372206386906	0.0002203493606792437	0.7047261894117008	-9.232436138462537e-05	15.452845400317395	8.458949440161551e-05	0.006815271792439454	Gene	Slc7a1
non-CG	genes	hmc	7	97919954	98049662	40446	10.382741803886663	5.1075197278759255e-05	2.118686268349823e-05	0.41481705039461986	-2.9888334595261026e-05	17.873554708488463	2.360789627152732e-05	0.006822052478570822	Gene	Gdpd4
non-CG	genes	mc	8	45507787	45827905	98128	11.545402433556172	8.835161733613218e-07	7.564846682194581e-06	8.562205096273738	6.681330508833259e-06	15.405545261090735	8.673339779137879e-05	0.006962121964194639	Gene	Sorbs2
non-CG	genes	mc	7	107070980	107077801	1958	12.879021961184883	0.0006742887734226258	0.00026620022753183015	0.39478668194432937	-0.0004080885458907957	15.274113213760371	9.298208534988734e-05	0.007436165076708887	Gene	Olfr714
non-CG	genes	mc	8	70302517	70312992	3676	6.705046245919478	0.00020523421585198523	0.0005752187423148236	2.8027429048656827	0.00036998452646283834	15.260669051131334	9.364627251905275e-05	0.007461748765828788	Gene	Cope
non-CG	genes	mc	8	71396860	71404618	2717	6.97304011777696	0.0003644398363268292	0.0008778203990370936	2.408683989885961	0.0005133805627102644	15.23067286714546	9.514544663454876e-05	0.007553433204800643	Gene	Babam1
non-CG	cpg_shelves	mc	8	35821576	35823576	682	8.981304985337243	9.59877135726627e-05	0.001508672080865082	15.717345738452424	0.0014126843672924193	19.598564081359324	9.55409761970999e-06	0.008161929109409391	CpG_shelve
non-CG	genes	mc	5	137378636	137477063	35313	7.300516098887095	0.00014279348926273878	9.320360801624738e-05	0.6527160901905937	-4.958988124649139e-05	15.045925392896494	0.00010492653001184042	0.008249878377114224	Gene	Zan
non-CG	genes	mc	5	67607881	67623551	4863	10.364666872301049	0.00012816927665920954	0.0	0.0	-0.00012816927665920954	15.04352521090235	0.00010506004854351154	0.008249878377114224	Gene	Shisa3
non-CG	genes	mc	8	69887787	69902711	5262	6.351268529076397	0.00017516836743426489	0.00045484069713846575	2.596591518209776	0.00027967232970420086	15.053872103790154	0.00010448568388678595	0.008249878377114224	Gene	Yjefn3
non-CG	cpg_shores	mc	8	68881477	68883477	641	8.356474258970358	0.0	0.0020188796445841095	inf	0.0020188796445841095	21.99937303232232	2.727395447000208e-06	0.008420709470092824	CpG_shore
non-CG	genes	hmc	5	99217425	99729064	164375	10.070122433460076	2.5735875265383195e-05	1.4993999146444451e-05	0.582610810467075	-1.0741876118938744e-05	17.346978698236562	3.113929189255754e-05	0.008861363381427134	Gene	Rasgef1b
non-CG	genes	hmc	7	100545750	100608300	19288	10.679807393197843	0.00010451329285069047	4.4424055339182896e-05	0.4250565083873865	-6.008923751150757e-05	17.326134279313983	3.148271952982463e-05	0.008861363381427134	Gene	Mrpl48
non-CG	genes	mc	8	22128282	22166434	11903	10.044873141224901	5.922462096242584e-05	2.1531306519679614e-06	0.036355330215350506	-5.707149031045788e-05	14.865913513691185	0.00011543008173970731	0.009031466287164898	Gene	Nek3
non-CG	genes	mc	5	76140270	76155503	4889	9.587185518510942	0.00013869700344706912	5.227172935789408e-06	0.03768771354735326	-0.00013346983051127972	14.761239779863208	0.00012201798866678721	0.009512575066098128	Gene	Srd5a3
non-CG	genes	mc	7	102952269	102958774	1909	12.255500261917234	0.0005552060664115126	0.0001699959696312206	0.3061853605634443	-0.000385210096780292	14.72630393726801	0.00012429997980363953	0.009655747176646164	Gene	Olfr575
non-CG	genes	mc	7	90223872	90265776	13366	10.215069953613646	0.0003515673201491306	0.00021310956987691737	0.6061700211115153	-0.00013845775027221326	14.667938710803485	0.00012820862705055985	0.009923805621667085	Gene	Ccdc83
non-CG	promoters	mc	8	34111736	34112736	317	10.612776025236593	0.00038545943679923187	0.00382150691632823	9.914161002416131	0.0034360474795289983	24.07492357539124	9.265912620721026e-07	0.010040542915813305	Promoter	Gm10131
non-CG	genes	hmc	8	70450218	70476967	9485	7.27434106483922	8.640533578730331e-05	0.0002501688098803729	2.8952935325220217	0.00016376347409306958	16.999938850862844	3.7381022272477414e-05	0.010386652509120551	Gene	Klhl26
non-CG	genes	mc	18	15451923	15760156	94692	10.43074784564694	1.5252251657700904e-05	2.679749959842474e-05	1.7569536747641197	1.1545247940723837e-05	14.503499103698111	0.00013989944173941596	0.010790180074086698	Gene	Chst9
non-CG	genes	mc	12	90998491	91384408	117180	10.601570233828298	2.7154703483648018e-05	1.576958943697121e-05	0.5807314171729889	-1.1385114046676806e-05	14.410672049849202	0.00014696705773525008	0.011295095894666932	Gene	Cep128
non-CG	cpg_shelves	mc	8	33727779	33729779	669	9.079035874439462	0.0010221743002987289	0.002976615275256344	2.9120427645132856	0.001954440974957615	18.853133375870435	1.4117899655825862e-05	0.011408789181329548	CpG_shelve
non-CG	cpg_shelves	mc	8	34967788	34969788	572	13.610576923076923	0.00013097511240605964	0.001309830414190462	10.000605383178598	0.0011788553017844023	18.860334063935973	1.4064705565049028e-05	0.011408789181329548	CpG_shelve
non-CG	genes	mc	18	13687012	13972786	89087	10.475660028960455	1.2958285516322994e-05	2.3769541482310212e-05	1.8343122207308016	1.0811255965987218e-05	14.2077277194817	0.00016369687179565895	0.012536403895502885	Gene	Zfp521
non-CG	cpg_shores	mc	8	34106162	34108162	619	9.606017770597738	3.7119524870081664e-05	0.001648630177586561	44.41409698418195	0.0016115106527164794	20.94917682092662	4.716304450094811e-06	0.013347927644509998	CpG_shore
non-CG	genes	mc	9	86581370	86695952	34620	10.82229563835933	0.00016426446180814406	0.00011390119175162085	0.6934013023745453	-5.036327005652321e-05	14.058014741548543	0.00017725680606651788	0.013527066048871978	Gene	Me1
non-CG	genes	mc	8	67523853	67548626	7856	11.20159750509165	2.6071268419351136e-06	8.191184544250357e-05	31.41843508530844	7.930471860056845e-05	14.01437458335709	0.00018141840976352962	0.013796074367736763	Gene	Nat3
non-CG	genes	mc	16	96200449	96228934	9621	9.065338842116205	0.00011237138246787527	3.179962765526891e-05	0.2829868864909603	-8.057175481260636e-05	14.00265125372842	0.00018255304381917448	0.013833818596828562	Gene	Sh3bgr
non-CG	genes	hmc	8	33619585	33641966	7040	9.413352272727273	0.00012316068170380344	0.00028795705294822033	2.338059914614192	0.0001647963712444169	16.413220675380078	5.092877440052012e-05	0.013962926738864167	Gene	Ubxn8
non-CG	genes	hmc	8	34090419	34108795	6063	8.495773544449943	2.7416098153113316e-05	0.00018149229285979734	6.619916949749738	0.00015407619470668402	16.3905941454626	5.154035616246636e-05	0.013962926738864167	Gene	Dctn6
non-CG	genes	mc	8	40675076	40682198	2164	11.501617375231053	2.50141746989961e-05	0.0002952176292793975	11.8020135715789	0.00027020345458040137	13.917880421272793	0.0001909730832718744	0.014421462138506392	Gene	Adam24
non-CG	genes	mc	7	83884465	83901531	5528	9.493306801736614	0.00041868703558072863	0.00019996852054065802	0.477608580029943	-0.0002187185150400706	13.790137981944094	0.00020440640110009787	0.015382291427230629	Gene	Mesd
non-CG	genes	mc	7	86996114	87044940	14460	12.328336791147995	0.00013995100411833572	7.262537053180979e-05	0.5189342583808926	-6.732563358652593e-05	13.737739840326288	0.00021018826207506582	0.015762665065580973	Gene	Vmn2r79
non-CG	genes	mc	7	103765804	103771593	1631	13.928034947884733	0.0014220720503976176	0.0007714657377506904	0.5424941285745579	-0.0006506063126469272	13.695841657674885	0.00021492986251965776	0.016062672104788078	Gene	Olfr69
non-CG	genes	mc	5	77016022	77061528	14438	9.548457196287574	4.203199475440705e-05	0.0	0.0	-4.203199475440705e-05	13.675178064247936	0.0002173078905013274	0.01618458388603185	Gene	Thegl
non-CG	cpg_shelves	mc	8	40636928	40638928	644	12.679153726708075	0.0003194424890962822	0.0014781109601491496	4.6271582854578766	0.0011586684710528674	18.115595135190933	2.078917727534297e-05	0.01635780001401986	CpG_shelve
non-CG	genes	mc	8	70493157	70504080	4044	6.574431256181998	0.00020876790221324563	0.0005514591201806053	2.641493804049045	0.00034269121796735966	13.59688009780952	0.000226561746680114	0.016816002519856543	Gene	Crlf1
non-CG	genes	mc	5	100654722	100675139	6336	9.938348327020202	0.0001847540923031445	6.582303477101812e-05	0.3562737580016127	-0.00011893105753212639	13.565933807134256	0.00023032779838226815	0.017037182164979174	Gene	Coq2
non-CG	cpg_shores	mc	8	38660721	38662721	535	10.60911214953271	0.0003147987578415444	0.001997491904228636	6.3452979227894035	0.0016826931463870918	20.27918885861027	6.692458962830498e-06	0.017483791638126876	CpG_shore
non-CG	cpg_shores	mc	8	70869092	70871092	689	6.518323657474601	0.0005133703366426389	0.002664536412033518	5.190281209972446	0.002151166075390879	20.124722902260952	7.255275131171113e-06	0.01760026100034524	CpG_shore
non-CG	genes	mc	5	97882782	98031042	43932	10.806061071656195	3.349127675912373e-05	1.5146919371651595e-05	0.4522646144723418	-1.8344357387472134e-05	13.480547540846121	0.00024104945023263312	0.01776960794180904	Gene	Antxr2
non-CG	genes	mc	5	100845712	100899101	17149	9.566767741559275	0.0001725766603691324	0.00010408060001665289	0.6030977757596535	-6.84960603524795e-05	13.380570379304602	0.0002542443988906232	0.018678775786971108	Gene	Gpat3
non-CG	genes	mc	16	93832120	93876072	13639	10.53850172300022	5.765261020848455e-05	1.2445996512699554e-05	0.2158791504442225	-4.520661369578499e-05	13.363933470436697	0.0002565097435051557	0.018781539429010945	Gene	Morc3
non-CG	genes	hmc	7	112679317	112906806	75271	9.143616067276906	7.976074757930094e-05	4.959500551560168e-05	0.6217971498611217	-3.0165742063699252e-05	15.696418490717011	7.43648489462721e-05	0.01989764655817969	Gene	Tead1
non-CG	cpg_shelves	mc	7	97402387	97404387	657	9.973934550989345	0.00216937774135546	0.0006926862909579451	0.3193018337715331	-0.001476691450397515	17.634418448534078	2.676994549483701e-05	0.02052362487937504	CpG_shelve
non-CG	genes	mc	7	86583861	86591127	2042	12.46027179236043	0.0008466404775488494	0.0004195400685282516	0.4955350938841038	-0.0004271004090205978	13.165602968239124	0.0002851350217698154	0.020807176184569728	Gene	Olfr295
non-CG	genes	mc	18	14783244	14900358	34272	11.961962389122316	3.3134187364063085e-05	5.7448701023636265e-05	1.7338195258092972	2.431451365957318e-05	13.158103680412939	0.0002862784574161325	0.020820513448254495	Gene	Taf4b
non-CG	genes	mc	7	101912983	101933894	6637	10.454026668675606	0.0002726617622616065	0.00012691064769525365	0.4654508451885112	-0.00014575111456635283	13.101023099821148	0.0002951345486489446	0.021392812952737712	Gene	Lrrc51
non-CG	genes	mc	9	96682769	96752830	22134	9.858085976326015	7.165673535154872e-05	2.9982676675698485e-05	0.4184209136601486	-4.167405867585023e-05	13.084088841051745	0.0002978146619265976	0.021515123893117168	Gene	Zbtb38
non-CG	genes	mc	6	133104908	133110898	1702	13.20777027027027	3.194343881766685e-05	0.0003407079733796997	10.665976675975958	0.0003087645345620328	13.010571735982454	0.0003097373584579557	0.022302118836741772	Gene	Smim10l1
non-CG	genes	hmc	8	34154562	34170844	5138	9.873637602179837	1.3132091329317832e-05	0.00015720162401562172	11.970798867706916	0.00014406953268630387	15.45066213516765	8.468726808690527e-05	0.022383258063993876	Gene	Saraf
non-CG	genes	mc	5	90227165	90366576	39562	12.23665385976442	1.1547010196387786e-05	0.0	0.0	-1.1547010196387786e-05	12.987984663548536	0.00031349621455725664	0.022498024695693453	Gene	Ankrd17
non-CG	genes	hmc	8	34807296	34819893	4140	7.037047101449275	9.040309764238396e-05	0.0003796873533434026	4.199937427424971	0.00028928425570101863	15.343821196261317	8.96135215430932e-05	0.023399925932571796	Gene	Dusp4
non-CG	genes	hmc	8	48099091	48153232	17448	9.47102103392939	1.222827938373453e-05	6.008245234439146e-05	4.91340199703895	4.785417296065693e-05	15.261874710428286	9.358651449541995e-05	0.024146434864990914	Gene	Dctd
non-CG	genes	mc	5	72647794	72671077	7292	11.077447888096545	7.073636556553724e-05	2.6352683230206498e-06	0.037254788282542924	-6.810109724251659e-05	12.787181957631963	0.00034900245750632466	0.024882238280801123	Gene	Nipal1
non-CG	genes	mc	8	70508271	70527955	6437	8.80093599502874	5.334244776072982e-05	0.00019044414004696535	3.5702174917283873	0.00013710169228623554	12.787115138892577	0.00034901492351605874	0.024882238280801123	Gene	Kxd1
non-CG	genes	hmc	7	102019136	102065468	14719	10.350516339425234	0.00013235079439960024	5.827218221286937e-05	0.440285851529769	-7.407861218673086e-05	15.107675022722352	0.00010154958466230667	0.025706959748217222	Gene	Rnf121
non-CG	genes	hmc	8	40492539	40515846	6667	11.72746362681866	3.480639152317968e-05	0.00014077183702515422	4.044424913493424	0.00010596544550197455	15.09919019404035	0.00010200703817407287	0.025706959748217222	Gene	Cnot7
non-CG	promoters	mc	8	70632455	70633455	359	7.161908077994429	0.0030559176396022123	0.00880871612632522	2.8825109722105755	0.005752798486723008	21.446216888506378	3.638932664967204e-06	0.026287649571723082	Promoter	Gdf15
non-CG	genes	hmc	7	83642824	83745725	34276	8.979358734974909	0.00012382677411550895	6.901736747539673e-05	0.5573703100027096	-5.480940664011222e-05	15.033105496495917	0.00010564166697772349	0.026316917797795412	Gene	Il16
non-CG	genes	mc	8	71708386	71725715	6401	5.937470707701921	3.498711601916899e-05	0.00021313000287681713	6.091671081435976	0.00017814288685764814	12.610876011267882	0.0003835087288426416	0.027251753049857608	Gene	Fcho1
non-CG	genes	mc	8	25944452	25976752	10473	9.28492313568223	5.7842371453366715e-05	0.0	0.0	-5.7842371453366715e-05	12.526786953601151	0.0004011590538474671	0.028412811026261944	Gene	Hgsnat
non-CG	genes	mc	9	82866158	82975515	29380	12.98537270251872	0.00011048260271085901	7.219779361301688e-05	0.653476582208728	-3.8284809097842125e-05	12.47979157922745	0.00041137809279144185	0.029041685358530682	Gene	Phip
non-CG	genes	mc	8	69654478	69666981	3975	12.11248427672956	4.3897615751070524e-05	0.00019421965295844546	4.424378172605173	0.00015032203720737492	12.461733981004622	0.00041537416707249276	0.029228585464162776	Gene	Zfp964
non-CG	genes	mc	7	102583509	102591885	2627	11.785972592310621	0.0006801284623094223	0.0003393283347515344	0.49891800381257684	-0.0003408001275578879	12.418277708708601	0.00042515215234402236	0.029819814232207108	Gene	Olfr551
non-CG	genes	mc	8	60993194	61131345	40781	10.98412557318359	6.821468525744222e-07	1.370582663792572e-05	20.09219361813359	1.3023679785351298e-05	12.277101598208414	0.0004585499803226855	0.03205856039849536	Gene	Nek1
non-CG	cpg_shelves	mc	8	47536058	47538058	570	11.263377192982457	0.0	0.00128813626527888	inf	0.00128813626527888	16.726673684999994	4.3169760743546865e-05	0.03226939615580128	CpG_shelve
non-CG	cpg_shores	mc	8	33383461	33385461	649	9.045839753466872	0.0004170005312574739	0.0020290505381432987	4.865822429589368	0.0016120500068858249	18.792414364064367	1.4574565076330383e-05	0.0329987586081555	CpG_shore
non-CG	genes	mc	4	145510758	145539187	8258	13.637911721966578	0.0003957949165065835	0.0002618609852103904	0.6616077526251773	-0.00013393393129619308	12.168556880686678	0.0004860189475294653	0.033869738423813835	Gene	Zfp990
non-CG	promoters	mc	8	65018522	65019522	330	9.430681818181819	0.0	0.003181709207893518	inf	0.003181709207893518	19.96983321860395	7.867363173817736e-06	0.034100298940595596	Promoter	Trim61
non-CG	promoters	mc	8	65018583	65019583	333	9.57957957957958	0.0	0.003116252324596019	inf	0.003116252324596019	20.13120755484693	7.2307187176542035e-06	0.034100298940595596	Promoter	Trim60
non-CG	genes	hmc	7	98121558	98178273	20599	6.024898053303558	0.00019128280926690731	9.346706276310381e-05	0.4886328422366703	-9.78157465038035e-05	14.48689004014898	0.0001411383898495649	0.03476014003647295	Gene	Capn5
non-CG	genes	mc	6	58584522	58695675	33762	12.162208992358273	0.0003920767029878799	0.0003209732793373743	0.8186492002492084	-7.110342365050561e-05	12.098974010442042	0.0005044957526610527	0.03504466810071473	Gene	Abcg2
non-CG	genes	mc	5	96793338	96845965	16731	10.500620106389338	7.88734933553106e-05	3.5322260619733366e-05	0.4478343625609819	-4.355123273557723e-05	11.999535404232542	0.0005321381475626699	0.036846741444491196	Gene	Anxa3
non-CG	genes	mc	16	93605852	93610504	1551	8.220583494519664	0.0004480333031076953	1.967729240456513e-05	0.04391926284960838	-0.0004283560107031302	11.947639151968684	0.0005471666931081065	0.0376468055229587	Gene	Cbr1
non-CG	genes	mc	16	97855208	97962597	35528	9.951548778428283	2.65057572223553e-05	8.304167620307568e-06	0.3132967509905254	-1.820158960204773e-05	11.953242502388788	0.0005455236051946768	0.0376468055229587	Gene	C2cd2
non-CG	genes	hmc	7	102119397	102210175	26601	12.11015563324687	3.4126467128104845e-05	9.649006145209221e-06	0.2827426029476923	-2.4477460982895624e-05	14.250037313724258	0.0001600576350780327	0.038976731742092166	Gene	Nup98
non-CG	genes	mc	7	103505374	103512121	1828	14.2296909190372	0.0010972825513306385	0.0006279031600838179	0.572234707753605	-0.00046937939124682055	11.833342808277619	0.0005817945401750403	0.0399026362949799	Gene	Olfr610
non-CG	genes	mc	7	97400002	97407801	2514	9.125696101829753	0.001206936643418865	0.0006680383113069383	0.553499071346943	-0.0005388983321119268	11.644518708978389	0.0006439199212489108	0.04402421594078121	Gene	Ndufc2
non-CG	genes	hmc	7	99153657	99182718	10468	7.3039501337409245	0.0002747275367804242	0.00013062126048806743	0.4754574733164313	-0.00014410627629235677	13.946610362224096	0.00018807647396099054	0.04529090466840608	Gene	Dgat2
non-CG	genes	mc	4	59314682	59438632	39778	9.27827882246468	0.00032439223910594886	0.0002677153341920593	0.8252827963144381	-5.667690491388956e-05	11.581776567629923	0.0006660128215232403	0.04539149648073329	Gene	Susd1
non-CG	genes	hmc	7	97480955	97541394	18877	10.082501191926683	0.00019838796525751683	0.00011534629327558997	0.5814177948035563	-8.304167198192686e-05	13.883681124202473	0.00019447977501741348	0.04598687951093492	Gene	Ints4
non-CG	genes	hmc	7	97788540	97912380	37607	10.906882362326163	0.00010880178772979072	6.296863263196389e-05	0.5787463050547158	-4.583315509782683e-05	13.876634806244754	0.00019521030383454124	0.04598687951093492	Gene	Pak1
non-CG	genes	mc	7	99657803	99711339	19064	7.283813732689887	0.0005393227013134577	0.0003658991029190649	0.6784418716808327	-0.00017342359839439276	11.447662689164392	0.0007158398337026218	0.048634472463438626	Gene	Slco2b1
non-CG	cpg_shores	mc	8	70137216	70139216	676	8.020155325443787	0.00040532831517181523	0.0022017767544581296	5.432082270208078	0.0017964484392863143	17.92157919811668	2.301962147843908e-05	0.04886202404067175	CpG_shore
non-CG	genes	mc	7	103537221	103542716	1582	10.590786978508218	0.0020064969730266818	0.0011942929090257859	0.5952129133911753	-0.0008122040640008959	11.416980232448864	0.0007277588666687322	0.049289743491598224	Gene	Olfr612
non-CG	cpg_shores	mc	8	33653916	33655916	654	8.876529051987768	0.00013802525331421076	0.0016019492350493976	11.606203912573907	0.0014639239817351869	17.772775151561998	2.4891971723873478e-05	0.04931376894529779	CpG_shore
non-CG	cpg_shores	mc	8	70109888	70111888	757	7.252311756935271	0.0004954173891503591	0.0022078090701463217	4.456462608090351	0.0017123916809959625	17.679965410190814	2.6136500824903137e-05	0.04931376894529779	CpG_shore
