gene	chr	start	end	mc_diff	hmc_diff	meth_ratio	log2_ratio	gb_log2fc	mecp2_mean_fold	ratio_quintile
Socs4	chr14	47276930	47296101	0.0197169447338057	-0.0311029376173114	0.633925482422328	-0.657614832532398	0.277291	-0.0937119747382796	1
Antxrl	chr14	34052706	34076404	-0.00487268371213401	0.00768820442725458	0.633786960042375	-0.657930117836401	-0.026258	0.0185041339173526	1
Ice1	chr13	70551706	70637633	0.00968613793802486	-0.0152833977771308	0.633768621302172	-0.657971863082036	-0.195912	0.0781285488889021	1
Ppa1	chr10	61648551	61674167	0.00946473922412106	-0.0149368869721516	0.63364871420445	-0.65824484242502	0.067811	0.0112485620047157	1
Cmas	chr6	142756685	142775713	0.0127647564378999	-0.0201551905110618	0.633323531766877	-0.658985409713474	-0.118671	-0.168500933991193	1
Crot	chr5	8966032	8997323	0.0072555464481413	-0.0114583270026122	0.633211676232248	-0.659240236305748	0.175897	-0.0029845368184477	1
Gpc5	chr14	115092214	116525178	-0.000751447378238068	0.00118771433181638	0.632683599168896	-0.660443897018449	-0.322509	-0.0541060372466175	1
Zscan2	chr7	80860919	80876536	0.0136115466297763	-0.0215157790253894	0.632630899104986	-0.660564072865648	0.158832	-0.0438814933866211	1
Kcna4	chr2	107290638	107298501	-0.0126281854753989	0.0199648659124855	0.632520425168574	-0.660816027232776	0.640588	0.0727346122139514	1
Pex6	chr17	46711462	46725540	0.0144143750242718	-0.0227943183557344	0.632367013538949	-0.66116598121538	0.102496	-0.0658773999665046	1
Atxn7l1	chr12	33147692	33373184	0.0138928815685174	-0.0219729156580751	0.632273012134907	-0.661380453882612	0.161466	-0.142590899263319	1
Ncbp3	chr11	73047782	73089316	0.0173102228159374	-0.0273959665404498	0.63185296968366	-0.662339208298539	-0.129197	-0.0113970528048363	1
Zfp287	chr11	62700355	62731904	0.0122298498950867	-0.0193665700527066	0.631492817871356	-0.66316176891935	-0.163383	-0.0234850477548257	1
Cldn34a	chrX	152537500	152564196	0.00557584749594975	-0.00883166457470088	0.631347290059258	-0.66349427697391	-0.486042	-0.000800536228802622	1
Mrps18a	chr17	46110985	46128909	0.0164834241401173	-0.0261115169198654	0.631270262493898	-0.663670303810332	-0.237529	-0.0109505964949683	1
Mcoln2	chr3	146149832	146195512	-0.00394245481724131	0.00625221232496359	0.630569566791587	-0.665272552043968	0.176091	-0.0781069313649468	1
Clcc1	chr3	108653912	108678839	0.0161711994014071	-0.0256475098543232	0.630517328709838	-0.66539207373878	0.066472	-0.02718622913651	1
Cdon	chr9	35421127	35507651	0.0176671109921198	-0.028042941367272	0.630002065786812	-0.666571535647026	-0.093251	-0.0231022311204589	1
Tchh	chr3	93442329	93449076	-0.00809780099595203	0.0128544088057709	0.629962926985532	-0.666661165684139	-0.274449	0.0564864250570345	1
Lias	chr5	65391496	65410692	0.0125718555469275	-0.019965371829893	0.629683015875737	-0.667302340101326	-0.039304	-0.0137397214117565	1
Ttc9	chr12	81631248	81667556	0.017674063668543	-0.0280757178122463	0.629514222458589	-0.667689122123868	-0.114326	-0.00819080952276325	1
Sptlc1	chr13	53332747	53377396	0.0108565239273615	-0.0172481782858753	0.629430177925052	-0.667881744819346	-0.348547	-0.150172385351728	1
Ogfod1	chr8	94037197	94067920	0.0162300573266492	-0.0257916012343908	0.629276840129176	-0.66823324787067	0.164143	-0.0901451987999926	1
Chd1	chr17	15704966	15772609	0.0129760086388985	-0.020629607379569	0.628999301835942	-0.66886967911568	-0.239837	-0.00548022676159955	1
Pglyrp1	chr7	18871330	18890458	0.00886980019627981	-0.0141026336494546	0.628946366810205	-0.668991097871782	-0.268847	-0.158912847755412	1
Apol9b	chr15	77729038	77736381	-0.00291775274896477	0.00464266010828196	0.628465724587471	-0.670094030139884	0.115435	-0.00387312645645009	1
Kansl2	chr15	98517657	98534263	0.0136852041835754	-0.0217789200641477	0.628369273741166	-0.670315458025187	-0.239369	-0.0278768962131779	1
Rps27rt	chr9	114982365	114982738	-0.0176905802662296	0.028161002311403	0.628194269174372	-0.670717313106378	-0.006479	0.00853104690028455	1
Igf1r	chr7	67952826	68233667	0.0190096235877675	-0.0302685102128679	0.628033010349021	-0.671087703580623	-0.06003	-0.0373528014577823	1
Pot1a	chr6	25743736	25809245	0.0129496033700016	-0.0206349573375976	0.627556585562064	-0.67218254494077	0.184564	-0.0213331845971416	1
Trmt10b	chr4	45297126	45316130	0.0088587633950975	-0.0141196373926081	0.627407287366688	-0.672525808634243	0.086579	-0.0466922272328854	1
Mgmt	chr7	136894613	137130265	-0.0106754763796182	0.0170202724356814	0.627221239845613	-0.67295368004346	0.088798	0.0126605524038152	1
Plod2	chr9	92542222	92608427	0.00934930395512468	-0.0149070326196019	0.627174045546186	-0.673062237501491	0.032471	-0.0441187394995796	1
Cttn	chr7	144435732	144471008	0.00833140495907725	-0.0132863520543733	0.627064895238487	-0.673313338950993	-0.283011	-0.0388705526409666	1
Mettl4	chr17	94722589	94750018	0.0104015732636342	-0.0165885909221484	0.627031754080237	-0.67338958919007	0.195333	0.0123913331751887	1
Meikin	chr11	54370651	54426789	0.00491324395357184	-0.00783644155047687	0.626973853109752	-0.673522815776238	-0.185163	-0.0221489664395384	1
Slc24a3	chr2	145167753	145642165	-0.0247889915254887	0.0395423398397884	0.626897437681355	-0.67369866183084	0.682035	0.266325776340039	1
Tomm40	chr7	19701312	19715437	0.0139139381862342	-0.0222034253995857	0.626657280839821	-0.674251446776619	-0.08554	0.0278498437750333	1
Dnajc27	chr12	4082582	4110605	0.016231883306685	-0.0259073957624001	0.626534733770603	-0.674533603138197	-0.058103	-0.0560691475590521	1
Pdlim3	chr8	45885460	45919547	-0.00525365623736929	0.00838580952728478	0.626493628346262	-0.674628257965917	-0.298328	-0.00755753737161914	1
Napsa	chr7	44572379	44586861	0.0120358234407357	-0.0192119280294258	0.626476604654209	-0.674667460806426	0.020892	-0.099825039528565	1
Gnl3l	chrX	150983140	151017321	0.0124948590711201	-0.019948945152217	0.626341842928547	-0.674977833110472	-0.330114	-0.0175600764973715	1
Lmntd2	chr7	141209991	141214079	0.00685533851597098	-0.0109465674147496	0.626254629075227	-0.675178732596775	-0.403779	0.0131712997311876	1
Huwe1	chrX	151800806	151935416	0.0140723534984208	-0.0224802345087578	0.625987842472841	-0.675793456538514	-0.539669	-0.0600947639390464	1
Ola1	chr2	73092800	73218923	0.0193434894083252	-0.0309084521355507	0.625831708540217	-0.676153338521979	0.044082	-0.244430887103861	1
Ppig	chr2	69722544	69754011	0.0162016761075077	-0.0258950575473089	0.625666734970876	-0.676533693052946	-0.104066	0.0329395272565953	1
Hjv	chr3	96525171	96529209	-0.013248787097651	0.0211826291916693	0.625455271759253	-0.677021378391392	-0.171589	-0.0473269337790819	1
Fam3a	chrX	74384718	74393271	0.0149585613192559	-0.0239246265951131	0.625236981642647	-0.677524981209822	0.077472	0.033770288796416	1
Tmem114	chr16	8409274	8425135	-0.00499029487526714	0.00798380069036897	0.625052536855916	-0.677950638750938	0.100006	-0.0060126256677716	1
Slc25a36	chr9	97074960	97111156	0.0303416453331176	-0.0485460797343588	0.625007116931897	-0.678055477106404	-0.046828	-0.0569756915482681	1
Tes	chr6	17065148	17105827	-0.00366655323821097	0.00586754560211042	0.624887045938287	-0.678332661899668	0.323187	-0.01252633678359	1
Nr4a3	chr4	48045152	48086446	0.0114400130675438	-0.0183128767324111	0.624697759653275	-0.678769738896063	0.202946	0.115535485707052	1
Mindy4	chr6	55203382	55320221	-0.00237551554046955	0.00380267990034225	0.62469511048136	-0.678775856983135	0.312751	-0.0136136879907648	1
Dgat2	chr7	99153657	99182718	0.00930962230947174	-0.0149073493253609	0.624498836532521	-0.679229210852891	-0.150743	-0.0795353000506086	1
Nom1	chr5	29434663	29457842	0.00939545420254362	-0.0150526494126745	0.624172791444444	-0.679982625332446	0.137189	0.000317649641074102	1
Coil	chr11	88970251	88991612	0.0121168893935653	-0.0194132108743304	0.624156893571231	-0.680019371687392	0.010146	-0.0352909784018699	1
Polk	chr13	96480689	96542578	0.0151160419613224	-0.0242288038113891	0.623887257455809	-0.68064275138481	0.209142	0.0284035597007846	1
Nhlrc2	chr19	56548260	56603502	0.0112106095973203	-0.0179716154405641	0.623795319591393	-0.680855366842848	-0.03741	-0.0131351829342121	1
Nvl	chr1	181087137	181144203	0.00469275244439593	-0.00753379757511709	0.622893354593881	-0.682942913931313	-0.285005	-0.0617093211860188	1
Penk	chr4	4133530	4138818	-0.00598583364240723	0.00961081530122016	0.622822669544725	-0.683106638195938	-0.111426	-0.0127721491887855	1
Cspp1	chr1	10037986	10136767	0.0107925342599039	-0.0173289186866095	0.622804830185023	-0.683147961554297	-0.165065	0.184472555074953	1
Sugp2	chr8	70234225	70279914	0.0152451924798239	-0.0244889822123814	0.622532710735364	-0.68377844987397	-0.39556	-0.0478682778141415	1
Odf1	chr15	38219202	38226734	-0.00341251683705879	0.00548347785872615	0.622327093311459	-0.684255038867399	-0.294024	-0.0929969917795833	1
Npm1	chr11	33152286	33163205	0.0161351454432755	-0.0259324425736496	0.622199216192257	-0.684551517431101	-0.099386	-0.0646323454930095	1
Lin37	chr7	30555440	30559837	0.012686266028347	-0.0203903289019386	0.622170740322921	-0.68461754601893	0.339182	-0.0027709205800777	1
Sla	chr15	66780818	66831828	-0.0102220930596356	0.0164299658175979	0.622161553658673	-0.684638848294886	0.041409	0.0177310370821448	1
Arhgef18	chr8	3353414	3456600	0.00985941532515933	-0.0158482450019758	0.622114014765052	-0.684749087743205	-0.061153	-0.0196000734984064	1
Acvr1c	chr2	58267452	58357894	0.017649408079793	-0.0283771965431635	0.62195742461547	-0.685112269191304	0.509238	-0.0222440432959539	1
Rnf128	chrX	139563315	139673144	0.00811792479916307	-0.0130554728678054	0.621802433459285	-0.685471832128017	0.066484	-0.0405423610337942	1
Lonrf1	chr8	36216063	36249515	0.0245646494356598	-0.039509437119035	0.62174131617342	-0.685613642346318	0.021413	-0.0104960212032413	1
Exoc2	chr13	30813918	30974092	0.015670449817387	-0.0252114253226827	0.621561439578282	-0.686031090264596	-0.206881	-0.068157647780713	1
Clec2h	chr6	128662384	128677373	0.00351167149174125	-0.00564979704800007	0.621557104070547	-0.686041153368457	-0.345796	0.0135689380633078	1
Phrf1	chr7	141228783	141262749	0.0146579696978073	-0.0235885168646168	0.621402769064914	-0.686399424545539	-0.494178	-0.0118124852733958	1
Crtac1	chr19	42268286	42431784	-0.00677116322118376	0.0109008687899384	0.621158125252696	-0.686967519712296	0.134981	-0.00245508754042475	1
Fbxo44	chr4	148152799	148160481	0.012312837877308	-0.0198277650345582	0.620989700848669	-0.687358753426734	0.005442	-0.00716517716778742	1
Eci1	chr17	24426640	24439347	0.0106156378359765	-0.0170948213240286	0.620985597612248	-0.687368286174839	-0.309883	-0.0472172596918296	1
Tlr9	chr9	106222597	106226882	0.0107214009488579	-0.0172730152167469	0.620702339129711	-0.688026512131687	-0.150558	-0.0163614702971392	1
Dpp3	chr19	4907228	4928286	0.00601549422555636	-0.00969281980705008	0.620613438122618	-0.68823315905366	-0.257862	0.0151093582136328	1
Foxi3	chr6	70956530	70961065	-0.00273951018402241	0.00441580155620402	0.620387974675517	-0.688757372801135	-0.350862	0.00945917486938532	1
Tmem273	chr14	32785962	32817983	-0.0110904715508082	0.0178780358105974	0.62034060499164	-0.688867533893853	0.197056	-0.0867466260900531	1
Cyb5rl	chr4	107066987	107088267	-0.00443373754184662	0.00714823836479893	0.620255972951363	-0.68906437181388	0.270836	-0.0674330393182229	1
Acad8	chr9	26974134	26999565	0.00363495865048447	-0.00586159648307225	0.620131164091881	-0.689354702337092	0.053532	-0.0412280010120272	1
Snrpb	chr2	130171413	130179402	0.015260016661682	-0.0246286224251204	0.619604961994028	-0.690579397151887	-0.049285	-0.116297474842129	1
Traf1	chr2	34941749	34961771	-0.0087459551398863	0.014116362843204	0.619561514324268	-0.690680564733362	-0.273785	-0.0530651868797831	1
Cfap206	chr4	34688558	34730205	0.00319275752444337	-0.00515389213655285	0.619484738882957	-0.690859353133385	0.130154	0.043939752756171	1
Smim8	chr4	34768663	34778422	0.010734696857427	-0.017328440204745	0.619484311951375	-0.690860347398861	0.374539	-0.00621554374090354	1
Dcun1d5	chr9	7184519	7208204	0.0151678281665016	-0.0244849155834114	0.61947643294216	-0.690878696660641	-0.047536	0.0547389757267962	1
Rps19bp1	chr15	80260614	80264314	0.0112683324273096	-0.0181996041082464	0.61915261234742	-0.691633037726013	0.503886	-0.041823619372371	1
C2cd5	chr6	143010919	143100140	0.0132699142544689	-0.0214451480900709	0.618783987815541	-0.69249223002995	-0.232082	-0.0469378094323704	1
Sel1l	chr12	91806042	91849156	0.0114958026195937	-0.0185833400706738	0.618607988438802	-0.692902630993599	-0.185466	-0.0171657417831031	1
Smarcc1	chr9	110117707	110240177	0.00944258937887277	-0.015270514565558	0.618354367715292	-0.693494237299776	0.069968	-0.00991237610128052	1
Qpct	chr17	79051905	79090377	-0.0079600567427287	0.0128822048479333	0.617911051461485	-0.69452891832928	-0.206314	-0.0791481795185104	1
Pip4k2c	chr10	127197066	127211584	0.00664875809906973	-0.0107616114776329	0.617821793036165	-0.694737333422176	0.143054	-0.0655993706078205	1
Nup155	chr15	8109272	8161246	0.00722242459086453	-0.0116935197152888	0.61764334150149	-0.695154101388681	-0.136326	-0.0130299820130151	1
Suox	chr10	128669893	128674072	0.00972184347803584	-0.0157462485743031	0.617406960912664	-0.695706346275808	0.816702	0.025264948124508	1
Mkrn1	chr6	39397803	39420461	0.0172201183904102	-0.0278922470242552	0.617380104780928	-0.695769102372232	-0.226632	-0.0612180369571844	1
Ccl7	chr11	82045711	82047524	-0.0410799286089559	0.066546039262707	0.617315907364264	-0.695919126821702	0.140037	0.00582360573832036	1
Tasp1	chr2	139833479	140066804	0.0137765206055054	-0.0223194231747529	0.617243577382816	-0.696088175145338	-0.189064	-0.0152954124395513	1
Klhl5	chr5	65107538	65168187	0.00559214508936456	-0.00906072147381627	0.617185409078601	-0.696224139425194	0.505424	0.167731076056914	1
Klhdc9	chr1	171358445	171360797	0.0194233612786273	-0.0314793071556445	0.617019973870185	-0.696610902535285	0.390812	-0.0598725130941516	1
Ubald2	chr11	116434093	116439076	0.00820626235022115	-0.013301347803194	0.616949685974726	-0.696775256654552	0.028329	-0.0615122063184815	1
Uchl1	chr5	66676090	66687233	0.0100931397256376	-0.0163649438025067	0.616753705203166	-0.697233617216157	0.408928	0.0197114928746371	1
Lpin2	chr17	71182559	71249816	0.0174929537868346	-0.0283685708368904	0.616631478808471	-0.697519554515153	0.106316	-0.065187474421555	1
Arpc3	chr5	122391877	122414183	0.0161621083628742	-0.0262113242617918	0.616607852447718	-0.697574832728609	-0.128391	0.0419385591281577	1
Mtfmt	chr9	65435781	65453053	0.00810072772386095	-0.0131423007867923	0.616385810618639	-0.698094443913549	0.087735	0.0262441496177158	1
Nsun3	chr16	62732443	62786817	0.00761703145506076	-0.0123576299940893	0.616382871044368	-0.698101324213618	-0.027917	-0.0232583727170671	1
Acp6	chr3	97158776	97177298	0.0116713948591316	-0.0189377234963385	0.6163040062016	-0.698285925704584	0.193646	-0.0834459319729239	1
Stx1a	chr5	135023481	135051099	0.00882535278476104	-0.0143214013974707	0.616235278924567	-0.698446817131006	-0.231343	-0.023928661622364	1
Apoc3	chr9	46232932	46235635	0.0535310604328517	-0.0869215509188789	0.615854869902293	-0.699337684131129	-0.000786	-0.118560106269317	1
Grin2b	chr6	135713232	136173510	-0.00654019013662	0.0106223688922192	0.615699774973042	-0.699701053612803	0.092103	-0.0183878675215165	1
Ptpn5	chr7	47077794	47133683	-0.00626632713165443	0.0101781272548645	0.615666023301047	-0.69978014200374	0.168896	0.0282188965403204	1
Hook3	chr8	26021420	26119223	0.00760496436286728	-0.0123535667182642	0.615608798358103	-0.699914243895548	-0.253689	-0.0576941194110876	1
Thsd1	chr8	22227312	22261333	0.00283489367924505	-0.00460524589416221	0.615579220826986	-0.699983561265126	-0.254097	0.0173060027508214	1
Sema4g	chr19	44989100	45003396	0.00640427199255711	-0.0104101617831586	0.615194280930181	-0.700886003343178	0.142356	-0.0817842501811631	1
Mllt11	chr3	95219134	95232170	0.0174458461596386	-0.0283649470640624	0.615049487673538	-0.701225598665031	0.063004	0.0194612643440235	1
Rgs4	chr1	169741476	169747641	-0.00527808628582105	0.00858347677699611	0.614912397732167	-0.701547200467066	0.308642	0.00729917842022053	1
Ehmt1	chr2	24789927	24919613	0.0128400768652592	-0.020881335765823	0.614906872302435	-0.701560164176884	-0.355935	-0.0353279342863971	1
Stkld1	chr2	26934046	26953495	0.0102899672057817	-0.016735925870975	0.614843020046326	-0.701709982174666	-0.076636	-0.122717737117022	1
Klhl13	chrX	23219270	23365081	-0.00268568952077874	0.0043694166666968	0.614656308987138	-0.702148155852159	0.027785	0.092016438719515	1
Myoc	chr1	162639154	162649692	-0.0116195055314806	0.0189078289755137	0.614534093074793	-0.702435044345502	0.374469	0.0173575902519104	1
Asb13	chr13	3634031	3653821	0.0131823540390862	-0.0214512332029637	0.614526629511674	-0.702452566092476	0.231821	-0.114833181393588	1
Mta2	chr19	8941874	8952302	0.0126898669729373	-0.0206527461193621	0.614439692406835	-0.702656678651126	0.040928	-0.0347034806733201	1
Ngdn	chr14	55015453	55024136	0.0098413740519151	-0.0160208586657461	0.614285055329572	-0.703019809850514	0.077704	-0.019501627554399	1
Aopep	chr13	62964892	63326095	0.0104815247523219	-0.017066862472597	0.614144794870839	-0.703349259788732	0.096143	-0.032781922520594	1
Prkce	chr17	86167784	86657918	0.00353677837435828	-0.00576214918709383	0.613795002441107	-0.704171195552146	-0.038753	-0.062619261153581	1
Pds5a	chr5	65605720	65698272	0.014529629156511	-0.0236781085205191	0.613631327178007	-0.704555957531081	-0.110861	-0.00709825377041369	1
Mpv17	chr5	31140653	31154250	0.00880744907425202	-0.0143567855119651	0.613469433454432	-0.704936632502528	0.371762	-0.0342834319511715	1
Prmt5	chr14	54507186	54517524	0.0102580706907772	-0.0167254347367397	0.613321617777979	-0.705284292267736	0.405056	0.0158607645344747	1
Itgam	chr7	128062639	128118490	-0.00621225272735926	0.0101290996212184	0.613307496191059	-0.705317510366325	-0.27707	-0.00906442982829756	1
Rpa1	chr11	75298165	75348323	0.00839712234132695	-0.0136919227363606	0.613290222492079	-0.705358144193501	-0.157455	-0.0185880483107889	1
Ipmk	chr10	71347762	71433326	0.00993353247477802	-0.0161972710462918	0.613284327118314	-0.705372012452055	0.239637	-0.0433201713084857	1
Trmt10c	chr16	56032608	56037818	0.0254012240082668	-0.0414385673572312	0.612985091624655	-0.706076108248184	0.845915	-0.0385720531941029	1
Cep85	chr4	134129857	134187111	0.0117437392483937	-0.0191684750307145	0.612659026321926	-0.706843725535229	-0.168542	-0.0189327372408883	1
Rft1	chr14	30654359	30691316	0.00830572917717465	-0.0135639694731666	0.612337648916547	-0.707600706527918	-0.143907	-0.00440235436386632	1
Fbxo6	chr4	148145715	148152139	0.0198487916309038	-0.0324163881815141	0.612307315662726	-0.707672174808337	-0.272202	-0.0832942737077873	1
Tmem207	chr16	26503655	26526768	-0.00299456636512851	0.00489194920228145	0.612141753992854	-0.708062317620251	-0.120978	0.0164408422041828	1
Nfam1	chr15	82992972	83033305	-0.015955221903204	0.0260763537349573	0.611865526345228	-0.708713477577473	-0.079638	-0.0665409742077295	1
Ccdc134	chr15	82127921	82142202	0.00820110998839008	-0.013407339936189	0.611688077383173	-0.709131938589042	0.231275	-0.0979507576440231	1
Syngap1	chr17	26941252	26972433	0.00852752974157756	-0.0139504087467484	0.611274543734439	-0.710107606948328	-0.116706	-0.0687283455947164	1
Dlg3	chrX	100767721	100818409	0.00628284054241046	-0.0102808106810997	0.611123065806558	-0.710465160750415	-0.055541	-0.0175934520575402	1
Nudt13	chr14	20294696	20317577	0.00833563370269619	-0.0136501026788373	0.610664542151723	-0.711548016444331	0.150321	-0.00697637185160957	1
Dusp4	chr8	34807296	34819893	0.0246720984632575	-0.040404628304544	0.610625552035652	-0.711640133538193	0.190094	0.052918752932199	1
Mlst8	chr17	24473550	24479077	0.0282519671277915	-0.0462809395794401	0.610444977662947	-0.71206683084613	-0.301702	-0.00965937277350251	1
Pknox1	chr17	31564733	31607692	0.0092208091947451	-0.0151059990428182	0.610407108368574	-0.712156332013121	-0.248401	-0.00285811941940088	1
Crp	chr1	172698054	172833030	-0.00222357894845215	0.00364334552456389	0.610312399266142	-0.712380194008975	-0.383596	0.0293775400669453	1
Cfap99	chr5	34288599	34327326	0.00461366362819593	-0.00755986060363199	0.610284219523755	-0.712446808603802	0.165904	-0.0545145026369348	1
Parp6	chr9	59617283	59650284	0.0115524069379246	-0.018938115629082	0.610008258698365	-0.713099319912626	-0.192011	-0.0126168826552378	1
Fbxo5	chr10	5799159	5805599	0.00727847496650191	-0.0119318747336917	0.61000262984239	-0.713112632453811	0.396362	-0.12325557729786	1
Pfkl	chr10	77986946	78010082	0.00504942191333191	-0.00827972131757344	0.60985409045286	-0.713463980342699	0.001514	-0.040096700324389	1
Ikbkb	chr8	22659211	22706588	0.0138274096004471	-0.0226859745199653	0.609513582424153	-0.714269724611792	-0.21564	-0.0426799561504757	1
Slc30a7	chr3	115938972	116007405	0.0131136362022338	-0.0215182052538165	0.609420537054685	-0.714489976209026	-0.033886	0.0082428848802036	1
Bcl2l11	chr2	128126037	128162546	0.0134475986831935	-0.0220804675567708	0.60902689893765	-0.715422145726289	0.066091	-0.0530788703168375	1
Tfrc	chr16	32608919	32632793	0.0172479120246274	-0.0283218924833047	0.608995745421842	-0.715495945705263	-0.159307	-0.0360675906896838	1
Npc1	chr18	12189691	12236399	0.012595586793999	-0.0206899953458487	0.608776685709899	-0.716014985807352	-0.060592	-0.0185751236360153	1
Necab1	chr4	14952244	15149793	0.0131184994114864	-0.0215511193259362	0.608715455243136	-0.716160098679712	0.182358	0.73142080951619	1
Inhbc	chr10	127356321	127370430	-0.00513241819522425	0.00843338782465439	0.608583205461037	-0.716473573279993	0.061375	0.0400301541472759	1
Map2k6	chr11	110399121	110525521	0.0171973546142692	-0.0282902217917177	0.607890413192304	-0.718116828116265	0.072054	-0.0417010209798684	1
Filip1l	chr16	57353092	57573125	0.00402750576585498	-0.00662581311253749	0.607850794679683	-0.718210857061464	-0.331326	-0.00455454205580051	1
Otog	chr7	46240986	46311433	-0.00282589038860204	0.004650254355442	0.607685122706249	-0.718604122505208	-0.150697	-0.00558252429882031	1
Dcaf6	chr1	165328697	165460474	0.0142022527925901	-0.0233758120942416	0.607561899254344	-0.718896694896467	-0.162166	-0.0163890338135635	1
Ubap2	chr4	41194312	41275143	0.0104670676635181	-0.0172291986504103	0.607519123547214	-0.71899827215661	-0.160075	-0.0173468471844415	1
Rap2b	chr3	61361637	61368429	-0.00637666429232209	0.0104969974797152	0.607475071290109	-0.719102888249694	0.692671	0.0349483900122124	1
Ptn	chr6	36714928	36810219	-0.00454248604077889	0.00747799143342534	0.607447344814378	-0.719168737473505	0.394566	0.128774381341695	1
Bckdhb	chr9	83925144	84124239	0.0120618097688584	-0.0198570778969099	0.60743125607295	-0.719206948941641	0.050372	0.230319307208441	1
Ddx19b	chr8	111003187	111031750	0.00774928531382357	-0.0127636537005675	0.607136913584472	-0.719906203981207	0.037087	-0.0818143773412659	1
Rasgrp3	chr17	75435895	75529053	-0.00837089704468486	0.0137879661479763	0.607116158746407	-0.719955523027847	-0.08489	0.0210593420560779	1
Zfp169	chr13	48487646	48513450	0.0121942193675134	-0.020087133517027	0.607066177818596	-0.720074298000205	-0.002248	0.0121392261470539	1
Cep295	chr9	15316914	15357787	0.00908223346260772	-0.0149664740161417	0.606838554813399	-0.720615346363905	-0.093733	-0.0462290510442432	1
Mettl22	chr16	8470787	8490683	0.00748835945657023	-0.0123542874339888	0.606134469234417	-0.722290207827606	-0.080902	-0.0290626361304198	1
Copa	chr1	172082528	172122329	0.00994238252637569	-0.0164193636658838	0.605527883338987	-0.723734700238318	-0.221041	0.00374293623618081	1
Nsd2	chr5	33820724	33897974	0.0134379589949992	-0.0221927077685455	0.605512366275795	-0.723771670752097	-0.194305	-0.0192935428847409	1
Zc3hc1	chr6	30366379	30391027	0.0121720598971251	-0.0201155462791757	0.605107101154197	-0.724737579559521	-0.084671	-0.0111981583132834	1
Iqcc	chr4	129615125	129619098	0.0142819782692628	-0.0236033844888572	0.605081795621518	-0.724797914217368	-0.147409	-0.0208324297916145	1
Zfp941	chr7	140807448	140822177	0.0258943169181498	-0.0427963252974831	0.605059353534559	-0.724851423822573	-0.104556	0.00168694820477057	1
Akap17b	chrX	36608313	36645394	0.0138980079230512	-0.0229730051257203	0.604971262879803	-0.725061481236435	-0.113062	0.0153582671540586	1
Zbtb6	chr2	37425499	37443170	0.014387597488987	-0.0237863645808375	0.604867441600461	-0.725309088532612	0.35808	-0.0230144448628492	1
Slc37a3	chr6	39334772	39377674	0.0119360581467397	-0.0197373645966574	0.604744270101851	-0.725602900024545	-0.038606	-0.0290761679183466	1
Plpp1	chr13	112800791	112867893	0.00861559138331403	-0.0142470331728178	0.604728807661646	-0.725639788130969	0.49365	0.139953043248445	1
Itpr1	chr6	108213095	108551108	0.00495731598928217	-0.0082054738491207	0.604147436264561	-0.727027426775315	0.338983	0.00148777039776729	1
Mid1	chrX	169685198	170005735	0.00478533324322983	-0.00792176279183991	0.604074291161448	-0.727202106762042	0.447854	-0.0807359499762863	1
Tbc1d9b	chr11	50131395	50172784	0.0163525088625397	-0.0270834714657471	0.60378186316407	-0.727900674101153	-0.415055	-0.0812602283889808	1
Ralgapa1	chr12	55602895	55821166	0.0122315215268951	-0.0202591748756754	0.603752206195778	-0.727971539118011	-0.143105	-0.0870717223254274	1
Adam23	chr1	63445890	63596275	0.0122270771006853	-0.0202526261413988	0.603727981513058	-0.728029426328066	-0.015373	-0.021130041017107	1
2310061I04Rik	chr17	35892676	35897430	0.0189976390255959	-0.0314676831275102	0.603719026552275	-0.728050825656447	-0.219759	-0.0291595052512758	1
Gckr	chr5	31297442	31327313	0.00223505365110643	-0.00370530846335451	0.603203126868142	-0.72928418765766	0.178624	-0.0467247235854885	1
Krt16	chr11	100246090	100248901	0.0110878916815643	-0.0183921187194536	0.602861032526746	-0.73010261480225	-0.161999	-0.041477050258294	1
Rpl7l1	chr17	46773906	46782671	0.0194059657055234	-0.0321901934232669	0.602853342642448	-0.730121017432542	-0.242315	-0.0472767148237147	1
Pprc1	chr19	46044885	46072914	0.00695875577194927	-0.0115441828127567	0.602793275610606	-0.73026477167648	0.35943	-0.190604709241269	1
Tyw5	chr1	57388236	57407100	0.0118938088288166	-0.0197339487483241	0.602708002362005	-0.730468874808232	0.222393	-0.0156140620590409	1
Actl7a	chr4	56743412	56744924	0.00607600018695365	-0.0100813650323146	0.602696179285024	-0.730497175845823	-0.402904	-0.0083676708866963	1
Phykpl	chr11	51584756	51604488	0.0110072828888441	-0.0182637557811642	0.602684520135565	-0.730525085031882	0.028062	-0.123658363362789	1
Rdh10	chr1	16105773	16133733	0.0155083822602489	-0.0257467013159031	0.602344435116811	-0.731339404025505	0.236607	-0.0419217787810261	1
Trappc12	chr12	28690627	28750471	0.0130232440517626	-0.0216248805931148	0.602234264170185	-0.731603302231383	-0.013688	-0.0166392516314604	1
Klhdc1	chr12	69241175	69284631	0.00715551503305645	-0.0118830592233509	0.602161017509317	-0.73177878049194	0.13725	0.0182344609573982	1
Cd300lf	chr11	115116213	115133991	0.022538324984801	-0.037447079858862	0.601871362727025	-0.732472920504955	-0.305366	-0.227452698149278	1
Chp1	chr2	119547696	119587026	0.0124544035437107	-0.0206974739024415	0.601735438943666	-0.732798768728399	-0.157938	-0.0456548981460694	1
