gene	chr	start	end	chromatin_state	atac_fold	k27ac_fold	k27me3_fold	k119ub_fold	gb_ctrl_signal	gb_mut_signal	is_neuronal	is_synapse	is_coordinated	is_mecp2_up	is_triple	ctrl_decile
Sult1d1	chr5	87554644	87569026	Other	NA	NA	NA	NA	0.420357	0.307099	FALSE	FALSE	FALSE	FALSE	FALSE	1
Sult1e1	chr5	87575968	87591593	Other	NA	NA	NA	NA	0.417822	0.306396	FALSE	FALSE	FALSE	FALSE	FALSE	1
Sult2a1	chr7	13796245	13837408	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
Sult2a2	chr7	13733504	13779635	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
Sult2a3	chr7	14067445	14123043	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
Sult2a4	chr7	13909675	13989606	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
Sult2a5	chr7	13623966	13670806	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
Sult2a6	chr7	14222402	14254869	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
Sult2a7	chr7	14465050	14494229	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
Sult2a8	chr7	14410685	14446768	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
Sult2b1	chr7	45729982	45784668	Repressed_Promoter	0.263981560085775	0.253329808580607	NA	NA	0.701489	0.695886	FALSE	FALSE	FALSE	FALSE	FALSE	4
Sult3a1	chr10	33857720	33879531	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
Sult3a2	chr10	33766423	33786703	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
Sult4a1	chr15	84076096	84105753	Other	0.279178761996715	0.339496851943511	NA	-0.182987256537519	1.450417	1.14939	TRUE	FALSE	FALSE	FALSE	FALSE	8
Sult5a1	chr8	123140191	123158314	Other	0.0987437728059212	NA	NA	NA	1.255811	0.976868	FALSE	FALSE	FALSE	FALSE	FALSE	7
Sult6b1	chr17	78883937	78906991	Other	NA	NA	NA	NA	1.053344	1.449509	FALSE	FALSE	TRUE	FALSE	FALSE	6
Sult6b2	chr6	142785203	142804501	Repressed_Promoter	-0.0279376754303513	NA	0.449253067195228	0.251503934167484	1.995812	2.208871	FALSE	FALSE	FALSE	FALSE	FALSE	9
Sumf1	chr6	108107027	108185581	Active_Promoter	0.245759845662574	NA	NA	NA	1.020593	0.911748	FALSE	FALSE	TRUE	FALSE	FALSE	6
Sumf2	chr5	129846985	129864049	Other	0.120523706150029	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
Sumo1	chr1	59586557	59670833	Active_Promoter	0.135915082864157	0.0861571053879358	NA	0.336498815688859	1.274283	1.910661	FALSE	FALSE	TRUE	FALSE	FALSE	7
Sumo2	chr11	115523101	115536275	Other	0.029639853395869	-0.0121347002723171	NA	NA	0.387504	0.290492	FALSE	FALSE	TRUE	FALSE	FALSE	1
Sumo3	chr10	77606096	77618330	Other	0.0307372894918918	-0.150710766982611	NA	NA	0.877071	0.939263	FALSE	FALSE	FALSE	FALSE	FALSE	5
Sun1	chr5	139200636	139249839	Other	0.0767391410474985	NA	NA	NA	0.611511	0.474083	TRUE	FALSE	TRUE	FALSE	FALSE	3
Sun2	chr15	79724069	79742535	Other	NA	NA	NA	NA	1.332369	1.10281	TRUE	FALSE	FALSE	FALSE	FALSE	7
Sun3	chr11	9016053	9048990	Repressed_Promoter	NA	NA	0.449313363718662	NA	0.634314	0.727886	FALSE	FALSE	FALSE	FALSE	FALSE	3
Sun5	chr2	153856187	153871083	Other	-0.275894744519884	NA	NA	0.0153471082019535	1.973959	2.465158	FALSE	FALSE	FALSE	FALSE	FALSE	9
Suox	chr10	128669893	128674072	Other	0.0597849401807868	NA	NA	NA	1.391173	2.61806	FALSE	FALSE	FALSE	FALSE	FALSE	7
Supt16	chr14	52160413	52197415	Active_Promoter	0.0781587781297757	0.172739779727896	NA	NA	0.342147	0.282441	FALSE	FALSE	TRUE	FALSE	FALSE	1
Supt20	chr3	54692806	54728765	Active_Promoter	0.063796689132934	NA	NA	NA	0.582286	0.615967	FALSE	FALSE	TRUE	FALSE	FALSE	3
Supt3	chr17	44777151	45119289	Active_Promoter	0.0382795980002339	-0.0409043398121255	-0.1576065625212	-0.354781538705541	0.780349	0.621735	FALSE	FALSE	FALSE	FALSE	FALSE	4
Supt4a	chr11	87737551	87743622	Other	0.0470150605807749	NA	NA	NA	0.360154	0.287797	FALSE	FALSE	TRUE	FALSE	FALSE	1
Supt5	chr7	28314890	28338745	Other	0.0486869565773943	NA	NA	NA	0.344923	0.220685	FALSE	FALSE	TRUE	FALSE	FALSE	1
Supt6	chr11	78206745	78245986	Active_Promoter	NA	NA	NA	NA	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA
Supt7l	chr5	31514563	31527806	Active_Promoter	NA	NA	NA	NA	0.412731	0.445312	FALSE	FALSE	FALSE	FALSE	FALSE	1
Supv3l1	chr10	62429208	62449737	Other	0.0900869603609882	0.174209398546943	NA	NA	0.47209	0.34382	FALSE	FALSE	FALSE	FALSE	FALSE	2
Surf1	chr2	26913380	26916529	Active_Promoter	NA	NA	NA	NA	0.779786	0.674743	FALSE	FALSE	TRUE	FALSE	FALSE	4
Surf2	chr2	26916366	26920182	Active_Promoter	-0.00473115949497345	0.0524602629975901	NA	NA	0.853435	0.871582	FALSE	FALSE	FALSE	FALSE	FALSE	5
Surf4	chr2	26920039	26933927	Active_Promoter	0.0208590751075058	-0.308815677584665	NA	NA	0.752448	0.898355	FALSE	FALSE	TRUE	FALSE	FALSE	4
Surf6	chr2	26888627	26902878	Active_Promoter	0.0195211767492678	0.242909163915796	NA	NA	0.264603	0.252693	FALSE	FALSE	TRUE	FALSE	FALSE	1
Susd1	chr4	59314682	59438632	Repressed_Promoter	1.21329038347645	NA	-0.51328919598337	0.217797234586002	1.538643	2.345569	FALSE	FALSE	FALSE	FALSE	FALSE	8
Susd2	chr10	75636705	75644007	Other	0.178072322365613	-0.237227615128589	NA	0.241906672910421	3.951884	5.475934	FALSE	FALSE	FALSE	FALSE	FALSE	10
Susd3	chr13	49230689	49248705	Repressed_Promoter	NA	NA	-0.000488327128214822	-0.320854810377154	2.160152	2.100063	FALSE	FALSE	FALSE	FALSE	FALSE	9
Susd4	chr1	182763859	182896590	Other	-0.0346189371947815	0.398785006419106	-1.03846867968844	0.55483250933484	2.009861	2.044034	TRUE	TRUE	FALSE	FALSE	FALSE	9
Susd5	chr9	114057139	114098727	Repressed_Promoter	-0.0167926634245796	NA	-0.173331456113135	NA	0.533186	0.401678	FALSE	FALSE	FALSE	FALSE	FALSE	2
Susd6	chr12	80790509	80880834	Active_Promoter	0.0998590464200806	-0.0676574800829697	NA	0.865868114577086	1.138951	1.238088	FALSE	FALSE	FALSE	FALSE	FALSE	6
Suv39h1	chrX	8061170	8074759	Other	-0.00333157721118296	0.162272629804989	NA	NA	0.409444	0.393596	FALSE	FALSE	FALSE	FALSE	FALSE	1
Suv39h2	chr2	3455814	3475030	Active_Promoter	NA	NA	NA	NA	0.75827	1.203936	FALSE	FALSE	FALSE	FALSE	FALSE	4
Suz12	chr11	79993105	80034122	Other	0.0676903058521212	0.342980685724477	NA	NA	NA	NA	TRUE	FALSE	TRUE	FALSE	FALSE	NA
Sv2a	chr3	96181150	96195520	Active_Promoter	0.0793202133441169	0.04186001863701	NA	NA	0.810093	0.615623	TRUE	TRUE	TRUE	FALSE	FALSE	4
Sv2b	chr7	75114893	75309261	Active_Promoter	-0.484257452393078	-0.875335274660599	NA	0.817894442942495	0.898535	1.131753	TRUE	TRUE	TRUE	FALSE	FALSE	5
Sv2c	chr13	95954593	96132576	Bivalent_Promoter	-0.279405767746119	-1.68193261562792	1.58125934043953	0.316134924330988	1.651822	2.001464	TRUE	TRUE	TRUE	FALSE	FALSE	8
Sva	chr6	42038393	42042850	Other	NA	NA	NA	NA	0.543381	0.348814	FALSE	FALSE	FALSE	FALSE	FALSE	2
Sval1	chr6	41951629	41956097	Other	NA	NA	NA	NA	0.600765	0.445124	FALSE	FALSE	FALSE	FALSE	FALSE	3
Sval2	chr6	41852988	41864412	Other	NA	NA	NA	NA	0.586946	0.36935	FALSE	FALSE	FALSE	FALSE	FALSE	3
Sval3	chr6	41968139	41973089	Other	NA	NA	NA	NA	0.573403	0.563602	FALSE	FALSE	FALSE	FALSE	FALSE	2
Svbp	chr4	119195305	119201297	Other	0.0489000679993563	NA	NA	NA	0.724968	0.92828	TRUE	TRUE	FALSE	FALSE	FALSE	4
Svep1	chr4	58042441	58206858	Active_Promoter	-0.00172746578082674	-1.08710951872117	NA	0.807952003349081	1.272982	2.66177	FALSE	FALSE	TRUE	TRUE	FALSE	7
Svil	chr18	4920539	5119298	Repressed_Promoter	0.921276426369785	1.36867110309014	-1.18341587791208	-0.127716446024082	2.772515	3.881742	FALSE	FALSE	FALSE	FALSE	FALSE	10
Svip	chr7	51997170	52006017	Active_Promoter	0.0185156404312127	0.0825099356357387	NA	0.431091194654152	1.136949	1.388454	FALSE	FALSE	TRUE	FALSE	FALSE	6
Svop	chr5	114026909	114091569	Active_Promoter	0.0636342061947005	-0.183127664557235	NA	NA	0.596823	0.497202	FALSE	FALSE	TRUE	FALSE	FALSE	3
Svopl	chr6	37983738	38046995	Other	0.167651041053025	NA	NA	NA	0.640386	0.545224	FALSE	FALSE	FALSE	FALSE	FALSE	3
Svs1	chr6	48986860	48991721	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
Svs2	chr2	164235928	164238465	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
Svs3a	chr2	164289267	164291499	Other	NA	NA	NA	NA	1.40393	0.90689	FALSE	FALSE	FALSE	FALSE	FALSE	7
Svs3b	chr2	164254362	164256639	Other	NA	NA	NA	NA	1.308878	0.795127	FALSE	FALSE	FALSE	FALSE	FALSE	7
Svs4	chr2	164275951	164278458	Other	NA	NA	NA	NA	0.794824	0.503192	FALSE	FALSE	FALSE	FALSE	FALSE	4
Svs5	chr2	164332739	164334395	Other	NA	NA	NA	NA	1.650101	0.89072	FALSE	FALSE	FALSE	FALSE	FALSE	8
Svs6	chr2	164316750	164318452	Other	NA	NA	NA	NA	1.557513	0.945131	FALSE	FALSE	FALSE	FALSE	FALSE	8
Swap70	chr7	110221710	110283505	Active_Promoter	0.105476169909417	NA	NA	-0.0597974035268169	0.801033	0.707944	FALSE	FALSE	FALSE	FALSE	FALSE	4
Swi5	chr2	32278815	32288074	Active_Promoter	0.0629584233824029	0.100550964456074	NA	NA	0.404302	0.365367	FALSE	FALSE	FALSE	FALSE	FALSE	1
Swsap1	chr9	21955754	21958263	Other	0.0466615554509376	0.22524404820992	NA	NA	1.828685	2.784179	FALSE	FALSE	FALSE	FALSE	FALSE	8
Swt1	chr1	151367698	151428454	Active_Promoter	0.00537374620670716	NA	NA	0.523629820008639	0.392206	0.351685	FALSE	FALSE	TRUE	FALSE	FALSE	1
Syap1	chrX	162857056	162888446	Other	0.0686880736251804	NA	NA	NA	0.332114	0.361447	TRUE	TRUE	FALSE	FALSE	FALSE	1
Sybu	chr15	44671855	44788062	Active_Promoter	0.530234844498141	NA	NA	NA	1.715961	3.457711	TRUE	TRUE	TRUE	FALSE	FALSE	8
Syce1	chr7	140777228	140787851	Other	NA	NA	NA	NA	0.537551	0.306019	TRUE	TRUE	FALSE	FALSE	FALSE	2
Syce1l	chr8	113643212	113655532	Other	NA	NA	NA	NA	1.378026	1.273956	TRUE	TRUE	FALSE	FALSE	FALSE	7
Syce2	chr8	84872110	84888220	Other	0.124571183821239	-1.13549277019572	NA	NA	0.73698	0.953881	TRUE	TRUE	FALSE	FALSE	FALSE	4
Syce3	chr15	89390173	89410502	Other	NA	NA	NA	NA	0.517053	0.641914	TRUE	TRUE	FALSE	FALSE	FALSE	2
Sycn	chr7	28540884	28542208	Other	NA	NA	NA	NA	2.042209	1.351295	FALSE	FALSE	FALSE	FALSE	FALSE	9
Sycp1	chr3	102818498	102936099	Other	NA	NA	NA	NA	NA	NA	TRUE	TRUE	FALSE	FALSE	FALSE	NA
Sycp2	chr2	178345292	178407684	Other	0.0227318130455909	0.28994250249613	NA	-0.422061958206419	0.604129	0.46164	FALSE	FALSE	FALSE	FALSE	FALSE	3
Sycp2l	chr13	41114306	41174350	Repressed_Promoter	0.0968328794299137	NA	-0.263707623653302	NA	0.771412	0.54731	FALSE	FALSE	FALSE	FALSE	FALSE	4
Sycp3	chr10	88459568	88473235	Other	-0.0334184204771021	NA	NA	NA	0.495274	0.429536	TRUE	TRUE	FALSE	FALSE	FALSE	2
Syde1	chr10	78584502	78591963	Other	-0.0333782322447782	NA	0.740927345862553	0.246870825593052	3.088648	3.86759	TRUE	TRUE	TRUE	FALSE	FALSE	10
Syde2	chr3	145987869	146021719	Repressed_Promoter	0.329034830838652	NA	-0.735436579604316	0.357819959113765	0.968239	1.045344	FALSE	FALSE	FALSE	FALSE	FALSE	5
Syf2	chr4	134930897	134937547	Other	0.0963692908564958	-0.333639738559371	0.165403677478665	0.2905982690088	0.545058	0.470532	FALSE	FALSE	TRUE	FALSE	FALSE	2
Syk	chr13	52583172	52648791	Repressed_Promoter	0.203624163764797	NA	-0.0277169367478718	-0.338654884903283	1.045892	0.814489	FALSE	FALSE	FALSE	FALSE	FALSE	6
Sympk	chr7	19024376	19054617	Repressed_Promoter	0.0812546922139219	NA	NA	NA	1.449709	0.84754	FALSE	FALSE	FALSE	FALSE	FALSE	8
Syn1	chrX	20860510	20921003	Active_Promoter	0.0317441481981677	0.0305703938876832	NA	NA	0.36718	0.269042	TRUE	TRUE	FALSE	FALSE	FALSE	1
Syn2	chr6	115134901	115282005	Active_Promoter	-0.0717594095912497	-1.64451658881023	NA	NA	0.983982	1.589166	TRUE	TRUE	TRUE	FALSE	FALSE	5
Syn3	chr10	86055124	86498895	Other	0.0811668735455365	-0.160235122345644	NA	0.267894066670871	1.946383	2.117177	TRUE	TRUE	TRUE	FALSE	FALSE	9
Syna	chr5	134558145	134560170	Other	NA	NA	NA	NA	1.295756	1.210863	FALSE	FALSE	FALSE	FALSE	FALSE	7
Sync	chr4	129287616	129308558	Other	-0.260139654765804	NA	NA	-0.229688166747236	0.600163	0.647889	FALSE	FALSE	FALSE	FALSE	FALSE	3
Syncrip	chr9	88447008	88482573	Active_Promoter	0.076884095590011	0.102042629846801	NA	1.16491474290821	0.550226	0.591598	FALSE	FALSE	TRUE	FALSE	FALSE	2
Syndig1	chr2	149829210	150004391	Active_Promoter	0.528039889801393	0.631589118571289	NA	0.084180097614562	1.881349	2.595857	TRUE	TRUE	FALSE	FALSE	FALSE	9
Syndig1l	chr12	84677276	84698830	Other	-0.0534327890325161	-0.700663745664339	NA	0.0307658875018246	1.321615	1.385576	FALSE	FALSE	TRUE	FALSE	FALSE	7
Syne1	chr10	5020916	5551481	Active_Promoter	0.0685338485835277	-0.157910017606577	NA	0.977335984192069	0.710221	0.745188	FALSE	FALSE	TRUE	TRUE	FALSE	4
Syne2	chr12	75818133	76110925	Active_Promoter	0.272843932570013	-1.55882230525001	NA	0.134040649421601	1.022496	1.171242	TRUE	FALSE	TRUE	FALSE	FALSE	6
Syne3	chr12	104929932	105009808	Repressed_Promoter	0.454317054865295	1.26696785548056	-0.123603227767137	-0.192399842854521	4.44021	3.794121	FALSE	FALSE	FALSE	FALSE	FALSE	10
Syne4	chr7	30314806	30319045	Other	-0.590733903665354	-0.536115108855103	NA	NA	0.958919	0.884137	FALSE	FALSE	TRUE	FALSE	FALSE	5
Syngap1	chr17	26941252	26972433	Active_Promoter	NA	NA	NA	NA	0.882852	0.797132	TRUE	TRUE	FALSE	FALSE	FALSE	5
Syngr1	chr15	80091333	80119500	Active_Promoter	0.190430766114073	NA	NA	NA	1.295077	1.17637	TRUE	TRUE	FALSE	FALSE	FALSE	7
Syngr2	chr11	117809667	117814282	Repressed_Promoter	NA	NA	NA	NA	2.60495	2.299131	TRUE	TRUE	FALSE	FALSE	FALSE	9
Syngr3	chr17	24685091	24689954	Other	0.0393900336593336	0.155698079598228	NA	NA	1.305156	1.090573	TRUE	TRUE	FALSE	FALSE	FALSE	7
Syngr4	chr7	45885221	45896713	Other	NA	NA	NA	NA	0.686003	0.696908	FALSE	FALSE	FALSE	FALSE	FALSE	3
Synj1	chr16	90936091	91011307	Active_Promoter	NA	NA	NA	NA	0.673259	0.559578	TRUE	TRUE	TRUE	FALSE	FALSE	3
Synj2	chr17	5941279	6044289	Other	-0.0566853511882961	-1.1093938473087	NA	-0.0914268520548322	2.070673	2.583448	TRUE	TRUE	TRUE	FALSE	FALSE	9
Synj2bp	chr12	81497940	81532910	Active_Promoter	NA	NA	NA	NA	0.303867	0.232239	FALSE	FALSE	FALSE	FALSE	FALSE	1
Synm	chr7	67730159	67759741	Repressed_Promoter	0.670325099193219	NA	-0.185513517395409	-0.291557770481827	1.833621	1.554503	TRUE	FALSE	FALSE	FALSE	FALSE	8
Synpo	chr18	60593972	60660141	Bivalent_Promoter	-0.228679938520234	-1.88133720623601	NA	-0.00290214915545553	3.279573	4.087484	TRUE	TRUE	TRUE	FALSE	FALSE	10
Synpo2	chr3	123076518	123236148	Repressed_Promoter	0.408977400170612	NA	0.0269269326261977	0.297013326207021	1.170459	1.129402	FALSE	FALSE	FALSE	FALSE	FALSE	6
Synpo2l	chr14	20658945	20668353	Other	NA	NA	-0.0534791574172197	NA	2.451437	3.546132	FALSE	FALSE	FALSE	FALSE	FALSE	9
Synpr	chr14	13284779	13616339	Active_Promoter	-0.334789971108295	-1.00210417686569	NA	0.801565330651369	1.043228	1.352348	TRUE	TRUE	TRUE	FALSE	FALSE	6
Synrg	chr11	83964427	84044577	Other	0.113368971693888	-0.0238570805687015	NA	NA	0.633811	0.550673	FALSE	FALSE	TRUE	FALSE	FALSE	3
Syp	chrX	7638470	7653255	Other	0.13830058656357	-0.0383701514046761	NA	NA	0.506645	0.41842	TRUE	TRUE	TRUE	FALSE	FALSE	2
Sypl	chr12	32953890	32979859	Active_Promoter	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
Sypl2	chr3	108211471	108226647	Other	0.401160288205249	NA	0.262696461845715	-0.0398314883757131	1.864969	2.442161	FALSE	FALSE	FALSE	FALSE	FALSE	9
Sys1	chr2	164456963	164479637	Other	NA	NA	NA	NA	0.753592	0.737903	FALSE	FALSE	TRUE	FALSE	FALSE	4
Syt1	chr10	108497649	109010981	Active_Promoter	-1.11266159150267	-2.24063162710741	3.83677376580842	1.29872901696794	1.348176	2.334436	TRUE	TRUE	TRUE	FALSE	FALSE	7
Syt10	chr15	89782392	89841859	Repressed_Promoter	0.070254114853736	NA	-0.47567142748606	NA	0.436627	0.278122	TRUE	TRUE	FALSE	FALSE	FALSE	1
Syt11	chr3	88744699	88775163	Active_Promoter	NA	NA	NA	NA	0.554693	0.493621	TRUE	TRUE	FALSE	FALSE	FALSE	2
Syt12	chr19	4445907	4477446	Active_Promoter	-0.89120005494655	0.135885374585336	NA	NA	0.869466	0.64809	TRUE	TRUE	TRUE	FALSE	FALSE	5
Syt13	chr2	92915097	92956057	Active_Promoter	0.155970117144554	-0.068573284893455	NA	-0.272467850415658	1.735775	1.891309	TRUE	TRUE	TRUE	FALSE	FALSE	8
Syt14	chr1	192891232	193035774	Active_Promoter	0.0120633155421052	-0.0867496077318235	NA	0.482025649116689	0.75567	0.805362	FALSE	FALSE	TRUE	FALSE	FALSE	4
Syt15	chr14	34219594	34230419	Repressed_Promoter	0.305594807913043	NA	-0.0444052310401558	-0.0534474349094129	3.48361	3.505991	FALSE	FALSE	FALSE	FALSE	FALSE	10
Syt16	chr12	73997660	74273266	Repressed_Promoter	0.140798588294367	NA	NA	0.329257633734327	0.886265	0.9247	FALSE	FALSE	FALSE	FALSE	FALSE	5
Syt17	chr7	118380716	118448221	Repressed_Promoter	0.800600566419005	NA	-0.363748463313897	-0.231580283614156	0.717327	0.941021	TRUE	TRUE	FALSE	FALSE	FALSE	4
Syt2	chr1	134646676	134762592	Active_Promoter	0.346042127088867	0.321240391086618	NA	-0.417143317256826	1.717694	1.429522	TRUE	TRUE	FALSE	FALSE	FALSE	8
Syt3	chr7	44384101	44400186	Active_Promoter	0.116039926420881	0.176829665479594	NA	-0.69824455408027	1.183346	0.942742	TRUE	TRUE	FALSE	FALSE	FALSE	7
Syt4	chr18	31437807	31447405	Active_Promoter	-0.28363766287408	-0.30472497077801	NA	1.28817619985735	2.101838	2.988211	TRUE	TRUE	FALSE	FALSE	FALSE	9
Syt5	chr7	4539764	4547540	Other	0.391040676463682	NA	NA	NA	1.202856	1.329639	TRUE	TRUE	FALSE	FALSE	FALSE	7
Syt6	chr3	103575230	103645568	Bivalent_Promoter	-0.215861140051525	-1.57173710473083	0.946538877848449	0.127050231152147	3.534002	3.726694	TRUE	TRUE	TRUE	FALSE	FALSE	10
Syt7	chr19	10389089	10453179	Active_Promoter	0.0899590204737088	0.483626170132354	NA	-0.145607324707496	1.938026	1.837724	TRUE	TRUE	TRUE	FALSE	FALSE	9
Syt8	chr7	142434849	142440395	Other	0.187158386690664	NA	NA	-0.0459999909438421	2.626996	3.46882	TRUE	TRUE	FALSE	FALSE	FALSE	10
Syt9	chr7	107370727	107548655	Active_Promoter	0.0450131576724906	-0.171936824054503	NA	0.350266624202788	0.983957	1.365388	TRUE	TRUE	TRUE	FALSE	FALSE	5
Sytl1	chr4	133253089	133263112	Other	NA	NA	NA	NA	1.792286	1.568691	FALSE	FALSE	FALSE	FALSE	FALSE	8
Sytl2	chr7	90302251	90410718	Repressed_Promoter	0.0108312743822139	NA	NA	0.275294945845036	1.382783	1.518381	FALSE	FALSE	TRUE	FALSE	FALSE	7
Sytl3	chr17	6659092	6738043	Other	NA	NA	NA	NA	1.333162	1.428603	FALSE	FALSE	FALSE	FALSE	FALSE	7
Sytl4	chrX	133936384	133981811	Repressed_Promoter	0.268250661411587	NA	0.0530313976663026	NA	0.76307	0.725682	FALSE	FALSE	FALSE	FALSE	FALSE	4
Sytl5	chrX	9885621	9994542	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
Syvn1	chr19	6046575	6053711	Other	0.114728249230342	0.213482135994663	NA	NA	0.607593	0.426472	FALSE	FALSE	FALSE	FALSE	FALSE	3
Szrd1	chr4	141113000	141139774	Active_Promoter	0.0749272362205029	-0.0453615886824997	NA	-0.435945400572238	1.171676	0.851936	FALSE	FALSE	TRUE	FALSE	FALSE	6
Szt2	chr4	118362742	118409272	Active_Promoter	0.0429007633215926	NA	NA	NA	0.600043	0.387562	TRUE	TRUE	TRUE	FALSE	FALSE	3
T	chr17	8434422	8442495	Repressed_Promoter	0.279224349416754	NA	-0.101253824851923	-0.708194584195703	2.864257	1.93433	TRUE	FALSE	FALSE	FALSE	FALSE	10
T2	chr17	8355991	8423512	Polycomb	NA	NA	NA	NA	1.171561	1.205574	TRUE	FALSE	FALSE	FALSE	FALSE	6
Taar1	chr10	23920355	23921468	Other	NA	NA	NA	NA	2.19305	1.451142	FALSE	FALSE	FALSE	FALSE	FALSE	9
Taar2	chr10	23938571	23941582	Other	NA	NA	NA	NA	1.600155	1.629738	FALSE	FALSE	FALSE	FALSE	FALSE	8
Taar3	chr10	23949557	23950588	Other	-0.506323715032708	NA	NA	1.08602482328377	3.27204	8.704595	TRUE	FALSE	FALSE	FALSE	FALSE	10
Taar4	chr10	23960493	23961536	Other	NA	NA	NA	0.714140518893484	2.643427	3.468666	TRUE	FALSE	FALSE	FALSE	FALSE	10
Taar5	chr10	23970705	23971718	Other	-0.590420406021925	NA	1.93108491418009	0.338167312907999	5.223585	8.048402	TRUE	FALSE	FALSE	FALSE	FALSE	10
Taar6	chr10	23984608	23985645	Other	-0.0732826677702997	NA	NA	-0.666146064919675	1.942625	1.287427	FALSE	FALSE	FALSE	FALSE	FALSE	9
Taar7a	chr10	23992404	23993480	Other	NA	NA	NA	NA	2.864858	2.30695	FALSE	FALSE	FALSE	FALSE	FALSE	10
Taar7b	chr10	23999938	24001014	Other	NA	NA	NA	-0.510101614288518	3.091913	2.091032	FALSE	FALSE	FALSE	FALSE	FALSE	10
Taar7d	chr10	24027221	24028297	Other	NA	NA	NA	NA	2.30078	1.25549	FALSE	FALSE	FALSE	FALSE	FALSE	9
Taar7e	chr10	24037613	24038689	Other	NA	NA	NA	NA	2.55559	1.927244	FALSE	FALSE	FALSE	FALSE	FALSE	9
Taar7f	chr10	24049509	24050585	Other	NA	NA	NA	-0.551121167287429	3.744935	2.910035	TRUE	FALSE	FALSE	FALSE	FALSE	10
Taar8a	chr10	24076499	24077533	Other	NA	NA	NA	NA	1.709746	1.083856	FALSE	FALSE	FALSE	FALSE	FALSE	8
Taar8b	chr10	24091259	24092293	Other	NA	NA	NA	NA	1.769208	1.353663	FALSE	FALSE	FALSE	FALSE	FALSE	8
Taar8c	chr10	24100877	24101911	Other	NA	NA	NA	NA	1.277345	1.009454	FALSE	FALSE	FALSE	FALSE	FALSE	7
Taar9	chr10	24108487	24109533	Other	NA	NA	NA	NA	2.181094	1.784922	FALSE	FALSE	FALSE	FALSE	FALSE	9
Tab1	chr15	80133126	80161706	Active_Promoter	0.238534341132642	-0.355559160607242	NA	NA	1.527723	1.243809	FALSE	FALSE	TRUE	FALSE	FALSE	8
Tab2	chr10	7905652	7956229	Active_Promoter	-0.104959680541489	0.129569599523695	NA	-0.469604311265168	0.801392	0.677796	FALSE	FALSE	TRUE	FALSE	FALSE	4
Tab3	chrX	85574021	85634468	Active_Promoter	-0.0534678475260167	0.10121690013051	NA	NA	0.642319	0.649033	FALSE	FALSE	TRUE	FALSE	FALSE	3
Tac1	chr6	7554878	7565833	Repressed_Promoter	-0.0535470575877766	NA	-0.227672950323316	-0.200389431450308	4.453416	4.170813	TRUE	TRUE	FALSE	FALSE	FALSE	10
Tac2	chr10	127724477	127731767	Repressed_Promoter	NA	NA	-0.162151904264997	-0.525499704970544	2.352428	2.010425	FALSE	FALSE	FALSE	FALSE	FALSE	9
Tac4	chr11	95261528	95269264	Other	0.0262140977998314	NA	-0.119570490018992	-0.550521570679479	1.080405	0.996884	TRUE	FALSE	FALSE	FALSE	FALSE	6
Tacc1	chr8	25154551	25256587	Active_Promoter	0.0190325650451322	-0.423666067850913	NA	-0.0857934797960946	0.842135	0.873107	TRUE	FALSE	FALSE	FALSE	FALSE	5
Tacc2	chr7	130577437	130764784	Other	-0.0465727702750407	NA	0.757936490921057	-0.0687211909757109	1.291514	1.227374	TRUE	FALSE	TRUE	FALSE	FALSE	7
Tacc3	chr5	33658127	33678994	Active_Promoter	NA	0.278299470430644	NA	0.44665924037025	1.11189	1.34083	TRUE	FALSE	FALSE	FALSE	FALSE	6
Taco1	chr11	106066060	106073611	Other	0.0722347672979971	0.277322848830685	NA	NA	0.479296	0.628895	TRUE	FALSE	FALSE	FALSE	FALSE	2
Tacr1	chr6	82402333	82560103	Repressed_Promoter	0.778895361017825	NA	-0.480457584723567	-0.0220948566274527	0.745622	0.570837	TRUE	TRUE	FALSE	FALSE	FALSE	4
