gene	me3_fold	me3_fdr	me3_conc	me3_n_peaks	mc_diff	mc_q	mc_sig	hmc_diff	hmc_q	hmc_sig	chromatin_state	dmr_status
Usp25	0.134220329	0.757121658	4.197903584	1	0.0487408910761085	4.51130523130404e-127	TRUE	-0.0403942712047397	3.04928706149752e-132	TRUE	Active_Promoter	Both mC+hmC DMR
Usp28	-0.053705646	0.913889037	3.423859901	2	0.0432716269243071	1.67344523786255e-50	TRUE	-0.0386283614735299	8.54636450985383e-69	TRUE	Other	Both mC+hmC DMR
Usp3	0.377254309	0.251537384	4.256399898	12	0.0437000962110483	6.42996708810674e-28	TRUE	-0.0265941932885878	2.56311058834418e-12	TRUE	Active_Promoter	Both mC+hmC DMR
Usp31	0.076854573	0.87400222	3.355198964	5	0.0174778049849136	1.2058735077929e-05	TRUE	-0.0233491922232541	3.51634887658529e-14	TRUE	Other	Both mC+hmC DMR
Usp32	-0.009954696	0.985617448	3.378963524	1	0.0233641710616252	2.67119937340976e-24	TRUE	-0.0247650963180167	7.49721629852404e-39	TRUE	Other	Both mC+hmC DMR
Usp33	0.497347579	0.137877279	3.726256946	3	0.0313855822893023	2.81861449897826e-21	TRUE	-0.0283721065756467	1.09024625485485e-25	TRUE	Other	Both mC+hmC DMR
Usp34	0.317047113	0.39980037	3.524763279	8	0.0194917159060027	4.23651890796815e-23	TRUE	-0.0239522482825184	1.15229580898162e-45	TRUE	Other	Both mC+hmC DMR
Usp35	-0.196471921	0.629391539	2.815443181	2	0.0245134822697962	6.75240067013813e-05	TRUE	-0.00388471511868513	0.506870228941173	FALSE	Active_Promoter	mC DMR only
Usp36	0.284382537	0.453881823	3.639937837	8	0.0313029698010655	1.83062744498834e-16	TRUE	-0.0247672989822605	1.6077655824154e-17	TRUE	Active_Promoter	Both mC+hmC DMR
Usp37	0.176727922	0.673814242	3.174752914	2	0.0193060831029399	4.25694631790367e-14	TRUE	-0.0190163058298265	1.35896554495038e-27	TRUE	Active_Promoter	Both mC+hmC DMR
Usp38	0.38698668	0.283661914	3.082401154	5	0.0271979107243842	6.31692826355499e-09	TRUE	-0.0163768845570813	4.9254759503118e-05	TRUE	Active_Promoter	Both mC+hmC DMR
Usp39	0.472351888	0.177614454	3.42393245	2	NA	NA	NA	NA	NA	NA	NA	NA
Usp4	0.441563022	0.212616176	3.372802403	5	0.0229508157975066	1.1722012742005e-14	TRUE	-0.0205619590208014	3.11140270259519e-20	TRUE	Other	Both mC+hmC DMR
Usp40	0.35910089	1	2.051737357	4	0.022000685161378	2.19190247619583e-11	TRUE	-0.0259943511346149	6.19549114447527e-24	TRUE	Other	Both mC+hmC DMR
Usp42	0.050573488	0.918350625	3.884837864	5	0.010489000177119	0.0151246366161181	TRUE	-0.0123034861899154	1.72865360024094e-05	TRUE	Other	Both mC+hmC DMR
Usp44	0.377846748	0.294345631	3.774345834	2	-0.00354509389215241	0.419902450086442	FALSE	-0.0153858812677211	4.59726672193443e-13	TRUE	Repressed_Promoter	hmC DMR only
Usp45	0.061083878	0.901288707	3.269152402	1	0.0130118287089578	6.2870642804877e-07	TRUE	-0.0162616602447022	2.46244835264371e-19	TRUE	Active_Promoter	Both mC+hmC DMR
Usp46	0.173690624	0.669903809	3.736859302	5	0.0666375446029002	9.33005194508992e-109	TRUE	-0.0285914740414081	1.43235095729893e-25	TRUE	Active_Promoter	Both mC+hmC DMR
Usp47	0.633906302	0.04868042	3.830097452	6	0.0452183270968923	1.69017468997334e-43	TRUE	-0.0351225878026694	8.5103021089696e-35	TRUE	Active_Promoter	Both mC+hmC DMR
Usp48	0.476244044	0.172610426	3.56611356	12	0.0223971582803545	7.734217789728e-15	TRUE	-0.029623644337644	3.83995098948048e-45	TRUE	Active_Promoter	Both mC+hmC DMR
Usp49	0.437312428	0.202453015	3.738448365	1	-0.00246247297254265	0.495396637170674	FALSE	-0.0180287388943174	5.08617938039766e-15	TRUE	Active_Promoter	hmC DMR only
Usp5	-0.105584761	0.81382579	4.030117182	3	0.0200628956260129	0.000317037262399771	TRUE	-0.012473456909752	0.000342385279451274	TRUE	Other	Both mC+hmC DMR
Usp50	0.40800479	0.257406568	3.246375368	1	0.0131802482657811	4.44806669495528e-07	TRUE	-0.0158162181585177	3.40319132972871e-22	TRUE	Other	Both mC+hmC DMR
Usp51	-0.049288563	1	0	2	0.0218812553038449	0.409796034092081	FALSE	0.0140694792922278	0.636981947054444	FALSE	Other	Not DMR
Usp53	0.140773109	0.746569134	3.591709022	1	0.0316099264616938	5.63797426547342e-21	TRUE	-0.0320252494962955	1.82957679112227e-36	TRUE	Active_Promoter	Both mC+hmC DMR
Usp54	-0.03372979	0.948528701	3.400011493	1	0.0275753160202442	6.18970845343636e-22	TRUE	-0.0268406283070239	2.0453663887247e-33	TRUE	Active_Promoter	Both mC+hmC DMR
Usp6nl	-0.151776262	0.724638592	3.670878716	3	0.0175704851051561	7.29320153100646e-20	TRUE	-0.0206596203737515	5.20960713198749e-37	TRUE	Other	Both mC+hmC DMR
Usp7	0.669134945	0.040874128	3.752954087	5	0.0104678000755435	0.000109699022747932	TRUE	-0.0152801545536839	4.27603962547373e-14	TRUE	Active_Promoter	Both mC+hmC DMR
Usp8	-0.145562452	0.737265058	3.283980087	2	0.0218141203941248	6.63617401034535e-14	TRUE	-0.0197824641713285	4.47496413313591e-21	TRUE	Active_Promoter	Both mC+hmC DMR
Usp9x	0.389539061	0.279211043	3.720296715	5	0.0242296392772805	3.17746599501137e-10	TRUE	-0.0252920593896119	9.47815608000705e-17	TRUE	Active_Promoter	Both mC+hmC DMR
Uspl1	0.379221568	0.280511759	3.745804224	3	0.0163991611163539	0.00173010779674282	TRUE	-0.0282003353601394	5.05470851046106e-15	TRUE	Active_Promoter	Both mC+hmC DMR
Ust	0.011301082	0.983215891	3.254811752	2	0.0294628943190771	7.16088137004068e-85	TRUE	-0.023189346292409	1.34882783032375e-66	TRUE	Active_Promoter	Both mC+hmC DMR
Utf1	-0.100405457	0.809305624	4.583155516	3	-0.09658438290865	0.00469843764715629	TRUE	-0.00743100166237319	0.66393407706918	FALSE	Repressed_Promoter	mC DMR only
Utp11	0.707156634	0.035504341	3.155233035	4	0.0393586594632078	1.10661845761309e-12	TRUE	-0.0270766992862571	5.01560546008484e-12	TRUE	Other	Both mC+hmC DMR
Utp15	0.451270905	0.19791335	3.749963436	1	0.0140246056330375	0.00224115101034862	TRUE	-0.0142443258170271	1.56673405659707e-07	TRUE	Active_Promoter	Both mC+hmC DMR
Utp18	-0.251151017	0.524165181	3.462856897	9	0.0268849100757104	1.16424812828744e-05	TRUE	-0.0255561683571944	2.75937882319784e-08	TRUE	Active_Promoter	Both mC+hmC DMR
Utp25	0.560049111	0.088313484	4.113630887	5	0.00750155991185331	0.0562813418337096	FALSE	-0.0112701982830301	4.71843640562179e-05	TRUE	Repressed_Promoter	hmC DMR only
Utp4	-0.213172567	0.588780244	2.812615961	3	0.0117814584039362	0.00112754203331526	TRUE	-0.0117384763136388	2.42410703692324e-06	TRUE	Active_Promoter	Both mC+hmC DMR
Utrn	0.831599975	0.011702104	3.231434685	2	0.0216925927631982	2.12724067012683e-98	TRUE	-0.0227171464577389	1.4575767637051e-175	TRUE	Other	Both mC+hmC DMR
Uts2r	0.086386184	0.855174716	3.186477307	1	0.0101716852270506	0.702056079513783	FALSE	-0.0574953613348134	0.00138015588422626	TRUE	Other	hmC DMR only
Uvrag	0.110605753	0.773086901	4.888700681	1	0.0284355780310139	5.65606383663304e-78	TRUE	-0.022591331152832	1.29000396172804e-75	TRUE	Active_Promoter	Both mC+hmC DMR
Uvssa	-0.160245377	0.703235783	3.549147953	2	-0.00729426977551928	0.0713652051775535	FALSE	-0.00889831179249634	8.86837058695508e-05	TRUE	Active_Promoter	hmC DMR only
Uxs1	-0.351092214	0.34111325	3.277849551	1	0.0253092818611254	8.25641025226993e-17	TRUE	-0.028465242584348	4.63200484860374e-31	TRUE	Active_Promoter	Both mC+hmC DMR
Vac14	0.079150102	0.862072142	3.955073682	8	0.0504318174696946	1.27061641434992e-59	TRUE	-0.0147005142923484	2.05402562959312e-07	TRUE	Active_Promoter	Both mC+hmC DMR
Vamp1	0.195043031	0.605224657	4.147309598	1	0.0194201470795321	9.90973927807587e-05	TRUE	-0.0171435829551575	1.32720052341462e-07	TRUE	Active_Promoter	Both mC+hmC DMR
Vamp2	0.221961917	0.56420741	4.346174637	1	0.0687559869216162	1.4394237301304e-06	TRUE	-0.0206003514082101	0.272780018692034	FALSE	Active_Promoter	mC DMR only
Vamp3	0.003838732	0.994343521	3.685799667	4	0.0469299160141793	6.11076007526108e-09	TRUE	-0.0364194873664064	8.59084087068402e-08	TRUE	Other	Both mC+hmC DMR
Vangl1	0.616171948	0.068851652	3.623824455	5	-0.0164160256573258	1.75540963538984e-07	TRUE	0.00711640644631922	0.00200535965889732	TRUE	Repressed_Promoter	Both mC+hmC DMR
Vangl2	-0.16688826	0.689596472	2.813816232	1	-0.0200524788450451	4.92849170091395e-05	TRUE	-0.00382339610048099	0.366067543784946	FALSE	Other	mC DMR only
Vapa	-0.111979493	0.795480647	3.885145258	4	0.0496556835542236	2.8196442367443e-24	TRUE	-0.039271249428832	9.43879498166207e-18	TRUE	Active_Promoter	Both mC+hmC DMR
Vapb	0.128444101	0.771598474	3.24456081	7	0.00541591527809893	0.248037499718093	FALSE	-0.0225645308111575	1.26771096011512e-14	TRUE	Other	hmC DMR only
Vars1	0.082682961	0.862415602	3.610158682	2	NA	NA	NA	NA	NA	NA	NA	NA
Vars2	-0.021054986	0.968664359	3.102290426	2	0.0205498678633443	0.00217898222854549	TRUE	-0.00981045195932234	0.0198930784259764	TRUE	Other	Both mC+hmC DMR
Vash1	0.290087876	0.434307	2.497807636	2	0.0255203330752514	0.00206170481682918	TRUE	-0.0179260710509136	0.0231994136862804	TRUE	Active_Promoter	Both mC+hmC DMR
Vash2	-0.196371633	0.628512224	3.540172447	2	-0.00640310161044566	0.230898329704783	FALSE	-0.00791094036794948	0.0322545458076915	TRUE	Repressed_Promoter	hmC DMR only
Vasp	-0.023210764	0.963632706	4.246379801	1	0.0344716654346673	3.27605614566223e-05	TRUE	-0.0333328893846057	3.70762251501182e-08	TRUE	Active_Promoter	Both mC+hmC DMR
Vat1l	0.295215083	0.410792706	4.099421724	12	0.0142582408902593	1.28303368211588e-11	TRUE	-0.0104595810937508	1.77180014463486e-08	TRUE	Active_Promoter	Both mC+hmC DMR
Vav2	-0.161109282	0.70185498	3.695344848	14	-0.0211822240736435	3.12148737875e-24	TRUE	0.00952127883740853	2.62528913854336e-09	TRUE	Repressed_Promoter	Both mC+hmC DMR
Vav3	0.03116369	0.952375682	3.309864482	2	-0.0105023327200122	7.90481942932314e-16	TRUE	0.00615111751730425	8.36923038364911e-12	TRUE	Repressed_Promoter	Both mC+hmC DMR
Vax1	0.560940483	0.083294605	5.056506313	2	-0.00261144698715199	0.904724181586153	FALSE	0.043117701086545	3.94623378338598e-06	TRUE	Repressed_Promoter	hmC DMR only
Vax2os	0.272433178	0.415749615	6.025639996	9	NA	NA	NA	NA	NA	NA	NA	NA
Vcan	0.283088848	0.455586376	3.553779984	2	-0.00538395956525806	0.0490498787579777	TRUE	-0.00145766988695557	0.342201883191164	FALSE	Repressed_Promoter	mC DMR only
Vcf1	0.145766624	0.733105952	3.475069097	2	NA	NA	NA	NA	NA	NA	NA	NA
Vcl	0.340920793	0.306851874	4.365212364	5	-0.0050144738929474	0.0651097417028893	FALSE	-0.00819259759471481	6.29290081594598e-05	TRUE	Active_Promoter	hmC DMR only
Vcp	0.05068862	0.913124763	4.414725068	6	0.0216710938037905	9.396025215267e-05	TRUE	-0.0207344417725424	2.72626465768928e-06	TRUE	Active_Promoter	Both mC+hmC DMR
Vcpkmt	0.121552622	0.778765422	2.897071579	1	0.0705674090973892	1.66342838824828e-17	TRUE	-0.0418327836780079	4.84470380402378e-11	TRUE	Active_Promoter	Both mC+hmC DMR
Vdac1	0.344708391	0.325589371	4.218845635	4	0.0439401316435859	6.12909613056197e-19	TRUE	-0.0222877764367026	1.61488771037952e-07	TRUE	Active_Promoter	Both mC+hmC DMR
Vdac2	0.216679466	0.57723305	3.969510492	2	0.024042241084261	0.000433173717737738	TRUE	-0.0290359016754044	1.30353825300107e-07	TRUE	Active_Promoter	Both mC+hmC DMR
Vdac3	0.218473404	0.5640216	4.363856395	9	0.0217149344137151	0.00197376049406346	TRUE	-0.0217094507226603	3.77652481922802e-05	TRUE	Active_Promoter	Both mC+hmC DMR
Vdr	0.125888347	0.771654898	3.904771292	4	-0.0193738319914436	5.41183877103897e-12	TRUE	0.00873584231000248	5.78722154031549e-06	TRUE	Repressed_Promoter	Both mC+hmC DMR
Vegfa	0.241024257	0.542758012	3.086344309	3	-0.0645442270651528	2.48349252956106e-16	TRUE	0.0130890710803411	0.0942280889267987	FALSE	Active_Promoter	mC DMR only
Vezf1	0.227517694	0.566370538	3.750184758	1	NA	NA	NA	NA	NA	NA	NA	NA
Vezt	0.345521856	0.324065468	4.010613677	1	0.0192979513986206	8.36689248610105e-15	TRUE	-0.0261282793734253	5.23975170227588e-42	TRUE	Active_Promoter	Both mC+hmC DMR
Vgf	-0.129045583	0.755577315	2.627793225	1	0.0111883829031035	0.441931320617829	FALSE	-0.00375957247576848	0.611992629740087	FALSE	Repressed_Promoter	Not DMR
Vgll2	0.072126733	0.882765858	3.132978286	5	0.0201432094089399	0.0425838964035024	TRUE	0.012212949430464	0.0019278952625317	TRUE	Repressed_Promoter	Both mC+hmC DMR
Vgll3	-0.575908653	0.09146248	2.972495287	2	-0.00251184415899952	0.551504907935602	FALSE	-0.00187392059560406	0.269519774725042	FALSE	Repressed_Promoter	Not DMR
Vgll4	-0.398245992	0.266648285	3.367573549	3	-0.00404957451093846	0.0889100848284812	FALSE	-0.0174785676295996	6.90863395533518e-22	TRUE	Active_Promoter	hmC DMR only
Vil1	0.27355555	0.479752562	3.316764504	2	0.00859204464062446	0.11445882134947	FALSE	-0.0155337405902718	2.05644009261189e-07	TRUE	Other	hmC DMR only
Vill	0.311102509	0.364131149	4.354405138	1	-0.022998450506051	0.000102705037675635	TRUE	0.0118017070085372	0.00905062287079263	TRUE	Repressed_Promoter	Both mC+hmC DMR
Vim	-0.100614335	0.827797895	3.170476123	1	-0.0587357962448593	3.15544345065215e-11	TRUE	-0.00627228893006029	0.337766573869638	FALSE	Repressed_Promoter	mC DMR only
Vinac1	-0.311739927	0.398860113	2.981128672	3	-0.0087076863668325	0.191788494983166	FALSE	-0.0015967414589918	0.757940026306038	FALSE	Poised_Enhancer	Not DMR
Vipas39	0.299260954	0.429463801	3.676532593	3	0.0093302708302363	0.0404707699539164	TRUE	-0.0118046071021713	1.67729110171001e-05	TRUE	Active_Promoter	Both mC+hmC DMR
Vipr1	0.128380597	0.771627311	3.248745324	3	-0.0451329514510481	2.2270834357408e-19	TRUE	0.01803309196166	1.5514243085419e-05	TRUE	Other	Both mC+hmC DMR
Vipr2	-0.117227045	0.795556345	3.173751658	4	0.026607586610047	4.79899558410271e-18	TRUE	-0.00841611965553	0.000397940525264145	TRUE	Other	Both mC+hmC DMR
Virma	-0.037767823	0.941734142	3.819632646	1	0.0284292478752959	1.193649435716e-21	TRUE	-0.028476827790912	6.08211820829043e-34	TRUE	Active_Promoter	Both mC+hmC DMR
Vkorc1	0.072604923	0.877129471	3.771919857	1	0.0262511356805029	0.113649282796927	FALSE	-0.0142433919328685	0.232756034386621	FALSE	Other	Not DMR
Vldlr	0.571205	0.081019474	4.037696551	7	0.061063109910958	7.19550514857298e-55	TRUE	-0.0456702606226283	1.78469774466406e-45	TRUE	Active_Promoter	Both mC+hmC DMR
Vmac	0.067557507	0.890530221	3.285910471	4	0.0233770158704782	0.0155620575526751	TRUE	-0.0125369141869151	0.0317018464401141	TRUE	Active_Promoter	Both mC+hmC DMR
Vmn1r183	-0.02207674	0.964394467	2.572116262	1	-0.0207884935548767	0.054593905638511	FALSE	0.00116139848233618	0.706576065539686	FALSE	Other	Not DMR
Vmn1r65	0.024305907	0.959867064	4.606542678	1	-0.0132289900676842	0.378163543131964	FALSE	0.00434268120613383	0.0461930387554358	TRUE	Other	hmC DMR only
Vmn2r112	0.470725375	0.120954054	5.470421631	1	-0.00327301933365665	0.715676260436819	FALSE	-0.00191497287775114	0.214757576189661	FALSE	Other	Not DMR
Vmn2r122	-0.248930946	0.520384706	2.621970081	1	NA	NA	NA	NA	NA	NA	NA	NA
Vmn2r85	-0.338638164	1	1.965825083	1	-0.0128408714129864	0.145703529491098	FALSE	-0.00116655657678231	0.699209976364635	FALSE	Other	Not DMR
Vps13a	0.179107887	0.662661904	2.716301826	1	0.0099156645851538	2.71709871408601e-09	TRUE	-0.0168775612868915	9.37945820476036e-44	TRUE	Active_Promoter	Both mC+hmC DMR
Vps13c	-0.099814551	0.82792579	4.047082619	19	0.0198554003583791	9.18904006759464e-29	TRUE	-0.0252357042280714	1.48415923871091e-79	TRUE	Other	Both mC+hmC DMR
Vps13d	0.222501134	0.53309779	4.438698424	28	-0.00641402348065423	0.000538117140442384	TRUE	-0.011674414556237	3.57702371033286e-16	TRUE	Active_Promoter	Both mC+hmC DMR
Vps16	0.356836602	0.310729071	3.959474177	1	0.0328118615087889	3.42890492902023e-08	TRUE	-0.0236168283134771	2.15551921458156e-07	TRUE	Active_Promoter	Both mC+hmC DMR
Vps18	0.179991915	0.631761303	4.562990453	2	0.0617632356008014	4.96472337681088e-17	TRUE	-0.0207408835278184	0.00116885896723852	TRUE	Active_Promoter	Both mC+hmC DMR
Vps26b	0.864904777	0.004238473	4.263154683	1	0.0411376192593892	2.63020627751472e-10	TRUE	-0.0208410524155935	0.0003111848604516	TRUE	Active_Promoter	Both mC+hmC DMR
Vps26c	0.248293212	0.523412523	3.606343508	2	0.0161238330244674	0.00096127565561809	TRUE	-0.0210517069961945	8.84932353301733e-10	TRUE	Active_Promoter	Both mC+hmC DMR
Vps28	-0.211974677	0.600800714	3.072203817	2	-0.00408841634410917	0.891491074062953	FALSE	-0.0095203330803585	0.170529941433616	FALSE	Active_Promoter	Not DMR
Vps29	0.216364236	0.593095614	3.016978023	1	0.0588834090923054	9.04356539538125e-14	TRUE	-0.0502749882727499	2.84346677289143e-15	TRUE	Other	Both mC+hmC DMR
Vps33a	0.167550399	0.682700608	3.790070639	2	0.0193922160618121	2.84466455567542e-09	TRUE	-0.0215757041297944	4.14349226969155e-21	TRUE	Other	Both mC+hmC DMR
Vps33b	0.154323109	0.717951784	3.193547226	1	0.0171770079306564	0.000503514294857183	TRUE	-0.0194581061261661	7.23864602067373e-09	TRUE	Active_Promoter	Both mC+hmC DMR
Vps35	0.293800225	0.418278659	4.279593221	1	0.0151269338946053	0.0011092290436832	TRUE	-0.0271833004436634	2.36247153587602e-14	TRUE	Active_Promoter	Both mC+hmC DMR
Vps35l	-0.002813393	0.996175635	3.415968917	7	0.0239836044798305	6.79287460365854e-29	TRUE	-0.0142704494841509	1.43274126919133e-15	TRUE	Other	Both mC+hmC DMR
Vps37a	0.042482669	0.931410904	4.079842905	3	0.0127643427440242	0.0257575909303804	TRUE	-0.0461282161574955	8.6288224888004e-35	TRUE	Active_Promoter	Both mC+hmC DMR
Vps37b	0.072662521	0.880490215	2.795709635	3	-0.00749920448909949	0.087597356432301	FALSE	-0.0346854376956741	6.12473531293509e-17	TRUE	Active_Promoter	hmC DMR only
Vps37c	0.018815121	0.972106813	3.302188676	2	0.0886243515986417	8.48157193768279e-55	TRUE	-0.0321311775875029	8.96201732839144e-10	TRUE	Active_Promoter	Both mC+hmC DMR
Vps39	0.075882483	0.871687396	4.10783161	6	0.0245801068654744	5.07503212543183e-11	TRUE	-0.025543189862221	4.37935708729137e-19	TRUE	Active_Promoter	Both mC+hmC DMR
Vps41	0.08394162	0.858661273	3.583567038	2	0.00490348528490769	0.0200278708959442	TRUE	-0.0182845642136179	1.0913476491675e-31	TRUE	Active_Promoter	Both mC+hmC DMR
Vps4a	0.565215365	0.084095143	4.167859965	4	0.0195432150954532	0.00886673068742865	TRUE	-0.0103342292679068	0.0763406123400866	FALSE	Active_Promoter	mC DMR only
Vps4b	0.033425764	0.948375653	2.675923944	2	0.0241458494394797	2.0552485017507e-08	TRUE	-0.0230506784733362	1.27744590727971e-13	TRUE	Active_Promoter	Both mC+hmC DMR
Vps50	0.14334512	0.735255156	3.835523572	1	0.0267221802082589	3.07836302709196e-33	TRUE	-0.0253484356016587	9.35758777687396e-60	TRUE	Active_Promoter	Both mC+hmC DMR
Vps51	-0.403923394	0.263340321	3.132721478	2	-0.00403927695332718	0.711592573590424	FALSE	-0.0102975406795216	0.0811296166138035	FALSE	Other	Not DMR
Vps52	0.508045883	0.143541597	3.223798857	1	0.0066525186393751	0.454296958052212	FALSE	-0.0066399942637947	0.0613982594515513	FALSE	Other	Not DMR
Vps53	0.291399485	0.446295526	3.520922872	3	0.0192675639982466	2.16024983408527e-15	TRUE	-0.0205951276775014	7.39234142670431e-29	TRUE	Active_Promoter	Both mC+hmC DMR
Vps54	0.742021532	0.021361761	4.078310503	1	0.0347643208819975	1.35868221087727e-32	TRUE	-0.0369680681778139	8.6837463569821e-50	TRUE	Other	Both mC+hmC DMR
Vps8	0.35020656	0.293139867	4.341991969	5	-0.00287339974694467	0.0768497800581146	FALSE	-0.0139779258399138	1.42555819172873e-43	TRUE	Other	hmC DMR only
Vps9d1	0.130498246	0.766140262	3.461879914	1	0.00713236053519417	0.388513974840451	FALSE	-0.0164385151150293	0.000356289489439647	TRUE	Other	hmC DMR only
Vrk1	0.318920787	0.381802274	4.080081905	42	-0.0177204678408185	1.53053008661147e-16	TRUE	0.00631339307454153	0.000384759132576153	TRUE	Repressed_Promoter	Both mC+hmC DMR
Vrk3	0.06878191	0.886177215	3.412023561	1	0.0226588687227919	1.56475115514238e-06	TRUE	-0.0161310060924073	1.31409720848927e-08	TRUE	Other	Both mC+hmC DMR
Vrtn	0.456621929	0.181455828	4.134060778	1	-0.0233613954870341	0.000551239574407308	TRUE	0.00326792254174213	0.476982797557587	FALSE	Repressed_Promoter	mC DMR only
Vsig10	0.095657988	0.835948203	3.554650642	1	-0.00332078744419295	0.442113727284889	FALSE	-0.0071238216351026	0.000381945679108762	TRUE	Repressed_Promoter	hmC DMR only
Vsig8	-0.227066735	0.565510162	3.058276741	1	-0.0503283020753842	9.67432973551489e-05	TRUE	0.00837636151903681	0.344606156993125	FALSE	Repressed_Promoter	mC DMR only
Vsir	0.041717425	0.931410904	4.175053708	1	-0.030413522735302	2.87487426351498e-07	TRUE	0.0218774851556464	1.70158271522082e-06	TRUE	Repressed_Promoter	Both mC+hmC DMR
Vsnl1	0.059970249	0.903182508	3.340049392	6	0.0515102481913228	8.24835882864069e-69	TRUE	-0.030676226241571	3.93651318452495e-29	TRUE	Active_Promoter	Both mC+hmC DMR
Vstm2l	-0.172129479	0.680150776	3.717481083	7	-0.0454372879283937	4.10275141773192e-16	TRUE	-0.0033229654904989	0.471703075558231	FALSE	Repressed_Promoter	mC DMR only
Vstm4	-0.365281955	0.316865679	3.051867603	1	0.00120212816577758	0.74373934653772	FALSE	0.00952277432288569	5.00739291409938e-07	TRUE	Repressed_Promoter	hmC DMR only
Vstm5	-0.260044721	0.506335717	3.628736222	1	0.00404137483383737	0.621309237316623	FALSE	0.00132865006674143	0.632022205860575	FALSE	Repressed_Promoter	Not DMR
Vsx1	-0.35510011	0.316589425	3.880903538	2	-0.0165563080168464	0.0372160662628722	TRUE	0.0107762312830754	0.0114927980435288	TRUE	Repressed_Promoter	Both mC+hmC DMR
Vsx2	0.570390672	0.066986835	4.904082199	3	-0.000115145658132421	0.988792372263972	FALSE	-0.000848516253571213	0.81046216948293	FALSE	Repressed_Promoter	Not DMR
Vti1a	-0.243093567	0.535096377	2.927956802	1	-0.0205897358125341	3.04820935264225e-81	TRUE	-0.00500488392463959	1.52195561723707e-08	TRUE	Active_Promoter	Both mC+hmC DMR
Vti1b	-0.049929891	0.919080833	3.770312051	3	0.0181021773814248	0.00786171805188928	TRUE	-0.0217488184672066	1.0834282753437e-06	TRUE	Active_Promoter	Both mC+hmC DMR
Vwa1	-0.054309678	0.912005506	3.408180496	1	0.0680937158661603	3.36283126496427e-10	TRUE	-0.034460611297372	0.000251440138026543	TRUE	Other	Both mC+hmC DMR
Vwa2	-0.252247997	0.514371357	4.324079677	1	-0.0166392764875175	6.11582098704408e-06	TRUE	-0.000667058093066497	0.869633980425339	FALSE	Repressed_Promoter	mC DMR only
Vwa5b1	0.185967179	0.644859157	3.624804777	2	-0.0112346289845119	7.86662115725301e-05	TRUE	0.00272611605877829	0.17057494304	FALSE	Repressed_Promoter	mC DMR only
Vwa5b2	-0.060006217	1	2.222537594	1	0.00625183009533281	0.527577821180278	FALSE	-0.00147021034083458	0.826490049530106	FALSE	Repressed_Promoter	Not DMR
Vwa8	0.091342828	0.84512265	3.327080373	5	0.022661407791593	5.0710012224403e-72	TRUE	-0.0133126945071892	1.23083355395838e-38	TRUE	Active_Promoter	Both mC+hmC DMR
Vwc2	0.029732939	0.955099749	3.699460901	4	-0.0101339404737762	2.43298464828799e-05	TRUE	0.00721435938994634	2.75034756067917e-09	TRUE	Repressed_Promoter	Both mC+hmC DMR
Vwc2l	0.450845451	0.174930765	2.536588757	1	-0.00704776045043143	0.000408580108358007	TRUE	0.0158231541064652	5.85764274294783e-36	TRUE	Repressed_Promoter	Both mC+hmC DMR
Vwf	-0.101660934	0.821081141	3.704508669	3	-0.0172742625561638	1.16268166679425e-19	TRUE	0.0013265879724991	0.522498082149272	FALSE	Repressed_Promoter	mC DMR only
Wac	0.370025071	0.294630522	4.765562714	12	0.0401811324857069	2.42067939525188e-21	TRUE	-0.0327601645091148	1.85237870952245e-17	TRUE	Active_Promoter	Both mC+hmC DMR
Wapl	0.23665053	0.54929573	3.272322785	4	0.0403964807806175	1.35571297409048e-31	TRUE	-0.0347124828048574	1.07070395850721e-30	TRUE	Active_Promoter	Both mC+hmC DMR
Wars1	0.194008981	0.62900078	3.759635426	2	NA	NA	NA	NA	NA	NA	NA	NA
Wasf1	0.115367931	0.798795232	2.756603132	5	0.0283960929083533	1.28907328324718e-17	TRUE	-0.0233740988216319	1.97224461699196e-14	TRUE	Active_Promoter	Both mC+hmC DMR
Wasf2	0.376079465	0.293637174	3.516035487	1	0.0532029979029008	2.61017617844302e-75	TRUE	-0.0546015064611136	2.75347782846417e-109	TRUE	Other	Both mC+hmC DMR
Wasf3	-0.185840224	0.655815578	3.372952532	5	0.0215001904322017	6.78637677291e-18	TRUE	-0.022861252328153	2.076223488436e-28	TRUE	Active_Promoter	Both mC+hmC DMR
Washc1	0.178140173	0.665350574	3.630520762	1	0.0444879296324617	1.24221427802855e-07	TRUE	-0.0172137070807024	0.00614380967346207	TRUE	Active_Promoter	Both mC+hmC DMR
Washc2	-0.545742431	0.111169312	3.604747871	4	0.0148648273207102	5.22141367394249e-09	TRUE	-0.0194134629830531	1.76456925971072e-28	TRUE	Active_Promoter	Both mC+hmC DMR
Washc3	0.07366484	0.879622399	3.066006888	1	0.00657377359190503	0.0235888984467725	TRUE	-0.00846460398228972	2.77977481669391e-06	TRUE	Other	Both mC+hmC DMR
Washc4	0.292774367	0.434876854	3.842465218	1	0.0163214279394281	4.22169202598757e-07	TRUE	-0.0187405166427095	1.20340163617131e-12	TRUE	Other	Both mC+hmC DMR
Washc5	0.21184165	0.594806162	3.722076361	2	0.0113867455661552	1.34220695767626e-05	TRUE	-0.016099027964563	3.46763835441326e-18	TRUE	Active_Promoter	Both mC+hmC DMR
