gene	chr	start	end	num_contexts	mean_coverage	chg_mc_group1	chg_mc_group2	chg_mc_difference	chg_mc_qvalue	chg_mc_direction	cg_mc_difference	cg_mc_qvalue	cg_mc_significant	cg_mc_direction	cg_hmc_difference	cg_hmc_qvalue	cg_hmc_significant	cg_hmc_direction	concordant_with_cg_mc
Nat3	chr8	67523853	67548626	7856	11.2015975050916	2.60712684193511e-06	8.19118454425036e-05	7.93047186005685e-05	0.0137960743677368	Hypermethylated	-0.00177481803209556	0.925320336668879	FALSE	Hypomethylated	-0.0074806530448412	0.0302217101185885	TRUE	Hypomethylated	NA
Sh3bgr	chr16	96200449	96228934	9621	9.0653388421162	0.000112371382467875	3.17996276552689e-05	-8.05717548126064e-05	0.0138338185968286	Hypomethylated	0.0293296073209474	9.91367457432219e-09	TRUE	Hypermethylated	-0.00961576303541756	0.0261161043974893	TRUE	Hypomethylated	FALSE
Adam24	chr8	40675076	40682198	2164	11.5016173752311	2.50141746989961e-05	0.000295217629279397	0.000270203454580401	0.0144214621385064	Hypermethylated	-0.0297883996794455	0.00898250830963419	TRUE	Hypomethylated	-0.00993222141197279	0.226542212369837	FALSE	Hypomethylated	FALSE
Mesd	chr7	83884465	83901531	5528	9.49330680173661	0.000418687035580729	0.000199968520540658	-0.000218718515040071	0.0153822914272306	Hypomethylated	0.0420333048433783	1.43333569139381e-10	TRUE	Hypermethylated	-0.0076715580483753	0.217834825690505	FALSE	Hypomethylated	FALSE
Vmn2r79	chr7	86996114	87044940	14460	12.328336791148	0.000139951004118336	7.26253705318098e-05	-6.73256335865259e-05	0.015762665065581	Hypomethylated	-0.000642789316604997	0.929539459649086	FALSE	Hypomethylated	-0.00167154355240638	0.175351040917401	FALSE	Hypomethylated	NA
Olfr69	chr7	103765804	103771593	1631	13.9280349478847	0.00142207205039762	0.00077146573775069	-0.000650606312646927	0.0160626721047881	Hypomethylated	-0.0120510115187527	0.396657763644305	FALSE	Hypomethylated	0.00103851918503609	0.812389909903982	FALSE	Hypermethylated	NA
Thegl	chr5	77016022	77061528	14438	9.54845719628757	4.2031994754407e-05	0	-4.2031994754407e-05	0.0161845838860319	Hypomethylated	-0.00426833377144287	0.173935397824184	FALSE	Hypomethylated	0.00351075571723979	0.0484989361157815	TRUE	Hypermethylated	NA
Crlf1	chr8	70493157	70504080	4044	6.574431256182	0.000208767902213246	0.000551459120180605	0.00034269121796736	0.0168160025198565	Hypermethylated	-0.0662664106428997	8.85475938212954e-12	TRUE	Hypomethylated	-0.00578583999598536	0.560681663159588	FALSE	Hypomethylated	FALSE
Coq2	chr5	100654722	100675139	6336	9.9383483270202	0.000184754092303145	6.58230347710181e-05	-0.000118931057532126	0.0170371821649792	Hypomethylated	0.0145628031572441	0.00321369680588853	TRUE	Hypermethylated	-0.0150102653454454	4.0440226825511e-07	TRUE	Hypomethylated	FALSE
Antxr2	chr5	97882782	98031042	43932	10.8060610716562	3.34912767591237e-05	1.51469193716516e-05	-1.83443573874721e-05	0.017769607941809	Hypomethylated	-0.00838580081293216	1.43566886369752e-05	TRUE	Hypomethylated	0.0110380219938489	5.79680915344833e-15	TRUE	Hypermethylated	TRUE
Gpat3	chr5	100845712	100899101	17149	9.56676774155928	0.000172576660369132	0.000104080600016653	-6.84960603524795e-05	0.0186787757869711	Hypomethylated	-0.00568866497150489	0.0919768700229694	FALSE	Hypomethylated	-0.000248685978543273	0.871130729802725	FALSE	Hypomethylated	NA
Morc3	chr16	93832120	93876072	13639	10.5385017230002	5.76526102084845e-05	1.24459965126996e-05	-4.5206613695785e-05	0.0187815394290109	Hypomethylated	0.0244475407172638	2.5557008106107e-14	TRUE	Hypermethylated	-0.0252438957880737	2.01821439883609e-23	TRUE	Hypomethylated	FALSE
Olfr295	chr7	86583861	86591127	2042	12.4602717923604	0.000846640477548849	0.000419540068528252	-0.000427100409020598	0.0208071761845697	Hypomethylated	-0.0214155133720201	0.113245506607516	FALSE	Hypomethylated	0.00204878084264753	0.644930728750699	FALSE	Hypermethylated	NA
Taf4b	chr18	14783244	14900358	34272	11.9619623891223	3.31341873640631e-05	5.74487010236363e-05	2.43145136595732e-05	0.0208205134482545	Hypermethylated	0.000960002753118916	0.887185759753246	FALSE	Hypermethylated	-0.00833321729729846	3.05750652674888e-08	TRUE	Hypomethylated	NA
Lrrc51	chr7	101912983	101933894	6637	10.4540266686756	0.000272661762261606	0.000126910647695254	-0.000145751114566353	0.0213928129527377	Hypomethylated	0.012439689876654	0.0605519066860373	FALSE	Hypermethylated	-0.0152967798856601	4.65577082417989e-06	TRUE	Hypomethylated	NA
Zbtb38	chr9	96682769	96752830	22134	9.85808597632602	7.16567353515487e-05	2.99826766756985e-05	-4.16740586758502e-05	0.0215151238931172	Hypomethylated	0.0727373621213231	1.77551430725294e-198	TRUE	Hypermethylated	-0.037202509060818	1.08467532569766e-67	TRUE	Hypomethylated	FALSE
Smim10l1	chr6	133104908	133110898	1702	13.2077702702703	3.19434388176669e-05	0.0003407079733797	0.000308764534562033	0.0223021188367418	Hypermethylated	0.0601552247456959	4.55361875158219e-06	TRUE	Hypermethylated	-0.0463261791487501	5.79915943146282e-06	TRUE	Hypomethylated	TRUE
Ankrd17	chr5	90227165	90366576	39562	12.2366538597644	1.15470101963878e-05	0	-1.15470101963878e-05	0.0224980246956935	Hypomethylated	0.0263909765925782	2.35048924858061e-27	TRUE	Hypermethylated	-0.0225361292369978	2.59198528279368e-25	TRUE	Hypomethylated	FALSE
Nipal1	chr5	72647794	72671077	7292	11.0774478880965	7.07363655655372e-05	2.63526832302065e-06	-6.81010972425166e-05	0.0248822382808011	Hypomethylated	-0.000670914115882937	0.810963605349329	FALSE	Hypomethylated	0.00277695834251361	0.321827365931399	FALSE	Hypermethylated	NA
Kxd1	chr8	70508271	70527955	6437	8.80093599502874	5.33424477607298e-05	0.000190444140046965	0.000137101692286236	0.0248822382808011	Hypermethylated	0.0276346908185935	7.32885275039926e-06	TRUE	Hypermethylated	-0.0204956961495696	5.76536880527372e-07	TRUE	Hypomethylated	TRUE
Fcho1	chr8	71708386	71725715	6401	5.93747070770192	3.4987116019169e-05	0.000213130002876817	0.000178142886857648	0.0272517530498576	Hypermethylated	-0.00692199128972693	0.5105374978604	FALSE	Hypomethylated	-0.0167824876118623	0.0016850456363403	TRUE	Hypomethylated	NA
Hgsnat	chr8	25944452	25976752	10473	9.28492313568223	5.78423714533667e-05	0	-5.78423714533667e-05	0.0284128110262619	Hypomethylated	0.022430657836586	5.53423027795368e-12	TRUE	Hypermethylated	-0.0210327369026647	1.64005262221455e-18	TRUE	Hypomethylated	FALSE
Phip	chr9	82866158	82975515	29380	12.9853727025187	0.000110482602710859	7.21977936130169e-05	-3.82848090978421e-05	0.0290416853585307	Hypomethylated	0.0340384081720703	4.17053245608248e-36	TRUE	Hypermethylated	-0.0332969657272734	4.71952359379043e-46	TRUE	Hypomethylated	FALSE
Zfp964	chr8	69654478	69666981	3975	12.1124842767296	4.38976157510705e-05	0.000194219652958445	0.000150322037207375	0.0292285854641628	Hypermethylated	0.00260402286021089	0.796768427554737	FALSE	Hypermethylated	-0.0140114490750149	0.00297281876204577	TRUE	Hypomethylated	NA
Olfr551	chr7	102583509	102591885	2627	11.7859725923106	0.000680128462309422	0.000339328334751534	-0.000340800127557888	0.0298198142322071	Hypomethylated	0.00771139131458654	0.589146502182763	FALSE	Hypermethylated	0.0068607565308551	0.0795219433078694	FALSE	Hypermethylated	NA
Nek1	chr8	60993194	61131345	40781	10.9841255731836	6.82146852574422e-07	1.37058266379257e-05	1.30236797853513e-05	0.0320585603984954	Hypermethylated	0.00278813271269407	0.265638127748132	FALSE	Hypermethylated	-0.00841591301457431	2.14076383284082e-09	TRUE	Hypomethylated	NA
Zfp990	chr4	145510758	145539187	8258	13.6379117219666	0.000395794916506584	0.00026186098521039	-0.000133933931296193	0.0338697384238138	Hypomethylated	-0.0106125137113267	0.117261784646532	FALSE	Hypomethylated	-0.000792668111478372	0.505568882508217	FALSE	Hypomethylated	NA
Abcg2	chr6	58584522	58695675	33762	12.1622089923583	0.00039207670298788	0.000320973279337374	-7.11034236505056e-05	0.0350446681007147	Hypomethylated	-0.00303789857946113	0.183344993927975	FALSE	Hypomethylated	-0.00429939267374446	0.00136570484905586	TRUE	Hypomethylated	NA
Anxa3	chr5	96793338	96845965	16731	10.5006201063893	7.88734933553106e-05	3.53222606197334e-05	-4.35512327355772e-05	0.0368467414444912	Hypomethylated	0.00071871593103745	0.858422804933611	FALSE	Hypermethylated	-0.000422758486997368	0.856950511494024	FALSE	Hypomethylated	NA
Cbr1	chr16	93605852	93610504	1551	8.22058349451966	0.000448033303107695	1.96772924045651e-05	-0.00042835601070313	0.0376468055229587	Hypomethylated	0.0147540276997192	0.332194453946016	FALSE	Hypermethylated	0.00116679844714584	0.971109714906774	FALSE	Hypermethylated	NA
C2cd2	chr16	97855208	97962597	35528	9.95154877842828	2.65057572223553e-05	8.30416762030757e-06	-1.82015896020477e-05	0.0376468055229587	Hypomethylated	0.0305734391871433	2.0888911434298e-20	TRUE	Hypermethylated	-0.0280079171954904	1.10561622647196e-27	TRUE	Hypomethylated	FALSE
Olfr610	chr7	103505374	103512121	1828	14.2296909190372	0.00109728255133064	0.000627903160083818	-0.000469379391246821	0.0399026362949799	Hypomethylated	0.0205091685984935	0.104907850967295	FALSE	Hypermethylated	0.00504222497896346	0.264862113761692	FALSE	Hypermethylated	NA
Ndufc2	chr7	97400002	97407801	2514	9.12569610182975	0.00120693664341887	0.000668038311306938	-0.000538898332111927	0.0440242159407812	Hypomethylated	0.0781780305506964	4.86534330635328e-18	TRUE	Hypermethylated	-0.0515724987291604	7.100192437882e-10	TRUE	Hypomethylated	FALSE
Susd1	chr4	59314682	59438632	39778	9.27827882246468	0.000324392239105949	0.000267715334192059	-5.66769049138896e-05	0.0453914964807333	Hypomethylated	-0.0056903244381078	0.0119186451068556	TRUE	Hypomethylated	0.00621562192963804	2.00416630713612e-06	TRUE	Hypermethylated	TRUE
Slco2b1	chr7	99657803	99711339	19064	7.28381373268989	0.000539322701313458	0.000365899102919065	-0.000173423598394393	0.0486344724634386	Hypomethylated	0.0162476818611226	0.000391660161483364	TRUE	Hypermethylated	-0.000671361297170242	0.965193764165924	FALSE	Hypomethylated	FALSE
Olfr612	chr7	103537221	103542716	1582	10.5907869785082	0.00200649697302668	0.00119429290902579	-0.000812204064000896	0.0492897434915982	Hypomethylated	0.0307156983377064	0.166227083634476	FALSE	Hypermethylated	-0.00139154619250847	0.870572693432278	FALSE	Hypomethylated	NA
