chr	start	end	within_var_raw_ctrl	within_var_raw_mut	within_var_resid_a_ctrl	within_var_resid_a_mut	within_var_resid_b_ctrl	within_var_resid_b_mut
chr13	42570000	42730000	0.123015751106546	0.0943967075304988	0.12883051012119	0.108857471942875	0.051573098486848	0.042016280822676
chr13	42750000	42910000	0.145328230074229	0.148678318620572	0.220071219573474	0.211017088813862	0.112642253161521	0.105493478830842
chr13	42910000	43170000	0.619477642923786	0.579670178708587	0.787180055294982	0.788185625055054	0.56536734930052	0.542831014759105
chr13	43180000	43300000	0.223708576860466	0.146561651248466	0.287051244734546	0.207153290878385	0.148640337182532	0.100917236519269
chr13	43310000	43480000	0.0654055053753456	0.0385551962915167	0.158137376481746	0.13632563052689	0.0790351975619215	0.0516407463974155
chr13	43490000	43600000	0.266552436105373	3.20080938853688	0.307601302584453	3.36275211267288	0.232544079821662	2.95632030781744
chr13	43620000	43740000	0.331597068705385	3.39082969938502	0.204449739855296	3.15933285836972	0.345632350086282	3.45671061079914
chr13	43740000	43920000	1.43030600200179	8.86489159813427	1.61203827846129	9.1161376662602	1.17732534439978	7.58710792250151
chr13	43930000	44070000	0.766541193230058	3.35575924617096	0.974121778574808	3.72179609106961	0.64020160840126	3.16724155756697
chr13	44090000	44230000	2.15796848125098	3.11377028878746	2.26916397125744	3.26289901482659	1.73484542654911	2.69930751148673
chr13	44270000	44400000	0.320973402330615	2.79901235159309	0.417290323486341	3.2389705280134	0.240006164269276	2.53473598183337
chr13	44400000	44530000	3.6227300394486	20.791385502404	3.82431650145627	20.8851217715003	3.44091977207195	19.5435985659506
chr13	44530000	44720000	0.174979590084999	0.602838095122522	0.195903581070382	0.705919178067602	0.0893988974512844	0.455304048527824
chr13	44730000	44830000	0.0991398297707324	0.119160034599383	0.137942991693991	0.167997417729492	0.284718837229239	0.317894851104324
chr13	44840000	45010000	0.0979954091742458	0.100957725643012	0.173534861917007	0.14963842673353	0.11062464971935	0.108462596799442
chr13	45010000	45140000	0.2634430875503	0.155608053880829	0.28563585378704	0.185933460162916	0.168195074008558	0.09411875043056
chr13	45140000	45280000	0.203920363700423	0.0846417973490618	0.145143926965845	0.0637389957529269	0.108812969202304	0.0379455452830989
chr13	45280000	45480000	0.607457643468227	0.915985444280962	0.749176181269487	1.1161926946082	0.416162523997561	0.730559460508707
chr13	45480000	45580000	0.482258363401691	0.515314697373829	0.515968210523098	0.596054156525181	0.260749422783197	0.31349120706872
chr13	45580000	45730000	0.281956075517243	0.0437161487972947	0.257461437087936	0.0632171870400664	0.282593848790699	0.0448566773804418
chr13	45770000	45890000	0.0517322100794243	0.0231034845569162	0.0838644504992986	0.0595802077628073	0.0660810673548147	0.0529115139902897
chr13	45900000	46030000	0.350033435287567	0.438957032989079	0.506262248098403	0.630463944557839	0.519159523467222	0.656310911607025
chr13	46050000	46170000	0.157121987113695	0.0680742855867184	0.202472378874453	0.103475571948632	0.146500284223899	0.0663276101909935
chr13	46170000	46300000	0.353408448194793	0.136493046881097	0.398355941713652	0.166959179791949	0.283180741855256	0.0929955367399338
chr13	46300000	46490000	0.594199698849986	1.40698227704813	0.532345428608925	1.47686673380324	0.370314337334882	1.16574672037647
chr13	46500000	46650000	0.0347145914597949	0.106669102494449	0.0757211431643524	0.173453302197023	0.0492358709961577	0.0645766610666245
chr13	46670000	46820000	0.0818048090867068	0.0380028436737134	0.343871974703156	0.334754662609403	0.183630997075495	0.152700465380069
chr13	46830000	46930000	0.0666064831629	0.0626409203828761	0.124438680276315	0.131986432622782	0.012297854008729	0.0413637505947804
chr13	46940000	47100000	0.230480119479083	0.194279605164246	0.235518433722387	0.234646500863573	0.133123276817227	0.131605332949125
chr13	47170000	47270000	0.222386640578361	0.13687484123287	0.179278796158208	0.0900357887506828	0.0994306850905119	0.0337280882324311
chr13	47390000	47530000	0.143526009501501	0.089799423081418	0.145247472589667	0.122252308570235	0.114515450519135	0.0774080092237934
chr13	47530000	47840000	0.0708011932057155	0.0493505762730722	0.0799882016334329	0.0642943095067115	0.0571032215598209	0.0406134912254138
chr13	47840000	47980000	0.790757947526323	0.286646006750372	0.681751867465617	0.244656047595407	0.682510919533509	0.225435513465882
chr13	47990000	48140000	0.189868786978323	0.0920651658495097	0.200907488816076	0.122099399137593	0.1074495221426	0.050402888180788
chr13	48150000	48280000	0.431872763894206	0.205292056556367	0.405376155755656	0.197013345803087	0.375751200232759	0.162152820144187
chr13	48300000	48460000	0.087880234677714	0.0601715489802264	0.0624359977465144	0.051531058654837	0.037389471624397	0.0288657862350839
chr13	48460000	48640000	0.164500323356584	0.109448274500944	0.236441591947376	0.189286175846519	0.162470439889728	0.098686303561186
chr13	48730000	48880000	0.59458840407226	0.352316250931638	0.733686024533302	0.46794321852329	0.455735561226823	0.308096395197639
chr13	48890000	49050000	0.191134714016459	0.102772473344306	0.29841687149833	0.187290162970751	0.216156898278105	0.126878293209092
chr13	49050000	49210000	0.273030515512199	0.295728712834068	0.363077621268334	0.379800247584781	0.237755637325944	0.283081379274227
chr13	49330000	49630000	0.325270605676115	0.201338706889283	0.369458019217719	0.253456776830718	0.162218313259646	0.105871070905661
chr13	49650000	49920000	0.218322315483166	0.142872357300127	0.449905217122292	0.381833155746556	0.300093966848084	0.221061720803257
chr13	49930000	50080000	0.276395356716089	0.211559990812245	0.280580983560664	0.239301598946284	0.255028061053632	0.201174660823575
chr13	50090000	50250000	0.264487187532847	0.193538103252754	0.512481028279867	0.417237803397932	0.37496293393793	0.29201619800587
chr13	50260000	50390000	0.347225852226302	0.235632834238181	0.663142132696532	0.522729256131819	0.507639488415869	0.376211651612181
chr13	50390000	50840000	0.358948392757443	0.209895237508544	0.695551291259188	0.505273949018717	0.483103122653066	0.312494658627289
chr13	50850000	50970000	0.140516663161105	0.0877082566095268	0.414794378239439	0.342431142128035	0.271396598602708	0.213404628754059
chr13	51000000	51140000	0.158952465013144	0.0944256804630062	0.381061554823189	0.340422385037552	0.0581199506703103	0.0223051579149927
chr13	51170000	51270000	0.105321850047319	0.082506539596398	0.107354683953814	0.0801801255366719	0.0804116935417269	0.0607543107099427
chr13	51280000	51430000	0.176492706146209	0.12582372009972	0.118897323840797	0.0899890813180838	0.0802583970322725	0.0493880145560644
chr13	51430000	51620000	0.146589262606258	0.085485464922644	0.181495054678523	0.128210911334335	0.123929064170873	0.07364657869124
chr13	51620000	51720000	0.47799623284055	0.271327704349748	0.573996889313161	0.343343056734815	0.285003235868705	0.162926406069852
chr13	51730000	51840000	0.279667294365377	0.30256387294933	0.490045105666637	0.422381170678829	0.400800743341667	0.571220538263953
chr13	51850000	52040000	0.87033293180276	1.61157286659164	0.91782163309486	1.71028455577647	0.667998279853691	1.40080002172244
chr13	52050000	52350000	0.435740653518797	0.367558982397234	0.33224552157971	0.283119560359563	0.312952327697383	0.178052048976479
chr13	52360000	52530000	0.251173071397271	1.35990425401447	0.481469613815395	1.54497619291184	0.370853417079755	1.101895226632
chr13	52540000	52640000	0.0223597838795009	0.0252269775250808	0.0938113556512027	0.0761527936089843	0.045944159755552	0.0369530168709818
chr13	52800000	52980000	0.237210022440215	0.218688648128077	0.18160123853851	0.211502934839698	0.116700751496106	0.163567951010469
chr13	52990000	53100000	0.144757230912623	0.071604341610176	0.144214914921659	0.0941446864386222	0.0972052723753734	0.0494661804382822
chr13	53110000	53400000	0.331834027704668	0.247163655051659	0.166215730948725	0.121702449394031	0.169685033963592	0.119138755748921
chr13	53410000	53540000	0.185081826869175	0.131658085152513	0.351911581966677	0.312185846205586	0.257284019968674	0.2116472873408
chr13	53540000	53830000	0.118495328505414	0.0696928217074517	0.0825110166452514	0.0594915509855466	0.0733960727248067	0.0444337340394115
chr13	53840000	54110000	1.60976903331257	1.73474825269167	1.67986674605517	1.84901956120725	1.45810561666057	1.54669515291663
chr13	54120000	54240000	0.274267338428193	0.259407401207062	0.234179166436568	0.221469125623053	0.178558647728467	0.162881651910743
chr13	54250000	54450000	0.52137760936276	0.767801132083698	0.77087940321685	0.941856484702367	0.321266905888876	0.523618592330695
chr13	54460000	54620000	0.291542779712652	0.207813832981986	0.307659797411187	0.220319959578155	0.0963256968208255	0.068562628029622
chr13	54710000	54900000	0.753814082722324	0.41405662854321	0.914100964553844	0.587751292519678	0.599933522349585	0.314256179000602
chr13	54920000	55070000	2.68337650202174	1.49083115546845	2.71320711342	1.49095817690696	1.4231607166455	0.745784745627904
chr13	55070000	55170000	0.333626681600023	0.205402016135023	0.106678224737052	0.0827478023330292	0.0793467186989406	0.0389259584678369
chr13	55190000	55320000	0.237679893439522	0.133150062637619	0.338299009312633	0.200242160435214	0.2894601972902	0.175007711223064
chr13	55330000	55520000	1.60981388986774	0.447280499051599	1.66216442342539	0.649452397420808	1.11894190251336	0.386476504009895
chr13	55530000	55640000	0.424838277813007	0.272642826584197	0.277358183722923	0.177476128132137	0.251412793838567	0.163571034676263
chr13	55650000	55930000	0.382653236176154	0.228861497074254	0.703362278157472	0.540052134813358	0.6162686255568	0.396483247473238
chr13	55950000	56070000	1.11592098649385	0.917303156053689	1.04540462348703	0.989720673695754	0.65199893750999	0.585187076174272
chr13	56070000	56270000	0.342966837516299	0.209902098096063	0.382060487178189	0.293174938715128	0.330234289497085	0.277977840712659
chr13	56270000	56420000	0.118156122853448	0.096292445438246	0.122699849140238	0.100757001224038	0.0802341366407624	0.0801294315948712
chr13	56420000	56550000	0.471361907090183	0.481504312926166	0.589353116617561	0.619154755732194	0.279218838508801	0.289542502767629
chr13	56810000	57000000	0.272206214963034	0.23354011499741	0.227457898617064	0.20730981036875	0.134191959666747	0.0882348241812146
chr13	57000000	57120000	0.276425939262883	0.344699179700651	0.312630789707638	0.391889084318601	0.183570201712912	0.233171336206495
chr13	57140000	57270000	1.0867610969426	1.18663802626172	1.11784201428452	1.24733823245297	1.03583830462362	1.1387192707855
chr13	57280000	57590000	0.226809219133326	0.127398119171898	0.230038712606341	0.132902183703525	0.127763126893726	0.0693750157295035
chr13	57590000	57720000	0.111626852504341	0.123321107624745	0.119069938015372	0.132882449402248	0.0839948428694404	0.0838414764864446
chr13	57720000	57900000	0.387335138299731	1.32194152107662	0.440908037844037	1.48133542407947	0.276621746712246	1.11805633032998
chr13	57910000	58010000	0.955531560111827	8.14640835890284	1.34713807199149	9.0061960195473	0.803474789774819	7.83367202911112
chr13	58020000	58160000	0.327479506415442	0.229390704904233	0.490960214143837	0.383519433980086	0.277804855785732	0.230802048011509
chr13	58160000	58290000	0.0920708205794516	0.0528296157945146	0.318495568144128	0.28108306666373	0.205186044868435	0.157713948366398
chr13	58380000	58500000	0.180544553430669	0.12362872733588	0.34539093941049	0.3027264203825	0.184561540005543	0.160068702996742
chr13	58510000	58620000	0.0550994481386629	0.0340957356897603	0.115164807325067	0.0663950182702368	0.0664503752329419	0.0548388455290659
chr13	58640000	58790000	0.0883361396425361	0.0505478283662148	0.15415583696019	0.109022855383497	0.129634192064126	0.0892770015255953
chr13	58810000	58940000	0.112247515835772	0.122585347785842	0.176927816225477	0.16626814864815	0.133429562398551	0.107424408160755
chr13	58950000	59080000	0.0810878740073533	0.0425714491587136	0.0890133305052993	0.0520023586154284	0.078733814859773	0.0533623358107003
chr13	59080000	59210000	0.183579636830123	0.126089275359524	0.34099942150483	0.310919804209702	0.233856588256979	0.156483019720254
chr13	59210000	59510000	0.0937553143590346	0.0564945174451131	0.168088358920445	0.104422885163082	0.0823330079403803	0.0559437194974776
chr13	59730000	59840000	0.120581557435992	0.0736330618168104	0.236866554862687	0.167785821230131	0.158732307966945	0.0998950888224285
chr13	59850000	59990000	0.0534937493758835	0.0477850902531773	0.120005654908022	0.103217259116889	0.0621168323585922	0.0482208186725069
chr13	59990000	60130000	0.110132567777904	0.0667799776496169	0.109355382946605	0.0645204080614785	0.0842895338434681	0.0439624849216349
chr13	60130000	60280000	0.178255913778257	0.110942209623414	0.337315895636447	0.255043672742771	0.230973534258882	0.157029037604414
chr13	60290000	60460000	0.112763153626943	0.0699685518377397	0.112065831078235	0.0671961889072661	0.0832795426513463	0.046384100722167
chr13	60460000	60580000	0.461569015980149	0.242163115176033	0.435123015236877	0.252863579660541	0.203071912967792	0.0996649919708396
chr13	60590000	60750000	3.18714144616863	1.16764391723244	3.19830028256384	1.19882867538948	2.83775003618662	0.934143302175845
chr13	60760000	60860000	0.171437590852192	0.108319475925934	0.133395444895334	0.115517984126085	0.118148691070877	0.0822392166611992
chr13	60860000	61040000	20.5332024157541	13.5836092399715	19.985454888413	13.1109515596491	20.2741638590203	13.3472973693114
chr13	61050000	61330000	0.0963132189232691	0.0674112305986965	0.335884081985276	0.292936125043977	0.185642692013426	0.148811971392935
chr13	61330000	61780000	0.139640207054429	0.0808848456665885	0.250833592651629	0.184498711283275	0.179641022223788	0.116594871617718
chr13	61780000	61940000	0.134576726924336	0.071732149703202	0.153546017683431	0.0983416605724964	0.133657074220482	0.0746068443133895
chr13	61950000	62090000	0.118107242271674	0.0826471523780083	0.344677512534417	0.323296311176796	0.176787980137294	0.148674623621264
chr13	62090000	62250000	0.0829622517602784	0.053468760749684	0.128808893750355	0.0937680354718145	0.0907677512029389	0.0574501623403532
chr13	62250000	62530000	0.0837547449530271	0.0546483492567352	0.223729202240716	0.20450722439991	0.12335565786135	0.0996316301420909
chr13	62530000	62690000	0.094376179416489	0.0551114070720038	0.28108784968726	0.232009201159547	0.161279544979792	0.121355821920467
chr13	62690000	62860000	0.13919924512708	0.0936869682581892	0.121951554222002	0.0888569953732621	0.101093753619444	0.0640240147502899
chr13	62870000	63000000	0.0819548551725079	0.0535045898112086	0.0704555265814332	0.0574601831404467	0.057442871111645	0.0396418201543866
chr13	63010000	63130000	0.170256488039607	0.142086940451298	0.213263960323924	0.169553269665361	0.130296985211026	0.10193885181681
chr13	63130000	63330000	0.371723236817947	0.225165948195699	0.488335665760117	0.308024335513108	0.136891156191502	0.0907617288053014
chr13	63440000	63570000	0.463639529906326	0.284062412895922	0.758169590199371	0.475189396456233	0.381608068452038	0.205605061475494
chr13	63580000	63900000	0.0909817634490388	0.0597149448898784	0.0786912958785226	0.060679713065985	0.0656969516033289	0.0464134643454724
chr13	63900000	64040000	0.514516613593046	0.942971903069574	0.608703893556176	1.09904811521248	0.534331745277372	0.967844360192744
chr13	64050000	64160000	0.38641818984551	0.34992973552014	0.44577464563206	0.430977179434083	0.360614222733857	0.329770869473181
chr13	64160000	64310000	0.361176365185478	0.217915791559055	0.413322773944674	0.289808296171904	0.295853199278709	0.160167900595326
chr13	64320000	64490000	0.22865925840541	0.234216026345074	0.268997931344522	0.263080556925238	0.163951634322278	0.158796321451997
chr13	64490000	64650000	0.0812494843610164	0.0464477235387414	0.093527168177369	0.0877126426499164	0.066561643873035	0.0519197312273209
chr13	64650000	64790000	0.0463425977160577	0.0328275746006895	0.0840586311052248	0.0610354771041614	0.0567449165821521	0.0414473470296461
chr13	64790000	64940000	0.0671845832028597	0.0540634636566927	0.148716754823998	0.131789024380776	0.0911910373475807	0.0730850932891936
chr13	64940000	65050000	0.130551175240861	0.084633908481075	0.216813578118057	0.156514071890628	0.160818036912551	0.105578200506821
chr13	65080000	65220000	0.0567928703223861	0.0331485461306555	0.0565749488183305	0.0343574409065253	0.0639676891145111	0.0387632621875959
chr13	65230000	66310000	0.291988763530822	0.149835475230856	0.321934942568937	0.207794417562113	0.276173826811508	0.146899690803923
chr13	66360000	66490000	0.238756839717578	0.125421407138311	0.388885775817969	0.290149281074741	0.290274972306205	0.177780149877294
chr13	66510000	66620000	0.114033042799473	0.0856689080960142	0.109619762145166	0.0823781835025935	0.0815523125963232	0.0541136624413329
chr13	66630000	66740000	0.141089914077048	0.0742668138286853	0.132089650770056	0.0801829404537428	0.112976154378168	0.0534252111537089
chr13	66770000	66890000	0.194660143703273	0.111694738314601	0.177283936742031	0.125117322000596	0.154574474134832	0.0883361083002962
chr13	66900000	67050000	0.158746627728574	0.100653846534106	0.14346093739898	0.0866912921148827	0.105214088755636	0.0657972711342258
chr13	67060000	67200000	0.15656944920202	0.109910547311265	0.171243221597304	0.130352071835955	0.129909863232797	0.0929242569019879
chr13	67220000	67370000	0.0744603907924067	0.0531128428484946	0.151847684351603	0.129499916369154	0.0947019737182008	0.0708382961659349
chr13	67370000	67530000	0.149945302443523	0.0849227982786238	0.149643083264961	0.0922272730384736	0.129417331090805	0.0702944055886014
chr13	67530000	67690000	0.0805747995534877	0.0523097733228745	0.283323739871746	0.233980900819555	0.12974138273043	0.0972363278658527
chr13	67690000	67840000	0.108821723410336	0.072689279862987	0.153058782763968	0.106060459142934	0.105009037793219	0.0697242811406131
chr13	67850000	67950000	0.0599313520851261	0.0328265562252191	0.492565913554127	0.466945341917778	0.167737358174261	0.145197868594232
chr13	67990000	68120000	0.116711015566635	0.0782881798116903	0.760863368812021	0.676279403994995	0.338629262340714	0.280830796490111
chr13	68120000	68260000	0.127854620059684	0.102068310734321	0.286585863596286	0.237322231183347	0.186941652959597	0.148325283260015
chr13	68260000	68420000	0.209446859589415	0.142698814358129	0.71209144249665	0.603210081540887	0.401943383631079	0.311285972364677
chr13	68430000	68550000	0.250780207027426	0.155656335531023	0.808965981144196	0.70293020794497	0.448548983269013	0.347153628591393
chr13	68560000	68870000	0.125171881261153	0.0799787370610889	0.0952264850159941	0.0572260690445221	0.0918372393909716	0.0475249336000662
chr13	68870000	69000000	0.114769434051377	0.0752992455637569	0.102342604745142	0.0785829648968653	0.0868392828104159	0.0588735130344211
chr13	69010000	69160000	0.134668926516719	0.0852715307811405	0.142823217577567	0.093697456789664	0.137127362084584	0.0852615004567288
chr13	69160000	69320000	0.091294872542301	0.0702017411594425	0.148466398735987	0.139169826658919	0.103705096966969	0.0879060348385818
chr13	69320000	69470000	0.0409129764253864	0.0249020041767489	0.0681454505586601	0.0587611940535763	0.0545358691294581	0.037061815414712
chr13	69470000	69620000	0.383960374327301	0.192166508317468	0.68151122576612	0.440622370531405	0.433091005490099	0.23120235202518
chr13	69630000	69740000	0.230885152831404	0.133824248990007	0.4303678708518	0.306326086329813	0.107725298043909	0.0475614017438791
chr13	69740000	69890000	507.02299652252	318.485629099103	501.00984426628	313.547779120419	506.172212555538	317.966835824355
chr13	69920000	70210000	0.141514700530328	0.179488927626601	0.158169249121834	0.199246897337821	0.0896460118236308	0.101499582869556
chr13	70210000	70350000	0.275337236558923	0.188418374699203	0.211849135970724	0.129543080792546	0.165358608116082	0.103174051894892
chr13	70350000	70530000	0.14710284883718	0.113310911490116	0.1424248028219	0.114743570124067	0.116884081916615	0.0896680827570444
chr13	70530000	70640000	0.341700131603711	0.230848928601343	0.245217334744632	0.14633997309299	0.190077065324409	0.11808040255142
chr13	70650000	70850000	0.272913756619794	0.409074478430563	0.214209779305525	0.347857134587723	0.124933694196287	0.204352434508904
chr13	70850000	70980000	0.216872124281299	0.121716521321036	0.221312717021398	0.126897952710717	0.16735722016609	0.087120625249036
chr13	70980000	71240000	0.157374586894378	0.175803492012951	0.167427797918162	0.184896791675508	0.121610956659701	0.131612473233618
chr13	71250000	71430000	0.201541738093035	0.146830749087496	0.225824247531238	0.161678617240212	0.182739325740043	0.119019343789016
chr13	71430000	71560000	0.145577080612516	0.0965957640629792	0.141746371203104	0.102331412451255	0.122216130943763	0.0822027928762508
chr13	71560000	71880000	0.123695194107371	0.0917502403722396	0.133073311088562	0.101619299566811	0.111345213936199	0.0816470542276833
chr13	71880000	72310000	0.324228753190254	0.202639070848653	0.300663068461603	0.216620960499063	0.254704345390411	0.169272161512158
chr13	72320000	72470000	0.170634030801238	0.0868541193344596	0.171288125171564	0.10698231375711	0.14550407946743	0.0746185446102995
chr13	72470000	72610000	0.145352600085278	0.097806728023651	0.114525041848148	0.0717924743785554	0.114730097018698	0.0668863976513396
chr13	72610000	72760000	8.67884715781009	33.5378313278916	8.14190590243046	32.6978031544474	7.66551059654504	31.0385354749195
chr13	72780000	72920000	0.29390111274709	0.826495811844926	0.317737340914896	0.83464563254657	0.250561187533408	0.651261520220214
chr13	72920000	73060000	0.250879335407569	0.285633334812535	0.254916278993541	0.301562713102234	0.182280038407281	0.183709971916994
chr13	73060000	73210000	0.249957884038453	0.169052649136638	0.410679271511942	0.333294772875619	0.266446723438397	0.184760965828153
chr13	73210000	73360000	0.179559249004362	0.121266306756226	0.243516077458723	0.181277626838534	0.167946688350051	0.112619388278103
chr13	73360000	73510000	0.539137685839562	0.261957377360866	0.654571301865409	0.345537002057336	0.380290501197933	0.144572318342936
chr13	73520000	73640000	0.314943031498074	0.20390996980793	0.264514928572214	0.179994879916104	0.231819230041323	0.158477619934622
chr13	73640000	73820000	4.01571148703738	3.83936891515568	3.70062595920393	3.62023820463544	3.26283459697241	3.04597566231755
chr13	73830000	73930000	0.450077538853962	0.381197650799383	0.650950561969962	0.575834957942422	0.476732253011582	0.384643228677044
chr13	73960000	74280000	0.290807744114438	0.181075132261923	0.241630248756263	0.15111786100879	0.174771426713685	0.0945301705570908
chr13	74300000	74400000	0.113199471096497	0.0844536028711926	0.0781038935040444	0.0740366913668571	0.0830999175894797	0.0646522901882016
chr13	74410000	74880000	0.124564810822811	0.0881986721570979	0.173503659952793	0.12934202555963	0.132683022955094	0.0944965052993835
chr13	74880000	75010000	0.0655463090994248	0.0392480252852501	0.126974862628932	0.100649627286782	0.0880661670578624	0.0620572123744017
chr13	75010000	75180000	0.1287693503179	0.0899317880144123	0.176451405316778	0.132243918711455	0.134517646790584	0.0930713211568395
chr13	75180000	75310000	0.0976369839594544	0.0606375004277044	0.133287106664127	0.0929788597651746	0.108444405620474	0.0675045085349551
chr13	75310000	75460000	0.0734580728269932	0.0536950067477917	0.101964225341709	0.0840203265891904	0.0740676136313233	0.0551877751946673
chr13	75460000	75770000	0.199986322836871	0.139449993372036	0.193923985254679	0.139869698227319	0.161974124439455	0.10699970275683
chr13	75770000	75890000	0.252913030262715	0.219408021105323	0.450619138900216	0.430036125136678	0.259360220536092	0.223582925694151
chr13	75890000	76080000	0.108852417991392	0.0857797034768933	0.287061066996573	0.258854838305502	0.135162171881855	0.113772348367146
chr13	76100000	76210000	0.106586645081477	0.0767185391161804	0.0627285207887658	0.0497548467650232	0.0468736785333927	0.0295875844347022
chr13	76220000	76380000	0.154541826244297	3.57638635437534	0.241181823782848	3.93101996582402	0.160989499047316	3.41395138685992
chr13	76390000	76680000	0.0992807509280384	0.0827171081325235	0.127732408500022	0.111662403932713	0.101453705220268	0.0848025030825199
chr13	76680000	76810000	0.151230282358684	0.100832939784261	0.153270386120785	0.106850076203178	0.123561889864219	0.0830403601672546
chr13	76810000	77120000	0.1778357407545	0.099635497264059	0.333731560914731	0.243123501279117	0.205125103526093	0.132910613363903
chr13	77130000	77230000	0.0222785953345366	0.0205116702025298	0.0717408835826277	0.0642459537010684	0.0240566564537686	0.0232163279367046
chr13	77230000	77540000	0.12588755146017	0.0797108138351041	0.25020586722063	0.191939140916128	0.157551502075844	0.10697354164909
chr13	77570000	77700000	0.041111793710699	0.0242415606391996	0.347426974291452	0.330023131458435	0.135662781811896	0.111291202035012
chr13	77700000	77860000	0.022478171987346	0.0129704996460664	0.0748568406361298	0.0557269436377238	0.0486962837194442	0.0326590426403947
chr13	77860000	78140000	0.16315093728615	0.105397879360254	0.226532567153328	0.158526158870972	0.166500887946337	0.105385432579688
chr13	78160000	78310000	1.46814665164044	2.18311536000115	1.63684704759204	2.36188888892701	1.24463071490096	1.94048774085397
chr13	78310000	78460000	0.175212184285531	0.141765695762033	0.190569631354803	0.160252232532227	0.156101100924331	0.105806453366453
chr13	78460000	78750000	0.112615464317768	0.0730752089402984	0.141590249793345	0.101689244287523	0.107161407183766	0.071162178934974
chr13	78760000	78910000	0.0800541341395424	0.0444415419346558	0.127847328907114	0.0852386084203715	0.0972723863905182	0.0585821637397715
chr13	78920000	79050000	0.0421666220981822	0.021785562872619	0.0464799419260266	0.0428245353341984	0.0340373277324555	0.0228458263709576
chr13	79070000	79200000	0.0637841896058079	0.0347057373057091	0.0937594002509266	0.0607066438009855	0.0743681522260678	0.0397672692025431
chr13	79220000	79370000	0.0868542699162926	0.0510256871590878	0.193130227553933	0.15435946873615	0.118189646171184	0.0808832459009733
chr13	79370000	79510000	0.0849677127670207	0.0402539186144218	0.0701216694072667	0.0365516050479828	0.0653267345202204	0.0314774908972366
chr13	79510000	79660000	0.060459107859056	0.0320791610654624	0.0985976301833182	0.0668369774127566	0.0798193400538455	0.0536965195624412
chr13	79660000	79800000	0.073117556251952	0.0387779811692302	0.163906395224139	0.105680515586081	0.112103383497296	0.0656160679955374
chr13	79810000	79950000	0.0538621957916885	0.0336720697398443	0.117217170302688	0.0925584714548509	0.0767641603911174	0.055085863144367
chr13	79960000	80110000	0.0597963906124406	0.0370208442989329	0.0909232710841517	0.0690585434458674	0.0687008414323354	0.045583824067233
chr13	80130000	80260000	0.0711366761342905	0.0470955553824431	0.0868084951147499	0.057153497670126	0.0708352657016451	0.0444505038777848
chr13	80280000	80400000	0.0906983085299115	0.0664488459226855	0.0979928199934827	0.0709286543989523	0.0847961814452246	0.0566307748522284
chr13	80400000	80560000	0.0645698704038647	0.0881388301649994	0.128216083947768	0.147243893189234	0.0816577375186074	0.0983950432458967
chr13	80560000	80690000	0.157355756111672	0.0866559111640363	0.177792947829318	0.1021229287263	0.141327365230184	0.0729794342500039
chr13	80690000	80860000	0.192418494609953	0.125652974284494	0.158105013644654	0.106146203588588	0.141728231623151	0.0865112549191903
chr13	80870000	81010000	0.183709234405173	0.154347527201863	0.280711103932272	0.251248219809663	0.15602113795044	0.148944485048958
chr13	81020000	81160000	0.084022096913978	0.0591441458569235	0.245866212203476	0.216124781793495	0.124774168755115	0.10196999606099
chr13	81160000	81320000	0.0893340060968422	0.0553692316546309	0.0458105334267238	0.0281715007962022	0.0476927182264545	0.0248312705706968
chr13	81320000	81440000	0.0781141785920623	0.0477625649301609	0.0520013128994779	0.0348782298194555	0.0476702798349442	0.0316488759622641
chr13	81450000	81620000	0.11948377870366	0.0780712941627683	0.0431099765065349	0.0197412679823041	0.0556046889406596	0.0278303046359115
chr13	81630000	81780000	0.118597185430606	0.0854211805160205	0.125493180659426	0.0944157361664099	0.143465054338222	0.0858853582138054
chr13	81890000	82060000	0.20829477931116	0.109040310855711	0.196468667364917	0.110306941052965	0.147631609992762	0.0747801509189713
chr13	82080000	82210000	0.101787426546493	0.0595669629889784	0.359043925011259	0.295721595899393	0.202483069768379	0.151848810880656
chr13	82210000	82370000	0.134122929408051	0.0647739615281667	0.232596038991845	0.148010360995751	0.171265011995372	0.0948576281763523
chr13	82370000	82660000	0.0490401602267294	0.0350887803496534	0.0587802433254181	0.0448607543128629	0.0437312681090614	0.0291109781031451
chr13	82690000	82820000	0.117686726641009	0.0741906902310273	0.111926283707846	0.0785635906306389	0.103214827084415	0.0647030385121558
chr13	82820000	82970000	0.10535212202286	0.0617368037512955	0.099201667100211	0.0598738299272189	0.0906303382564177	0.0503380488805189
chr13	82970000	83100000	0.133986117749674	0.0825913127752965	0.10862278720681	0.0657057844705144	0.0999719013067144	0.0560645968531229
chr13	83100000	83260000	0.128366532557304	0.104414667837018	0.257137151060249	0.258367112603307	0.146552788034164	0.12797742058486
chr13	83260000	83580000	0.162175601926516	0.102422196755629	0.159607255247317	0.0938092595203666	0.109474645303966	0.069691982119604
chr13	83580000	83710000	0.308661503153674	0.328211219618651	0.258489821925755	0.281392855552657	0.177540400637614	0.193483808816346
chr13	83720000	83870000	0.33896673767987	0.790391398141786	0.592441708921777	0.987119173227325	0.524572765237572	0.845539591614484
chr13	83980000	84200000	0.220848913362023	6.90443598933535	0.352625953580907	7.23852761833731	0.181505371377038	6.55245830456854
chr13	84210000	84350000	0.46625082640813	1.01247035972707	0.574322686199237	1.04137265213043	0.52059663879293	0.989564726828933
