chr	start	end	num_contexts	mean_coverage	mean_mod_group1	mean_mod_group2	mod_fold_change	mod_difference	test_statistic	dmr_pvalue	dmr_qvalue	annotation	gene	significant	direction	neg_log10_q	chromatin_state	CTCF_overlap	H3K27ac_overlap	H3K27me3_overlap	H3K4me1_overlap	H3K4me3_overlap	Bivalent_overlap	distance_to_tss
chr17	31520114	31531330	189	17.7486772486773	0.540997531319432	0.583115388601098	1.07785221714218	0.0421178572816653	23.3723937910626	1.33480459216471e-06	7.12722462179268e-06	Gene	Ndufv3	TRUE	Hypermethylated	5.14707955375141	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr17	31564733	31607692	525	17.7219047619048	0.685046444040575	0.701017459917641	1.02331377093627	0.0159710158770658	11.2746962093566	0.000785707113564604	0.00263860245485382	Gene	Pknox1	TRUE	Hypermethylated	2.57862603784699	Other	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr17	32452722	32493319	303	16.786303630363	0.664902727756293	0.642445313845909	0.966224512288939	-0.0224574139103837	10.5061493419684	0.00118977931431373	0.00383474884544288	Gene	Cyp4f39	TRUE	Hypomethylated	2.4162630746381	Repressed_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr17	32965813	32979232	103	23.8058252427184	0.764837140961748	0.797451242936705	1.04264189097034	0.0326141019749565	15.2898621899039	9.22100587116091e-05	0.00037058904630476	Gene	Zfp472	TRUE	Hypermethylated	3.4311074214977	Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0
chr17	33089309	33110704	144	23.3541666666667	0.658128199363122	0.682205613899144	1.03658468754161	0.0240774145360224	8.77800799079025	0.00304883967970005	0.00897706773900735	Gene	Zfp563	TRUE	Hypermethylated	2.04686549771217	Other	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr17	33524203	33553781	267	17.0758426966292	0.604604269155048	0.699088804444199	1.15627500517189	0.0944845352891514	179.480727871758	6.2921544533854e-41	2.43998351714552e-39	Gene	Adamts10	TRUE	Hypermethylated	38.6126131074469	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr17	33629089	33631778	28	13.3392857142857	0.213958985694112	0.291659250194682	1.36315494882582	0.0777002645005705	14.5679306607021	0.000135195935293858	0.000524653260549363	Gene	Zfp414	TRUE	Hypermethylated	3.28012762379411	Other	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr17	33638055	33645705	50	15.405	0.625787088026609	0.71347417387483	1.14012287489782	0.0876870858482213	26.1662296459982	3.13253150321807e-07	1.8133934438745e-06	Gene	Pram1	TRUE	Hypermethylated	5.74150795874741	Poised_Enhancer	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	7295
chr17	33810518	33822917	115	18.8065217391304	0.563702408533738	0.600422387551534	1.06514071691358	0.0367199790177968	11.8618713257081	0.000572949432110463	0.00197917983581671	Gene	Kank3	TRUE	Hypermethylated	2.70351474235023	Other	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	0
chr17	33824571	33838316	126	19.5119047619048	0.568266597210054	0.625460959786501	1.10064706047698	0.0571943625764475	32.3891472422102	1.26189259721279e-08	8.65421536349368e-08	Gene	Ndufa7	TRUE	Hypermethylated	7.0627723014168	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr17	33843090	33849773	67	16.0858208955224	0.70638937416504	0.739169244141969	1.04640481747857	0.0327798699769292	5.42817239355502	0.0198144052915765	0.0474428399969927	Gene	Cd320	TRUE	Hypermethylated	1.32382932137007	Other	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr17	33915898	33929291	238	16	0.435766551056022	0.458651658636384	1.05251689815316	0.0228851075803622	8.00945720949591	0.00465336834575766	0.0131125607153324	Gene	Tapbp	TRUE	Hypermethylated	1.88231248787196	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr17	34604261	34613448	176	17.3352272727273	0.292451188158678	0.380465457399204	1.30095370716282	0.088014269240526	98.8713511769133	2.69449313065019e-23	5.68689852997086e-22	Gene	Agpat1	TRUE	Hypermethylated	21.2451245206958	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr17	34969911	34972135	19	11.0657894736842	0.334006734006734	0.430425686349857	1.28867367788213	0.096418952343123	5.78235301399313	0.0161878563821299	0.0397384787082499	Gene	Gm20481	TRUE	Hypermethylated	1.40078876282406	Repressed_Promoter	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	20
chr17	35000986	35016321	216	15.3043981481481	0.646322111548806	0.675110544328286	1.0445419277247	0.0287884327794798	13.9985621126764	0.000182950487598943	0.000693051332491555	Gene	Vars	TRUE	Hypermethylated	3.15923459714548	Other	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr17	35016578	35026740	85	15.2117647058824	0.556326506163279	0.608273212610923	1.09337449478346	0.051946706447644	14.6942736700013	0.000126429916706018	0.00049337299527075	Gene	Vwa7	TRUE	Hypermethylated	3.30682462526756	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr17	35049965	35058748	88	17.3011363636364	0.652043990040615	0.679020357165809	1.04137200486046	0.026976367125194	5.47805206856907	0.0192567064963147	0.0462703522604726	Gene	Clic1	TRUE	Hypermethylated	1.33469719416345	Other	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr17	35065387	35070049	60	15.25	0.415539569895563	0.456566677445988	1.0987321317215	0.0410271075504256	6.56305392870478	0.010411753269679	0.0268933971736759	Gene	Ly6g6c	TRUE	Hypermethylated	1.57035433423661	Other	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr17	35076901	35078803	13	15.7692307692308	0.488224196689387	0.630315380883066	1.29103675147031	0.14209118419368	15.5268572846662	8.13413321820807e-05	0.000329878176657234	Gene	Ly6g6e	TRUE	Hypermethylated	3.48164641458754	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr17	35089262	35102986	145	14.7275862068966	0.240892347600519	0.280812305071728	1.16571700126153	0.039919957471209	16.9173589735031	3.90429022799055e-05	0.000167364333250947	Gene	Abhd16a	TRUE	Hypermethylated	3.77633708829434	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr17	35121454	35124813	44	14.8920454545455	0.276954018455714	0.337432394667193	1.21836973714519	0.0604783762114786	12.2488477175488	0.000465545555312511	0.00163650807722875	Gene	Gpank1	TRUE	Hypermethylated	2.78608184682575	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr17	35126372	35128854	39	13.6282051282051	0.330706952113641	0.386075505567554	1.16742482460691	0.0553685534539132	7.67171883442949	0.00560929986482758	0.0154493241255373	Gene	D17H6S53E	TRUE	Hypermethylated	1.81109051526634	Other	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr17	35135177	35147321	133	16.0281954887218	0.548904957330483	0.576807275008799	1.0508326939039	0.0279023176783164	7.34722383224728	0.00671663948739589	0.0181512791196803	Gene	Bag6	TRUE	Hypermethylated	1.74109276484027	Other	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr17	35241745	35253706	163	16.4263803680982	0.321645601588474	0.364869166613612	1.13438257763102	0.0432235650251379	21.6555167766385	3.26270281975155e-06	1.64262640882092e-05	Gene	Ddx39b	TRUE	Hypermethylated	4.7844611992166	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr17	35470088	35474562	23	14.804347826087	0.684966914805625	0.625052425555711	0.912529367543371	-0.0599144892499137	7.05468011392133	0.00790584259873301	0.0209971732977364	Gene	H2-Q10	TRUE	Hypomethylated	1.67783916735296	Repressed_Promoter	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0
chr17	35841514	35859669	188	18.8351063829787	0.729809799609165	0.76450416168404	1.0475389095809	0.0346943620748743	23.8551688372937	1.0386261623643e-06	5.61870506968557e-06	Gene	Mdc1	TRUE	Hypermethylated	5.25036376377086	Other	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr17	35879818	35892669	221	18.3325791855204	0.77071340422224	0.800196714913149	1.03825457106285	0.0294833106909094	20.4881841624546	6.00005055224978e-06	2.91715088147505e-05	Gene	Dhx16	TRUE	Hypermethylated	4.53504110762924	Other	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr17	35979850	35989461	114	15.9583333333333	0.777995733080479	0.808894563711911	1.03971593842692	0.0308988306314326	10.2441586912821	0.00137118106930531	0.00436509979559273	Gene	Gnl1	TRUE	Hypermethylated	2.36000582293669	Active_Promoter	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	0
chr17	36837133	36859397	231	18.0854978354978	0.656945735033469	0.687176563558365	1.04601723843044	0.030230828524896	17.6510947462793	2.65362491175741e-05	0.000116758383019628	Gene	Trim26	TRUE	Hypermethylated	3.93271192816257	Other	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr17	36942917	36947985	38	16.5263157894737	0.535224790962144	0.61207393510512	1.14358293083702	0.076849144142976	14.6584043356827	0.000128858789041197	0.000502010870064118	Gene	Rnf39	TRUE	Hypermethylated	3.29928687895507	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr17	37001162	37010634	86	20.3197674418605	0.823182060750574	0.770812509572213	0.936381568944043	-0.0523695511783614	28.6436885023756	8.69970797953941e-08	5.41415525668221e-07	Gene	Zfp57	TRUE	Hypomethylated	6.26646929452902	Other	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr17	40811125	40840753	167	22.4086826347305	0.724970736475601	0.743116094035223	1.02502908965379	0.0181453575596215	6.029571534445	0.0140681477132246	0.0350934210315979	Gene	Rhag	TRUE	Hypermethylated	1.45477429314892	Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0
chr17	42315946	42505076	953	22.1610703043022	0.686289285570038	0.775111320990418	1.12942360792738	0.0888220354203797	837.109922627671	4.61234179382375e-184	1.32551121222779e-181	Gene	Ptchd4	TRUE	Hypermethylated	180.877616594307	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr17	43016554	43089188	853	19.1696951934349	0.734225773504185	0.725357632022617	0.987921778556964	-0.00886814148156789	5.78611951570283	0.0161532070898131	0.0396766340635978	Gene	Tnfrsf21	TRUE	Hypomethylated	1.40146517798988	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr17	43360450	43459556	980	20.2517857142857	0.789779744876415	0.78020108412429	0.987871731562799	-0.00957866075212499	10.6103254531064	0.00112457893956766	0.00364701523777864	Gene	Adgrf5	TRUE	Hypomethylated	2.43806242213471	Repressed_Promoter	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	0
chr17	43568097	43612200	425	19.6270588235294	0.727168393612918	0.709643647174144	0.975900016292371	-0.0175247464387742	12.8602482357609	0.000335636067534108	0.00121297313708838	Gene	Pla2g7	TRUE	Hypomethylated	2.91614881705879	Repressed_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr17	43801350	44039515	1765	20.1769121813031	0.726483151780674	0.744186534339336	1.02436860719381	0.0177033825586619	55.51017965753	9.29762896283842e-14	1.03863129931516e-12	Gene	Rcan2	TRUE	Hypermethylated	11.9835385940122	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr17	44078812	44086566	106	22.8490566037736	0.714768198322999	0.752139236307715	1.05228413641289	0.037371037984716	17.1527892177015	3.44902580813189e-05	0.00014903627688733	Gene	Enpp5	TRUE	Hypermethylated	3.82670800719585	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr17	44134767	44280171	1265	19.3835968379447	0.774377111398163	0.76809021051511	0.991881344643954	-0.00628690088305217	5.59223456462916	0.0180402680726496	0.0436750594600214	Gene	Clic5	TRUE	Hypomethylated	1.35976649508821	Repressed_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr17	45506840	45520842	146	15.361301369863	0.726037945892265	0.751511765540231	1.03508607200504	0.0254738196479662	7.8226406565268	0.00515957554800283	0.0143519935589434	Gene	Aars2	TRUE	Hypermethylated	1.84308776920773	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr17	45523433	45542679	230	16.1771739130435	0.46026120857938	0.503348932348362	1.09361580547267	0.0430877237689822	27.4787168313588	1.58832818387662e-07	9.55319293851707e-07	Gene	Tcte1	TRUE	Hypermethylated	6.01985145105283	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr17	45555702	45563168	64	15.52734375	0.527075305878244	0.593050265466297	1.12517179016407	0.0659749595880532	16.9968398107482	3.74420855460435e-05	0.000160962605055419	Gene	Nfkbie	TRUE	Hypermethylated	3.79327500784659	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr17	45686321	45698494	177	16.7641242937853	0.679866314664412	0.713178960351639	1.04899881780975	0.033312645687227	14.9064647877657	0.000112975166850023	0.00044592775641517	Gene	Mrpl14	TRUE	Hypermethylated	3.35073549449772	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr17	46110985	46128909	172	17.2616279069767	0.68452457346575	0.720808000044038	1.05300529445508	0.0362834265782881	18.3583897233117	1.83011326682026e-05	8.28169676976323e-05	Gene	Mrps18a	TRUE	Hypermethylated	4.08188067502049	Other	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr17	46161031	46169369	93	14.2956989247312	0.530838860497988	0.575892511422597	1.08487255601887	0.045053650924609	9.92100445188807	0.0016340318219418	0.0051210567063814	Gene	Gtpbp2	TRUE	Hypermethylated	2.29064041511812	Other	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr17	46202781	46243597	460	19.2673913043478	0.815023301907697	0.834881635238495	1.02436535652946	0.0198583333307978	22.8865898869969	1.71846593809264e-06	9.02420448441688e-06	Gene	Xpo5	TRUE	Hypermethylated	5.04459107233151	Active_Promoter	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	0
chr17	46650336	46664363	249	14.5823293172691	0.673671679129547	0.698947066907733	1.03751885163236	0.0252753877781868	10.937913618378	0.000942162049638307	0.00310780151562296	Gene	Cul7	TRUE	Hypermethylated	2.50754672584998	Other	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr17	47436614	47470637	315	14.952380952381	0.736242062948306	0.712326938047665	0.967517307005155	-0.0239151249006413	13.4533268521658	0.000244572107621523	0.000906355457656231	Gene	AI661453	TRUE	Hypomethylated	3.04270144578526	Repressed_Promoter	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr17	47505050	47599690	940	17.169414893617	0.763628049604908	0.753619393974271	0.986893284452011	-0.0100086556306374	8.64434820776068	0.0032807748701162	0.00958064810692758	Gene	Ccnd3	TRUE	Hypomethylated	2.01860511099016	Repressed_Promoter	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	0
chr17	47611581	47624417	161	17.9270186335404	0.639106952992524	0.680141600046976	1.06420622849167	0.0410346470544521	21.4889750226511	3.55868785212449e-06	1.78350961418346e-05	Gene	Med20	TRUE	Hypermethylated	4.74872454521233	Active_Promoter	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	0
chr17	47611588	47683860	650	18.4388461538462	0.694758979705937	0.706782871500416	1.0173065655079	0.0120238917944795	8.22959783783882	0.00412126612048254	0.0117568727143872	Gene	Gm20517	TRUE	Hypermethylated	1.92970818365973	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr17	47689029	47704285	133	15.6184210526316	0.633799690006575	0.672315044168397	1.06076896970622	0.0385153541618222	13.6745006495196	0.000217386296618936	0.000813511793929477	Gene	Frs3	TRUE	Hypermethylated	3.08963614647468	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr17	48932378	49097587	1397	17.5928775948461	0.793868394471617	0.774960786868533	0.976182944509752	-0.0189076076030845	51.5032060165401	7.14802745048477e-13	7.55077884610876e-12	Gene	Lrfn2	TRUE	Hypomethylated	11.1220082495467	Repressed_Promoter	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr17	49428361	49455434	209	16.8038277511962	0.65538421865222	0.699715025573804	1.06764094352584	0.0443308069215846	32.5784863309186	1.14474908451791e-08	7.88951742578882e-08	Gene	Mocs1	TRUE	Hypermethylated	7.10294956025402	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr17	49615135	49909846	2906	18.4592222986924	0.760829384244811	0.749119488934362	0.984609039092158	-0.0117098953104491	38.7536295726562	4.80815335552977e-10	3.82664071493395e-09	Gene	Kif6	TRUE	Hypomethylated	8.41718231197109	Repressed_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr17	50509402	50688483	1462	19.5509575923393	0.577896746959456	0.651933666206448	1.12811444195962	0.0740369192469919	660.41740417306	1.21215589767995e-145	2.46891442499298e-143	Gene	Plcl2	TRUE	Hypermethylated	142.607493962882	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr17	52602708	52979193	1759	23.730386583286	0.808348622694862	0.803372525461959	0.993844119859679	-0.00497609723290282	7.05399481547065	0.0079088676433579	0.0210025486443045	Gene	Kcnh8	TRUE	Hypomethylated	1.67772800074243	Repressed_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr17	53479233	53507679	143	20.4842657342657	0.599998151222653	0.648192165540577	1.08032360469731	0.0481940143179236	28.9998837118351	7.23826437161678e-08	4.55873756385915e-07	Gene	Rab5a	TRUE	Hypermethylated	6.34115540842282	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr17	53566860	53672719	845	18.0680473372781	0.537703262020917	0.581571117397493	1.0815837627834	0.0438678553765761	120.74370882183	4.34829841207434e-28	1.11656000473571e-26	Gene	Kat2b	TRUE	Hypermethylated	25.9521179326684	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr17	55892092	55898927	34	31.1323529411765	0.752312695109261	0.786384114680478	1.04528890685045	0.0340714195712171	6.6110048358143	0.0101350456518485	0.0262594939767976	Gene	Zfp959	TRUE	Hypermethylated	1.58071364706611	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr17	56005710	56016789	149	21.251677852349	0.369385294302023	0.406754108178246	1.10116486620518	0.0373688138762237	21.1554986871244	4.23484440197508e-06	2.10229059888867e-05	Gene	Mpnd	TRUE	Hypermethylated	4.67730725178507	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr17	56040438	56072288	315	19.9174603174603	0.735418486541985	0.763492260980666	1.03817387644236	0.028073774438681	26.0934020339126	3.2529370463969e-07	1.87894730992182e-06	Gene	Chaf1a	TRUE	Hypermethylated	5.72608539836198	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr17	56079633	56100606	174	16.5330459770115	0.709736452472609	0.748336674974829	1.05438669856641	0.03860022250222	20.9271846901423	4.7707599981653e-06	2.3538516933563e-05	Gene	Hdgfl2	TRUE	Hypermethylated	4.62822090376362	Other	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr17	56256809	56263609	75	16.1866666666667	0.428721866920815	0.504974981143658	1.17786149974227	0.0762531142228429	29.1678882049366	6.6370130161727e-08	4.21035588015663e-07	Gene	Fem1a	TRUE	Hypermethylated	6.37568119388972	Active_Promoter	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	0
chr17	56326061	56402869	541	14.3373382624769	0.463837645703388	0.478081059337302	1.03070775683227	0.0142434136339142	6.55908830183299	0.0104349815013801	0.0269401276049045	Gene	Kdm4b	TRUE	Hypermethylated	1.56960035152415	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr17	56584824	56606293	206	16.7160194174757	0.482678386635359	0.548755465095128	1.13689670034819	0.0660770784597688	59.6535978235189	1.13112289101094e-14	1.37404905214352e-13	Gene	Safb	TRUE	Hypermethylated	12.8619977631316	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr17	56673293	56711763	268	15.5186567164179	0.592836674216912	0.619045060613411	1.04420844312832	0.0262083863964991	12.2685939894382	0.000460645203319927	0.00161998098969112	Gene	Ranbp3	TRUE	Hypermethylated	2.79049008182816	Other	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr17	56764756	56770092	94	13.6755319148936	0.713929266942442	0.743317936929991	1.04116468023984	0.0293886699875484	5.64149770718655	0.0175402173152967	0.0426093555982585	Gene	Dus3l	TRUE	Hypermethylated	1.37049503379384	Other	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr17	57105324	57107756	15	12.8666666666667	0.348582810867294	0.427921195652174	1.2276026881173	0.0793383847848803	5.37756902249158	0.020397280821522	0.0486266539039442	Gene	Tnfsf9	TRUE	Hypermethylated	1.31312561406436	Other	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr17	63863061	64139495	1816	21.0121145374449	0.726525095944092	0.7570798148897	1.04205597179806	0.0305547189456074	187.101337667812	1.36480755143072e-42	5.47462669626482e-41	Gene	Fer	TRUE	Hypermethylated	40.2616454891416	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr17	64600735	64755109	1481	21.023295070898	0.694982631143887	0.721733730414099	1.03849175227039	0.0267510992702119	107.086728789487	4.26107896264317e-25	9.81264276150285e-24	Gene	Man2a1	TRUE	Hypermethylated	23.008214011767	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr17	65782572	65841925	621	18.9283413848631	0.612167748674503	0.663977381188623	1.08463306442769	0.0518096325141205	135.251766738874	2.90848543894945e-31	8.42777845631498e-30	Gene	Ppp4r1	TRUE	Hypermethylated	29.0742868893507	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr17	66111544	66120502	101	15.5940594059406	0.626974108293941	0.66734068627451	1.06438316582229	0.0403665779805692	11.6952775470082	0.000626589228044756	0.00214650806909715	Gene	Washc1	TRUE	Hypermethylated	2.66826747459298	Active_Promoter	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	0
chr17	66123519	66152173	290	16.9646551724138	0.800347649938158	0.815866266369093	1.01938984444089	0.0155186164309356	7.5267349313568	0.00607899823390659	0.0165948346062624	Gene	Ddx11	TRUE	Hypermethylated	1.78002707166427	Other	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr17	67697258	67822646	1636	19.6112469437653	0.810978008920672	0.802324494649623	0.989329532766781	-0.00865351427104932	14.6587728019705	0.000128833601273235	0.000502005966031054	Gene	Lama1	TRUE	Hypomethylated	3.29929112150245	Repressed_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr17	69075682	69289988	2404	19.5131031613977	0.615566965895356	0.655966759925385	1.06563021778023	0.040399794030029	328.433190169033	2.10883720604834e-73	1.6146458301346e-71	Gene	Epb41l3	TRUE	Hypermethylated	70.7919227246557	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr17	69383049	69391198	123	23.5386178861789	0.6733605766237	0.697372258292275	1.03565947057514	0.0240116816685747	7.85116079614957	0.00507880873084237	0.0141479655244114	Gene	Zbtb14	TRUE	Hypermethylated	1.84930600713946	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr17	69969072	70821412	6410	19.1111544461778	0.58101692266459	0.640513157305487	1.10240017514127	0.0594962346408969	1816.98745251018	2.2250738585072e-308	1.7288823880601e-305	Gene	Dlgap1	TRUE	Hypermethylated	300	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr17	71182559	71249816	645	19.784496124031	0.675158175464136	0.691973239885761	1.02490537037497	0.0168150644216254	17.378612314338	3.06252825241287e-05	0.000133684519782292	Gene	Lpin2	TRUE	Hypermethylated	3.87391887966668	Active_Promoter	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	0
chr17	71615894	71659030	431	19.8764501160093	0.667189633295834	0.686985054420704	1.02966985716952	0.0197954211248693	15.5202825228966	8.16247284554583e-05	0.000330934336372411	Gene	Wdr43	TRUE	Hypermethylated	3.48025816991047	Active_Promoter	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	0
chr17	71673260	71729668	587	16.2010221465077	0.790494629025884	0.769043001023973	0.972863031304405	-0.0214516280019112	25.45616605545	4.52548943903758e-07	2.54941576105181e-06	Gene	Togaram2	TRUE	Hypomethylated	5.59355933361405	Repressed_Promoter	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr17	71768472	71864272	1014	20.1501479289941	0.832419283997627	0.816017620250651	0.980296391419228	-0.0164016637469762	37.2334660748396	1.04799767361573e-09	8.01529099335927e-09	Gene	Clip4	TRUE	Hypomethylated	8.09608070605892	Repressed_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr17	72836452	72851194	108	23.8402777777778	0.545367052872925	0.606472167684005	1.11204401602404	0.0611051148110795	39.1346479884019	3.95561434710868e-10	3.18071419655014e-09	Gene	Ypel5	TRUE	Hypermethylated	8.49747535272148	Other	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr17	73107984	73243367	995	20.543216080402	0.758343599972932	0.778277719073563	1.02628639458597	0.0199341191006304	44.7868534930049	2.19692788762475e-11	2.0038847893252e-10	Gene	Lclat1	TRUE	Hypermethylated	9.69812725126719	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr17	73804133	73832093	266	15.6419172932331	0.464903743442448	0.534611931659594	1.14994112050159	0.0697081882171462	79.4215181850908	5.01766313029986e-19	8.26909307231428e-18	Gene	Ehd3	TRUE	Hypermethylated	17.0825421198656	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr17	74338986	74391114	376	21.1476063829787	0.719465078569411	0.734830522175084	1.02135676082601	0.0153654436056727	9.38124114026611	0.00219217081971484	0.00666515240968081	Gene	Spast	TRUE	Hypermethylated	2.17618991527839	Active_Promoter	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	0
chr17	74395607	74424220	333	20.3408408408408	0.801369719328704	0.813767346033442	1.01547054549943	0.012397626704738	7.27890999773048	0.00697688588218155	0.0187868167016155	Gene	Slc30a6	TRUE	Hypermethylated	1.72614680191345	Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0
chr17	74489492	74500276	63	21.1904761904762	0.587263592634443	0.643877838529372	1.09640346618621	0.0566142458949287	17.2352286466966	3.30255215955885e-05	0.000143267662852327	Gene	Yipf4	TRUE	Hypermethylated	3.84385182376598	Active_Promoter	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	0
chr17	74528294	74703355	1290	20.722480620155	0.764662484393752	0.797963063942893	1.04354938319688	0.0333005795491408	175.370344195572	4.96973811701812e-40	1.87856100823285e-38	Gene	Birc6	TRUE	Hypermethylated	37.7261746962042	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr17	75005567	75392511	3594	21.2630077907624	0.784228868637456	0.775248490487099	0.988548778922205	-0.00898037815035668	35.8532471474324	2.12753157023625e-09	1.57659783864311e-08	Gene	Ltbp1	TRUE	Hypomethylated	7.80227907314673	Repressed_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	0
