gene	chr	start	end	mc_ctrl	mc_mut	mc_diff	mc_q	mc_sig	hmc_ctrl	hmc_mut	hmc_diff	hmc_q	hmc_sig	total_ctrl	total_mut	ratio_ctrl	ratio_mut	delta_ratio	dmr_status	chromatin_state
AU015836	chrX	93968658	93975469	0.838553113939501	0.848837994162469	0.010284880222967	0.236769551907483	FALSE	0.0354733591682335	0.03692664506328	0.00145328589504652	0.727971366939339	FALSE	0.874026473107735	0.885764639225749	0.0405861381316089	0.0416890034079006	0.00110286527629162	Not DMR	Other
Olfr734	chr14	50316505	50326760	0.784613549027711	0.768753072766612	-0.0158604762610993	0.182249016738339	FALSE	0.0173581621617772	0.0178963676042552	0.000538205442477999	0.960513074313476	FALSE	0.801971711189488	0.786649440370867	0.0216443571756808	0.0227501180142173	0.00110576083853649	Not DMR	Other
Gm49387	chr14	31552904	31640877	0.753700512115541	0.749876357293817	-0.00382415482172438	0.175704683620943	FALSE	0.0959788270094986	0.0965480213090166	0.000569194299517975	0.769198364811221	FALSE	0.84967933912504	0.846424378602833	0.112958880591746	0.114065737884801	0.00110685729305578	Not DMR	Other
Klhl14	chr18	21550376	21654717	0.778986540045479	0.777679354903142	-0.00130718514233696	0.566549213757651	FALSE	0.0399121473595934	0.0407994386547757	0.00088729129518221	0.504714425987804	FALSE	0.818898687405072	0.818478793557917	0.0487388097861863	0.049847887295187	0.00110907750900065	Not DMR	Repressed_Promoter
Myh15	chr16	49057485	49199103	0.81076465542166	0.80443446709346	-0.00633018832819987	0.00711001690813859	TRUE	0.044974113385867	0.0456185746535051	0.000644461267638043	0.692989195622174	FALSE	0.855738768807527	0.850053041746965	0.0525558909157973	0.0536655625156675	0.00110967159987025	mC DMR only	Other
Olfr31	chr14	14322827	14331790	0.788910697410039	0.801404792018834	0.0124940946087949	0.184559241810088	FALSE	0.0617227895378813	0.0637377071333034	0.00201491759542217	0.809063973725666	FALSE	0.85063348694792	0.865142499152137	0.0725609683664619	0.0736730737372954	0.00111210537083346	Not DMR	Other
Gm904	chr13	50643227	50645837	0.66833593109804	0.63455547156003	-0.0337804595380098	0.354721151719637	FALSE	0.0120916773912903	0.0122128060097108	0.000121128618420542	0.894055898671841	FALSE	0.68042760848933	0.646768277569741	0.0177707036581539	0.0188828154274989	0.00111211176934499	Not DMR	Other
Adamts12	chr15	11064789	11349230	0.782753495319486	0.780921990141538	-0.00183150517794795	0.300703749485782	FALSE	0.0505038516808125	0.0513719713175603	0.00086811963674778	0.350891900464127	FALSE	0.833257347000298	0.832293961459098	0.0606101486685054	0.0617233497975882	0.00111320112908273	Not DMR	Repressed_Promoter
Saxo2	chr7	82632959	82648527	0.818767302015214	0.809157552663579	-0.00960974935163528	0.186041929254138	FALSE	0.0455697462375778	0.0460427041767145	0.000472957939136709	0.896316643813649	FALSE	0.864337048252792	0.855200256840294	0.0527221948077945	0.0538385060205996	0.00111631121280513	Not DMR	Other
Plscr5	chr9	92192935	92209771	0.646871261160713	0.668435945517094	0.0215646843563808	0.000627375768503162	TRUE	0.13806364051098	0.143768391183053	0.00570475067207291	0.302729712747857	FALSE	0.784934901671693	0.812204336700147	0.175891835382708	0.17701012502243	0.00111828963972149	mC DMR only	Other
Siva1	chr12	112644678	112649148	0.509583159494456	0.518326572231797	0.00874341273734025	0.516816291592809	FALSE	0.10994228499045	0.112688810968827	0.00274652597837663	0.820802211982969	FALSE	0.619525444484906	0.631015383200623	0.177462097754289	0.178583302355085	0.00112120460079548	Not DMR	Other
Zap70	chr1	36761797	36782817	0.783843907572737	0.768174510353643	-0.0156693972190942	0.00167866756175017	TRUE	0.090569083132241	0.089832006990521	-0.000737076141719972	0.898246741901014	FALSE	0.874412990704978	0.858006517344164	0.103577010057023	0.104698513559761	0.00112150350273782	mC DMR only	Repressed_Promoter
Sh2d1a	chrX	42502452	42529329	0.685159901576625	0.683891414901011	-0.00126848667561408	0.715161744301053	FALSE	0.139385566146524	0.140240588593503	0.000855022446978354	0.618895014998578	FALSE	0.824545467723149	0.824132003494514	0.169045336616082	0.170167628485303	0.00112229186922111	Not DMR	Other
Hcrtr2	chr9	76225879	76323855	0.748894717065558	0.745064956689547	-0.00382976037601135	0.224627386939642	FALSE	0.0564048161090964	0.0570856339482537	0.000680817839157341	0.699212516614064	FALSE	0.805299533174654	0.8021505906378	0.0700420325425214	0.0711657319891321	0.00112369944661078	Not DMR	Repressed_Promoter
Car6	chr4	150187014	150201331	0.791977250247565	0.777863540796852	-0.0141137094507123	0.0105066369208974	TRUE	0.0701476625876679	0.0699352833118321	-0.000212379275835881	0.888291657049348	FALSE	0.862124912835233	0.847798824108685	0.0813660080381814	0.082490422636947	0.00112441459876562	mC DMR only	Other
Gng11	chr6	4003903	4008444	0.744597434966287	0.760151968524292	0.0155545335580053	0.166215972351309	FALSE	0.0473868429966165	0.0493450910733585	0.001958248076742	0.845552831056	FALSE	0.791984277962903	0.80949705959765	0.0598330602199607	0.0609577150260247	0.00112465480606396	Not DMR	Repressed_Promoter
Akr1c6	chr13	4434305	4457876	0.83315166122928	0.832108943407874	-0.00104271782140575	0.892758461249289	FALSE	0.0097937294589503	0.0107411108086192	0.000947381349668906	0.618295358903405	FALSE	0.84294539068823	0.842850054216493	0.0116184625565769	0.0127437979684347	0.00112533541185776	Not DMR	Other
Mcf2	chrX	60055955	60179088	0.805537974994867	0.796585644124724	-0.00895233087014313	0.00238901691547806	TRUE	0.0391508565130816	0.0397040300437436	0.000553173530661991	0.870572693432278	FALSE	0.844688831507948	0.836289674168467	0.0463494426026552	0.0474764083189497	0.00112696571629448	mC DMR only	Repressed_Promoter
Vmn1r20	chr6	57428929	57435260	0.756443454032625	0.77029123416704	0.0138477801344157	0.313428668769273	FALSE	0.0277556705000848	0.0291989827826179	0.00144331228253303	0.760781603705645	FALSE	0.78419912453271	0.799490216949658	0.0353936514742017	0.0365220013498382	0.00112834987563648	Not DMR	Other
Zfp979	chr4	147611936	147642512	0.75434778631623	0.730656970104281	-0.0236908162119492	0.0117926877962515	TRUE	0.00612775473010446	0.00677475936354078	0.000647004633436326	0.7396320531805	FALSE	0.760475541046335	0.737431729467822	0.00805779331400101	0.00918696483053406	0.00112917151653304	mC DMR only	Other
Prl3a1	chr13	27259435	27276666	0.876492240240236	0.873321119107238	-0.00317112113299756	0.683529085369221	FALSE	0.0295805297795736	0.0305312610746938	0.000950731295120195	0.788043345960754	FALSE	0.906072770019809	0.903852380181932	0.0326469691600233	0.0337790348779613	0.00113206571793797	Not DMR	Other
Olfr732	chr14	50278472	50284205	0.771617490292948	0.748377495848233	-0.0232399944447159	0.0987021051591053	FALSE	0.0170516607234091	0.0174245925055031	0.000372931782094021	0.959484319018923	FALSE	0.788669151016358	0.765802088353736	0.0216208034781564	0.02275338859804	0.00113258511988364	Not DMR	Other
Tceanc	chrX	166499811	166518566	0.689864535369266	0.703070604950993	0.0132060695817271	0.160128263652276	FALSE	0.067118404178913	0.0693638476321371	0.00224544345322414	0.803733685080235	FALSE	0.756982939548179	0.77243445258313	0.0886656761630242	0.0897990080584502	0.00113333189542603	Not DMR	Other
Vmn2r60	chr7	42107769	42196207	0.710755610638036	0.703609231000387	-0.00714637963764908	0.0602922622479714	FALSE	0.00499805599669392	0.00575767792957597	0.000759621932882041	0.196436406610594	FALSE	0.71575366663473	0.709366908929963	0.00698292754851451	0.00811664296303457	0.00113371541452006	Not DMR	Other
Vmn2r115	chr17	23343740	23362537	0.582863712605961	0.577874606797073	-0.00498910580888845	0.683397049223401	FALSE	0.00717597810742273	0.00778873215992306	0.000612754052500321	0.786655477345886	FALSE	0.590039690713384	0.585663338956996	0.0121618566011155	0.013298992171499	0.00113713557038348	Not DMR	Other
Olfr342	chr2	36524997	36530789	0.710824189253472	0.698836174733302	-0.0119880145201704	0.486843260379691	FALSE	0.012183770661121	0.0128054687688804	0.000621698107759368	0.881768573296574	FALSE	0.723007959914593	0.711641643502182	0.0168515028002738	0.0179942656332775	0.00114276283300363	Not DMR	Other
Olfr282	chr15	98431224	98438637	0.844090147684781	0.843840764289787	-0.000249383394993696	0.987691936797765	FALSE	0.0375755030594003	0.038617776009627	0.00104227295022669	0.830754331341847	FALSE	0.881665650744181	0.882458540299414	0.0426187671343261	0.0437615754690574	0.0011428083347313	Not DMR	Other
Olfr183	chr16	58995356	59001440	0.837259974861892	0.841039706967089	0.00377973210519644	0.794955871245944	FALSE	0.0137623874648559	0.0148192027265873	0.0010568152617314	0.809066436219053	FALSE	0.851022362326748	0.855858909693676	0.0161715932202166	0.0173150066661003	0.00114341344588372	Not DMR	Other
Lactbl1	chr4	136622620	136639109	0.743874957006056	0.734035927060567	-0.00983902994548913	0.111854781203153	FALSE	0.10425374234091	0.10396837500909	-0.00028536733181983	0.93549257659544	FALSE	0.848128699346966	0.838004302069657	0.122922078242585	0.124066636355344	0.00114455811275874	Not DMR	Other
Vstm5	chr9	15239044	15259415	0.737033798718669	0.741075173552507	0.00404137483383737	0.620455046368261	FALSE	0.0604098281961708	0.0617384782629122	0.00132865006674143	0.626925758447531	FALSE	0.79744362691484	0.802813651815419	0.0757543557403363	0.0769026263109773	0.00114827057064106	Not DMR	Repressed_Promoter
Aifm2	chr10	61715262	61739259	0.774589709263551	0.762047276262369	-0.0125424330011815	0.00976972929241849	TRUE	0.0762090535938852	0.0760320861768877	-0.000176967416997575	0.954762049300532	FALSE	0.850798762857436	0.838079362439257	0.0895735359768679	0.090721821326794	0.00114828534992607	mC DMR only	Other
Olfr1299	chr2	111661418	111665813	0.831932804449857	0.842334770561736	0.0104019661118795	0.70047902427896	FALSE	0.0112139792870611	0.0123492800046233	0.00113530071756212	0.988612422943279	FALSE	0.843146783736918	0.854684050566359	0.0133001507013519	0.0144489416837017	0.00114879098234981	Not DMR	Other
Gm5485	chr16	48399452	48412415	0.799258788560535	0.819213796753294	0.019955008192759	0.000283391603256493	TRUE	0.103605637022124	0.107401075241125	0.00379543821900098	0.429768419819518	FALSE	0.902864425582659	0.926614871994418	0.114752153353769	0.115906919354702	0.00115476600093321	mC DMR only	Other
Gm34066	chr1	54443403	54456762	0.786776861140612	0.783494248056147	-0.00328261308446542	0.629018405619813	FALSE	0.0321096017958523	0.032958014451154	0.000848412655301695	0.760730204674803	FALSE	0.818886462936465	0.816452262507301	0.0392112988175549	0.0403673502599416	0.00115605144238671	Not DMR	Polycomb
Col26a1	chr5	136741758	136883208	0.744304432114286	0.738932344489652	-0.00537208762463426	0.0262910020375091	TRUE	0.0552477044791775	0.0558372665636622	0.000589562084484643	0.654264789137255	FALSE	0.799552136593463	0.794769611053314	0.0690983138567592	0.0702559154088197	0.00115760155206054	mC DMR only	Repressed_Promoter
Olfr129	chr17	38050856	38060078	0.760906610897913	0.744921071308962	-0.0159855395889518	0.10743445115995	FALSE	0.014747368787321	0.0153357002918573	0.000588331504536303	0.903556678840386	FALSE	0.775653979685234	0.760256771600819	0.0190128190837177	0.0201717378453151	0.00115891876159739	Not DMR	Other
Slc27a2	chr2	126552406	126588242	0.763003718692788	0.763210877362319	0.000207158669530805	0.930866642317684	FALSE	0.0460182428822981	0.0470272859645873	0.00100904308228923	0.599149223699385	FALSE	0.809021961575087	0.810238163326907	0.0568813271678127	0.0580413119168434	0.00115998474903072	Not DMR	Repressed_Promoter
Slc5a1	chr5	33104218	33162869	0.750909622684728	0.751150580937351	0.000240958252622492	0.869754148586334	FALSE	0.0630720940862977	0.0641178248199976	0.0010457307336999	0.651858878505783	FALSE	0.813981716771026	0.815268405757348	0.0774858854772533	0.0786462769404574	0.00116039146320415	Not DMR	Repressed_Promoter
Olfr1249	chr2	89628901	89634982	0.842013860582495	0.845655943589377	0.00364208300688207	0.791678501269084	FALSE	0.0188684068748206	0.0199770676823371	0.00110866080751658	0.91395954926599	FALSE	0.860882267457316	0.865633011271715	0.021917522973902	0.023077987348228	0.00116046437432602	Not DMR	Other
Ugt2a2	chr5	87459489	87482259	0.752789888459059	0.760790615287118	0.00800072682805852	0.220504406639437	FALSE	0.0306559126630799	0.0319404902614568	0.00128457759837683	0.755003342471758	FALSE	0.783445801122139	0.792731105548575	0.0391295895889302	0.0402917080431123	0.00116211845418206	Not DMR	Other
Gm15056	chr8	20900605	20902626	0.800662878787879	0.816739757307	0.0160768785191213	0.523175915615194	FALSE	0.0052192180424939	0.00628865979381443	0.00106944175132053	0.793879604768845	FALSE	0.805882096830373	0.823028417100814	0.00647640400875226	0.0076408780828817	0.00116447407412944	Not DMR	Other
Gm5155	chr7	17871766	17919009	0.706293407501343	0.698420397754708	-0.00787300974663507	0.181645277759863	FALSE	0.00477204893397093	0.00554425002058649	0.000772201086615565	0.388093616999874	FALSE	0.711065456435314	0.703964647775295	0.00671112468027062	0.00787575063337018	0.00116462595309956	Not DMR	Other
Tmc3	chr7	83584926	83625613	0.766874703298343	0.76377078670239	-0.00310391659595277	0.54700075425251	FALSE	0.126263347369692	0.126960512261664	0.000697164891972218	0.873593618796797	FALSE	0.893138050668035	0.890731298964054	0.141370471536009	0.142535142089789	0.00116467055378044	Not DMR	Other
Rcc2	chr4	140700540	140723219	0.627970427821514	0.627964420350628	-6.00747088597142e-06	0.896565801297095	FALSE	0.133985753442939	0.13506421704812	0.00107846360518088	0.787220361230012	FALSE	0.761956181264453	0.763028637398748	0.175844434020592	0.17701067879781	0.00116624477721775	Not DMR	Other
Gm44501	chr17	40561506	40579548	0.779245316377802	0.785989001884533	0.00674368550673154	0.451496036514317	FALSE	0.0138073665093901	0.0148799657892056	0.00107259927981543	0.756307312029595	FALSE	0.793052682887192	0.800868967673739	0.0174104026218321	0.0185797757059147	0.00116937308408267	Not DMR	Other
Olfr137	chr17	38303526	38307569	0.614422451990606	0.619665066666476	0.00524261467587017	0.866906908345129	FALSE	0.00690485393059599	0.00770691395324397	0.000802060022647984	0.894055898671841	FALSE	0.621327305921202	0.62737198061972	0.0111130701399943	0.0122844407964013	0.00117137065640704	Not DMR	Other
Gm47189	chr14	41767171	41772440	0.823258742613581	0.839234069601144	0.0159753269875628	0.838026208983825	FALSE	0.014821272885789	0.0161290322580645	0.0013077593722755	0.974541615595916	FALSE	0.83808001549937	0.855363101859209	0.0176847945442987	0.0188563572861708	0.00117156274187209	Not DMR	Other
Limd1	chr9	123478705	123521551	0.725646177133059	0.711828113893583	-0.0138180632394761	0.00198368012936358	TRUE	0.100341582687634	0.0995141586388513	-0.000827424048782971	0.90444470161698	FALSE	0.825987759820693	0.811342272532434	0.121480713841833	0.12265373321205	0.00117301937021674	mC DMR only	Other
Glipr1l2	chr10	112083353	112108097	0.812152477759369	0.807273370985211	-0.00487910677415815	0.322991498285178	FALSE	0.0244730930372207	0.0253345076490967	0.000861414611875961	0.717836972957075	FALSE	0.83662557079659	0.832607878634307	0.0292521456329846	0.0304278980528648	0.00117575241988012	Not DMR	Other
Spata9	chr13	75967149	75998971	0.767019994605342	0.771366780870601	0.00434678626525886	0.51321184841671	FALSE	0.070180746988434	0.0716604021423964	0.00147965515396239	0.732695650523249	FALSE	0.837200741593776	0.843027183012997	0.083827860513873	0.0850036672438967	0.00117580673002377	Not DMR	Other
Gm5916	chr9	36119933	36128778	0.85440581718939	0.854770145345487	0.000364328156097771	0.961238560525542	FALSE	0.00726342171252932	0.00829042024109577	0.00102699852856644	0.875913517761024	FALSE	0.861669238901919	0.863060565586583	0.00842947779102057	0.00960583830575221	0.00117636051473164	Not DMR	Other
Ptpro	chr6	137252318	137463232	0.761052293719247	0.758450160353109	-0.00260213336613813	0.124689235032551	FALSE	0.101627860054409	0.102428802227163	0.000800942172753574	0.535612501845979	FALSE	0.862680153773656	0.860878962580272	0.11780479660956	0.11898165326303	0.00117685665347027	Not DMR	Repressed_Promoter
Adgrg4	chrX	56870162	57001557	0.788357988218755	0.785250055753039	-0.00310793246571572	0.0959230212903952	FALSE	0.0309672375572973	0.0318452903604344	0.000878052803137117	0.894055898671841	FALSE	0.819325225776052	0.817095346113473	0.0377960260261309	0.0389737752294234	0.00117774920329241	Not DMR	Other
Runx2	chr17	44495986	44814796	0.757152645325784	0.754196578593808	-0.00295606673197579	0.0201816276229777	TRUE	0.0862988395502239	0.087068333400334	0.000769493850110117	0.363949134042661	FALSE	0.843451484876007	0.841264911994142	0.102316305202676	0.103496927256774	0.00118062205409786	mC DMR only	Other
Pak6	chr2	118663302	118698019	0.710225200325404	0.702983249690468	-0.00724195063493593	0.261502132926345	FALSE	0.105458233541968	0.10547969719695	2.14636549826508e-05	0.916986361639397	FALSE	0.815683433867372	0.808462946887419	0.129288188485038	0.130469426710336	0.00118123822529817	Not DMR	Repressed_Promoter
Kcnj16	chr11	110968032	111027967	0.772334303506149	0.769837246042652	-0.00249705746349738	0.40919036841707	FALSE	0.0625589149800667	0.06342114823527	0.000862233255203293	0.62812688035461	FALSE	0.834893218486216	0.833258394277922	0.074930438521821	0.0761122224159878	0.0011817838941667	Not DMR	Other
Tnxb	chr17	34660456	34719814	0.708026297515585	0.697936799133537	-0.0100894983820481	0.00600447449622066	TRUE	0.0821598153658118	0.0820191117855981	-0.000140703580213675	0.880994600466059	FALSE	0.790186112881397	0.779955910919135	0.103975271175316	0.1051586514537	0.00118338027838401	mC DMR only	Repressed_Promoter
Fabp7	chr10	57784880	57788449	0.56086235640329	0.585488314900815	0.0246259584975251	0.107325730610026	FALSE	0.119525604964258	0.125797048221344	0.00627144325708548	0.600332767478125	FALSE	0.680387961367549	0.711285363122159	0.175672721668998	0.176858761256049	0.00118603958705066	Not DMR	Other
Pax1	chr2	147361924	147393294	0.437016783439207	0.426567799988527	-0.0104489834506797	0.07838074840455	FALSE	0.0216915274943412	0.0217310059928975	3.94784985563203e-05	0.985729396259977	FALSE	0.458708310933548	0.448298805981425	0.0472882809779384	0.0484743784791564	0.00118609750121799	Not DMR	Repressed_Promoter
Wdr95	chr5	149528678	149611893	0.736834262447274	0.730343826812351	-0.00649043563492246	0.0251603170722835	TRUE	0.0837976177838616	0.0841375799645386	0.000339962180676945	0.721098883548569	FALSE	0.820631880231136	0.81448140677689	0.102113529589247	0.103302026620218	0.0011884970309704	mC DMR only	Repressed_Promoter
Celf3	chr3	94478294	94492197	0.437679685975692	0.395689859983878	-0.0419898259918134	0.000233222361111902	TRUE	0.297548840504518	0.27033262545052	-0.0272162150539985	0.00960407967241944	TRUE	0.73522852648021	0.666022485434398	0.404702524164815	0.405891139357257	0.00118861519244201	Both mC+hmC DMR	Active_Promoter
Krtap10-10	chr10	77835946	77837251	0.703686999104858	0.653425956846812	-0.0502610422580458	0.144511659891352	FALSE	0.113789346056478	0.106711735457108	-0.00707761059937019	0.863241718199188	FALSE	0.817476345161335	0.760137692303919	0.13919588833365	0.140384744155592	0.00118885582194145	Not DMR	Other
9030624G23Rik	chr12	24043201	24097245	0.865145757785653	0.865858492777493	0.000712734991840103	0.925447131737582	FALSE	0.00781103258418905	0.00886978429255362	0.00105875170836457	0.353570943405669	FALSE	0.872956790369842	0.874728277070047	0.00894778833311988	0.010140045228975	0.00119225689585509	Not DMR	Other
E2f7	chr10	110745438	110787383	0.855156775947684	0.849830343298962	-0.0053264326487219	0.00807050153975378	TRUE	0.0773160578284107	0.0780428269343041	0.00072676910589338	0.600641239262136	FALSE	0.932472833776095	0.927873170233266	0.0829150780889943	0.0841093690797032	0.0011942909907089	mC DMR only	Active_Promoter
Htr6	chr4	139061107	139075569	0.765603022579982	0.766962614709526	0.00135959212954362	0.815436099296437	FALSE	0.104634836011016	0.10600646946969	0.00137163345867343	0.867885735317477	FALSE	0.870237858590998	0.872969084179215	0.120237053557323	0.121432100392604	0.00119504683528021	Not DMR	Repressed_Promoter
Ppp1r36	chr12	76417537	76439491	0.801482197058316	0.787068708814602	-0.0144134882437141	0.000475576844724551	TRUE	0.0663467627815068	0.066260846591949	-8.59161895578608e-05	0.925280182050541	FALSE	0.867828959839823	0.853329555406551	0.0764514274722436	0.0776497733755165	0.00119834590327295	mC DMR only	Repressed_Promoter
Parp8	chr13	116854819	117025536	0.72756511143323	0.723464558716177	-0.00410055271705279	0.0433551083007665	TRUE	0.150211118230968	0.15062878699692	0.000417668765951534	0.826129289348686	FALSE	0.877776229664198	0.874093345713096	0.171126892201709	0.172325744996988	0.00119885279527915	mC DMR only	Active_Promoter
Hexb	chr13	97176330	97198356	0.741144319216578	0.729085212610476	-0.0120591066061025	0.0119347930172244	TRUE	0.1077265366995	0.107122455727568	-0.000604080971932291	0.843707599984578	FALSE	0.848870855916078	0.836207668338043	0.126905684119929	0.128105086551613	0.00119940243168373	mC DMR only	Other
Awat1	chrX	100572250	100578204	0.808886685083627	0.794788606067532	-0.0140980790160951	0.23898138091763	FALSE	0.0474293430710637	0.0476738492524004	0.000244506181336708	0.912957847222815	FALSE	0.856316028154691	0.842462455319932	0.0553876623952387	0.0565886930050739	0.0012010306098352	Not DMR	Other
Gkn2	chr6	87373356	87379496	0.853586990781189	0.849328424667513	-0.00425856611367625	0.606506692109988	FALSE	0.0286881765788074	0.0296364012410773	0.000948224662269934	0.842161839625239	FALSE	0.882275167359996	0.87896482590859	0.0325161328802329	0.0337173916037448	0.0012012587235119	Not DMR	Other
Tmem82	chr4	141613375	141618632	0.558964084039732	0.551982108938604	-0.00698197510112819	0.649726541526615	FALSE	0.167752584166604	0.166784811426594	-0.00096777274000942	0.947713972799858	FALSE	0.726716668206336	0.718766920365198	0.230836296325288	0.232042970677967	0.00120667435267896	Not DMR	Other
Foxa3	chr7	19013283	19023537	0.667637636197535	0.671398749963543	0.00376111376600863	0.798234560986797	FALSE	0.0853709000249491	0.0868842400291214	0.00151334000417234	0.795246439397698	FALSE	0.753008536222484	0.758282989992665	0.113373083993467	0.114580230831713	0.00120714683824678	Not DMR	Repressed_Promoter
Psg21	chr7	18646735	18656724	0.81487244601747	0.801639164068007	-0.0132332819494633	0.392714115681699	FALSE	0.0130460948604122	0.0138368861915425	0.000790791331130246	0.919259870931546	FALSE	0.827918540877882	0.815476050259549	0.0157577034651003	0.0169678633567944	0.0012101598916941	Not DMR	Other
Gsdmc3	chr15	63857723	63878557	0.807874005911688	0.794262874487532	-0.0136111314241558	0.125941203435	FALSE	0.0364593847501556	0.0368972711625999	0.000437886412444313	0.878562180049887	FALSE	0.844333390661844	0.831160145650132	0.0431812660181263	0.0443924932586114	0.00121122724048508	Not DMR	Other
Tmem196	chr12	119945821	120021245	0.78080364516448	0.779952447977492	-0.00085119718698845	0.819142561735773	FALSE	0.0456005537957006	0.0466124358166862	0.00101188202098557	0.590616089147625	FALSE	0.826404198960181	0.826564883794178	0.0551794797909755	0.0563929544196474	0.00121347462867183	Not DMR	Repressed_Promoter
Kcnj10	chr1	172341209	172374084	0.669187750044487	0.654736210366138	-0.0144515396783492	0.00059513821162064	TRUE	0.0899118481201878	0.0889951495384058	-0.00091669858178195	0.811643851351194	FALSE	0.759099598164675	0.743731359904544	0.118445390219641	0.119660342882177	0.0012149526625362	mC DMR only	Repressed_Promoter
Slc9a2	chr1	40680573	40769272	0.800105007646502	0.799577371615438	-0.000527636031064649	0.823858274683444	FALSE	0.0520575713253816	0.0531276367418011	0.00107006541641949	0.418752715795027	FALSE	0.852162578971884	0.852705008357239	0.0610887788433376	0.0623048254919402	0.00121604664860255	Not DMR	Repressed_Promoter
Slitrk1	chr14	108908799	108914157	0.0340373638355742	0.0360132820209533	0.00197591818537914	0.675799118796254	FALSE	0.0479518838247616	0.0509913997240011	0.00303951589923949	0.593432072368456	FALSE	0.0819892476603358	0.0870046817449545	0.584855760884844	0.586076504175687	0.00122074329084287	Not DMR	Active_Promoter
Olfr1238	chr2	89401990	89409675	0.810522014883001	0.824390636681573	0.0138686217985715	0.258923502690827	FALSE	0.0125215393959403	0.013774861783381	0.00125332238744076	0.844104639960508	FALSE	0.823043554278941	0.838165498464954	0.0152137020341654	0.016434536864866	0.00122083483070053	Not DMR	Other
Adarb2	chr13	8202865	8768746	0.77585577039455	0.767144905853325	-0.00871086454122494	1.06746328825667e-15	TRUE	0.0946013722270044	0.0947214283650768	0.000120056138072422	0.847486773582592	FALSE	0.870457142621554	0.861866334218401	0.108680103355914	0.10990268978423	0.00122258642831602	mC DMR only	Repressed_Promoter
Arhgap6	chrX	168795098	169304434	0.782613480809481	0.774440172052111	-0.00817330875737055	2.11410285313439e-12	TRUE	0.0321782067984912	0.032872253035243	0.000694046236751726	0.857597547515756	FALSE	0.814791687607973	0.807312425087354	0.0394925565489733	0.0407181309412971	0.00122557439232379	mC DMR only	Repressed_Promoter
Vmn1r28	chr6	58262036	58275638	0.819676910157823	0.817376251458039	-0.00230065869978424	0.870063944815314	FALSE	0.0175488438457139	0.0185487388671097	0.000999895021395802	0.78573025084486	FALSE	0.837225754003537	0.835924990325148	0.0209607071471428	0.0221894776227409	0.00122877047559807	Not DMR	Other
Gck	chr11	5900819	5950080	0.76649944007892	0.764260453179882	-0.00223898689903734	0.545441166871024	FALSE	0.0834893334853525	0.0844018718929834	0.00091253840763092	0.642287138862924	FALSE	0.849988773564272	0.848662325072866	0.0982240425779452	0.0994528322978597	0.0012287897199145	Not DMR	Other
Olfr1423	chr19	12031786	12041316	0.818427881770464	0.802218443738297	-0.0162094380321672	0.0836399110240303	FALSE	0.0189046303347818	0.019566232206775	0.00066160187199318	0.872039312441168	FALSE	0.837332512105246	0.821784675945072	0.0225772080523319	0.0238094391140518	0.00123223106171997	Not DMR	Other
Gzmf	chr14	56205262	56211416	0.738239119662093	0.735337874664143	-0.00290124499794941	0.902781110649252	FALSE	0.0696816163788493	0.0704966510838518	0.000815034705002493	0.920883985264355	FALSE	0.807920736040942	0.805834525747995	0.086248085078631	0.0874827881300012	0.00123470305137018	Not DMR	Other
Adam34l	chr8	43624950	43627275	0.857388214681762	0.860143325329985	0.0027551106482232	0.808099133493865	FALSE	0.0248690633209396	0.0260763494563173	0.00120728613537772	0.770191948759198	FALSE	0.882257278002702	0.886219674786303	0.028187994523819	0.0294242502149427	0.00123625569112372	Not DMR	Other
Casp3	chr8	46617290	46639688	0.697129637847631	0.7002599025727	0.00313026472506917	0.624593673590537	FALSE	0.130201787044579	0.132013813302544	0.00181202625796506	0.683293904263734	FALSE	0.827331424892209	0.832273715875243	0.1573756092506	0.158618265583113	0.00124265633251278	Not DMR	Active_Promoter
Mcm5	chr8	75109568	75128438	0.8007588105029	0.806798322065258	0.00603951156235749	0.362630862964675	FALSE	0.0485325076478127	0.0500279404989633	0.00149543285115061	0.642287138862924	FALSE	0.849291318150713	0.856826262564221	0.0571447118445643	0.0583874966078244	0.00124278476326006	Not DMR	Other
Gm550	chr19	6094418	6098240	0.912108293651683	0.905580316412346	-0.00652797723933651	0.542190984669361	FALSE	0.0284504811234142	0.0294453642104937	0.000994883087079516	0.91310629877667	FALSE	0.940558774775097	0.93502568062284	0.0302484883310107	0.0314915031968743	0.00124301486586363	Not DMR	Other
Pate11	chr9	36475637	36477185	0.786459678577196	0.784449857820852	-0.00200982075634382	0.925112945904704	FALSE	0.00762602521978308	0.00860215053763441	0.000976125317851324	0.998656032693754	FALSE	0.794085703796979	0.793052008358486	0.00960352916985999	0.0108468933272608	0.00124336415740077	Not DMR	Other
Ace	chr11	105967944	105989963	0.707323541508435	0.70262817285206	-0.00469536865637443	0.470739602720856	FALSE	0.190873237963217	0.191019744049405	0.000146506086188269	0.965773392267301	FALSE	0.898196779471652	0.893647916901465	0.212507150243285	0.213752799549654	0.0012456493063695	Not DMR	Other
Prrg3	chrX	71962623	71972721	0.705906618210564	0.705137656090322	-0.000768962120241579	0.983544370993616	FALSE	0.0995873391105636	0.100629351746127	0.00104201263556361	0.781541129241982	FALSE	0.805493957321127	0.805767007836449	0.123635116322618	0.124886413525822	0.00125129720320402	Not DMR	Other
