chr	Start	End	island_id	Annotation	mc_num_contexts	mc_mean_coverage	mc_mean_mod_control	mc_mean_mod_mutant	mc_mod_fold_change	mc_mod_difference	mc_qvalue	mc_sig	mc_hyper	mc_hypo	hmc_mean_mod_control	hmc_mean_mod_mutant	hmc_mod_difference	hmc_qvalue	hmc_sig	hmc_hyper	hmc_hypo	k119ub_ctrl	k119ub_mut	k119ub_gained	k119ub_lost	n_k119ub_mut	k119ub_diffbind_fold	de_novo_005	de_novo_01	de_novo_02	H3K27me3	H3K27ac	H3K4me3	H3K4me1	Bivalent	sig_status	dmr_category
chr5	92682796	92683211	chr5:92682796-92683211	CpG_island	6	11.4791666666667	0.0252769050952891	0.0310570987654321	1.22867489703952	0.00578019367014302	0.999999455489177	FALSE	FALSE	FALSE	0.0165343915343915	0.00373134328358209	-0.0128030482508094	0.99993054153301	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	0	-0.390847596933535	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr5	92683396	92683753	chr5:92683396-92683753	CpG_island	6	10.8333333333333	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0.00324675324675325	0.00423728813559322	0.000990534888839973	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr5	92897735	92898328	chr5:92897735-92898328	CpG_island	3	10.5416666666667	0.00568181818181818	0	0	-0.00568181818181818	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	0.194356067725671	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr5	92941538	92942972	chr5:92941538-92942972	CpG_island	153	15.5196078431373	0.925696140980368	0.933826354606463	1.00878281032638	0.00813021362609467	0.399337665073289	FALSE	FALSE	FALSE	0.0174299491033562	0.0140177418100592	-0.00341220729329697	0.904882742718745	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr5	93043785	93045616	chr5:93043785-93045616	CpG_island	5	14.275	0	0.00467289719626168	Inf	0.00467289719626168	0.999999455489177	FALSE	FALSE	FALSE	0	0.00423728813559322	0.00423728813559322	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	0.0584982906189476	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr5	93092806	93094165	chr5:93092806-93094165	CpG_island	1	10.75	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	0.338577894390783	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr5	93205765	93206839	chr5:93205765-93206839	CpG_island	9	12.1666666666667	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr5	93267493	93268606	chr5:93267493-93268606	CpG_island	4	11.40625	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.511575922132373	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr5	96160920	96162717	chr5:96160920-96162717	CpG_island	6	11.1666666666667	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr5	96209932	96210313	chr5:96209932-96210313	CpG_island	17	11.6838235294118	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr5	96374035	96374857	chr5:96374035-96374857	CpG_island	6	11.5	0.00390625	0.00574712643678161	1.47126436781609	0.00184087643678161	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	-0.110397276296853	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	Neither	Non-sig
chr5	96997052	96998110	chr5:96997052-96998110	CpG_island	6	13.5833333333333	0.00263157894736842	0.0043859649122807	1.66666666666667	0.00175438596491228	0.999999455489177	FALSE	FALSE	FALSE	0.0149906015037594	0.0102099393144169	-0.00478066218934247	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	Neither	Non-sig
chr5	97391966	97392401	chr5:97391966-97392401	CpG_island	36	16.0347222222222	0.952113277686939	0.959603791006562	1.00786725014257	0.00749051331962258	0.999999455489177	FALSE	FALSE	FALSE	0.0262681095090115	0.0186981495764809	-0.0075699599325306	0.945348984773613	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr5	97935377	97935758	chr5:97935377-97935758	CpG_island	3	10.6666666666667	0.00694444444444444	0.00675675675675676	0.972972972972973	-0.000187687687687687	0.999999455489177	FALSE	FALSE	FALSE	0.0131578947368421	0	-0.0131578947368421	0.99993054153301	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	0.069096312259118	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr5	98030523	98031323	chr5:98030523-98031323	CpG_island	1	10	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	-0.17524418128151	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr5	98181315	98181578	chr5:98181315-98181578	CpG_island	8	15.15625	0.0125789473684211	0.0179886211871949	1.43005775128327	0.00540967381877382	0.999999455489177	FALSE	FALSE	FALSE	0.021012281276586	0.0133082125956474	-0.0077040686809386	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	0.314112720539208	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	Neither	Non-sig
chr5	98185131	98186715	chr5:98185131-98186715	CpG_island	9	12.7638888888889	0.438033665065808	0.0965330704840208	0.22037819962883	-0.341500594581788	8.00352131526e-24	TRUE	FALSE	TRUE	0.20474382336918	0.093776692054781	-0.110967131314399	0.00123808557474606	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Both sig	mC Hypo
chr5	99037145	99037435	chr5:99037145-99037435	CpG_island	3	11.4166666666667	0.0078125	0.00694444444444444	0.888888888888889	-0.000868055555555556	0.999999455489177	FALSE	FALSE	FALSE	0.0261264534883721	0.0204678362573099	-0.00565861723106215	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr5	99252452	99253233	chr5:99252452-99253233	CpG_island	6	12.8958333333333	0	0.00277777777777778	Inf	0.00277777777777778	0.999999455489177	FALSE	FALSE	FALSE	0.00297619047619048	0	-0.00297619047619048	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	NA	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	Neither	Non-sig
chr5	99906243	99906613	chr5:99906243-99906613	CpG_island	5	10.45	0.167789645175858	0.143640350877193	0.856073989110862	-0.0241492942986652	0.999999455489177	FALSE	FALSE	FALSE	0.0211350293542074	0.0113636363636364	-0.00977139299057107	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr5	99977719	99979466	chr5:99977719-99979466	CpG_island	11	10.6818181818182	0.00210084033613445	0	0	-0.00210084033613445	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	Neither	Non-sig
chr5	100038372	100040322	chr5:100038372-100040322	CpG_island	10	11.5625	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0.00181159420289855	0.00181159420289855	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr5	100158795	100159586	chr5:100158795-100159586	CpG_island	5	11.4	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr5	100415936	100416571	chr5:100415936-100416571	CpG_island	3	11.8333333333333	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	Neither	Non-sig
chr5	100429192	100429927	chr5:100429192-100429927	CpG_island	9	10.8611111111111	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr5	100498315	100498862	chr5:100498315-100498862	CpG_island	5	11.225	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	NA	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	Neither	Non-sig
chr5	100499878	100500902	chr5:100499878-100500902	CpG_island	10	11.475	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	NA	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	Neither	Non-sig
chr5	100518114	100518927	chr5:100518114-100518927	CpG_island	25	14.525	0.000714285714285714	0.000574712643678161	0.804597701149425	-0.000139573070607553	0.999999455489177	FALSE	FALSE	FALSE	0.00077639751552795	0.00133361632884078	0.000557218813312829	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	Neither	Non-sig
chr5	100673804	100674321	chr5:100673804-100674321	CpG_island	2	11.25	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr5	100798177	100798914	chr5:100798177-100798914	CpG_island	11	15.4431818181818	0	0.0015527950310559	Inf	0.0015527950310559	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	Neither	Non-sig
chr5	100820543	100821046	chr5:100820543-100821046	CpG_island	3	11.8333333333333	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	Neither	Non-sig
chr5	101647591	101648431	chr5:101647591-101648431	CpG_island	5	10.75	0.037311969361388	0.0293114973262032	0.785578939624023	-0.00800047203518475	0.999999455489177	FALSE	FALSE	FALSE	0.009375	0.0255269607843137	0.0161519607843137	0.99993054153301	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	0	-0.70583837510601	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr5	101659013	101659837	chr5:101659013-101659837	CpG_island	12	11.8125	0.0330779375605091	0.027900107938377	0.843465765885181	-0.0051778296221321	0.999999455489177	FALSE	FALSE	FALSE	0.0179240850778895	0.00141242937853107	-0.0165116556993584	0.783696026514065	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	NA	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr5	101663309	101665763	chr5:101663309-101665763	CpG_island	3	10.5833333333333	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	2	NA	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr5	101937338	101937555	chr5:101937338-101937555	CpG_island	18	18.4236111111111	0.686386484747599	0.686327890207232	0.999914633312763	-5.85945403668298e-05	0.999999455489177	FALSE	FALSE	FALSE	0.209733224113624	0.191688785249327	-0.0180444388642967	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr5	102069009	102070393	chr5:102069009-102070393	CpG_island	9	13.9722222222222	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr5	103753670	103754582	chr5:103753670-103754582	CpG_island	6	11.8958333333333	0	0.00367647058823529	Inf	0.00367647058823529	0.999999455489177	FALSE	FALSE	FALSE	0	0.0113229502327247	0.0113229502327247	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	Neither	Non-sig
chr5	103910761	103911364	chr5:103910761-103911364	CpG_island	6	11.2708333333333	0	0.00265957446808511	Inf	0.00265957446808511	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr5	104046507	104047198	chr5:104046507-104047198	CpG_island	10	12.5375	0	0.00134408602150538	Inf	0.00134408602150538	0.999999455489177	FALSE	FALSE	FALSE	0.00423728813559322	0.00537634408602151	0.00113905595042829	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr5	104508296	104508852	chr5:104508296-104508852	CpG_island	1	10.125	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr5	105480859	105481230	chr5:105480859-105481230	CpG_island	26	19.9951923076923	0.839149267503027	0.847848854415613	1.01036715069593	0.0086995869125851	0.999999455489177	FALSE	FALSE	FALSE	0.109688812987317	0.103154681215609	-0.00653413177170856	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr5	105876371	105877209	chr5:105876371-105877209	CpG_island	5	13.2	0	0.00373134328358209	Inf	0.00373134328358209	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	0.3152540642114	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr5	106181885	106182102	chr5:106181885-106182102	CpG_island	20	18.58125	0.87204748627899	0.862684928841547	0.989263706868312	-0.00936255743744274	0.999999455489177	FALSE	FALSE	FALSE	0.0825409234220439	0.0713079358053123	-0.0112329876167316	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr5	106448235	106448646	chr5:106448235-106448646	CpG_island	31	13.8709677419355	0.30502113103511	0.565627864537841	1.85438911270949	0.260606733502731	6.7987264650519e-44	TRUE	TRUE	FALSE	0.180332933160112	0.145214411420629	-0.0351185217394833	0.189963843913915	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	NA	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	mC only	mC Hyper
chr5	106451842	106452109	chr5:106451842-106452109	CpG_island	7	11.3035714285714	0	0.0146322378716745	Inf	0.0146322378716745	0.999999455489177	FALSE	FALSE	FALSE	0	0.0101376204972095	0.0101376204972095	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.209790315992803	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	Neither	Non-sig
chr5	106457148	106459518	chr5:106457148-106459518	CpG_island	30	11.9791666666667	0.00257371835801593	0.00660567870490394	2.56658957431389	0.00403196034688801	0.999999455489177	FALSE	FALSE	FALSE	0.000822368421052632	0.00265264966560051	0.00183028124454788	0.99993054153301	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	Neither	Non-sig
chr5	106574317	106574945	chr5:106574317-106574945	CpG_island	4	10.625	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0.00757575757575758	0.00757575757575758	0.99993054153301	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	0.390965685159054	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	Neither	Non-sig
chr5	106925741	106926046	chr5:106925741-106926046	CpG_island	3	10.4166666666667	0.00581395348837209	0.0138888888888889	2.38888888888889	0.0080749354005168	0.999999455489177	FALSE	FALSE	FALSE	0	0.0131578947368421	0.0131578947368421	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr5	106964136	106964814	chr5:106964136-106964814	CpG_island	1	10.25	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr5	107288822	107289663	chr5:107288822-107289663	CpG_island	2	10.75	0.00735294117647059	0.0113636363636364	1.54545454545455	0.00401069518716578	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	-0.106526774591742	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr5	107331013	107331244	chr5:107331013-107331244	CpG_island	23	19.2663043478261	0.908170057689307	0.91886866785401	1.01178040398284	0.0106986101647021	0.999999455489177	FALSE	FALSE	FALSE	0.0247620873137833	0.0253849279577034	0.000622840643920063	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr5	107403288	107403902	chr5:107403288-107403902	CpG_island	1	11.75	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr5	107437785	107438205	chr5:107437785-107438205	CpG_island	3	10.5833333333333	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr5	107597300	107597558	chr5:107597300-107597558	CpG_island	3	12.2083333333333	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr5	107687926	107688210	chr5:107687926-107688210	CpG_island	7	10.9642857142857	0.10284156786418	0.063003277153558	0.612624627006514	-0.0398382907106215	0.611090432530693	FALSE	FALSE	FALSE	0.236206522314493	0.19565913701623	-0.0405473852982632	0.99993054153301	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr5	107721093	107722006	chr5:107721093-107722006	CpG_island	7	12.5535714285714	0.0171763781314343	0.010470060180085	0.609561579278689	-0.00670631795134928	0.999999455489177	FALSE	FALSE	FALSE	0.0095040095040095	0.00352112676056338	-0.00598288274344612	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	NA	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr5	107724685	107726871	chr5:107724685-107726871	CpG_island	22	11.7215909090909	0.0122568322537108	0.0036580256170109	0.298447881254426	-0.00859880663669988	0.603344698686826	FALSE	FALSE	FALSE	0.00357687889169862	0.00264601877819778	-0.000930860113500835	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	NA	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr5	107868348	107869387	chr5:107868348-107869387	CpG_island	5	13.3	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0.0040983606557377	0	-0.0040983606557377	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr5	107900465	107901004	chr5:107900465-107901004	CpG_island	1	10	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	Neither	Non-sig
chr5	108065501	108065908	chr5:108065501-108065908	CpG_island	8	13.234375	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	Neither	Non-sig
chr5	108312549	108313112	chr5:108312549-108313112	CpG_island	9	10.8194444444444	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr5	108366586	108367947	chr5:108366586-108367947	CpG_island	2	10.1875	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	NA	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Neither	Non-sig
chr5	108460966	108461619	chr5:108460966-108461619	CpG_island	8	13	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0.00347222222222222	0.00347222222222222	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr5	108660567	108661067	chr5:108660567-108661067	CpG_island	11	13.4772727272727	0.120141756124415	0.141676906625267	1.17924784184568	0.0215351505008515	0.999999455489177	FALSE	FALSE	FALSE	0.195941714836224	0.165906730551661	-0.0300349842845622	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.194212582558927	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr5	108669201	108669476	chr5:108669201-108669476	CpG_island	3	10.2083333333333	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	Neither	Non-sig
chr5	108677592	108677836	chr5:108677592-108677836	CpG_island	1	10.125	0.03125	0	0	-0.03125	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	Neither	Non-sig
chr5	108774782	108775210	chr5:108774782-108775210	CpG_island	37	16.5506756756757	0.791452229723796	0.765580616048044	0.967311212598667	-0.0258716136757522	0.407775047602892	FALSE	FALSE	FALSE	0.0298840270476306	0.0257955350263664	-0.00408849202126417	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr5	108903226	108903715	chr5:108903226-108903715	CpG_island	4	13.0625	0.0967706141264462	0.0739650925258351	0.764334226805547	-0.022805521600611	0.999999455489177	FALSE	FALSE	FALSE	0.0222251044244021	0.0199486301369863	-0.00227647428741575	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr5	109555411	109557155	chr5:109555411-109557155	CpG_island	56	13.4352678571429	0.640443497852556	0.682424392579551	1.06554972432035	0.0419808947269951	0.0100811081475201	TRUE	TRUE	FALSE	0.131479740679573	0.104131649303436	-0.0273480913761371	0.0397926836272732	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Both sig	mC Hyper
