gene	chr	start	end	hyper_dmr	baseline_mc	baseline_hmc	k119ub	atac_count	cpg_density	log_gene_length	log_expression	chromatin_state	pred_prob_full	mod_difference	dmr_qvalue	significant
D930020B18Rik	chr10	121641587	121693914	FALSE	0.765169179142033	0.0615	0.928925	5	0.0117147935100426	4.71872583657813	1.39098853674218	Bivalent_Promoter	0.115276995490011	-9.95610314551421e-05	0.99096800083689	FALSE
Slc4a5	chr6	83219827	83304944	FALSE	0.743416052207359	0.073	0.944297	5	0.0092930906869368	4.93001630824978	1.32973422164521	Repressed_Promoter	0.115247345213407	-0.0134972894104398	0.000789342118056186	TRUE
Ret	chr6	118151744	118197717	FALSE	0.780924625282743	0.066	1.692805	2	0.0110282122115155	4.66250284486265	2.02815954989534	Repressed_Promoter	0.115202879780683	-0.0107347975433844	0.0385154408856022	TRUE
Pla2r1	chr2	60417542	60553307	FALSE	0.788441040178498	0.0715	0.929783	3	0.00916289176149965	5.13278782395033	1.26944487138399	Other	0.115132622048883	-0.00168523766606277	0.601782640562932	FALSE
Adgrf3	chr5	30193430	30205721	FALSE	0.757712191823592	0.1085	1.515686	1	0.00984460174111138	4.0895872186728	0.968680219411777	Other	0.115098519097634	-0.00178067417595307	0.799137649411343	FALSE
Selenbp1	chr3	94933055	94944757	FALSE	0.693716692833293	0.082	0.9183	1	0.00777644847034695	4.0682600937747	1.07295412938208	Other	0.115017668929097	-0.0342215540010786	0.0217087492554052	TRUE
Jag2	chr12	112907818	112929775	FALSE	0.744838080720708	0.1665	3.736231	3	0.0131620895386437	4.34157300187785	1.92724272401696	Repressed_Promoter	0.114863331967576	-0.023560382206361	0.00340196300079408	TRUE
Samd5	chr10	9622935	9675207	FALSE	0.755877285578408	0.0845	1.544076	3	0.00830272421181512	4.71826911713136	1.68872499186249	Repressed_Promoter	0.114826167250508	-0.0047968356189414	0.410985949060682	FALSE
Tex36	chr7	133587023	133602157	FALSE	0.779303645515237	0.0955	0.680374	8	0.00766486057882913	4.17995372963155	0.716068172724135	Other	0.114814605520023	0.0029813472690281	0.784929086073426	FALSE
Sp100	chr1	85649987	85709997	FALSE	0.754491827170393	0.061	0.651789	3	0.00654890851524746	4.7782236267661	1.36686605824707	Other	0.114777537773412	-0.00151968974118433	0.835817613303802	FALSE
B4galnt3	chr6	120203072	120294558	FALSE	0.792311205514741	0.0745	0.914606	7	0.0100015302887874	4.96135463955344	1.25277950345151	Repressed_Promoter	0.114734524563979	-0.0153522777721455	2.19618278636252e-05	TRUE
Slc29a3	chr10	60712071	60752793	FALSE	0.799871391686809	0.083	1.473416	6	0.00967535975639703	4.60982909957511	1.62674241450892	Repressed_Promoter	0.114686594587103	-0.0196031705084645	0.000726302005975428	TRUE
Nme9	chr9	99451474	99474750	FALSE	0.69377731062522	0.111	1.921047	1	0.0125021481354185	4.36690834852137	1.21936647208326	Repressed_Promoter	0.114674891304142	-0.0103901428025849	0.205246996682553	FALSE
Slc25a21	chr12	56712633	57197471	FALSE	0.784849858556367	0.0465	0.75161	2	0.00732615842817601	5.68559665105832	1.7125525198289	Repressed_Promoter	0.114608779351581	-0.00320032206206022	0.065355331019656	FALSE
Atp8b1	chr18	64528966	64661266	FALSE	0.796895054770901	0.0745	1.196213	8	0.00962207105064248	5.1215598441875	1.60127372820545	Repressed_Promoter	0.114395270022972	-0.000716516916662968	0.845066634380652	FALSE
Tmsb15l	chrX	136954987	136976868	FALSE	0.717565104020441	0.053	0.445951	1	0.00612403455052329	4.34006716613295	1.28538594443118	Other	0.114254736150064	-0.0053059044462308	0.465261825168724	FALSE
Ccn6	chr10	39150969	39163793	FALSE	0.730368124965864	0.084	1.380356	7	0.00959139114160948	4.10802350934609	1.56400374186389	Other	0.114235717393347	-0.0187717707218831	0.103807572743194	FALSE
Dennd3	chr15	73512559	73572241	FALSE	0.757683397925377	0.115	2.225489	8	0.0117120739921584	4.77584336832537	1.69383451688756	Repressed_Promoter	0.114159286554517	-0.0174879945118458	7.28949024955717e-05	TRUE
Zfp493	chr13	67779692	67792511	FALSE	0.862862340074809	0.04	0.288729	1	0.00764490209844762	4.10785414753686	1.20930824512877	Other	0.114158369317742	-0.00890318033891369	0.38405898453187	FALSE
Ap1m2	chr9	21294274	21312336	FALSE	0.815497651599571	0.071	0.449544	1	0.0114605248588196	4.25676583794165	0.51442215691916	Other	0.114091770377841	-0.00493285033078972	0.555852045513285	FALSE
Thsd1	chr8	22227312	22261333	FALSE	0.774513040121558	0.039	0.609384	1	0.0100526145615943	4.53174707494672	1.4845955080797	Repressed_Promoter	0.1140310355859	-0.00205539860451032	0.771075873551054	FALSE
Pcsk5	chr19	17432318	17837631	FALSE	0.802001348966212	0.0835	1.79832	6	0.00689343791094784	5.60779053351648	2.15080179015485	Repressed_Promoter	0.113959798437311	-0.0155443946377968	4.40992929003334e-20	TRUE
Myrf	chr19	10208271	10240747	FALSE	0.744561048009131	0.0605	1.541728	7	0.00711294494395862	4.51156253273338	2.38783542489214	Repressed_Promoter	0.113891335313073	-0.0244088639854041	0.00630118653384877	TRUE
Slc38a3	chr9	107650633	107669529	FALSE	0.683987218371576	0.1155	2.930783	2	0.00904953429297206	4.27636988026944	2.41600944898998	Repressed_Promoter	0.113857858055126	-0.0164058724342613	0.118729011280376	FALSE
Tmem203	chr2	25255438	25256291	FALSE	0.105060117019225	0.0655	1.062482	1	0.0164126611957796	2.93094903116752	1.34588962816372	Active_Promoter	0.113811538500917	0.0462219342628267	0.0914317576299477	FALSE
Prdm9	chr17	15543078	15564353	FALSE	0.759543654635931	0.0405	0.666585	1	0.00611045828437133	4.32786956875663	1.75259828938567	Active_Promoter	0.113763034238036	-0.0117094681264264	0.277973954150811	FALSE
Ccdc88b	chr19	6844622	6858210	FALSE	0.663589999211472	0.1975	3.194781	2	0.00853694436267295	4.13315553819799	0.977416584905675	Repressed_Promoter	0.113680086727496	-0.0411673151144154	0.00274786791394574	TRUE
Upk1a	chr7	30603091	30612846	FALSE	0.723748016203657	0.0475	0.432324	2	0.0115838031778575	3.98922727373054	1.0631718365944	Other	0.113659473697641	-0.0362566227422222	0.00216158960704287	TRUE
Kif20b	chr19	34922360	34975744	FALSE	0.858340864207008	0.049	0.490753	1	0.00723063090064439	4.72741111184271	1.27181409189447	Other	0.113652783595488	0.00525990315876457	0.247109023692298	FALSE
Rsph1	chr17	31255018	31277382	FALSE	0.773637264263974	0.1055	1.1594	2	0.0100608120193168	4.34954948358664	0.660823344037313	Other	0.113650132145455	-0.0134040740855467	0.11450740582078	FALSE
Trpv3	chr11	73267387	73300362	FALSE	0.777628961589912	0.0585	0.779572	2	0.00727824109173616	4.5181848042184	1.44034927943891	Other	0.113586074264962	-0.00168404533205013	0.816261794411569	FALSE
Cmbl	chr15	31565388	31590118	FALSE	0.694821394611779	0.096	1.548015	1	0.00885564092195714	4.3932241163613	1.35950215080466	Repressed_Promoter	0.113536008875217	-0.00995437103112296	0.298319667069137	FALSE
Kcnh2	chr5	24319588	24351603	FALSE	0.724506692652669	0.1605	3.470665	8	0.00793378104013744	4.50535350616019	2.25837566590373	Active_Promoter	0.113462101645842	-0.010036820500662	0.29493530690613	FALSE
Net1	chr13	3882017	3918219	FALSE	0.791653725998258	0.072	1.641216	2	0.0102480525937793	4.55873256404064	1.85923289480526	Active_Promoter	0.113142301091507	-0.00251512731258929	0.731865014197232	FALSE
Gpank1	chr17	35121454	35124813	TRUE	0.276954018455714	0.1045	1.299022	1	0.0130991366478118	3.52621000384166	0.872890896062522	Active_Promoter	0.113134557811254	0.0604783762114786	0.00163650807722875	TRUE
Alox8	chr11	69183931	69197842	FALSE	0.725829036942619	0.0655	0.76597	2	0.00769175472647545	4.14335835061547	1.26304648697673	Other	0.113059633754221	0.0139363550057711	0.307103091908078	FALSE
Creg2	chr1	39618405	39651473	FALSE	0.728006492218546	0.102	1.460837	3	0.00910245554614733	4.51940792895573	1.16739078794581	Repressed_Promoter	0.113042554129897	-0.0152836716851337	0.0295889467174869	TRUE
Prkch	chr12	73584795	73778184	FALSE	0.774626895572258	0.0915	1.792591	3	0.0108330877143995	5.28643176770374	1.6303543152697	Repressed_Promoter	0.112969092905448	-0.00358166364786794	0.173117356622015	FALSE
Zfp775	chr6	48602062	48623226	TRUE	0.769033435131929	0.108	1.180968	2	0.0113872613872614	4.32559775286002	0.539482003125991	Active_Promoter	0.112719689062681	0.0201107832076212	0.0033304964041739	TRUE
Ly86	chr13	37345207	37419035	FALSE	0.79395157115419	0.0625	0.791536	9	0.00761228802080511	4.86822110354736	1.56068428930187	Other	0.112599502188406	-0.00391716925887042	0.46246257828308	FALSE
Glb1l2	chr9	26763043	26806467	FALSE	0.783566895593692	0.107	1.535203	3	0.00736919675755343	4.63772982597964	1.20982416192057	Repressed_Promoter	0.112580353390506	-0.0287658759522396	4.6194908181223e-07	TRUE
Ackr1	chr1	173331885	173333749	FALSE	0.113604488078541	0.114	2.689871	2	0.00429184549356223	3.27044590801796	2.7786368965585	Other	0.112574606099816	0.00366904003774111	0.956939753726779	FALSE
BC016579	chr16	45626847	45654067	FALSE	0.73419843634124	0.1035	1.517358	1	0.00683321087435709	4.43488812086732	1.25699772399078	Repressed_Promoter	0.112539515764799	0.00172835924762504	0.837055081922659	FALSE
Alpk3	chr7	81057599	81105611	FALSE	0.792691422152976	0.077	0.906479	1	0.0102057818878614	4.68134979742662	0.950259722076502	Repressed_Promoter	0.112495829423244	-0.0105183493973179	0.0595976212264822	FALSE
Adgrg1	chr8	94974750	95014216	FALSE	0.626597511570675	0.179	3.836001	6	0.00691734657680028	4.59622311154984	2.29354807136649	Repressed_Promoter	0.112458354213356	-0.0205284832351507	0.0252224493701714	TRUE
Phf19	chr2	34893756	34914025	TRUE	0.522409150500708	0.156	2.551813	3	0.0092259114904534	4.30683232268438	1.25641713484164	Other	0.112448633239745	0.0268406151788694	0.011582863710252	TRUE
Fmo5	chr3	97628803	97655281	FALSE	0.794711602463886	0.0585	0.655371	1	0.00887529269582295	4.42288517783084	1.15275490183981	Other	0.112388423976375	-0.00343721620149928	0.655930605569714	FALSE
Camk2a	chr18	60925617	60988151	FALSE	0.730234685896221	0.0895	2.462761	2	0.0101065020628778	4.79611620930384	2.38905915566744	Repressed_Promoter	0.112354806545096	-0.0193830904054498	9.7233121168098e-05	TRUE
Abcg2	chr6	58584522	58695675	FALSE	0.814197021745849	0.05	0.824465	3	0.00563187678245302	5.04592118872519	1.78282342371414	Other	0.112335520315053	-0.000391875316053447	0.8852267013015	FALSE
Cspg4	chr9	56865032	56899869	FALSE	0.751013054405077	0.1205	2.439359	4	0.00996067399603869	4.54204074853014	1.75379168209974	Repressed_Promoter	0.112334419639399	-0.0373035844349014	6.75531419012646e-08	TRUE
BC025920	chr10	81606269	81620702	FALSE	0.658030541874572	0.075	0.428621	3	0.0126099909928636	4.15935661162223	0.46918329698545	Other	0.11224856141712	0.0129902002290287	0.167470317352332	FALSE
Wdr95	chr5	149528678	149611893	FALSE	0.747351461095269	0.0855	0.65455	2	0.0102745899176831	4.92020161751743	0.564451113227095	Repressed_Promoter	0.11218679158183	-0.00884019111021062	0.0323578679895847	TRUE
Col4a4	chr1	82448422	82586848	FALSE	0.769031100543322	0.0695	0.938655	1	0.00708681895019722	5.14121766957182	1.36126200230457	Repressed_Promoter	0.112175363541069	-0.00549114340780454	0.127639788616238	FALSE
Efhc1	chr1	20951625	20990840	FALSE	0.859287489953959	0.06	0.878905	8	0.0088486548514599	4.59345221934611	1.54393781131127	Other	0.112156801984663	0.00160179467347732	0.770930382949623	FALSE
Prr5	chr15	84669619	84703672	FALSE	0.75870204711499	0.121	2.624912	9	0.00878043050538866	4.53215537839428	2.16073139305889	Repressed_Promoter	0.112057520188539	-0.0346788750339374	1.1570500464408e-06	TRUE
Tdrd6	chr17	43615334	43630298	FALSE	0.840540782225152	0.0545	1.232586	1	0.0172413793103448	4.17504769952617	1.28961264544827	Repressed_Promoter	0.112054143242205	0.00929590414180814	0.102372593804546	FALSE
Il18	chr9	50554826	50581839	FALSE	0.817424196673391	0.042	0.509559	1	0.0088475919001962	4.43157281858565	1.33581906082859	Other	0.111959926562108	-0.011209799773844	0.106357141434197	FALSE
Kif21b	chr1	136131388	136177997	FALSE	0.718626107995276	0.133	3.320436	6	0.011349739320732	4.66846978520805	2.40442641337872	Active_Promoter	0.111788847284301	-0.0178409435636284	0.00164653332614122	TRUE
Mlana	chr19	29697823	29708633	TRUE	0.787026660097855	0.068	0.68256	1	0.0124884366327475	4.03382569395331	0.740693350529662	Other	0.11177072273689	0.0231584017731007	0.0121442353965073	TRUE
Mcm5	chr8	75109568	75128438	FALSE	0.797003434755295	0.0505	0.994629	6	0.00805511393746688	4.27577190016493	1.87410747699706	Other	0.111750758976862	0.00973016486903822	0.317808400879389	FALSE
Tex22	chr12	113074501	113088916	FALSE	0.788357546901494	0.072	0.868201	6	0.0117238987166146	4.15881464672423	1.05849488275231	Other	0.111703207306469	-0.00634669744380412	0.471234655248823	FALSE
Rspo3	chr10	29452415	29535866	FALSE	0.75131374492176	0.0695	1.463176	5	0.00551221674994907	4.92143154523192	2.13071760550125	Repressed_Promoter	0.111650670230452	-0.00309609334373184	0.610442766504592	FALSE
Ttll13	chr7	80246375	80260820	FALSE	0.73714958594649	0.0705	0.649796	1	0.0119072343371409	4.15971754618022	0.719795946133855	Other	0.111523875601978	0.00133145510965793	0.886838348080249	FALSE
Acss1	chr2	150618104	150668499	FALSE	0.689753837434816	0.0575	1.402612	1	0.00803651155868638	4.70238744953821	2.06915096356704	Repressed_Promoter	0.111521859348134	0.00211840947934216	0.740112182541637	FALSE
Enkur	chr2	21180730	21205364	FALSE	0.68577033775526	0.115	1.065658	4	0.00738816270195664	4.39153493708802	0.615529535081215	Active_Promoter	0.11151131480005	0.00745689477464362	0.49396807297148	FALSE
Mamstr	chr7	45639976	45646520	TRUE	0.283030682856225	0.1215	2.221817	1	0.0122249388753056	3.81584329066327	1.51464675736054	Other	0.111444603999768	0.0557498958045903	7.57116973682393e-05	TRUE
Bcl2l11	chr2	128126037	128162546	TRUE	0.684660514777376	0.186	3.892826	12	0.0142704538606919	4.56239993756683	1.89327993136153	Bivalent_Promoter	0.11119892098559	0.0139516724277623	0.00895615095434608	TRUE
Lef1	chr3	131110470	131224355	FALSE	0.779541543757017	0.065	1.569771	1	0.0144619572375642	5.05646652613158	1.64439882590104	Repressed_Promoter	0.111165739679543	-0.00784302559068384	0.00297328950056746	TRUE
Kctd15	chr7	34639013	34656731	FALSE	0.635034128940996	0.1035	2.054626	8	0.0130940286714076	4.24841469734872	1.69456310222705	Other	0.11112120676949	0.00110803815837768	0.934607105790348	FALSE
Zc3hav1	chr6	38305285	38354602	FALSE	0.81488510789026	0.0745	1.661391	2	0.0113145568465235	4.69299665018094	1.72754096463831	Repressed_Promoter	0.111097576419249	-0.00652106906030503	0.189468188267058	FALSE
Dnah8	chr17	30624353	30877364	FALSE	0.792713416265024	0.076	0.763652	4	0.0120706214354317	5.40313940313412	0.811160370409378	Other	0.111069225359004	-0.00861597320994911	2.51446708042747e-06	TRUE
Ppp1r3d	chr2	178411205	178414471	FALSE	0.381899244953406	0.219	4.432577	3	0.0192896509491733	3.51401618040065	1.30109889082375	Repressed_Promoter	0.110988046400743	-0.0200025128849738	0.301140394221515	FALSE
Eda	chrX	99975605	100400761	FALSE	0.806188722192184	0.0405	0.468731	1	0.00373745166480069	5.62854831242234	1.6710314905427	Repressed_Promoter	0.110725621527663	-0.0108098964591414	3.14935813609046e-08	TRUE
Enpp6	chr8	46986886	47096761	FALSE	0.788371778666829	0.048	1.005715	5	0.00891922639362912	5.04089888808183	1.87276174885756	Repressed_Promoter	0.110684623402493	-0.0111398402599853	0.00064333266987788	TRUE
Slc36a2	chr11	55158469	55185076	FALSE	0.747662203891498	0.115	1.215163	1	0.00935843950840005	4.42499590961736	0.509544512530106	Other	0.110682678593929	0.00233094707823411	0.806545635483228	FALSE
Fkbp10	chr11	100415696	100424823	FALSE	0.787670248970088	0.0965	1.538375	1	0.0143530185164895	3.96032805053014	0.896738141563504	Other	0.110666869109969	-0.0141561918145936	0.237124565320116	FALSE
Tsnaxip1	chr8	105827730	105844679	FALSE	0.696293367210305	0.067	0.727462	2	0.00967608708478376	4.22914407968993	1.06018015773679	Active_Promoter	0.110622657901556	0.00265249090115094	0.818768185713223	FALSE
Dach2	chrX	113297509	113836385	FALSE	0.77661760763407	0.032	0.22468	1	0.00321038606284192	5.73148884178925	1.64921542857939	Repressed_Promoter	0.110598928731271	-0.00985247877407147	3.49062680349918e-06	TRUE
Wdr83os	chr8	85080739	85082338	FALSE	0.187268367124482	0.04	0.884536	1	0.0137585991244528	3.20384846374623	1.78776233092592	Active_Promoter	0.110565200281115	0.000627691828062771	0.931981466752431	FALSE
Ankrd33b	chr15	31291477	31367725	FALSE	0.723711435694557	0.096	2.092985	4	0.0107674955408666	4.88222845653875	1.87098535781972	Repressed_Promoter	0.110503891104368	-0.00838682125440204	0.0545939402101231	FALSE
Zscan10	chr17	23600855	23611018	FALSE	0.574245473733524	0.085	1.079481	2	0.0134802715733543	4.00702192557868	0.8744024694797	Other	0.110461248913624	-0.00472775566706884	0.882526471506044	FALSE
Vit	chr17	78508063	78627407	FALSE	0.742100075711868	0.101	1.803539	5	0.0117810698485052	5.07680058980785	1.42621736587728	Other	0.11044878665819	-0.00586412916866597	0.0639750958661257	FALSE
Loxl3	chr6	83034172	83052561	FALSE	0.734313430672301	0.095	1.730215	1	0.0109848278862363	4.26455811280033	1.37492563623049	Repressed_Promoter	0.11040112976334	-0.0055081521214817	0.648989862699295	FALSE
Calr3	chr8	72424175	72443869	FALSE	0.686860541783459	0.0605	0.427876	1	0.00721031786330862	4.29433393358346	1.00816191163896	Other	0.110261273803211	0.0159698883051649	0.173093393289827	FALSE
Cd74	chr18	60803847	60812651	FALSE	0.832634668160984	0.088	1.390526	2	0.0109041344843253	3.94468003388131	1.13398279910699	Other	0.110233524365989	0.00428936535719027	0.701119932282627	FALSE
Nostrin	chr2	69135799	69189329	FALSE	0.778855036502452	0.068	0.921684	10	0.00950868671772838	4.72859724338343	1.4703212985988	Other	0.110220214507797	-0.00357417955321049	0.517528422075592	FALSE
Myl2	chr5	122100950	122113471	FALSE	0.684723947717449	0.11	1.322343	5	0.0123792029390624	4.09763901554684	0.691545404013738	Other	0.110204742732186	0.000789408239611489	0.975630323045599	FALSE
Casp7	chr19	56397128	56442343	FALSE	0.785151311113131	0.078	1.077679	1	0.0121641048324671	4.65528253517721	0.96338399039271	Repressed_Promoter	0.110177964948275	-0.0125882074529787	0.0101105360721608	TRUE
Prrx1	chr1	163245118	163313709	FALSE	0.717175079723383	0.0685	1.841198	2	0.00831012815092359	4.83626713455868	2.27794212556217	Repressed_Promoter	0.110015708901669	-0.00670375714738625	0.208310155897029	FALSE
Esyt3	chr9	99309962	99358556	FALSE	0.773344995499732	0.074	1.250224	3	0.00993949870354365	4.68658264934965	1.4354392231564	Repressed_Promoter	0.110007962471205	-0.00651036720244025	0.227911148569518	FALSE
Dse	chr10	34151392	34207714	FALSE	0.807319913766215	0.062	1.033907	1	0.00672916444728525	4.7506780682495	1.57808263851547	Repressed_Promoter	0.109841169358898	-0.00977062862644373	0.0531278941628384	FALSE
Mroh7	chr4	106680416	106730924	FALSE	0.726465166348324	0.095	1.190154	2	0.00829571553021304	4.70336017179565	1.01867208740823	Other	0.109779041762813	0.00263413799670864	0.67623452332805	FALSE
Gnb3	chr6	124834239	124840274	FALSE	0.726580570547417	0.094	1.232119	1	0.0144159072079536	3.78067727443337	0.642410048018253	Other	0.109544377349155	-0.0366098416693585	0.0143880731035286	TRUE
Tspan11	chr6	127887588	127953976	FALSE	0.723830361813991	0.107	1.923073	14	0.00843525938422606	4.82208958532041	1.90535465977222	Repressed_Promoter	0.109478575688834	-0.0238247738687657	2.76999812799231e-06	TRUE
Mybl1	chr1	9667414	9700208	FALSE	0.788140627582462	0.061	1.22581	2	0.00448252729157773	4.51579439233202	1.96668036613803	Active_Promoter	0.109321875719439	0.00774736472612181	0.411169810738113	FALSE
Rps9	chr7	3703992	3706896	FALSE	0.0428206340296038	0.019	1.00816	1	0.0206611570247934	3.46299661202806	2.02232885588909	Other	0.109282135683587	-0.00586828897251715	0.656527278361851	FALSE
Gm14295	chr2	176798611	176811222	FALSE	0.879069756083266	0.0475	0.304063	3	0.0028546507017683	4.10074952568986	1.35138359812889	Other	0.109143816126504	0.008826952641386	0.539131111051124	FALSE
Gabrg1	chr5	70751046	70842616	FALSE	0.820401511240437	0.042	0.49045	1	0.00401878344435951	4.96175321418678	1.59338575958856	Repressed_Promoter	0.109134826647311	0.00746930630612108	0.151164878689848	FALSE
Fbxo47	chr11	97853825	97884153	FALSE	0.773867454809624	0.0685	0.278405	3	0.00619889211289897	4.48184377141838	0.746961699681603	Other	0.109119897300415	0.00721217439530153	0.430994514150199	FALSE
Scly	chr1	91298337	91321074	FALSE	0.812116901272133	0.098	1.062139	2	0.0127105598803712	4.35673316178551	0.478747310801058	Other	0.109107741654878	-0.00439785754637589	0.562716486912822	FALSE
Lcp1	chr14	75131100	75230841	FALSE	0.805102043401807	0.0465	1.048093	1	0.010447057879909	4.99887371812643	1.69542578704854	Repressed_Promoter	0.108978841384589	-0.00297658810423851	0.388820714504618	FALSE
Bdnf	chr2	109674699	109727006	TRUE	0.51003386863232	0.123	2.852401	8	0.00747509893513297	4.71855981234616	2.51963708807037	Bivalent_Promoter	0.108832329581281	0.0500734321522849	2.36201554617245e-19	TRUE
Kcna6	chr6	126708328	126740673	FALSE	0.778671674084597	0.0955	1.497337	7	0.00887308703045293	4.50980715547651	1.40379470443094	Repressed_Promoter	0.108827489232808	-0.0224340087759834	0.000914354227584033	TRUE
Adam8	chr7	139978931	139992561	FALSE	0.778969669345951	0.0725	1.187707	1	0.0101980924431401	4.13449585583467	1.28532003181924	Other	0.108819025967863	-0.00229063925995854	0.912337643666892	FALSE
Triqk	chr4	12906837	12983552	FALSE	0.802080011561336	0.107	1.368308	9	0.0057485498272828	4.88488028937673	1.27529386768889	Other	0.108667412825711	0.0087211276841126	0.0526820414693507	FALSE
Mavs	chr2	131234062	131248024	FALSE	0.82712386960978	0.0725	1.443678	1	0.00902449505801461	4.14494763367037	1.5927013700658	Other	0.108510482216019	0.00285646093488201	0.749722595994919	FALSE
Tmem190	chr7	4782936	4784340	FALSE	0.235622357050928	0.1315	2.508438	1	0.0135327635327635	3.14736710779379	1.48922388342283	Other	0.108450555279333	0.0285190570904856	0.477550294020322	FALSE
Atp10b	chr11	43149876	43262284	TRUE	0.770204146078414	0.1275	1.582281	13	0.00612945697815102	5.05079722077235	1.1873798059735	Other	0.108427467844002	0.00900393926515497	0.0274275197392275	TRUE
Stard6	chr18	70472453	70501065	FALSE	0.831542945250867	0.052	0.69081	3	0.00782888298615965	4.45654821637239	1.38662269015291	Active_Promoter	0.108399545290728	0.00372375196051677	0.657853140787184	FALSE
Bin2	chr15	100641076	100669552	FALSE	0.7560259619856	0.107	1.637442	1	0.0121505829470431	4.45447898426496	0.918770928166055	Other	0.108388215317224	-0.00293497726632475	0.701691198274611	FALSE
Spata6	chr4	111719983	111829183	FALSE	0.857486884322796	0.0305	0.331651	2	0.00383699633699634	5.03822263836872	1.6870168197344	Repressed_Promoter	0.108386209564096	-0.00941204055108569	0.0206739150604969	TRUE
S100a1	chr3	90511033	90514391	FALSE	0.849314470351934	0.0955	2.214108	1	0.00863609291244789	3.52608069180203	1.89398416565873	Repressed_Promoter	0.108293526284833	-0.0335443598219985	0.134814375024036	FALSE
Tnfsf13b	chr8	10006466	10039071	FALSE	0.776798475968641	0.0625	1.064201	1	0.00886367121607115	4.51328420454348	1.45672348983574	Repressed_Promoter	0.108094931925662	-0.0117077396515646	0.0664835653613507	FALSE
Tbxas1	chr6	38875403	39084584	FALSE	0.769472819411219	0.116	2.450641	7	0.00943680353378175	5.32052223483246	1.95162378243167	Other	0.107981061665969	-0.0112561959732773	2.64980970016798e-06	TRUE
Tmem44	chr16	30511854	30550841	FALSE	0.706481770797811	0.095	1.836439	5	0.0118501038807808	4.59091981806636	1.55831652391318	Other	0.107966083220913	-0.022124226935696	9.36577459480815e-05	TRUE
Mfsd2b	chr12	4862439	4874358	FALSE	0.765356915725605	0.0975	2.03451	2	0.00855776491316386	4.07623981977502	1.76461115796151	Other	0.107922735432444	-0.0198295509850024	0.133625035942681	FALSE
Cdh23	chr10	60302747	60696489	FALSE	0.742878333094352	0.0975	2.297863	6	0.00943765206658167	5.59521174294712	2.17749245580226	Repressed_Promoter	0.107755267320841	-0.00340433530057627	0.119248042928244	FALSE
Map3k15	chrX	159988432	160123350	FALSE	0.818652247068068	0.05	0.656096	3	0.0045805600438785	5.13006989466213	1.61470836518801	Repressed_Promoter	0.107745922147062	-0.013189904113769	7.67547742492828e-06	TRUE
Ctrl	chr8	105932002	105933861	FALSE	0.83510038348748	0.0735	1.417583	2	0.0150618612157074	3.2692793897719	1.1608049703605	Other	0.107679656045883	-0.0250440111000602	0.270728994447459	FALSE
Trim16	chr11	62820230	62850807	FALSE	0.750278711614079	0.072	0.82313	2	0.00824148870065736	4.48539487324901	1.08064670274117	Other	0.107625560215844	-0.0124867530168246	0.0974909888369427	FALSE
Arhgap18	chr10	26753420	26918647	FALSE	0.790250364512359	0.059	1.081797	2	0.0075774540480672	5.21808101751754	1.67045147817608	Repressed_Promoter	0.107589808533153	-0.00933984615303729	0.000768936857495279	TRUE
Lamc3	chr2	31887290	31946538	FALSE	0.715553934257287	0.09	1.256506	2	0.00848973805022954	4.77267369470537	1.16444378201116	Repressed_Promoter	0.10757581615923	-0.00737504179468984	0.243596389364486	FALSE
Nefm	chr14	68082589	68124845	FALSE	0.709223135600363	0.0725	1.839828	9	0.00754922377887164	4.62588838386285	2.4276661820463	Bivalent_Promoter	0.107540458204714	-0.00198356100464481	0.853116728339176	FALSE
Efnb1	chrX	99136129	99148990	TRUE	0.616723290313757	0.1765	3.087621	8	0.00629811056682995	4.1092747382303	1.59354228641762	Repressed_Promoter	0.107488674679726	0.0706956160810526	0.000357626678213019	TRUE
Sema3f	chr9	107681499	107710474	FALSE	0.689424043116836	0.1385	2.846175	8	0.00997411561691113	4.46202344463563	1.89589937880203	Repressed_Promoter	0.107479332352621	-0.0283799973422509	0.00051580836774901	TRUE
Abracl	chr10	18011259	18023287	FALSE	0.711386301224	0.1315	2.269151	1	0.00989358164283339	4.08019341942848	1.19685613028952	Active_Promoter	0.107462544537554	-0.00110583985999047	0.991640494487398	FALSE
Impa2	chr18	67289185	67322471	FALSE	0.734730815832477	0.1375	2.904144	8	0.0139097518476236	4.52226160884539	1.71104548549332	Active_Promoter	0.107419260917319	0.00334512006335408	0.599698838129234	FALSE
Qdpr	chr5	45434020	45450235	FALSE	0.618789156468282	0.137	2.357182	3	0.00906567992599445	4.20991695300899	1.34527617784895	Active_Promoter	0.107415382604489	0.00807676829807602	0.498926707813358	FALSE
Dnah5	chr15	28203751	28472051	FALSE	0.797144464008234	0.0785	1.070982	9	0.00721953037644428	5.42862067267194	1.48827436070927	Other	0.107372400219607	0.000502478457862887	0.878828755013397	FALSE
Tmem45b	chr9	31426195	31464461	FALSE	0.789958219496046	0.066	0.768416	1	0.0102440809073329	4.58281306717043	0.972765804082328	Repressed_Promoter	0.107320938655672	-0.0103056512621518	0.0890590828454808	FALSE
Vwa5a	chr9	38718267	38743336	FALSE	0.776669248310401	0.037	0.442106	1	0.00374965096334118	4.3991370103386	1.64746186814331	Other	0.107105500432263	-0.00692230155376716	0.567091201097121	FALSE
