gene	chr	start	end	mc_ctrl	mc_mut	mc_diff	mc_q	mc_sig	hmc_ctrl	hmc_mut	hmc_diff	hmc_q	hmc_sig	total_ctrl	total_mut	ratio_ctrl	ratio_mut	delta_ratio	dmr_status	chromatin_state	atac_fold	atac_fdr	atac_n_peaks	k27ac_fold	k27ac_fdr	k27ac_n_peaks	k27me3_fold	k27me3_fdr	k27me3_n_peaks	k119ub_fold	k119ub_fdr	k119ub_n_peaks
Gm8050	chr14	6712182	6720250	0.742564324494453	0.744838455476753	0.00227413098230056	0.977353941965782	FALSE	0.0182154378786687	0.0291568163908589	0.0109413785121903	0.644505799871009	FALSE	0.760779762373121	0.773995271867612	0.0239431157078216	0.0376705355324781	0.0137274198246565	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ppargc1a	chr5	51454249	51567725	0.737864344268888	0.722322582528351	-0.0155417617405369	1.6272165169011e-05	TRUE	0.111965272995772	0.122972881678199	0.0110076086824276	2.65608563148703e-05	TRUE	0.84982961726466	0.84529546420655	0.131750259959347	0.145479168983392	0.0137289090240442	Both mC+hmC DMR	Active_Promoter	1.1260346165206	1.41145107282131e-06	20	0.682557134378034	0.000584324750409562	4	-1.47819624250889	1.90802225909929e-08	1	0.685793628006463	4.57649473306319e-08	18
Adra1d	chr2	131545849	131562282	0.629495489274439	0.574648627800921	-0.0548468614735176	2.64780078273912e-06	TRUE	0.125002550279746	0.125642002222397	0.000639451942650832	0.977552900474038	FALSE	0.754498039554185	0.700290630023318	0.165676441457167	0.179414084432649	0.0137376429754826	mC DMR only	Repressed_Promoter	0.0763018622241008	0.693959562037011	5	0.0364107305859681	0.860133170481809	2	-0.123885359624097	0.540403996003947	3	-0.559450115953765	1.09447509320692e-05	4
Flvcr2	chr12	85746538	85813584	0.789098004621318	0.780958030608269	-0.00813997401304833	0.0958425429662866	FALSE	0.078307609231525	0.0906647617257629	0.0123571524942379	3.93677377412393e-05	TRUE	0.867405613852843	0.871622792334032	0.0902779599081659	0.104018346609524	0.0137403867013585	hmC DMR only	Repressed_Promoter	0.216502468601519	0.283812729633734	2	NA	NA	NA	-0.22969919018874	0.286742667365245	1	-0.333622272344251	0.00651602538668624	1
Olfr1496	chr19	13777877	13782919	0.741260320922262	0.719606485488431	-0.0216538354338309	0.555979993981313	FALSE	0.0039492132730955	0.0139778431711961	0.0100286298981006	0.289328638271343	FALSE	0.745209534195358	0.733584328659627	0.00529946691752901	0.0190541736309114	0.0137547067133824	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1700001C19Rik	chr17	47412733	47437375	0.737113796252821	0.740185127187946	0.00307133093512513	0.9013859230908	FALSE	0.049377616378704	0.0613606649466343	0.0119830485679302	0.0764202384788233	FALSE	0.786491412631525	0.80154579213458	0.0627821430541642	0.0765529125706292	0.0137707695164651	Not DMR	Repressed_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lypd11	chr7	24715022	24726907	0.728767175844473	0.672897612641787	-0.0558695632026862	0.000214047636411518	TRUE	0.0633786605718796	0.069637820031147	0.00625915945926739	0.562325363009855	FALSE	0.792145836416353	0.742535432672934	0.0800088287512852	0.0937838343693162	0.0137750056180309	mC DMR only	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pex5l	chr3	32949407	33143246	0.737288506689006	0.726787762159756	-0.0105007445292495	0.000106091865191588	TRUE	0.0544279597415527	0.0653742727529651	0.0109463130114123	3.51825131195637e-15	TRUE	0.791716466430558	0.792162034912721	0.0687467825280184	0.0825263896421998	0.0137796071141814	Both mC+hmC DMR	Repressed_Promoter	1.03749851773567	6.23288099268484e-06	4	NA	NA	NA	-0.452189494137598	0.0339059681670523	9	0.419681112805673	0.00430855846503531	1
Zdhhc23	chr16	43965032	43979790	0.724881114504973	0.698903185235058	-0.0259779292699149	0.00103409003963325	TRUE	0.101942134668605	0.111025156193346	0.00908302152474055	0.123187558291824	FALSE	0.826823249173578	0.809928341428404	0.123293744788258	0.137080221192828	0.01378647640457	mC DMR only	Other	0.420130165686599	0.0516609402278307	2	NA	NA	NA	NA	NA	NA	0.359287824555164	0.000236856812532186	1
Olfr553	chr7	102611280	102618217	0.838766217285499	0.83494723709995	-0.00381898018554916	0.866318092405898	FALSE	0.035988563921112	0.0485438173439329	0.012555253422821	0.133851835439635	FALSE	0.874754781206611	0.883491054443883	0.0411413171945976	0.054945454285883	0.0138041370912855	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fetub	chr16	22918333	22939777	0.735673776421187	0.723685753802898	-0.0119880226182899	0.295210684585778	FALSE	0.0641023558628241	0.0750585340387508	0.0109561781759267	0.0812104096041095	FALSE	0.799776132284012	0.798744287841648	0.0801503736798943	0.0939706676858655	0.0138202940059712	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Tnfsf10	chr3	27317027	27342426	0.757041491252018	0.747197440357547	-0.00984405089447016	0.25039522187738	FALSE	0.0747408293460925	0.0864361686868374	0.0116953393407449	0.0113442841491502	TRUE	0.83178232059811	0.833633609044385	0.0898562370168539	0.103686041144528	0.0138298041276741	hmC DMR only	Repressed_Promoter	NA	NA	NA	NA	NA	NA	0.0998451055936621	0.696010585932646	1	NA	NA	NA
Rp1l1	chr14	63992505	64035024	0.744467608480134	0.737220323678399	-0.00724728480173509	0.391730722902234	FALSE	0.104866639975597	0.117335864251886	0.0124692242762891	0.0155275970629186	TRUE	0.849334248455731	0.854556187930285	0.123469223296089	0.137306201639088	0.0138369783429985	hmC DMR only	Repressed_Promoter	NA	NA	NA	NA	NA	NA	-0.281979605048935	0.210403625283878	1	-0.128084746467772	0.427310658136657	1
Gimap8	chr6	48647233	48660874	0.752371985587065	0.740918918659782	-0.0114530669272823	0.402720478600193	FALSE	0.0909607516745016	0.102668234312753	0.011707482638251	0.178608143473565	FALSE	0.843332737261566	0.843587152972535	0.107858675058513	0.121704359710769	0.0138456846522556	Not DMR	Other	0.115961416591249	0.60129544636373	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Grap	chr11	61653264	61672783	0.717623048466989	0.699131274131274	-0.0184917743357144	0.157004857146932	FALSE	0.15311304783999	0.163674388674389	0.0105613408343987	0.364988681406453	FALSE	0.870736096306979	0.862805662805663	0.175843230215656	0.189700178997613	0.013856948781957	Not DMR	Repressed_Promoter	0.209398317205646	0.204289140490772	4	0.367196495793508	0.0670902133875418	2	NA	NA	NA	-0.0969808568349631	0.711819300425916	3
Pla2g7	chr17	43568097	43612200	0.727168393612918	0.709643647174144	-0.0175247464387742	0.00121297313708838	TRUE	0.0785401649814513	0.088918970148635	0.0103788051671837	0.00228241872502395	TRUE	0.805708558594369	0.798562617322779	0.0974796210660486	0.111348776188322	0.0138691551222738	Both mC+hmC DMR	Repressed_Promoter	0.155505127545637	0.411391578795347	4	NA	NA	NA	-0.313975181651179	0.185190488601136	1	NA	NA	NA
Tmem26	chr10	68723645	68782649	0.787131859840127	0.771990360508343	-0.0151414993317845	0.00083776478864312	TRUE	0.0525577810438966	0.0639258934779247	0.0113681124340281	5.7943475236789e-06	TRUE	0.839689640884024	0.835916253986267	0.0625919131127589	0.0764740405191055	0.0138821274063466	Both mC+hmC DMR	Repressed_Promoter	NA	NA	NA	NA	NA	NA	-0.185332129962544	0.340645342611426	1	NA	NA	NA
Mettl27	chr5	134932367	134942636	0.798181285263303	0.785352558617817	-0.0128287266454858	0.338649218039851	FALSE	0.0936906915410195	0.106015676217579	0.0123249846765597	0.193001866719754	FALSE	0.891871976804323	0.891368234835397	0.105049484654427	0.118935892120002	0.0138864074655744	Not DMR	Other	0.247529397549078	0.136511416505348	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Adora2a	chr10	75316876	75334783	0.770650773195876	0.757567742385272	-0.0130830308106038	0.143040315078026	FALSE	0.119469501718213	0.13172592271888	0.0122564210006665	0.0598594027186425	FALSE	0.890120274914089	0.889293665104152	0.134217257021523	0.148124211256416	0.0139069542348926	Not DMR	Repressed_Promoter	0.52686335264634	0.0282188980506127	5	-0.06989600799789	0.678401203147315	1	-0.261465343696232	0.17043012112769	1	-0.431286220357739	0.000145742010796463	4
Lgals4	chr7	28833853	28841707	0.677175805047868	0.649542865473327	-0.0276329395745409	0.06263154407848	FALSE	0.12945842234354	0.137209605031604	0.00775118268806391	0.524100244033124	FALSE	0.806634227391408	0.786752470504931	0.16049210155909	0.174399967175882	0.0139078656167918	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4933402J07Rik	chr8	87563852	87589423	0.765367966828878	0.7483164932287	-0.0170514736001779	0.0317541183652813	TRUE	0.0912033006136718	0.102431713347728	0.011228412734056	0.0348287250958173	TRUE	0.856571267442549	0.850748206576427	0.106474853967465	0.120401915109445	0.0139270611419803	Both mC+hmC DMR	Other	0.252211091460063	0.28232945261106	26	-0.125285516665185	0.467271418120796	13	2.64936653016149	5.42930384589692e-18	2	0.0404704931312075	0.80785569915124	23
CK137956	chr4	127927591	127970950	0.740577202579392	0.726889128666048	-0.0136880739133438	0.0147675815609573	TRUE	0.157490594859931	0.169724941830223	0.012234346970292	0.00921493595929942	TRUE	0.898067797439323	0.896614070496271	0.17536604174984	0.189295425328626	0.013929383578787	Both mC+hmC DMR	Repressed_Promoter	0.586737207596726	0.000794786940405638	8	NA	NA	NA	-0.540328643203566	0.0234804108587145	3	-0.255535699077349	0.158479864363432	6
Clip4	chr17	71768472	71864272	0.832419283997627	0.816017620250651	-0.0164016637469762	8.01529099335927e-09	TRUE	0.0805626434271198	0.0928624061776155	0.0122997627504957	3.01259739769849e-09	TRUE	0.912981927424747	0.908880026428267	0.0882412247243089	0.102172347809807	0.0139311230854982	Both mC+hmC DMR	Repressed_Promoter	1.93565347536029	4.13017172918524e-19	11	1.54256931101705	9.48316161091178e-10	2	-0.137375984554854	0.510509914118365	30	-0.113854807316461	0.488306970890827	43
S1pr4	chr10	81497746	81500131	0.784017057733869	0.789140886287625	0.00512382855375693	0.893539545162143	FALSE	0.0649370947823402	0.0784551725448465	0.0135180777625062	0.254271971032084	FALSE	0.848954152516209	0.867596058832472	0.0764906969238252	0.0904282260691962	0.013937529145371	Not DMR	Other	-0.0107445970698945	0.960272617653524	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Dkkl1	chr7	45207518	45212146	0.62870637033817	0.637247348397641	0.00854097805947174	0.724787479301821	FALSE	0.0637033816950135	0.0755141551761998	0.0118107734811863	0.272855604830258	FALSE	0.692409752033183	0.712761503573841	0.0920024328195201	0.10594589466121	0.0139434618416899	Not DMR	Repressed_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Clec4f	chr6	83644541	83656186	0.774268436868811	0.765018386814793	-0.00925005005401802	0.60148091987365	FALSE	0.0413866857152241	0.0529200783132897	0.0115333925980656	0.141208299848308	FALSE	0.815655122584035	0.817938465128083	0.050740422721933	0.0646993393384462	0.0139589166165131	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccdc70	chr8	21969774	21974040	0.808335641910326	0.8	-0.00833564191032643	0.705633250948735	FALSE	0.0272401591658901	0.0390757220921155	0.0118355629262254	0.159611790586462	FALSE	0.835575801076217	0.839075722092116	0.0326004644112539	0.0465699591387125	0.0139694947274587	Not DMR	Other	0.20960679564214	0.250311829305036	4	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rag1	chr2	101638281	101649500	0.737476664851896	0.756048933300332	0.0185722684484357	0.0541833599180731	FALSE	0.107448432491867	0.124252521989648	0.0168040894977809	0.01911866086409	TRUE	0.844925097343763	0.88030145528998	0.127169180829944	0.141147695761468	0.0139785149315244	hmC DMR only	Other	-0.48713733956543	0.00153518188060097	1	-1.10393822801938	5.43178942304292e-09	1	NA	NA	NA	1.20170567709061	1.15524214220807e-30	2
Kctd16	chr18	40256961	40531629	0.792305427635455	0.789001185056813	-0.00330424257864226	0.265762586328568	FALSE	0.0660782010099276	0.0789635857067331	0.0128853846968055	5.37411087543572e-18	TRUE	0.858383628645382	0.867964770763546	0.0769798011108457	0.090975565329995	0.0139957642191493	hmC DMR only	Repressed_Promoter	0.85727901430293	9.89627237277743e-06	8	NA	NA	NA	-0.74942179075882	0.000174057726665102	9	0.0820453614002566	0.548148302001778	16
Gm2237	chr14	19563799	19585134	0.667316153362665	0.6542379280705	-0.0130782252921655	0.702168749254525	FALSE	0.0649905719673162	0.074917860270077	0.00992728830276089	0.634256892498198	FALSE	0.732306725329981	0.729155788340577	0.0887477469745086	0.102746026936954	0.0139982799624457	Not DMR	Bivalent_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Col18a1	chr10	77052177	77166547	0.730449862352538	0.729853566282317	-0.000596296070220492	0.932443769011237	FALSE	0.111060017642301	0.124757380706534	0.0136973630642329	7.82453766124029e-07	TRUE	0.841509879994839	0.854610946988851	0.131977081056947	0.145981491515064	0.0140044104581166	hmC DMR only	Repressed_Promoter	-0.0858090768833074	0.705342807884189	5	NA	NA	NA	-0.103870976372229	0.670334548388345	3	-0.31671181503304	0.0220293913397341	9
Cyp11a1	chr9	58006410	58027022	0.751876265323124	0.734384050891921	-0.0174922144312021	0.07037762807718	FALSE	0.131452315480774	0.142828523363082	0.0113762078823075	0.139014606450072	FALSE	0.883328580803898	0.877212574255003	0.14881474271006	0.162820880086429	0.0140061373763695	Not DMR	Poised_Enhancer	0.323643306054666	0.0558771083672539	3	0.0970341471641086	0.554262388198983	1	NA	NA	NA	-0.194660657073747	0.28963025112928	2
Syt17	chr7	118380716	118448221	0.785124179815324	0.782784936523343	-0.00233924329198065	0.67479783583687	FALSE	0.061173374092398	0.0739269698088499	0.0127535957164519	3.7619715761534e-07	TRUE	0.846297553907722	0.856711906332193	0.072283529368523	0.0862915167426008	0.0140079873740778	hmC DMR only	Repressed_Promoter	0.800600566419005	6.27530884739844e-05	3	NA	NA	NA	-0.363748463313897	0.10703079137179	1	-0.231580283614156	0.272546800077404	2
Ly6g6g	chr15	74770907	74778858	0.715134729955999	0.710362554112554	-0.00477217584344458	0.942976452616292	FALSE	0.0970586231065768	0.109478241057188	0.0124196179506116	0.551408151323731	FALSE	0.812193353062576	0.819840795169743	0.119501868293545	0.133535976377611	0.0140341080840655	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Camk2a	chr18	60925617	60988151	0.730234685896221	0.710851595490772	-0.0193830904054498	9.7233121168098e-05	TRUE	0.0898050342330032	0.100213072959151	0.0104080387261475	0.00175266628230632	TRUE	0.820039720129225	0.811064668449922	0.109513029708916	0.12355743858338	0.0140444088744636	Both mC+hmC DMR	Repressed_Promoter	0.871536213773629	9.38422672816106e-05	2	NA	NA	NA	-0.306476895706627	0.0970018911042052	3	0.151008174183364	0.203990831489324	4
Fgd2	chr17	29360913	29379660	0.788667644736687	0.773309008742036	-0.0153586359946511	0.187091663621393	FALSE	0.0957816311379786	0.107797451474292	0.0120158203363139	0.138915483978689	FALSE	0.884449275874666	0.881106460216328	0.108295222519411	0.122343276711223	0.0140480541918123	Not DMR	Other	0.0196975634565667	0.936598210540841	11	-0.077252212254025	0.693836758842683	1	NA	NA	NA	-0.298223681075119	0.162376368661583	1
Mroh8	chr2	157208549	157279548	0.771220741156903	0.757752309775431	-0.0134684313814722	0.00465536731206327	TRUE	0.0598960700213838	0.0714190719007675	0.0115230018793837	1.55080526077863e-05	TRUE	0.831116811178287	0.829171381676199	0.0720669696675587	0.08613306426036	0.0140660945928012	Both mC+hmC DMR	Other	0.132546950163054	0.573915151972287	3	NA	NA	NA	NA	NA	NA	NA	NA	NA
Trim42	chr9	97349561	97369957	0.823717303603792	0.821053828284138	-0.00266347531965416	0.714867296845325	FALSE	0.0571852563432316	0.070412145242221	0.0132268888989895	0.0015830024993754	TRUE	0.880902559947023	0.891465973526359	0.0649166649563042	0.0789846694469927	0.0140680044906886	hmC DMR only	Other	0.10187330054345	0.643550479411281	14	NA	NA	NA	-0.368842395851738	0.0611925242565156	13	0.154856802945398	0.295946154490496	11
Gm14327	chr2	177897095	177905783	0.765681693921169	0.696997017430454	-0.0686846764907151	0.00732546724991238	TRUE	0.0519243832529781	0.0586335748874449	0.00670919163446674	0.675226365680269	FALSE	0.817606077174147	0.755630592317899	0.0635078244922566	0.0775955546050435	0.0140877301127869	mC DMR only	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Krt88	chr15	101447743	101453906	0.759421469362982	0.787211834319527	0.027790364956545	0.199426961500547	FALSE	0.0659382155764615	0.0816615384615385	0.015723322885077	0.26335146249682	FALSE	0.825359684939443	0.868873372781065	0.0798902790863833	0.0939855461333319	0.0140952670469486	Not DMR	Other	0.579489183005638	0.00103373372364312	1	NA	NA	NA	NA	NA	NA	0.057130145536731	0.767540984586211	1
Commd1b	chr11	22834743	22982089	0.76000436874903	0.749137225767901	-0.0108671429811293	0.000645386187522663	TRUE	0.108180117470178	0.120638694425525	0.0124585769553468	3.09098092613241e-08	TRUE	0.868184486219208	0.869775920193426	0.124604987980474	0.138700890223193	0.0140959022427193	Both mC+hmC DMR	Repressed_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Irf6	chr1	193153110	193172022	0.694194652984264	0.685959193311931	-0.00823545967233341	0.415246080106508	FALSE	0.0651248409712754	0.0761063845207139	0.0109815435494386	0.0405416118282296	TRUE	0.75931949395554	0.762065577832645	0.0857673765650597	0.0998685503381015	0.0141011737730418	hmC DMR only	Repressed_Promoter	-0.1893572876468	0.376169864698067	1	NA	NA	NA	-0.143116873124575	0.49607962765771	1	-0.203990109233971	0.136365959305628	2
Thbd	chr2	148404465	148408187	0.323499391982138	0.305826043901634	-0.0176733480805043	0.486510158815657	FALSE	0.0625750054821283	0.0654068328106948	0.00283182732856657	0.863025666648716	FALSE	0.386074397464266	0.371232876712329	0.162080173907206	0.176188147423643	0.0141079735164365	Not DMR	Repressed_Promoter	0.381646918487588	0.0985465529013159	1	NA	NA	NA	-0.154412392044822	0.40834335403165	1	-0.590616156625127	0.000169969740179523	1
Lipt2	chr7	100159276	100161364	0.227890671420083	0.243930001291489	0.0160393298714059	0.734224436394947	FALSE	0.15979797979798	0.181252421542038	0.0214544417440582	0.516699584930733	FALSE	0.387688651218063	0.425182422833527	0.412181216282491	0.426293308020883	0.0141120917383914	Not DMR	Other	0.0812662325165208	0.689752878054238	1	-0.133535101284024	0.431489259479958	1	NA	NA	NA	NA	NA	NA
Cplx4	chr18	65955721	65970236	0.640801393728223	0.609549142183723	-0.0312522515445001	0.000842838345292222	TRUE	0.103646922183508	0.110396237742646	0.00674931555913805	0.332147765595735	FALSE	0.74444831591173	0.719945379926369	0.139226484858886	0.153339740514671	0.0141132556557853	mC DMR only	Repressed_Promoter	0.246585473261392	0.181024954894467	1	NA	NA	NA	0.153230928974208	0.485361851680969	2	0.0604204273869004	0.637746623289318	2
Sh3gl3	chr7	82173839	82307418	0.758031065746804	0.736282811935914	-0.0217482538108902	3.00238049613671e-13	TRUE	0.103539529779699	0.114219552801971	0.0106800230222725	6.59899698805485e-07	TRUE	0.861570595526503	0.850502364737885	0.120175329006471	0.134296572869815	0.0141212438633437	Both mC+hmC DMR	Repressed_Promoter	1.31819317836221	4.21986099931531e-08	2	NA	NA	NA	-0.756766161207913	0.000275694970310719	3	-0.0676065711595695	0.646100109703058	4
Myl3	chr9	110741860	110769797	0.750333918532448	0.728979963570128	-0.0213539549623205	0.022102548409263	TRUE	0.0759877377524436	0.086510192613262	0.0105224548608184	0.073500333954938	FALSE	0.826321656284892	0.81549015618339	0.0919590297246733	0.106083674900678	0.0141246451760049	mC DMR only	Repressed_Promoter	0.169704270553159	0.477027973998227	8	0.962901382996665	2.00761718294354e-05	2	-0.321280404870839	0.09091103525135	4	-0.393472902528168	0.019848908924636	5
Teddm1a	chr1	153891741	153893057	0.825758420078907	0.821185403867124	-0.00457301621178274	0.948309208329256	FALSE	0.0304148184472728	0.0429067262427192	0.0124919077954464	0.493207382670755	FALSE	0.85617323852618	0.864092130109843	0.0355241405344893	0.0496552679368402	0.0141311274023509	Not DMR	Other	0.0491816805870631	0.81560623896202	1	NA	NA	NA	NA	NA	NA	0.0857048017130905	0.545373568884945	1
Grem1	chr2	113746163	113758645	0.670000610404581	0.652845751008252	-0.0171548593963284	0.228925482991889	FALSE	0.0786537605226315	0.0883504217891427	0.00969666126651116	0.273073373287927	FALSE	0.748654370927212	0.741196172797395	0.10506017673445	0.119199781423174	0.014139604688724	Not DMR	Repressed_Promoter	0.581698788040495	0.0146790311581629	1	NA	NA	NA	-0.315999603776484	0.0637196116362777	1	-0.487670394001982	9.18368337400964e-06	1
Cmtm2b	chr8	104322229	104330763	0.845296203587818	0.826974968726756	-0.0183212348610617	0.164783671783749	FALSE	0.0633145598664998	0.0756632885928731	0.0123487287263733	0.162894516339265	FALSE	0.908610763454318	0.902638257319629	0.0696828195450747	0.0838245974833308	0.0141417779382561	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cat	chr2	103453848	103485159	0.791128931671495	0.783294779661729	-0.00783415200976589	0.1647880721741	FALSE	0.114733170404213	0.128377489200704	0.013644318796491	0.000318511293189214	TRUE	0.905862102075707	0.911672268862432	0.126656331180332	0.140815393409839	0.0141590622295065	hmC DMR only	Active_Promoter	0.113489527056108	0.505105273014145	4	-0.0263444748883947	0.903810132848968	1	NA	NA	NA	0.580750723757227	7.26098590789596e-05	5
Scrt2	chr2	152081528	152095801	0.53839682668692	0.517405861737025	-0.0209909649498957	0.151247914101531	FALSE	0.220803240202274	0.227061467281261	0.00625822707898641	0.651586864460049	FALSE	0.759200066889195	0.744467329018285	0.290836697508485	0.304998565324126	0.0141618678156404	Not DMR	Repressed_Promoter	0.503976047841566	0.00730343133446766	6	0.381926994768168	0.0335815662055697	3	0.00981196091760475	0.971253836773684	3	-0.0402803005547949	0.789776478238035	7
Clec4g	chr8	3707063	3720650	0.761999990571419	0.760632753450542	-0.00136723712087705	0.942637200672204	FALSE	0.0428697142982857	0.0549960778520691	0.0121263635537833	0.0341316506121343	TRUE	0.804869704869705	0.815628831302611	0.0532629244695272	0.0674278246935396	0.0141649002240124	hmC DMR only	Other	0.0563740779454234	0.810775265360374	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm826	chr2	160311392	160334161	0.759666171581722	0.742100302994017	-0.0175658685877047	0.0419491651192828	TRUE	0.0689494265299573	0.0800638574650461	0.0111144309350888	0.0276073078801213	TRUE	0.828615598111679	0.822164160459063	0.0832103893374505	0.0973818384644031	0.0141714491269526	Both mC+hmC DMR	Repressed_Promoter	0.438157998053845	0.0478916165465673	1	NA	NA	NA	-0.98561898846041	1.45219142444555e-05	8	0.185499097464644	0.302648395554429	1
Prex1	chr2	166566341	166713831	0.717565738116604	0.693434693740214	-0.0241310443763898	1.64047225440855e-14	TRUE	0.155402557809476	0.164977479982234	0.00957492217275785	0.000361651731378027	TRUE	0.87296829592608	0.858412173722448	0.178016267640761	0.192189119670589	0.0141728520298279	Both mC+hmC DMR	Repressed_Promoter	0.241397076129847	0.287595437317486	21	NA	NA	NA	-0.173351353240182	0.504873514569818	1	-0.412576133418776	0.0222295808638541	13
B020004J07Rik	chr4	101834968	101844022	0.732851870528713	0.722352051321558	-0.0104998192071551	0.600751183866389	FALSE	0.0857415709374902	0.097496673343325	0.0117551024058348	0.294978611026753	FALSE	0.818593441466203	0.819848724664883	0.104742557897747	0.118920320798422	0.0141777629006744	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Slc10a4	chr5	73006882	73012954	0.838011609321499	0.835715926921665	-0.0022956823998348	0.879235326477768	FALSE	0.0506858569831386	0.0640770845648233	0.0133912275816847	0.0664330456107828	FALSE	0.888697466304638	0.899793011486488	0.0570338713734601	0.0712131387406153	0.0141792673671552	Not DMR	Repressed_Promoter	0.226883732995504	0.372346257404316	6	NA	NA	NA	-0.173206335401172	0.325821292039402	2	-0.0612330462108919	0.695597472926774	2
Olfr1095	chr2	86850769	86851695	0.791532871387527	0.761631944444444	-0.0299009269430831	0.751906896843104	FALSE	0.0277589994929863	0.0384548611111111	0.0106958616181248	0.825155390839762	FALSE	0.819291870880514	0.800086805555555	0.0338816976948069	0.0480633611804275	0.0141816634856206	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A630023A22Rik	chr14	34051125	34102753	0.800372069732051	0.784526982157781	-0.0158450875742694	0.00170685251529666	TRUE	0.0916479011569234	0.103885081309679	0.012237180152756	0.000803949407960621	TRUE	0.892019970888974	0.888412063467461	0.102741983529347	0.116933442916362	0.0141914593870149	Both mC+hmC DMR	Repressed_Promoter	0.229104271851004	0.247887096761809	3	NA	NA	NA	NA	NA	NA	0.14103578641723	0.289888245140928	3
B3gat1	chr9	26733727	26763100	0.731800289732071	0.724766301699333	-0.00703398803273814	0.440426597798506	FALSE	0.119706384104733	0.13272311699271	0.0130167328879773	0.0289190569274422	TRUE	0.851506673836804	0.857489418692043	0.140581850715682	0.154781055135534	0.0141992044198516	hmC DMR only	Repressed_Promoter	0.869248482218287	0.00103447030015106	14	-0.476628989607502	0.0211407538922524	1	-0.334441288147056	0.055747032483997	19	-0.0312570482452551	0.830038687499141	9
AI429214	chr8	36993603	36995532	0.527654867256637	0.458542765898362	-0.0691121013582756	0.00298825227612515	TRUE	0.0789823008849558	0.0773882254929186	-0.00159407539203713	0.940443622627516	FALSE	0.606637168141593	0.53593099139128	0.13019693654267	0.144399608785486	0.0142026722428166	mC DMR only	Other	0.338087054060907	0.0744772759425005	3	NA	NA	NA	2.18366187149196	2.6841563470981e-20	1	1.01243153662235	6.12832609244659e-13	1
Suclg2	chr6	95473008	95718799	0.784756115517937	0.769663347074239	-0.0150927684436982	1.74233224980648e-12	TRUE	0.08003132533305	0.0919791100287593	0.0119477846957094	8.17286722477793e-17	TRUE	0.864787440850987	0.861642457102998	0.0925445046406962	0.106748581468478	0.0142040768277822	Both mC+hmC DMR	Repressed_Promoter	0.332040922911123	0.0572010284749817	2	NA	NA	NA	-0.0861738396986846	0.696461352262257	7	NA	NA	NA
Fam163b	chr2	27110379	27142490	0.724380674466757	0.712227339561722	-0.0121533349050343	0.152833379810672	FALSE	0.154099454536152	0.166655876884054	0.0125564223479016	0.0511785747190164	FALSE	0.878480129002909	0.878883216445776	0.175415982045101	0.189622322699498	0.0142063406543972	Not DMR	Repressed_Promoter	1.63713660771921	3.14775895421354e-16	2	2.0011867002684	7.13811347537193e-22	1	-0.664953865795994	0.00240021154365394	1	0.152993815191832	0.414129270964195	4
Whrn	chr4	63414909	63495990	0.703422568149146	0.68983604616375	-0.0135865219853969	0.00188686734513171	TRUE	0.137946271863576	0.149551681680916	0.0116054098173398	0.000450130753127639	TRUE	0.841368840012723	0.839387727844666	0.163954576522575	0.178167581821725	0.0142130052991495	Both mC+hmC DMR	Repressed_Promoter	0.0719333906098287	0.740792775914812	7	NA	NA	NA	-0.0852457363811195	0.649785447070323	4	-0.377859713974755	0.000894744438823903	5
Itgb8	chr12	119158021	119238801	0.757969354714208	0.75330871337502	-0.00466064133918764	0.499950163307122	FALSE	0.0688302528177544	0.0813743823587103	0.0125441295409558	0.00012937585698276	TRUE	0.826799607531962	0.83468309573373	0.0832490148649395	0.0974913506391044	0.0142423357741649	hmC DMR only	Repressed_Promoter	0.0995326037229346	0.587891376373388	4	NA	NA	NA	-0.0816033536039234	0.705386066363474	1	-0.65434085517846	3.1076273377187e-07	1
