gene	feature_type	Name	Chromosome	Start	End	ctrl_mc	mut_mc	delta_mc	ctrl_hmc	mut_hmc	delta_hmc	delta_mc_pct	delta_hmc_pct
Tenm2	SpliceSite_Donor	Tenm2_SpliceSite_Donor_18	11	36139708	36139807	0.57625	0.21975	-0.3565	0.057	0.02225	-0.03475	-35.65	-3.48
Tenm2	Intron	Tenm2_Intron_18	11	36139808	36141431	0.711	0.6205	-0.0904999999999999	0.1565	0.13475	-0.02175	-9.05	-2.17
Tenm2	SpliceSite_Acceptor	Tenm2_SpliceSite_Acceptor_18	11	36141432	36141531	0.58075	0.6415	0.06075	0.19225	0.20725	0.015	6.07	1.5
Tenm2	Exon	Tenm2_Exon_19	11	36141482	36141682	0.59175	0.58075	-0.011	0.1385	0.17225	0.03375	-1.1	3.38
Tenm2	Intron	Tenm2_Intron_19	11	36141733	36146963	0.705	0.72375	0.01875	0.17075	0.15875	-0.012	1.88	-1.2
Tenm2	SpliceSite_Acceptor	Tenm2_SpliceSite_Acceptor_19	11	36146964	36147063	0.3095	0.17575	-0.13375	0.17375	0.0385	-0.13525	-13.38	-13.53
Tenm2	Exon	Tenm2_Exon_20	11	36147014	36147208	0.32925	0.21725	-0.112	0.318	0.25675	-0.06125	-11.2	-6.12
Tenm2	SpliceSite_Donor	Tenm2_SpliceSite_Donor_20	11	36147159	36147258	0.38825	0.27	-0.11825	0.32525	0.2265	-0.09875	-11.82	-9.88
Tenm2	Intron	Tenm2_Intron_20	11	36147259	36163667	0.7315	0.7255	-0.006	0.13425	0.12125	-0.013	-0.6	-1.3
Tenm2	Exon	Tenm2_Exon_21	11	36163718	36163819	0.89125	0.911	0.0197499999999998	0.092	0.04525	-0.04675	1.97	-4.68
Tenm2	SpliceSite_Donor	Tenm2_SpliceSite_Donor_21	11	36163770	36163869	0.85725	0.86375	0.00650000000000006	0.09525	0.06825	-0.027	0.65	-2.7
Tenm2	Intron	Tenm2_Intron_21	11	36163870	36171274	0.80625	0.793	-0.01325	0.109	0.1015	-0.00749999999999999	-1.32	-0.75
Tenm2	SpliceSite_Acceptor	Tenm2_SpliceSite_Acceptor_21	11	36171275	36171374	0.822	0.7505	-0.0714999999999999	0.13275	0.1225	-0.01025	-7.15	-1.03
Tenm2	Exon	Tenm2_Exon_22	11	36171325	36171520	0.74225	0.697	-0.04525	0.1595	0.16075	0.00125	-4.53	0.13
Tenm2	SpliceSite_Donor	Tenm2_SpliceSite_Donor_22	11	36171471	36171570	0.7835	0.723	-0.0604999999999999	0.149	0.1585	0.00950000000000004	-6.05	0.95
Tenm2	Intron	Tenm2_Intron_22	11	36171571	36206853	0.76125	0.74675	-0.0145	0.10725	0.087	-0.02025	-1.45	-2.02
Tenm2	SpliceSite_Acceptor	Tenm2_SpliceSite_Acceptor_22	11	36206854	36206953	0.9555	0.94925	-0.00624999999999998	0.01775	0.041	0.02325	-0.62	2.33
Tenm2	Exon	Tenm2_Exon_23	11	36206904	36207109	0.927	0.9385	0.0115000000000002	0.04675	0.044	-0.00275	1.15	-0.28
Tenm2	SpliceSite_Donor	Tenm2_SpliceSite_Donor_23	11	36207060	36207159	0.9595	0.92725	-0.03225	0.02725	0.06225	0.035	-3.22	3.5
Tenm2	Intron	Tenm2_Intron_23	11	36207160	36221356	0.766	0.76225	-0.00375000000000003	0.1335	0.11425	-0.01925	-0.38	-1.93
Tenm2	SpliceSite_Acceptor	Tenm2_SpliceSite_Acceptor_23	11	36221357	36221456	0	0	0	0	0	0	0	0
Tenm2	Exon	Tenm2_Exon_24	11	36221407	36221529	0	0	0	0	0	0	0	0
Tenm2	SpliceSite_Donor	Tenm2_SpliceSite_Donor_24	11	36221480	36221579	0	0	0	0	0	0	0	0
Tenm2	Intron	Tenm2_Intron_24	11	36221580	36273179	0.72225	0.71925	-0.003	0.1695	0.1505	-0.019	-0.3	-1.9
Tenm2	SpliceSite_Acceptor	Tenm2_SpliceSite_Acceptor_24	11	36273180	36273279	0.9085	0.90525	-0.00325000000000009	0.0755	0.08925	0.01375	-0.33	1.38
Tenm2	Exon	Tenm2_Exon_25	11	36273230	36273468	0.78925	0.842	0.05275	0.0955	0.0815	-0.014	5.27	-1.4
Tenm2	SpliceSite_Donor	Tenm2_SpliceSite_Donor_25	11	36273419	36273518	0.6915	0.76925	0.07775	0.15975	0.06825	-0.0915	7.77	-9.15
Tenm2	Intron	Tenm2_Intron_25	11	36273519	36300144	0.7905	0.78725	-0.00325000000000009	0.11075	0.09025	-0.0205	-0.33	-2.05
Tenm2	SpliceSite_Acceptor	Tenm2_SpliceSite_Acceptor_25	11	36300145	36300244	0.793	0.82375	0.0307499999999999	0.11425	0.136	0.02175	3.07	2.18
Tenm2	Exon	Tenm2_Exon_26	11	36300195	36300429	0.79975	0.78625	-0.0135	0.13975	0.16325	0.0235	-1.35	2.35
Tenm2	Intron	Tenm2_Intron_26	11	36300480	36385067	0.72825	0.7375	0.00925000000000009	0.1685	0.1435	-0.025	0.93	-2.5
Tenm2	Exon	Tenm2_Exon_27	11	36385118	36385327	0.70575	0.71925	0.0135	0.20175	0.14825	-0.0535	1.35	-5.35
Tenm2	SpliceSite_Donor	Tenm2_SpliceSite_Donor_27	11	36385278	36385377	0.70575	0.71925	0.0135	0.20175	0.14825	-0.0535	1.35	-5.35
Tenm2	Intron	Tenm2_Intron_27	11	36385378	36864616	0.74475	0.75875	0.014	0.14475	0.11575	-0.029	1.4	-2.9
Tenm2	SpliceSite_Acceptor	Tenm2_SpliceSite_Acceptor_27	11	36864617	36864716	0.90775	0.904	-0.00375000000000003	0.028	0.0265	-0.00150000000000001	-0.38	-0.15
Tenm2	Exon	Tenm2_Exon_28	11	36864667	36864942	0.89475	0.88625	-0.00850000000000006	0.04575	0.03425	-0.0115	-0.85	-1.15
Tenm2	SpliceSite_Donor	Tenm2_SpliceSite_Donor_28	11	36864893	36864992	0.957	0.98675	0.0297499999999999	0.043	0	-0.043	2.97	-4.3
Tenm2	Intron	Tenm2_Intron_28	11	36864993	36943889	0.78175	0.794	0.01225	0.11475	0.0955	-0.01925	1.22	-1.93
Tenm2	SpliceSite_Acceptor	Tenm2_SpliceSite_Acceptor_28	11	36943890	36943989	0.75575	0.81225	0.0565	0.03375	0.01525	-0.0185	5.65	-1.85
Tenm2	Exon	Tenm2_Exon_29	11	36943940	36944165	0.8095	0.81225	0.00275000000000003	0.03775	0.0445	0.00674999999999999	0.28	0.67
Tenm2	5UTR	Tenm2_5UTR_1	11	36944166	36944240	0.837	0.86575	0.0287500000000001	0.00925	0.01475	0.0055	2.88	0.55
Tenm2	Intron	Tenm2_Intron_29	11	36944291	37145476	0.78675	0.79275	0.006	0.0995	0.07475	-0.02475	0.6	-2.48
Tenm2	SpliceSite_Acceptor	Tenm2_SpliceSite_Acceptor_29	11	37145477	37145576	0.754	0.61475	-0.13925	0.15675	0.11125	-0.0455	-13.92	-4.55
Tenm2	5UTR	Tenm2_5UTR_2	11	37145527	37145639	0.826	0.69775	-0.12825	0.1205	0.13925	0.01875	-12.82	1.87
Tenm2	SpliceSite_Donor	Tenm2_SpliceSite_Donor_30	11	37145590	37145689	0.775	0.75375	-0.0212499999999999	0.1885	0.18275	-0.00574999999999998	-2.12	-0.57
Tenm2	Intron	Tenm2_Intron_30	11	37145690	37235785	0.751	0.77575	0.0247500000000002	0.109	0.08	-0.029	2.48	-2.9
Tenm2	SpliceSite_Acceptor	Tenm2_SpliceSite_Acceptor_30	11	37235786	37235881	0	0	0	0	0	0	0	0
Tenm2	5UTR	Tenm2_5UTR_3	11	37235836	37235881	0	0	0	0	0	0	0	0
Tenm4	Intron	Tenm4_Intron_1	7	96210820	96355304	0.7535	0.7505	-0.00300000000000011	0.07775	0.10975	0.032	-0.3	3.2
Tenm4	SpliceSite_Acceptor	Tenm4_SpliceSite_Acceptor_1	7	96355305	96355404	0.8925	0.8725	-0.0199999999999999	0.063	0.118	0.055	-2	5.5
Tenm4	5UTR	Tenm4_5UTR_2	7	96355355	96355410	0.8925	0.8725	-0.0199999999999999	0.063	0.118	0.055	-2	5.5
Tenm4	SpliceSite_Donor	Tenm4_SpliceSite_Donor_2	7	96355361	96355460	0.927	0.9015	-0.0255	0.04875	0.085	0.03625	-2.55	3.63
Tenm4	Intron	Tenm4_Intron_2	7	96355461	96436708	0.713	0.72525	0.0122499999999999	0.09925	0.132	0.03275	1.22	3.28
Tenm4	SpliceSite_Acceptor	Tenm4_SpliceSite_Acceptor_2	7	96436709	96436808	0.84725	0.8305	-0.0167499999999999	0.1125	0.15275	0.04025	-1.67	4.02
Tenm4	5UTR	Tenm4_5UTR_3	7	96436759	96436847	0.5295	0.595	0.0655	0.12725	0.1425	0.01525	6.55	1.53
Tenm4	SpliceSite_Donor	Tenm4_SpliceSite_Donor_3	7	96436808	96436907	0.37875	0.45675	0.078	0.13	0.13925	0.00924999999999998	7.8	0.92
Tenm4	Intron	Tenm4_Intron_3	7	96436908	96549960	0.74525	0.73875	-0.00649999999999995	0.11075	0.14775	0.037	-0.65	3.7
Tenm4	SpliceSite_Acceptor	Tenm4_SpliceSite_Acceptor_3	7	96549961	96550060	0.9565	0.95275	-0.00375000000000003	0.0305	0.032	0.0015	-0.38	0.15
Tenm4	Exon	Tenm4_Exon_2	7	96550011	96550298	0.964	0.928	-0.0359999999999999	0.0275	0.05575	0.02825	-3.6	2.82
Tenm4	SpliceSite_Donor	Tenm4_SpliceSite_Donor_4	7	96550249	96550348	0.90975	0.88025	-0.0295000000000001	0.03	0.06875	0.03875	-2.95	3.88
Tenm4	Intron	Tenm4_Intron_4	7	96550349	96553426	0.76525	0.77875	0.0135000000000001	0.14925	0.17575	0.0265	1.35	2.65
Tenm4	SpliceSite_Acceptor	Tenm4_SpliceSite_Acceptor_4	7	96553427	96553526	0.874	0.869	-0.00500000000000012	0.11875	0.10925	-0.0095	-0.5	-0.95
Tenm4	Exon	Tenm4_Exon_3	7	96553477	96553746	0.83275	0.75	-0.0827499999999999	0.10975	0.22175	0.112	-8.27	11.2
Tenm4	SpliceSite_Donor	Tenm4_SpliceSite_Donor_5	7	96553697	96553796	0.8085	0.7325	-0.0760000000000001	0.08425	0.22325	0.139	-7.6	13.9
Tenm4	Intron	Tenm4_Intron_5	7	96553797	96694718	0.7585	0.75225	-0.00625000000000009	0.10225	0.142	0.03975	-0.63	3.98
Tenm4	SpliceSite_Acceptor	Tenm4_SpliceSite_Acceptor_5	7	96694719	96694818	0.97725	0.904	-0.07325	0	0.0505	0.0505	-7.33	5.05
Tenm4	Exon	Tenm4_Exon_4	7	96694769	96695024	0.97725	0.904	-0.07325	0	0.0505	0.0505	-7.33	5.05
Tenm4	Intron	Tenm4_Intron_6	7	96695075	96702590	0.78675	0.78675	0	0.12175	0.147	0.02525	0	2.53
Tenm4	SpliceSite_Acceptor	Tenm4_SpliceSite_Acceptor_6	7	96702591	96702690	0.74275	0.688	-0.0547500000000001	0.22625	0.3	0.07375	-5.48	7.38
Tenm4	Exon	Tenm4_Exon_5	7	96702641	96702739	0.899	0.90125	0.00224999999999997	0.08425	0.0735	-0.01075	0.22	-1.07
Tenm4	SpliceSite_Donor	Tenm4_SpliceSite_Donor_7	7	96702690	96702789	0.888	0.9025	0.0145000000000001	0.0885	0.068	-0.0205	1.45	-2.05
Tenm4	Intron	Tenm4_Intron_7	7	96702790	96703874	0.84775	0.8445	-0.00325000000000009	0.06	0.10025	0.04025	-0.33	4.03
Tenm4	SpliceSite_Acceptor	Tenm4_SpliceSite_Acceptor_7	7	96703875	96703974	0.81075	0.77525	-0.0355	0.07575	0.14925	0.0735	-3.55	7.35
Tenm4	Exon	Tenm4_Exon_6	7	96703925	96704160	0.64875	0.60975	-0.039	0.09725	0.19	0.09275	-3.9	9.28
Tenm4	SpliceSite_Donor	Tenm4_SpliceSite_Donor_8	7	96704111	96704210	0.48325	0.4855	0.00225000000000003	0.103	0.26375	0.16075	0.23	16.08
Tenm4	Intron	Tenm4_Intron_8	7	96704211	96729297	0.75925	0.76425	0.00500000000000012	0.103	0.137	0.034	0.5	3.4
Tenm4	SpliceSite_Acceptor	Tenm4_SpliceSite_Acceptor_8	7	96729298	96729397	0.466	0.57075	0.10475	0.231	0.1125	-0.1185	10.48	-11.85
Tenm4	Exon	Tenm4_Exon_7	7	96729348	96729524	0.54425	0.5865	0.0422500000000001	0.193	0.151	-0.042	4.23	-4.2
Tenm4	SpliceSite_Donor	Tenm4_SpliceSite_Donor_9	7	96729475	96729574	0.82575	0.8595	0.0337500000000001	0.1525	0.1205	-0.032	3.38	-3.2
Tenm4	Intron	Tenm4_Intron_9	7	96729575	96735633	0.847	0.83225	-0.01475	0.0725	0.09675	0.02425	-1.48	2.42
Tenm4	SpliceSite_Acceptor	Tenm4_SpliceSite_Acceptor_9	7	96735634	96735733	0.95875	0.92025	-0.0385	0.0065	0.047	0.0405	-3.85	4.05
Tenm4	Exon	Tenm4_Exon_8	7	96735684	96735898	0.95825	0.9725	0.0142499999999999	0.03525	0.01875	-0.0165	1.42	-1.65
Tenm4	Intron	Tenm4_Intron_10	7	96735949	96737299	0.85925	0.88125	0.0220000000000001	0.04475	0.06175	0.017	2.2	1.7
Tenm4	Exon	Tenm4_Exon_9	7	96737350	96737560	0.85175	0.853	0.00124999999999997	0.06075	0.0965	0.03575	0.12	3.58
Tenm4	SpliceSite_Donor	Tenm4_SpliceSite_Donor_11	7	96737511	96737610	0.89675	0.93725	0.0404999999999999	0.054	0.03825	-0.01575	4.05	-1.57
Tenm4	Intron	Tenm4_Intron_11	7	96737611	96771952	0.74675	0.75025	0.00350000000000006	0.1125	0.1545	0.042	0.35	4.2
Tenm4	SpliceSite_Acceptor	Tenm4_SpliceSite_Acceptor_11	7	96771953	96772052	0.73025	0.5025	-0.22775	0.26975	0.47975	0.21	-22.78	21
Tenm4	Exon	Tenm4_Exon_10	7	96772003	96772104	0.80775	0.6255	-0.18225	0.17425	0.34925	0.175	-18.23	17.5
Tenm4	SpliceSite_Donor	Tenm4_SpliceSite_Donor_12	7	96772055	96772154	0.83875	0.68425	-0.1545	0.13625	0.2855	0.14925	-15.45	14.92
Tenm4	Intron	Tenm4_Intron_12	7	96772155	96773923	0.40775	0.43525	0.0275	0.38125	0.395	0.01375	2.75	1.38
Tenm4	Exon	Tenm4_Exon_11	7	96773974	96774168	0.3845	0.267	-0.1175	0.47025	0.31775	-0.1525	-11.75	-15.25
Tenm4	SpliceSite_Donor	Tenm4_SpliceSite_Donor_13	7	96774119	96774218	0.3845	0.267	-0.1175	0.47025	0.31775	-0.1525	-11.75	-15.25
Tenm4	Intron	Tenm4_Intron_13	7	96774219	96777767	0.762	0.6975	-0.0645	0.1575	0.2565	0.099	-6.45	9.9
Tenm4	Exon	Tenm4_Exon_12	7	96777818	96778018	0.882	0.877	-0.005	0.0605	0.076	0.0155	-0.5	1.55
Tenm4	SpliceSite_Donor	Tenm4_SpliceSite_Donor_14	7	96777969	96778068	0.854	0.892	0.038	0.0835	0.07475	-0.00874999999999999	3.8	-0.87
Tenm4	Intron	Tenm4_Intron_14	7	96778069	96797268	0.769	0.7815	0.0125000000000001	0.0855	0.1225	0.037	1.25	3.7
Tenm4	Intron	Tenm4_Intron_15	7	96797555	96805053	0.782	0.77475	-0.00724999999999998	0.0825	0.10725	0.02475	-0.72	2.47
Tenm4	SpliceSite_Acceptor	Tenm4_SpliceSite_Acceptor_15	7	96805054	96805153	0.988	0.91325	-0.0747499999999999	0.012	0.07025	0.05825	-7.47	5.82
Tenm4	Intron	Tenm4_Intron_16	7	96805181	96811781	0.72075	0.744	0.0232500000000001	0.10775	0.136	0.02825	2.33	2.83
Tenm4	SpliceSite_Acceptor	Tenm4_SpliceSite_Acceptor_16	7	96811782	96811881	0.237	0.44375	0.20675	0.0545	0.05275	-0.00175	20.68	-0.18
Tenm4	Intron	Tenm4_Intron_17	7	96812029	96823678	0.7365	0.74475	0.00824999999999998	0.1055	0.1535	0.048	0.82	4.8
Tenm4	SpliceSite_Acceptor	Tenm4_SpliceSite_Acceptor_17	7	96823679	96823778	0.6395	0.7525	0.113	0.20925	0.22125	0.012	11.3	1.2
Tenm4	Exon	Tenm4_Exon_16	7	96823729	96823945	0.729	0.74	0.0109999999999999	0.08725	0.12325	0.036	1.1	3.6
Tenm4	SpliceSite_Donor	Tenm4_SpliceSite_Donor_18	7	96823896	96823995	0.9375	0.88075	-0.0567500000000001	0.0625	0.01775	-0.04475	-5.68	-4.47
Tenm4	Intron	Tenm4_Intron_18	7	96823996	96837224	0.67425	0.68725	0.0129999999999999	0.1045	0.1675	0.063	1.3	6.3
Tenm4	SpliceSite_Acceptor	Tenm4_SpliceSite_Acceptor_18	7	96837225	96837324	0.79425	0.8395	0.04525	0.13275	0.12225	-0.0105	4.53	-1.05
Tenm4	Exon	Tenm4_Exon_17	7	96837275	96837394	0.84325	0.87	0.02675	0.107	0.10275	-0.00424999999999999	2.68	-0.42
Tenm4	Intron	Tenm4_Intron_19	7	96837445	96842874	0.7665	0.75525	-0.01125	0.1245	0.16475	0.04025	-1.12	4.03
Tenm4	SpliceSite_Acceptor	Tenm4_SpliceSite_Acceptor_19	7	96842875	96842974	0.60975	0.65925	0.0495	0.08825	0.166	0.07775	4.95	7.77
Tenm4	Exon	Tenm4_Exon_18	7	96842925	96843186	0.504	0.59425	0.0902499999999999	0.07675	0.129	0.05225	9.02	5.23
Tenm4	SpliceSite_Donor	Tenm4_SpliceSite_Donor_20	7	96843137	96843236	0.7985	0.79675	-0.00175000000000003	0.08	0.11025	0.03025	-0.18	3.03
Tenm4	Intron	Tenm4_Intron_20	7	96843237	96845645	0.79975	0.8125	0.0127499999999999	0.1095	0.1225	0.013	1.27	1.3
Tenm4	SpliceSite_Acceptor	Tenm4_SpliceSite_Acceptor_20	7	96845646	96845745	0.96325	0.982	0.01875	0.01025	0.012	0.00175	1.88	0.18
Tenm4	Exon	Tenm4_Exon_19	7	96845696	96845963	0.961	0.92725	-0.0337499999999999	0.0235	0.0445	0.021	-3.37	2.1
Tenm4	SpliceSite_Donor	Tenm4_SpliceSite_Donor_21	7	96845914	96846013	0.9405	0.81525	-0.12525	0.0595	0.18475	0.12525	-12.53	12.53
Tenm4	Intron	Tenm4_Intron_21	7	96846014	96847944	0.80775	0.821	0.0132500000000001	0.06875	0.109	0.04025	1.33	4.02
Tenm4	SpliceSite_Acceptor	Tenm4_SpliceSite_Acceptor_21	7	96847945	96848044	0.57025	0.70175	0.1315	0.02775	0.09325	0.0655	13.15	6.55
Tenm4	Exon	Tenm4_Exon_20	7	96847995	96848138	0.7345	0.80475	0.07025	0.07975	0.104	0.02425	7.03	2.42
Tenm4	SpliceSite_Donor	Tenm4_SpliceSite_Donor_22	7	96848089	96848188	0.92275	0.86425	-0.0585	0.046	0.0345	-0.0115	-5.85	-1.15
Tenm4	Intron	Tenm4_Intron_22	7	96848189	96852281	0.83725	0.81225	-0.0249999999999999	0.08725	0.1295	0.04225	-2.5	4.22
Tenm4	SpliceSite_Acceptor	Tenm4_SpliceSite_Acceptor_22	7	96852282	96852381	0.9215	0.80175	-0.11975	0.05675	0.1615	0.10475	-11.98	10.48
Tenm4	Exon	Tenm4_Exon_21	7	96852332	96852581	0.95375	0.91875	-0.0349999999999998	0.03025	0.0725	0.04225	-3.5	4.23
Tenm4	SpliceSite_Donor	Tenm4_SpliceSite_Donor_23	7	96852532	96852631	0.90325	0.9395	0.03625	0.08275	0.0605	-0.02225	3.63	-2.22
Tenm4	Intron	Tenm4_Intron_23	7	96852632	96854665	0.7195	0.71925	-0.000250000000000083	0.14425	0.1955	0.05125	-0.03	5.12
Tenm4	SpliceSite_Acceptor	Tenm4_SpliceSite_Acceptor_23	7	96854666	96854765	0.844	0.735	-0.109	0.114	0.25325	0.13925	-10.9	13.93
Tenm4	Intron	Tenm4_Intron_24	7	96854787	96863398	0.796	0.7835	-0.0125000000000001	0.10225	0.13825	0.036	-1.25	3.6
Tenm4	Exon	Tenm4_Exon_23	7	96863449	96863681	0.91475	0.8885	-0.02625	0.08225	0.094	0.01175	-2.62	1.18
Tenm4	SpliceSite_Donor	Tenm4_SpliceSite_Donor_25	7	96863632	96863731	0.9295	0.8685	-0.061	0.0705	0.12625	0.05575	-6.1	5.57
Tenm4	Intron	Tenm4_Intron_25	7	96863732	96867898	0.73	0.676	-0.054	0.1415	0.20125	0.05975	-5.4	5.97
Tenm4	SpliceSite_Acceptor	Tenm4_SpliceSite_Acceptor_25	7	96867899	96867998	0.863	0.78425	-0.07875	0.115	0.2105	0.0955	-7.87	9.55
Tenm4	Exon	Tenm4_Exon_24	7	96867949	96868103	0.81325	0.6995	-0.11375	0.16525	0.29475	0.1295	-11.38	12.95
Tenm4	SpliceSite_Donor	Tenm4_SpliceSite_Donor_26	7	96868054	96868153	0.797	0.63925	-0.15775	0.203	0.353	0.15	-15.78	15
Tenm4	Intron	Tenm4_Intron_26	7	96868154	96873602	0.50875	0.5475	0.03875	0.14225	0.1855	0.04325	3.87	4.33
Tenm4	SpliceSite_Acceptor	Tenm4_SpliceSite_Acceptor_26	7	96873603	96873702	0.93775	0.94475	0.00700000000000001	0.0415	0.0375	-0.004	0.7	-0.4
Tenm4	Exon	Tenm4_Exon_25	7	96873653	96874530	0.8845	0.897	0.0125000000000001	0.0855	0.07975	-0.00575	1.25	-0.58
Tenm4	SpliceSite_Donor	Tenm4_SpliceSite_Donor_27	7	96874481	96874580	0.90875	0.905	-0.00374999999999992	0.06325	0.07825	0.015	-0.37	1.5
Tenm4	Intron	Tenm4_Intron_27	7	96874581	96885265	0.77075	0.7635	-0.00724999999999998	0.111	0.15575	0.04475	-0.72	4.48
Tenm4	SpliceSite_Acceptor	Tenm4_SpliceSite_Acceptor_27	7	96885266	96885365	0.9605	0.90575	-0.05475	0.032	0.07275	0.04075	-5.47	4.07
Tenm4	Exon	Tenm4_Exon_26	7	96885316	96885488	0.919	0.883	-0.0359999999999999	0.069	0.09175	0.02275	-3.6	2.27
Tenm4	SpliceSite_Donor	Tenm4_SpliceSite_Donor_28	7	96885439	96885538	0.9615	0.92625	-0.03525	0.0385	0.0405	0.002	-3.53	0.2
Tenm4	Intron	Tenm4_Intron_28	7	96885539	96888622	0.8195	0.82125	0.00175000000000003	0.07775	0.10525	0.0275	0.18	2.75
Tenm4	SpliceSite_Acceptor	Tenm4_SpliceSite_Acceptor_28	7	96888623	96888722	0.464	0.55775	0.09375	0.2965	0.25475	-0.04175	9.38	-4.17
Tenm4	Exon	Tenm4_Exon_27	7	96888673	96888908	0.65	0.59175	-0.0582499999999999	0.2595	0.264	0.0045	-5.82	0.45
Tenm4	SpliceSite_Donor	Tenm4_SpliceSite_Donor_29	7	96888859	96888958	0.705	0.61325	-0.0917500000000001	0.20525	0.25325	0.048	-9.18	4.8
Tenm4	Intron	Tenm4_Intron_29	7	96888959	96892807	0.69325	0.69675	0.00350000000000006	0.15525	0.19875	0.0435	0.35	4.35
Tenm4	SpliceSite_Acceptor	Tenm4_SpliceSite_Acceptor_29	7	96892808	96892907	0.682	0.567	-0.115	0.22025	0.32075	0.1005	-11.5	10.05
Tenm4	Exon	Tenm4_Exon_28	7	96892858	96893154	0.849	0.74425	-0.10475	0.1235	0.223	0.0995	-10.47	9.95
Tenm4	SpliceSite_Donor	Tenm4_SpliceSite_Donor_30	7	96893105	96893204	0.913	0.80475	-0.10825	0.087	0.19025	0.10325	-10.82	10.32
Tenm4	Intron	Tenm4_Intron_30	7	96893205	96894601	0.904	0.87675	-0.0272500000000001	0.042	0.0785	0.0365	-2.73	3.65
Tenm4	SpliceSite_Acceptor	Tenm4_SpliceSite_Acceptor_30	7	96894602	96894701	0.882	0.89825	0.01625	0.07775	0.02575	-0.052	1.62	-5.2
Tenm4	Exon	Tenm4_Exon_29	7	96894652	96896266	0.94425	0.94475	0.000499999999999945	0.03325	0.0355	0.00225	0.05	0.23
Tenm4	SpliceSite_Donor	Tenm4_SpliceSite_Donor_31	7	96896217	96896316	0.93775	0.9575	0.01975	0	0	0	1.98	0
Tenm4	Intron	Tenm4_Intron_31	7	96896317	96902793	0.5995	0.5765	-0.0229999999999999	0.08025	0.13225	0.052	-2.3	5.2
Tenm4	SpliceSite_Acceptor	Tenm4_SpliceSite_Acceptor_31	7	96902794	96902893	0.77	0.902	0.132	0.10275	0.049	-0.05375	13.2	-5.38
Tenm4	Exon	Tenm4_Exon_30	7	96902844	96902986	0.82825	0.83575	0.00750000000000006	0.10025	0.131	0.03075	0.75	3.08
Tenm4	SpliceSite_Donor	Tenm4_SpliceSite_Donor_32	7	96902937	96903036	0.868	0.80575	-0.0622499999999999	0.07	0.13975	0.06975	-6.22	6.97
Tenm4	Intron	Tenm4_Intron_32	7	96903037	96905781	0.69425	0.67675	-0.0175	0.12725	0.1995	0.07225	-1.75	7.22
Tenm4	SpliceSite_Acceptor	Tenm4_SpliceSite_Acceptor_32	7	96905782	96905881	0.68625	0.689	0.00275000000000003	0.12375	0.11625	-0.00750000000000001	0.28	-0.75
Tenm4	Exon	Tenm4_Exon_31	7	96905832	96906587	0.64275	0.67425	0.0315	0.16975	0.219	0.04925	3.15	4.92
Tenm4	3UTR	Tenm4_3UTR_1	7	96906588	96911092	0.72575	0.732	0.00625000000000009	0.149	0.192	0.043	0.63	4.3
Tmeff2	SpliceSite_Donor	Tmeff2_SpliceSite_Donor_1	1	50928069	50928168	0	0	0	0	0.02075	0.02075	0	2.08
Tmeff2	Intron	Tmeff2_Intron_1	1	50928169	50930497	0.13975	0.2425	0.10275	0.1295	0.11075	-0.01875	10.27	-1.88
Tmeff2	SpliceSite_Acceptor	Tmeff2_SpliceSite_Acceptor_1	1	50930498	50930597	0.3455	0.46325	0.11775	0.50175	0.47125	-0.0305	11.78	-3.05
Tmeff2	Exon	Tmeff2_Exon_2	1	50930548	50930657	0.267	0.50225	0.23525	0.435	0.404	-0.031	23.52	-3.1
Tmeff2	SpliceSite_Donor	Tmeff2_SpliceSite_Donor_2	1	50930608	50930707	0.2565	0.57475	0.31825	0.40275	0.34425	-0.0585	31.82	-5.85
Tmeff2	Intron	Tmeff2_Intron_2	1	50930708	50938161	0.46925	0.63675	0.1675	0.372	0.2745	-0.0975	16.75	-9.75
Tmeff2	SpliceSite_Acceptor	Tmeff2_SpliceSite_Acceptor_2	1	50938162	50938261	0.265	0.43375	0.16875	0.45375	0.31625	-0.1375	16.88	-13.75
Tmeff2	Exon	Tmeff2_Exon_3	1	50938212	50938341	0.265	0.43375	0.16875	0.45375	0.31625	-0.1375	16.88	-13.75
Tmeff2	Intron	Tmeff2_Intron_3	1	50938392	50943145	0.69075	0.78075	0.0900000000000001	0.21325	0.12275	-0.0905	9	-9.05
Tmeff2	SpliceSite_Acceptor	Tmeff2_SpliceSite_Acceptor_3	1	50943146	50943245	0.60575	0.8765	0.27075	0.261	0.041	-0.22	27.08	-22
Tmeff2	SpliceSite_Donor	Tmeff2_SpliceSite_Donor_4	1	50943173	50943272	0.60575	0.8765	0.27075	0.261	0.041	-0.22	27.08	-22
Tmeff2	Exon	Tmeff2_Exon_4	1	50943196	50943222	0.60575	0.8765	0.27075	0.261	0.041	-0.22	27.08	-22
Tmeff2	Intron	Tmeff2_Intron_4	1	50943273	51071416	0.65825	0.745	0.08675	0.2325	0.1595	-0.073	8.67	-7.3
Tmeff2	SpliceSite_Acceptor	Tmeff2_SpliceSite_Acceptor_4	1	51071417	51071516	0.60175	0.603	0.00124999999999997	0.36675	0.35075	-0.016	0.12	-1.6
Tmeff2	Exon	Tmeff2_Exon_5	1	51071467	51071563	0.6875	0.62325	-0.0642499999999999	0.298	0.34375	0.04575	-6.42	4.58
