gene	chr	start	end	modc_diff	mecp2_mean_fold	mark_category	modc_direction	mc_diff	hmc_diff	total_ctrl	total_mut	k27me3_overlap	k27ac_overlap
Slc34a1	chr13	55398186	55415591	-0.011413370122285	-0.0545456993944246	K27me3 only (Fac. Het)	Hypomethylated	-0.0257371647215835	0.014323794599298	0.74856227235447	0.737148902232185	TRUE	FALSE
Arsi	chr18	60911779	60918560	-0.025834458104533	-0.0473075947829464	K27me3 only (Fac. Het)	Hypomethylated	-0.039458029278627	0.0136235711740941	0.791747160307045	0.765912702202512	TRUE	FALSE
Kcnq1	chr7	143106361	143427041	-0.000199182122542996	-0.268597762962555	K27me3 only (Fac. Het)	Hypomethylated	-0.0189508934441878	0.018751711321645	0.87840254201773	0.878203359895187	TRUE	FALSE
Igdcc3	chr9	65141188	65185871	-0.00706565834753803	-0.0520606005237393	K27me3 only (Fac. Het)	Hypomethylated	-0.0236196051606543	0.0165539468131165	0.818507404957136	0.811441746609598	TRUE	FALSE
Ido1	chr8	24584135	24597008	-0.00150330618244399	0.000490785902846687	K27me3 only (Fac. Het)	Hypomethylated	-0.0177120157238674	0.0162087095414232	0.765258034073678	0.763754727891234	TRUE	FALSE
Crispld2	chr8	119992437	120052792	-0.00067636267722293	-0.0263846749392489	K27me3 only (Fac. Het)	Hypomethylated	-0.0188563027015143	0.0181799400242912	0.853766535077002	0.853090172399779	TRUE	FALSE
Mcidas	chr13	112993844	113000393	-0.056025493322972	-0.0786741332522993	K27me3 only (Fac. Het)	Hypomethylated	-0.0591414119152805	0.00311591859230893	0.653988057131225	0.597962563808253	TRUE	FALSE
Fbln2	chr6	91212454	91272539	-0.013286228259454	-0.050218750572619	K27me3 only (Fac. Het)	Hypomethylated	-0.0286839279723043	0.0153976997128504	0.871349740874348	0.858063512614894	TRUE	FALSE
B3gnt7	chr1	86302831	86307304	-0.00800403655961102	-0.0425820582101976	K27me3 only (Fac. Het)	Hypomethylated	-0.024744835100577	0.0167407985409658	0.827355028811483	0.819350992251872	TRUE	FALSE
Slc14a1	chr18	78100090	78142118	-0.00712637044879993	0.121293571327649	K27me3 only (Fac. Het)	Hypomethylated	-0.0234662079067837	0.0163398374579844	0.809074406418561	0.801948035969761	TRUE	FALSE
Isg20	chr7	78913423	78920395	-0.027779518689101	-0.00499261168021946	K27me3 only (Fac. Het)	Hypomethylated	-0.0402539177642496	0.012474399075149	0.823581625410047	0.795802106720946	TRUE	FALSE
Ulk4	chr9	120955350	121277196	-0.00691395084152402	-0.0648753730708175	K27me3 only (Fac. Het)	Hypomethylated	-0.0251058605987137	0.0181919097571895	0.886955525254507	0.880041574412983	TRUE	FALSE
Dact3	chr7	16875316	16887461	-0.06661765683357	-0.131061341915513	Neither	Hypomethylated	-0.0704213318533847	0.00380367501981466	0.779659421012312	0.713041764178742	FALSE	FALSE
Lcn9	chr2	25823152	25825536	-0.028199948301621	-0.051996885398081	Neither	Hypomethylated	-0.0449049451183805	0.0167049968167599	0.922624052174969	0.894424103873348	FALSE	FALSE
Notch1	chr2	26457902	26516662	-0.011896241152058	-0.0142237336757225	K27me3 only (Fac. Het)	Hypomethylated	-0.0259030315356271	0.0140067903835695	0.752644200060769	0.740747958908711	TRUE	FALSE
Kcnk4	chr19	6923965	6934514	-0.08936788023709	-0.141514950819091	K27me3 only (Fac. Het)	Hypomethylated	-0.0834549515441401	-0.00591292869295004	0.482134540957391	0.392766660720301	TRUE	FALSE
Cmip	chr8	117257063	117459429	-0.019697245390299	-0.29675155606623	K27me3 only (Fac. Het)	Hypomethylated	-0.0349180403301087	0.0152207949398095	0.906688457412796	0.886991212022497	TRUE	FALSE
Fam181a	chr12	103310974	103317064	-0.047591084255576	0.00808193186803731	K27me3 only (Fac. Het)	Hypomethylated	-0.0503136092047002	0.00272252494912462	0.627743518676137	0.580152434420561	TRUE	FALSE
Scn1a	chr2	66270777	66440839	-0.0142690977184849	-0.223740326481229	K27me3 + K27ac (Bivalent)	Hypomethylated	-0.0300422111510235	0.0157731134325383	0.845666886109532	0.831397788391047	TRUE	TRUE
Plaat3	chr19	7557458	7588544	-0.00412923402083099	0.00947794674108531	Neither	Hypomethylated	-0.0222173358998506	0.0180881018790196	0.8501670498153	0.846037815794469	FALSE	FALSE
Galnt12	chr4	47091908	47123069	-0.00327907914044789	-0.0197951519346021	K27me3 only (Fac. Het)	Hypomethylated	-0.0218528973172869	0.018573818176839	0.866399378879462	0.863120299739014	TRUE	FALSE
Mgl2	chr11	70130328	70137549	-0.016417627928893	0.0565536629323231	Neither	Hypomethylated	-0.0316685650296172	0.0152509371007246	0.795401898632344	0.778984270703451	FALSE	FALSE
Syne3	chr12	104929932	105009808	-0.00216751162548601	-0.113640484135203	K27me3 only (Fac. Het)	Hypomethylated	-0.0203113492777076	0.0181438376522217	0.843753249555076	0.84158573792959	TRUE	FALSE
Nectin1	chr9	43743983	43832657	-0.021811427050636	-0.0498415021132696	K27ac only (Active)	Hypomethylated	-0.0363164523568394	0.014505025306203	0.865805932989277	0.843994505938641	FALSE	TRUE
Lrrc8c	chr5	105519387	105613017	-0.00272385361604299	-0.163065186036024	Neither	Hypomethylated	-0.0222277277307805	0.0195038741147375	0.900279358192696	0.897555504576653	FALSE	FALSE
Nppa	chr4	148000721	148002078	-0.115681524763071	-0.0122098185556772	Neither	Hypomethylated	-0.0887407171921971	-0.0269408075708738	0.447881952657352	0.332200427894281	FALSE	FALSE
Tmem100	chr11	90030347	90036507	-0.026349516075661	0.0278441123285236	K27me3 only (Fac. Het)	Hypomethylated	-0.0384940897860465	0.0121445737103856	0.667433573195585	0.641084057119924	TRUE	FALSE
Hmox1	chr8	75093620	75100588	-0.014496343764183	0.00032096908007703	Neither	Hypomethylated	-0.0322253334923845	0.017728989728202	0.855181550084457	0.840685206320274	FALSE	FALSE
Irf8	chr8	120736357	120756693	-0.019198604706709	-0.0324860103997066	K27me3 only (Fac. Het)	Hypomethylated	-0.0337350687919451	0.0145364640852356	0.786805107578916	0.767606502872207	TRUE	FALSE
Gbp7	chr3	142530341	142550148	-0.00161111568378003	-0.0796702599132612	K27me3 only (Fac. Het)	Hypomethylated	-0.0191073022370259	0.0174961865532463	0.796250154274705	0.794639038590925	TRUE	FALSE
Il12b	chr11	44400062	44414032	-0.012217947500101	0.084572381401033	K27me3 only (Fac. Het)	Hypomethylated	-0.027568322700178	0.0153503752000771	0.799735376646178	0.787517429146077	TRUE	FALSE
Nfatc1	chr18	80606204	80713070	-0.00885284514996709	-0.0427838883780122	K27me3 only (Fac. Het)	Hypomethylated	-0.0265363334634355	0.0176834883134683	0.853971616998288	0.845118771848321	TRUE	FALSE
Tmem98	chr11	80810174	80822032	-0.020458258942081	-0.0350234407105302	K27me3 only (Fac. Het)	Hypomethylated	-0.0342930982241318	0.0138348392820506	0.800435457380614	0.779977198438533	TRUE	FALSE
Foxa1	chr12	57540627	57546915	-0.0127950989937812	-0.0297736637964702	K27me3 only (Fac. Het)	Hypomethylated	-0.012383374063857	-0.000411724929924224	0.0648957708403483	0.0521006718465671	TRUE	FALSE
Ccdc8	chr7	16992707	16997515	-0.0799025021613059	-0.0752643790083052	Neither	Hypomethylated	-0.083050541451214	0.00314803928990871	0.699537932362364	0.619635430201058	FALSE	FALSE
Snx33	chr9	56917192	56928370	-0.00305921591319203	0.0582836374647039	K27me3 only (Fac. Het)	Hypomethylated	-0.0205409252422057	0.0174817093290135	0.79579436843342	0.792735152520228	TRUE	FALSE
Taar3	chr10	23949557	23950588	-0.055553961223755	0.650672001823248	Neither	Hypomethylated	-0.0542362999244723	-0.00131766129928246	0.83050035899903	0.774946397775275	FALSE	FALSE
Lce1m	chr3	93017809	93019059	-0.016694961767358	-0.0230511440632676	K27me3 only (Fac. Het)	Hypomethylated	-0.0356531711284357	0.0189582093610774	0.873622011434987	0.856927049667629	TRUE	FALSE
Pdlim7	chr13	55495794	55513675	-0.031944373078344	-0.254377546140037	Neither	Hypomethylated	-0.0443126149384774	0.0123682418601329	0.925729235072198	0.893784861993854	FALSE	FALSE
Nr2e3	chr9	59942770	59960658	-0.00803149137107706	-0.00694345951517989	Neither	Hypomethylated	-0.0257305633422823	0.0176990719712049	0.837880296155859	0.829848804784782	FALSE	FALSE
Rfx5	chr3	94954074	94961560	-0.0121807731211749	-0.0443900319466808	K27ac only (Active)	Hypomethylated	-0.0255608126105437	0.0133800394893693	0.714899679939114	0.702718906817939	FALSE	TRUE
Doc2a	chr7	126847415	126852704	-0.075191873323786	0.0863204563339151	Neither	Hypomethylated	-0.0741669568086298	-0.00102491651515607	0.785412662796667	0.710220789472881	FALSE	FALSE
9930012K11Rik	chr14	70154404	70159501	-0.020492693429505	-0.0246235380624482	K27me3 only (Fac. Het)	Hypomethylated	-0.0372491676925133	0.0167564742630091	0.818537570975737	0.798044877546232	TRUE	FALSE
B630019K06Rik	chrX	8892381	8894963	-0.108747652348325	-0.105811298156903	Neither	Hypomethylated	-0.0948270833228632	-0.0139205690254618	0.605132597996108	0.496384945647783	FALSE	FALSE
Adgra1	chr7	139834173	139878087	-0.00930237878694395	-0.0194866343519708	K27ac only (Active)	Hypomethylated	-0.0275123726849688	0.018209993898025	0.85249137185673	0.843188993069786	FALSE	TRUE
Upk2	chr9	44452714	44454975	-0.032333591587162	-0.0147693880844998	Neither	Hypomethylated	-0.0410074304349397	0.0086738388477777	0.574955744167158	0.542622152579996	FALSE	FALSE
F2rl3	chr8	72761879	72763873	-0.030413056355163	0.0359512478763931	Neither	Hypomethylated	-0.0472803258583556	0.0168672695031923	0.867790678108699	0.837377621753536	FALSE	FALSE
Glb1l2	chr9	26763043	26806467	-0.00417272316776207	-0.0302490204185985	K27me3 only (Fac. Het)	Hypomethylated	-0.0245645736894688	0.0203918505217066	0.887621524623287	0.883448801455525	TRUE	FALSE
Krt33b	chr11	100023633	100029867	-0.011493442066687	-0.0414889946650955	Neither	Hypomethylated	-0.0313026831604274	0.0198092410937405	0.872657676155564	0.861164234088877	FALSE	FALSE
Lyzl4	chr9	121577842	121642095	-0.00905618975937106	-0.0192569453925815	K27me3 + K27ac (Bivalent)	Hypomethylated	-0.0271495682550139	0.0180933784956426	0.823885606344241	0.81482941658487	TRUE	TRUE
Klhl35	chr7	99466003	99474021	-0.00802965285630197	-0.220927585708304	Neither	Hypomethylated	-0.0262728821637214	0.0182432293074198	0.859947737843608	0.851918084987306	FALSE	FALSE
Wdr25	chr12	108893630	109028451	-0.016552392362957	-0.296822656579661	K27me3 only (Fac. Het)	Hypomethylated	-0.034637722043513	0.018085329680556	0.868740847657381	0.852188455294424	TRUE	FALSE
Dcx	chrX	143855841	143933310	-0.00710911220424992	0.270240694996564	K27me3 only (Fac. Het)	Hypomethylated	-0.0255939221141857	0.018484809909936	0.823642121866541	0.816533009662291	TRUE	FALSE
Fscn1	chr5	142960342	142973184	-0.00243075863793796	-0.0366298150389259	K27me3 only (Fac. Het)	Hypomethylated	-0.0206655998597365	0.0182348412217981	0.779864581359272	0.777433822721334	TRUE	FALSE
Gm14137	chr2	119174508	119177574	-0.072503624062025	-0.101015027383064	Neither	Hypomethylated	-0.0686462702082673	-0.00385735385375774	0.595355486493363	0.522851862431338	FALSE	FALSE
Mpst	chr15	78406415	78414012	-0.0575939759227799	-0.00661837435666386	K27ac only (Active)	Hypomethylated	-0.0609278408708467	0.00333386494806644	0.654792069743994	0.597198093821214	FALSE	TRUE
Lhx6	chr2	36081952	36105407	-0.021326859110401	0.0180568628397963	K27me3 only (Fac. Het)	Hypomethylated	-0.0280672028499221	0.00674034373952098	0.397193086464345	0.375866227353944	TRUE	FALSE
Vsig8	chr1	172555937	172563716	-0.041951940556348	-0.0593582208671345	K27me3 only (Fac. Het)	Hypomethylated	-0.0503283020753842	0.00837636151903681	0.726203495716478	0.68425155516013	TRUE	FALSE
Celf5	chr10	81459226	81482708	-0.040938982463875	-0.00488632138021734	Neither	Hypomethylated	-0.0467376663426103	0.00579868387873531	0.691656928881087	0.650717946417212	FALSE	FALSE
Igdcc4	chr9	65101485	65137939	-0.015206205204769	-0.0106060965518199	Neither	Hypomethylated	-0.0327937152723505	0.0175875100675807	0.817289498167301	0.802083292962532	FALSE	FALSE
Slc2a10	chr2	165503786	165519916	-0.00591485587582907	-0.165794854310878	K27me3 only (Fac. Het)	Hypomethylated	-0.0238069787789141	0.017892122903086	0.76066171895874	0.754746863082911	TRUE	FALSE
Wdr54	chr6	83149360	83156396	-0.00906774185471404	-0.0302446941573418	Neither	Hypomethylated	-0.0251803633902178	0.016112621535504	0.717463975590913	0.708396233736199	FALSE	FALSE
Pnma1	chr12	84146130	84148488	-0.033429709244612	0.0123100114174501	Neither	Hypomethylated	-0.0471454605767689	0.0137157513321577	0.870028187424276	0.836598478179664	FALSE	FALSE
Klk1b26	chr7	44012167	44016967	-0.048570679559523	-0.0321267785145142	Neither	Hypomethylated	-0.0622441015435958	0.0136734219840724	0.734199310251625	0.685628630692102	FALSE	FALSE
Mmp14	chr14	54431611	54445363	-0.012836809197176	0.0227340241464856	K27me3 only (Fac. Het)	Hypomethylated	-0.0316028277703657	0.0187660185731904	0.816050430800237	0.803213621603061	TRUE	FALSE
Fam209	chr2	172472519	172474330	-0.04089849011715	-0.180743436248749	Neither	Hypomethylated	-0.048390866225952	0.00749237610880131	0.630915711364449	0.590017221247299	FALSE	FALSE
Trim56	chr5	137105643	137116208	-0.013587939717537	0.0112793108788807	Neither	Hypomethylated	-0.0314777880924044	0.0178898483748673	0.80392309614857	0.790335156431033	FALSE	FALSE
Csrp1	chr1	135720060	135752231	-0.00622991894152103	-0.0230058861329948	K27me3 only (Fac. Het)	Hypomethylated	-0.0255162831276574	0.019286364186136	0.826632743022199	0.820402824080678	TRUE	FALSE
Pdgfa	chr5	138976013	138997369	-0.0380911468584529	-0.11458987324459	K27me3 only (Fac. Het)	Hypomethylated	-0.0499858965435274	0.011894749685075	0.820734802884619	0.782643656026166	TRUE	FALSE
Foxo6	chr4	120267078	120287348	-0.0193121712926491	-0.276325696192549	K27me3 only (Fac. Het)	Hypomethylated	-0.0358253167586806	0.0165131454660315	0.863323833642557	0.844011662349908	TRUE	FALSE
Tfap2a	chr13	40715301	40738375	-0.03307997130344	0.0240719501558848	K27me3 only (Fac. Het)	Hypomethylated	-0.033301583531862	0.000221612228422305	0.222713959496657	0.189633988193217	TRUE	FALSE
H2ac6	chr13	23681466	23683947	-0.070600895444274	-0.0445288786314667	K27ac only (Active)	Hypomethylated	-0.0764510082525996	0.00585011280832532	0.547279698243644	0.47667880279937	FALSE	TRUE
Prr36	chr8	4209542	4217458	-0.0436163402601389	-0.0166582823308575	K27ac only (Active)	Hypomethylated	-0.0490006087192228	0.00538426845908394	0.713366689040011	0.669750348779872	FALSE	TRUE
Krt77	chr15	101858730	101869704	-0.00402378493002009	0.00275437477335123	K27me3 only (Fac. Het)	Hypomethylated	-0.0223082438146359	0.0182844588846154	0.743309495071472	0.739285710141452	TRUE	FALSE
Cyp26b1	chr6	84571413	84593907	-0.00671351048264901	-0.0300750456709513	K27me3 only (Fac. Het)	Hypomethylated	-0.0172830304355737	0.0105695199529242	0.460682840233062	0.453969329750413	TRUE	FALSE
Fzd2	chr11	102604395	102608057	-0.0914959017873139	-0.0293821361341233	K27me3 only (Fac. Het)	Hypomethylated	-0.0877846206507433	-0.00371128113657104	0.500945662970457	0.409449761183143	TRUE	FALSE
Pla2g2e	chr4	138877941	138882816	-0.058377510939721	-0.011776567858528	K27me3 only (Fac. Het)	Hypomethylated	-0.0682529015058235	0.00987539056610284	0.782736131638297	0.724358620698576	TRUE	FALSE
Pdyn	chr2	129686564	129699843	-0.00435446754812197	-0.0417364013657653	K27me3 only (Fac. Het)	Hypomethylated	-0.0227520303996159	0.018397562851493	0.753021667839582	0.74866720029146	TRUE	FALSE
Krt80	chr15	101347443	101370161	-0.00454486553739397	-0.08466628751339	K27me3 only (Fac. Het)	Hypomethylated	-0.025500420053419	0.0209555545160252	0.866692642821114	0.86214777728372	TRUE	FALSE
Gata2	chr6	88193890	88207031	-0.007115669370478	-0.0343860050255144	K27me3 only (Fac. Het)	Hypomethylated	-0.0116064879673106	0.00449081859683311	0.222607381223265	0.215491711852787	TRUE	FALSE
Fcgr2b	chr1	170958616	170976546	-0.00561456365246404	-0.0442528037619105	Neither	Hypomethylated	-0.0269049131522048	0.0212903494997407	0.866609655515439	0.860995091862975	FALSE	FALSE
Mgat5b	chr11	116918862	116986947	-0.019797354881955	-0.00890033915426912	K27me3 only (Fac. Het)	Hypomethylated	-0.0377166552472332	0.017919300365278	0.855103342929183	0.835305988047228	TRUE	FALSE
C1ql4	chr15	99084085	99087816	-0.066197954837438	-0.0163522388036303	K27me3 only (Fac. Het)	Hypomethylated	-0.073294289643188	0.00709633480574941	0.59790831863219	0.531710363794752	TRUE	FALSE
Ocstamp	chr2	165393759	165400404	-0.011408240500052	0.0185816298851457	Neither	Hypomethylated	-0.0322695883644485	0.020861347864397	0.885996390016109	0.874588149516057	FALSE	FALSE
Lpar2	chr8	69822428	69831101	-0.012916640982379	-0.0185681266009339	Neither	Hypomethylated	-0.0322886030566727	0.0193719620742939	0.842428824856721	0.829512183874342	FALSE	FALSE
Gng8	chr7	16891785	16895435	-0.04235019314947	-0.00803394272278204	Neither	Hypomethylated	-0.0467146500099901	0.00436445686052031	0.498530350768326	0.456180157618856	FALSE	FALSE
Ngf	chr3	102469918	102521012	-0.00630223385879891	-0.0887142505278029	K27me3 only (Fac. Het)	Hypomethylated	-0.0260907731083445	0.0197885392495449	0.80941013134109	0.803107897482291	TRUE	FALSE
Ttc12	chr9	49436962	49486224	-0.011329249321875	-0.084995419677354	Neither	Hypomethylated	-0.0311789757506845	0.01984972642881	0.846503785950169	0.835174536628294	FALSE	FALSE
Ap1s2	chrX	163909016	163933665	-0.022893865328796	-0.238483703987125	K27ac only (Active)	Hypomethylated	-0.0379246264910403	0.0150307611622438	0.744690295268612	0.721796429939816	FALSE	TRUE
Nppc	chr1	86666290	86670570	-0.018185536867492	-0.101008995874806	K27me3 only (Fac. Het)	Hypomethylated	-0.0373329586265964	0.0191474217591041	0.861873742402016	0.843688205534524	TRUE	FALSE
Amtn	chr5	88376107	88385915	-0.005253338853631	0.202285101743555	Neither	Hypomethylated	-0.0264629136685032	0.0212095748148714	0.834631202824997	0.829377863971366	FALSE	FALSE
Afap1	chr5	35893318	36003922	-0.022315757147964	-0.193727040015164	K27me3 only (Fac. Het)	Hypomethylated	-0.0403214733951947	0.0180057162472298	0.87616047174073	0.853844714592766	TRUE	FALSE
Rai2	chrX	161717068	161779495	-0.00836441996025505	0.0760841023539438	K27me3 only (Fac. Het)	Hypomethylated	-0.0278561838503757	0.0194917638901206	0.835111813506342	0.826747393546087	TRUE	FALSE
Ppp1r16b	chr2	158665397	158766333	-0.000151441249933049	-0.0355742381260525	K27me3 only (Fac. Het)	Hypomethylated	-0.0215604834228609	0.021409042172928	0.811805711680161	0.811654270430228	TRUE	FALSE
Cldn13	chr5	134914248	134915525	-0.051169136987226	-0.0426335103241944	Neither	Hypomethylated	-0.0669035381551891	0.0157344011679637	0.851082948412365	0.799913811425139	FALSE	FALSE
Cpa1	chr6	30639217	30645362	-0.00837082579091097	-0.0897567903097418	Neither	Hypomethylated	-0.0317647486580044	0.0233939228670935	0.936326231846072	0.927955406055161	FALSE	FALSE
Ccdc88b	chr19	6844622	6858210	-0.016109529966385	-0.0331116219260276	K27me3 only (Fac. Het)	Hypomethylated	-0.034744852996253	0.0186353230298679	0.860750823864873	0.844641293898488	TRUE	FALSE
Tjp1	chr7	65296164	65527780	-0.016802302610909	-0.214350167963081	K27me3 only (Fac. Het)	Hypomethylated	-0.0377453231011766	0.0209430204902678	0.894602758895277	0.877800456284368	TRUE	FALSE
Cacna2d2	chr9	107399611	107529342	-0.035325100434782	-0.32908974862151	K27ac only (Active)	Hypomethylated	-0.0483180936023346	0.0129929931675524	0.863388431060075	0.828063330625293	FALSE	TRUE
Phox2b	chr5	67094398	67099300	-0.0243403434312033	0.0187771472612173	K27me3 only (Fac. Het)	Hypomethylated	-0.0230764190662894	-0.00126392436491392	0.0780129874354669	0.0536726440042636	TRUE	FALSE
Orm1	chr4	63344559	63348162	-0.019522465874796	-0.134781253692499	K27me3 only (Fac. Het)	Hypomethylated	-0.0405172745307691	0.0209948086559731	0.85435754314179	0.834835077266994	TRUE	FALSE
Ppp2r2b	chr18	42637431	43083126	-0.00827930539641208	-0.084058647104197	K27me3 + K27ac (Bivalent)	Hypomethylated	-0.0305789370082911	0.0222996316118786	0.883964749039245	0.875685443642833	TRUE	TRUE
Fgfr3	chr5	33721673	33737067	-0.0206609405283651	-0.0100929079930603	K27me3 only (Fac. Het)	Hypomethylated	-0.0393177251265605	0.0186567845981961	0.82075322965158	0.800092289123215	TRUE	FALSE
Syt2	chr1	134646676	134762592	-0.038815598178311	-0.033031432455091	K27ac only (Active)	Hypomethylated	-0.0429611033719458	0.00414550519363455	0.725154359325762	0.686338761147451	FALSE	TRUE
Adra2a	chr19	54044150	54048981	-0.027950221216368	-0.00302593319788305	K27me3 only (Fac. Het)	Hypomethylated	-0.0307563051395178	0.00280608392314979	0.333374346236412	0.305424125020044	TRUE	FALSE
Lrrc15	chr16	30269301	30283255	-0.025021816514701	-0.203732696575004	K27me3 only (Fac. Het)	Hypomethylated	-0.0432580121721985	0.0182361956574977	0.832617407525126	0.807595591010425	TRUE	FALSE
Tril	chr6	53815467	53820829	-0.028162014439525	-0.0793783788686229	K27me3 only (Fac. Het)	Hypomethylated	-0.0419116388595817	0.0137496244200572	0.733072290360484	0.704910275920959	TRUE	FALSE
Krt5	chr15	101707069	101712897	-0.014411123764248	-0.0584393111065585	K27me3 only (Fac. Het)	Hypomethylated	-0.0355192573603602	0.0211081335961122	0.866417031106997	0.852005907342749	TRUE	FALSE
Osbpl5	chr7	143688761	143756984	-0.00256678745436301	-0.0720342640641778	K27me3 only (Fac. Het)	Hypomethylated	-0.026519568144042	0.0239527806896792	0.872176416173734	0.869609628719371	TRUE	FALSE
D6Ertd527e	chr6	87104745	87112996	-0.020804434163899	0.0106818144419423	Neither	Hypomethylated	-0.0417797271100432	0.020975292946145	0.852984712221459	0.83218027805756	FALSE	FALSE
Crlf1	chr8	70493157	70504080	-0.072052250638885	-0.0181627168533362	K27me3 only (Fac. Het)	Hypomethylated	-0.0662664106428997	-0.00578583999598536	0.610044761175107	0.537992510536222	TRUE	FALSE
Sstr3	chr15	78537007	78544684	-0.0151626179916989	0.00709873189360577	K27ac only (Active)	Hypomethylated	-0.0343559335851154	0.0191933155934162	0.839835487234204	0.824672869242505	FALSE	TRUE
Cck	chr9	121489823	121495693	-0.026046247792729	0.0232118635161721	K27me3 only (Fac. Het)	Hypomethylated	-0.0381391032364745	0.012092855443745	0.595795122460423	0.569748874667694	TRUE	FALSE
B3galt1	chr2	67565870	68122688	-9.17069931509751e-05	0.0251314199513471	K27ac only (Active)	Hypomethylated	-0.0259806598352583	0.0258889528421071	0.9131008232739	0.913009116280749	FALSE	TRUE
Ly6c2	chr15	75108157	75111969	-0.0430838542493099	0.033762472693002	Neither	Hypomethylated	-0.0615130064149795	0.0184291521656694	0.80681538120541	0.7637315269561	FALSE	FALSE
Notch3	chr17	32120819	32166851	-0.01124267754557	0.00135905969842381	K27me3 only (Fac. Het)	Hypomethylated	-0.0340090665244625	0.0227663889788925	0.861243994154168	0.850001316608598	TRUE	FALSE
Kcna3	chr3	107036168	107038069	-0.080796326074033	-0.0822625281833587	K27me3 only (Fac. Het)	Hypomethylated	-0.0628300308260378	-0.0179662952479946	0.337687839304399	0.256891513230366	TRUE	FALSE
Mapk13	chr17	28769296	28780232	-0.00476313775123105	-0.0654682392682808	K27me3 + K27ac (Bivalent)	Hypomethylated	-0.0292032791743776	0.0244401414231465	0.907984032201387	0.903220894450156	TRUE	TRUE
Cyp11b1	chr15	74834124	74841642	-0.00182322779758792	-0.0979256278497851	Neither	Hypomethylated	-0.0272414563357526	0.0254182285381643	0.888047907296216	0.886224679498628	FALSE	FALSE
Vsir	chr10	60346850	60372683	-0.00853603757965604	-0.014155747934065	K27me3 only (Fac. Het)	Hypomethylated	-0.030413522735302	0.0218774851556464	0.8126576252134	0.804121587633744	TRUE	FALSE
7530416G11Rik	chr15	85492735	85503226	-0.00127211328452304	-0.157180812770145	K27me3 only (Fac. Het)	Hypomethylated	-0.0254754667681767	0.0242033534836532	0.84226068021764	0.840988566933117	TRUE	FALSE
Sostdc1	chr12	36314138	36318451	-0.033375577424184	-0.18505716677662	K27me3 only (Fac. Het)	Hypomethylated	-0.0490379394895658	0.0156623620653816	0.709281452246219	0.675905874822035	TRUE	FALSE
Zfp36l2	chr17	84183930	84187946	-0.159289756636216	-0.0234568467812165	K27me3 only (Fac. Het)	Hypomethylated	-0.15822724171661	-0.00106251491960641	0.556836083319134	0.397546326682918	TRUE	FALSE
Necab2	chr8	119446718	119472639	-0.00912219585688001	-0.0678321346783872	K27me3 only (Fac. Het)	Hypomethylated	-0.0310825499977685	0.0219603541408884	0.812127922382685	0.803005726525805	TRUE	FALSE
Tnrc18	chr5	142724660	142817661	-0.055023193110584	-0.0994229414272862	K27ac only (Active)	Hypomethylated	-0.059695634205645	0.00467244109506049	0.784143878250222	0.729120685139638	FALSE	TRUE
Bpifb5	chr2	154223741	154240901	-0.000806569807025981	-0.0407558957356688	Neither	Hypomethylated	-0.0258212787546633	0.0250147089476369	0.855255905827802	0.854449336020776	FALSE	FALSE
Sox9	chr11	112782223	112787759	-0.089408585838496	0.0047426661961003	K27me3 only (Fac. Het)	Hypomethylated	-0.0869054377181195	-0.00250314812037621	0.346080838013112	0.256672252174616	TRUE	FALSE
Myf5	chr10	107482907	107486133	-0.016448087712325	-0.00708319618095245	K27me3 only (Fac. Het)	Hypomethylated	-0.0394109877667005	0.0229629000543757	0.852611164389429	0.836163076677104	TRUE	FALSE
Klf11	chr12	24651273	24662788	-0.001407402044726	-0.0140889113737693	Neither	Hypomethylated	-0.0267379472578023	0.0253305452130764	0.86572168726066	0.864314285215934	FALSE	FALSE
Snai1	chr2	167538194	167542813	-0.019728619605379	-0.0238642052593696	Neither	Hypomethylated	-0.0381173252541857	0.0183887056488073	0.735505335389183	0.715776715783804	FALSE	FALSE
Isl2	chr9	55538671	55546179	-0.0322872520735075	-0.0113259343733592	K27me3 only (Fac. Het)	Hypomethylated	-0.0283244513756636	-0.00396280069784428	0.122794138779589	0.0905068867060815	TRUE	FALSE
Vipr1	chr9	121642715	121672953	-0.0270998594893881	-0.0281535297386225	K27me3 + K27ac (Bivalent)	Hypomethylated	-0.0451329514510481	0.01803309196166	0.812930805973837	0.785830946484449	TRUE	TRUE
Kbtbd13	chr9	65388683	65391651	-0.00915514512812099	0.023162896031355	K27me3 only (Fac. Het)	Hypomethylated	-0.033211886355858	0.0240567412277368	0.830579713295958	0.821424568167837	TRUE	FALSE
Cplx1	chr5	108518553	108550023	-0.054464524135266	-0.0290193346818307	K27ac only (Active)	Hypomethylated	-0.0624124920506551	0.00794796791538882	0.823641920761461	0.769177396626195	FALSE	TRUE
Gsg1l	chr7	125878419	126082410	-0.000284407638716067	-0.223260967239066	K27me3 + K27ac (Bivalent)	Hypomethylated	-0.0266484480575945	0.0263640404188784	0.874539536287224	0.874255128648508	TRUE	TRUE
Cers4	chr8	4493025	4531679	-0.027679582746347	-0.0535235853866515	K27ac only (Active)	Hypomethylated	-0.0478254884135806	0.0201459056672337	0.85869241121804	0.831012828471693	FALSE	TRUE
Dbn1	chr13	55473428	55488110	-0.023998211007528	-0.625092514776508	K27me3 only (Fac. Het)	Hypomethylated	-0.0437748548728071	0.0197766438652791	0.849665958844281	0.825667747836753	TRUE	FALSE
