gene	chr	start	end	chromatin_state	ratio_ctrl_bap1	ratio_mut_bap1	delta_ratio_bap1	relative_delta_bap1	ratio_wt_tet	ratio_ko_tet	delta_ratio_tet	relative_delta_tet
Cma1	chr14	55941450	55944674	Unmarked	0.124578523953	0.139993049114386	0.0154145251613854	0.123733406627942	0.227786	0	-0.227786	-1
Gstm6	chr3	107938846	107943748	Unmarked	0.2741212035096	0.28953633355478	0.0154151300451801	0.0562347233552849	0.425184	0	-0.425184	-1
Fga	chr3	83026075	83033626	Unmarked	0.0471200749101023	0.0625379722011697	0.0154178972910675	0.327204430818126	0.213733	0	-0.213733	-1
Qpct	chr17	79051905	79090377	Repressed_Promoter	0.11420724799204	0.129654325941321	0.0154470779492814	0.135254795302992	0.299809	0	-0.299809	-1
Hspa1b	chr17	34956435	34959237	Repressed_Promoter	0.316581632653061	0.332032103931795	0.0154504712787336	0.0488040672140498	0.521604	0	-0.521604	-1
Chst8	chr7	34674467	34812710	Repressed_Promoter	0.122541913951445	0.138000286442118	0.0154583724906725	0.126147633835698	0.382535	0	-0.382535	-1
Lce1k	chr3	92806290	92807890	Unmarked	0.0205435834734322	0.0360130055568949	0.0154694220834627	0.753005049166246	0	0	0	0
Grm2	chr9	106643094	106656081	Repressed_Promoter	0.091071188422549	0.106552680084199	0.0154814916616501	0.169993297878354	0.24021	0	-0.24021	-1
Rab3il1	chr19	10001668	10038379	Unmarked	0.122371569286332	0.13785786111271	0.0154862918263787	0.126551387031272	0.274953	0	-0.274953	-1
Tas2r123	chr6	132847141	132848142	Unmarked	0.0111862723070791	0.0266755672240703	0.0154892949169912	1.38466993219797	0	0	0	0
Guca2a	chr4	119637703	119639470	Unmarked	0.0832529173575252	0.098752721221503	0.0154998038639778	0.186177305924485	0.270373	0.324074	0.053701	0.198618205220196
Sh3gl3	chr7	82173839	82307418	Repressed_Promoter	0.119597638899529	0.135108605675208	0.0155109667756789	0.129692918007431	0.305878	0	-0.305878	-1
Rps6ka4	chr19	6829084	6840635	Repressed_Promoter	0.169440990763283	0.184952718342667	0.0155117275793833	0.0915464877153245	0.360038	0	-0.360038	-1
Hmga2	chr10	120361274	120476468	Repressed_Promoter	0.0838952083628317	0.0994075690489917	0.01551236068616	0.184901628935372	0.363744	0	-0.363744	-1
Nes	chr3	87971077	87980450	Repressed_Promoter	0.0822206710155877	0.0977370963285483	0.0155164253129605	0.188716841170256	0.262896	0	-0.262896	-1
D830030K20Rik	chr14	3208487	3234350	Repressed_Promoter	0.110490877030477	0.126012721738843	0.0155218447083659	0.140480781088238	0	0	0	0
Robo4	chr9	37401896	37415114	Repressed_Promoter	0.090796800415672	0.106342768448717	0.0155459680330454	0.171217134985762	0.259935	0	-0.259935	-1
Mcpt9	chr14	56026863	56030494	Unmarked	0.0559838584627199	0.0715382514781493	0.0155543930154294	0.277837102381702	0.167517	0	-0.167517	-1
Sh3pxd2b	chr11	32347819	32428172	Repressed_Promoter	0.143784926484514	0.159341276928692	0.015556350444178	0.108191803025009	0.322224	0	-0.322224	-1
Hoxc5	chr15	102967442	103017428	Repressed_Promoter	0.103266771082016	0.118831098170009	0.0155643270879926	0.150719606364289	0	0	0	0
Olfr884	chr9	38046554	38050136	Unmarked	0.0133377036780225	0.0289078813837592	0.0155701777057367	1.16738068873076	0	0	0	0
Bst2	chr8	71534254	71537455	Repressed_Promoter	0.0456137014478002	0.061221465390703	0.0156077639429029	0.342172712310231	0.394433	0	-0.394433	-1
Rrm2	chr12	24708240	24714145	Repressed_Promoter	0.0773972128286414	0.0930141113449764	0.015616898516335	0.201775980627507	0.226605	0	-0.226605	-1
Ifih1	chr2	62595797	62646254	Repressed_Promoter	0.0859903023508967	0.101619762694355	0.0156294603434582	0.18175840665939	0.310936	0	-0.310936	-1
Pigf	chr17	86997255	87025405	Active_Promoter	0.129296029214052	0.144925642306517	0.0156296130924649	0.120882390491589	0.379951	0	-0.379951	-1
Stra6l	chr4	45848663	45887007	Repressed_Promoter	0.0758884026580953	0.0915225778688414	0.0156341752107461	0.206015341780004	0.252217	0	-0.252217	-1
Trpc7	chr13	56773112	56895992	Repressed_Promoter	0.109608331482684	0.125248555178018	0.0156402236953341	0.142691923905483	0.364305	0	-0.364305	-1
Wif1	chr10	121033959	121100649	Repressed_Promoter	0.103521627171004	0.119167375417807	0.0156457482468034	0.151135068819569	0.264937	0	-0.264937	-1
Gm6337	chr14	6049468	6058266	Unmarked	0.052086145398586	0.0677388199695679	0.0156526745709819	0.300515126454468	0	0	0	0
Krtap1-3	chr11	99590460	99591338	Unmarked	0.0434257247336902	0.0591312519523153	0.0157055272186251	0.361664136060821	0.227809	0.388889	0.16108	0.707083565618566
Nrp1	chr8	128358603	128503362	Repressed_Promoter	0.0891299808775453	0.104845170795976	0.0157151899184306	0.176317662852655	0	0	0	0
Gm49425	chr15	101515919	101517260	Unmarked	0.0307765428487862	0.046493579793989	0.0157170369452028	0.510682340847217	0.20521	0	-0.20521	-1
Igsf9	chr1	172481787	172498877	Repressed_Promoter	0.100979736189692	0.116702392163236	0.0157226559735447	0.155701099713802	0.286779	0	-0.286779	-1
Ak8	chr2	28700163	28813164	Repressed_Promoter	0.125726815109498	0.14145752766028	0.0157307125507822	0.125118198031836	0.3381	0	-0.3381	-1
Cdkn2c	chr4	109660875	109667188	Active_Promoter	0.235311866988694	0.251056396687897	0.0157445296992033	0.0669092039457567	0	0	0	0
Tuba3a	chr6	125278273	125286041	Unmarked	0.0994927483123025	0.11523802562786	0.0157452773155574	0.158255526987091	0.197264	0	-0.197264	-1
Gpr26	chr7	131966459	131994404	Repressed_Promoter	0.094524462266531	0.110275413037111	0.0157509507705796	0.166633592965243	0.446987	0	-0.446987	-1
Il1f10	chr2	24291195	24293819	Unmarked	0.052260970647875	0.0680358682575736	0.0157748976096986	0.301848538481748	0.264067	0	-0.264067	-1
Klhl29	chr12	5077471	5375681	Active_Promoter	0.264589752469269	0.280373220682367	0.0157834682130985	0.0596526058390401	0.442706	0	-0.442706	-1
Rab25	chr3	88542028	88548299	Unmarked	0.281497581422284	0.29728508481237	0.0157875033900867	0.0560839752523605	0.381347	0	-0.381347	-1
Prss50	chr9	110857966	110864628	Repressed_Promoter	0.070373143733888	0.0861680411152807	0.0157948973813927	0.224444959303228	0.330629	0	-0.330629	-1
Dnajb8	chr6	88222267	88254414	Repressed_Promoter	0.104232340551196	0.120028030278089	0.0157956897268934	0.151543078121085	0.29675	0	-0.29675	-1
Rasgrp3	chr17	75435895	75529053	Unmarked	0.0706132177926862	0.0864230910418976	0.0158098732492113	0.223893964096461	0.268645	0	-0.268645	-1
Clec2m	chr6	129322163	129331795	Unmarked	0.0577300299643113	0.0735403916141057	0.0158103616497944	0.273867199784382	0.230205	0	-0.230205	-1
S100a13	chr3	90514434	90524580	Repressed_Promoter	0.0626198468795241	0.0784367876950269	0.0158169408155028	0.252586705392835	0	0	0	0
Akr1b3	chr6	34302433	34317477	Active_Promoter	0.128944545085404	0.144768609054743	0.0158240639693388	0.122719917766649	0.353396	0	-0.353396	-1
Asap3	chr4	136206364	136245215	Repressed_Promoter	0.122888276018737	0.138719438149735	0.0158311621309985	0.128825650777172	0.307159	0	-0.307159	-1
Aipl1	chr11	72027962	72037508	Unmarked	0.126127930346316	0.141992232180882	0.0158643018345659	0.125779450998732	0.337583	0	-0.337583	-1
Slc25a5	chrX	36795650	36798806	Unmarked	0.206689169208685	0.222554633024248	0.0158654638155626	0.0767600154197917	0.262378	0.698823	0.436445	1.6634207136269
Lrrc18	chr14	32991381	33015290	Unmarked	0.103996708011867	0.11987845295959	0.015881744947723	0.152713920001302	0.271836	0	-0.271836	-1
Cldnd2	chr7	43440781	43443333	Unmarked	0.0991063250916371	0.114989326012609	0.0158830009209723	0.160262232569781	0.316638	0	-0.316638	-1
Slc13a4	chr6	35267956	35308130	Unmarked	0.106296237342497	0.122186924122921	0.0158906867804241	0.149494348790755	0.268052	0	-0.268052	-1
Vill	chr9	119052777	119071524	Repressed_Promoter	0.135391763282387	0.15128764534213	0.0158958820597421	0.117406566502779	0.31797	0	-0.31797	-1
D430041D05Rik	chr2	104143072	104411012	Active_Promoter	0.412358822711752	0.42827623742508	0.015917414713328	0.0386008831062519	0.534374	0	-0.534374	-1
Spesp1	chr9	62270728	62282207	Unmarked	0.0931597760832473	0.109080441816605	0.0159206657333575	0.170896350364033	0.268109	0	-0.268109	-1
Olfr558	chr7	102702214	102712063	Unmarked	0.042369242717395	0.0582963131228306	0.0159270704054356	0.375911141760781	0.226861	0	-0.226861	-1
Sh3rf1	chr8	61223871	61396070	Repressed_Promoter	0.0993758724415237	0.115306403435087	0.0159305309935636	0.160305822753281	0.392224	0	-0.392224	-1
4933402J07Rik	chr8	87563852	87589423	Unmarked	0.104904129999694	0.120840482590114	0.0159363525904191	0.151913490826963	0.271498	0	-0.271498	-1
Rem1	chr2	152626950	152635197	Repressed_Promoter	0.100987631896895	0.116931370051704	0.0159437381548094	0.157878126809503	0.354241	0.454332	0.100092	0.282553402909319
Srpx	chrX	10037976	10117708	Repressed_Promoter	0.0863059339281364	0.102250415011419	0.0159444810832827	0.18474374075552	0	0	0	0
Ccdc65	chr15	98708206	98723335	Repressed_Promoter	0.137356528510518	0.153347339211697	0.0159908107011791	0.116418279309925	0.224909	0	-0.224909	-1
Tmem47	chrX	81070697	81097871	Active_Promoter	0.167664025551215	0.183657954560336	0.0159939290091213	0.0953927293379686	0	0	0	0
Cacna1g	chr11	94408390	94474197	Unmarked	0.254252788365582	0.270254346571303	0.0160015582057215	0.0629356252436192	0	0	0	0
Smoc2	chr17	14279505	14404789	Repressed_Promoter	0.137111746143904	0.153123545224186	0.0160117990802828	0.116779193107772	0.304028	0	-0.304028	-1
Rac3	chr11	120721469	120723968	Unmarked	0.206362987336514	0.222375958974283	0.0160129716377691	0.0775961418491045	0.506201	0	-0.506201	-1
Sdc4	chr2	164424246	164443886	Repressed_Promoter	0.0994926803849325	0.11551951989017	0.0160268395052378	0.161085613969095	0.358875	0	-0.358875	-1
Klk1b9	chr7	43976060	43980375	Unmarked	0.0663530871831581	0.0823865073742487	0.0160334201910907	0.241637893152323	0	0	0	0
Parm1	chr5	91517614	91626893	Repressed_Promoter	0.0942838745456495	0.110328616401851	0.0160447418562019	0.170174825053817	0.275713	0	-0.275713	-1
Slc6a2	chr8	92960078	93001666	Repressed_Promoter	0.0937811627180711	0.109835404085451	0.0160542413673796	0.171188337850348	0.249673	0	-0.249673	-1
Cer1	chr4	82881750	82885147	Unmarked	0.169282631473177	0.185347775036863	0.0160651435636859	0.0949013104526996	0.284288	0	-0.284288	-1
Crygf	chr1	65926519	65928306	Unmarked	0.293076408302002	0.309185725482798	0.0161093171807957	0.0549662706532004	0.185736	0	-0.185736	-1
B3gat1	chr9	26733727	26763100	Repressed_Promoter	0.141162536735947	0.157273354000813	0.0161108172648657	0.114129553331859	0.442402	0	-0.442402	-1
Ly6m	chr15	74876986	74897020	Unmarked	0.120906656033502	0.137025972516029	0.0161193164825267	0.133320339932817	0.244163	0	-0.244163	-1
Fam222a	chr5	114568015	114613219	Active_Promoter	0.239902498915785	0.25602970036857	0.0161272014527855	0.0672239827666271	0	0	0	0
Lingo4	chr3	94398516	94404500	Unmarked	0.238890614355855	0.255028738824211	0.016138124468356	0.0675544516969445	0.482754	0	-0.482754	-1
Cspg4	chr9	56865032	56899869	Repressed_Promoter	0.148635609288133	0.16478481596165	0.0161492066735168	0.108649648296669	0.270834	0	-0.270834	-1
Olfr1121	chr2	87369894	87373468	Unmarked	0.257285507949444	0.273454771088169	0.0161692631387252	0.0628456039657796	0	0	0	0
Plpp4	chr7	129257030	129391411	Repressed_Promoter	0.0871839858117685	0.103355154903053	0.0161711690912844	0.185483250630433	0.30082	0	-0.30082	-1
Aard	chr15	52040106	52045721	Unmarked	0.0913824362960045	0.107554886198352	0.0161724499023479	0.176975473163819	0.165787	0	-0.165787	-1
Myl3	chr9	110741860	110769797	Repressed_Promoter	0.0911715251209247	0.107344865519907	0.0161733403989823	0.177394645724429	0.281008	0	-0.281008	-1
Opalin	chr19	41061709	41077112	Unmarked	0.0659431658369967	0.0821175685591764	0.0161744027221797	0.245277922539552	0.263502	0	-0.263502	-1
Krtap6-5	chr16	89047288	89047882	Unmarked	0.00928761439730174	0.025470585797076	0.0161829713997743	1.61829713997743	0.07724	0	-0.07724	-1
Rnf31	chr14	55591707	55603692	Active_Promoter	0.164865344572675	0.18105035486933	0.0161850102966554	0.0981710882818118	0.270476	0	-0.270476	-1
Adgrd1	chr5	129096749	129204598	Repressed_Promoter	0.0969010862368331	0.113092385740558	0.0161912995037251	0.167091001066308	0.332686	0	-0.332686	-1
Trhr2	chr8	122356966	122360745	Unmarked	0.126838943288483	0.14303645308089	0.0161975097924069	0.127701393377011	0.318737	0	-0.318737	-1
6430628N08Rik	chr4	115890664	115899226	Repressed_Promoter	0.0749151954401306	0.0911242273078202	0.0162090318676895	0.216365074835093	0.361748	0	-0.361748	-1
Htra3	chr5	35652022	35679781	Repressed_Promoter	0.111159881629892	0.127373868579761	0.0162139869498682	0.145861858722132	0.27534	0	-0.27534	-1
Klf1	chr8	84901927	84905294	Unmarked	0.219593781975984	0.235811704842703	0.0162179228667191	0.0738541989704097	0.35881	0	-0.35881	-1
S1pr5	chr9	21242911	21248442	Active_Promoter	0.258156444619361	0.274375014311692	0.016218569692331	0.0628245780044131	0.315063	0	-0.315063	-1
Pyy	chr11	102106675	102107831	Repressed_Promoter	0.150576104134801	0.16679542790847	0.0162193237736691	0.107715124301191	0.555448	0.149685	-0.405763	-0.730514827670637
Ngef	chr1	87476833	87573869	Repressed_Promoter	0.12855535834352	0.144775461273923	0.0162201029304035	0.126172126462911	0.291386	0	-0.291386	-1
Htr1b	chr9	81628290	81633827	Repressed_Promoter	0.0851900784460007	0.101420337796708	0.0162302593507077	0.190518187643125	0	0	0	0
Klf3	chr5	64803387	64832900	Active_Promoter	0.203216768007748	0.219457736471636	0.0162409684638881	0.0799194309756412	0.301072	0	-0.301072	-1
Sox13	chr1	133382302	133424376	Repressed_Promoter	0.0928377845675044	0.109078975774996	0.0162411912074918	0.174941606837704	0.284756	0	-0.284756	-1
Maged1	chrX	94535473	94542142	Bivalent_Promoter	0.182907745582887	0.199155518419659	0.0162477728367725	0.0888304253326965	0.391901	0.498043	0.106142	0.270838808780789
Cartpt	chr13	99898488	99901090	Repressed_Promoter	0.093922946883998	0.110174248239294	0.0162513013552956	0.173028018119653	0	0	0	0
Sema6c	chr3	95160456	95174023	Active_Promoter	0.190461946233308	0.206723178918221	0.0162612326849129	0.0853778563461363	0.430796	0.388906	-0.04189	-0.0972386001727035
A730049H05Rik	chr6	92816477	92847173	Polycomb	0.128419276493522	0.144683193952818	0.0162639174592959	0.126647010506373	0.274329	0	-0.274329	-1
Haus7	chrX	73437314	73459043	Unmarked	0.110682045962227	0.12695593008667	0.0162738841244427	0.147032736727658	0	0	0	0
Fgfbp1	chr5	43978857	43981778	Unmarked	0.0580442040572021	0.0743446128785321	0.01630040882133	0.280827501834052	0.239315	0	-0.239315	-1
Dhh	chr15	98891151	98898539	Repressed_Promoter	0.241220226020855	0.257522775784644	0.0163025497637891	0.0675836766788356	0.360362	0	-0.360362	-1
Vmn1r27	chr6	58213090	58218820	Unmarked	0.033055760727555	0.0493615980380437	0.0163058373104887	0.493282772854061	0	0	0	0
Sh3rf2	chr18	42053666	42158959	Repressed_Promoter	0.0911652600033211	0.107473297344085	0.0163080373407635	0.17888433971635	0.290156	0	-0.290156	-1
Sox6	chr7	115470871	116038795	Repressed_Promoter	0.0911187499131094	0.107433519260968	0.0163147693478582	0.179049530018969	0.263717	0	-0.263717	-1
Ltbp4	chr7	27305135	27337691	Bivalent_Promoter	0.155632912456622	0.171961553089486	0.0163286406328644	0.104917657679994	0.312644	0	-0.312644	-1
Dipk1c	chr18	84719235	84740435	Repressed_Promoter	0.0948414787115572	0.111171976947625	0.0163304982360683	0.172187300935432	0.34109	0	-0.34109	-1
4930449I24Rik	chr5	146502398	146505182	Unmarked	0.0631143440808275	0.0794699439610356	0.0163555998802081	0.259142356914337	0.168005	0	-0.168005	-1
Whrn	chr4	63414909	63495990	Repressed_Promoter	0.163782257251557	0.180138990412129	0.0163567331605717	0.0998687735476072	0.327795	0	-0.327795	-1
Sncg	chr14	34370273	34374788	Repressed_Promoter	0.0632868083177026	0.0796447296661276	0.0163579213484251	0.258472844234893	0.260477	0.277273	0.016797	0.0644855399900951
Pcdh7	chr5	57717966	58133229	Bivalent_Promoter	0.111595124292862	0.127955934030042	0.0163608097371801	0.146608642992717	0	0	0	0
4930583I09Rik	chr17	64832522	64836070	Unmarked	0.287262950875142	0.30362451741182	0.0163615665366781	0.0569567585615648	0.311775	0	-0.311775	-1
Trmt61a	chr12	111678104	111683901	Unmarked	0.185027601051003	0.20139416088743	0.0163665598364273	0.0884546940211144	0.380584	0.390377	0.009792	0.0257288798267925
Tcf20	chr15	82808435	82987871	Repressed_Promoter	0.217032448457794	0.233420566222581	0.0163881177647867	0.0755099888576047	0.455115	0	-0.455115	-1
Ccdc24	chr4	117866523	117872556	Unmarked	0.201363917486711	0.217768291312335	0.0164043738256241	0.0814663025549585	0.524294	0	-0.524294	-1
Olfr957	chr9	39510233	39515808	Unmarked	0.0350102189973839	0.0514173743590279	0.0164071553616439	0.468639038301072	0	0	0	0
Nae1	chr8	104511027	104534636	Active_Promoter	0.274028150821674	0.290436019724954	0.0164078689032805	0.0598765814901917	0.391718	0	-0.391718	-1
Abhd16b	chr2	181493205	181494979	Unmarked	0.233093832689492	0.249506662331375	0.0164128296418832	0.0704129725463264	0.302027	0	-0.302027	-1
Gm10406	chr14	7006114	7027448	Unmarked	0.050362410025923	0.0667777210191204	0.0164153109931974	0.325943714463783	0	0	0	0
Fli1	chr9	32422203	32542860	Repressed_Promoter	0.104053811310603	0.120474862471392	0.0164210511607896	0.157813067622986	0.25416	0	-0.25416	-1
Zbtb7c	chr18	75820177	76148563	Repressed_Promoter	0.117514793932555	0.133939042962717	0.0164242490301615	0.139763245805356	0.315889	0	-0.315889	-1
Lmcd1	chr6	112273757	112330424	Repressed_Promoter	0.0931326275509312	0.109581746586277	0.0164491190353461	0.17662036890724	0.299788	0	-0.299788	-1
Krtap1-5	chr11	99579975	99581015	Unmarked	0.0480405837387074	0.0644985739823289	0.0164579902436215	0.342585142868714	0.110993	0	-0.110993	-1
Rab20	chr8	11453517	11478709	Repressed_Promoter	0.0985915806015162	0.115067790710993	0.0164762101094767	0.167115792331899	0.329837	0	-0.329837	-1
Syt15	chr14	34219594	34230419	Repressed_Promoter	0.194884560559418	0.211360893209551	0.016476332650133	0.0845440634334374	0.338503	0	-0.338503	-1
Vmn1r1	chr1	182154703	182164485	Unmarked	0.0819291509810564	0.0984399626562231	0.0165108116751667	0.201525482413266	0.271506	0	-0.271506	-1
Pde8a	chr7	81213595	81334532	Repressed_Promoter	0.10380863311899	0.120328740103142	0.0165201069841514	0.159140010688854	0.303518	0	-0.303518	-1
Tbxa2r	chr10	81328730	81335171	Repressed_Promoter	0.109636377530263	0.126157585116294	0.0165212075860312	0.15069092903467	0.285424	0	-0.285424	-1
Cers3	chr7	66743503	66823690	Repressed_Promoter	0.106502307439421	0.123026584874303	0.0165242774348827	0.155154173014343	0.266454	0	-0.266454	-1
A530016L24Rik	chr12	112489447	112499926	Repressed_Promoter	0.1162547033246	0.132783895657592	0.0165291923329924	0.142180848260741	0.309722	0	-0.309722	-1
Col4a2	chr8	11312804	11449286	Repressed_Promoter	0.119729346196571	0.136278129956717	0.0165487837601464	0.138218275517655	0.352006	0	-0.352006	-1
Samd1	chr8	83997500	84000408	Unmarked	0.315768184203239	0.332328386431586	0.0165602022283474	0.0524441760025092	0.419827	0	-0.419827	-1
Gm12728	chr4	105789868	105794710	Unmarked	0.0948810987023616	0.111451682936903	0.0165705842345416	0.174645787845721	0.259959	0	-0.259959	-1
Cmtm3	chr8	104339409	104347671	Repressed_Promoter	0.189951977817731	0.206526576400998	0.0165745985832671	0.0872567833917018	0.435213	0	-0.435213	-1
Has2	chr15	56665626	56694538	Repressed_Promoter	0.0781357418010988	0.0947120795113228	0.016576337710224	0.212147953396545	0	0	0	0
Msx2	chr13	53466883	53473073	Repressed_Promoter	0.0980815955575276	0.11466847080602	0.0165868752484923	0.169113024255031	0.344909	0	-0.344909	-1
Lmx1b	chr2	33560964	33640607	Repressed_Promoter	0.122895867748293	0.139485651398726	0.0165897836504331	0.134990573356064	0.37662	0	-0.37662	-1
Myrip	chr9	120301512	120474840	Active_Promoter	0.120845596296651	0.137439764542294	0.0165941682456432	0.137317111704327	0.281659	0	-0.281659	-1
Mageb2	chrX	91331689	91333359	Unmarked	0	0.0166124917709019	0.0166124917709019	1.66124917709019	0	0	0	0
Fbxl7	chr15	26540458	26895579	Repressed_Promoter	0.0830307768475421	0.0996507981919411	0.0166200213443989	0.200166998014675	0.328354	0	-0.328354	-1
Cbln4	chr2	172036232	172043465	Repressed_Promoter	0.110806599541832	0.127429465781879	0.0166228662400475	0.150016933186114	0.341872	0	-0.341872	-1
Laptm5	chr4	130913124	130936140	Repressed_Promoter	0.143551199828167	0.160210223398723	0.0166590235705558	0.116049350966742	0.307782	0	-0.307782	-1
Inhbb	chr1	119415464	119422247	Repressed_Promoter	0.20978713202613	0.226447970023469	0.0166608379973396	0.0794178262338055	0.540463	0	-0.540463	-1
Mettl7a2	chr15	100353199	100361839	Unmarked	0.0661795188936899	0.0828446881534677	0.0166651692597778	0.251817624823604	0.251279	0	-0.251279	-1
Lrrc75a	chr11	62604883	62648522	Unmarked	0.185121276084115	0.201796864360168	0.0166755882760533	0.0900792638684939	0.383254	0	-0.383254	-1
Kcna7	chr7	45405652	45409762	Repressed_Promoter	0.130260891155627	0.146949719232912	0.0166888280772846	0.128118485366002	0.232213	0	-0.232213	-1
Gm3029	chr14	3931755	3940184	Unmarked	0.0307563926225983	0.0474563457495292	0.0166999531269309	0.542975027398388	0	0	0	0
Tmprss2	chr16	97564681	97611194	Repressed_Promoter	0.0779118773499501	0.0946206426881637	0.0167087653382137	0.214457229199656	0.252275	0	-0.252275	-1
Smim23	chr11	32818528	32824604	Unmarked	0.107862537644839	0.124594921938702	0.016732384293863	0.155126929694145	0.318427	0	-0.318427	-1
Pdgfra	chr5	75152291	75198214	Repressed_Promoter	0.138945289527564	0.15570242648925	0.0167571369616858	0.120602411342354	0.273054	0	-0.273054	-1
Gas2l3	chr10	89408822	89443966	Repressed_Promoter	0.104717577483115	0.121500380067619	0.0167828025845036	0.160267292157419	0.302676	0	-0.302676	-1
Cdx2	chr5	147300804	147307269	Repressed_Promoter	0.12244772681302	0.139234279710603	0.0167865528975834	0.137091584584635	0	0	0	0
Rhoq	chr17	86963081	87000068	Unmarked	0.147736705889529	0.164546185471013	0.0168094795814842	0.113779980948361	0.493882	0	-0.493882	-1
Myrf	chr19	10208271	10240747	Repressed_Promoter	0.0760201559301934	0.0928476198737752	0.0168274639435818	0.221355293707025	0.283263	0	-0.283263	-1
Muc1	chr3	89229056	89233380	Unmarked	0.233921186027913	0.250749131345289	0.0168279453173758	0.071938525975872	0.439335	0.470796	0.031461	0.0716105022363345
Ctns	chr11	73183595	73199041	Active_Promoter	0.185663635418489	0.202501939408554	0.0168383039900645	0.0906925255024264	0.247777	0	-0.247777	-1
Mdga2	chr12	66466059	67222548	Repressed_Promoter	0.0715252355312354	0.0883703571953882	0.0168451216641528	0.235512984180198	0	0	0	0
Krt33a	chr11	100011194	100016211	Unmarked	0.0618790602836539	0.0787303276090558	0.0168512673254019	0.272325844124904	0.257686	0	-0.257686	-1
Fosl2	chr5	32135800	32157841	Active_Promoter	0.193649076392401	0.210510092269076	0.016861015876675	0.0870699524665362	0.352477	0	-0.352477	-1
Scube1	chr15	83604998	83725020	Repressed_Promoter	0.126248932804782	0.143113350252198	0.0168644174474162	0.13358067329958	0.289757	0	-0.289757	-1
Klhl40	chr9	121777606	121783817	Repressed_Promoter	0.112840573981698	0.12971047354344	0.0168698995617423	0.149502071519757	0.336142	0.380619	0.044477	0.132316104503454
Gpa33	chr1	166130237	166166509	Repressed_Promoter	0.0953287160891121	0.112208015158736	0.0168792990696239	0.177064160329668	0.287421	0	-0.287421	-1
Ankrd1	chr19	36111960	36120098	Repressed_Promoter	0.085270950380045	0.10215480080272	0.0168838504226754	0.198002371820949	0.202331	0	-0.202331	-1
Cd2	chr3	101275898	101287938	Repressed_Promoter	0.116363709197629	0.133265383347106	0.0169016741494779	0.145248671308445	0.331841	0	-0.331841	-1
Ntsr2	chr12	16653381	16660226	Repressed_Promoter	0.125198060090797	0.142104005081546	0.0169059449907484	0.135033601786543	0.297431	0	-0.297431	-1
Ptges	chr2	30889470	30929862	Repressed_Promoter	0.127952212858835	0.144861422465638	0.0169092096068036	0.132152537490375	0.325884	0	-0.325884	-1
Hhatl	chr9	121784015	121792506	Repressed_Promoter	0.132478726751625	0.149391859295955	0.01691313254433	0.127666780614817	0.351598	0.366873	0.015275	0.0434445019596243
Htr1a	chr13	105443638	105448121	Repressed_Promoter	0.131206040421216	0.148120487011725	0.0169144465905084	0.128915151590638	0	0	0	0
Mc4r	chr18	66857703	66860505	Repressed_Promoter	0.0984428863862546	0.115357853374727	0.0169149669884724	0.17182518320424	0.259251	0	-0.259251	-1
Snapc2	chr8	4253079	4256219	Unmarked	0.133231807037137	0.15015335430378	0.0169215472666431	0.127008314628101	0	0	0	0
Zfp474	chr18	52615914	52639829	Unmarked	0.119689790192963	0.136615742324208	0.016925952131245	0.1414151708676	0.275987	0	-0.275987	-1
Olfr94	chr17	37196424	37200993	Repressed_Promoter	0.0829870665003926	0.0999187936667384	0.0169317271663458	0.204028505649922	0.456207	0	-0.456207	-1
1700049E17Rik2	chr14	41573210	41581304	Unmarked	0	0.0169445016121287	0.0169445016121287	1.69445016121287	0	0	0	0
Gm7358	chr17	14057224	14059530	Unmarked	0.141809662515977	0.15876249819159	0.016952835675613	0.11954640730989	0.15078	0	-0.15078	-1
Plekhg5	chr4	152072497	152115399	Repressed_Promoter	0.102041867771593	0.119012786771421	0.0169709189998279	0.16631329247927	0.330317	0	-0.330317	-1
Kctd14	chr7	97451322	97459556	Repressed_Promoter	0.043488041057212	0.060471561539907	0.016983520482695	0.390533122895828	0.154697	0	-0.154697	-1
Fam163b	chr2	27110379	27142490	Repressed_Promoter	0.177453257980925	0.194440889775162	0.0169876317942369	0.0957301769915262	0.32654	0	-0.32654	-1
2310079G19Rik	chr16	88626785	88627665	Unmarked	0.0707035333910068	0.0877216274600979	0.0170180940690911	0.240696514769313	0.294616	0.3	0.005384	0.0182746354576805
Traf1	chr2	34941749	34961771	Unmarked	0.113664191000899	0.130714377952863	0.0170501869519639	0.150004911853277	0.304812	0	-0.304812	-1
Lgr5	chr10	115450310	115587779	Bivalent_Promoter	0.154936488960969	0.171989146843296	0.0170526578823279	0.110062245483204	0.289598	0	-0.289598	-1
Mt4	chr8	94137196	94139030	Unmarked	0.0820905729093084	0.0991493098806894	0.017058736971381	0.207803848442221	0.304962	0	-0.304962	-1
Ccl17	chr8	94810452	94812035	Unmarked	0.0758115101688139	0.0928826997689289	0.017071189600115	0.225179389806397	0.35952	0	-0.35952	-1
Rerg	chr6	137054824	137170496	Repressed_Promoter	0.115851902423358	0.132934538422265	0.0170826359989067	0.147452356340956	0.309816	0	-0.309816	-1
Agr2	chr12	35992906	36004086	Unmarked	0.123130492707804	0.140222111807825	0.0170916191000205	0.13880898812433	0.468556	0	-0.468556	-1
Tmem132b	chr5	125531773	125792582	Repressed_Promoter	0.0868500305891042	0.10395636320034	0.0171063326112362	0.196964036687194	0.316144	0	-0.316144	-1
