gene	chromatin_state	mc_diff	hmc_diff	delta_ratio	mc_sig	hmc_sig	atac_fold	atac_fdr	atac_concordant	k27ac_fold	k27ac_fdr	k27ac_concordant	k27me3_fold	k27me3_fdr	k27me3_concordant	k119ub_fold	k119ub_fdr	k119ub_concordant	n_concordant	dmr_group
Chat	Repressed_Promoter	-0.00574790711590101	0.0159782229522162	0.0175658681462977	FALSE	TRUE	0.174356792080621	0.382662223085589	FALSE	NA	NA	FALSE	NA	NA	FALSE	0.0970729878656039	0.464025028075266	FALSE	0	Non-DMR
Slc13a2	Other	-0.0266993886062641	0.0113877245009883	0.01756790829727	TRUE	TRUE	-0.020166665064693	0.93226782985296	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hypo
Asap1	Bivalent_Promoter	-0.0167834446712587	0.0152239438142839	0.0175708913746642	TRUE	TRUE	0.541686341448809	0.0306934236651734	FALSE	0.235679282549425	0.179229371560855	FALSE	-0.297139258487009	0.16351792754971	FALSE	-0.126798032369296	0.346252788582842	FALSE	0	mC Hypo
Ephx3	Repressed_Promoter	-0.0491499019663078	0.0121337776440301	0.0176051012926687	TRUE	FALSE	0.0962203981801601	0.630935175466413	FALSE	0.772395096565046	0.0290268501182427	FALSE	-0.156425875194555	0.548577357644436	FALSE	-0.439812787718887	0.0563874049637008	FALSE	0	mC Hypo
Odf3l1	Repressed_Promoter	-0.020175530737661	0.0145062955996329	0.0176305523273884	TRUE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hypo
Uox	Other	-0.00473114408371211	0.016855404808862	0.0176324279663652	FALSE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0.45641841323503	3.66147594995671e-06	TRUE	1	Non-DMR
Chrnb4	Repressed_Promoter	-0.0259859059065326	0.0122407209745507	0.0176581061767944	TRUE	TRUE	-0.0687269565386587	0.748650093991413	FALSE	-0.440299313514695	0.0223137494630917	TRUE	0.526128655280851	0.0124851152087029	TRUE	0.0224890625605121	0.903252142180894	FALSE	2	mC Hypo
Olfm4	Polycomb	-0.00440931498132979	0.0161808460059926	0.0177025944679283	FALSE	TRUE	0.179109583483199	0.317687758309955	FALSE	NA	NA	FALSE	-0.304907966957115	0.176456936551764	FALSE	0.456829192948475	5.10202080325293e-06	TRUE	1	Non-DMR
Lrat	Repressed_Promoter	-0.0121196211561955	0.0138265686236862	0.0177042964881953	FALSE	TRUE	0.942173498036518	0.000190291407745126	FALSE	NA	NA	FALSE	-0.247676747294316	0.214987937348361	FALSE	0.00434991423054388	0.969631332700267	FALSE	0	Non-DMR
Ung	Other	-0.0252582800496369	0.0114735324882401	0.0177046580999002	TRUE	TRUE	0.32029148430749	0.102707497049005	FALSE	0.441840206789552	0.0448128816017895	FALSE	NA	NA	FALSE	-0.0804088368319863	0.795146385031453	FALSE	0	mC Hypo
Mad1l1	Other	-0.0281459971191079	0.0130622367522673	0.0177377896827059	TRUE	TRUE	0.139759930257879	0.448057518772945	FALSE	0.528798846980511	0.0852138328319994	FALSE	NA	NA	FALSE	-0.0717380144095919	0.73897352040599	FALSE	0	mC Hypo
Pla2g7	Repressed_Promoter	-0.022758435555216	0.0131960958555133	0.0177383762706108	TRUE	TRUE	0.155505127545637	0.411391578795347	FALSE	NA	NA	FALSE	-0.313975181651179	0.185190488601136	FALSE	NA	NA	FALSE	0	mC Hypo
Defa43	Other	0.0951007326007327	0.0157407407407407	0.0177545691906005	FALSE	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Olfr691	Other	-0.0204233294051355	0.0148479133081437	0.0177570431726813	TRUE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hypo
Lzts3	Active_Promoter	-0.0131640953437346	0.0101812201485643	0.0177709416915205	FALSE	FALSE	0.0291689586493604	0.88104578184914	FALSE	0.105689333706884	0.445606644522293	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Igfbp4	Repressed_Promoter	-0.0222930200321539	0.0142983172459147	0.0177750510263705	TRUE	TRUE	0.265612907908485	0.216427609402367	FALSE	NA	NA	FALSE	NA	NA	FALSE	-0.374711715132237	0.0920181896595201	FALSE	0	mC Hypo
Olfm2	Repressed_Promoter	-0.00786011683871202	0.0144060576630615	0.0177808473598348	TRUE	TRUE	0.200866384632014	0.291665277288843	FALSE	NA	NA	FALSE	-0.0451626812481915	0.869217447761933	FALSE	-0.326177191464805	0.0282606706265365	FALSE	0	mC Hypo
Tekt4	Repressed_Promoter	-0.0457221495937875	0.00671763727864254	0.0178066734570312	TRUE	FALSE	0.139890479867531	0.506982139712357	FALSE	NA	NA	FALSE	-0.0444748175308583	0.888815295639007	FALSE	-0.429999312123035	0.0254703783228507	FALSE	0	mC Hypo
Oacyl	Other	-0.0113648574807564	0.0156301774696204	0.0178569652955381	TRUE	TRUE	0.117141565986796	0.631834904700615	FALSE	0.0777267536535897	0.662992596905591	FALSE	NA	NA	FALSE	0.33695780664942	0.00919670772658026	TRUE	1	mC Hypo
Ccl2	Other	-0.0381918505250486	0.0119844346072111	0.0178821585212358	FALSE	FALSE	0.111873304525455	0.548909081792207	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Kcne1	Repressed_Promoter	-0.0370534708267796	0.00926691719494885	0.0178902139495127	TRUE	FALSE	0.409333098636031	0.0588119904767092	FALSE	NA	NA	FALSE	0.724344935316432	0.000151000362286031	TRUE	0.19839916240984	0.183491454287574	FALSE	1	mC Hypo
Olfml1	Other	-0.0103135653605154	0.0155998035969395	0.017901807097511	FALSE	TRUE	0.174673480982165	0.412133651509867	FALSE	-0.542477955541032	0.00282841088170742	TRUE	NA	NA	FALSE	0.154098251630961	0.359707796580109	FALSE	1	Non-DMR
Ehf	Other	-0.00818963371720749	0.0162006725072776	0.0179159772550017	FALSE	TRUE	0.168155159121968	0.484181302685392	FALSE	NA	NA	FALSE	NA	NA	FALSE	0.713727343602608	6.41083149050041e-07	TRUE	1	Non-DMR
Trank1	Repressed_Promoter	-0.0257858349474227	0.0131066132026013	0.0179166025425834	TRUE	TRUE	0.686197849655298	0.00066711128351117	FALSE	1.09244493327027	2.04933827519243e-07	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hypo
Insyn2a	Repressed_Promoter	-0.017935679287607	0.0156901847065893	0.0179186143610255	TRUE	TRUE	0.880431012487934	0.000214731159669467	FALSE	NA	NA	FALSE	-0.0670885867659324	0.779217804771153	FALSE	-0.139911147035071	0.37860433061831	FALSE	0	mC Hypo
Thbs1	Repressed_Promoter	-0.0178093205829822	0.0139693754295193	0.0179189836034502	TRUE	TRUE	0.139032028787028	0.465849581556049	FALSE	NA	NA	FALSE	-0.308243725271142	0.0791725866323261	FALSE	-0.406387929942938	2.44767322753419e-05	FALSE	0	mC Hypo
Sema3b	Other	-0.0200906114607486	0.0136746129606267	0.0179341305159347	TRUE	TRUE	0.0808568333025272	0.672935618641425	FALSE	-0.179912488436428	0.245564026808576	FALSE	0.399599130006972	0.164840558042112	FALSE	-0.284585058442268	0.111264182768248	FALSE	0	mC Hypo
Mst1r	Repressed_Promoter	-0.0327799796745587	0.0109396989916195	0.0179346099728238	TRUE	TRUE	0.158908518323136	0.393963736510862	FALSE	0.17161577097944	0.347408518030237	FALSE	0.160187639694632	0.530662283704712	FALSE	-0.103016825477134	0.602918395745047	FALSE	0	mC Hypo
Olfr1373	Other	-0.0227710952456114	0.0163352737132743	0.0179437933405637	FALSE	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Angptl8	Other	-0.032690467883643	0.0145613353114354	0.0179555320754743	FALSE	FALSE	0.262738786402631	0.267438318963336	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Jcad	Repressed_Promoter	-0.0179785684040595	0.0157116746051885	0.0179760958252683	TRUE	TRUE	1.15593480443782	4.07473611933272e-11	FALSE	NA	NA	FALSE	-1.18727571368493	1.49131610665794e-12	FALSE	0.278329566706146	0.00870343710021072	TRUE	1	mC Hypo
Fev	Repressed_Promoter	-0.123218626573838	-0.0146747207826944	0.0179857955161941	TRUE	FALSE	0.0106209104115173	0.9628154518195	FALSE	NA	NA	FALSE	-0.106304094698407	0.606250884926159	FALSE	-0.514826530967905	0.000163712782255228	FALSE	0	mC Hypo
Cdrt4	Repressed_Promoter	-0.00318889009191015	0.0178727702186724	0.0179903636096199	FALSE	TRUE	0.206558927611789	0.30489310054581	FALSE	NA	NA	FALSE	-0.142377824525654	0.530567776200948	FALSE	NA	NA	FALSE	0	Non-DMR
Sla	Repressed_Promoter	-0.0102220930596356	0.0164299658175979	0.0179920836034147	TRUE	TRUE	0.0633385131293184	0.752043392922544	FALSE	NA	NA	FALSE	-0.799186468217635	7.04117094174756e-05	FALSE	0.384605146764086	0.000379302470847152	TRUE	1	mC Hypo
Inava	Repressed_Promoter	-0.0382561060888471	0.0112159847883135	0.018008781078439	TRUE	TRUE	0.328984791155021	0.156866295491286	FALSE	NA	NA	FALSE	-0.0391081622164683	0.857088314424607	FALSE	-0.0974087752597134	0.356721863242635	FALSE	0	mC Hypo
Tgfbr1	Repressed_Promoter	-0.0118575144585268	0.0164694904552334	0.0180137146297725	TRUE	TRUE	1.21121840280174	4.53676855872744e-12	FALSE	NA	NA	FALSE	-0.846142677297505	2.64768198979121e-05	FALSE	-0.344822454975852	0.0025285469918285	FALSE	0	mC Hypo
Ccr8	Other	-0.0164236584684796	0.0157449821361135	0.0180159253621778	FALSE	TRUE	0.39052690030663	0.0681068329933038	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Syngr2	Repressed_Promoter	-0.0414875353996743	0.0116226946228015	0.0180373698749124	TRUE	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hypo
Krtap20-2	Other	0.0281512605042017	0.0194677871148459	0.0180392156862745	FALSE	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Adcyap1	Repressed_Promoter	-0.028339798640566	-0.00244255410306144	0.0180419066156696	TRUE	FALSE	0.00946811718080759	0.970033328416769	FALSE	NA	NA	FALSE	-0.0852887549577532	0.694836464751185	FALSE	-0.285794576135868	0.0039614714325424	FALSE	0	mC Hypo
Chrna4	Repressed_Promoter	-0.0292346022868331	0.0134425202424501	0.018069275079365	TRUE	TRUE	-0.0250267229562977	0.910176163130219	FALSE	NA	NA	FALSE	-1.95596595908354	3.86274112042048e-22	FALSE	-0.308078828374511	0.0519136309602756	FALSE	0	mC Hypo
Efnb3	Repressed_Promoter	-0.0385904466449292	0.0049991052153672	0.0180758715623937	TRUE	FALSE	0.153042478330621	0.43988144062207	FALSE	NA	NA	FALSE	NA	NA	FALSE	-0.389174775961044	0.053649000886503	FALSE	0	mC Hypo
Tg	Repressed_Promoter	-0.0158314950577413	0.0153589767782863	0.0180808150095071	TRUE	TRUE	0.129072204489665	0.599899153675884	FALSE	NA	NA	FALSE	NA	NA	FALSE	-0.774908057139149	2.81754918226838e-09	FALSE	0	mC Hypo
Tph1	Other	-0.00726497502049361	0.0166264147455518	0.0180954081455774	FALSE	TRUE	0.0217707378008421	0.938886742983992	FALSE	-0.374237772984818	0.0594213920109838	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Qrich2	Repressed_Promoter	-0.0158076708264752	0.0152969323571147	0.0181182526473566	TRUE	TRUE	0.144916223543355	0.501058440463486	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hypo
Abcg5	Repressed_Promoter	-0.0206661754926273	0.0133774839813133	0.0181298573200652	TRUE	TRUE	0.718008253441774	0.00226610732713368	FALSE	NA	NA	FALSE	NA	NA	FALSE	-0.206631132902269	0.165595052003756	FALSE	0	mC Hypo
Actl11	Repressed_Promoter	-0.0278309467646418	0.0136794008402856	0.0181354388079379	TRUE	FALSE	-0.0224504813929654	0.92781635633626	FALSE	NA	NA	FALSE	NA	NA	FALSE	-0.182931528893427	0.334793767230788	FALSE	0	mC Hypo
Chrna10	Other	-0.0122786283917828	0.016658685805801	0.0181377211261284	FALSE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Gm13398	Other	-0.0295624352449011	0.0101760515176657	0.0181527486343904	FALSE	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Tas2r119	Other	-0.0633722648237969	0.0120370746751721	0.018163846225498	TRUE	FALSE	-0.680090897486894	0.000130800103036987	TRUE	-0.709759797395671	0.000628454838933778	TRUE	1.14800789742506	3.86255827052134e-08	TRUE	-0.192308142464435	0.315494537945065	FALSE	3	mC Hypo
H2al1j	Other	-0.000909681984759159	0.018166663557147	0.0181771584255128	FALSE	FALSE	0.179339920763378	0.397131305194976	FALSE	NA	NA	FALSE	-0.757497491608029	2.66281474082962e-05	FALSE	0.182968299874663	0.118823384618351	FALSE	0	Non-DMR
Dnase2b	Other	-0.00811494188736606	0.0169602759625557	0.0181781899054322	TRUE	TRUE	-0.273283467815433	0.100169709184334	FALSE	-0.791513045298609	0.000704625421452273	TRUE	NA	NA	FALSE	0.357156650899496	0.000943771216816329	TRUE	2	mC Hypo
Gimap6	Other	-0.0156669766741563	0.0148061265288776	0.0181884029051932	FALSE	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
S1pr4	Other	0.000965938887321216	0.0173219555603065	0.018194340515423	FALSE	TRUE	-0.0107445970698945	0.960272617653524	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Glis1	Repressed_Promoter	-0.0150233864205037	0.0157216002904595	0.0182132977485638	TRUE	TRUE	0.27895723646018	0.221379943580531	FALSE	NA	NA	FALSE	-0.0428803067157678	0.8279459224822	FALSE	-0.433102954876276	0.000731720150011108	FALSE	0	mC Hypo
Ramp1	Repressed_Promoter	-0.0179148411989448	0.0140525402598555	0.0182439893031661	TRUE	TRUE	0.429842251426547	0.0850334493581971	FALSE	NA	NA	FALSE	-0.164967796895568	0.396532050309555	FALSE	-0.0162271525095259	0.928166023506887	FALSE	0	mC Hypo
Mmab	Other	-0.0210612567765572	0.0148661805704354	0.018244920740457	TRUE	TRUE	0.091086468922961	0.598372223933441	FALSE	NA	NA	FALSE	NA	NA	FALSE	-0.00912761734703911	0.977869421025438	FALSE	0	mC Hypo
Gm13539	Other	-0.0634364966649908	0.00648280419566057	0.0182725803126326	TRUE	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	-0.854367996949955	0.000414753954778641	FALSE	0	mC Hypo
Fgfrl1	Repressed_Promoter	-0.0254979631484701	0.0143850165716218	0.0182855517992116	TRUE	TRUE	0.223403219927066	0.259662081612895	FALSE	NA	NA	FALSE	-0.345218965464024	0.124632196546049	FALSE	-0.177762024562957	0.405456512794496	FALSE	0	mC Hypo
Ntsr1	Repressed_Promoter	-0.0195435799055674	0.014180262560997	0.0183069966220231	TRUE	TRUE	1.33141122327305	5.20725694921237e-06	FALSE	NA	NA	FALSE	-0.502181868295897	0.0301430487947418	FALSE	-0.103245161555882	0.586025102516961	FALSE	0	mC Hypo
Slfn9	Other	-0.0211902489840274	0.0164287766025637	0.018330452498946	FALSE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0.0128311436659675	0.954610340235988	FALSE	0	Non-DMR
Ces2g	Other	0.000300889193178944	0.0171213494837381	0.018331787809828	FALSE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Ido2	Repressed_Promoter	-0.0105049765430879	0.0147855867704633	0.0183391783489949	TRUE	TRUE	1.12722308956156	4.83094524742947e-07	FALSE	NA	NA	FALSE	-0.00992839396320262	0.965826666201746	FALSE	0.557614477810657	0.000581591777755065	TRUE	1	mC Hypo
Jag1	Repressed_Promoter	-0.0170522628293274	0.0129006465979375	0.0183566697961604	TRUE	TRUE	0.496826875919264	0.00280767520290926	FALSE	NA	NA	FALSE	-0.141934170986293	0.459296171171295	FALSE	-0.24555207868243	0.00621079893248963	FALSE	0	mC Hypo
Coro1a	Active_Promoter	0.0158891657621857	0.0174645367545569	0.018372030172497	FALSE	TRUE	-0.0446042874549173	0.808700168528918	FALSE	0.11652269482241	0.363116188085317	FALSE	NA	NA	FALSE	-0.226025822770658	0.283909898815126	FALSE	0	Non-DMR
Hhip	Repressed_Promoter	-0.00160829170495813	0.0161290768262881	0.0183864842787912	FALSE	TRUE	0.673536042576216	0.00756505219748445	FALSE	NA	NA	FALSE	-0.278110452988541	0.157400642237674	FALSE	0.115105985292894	0.367855048764176	FALSE	0	Non-DMR
H2bc4	Active_Promoter	-0.0298254622699942	0.0100997488694499	0.0184385404778159	TRUE	TRUE	NA	NA	FALSE	0.62709447286825	0.000784562745123353	FALSE	NA	NA	FALSE	0.224565557004975	0.0228488452257184	TRUE	1	mC Hypo
Smarcd3	Active_Promoter	-0.0284783027099785	0.00797376547041972	0.0184703510585211	TRUE	FALSE	-0.188987877278597	0.340256012236997	FALSE	0.197878943111106	0.241916764583975	FALSE	NA	NA	FALSE	0.00477471448165758	0.980940358193701	FALSE	0	mC Hypo
Sox11	Repressed_Promoter	-0.0486170894765489	-0.00156718164363415	0.0184814233654512	TRUE	FALSE	0.475326348246337	0.0123798091941314	FALSE	NA	NA	FALSE	0.0187363438262857	0.930711837734904	FALSE	0.202631398771941	0.046504142288757	TRUE	1	mC Hypo
Cstl1	Other	-0.000802159895685883	0.0115860936286093	0.018482849782529	FALSE	FALSE	0.004172321653969	0.985638695633781	FALSE	-0.700363483990093	0.000257587175392444	TRUE	NA	NA	FALSE	0.590460951128959	9.59793865270242e-07	TRUE	2	Non-DMR
Kng1	Repressed_Promoter	-0.0258410587380745	0.0133490994230116	0.0185031747992316	TRUE	TRUE	NA	NA	FALSE	NA	NA	FALSE	0.159020224194656	0.455491577649146	FALSE	NA	NA	FALSE	0	mC Hypo
Chp2	Repressed_Promoter	-0.033334380769003	0.0131410080710434	0.0185072821948511	TRUE	FALSE	0.189348165712256	0.407237734840388	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hypo
Mki67	Repressed_Promoter	-0.030862058152487	0.0132901909682534	0.0185304547260847	TRUE	TRUE	0.39361122208694	0.0454041347701205	FALSE	NA	NA	FALSE	0.187676876353085	0.362149692211458	FALSE	-0.433598534527223	0.0222437895908526	FALSE	0	mC Hypo
Ermard	Other	-0.00729740745447482	0.0159047555296739	0.0185451244787937	FALSE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Sh2d6	Poised_Enhancer	0.00295280636743411	0.0206598283137789	0.0185685361970518	FALSE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Olfr1286	Other	0.0217988952958815	0.0145945340723909	0.0185839936512205	FALSE	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Tnfsf10	Repressed_Promoter	-0.0184739750792721	0.0151932543245906	0.0186053610852451	TRUE	TRUE	NA	NA	FALSE	NA	NA	FALSE	0.0998451055936621	0.696010585932646	FALSE	NA	NA	FALSE	0	mC Hypo
A730009L09Rik	Other	-0.0371622565882733	0.00865170390054937	0.0186106120523164	TRUE	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hypo
Lamc2	Repressed_Promoter	-0.00686315446275532	0.0179899667081581	0.018612666346762	TRUE	TRUE	0.598941357787085	0.00701892602979095	FALSE	0.420790681624885	0.0645776924054901	FALSE	-0.414705523179977	0.0278896765565169	FALSE	-0.0357032315457467	0.806842946767314	FALSE	0	mC Hypo
Gabra2	Repressed_Promoter	-0.00784084135753282	0.0171600797127034	0.018612701227446	TRUE	TRUE	0.880196160914386	8.55588671653585e-06	FALSE	NA	NA	FALSE	-0.035446157696484	0.895623862587137	FALSE	0.104168264768974	0.463058782807423	FALSE	0	mC Hypo
Rnase12	Other	-0.0111772235902634	0.0159452716757001	0.0186209825903099	FALSE	FALSE	0.043177902831978	0.838939915160668	FALSE	0.062158489719771	0.736430938686061	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Tmc8	Repressed_Promoter	-0.0187874402756349	0.0154666761742474	0.0186285618039791	TRUE	TRUE	0.10375435406972	0.590692992859924	FALSE	0.575057143807441	0.0186876426994424	FALSE	-0.0693143527921166	0.773865771162187	FALSE	-0.436274126609255	0.021961919789752	FALSE	0	mC Hypo
Megf6	Repressed_Promoter	-0.0180603129485095	0.0156433155950855	0.0186394911783972	TRUE	TRUE	0.193499325110119	0.385050752907527	FALSE	0.625822724624227	0.00389701699419198	FALSE	-0.249979188708836	0.30718807138466	FALSE	-0.511303938261999	0.00681417568953442	FALSE	0	mC Hypo
Pnliprp1	Other	-0.0159374046360132	0.0150811071726059	0.0186471274883521	TRUE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hypo
Ang	Other	-0.0262287189530905	0.00995832882162741	0.0186671910262863	TRUE	TRUE	0.188082334776095	0.329706806584197	FALSE	NA	NA	FALSE	NA	NA	FALSE	0.495773264699552	9.65384431038895e-05	TRUE	1	mC Hypo
B3gnt2	Polycomb	-0.00744137532740574	0.0179457963884087	0.0186755231440879	TRUE	TRUE	-0.171124491212933	0.317636514674397	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hypo
Clmn	Repressed_Promoter	-0.0143264235938544	0.0170071726799658	0.0186899933680816	TRUE	TRUE	0.192031436150711	0.361022172174077	FALSE	NA	NA	FALSE	-0.58401021961893	0.00197607910548495	FALSE	-0.0651852180327081	0.739244806124811	FALSE	0	mC Hypo
Gpr39	Repressed_Promoter	-0.00618117021257958	0.0169215422583735	0.0187196271773678	TRUE	TRUE	1.85095728194429	2.7833604672188e-17	FALSE	NA	NA	FALSE	-0.329627659893575	0.0514516750549951	FALSE	0.171305400697485	0.337796194697444	FALSE	0	mC Hypo
Myh7b	Other	-0.033655801505431	0.011845681044185	0.0187429152826155	TRUE	TRUE	0.113548269782517	0.537789309559103	FALSE	NA	NA	FALSE	NA	NA	FALSE	0.138562556950317	0.452703880004976	FALSE	0	mC Hypo
Nsg2	Other	-0.0328066349951879	0.0102139680032744	0.0187668629619544	TRUE	TRUE	0.69634918680095	0.000463567673303832	FALSE	1.03632969223007	8.41599745823825e-06	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hypo
Zdhhc22	Other	-0.0260370044831213	0.00658362515273608	0.01877691647154	TRUE	FALSE	0.251939526675855	0.123956349187198	FALSE	0.425324621364085	0.0430853188155842	FALSE	NA	NA	FALSE	-0.109665341528835	0.576783712484338	FALSE	0	mC Hypo
Ambp	Repressed_Promoter	-0.00198891323872563	0.0182564895308209	0.0187871254607222	FALSE	TRUE	0.176011638476433	0.363283448480265	FALSE	NA	NA	FALSE	-0.2801363652346	0.192532256998532	FALSE	-0.216161789528923	0.241351639751992	FALSE	0	Non-DMR
Armc5	Other	-0.00606694239284167	0.0138540440298388	0.01880710097417	FALSE	TRUE	-0.0281809316924628	0.888839493700886	FALSE	0.016363614755257	0.920550568917916	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Mgmt	Repressed_Promoter	-0.0106754763796182	0.0170202724356814	0.0188081592298995	TRUE	TRUE	0.85080449729338	2.72868172812393e-05	FALSE	NA	NA	FALSE	-0.153470661607643	0.493762505461037	FALSE	-0.286086090204725	0.115965671175713	FALSE	0	mC Hypo
Pmf1	Other	-0.0162839089736221	0.0158598330872075	0.0188382010899798	TRUE	TRUE	0.638508956194252	0.00162548672852007	FALSE	0.780725859856999	4.54737225749162e-05	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hypo
Gm45261	Poised_Enhancer	0.0140593593357575	0.0205846703615534	0.0188633663206932	FALSE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Ano1	Repressed_Promoter	-0.00159083259257398	0.0176635201787243	0.0188762166791562	FALSE	TRUE	0.324575684476266	0.0727053276675192	FALSE	NA	NA	FALSE	-0.213746593535274	0.333286563282947	FALSE	-0.235101930130417	0.24634753533223	FALSE	0	Non-DMR
P2rx2	Repressed_Promoter	-0.0182225629141445	0.0147205450181715	0.0189004379992261	FALSE	FALSE	0.418450803406253	0.0373435297152845	FALSE	NA	NA	FALSE	-0.811765432699154	0.000157872609904855	FALSE	-0.402730156520756	0.0236501189478863	FALSE	0	Non-DMR
Cebpd	Repressed_Promoter	-0.0105616263472028	0.00693572942681957	0.0189221022093886	FALSE	FALSE	0.736893057008728	5.20482346657936e-06	FALSE	NA	NA	FALSE	-0.998016303993705	7.98280691194932e-09	FALSE	0.196155019194751	0.044170864341923	TRUE	1	Non-DMR
Them5	Other	-0.0303592114995751	0.0117213041764352	0.0189373623523703	TRUE	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hypo
Hfe	Other	-0.0264539416636608	0.013201284228133	0.018939820209955	TRUE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hypo
Krt90	Repressed_Promoter	-0.0105712860824219	0.0165794680223583	0.0189443298663761	FALSE	TRUE	NA	NA	FALSE	NA	NA	FALSE	-0.45522398071511	0.0570050665526535	FALSE	-0.300217136607314	0.0860184765689455	FALSE	0	Non-DMR
Mpped1	Repressed_Promoter	-0.0148172855738701	0.0162665471484869	0.0189882605423208	TRUE	TRUE	0.0829860480360618	0.686754423945315	FALSE	NA	NA	FALSE	-0.594172044015107	0.00341663018916043	FALSE	-0.00826553308351496	0.966725193899212	FALSE	0	mC Hypo
Aga	Other	-0.0257846629260683	0.016880447411499	0.0189983848640063	TRUE	TRUE	0.2723903141893	0.116074904086828	FALSE	NA	NA	FALSE	NA	NA	FALSE	0.950294465898862	1.77908086364261e-08	TRUE	1	mC Hypo
Tob1	Active_Promoter	0.000106995802955506	0.00781393469966481	0.0190048366826956	FALSE	FALSE	0.00372749867049812	0.989912351073448	FALSE	0.0556191562440064	0.704601520896166	FALSE	NA	NA	FALSE	0.586261301001654	0.000272169862438752	TRUE	1	Non-DMR
Htatip2	Repressed_Promoter	-0.0181336135901723	0.0155809470306964	0.0190318045417086	TRUE	TRUE	0.58627983410316	0.00664030510111197	FALSE	NA	NA	FALSE	-0.696248645846953	0.0010371320239874	FALSE	0.480929371069042	0.000106512483143421	TRUE	1	mC Hypo
Trim75	Other	-0.045332225339325	0.0115544070298716	0.0190470640824308	TRUE	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hypo
Tbx2	Repressed_Promoter	0.0300151083657788	0.0119828657559687	0.0190475539721679	TRUE	TRUE	0.475614056096479	0.0226940749180545	FALSE	NA	NA	FALSE	-0.094802208229372	0.678809493646917	FALSE	-0.512298314032203	0.00224452789287138	FALSE	0	mC Hyper
