anchor_id	anchor_chr	anchor_start	anchor_end	entrez_id	symbol	loop_direction	loop_distance	anchor_type
loop_393_A2	chr12	40200000	40225000	629820	Gm7008	down_in_mutant	4050000	Active_Promoter
loop_393_A2	chr12	40200000	40225000	100316693	Mir1938	down_in_mutant	4050000	Active_Promoter
loop_422_A2	chr15	42650000	42675000	11600	Angpt1	down_in_mutant	350000	Active_Promoter
loop_505_A2	chr16	37000000	37025000	207215	Fbxo40	down_in_mutant	975000	Other
loop_505_A2	chr16	37000000	37025000	77782	Polq	down_in_mutant	975000	Other
loop_543_A2	chr17	14200000	14225000	240025	Dact2	down_in_mutant	750000	Repressed_Promoter
loop_543_A2	chr17	14200000	14225000	64074	Smoc2	down_in_mutant	750000	Repressed_Promoter
loop_546_A2	chr17	78775000	78800000	268980	Strn	up_in_mutant	4125000	Other
loop_546_A2	chr17	78775000	78800000	320473	Heatr5b	up_in_mutant	4125000	Other
loop_552_A2	chr17	31700000	31725000	12954	Cryaa	down_in_mutant	1775000	Polycomb
loop_583_A2	chr1	137900000	137925000	735252	Mir181a-1	down_in_mutant	225000	Active_Enhancer
loop_601_A2	chr1	60850000	60875000	12477	Ctla4	up_in_mutant	350000	Poised_Enhancer
loop_611_A2	chr1	120525000	120550000	17167	Marco	up_in_mutant	325000	Other
loop_611_A2	chr1	120525000	120550000	13798	En1	up_in_mutant	325000	Other
loop_656_A2	chr1	135600000	135625000	215714	Gm4793	down_in_mutant	8925000	Polycomb
loop_656_A2	chr1	135600000	135625000	215690	Nav1	down_in_mutant	8925000	Polycomb
loop_658_A2	chr1	63275000	63300000	241070	Cmklr2	down_in_mutant	6300000	Polycomb
loop_697_A2	chr18	75725000	75750000	269037	Ctif	down_in_mutant	1300000	Other
loop_697_A2	chr18	75725000	75750000	207259	Zbtb7c	down_in_mutant	1300000	Other
loop_736_A2	chr19	46700000	46725000	66439	Borcs7	down_in_mutant	6e+05	Other
loop_736_A2	chr19	46700000	46725000	57344	As3mt	down_in_mutant	6e+05	Other
loop_736_A2	chr19	46700000	46725000	94219	Cnnm2	down_in_mutant	6e+05	Other
loop_743_A2	chr19	43600000	43625000	14718	Got1	down_in_mutant	1.8e+07	Repressed_Promoter
loop_743_A2	chr19	43600000	43625000	18089	Nkx2-3	down_in_mutant	1.8e+07	Repressed_Promoter
loop_743_A2	chr19	43600000	43625000	246696	Slc25a28	down_in_mutant	1.8e+07	Repressed_Promoter
loop_826_A2	chr2	58450000	58475000	269275	Acvr1c	down_in_mutant	2350000	Poised_Enhancer
loop_826_A2	chr2	58450000	58475000	11477	Acvr1	down_in_mutant	2350000	Poised_Enhancer
loop_827_A2	chr2	18050000	18075000	77940	A930004D18Rik	down_in_mutant	3e+06	Active_Promoter
loop_827_A2	chr2	18050000	18075000	17354	Mllt10	down_in_mutant	3e+06	Active_Promoter
loop_827_A2	chr2	18050000	18075000	102466840	Mir7655	down_in_mutant	3e+06	Active_Promoter
loop_829_A2	chr2	80250000	80275000	320769	Prdx6b	down_in_mutant	1300000	Other
loop_861_A2	chrX	68675000	68700000	14265	Fmr1	down_in_mutant	2e+05	Active_Promoter
loop_861_A2	chrX	68675000	68700000	207854	Fmr1nb	down_in_mutant	2e+05	Active_Promoter
loop_919_A2	chr3	144175000	144200000	16911	Lmo4	up_in_mutant	6e+05	Poised_Enhancer
loop_940_A2	chr3	28950000	28975000	385263	Gm1527	down_in_mutant	1500000	Other
loop_941_A2	chr3	51100000	51125000	12457	Noct	down_in_mutant	9050000	Polycomb
loop_948_A2	chr3	66975000	67000000	66880	Rsrc1	down_in_mutant	36475000	Repressed_Promoter
loop_948_A2	chr3	66975000	67000000	20429	Shox2	down_in_mutant	36475000	Repressed_Promoter
loop_962_A2	chr4	47400000	47425000	21812	Tgfbr1	up_in_mutant	175000	Other
loop_962_A2	chr4	47400000	47425000	56737	Alg2	up_in_mutant	175000	Other
loop_971_A2	chr4	45250000	45275000	78508	Frmpd1os	up_in_mutant	150000	Other
loop_971_A2	chr4	45250000	45275000	69934	Trmt10b	up_in_mutant	150000	Other
loop_991_A2	chr4	58225000	58250000	64817	Svep1	up_in_mutant	325000	Other
loop_991_A2	chr4	58225000	58250000	18198	Musk	up_in_mutant	325000	Other
loop_1010_A2	chr4	154800000	154825000	242800	Ttc34	up_in_mutant	775000	Polycomb
loop_1024_A2	chr4	6425000	6450000	53378	Sdcbp	down_in_mutant	2750000	Active_Enhancer
loop_1024_A2	chr4	6425000	6450000	18201	Nsmaf	down_in_mutant	2750000	Active_Enhancer
loop_1079_A2	chr5	69550000	69575000	75581	Yipf7	down_in_mutant	1825000	Active_Promoter
loop_1079_A2	chr5	69550000	69575000	231279	Guf1	down_in_mutant	1825000	Active_Promoter
loop_1079_A2	chr5	69550000	69575000	67980	Gnpda2	down_in_mutant	1825000	Active_Promoter
loop_1102_A2	chr5	110275000	110300000	72542	Pgam5	down_in_mutant	725000	Other
loop_1102_A2	chr5	110275000	110300000	19301	Pxmp2	down_in_mutant	725000	Other
loop_1102_A2	chr5	110275000	110300000	18973	Pole	down_in_mutant	725000	Other
loop_1102_A2	chr5	110275000	110300000	231602	P2rx2	down_in_mutant	725000	Other
loop_1103_A2	chr5	85975000	86000000	12617	Cenpc1	up_in_mutant	2475000	Other
loop_1136_A2	chr6	52225000	52250000	15404	Hoxa7	down_in_mutant	3025000	Repressed_Promoter
loop_1136_A2	chr6	52225000	52250000	723820	Mir196b	down_in_mutant	3025000	Repressed_Promoter
loop_1136_A2	chr6	52225000	52250000	15405	Hoxa9	down_in_mutant	3025000	Repressed_Promoter
loop_1136_A2	chr6	52225000	52250000	15395	Hoxa10	down_in_mutant	3025000	Repressed_Promoter
loop_1136_A2	chr6	52225000	52250000	15397	Hoxa11os	down_in_mutant	3025000	Repressed_Promoter
loop_1136_A2	chr6	52225000	52250000	15396	Hoxa11	down_in_mutant	3025000	Repressed_Promoter
loop_1168_A2	chr6	131375000	131400000	243659	Styk1	down_in_mutant	2575000	Active_Promoter
loop_1168_A2	chr6	131375000	131400000	56449	Ybx3	down_in_mutant	2575000	Active_Promoter
loop_1168_A2	chr6	131375000	131400000	102638913	Gm6619	down_in_mutant	2575000	Active_Promoter
loop_1175_A2	chr6	52200000	52225000	15401	Hoxa4	down_in_mutant	28950000	Repressed_Promoter
loop_1175_A2	chr6	52200000	52225000	15402	Hoxa5	down_in_mutant	28950000	Repressed_Promoter
loop_1175_A2	chr6	52200000	52225000	15403	Hoxa6	down_in_mutant	28950000	Repressed_Promoter
loop_1175_A2	chr6	52200000	52225000	15400	Hoxa3	down_in_mutant	28950000	Repressed_Promoter
loop_1175_A2	chr6	52200000	52225000	15399	Hoxa2	down_in_mutant	28950000	Repressed_Promoter
loop_1175_A2	chr6	52200000	52225000	15404	Hoxa7	down_in_mutant	28950000	Repressed_Promoter
loop_1205_A2	chr7	116025000	116050000	68469	Sox6os	up_in_mutant	375000	Repressed_Promoter
loop_1205_A2	chr7	116025000	116050000	20679	Sox6	up_in_mutant	375000	Repressed_Promoter
loop_1205_A2	chr7	116025000	116050000	56372	1110004F10Rik	up_in_mutant	375000	Repressed_Promoter
loop_1205_A2	chr7	116025000	116050000	69350	1700003G18Rik	up_in_mutant	375000	Repressed_Promoter
loop_1212_A2	chr7	117375000	117400000	233781	Xylt1	up_in_mutant	7e+05	Repressed_Promoter
loop_1217_A2	chr7	134200000	134225000	11489	Adam12	up_in_mutant	5e+05	Polycomb
loop_1242_A2	chr7	137300000	137325000	100038555	Gm10578	down_in_mutant	5775000	Repressed_Promoter
loop_1242_A2	chr7	137300000	137325000	13593	Ebf3	down_in_mutant	5775000	Repressed_Promoter
loop_1242_A2	chr7	137300000	137325000	77252	9430038I01Rik	down_in_mutant	5775000	Repressed_Promoter
loop_1309_A2	chr10	20100000	20125000	17761	Map7	down_in_mutant	875000	Active_Enhancer
loop_1336_A2	chr8	61850000	61875000	72333	Palld	up_in_mutant	325000	Other
loop_1342_A2	chr8	45000000	45025000	14107	Fat1	down_in_mutant	975000	Active_Enhancer
loop_1342_A2	chr8	45000000	45025000	434310	AY512931	down_in_mutant	975000	Active_Enhancer
loop_1370_A2	chr8	60950000	60975000	72612	Hpf1	down_in_mutant	3e+06	Active_Enhancer
loop_1370_A2	chr8	60950000	60975000	12725	Clcn3	down_in_mutant	3e+06	Active_Enhancer
loop_1378_A2	chr8	17450000	17475000	94109	Csmd1	down_in_mutant	2725000	Poised_Enhancer
loop_1392_A2	chr14	66875000	66900000	432870	Gm5464	up_in_mutant	5e+05	Other
loop_1392_A2	chr14	66875000	66900000	239157	Pnma2	up_in_mutant	5e+05	Other
loop_1407_A2	chr14	16225000	16250000	59007	Ngly1	down_in_mutant	2125000	Active_Promoter
loop_1482_A2	chr9	74825000	74850000	100503019	Gm16551	down_in_mutant	33950000	Repressed_Promoter
loop_1482_A2	chr9	74825000	74850000	15379	Onecut1	down_in_mutant	33950000	Repressed_Promoter
loop_1484_A2	chr9	55525000	55550000	110842	Etfa	down_in_mutant	14650000	Repressed_Promoter
loop_1484_A2	chr9	55525000	55550000	104360	Isl2	down_in_mutant	14650000	Repressed_Promoter
loop_1514_A2	chr11	37225000	37250000	23964	Tenm2	down_in_mutant	550000	Other
loop_1533_A2	chr11	94075000	94100000	70834	Spag9	down_in_mutant	3400000	Poised_Enhancer
loop_1575_A2	chr13	67725000	67750000	408068	Zfp738	down_in_mutant	825000	Active_Promoter
loop_1575_A2	chr13	67725000	67750000	68271	Zfp85os	down_in_mutant	825000	Active_Promoter
loop_1575_A2	chr13	67725000	67750000	22746	Zfp85	down_in_mutant	825000	Active_Promoter
loop_1601_A2	chr13	85075000	85100000	66671	Ccnh	down_in_mutant	575000	Other
loop_1609_A2	chr13	68575000	68600000	210009	Mtrr	down_in_mutant	1475000	Active_Promoter
loop_1609_A2	chr13	68575000	68600000	69577	Fastkd3	down_in_mutant	1475000	Active_Promoter
loop_1609_A2	chr13	68575000	68600000	69315	Cfap90	down_in_mutant	1475000	Active_Promoter
loop_1614_A2	chr13	41600000	41625000	621976	Tmem170b	down_in_mutant	3625000	Active_Promoter
loop_1620_A2	chr13	55825000	55850000	76856	Catsper3	down_in_mutant	33825000	Repressed_Promoter
loop_1620_A2	chr13	55825000	55850000	18740	Pitx1	down_in_mutant	33825000	Repressed_Promoter
loop_1638_A2	chr12	110375000	110400000	107585	Dio3	up_in_mutant	650000	Polycomb
loop_1638_A2	chr12	110375000	110400000	26931	Ppp2r5c	up_in_mutant	650000	Polycomb
loop_1639_A2	chr12	38850000	38875000	14009	Etv1	down_in_mutant	725000	Active_Enhancer
loop_1654_A2	chr12	41475000	41500000	16981	Lrrn3	up_in_mutant	1250000	Active_Promoter
loop_1662_A2	chr12	106000000	106025000	22367	Vrk1	down_in_mutant	1075000	Other
loop_1666_A2	chr12	30575000	30600000	211986	Tmem18	down_in_mutant	2e+06	Active_Promoter
loop_1668_A2	chr12	40200000	40225000	380755	Lsmem1	down_in_mutant	4075000	Active_Promoter
loop_1668_A2	chr12	40200000	40225000	629820	Gm7008	down_in_mutant	4075000	Active_Promoter
loop_1668_A2	chr12	40200000	40225000	100316693	Mir1938	down_in_mutant	4075000	Active_Promoter
loop_1672_A2	chr12	91575000	91600000	83602	Gtf2a1	down_in_mutant	1400000	Active_Promoter
loop_1675_A2	chr12	40200000	40225000	380755	Lsmem1	down_in_mutant	4675000	Active_Promoter
loop_1675_A2	chr12	40200000	40225000	629820	Gm7008	down_in_mutant	4675000	Active_Promoter
loop_1675_A2	chr12	40200000	40225000	100316693	Mir1938	down_in_mutant	4675000	Active_Promoter
loop_1699_A2	chr15	42675000	42700000	11600	Angpt1	down_in_mutant	825000	Active_Promoter
loop_1712_A2	chr15	40125000	40150000	102636079	Gm33251	up_in_mutant	6e+05	Other
loop_1712_A2	chr15	40125000	40150000	328531	9330182O14Rik	up_in_mutant	6e+05	Other
loop_1712_A2	chr15	40125000	40150000	102636151	Gm33301	up_in_mutant	6e+05	Other
loop_1716_A2	chr15	88225000	88250000	328579	B230214G05Rik	up_in_mutant	2e+06	Polycomb
loop_1718_A2	chr15	68200000	68225000	380993	Zfat	down_in_mutant	1300000	Poised_Enhancer
loop_1722_A2	chr15	68350000	68375000	387228	Mir30d	down_in_mutant	1325000	Active_Enhancer
loop_1724_A2	chr15	26325000	26350000	211147	Marchf11	up_in_mutant	525000	Poised_Enhancer
loop_1738_A2	chr16	63800000	63825000	13837	Epha3	down_in_mutant	175000	Active_Enhancer
loop_1751_A2	chr16	77575000	77600000	387229	Mir99a	down_in_mutant	450000	Active_Promoter
loop_1751_A2	chr16	77575000	77600000	387246	Mirlet7c-1	down_in_mutant	450000	Active_Promoter
loop_1773_A2	chr16	87350000	87375000	67768	N6amt1	down_in_mutant	675000	Other
loop_1773_A2	chr16	87350000	87375000	78913	Ltn1	down_in_mutant	675000	Other
loop_1802_A2	chr17	32475000	32500000	320997	Cyp4f39	down_in_mutant	350000	Poised_Enhancer
loop_1802_A2	chr17	32475000	32500000	208285	Cyp4f17	down_in_mutant	350000	Poised_Enhancer
loop_1816_A2	chr17	49375000	49400000	100415784	Gm17830	down_in_mutant	1125000	Other
loop_1816_A2	chr17	49375000	49400000	56738	Mocs1	down_in_mutant	1125000	Other
loop_1836_A2	chr17	54050000	54075000	20888	Sult1c1	down_in_mutant	550000	Other
loop_1846_A2	chr17	20950000	20975000	51792	Ppp2r1a	down_in_mutant	6025000	Poised_Enhancer
loop_1846_A2	chr17	20950000	20975000	171236	Vmn1r233	down_in_mutant	6025000	Poised_Enhancer
loop_1905_A2	chr1	151700000	151725000	102640772	2810414N06Rik	down_in_mutant	625000	Poised_Enhancer
loop_1932_A2	chr1	69675000	69700000	22779	Ikzf2	down_in_mutant	4500000	Active_Promoter
loop_1937_A2	chr1	52825000	52850000	16329	Inpp1	down_in_mutant	7050000	Active_Promoter
loop_1937_A2	chr1	52825000	52850000	227095	Hibch	down_in_mutant	7050000	Active_Promoter
loop_1984_A2	chr18	70425000	70450000	170461	Stard6	down_in_mutant	2575000	Other
loop_2009_A2	chr19	46725000	46750000	57344	As3mt	down_in_mutant	625000	Other
loop_2009_A2	chr19	46725000	46750000	94219	Cnnm2	down_in_mutant	625000	Other
loop_2019_A2	chr19	18525000	18550000	20409	Ostf1	down_in_mutant	1725000	Other
loop_2049_A2	chr2	139575000	139600000	228677	Sptlc3	down_in_mutant	1575000	Poised_Enhancer
loop_2049_A2	chr2	139575000	139600000	319909	Ism1	down_in_mutant	1575000	Poised_Enhancer
loop_2091_A2	chr2	166775000	166800000	277360	Prex1	up_in_mutant	1e+06	Other
loop_2091_A2	chr2	166775000	166800000	76367	Trp53rkb	up_in_mutant	1e+06	Other
loop_2091_A2	chr2	166775000	166800000	99371	Arfgef2	up_in_mutant	1e+06	Other
loop_2101_A2	chr2	74675000	74700000	15431	Hoxd11	down_in_mutant	3150000	Repressed_Promoter
loop_2101_A2	chr2	74675000	74700000	15430	Hoxd10	down_in_mutant	3150000	Repressed_Promoter
loop_2101_A2	chr2	74675000	74700000	15438	Hoxd9	down_in_mutant	3150000	Repressed_Promoter
loop_2101_A2	chr2	74675000	74700000	15437	Hoxd8	down_in_mutant	3150000	Repressed_Promoter
loop_2107_A2	chr2	4875000	4900000	109079	Sephs1	down_in_mutant	1550000	Active_Promoter
loop_2107_A2	chr2	4875000	4900000	16922	Phyh	down_in_mutant	1550000	Active_Promoter
loop_2112_A2	chr2	58650000	58675000	76654	Upp2	down_in_mutant	1550000	Active_Enhancer
loop_2118_A2	chr2	43600000	43625000	70789	Kynu	down_in_mutant	4325000	Other
loop_2202_A2	chr3	86125000	86150000	19870	Snord73a	down_in_mutant	1450000	Active_Promoter
loop_2202_A2	chr3	86125000	86150000	19871	Snord73b	down_in_mutant	1450000	Active_Promoter
loop_2202_A2	chr3	86125000	86150000	20091	Rps3a1	down_in_mutant	1450000	Active_Promoter
loop_2202_A2	chr3	86125000	86150000	80877	Lrba	down_in_mutant	1450000	Active_Promoter
loop_2211_A2	chr3	122475000	122500000	102465764	Mir7657	down_in_mutant	6e+05	Polycomb
loop_2226_A2	chr3	124575000	124600000	384775	1700003H04Rik	down_in_mutant	1225000	Other
loop_2244_A2	chr3	73050000	73075000	69983	Sis	up_in_mutant	3300000	Active_Promoter
loop_2244_A2	chr3	73050000	73075000	386750	Slitrk3	up_in_mutant	3300000	Active_Promoter
loop_2244_A2	chr3	73050000	73075000	626082	Gm20754	up_in_mutant	3300000	Active_Promoter
loop_2292_A2	chr4	68950000	68975000	56710	Brinp1	down_in_mutant	2200000	Active_Promoter
loop_2322_A2	chr4	82925000	82950000	12622	Cer1	down_in_mutant	650000	Active_Enhancer
loop_2323_A2	chr4	82900000	82925000	12622	Cer1	down_in_mutant	1725000	Polycomb
loop_2327_A2	chr4	59800000	59825000	66209	Inip	down_in_mutant	1650000	Active_Promoter
loop_2327_A2	chr4	59800000	59825000	209131	Snx30	down_in_mutant	1650000	Active_Promoter
loop_2327_A2	chr4	59800000	59825000	30936	Slc46a2	down_in_mutant	1650000	Active_Promoter
loop_2347_A2	chr4	115050000	115075000	20460	Stil	down_in_mutant	15400000	Repressed_Promoter
loop_2347_A2	chr4	115050000	115075000	21349	Tal1	down_in_mutant	15400000	Repressed_Promoter
loop_2347_A2	chr4	115050000	115075000	67182	Pdzk1ip1	down_in_mutant	15400000	Repressed_Promoter
loop_2350_A2	chr4	99650000	99675000	15221	Foxd3	down_in_mutant	54950000	Repressed_Promoter
loop_2350_A2	chr4	99650000	99675000	320438	Alg6	down_in_mutant	54950000	Repressed_Promoter
loop_2396_A2	chr5	4175000	4200000	13121	Cyp51	down_in_mutant	250000	Active_Promoter
loop_2396_A2	chr5	4175000	4200000	208595	Mterf1b	down_in_mutant	250000	Active_Promoter
loop_2413_A2	chr5	20925000	20950000	212090	Tmem60	down_in_mutant	2600000	Active_Promoter
loop_2413_A2	chr5	20925000	20950000	320770	A630072M18Rik	down_in_mutant	2600000	Active_Promoter
loop_2414_A2	chr5	53975000	54000000	116873	Stim2	down_in_mutant	4e+05	Active_Promoter
loop_2418_A2	chr5	73275000	73300000	72313	Fryl	down_in_mutant	725000	Active_Promoter
loop_2418_A2	chr5	73275000	73300000	72276	1700025M24Rik	down_in_mutant	725000	Active_Promoter
loop_2418_A2	chr5	73275000	73300000	68095	Ociad1	down_in_mutant	725000	Active_Promoter
loop_2418_A2	chr5	73275000	73300000	433904	Ociad2	down_in_mutant	725000	Active_Promoter
loop_2424_A2	chr5	128500000	128525000	243274	Tmem132d	down_in_mutant	2975000	Polycomb
loop_2424_A2	chr5	128500000	128525000	319616	Fzd10os	down_in_mutant	2975000	Polycomb
loop_2465_A2	chr6	43325000	43350000	18291	Nobox	down_in_mutant	1e+06	Active_Enhancer
loop_2473_A2	chr6	34025000	34050000	74354	Lrguk	down_in_mutant	1725000	Other
loop_2474_A2	chr6	43275000	43300000	54324	Arhgef5	down_in_mutant	9e+05	Active_Enhancer
loop_2474_A2	chr6	43275000	43300000	18291	Nobox	down_in_mutant	9e+05	Active_Enhancer
loop_2477_A2	chr6	4725000	4750000	20392	Sgce	down_in_mutant	1225000	Other
loop_2477_A2	chr6	4725000	4750000	102637299	Gm20714	down_in_mutant	1225000	Other
loop_2496_A2	chr6	134375000	134400000	66813	Bcl2l14	down_in_mutant	2925000	Repressed_Promoter
loop_2496_A2	chr6	134375000	134400000	102639979	4933406J09Rik	down_in_mutant	2925000	Repressed_Promoter
loop_2502_A2	chr6	51150000	51175000	387166	Mir148a	down_in_mutant	27925000	Polycomb
loop_2506_A2	chr6	17625000	17650000	12343	Capza2	up_in_mutant	3800000	Active_Promoter
loop_2506_A2	chr6	17625000	17650000	64213	St7	up_in_mutant	3800000	Active_Promoter
loop_2507_A2	chr6	23250000	23275000	73191	Fezf1	down_in_mutant	16400000	Repressed_Promoter
loop_2508_A2	chr6	83700000	83725000	246278	Cd207	down_in_mutant	34475000	Repressed_Promoter
loop_2508_A2	chr6	83700000	83725000	24113	Vax2	down_in_mutant	34475000	Repressed_Promoter
loop_2508_A2	chr6	83700000	83725000	574519	Vax2os	down_in_mutant	34475000	Repressed_Promoter
loop_2508_A2	chr6	83700000	83725000	110935	Atp6v1b1	down_in_mutant	34475000	Repressed_Promoter
loop_2559_A2	chr7	29700000	29725000	76718	Catsperg2	down_in_mutant	625000	Other
loop_2592_A2	chr7	46325000	46350000	18419	Otog	down_in_mutant	1100000	Polycomb
loop_2592_A2	chr7	46325000	46350000	17927	Myod1	down_in_mutant	1100000	Polycomb
loop_2636_A2	chr10	20125000	20150000	17761	Map7	down_in_mutant	9e+05	Active_Promoter
loop_2636_A2	chr10	20125000	20150000	73811	4930405J17Rik	down_in_mutant	9e+05	Active_Promoter
loop_2638_A2	chr10	97575000	97600000	17022	Lum	down_in_mutant	950000	Other
loop_2638_A2	chr10	97575000	97600000	75025	4930473O22Rik	down_in_mutant	950000	Other
loop_2646_A2	chr10	22825000	22850000	21412	Tcf21	down_in_mutant	7e+05	Polycomb
loop_2701_A2	chr8	50275000	50300000	100039954	Gm2516	down_in_mutant	2075000	Poised_Enhancer
loop_2706_A2	chr8	79625000	79650000	73945	Otud4	down_in_mutant	1125000	Active_Promoter
loop_2706_A2	chr8	79625000	79650000	24015	Abce1	down_in_mutant	1125000	Active_Promoter
loop_2806_A2	chr9	91325000	91350000	22774	Zic4	down_in_mutant	5e+05	Active_Enhancer
loop_2856_A2	chr9	98950000	98975000	546157	Prr23a4	down_in_mutant	43425000	Repressed_Promoter
loop_2856_A2	chr9	98950000	98975000	26927	Foxl2	down_in_mutant	43425000	Repressed_Promoter
loop_2856_A2	chr9	98950000	98975000	768252	Foxl2os	down_in_mutant	43425000	Repressed_Promoter
loop_2856_A2	chr9	98950000	98975000	23873	Faim	down_in_mutant	43425000	Repressed_Promoter
loop_2895_A2	chr11	106375000	106400000	75573	Prr29	down_in_mutant	450000	Other
loop_2895_A2	chr11	106375000	106400000	15896	Icam2	down_in_mutant	450000	Other
loop_2895_A2	chr11	106375000	106400000	78943	Ern1	down_in_mutant	450000	Other
loop_2910_A2	chr11	23625000	23650000	100134990	Selenok-ps1	down_in_mutant	1350000	Other
loop_2910_A2	chr11	23625000	23650000	71675	Sanbr	down_in_mutant	1350000	Other
loop_2910_A2	chr11	23625000	23650000	74467	Pus10	down_in_mutant	1350000	Other
loop_2911_A2	chr11	19000000	19025000	17268	Meis1	down_in_mutant	1750000	Active_Promoter
loop_2911_A2	chr11	19000000	19025000	74059	4933406G16Rik	down_in_mutant	1750000	Active_Promoter
loop_2922_A2	chr11	101650000	101675000	66599	Rdm1	down_in_mutant	14225000	Other
loop_2922_A2	chr11	101650000	101675000	80981	Arl4d	down_in_mutant	14225000	Other
loop_2922_A2	chr11	101650000	101675000	217207	Dhx8	down_in_mutant	14225000	Other
loop_2942_A2	chr13	37925000	37950000	107513	Ssr1	up_in_mutant	475000	Poised_Enhancer
loop_3000_A2	chr13	6450000	6475000	69617	Pitrm1	down_in_mutant	2350000	Poised_Enhancer
loop_3005_A2	chr13	86025000	86050000	12867	Cox7c	down_in_mutant	4375000	Active_Promoter
loop_3006_A2	chr13	83525000	83550000	17260	Mef2c	down_in_mutant	2650000	Active_Enhancer
loop_3030_A2	chr13	40700000	40725000	102633805	Gm26688	down_in_mutant	18700000	Polycomb
loop_3071_A2	chr12	64825000	64850000	217648	Gm527	down_in_mutant	5600000	Other
loop_3076_A2	chr12	21225000	21250000	54451	Cpsf3	up_in_mutant	3e+05	Active_Enhancer
loop_3086_A2	chr12	91575000	91600000	83602	Gtf2a1	down_in_mutant	1800000	Active_Promoter
loop_3107_A2	chr15	101950000	101975000	223917	Krt79	up_in_mutant	2e+05	Repressed_Promoter
loop_3107_A2	chr15	101950000	101975000	332131	Krt78	up_in_mutant	2e+05	Repressed_Promoter
loop_3107_A2	chr15	101950000	101975000	16691	Krt8	up_in_mutant	2e+05	Repressed_Promoter
loop_3113_A2	chr15	42675000	42700000	11600	Angpt1	down_in_mutant	375000	Active_Promoter
loop_3121_A2	chr15	42650000	42675000	11600	Angpt1	down_in_mutant	6e+05	Active_Promoter
loop_3133_A2	chr15	41950000	41975000	223513	Abra	down_in_mutant	3e+05	Poised_Enhancer
loop_3157_A2	chr15	43475000	43500000	66736	Emc2	down_in_mutant	3550000	Active_Promoter
loop_3218_A2	chr16	8325000	8350000	74720	Tmem114	up_in_mutant	1850000	Poised_Enhancer
loop_3229_A2	chr16	90175000	90200000	21844	Tiam1	down_in_mutant	2350000	Poised_Enhancer
loop_3229_A2	chr16	90175000	90200000	20655	Sod1	down_in_mutant	2350000	Poised_Enhancer
loop_3247_A2	chr17	48925000	48950000	70530	Lrfn2	down_in_mutant	525000	Repressed_Promoter
loop_3305_A2	chr1	137875000	137900000	735252	Mir181a-1	down_in_mutant	2e+05	Active_Enhancer
loop_3353_A2	chr1	182750000	182775000	433386	Ccdc185	up_in_mutant	350000	Active_Promoter
loop_3353_A2	chr1	182750000	182775000	96935	Susd4	up_in_mutant	350000	Active_Promoter
loop_3361_A2	chr1	51600000	51625000	100045066	Gm17767	down_in_mutant	4350000	Active_Enhancer
loop_3364_A2	chr1	170600000	170625000	70729	Nos1ap	down_in_mutant	675000	Poised_Enhancer
loop_3364_A2	chr1	170600000	170625000	320078	Olfml2b	down_in_mutant	675000	Poised_Enhancer
loop_3369_A2	chr1	51475000	51500000	109019	Nabp1	down_in_mutant	4650000	Active_Promoter
loop_3369_A2	chr1	51475000	51500000	100045066	Gm17767	down_in_mutant	4650000	Active_Promoter
loop_3377_A2	chr1	120100000	120125000	170706	Tmem37	up_in_mutant	1800000	Active_Promoter
loop_3377_A2	chr1	120100000	120125000	13167	Dbi	up_in_mutant	1800000	Active_Promoter
loop_3392_A2	chr1	56950000	56975000	329160	9130024F11Rik	down_in_mutant	14275000	Repressed_Promoter
loop_3392_A2	chr1	56950000	56975000	212712	Satb2	down_in_mutant	14275000	Repressed_Promoter
loop_3394_A2	chr1	138825000	138850000	16876	Lhx9	down_in_mutant	60650000	Repressed_Promoter
loop_3427_A2	chr18	82900000	82925000	73985	4930445N18Rik	down_in_mutant	425000	Active_Promoter
loop_3427_A2	chr18	82900000	82925000	329003	Zfp516	down_in_mutant	425000	Active_Promoter
loop_3427_A2	chr18	82900000	82925000	75853	4930592I03Rik	down_in_mutant	425000	Active_Promoter
loop_3511_A2	chr2	139575000	139600000	228677	Sptlc3	down_in_mutant	1625000	Poised_Enhancer
loop_3511_A2	chr2	139575000	139600000	319909	Ism1	down_in_mutant	1625000	Poised_Enhancer
loop_3559_A2	chr2	74650000	74675000	69605	Lnpk	down_in_mutant	1400000	Repressed_Promoter
loop_3559_A2	chr2	74650000	74675000	14029	Evx2	down_in_mutant	1400000	Repressed_Promoter
loop_3559_A2	chr2	74650000	74675000	15433	Hoxd13	down_in_mutant	1400000	Repressed_Promoter
loop_3559_A2	chr2	74650000	74675000	15432	Hoxd12	down_in_mutant	1400000	Repressed_Promoter
loop_3564_A2	chr2	166750000	166775000	277360	Prex1	up_in_mutant	675000	Other
loop_3564_A2	chr2	166750000	166775000	76367	Trp53rkb	up_in_mutant	675000	Other
loop_3601_A2	chr2	58650000	58675000	76654	Upp2	down_in_mutant	2550000	Active_Enhancer
loop_3658_A2	chrX	68675000	68700000	14265	Fmr1	down_in_mutant	7e+05	Active_Promoter
loop_3658_A2	chrX	68675000	68700000	207854	Fmr1nb	down_in_mutant	7e+05	Active_Promoter
loop_3661_A2	chrX	68675000	68700000	14265	Fmr1	down_in_mutant	2025000	Active_Promoter
loop_3661_A2	chrX	68675000	68700000	207854	Fmr1nb	down_in_mutant	2025000	Active_Promoter
