loop_id	chr1	start1	end1	chr2	start2	end2	logFC	FDR	direction	loop_type_extended	anchor1_mecp2_up	anchor1_mecp2_down	anchor2_mecp2_up	anchor2_mecp2_down	any_mecp2_up	any_mecp2_down
loop_1601	chr13	84500000	84525000	chr13	85075000	85100000	-0.326438060108296	0.0067690552540911	down_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_1609	chr13	67100000	67125000	chr13	68575000	68600000	-0.364203698190648	0.0101791917344702	down_in_mutant	Active_Promoter-Active_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_1614	chr13	37975000	38000000	chr13	41600000	41625000	-0.362766318809177	0.0257658215592739	down_in_mutant	Active_Promoter-Active_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_1616	chr13	78175000	78200000	chr13	84750000	84775000	-0.612568739230376	0.0178316315772001	down_in_mutant	Active_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_1620	chr13	22000000	22025000	chr13	55825000	55850000	-1.12206964097921	0.0035067298828245	down_in_mutant	Repressed_Promoter-Repressed_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_1638	chr12	109725000	109750000	chr12	110375000	110400000	0.476707940580601	7.30955795173703e-05	up_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_1639	chr12	38125000	38150000	chr12	38850000	38875000	-0.399117456372856	0.0009440503247617	down_in_mutant	Active_Enhancer-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_1654	chr12	40225000	40250000	chr12	41475000	41500000	0.310512591768114	0.0032036208499493	up_in_mutant	Active_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_1662	chr12	104925000	104950000	chr12	106000000	106025000	-0.308172348815154	0.019403675424513	down_in_mutant	Polycomb-CTCF_Site	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
loop_1666	chr12	28575000	28600000	chr12	30575000	30600000	-0.306301858315266	0.018524918318468	down_in_mutant	Active_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_1668	chr12	36125000	36150000	chr12	40200000	40225000	-0.530113717587878	0.0048569568252558	down_in_mutant	Active_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_1672	chr12	90175000	90200000	chr12	91575000	91600000	-0.525064971022538	0.0195410597323643	down_in_mutant	Active_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_1675	chr12	35525000	35550000	chr12	40200000	40225000	-0.542914764331754	0.0157361119435971	down_in_mutant	Active_Promoter-Active_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_1689	chr15	40150000	40175000	chr15	40850000	40875000	-0.385402637501392	0.0003596894484716	down_in_mutant	Poised_Enhancer-CTCF_Site	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_1699	chr15	41850000	41875000	chr15	42675000	42700000	-0.305479137371132	0.000816718753329	down_in_mutant	Active_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_1712	chr15	39525000	39550000	chr15	40125000	40150000	0.310339505359033	0.0161074534639869	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
loop_1715	chr15	86250000	86275000	chr15	87950000	87975000	0.388414617791218	0.0060035438841889	up_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_1716	chr15	86225000	86250000	chr15	88225000	88250000	0.30471697168891	0.0154798173373892	up_in_mutant	Polycomb-Active_Enhancer	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
loop_1718	chr15	66900000	66925000	chr15	68200000	68225000	-0.305687648503721	0.0102126108903678	down_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_1722	chr15	67025000	67050000	chr15	68350000	68375000	-0.444732909192099	0.0024612113331385	down_in_mutant	Active_Enhancer-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_1724	chr15	25800000	25825000	chr15	26325000	26350000	0.399161165536034	0.0011751333537736	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_1738	chr16	63625000	63650000	chr16	63800000	63825000	-0.341281188166231	0.0001924221854335	down_in_mutant	Active_Enhancer-Active_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_1751	chr16	77125000	77150000	chr16	77575000	77600000	-0.305523595636143	0.0010026788943596	down_in_mutant	Active_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_1773	chr16	86675000	86700000	chr16	87350000	87375000	-0.311533465938273	0.0014867840893032	down_in_mutant	Active_Enhancer-Other	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_1802	chr17	32125000	32150000	chr17	32475000	32500000	-0.328140899386962	0.0004836298546078	down_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_1816	chr17	48250000	48275000	chr17	49375000	49400000	-0.546093187385536	0.0003018287535899	down_in_mutant	CTCF_Site-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_1836	chr17	53500000	53525000	chr17	54050000	54075000	-0.459159904991289	0.0017196370508752	down_in_mutant	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_1846	chr17	14925000	14950000	chr17	20950000	20975000	-0.858330345772178	0.0158394785338281	down_in_mutant	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_1905	chr1	151075000	151100000	chr1	151700000	151725000	-0.310217533993049	0.0033533340440005	down_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_1916	chr1	47250000	47275000	chr1	48725000	48750000	-0.421495326177125	0.0032335130740937	down_in_mutant	Active_Enhancer-Poised_Enhancer	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_1932	chr1	65175000	65200000	chr1	69675000	69700000	-0.738948254977035	0.0091096516896283	down_in_mutant	Active_Promoter-Active_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_1937	chr1	45775000	45800000	chr1	52825000	52850000	-0.600410080297995	0.0080338483312151	down_in_mutant	Active_Promoter-Active_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_1984	chr18	67850000	67875000	chr18	70425000	70450000	-0.416517677702832	0.0063279859461552	down_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2009	chr19	46100000	46125000	chr19	46725000	46750000	-0.307526032316976	0.0034423587917187	down_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2019	chr19	16800000	16825000	chr19	18525000	18550000	-0.40601524351	0.0018160859829828	down_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2049	chr2	138000000	138025000	chr2	139575000	139600000	-0.466162893805287	5.12963600116026e-05	down_in_mutant	Poised_Enhancer-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_2091	chr2	165775000	165800000	chr2	166775000	166800000	0.332808387786894	0.0024215675063427	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2100	chr2	105825000	105850000	chr2	106300000	106325000	-0.309909236186069	0.0027334438549251	down_in_mutant	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2101	chr2	71525000	71550000	chr2	74675000	74700000	-0.870536697481625	4.24516564555287e-05	down_in_mutant	Repressed_Promoter-Repressed_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2107	chr2	3325000	3350000	chr2	4875000	4900000	-0.317186309027402	0.0071354862644485	down_in_mutant	Active_Promoter-Active_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2112	chr2	57100000	57125000	chr2	58650000	58675000	-0.491825782482997	0.0024416547992922	down_in_mutant	Bivalent_Promoter-Active_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_2118	chr2	39275000	39300000	chr2	43600000	43625000	-0.364614120943199	0.0129390081946839	down_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2171	chrX	13700000	13725000	chrX	15800000	15825000	-0.487359196396488	0.0238211243579768	down_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2202	chr3	84675000	84700000	chr3	86125000	86150000	-0.415788099196285	0.0001912449142094	down_in_mutant	Active_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2211	chr3	121875000	121900000	chr3	122475000	122500000	-0.329595037563504	0.0018115266401676	down_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2226	chr3	123350000	123375000	chr3	124575000	124600000	-0.401953709663697	0.0010034918898989	down_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2244	chr3	69750000	69775000	chr3	73050000	73075000	0.545481407754151	0.0010083666404296	up_in_mutant	Active_Promoter-Active_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2292	chr4	66750000	66775000	chr4	68950000	68975000	-0.305510541440814	0.0057283154061815	down_in_mutant	Active_Promoter-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_2322	chr4	82275000	82300000	chr4	82925000	82950000	-0.315737648793422	0.0058551331665606	down_in_mutant	Active_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_2323	chr4	81175000	81200000	chr4	82900000	82925000	-0.48252374709088	0.001389872102648	down_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2327	chr4	58150000	58175000	chr4	59800000	59825000	-0.424993429859573	0.0068410395750638	down_in_mutant	Active_Promoter-Active_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_2330	chr4	66525000	66550000	chr4	70250000	70275000	-0.325889017666613	0.0086666210961189	down_in_mutant	Active_Enhancer-Active_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_2331	chr4	66500000	66525000	chr4	69100000	69125000	-0.343233662789112	0.0147949091327623	down_in_mutant	Active_Enhancer-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_2347	chr4	99650000	99675000	chr4	115050000	115075000	-0.565315327455524	0.0214115317838588	down_in_mutant	Repressed_Promoter-Repressed_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2350	chr4	44700000	44725000	chr4	99650000	99675000	-1.00779339978773	0.001086919243303	down_in_mutant	Repressed_Promoter-Repressed_Promoter	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
loop_2396	chr5	3925000	3950000	chr5	4175000	4200000	-0.328217729883235	0.0011589795573755	down_in_mutant	Active_Promoter-Active_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2407	chr5	83750000	83775000	chr5	85925000	85950000	0.385238552003209	0.001837278515442	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2413	chr5	18325000	18350000	chr5	20925000	20950000	-0.361880258549624	0.0035553547743069	down_in_mutant	Active_Promoter-Active_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2414	chr5	53575000	53600000	chr5	53975000	54000000	-0.300143005801898	0.0060780202229759	down_in_mutant	Active_Promoter-Active_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2418	chr5	72550000	72575000	chr5	73275000	73300000	-0.401456735706363	0.0017538065982433	down_in_mutant	Active_Promoter-Active_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2424	chr5	125525000	125550000	chr5	128500000	128525000	-0.500979816538691	0.0015065883056055	down_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2458	chr6	19750000	19775000	chr6	21525000	21550000	-0.359109054036161	0.0011419828658675	down_in_mutant	Poised_Enhancer-CTCF_Site	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_2465	chr6	42325000	42350000	chr6	43325000	43350000	-0.415783231029725	0.0017446275569895	down_in_mutant	Active_Promoter-Active_Enhancer	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_2470	chr6	45050000	45075000	chr6	45575000	45600000	-0.344123740635751	0.0008976179760278	down_in_mutant	Active_Promoter-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_2473	chr6	32300000	32325000	chr6	34025000	34050000	-0.4088778694926	0.0004541304962455	down_in_mutant	Polycomb-CTCF_Site	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
loop_2474	chr6	42375000	42400000	chr6	43275000	43300000	-0.311202722699669	0.0107938916501096	down_in_mutant	Active_Enhancer-CTCF_Site	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_2477	chr6	3500000	3525000	chr6	4725000	4750000	-0.31969144325535	0.0060121129950025	down_in_mutant	Active_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2496	chr6	131450000	131475000	chr6	134375000	134400000	-0.32651457946601	0.0248606428029422	down_in_mutant	Repressed_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2502	chr6	23225000	23250000	chr6	51150000	51175000	-0.591946726170873	0.0178316315772001	down_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2506	chr6	13825000	13850000	chr6	17625000	17650000	0.390645335435432	0.0226875123203557	up_in_mutant	Active_Promoter-Active_Promoter	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_2507	chr6	6850000	6875000	chr6	23250000	23275000	-0.732012209021549	0.0035945224537274	down_in_mutant	Repressed_Promoter-Repressed_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2508	chr6	49225000	49250000	chr6	83700000	83725000	-1.12504897828188	0.0007861178271687	down_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2559	chr7	29075000	29100000	chr7	29700000	29725000	-0.332659672141709	0.0083175859467166	down_in_mutant	CTCF_Site-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2592	chr7	45225000	45250000	chr7	46325000	46350000	-0.308874346536538	0.0207105042363089	down_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2627	chr10	108450000	108475000	chr10	109475000	109500000	-0.700274583089885	1.05730722485902e-05	down_in_mutant	Polycomb-Poised_Enhancer	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
loop_2636	chr10	19225000	19250000	chr10	20125000	20150000	-0.300827496408048	0.0049264150415546	down_in_mutant	Active_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2638	chr10	96625000	96650000	chr10	97575000	97600000	-0.336556120211805	0.0030782434480713	down_in_mutant	Active_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_2646	chr10	22125000	22150000	chr10	22825000	22850000	-0.398301844664915	0.0026729390723695	down_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2701	chr8	48200000	48225000	chr8	50275000	50300000	-0.61593548355768	0.0006025821220722	down_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2706	chr8	78500000	78525000	chr8	79625000	79650000	-0.310653093100291	0.0077870416995585	down_in_mutant	Active_Promoter-Active_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2781	chr14	111675000	111700000	chr14	113450000	113475000	-0.371825423414605	0.0097902394685739	down_in_mutant	Active_Promoter-Active_Enhancer	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_2784	chr14	89175000	89200000	chr14	96900000	96925000	-0.471048148152771	0.0063108756462844	down_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2806	chr9	90825000	90850000	chr9	91325000	91350000	-0.52363231239425	9.86272837525858e-06	down_in_mutant	Active_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_2811	chr9	41575000	41600000	chr9	41925000	41950000	0.475567083155873	3.29050797141049e-05	up_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_2855	chr9	9575000	9600000	chr9	16200000	16225000	-1.00175099495454	0.0003301714419526	down_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2856	chr9	55525000	55550000	chr9	98950000	98975000	-1.16266303368978	0.0004409652304696	down_in_mutant	Repressed_Promoter-Repressed_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2895	chr11	105925000	105950000	chr11	106375000	106400000	-0.379211313858564	0.0003596894484716	down_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2910	chr11	22275000	22300000	chr11	23625000	23650000	-0.347119716529272	0.0088986778663762	down_in_mutant	Active_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2911	chr11	17250000	17275000	chr11	19000000	19025000	-0.326166981052583	0.0258315190873564	down_in_mutant	Active_Promoter-CTCF_Site	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_2922	chr11	87425000	87450000	chr11	101650000	101675000	-0.517707948482917	0.0084710180245081	down_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2942	chr13	37450000	37475000	chr13	37925000	37950000	0.42035581146162	0.0001388477754494	up_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3000	chr13	4100000	4125000	chr13	6450000	6475000	-0.521408441790237	0.0029850108130209	down_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3005	chr13	81650000	81675000	chr13	86025000	86050000	-0.364846347227934	0.0151380492414637	down_in_mutant	Active_Promoter-Active_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3006	chr13	80875000	80900000	chr13	83525000	83550000	-0.42106940639823	0.0090068799703516	down_in_mutant	Active_Promoter-Active_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3030	chr13	22000000	22025000	chr13	40700000	40725000	-0.901986185500437	0.001679630598172	down_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3056	chr12	38575000	38600000	chr12	39325000	39350000	-0.439709923912543	0.0020565150307183	down_in_mutant	Active_Enhancer-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_3071	chr12	59225000	59250000	chr12	64825000	64850000	-0.411678006096411	0.0026280903195196	down_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3076	chr12	20925000	20950000	chr12	21225000	21250000	0.357932940238653	0.0007451482034899	up_in_mutant	Active_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3081	chr12	36200000	36225000	chr12	37425000	37450000	-0.314994178278669	0.0047872252943838	down_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3086	chr12	89775000	89800000	chr12	91575000	91600000	-0.514442797035169	0.0059512877709405	down_in_mutant	Active_Promoter-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_3107	chr15	101750000	101775000	chr15	101950000	101975000	0.30896765850178	0.000569160443706	up_in_mutant	Repressed_Promoter-Repressed_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3113	chr15	42300000	42325000	chr15	42675000	42700000	-0.434474465027548	0.0001495360929896	down_in_mutant	Active_Promoter-Active_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_3121	chr15	42050000	42075000	chr15	42650000	42675000	-0.474661666834854	6.09986470977697e-05	down_in_mutant	Active_Promoter-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_3124	chr15	32000000	32025000	chr15	32550000	32575000	-0.317459649294369	0.0013523020489747	down_in_mutant	Active_Enhancer-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_3133	chr15	41650000	41675000	chr15	41950000	41975000	-0.308682655414227	0.0061067043542273	down_in_mutant	Active_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3157	chr15	39925000	39950000	chr15	43475000	43500000	-0.495434607964425	0.0052267438412114	down_in_mutant	Active_Promoter-Active_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3218	chr16	6475000	6500000	chr16	8325000	8350000	0.348704121556287	0.0162905388745019	up_in_mutant	Active_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3229	chr16	87825000	87850000	chr16	90175000	90200000	-0.479818361971381	0.0092107830106872	down_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3240	chr17	42300000	42325000	chr17	42475000	42500000	-0.321340705591896	0.0001912449142094	down_in_mutant	Active_Promoter-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_3247	chr17	48400000	48425000	chr17	48925000	48950000	-0.30669740167315	0.0011002092391917	down_in_mutant	Active_Promoter-Repressed_Promoter	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
loop_3250	chr17	66675000	66700000	chr17	67150000	67175000	0.304725176694191	0.0002992905607823	up_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3305	chr1	137675000	137700000	chr1	137875000	137900000	-0.337827141611237	5.65356025075646e-05	down_in_mutant	Active_Enhancer-Poised_Enhancer	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_3353	chr1	182400000	182425000	chr1	182750000	182775000	0.314542275560091	0.0021803822941335	up_in_mutant	Active_Promoter-Active_Promoter	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
loop_3361	chr1	47250000	47275000	chr1	51600000	51625000	-0.423714109728641	0.0006137059730299	down_in_mutant	Active_Enhancer-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_3364	chr1	169925000	169950000	chr1	170600000	170625000	-0.369690444317235	0.0023875490195513	down_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3366	chr1	189050000	189075000	chr1	190550000	190575000	-0.463280028392682	0.0021539184730786	down_in_mutant	Polycomb-Active_Enhancer	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
loop_3369	chr1	46825000	46850000	chr1	51475000	51500000	-0.436071754283562	0.0014355799788234	down_in_mutant	Active_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3377	chr1	118300000	118325000	chr1	120100000	120125000	0.302505777302002	0.0212993573143579	up_in_mutant	Active_Promoter-Active_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3392	chr1	42675000	42700000	chr1	56950000	56975000	-0.550734280235964	0.022110694774141	down_in_mutant	Repressed_Promoter-Repressed_Promoter	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
loop_3394	chr1	78175000	78200000	chr1	138825000	138850000	-0.954596110682182	0.0067511840457392	down_in_mutant	Repressed_Promoter-Repressed_Promoter	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
loop_3427	chr18	82475000	82500000	chr18	82900000	82925000	-0.351830989930889	0.0016355969725331	down_in_mutant	Active_Promoter-Active_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3511	chr2	137950000	137975000	chr2	139575000	139600000	-0.364107590816948	0.0001800657231761	down_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3559	chr2	73250000	73275000	chr2	74650000	74675000	-0.734691611079948	0.000261955672762	down_in_mutant	Repressed_Promoter-Repressed_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3564	chr2	166075000	166100000	chr2	166750000	166775000	0.437058913575328	0.0001417695029373	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3565	chr2	165950000	165975000	chr2	166550000	166575000	0.305553599619951	0.0012914837874671	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3601	chr2	56100000	56125000	chr2	58650000	58675000	-0.70289507114376	0.0005331375295762	down_in_mutant	Active_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3658	chrX	67975000	68000000	chrX	68675000	68700000	-0.584190517800618	0.0078170673000399	down_in_mutant	Active_Promoter-Other	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_3659	chrX	67975000	68000000	chrX	68475000	68500000	-0.601015510354474	0.0016696950665078	down_in_mutant	Poised_Enhancer-Other	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_3661	chrX	66650000	66675000	chrX	68675000	68700000	-0.309229687577133	0.0293948085222821	down_in_mutant	Active_Promoter-Active_Promoter	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_3704	chr3	102325000	102350000	chr3	102675000	102700000	0.480686458808701	0.000106264776632	up_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3770	chr3	66950000	66975000	chr3	99225000	99250000	-0.850380542318386	0.004935794184554	down_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3773	chr3	16175000	16200000	chr3	28800000	28825000	0.368806849728919	0.0195410597323643	up_in_mutant	Active_Promoter-Active_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3778	chr3	66975000	67000000	chr3	127625000	127650000	-0.521756485722905	0.029897694554668	down_in_mutant	Repressed_Promoter-Repressed_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3779	chr3	66950000	66975000	chr3	154325000	154350000	-0.64130289279998	0.0185441678678768	down_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3788	chr4	81550000	81575000	chr4	82375000	82400000	-0.468357478810121	0.0001778628272635	down_in_mutant	Active_Enhancer-Active_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
