gene	chr	start	end	wt_hmc	hmc_ctrl_M	hmc_ctrl_F	gb_ctrl_signal	dmr_qvalue	mod_difference	significant	chromatin_state	pred_prob_a
Vmn2r65	chr7	84935564	84964114	0.0125	0.012	0.013	0.11973	0.000221221855302093	-0.00540078661421638	TRUE	Unmarked	0.217421327760844
Olfr298	chr7	86486321	86492483	0.0125	0.005	0.02	NA	0.843921255894636	0.00185024565958755	FALSE	Unmarked	0.217421327760844
Olfr66	chr7	103879442	103886251	0.0125	0.012	0.013	NA	0.168153089277703	-0.00358363352931303	FALSE	Unmarked	0.217421327760844
Olfr633	chr7	103944436	103948962	0.0125	0.012	0.013	NA	0.976616383737284	-9.30843191079573e-05	FALSE	Unmarked	0.217421327760844
Olfr683	chr7	105140838	105147011	0.0125	0.01	0.015	NA	0.473503788159401	-0.00256642357577572	FALSE	Unmarked	0.217421327760844
Olfr713	chr7	107031173	107040993	0.0125	0.017	0.008	NA	0.0360513230636561	-0.00589244874956837	TRUE	Unmarked	0.217421327760844
Olfr716	chr7	107138326	107150580	0.0125	0.012	0.013	NA	0.461390642096262	-0.00220684437924327	FALSE	Unmarked	0.217421327760844
Olfr491	chr7	108313450	108318826	0.0125	0.012	0.013	NA	0.958467273756943	0.000674813690016833	FALSE	Unmarked	0.217421327760844
Ifitm2	chr7	140954836	140955986	0.0125	0.019	0.006	1.673647	0.418701037469776	0.00859024283206161	FALSE	Repressed_Promoter	0.217421327760844
Defb8	chr8	19445768	19447605	0.0125	0.009	0.016	0.374799	0.901183266137483	-0.000581417481838816	FALSE	Unmarked	0.217421327760844
Ubtfl1	chr9	18404417	18413176	0.0125	0.012	0.013	0.205793	0.513462944908662	0.00220139355030105	FALSE	Unmarked	0.217421327760844
Olfr850	chr9	19477300	19478247	0.0125	0.008	0.017	NA	0.57557250040187	0.00617575447375644	FALSE	Unmarked	0.217421327760844
Olfr878	chr9	37917839	37922473	0.0125	0.016	0.009	NA	0.465129382577849	-0.00366478876830427	FALSE	Unmarked	0.217421327760844
Olfr884	chr9	38046554	38050136	0.0125	0.013	0.012	NA	0.250817359804998	0.0117081761130735	FALSE	Unmarked	0.217421327760844
Olfr143	chr9	38252773	38256548	0.0125	0.015	0.01	NA	0.703019793502824	-0.00186373036764714	FALSE	Unmarked	0.217421327760844
Olfr25	chr9	38329059	38335888	0.0125	0.013	0.012	NA	0.96399817361279	-0.000151363000319048	FALSE	Unmarked	0.217421327760844
Olfr904	chr9	38463143	38468994	0.0125	0.012	0.013	NA	0.446146691232559	0.0050322717501552	FALSE	Unmarked	0.217421327760844
Olfr930	chr9	38929808	38931395	0.0125	0.006	0.019	NA	0.963868292139296	-3.96168747340345e-05	FALSE	Unmarked	0.217421327760844
3830403N18Rik	chrX	56136571	56153497	0.0125	0.014	0.011	0.164276	0.620375641823963	-0.000278402022644723	FALSE	Unmarked	0.217421327760844
Otud6a	chrX	100429012	100429884	0.0125	0.008	0.017	0.905223	0.621705047233191	1.8918452873563e-05	FALSE	Unmarked	0.217421327760844
1700011M02Rik	chrX	102908904	102909650	0.0125	0	0.025	NA	0.205628679272958	0.02151195172393	FALSE	Repressed_Promoter	0.217421327760844
Cpxcr1	chrX	116448943	116478782	0.0125	0.014	0.011	0.058328	0.746354206837317	-0.00105134365985091	FALSE	Unmarked	0.217421327760844
Olfr294	chr7	86615635	86616642	0.0125	0.018	0.007	NA	0.59353677690724	0.00833008976524148	FALSE	Unmarked	0.217421327760844
Gm2000	chr1	156366039	156366483	0.012	0.016	0.008	NA	0.804319134781162	0.00184558066727679	FALSE	Unmarked	0.216107380351516
Gm1553	chr10	82486536	82492617	0.012	0.009	0.015	0.386962	0.711387433892041	-0.00133782628730946	FALSE	Unmarked	0.216107380351516
Olfr23	chr11	73936676	73942657	0.012	0.013	0.011	NA	0.519567351205131	-0.00261202107622297	FALSE	Unmarked	0.216107380351516
Six1	chr12	73040014	73053886	0.012	0.011	0.013	13.468072	0.761794249108773	-0.000919536096160621	FALSE	Repressed_Promoter	0.216107380351516
Dio3	chr12	110279067	110281096	0.012	0.017	0.007	3.924954	0.813955350399101	-0.00046793323777349	FALSE	Repressed_Promoter	0.216107380351516
Vmn1r195	chr13	22270521	22281229	0.012	0.015	0.009	0.720055	0.614851347430064	0.00134872296305406	FALSE	Unmarked	0.216107380351516
Vmn1r202	chr13	22497749	22505380	0.012	0.015	0.009	0.675754	0.425844312180434	0.0032994972865108	FALSE	Unmarked	0.216107380351516
Ctsm	chr13	61535742	61541838	0.012	0.015	0.009	0.113924	0.818749487589271	-0.00098719011700448	FALSE	Unmarked	0.216107380351516
Gm3594	chr14	6435795	6444610	0.012	0	0.024	NA	0.900051459100364	-7.81695593974844e-05	FALSE	Unmarked	0.216107380351516
Gm6482	chr14	41402884	41408280	0.012	0.015	0.009	NA	0.953832670500183	0.00175193365888263	FALSE	Unmarked	0.216107380351516
Gm7970	chr14	41550119	41555582	0.012	0.024	0	NA	0.561893709897798	-0.0141264012745041	FALSE	Unmarked	0.216107380351516
Gm8220	chr14	44285579	44291067	0.012	0.006	0.018	NA	0.716101737155901	0.00265755648758213	FALSE	Unmarked	0.216107380351516
Olfr165	chr16	19406243	19423133	0.012	0.008	0.016	NA	0.205580670578919	-0.00334720494807841	FALSE	Unmarked	0.216107380351516
Krtap19-5	chr16	88895967	88896456	0.012	0.021	0.003	NA	0.525564182983142	-0.00429405171513283	FALSE	Unmarked	0.216107380351516
H2-M1	chr17	36670007	36672218	0.012	0.012	0.012	0.503828	0.888906095821095	-0.000654070004127365	FALSE	Unmarked	0.216107380351516
Olfr135	chr17	38204334	38210914	0.012	0.016	0.008	NA	0.415566763602449	-0.00282283172996966	FALSE	Unmarked	0.216107380351516
Olfr1466	chr19	13338861	13343571	0.012	0.006	0.018	NA	0.507878773862266	-0.00327606075921558	FALSE	Unmarked	0.216107380351516
Gm7102	chr19	61174685	61176308	0.012	0.015	0.009	NA	0.286454905762941	-0.00463479713043817	FALSE	Unmarked	0.216107380351516
Evx2	chr2	74652990	74659556	0.012	0.009	0.015	10.503836	0.916466614711614	0.000430324174022877	FALSE	Repressed_Promoter	0.216107380351516
Olfr1124	chr2	87430274	87436622	0.012	0.012	0.012	NA	0.0642774686700311	0.00969257149642718	FALSE	Unmarked	0.216107380351516
Olfr1152	chr2	87866491	87874155	0.012	0.011	0.013	NA	0.355112079352663	-0.00216351661311508	FALSE	Unmarked	0.216107380351516
Olfr1307	chr2	111930115	111949439	0.012	0.012	0.012	NA	0.54601134824351	-0.00136376787337934	FALSE	Unmarked	0.216107380351516
Lce1k	chr3	92806290	92807890	0.012	0.012	0.012	0.720537	0.42965680091868	0.0128639141451652	FALSE	Unmarked	0.216107380351516
Mup17	chr4	61591928	61595870	0.012	0.007	0.017	0.743833	0.95113246168189	0.000147575195177474	FALSE	Unmarked	0.216107380351516
9530002B09Rik	chr4	122689274	122705128	0.012	0.012	0.012	0.089774	0.937842548715137	-0.000364505328616076	FALSE	Unmarked	0.216107380351516
Zfp991	chr4	147132037	147180578	0.012	0.015	0.009	0.336531	0.400426730303274	-0.00211056649604687	FALSE	Poised_Enhancer	0.216107380351516
Nkx3-2	chr5	41761482	41764500	0.012	0.013	0.011	14.766047	0.0578620981080814	0.0140598043807711	FALSE	Repressed_Promoter	0.216107380351516
Gm6367	chr5	94988625	95026535	0.012	0	0.024	NA	0.635872005996956	-0.00201496256398476	FALSE	Unmarked	0.216107380351516
Hoxa9	chr6	52223099	52231088	0.012	0.011	0.013	9.58281	0.552836644368195	-0.00143386169500099	FALSE	Repressed_Promoter	0.216107380351516
Clec4b2	chr6	123172892	123204670	0.012	0.011	0.013	0.114423	0.613614947711351	-0.00102227980225073	FALSE	Unmarked	0.216107380351516
5430401F13Rik	chr6	131486399	131553762	0.012	0.014	0.01	0.176965	0.443605842248324	-0.000874175721681126	FALSE	Unmarked	0.216107380351516
Cabp5	chr7	13398131	13408886	0.012	0.015	0.009	0.193312	0.372375264223835	-0.00335404738700061	FALSE	Unmarked	0.216107380351516
Cyp2b19	chr7	26757141	26772629	0.012	0.012	0.012	0.176724	0.884321282798959	0.000223367418112793	FALSE	Unmarked	0.216107380351516
Etv2	chr7	30633615	30635851	0.012	0.012	0.012	3.656086	0.883835614176724	-0.000315483503652205	FALSE	Repressed_Promoter	0.216107380351516
Mrgpra9	chr7	47234860	47252847	0.012	0.016	0.008	0.099433	0.603708158694367	-0.00133876392893519	FALSE	Unmarked	0.216107380351516
Vmn2r76	chr7	86202023	86246307	0.012	0.013	0.011	0.098629	0.00842791820246539	-0.00354106243895807	TRUE	Unmarked	0.216107380351516
Olfr609	chr7	103490024	103498061	0.012	0.012	0.012	NA	0.951937263425823	0.0005357528453445	FALSE	Unmarked	0.216107380351516
Olfr65	chr7	103903486	103908649	0.012	0.012	0.012	NA	0.337939954215947	-0.00309260765640998	FALSE	Unmarked	0.216107380351516
4930516K23Rik	chr7	104053599	104061444	0.012	0.008	0.016	NA	0.98211439351712	0.000321571406704689	FALSE	Unmarked	0.216107380351516
Olfr671	chr7	104972895	104979125	0.012	0.004	0.02	NA	0.734612240170809	-0.00130920788465688	FALSE	Unmarked	0.216107380351516
Olfr681	chr7	105116835	105125522	0.012	0.013	0.011	NA	0.720913959941851	0.00190735847189244	FALSE	Unmarked	0.216107380351516
Olfr709-ps1	chr7	106922873	106932218	0.012	0.011	0.013	NA	0.738498496847819	-0.00119351557030039	FALSE	Unmarked	0.216107380351516
Olfr711	chr7	106969693	106975452	0.012	0.011	0.013	NA	0.972091306040823	0.000629291743938352	FALSE	Unmarked	0.216107380351516
Olfr714	chr7	107070980	107077801	0.012	0.009	0.015	NA	0.53435958234619	-0.00321239259784871	FALSE	Unmarked	0.216107380351516
Olfr490	chr7	108285892	108288933	0.012	0.004	0.02	NA	0.622036146690186	0.00423479940784673	FALSE	Unmarked	0.216107380351516
Olfr507	chr7	108621813	108622763	0.012	0.024	0	NA	0.528202539282422	0.0170505871725384	FALSE	Unmarked	0.216107380351516
Defa42	chr8	21455444	21456559	0.012	0	0.024	0.133366	0.620965289725402	-0.00609756097560976	FALSE	Unmarked	0.216107380351516
Adam29	chr8	55870911	55906947	0.012	0.015	0.009	0.14892	0.893634074256598	-0.000288288621159474	FALSE	Unmarked	0.216107380351516
Olfr901	chr9	38429454	38432681	0.012	0.008	0.016	NA	0.692517392999118	-0.00218696134973944	FALSE	Unmarked	0.216107380351516
Ctag2	chrX	65047643	65049013	0.012	0.017	0.007	0.415317	0.942434347726134	-6.86564783118878e-05	FALSE	Unmarked	0.216107380351516
Cldn34c4	chrX	127721181	127736553	0.012	0.011	0.013	0.064015	0.881656228793109	0.00331289483334187	FALSE	Unmarked	0.216107380351516
Olfr786	chr10	129427305	129439079	0.0115	0.012	0.011	NA	0.276258591704173	-0.00278047698356181	FALSE	Unmarked	0.21479919404341
Olfr392	chr11	73811739	73817048	0.0115	0.015	0.008	NA	0.605616411045173	-0.00198986861931934	FALSE	Unmarked	0.21479919404341
H2ac7	chr13	23574380	23574951	0.0115	0.008	0.015	9.534537	0.248568738935465	-0.00614886852409538	FALSE	Unmarked	0.21479919404341
Gm10378	chr14	42655937	42663604	0.0115	0	0.023	NA	0.871706630822707	-0.000132135306553911	FALSE	Unmarked	0.21479919404341
Egr3	chr14	70077202	70082613	0.0115	0.006	0.017	8.004424	0.75720852213297	-0.00157711934327819	FALSE	Repressed_Promoter	0.21479919404341
Olfr175	chr16	58823661	58826781	0.0115	0.014	0.009	NA	0.435838227409676	0.00555387360602929	FALSE	Unmarked	0.21479919404341
Olfr109	chr17	37458915	37471589	0.0115	0.016	0.007	NA	0.727145345888631	-0.000997670422985847	FALSE	Unmarked	0.21479919404341
Olfr995	chr2	85437527	85443638	0.0115	0.013	0.01	NA	0.77114628179336	0.00133530428706752	FALSE	Unmarked	0.21479919404341
Olfr1094	chr2	86824662	86830281	0.0115	0.017	0.006	NA	0.365508712971367	-0.00427999342495251	FALSE	Unmarked	0.21479919404341
Olfr1134	chr2	87655672	87658459	0.0115	0.017	0.006	NA	0.949418987865707	-0.00022369989239151	FALSE	Unmarked	0.21479919404341
Olfr1198	chr2	88743969	88751369	0.0115	0.016	0.007	NA	0.862750651385429	-0.000419345016418316	FALSE	Unmarked	0.21479919404341
Olfr1199	chr2	88754194	88760468	0.0115	0.01	0.013	NA	0.600370018303927	-0.00168999006050383	FALSE	Unmarked	0.21479919404341
Olfr1204	chr2	88849291	88857919	0.0115	0.012	0.011	NA	0.68833691494939	-0.00140212915572492	FALSE	Unmarked	0.21479919404341
Olfr1214	chr2	88986478	88992652	0.0115	0.014	0.009	NA	0.982594263384803	0.000318691024067841	FALSE	Unmarked	0.21479919404341
Olfr1223	chr2	89143507	89151559	0.0115	0.016	0.007	NA	0.555723905760091	-0.0026247312495434	FALSE	Unmarked	0.21479919404341
Gm14124	chr2	150257516	150270299	0.0115	0.013	0.01	NA	0.769035186354025	0.000676199932083971	FALSE	Unmarked	0.21479919404341
Gm5150	chr3	15946869	16006436	0.0115	0.011	0.012	0.177821	0.226016956262781	-0.00144307797216864	FALSE	Unmarked	0.21479919404341
Mab21l1	chr3	55782509	55785000	0.0115	0.017	0.006	2.603521	0.97596007764214	-0.000839617163387766	FALSE	Active_Promoter	0.21479919404341
Cyp4a30b	chr4	115452603	115471061	0.0115	0.011	0.012	0.168966	0.723150983772662	0.000829558334047065	FALSE	Unmarked	0.21479919404341
Cyp3a57	chr5	145345278	145390925	0.0115	0.013	0.01	0.163217	0.663380674291151	-0.000743289731669273	FALSE	Unmarked	0.21479919404341
Fezf1	chr6	23245043	23248361	0.0115	0.01	0.013	16.062401	0.770831696047271	-0.000824898396341339	FALSE	Repressed_Promoter	0.21479919404341
Vmn1r9	chr6	57066786	57074905	0.0115	0.01	0.013	0.699391	0.772103880878241	0.000488018239729378	FALSE	Unmarked	0.21479919404341
Klrh1	chr6	129766567	129784269	0.0115	0.011	0.012	0.174224	0.0100304335087056	-0.00440298293689376	TRUE	Unmarked	0.21479919404341
Klra2	chr6	131219222	131247361	0.0115	0.011	0.012	0.160168	0.606004344785355	-0.00114407438566382	FALSE	Unmarked	0.21479919404341
Olfr1336	chr7	6456167	6466816	0.0115	0.01	0.013	NA	0.14847204323103	0.00487579091396567	FALSE	Unmarked	0.21479919404341
Vmn2r31	chr7	7378250	7399702	0.0115	0.01	0.013	0.165643	0.119041268083551	-0.00335161050029345	FALSE	Unmarked	0.21479919404341
Vmn1r86	chr7	13097530	13119916	0.0115	0.012	0.011	0.578941	0.483037589375111	-0.00121805469548972	FALSE	Unmarked	0.21479919404341
Obox6	chr7	15833240	15839677	0.0115	0.01	0.013	0.151981	0.46793476846362	0.00246760884065586	FALSE	Unmarked	0.21479919404341
Psg29	chr7	17203476	17215759	0.0115	0.01	0.013	0.291445	0.449641541517015	-0.00176808626883602	FALSE	Unmarked	0.21479919404341
Vmn1r169	chr7	23575525	23578848	0.0115	0	0.023	0.253536	0.94644249912306	-0.000314943190043011	FALSE	Unmarked	0.21479919404341
Vmn2r69	chr7	85393825	85415919	0.0115	0.011	0.012	0.114072	0.114475478167612	-0.00316207503953538	FALSE	Unmarked	0.21479919404341
Vmn2r75	chr7	86145285	86171777	0.0115	0.011	0.012	0.097927	0.104220929539097	-0.00286074485849958	FALSE	Unmarked	0.21479919404341
Olfr601	chr7	103357093	103362654	0.0115	0.008	0.015	NA	0.603770223451509	0.00195428658736265	FALSE	Unmarked	0.21479919404341
Olfr615	chr7	103556078	103563797	0.0115	0.014	0.009	NA	0.00544884502923212	0.0112109601857078	TRUE	Unmarked	0.21479919404341
Olfr715b	chr7	107103747	107110368	0.0115	0.014	0.009	NA	0.451556428812055	-0.00259160849115479	FALSE	Unmarked	0.21479919404341
Gm4907	chrX	23882552	23907606	0.0115	0.012	0.011	NA	0.260502432672874	-0.00325287510396706	FALSE	Unmarked	0.21479919404341
Magea6	chrX	154924011	154935986	0.0115	0.012	0.011	0.228084	0.816409259984437	0.00411544534037526	FALSE	Unmarked	0.21479919404341
Olfr346	chr2	36685787	36691292	0.011	0.017	0.005	NA	0.254986735424733	-0.00454979665714485	FALSE	Unmarked	0.213496769949275
Olfr1179	chr2	88401858	88406452	0.011	0.005	0.017	NA	0.368625431072229	0.00596353907339155	FALSE	Unmarked	0.213496769949275
Olfr1347	chr7	6486943	6499754	0.011	0.005	0.017	NA	0.216776335531475	0.00305943561006215	FALSE	Unmarked	0.213496769949275
Olfr700	chr7	106805394	106808833	0.011	0.005	0.017	NA	0.400067208556514	-0.00403428324865308	FALSE	Unmarked	0.213496769949275
Olfr849	chr9	19440265	19446922	0.011	0.005	0.017	NA	0.287098815597842	-0.00345906001921672	FALSE	Unmarked	0.213496769949275
Gm29106	chr1	118176541	118202306	0.011	0.011	0.011	NA	0.933194184349799	8.80715684583554e-05	FALSE	Unmarked	0.213496769949275
Olfr807	chr10	129754091	129757792	0.011	0.013	0.009	NA	0.496142259528542	-0.00345288335330407	FALSE	Unmarked	0.213496769949275
Akr1c6	chr13	4434305	4457876	0.011	0.009	0.013	0.22027	0.618295358903405	0.000947381349668906	FALSE	Unmarked	0.213496769949275
Prl2c5	chr13	13182714	13191922	0.011	0.015	0.007	0.265809	0.692197399219256	0.00134875984214705	FALSE	Unmarked	0.213496769949275
Vmn1r197	chr13	22324588	22332865	0.011	0.016	0.006	0.766458	0.92332653660214	0.000498958606053168	FALSE	Unmarked	0.213496769949275
Vmn1r206	chr13	22617455	22624250	0.011	0.008	0.014	0.446949	0.933315935012555	-0.000189532267671561	FALSE	Unmarked	0.213496769949275
Gm8765	chr13	50698311	50703434	0.011	0	0.022	NA	0.651858878505783	0.00836999022482893	FALSE	Unmarked	0.213496769949275
Gm8122	chr14	43229831	43235303	0.011	0.009	0.013	NA	0.533854417876474	-0.00352775471625471	FALSE	Unmarked	0.213496769949275
1700001F09Rik	chr14	43342382	43347810	0.011	0.015	0.007	1.048675	0.459706114489365	0.00293141768327399	FALSE	Unmarked	0.213496769949275
Gm8180	chr14	43779487	43784744	0.011	0.006	0.016	NA	0.167576148529063	0.00870043965671243	FALSE	Unmarked	0.213496769949275
Gm5930	chr14	44330441	44338583	0.011	0.019	0.003	NA	0.751569651787586	-0.00164426026170557	FALSE	Unmarked	0.213496769949275
Osr2	chr15	35296097	35303304	0.011	0.01	0.012	20.700337	0.0165557206785341	-0.00433941710686285	TRUE	Repressed_Promoter	0.213496769949275
Hoxc6	chr15	102998256	103011880	0.011	0.012	0.01	8.462243	0.000270433352525868	0.00663457120009639	TRUE	Repressed_Promoter	0.213496769949275
Olfr168	chr16	19529273	19535554	0.011	0.014	0.008	NA	0.94741742843595	-0.000175445018816474	FALSE	Unmarked	0.213496769949275
Olfr170	chr16	19605695	19611881	0.011	0.012	0.01	NA	0.190673160581858	-0.00645617012142126	FALSE	Unmarked	0.213496769949275
Olfr761	chr17	37952050	37953078	0.011	0	0.022	NA	0.863572285005463	0.00203553756185335	FALSE	Unmarked	0.213496769949275
Esp3	chr17	40632074	40637059	0.011	0.006	0.016	0.340415	0.621500391444989	-0.0026084380136317	FALSE	Unmarked	0.213496769949275
Pcdhb8	chr18	37355120	37358603	0.011	0.011	0.011	0.510208	0.679867878118934	-0.000756862065974048	FALSE	Unmarked	0.213496769949275
Slc22a28	chr19	8062208	8131981	0.011	0.011	0.011	0.046491	0.0368374678433133	-0.00182135705072361	TRUE	Unmarked	0.213496769949275
Olfr1440	chr19	12387278	12401583	0.011	0.01	0.012	NA	0.779444347112627	0.00077599219083953	FALSE	Unmarked	0.213496769949275
Cyp2c65	chr19	39061014	39093943	0.011	0.01	0.012	0.116407	0.226934800484695	0.00204506950491701	FALSE	Unmarked	0.213496769949275
Cyp2c54	chr19	40037939	40073826	0.011	0.01	0.012	0.117143	0.461502965682132	-0.00118962166110773	FALSE	Unmarked	0.213496769949275
Olfr73	chr2	88032287	88037698	0.011	0.01	0.012	NA	0.909840979465717	0.000745018215269145	FALSE	Unmarked	0.213496769949275
Olfr1174	chr2	88310283	88315134	0.011	0.014	0.008	NA	0.664725618722913	0.00362405475543894	FALSE	Unmarked	0.213496769949275
Olfr1189	chr2	88586453	88592761	0.011	0.01	0.012	NA	0.0974192878175922	-0.00594139835651415	FALSE	Unmarked	0.213496769949275
Olfr1215	chr2	89000020	89006972	0.011	0.014	0.008	NA	0.764335520413688	0.00173357941157061	FALSE	Unmarked	0.213496769949275
Sirpb1a	chr3	15371652	15426519	0.011	0.012	0.01	0.140819	0.147756208775401	-0.00169263348469809	FALSE	Unmarked	0.213496769949275
Shox2	chr3	66971726	66981770	0.011	0.014	0.008	15.140202	0.858973545222426	0.00041865602881689	FALSE	Repressed_Promoter	0.213496769949275
Lce3f	chr3	92992225	92993425	0.011	0	0.022	1.062504	0.572731011474014	0.0149165448663929	FALSE	Unmarked	0.213496769949275
Vmn1r2	chr4	3167319	3173005	0.011	0.009	0.013	0.80968	0.355099848332878	-0.00641056328044013	FALSE	Unmarked	0.213496769949275
Pramef12	chr4	144391673	144408463	0.011	0.011	0.011	NA	0.57666236788218	0.000931676498594002	FALSE	Unmarked	0.213496769949275
Vmn2r-ps159	chr4	156331102	156339498	0.011	0.012	0.01	NA	0.0147255504519802	-0.00464473595937579	TRUE	Unmarked	0.213496769949275
Vmn2r11	chr5	109043359	109059568	0.011	0.014	0.008	0.135739	0.0200420646964382	-0.00379353707103349	TRUE	Unmarked	0.213496769949275
Vmn2r15	chr5	109285669	109297643	0.011	0.013	0.009	0.190515	0.252789251956567	-0.00302085031271514	FALSE	Unmarked	0.213496769949275
Hoxa4	chr6	52189670	52191752	0.011	0.016	0.006	6.371421	0.109284559988977	-0.00576026246353302	FALSE	Repressed_Promoter	0.213496769949275
Atoh1	chr6	64729124	64731244	0.011	0.012	0.01	18.597905	0.111657336650063	-0.00527350280391668	FALSE	Unmarked	0.213496769949275
Vmn2r25	chr6	123821645	123853462	0.011	0.009	0.013	0.200859	0.118942704027609	-0.00258233264247623	FALSE	Unmarked	0.213496769949275
Tas2r105	chr6	131686531	131687494	0.011	0.006	0.016	0.247562	0.427830049507805	-0.00513366194968562	FALSE	Unmarked	0.213496769949275
Prpmp5	chr6	132311589	132314756	0.011	0.004	0.018	NA	0.400878372790835	-0.0041001050244008	FALSE	Unmarked	0.213496769949275
Ncr1	chr7	4337723	4345163	0.011	0.013	0.009	0.197042	0.420296403058666	0.00267747519469563	FALSE	Unmarked	0.213496769949275
Vmn1r64	chr7	5883579	5884541	0.011	0	0.022	0.269024	0.296264800721274	-0.0116673450006783	FALSE	Unmarked	0.213496769949275
Vmn2r55	chr7	12651705	12685002	0.011	0.014	0.008	0.081416	0.0858024924605794	-0.00281902944493297	FALSE	Unmarked	0.213496769949275
Cyp2b10	chr7	25897619	25926623	0.011	0.009	0.013	0.151616	0.0770101793297576	-0.00216588292639276	FALSE	Unmarked	0.213496769949275
Scgb2b3	chr7	31359037	31362071	0.011	0.007	0.015	0.128704	0.565802849749368	-0.00385594186239537	FALSE	Unmarked	0.213496769949275
Vmn2r74	chr7	85944613	85961628	0.011	0.01	0.012	0.16605	0.705658548052323	0.00130003499295281	FALSE	Unmarked	0.213496769949275
Olfr299	chr7	86459920	86469556	0.011	0.013	0.009	NA	0.916774598829941	0.000823066721464982	FALSE	Unmarked	0.213496769949275
Olfr628	chr7	103730373	103733323	0.011	0.008	0.014	NA	0.142624238355683	0.0193446520401525	FALSE	Unmarked	0.213496769949275
Usp17la	chr7	104857008	104862666	0.011	0.012	0.01	0.251414	0.690336124776281	-0.00178022067592177	FALSE	Unmarked	0.213496769949275
Olfr701	chr7	106814128	106821471	0.011	0.013	0.009	NA	0.786908219131524	-0.00127640970166678	FALSE	Unmarked	0.213496769949275
Olfr705	chr7	106871869	106876890	0.011	0	0.022	NA	0.260502432672874	-0.00554885460440632	FALSE	Unmarked	0.213496769949275
Olfr715	chr7	107125266	107131082	0.011	0.009	0.013	NA	0.974541615595916	0.000852960190723643	FALSE	Unmarked	0.213496769949275
Defa39	chr8	21702518	21703644	0.011	0.011	0.011	0.541005	0.612856140584886	-0.00446543981177436	FALSE	Unmarked	0.213496769949275
Gm10358	chr8	75405339	75406588	0.011	0.007	0.015	NA	0.657889115111956	-0.00572844119343476	FALSE	Unmarked	0.213496769949275
Olfr39	chr9	20282350	20287577	0.011	0.018	0.004	NA	0.425052851317856	-0.00465034917111623	FALSE	Unmarked	0.213496769949275
Olfr875	chr9	37771856	37774458	0.011	0.013	0.009	NA	0.996910679232588	0.0016803050132502	FALSE	Unmarked	0.213496769949275
Rhox4g	chrX	37646499	37651326	0.011	0.015	0.007	0.322586	0.0930233409824968	-0.00798878284580111	FALSE	Unmarked	0.213496769949275
Btg1b	chrX	38013172	38018814	0.011	0.019	0.003	0.580424	0.571854733268523	-0.00191266933746554	FALSE	Unmarked	0.213496769949275
Vmn1r200	chr13	22390372	22400051	0.0105	0.014	0.007	0.637107	0.982383583459596	0.000380992610526	FALSE	Unmarked	0.21220010882847
Serpinb9g	chr13	33484789	33496003	0.0105	0.007	0.014	0.421862	0.376394670396438	0.00419264515345993	FALSE	Unmarked	0.21220010882847
Ctla2a	chr13	60934154	60936624	0.0105	0.005	0.016	0.226452	0.238742531837896	-0.00571148353543817	FALSE	Unmarked	0.21220010882847
Gm21818	chr13	120172432	120173887	0.0105	0.021	0	NA	0.856773860314321	0.0069931633761421	FALSE	Unmarked	0.21220010882847
Gm10375	chr14	43602626	43608012	0.0105	0.021	0	0.584602	0.58754128621484	0.0054791051821767	FALSE	Unmarked	0.21220010882847
H1f0	chr15	79028449	79030503	0.0105	0.016	0.005	2.483344	0.946156670292276	-0.00027426287861098	FALSE	Active_Promoter	0.21220010882847
Vmn1r237	chr17	21311864	21314911	0.0105	0.017	0.004	0.630127	0.988998387243774	0.000129272819221603	FALSE	Unmarked	0.21220010882847
Olfr121	chr17	37748854	37753168	0.0105	0.007	0.014	NA	0.441288914993332	-0.00385543338210546	FALSE	Unmarked	0.21220010882847
Olfr123	chr17	37793528	37798133	0.0105	0.007	0.014	NA	0.834295538998455	-0.000805193038336214	FALSE	Unmarked	0.21220010882847
Olfr1231	chr2	89299785	89307073	0.0105	0.004	0.017	NA	0.314749938696599	-0.00311685480609824	FALSE	Unmarked	0.21220010882847
Olfr1283	chr2	111366789	111370062	0.0105	0.016	0.005	NA	0.390386621759013	-0.00538011278319673	FALSE	Unmarked	0.21220010882847
Olfr1299	chr2	111661418	111665813	0.0105	0.017	0.004	NA	0.988612422943279	0.00113530071756212	FALSE	Unmarked	0.21220010882847
Sprr2b	chr3	92316619	92318084	0.0105	0.007	0.014	0.815593	0.833162922927812	-0.000267606755010728	FALSE	Unmarked	0.21220010882847
Prh1	chr6	132569808	132572940	0.0105	0.004	0.017	0.32155	0.437847811893884	-0.00359865981635456	FALSE	Unmarked	0.21220010882847
Tas2r131	chr6	132956883	132957918	0.0105	0.007	0.014	0.40945	0.601200682447061	-0.00342932774895158	FALSE	Unmarked	0.21220010882847
Olfr603	chr7	103383061	103386176	0.0105	0.004	0.017	NA	0.254402323779091	0.00799668678991026	FALSE	Unmarked	0.21220010882847
Olfr474	chr7	107954642	107955574	0.0105	0	0.021	NA	0.372112473094271	-0.00819543257882721	FALSE	Unmarked	0.21220010882847
Hmx3	chr7	131542866	131544924	0.0105	0	0.021	7.462415	0.881768573296574	-0.00520833333333333	FALSE	Repressed_Promoter	0.21220010882847
Olfr860	chr9	19845155	19849746	0.0105	0.014	0.007	NA	0.282399936620297	-0.00443002340898621	FALSE	Unmarked	0.21220010882847
Gm14744	chrX	77864757	77870032	0.0105	0.016	0.005	0.246767	0.399924418927726	-0.00528946370767878	FALSE	Unmarked	0.21220010882847
