gene	chr	start	end	mc_ctrl	mc_mut	hmc_ctrl	hmc_mut	total_ctrl	total_mut	is_coordinated	is_mecp2_up
Rab13	chr3	90213695	90226385	0.503314418238254	0.509944859946014	0.0780510333316806	0.0741855995367961	0.581365451569935	0.58413045948281	FALSE	FALSE
Mul1	chr4	138434671	138442265	0.616408872937735	0.673970191731447	0.178795911547453	0.141334926839836	0.795204784485188	0.815305118571283	TRUE	FALSE
Nrn1	chr13	36725361	36735131	0.0425193848069549	0.0759780796004405	0.0598100739622631	0.0676693308924686	0.102329458769218	0.143647410492909	FALSE	FALSE
Rpl34	chr3	130726831	130730398	0.39859896095322	0.418883942281895	0.131873215913217	0.114354579630871	0.530472176866437	0.533238521912766	FALSE	FALSE
Ssna1	chr2	25271039	25272438	0.0987581699346405	0.104886099176513	0.227836297309622	0.187800975653419	0.326594467244262	0.292687074829932	FALSE	FALSE
Vps51	chr19	6067842	6077231	0.648412640471194	0.644373363517867	0.137016157440983	0.126718616761461	0.785428797912177	0.771091980279328	FALSE	FALSE
Ppfia4	chr1	134296783	134332928	0.491254777878066	0.529316563072316	0.272057703819917	0.236429576737327	0.763312481697983	0.765746139809643	TRUE	FALSE
Eml1	chr12	108370957	108539617	0.685774213408623	0.718847694698015	0.196378515218481	0.170267422197087	0.882152728627104	0.889115116895102	TRUE	FALSE
Gpr155	chr2	73341506	73386572	0.750317912903827	0.749731750529995	0.0959632565454849	0.0855239771179763	0.846281169449312	0.835255727647971	FALSE	FALSE
Caly	chr7	140069880	140082548	0.494644509219065	0.490685853680043	0.0909291571401228	0.0818724157619711	0.585573666359188	0.572558269442014	FALSE	FALSE
Rtn4	chr11	29692947	29744331	0.655826488526119	0.658948818856251	0.22855131386214	0.212874237109854	0.884377802388259	0.871823055966105	FALSE	FALSE
Cfap57	chr4	118554551	118620777	0.743728693127955	0.736597886219718	0.0522212750203935	0.056158186478283	0.795949968148349	0.792756072698001	FALSE	FALSE
Trpm4	chr7	45302632	45333780	0.733678507934544	0.728063019669624	0.0798437210238231	0.0750861526203878	0.813522228958367	0.803149172290012	FALSE	FALSE
Rere	chr4	150281646	150621966	0.496640632132914	0.519837245147288	0.312325495693363	0.287020249370344	0.808966127826277	0.806857494517632	TRUE	FALSE
Rabl2	chr15	89582533	89591923	0.58721534532223	0.603275923159077	0.096762822183687	0.0794403434273082	0.683978167505917	0.682716266586385	TRUE	FALSE
Arl8a	chr1	135146824	135156269	0.357585960259564	0.358379902827072	0.269591712447815	0.239148235651032	0.627177672707379	0.597528138478104	FALSE	FALSE
Washc1	chr17	66111545	66120503	0.622962124476621	0.667450054109082	0.15723001734551	0.140016310264808	0.780192141822131	0.80746636437389	TRUE	FALSE
Srpx2	chrX	133908426	133932446	0.731292974377222	0.72328614595919	0.0423472526213164	0.0397482537623354	0.773640226998538	0.763034399721525	FALSE	FALSE
Ubr3	chr2	69897246	70024013	0.719613845769395	0.741581173141176	0.174625092264331	0.146172131831681	0.894238938033726	0.887753304972857	TRUE	FALSE
Mypn	chr10	63115795	63203952	0.796657642507261	0.79079245361959	0.0589542045150106	0.0597105451930555	0.855611847022272	0.850502998812646	FALSE	FALSE
Nexn	chr3	152236982	152266350	0.749974313000812	0.747477926194809	0.102764835275828	0.0884176280198468	0.85273914827664	0.835895554214656	FALSE	FALSE
Ak8	chr2	28700164	28813165	0.678462411404293	0.658977979095802	0.0975678079021204	0.10857633571863	0.776030219306413	0.767554314814432	FALSE	FALSE
Pygo2	chr3	89430214	89435128	0.51282453496286	0.523759194017265	0.203302579347941	0.190483586183453	0.716127114310801	0.714242780200718	FALSE	FALSE
Chmp2b	chr16	65539128	65562726	0.712861542387058	0.748691264055643	0.139194822503363	0.0993129646935382	0.852056364890421	0.848004228749181	TRUE	FALSE
Pink1	chr4	138313409	138326307	0.488978095743304	0.514453474144115	0.215761892636295	0.197035330943957	0.704739988379599	0.711488805088072	TRUE	FALSE
Srrm4	chr5	116439275	116591817	0.428501787092352	0.465286868602608	0.315023335247402	0.287600988766611	0.743525122339754	0.752887857369219	TRUE	FALSE
Ngdn	chr14	55015454	55024137	0.620145501486353	0.629986875538268	0.0970832557542452	0.0810623970884991	0.717228757240598	0.711049272626767	FALSE	FALSE
Prrt2	chr7	127016231	127021211	0.0230537675655434	0.0246718951761158	0.0261563748321338	0.0224019244434979	0.0492101423976772	0.0470738196196137	FALSE	FALSE
Zdhhc3	chr9	123066160	123113205	0.789672361595757	0.80718151396484	0.108315056593485	0.086506182738635	0.897987418189242	0.893687696703475	TRUE	FALSE
Fuom	chr7	140096770	140102441	0.783111252935652	0.800333851813972	0.104022617920996	0.0898849905288505	0.887133870856648	0.890218842342822	FALSE	FALSE
Chac1	chr2	119351229	119354381	0.631388568407957	0.627709138351793	0.24114018420084	0.291036029160521	0.872528752608797	0.918745167512314	FALSE	FALSE
Gmppa	chr1	75435930	75443179	0.317347713640842	0.434914616600924	0.20912477822337	0.187011725435224	0.526472491864212	0.621926342036148	TRUE	FALSE
Vps26b	chr9	27007771	27030065	0.502210798758843	0.543348418018232	0.24459214031867	0.223751087903076	0.746802939077513	0.767099505921308	TRUE	FALSE
Vstm5	chr9	15239045	15259416	0.737033798718669	0.741075173552507	0.0604098281961708	0.0617384782629122	0.79744362691484	0.802813651815419	FALSE	FALSE
Svbp	chr4	119195306	119201298	0.593584627205548	0.595188553632095	0.162259598787799	0.161148794871456	0.755844225993347	0.756337348503551	FALSE	FALSE
Cfap206	chr4	34688559	34730206	0.820291590800391	0.823484348324835	0.0394897420521624	0.0343358499156096	0.859781332852553	0.857820198240445	FALSE	FALSE
Dnajb13	chr7	100501716	100514960	0.706426169918828	0.682971316047677	0.0998990262185123	0.10064819295074	0.80632519613734	0.783619508998417	FALSE	FALSE
Slurp2	chr15	74742764	74746693	0.727472367101749	0.704543223673988	0.161197584196963	0.186593213287979	0.888669951298712	0.891136436961967	FALSE	FALSE
Trnp1	chr4	133491100	133498550	0.344431730903409	0.345491655943864	0.113791974528125	0.114942285566047	0.458223705431534	0.460433941509911	FALSE	FALSE
Bst2	chr8	71534255	71537456	0.830303188646748	0.786668305629042	0.0396833041458608	0.0513017550695012	0.869986492792609	0.837970060698543	FALSE	FALSE
Afg3l2	chr18	67404764	67449172	0.758260277895202	0.780827768742617	0.141979969725726	0.114658535598202	0.900240247620928	0.895486304340819	TRUE	FALSE
Dab2ip	chr2	35558266	35730994	0.357653466284107	0.3962981675515	0.273043492702684	0.270521688106876	0.630696958986791	0.666819855658376	FALSE	FALSE
Tmbim1	chr1	74288247	74305622	0.434937590748123	0.507033999272905	0.26135146804072	0.231072760655752	0.696289058788843	0.738106759928657	TRUE	FALSE
Camsap3	chr8	3587293	3609075	0.709422961734821	0.710499441689333	0.143618231675278	0.131855768433685	0.853041193410099	0.842355210123018	FALSE	FALSE
Slc52a3	chr2	151996511	152009258	0.602321591178573	0.587996913588756	0.0915012442447315	0.0883057936030455	0.693822835423304	0.676302707191802	FALSE	FALSE
Iqcg	chr16	33012683	33056218	0.779405560287632	0.771754308377444	0.0725348329823861	0.0697301026955578	0.851940393270018	0.841484411073002	FALSE	FALSE
Trip13	chr13	73911347	73937784	0.905058020161771	0.898610652351152	0.0299062757055413	0.0296900850007233	0.934964295867312	0.928300737351875	FALSE	FALSE
Ipmk	chr10	71347763	71385885	0.705103391968319	0.715036924443097	0.135019464672985	0.118822193626693	0.840122856641304	0.83385911806979	TRUE	FALSE
Usp46	chr5	73998453	74068431	0.479150062229205	0.545787606832105	0.296670726002984	0.268079251961576	0.775820788232189	0.813866858793681	TRUE	FALSE
Ttl	chr2	129065942	129096283	0.684759828658287	0.715735589305701	0.160447578138543	0.133586096916797	0.84520740679683	0.849321686222498	TRUE	FALSE
Casz1	chr4	148804429	148954889	0.672044156889082	0.65316706480112	0.119871618577587	0.141457170979802	0.791915775466669	0.794624235780922	FALSE	FALSE
Fbxo7	chr10	86021972	86051873	0.694485431866024	0.710461938831473	0.147874213658177	0.134204887497965	0.842359645524201	0.844666826329438	TRUE	FALSE
Trim32	chr4	65604986	65616238	0.303442175395074	0.293205540820572	0.303349980743725	0.301540969386303	0.606792156138799	0.594746510206875	FALSE	FALSE
Rab3b	chr4	108879063	108943324	0.713193667635141	0.704010263289921	0.113570086761877	0.107822828386503	0.826763754397018	0.811833091676424	FALSE	FALSE
Dnah17	chr11	118021723	118130634	0.772785632173021	0.762492894733496	0.103632131829359	0.0990835346410526	0.87641776400238	0.861576429374549	FALSE	FALSE
Scrn1	chr6	54505890	54566489	0.413174349829757	0.47559696649907	0.304721377012871	0.271379020259766	0.717895726842628	0.746975986758836	TRUE	FALSE
Tunar	chr12	105336594	105383932	0.499096665802737	0.508665188461206	0.316192673917805	0.300104230187708	0.815289339720542	0.808769418648914	TRUE	FALSE
Tmem30a	chr9	79768943	79793507	0.578631555223831	0.626626778614616	0.19817034732117	0.17456612902994	0.776801902545001	0.801192907644556	TRUE	FALSE
Spaca9	chr2	28692080	28699727	0.643135589552383	0.623999918996433	0.0891099473128552	0.0788564215185941	0.732245536865238	0.702856340515027	FALSE	FALSE
Ace2	chrX	164139332	164188420	0.745001333429551	0.726671521158843	0.0540518317754201	0.0735573619002088	0.799053165204971	0.800228883059052	FALSE	FALSE
Cep85	chr4	134129858	134187112	0.806417527084375	0.818161266332769	0.0969612750846113	0.0777928000538968	0.903378802168986	0.895954066386666	TRUE	FALSE
Dop1b	chr16	93711904	93810590	0.59702074783252	0.634020296051546	0.204816547749333	0.176379069132907	0.801837295581853	0.810399365184453	TRUE	FALSE
Cmtm8	chr9	114789345	114844152	0.773161829784065	0.764454044022212	0.0822119040975304	0.088177267910427	0.855373733881595	0.852631311932639	FALSE	FALSE
Metrn	chr17	25793221	25797136	0.381757431923064	0.329926390602863	0.0696691036111727	0.0655067355659103	0.451426535534237	0.395433126168773	FALSE	FALSE
Cysltr2	chr14	73025785	73049114	0.834753222701887	0.829754262026914	0.042374152877167	0.0448148562216761	0.877127375579054	0.87456911824859	FALSE	FALSE
Dpf3	chr12	83213745	83487716	0.480819492791721	0.528407795958508	0.324619022374329	0.30226536553591	0.80543851516605	0.830673161494418	TRUE	FALSE
Slc44a4	chr17	34914466	34930436	0.749042837459662	0.74326645264747	0.052848875568347	0.0454991421573211	0.801891713028009	0.788765594804791	FALSE	FALSE
Abhd17c	chr7	84109356	84151893	0.608533538912742	0.636118655488314	0.242208357088896	0.213261292743742	0.850741896001638	0.849379948232056	TRUE	FALSE
Fam162a	chr16	36043761	36071594	0.692040407398924	0.718973441223774	0.131481943989271	0.107573290117833	0.823522351388195	0.826546731341607	TRUE	FALSE
Taco1	chr11	106066061	106073612	0.515010025822163	0.555172530477009	0.0472474599831859	0.0428620286698998	0.562257485805349	0.598034559146909	FALSE	FALSE
Bhlhb9	chrX	135797594	135891081	0.758018246813891	0.757967808150261	0.0909014708149578	0.0823431630199506	0.848919717628849	0.840310971170212	FALSE	FALSE
Ly6g6e	chr17	35076902	35078804	0.456032126792803	0.614723848641055	0.323630786449035	0.221745123137551	0.779662913241838	0.836468971778606	FALSE	FALSE
Fuz	chr7	44896079	44902631	0.518284579792426	0.532295431292396	0.146019738610209	0.108632493825636	0.664304318402635	0.640927925118032	FALSE	FALSE
Reep6	chr10	80329953	80336441	0.585674083439449	0.632694670668834	0.243173553003396	0.227922798252459	0.828847636442845	0.860617468921293	FALSE	FALSE
Gprc5c	chr11	114851152	114872617	0.263607342867112	0.352887922693305	0.328388179677345	0.329729836989244	0.591995522544457	0.682617759682549	FALSE	FALSE
Kcnip1	chr11	33629339	33993152	0.721696721491342	0.722694004459787	0.091666852600775	0.114831271744173	0.813363574092117	0.83752527620396	FALSE	FALSE
Bag5	chr12	111709488	111713257	0.560034610939956	0.576295554108485	0.159563655326464	0.129046170375754	0.71959826626642	0.705341724484239	FALSE	FALSE
Tbce	chr13	13997949	14039638	0.682292494504256	0.708829140171068	0.177015778604205	0.154366101752794	0.859308273108461	0.863195241923862	TRUE	FALSE
Draxin	chr4	148098437	148130698	0.624654617178201	0.610486113472751	0.164802824449569	0.148169037369584	0.78945744162777	0.758655150842335	FALSE	FALSE
Atp6ap2	chrX	12587801	12617049	0.706855122139957	0.725468915271375	0.144031796034441	0.125108935033045	0.850886918174398	0.85057785030442	TRUE	FALSE
Ddo	chr10	40630011	40681847	0.715759686014817	0.733148513270201	0.13145247507636	0.123903169033063	0.847212161091177	0.857051682303264	TRUE	FALSE
Rnf167	chr11	70647235	70651421	0.332071012188727	0.372851291010755	0.159507378055945	0.114086144787674	0.491578390244672	0.486937435798429	FALSE	FALSE
Stambp	chr6	83543211	83572729	0.694219417572463	0.731387890711287	0.137816859364545	0.110275270355791	0.832036276937008	0.841663161067078	TRUE	FALSE
Lrfn2	chr17	48932379	49097588	0.786683814101918	0.76795427907216	0.106606254467782	0.118385532346423	0.8932900685697	0.886339811418583	FALSE	FALSE
Zdhhc2	chr8	40423815	40510266	0.71818176502242	0.728891345080092	0.164697841107726	0.126667645183038	0.882879606130146	0.85555899026313	TRUE	FALSE
Tln2	chr9	67217087	67559703	0.796096608133349	0.782561609673205	0.0948874365555317	0.095149638362837	0.890984044688881	0.877711248036042	FALSE	FALSE
Tmtc4	chr14	122918971	122984035	0.629669625641373	0.704348316484097	0.259436097421158	0.206996379006062	0.889105723062531	0.911344695490159	TRUE	FALSE
Pak4	chr7	28558819	28598185	0.567932335942072	0.586500755524115	0.240340228422027	0.224948021364006	0.808272564364099	0.811448776888121	TRUE	FALSE
Filip1	chr9	79805094	80012851	0.750055861470541	0.744205338026994	0.0473944753636832	0.0485297701588964	0.797450336834224	0.79273510818589	FALSE	FALSE
Tmem230	chr2	132239492	132247807	0.604888497593006	0.609721984605817	0.102797126749537	0.0821749250030195	0.707685624342543	0.691896909608836	FALSE	FALSE
Ankrd24	chr10	81628540	81647610	0.614210808561774	0.639379705670603	0.108960689877076	0.0966185757744617	0.72317149843885	0.735998281445065	FALSE	FALSE
Ube2v2	chr16	15552077	15595773	0.733491656467199	0.770373016466989	0.176493146061891	0.146575856281248	0.90998480252909	0.916948872748237	TRUE	FALSE
Prdm16	chr4	154316125	154636873	0.712051408432949	0.694718761968982	0.087700917581294	0.103310040362524	0.799752326014243	0.798028802331506	FALSE	FALSE
Nos1ap	chr1	170302668	170589861	0.701405570089646	0.707353933816327	0.180218555864725	0.175164563503271	0.881624125954371	0.882518497319598	TRUE	FALSE
Tspan2	chr3	102734529	102801513	0.715090070923994	0.72196164706733	0.182411480817548	0.178176211239034	0.897501551741542	0.900137858306364	FALSE	FALSE
Dclk2	chr3	86786151	86920852	0.543766083079054	0.641169734113576	0.290812398977445	0.226914336293647	0.834578482056499	0.868084070407223	TRUE	FALSE
Gpr173	chrX	152343598	152368704	0.512516972538816	0.547082857253981	0.234075291365195	0.219376489081888	0.746592263904011	0.766459346335869	FALSE	FALSE
Trak2	chr1	58900449	58973430	0.687283085568621	0.711109567615944	0.171074804073126	0.150757130099691	0.858357889641747	0.861866697715635	TRUE	FALSE
Spag9	chr11	93996091	94126085	0.610288596691815	0.644233597753143	0.236202937508735	0.204752629952245	0.84649153420055	0.848986227705388	TRUE	FALSE
P2ry12	chr3	59216272	59262871	0.747190819197671	0.763568243903589	0.13909358138007	0.113448877261129	0.886284400577741	0.877017121164718	TRUE	FALSE
Ttll7	chr3	146852367	146984009	0.734008640808404	0.732224680219861	0.116520130561894	0.104873027873306	0.850528771370298	0.837097708093167	FALSE	FALSE
Jhy	chr9	40894849	40964118	0.786304199695828	0.764160665537154	0.0685272169968513	0.0706153667960896	0.854831416692679	0.834776032333244	FALSE	FALSE
Spef1	chr2	131170261	131187282	0.492940705914078	0.497853918112694	0.107605219670455	0.10246105338131	0.600545925584533	0.600314971494004	FALSE	FALSE
Atoh8	chr6	72206177	72235577	0.515993927557444	0.600998132190713	0.303883351019979	0.257727132644739	0.819877278577423	0.858725264835452	TRUE	FALSE
Gpr39	chr1	125676995	125873862	0.768465630411131	0.762284460198551	0.0742121397123661	0.0911336819707396	0.842677770123497	0.853418142169291	FALSE	FALSE
Rfx4	chr10	84756062	84906538	0.71825398917527	0.704884468644512	0.0946038321250738	0.102416897580847	0.812857821300344	0.807301366225359	FALSE	FALSE
Nipbl	chr15	8290617	8444463	0.709613702420439	0.739256341427901	0.188691300182352	0.158370010813085	0.898305002602791	0.897626352240986	TRUE	FALSE
Fbxo24	chr5	137612503	137629002	0.685572641242658	0.685221433025826	0.0573325224145551	0.0579562636175165	0.742905163657213	0.743177696643343	FALSE	FALSE
Daw1	chr1	83159752	83210574	0.779077089586625	0.788047405733944	0.100498631951554	0.106200303977461	0.879575721538179	0.894247709711405	FALSE	FALSE
Dlg5	chr14	24133953	24245920	0.744763713378889	0.738013784551544	0.150095680936253	0.143669975507126	0.894859394315142	0.88168376005867	FALSE	FALSE
Fsip1	chr2	118130424	118279430	0.742965411392947	0.72747237004088	0.0797973942212473	0.0856161015448995	0.822762805614194	0.81308847158578	FALSE	FALSE
Ano9	chr7	141101212	141117806	0.805771876530759	0.806187103682601	0.0467285675362703	0.0441809249158826	0.852500444067029	0.850368028598484	FALSE	FALSE
Pdss2	chr10	43221486	43464882	0.737124620641407	0.746172850485709	0.139100326016808	0.127977535562622	0.876224946658215	0.874150386048331	TRUE	FALSE
Bpifb9a	chr2	154257854	154271245	0.774224935692424	0.757884402997531	0.0642033426051606	0.0563717491141466	0.838428278297585	0.814256152111678	FALSE	FALSE
Flrt3	chr2	140650914	140671469	0.430201994888631	0.592754475737048	0.210230754731425	0.166058077377354	0.640432749620056	0.758812553114402	TRUE	FALSE
Get1	chr16	96145407	96157852	0.535069564165039	0.652475043423399	0.249083054478773	0.196389848598649	0.784152618643812	0.848864892022048	TRUE	FALSE
Ptk7	chr17	46564471	46629504	0.726521117827223	0.716670714134694	0.146644339655852	0.142650162505407	0.873165457483075	0.859320876640101	FALSE	FALSE
Bbs7	chr3	36573142	36613477	0.823529645770648	0.836189029273754	0.0698427097555892	0.0565430115658333	0.893372355526237	0.892732040839587	TRUE	FALSE
Sfpq	chr4	127021324	127049398	0.249110328961561	0.268501054767415	0.238354231793775	0.21340997827009	0.487464560755336	0.481911033037505	TRUE	FALSE
Grap	chr11	61653265	61672784	0.729326010086013	0.718751744827073	0.150542148248747	0.150037159845077	0.87986815833476	0.86878890467215	FALSE	FALSE
Clmp	chr9	40685962	40785319	0.586207861930933	0.64483283813451	0.219958234808854	0.186594311422469	0.806166096739787	0.831427149556979	TRUE	FALSE
Optn	chr2	5020642	5064051	0.640418031727962	0.621138849774274	0.252320317166502	0.25558620017471	0.892738348894464	0.876725049948984	FALSE	FALSE
Shtn1	chr19	58973356	59076100	0.730200554004076	0.71413985981122	0.118424341619609	0.123231306104316	0.848624895623685	0.837371165915536	FALSE	FALSE
Tmem25	chr9	44793769	44799307	0.534429612002544	0.519462341121961	0.232886709133064	0.221190881730021	0.767316321135608	0.740653222851982	FALSE	FALSE
Armcx3	chrX	134756595	134761455	0.443843722988425	0.470522231401073	0.146965437134466	0.117761806977664	0.590809160122891	0.588284038378737	FALSE	FALSE
Syde1	chr10	78584503	78591964	0.658505001107854	0.689822057531285	0.169694769868057	0.132540274038764	0.828199770975911	0.822362331570049	TRUE	FALSE
Cic	chr7	25267704	25294159	0.373227372039745	0.394403870560444	0.187185686911048	0.168918792070474	0.560413058950793	0.563322662630918	TRUE	FALSE
Map3k13	chr16	21794346	21933439	0.635559069786567	0.659997715759124	0.191948094904311	0.167550063090479	0.827507164690878	0.827547778849603	TRUE	FALSE
Bbs10	chr10	111298679	111301727	0.665904444341251	0.666865377277811	0.1388080887432	0.161713112062086	0.804712533084451	0.828578489339897	FALSE	FALSE
Ap2b1	chr11	83299024	83405035	0.715502271399267	0.74362700464581	0.153172769992776	0.121393450948565	0.868675041392043	0.865020455594375	TRUE	FALSE
Ankle2	chr5	110231004	110256651	0.697787932824317	0.728512066830085	0.155447856224109	0.124776727237747	0.853235789048426	0.853288794067832	TRUE	FALSE
Anxa9	chr3	95296096	95307176	0.724336461167529	0.76056425474557	0.161125266669975	0.116852107793923	0.885461727837504	0.877416362539493	TRUE	FALSE
Gtf2a1l	chr17	88668660	88715152	0.774173875501937	0.765656725206255	0.0624986413453633	0.0691616270589088	0.8366725168473	0.834818352265164	FALSE	FALSE
Syce2	chr8	84872111	84888221	0.732643119662665	0.737597187368056	0.155127776232207	0.150818703604288	0.887770895894872	0.888415890972344	FALSE	FALSE
Cfap45	chr1	172521044	172545870	0.66339131345732	0.65678223104377	0.123785890033393	0.121206265252796	0.787177203490713	0.777988496296566	FALSE	FALSE
Efhc1	chr1	20951626	20990841	0.854468959604962	0.855047700944469	0.0593618262708976	0.0569511150083091	0.91383078587586	0.911998815952778	FALSE	FALSE
Tmem106b	chr6	13069759	13089269	0.687237613076369	0.710233262194647	0.148397041976885	0.122743986431434	0.835634655053254	0.832977248626081	TRUE	FALSE
Jsrp1	chr10	80808496	80813498	0.68028080856668	0.649517557899622	0.125559001607429	0.113309381962267	0.805839810174109	0.762826939861889	FALSE	FALSE
Zcchc24	chr14	25711642	25769039	0.698523066059424	0.678104381516219	0.115420611968071	0.121585759091991	0.813943678027495	0.79969014060821	FALSE	FALSE
Gpc2	chr5	138264952	138280005	0.564961338185698	0.520938136277262	0.113145981121445	0.111844041580377	0.678107319307143	0.632782177857639	FALSE	FALSE
Ist1	chr8	109671325	109693260	0.519940800972912	0.574494323622243	0.28604311065285	0.241977570996649	0.805983911625762	0.816471894618892	TRUE	FALSE
Myh14	chr7	44605803	44670843	0.578324285474907	0.614099363652842	0.184840334978157	0.161623645607854	0.763164620453064	0.775723009260696	TRUE	FALSE
Prmt3	chr7	49778346	49858265	0.785171189319328	0.769142508554777	0.1091232641197	0.105697808303871	0.894294453439028	0.874840316858648	FALSE	FALSE
Smg9	chr7	24399619	24422778	0.616026454587765	0.651227545753886	0.210885615986048	0.181667716336128	0.826912070573813	0.832895262090014	TRUE	FALSE
Synpr	chr14	13284780	13616340	0.722935724831465	0.747234927246628	0.151710193556549	0.125433416340652	0.874645918388014	0.87266834358728	TRUE	FALSE
Sulf2	chr2	166073089	166155663	0.746658060138546	0.728593949095924	0.096005320516226	0.120388748497297	0.842663380654772	0.848982697593221	FALSE	FALSE
Phf10	chr17	14945009	14961273	0.744076789749609	0.780522586907274	0.101831546740962	0.0783846891346703	0.845908336490571	0.858907276041944	TRUE	FALSE
Ush1c	chr7	46195350	46238503	0.72846217307077	0.718912191386613	0.127836930008976	0.139988822552823	0.856299103079746	0.858901013939436	FALSE	FALSE
Ddhd2	chr8	25725346	25754596	0.7301600082862	0.747640601181379	0.151041301871279	0.125096362254353	0.881201310157479	0.872736963435732	TRUE	FALSE
Pex13	chr11	23646479	23665959	0.662738966640777	0.6889263481855	0.135328800060303	0.107345010157598	0.79806776670108	0.796271358343098	TRUE	FALSE
Cep89	chr7	35397035	35438689	0.82409778373814	0.829218168755846	0.0604027193237361	0.0500539637172121	0.884500503061876	0.879272132473058	FALSE	FALSE
Zbtb46	chr2	181387762	181459426	0.410583205141424	0.45854736250819	0.319844424839934	0.292932490274411	0.730427629981358	0.751479852782601	TRUE	FALSE
Tmem163	chr1	127486546	127679548	0.499897071129168	0.541451656239947	0.289537352816504	0.264771759124677	0.789434423945672	0.806223415364624	TRUE	FALSE
Dhx36	chr3	62468013	62507004	0.772058790454004	0.7887207267496	0.119320390952107	0.103022138215842	0.891379181406111	0.891742864965442	TRUE	FALSE
Snx6	chr12	54746349	54795703	0.753995201006745	0.778552606524088	0.136806145740425	0.109124734321762	0.89080134674717	0.88767734084585	TRUE	FALSE
2510009E07Rik	chr16	21649045	21694665	0.596836240200092	0.6142001742253	0.231314568024061	0.2085439452081	0.828150808224153	0.8227441194334	TRUE	FALSE
Fbxl20	chr11	98082556	98150403	0.685041022869142	0.708159750249664	0.181500955103363	0.153836932989796	0.866541977972505	0.86199668323946	TRUE	FALSE
2510002D24Rik	chr16	18836578	18840160	0.628030965590131	0.683216584884401	0.248726230655187	0.211521068327556	0.876757196245318	0.894737653211957	TRUE	FALSE
Fryl	chr5	73019987	73256619	0.789269664227543	0.794115827543832	0.109875193265653	0.0932955973906399	0.899144857493196	0.887411424934472	TRUE	FALSE
Kifbp	chr10	62538626	62578457	0.744521032768549	0.768327104832394	0.115650302407985	0.0931241602565018	0.860171335176534	0.861451265088896	TRUE	FALSE
Plxdc1	chr11	97923238	97986444	0.746650375206962	0.733716590753579	0.122728500459646	0.123573235485077	0.869378875666608	0.857289826238656	FALSE	FALSE
Palld	chr8	61511433	61902690	0.782182555827283	0.767183931936193	0.0602060431584899	0.0650893629200036	0.842388598985773	0.832273294856197	FALSE	FALSE
Wdr89	chr12	75630596	75669537	0.807282276512514	0.813694397896848	0.0850581509016824	0.07249702918883	0.892340427414196	0.886191427085678	FALSE	FALSE
Elp6	chr9	110305173	110322102	0.809089017453884	0.810738676970865	0.0713815071488093	0.060484142317243	0.880470524602693	0.871222819288108	FALSE	FALSE
Psca	chr15	74714839	74717069	0.557389252941312	0.485511275298712	0.0745875517185586	0.0484091097015201	0.631976804659871	0.533920385000232	FALSE	FALSE
Tmem175	chr5	108629770	108648782	0.666794342637554	0.695021730065725	0.158701366742605	0.136574249109495	0.825495709380159	0.83159597917522	TRUE	FALSE
Faim2	chr15	99497012	99528165	0.414178438105493	0.47028853504564	0.288716889489061	0.256981006551601	0.702895327594554	0.727269541597241	TRUE	FALSE
Kcnmb2	chr3	31902507	32200180	0.763021763591539	0.764223363672743	0.0787163488850503	0.0734595231359821	0.841738112476589	0.837682886808725	FALSE	FALSE
Ssbp3	chr4	106910701	107049694	0.396449573771173	0.439303160791838	0.333872112926257	0.328686587864755	0.73032168669743	0.767989748656593	TRUE	FALSE
Dzip1l	chr9	99629496	99669256	0.799256427992115	0.789396831619206	0.079684212528171	0.0744782140335256	0.878940640520286	0.863875045652732	FALSE	FALSE
Rps6kb1	chr11	86498871	86544805	0.710315747766274	0.757254104254153	0.174453998418517	0.138848908173048	0.884769746184791	0.896103012427201	TRUE	FALSE
Fgfbp3	chr19	36917550	36919615	0.112165444317193	0.118561611166863	0.0532659005705221	0.0416983847222334	0.165431344887715	0.160259995889096	FALSE	FALSE
Shisa9	chr16	11984113	12270902	0.767719591431565	0.762129229386679	0.0872219602001875	0.0923141219841318	0.854941551631752	0.854443351370811	FALSE	FALSE
Cul4b	chrX	38533274	38576196	0.704119750705925	0.712817083064676	0.0958071694646522	0.0873612043254004	0.799926920170577	0.800178287390076	FALSE	FALSE
Lypd1	chr1	125867622	125913101	0.752068563881896	0.74102107896175	0.0653945327691907	0.0775588565541752	0.817463096651087	0.818579935515925	FALSE	FALSE
Pdzd11	chrX	100622883	100626568	0.68229490931615	0.717487532197945	0.0868898681133424	0.06451118513129	0.769184777429492	0.781998717329235	FALSE	FALSE
Lins1	chr7	66689889	66717256	0.821855712706994	0.840803743294634	0.0826728159435349	0.0669859503352891	0.904528528650529	0.907789693629923	TRUE	FALSE
Dnajc6	chr4	101496631	101642799	0.523338334735645	0.533958214567553	0.274704100615005	0.254596902867242	0.79804243535065	0.788555117434795	TRUE	FALSE
Calhm2	chr19	47105353	47138294	0.831501334841624	0.83113979856778	0.0729191646011428	0.058415158573631	0.904420499442767	0.889554957141411	FALSE	FALSE
Scn2b	chr9	45117782	45130070	0.36372110280222	0.41221198963806	0.234503849712878	0.225555641126444	0.598224952515098	0.637767630764504	FALSE	FALSE
Dhx30	chr9	110084320	110117830	0.71917125825525	0.736445939424148	0.137039695025469	0.110639258117076	0.856210953280719	0.847085197541224	TRUE	FALSE
Crtac1	chr19	42268287	42431785	0.703891764043775	0.697120600822592	0.126793692040191	0.137694560830129	0.830685456083966	0.834815161652721	FALSE	FALSE
