loop_id	chr1	start1	end1	chr2	start2	end2	logFC	logCPM	FDR	PValue	significant	resolution_kb	n_overlaps	loop_distance	loop_type	direction	category	anchor1_H3K27ac_overlap	anchor1_H3K27me3_overlap	anchor1_H3K4me1_overlap	anchor1_H3K4me3_overlap	anchor1_Bivalent_Promoter_overlap	anchor1_CTCF_overlap	anchor1_CTCF_motif_overlap	anchor2_H3K27ac_overlap	anchor2_H3K27me3_overlap	anchor2_H3K4me1_overlap	anchor2_H3K4me3_overlap	anchor2_Bivalent_Promoter_overlap	anchor2_CTCF_overlap	anchor2_CTCF_motif_overlap	anchor1_distance_to_tss_ext	anchor2_distance_to_tss_ext	anchor1_type_extended	anchor2_type_extended	loop_type_extended
loop_3788	chr4	81550000	81575000	chr4	82375000	82400000	-0.468357478810121	4.88338985645653	1.778628272635e-4	2.049110913174e-6	TRUE	25	1	825000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	107184	108015	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_3799	chr4	82525000	82550000	chr4	82675000	82700000	-0.33345751136542	4.70052087787991	5.168500491728e-4	1.25424440798382e-5	TRUE	25	1	150000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	16983	5749	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_3817	chr4	81475000	81500000	chr4	82900000	82925000	-0.474562747981574	4.52391399757437	8.95248308798296e-5	5.96890724564018e-7	TRUE	25	1	1425000	Polycomb-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	32184	14851	CTCF_Site	Polycomb	Polycomb-CTCF_Site
loop_3840	chr4	81175000	81200000	chr4	83575000	83600000	-0.307726344148132	3.65290648677356	0.0043600282937849	3.48836463156e-4	TRUE	25	1	2400000	Poised_Enhancer-Other	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	242814	49454	Poised_Enhancer	CTCF_Site	Poised_Enhancer-CTCF_Site
loop_3949	chr5	81500000	81525000	chr5	83425000	83450000	-0.484179398379988	3.53048508432081	0.0017439925814789	8.55837128179429e-5	TRUE	25	1	1925000	Poised_Enhancer-Other	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	479861	69804	Poised_Enhancer	CTCF_Site	Poised_Enhancer-CTCF_Site
loop_3983	chr6	49200000	49225000	chr6	52300000	52325000	-0.861495676166254	3.73584667350494	2.99312867375313e-5	9.97807382170864e-8	TRUE	25	1	3100000	Repressed_Promoter-Repressed_Promoter	down_in_mutant	moderate_differential	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	0	0	Repressed_Promoter	Repressed_Promoter	Repressed_Promoter-Repressed_Promoter
loop_3999	chr6	121250000	121275000	chr6	122300000	122325000	-0.329584337665127	3.34772709834214	0.0047022967857713	3.866258340981e-4	TRUE	25	1	1050000	Active_Promoter-Polycomb	down_in_mutant	weak_differential	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	4093	0	Polycomb	Active_Promoter	Active_Promoter-Polycomb
loop_4005	chr6	43375000	43400000	chr6	44075000	44100000	-0.300015372011461	3.8316806602138	0.0056018980867922	5.011993336795e-4	TRUE	25	1	700000	Poised_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	65445	408721	Poised_Enhancer	Poised_Enhancer	Poised_Enhancer-Poised_Enhancer
loop_4007	chr6	32325000	32350000	chr6	34025000	34050000	-0.436021868579296	3.72012702607196	3.208074576402e-4	6.00786590933299e-6	TRUE	25	1	1700000	Polycomb-Other	down_in_mutant	weak_differential	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	161072	0	Polycomb	CTCF_Site	Polycomb-CTCF_Site
loop_4017	chr6	122650000	122675000	chr6	124375000	124400000	-0.439236053068746	3.16768140843942	0.0012950800559694	5.44003784514366e-5	TRUE	25	1	1725000	Poised_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	23589	10480	Poised_Enhancer	Poised_Enhancer	Poised_Enhancer-Poised_Enhancer
loop_4036	chr6	49200000	49225000	chr6	51850000	51875000	-0.404651725984268	2.49051623843528	0.0186777958681167	0.0029292219326456	TRUE	25	1	2650000	Repressed_Promoter-Active_Enhancer	down_in_mutant	weak_differential	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0	137548	Repressed_Promoter	Active_Enhancer	Repressed_Promoter-Active_Enhancer
loop_4116	chr7	60600000	60625000	chr7	62400000	62425000	-0.397337711017072	3.70778738493209	0.0013356455068243	5.69669374907909e-5	TRUE	25	1	1800000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	459780	0	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site
loop_4140	chr7	67050000	67075000	chr7	143425000	143450000	-1.26123758633303	0.393775527003432	6.224392874336e-4	1.75071484560203e-5	TRUE	25	1	76375000	Polycomb-Polycomb	down_in_mutant	strong_differential	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	147535	11049	Polycomb	Polycomb	Polycomb-Polycomb
loop_4181	chr10	108450000	108475000	chr10	109850000	109875000	-0.709401594898209	4.33470221888605	9.86272837525858e-6	7.38217207007953e-9	TRUE	25	1	1400000	Polycomb-Poised_Enhancer	down_in_mutant	moderate_differential	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	32748	581203	Polycomb	Poised_Enhancer	Polycomb-Poised_Enhancer
loop_4185	chr10	15300000	15325000	chr10	17325000	17350000	-0.362882963785247	4.16382785292328	0.0031111995742129	2.135346310372e-4	TRUE	25	1	2025000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	466776	229192	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_4192	chr10	22125000	22150000	chr10	22800000	22825000	-0.37940197977071	4.13018551704306	0.0019121734445102	1.003989488709e-4	TRUE	25	1	675000	Repressed_Promoter-Repressed_Promoter	down_in_mutant	weak_differential	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	Repressed_Promoter	Repressed_Promoter	Repressed_Promoter-Repressed_Promoter
loop_4198	chr10	71425000	71450000	chr10	74450000	74475000	-0.359229895804715	3.30912981004466	0.0148937777467185	0.0021072380908436	TRUE	25	1	3025000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	77236	492176	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site
loop_4207	chr10	106600000	106625000	chr10	107700000	107725000	-0.37989497976594	3.20119825983314	0.0072080357149689	7.292124285605e-4	TRUE	25	1	1100000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site
loop_4211	chr10	42625000	42650000	chr10	50900000	50925000	-1.14345020096791	1.90760052425674	1.796155576753e-4	2.09572030232103e-6	TRUE	25	1	8275000	Polycomb-Polycomb	down_in_mutant	strong_differential	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	41164	4348	Polycomb	Polycomb	Polycomb-Polycomb
loop_4212	chr10	42575000	42600000	chr10	50875000	50900000	-1.25092399640745	2.08864585112549	1.126055228043e-4	9.32950943913198e-7	TRUE	25	1	8300000	Repressed_Promoter-Repressed_Promoter	down_in_mutant	strong_differential	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	0	0	Repressed_Promoter	Repressed_Promoter	Repressed_Promoter-Repressed_Promoter
loop_4270	chr8	48200000	48225000	chr8	49800000	49825000	-0.443770946598928	3.58295884380353	9.127145061677e-4	3.19928851804057e-5	TRUE	25	1	1600000	Polycomb-Poised_Enhancer	down_in_mutant	weak_differential	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	100907	543111	Polycomb	Poised_Enhancer	Polycomb-Poised_Enhancer
loop_4872	chr2	57100000	57125000	chr2	57675000	57700000	-0.32090859989547	5.14525775355583	9.192583119142e-4	3.24025260450229e-5	TRUE	25	1	575000	Bivalent_Promoter-Poised_Enhancer	down_in_mutant	weak_differential	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0	297883	Bivalent_Promoter	Poised_Enhancer	Bivalent_Promoter-Poised_Enhancer
loop_5280	chr7	51600000	51625000	chr7	55700000	55725000	-0.385646991608848	2.51096973586976	0.0135708667680301	0.0018601894050108	TRUE	25	1	4100000	Repressed_Promoter-Other	down_in_mutant	weak_differential	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	0	43177	Repressed_Promoter	CTCF_Site	Repressed_Promoter-CTCF_Site
loop_5382	chr8	93000000	93025000	chr8	94200000	94225000	-0.334157177158774	2.72216495846204	0.0193949912853322	0.0030825846527623	TRUE	25	1	1200000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	23191	0	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site
loop_5385	chr8	3550000	3575000	chr8	3950000	3975000	-0.445936268635301	3.46688536392754	0.0013694285599311	5.9079180936336e-5	TRUE	25	1	400000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	0	0	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site
loop_5437	chr14	109875000	109900000	chr14	114775000	114800000	-0.301468482256356	3.36266180254369	0.0220734076186755	0.0037322866397103	TRUE	25	1	4900000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	855148	31964	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site
loop_5489	chr9	90300000	90325000	chr9	92200000	92225000	-0.335118088489892	4.67628290151994	0.0017082944587038	8.32456462374572e-5	TRUE	25	1	1900000	Poised_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	29195	7063	Poised_Enhancer	Poised_Enhancer	Poised_Enhancer-Poised_Enhancer
loop_5598	chr13	21775000	21800000	chr13	23725000	23750000	-0.354948705328309	5.49685888983536	4.541304962455e-4	1.03302554298418e-5	TRUE	25	1	1950000	Active_Promoter-Active_Promoter	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	0	Active_Promoter	Active_Promoter	Active_Promoter-Active_Promoter
loop_5706	chr15	40150000	40175000	chr15	40925000	40950000	-0.322212574444571	4.74418443262213	8.254405568201e-4	2.75029924634656e-5	TRUE	25	1	775000	Active_Enhancer-Other	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	0	223486	CTCF_Site	Active_Enhancer	Active_Enhancer-CTCF_Site
loop_5795	chr16	57600000	57625000	chr16	59625000	59650000	-0.305439882337999	2.76621995622778	0.0128635145590542	0.0017335916032375	TRUE	25	1	2025000	Active_Promoter-Other	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	0	0	CTCF_Site	Active_Promoter	Active_Promoter-CTCF_Site
loop_5825	chr17	15375000	15400000	chr17	15700000	15725000	-0.352225202139341	4.42042469627962	7.766723959428e-4	2.50539482562219e-5	TRUE	25	1	325000	Active_Promoter-Repressed_Promoter	down_in_mutant	weak_differential	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	0	Repressed_Promoter	Active_Promoter	Active_Promoter-Repressed_Promoter
loop_6094	chr2	114850000	114875000	chr2	115500000	115525000	-0.33929872229049	4.85054280533134	0.0070551366999196	7.052369708371e-4	TRUE	25	1	650000	Polycomb-Poised_Enhancer	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	195035	2743	Poised_Enhancer	Polycomb	Polycomb-Poised_Enhancer
loop_6107	chr2	114650000	114675000	chr2	117100000	117125000	-0.447976046523597	2.36405878001135	0.0165595085358804	0.00246200231228	TRUE	25	1	2450000	Active_Promoter-Active_Promoter	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	0	Active_Promoter	Active_Promoter	Active_Promoter-Active_Promoter
loop_6212	chr3	123375000	123400000	chr3	124575000	124600000	-0.443787454653537	4.19633090280833	3.024345012259e-4	5.45310684866901e-6	TRUE	25	1	1200000	Active_Promoter-Other	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	0	0	Active_Promoter	CTCF_Site	Active_Promoter-CTCF_Site
loop_6262	chr4	81550000	81575000	chr4	82275000	82300000	-0.311121875358515	5.39762648089385	5.701061386663e-4	1.50925245063167e-5	TRUE	25	1	725000	Active_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	107184	208015	Active_Enhancer	Poised_Enhancer	Active_Enhancer-Poised_Enhancer
loop_6423	chr6	39825000	39850000	chr6	40675000	40700000	-0.465165421628242	3.37964431035519	5.630831522246e-4	1.44396387279914e-5	TRUE	25	1	850000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	14011	46168	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site
loop_6476	chr7	72375000	72400000	chr7	73650000	73675000	-0.329459113826142	3.59788488926875	0.0097673363212549	0.001140928022863	TRUE	25	1	1275000	Polycomb-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	68391	11600	CTCF_Site	Polycomb	Polycomb-CTCF_Site
loop_6942	chr12	89925000	89950000	chr12	91300000	91325000	-0.410904521820308	3.00375359336784	0.0020806939230237	1.135610542735e-4	TRUE	25	1	1375000	Active_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	788437	59408	Active_Enhancer	Poised_Enhancer	Active_Enhancer-Poised_Enhancer
loop_7004	chr15	48325000	48350000	chr15	52150000	52175000	-0.476683799143606	2.20794659029131	0.010401468756788	0.0012569673735406	TRUE	25	1	3825000	Active_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	442062	109892	Poised_Enhancer	Active_Enhancer	Active_Enhancer-Poised_Enhancer
loop_7233	chr1	109825000	109850000	chr1	111225000	111250000	-0.358942489685756	3.15687587189406	0.0158378794422471	0.0023060350006605	TRUE	25	1	1400000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	132430	247415	Other	CTCF_Site	CTCF_Site-Other
loop_7825	chr6	49200000	49225000	chr6	52250000	52275000	-0.857695404815254	4.09024533628235	1.43403072388299e-5	2.70158745484354e-8	TRUE	25	1	3050000	Repressed_Promoter-Repressed_Promoter	down_in_mutant	moderate_differential	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	0	0	Repressed_Promoter	Repressed_Promoter	Repressed_Promoter-Repressed_Promoter
loop_7915	chr7	60725000	60750000	chr7	62400000	62425000	-0.385956913295628	3.49945794487942	0.0080744567036624	8.628496498039e-4	TRUE	25	1	1675000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	584780	0	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site
loop_7980	chr10	96600000	96625000	chr10	97575000	97600000	-0.344558668101276	3.60678789730248	0.0018372583560842	9.3132912059568e-5	TRUE	25	1	975000	Active_Promoter-Other	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	Active_Promoter	Other	Active_Promoter-Other
loop_8340	chr8	95950000	95975000	chr8	100750000	100775000	-0.675980362642567	3.65575958403421	4.42424983178435e-5	1.93037667922741e-7	TRUE	25	1	4800000	Poised_Enhancer-Other	down_in_mutant	moderate_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	61452	1333357	Other	Poised_Enhancer	Poised_Enhancer-Other
loop_8379	chr8	48200000	48225000	chr8	49825000	49850000	-0.346484974726674	3.53678105970817	0.01145470241421	0.0014448940735249	TRUE	25	1	1625000	Polycomb-Polycomb	down_in_mutant	weak_differential	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	100907	518111	Polycomb	Polycomb	Polycomb-Polycomb
loop_8380	chr8	17375000	17400000	chr8	18325000	18350000	-0.575051418148471	3.20075807631648	1.388477754494e-4	1.30895166652813e-6	TRUE	25	1	950000	Polycomb-Poised_Enhancer	down_in_mutant	moderate_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	135585	245130	Poised_Enhancer	Polycomb	Polycomb-Poised_Enhancer
loop_8383	chr8	11775000	11800000	chr8	15000000	15025000	-0.490920360194307	2.32775665408864	0.0028316273178268	1.861561051674e-4	TRUE	25	1	3225000	Active_Promoter-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	40473	0	Active_Enhancer	Active_Promoter	Active_Promoter-Active_Enhancer
loop_8482	chr14	105725000	105750000	chr14	105875000	105900000	-0.31451819543014	6.10403253790583	1.664533456172e-4	1.84422277230636e-6	TRUE	25	1	150000	Active_Promoter-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	101229	0	Active_Enhancer	Active_Promoter	Active_Promoter-Active_Enhancer
loop_8683	chr14	14100000	14125000	chr14	16400000	16425000	-0.319446890393787	3.19480403771419	0.0072352498266036	7.328182244221e-4	TRUE	25	1	2300000	Active_Promoter-Other	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	34820	Active_Promoter	CTCF_Site	Active_Promoter-CTCF_Site
loop_8784	chr9	90675000	90700000	chr9	91950000	91975000	-0.330543000648117	5.13951402517037	0.0083175859467166	9.007882828714e-4	TRUE	25	1	1275000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	404195	217935	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_9043	chr9	90200000	90225000	chr9	90675000	90700000	-0.341515092939689	4.78481551284002	8.513301303503e-4	2.87560770571323e-5	TRUE	25	1	475000	Active_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	36930	404195	Poised_Enhancer	Active_Enhancer	Active_Enhancer-Poised_Enhancer
loop_9163	chr9	55525000	55550000	chr9	74850000	74875000	-0.796778667671369	1.84309190988844	0.0024495308677305	1.455452206926e-4	TRUE	25	1	19325000	Repressed_Promoter-Repressed_Promoter	down_in_mutant	moderate_differential	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	0	0	Repressed_Promoter	Repressed_Promoter	Repressed_Promoter-Repressed_Promoter
loop_9164	chr9	55525000	55550000	chr9	63125000	63150000	-0.874502004546995	1.78273017154336	0.0010193645136936	3.81299697984237e-5	TRUE	25	1	7600000	Repressed_Promoter-Other	down_in_mutant	moderate_differential	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	0	0	Repressed_Promoter	CTCF_Site	Repressed_Promoter-CTCF_Site
loop_9165	chr9	89875000	89900000	chr9	98950000	98975000	-0.382734805815203	1.94342324106807	0.0186777958681167	0.0029291564998661	TRUE	25	1	9075000	Repressed_Promoter-Polycomb	down_in_mutant	weak_differential	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	9907	0	Polycomb	Repressed_Promoter	Repressed_Promoter-Polycomb
loop_9601	chr11	67100000	67125000	chr11	67800000	67825000	-0.365269272891421	4.68206714372339	5.652245030257e-4	1.4759956032725e-5	TRUE	25	1	700000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0	1812	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site
loop_9615	chr11	96000000	96025000	chr11	96275000	96300000	-0.395803736661738	5.03210449703486	5.191580106541e-4	1.27336025949743e-5	TRUE	25	1	275000	Repressed_Promoter-Repressed_Promoter	down_in_mutant	weak_differential	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0	0	Repressed_Promoter	Repressed_Promoter	Repressed_Promoter-Repressed_Promoter
loop_9659	chr11	34825000	34850000	chr11	35975000	36000000	-0.680435834110794	4.44182597109095	9.86272837525858e-6	1.10428818218472e-8	TRUE	25	1	1150000	Repressed_Promoter-Other	down_in_mutant	moderate_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	0	0	CTCF_Site	Repressed_Promoter	Repressed_Promoter-CTCF_Site
loop_9666	chr11	17450000	17475000	chr11	19025000	19050000	-0.363917718918214	4.42119406076148	0.0013411483369831	5.72673890338444e-5	TRUE	25	1	1575000	Active_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	192420	6014	Poised_Enhancer	Active_Enhancer	Active_Enhancer-Poised_Enhancer
loop_9695	chr11	36025000	36050000	chr11	40600000	40625000	-0.316648708390821	3.52111258483994	0.0068830225044153	6.820574197379e-4	TRUE	25	1	4575000	Poised_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	44472	70202	Poised_Enhancer	Poised_Enhancer	Poised_Enhancer-Poised_Enhancer
loop_9753	chr13	84325000	84350000	chr13	84750000	84775000	-0.322645624359521	5.36919101761184	3.39521863075e-4	6.62465445160556e-6	TRUE	25	1	425000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	102703	414407	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_9856	chr13	101400000	101425000	chr13	101675000	101700000	-0.30162696298316	5.52941860886242	7.554614356824e-4	2.40363992429612e-5	TRUE	25	1	275000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	145705	68216	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_9908	chr13	83850000	83875000	chr13	84325000	84350000	-0.341730840180934	5.29953046230317	2.231619940965e-4	3.23465613354395e-6	TRUE	25	1	475000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	16207	102703	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
