chr	start	end	TargetGene	gene_class	delta_ABC	log2fc_contact	class	is_se	se_source	k27ac_class	k27ac_fold	k27ac_fdr	hic_contact_pl_scaled_adj_WT	hic_contact_pl_scaled_adj_KO
chr5	38543588	38544088	Tmem128	invariant	-0.008868	-0.037293270042824664	genic	FALSE	none	lost_k27ac	-0.594359128221478	3.9772239000363e-4	0.011377	0.011086
chr5	38561526	38562026	Bod1l	invariant	0.004694	0.29024449315260475	genic	FALSE	none	no_diffbind_peak	NA	NA	0.004416	0.005406
chr5	38561526	38562026	Slc2a9	DEG_down	-0.011255	-0.32584891791420745	genic	FALSE	none	no_diffbind_peak	NA	NA	0.018903	0.015076
chr5	38561526	38562026	Tmem128	invariant	-0.010854	-0.0710183746763815	genic	FALSE	none	no_diffbind_peak	NA	NA	0.015171	0.014441
chr5	38561526	38562026	Zbtb49	invariant	-0.009051	-0.3268791408662239	genic	FALSE	none	no_diffbind_peak	NA	NA	0.01081	0.0086130000000000009
chr5	38636249	38636749	Slc2a9	DEG_down	0.008712	0.04688765168505699	intergenic	FALSE	none	stable_k27ac	-0.149884584840966	0.421291208759138	0.008268	0.008542
chr5	38636249	38636749	Tmem128	invariant	0.011398	0.6016920064875039	intergenic	FALSE	none	stable_k27ac	-0.149884584840966	0.421291208759138	0.006561	0.00997
chr5	38636249	38636749	Zbtb49	invariant	-0.009576	-0.6854745480925529	intergenic	FALSE	none	stable_k27ac	-0.149884584840966	0.421291208759138	0.007496	0.004651
chr5	38862179	38862679	Clnk	DEG_down	-0.003729	0.07505190038750455	genic	TRUE	P60	lost_k27ac	-1.65264909888921	1.31199525561645e-14	0.052821	0.055643
chr5	38869875	38870375	Clnk	DEG_down	-0.029905	0.014009907784446602	genic	TRUE	P60	lost_k27ac	-1.97362444516328	2.32771997376335e-19	0.159941	0.161502
chr5	38871662	38872162	Bod1l	invariant	-0.013507	-1.3339237095873147	genic	TRUE	P60	lost_k27ac	-0.930965564478216	9.17112213139611e-6	0.001936	7.52e-4
chr5	38871662	38872162	Clnk	DEG_down	0.036318	0.012524536273819324	genic	TRUE	P60	lost_k27ac	-0.930965564478216	9.17112213139611e-6	0.171206	0.172699
chr5	38882076	38882576	Clnk	DEG_down	-0.019726	-0.012082927942346604	intergenic	TRUE	P60	lost_k27ac	-1.37518564250981	4.35450134052177e-12	0.154285	0.152998
chr5	39273580	39274080	Clnk	DEG_down	-0.0084	-0.31475318806849745	genic	FALSE	none	lost_k27ac	-0.965177419046793	1.82299332436482e-5	0.021059	0.016926
chr5	39644558	39645058	Clnk	DEG_down	0.029224	0.43442807923718113	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.024537	0.033168
chr5	42054479	42054979	Cpeb2	DEG_down	-0.005014	0.08266746727311797	intergenic	FALSE	none	stable_k27ac	-0.463734670005901	0.0815693608937447	0.009147	0.009688
chr5	42054479	42054979	Ldb2	DEG_down	0.027228	3.498606881323587	intergenic	FALSE	none	stable_k27ac	-0.463734670005901	0.0815693608937447	9.9e-5	0.001392
chr5	42055129	42055629	Ldb2	DEG_down	0.002922	0.2323627100913763	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.001982	0.002333
chr5	43048638	43049138	Cpeb2	DEG_down	-0.017894	-0.6190244372676609	intergenic	FALSE	none	lost_k27ac	-1.53779883061352	7.73114674546788e-16	0.024477	0.015928
chr5	43050923	43051423	Bod1l	invariant	-0.016343	-1.1800418579198217	intergenic	FALSE	none	lost_k27ac	-1.6106579396359	4.8000507770244e-15	0.005322	0.002334
chr5	43050923	43051423	Cpeb2	DEG_down	-0.036074	-0.5234748119294242	intergenic	FALSE	none	lost_k27ac	-1.6106579396359	4.8000507770244e-15	0.025323	0.017609
chr5	43050923	43051423	Ldb2	DEG_down	-0.035134	-2.9705511285558037	intergenic	FALSE	none	lost_k27ac	-1.6106579396359	4.8000507770244e-15	0.001404	1.56e-4
chr5	43338889	43339389	Bod1l	invariant	-0.001648	-0.24768100743074095	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.009666	0.008137
chr5	43338889	43339389	Cpeb2	DEG_down	5.67e-4	-0.014091404679819243	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.027443	0.027176
chr5	43339659	43340159	Bod1l	invariant	-0.005901	-0.24782984628787186	intergenic	FALSE	none	stable_k27ac	-0.4352013917512	0.0222735105039188	0.009667	0.008137
chr5	43339659	43340159	Cpeb2	DEG_down	-0.006933	-0.014087797123933684	intergenic	FALSE	none	stable_k27ac	-0.4352013917512	0.0222735105039188	0.02745	0.027183
chr5	43672298	43672798	Bod1l	invariant	-0.008387	-0.9805527573497299	genic	FALSE	none	stable_k27ac	0.12261184102153	0.427460608612853	0.008779	0.004436
chr5	43672298	43672798	Cc2d2a	invariant	0.026445	-0.1029146407485296	genic	FALSE	none	stable_k27ac	0.12261184102153	0.427460608612853	0.076749	0.071463
chr5	43672298	43672798	Slit2	invariant	0.052656	3.4697682701091512	genic	FALSE	none	stable_k27ac	0.12261184102153	0.427460608612853	6.2e-5	9.54e-4
chr5	43782298	43782798	Cc2d2a	invariant	0.020333	0.6463448377000965	genic	FALSE	none	stable_k27ac	0.15513616924584	0.233705137365519	0.009878	0.015476
chr5	43782298	43782798	Ldb2	DEG_down	0.0159	0.13343895528649277	genic	FALSE	none	stable_k27ac	0.15513616924584	0.233705137365519	0.001573	0.001728
chr5	44085838	44086787	Prom1	DEG_down	-0.031415	-0.2529754476262371	genic	FALSE	none	lost_k27ac	-1.39861535438766	2.29578631408823e-14	0.060159	0.050479
chr5	44094842	44095342	Prom1	DEG_down	-0.021567	0.03767159425319177	genic	FALSE	none	lost_k27ac	-1.92586589575182	1.382453335775e-23	0.135898	0.139494
chr5	44100730	44101230	Cc2d2a	invariant	-0.015761	-1.495022500013468	genic	FALSE	none	lost_k27ac	-0.537550244231488	0.00154553742421644	0.00557	0.001959
chr5	44100730	44101230	Prom1	DEG_down	0.040919	0.032630556942122246	genic	FALSE	none	lost_k27ac	-0.537550244231488	0.00154553742421644	0.149391	0.152809
chr5	44151514	44152014	Cc2d2a	invariant	0.016619	1.0815298854965982	intergenic	FALSE	none	lost_k27ac	-0.509291589351923	0.009258211952602	0.002059	0.004387
chr5	44151514	44152014	Fam184b	DEG_down	0.004202	0.134144362212155	intergenic	FALSE	none	lost_k27ac	-0.509291589351923	0.009258211952602	0.003042	0.003341
chr5	44151514	44152014	Ldb2	DEG_down	-0.001744	0	intergenic	FALSE	none	lost_k27ac	-0.509291589351923	0.009258211952602	4.32e-4	4.32e-4
chr5	44151514	44152014	Med28	invariant	-0.009724	-0.35033920413706293	intergenic	FALSE	none	lost_k27ac	-0.509291589351923	0.009258211952602	0.002826	0.002211
chr5	44151514	44152014	Prom1	DEG_down	-0.028465	-0.27774974118639867	intergenic	FALSE	none	lost_k27ac	-0.509291589351923	0.009258211952602	0.05357	0.044184
chr5	44151514	44152014	Slit2	invariant	0.08321	2.9476710013140197	intergenic	FALSE	none	lost_k27ac	-0.509291589351923	0.009258211952602	7e-5	7.18e-4
chr5	44174007	44174507	Ldb2	DEG_down	-0.033355	-0.5947890600917731	intergenic	FALSE	none	lost_k27ac	-0.932246350673598	5.70128849453743e-9	0.002883	0.0019
chr5	44174007	44174507	Prom1	DEG_down	-0.013597	-0.3979475140410958	intergenic	FALSE	none	lost_k27ac	-0.932246350673598	5.70128849453743e-9	0.031401	0.023825
chr5	44213849	44214349	Ldb2	DEG_down	-0.017326	-2.3546603075803745	genic	FALSE	none	no_diffbind_peak	NA	NA	0.002559	4.79e-4
chr5	44215280	44215780	Slit2	invariant	-0.040036	-3.541781676957277	genic	FALSE	none	stable_k27ac	-0.388009765938939	0.00466624369488534	0.001109	7.1e-5
chr5	44239710	44240210	Ldb2	DEG_down	-0.004198	0.09265162395264484	intergenic	FALSE	none	lost_k27ac	-1.28304582541646	2.24603212024108e-17	0.001451	0.001549
chr5	44876864	44877364	Ldb2	DEG_down	-0.002577	0.08815368929040157	genic	FALSE	none	no_diffbind_peak	NA	NA	0.011702	0.012441
chr5	45534768	45535268	Med28	invariant	0.004908	-0.07098667071580063	genic	FALSE	none	no_diffbind_peak	NA	NA	0.04871	0.04637
chr5	45543325	45543825	Fam184b	DEG_down	-0.009899	-0.28836051398465784	genic	FALSE	none	lost_k27ac	-1.19596164105814	2.58412293965089e-6	0.03185	0.026075
chr5	45543325	45543825	Med28	invariant	-0.017725	-0.2564204655857699	genic	FALSE	none	lost_k27ac	-1.19596164105814	2.58412293965089e-6	0.038951	0.032604
chr5	45584457	45584957	Fam184b	DEG_down	-0.012836	-0.2833340060393236	genic	FALSE	none	no_diffbind_peak	NA	NA	0.030241	0.024844
chr5	45627606	45628423	Fam184b	DEG_down	-0.038692	-0.0141394021888765	genic	FALSE	none	lost_k27ac	-1.62183692443266	4.47600103227355e-14	0.080258	0.079475
chr5	45627606	45628423	Med28	invariant	-0.017383	-0.10482239430476015	genic	FALSE	none	lost_k27ac	-1.62183692443266	4.47600103227355e-14	0.019394	0.018033
chr5	45627606	45628423	Slit2	invariant	-0.018146	0.12694986528492977	genic	FALSE	none	lost_k27ac	-1.62183692443266	4.47600103227355e-14	7.78e-4	8.52e-4
chr5	48372106	48372606	Slit2	invariant	0.03256	1.8772440325967534	genic	FALSE	none	no_diffbind_peak	NA	NA	7.29e-4	0.002749
chr5	48606215	48606715	Slit2	invariant	-0.023523	-1.2978088349531935	genic	FALSE	none	stable_k27ac	-0.0251281471346955	0.906756835702316	0.001145	4.5e-4
chr5	49522939	49523439	Kcnip4	DEG_down	-0.013703	-0.05806898859878432	genic	FALSE	none	no_diffbind_peak	NA	NA	0.171325	0.164565
chr5	49642426	49642926	Adgra3	DEG_up	-0.012896	0.042083100562933226	intergenic	FALSE	none	lost_k27ac	-0.739159003564676	3.6891763232344e-4	0.001933	0.001991
chr5	49642426	49642926	Kcnip4	DEG_down	-0.00983	-0.17385946799850094	intergenic	FALSE	none	lost_k27ac	-0.739159003564676	3.6891763232344e-4	0.04057	0.035961
chr5	49645763	49646263	Adgra3	DEG_up	-0.05243	-1.4985139119368758	intergenic	FALSE	none	lost_k27ac	-1.30850493021876	4.4133370242062096e-11	0.003196	0.001114
chr5	49645763	49646263	Kcnip4	DEG_down	-0.003167	-0.19878961400217326	intergenic	FALSE	none	lost_k27ac	-1.30850493021876	4.4133370242062096e-11	0.034444	0.030007
chr5	49662048	49662548	Adgra3	DEG_up	-0.023628	-0.7700494467926056	intergenic	FALSE	none	lost_k27ac	-2.50460730454909	7.1793897147925e-35	0.00287	0.001672
chr5	49662048	49662548	Kcnip4	DEG_down	-0.020495	-0.07885820478528717	intergenic	FALSE	none	lost_k27ac	-2.50460730454909	7.1793897147925e-35	0.020352	0.019268
chr5	49662048	49662548	Ldb2	DEG_down	-0.027958	-4.275610391081908	intergenic	FALSE	none	lost_k27ac	-2.50460730454909	7.1793897147925e-35	0.001552	5.5e-5
chr5	49816669	49817169	Adgra3	DEG_up	-0.046851	-0.13088347589267557	intergenic	FALSE	none	lost_k27ac	-1.42713343111283	7.400463422120981e-15	0.003398	0.003101
chr5	49816669	49817169	Kcnip4	DEG_down	-0.035874	-0.184937623053938	intergenic	FALSE	none	lost_k27ac	-1.42713343111283	7.400463422120981e-15	0.025989	0.022859
chr5	49816669	49817169	Sod3	invariant	0.019114	4.72843396054509	intergenic	FALSE	none	lost_k27ac	-1.42713343111283	7.400463422120981e-15	1.06e-4	0.003486
chr5	49848134	49848634	Adgra3	DEG_up	-0.020793	0.1492142767847583	intergenic	FALSE	none	lost_k27ac	-1.5391374150339	2.75277567175521e-15	0.003883	0.004309
chr5	49848134	49848634	Kcnip4	DEG_down	-0.010779	-0.16466160618110975	intergenic	FALSE	none	lost_k27ac	-1.5391374150339	2.75277567175521e-15	0.017672	0.015763
chr5	50048920	50049420	Adgra3	DEG_up	0.090359	0.07715667795245033	genic	FALSE	none	no_diffbind_peak	NA	NA	0.078591	0.08291
chr5	51552578	51553078	Ppargc1a	DEG_up	-0.00854	0.12624171325233105	genic	FALSE	none	no_diffbind_peak	NA	NA	0.046558	0.050818
chr5	51553622	51554122	Ppargc1a	DEG_up	0.003598	0.12162284200196367	genic	FALSE	none	no_diffbind_peak	NA	NA	0.04786	0.052072
chr5	51568410	51568910	Ppargc1a	DEG_up	-0.007646	0.15719296100430255	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.151743	0.169214
chr5	51582526	51583026	Ppargc1a	DEG_up	6.59e-4	-0.03448216002007203	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.055186	0.053882
chr5	51595595	51596095	Ppargc1a	DEG_up	-0.001834	-0.20436242119005651	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.027957	0.024261
chr5	51612033	51612533	Ppargc1a	DEG_up	0.005363	-0.0952884150924728	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.020845	0.019511
chr5	51624368	51625285	Ppargc1a	DEG_up	0.010796	0.17340587950901568	intergenic	FALSE	none	stable_k27ac	0.370273753693884	0.17940338199775	0.016831	0.018984
chr5	52015654	52016154	Ppargc1a	DEG_up	-0.004637	0.21975564808509018	intergenic	FALSE	none	stable_k27ac	-0.110633417104116	0.537250552515535	0.005802	0.006761
chr5	52113881	52114381	Dhx15	invariant	0.009858	0.07767378293111182	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.021342	0.022524
chr5	52115858	52116358	Dhx15	invariant	-0.001296	-0.11468585727817211	intergenic	FALSE	none	gained_k27ac	0.644013191937988	1.0968058249477e-4	0.029666	0.027397
chr5	52115858	52116358	Ppargc1a	DEG_up	-0.020291	-0.542814309327762	intergenic	FALSE	none	gained_k27ac	0.644013191937988	1.0968058249477e-4	0.006256	0.004286
chr5	52115858	52116358	Sepsecs	invariant	-0.007769	-0.4568820652160037	intergenic	FALSE	none	gained_k27ac	0.644013191937988	1.0968058249477e-4	0.009832	0.007156
chr5	52115858	52116358	Sod3	invariant	0.01203	0.786075473237324	intergenic	FALSE	none	gained_k27ac	0.644013191937988	1.0968058249477e-4	0.003647	0.006308
chr5	52309508	52310008	Sod3	invariant	0.002649	-0.08479919936134313	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.01362	0.012841
chr5	52360220	52360720	Sod3	invariant	-0.001248	-0.11246382107063158	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.166189	0.153724
chr5	52368094	52368594	Sod3	invariant	0.010471	-0.16298550812761287	genic	FALSE	none	no_diffbind_peak	NA	NA	0.166189	0.148433
chr5	52415767	52416267	Sod3	invariant	-0.021727	-0.6439805164001389	genic	FALSE	none	no_diffbind_peak	NA	NA	0.017743	0.011345
chr5	52528723	52529223	Adgra3	DEG_up	-0.013598	-0.8275120486302712	intergenic	FALSE	none	stable_k27ac	-0.390993473412869	0.0461055511618171	0.001442	8.01e-4
chr5	52528723	52529223	Dhx15	invariant	-0.014491	-0.11808467379904747	intergenic	FALSE	none	stable_k27ac	-0.390993473412869	0.0461055511618171	0.010611	0.009775
chr5	52528723	52529223	Lgi2	DEG_up	-0.084858	-0.11907567521708269	intergenic	FALSE	none	stable_k27ac	-0.390993473412869	0.0461055511618171	0.031669	0.029158
chr5	52528723	52529223	Sepsecs	invariant	-0.022044	0.0960494470936401	intergenic	FALSE	none	stable_k27ac	-0.390993473412869	0.0461055511618171	0.016809	0.017968
chr5	52528723	52529223	Slit2	invariant	-0.074802	-3.651597252541886	intergenic	FALSE	none	stable_k27ac	-0.390993473412869	0.0461055511618171	0.001048	5.9e-5
chr5	52528723	52529223	Sod3	invariant	-0.037176	-0.41106643022292855	intergenic	FALSE	none	stable_k27ac	-0.390993473412869	0.0461055511618171	0.00729	0.005476
chr5	52528723	52529223	Zcchc4	invariant	-0.002828	0.32347740378401507	intergenic	FALSE	none	stable_k27ac	-0.390993473412869	0.0461055511618171	0.00472	0.005913
chr5	52782945	52783445	Lgi2	DEG_up	6.82e-4	0.015004163663749152	genic	FALSE	none	no_diffbind_peak	NA	NA	0.008678	0.008769
chr5	52782945	52783445	Sepsecs	invariant	0.012766	0.30162045272308086	genic	FALSE	none	no_diffbind_peak	NA	NA	0.014647	0.018059
chr5	52782945	52783445	Zcchc4	invariant	0.075266	0.06351928003123117	genic	FALSE	none	no_diffbind_peak	NA	NA	0.130317	0.136184
chr5	53138037	53138537	Rbpj	invariant	0.028078	6.009749408614254	genic	TRUE	P60	stable_k27ac	-0.0274399651464931	0.866283210539844	0	0.001681
chr5	53138037	53138537	Smim20	invariant	0.004598	-0.11766396977724564	genic	TRUE	P60	stable_k27ac	-0.0274399651464931	0.866283210539844	0.021679	0.019979
chr5	53138037	53138537	Zcchc4	invariant	0.007187	0.5167236773880921	genic	TRUE	P60	stable_k27ac	-0.0274399651464931	0.866283210539844	0.001817	0.002611
chr5	53142405	53143160	Smim20	invariant	0.008826	0.11652622270759441	genic	TRUE	P60	stable_k27ac	0.109820401017214	0.459394150882515	0.017793	0.019292
chr5	53149109	53149609	Lgi2	DEG_up	-0.011526	-0.6799632557508278	genic	TRUE	P60	stable_k27ac	0.0603774689454617	0.698818109025501	0.002645	0.001641
chr5	53149109	53149609	Smim20	invariant	-0.010634	-0.13826770204564284	genic	TRUE	P60	stable_k27ac	0.0603774689454617	0.698818109025501	0.020085	0.018247
chr5	53149109	53149609	Zcchc4	invariant	-0.005342	-0.11862336909908452	genic	TRUE	P60	stable_k27ac	0.0603774689454617	0.698818109025501	0.0029	0.002669
chr5	53161522	53162022	Ppargc1a	DEG_up	0.020845	3.122309691119441	genic	TRUE	P60	stable_k27ac	-0.027527405718509	0.864968117751774	1.72e-4	0.001702
chr5	53161522	53162022	Rbpj	invariant	0.080944	6.884717709041571	genic	TRUE	P60	stable_k27ac	-0.027527405718509	0.864968117751774	0	0.003105
chr5	53161522	53162022	Sepsecs	invariant	-0.020715	-2.0883826792143356	genic	TRUE	P60	stable_k27ac	-0.027527405718509	0.864968117751774	0.002523	5.73e-4
chr5	53161522	53162022	Smim20	invariant	7.94e-4	-0.04575304201284416	genic	TRUE	P60	stable_k27ac	-0.027527405718509	0.864968117751774	0.01881	0.018222
chr5	53161522	53162022	Stim2	invariant	-0.008996	-1.0289099970434312	genic	TRUE	P60	stable_k27ac	-0.027527405718509	0.864968117751774	0.005392	0.002629
chr5	53161522	53162022	Zcchc4	invariant	-0.024617	-1.8383212727408176	genic	TRUE	P60	stable_k27ac	-0.027527405718509	0.864968117751774	0.002693	7.34e-4
chr5	53175958	53176458	Dhx15	invariant	-0.018603	-3.4457180915563117	genic	TRUE	P60	stable_k27ac	-0.0993318705211785	0.501122671889628	0.003324	2.81e-4
chr5	53175958	53176458	Lgi2	DEG_up	0.021479	2.9056049914153084	genic	TRUE	P60	stable_k27ac	-0.0993318705211785	0.501122671889628	4.6e-4	0.003619
chr5	53175958	53176458	Ppargc1a	DEG_up	-0.035393	-3.559345464774665	genic	TRUE	P60	stable_k27ac	-0.0993318705211785	0.501122671889628	0.00229	1.7e-4
chr5	53175958	53176458	Rbpj	invariant	0.046227	6.564113530936344	genic	TRUE	P60	stable_k27ac	-0.0993318705211785	0.501122671889628	0	0.002481
chr5	53175958	53176458	Smim20	invariant	0.014978	0.3088960703371818	genic	TRUE	P60	stable_k27ac	-0.0993318705211785	0.501122671889628	0.019868	0.024618
chr5	53196438	53196938	Smim20	invariant	-0.005554	-0.0817862674005214	genic	TRUE	P60	stable_k27ac	-0.0636975023368115	0.65502810101667	0.022255	0.021027
chr5	53200787	53201287	Smim20	invariant	0.005491	0.1493699716493248	genic	TRUE	P60	stable_k27ac	0.205546892580997	0.172529806481669	0.021608	0.023968
chr5	53208695	53209195	Rbpj	invariant	0.031074	7.183284255413977	genic	TRUE	P60	no_diffbind_peak	NA	NA	0	0.003825
chr5	53208695	53209195	Smim20	invariant	0.012125	0.14123906366304664	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.02394	0.026405
chr5	53212581	53213081	Smim20	invariant	-9.21e-4	-0.06636103414923203	genic	FALSE	none	no_diffbind_peak	NA	NA	0.034763	0.033199
chr5	53258034	53258918	Smim20	invariant	0.005607	-0.12474228253713993	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.090506	0.083007
chr5	53494426	53494926	Rbpj	invariant	0.02202	10.015099415992957	genic	FALSE	none	no_diffbind_peak	NA	NA	0	0.027395
chr5	53525576	53526076	Rbpj	invariant	0.059295	9.296310214353953	genic	FALSE	none	no_diffbind_peak	NA	NA	0	0.016635
chr5	53589255	53589755	Rbpj	invariant	0.189266	9.013704528630143	genic	FALSE	none	stable_k27ac	0.112094786953901	0.426801457657211	0	0.013671
chr5	53589255	53589755	Sepsecs	invariant	0.004591	0.3229079869585105	genic	FALSE	none	stable_k27ac	0.112094786953901	0.426801457657211	0.003653	0.004576
chr5	53589255	53589755	Smim20	invariant	0.002473	-0.00410520938357462	genic	FALSE	none	stable_k27ac	0.112094786953901	0.426801457657211	0.012643	0.012607
chr5	53589255	53589755	Sod3	invariant	0.006067	0.5971923249317544	genic	FALSE	none	stable_k27ac	0.112094786953901	0.426801457657211	0.00199	0.003024
chr5	53589255	53589755	Zcchc4	invariant	-0.005525	-0.46483366677561216	genic	FALSE	none	stable_k27ac	0.112094786953901	0.426801457657211	0.003201	0.002312
chr5	53590119	53590619	Adgra3	DEG_up	0.018867	4.053958983393987	genic	FALSE	none	no_diffbind_peak	NA	NA	7.6e-5	0.001676
chr5	53590119	53590619	Rbpj	invariant	0.105199	8.175490706675351	genic	FALSE	none	no_diffbind_peak	NA	NA	0	0.007635
chr5	53590119	53590619	Smim20	invariant	0.002059	0.0738040608503254	genic	FALSE	none	no_diffbind_peak	NA	NA	0.013005	0.013689
chr5	53590119	53590619	Zcchc4	invariant	0.010127	0.9789114829911711	genic	FALSE	none	no_diffbind_peak	NA	NA	0.001748	0.003471
chr5	53995268	53995768	Stim2	invariant	-0.090803	0.007749065438580309	intergenic	FALSE	none	lost_k27ac	-1.25300978841806	1.7247797086269398e-20	0.139417	0.140168
chr5	62757061	62757561	Arap2	invariant	0.001468	0.01952742255425135	genic	FALSE	none	no_diffbind_peak	NA	NA	0.073722	0.074727
chr5	62813758	62814258	Arap2	invariant	-0.004431	-0.19477626509531915	genic	FALSE	none	no_diffbind_peak	NA	NA	0.016958	0.014813
chr5	63628436	63628936	Nwd2	invariant	0.003404	-0.13330199538295745	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.036061	0.032876
chr5	63936743	63937243	Arap2	invariant	-0.019558	-3.0187698040198403	genic	FALSE	none	lost_k27ac	-0.821360780339242	7.10909448110936e-7	0.002101	2.36e-4
chr5	63936743	63937243	Nwd2	invariant	-0.005849	0.07037413211045201	genic	FALSE	none	lost_k27ac	-0.821360780339242	7.10909448110936e-7	0.002234	0.002347
chr5	63936743	63937243	Pgm2	invariant	0.002015	0.8335026291882168	genic	FALSE	none	lost_k27ac	-0.821360780339242	7.10909448110936e-7	0.008999	0.016057
chr5	63936743	63937243	Rell1	DEG_down	-0.005244	-0.032329524358239534	genic	FALSE	none	lost_k27ac	-0.821360780339242	7.10909448110936e-7	0.036165	0.035363
chr5	63951373	63951873	Nwd2	invariant	-0.022828	-0.7939859719048409	genic	FALSE	none	lost_k27ac	-0.65469133022246	4.35636232702106e-5	0.002726	0.001561
chr5	63951373	63951873	Pgm2	invariant	-0.006517	0.2914959434110113	genic	FALSE	none	lost_k27ac	-0.65469133022246	4.35636232702106e-5	0.008736	0.010698
chr5	63951373	63951873	Rell1	DEG_down	-0.025408	-0.28502541730401226	genic	FALSE	none	lost_k27ac	-0.65469133022246	4.35636232702106e-5	0.066191	0.05432
chr5	63951373	63951873	Tbc1d1	DEG_up	-0.004872	0.4313403364578452	genic	FALSE	none	lost_k27ac	-0.65469133022246	4.35636232702106e-5	0.007882	0.010638
chr5	63957540	63958040	Pgm2	invariant	-0.014474	-0.0026310555150375076	genic	FALSE	none	lost_k27ac	-0.974573094649963	6.237872198478691e-9	0.011499	0.011478
chr5	63957540	63958040	Rell1	DEG_down	-0.026499	-0.12488667661018905	genic	FALSE	none	lost_k27ac	-0.974573094649963	6.237872198478691e-9	0.08475	0.07772
chr5	63957540	63958040	Tbc1d1	DEG_up	-0.012397	0.09076792264964198	genic	FALSE	none	lost_k27ac	-0.974573094649963	6.237872198478691e-9	0.010707	0.011404
chr5	63962650	63963150	Rell1	DEG_down	-0.019735	0.036069254707521994	genic	FALSE	none	no_diffbind_peak	NA	NA	0.138342	0.141845
chr5	64022882	64023382	Nwd2	invariant	0.012196	0.9829100878136474	intergenic	FALSE	none	lost_k27ac	-0.763164736434136	3.45845919906586e-5	7.59e-4	0.001526
chr5	64022882	64023382	Pgm2	invariant	-0.002545	0.20601899637933305	intergenic	FALSE	none	lost_k27ac	-0.763164736434136	3.45845919906586e-5	0.012892	0.014875
chr5	64022882	64023382	Rell1	DEG_down	0.015976	0.07228708430216052	intergenic	FALSE	none	lost_k27ac	-0.763164736434136	3.45845919906586e-5	0.035083	0.036887
chr5	64022882	64023382	Tbc1d1	DEG_up	-0.00982	-0.0726351745485062	intergenic	FALSE	none	lost_k27ac	-0.763164736434136	3.45845919906586e-5	0.01034	0.009831
chr5	64069983	64070483	Pgm2	invariant	-0.010996	-0.0174996146526269	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.033897	0.033488
chr5	64144251	64144751	Pgm2	invariant	0.012744	0.19523172561640437	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.021532	0.024656
chr5	64144251	64144751	Rell1	DEG_down	-0.009075	-1.4350993425997955	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.01512	0.005575
chr5	64144251	64144751	Tbc1d1	DEG_up	-0.017284	-0.12129802127578006	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.065735	0.060432
chr5	64159636	64160136	Pgm2	invariant	0.008595	-0.16120557188236623	genic	FALSE	none	gained_k27ac	0.5524063638267	0.00122058407685431	0.022315	0.019953
chr5	64159636	64160136	Rell1	DEG_down	0.017006	0.6496671146017688	genic	FALSE	none	gained_k27ac	0.5524063638267	0.00122058407685431	0.007818	0.01228
chr5	64159636	64160136	Tbc1d1	DEG_up	0.059893	-0.04297095401105251	genic	FALSE	none	gained_k27ac	0.5524063638267	0.00122058407685431	0.155804	0.151231
chr5	64702941	64703441	Klf3	DEG_up	0.030368	1.079118827499141	intergenic	FALSE	none	gained_k27ac	1.08152702767281	4.17898893441751e-5	0.015136	0.032008
chr5	64811565	64812065	Klf3	DEG_up	0.004805	0.06634271899230815	genic	FALSE	none	gained_k27ac	1.04735370041681	1.31527774853863e-8	0.072287	0.07569
chr5	64816282	64816782	Klf3	DEG_up	0.01003	0.20755585306357224	genic	FALSE	none	gained_k27ac	1.17885213972038	4.11788977841457e-7	0.043391	0.050109
chr5	65019813	65020313	Klhl5	invariant	-0.026879	0.2659349814975902	genic	FALSE	none	no_diffbind_peak	NA	NA	0.018648	0.022428
chr5	65019813	65020313	Wdr19	DEG_down	-0.014236	-0.07224439564317087	genic	FALSE	none	no_diffbind_peak	NA	NA	0.019915	0.018941
chr5	65045832	65046332	Klhl5	invariant	-0.018808	-0.30171544516780235	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.024683	0.02002
chr5	65045832	65046332	Wdr19	DEG_down	-0.002791	0.01999415009459627	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.023477	0.023805
chr5	65093647	65094147	Klhl5	invariant	0.010372	-0.209510894931055	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.056791	0.049111
chr5	65093647	65094147	Wdr19	DEG_down	0.012563	0.5364944869280729	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.017827	0.025869
