chr	start	end	0
chr9	57764941	57765441	1
chr9	57765610	57766284	1
chr9	57836543	57837141	1
chr9	57910644	57911228	1
chr9	57921581	57922081	9
chr9	57933074	57933574	13
chr9	57935640	57936140	4
chr9	57937574	57938074	5
chr9	57939837	57940742	1
chr9	57942007	57942507	4
chr9	57944539	57945039	1
chr9	57947430	57947930	4
chr9	57967599	57968099	3
chr9	57997790	57998471	1
chr9	58006160	58006660	1
chr9	58038445	58038945	2
chr9	58063537	58064037	1
chr9	58067462	58067962	1
chr9	58092653	58093153	11
chr9	58096505	58097005	2
chr9	58110730	58111230	4
chr9	58111477	58111977	4
chr9	58118573	58119073	1
chr9	58197888	58198682	2
chr9	58198776	58199276	2
chr9	58204056	58204569	2
chr9	58204575	58205075	2
chr9	58247038	58247538	2
chr9	58249536	58250042	1
chr9	58252913	58253452	1
chr9	58312899	58313436	1
chr9	58314963	58315463	1
chr9	58330245	58330745	1
chr9	58370205	58370753	2
chr9	58373877	58374377	2
chr9	58393745	58394245	5
chr9	58410181	58410681	3
chr9	58440020	58440520	1
chr9	58440618	58441118	1
chr9	58441254	58441754	1
chr9	58454871	58455371	1
chr9	58455742	58456242	1
chr9	58467268	58468167	1
chr9	58487803	58488303	1
chr9	58488352	58488875	1
chr9	58496462	58496962	1
chr9	58500935	58501435	2
chr9	58516385	58516885	7
chr9	58520939	58521439	9
chr9	58533195	58533695	10
chr9	58546586	58547086	1
chr9	58549591	58550276	1
chr9	58554641	58555141	1
chr9	58555187	58555736	1
chr9	58578613	58579113	1
chr9	58581456	58582968	1
chr9	58613819	58614319	1
chr9	58743714	58744214	1
chr9	58758665	58759165	1
chr9	58822725	58823661	1
chr9	58876982	58877482	8
chr9	59036191	59036942	1
chr9	59189061	59189561	1
chr9	59230100	59230600	1
chr9	59234821	59235321	1
chr9	59269652	59270152	1
chr9	59291292	59291807	1
chr9	59353135	59353758	1
chr9	59485590	59486090	4
chr9	59486368	59487055	1
chr9	59512615	59513115	1
chr9	59533755	59534255	7
chr9	59539289	59540097	2
chr9	59577666	59578377	1
chr9	59584666	59585166	1
chr9	59605495	59606389	1
chr9	59617033	59617576	1
chr9	59656117	59656634	1
chr9	59656947	59657447	3
chr9	59659690	59660190	3
chr9	59660358	59660858	3
chr9	59672167	59672667	2
chr9	59678263	59678763	1
chr9	59679893	59680483	1
chr9	59691584	59692497	1
chr9	59750460	59751281	2
chr9	59959279	59959779	2
chr9	59960409	59960909	1
chr9	59961551	59962051	1
chr9	59969267	59969767	2
chr9	60306156	60306656	1
chr9	60309821	60310321	9
chr9	60521796	60522301	1
chr9	60527168	60527668	1
chr9	60545632	60546132	1
chr9	60588853	60589353	3
chr9	60592816	60593316	6
chr9	60625784	60626691	10
chr9	60649578	60650078	2
chr9	60664181	60665002	7
chr9	60687642	60688408	1
chr9	60712738	60713359	1
chr9	60742459	60743369	1
chr9	60744537	60745037	1
chr9	60794141	60794791	1
chr9	60918972	60919472	1
chr9	61013092	61013730	1
chr9	61031603	61032461	1
chr9	61055569	61056069	1
chr9	61068816	61069545	1
chr9	61081460	61082200	1
chr9	61101714	61102214	1
chr9	61105135	61105635	1
chr9	61126781	61127281	1
chr9	61138264	61138764	1
chr9	61158437	61158937	1
chr9	61206428	61206928	1
chr9	61206990	61207490	1
chr9	61284303	61284803	15
chr9	61293394	61294059	1
chr9	61321779	61322279	13
chr9	61370347	61370847	14
chr9	61371203	61371703	1
chr9	61371943	61372615	2
chr9	61434035	61434535	1
chr9	61442340	61442840	1
chr9	61445618	61446118	1
chr9	61914292	61914842	1
chr9	61946484	61947024	1
chr9	61947881	61948381	1
chr9	62026606	62027106	1
chr9	62040122	62040622	3
chr9	62115790	62116290	4
chr9	62122405	62123067	1
chr9	62153260	62153760	5
chr9	62158689	62159189	3
chr9	62188486	62188986	5
chr9	62241419	62241919	1
chr9	62243850	62244520	1
chr9	62281958	62282458	1
chr9	62294906	62295406	1
chr9	62298251	62298751	1
chr9	62341040	62341542	1
chr9	62343804	62344304	1
chr9	62344572	62345072	1
chr9	62363549	62364049	5
chr9	62415170	62416096	2
chr9	62469033	62469533	11
chr9	62470335	62470835	1
chr9	62471628	62472128	6
chr9	62477035	62477535	4
chr9	62488663	62489163	3
chr9	62526339	62526839	1
chr9	62531828	62532328	1
chr9	62535568	62536486	3
chr9	62536766	62537294	1
chr9	62540735	62541235	5
chr9	62549765	62550265	3
chr9	62550696	62551196	16
chr9	62553253	62553753	1
chr9	62559946	62560446	3
chr9	62677575	62678075	1
chr9	62811684	62812184	1
chr9	62838534	62839034	1
chr9	62857829	62858329	1
chr9	62972383	62972883	1
chr9	62980669	62981169	1
chr9	62987674	62988174	1
chr9	63082723	63083223	1
chr9	63091135	63091635	1
chr9	63091899	63092399	1
chr9	63108999	63109499	1
chr9	63123641	63124493	4
chr9	63131975	63132475	4
chr9	63132758	63133258	12
chr9	63148711	63149211	1
chr9	63151024	63151524	1
chr9	63345974	63346474	1
chr9	63348093	63348593	3
chr9	63372458	63372958	1
chr9	63377511	63378152	1
chr9	63398350	63398850	2
chr9	63398944	63399496	2
chr9	63602243	63602909	2
chr9	63612539	63613039	2
chr9	63658915	63659415	1
chr9	63756397	63756897	1
chr9	63757744	63758478	1
chr9	63927644	63928144	1
chr9	63936154	63936654	1
chr9	63936871	63937371	1
chr9	63968519	63969019	4
chr9	64021790	64022309	1
chr9	64022722	64023446	1
chr9	64041215	64041715	1
chr9	64049934	64050434	1
chr9	64066793	64067293	2
chr9	64080510	64081010	1
chr9	64087397	64087897	1
chr9	64088927	64089427	3
chr9	64116858	64117396	1
chr9	64172854	64173624	2
chr9	64179023	64179614	1
chr9	64228088	64228588	1
chr9	64234950	64235450	1
chr9	64253381	64253881	1
chr9	64281330	64281923	1
chr9	64340556	64341538	1
chr9	64385375	64386010	1
chr9	64386710	64387210	2
chr9	64394121	64394621	1
chr9	64482075	64482575	1
chr9	64487325	64487825	1
chr9	64504808	64505308	2
chr9	64555445	64555945	1
chr9	64558004	64558504	5
chr9	64587950	64588450	2
chr9	64605806	64606306	2
chr9	64621435	64621935	2
chr9	64736606	64737106	1
chr9	64737450	64738008	1
chr9	64811089	64811685	1
chr9	64926454	64926954	1
chr9	64951357	64951857	1
chr9	64960654	64961176	1
chr9	65021312	65021943	1
chr9	65032163	65032900	1
chr9	65100843	65102011	1
chr9	65102098	65102931	1
chr9	65109402	65109902	1
chr9	65140938	65141438	1
chr9	65141625	65142125	1
chr9	65178652	65179152	1
chr9	65195102	65195998	1
chr9	65196247	65197102	6
chr9	65201820	65202320	5
chr9	65214687	65215187	1
chr9	65215193	65215693	10
chr9	65261595	65262095	11
chr9	65264929	65265429	1
chr9	65267707	65268207	1
chr9	65281457	65281957	4
chr9	65294009	65294509	1
chr9	65332269	65332769	1
chr9	65345853	65346412	1
chr9	65346521	65347021	1
chr9	65360790	65361290	1
chr9	65382737	65383237	1
chr9	65391402	65391902	1
chr9	65398255	65398774	1
chr9	65404306	65404806	2
chr9	65411253	65411753	1
chr9	65422705	65423205	1
chr9	65432196	65432696	2
chr9	65435531	65436206	1
chr9	65453364	65453864	1
chr9	65460696	65461303	1
chr9	65514771	65515271	10
chr9	65519943	65520469	1
chr9	65523900	65524400	2
chr9	65529556	65530056	1
chr9	65562072	65562572	1
chr9	65576825	65577325	2
chr9	65579790	65580487	1
chr9	65580894	65581394	2
chr9	65586837	65587409	1
chr9	65629397	65629897	1
chr9	65667750	65668250	1
chr9	65676325	65676825	6
chr9	65744269	65744769	9
chr9	65787304	65787804	3
chr9	65799790	65800290	2
chr9	65826244	65827207	1
chr9	65827314	65828090	1
chr9	65889986	65890486	1
chr9	65908544	65909173	2
chr9	65913917	65914417	7
chr9	66059958	66060471	1
chr9	66069469	66070049	1
chr9	66124624	66125124	7
chr9	66126337	66126896	2
chr9	66157972	66158486	1
chr9	66206793	66207293	1
chr9	66218951	66219451	1
chr9	66279537	66280037	2
chr9	66305297	66305797	1
chr9	66322252	66322752	10
chr9	66350199	66350794	1
chr9	66505302	66505802	1
chr9	66510401	66510901	7
chr9	66511572	66512072	11
chr9	66512296	66512796	5
chr9	66514359	66514859	1
chr9	66516519	66517019	2
chr9	66581646	66582146	2
chr9	66586427	66586927	12
chr9	66592160	66592660	1
chr9	66592808	66593392	1
chr9	66611593	66612093	3
chr9	66646252	66646752	1
chr9	66657120	66657620	1
chr9	66713435	66714013	1
chr9	66727278	66727778	1
chr9	66733148	66733648	4
chr9	66795240	66795893	1
chr9	66834476	66835150	1
chr9	66919437	66920012	1
chr9	66927601	66928101	2
chr9	66938808	66939308	1
chr9	66945835	66946411	1
chr9	66974968	66975734	1
chr9	67036009	67036509	7
chr9	67043578	67044078	6
chr9	67044897	67045397	1
chr9	67049156	67049794	1
chr9	67102049	67102549	1
chr9	67133309	67133809	1
chr9	67544753	67545253	1
chr9	67559453	67559953	1
chr9	67562401	67562901	1
chr9	67572898	67573398	1
chr9	67758589	67759089	1
chr9	67759186	67759686	1
chr9	67759805	67760812	2
chr9	67828136	67828636	1
chr9	67830869	67831369	2
chr9	67832080	67832580	1
chr9	67840145	67840825	1
chr9	67845633	67846133	4
chr9	67847567	67848067	2
chr9	68015059	68015559	1
chr9	68016529	68017029	1
chr9	68025464	68025964	1
chr9	68184483	68184983	1
chr9	68234724	68235452	1
chr9	68400900	68401400	1
chr9	68519950	68520450	1
chr9	68653385	68654035	1
chr9	68654546	68655046	2
chr9	68655274	68655774	4
chr9	68699797	68700297	2
chr9	68820362	68820862	6
chr9	69092120	69092620	4
chr9	69289556	69290056	4
chr9	69362712	69363212	1
chr9	69390544	69391044	1
chr9	69397655	69398349	1
chr9	69453369	69453914	1
chr9	69760690	69761190	1
chr9	69989215	69989827	1
chr9	70012299	70012887	1
chr9	70037838	70038338	1
chr9	70072672	70073172	1
chr9	70142310	70142810	1
chr9	70207099	70207695	1
chr9	70421297	70421845	1
chr9	70503466	70503975	1
chr9	70542350	70543365	1
chr9	70656105	70656605	2
chr9	70656924	70657515	1
chr9	70657533	70658033	1
chr9	70665497	70665997	9
chr9	70671927	70672427	1
chr9	70678730	70679246	1
chr9	70679302	70679802	1
chr9	70930237	70930828	1
chr9	70942566	70943066	3
chr9	70951976	70952476	1
chr9	70958201	70958701	7
chr9	70959856	70960356	3
chr9	70963309	70963809	3
chr9	71062231	71062731	1
chr9	71071731	71072231	14
chr9	71167707	71168207	1
chr9	71168432	71168932	1
chr9	71215538	71216038	1
chr9	71485247	71486242	1
chr9	71592105	71592610	1
chr9	71646165	71646665	1
chr9	71729010	71729510	20
chr9	71771182	71771852	1
chr9	71776247	71776747	1
chr9	71825984	71826484	16
chr9	71976034	71976534	9
chr9	72110503	72111426	1
chr9	72111514	72112349	1
chr9	72133016	72133516	7
chr9	72155255	72155755	5
chr9	72179508	72180008	1
chr9	72183880	72184380	3
chr9	72192026	72192526	2
chr9	72230056	72230556	1
chr9	72274572	72275109	2
chr9	72275168	72275668	2
chr9	72393244	72393744	2
chr9	72393880	72394380	1
chr9	72395723	72396223	1
chr9	72408220	72408720	2
chr9	72409017	72409517	1
chr9	72437760	72438727	1
chr9	72491748	72492591	1
chr9	72530164	72530664	3
chr9	72531601	72532489	2
chr9	72532750	72533250	3
chr9	72639980	72640480	5
chr9	72661708	72662647	1
chr9	72753661	72754161	1
chr9	72763115	72763615	1
chr9	72766705	72767205	1
chr9	72775975	72776475	1
chr9	72806623	72807960	1
chr9	72921363	72921863	1
chr9	72925074	72926136	1
chr9	72958534	72959101	2
chr9	72985132	72985678	2
chr9	73026140	73026640	1
chr9	73031371	73031871	15
chr9	73039393	73039967	2
chr9	73040128	73040628	2
chr9	73044358	73045103	1
chr9	73082257	73082757	16
chr9	73095190	73095690	7
chr9	73101585	73102085	2
chr9	73102219	73102719	2
chr9	73103405	73103905	3
chr9	73113175	73113776	1
chr9	73192232	73192837	1
chr9	73198639	73199139	12
chr9	73713558	73714058	1
chr9	73774573	73775073	1
chr9	73927450	73927950	1
chr9	73931950	73932450	1
chr9	73934806	73935306	2
chr9	73962484	73962984	1
chr9	73968622	73969216	1
chr9	73970722	73971222	1
chr9	74110105	74110605	1
chr9	74561128	74561628	1
chr9	74847732	74848712	2
chr9	74855135	74855635	1
chr9	74861636	74862170	1
chr9	74867761	74868261	2
chr9	74952633	74953343	1
chr9	74975933	74976433	17
chr9	74981496	74981996	1
chr9	75001543	75002043	2
chr9	75037363	75037937	1
chr9	75049986	75050486	1
chr9	75070764	75071672	1
chr9	75121089	75121589	3
chr9	75187847	75188347	1
chr9	75197203	75197703	5
chr9	75214959	75215459	1
chr9	75231769	75232269	1
chr9	75282866	75283366	2
chr9	75283589	75284089	4
chr9	75303818	75304318	1
chr9	75306037	75306740	1
chr9	75314118	75314618	4
chr9	75319310	75319810	4
chr9	75322075	75322575	9
chr9	75347507	75348007	1
chr9	75409155	75409655	1
chr9	75409755	75410433	2
chr9	75416945	75417671	2
chr9	75430528	75431500	5
chr9	75434420	75434920	1
chr9	75435882	75436382	3
chr9	75441273	75441883	1
chr9	75479318	75479818	10
chr9	75551375	75551875	1
chr9	75559269	75559907	1
chr9	75596908	75597408	1
chr9	75597559	75598059	1
chr9	75600099	75600599	1
chr9	75610853	75611575	1
chr9	75625404	75625990	1
chr9	75626106	75626606	1
chr9	75632085	75632585	3
chr9	75666561	75667061	6
chr9	75683695	75684306	1
chr9	75775113	75775613	1
chr9	75778813	75779313	1
chr9	75785778	75786278	6
chr9	75789787	75790287	3
chr9	75883657	75884157	4
chr9	76014604	76015336	1
chr9	76024250	76024750	1
chr9	76213407	76213907	1
chr9	76322050	76322550	1
chr9	76323218	76324106	1
chr9	76331040	76331540	2
chr9	76546686	76547186	1
chr9	76566866	76567366	1
chr9	76571456	76571956	1
chr9	76754516	76755016	1
chr9	76822812	76823312	1
chr9	77045544	77046044	1
chr9	77046431	77046931	1
chr9	77318278	77318778	1
chr9	77340085	77340585	3
chr9	77352719	77353219	1
chr9	77399168	77399668	1
chr9	77427735	77428235	1
chr9	77438852	77439352	1
chr9	77480471	77480971	2
chr9	77503010	77503510	1
chr9	77534920	77535788	5
chr9	77544266	77545499	2
chr9	77636249	77636749	1
chr9	77655442	77655942	2
chr9	77707632	77708132	1
chr9	77730029	77730529	1
chr9	77733018	77733518	1
chr9	77750478	77750978	21
chr9	77754284	77755222	1
chr9	77806890	77807390	4
chr9	77809543	77810043	1
chr9	77835779	77836279	1
chr9	77836938	77837438	1
chr9	77910483	77910983	29
chr9	77917113	77918106	1
chr9	77951052	77951552	8
chr9	77952901	77953850	9
chr9	77964112	77964612	1
chr9	77967705	77968205	7
chr9	77992348	77992848	1
chr9	78006474	78006974	6
chr9	78014767	78015267	1
chr9	78024762	78025262	1
chr9	78039057	78039557	1
chr9	78051673	78052173	1
chr9	78107939	78108439	10
chr9	78108613	78109441	2
chr9	78113077	78113577	25
chr9	78146009	78146509	1
chr9	78182523	78183023	1
chr9	78230405	78230905	1
chr9	78256878	78257378	1
chr9	78289672	78290172	1
chr9	78314546	78315046	1
chr9	78327338	78327838	1
chr9	78355538	78356038	1
chr9	78358001	78358501	2
chr9	78367927	78368427	1
chr9	78378475	78378975	1
chr9	78395526	78396026	1
chr9	78442987	78443487	1
chr9	78447957	78448662	1
chr9	78480785	78481285	11
chr9	78481691	78482191	40
chr9	78488901	78489401	1
chr9	78503407	78503907	6
chr9	78520001	78521282	1
chr9	78527274	78527774	1
chr9	78527999	78528499	1
chr9	78537097	78537597	11
chr9	78587791	78588291	1
chr9	78615295	78615960	1
chr9	78787802	78788302	1
chr9	78846058	78846558	6
chr9	78880262	78880762	6
chr9	79000991	79001491	2
chr9	79004595	79005095	8
chr9	79022215	79022715	3
chr9	79029502	79030002	1
chr9	79035625	79036125	8
chr9	79038951	79039451	7
chr9	79201757	79202257	1
chr9	79238369	79238869	1
chr9	79267401	79267901	1
chr9	79270214	79270714	9
chr9	79295190	79295690	9
chr9	79346425	79346925	8
chr9	79390605	79391105	1
chr9	79519052	79519552	1
chr9	79714320	79714820	1
chr9	79718581	79719081	1
chr9	79759438	79760128	1
chr9	79793257	79793890	2
chr9	79912949	79913449	1
chr9	79961856	79962356	1
chr9	80002701	80003201	1
chr9	80012601	80013101	1
chr9	80066493	80067152	1
chr9	80067243	80067743	1
chr9	80164723	80165280	1
chr9	80178662	80179162	1
chr9	80192286	80192786	2
chr9	80465231	80465731	1
chr9	80599990	80600490	1
chr9	80600847	80601347	1
chr9	80709744	80710244	1
chr9	80802400	80802900	1
chr9	80955185	80955685	1
chr9	81455146	81455646	1
chr9	81626845	81627345	1
chr9	81633074	81633574	1
chr9	81633578	81634078	1
chr9	81863419	81863943	1
chr9	82259958	82260542	2
chr9	82829289	82829789	1
chr9	82829792	82830292	1
chr9	82974022	82974522	3
chr9	82975266	82975988	1
chr9	83008352	83008852	1
chr9	83097973	83098473	1
chr9	83145577	83146164	1
chr9	83146308	83146935	2
chr9	83254290	83254790	1
chr9	83259045	83259545	3
chr9	83316410	83316910	3
chr9	83345908	83346408	1
chr9	83434510	83435010	2
chr9	83440868	83441377	1
chr9	83447765	83448265	13
chr9	83488145	83489020	12
chr9	83498478	83498978	1
chr9	83548044	83548576	1
chr9	83556740	83557240	2
chr9	83573039	83573539	1
chr9	83576579	83577079	1
chr9	83600567	83601067	1
chr9	83686540	83687040	1
chr9	83687275	83687850	1
chr9	83691224	83691852	1
chr9	83727413	83727913	3
chr9	83797772	83798272	9
chr9	83805800	83806527	1
chr9	83834303	83834938	1
chr9	83924772	83925526	2
chr9	83925611	83926111	1
chr9	83969294	83969794	2
chr9	84094062	84094562	1
chr9	84109845	84110345	6
chr9	84178978	84179478	16
chr9	84194622	84195122	3
chr9	84408324	84409254	12
chr9	84577709	84578209	1
chr9	84774147	84774647	1
chr9	84858456	84858956	1
chr9	84890294	84890794	1
chr9	84924383	84924883	1
chr9	85090263	85090763	5
chr9	85234332	85234832	1
chr9	85239791	85240291	1
chr9	85312522	85313022	1
chr9	85327098	85327670	1
chr9	85328196	85328696	4
chr9	85347815	85348315	1
chr9	85400887	85401387	2
chr9	85418908	85419408	1
chr9	85553515	85554015	1
chr9	85639317	85639817	1
chr9	85743314	85743814	8
chr9	85749014	85749584	1
chr9	85833584	85834084	3
chr9	85835742	85836242	13
chr9	85842129	85842629	1
chr9	85842672	85843172	1
chr9	85843388	85843888	1
chr9	85844073	85844573	1
chr9	85942950	85943450	1
chr9	86166405	86166905	8
chr9	86170721	86171221	2
chr9	86393531	86394031	16
chr9	86464549	86465200	1
chr9	86466903	86467533	1
chr9	86571581	86572240	2
chr9	86695140	86695640	1
chr9	86695703	86696337	1
chr9	86743398	86743898	1
chr9	86746083	86746583	1
chr9	86798049	86798549	2
chr9	86798574	86799074	2
chr9	86879565	86880065	12
chr9	86880404	86881019	1
chr9	86973516	86974016	10
chr9	86976879	86977379	7
chr9	86999980	87000480	2
chr9	87005913	87006413	1
chr9	87015286	87016059	1
chr9	87021763	87022294	1
chr9	87027565	87028065	1
chr9	87086913	87087413	3
chr9	87136167	87136667	1
chr9	87143971	87144555	1
chr9	87198056	87198556	1
chr9	87255286	87255808	1
chr9	87731010	87731628	1
chr9	87740603	87741103	1
chr9	88177536	88178323	1
chr9	88241579	88242079	1
chr9	88259644	88260144	1
chr9	88273962	88274462	1
chr9	88326946	88327446	1
chr9	88327462	88327962	1
chr9	88363071	88363571	15
chr9	88438708	88439238	1
chr9	88456366	88456866	1
chr9	88481753	88482253	1
chr9	88482324	88483252	1
chr9	88522791	88523291	1
chr9	88523312	88523812	1
chr9	88547769	88548497	1
chr9	88558119	88558619	1
chr9	88580640	88581140	1
chr9	88599266	88599766	1
chr9	88720046	88720546	1
chr9	88731664	88732164	1
chr9	88827271	88827771	1
chr9	88838913	88839413	1
chr9	88858620	88859260	2
chr9	88937092	88937592	1
chr9	88956649	88957149	1
chr9	89092585	89093085	1
chr9	89177637	89178137	1
chr9	89198958	89199628	2
chr9	89210425	89211274	1
chr9	89240536	89241036	5
chr9	89270364	89270864	3
chr9	89560134	89560634	1
chr9	89600679	89601179	14
chr9	89601822	89602322	3
chr9	89606240	89606740	4
chr9	89621648	89622148	4
chr9	89622875	89623475	1
chr9	89637821	89638321	1
chr9	89674131	89674631	2
chr9	89704712	89705318	1
chr9	89738225	89738725	1
chr9	89802619	89803119	1
chr9	89826268	89826768	1
chr9	89827091	89827591	6
chr9	89828166	89828666	2
chr9	89885635	89886447	11
chr9	89891636	89892136	2
chr9	89908517	89909017	3
chr9	89909429	89910236	1
chr9	89972217	89972717	4
chr9	89974302	89974802	1
chr9	89977541	89978041	2
chr9	90053901	90054779	1
chr9	90113669	90114169	3
chr9	90114468	90115024	1
chr9	90162818	90163803	1
chr9	90169983	90170483	1
chr9	90213117	90213617	2
chr9	90222202	90222702	1
chr9	90242240	90243233	3
chr9	90269219	90269719	2
chr9	90270153	90271054	1
chr9	90303549	90304049	1
chr9	90693060	90693560	5
chr9	90698935	90699435	5
chr9	90700082	90700582	3
chr9	90828610	90829110	1
chr9	90938729	90939229	1
chr9	91122484	91122984	6
chr9	91126786	91127286	14
chr9	91337350	91337850	1
chr9	91347548	91348048	7
chr9	91350787	91351287	6
chr9	91351775	91352275	5
chr9	91352784	91353284	5
chr9	91354506	91355387	10
chr9	91355433	91355933	6
chr9	91361674	91362662	1
chr9	91364655	91366141	1
chr9	91371029	91371529	1
chr9	91377374	91377874	1
chr9	91378855	91379355	7
chr9	91381327	91381827	15
chr9	91383370	91383870	9
chr9	91404223	91404723	1
chr9	91405819	91406319	1
chr9	91547073	91547573	8
chr9	91796950	91797450	12
chr9	91798443	91798943	12
chr9	91959539	91960039	4
chr9	91960868	91961388	1
chr9	91964019	91964519	12
chr9	91988098	91988598	14
chr9	92015907	92016407	3
chr9	92016445	92016945	19
chr9	92147493	92147993	1
chr9	92192685	92193185	1
chr9	92207278	92207778	1
chr9	92249499	92249999	1
chr9	92250213	92250713	1
chr9	92275351	92275851	1
chr9	92304894	92305394	1
chr9	92309126	92309626	1
chr9	92457122	92457952	1
chr9	92464866	92465366	1
chr9	92541972	92542640	1
chr9	92549729	92550229	1
chr9	92717205	92717705	1
chr9	92895581	92896081	1
chr9	92930463	92930963	1
chr9	93005489	93005989	1
chr9	93072113	93072613	1
chr9	93329237	93329737	1
chr9	94278859	94279359	5
chr9	94377530	94378030	9
chr9	94526389	94526889	1
chr9	94533606	94534106	2
chr9	94537098	94538394	1
chr9	94538461	94538961	1
chr9	94582153	94582653	7
chr9	94610877	94611377	1
chr9	94668568	94669068	1
chr9	94669658	94670476	1
chr9	94680996	94681496	2
chr9	94692102	94692602	2
chr9	94700445	94700945	2
chr9	94702182	94702682	3
chr9	94704915	94705415	3
chr9	94705482	94705982	3
chr9	94790867	94791367	1
chr9	95406472	95407362	1
chr9	95511746	95512281	1
chr9	95525967	95526467	12
chr9	95552030	95552530	5
chr9	95554246	95554746	1
chr9	95558715	95559906	1
chr9	95560214	95560714	4
chr9	95566889	95567389	1
chr9	95637350	95638515	2
chr9	95667702	95668202	2
chr9	95675256	95675756	2
chr9	95750077	95750625	1
chr9	95844942	95845561	1
chr9	95852858	95853358	2
chr9	95857346	95857932	1
chr9	95954509	95955220	1
chr9	96118973	96119799	1
chr9	96195999	96196524	1
chr9	96326462	96326962	6
chr9	96349949	96350449	1
chr9	96363561	96364908	1
chr9	96437602	96438388	1
chr9	96471592	96472092	1
chr9	96478425	96478933	1
chr9	96502846	96503346	1
chr9	96525014	96525514	1
chr9	96537035	96537535	2
chr9	96543452	96543952	1
chr9	96543963	96544463	1
chr9	96630449	96630949	1
chr9	96631243	96631867	1
chr9	96639442	96639942	1
chr9	96649855	96650355	6
chr9	96669784	96670284	6
chr9	96705691	96706191	4
chr9	96719564	96720064	4
chr9	96726692	96727192	2
chr9	96732029	96732529	2
chr9	96752544	96753081	1
chr9	96759021	96759521	3
chr9	96765311	96765811	1
chr9	96827385	96827885	13
chr9	96844699	96845199	3
chr9	96867104	96867604	4
chr9	96873025	96873525	2
chr9	96878964	96879464	11
chr9	96887873	96888373	4
chr9	96889080	96889580	5
chr9	96890192	96890692	1
chr9	96892419	96892919	1
chr9	96916582	96917082	1
chr9	97018568	97019093	1
chr9	97067057	97067557	1
chr9	97068669	97069169	1
chr9	97110806	97111407	1
chr9	97369708	97370208	1
chr9	98032931	98033735	1
chr9	98057243	98057743	14
chr9	98061561	98062061	4
chr9	98130886	98131386	4
chr9	98180814	98181314	1
chr9	98186903	98187403	1
chr9	98244181	98244681	4
chr9	98285731	98286231	1
chr9	98287184	98287684	1
chr9	98296457	98296957	1
chr9	98329488	98329988	4
chr9	98400117	98400617	1
chr9	98417854	98418354	1
chr9	98422710	98423210	1
chr9	98429739	98430239	1
chr9	98485864	98486364	1
chr9	98563361	98563970	2
chr9	98591101	98591601	1
chr9	98601370	98601910	1
chr9	98613936	98614436	1
chr9	98819837	98820337	1
chr9	98842252	98842752	1
chr9	98856243	98856743	1
chr9	98864516	98865016	1
chr9	98902868	98903368	1
chr9	98955037	98955549	2
chr9	98979686	98980186	2
chr9	98986122	98986649	1
chr9	98999910	99000410	19
chr9	99035465	99035965	1
chr9	99044689	99045189	1
chr9	99057730	99058230	1
chr9	99062484	99062984	1
chr9	99139853	99140353	1
chr9	99140371	99140871	1
chr9	99236989	99237489	1
chr9	99241998	99242498	2
chr9	99243116	99243668	1
chr9	99358305	99358807	1
chr9	99366782	99367282	1
chr9	99376500	99377000	1
chr9	99388016	99388516	2
chr9	99394416	99394916	1
chr9	99396983	99397483	2
chr9	99400727	99401668	4
chr9	99428262	99428762	1
chr9	99431216	99431716	2
chr9	99435817	99436317	3
chr9	99436418	99436918	1
chr9	99437131	99437631	1
chr9	99451224	99451724	1
chr9	99470203	99470703	1
chr9	99480669	99481169	2
chr9	99568378	99569149	1
chr9	99575548	99576156	1
chr9	99612251	99612751	1
chr9	99629245	99629939	1
chr9	99630094	99630594	3
chr9	99630687	99631187	2
chr9	99717017	99717517	1
chr9	99729915	99730415	1
chr9	99846764	99847264	1
chr9	99858063	99858563	1
chr9	99875920	99876420	1
chr9	100022049	100022549	1
chr9	100323274	100323774	1
chr9	100391657	100392157	1
chr9	100400286	100400786	1
chr9	100446155	100446655	4
chr9	100450071	100450571	1
chr9	100454206	100454706	1
chr9	100461626	100462126	5
chr9	100465969	100466469	10
chr9	100466769	100467269	19
chr9	100470881	100471381	22
chr9	100486538	100487038	1
chr9	100545829	100546384	1
chr9	100558930	100559430	3
chr9	100560481	100560981	3
chr9	100569843	100570343	9
chr9	100570689	100571340	1
chr9	100597547	100598047	1
chr9	100599756	100600256	1
chr9	100642978	100643478	15
chr9	100942070	100942570	2
chr9	101034510	101035148	1
chr9	101073407	101074437	1
chr9	101250339	101250839	1
chr9	101251221	101252287	1
chr9	101341943	101342443	1
chr9	101610323	101610823	2
chr9	101613678	101614178	8
chr9	101710594	101711094	2
chr9	101861590	101862090	2
chr9	101862239	101862895	2
chr9	101883219	101883719	3
chr9	102189372	102189872	1
chr9	102275942	102276442	4
chr9	102288185	102288685	2
chr9	102298756	102299256	6
chr9	102305599	102306099	1
chr9	102344353	102344853	1
chr9	102345419	102345919	1
chr9	102354443	102355030	1
chr9	102493007	102493507	2
chr9	102499195	102499695	1
chr9	102504934	102505434	1
chr9	102505499	102506332	1
chr9	102511402	102511902	1
chr9	102518317	102518817	1
chr9	102544855	102545355	1
chr9	102559049	102559549	1
chr9	102626045	102626784	2
chr9	102632943	102633443	2
chr9	102689756	102690256	6
chr9	102692634	102693134	1
chr9	102716421	102716921	1
chr9	102717443	102717943	8
chr9	102718211	102718711	5
chr9	102723981	102724481	4
chr9	102726236	102726736	4
chr9	102739397	102739897	1
chr9	102771244	102771744	1
