chr1	x1	x2	chr2	y1	y2	chr1_chr	chr1_start	chr1_end	chr1_gene_id	chr1_idk	chr1_strand	chr1_gene_name	chr2_chr	chr2_start	chr2_end	chr2_gene_id	chr2_idk	chr2_strand	chr2_gene_name
chr13	67480000	67490000	chr13	67720000	67730000	chr13	67483508	67485008	408067	0	-	Zfp874b	chr13	67728511	67730011	68271	0	+	Zfp85os
chr13	104510000	104520000	chr13	104690000	104700000														
chr11	20740000	20750000	chr11	21570000	21580000	chr11	20740839	20742339	216549	0	-	Aftph	chr11	21571484	21572984	216560	0	+	Wdpcp
chr11	20740000	20750000	chr11	21570000	21580000	chr11	20740839	20742339	216549	0	-	Aftph	chr11	21571617	21573117	17449	0	-	Mdh1
chr9	40330000	40340000	chr9	40580000	40590000														
chr9	91130000	91140000	chr9	92010000	92020000														
chr9	90690000	90700000	chr9	92010000	92020000														
chr10	109000000	109010000	chr10	109740000	109750000														
chr10	100620000	100630000	chr10	102440000	102450000														
chr10	78160000	78170000	chr10	78570000	78580000	chr10	78169032	78170532	28295	0	-	Gatd3a	chr10	78573595	78575095	216136	0	+	Ilvbl
chr10	45470000	45480000	chr10	50890000	50900000								chr10	50894900	50896400	20464	0	+	Sim1
chr8	64150000	64160000	chr8	64330000	64340000														
chr8	115430000	115440000	chr8	115610000	115620000														
chr8	67700000	67710000	chr8	67890000	67900000														
chr8	57960000	57970000	chr8	58530000	58540000														
chr8	114970000	114980000	chr8	115710000	115720000														
chr8	114770000	114780000	chr8	115150000	115160000														
chr8	58140000	58150000	chr8	58530000	58540000														
chr14	14860000	14870000	chr14	16090000	16100000														
chr14	103060000	103070000	chr14	103340000	103350000	chr14	103069465	103070965	211286	0	+	Cln5	chr14	103346064	103347564	105689	0	-	Mycbp2
chr14	107270000	107280000	chr14	107680000	107690000														
chr14	14290000	14300000	chr14	14700000	14710000								chr14	14701528	14703028	218756	0	+	Slc4a7
chr17	24930000	24940000	chr17	25470000	25480000	chr17	24936227	24937727	30957	0	-	Mapk8ip3							
chr17	64000000	64010000	chr17	64590000	64600000								chr17	64599985	64601485	17158	0	+	Man2a1
chr17	78830000	78840000	chr17	80200000	80210000	chr17	78834614	78836114	320473	0	-	Heatr5b	chr17	80206557	80208057	225027	0	-	Srsf7
chr17	78830000	78840000	chr17	80200000	80210000	chr17	78834816	78836316	53951	0	+	Gpatch11	chr17	80206557	80208057	225027	0	-	Srsf7
chr17	16950000	16960000	chr17	17290000	17300000								chr17	17293692	17295192	100862203	0	+	Gm6712
chr2	52750000	52760000	chr2	53200000	53210000														
chr2	38920000	38930000	chr2	39370000	39380000	chr2	38926938	38928438	14536	0	-	Nr6a1							
chr2	61490000	61500000	chr2	61960000	61970000														
chr3	140680000	140690000	chr3	140950000	140960000														
chr3	30600000	30610000	chr3	31090000	31100000	chr3	30599189	30600689	76652	0	-	Actrt3	chr3	31094307	31095807	20482	0	+	Skil
chr3	30600000	30610000	chr3	31090000	31100000	chr3	30601314	30602814	80732	0	+	Mynn	chr3	31094307	31095807	20482	0	+	Skil
chr3	59870000	59880000	chr3	60750000	60760000														
chr2	75780000	75790000	chr2	75960000	75970000														
chr3	30590000	30600000	chr3	31310000	31320000	chr3	30599189	30600689	76652	0	-	Actrt3	chr3	31309628	31311128	241919	0	-	Slc7a14
chr4	25790000	25800000	chr4	26490000	26500000	chr4	25799494	25800994	14348	0	-	Fut9							
chr4	81490000	81500000	chr4	82930000	82940000														
chr4	24900000	24910000	chr4	26540000	26550000														
chr4	11000000	11010000	chr4	11960000	11970000	chr4	11007177	11008677	71801	0	-	Plekhf2	chr4	11965702	11967202	381511	0	-	Pdp1
chr4	11000000	11010000	chr4	11960000	11970000	chr4	11007177	11008677	71801	0	-	Plekhf2	chr4	11965814	11967314	100503636	0	+	1700123M08Rik
chr5	91460000	91470000	chr5	92230000	92240000														
chr6	43440000	43450000	chr6	43660000	43670000								chr6	43665528	43667028	29807	0	-	Tpk1
chr4	13740000	13750000	chr4	13820000	13830000	chr4	13742685	13744185	12395	0	+	Runx1t1							
chr2	110780000	110790000	chr2	110970000	110980000														
chr2	138470000	138480000	chr2	138790000	138800000														
chr2	132250000	132260000	chr2	132500000	132510000	chr2	132252564	132254064	18538	0	-	Pcna							
chr16	48070000	48080000	chr16	48320000	48330000														
chr16	44240000	44250000	chr16	44710000	44720000														
chr17	17000000	17010000	chr17	17370000	17380000								chr17	17373558	17375058	67045	0	+	Riok2
chr1	58560000	58570000	chr1	58700000	58710000														
chr1	51670000	51680000	chr1	52110000	52120000														
chr1	15620000	15630000	chr1	15990000	16000000														
chr1	46850000	46860000	chr1	47260000	47270000														
chr1	48730000	48740000	chr1	51330000	51340000								chr1	51333029	51334529	442821	0	-	9330175M20Rik
chr18	30360000	30370000	chr18	30810000	30820000														
chr18	30390000	30400000	chr18	30810000	30820000														
chr18	47850000	47860000	chr18	48440000	48450000														
chr18	62250000	62260000	chr18	62970000	62980000								chr18	62977080	62978580	108123	0	+	Napg
chr2	132510000	132520000	chr2	132780000	132790000								chr2	132780527	132782027	12653	0	+	Chgb
chr2	101460000	101470000	chr2	101590000	101600000														
chr2	57250000	57260000	chr2	57900000	57910000														
chr6	19940000	19950000	chr6	20090000	20100000														
chr13	96130000	96140000	chr13	96380000	96390000	chr13	96131827	96133327	75209	0	-	Sv2c	chr13	96387543	96389043	67463	0	+	Poc5
chr6	106820000	106830000	chr6	107530000	107540000								chr6	107529017	107530517	16979	0	+	Lrrn1
chr6	105930000	105940000	chr6	106440000	106450000														
chr13	66900000	66910000	chr13	67060000	67070000	chr13	66904163	66905663	100038538	0	+	Ramacl	chr13	67060420	67061920	78251	0	-	Zfp712
chr13	66900000	66910000	chr13	67060000	67070000	chr13	66904628	66906128	67530	0	-	Uqcrb	chr13	67060420	67061920	78251	0	-	Zfp712
chr13	83740000	83750000	chr13	84400000	84410000														
chr13	100110000	100120000	chr13	100650000	100660000								chr13	100650228	100651728	102216272	0	+	Ak6
chr13	100110000	100120000	chr13	100650000	100660000								chr13	100650301	100651801	19356	0	-	Rad17
chr13	100110000	100120000	chr13	100650000	100660000								chr13	100650592	100652092	108143	0	+	Taf9
chr13	19610000	19620000	chr13	21160000	21170000	chr13	19619177	19620677	105298	0	-	Epdr1							
chr13	23360000	23370000	chr13	23620000	23630000	chr13	23368458	23369958	218100	0	-	Zfp322a	chr13	23620374	23621874	319179	0	-	H2bc6
chr13	23360000	23370000	chr13	23620000	23630000	chr13	23368458	23369958	218100	0	-	Zfp322a	chr13	23621808	23623308	50709	0	-	H1f4
chr12	89480000	89490000	chr12	91790000	91800000														
chr13	21780000	21790000	chr13	23750000	23760000	chr13	21779875	21781375	56702	0	-	H1f5	chr13	23750375	23751875	319172	0	+	H2ac4
chr13	21780000	21790000	chr13	23750000	23760000	chr13	21779875	21781375	56702	0	-	H1f5	chr13	23751516	23753016	319150	0	+	H3c2
chr13	21780000	21790000	chr13	23750000	23760000	chr13	21779875	21781375	56702	0	-	H1f5	chr13	23756262	23757762	326620	0	+	H4c2
chr13	21780000	21790000	chr13	23750000	23760000	chr13	21782620	21784120	319153	0	-	H3c11	chr13	23750375	23751875	319172	0	+	H2ac4
chr13	21780000	21790000	chr13	23750000	23760000	chr13	21782620	21784120	319153	0	-	H3c11	chr13	23751516	23753016	319150	0	+	H3c2
chr13	21780000	21790000	chr13	23750000	23760000	chr13	21782620	21784120	319153	0	-	H3c11	chr13	23756262	23757762	326620	0	+	H4c2
chr13	21780000	21790000	chr13	23750000	23760000	chr13	21786468	21787968	319170	0	-	H2ac22	chr13	23750375	23751875	319172	0	+	H2ac4
chr13	21780000	21790000	chr13	23750000	23760000	chr13	21786468	21787968	319170	0	-	H2ac22	chr13	23751516	23753016	319150	0	+	H3c2
chr13	21780000	21790000	chr13	23750000	23760000	chr13	21786468	21787968	319170	0	-	H2ac22	chr13	23756262	23757762	326620	0	+	H4c2
chr13	21780000	21790000	chr13	23750000	23760000	chr13	21786710	21788210	319188	0	+	H2bc22	chr13	23750375	23751875	319172	0	+	H2ac4
chr13	21780000	21790000	chr13	23750000	23760000	chr13	21786710	21788210	319188	0	+	H2bc22	chr13	23751516	23753016	319150	0	+	H3c2
chr13	21780000	21790000	chr13	23750000	23760000	chr13	21786710	21788210	319188	0	+	H2bc22	chr13	23756262	23757762	326620	0	+	H4c2
chr12	59220000	59230000	chr12	64910000	64920000	chr12	59218975	59220475	70611	0	-	Fbxo33	chr12	64917155	64918655	217648	0	+	Gm527
chr16	72680000	72690000	chr16	72770000	72780000														
chr16	43130000	43140000	chr16	43500000	43510000														
chr16	77150000	77160000	chr16	77640000	77650000								chr16	77645522	77647022	723952	0	+	Mir125b-2
chr16	20650000	20660000	chr16	21190000	21200000	chr16	20650901	20652401	21762	0	+	Psmd2							
chr16	57610000	57620000	chr16	58720000	58730000								chr16	58727159	58728659	224250	0	+	Cldnd1
chr17	10840000	10850000	chr17	10940000	10950000	chr17	10839561	10841061	69310	0	-	Pacrg							
chr17	10840000	10850000	chr17	10940000	10950000	chr17	10839633	10841133	50873	0	+	Prkn							
chr15	53340000	53350000	chr15	53900000	53910000	chr15	53345409	53346909	14042	0	-	Ext1	chr15	53901787	53903287	320679	0	-	Samd12
chr11	75910000	75920000	chr11	76150000	76160000														
chr9	96280000	96290000	chr9	96550000	96560000														
chr9	75760000	75770000	chr9	76010000	76020000								chr9	76014104	76015604	208982	0	+	Hmgcll1
chr6	44790000	44800000	chr6	45020000	45030000														
chr6	3500000	3510000	chr6	4540000	4550000														
chr7	111690000	111700000	chr7	111770000	111780000								chr7	111779227	111780727	233733	0	-	Galnt18
chr7	81340000	81350000	chr7	81780000	81790000	chr7	81344504	81346004	20068	0	-	Rps17	chr7	81788728	81790228	67290	0	-	3110040N11Rik
chr7	3690000	3700000	chr7	4130000	4140000	chr7	3692112	3693612	66078	0	+	Tsen34	chr7	4136176	4137676	100037396	0	-	D030047H15Rik
chr7	3690000	3700000	chr7	4130000	4140000	chr7	3692112	3693612	66078	0	+	Tsen34	chr7	4136288	4137788	232798	0	+	Leng8
chr7	3690000	3700000	chr7	4130000	4140000	chr7	3692773	3694273	77582	0	-	Mboat7	chr7	4136176	4137676	100037396	0	-	D030047H15Rik
chr7	3690000	3700000	chr7	4130000	4140000	chr7	3692773	3694273	77582	0	-	Mboat7	chr7	4136288	4137788	232798	0	+	Leng8
chr7	17150000	17160000	chr7	18680000	18690000	chr7	17149531	17151031	384557	0	+	Ceacam3	chr7	18685435	18686935	434540	0	-	Psg20
chr7	60000000	60010000	chr7	60490000	60500000	chr7	60004314	60005814	52480	0	-	Snhg14							
chr7	60000000	60010000	chr7	60490000	60500000	chr7	60004361	60005861	84704	0	-	Snurf							
chr10	109010000	109020000	chr10	109680000	109690000	chr10	109010232	109011732	20979	0	-	Syt1							
chr10	96500000	96510000	chr10	97310000	97320000														
chr10	98330000	98340000	chr10	98540000	98550000														
chr10	24630000	24640000	chr10	25240000	25250000														
chr8	64580000	64590000	chr8	64920000	64930000														
chr8	17390000	17400000	chr8	18560000	18570000														
chr8	26180000	26190000	chr8	27190000	27200000														
chr14	84440000	84450000	chr14	87450000	87460000	chr14	84442812	84444312	219228	0	+	Pcdh17							
chr6	106820000	106830000	chr6	107440000	107450000														
chr13	83520000	83530000	chr13	84340000	84350000														
chr13	58630000	58640000	chr13	59840000	59850000														
chr13	6640000	6650000	chr13	8870000	8880000	chr13	6648027	6649527	56421	0	-	Pfkp	chr13	8871159	8872659	207615	0	-	Wdr37
chr10	16990000	17000000	chr10	17660000	17670000														
chr10	96840000	96850000	chr10	97080000	97090000														
chr10	66360000	66370000	chr10	66780000	66790000														
chr10	96210000	96220000	chr10	97580000	97590000														
chr10	53120000	53130000	chr10	53500000	53510000														
chr10	53110000	53120000	chr10	53330000	53340000								chr10	53336916	53338416	18821	0	+	Pln
chr10	105300000	105310000	chr10	105570000	105580000								chr10	105573202	105574702	327812	0	+	Gm15663
chr10	105300000	105310000	chr10	105570000	105580000								chr10	105573701	105575201	278279	0	-	Tmtc2
chr10	93590000	93600000	chr10	94130000	94140000	chr10	93588662	93590162	74454	0	+	4933408J17Rik							
chr10	93590000	93600000	chr10	94130000	94140000	chr10	93588956	93590456	69878	0	-	Snrpf							
chr10	46160000	46170000	chr10	46710000	46720000														
chr10	41500000	41510000	chr10	42290000	42300000														
chr10	19240000	19250000	chr10	20120000	20130000														
chr10	98930000	98940000	chr10	99600000	99610000								chr10	99608420	99609920	100504202	0	+	Gm20110
chr8	15220000	15230000	chr8	18560000	18570000														
chr14	103060000	103070000	chr14	103470000	103480000	chr14	103069465	103070965	211286	0	+	Cln5							
chr10	22150000	22160000	chr10	22810000	22820000	chr10	22148520	22150020	319887	0	-	E030030I06Rik	chr10	22819424	22820924	21412	0	-	Tcf21
chr10	22150000	22160000	chr10	22810000	22820000	chr10	22157818	22159318	379043	0	+	Raet1e	chr10	22819424	22820924	21412	0	-	Tcf21
chr10	22150000	22160000	chr10	22810000	22820000	chr10	22157835	22159335	667281	0	+	H60b	chr10	22819424	22820924	21412	0	-	Tcf21
chr7	76390000	76400000	chr7	78890000	78900000								chr7	78895103	78896603	68048	0	+	Aen
chr7	24450000	24460000	chr7	24660000	24670000	chr7	24451421	24452921	210145	0	-	Irgc	chr7	24660543	24662043	100043706	0	+	Gm4598
chr7	73650000	73660000	chr7	75100000	75110000														
chr6	65150000	65160000	chr6	65260000	65270000														
chr6	5930000	5940000	chr6	6570000	6580000								chr6	6577908	6579408	20422	0	-	Sem1
chr6	58960000	58970000	chr6	59420000	59430000								chr6	59425544	59427044	243385	0	-	Gprin3
chr6	88550000	88560000	chr6	89550000	89560000														
chr6	85410000	85420000	chr6	85890000	85900000														
chr6	49210000	49220000	chr6	52160000	52170000	chr6	49214207	49215707	140488	0	-	Igf2bp3	chr6	52164923	52166423	105242657	0	+	Hoxaas2
chr6	59500000	59510000	chr6	60200000	60210000														
chr7	91570000	91580000	chr7	92020000	92030000														
chr7	48780000	48790000	chr7	49270000	49280000	chr7	48788252	48789752	243983	0	+	Zdhhc13							
chr7	60490000	60500000	chr7	60620000	60630000														
chr7	80380000	80390000	chr7	80720000	80730000	chr7	80387196	80388696	14159	0	-	Fes							
chr7	74380000	74390000	chr7	75290000	75300000														
chr7	111040000	111050000	chr7	111970000	111980000														
chr7	119840000	119850000	chr7	120640000	120650000														
chr7	80380000	80390000	chr7	80850000	80860000	chr7	80387196	80388696	14159	0	-	Fes							
chr13	21720000	21730000	chr13	21790000	21800000	chr13	21721293	21722793	319186	0	+	H2bc14							
chr6	106920000	106930000	chr6	107440000	107450000														
chr15	32010000	32020000	chr15	32430000	32440000														
chr1	84730000	84740000	chr1	84980000	84990000														
chr2	148750000	148760000	chr2	148850000	148860000	chr2	148749607	148751107	228756	0	+	Cstl1							
chr3	20660000	20670000	chr3	20790000	20800000														
chr6	107060000	107070000	chr6	107290000	107300000														
chr7	89980000	89990000	chr7	90440000	90450000	chr7	89979972	89981472	319711	0	+	E230029C05Rik	chr7	90441978	90443478	233490	0	+	Crebzf
chr7	89980000	89990000	chr7	90440000	90450000	chr7	89980233	89981733	13626	0	-	Eed	chr7	90441978	90443478	233490	0	+	Crebzf
chr7	140070000	140080000	chr7	140900000	140910000								chr7	140899696	140901196	12869	0	-	Cox8b
chr7	140070000	140080000	chr7	140900000	140910000								chr7	140905263	140906763	212965	0	+	BC024386
chr10	116330000	116340000	chr10	116570000	116580000														
chr1	47270000	47280000	chr1	51450000	51460000														
chr10	113020000	113030000	chr10	115090000	115100000														
chr10	31460000	31470000	chr10	32890000	32900000								chr10	32889711	32891211	432450	0	-	Nkain2
chr9	73140000	73150000	chr9	73990000	74000000														
chr13	21750000	21760000	chr13	23620000	23630000	chr13	21749755	21751255	319160	0	-	H4c12	chr13	23620374	23621874	319179	0	-	H2bc6
chr13	21750000	21760000	chr13	23620000	23630000	chr13	21749755	21751255	319160	0	-	H4c12	chr13	23621808	23623308	50709	0	-	H1f4
chr13	21750000	21760000	chr13	23620000	23630000	chr13	21753077	21754577	319169	0	-	H2ac15	chr13	23620374	23621874	319179	0	-	H2bc6
chr13	21750000	21760000	chr13	23620000	23630000	chr13	21753077	21754577	319169	0	-	H2ac15	chr13	23621808	23623308	50709	0	-	H1f4
chr13	21750000	21760000	chr13	23620000	23630000	chr13	21753372	21754872	319187	0	+	H2bc15	chr13	23620374	23621874	319179	0	-	H2bc6
chr13	21750000	21760000	chr13	23620000	23630000	chr13	21753372	21754872	319187	0	+	H2bc15	chr13	23621808	23623308	50709	0	-	H1f4
chr12	52030000	52040000	chr12	52830000	52840000														
chr16	37370000	37380000	chr16	37650000	37660000								chr16	37653703	37655203	68194	0	-	Ndufb4
chr16	46490000	46500000	chr16	48990000	49000000	chr16	46497775	46499275	58998	0	-	Nectin3	chr16	48993415	48994915	224170	0	-	Dzip3
chr16	46490000	46500000	chr16	48990000	49000000	chr16	46497775	46499275	58998	0	-	Nectin3	chr16	48993434	48994934	224171	0	+	Cip2a
chr10	97600000	97610000	chr10	98330000	98340000	chr10	97606128	97607628	16545	0	+	Kera							
chr17	13470000	13480000	chr17	14200000	14210000								chr17	14203554	14205054	240025	0	-	Dact2
chr17	16950000	16960000	chr17	17370000	17380000								chr17	17373558	17375058	67045	0	+	Riok2
chr16	25960000	25970000	chr16	27140000	27150000														
chr2	138990000	139000000	chr2	139160000	139170000														
chr2	17640000	17650000	chr2	19270000	19280000														
chr3	124290000	124300000	chr3	124580000	124590000								chr3	124580351	124581851	384775	0	-	1700003H04Rik
chr3	41180000	41190000	chr3	41740000	41750000								chr3	41741764	41743264	67161	0	-	Sclt1
chr3	41180000	41190000	chr3	41740000	41750000								chr3	41741860	41743360	73852	0	+	D3Ertd751e
chr5	101700000	101710000	chr5	102070000	102080000								chr5	102069171	102070671	72145	0	-	Wdfy3
chr8	86120000	86130000	chr8	86550000	86560000														
chr14	105470000	105480000	chr14	105920000	105930000														
chr9	90310000	90320000	chr9	90680000	90690000														
chr11	42750000	42760000	chr11	43050000	43060000														
chr13	39640000	39650000	chr13	40730000	40740000								chr13	40737626	40739126	21418	0	-	Tfap2a
chr13	73830000	73840000	chr13	74300000	74310000														
chr12	64910000	64920000	chr12	65170000	65180000	chr12	64917155	64918655	217648	0	+	Gm527	chr12	65171854	65173354	217653	0	-	Mis18bp1
chr12	103990000	104000000	chr12	104940000	104950000	chr12	103995829	103997329	380780	0	-	Serpina11							
chr12	59380000	59390000	chr12	64890000	64900000														
chr15	40560000	40570000	chr15	40760000	40770000														
chr17	79660000	79670000	chr17	80190000	80200000														
chr16	63080000	63090000	chr16	63620000	63630000														
chr6	125950000	125960000	chr6	126160000	126170000								chr6	126166160	126167660	18205	0	-	Ntf3
chr6	24170000	24180000	chr6	24340000	24350000														
chr1	137690000	137700000	chr1	137840000	137850000														
chr1	24670000	24680000	chr1	25080000	25090000	chr1	24677879	24679379	68421	0	+	Lmbrd1							
chr1	51330000	51340000	chr1	51590000	51600000	chr1	51333029	51334529	442821	0	-	9330175M20Rik	chr1	51595968	51597468	100045066	0	-	Gm17767
chr1	50920000	50930000	chr1	51610000	51620000														
chr1	160210000	160220000	chr1	161030000	161040000	chr1	160212125	160213625	12301	0	-	Cacybp	chr1	161033671	161035171	14455	0	+	Gas5
chr1	160210000	160220000	chr1	161030000	161040000	chr1	160212125	160213625	12301	0	-	Cacybp	chr1	161034099	161035599	240869	0	-	Zbtb37
chr1	160210000	160220000	chr1	161030000	161040000	chr1	160212125	160213625	12301	0	-	Cacybp	chr1	161037331	161038831	100217446	0	+	Snord47
chr1	74460000	74470000	chr1	74760000	74770000														
chr1	166800000	166810000	chr1	166900000	166910000														
chr18	68800000	68810000	chr18	69560000	69570000														
chr18	30970000	30980000	chr18	31310000	31320000								chr18	31316540	31318040	19762	0	-	Rit2
chr18	30320000	30330000	chr18	31760000	31770000								chr18	31759075	31760575	225339	0	+	Ammecr1l
chr18	47850000	47860000	chr18	48490000	48500000														
chr19	17230000	17240000	chr19	17330000	17340000														
chr19	21130000	21140000	chr19	22300000	22310000														
chr19	57150000	57160000	chr19	57640000	57650000														
chr18	30810000	30820000	chr18	31310000	31320000								chr18	31316540	31318040	19762	0	-	Rit2
chr17	63570000	63580000	chr17	65320000	65330000														
chr17	17000000	17010000	chr17	17830000	17840000								chr17	17829437	17830937	387230	0	+	Mir99b
chr17	17000000	17010000	chr17	17830000	17840000								chr17	17829601	17831101	387248	0	+	Mirlet7e
chr17	17000000	17010000	chr17	17830000	17840000								chr17	17830061	17831561	387235	0	+	Mir125a
chr17	70420000	70430000	chr17	70970000	70980000														
chr12	90620000	90630000	chr12	91050000	91060000														
chr12	72940000	72950000	chr12	73030000	73040000	chr12	72939141	72940641	20476	0	+	Six6							
chr12	72940000	72950000	chr12	73030000	73040000	chr12	72940024	72941524	75801	0	-	4930447C04Rik							
chr12	17260000	17270000	chr12	17540000	17550000	chr12	17265794	17267294	71853	0	+	Pdia6	chr12	17544043	17545543	18263	0	+	Odc1
chr12	35890000	35900000	chr12	36670000	36680000														
chr15	42210000	42220000	chr15	42700000	42710000														
chr15	50880000	50890000	chr15	52150000	52160000	chr15	50889713	50891213	83925	0	-	Trps1							
chr15	50880000	50890000	chr15	52150000	52160000	chr15	50888364	50889864	100316685	0	-	Mir1907							
chr16	37440000	37450000	chr16	37650000	37660000								chr16	37653703	37655203	68194	0	-	Ndufb4
chr16	37450000	37460000	chr16	37610000	37620000														
chr16	72800000	72810000	chr16	72910000	72920000														
chr16	42910000	42920000	chr16	43590000	43600000	chr16	42911315	42912815	100503040	0	-	Gm19522							
chr16	51910000	51920000	chr16	52170000	52180000														
chr16	16200000	16210000	chr16	16580000	16590000														
chr16	20490000	20500000	chr16	21070000	21080000	chr16	20498066	20499566	224045	0	+	Eif2b5							
chr17	45470000	45480000	chr17	45720000	45730000	chr17	45474665	45476165	71020	0	-	Spats1							
chr17	65860000	65870000	chr17	66220000	66230000														
chr2	141830000	141840000	chr2	142050000	142060000														
chr6	107060000	107070000	chr6	107560000	107570000														
chr2	148750000	148760000	chr2	148870000	148880000	chr2	148749607	148751107	228756	0	+	Cstl1	chr2	148874942	148876442	13010	0	-	Cst3
chr2	37380000	37390000	chr2	37780000	37790000														
chr4	45080000	45090000	chr4	45750000	45760000	chr4	45083854	45085354	269529	0	-	Fbxo10							
chr4	66550000	66560000	chr4	67880000	67890000														
chr4	35370000	35380000	chr4	40010000	40020000														
chr4	24710000	24720000	chr4	26540000	26550000														
chr5	93040000	93050000	chr5	93230000	93240000	chr5	93044272	93045772	78088	0	-	Sowahb							
chr5	68150000	68160000	chr5	69330000	69340000														
chr4	98720000	98730000	chr4	99180000	99190000	chr4	98725983	98727483	381591	0	+	L1td1							
chr5	76020000	76030000	chr5	76410000	76420000														
chr5	96990000	97000000	chr5	97110000	97120000	chr5	96996938	96998438	140780	0	+	Bmp2k	chr5	97110846	97112346	231474	0	-	Paqr3
chr5	41880000	41890000	chr5	43040000	43050000														
chr5	67840000	67850000	chr5	69550000	69560000	chr5	67846684	67848184	11980	0	-	Atp8a1	chr5	69556172	69557672	231279	0	+	Guf1
chr5	3590000	3600000	chr5	4190000	4200000	chr5	3595315	3596815	71382	0	+	Pex1	chr5	4191616	4193116	208595	0	+	Mterf1b
chr5	3590000	3600000	chr5	4190000	4200000	chr5	3595835	3597335	269623	0	-	Rbm48	chr5	4191616	4193116	208595	0	+	Mterf1b
chr5	77800000	77810000	chr5	83480000	83490000														
chr6	92090000	92100000	chr6	92210000	92220000	chr6	92090639	92092139	22026	0	+	Nr2c2	chr6	92214175	92215675	78287	0	-	Rbsn
chr5	42050000	42060000	chr5	42430000	42440000														
chr4	4790000	4800000	chr4	6190000	6200000	chr4	4792605	4794105	242291	0	-	Bpnt2	chr4	6190347	6191847	68053	0	+	Ubxn2b
chr4	54700000	54710000	chr4	55000000	55010000														
chr4	26930000	26940000	chr4	27420000	27430000														
chr2	138580000	138590000	chr2	139360000	139370000														
chr2	112540000	112550000	chr2	112760000	112770000														
chr2	57900000	57910000	chr2	58660000	58670000														
chr2	39060000	39070000	chr2	39370000	39380000	chr2	39064791	39066291	76899	0	-	Golga1							
chr2	73770000	73780000	chr2	74660000	74670000	chr2	73774596	73776096	108699	0	-	Chn1	chr2	74658807	74660307	14029	0	-	Evx2
chr2	73770000	73780000	chr2	74660000	74670000	chr2	73774596	73776096	108699	0	-	Chn1	chr2	74667559	74669059	15433	0	+	Hoxd13
chr2	94460000	94470000	chr2	97460000	97470000														
chr2	74060000	74070000	chr2	75050000	75060000														
chr2	38790000	38800000	chr2	39370000	39380000														
chrX	14600000	14610000	chrX	15060000	15070000														
chr3	65110000	65120000	chr3	65320000	65330000														
chr3	139290000	139300000	chr3	142270000	142280000														
chr4	98540000	98550000	chr4	98660000	98670000														
chr4	82640000	82650000	chr4	82710000	82720000														
chr4	26960000	26970000	chr4	27490000	27500000														
chr4	98540000	98550000	chr4	98920000	98930000								chr4	98923059	98924559	230484	0	+	Usp1
chr2	136300000	136310000	chr2	136670000	136680000														
chr10	91270000	91280000	chr10	93010000	93020000														
chr16	63620000	63630000	chr16	63860000	63870000								chr16	63863425	63864925	13837	0	-	Epha3
chr12	52910000	52920000	chr12	54550000	54560000														
chr13	90920000	90930000	chr13	91800000	91810000	chr13	90922207	90923707	66475	0	+	Rps23	chr13	91806955	91808455	69085	0	-	Zcchc9
chr12	89700000	89710000	chr12	89810000	89820000														
chr12	83710000	83720000	chr12	84030000	84040000								chr12	84037628	84039128	171282	0	+	Acot4
chr12	83710000	83720000	chr12	84030000	84040000								chr12	84038184	84039684	171281	0	+	Acot3
chr12	100630000	100640000	chr12	100720000	100730000								chr12	100726233	100727733	73086	0	-	Rps6ka5
chr12	38340000	38350000	chr12	38780000	38790000								chr12	38778629	38780129	14009	0	+	Etv1
chr12	21370000	21380000	chr12	21470000	21480000	chr12	21372882	21374382	11491	0	-	Adam17							
chr13	22040000	22050000	chr13	23620000	23630000	chr13	22040612	22042112	319158	0	-	H4c9	chr13	23620374	23621874	319179	0	-	H2bc6
chr13	22040000	22050000	chr13	23620000	23630000	chr13	22040612	22042112	319158	0	-	H4c9	chr13	23621808	23623308	50709	0	-	H1f4
chr13	22040000	22050000	chr13	23620000	23630000	chr13	22042194	22043694	319167	0	-	H2ac11	chr13	23620374	23621874	319179	0	-	H2bc6
chr13	22040000	22050000	chr13	23620000	23630000	chr13	22042194	22043694	319167	0	-	H2ac11	chr13	23621808	23623308	50709	0	-	H1f4
chr13	22040000	22050000	chr13	23620000	23630000	chr13	22042463	22043963	319183	0	+	H2bc11	chr13	23620374	23621874	319179	0	-	H2bc6
chr13	22040000	22050000	chr13	23620000	23630000	chr13	22042463	22043963	319183	0	+	H2bc11	chr13	23621808	23623308	50709	0	-	H1f4
chr15	57690000	57700000	chr15	57890000	57900000	chr15	57693914	57695414	387609	0	+	Zhx2	chr15	57891698	57893198	67819	0	-	Derl1
chr15	94890000	94900000	chr15	95000000	95010000														
chr15	53620000	53630000	chr15	53740000	53750000														
chr15	68930000	68940000	chr15	70920000	70930000														
chr16	77120000	77130000	chr16	78150000	78160000														
chr16	85800000	85810000	chr16	87240000	87250000	chr16	85802363	85803863	11504	0	-	Adamts1							
chr16	64310000	64320000	chr16	64390000	64400000														
chr15	52160000	52170000	chr15	52410000	52420000														
chr16	42830000	42840000	chr16	43590000	43600000														
chr13	22040000	22050000	chr13	23740000	23750000	chr13	22040612	22042112	319158	0	-	H4c9	chr13	23744852	23746352	319148	0	-	H3c3
chr13	22040000	22050000	chr13	23740000	23750000	chr13	22040612	22042112	319158	0	-	H4c9	chr13	23745983	23747483	319178	0	+	H2bc3
