stripe_id	direction	logFC	FDR	se_hub_P60	se_hub_ENCODE	body_genes	body_gene_count	gene_symbol	log2FoldChange	padj	baseMean
stripe_549	lost	-0.0655	0.02423	TRUE	FALSE	Cd5,Cd6,Cpsf7,Cyb561a3,Ddb1,Pga5,Prpf19,Sdhaf2,Slc15a3,Tkfc,Tmem109,Tmem132a,Tmem138,Tmem216,Vps37c,Vwce	16	Tmem132a	-0.23108067341498	0.393342762640668	721.489619927453
stripe_549	lost	-0.0655	0.02423	TRUE	FALSE	Cd5,Cd6,Cpsf7,Cyb561a3,Ddb1,Pga5,Prpf19,Sdhaf2,Slc15a3,Tkfc,Tmem109,Tmem132a,Tmem138,Tmem216,Vps37c,Vwce	16	Tmem138	-0.20449135560726	0.780780359792535	19.7828989635938
stripe_549	lost	-0.0655	0.02423	TRUE	FALSE	Cd5,Cd6,Cpsf7,Cyb561a3,Ddb1,Pga5,Prpf19,Sdhaf2,Slc15a3,Tkfc,Tmem109,Tmem132a,Tmem138,Tmem216,Vps37c,Vwce	16	Tmem216	-0.2648400185808	0.355192441599946	46.0514655202922
stripe_549	lost	-0.0655	0.02423	TRUE	FALSE	Cd5,Cd6,Cpsf7,Cyb561a3,Ddb1,Pga5,Prpf19,Sdhaf2,Slc15a3,Tkfc,Tmem109,Tmem132a,Tmem138,Tmem216,Vps37c,Vwce	16	Vps37c	0.0323415382256749	0.931199029828706	320.873473009977
stripe_549	lost	-0.0655	0.02423	TRUE	FALSE	Cd5,Cd6,Cpsf7,Cyb561a3,Ddb1,Pga5,Prpf19,Sdhaf2,Slc15a3,Tkfc,Tmem109,Tmem132a,Tmem138,Tmem216,Vps37c,Vwce	16	Vwce	0.331217748484136	0.814917778717034	3.90428701921311
stripe_564	gained	-0.0626	0.04575	TRUE	FALSE	Actr1a,Arl3,As3mt,Atp5mk,Borcs7,Calhm1,Calhm2,Cnnm2,Cuedc2,Cyp17a1,Fbxl15,Ina,Mfsd13a,Neurl1a,Nt5c2,Pcgf6,Pdcd11,Psd,Sfxn2,Sufu,Taf5,Trim8,Wbp1l	23	Actr1a	0.00434520939737507	0.990199512890744	442.0337447097
stripe_564	gained	-0.0626	0.04575	TRUE	FALSE	Actr1a,Arl3,As3mt,Atp5mk,Borcs7,Calhm1,Calhm2,Cnnm2,Cuedc2,Cyp17a1,Fbxl15,Ina,Mfsd13a,Neurl1a,Nt5c2,Pcgf6,Pdcd11,Psd,Sfxn2,Sufu,Taf5,Trim8,Wbp1l	23	Arl3	-0.177174616930559	0.290069461680028	481.187546051442
stripe_564	gained	-0.0626	0.04575	TRUE	FALSE	Actr1a,Arl3,As3mt,Atp5mk,Borcs7,Calhm1,Calhm2,Cnnm2,Cuedc2,Cyp17a1,Fbxl15,Ina,Mfsd13a,Neurl1a,Nt5c2,Pcgf6,Pdcd11,Psd,Sfxn2,Sufu,Taf5,Trim8,Wbp1l	23	As3mt	NA	NA	NA
stripe_564	gained	-0.0626	0.04575	TRUE	FALSE	Actr1a,Arl3,As3mt,Atp5mk,Borcs7,Calhm1,Calhm2,Cnnm2,Cuedc2,Cyp17a1,Fbxl15,Ina,Mfsd13a,Neurl1a,Nt5c2,Pcgf6,Pdcd11,Psd,Sfxn2,Sufu,Taf5,Trim8,Wbp1l	23	Atp5mk	-0.0198636158635857	0.955930030076347	299.178278055329
stripe_564	gained	-0.0626	0.04575	TRUE	FALSE	Actr1a,Arl3,As3mt,Atp5mk,Borcs7,Calhm1,Calhm2,Cnnm2,Cuedc2,Cyp17a1,Fbxl15,Ina,Mfsd13a,Neurl1a,Nt5c2,Pcgf6,Pdcd11,Psd,Sfxn2,Sufu,Taf5,Trim8,Wbp1l	23	Borcs7	0.35104747110652	0.0813852932464256	105.397438832797
stripe_564	gained	-0.0626	0.04575	TRUE	FALSE	Actr1a,Arl3,As3mt,Atp5mk,Borcs7,Calhm1,Calhm2,Cnnm2,Cuedc2,Cyp17a1,Fbxl15,Ina,Mfsd13a,Neurl1a,Nt5c2,Pcgf6,Pdcd11,Psd,Sfxn2,Sufu,Taf5,Trim8,Wbp1l	23	Calhm1	NA	NA	NA
stripe_564	gained	-0.0626	0.04575	TRUE	FALSE	Actr1a,Arl3,As3mt,Atp5mk,Borcs7,Calhm1,Calhm2,Cnnm2,Cuedc2,Cyp17a1,Fbxl15,Ina,Mfsd13a,Neurl1a,Nt5c2,Pcgf6,Pdcd11,Psd,Sfxn2,Sufu,Taf5,Trim8,Wbp1l	23	Calhm2	-0.0876272183425932	0.949531668760062	9.6889625990809
stripe_564	gained	-0.0626	0.04575	TRUE	FALSE	Actr1a,Arl3,As3mt,Atp5mk,Borcs7,Calhm1,Calhm2,Cnnm2,Cuedc2,Cyp17a1,Fbxl15,Ina,Mfsd13a,Neurl1a,Nt5c2,Pcgf6,Pdcd11,Psd,Sfxn2,Sufu,Taf5,Trim8,Wbp1l	23	Cnnm2	0.207577466872285	0.02390145057602	1390.581732761
stripe_564	gained	-0.0626	0.04575	TRUE	FALSE	Actr1a,Arl3,As3mt,Atp5mk,Borcs7,Calhm1,Calhm2,Cnnm2,Cuedc2,Cyp17a1,Fbxl15,Ina,Mfsd13a,Neurl1a,Nt5c2,Pcgf6,Pdcd11,Psd,Sfxn2,Sufu,Taf5,Trim8,Wbp1l	23	Cuedc2	-0.0253407855046842	0.950928260369229	183.260278643688
stripe_564	gained	-0.0626	0.04575	TRUE	FALSE	Actr1a,Arl3,As3mt,Atp5mk,Borcs7,Calhm1,Calhm2,Cnnm2,Cuedc2,Cyp17a1,Fbxl15,Ina,Mfsd13a,Neurl1a,Nt5c2,Pcgf6,Pdcd11,Psd,Sfxn2,Sufu,Taf5,Trim8,Wbp1l	23	Cyp17a1	NA	NA	NA
stripe_564	gained	-0.0626	0.04575	TRUE	FALSE	Actr1a,Arl3,As3mt,Atp5mk,Borcs7,Calhm1,Calhm2,Cnnm2,Cuedc2,Cyp17a1,Fbxl15,Ina,Mfsd13a,Neurl1a,Nt5c2,Pcgf6,Pdcd11,Psd,Sfxn2,Sufu,Taf5,Trim8,Wbp1l	23	Fbxl15	-0.490904319748202	0.530859286123827	11.8715197869708
stripe_564	gained	-0.0626	0.04575	TRUE	FALSE	Actr1a,Arl3,As3mt,Atp5mk,Borcs7,Calhm1,Calhm2,Cnnm2,Cuedc2,Cyp17a1,Fbxl15,Ina,Mfsd13a,Neurl1a,Nt5c2,Pcgf6,Pdcd11,Psd,Sfxn2,Sufu,Taf5,Trim8,Wbp1l	23	Ina	0.384340881992412	2.23579924327113e-6	914.130649142386
stripe_564	gained	-0.0626	0.04575	TRUE	FALSE	Actr1a,Arl3,As3mt,Atp5mk,Borcs7,Calhm1,Calhm2,Cnnm2,Cuedc2,Cyp17a1,Fbxl15,Ina,Mfsd13a,Neurl1a,Nt5c2,Pcgf6,Pdcd11,Psd,Sfxn2,Sufu,Taf5,Trim8,Wbp1l	23	Mfsd13a	-0.127952301454632	0.623549375715442	145.075583698383
stripe_564	gained	-0.0626	0.04575	TRUE	FALSE	Actr1a,Arl3,As3mt,Atp5mk,Borcs7,Calhm1,Calhm2,Cnnm2,Cuedc2,Cyp17a1,Fbxl15,Ina,Mfsd13a,Neurl1a,Nt5c2,Pcgf6,Pdcd11,Psd,Sfxn2,Sufu,Taf5,Trim8,Wbp1l	23	Neurl1a	0.164770805939308	0.11928094072751701	2607.5075680218
stripe_564	gained	-0.0626	0.04575	TRUE	FALSE	Actr1a,Arl3,As3mt,Atp5mk,Borcs7,Calhm1,Calhm2,Cnnm2,Cuedc2,Cyp17a1,Fbxl15,Ina,Mfsd13a,Neurl1a,Nt5c2,Pcgf6,Pdcd11,Psd,Sfxn2,Sufu,Taf5,Trim8,Wbp1l	23	Nt5c2	0.0758388243049265	0.667224637409654	1147.13098968112
stripe_564	gained	-0.0626	0.04575	TRUE	FALSE	Actr1a,Arl3,As3mt,Atp5mk,Borcs7,Calhm1,Calhm2,Cnnm2,Cuedc2,Cyp17a1,Fbxl15,Ina,Mfsd13a,Neurl1a,Nt5c2,Pcgf6,Pdcd11,Psd,Sfxn2,Sufu,Taf5,Trim8,Wbp1l	23	Pcgf6	-0.322543276176527	0.0173360682831769	154.988331749245
stripe_564	gained	-0.0626	0.04575	TRUE	FALSE	Actr1a,Arl3,As3mt,Atp5mk,Borcs7,Calhm1,Calhm2,Cnnm2,Cuedc2,Cyp17a1,Fbxl15,Ina,Mfsd13a,Neurl1a,Nt5c2,Pcgf6,Pdcd11,Psd,Sfxn2,Sufu,Taf5,Trim8,Wbp1l	23	Pdcd11	-0.0406226080642188	0.909687293153425	110.243288659263
stripe_564	gained	-0.0626	0.04575	TRUE	FALSE	Actr1a,Arl3,As3mt,Atp5mk,Borcs7,Calhm1,Calhm2,Cnnm2,Cuedc2,Cyp17a1,Fbxl15,Ina,Mfsd13a,Neurl1a,Nt5c2,Pcgf6,Pdcd11,Psd,Sfxn2,Sufu,Taf5,Trim8,Wbp1l	23	Psd	0.0918785055402223	0.717023710231547	635.984898153505
stripe_564	gained	-0.0626	0.04575	TRUE	FALSE	Actr1a,Arl3,As3mt,Atp5mk,Borcs7,Calhm1,Calhm2,Cnnm2,Cuedc2,Cyp17a1,Fbxl15,Ina,Mfsd13a,Neurl1a,Nt5c2,Pcgf6,Pdcd11,Psd,Sfxn2,Sufu,Taf5,Trim8,Wbp1l	23	Sfxn2	-0.20898650793314	0.24301079174765	101.033053698414
stripe_564	gained	-0.0626	0.04575	TRUE	FALSE	Actr1a,Arl3,As3mt,Atp5mk,Borcs7,Calhm1,Calhm2,Cnnm2,Cuedc2,Cyp17a1,Fbxl15,Ina,Mfsd13a,Neurl1a,Nt5c2,Pcgf6,Pdcd11,Psd,Sfxn2,Sufu,Taf5,Trim8,Wbp1l	23	Sufu	-0.0161537703383086	0.958386951502253	568.671733482864
stripe_564	gained	-0.0626	0.04575	TRUE	FALSE	Actr1a,Arl3,As3mt,Atp5mk,Borcs7,Calhm1,Calhm2,Cnnm2,Cuedc2,Cyp17a1,Fbxl15,Ina,Mfsd13a,Neurl1a,Nt5c2,Pcgf6,Pdcd11,Psd,Sfxn2,Sufu,Taf5,Trim8,Wbp1l	23	Taf5	0.0678990524675646	0.818370107519042	153.033133612347
stripe_564	gained	-0.0626	0.04575	TRUE	FALSE	Actr1a,Arl3,As3mt,Atp5mk,Borcs7,Calhm1,Calhm2,Cnnm2,Cuedc2,Cyp17a1,Fbxl15,Ina,Mfsd13a,Neurl1a,Nt5c2,Pcgf6,Pdcd11,Psd,Sfxn2,Sufu,Taf5,Trim8,Wbp1l	23	Trim8	0.212904725645697	0.127636090459308	590.927640101737
stripe_564	gained	-0.0626	0.04575	TRUE	FALSE	Actr1a,Arl3,As3mt,Atp5mk,Borcs7,Calhm1,Calhm2,Cnnm2,Cuedc2,Cyp17a1,Fbxl15,Ina,Mfsd13a,Neurl1a,Nt5c2,Pcgf6,Pdcd11,Psd,Sfxn2,Sufu,Taf5,Trim8,Wbp1l	23	Wbp1l	0.115808739062553	0.417654894575103	590.233538813157
stripe_565	gained	-0.0769	0.02251	TRUE	FALSE	Neurl1a	1	Neurl1a	0.164770805939308	0.11928094072751701	2607.5075680218
stripe_568	gained	-0.095	0.002057	TRUE	FALSE	Ablim1,Afap1l2	2	Ablim1	0.153373119259471	0.293260114702189	14745.7001247209
stripe_568	gained	-0.095	0.002057	TRUE	FALSE	Ablim1,Afap1l2	2	Afap1l2	-0.476505234302578	1.73026934063164e-4	1853.5454258484
stripe_580	gained	-0.0632	0.03686	TRUE	FALSE	Abca2,Anapc2,Cimip2a,Clic3,Cysrt1,Dpp7,Entpd2,Fut7,Grin1,Lcn12,Lrrc26,Man1b1,Ndor1,Nelfb,Npdc1,Paxx,Ptgds,Rnf208,Rnf224,Sapcd2,Slc34a3,Ssna1,Stpg3,Tmem203,Tmem210,Tor4a,Tprn,Tubb4b,Uap1l1	29	Abca2	-0.253695529609819	0.16439915765495	2532.33704449739
stripe_580	gained	-0.0632	0.03686	TRUE	FALSE	Abca2,Anapc2,Cimip2a,Clic3,Cysrt1,Dpp7,Entpd2,Fut7,Grin1,Lcn12,Lrrc26,Man1b1,Ndor1,Nelfb,Npdc1,Paxx,Ptgds,Rnf208,Rnf224,Sapcd2,Slc34a3,Ssna1,Stpg3,Tmem203,Tmem210,Tor4a,Tprn,Tubb4b,Uap1l1	29	Anapc2	0.0858457211777216	0.759551163164469	251.442626499512
stripe_580	gained	-0.0632	0.03686	TRUE	FALSE	Abca2,Anapc2,Cimip2a,Clic3,Cysrt1,Dpp7,Entpd2,Fut7,Grin1,Lcn12,Lrrc26,Man1b1,Ndor1,Nelfb,Npdc1,Paxx,Ptgds,Rnf208,Rnf224,Sapcd2,Slc34a3,Ssna1,Stpg3,Tmem203,Tmem210,Tor4a,Tprn,Tubb4b,Uap1l1	29	Cimip2a	0.191975603617365	0.90335471650158	5.80213025723621
stripe_580	gained	-0.0632	0.03686	TRUE	FALSE	Abca2,Anapc2,Cimip2a,Clic3,Cysrt1,Dpp7,Entpd2,Fut7,Grin1,Lcn12,Lrrc26,Man1b1,Ndor1,Nelfb,Npdc1,Paxx,Ptgds,Rnf208,Rnf224,Sapcd2,Slc34a3,Ssna1,Stpg3,Tmem203,Tmem210,Tor4a,Tprn,Tubb4b,Uap1l1	29	Clic3	NA	NA	NA
stripe_580	gained	-0.0632	0.03686	TRUE	FALSE	Abca2,Anapc2,Cimip2a,Clic3,Cysrt1,Dpp7,Entpd2,Fut7,Grin1,Lcn12,Lrrc26,Man1b1,Ndor1,Nelfb,Npdc1,Paxx,Ptgds,Rnf208,Rnf224,Sapcd2,Slc34a3,Ssna1,Stpg3,Tmem203,Tmem210,Tor4a,Tprn,Tubb4b,Uap1l1	29	Cysrt1	-1.15999300285091	0.074697164631094	6.614596464587
stripe_580	gained	-0.0632	0.03686	TRUE	FALSE	Abca2,Anapc2,Cimip2a,Clic3,Cysrt1,Dpp7,Entpd2,Fut7,Grin1,Lcn12,Lrrc26,Man1b1,Ndor1,Nelfb,Npdc1,Paxx,Ptgds,Rnf208,Rnf224,Sapcd2,Slc34a3,Ssna1,Stpg3,Tmem203,Tmem210,Tor4a,Tprn,Tubb4b,Uap1l1	29	Dpp7	0.00725306045323478	0.991465048424704	71.2750651987182
stripe_580	gained	-0.0632	0.03686	TRUE	FALSE	Abca2,Anapc2,Cimip2a,Clic3,Cysrt1,Dpp7,Entpd2,Fut7,Grin1,Lcn12,Lrrc26,Man1b1,Ndor1,Nelfb,Npdc1,Paxx,Ptgds,Rnf208,Rnf224,Sapcd2,Slc34a3,Ssna1,Stpg3,Tmem203,Tmem210,Tor4a,Tprn,Tubb4b,Uap1l1	29	Entpd2	-0.507039140544829	0.605098249902105	5.41576171363527
stripe_580	gained	-0.0632	0.03686	TRUE	FALSE	Abca2,Anapc2,Cimip2a,Clic3,Cysrt1,Dpp7,Entpd2,Fut7,Grin1,Lcn12,Lrrc26,Man1b1,Ndor1,Nelfb,Npdc1,Paxx,Ptgds,Rnf208,Rnf224,Sapcd2,Slc34a3,Ssna1,Stpg3,Tmem203,Tmem210,Tor4a,Tprn,Tubb4b,Uap1l1	29	Fut7	NA	NA	NA
stripe_580	gained	-0.0632	0.03686	TRUE	FALSE	Abca2,Anapc2,Cimip2a,Clic3,Cysrt1,Dpp7,Entpd2,Fut7,Grin1,Lcn12,Lrrc26,Man1b1,Ndor1,Nelfb,Npdc1,Paxx,Ptgds,Rnf208,Rnf224,Sapcd2,Slc34a3,Ssna1,Stpg3,Tmem203,Tmem210,Tor4a,Tprn,Tubb4b,Uap1l1	29	Grin1	0.0213121143020038	0.948688959537733	2444.80377623183
stripe_580	gained	-0.0632	0.03686	TRUE	FALSE	Abca2,Anapc2,Cimip2a,Clic3,Cysrt1,Dpp7,Entpd2,Fut7,Grin1,Lcn12,Lrrc26,Man1b1,Ndor1,Nelfb,Npdc1,Paxx,Ptgds,Rnf208,Rnf224,Sapcd2,Slc34a3,Ssna1,Stpg3,Tmem203,Tmem210,Tor4a,Tprn,Tubb4b,Uap1l1	29	Lcn12	NA	NA	NA
stripe_580	gained	-0.0632	0.03686	TRUE	FALSE	Abca2,Anapc2,Cimip2a,Clic3,Cysrt1,Dpp7,Entpd2,Fut7,Grin1,Lcn12,Lrrc26,Man1b1,Ndor1,Nelfb,Npdc1,Paxx,Ptgds,Rnf208,Rnf224,Sapcd2,Slc34a3,Ssna1,Stpg3,Tmem203,Tmem210,Tor4a,Tprn,Tubb4b,Uap1l1	29	Lrrc26	0.432419817205326	0.281559934165097	40.5385665618062
stripe_580	gained	-0.0632	0.03686	TRUE	FALSE	Abca2,Anapc2,Cimip2a,Clic3,Cysrt1,Dpp7,Entpd2,Fut7,Grin1,Lcn12,Lrrc26,Man1b1,Ndor1,Nelfb,Npdc1,Paxx,Ptgds,Rnf208,Rnf224,Sapcd2,Slc34a3,Ssna1,Stpg3,Tmem203,Tmem210,Tor4a,Tprn,Tubb4b,Uap1l1	29	Man1b1	0.120689495008946	0.528517252885399	224.44053749684701
stripe_580	gained	-0.0632	0.03686	TRUE	FALSE	Abca2,Anapc2,Cimip2a,Clic3,Cysrt1,Dpp7,Entpd2,Fut7,Grin1,Lcn12,Lrrc26,Man1b1,Ndor1,Nelfb,Npdc1,Paxx,Ptgds,Rnf208,Rnf224,Sapcd2,Slc34a3,Ssna1,Stpg3,Tmem203,Tmem210,Tor4a,Tprn,Tubb4b,Uap1l1	29	Ndor1	0.0910399583234695	0.732135349057274	179.727210199511
stripe_580	gained	-0.0632	0.03686	TRUE	FALSE	Abca2,Anapc2,Cimip2a,Clic3,Cysrt1,Dpp7,Entpd2,Fut7,Grin1,Lcn12,Lrrc26,Man1b1,Ndor1,Nelfb,Npdc1,Paxx,Ptgds,Rnf208,Rnf224,Sapcd2,Slc34a3,Ssna1,Stpg3,Tmem203,Tmem210,Tor4a,Tprn,Tubb4b,Uap1l1	29	Nelfb	0.139888259367166	0.713416652495652	120.874474632847
stripe_580	gained	-0.0632	0.03686	TRUE	FALSE	Abca2,Anapc2,Cimip2a,Clic3,Cysrt1,Dpp7,Entpd2,Fut7,Grin1,Lcn12,Lrrc26,Man1b1,Ndor1,Nelfb,Npdc1,Paxx,Ptgds,Rnf208,Rnf224,Sapcd2,Slc34a3,Ssna1,Stpg3,Tmem203,Tmem210,Tor4a,Tprn,Tubb4b,Uap1l1	29	Npdc1	-0.0811804258477181	0.853615445720733	399.51699205874
stripe_580	gained	-0.0632	0.03686	TRUE	FALSE	Abca2,Anapc2,Cimip2a,Clic3,Cysrt1,Dpp7,Entpd2,Fut7,Grin1,Lcn12,Lrrc26,Man1b1,Ndor1,Nelfb,Npdc1,Paxx,Ptgds,Rnf208,Rnf224,Sapcd2,Slc34a3,Ssna1,Stpg3,Tmem203,Tmem210,Tor4a,Tprn,Tubb4b,Uap1l1	29	Paxx	-0.454120882413536	0.0104124773014646	132.372786473249
stripe_580	gained	-0.0632	0.03686	TRUE	FALSE	Abca2,Anapc2,Cimip2a,Clic3,Cysrt1,Dpp7,Entpd2,Fut7,Grin1,Lcn12,Lrrc26,Man1b1,Ndor1,Nelfb,Npdc1,Paxx,Ptgds,Rnf208,Rnf224,Sapcd2,Slc34a3,Ssna1,Stpg3,Tmem203,Tmem210,Tor4a,Tprn,Tubb4b,Uap1l1	29	Ptgds	0.121155683730709	0.712827526644278	376.174989942188
stripe_580	gained	-0.0632	0.03686	TRUE	FALSE	Abca2,Anapc2,Cimip2a,Clic3,Cysrt1,Dpp7,Entpd2,Fut7,Grin1,Lcn12,Lrrc26,Man1b1,Ndor1,Nelfb,Npdc1,Paxx,Ptgds,Rnf208,Rnf224,Sapcd2,Slc34a3,Ssna1,Stpg3,Tmem203,Tmem210,Tor4a,Tprn,Tubb4b,Uap1l1	29	Rnf208	0.0218579188538197	0.975077602677076	311.057556004885
stripe_580	gained	-0.0632	0.03686	TRUE	FALSE	Abca2,Anapc2,Cimip2a,Clic3,Cysrt1,Dpp7,Entpd2,Fut7,Grin1,Lcn12,Lrrc26,Man1b1,Ndor1,Nelfb,Npdc1,Paxx,Ptgds,Rnf208,Rnf224,Sapcd2,Slc34a3,Ssna1,Stpg3,Tmem203,Tmem210,Tor4a,Tprn,Tubb4b,Uap1l1	29	Rnf224	NA	NA	NA
stripe_580	gained	-0.0632	0.03686	TRUE	FALSE	Abca2,Anapc2,Cimip2a,Clic3,Cysrt1,Dpp7,Entpd2,Fut7,Grin1,Lcn12,Lrrc26,Man1b1,Ndor1,Nelfb,Npdc1,Paxx,Ptgds,Rnf208,Rnf224,Sapcd2,Slc34a3,Ssna1,Stpg3,Tmem203,Tmem210,Tor4a,Tprn,Tubb4b,Uap1l1	29	Sapcd2	-0.239383379174433	0.810940612248613	7.64232743305436
stripe_580	gained	-0.0632	0.03686	TRUE	FALSE	Abca2,Anapc2,Cimip2a,Clic3,Cysrt1,Dpp7,Entpd2,Fut7,Grin1,Lcn12,Lrrc26,Man1b1,Ndor1,Nelfb,Npdc1,Paxx,Ptgds,Rnf208,Rnf224,Sapcd2,Slc34a3,Ssna1,Stpg3,Tmem203,Tmem210,Tor4a,Tprn,Tubb4b,Uap1l1	29	Slc34a3	NA	NA	NA
stripe_580	gained	-0.0632	0.03686	TRUE	FALSE	Abca2,Anapc2,Cimip2a,Clic3,Cysrt1,Dpp7,Entpd2,Fut7,Grin1,Lcn12,Lrrc26,Man1b1,Ndor1,Nelfb,Npdc1,Paxx,Ptgds,Rnf208,Rnf224,Sapcd2,Slc34a3,Ssna1,Stpg3,Tmem203,Tmem210,Tor4a,Tprn,Tubb4b,Uap1l1	29	Ssna1	-0.247749620568819	0.363483289175971	65.4108412550357
stripe_580	gained	-0.0632	0.03686	TRUE	FALSE	Abca2,Anapc2,Cimip2a,Clic3,Cysrt1,Dpp7,Entpd2,Fut7,Grin1,Lcn12,Lrrc26,Man1b1,Ndor1,Nelfb,Npdc1,Paxx,Ptgds,Rnf208,Rnf224,Sapcd2,Slc34a3,Ssna1,Stpg3,Tmem203,Tmem210,Tor4a,Tprn,Tubb4b,Uap1l1	29	Stpg3	NA	NA	NA
stripe_580	gained	-0.0632	0.03686	TRUE	FALSE	Abca2,Anapc2,Cimip2a,Clic3,Cysrt1,Dpp7,Entpd2,Fut7,Grin1,Lcn12,Lrrc26,Man1b1,Ndor1,Nelfb,Npdc1,Paxx,Ptgds,Rnf208,Rnf224,Sapcd2,Slc34a3,Ssna1,Stpg3,Tmem203,Tmem210,Tor4a,Tprn,Tubb4b,Uap1l1	29	Tmem203	0.0708448705990142	0.927014361962089	21.176327577811
stripe_580	gained	-0.0632	0.03686	TRUE	FALSE	Abca2,Anapc2,Cimip2a,Clic3,Cysrt1,Dpp7,Entpd2,Fut7,Grin1,Lcn12,Lrrc26,Man1b1,Ndor1,Nelfb,Npdc1,Paxx,Ptgds,Rnf208,Rnf224,Sapcd2,Slc34a3,Ssna1,Stpg3,Tmem203,Tmem210,Tor4a,Tprn,Tubb4b,Uap1l1	29	Tmem210	0.0858726589265107	0.898484001209237	56.2185066824432
stripe_580	gained	-0.0632	0.03686	TRUE	FALSE	Abca2,Anapc2,Cimip2a,Clic3,Cysrt1,Dpp7,Entpd2,Fut7,Grin1,Lcn12,Lrrc26,Man1b1,Ndor1,Nelfb,Npdc1,Paxx,Ptgds,Rnf208,Rnf224,Sapcd2,Slc34a3,Ssna1,Stpg3,Tmem203,Tmem210,Tor4a,Tprn,Tubb4b,Uap1l1	29	Tor4a	0.00529376567436649	0.997085838681155	9.56291355792226
stripe_580	gained	-0.0632	0.03686	TRUE	FALSE	Abca2,Anapc2,Cimip2a,Clic3,Cysrt1,Dpp7,Entpd2,Fut7,Grin1,Lcn12,Lrrc26,Man1b1,Ndor1,Nelfb,Npdc1,Paxx,Ptgds,Rnf208,Rnf224,Sapcd2,Slc34a3,Ssna1,Stpg3,Tmem203,Tmem210,Tor4a,Tprn,Tubb4b,Uap1l1	29	Tprn	-0.128041941313418	0.520935510498302	504.533498426317
stripe_580	gained	-0.0632	0.03686	TRUE	FALSE	Abca2,Anapc2,Cimip2a,Clic3,Cysrt1,Dpp7,Entpd2,Fut7,Grin1,Lcn12,Lrrc26,Man1b1,Ndor1,Nelfb,Npdc1,Paxx,Ptgds,Rnf208,Rnf224,Sapcd2,Slc34a3,Ssna1,Stpg3,Tmem203,Tmem210,Tor4a,Tprn,Tubb4b,Uap1l1	29	Tubb4b	0.116941309767405	0.753663035033993	241.034314969898
stripe_580	gained	-0.0632	0.03686	TRUE	FALSE	Abca2,Anapc2,Cimip2a,Clic3,Cysrt1,Dpp7,Entpd2,Fut7,Grin1,Lcn12,Lrrc26,Man1b1,Ndor1,Nelfb,Npdc1,Paxx,Ptgds,Rnf208,Rnf224,Sapcd2,Slc34a3,Ssna1,Stpg3,Tmem203,Tmem210,Tor4a,Tprn,Tubb4b,Uap1l1	29	Uap1l1	-0.0120599695140408	0.987884920866066	35.66028480483
stripe_587	lost	0.095	0.005145	TRUE	FALSE	Abl1,Aif1l,Ass1,BC005624,Exosc2,Fam78a,Fibcd1,Fnbp1,Fubp3,Gpr107,Hmcn2,Lamc3,Ncs1,Nup214,Plpp7,Prdm12,Qrfp,Tor1a,Tor1b,Usp20	20	Abl1	0.149061242181646	0.210488141006791	886.547645112023
stripe_587	lost	0.095	0.005145	TRUE	FALSE	Abl1,Aif1l,Ass1,BC005624,Exosc2,Fam78a,Fibcd1,Fnbp1,Fubp3,Gpr107,Hmcn2,Lamc3,Ncs1,Nup214,Plpp7,Prdm12,Qrfp,Tor1a,Tor1b,Usp20	20	Aif1l	0.00565415415911874	0.996584689552255	14.0278880776902
stripe_587	lost	0.095	0.005145	TRUE	FALSE	Abl1,Aif1l,Ass1,BC005624,Exosc2,Fam78a,Fibcd1,Fnbp1,Fubp3,Gpr107,Hmcn2,Lamc3,Ncs1,Nup214,Plpp7,Prdm12,Qrfp,Tor1a,Tor1b,Usp20	20	Ass1	1.28336350776133	7.92079664870434e-4	33.665031316899
stripe_587	lost	0.095	0.005145	TRUE	FALSE	Abl1,Aif1l,Ass1,BC005624,Exosc2,Fam78a,Fibcd1,Fnbp1,Fubp3,Gpr107,Hmcn2,Lamc3,Ncs1,Nup214,Plpp7,Prdm12,Qrfp,Tor1a,Tor1b,Usp20	20	BC005624	0.15429487861375	0.53768302737779206	262.786082005287
stripe_587	lost	0.095	0.005145	TRUE	FALSE	Abl1,Aif1l,Ass1,BC005624,Exosc2,Fam78a,Fibcd1,Fnbp1,Fubp3,Gpr107,Hmcn2,Lamc3,Ncs1,Nup214,Plpp7,Prdm12,Qrfp,Tor1a,Tor1b,Usp20	20	Exosc2	-9.98592002551274e-4	0.999037571426104	33.7646415413632
stripe_587	lost	0.095	0.005145	TRUE	FALSE	Abl1,Aif1l,Ass1,BC005624,Exosc2,Fam78a,Fibcd1,Fnbp1,Fubp3,Gpr107,Hmcn2,Lamc3,Ncs1,Nup214,Plpp7,Prdm12,Qrfp,Tor1a,Tor1b,Usp20	20	Fam78a	0.654054969753719	0.00890480196383724	31.0681901679343
stripe_587	lost	0.095	0.005145	TRUE	FALSE	Abl1,Aif1l,Ass1,BC005624,Exosc2,Fam78a,Fibcd1,Fnbp1,Fubp3,Gpr107,Hmcn2,Lamc3,Ncs1,Nup214,Plpp7,Prdm12,Qrfp,Tor1a,Tor1b,Usp20	20	Fibcd1	1.01892016068928	0.30390139806688	4.75691379098562
