chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
chr14	117090001	117130000	chr14	117090001	117850000	760000	40000	242603.2543609632	97.0%	0.703	-1.4215785661436542
chr14	117680001	117720000	chr14	117680001	118150000	470000	40000	606481.6534574254	97.0%	0.304	-0.46590466740158853
chr14	120470001	120520000	chr14	118870001	120520000	1650000	50000	353865.84592063975	97.0%	0.458	-2.6146722080674345
chr14	118020001	118090000	chr14	117420001	118090000	670000	70000	274370.8426389826	97.0%	0.678	-0.6438782650802517
chr14	120150001	120200000	chr14	118620001	120200000	1580000	50000	125492.67045347035	97.0%	0.943	-5.3817801737317605
chr14	118610001	118670000	chr14	118610001	120490000	1880000	60000	256208.2425146886	97.0%	0.738	-4.044620424850838
chr14	121900001	121960000	chr14	121070001	121960000	890000	60000	465409.33669648995	97.0%	0.82	-4.735420617259426
chr14	121970001	122010000	chr14	121070001	122010000	940000	40000	449138.0340915721	97.0%	0.7745	-3.228087084762603
chr14	119870001	119940000	chr14	119870001	120510000	640000	70000	298385.6180646296	97.0%	0.8935	-1.6560412709803805
chr14	119760001	119800000	chr14	119760001	120740000	980000	40000	172796.24943913685	97.0%	0.8625	-1.6232795006408207
chr14	120280001	120320000	chr14	120280001	121890000	1610000	40000	553409.9748050758	97.0%	0.774	-5.919443361472068
chr14	121840001	121880000	chr14	120280001	121880000	1600000	40000	323878.20273805666	97.0%	0.7075	-3.0138817078586353
chr14	121730001	121770000	chr14	120980001	121770000	790000	40000	1655032.7066480182	97.0%	0.074	2.9982894118654544
chr14	123460001	123530000	chr14	122610001	123530000	920000	70000	372915.6113382014	97.0%	0.2315	-1.1236191343351363
chr14	121930001	121970000	chr14	121930001	123380000	1450000	40000	391545.0350638033	97.0%	0.266	-4.47485063175538
chr14	122890001	122920000	chr14	122890001	124640000	1750000	30000	668991.6672932209	97.0%	0.508	-3.9382924707755245
chr14	122290001	122330000	chr14	122290001	124760000	2470000	40000	369326.43879311054	97.0%	0.366	-14.309044499604779
chr14	124010001	124070000	chr14	122300001	124070000	1770000	60000	378665.32556572085	97.0%	0.28	-4.768191825605983
chr14	123000001	123040000	chr14	123000001	124640000	1640000	40000	342872.95661364787	97.0%	0.409	-5.113454844214002
chr14	122280001	122320000	chr14	121530001	122320000	790000	40000	672363.0973588869	97.0%	0.67	-3.456894880018342
chr14	123850001	123900000	chr14	121940001	123900000	1960000	50000	177601.08568745086	97.0%	0.5985	-2.1104291121423273
chr14	123080001	123120000	chr14	123080001	124590000	1510000	40000	253166.49248369786	97.0%	0.853	-3.5920086896114003
chr14	121780001	121830000	chr14	121050001	121830000	780000	50000	772352.0301899714	97.0%	0.901	-10.5482800740674
chr14	123620001	123660000	chr14	123620001	124600000	980000	40000	442766.2166343562	97.0%	0.0665	0.24378474266018677
chr14	124360001	124400000	chr14	123570001	124400000	830000	40000	686725.5574044603	97.0%	0.379	-4.5401653013120775
chr9	4050001	4110000	chr9	3580001	4110000	530000	60000	374594.08663920854	97.0%	0.514	-0.3494936444935219
chr9	5340001	5370000	chr9	5340001	6270000	930000	30000	200239.16850328565	97.0%	0.956	-2.208457627716181
chr9	4300001	4330000	chr9	3370001	4330000	960000	30000	450335.7713688987	97.0%	0.46099999999999997	-1.8033292379289576
chr9	5460001	5500000	chr9	4050001	5500000	1450000	40000	449724.6970794446	97.0%	0.119	-5.097338767278829
chr9	4350001	4390000	chr9	4350001	6300000	1950000	40000	358350.89914086106	97.0%	0.386	-10.852288031896494
chr9	6900001	6940000	chr9	3330001	6940000	3610000	40000	66837.87807515817	97.0%	0.806	-2.0467889941746846
chr9	3760001	3810000	chr9	3760001	6750000	2990000	50000	170054.05222144	97.0%	0.229	-1.451708348532586
chr9	3950001	3990000	chr9	3210001	3990000	780000	40000	250043.55296597394	97.0%	0.723	-1.3809393941808152
chr9	5960001	6010000	chr9	3800001	6010000	2210000	50000	207925.71007611565	97.0%	0.212	-2.2392259156699783
chr9	6480001	6530000	chr9	4260001	6530000	2270000	50000	169906.9341810243	97.0%	0.11	-0.20754268746942917
chr9	6650001	6690000	chr9	3310001	6690000	3380000	40000	96878.63591924761	97.0%	0.11549999999999999	-0.6106639639264404
chr9	6800001	6840000	chr9	3920001	6840000	2920000	40000	51572.831323805905	97.0%	0.8665	-1.5563602008472495
chr9	6850001	6890000	chr9	3920001	6890000	2970000	40000	94884.12427900032	97.0%	0.432	-0.7235134285135343
chr9	3260001	3310000	chr9	3260001	4520000	1260000	50000	196046.44303845864	97.0%	0.8194999999999999	-1.545800057303674
chr9	4470001	4510000	chr9	4470001	5690000	1220000	40000	596445.9552159503	97.0%	0.9804999999999999	-29.765420599374433
chr9	4000001	4050000	chr9	3620001	4050000	430000	50000	381153.1237425296	97.0%	0.664	-0.42441395768335755
chr9	5710001	5760000	chr9	3480001	5760000	2280000	50000	167891.66653298176	97.0%	0.8485	-7.269132355969252
chr9	3440001	3480000	chr9	3440001	5580000	2140000	40000	135450.02014587208	97.0%	0.966	-5.395051836945417
chr9	5290001	5330000	chr9	5290001	6270000	980000	40000	393970.87531241967	97.0%	0.189	-0.6037067296321205
chr9	5850001	5910000	chr9	5850001	6780000	930000	60000	323690.81776954205	97.0%	0.308	-0.5830203522917248
chr9	7260001	7320000	chr9	6850001	7320000	470000	60000	375571.3858571505	97.0%	0.837	-0.5588240244274437
chr9	5240001	5280000	chr9	5240001	6390000	1150000	40000	218978.09856716852	97.0%	0.92	-2.621509043491727
chr9	9090001	9150000	chr9	9090001	10450000	1360000	60000	236201.67943813498	97.0%	0.858	-2.6790384454894554
chr9	9160001	9200000	chr9	9160001	10040000	880000	40000	274495.4229115646	97.0%	0.671	-0.9035531712232648
chr9	9780001	9820000	chr9	9780001	10840000	1060000	40000	307632.46956384135	97.0%	0.3325	-1.3606730596143424
chr9	8920001	8960000	chr9	7810001	8960000	1150000	40000	337985.5804835391	97.0%	0.612	-2.214053487220317
chr9	8930001	8970000	chr9	8930001	9330000	400000	40000	660446.3698946853	97.0%	0.5805	-0.278407806789282
chr9	9530001	9570000	chr9	8670001	9570000	900000	40000	226968.09030251086	97.0%	0.9375	-1.1685895244734557
chr9	8580001	8620000	chr9	7610001	8620000	1010000	40000	524279.8067512818	97.0%	0.175	-0.06335793663842197
chr9	8620001	8660000	chr9	8620001	10470000	1850000	40000	92547.59085516591	97.0%	0.954	-2.13386809488498
chr9	8870001	8920000	chr9	8870001	10430000	1560000	50000	235220.6857287799	97.0%	0.613	-0.9746266963379326
chr9	11890001	11920000	chr9	10960001	11920000	960000	30000	182658.64516410689	97.0%	0.7204999999999999	-0.6388516602996657
chr9	10280001	10330000	chr9	9390001	10330000	940000	50000	296391.01067919383	97.0%	0.849	-2.8890146376061825
chr9	10370001	10410000	chr9	9110001	10410000	1300000	40000	211310.43575535755	97.0%	0.7484999999999999	-2.261275653622442
chr9	10530001	10570000	chr9	9260001	10570000	1310000	40000	165789.64935865102	97.0%	0.961	-4.095757079165598
chr9	10810001	10880000	chr9	10810001	12880000	2070000	70000	146625.7189749299	97.0%	0.939	-3.9874046897841735
chr9	12330001	12400000	chr9	11520001	12400000	880000	70000	189942.1795888592	97.0%	0.7705	-0.4995494962747634
chr9	12290001	12360000	chr9	12290001	13070000	780000	70000	292319.0501209951	97.0%	0.257	-0.24203687972604507
chr9	13060001	13110000	chr9	11800001	13110000	1310000	50000	215365.71577989613	97.0%	0.274	-0.31147064713752787
chr9	11010001	11050000	chr9	11010001	12020000	1010000	40000	302111.24826072546	97.0%	0.618	-1.939870067701257
chr9	14890001	14960000	chr9	13700001	14960000	1260000	70000	286487.76388606173	97.0%	0.788	-1.0689541551512765
chr9	14090001	14140000	chr9	13650001	14140000	490000	50000	408013.50695467653	97.0%	0.895	-1.2930831096040225
chr9	14260001	14310000	chr9	13250001	14310000	1060000	50000	753163.3330120409	97.0%	0.2245	-6.778117391429232
chr9	15280001	15350000	chr9	13560001	15350000	1790000	70000	193326.26167051322	97.0%	0.656	-0.9986983611976558
chr9	14110001	14150000	chr9	14110001	14890000	780000	40000	318183.9430842687	97.0%	0.711	-0.8810946867296988
chr9	14160001	14230000	chr9	14160001	16340000	2180000	70000	176187.9685286203	97.0%	0.654	-0.8368265596557254
chr9	14470001	14520000	chr9	13270001	14520000	1250000	50000	398272.55769227166	97.0%	0.076	0.5613825791221382
chr9	14650001	14690000	chr9	14650001	15170000	520000	40000	457993.37457446905	97.0%	0.6345000000000001	-0.48155326089423633
chr9	16670001	16710000	chr9	15870001	16710000	840000	40000	191252.61445665578	97.0%	0.9624999999999999	-2.4864925527185076
chr9	16770001	16810000	chr9	15980001	16810000	830000	40000	402958.9115682449	97.0%	0.729	-1.4225623039487443
chr9	15330001	15370000	chr9	15330001	16510000	1180000	40000	286747.1492019268	97.0%	0.21700000000000003	-0.2891408037135794
chr9	18320001	18350000	chr9	15260001	18350000	3090000	30000	86263.0606761932	97.0%	0.841	-2.992224784983471
chr9	18200001	18240000	chr9	15400001	18240000	2840000	40000	72625.57134473021	97.0%	0.5934999999999999	-1.8531641730906367
chr9	18860001	18900000	chr9	18540001	18900000	360000	40000	405093.6251832579	97.0%	0.7024999999999999	-0.3127905943199159
chr9	18730001	18810000	chr9	18730001	19450000	720000	80000	321956.1008370778	97.0%	0.695	-0.28306711749239283
chr9	18530001	18570000	chr9	18530001	19040000	510000	40000	319179.5566092807	97.0%	0.48	-0.1864837987311269
chr9	20860001	20890000	chr9	20860001	22470000	1610000	30000	315022.19405302155	97.0%	0.448	-1.8823320730172473
chr9	20120001	20180000	chr9	19090001	20180000	1090000	60000	153963.74038677957	97.0%	0.686	-0.47305848190714445
chr9	22220001	22260000	chr9	20400001	22260000	1860000	40000	178711.68304033417	97.0%	0.34450000000000003	-1.097783881211224
chr9	20760001	20800000	chr9	20760001	22410000	1650000	40000	161968.42328414047	97.0%	0.886	-0.7751752640051062
chr9	21150001	21200000	chr9	21150001	21850000	700000	50000	822798.5941864883	97.0%	0.8755	-3.895925363847053
chr9	21990001	22030000	chr9	21090001	22030000	940000	40000	764870.0937829479	97.0%	0.9205000000000001	-8.744616474503763
chr9	22040001	22090000	chr9	21090001	22090000	1000000	50000	1029818.192725764	97.0%	0.102	-3.7048168787200986
chr9	23910001	23950000	chr9	23330001	23950000	620000	40000	558405.0556646164	97.0%	0.4565	-1.1369906795379694
chr9	24140001	24190000	chr9	22680001	24190000	1510000	50000	309482.0861788458	97.0%	0.849	-2.2871096115232357
chr9	24420001	24470000	chr9	22430001	24470000	2040000	50000	226102.1762125409	97.0%	0.969	-14.618759624696896
chr9	21520001	21550000	chr9	21520001	22450000	930000	30000	459454.44701207924	97.0%	0.885	-4.027572360439037
chr9	23960001	24000000	chr9	23290001	24000000	710000	40000	448426.21672833053	97.0%	0.635	-1.8162934246767677
chr9	24490001	24520000	chr9	22420001	24520000	2100000	30000	337028.84617511986	97.0%	0.04	1.2016333852451917
chr9	22850001	22900000	chr9	22850001	24820000	1970000	50000	196016.49024788663	97.0%	0.551	-2.7471407925717983
chr9	23500001	23530000	chr9	22410001	23530000	1120000	30000	367380.51347444387	97.0%	0.7595000000000001	-2.7179540798488873
chr9	23060001	23120000	chr9	23060001	24520000	1460000	60000	282296.7967893952	97.0%	0.936	-4.326168942697917
chr9	23910001	23980000	chr9	23910001	24480000	570000	70000	588972.7606893923	97.0%	0.592	-1.0568023488060025
chr9	24710001	24750000	chr9	24710001	26860000	2150000	40000	116644.05102208722	97.0%	0.843	-1.740642435423103
chr9	25720001	25750000	chr9	24970001	25750000	780000	30000	407857.8894539424	97.0%	0.553	-0.48552458289694217
chr9	24770001	24820000	chr9	23020001	24820000	1800000	50000	210314.87095288996	97.0%	0.219	-0.661930929995385
chr9	26470001	26510000	chr9	25420001	26510000	1090000	40000	433415.277755032	97.0%	0.149	-1.1752228265495306
chr9	28040001	28090000	chr9	27150001	28090000	940000	50000	607058.8477036887	97.0%	0.4055	-5.1458580771943305
chr9	27990001	28030000	chr9	27140001	28030000	890000	40000	475786.85447273264	97.0%	0.81	-3.8725877338908923
chr9	26910001	26970000	chr9	26910001	28150000	1240000	60000	308034.5420155478	97.0%	0.2435	-0.6253370818057529
chr9	30400001	30440000	chr9	27070001	30440000	3370000	40000	215752.9724082877	97.0%	0.741	-13.07774834866186
chr9	31200001	31250000	chr9	29270001	31250000	1980000	50000	299173.17855053616	97.0%	0.836	-2.932912014071653
chr9	29790001	29830000	chr9	29160001	29830000	670000	40000	1368603.4979486074	97.0%	0.063	-0.6080317337421223
chr9	31920001	31950000	chr9	31920001	32540000	620000	30000	549960.5188958064	97.0%	0.755	-2.2666522791116397
chr9	31580001	31620000	chr9	30900001	31620000	720000	40000	400404.87580898387	97.0%	0.538	-0.3897326277528932
chr9	32330001	32380000	chr9	31030001	32380000	1350000	50000	316941.82627041976	97.0%	0.608	-1.3012233443056724
chr9	30330001	30360000	chr9	30330001	31630000	1300000	30000	348038.0752018361	97.0%	0.6675	-1.7310079731670431
chr9	31920001	31970000	chr9	29680001	31970000	2290000	50000	162288.3913291586	97.0%	0.855	-2.6444591871058942
chr9	31630001	31690000	chr9	31630001	32560000	930000	60000	360723.5175554548	97.0%	0.898	-1.8829797187297732
chr9	33900001	33930000	chr9	33900001	34750000	850000	30000	313620.72287487384	97.0%	0.948	-3.809386636923835
chr9	32490001	32550000	chr9	31530001	32550000	1020000	60000	355837.16548495274	97.0%	0.691	-0.9146386037483603
chr9	32560001	32600000	chr9	31530001	32600000	1070000	40000	251922.05238155083	97.0%	0.815	-1.0748626656433238
chr9	33980001	34020000	chr9	32760001	34020000	1260000	40000	366294.1240555754	97.0%	0.173	-2.4177397467741844
chr9	31960001	32000000	chr9	31960001	34610000	2650000	40000	232837.9928995618	97.0%	0.373	-2.195586856702195
chr9	32960001	32990000	chr9	32960001	34410000	1450000	30000	241752.80762397742	97.0%	0.495	-1.0288284626652238
chr9	33070001	33110000	chr9	32100001	33110000	1010000	40000	401250.9351591696	97.0%	0.063	0.6871705430957715
chr9	34290001	34340000	chr9	32290001	34340000	2050000	50000	339983.3308094069	97.0%	0.736	-9.980088479987105
chr9	32610001	32650000	chr9	31450001	32650000	1200000	40000	330390.67914935225	97.0%	0.3405	-0.4342808108740731
chr9	31340001	31400000	chr9	31340001	34960000	3620000	60000	160434.9630357507	97.0%	0.7115	-1.5053400230512826
chr9	32270001	32310000	chr9	32270001	34980000	2710000	40000	228905.06751142253	97.0%	0.353	-2.678398248643447
chr9	35230001	35280000	chr9	34090001	35280000	1190000	50000	477006.0707552919	97.0%	0.93	-4.098408525347131
chr9	33710001	33760000	chr9	33710001	35580000	1870000	50000	344110.7596393105	97.0%	0.701	-9.240355593377503
chr9	33170001	33210000	chr9	33170001	35290000	2120000	40000	164071.01316004444	97.0%	0.99	-16.09225537209043
chr9	34650001	34700000	chr9	33750001	34700000	950000	50000	824160.2120684169	97.0%	0.949	-10.617606015797746
chr9	35860001	35910000	chr9	35860001	36680000	820000	50000	324812.7882979789	97.0%	0.4395	-0.21375519219494094
chr9	35550001	35590000	chr9	35550001	37650000	2100000	40000	192577.57201134454	97.0%	0.4315	0.008734260875600003
chr9	35710001	35760000	chr9	35710001	38100000	2390000	50000	139418.82439786437	97.0%	0.238	-0.08663605051370281
chr9	38120001	38160000	chr9	36140001	38160000	2020000	40000	97820.40360562921	97.0%	0.655	-0.40409413099409525
chr9	35920001	35980000	chr9	35920001	38500000	2580000	60000	67512.78638946459	97.0%	0.7585	-0.9975820930233087
chr9	36340001	36390000	chr9	36340001	38100000	1760000	50000	88396.58351454766	97.0%	0.7324999999999999	-0.3078124159592637
chr9	36570001	36610000	chr9	36570001	37900000	1330000	40000	111711.71920480981	97.0%	0.43	-0.15655500593770647
chr9	37370001	37430000	chr9	37370001	37920000	550000	60000	1180723.8440959654	97.0%	0.121	-1.135668925692786
chr9	41790001	41830000	chr9	41790001	42840000	1050000	40000	277931.58998081007	97.0%	0.895	-1.9340331485289117
chr9	40410001	40450000	chr9	40410001	42210000	1800000	40000	633290.2932358584	97.0%	0.194	-3.2556330853973585
chr9	42140001	42190000	chr9	40540001	42190000	1650000	50000	428864.79374850524	97.0%	0.951	-8.481097671973213
chr9	40880001	40920000	chr9	40210001	40920000	710000	40000	311883.5244855617	97.0%	0.93	-1.6602545063856655
chr9	40850001	40890000	chr9	40850001	42540000	1690000	40000	318179.8542987095	97.0%	0.764	-8.01594057541221
chr9	41690001	41730000	chr9	41690001	42880000	1190000	40000	377438.7802796836	97.0%	0.722	-2.3853344967351116
chr9	42450001	42490000	chr9	40290001	42490000	2200000	40000	327392.07553713524	97.0%	0.4085	-2.98068514272855
chr9	39370001	39410000	chr9	39370001	39760000	390000	40000	373572.87240843906	97.0%	0.44	-0.14113591639750064
chr9	43370001	43410000	chr9	41510001	43410000	1900000	40000	239455.51405234513	97.0%	0.835	-2.5587921234431503
chr9	44070001	44100000	chr9	41020001	44100000	3080000	30000	333722.83326459775	97.0%	0.434	-1.5282714987961945
chr9	41480001	41520000	chr9	41480001	43510000	2030000	40000	311134.0289940125	97.0%	0.702	-6.2031049754508505
chr9	43930001	43970000	chr9	41610001	43970000	2360000	40000	308305.099439516	97.0%	0.2095	-3.3948308524767365
chr9	43690001	43730000	chr9	41030001	43730000	2700000	40000	207231.16293836723	97.0%	0.907	-6.528743280219353
chr9	43770001	43800000	chr9	41110001	43800000	2690000	30000	231661.35613380026	97.0%	0.942	-7.429269189128074
chr9	42390001	42430000	chr9	41010001	42430000	1420000	40000	376024.62311853166	97.0%	0.7695000000000001	-3.511387869555441
chr9	44100001	44140000	chr9	44100001	46330000	2230000	40000	235380.93428898527	97.0%	0.931	-4.589171648270409
chr9	44670001	44730000	chr9	44670001	46330000	1660000	60000	566706.3304473866	97.0%	0.2415	-1.9793244689250926
chr9	44880001	44940000	chr9	44880001	46130000	1250000	60000	762569.5886897151	97.0%	0.821	-4.787389744183496
chr9	43290001	43350000	chr9	43290001	44430000	1140000	60000	588554.3984462909	97.0%	0.1215	0.6789437729483393
chr9	43730001	43770000	chr9	43730001	45320000	1590000	40000	511145.73602563806	97.0%	0.112	0.22823510197068353
chr9	45880001	45920000	chr9	45010001	45920000	910000	40000	429247.140074217	97.0%	0.954	-5.528540722153192
chr9	47820001	47870000	chr9	47000001	47870000	870000	50000	494210.3040346139	97.0%	0.923	-3.417460574789609
chr9	45630001	45700000	chr9	45630001	47360000	1730000	70000	339080.92758275475	97.0%	0.886	-2.134856716269471
chr9	48940001	48980000	chr9	46510001	48980000	2470000	40000	258430.0180867997	97.0%	0.907	-5.780922572084202
chr9	47970001	48010000	chr9	46620001	48010000	1390000	40000	269198.5591254421	97.0%	0.909	-3.2484339946498744
chr9	46770001	46800000	chr9	46770001	48200000	1430000	30000	539606.7277782197	97.0%	0.985	-45.14734468062338
chr9	46890001	46930000	chr9	46890001	48370000	1480000	40000	556512.213778114	97.0%	0.067	-6.5798997894295
chr9	47470001	47500000	chr9	47470001	48080000	610000	30000	1065898.864618691	97.0%	0.582	-2.3498578224304034
chr9	45380001	45430000	chr9	45380001	46790000	1410000	50000	806026.286831992	97.0%	0.207	0.24552925693436986
chr9	45480001	45520000	chr9	45480001	47360000	1880000	40000	293113.697783451	97.0%	0.9275	-3.1961258352108017
chr9	48460001	48500000	chr9	45810001	48500000	2690000	40000	169992.7094740102	97.0%	0.355	-1.090063138705955
chr9	48590001	48650000	chr9	48590001	50550000	1960000	60000	439387.36730028345	97.0%	0.058	-0.1974476549120795
chr9	47890001	47950000	chr9	47050001	47950000	900000	60000	423377.76179197244	97.0%	0.9	-1.9077779200766551
chr9	49140001	49180000	chr9	47290001	49180000	1890000	40000	373867.7376388578	97.0%	0.346	-0.9683940617740057
chr9	49490001	49530000	chr9	48000001	49530000	1530000	40000	339255.9962130654	97.0%	0.971	-6.13935457763474
chr9	52680001	52720000	chr9	51210001	52720000	1510000	40000	243942.12306920884	97.0%	0.692	-1.4323980363645004
chr9	50320001	50380000	chr9	50320001	51300000	980000	60000	313598.8763003924	97.0%	0.6214999999999999	-0.4420296291009408
chr9	49460001	49500000	chr9	49460001	51530000	2070000	40000	408864.18107701984	97.0%	0.758	-6.303092318875162
chr9	52370001	52410000	chr9	51200001	52410000	1210000	40000	192389.64249175566	97.0%	0.87	-1.5946450930472702
chr9	53480001	53520000	chr9	52050001	53520000	1470000	40000	273941.9606635599	97.0%	0.552	-1.306780046801418
chr9	54670001	54720000	chr9	53260001	54720000	1460000	50000	584795.3184836518	97.0%	0.2505	-0.7666955614450311
chr9	52420001	52460000	chr9	51360001	52460000	1100000	40000	194054.7167362549	97.0%	0.835	-0.915087786438845
chr9	54090001	54120000	chr9	53020001	54120000	1100000	30000	327318.22949730954	97.0%	0.412	-0.6218646204031062
chr9	54580001	54620000	chr9	53130001	54620000	1490000	40000	508722.03017258673	97.0%	0.27	-0.9163253652663147
chr9	54040001	54080000	chr9	52040001	54080000	2040000	40000	230014.80500315924	97.0%	0.438	-0.9605270697483435
chr9	51690001	51730000	chr9	51690001	53420000	1730000	40000	148383.57298326385	97.0%	0.94	-2.009856026410411
chr9	51740001	51780000	chr9	51740001	53640000	1900000	40000	222315.7080888268	97.0%	0.716	-1.485079736669799
chr9	51830001	51870000	chr9	51830001	53630000	1800000	40000	236454.51587947938	97.0%	0.565	-1.3752867752770381
chr9	52330001	52370000	chr9	52330001	54260000	1930000	40000	303315.399980653	97.0%	0.146	-2.501349497926733
chr9	54450001	54500000	chr9	53520001	54500000	980000	50000	648306.4588554495	97.0%	0.82	-2.442942373124284
chr9	54510001	54550000	chr9	53520001	54550000	1030000	40000	706556.9521848805	97.0%	0.483	-3.1645615287542954
chr9	53880001	53920000	chr9	53880001	54600000	720000	40000	652604.6393782869	97.0%	0.14350000000000002	-0.9317362113712087
chr9	56330001	56380000	chr9	56330001	56980000	650000	50000	1010874.4778221075	97.0%	0.949	-9.844973849545317
chr9	56570001	56610000	chr9	55280001	56610000	1330000	40000	550393.335120046	97.0%	0.907	-8.55356402933019
chr9	53750001	53780000	chr9	53750001	54580000	830000	30000	552422.9872256261	97.0%	0.531	-1.6435152523646612
chr9	55890001	55950000	chr9	55890001	56630000	740000	60000	491263.91204032506	97.0%	0.232	0.0670262749173528
chr9	53470001	53520000	chr9	53470001	54320000	850000	50000	426665.1718647818	97.0%	0.49	-0.6621982680259431
chr9	55110001	55150000	chr9	55110001	56660000	1550000	40000	255439.82011859995	97.0%	0.911	-2.7220379278020883
chr9	56910001	56950000	chr9	55240001	56950000	1710000	40000	489395.5875968077	97.0%	0.809	-3.979232573859706
chr9	54680001	54740000	chr9	54680001	55870000	1190000	60000	543413.990016933	97.0%	0.163	-1.0181315045930006
chr9	54890001	54930000	chr9	54890001	56140000	1250000	40000	339349.10335909727	97.0%	0.847	-3.637716266820521
chr9	56890001	56930000	chr9	56890001	58110000	1220000	40000	638339.5726267131	97.0%	0.7030000000000001	-3.5966658318519835
chr9	56760001	56800000	chr9	56760001	58640000	1880000	40000	465492.8168227216	97.0%	0.47350000000000003	-1.5953726567778692
chr9	57160001	57200000	chr9	55280001	57200000	1920000	40000	164722.46196572052	97.0%	0.9325000000000001	-2.9897391551935755
chr9	56620001	56660000	chr9	55260001	56660000	1400000	40000	863501.9500812411	97.0%	0.119	-0.031192158284733595
chr9	57050001	57090000	chr9	55280001	57090000	1810000	40000	426937.6772664534	97.0%	0.187	-1.323594322663303
chr9	57220001	57280000	chr9	56250001	57280000	1030000	60000	509969.3568087513	97.0%	0.357	-0.6086867373708502
chr9	55660001	55700000	chr9	55660001	57020000	1360000	40000	428987.59653074277	97.0%	0.132	-0.7822770913948386
chr9	55260001	55310000	chr9	55260001	57670000	2410000	50000	310315.83305115777	97.0%	0.337	-2.768464446170359
chr9	57170001	57210000	chr9	57170001	59670000	2500000	40000	169127.40028953616	97.0%	0.923	-4.4670118802113725
chr9	57900001	57940000	chr9	57900001	59770000	1870000	40000	702982.7462291055	97.0%	0.134	-2.893932385836842
chr9	58930001	58960000	chr9	57780001	58960000	1180000	30000	291130.3906269042	97.0%	0.9595	-5.372908306294311
chr9	60580001	60610000	chr9	59080001	60610000	1530000	30000	439270.05796871945	97.0%	0.801	-3.2064986735068777
chr9	57860001	57900000	chr9	57860001	59650000	1790000	40000	404551.77251253906	97.0%	0.846	-6.946376057282633
chr9	58880001	58930000	chr9	58880001	59930000	1050000	50000	641193.8374314512	97.0%	0.049	0.8312359044657347
chr9	57710001	57750000	chr9	57710001	59230000	1520000	40000	376290.77292735083	97.0%	0.932	-4.629865526712587
chr9	60330001	60370000	chr9	58430001	60370000	1940000	40000	260793.82867770194	97.0%	0.829	-1.9376518653496233
chr9	57650001	57700000	chr9	57650001	58650000	1000000	50000	574398.7839865942	97.0%	0.5555000000000001	-2.6765077693356325
chr9	59890001	59930000	chr9	57010001	59930000	2920000	40000	247746.5861575229	97.0%	0.72	-4.101949750559744
chr9	62700001	62740000	chr9	60240001	62740000	2500000	40000	206246.54416849473	97.0%	0.948	-9.850020994667878
chr9	60020001	60060000	chr9	60020001	60720000	700000	40000	470334.303336463	97.0%	0.8845000000000001	-2.6563554941962675
chr9	60280001	60320000	chr9	60280001	62290000	2010000	40000	465059.48285272345	97.0%	0.721	-14.554857856355273
chr9	60810001	60840000	chr9	60810001	61370000	560000	30000	714532.02005171	97.0%	0.676	-1.2249298896840641
chr9	60960001	61010000	chr9	59920001	61010000	1090000	50000	507676.93913781055	97.0%	0.803	-2.1636682106080602
chr9	62330001	62370000	chr9	60630001	62370000	1740000	40000	535596.2304949778	97.0%	0.457	-1.5384593429777556
chr9	60460001	60490000	chr9	59530001	60490000	960000	30000	621309.1641782249	97.0%	0.747	-2.9917835941806565
chr9	62650001	62690000	chr9	60230001	62690000	2460000	40000	299325.33365696424	97.0%	0.045	-0.4240877846301949
chr9	59690001	59730000	chr9	59690001	60710000	1020000	40000	505944.0895563568	97.0%	0.3065	-0.8147926084888916
chr9	64190001	64230000	chr9	62820001	64230000	1410000	40000	268622.67475010606	97.0%	0.687	-1.6606291873300467
chr9	64110001	64160000	chr9	62010001	64160000	2150000	50000	204905.63083667032	97.0%	0.892	-4.899382330974093
chr9	63420001	63460000	chr9	62320001	63460000	1140000	40000	476840.0864682633	97.0%	0.823	-6.176588448324676
chr9	63650001	63690000	chr9	62070001	63690000	1620000	40000	287695.1989685356	97.0%	0.8374999999999999	-3.3546621227504168
chr9	63670001	63740000	chr9	63670001	64430000	760000	70000	499119.4663706849	97.0%	0.8354999999999999	-1.8404608969077958
chr9	62840001	62900000	chr9	61050001	62900000	1850000	60000	162323.36271322524	97.0%	0.959	-3.5831225050054725
chr9	62150001	62200000	chr9	62150001	64590000	2440000	50000	493115.2842091279	97.0%	0.616	-4.540097056012565
chr9	66800001	66840000	chr9	65670001	66840000	1170000	40000	477817.55430392094	97.0%	0.365	-2.924787717808418
chr9	65830001	65880000	chr9	65830001	66560000	730000	50000	557842.6322264767	97.0%	0.849	-2.220308663275226
chr9	65420001	65470000	chr9	64830001	65470000	640000	50000	809487.506653181	97.0%	0.1865	-1.3983549481203965
chr9	65480001	65520000	chr9	64400001	65520000	1120000	40000	485459.74982804485	97.0%	0.7424999999999999	-1.9364469798310824
chr9	65770001	65810000	chr9	64490001	65810000	1320000	40000	659068.8448294137	97.0%	0.8935	-4.395100792819969
chr9	63900001	63940000	chr9	63900001	65480000	1580000	40000	430857.6685140658	97.0%	0.142	-0.07334199520537993
chr9	64280001	64320000	chr9	64280001	65520000	1240000	40000	629559.3632156888	97.0%	0.0235	-2.3279926052614535
chr9	65030001	65060000	chr9	64390001	65060000	670000	30000	817922.9356043775	97.0%	0.586	-1.8560809563714562
