Region_ID	Chr	Start	End	Gene_Name	Annotation	Difference	pvalue	adj_pvalue	ctrl_avg_PC1	mut_avg_PC1	Region_size	direction	direction_label	plot_label
chr17-18875000	chr17	18875000	18900000	Vmn2r97	Intergenic	-0.0206666666666666	0.325963394984266	0.422362813807709	-0.943	-0.963666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Vmn2r97
chr7-130375000	chr7	130375000	130400000	Fgfr2	Intergenic	0.0353333333333332	0.155885541744653	0.232144898194899	1.00833333333333	1.04366666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Fgfr2
chr16-47350000	chr16	47350000	47375000	6430553K19Rik	Intergenic	0.211333333333334	0.000117353347819464	0.000826268876322264	-0.885666666666667	-0.674333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	6430553K19Rik
chr3-40025000	chr3	40025000	40050000	1700017G19Rik	Intergenic	-0.0199999999999998	0.289546294347405	0.38379128063464	-1.08866666666667	-1.10866666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	1700017G19Rik
chr10-127025000	chr10	127025000	127050000	Eef1akmt3	intron (NM_001205036, intron 2 of 2)	0.0176666666666665	0.448202337316669	0.544471407107308	1.591	1.60866666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Eef1akmt3
chr6-27075000	chr6	27075000	27100000	Mir592	Intergenic	0.00300000000000016	0.857304261515397	0.89411853165944	-1.22166666666667	-1.21866666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Mir592
chrX-138925000	chrX	138925000	138950000	Nrk	intron (NM_013724, intron 2 of 27)	-0.100333333333333	0.00770445178282304	0.0199589276750598	-0.764333333333333	-0.864666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Nrk
chr17-53375000	chr17	53375000	53400000	Efhb	Intergenic	-0.0733333333333333	0.00633813650859288	0.0170783265045639	-1.125	-1.19833333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Efhb
chr8-38350000	chr8	38350000	38375000	Mir383	intron (NM_145841, intron 1 of 7)	0.00966666666666689	0.596282730141279	0.680331662611305	-1.06633333333333	-1.05666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Mir383
chr1-100125000	chr1	100125000	100150000	Cntnap5b	intron (NM_172851, intron 7 of 23)	-0.0293333333333331	0.108526741706859	0.172405955277351	-1.217	-1.24633333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Cntnap5b
chr13-47250000	chr13	47250000	47275000	Rnf144b	Intergenic	-0.214	0.000991251596034708	0.00397965222015771	0.886	0.672	25000	A_to_B_in_Mutant	More Inactive (A->B)	Rnf144b
chr3-134175000	chr3	134175000	134200000	Gm30648	Intergenic	-0.187	0.00243037347510344	0.00798596229879673	-0.270333333333333	-0.457333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm30648
chr12-33325000	chr12	33325000	33350000	Atxn7l1	intron (NM_001374026, intron 2 of 7)	-0.0850000000000001	0.0151009451742061	0.0343870940422308	0.980666666666667	0.895666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Atxn7l1
chr12-104325000	chr12	104325000	104350000	Serpina3k	promoter-TSS (NM_011458)	0.0396666666666667	0.41757533993334	0.515012403407737	-0.562333333333333	-0.522666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Serpina3k
chr12-67675000	chr12	67675000	67700000	Mdga2	Intergenic	0.0503333333333333	0.0194777783684818	0.0423038143578744	-1.06233333333333	-1.012	25000	B_to_A_in_Mutant	More Active (B->A)	Mdga2
chr17-8375000	chr17	8375000	8400000	Gm16702	intron (NR_045795, intron 1 of 2)	0.101666666666667	0.00795510485599978	0.0204813150628062	1.03366666666667	1.13533333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Gm16702
chr9-34700000	chr9	34700000	34725000	Kirrel3	intron (NM_001190912, intron 1 of 15)	-0.0363333333333336	0.23388805812877	0.322550743867853	1.27933333333333	1.243	25000	A_to_B_in_Mutant	More Inactive (A->B)	Kirrel3
chr12-20575000	chr12	20575000	20600000	1700030C10Rik	Intergenic	-0.0319999999999999	0.156501162700777	0.232884345960401	-0.577333333333333	-0.609333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	1700030C10Rik
chr10-88925000	chr10	88925000	88950000	Slc5a8	Intergenic	-0.0323333333333332	0.0753288114665775	0.127917383058744	-1.157	-1.18933333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Slc5a8
chr9-68675000	chr9	68675000	68700000	Rora	intron (NM_013646, intron 1 of 10)	-0.0673333333333336	0.0465691345645623	0.0861293123026224	1.363	1.29566666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Rora
chr18-66925000	chr18	66925000	66950000	Gm19784	intron (NR_040461, intron 1 of 4)	-0.102	0.0033479571058416	0.0102731820958262	-1.07466666666667	-1.17666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm19784
chr7-50250000	chr7	50250000	50275000	Nell1	intron (NM_001037906, intron 11 of 19)	0.334666666666667	1.1774413472399e-06	4.44782208524879e-05	0.195	0.529666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Nell1
chr15-44925000	chr15	44925000	44950000	A930017M01Rik	Intergenic	0.023	0.311860436806243	0.407375769033043	-1.13233333333333	-1.10933333333333	25000	B_to_A_in_Mutant	More Active (B->A)	A930017M01Rik
chr5-113700000	chr5	113700000	113725000	1700069L16Rik	intron (NR_033216, intron 2 of 2)	-0.0403333333333334	0.253437735065894	0.344296454972035	1.02433333333333	0.984	25000	A_to_B_in_Mutant	More Inactive (A->B)	1700069L16Rik
chrX-128125000	chrX	128125000	128150000	Cldn34c4	Intergenic	-0.00500000000000003	0.876527159321998	0.90841645571302	-1.21066666666667	-1.21566666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Cldn34c4
chr17-42075000	chr17	42075000	42100000	Ptchd4	Intergenic	-0.318666666666667	4.70953646565083e-06	9.73347025088374e-05	-0.358	-0.676666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ptchd4
chr14-11150000	chr14	11150000	11175000	Fhit	promoter-TSS (NM_001360141)	-0.258666666666667	6.63744038559112e-05	0.000553897087939101	0.309	0.0503333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Fhit
chr1-70425000	chr1	70425000	70450000	Vwc2l	intron (NM_029160, intron 14 of 16)	0.0126666666666668	0.460368478268343	0.555960498762602	-1.245	-1.23233333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Vwc2l
chr6-92050000	chr6	92050000	92075000	Nr2c2	intron (NM_172731, intron 11 of 20)	0.111333333333333	0.00445897439431396	0.0128992334729854	1.19333333333333	1.30466666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Nr2c2
chr15-68125000	chr15	68125000	68150000	Zfat	intron (NR_152182, intron 9 of 13)	-0.182333333333333	0.00158344919908733	0.00571160202406133	-0.262666666666667	-0.445	25000	A_to_B_in_Mutant	More Inactive (A->B)	Zfat
chr2-112450000	chr2	112450000	112475000	Emc7	intron (NM_133749, intron 2 of 4)	-0.101	0.0304974887197689	0.0609440301955697	0.504333333333333	0.403333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Emc7
chr18-41400000	chr18	41400000	41425000	Prelid2	Intergenic	-0.0106666666666664	0.542534584372204	0.632160967278352	-1.18066666666667	-1.19133333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Prelid2
chr1-193150000	chr1	193150000	193175000	Irf6	intron (NM_016851, intron 3 of 7)	0.0216666666666662	0.280835243080902	0.374381039141667	1.57266666666667	1.59433333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Irf6
chr3-124975000	chr3	124975000	125000000	1700003H04Rik	Intergenic	-0.0293333333333332	0.105730205282244	0.168759366183989	-1.212	-1.24133333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	1700003H04Rik
chr9-47925000	chr9	47925000	47950000	Gm10677	Intergenic	0.0436666666666667	0.107645438158065	0.171249020064019	-0.474666666666667	-0.431	25000	B_to_A_in_Mutant	More Active (B->A)	Gm10677
chr8-56575000	chr8	56575000	56600000	Fbxo8	intron (NM_001368347, intron 4 of 6)	-0.213666666666667	0.00121346994931421	0.00464717685722463	0.341	0.127333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Fbxo8
chr17-24150000	chr17	24150000	24175000	Amdhd2	intron (NM_172935, intron 3 of 10)	-0.0190000000000002	0.423826675569292	0.521155063055807	1.317	1.298	25000	A_to_B_in_Mutant	More Inactive (A->B)	Amdhd2
chr3-35000000	chr3	35000000	35025000	Mir6378	Intergenic	0.904666666666667	9.1006090208423e-08	1.50544070522052e-05	-0.486666666666667	0.418	25000	B_to_A_in_Mutant	More Active (B->A)	Mir6378
chr2-36725000	chr2	36725000	36750000	Or1j18	Intergenic	0.0383333333333335	0.0765733573838474	0.129658421077973	-1.077	-1.03866666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Or1j18
chr18-38425000	chr18	38425000	38450000	Ndfip1	intron (NM_022996, intron 1 of 7)	-0.0230000000000002	0.254443136748416	0.345381934882235	1.62266666666667	1.59966666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ndfip1
chr4-80625000	chr4	80625000	80650000	Tyrp1	Intergenic	-0.108666666666667	0.00559474270127525	0.0154492270129595	-1.10833333333333	-1.217	25000	A_to_B_in_Mutant	More Inactive (A->B)	Tyrp1
chr12-93200000	chr12	93200000	93225000	4930559C10Rik	Intergenic	-0.0543333333333331	0.0318501844330271	0.0631331646597255	-1.10433333333333	-1.15866666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	4930559C10Rik
chr6-111475000	chr6	111475000	111500000	1700054K19Rik	intron (NM_177328, intron 8 of 9)	0.367666666666667	1.97633648369004e-06	5.85480541400813e-05	-0.656666666666667	-0.289	25000	B_to_A_in_Mutant	More Active (B->A)	1700054K19Rik
chr19-4050000	chr19	4050000	4075000	Gstp3	Intergenic	-0.0426666666666669	0.149735631691465	0.224689807736576	1.55266666666667	1.51	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gstp3
chr1-70075000	chr1	70075000	70100000	Spag16	intron (NM_029160, intron 11 of 16)	0.0306666666666668	0.107185452593288	0.170652896564514	-1.25633333333333	-1.22566666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Spag16
chr3-40475000	chr3	40475000	40500000	1700017G19Rik	Intergenic	0.149666666666667	0.000126686212011105	0.000874882971035163	-0.379	-0.229333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	1700017G19Rik
chr12-5125000	chr12	5125000	5150000	Atad2b	exon (NM_001164493, exon 5 of 14)	0.138	0.000840751339752498	0.00350470233902369	0.845333333333333	0.983333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Atad2b
chr7-38725000	chr7	38725000	38750000	Gm21276	Intergenic	-0.0793333333333331	0.0233328071904985	0.0489639379977492	-1.191	-1.27033333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm21276
chr15-26425000	chr15	26425000	26450000	Marchf11	Intergenic	0.118333333333333	0.00203355232325601	0.00693744915208733	-1.099	-0.980666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Marchf11
chr17-34950000	chr17	34950000	34975000	Hspa1b	Intergenic	-0.0433333333333335	0.054056206621827	0.0973470060449932	1.28266666666667	1.23933333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Hspa1b
chr6-27425000	chr6	27425000	27450000	Mir592	intron (NM_008174, intron 7 of 10)	0.0136666666666668	0.426128850673181	0.523405865977513	-1.235	-1.22133333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Mir592
chr5-128525000	chr5	128525000	128550000	Fzd10os	Intergenic	-0.0616666666666667	0.244839104792977	0.334732886019071	0.113333333333333	0.0516666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Fzd10os
chr3-146475000	chr3	146475000	146500000	Spata1	intron (NM_001370604, intron 5 of 13)	-0.212333333333334	0.000178849196290493	0.00112113038665894	1.16966666666667	0.957333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Spata1
chrX-166425000	chrX	166425000	166450000	Ofd1	intron (NM_177429, intron 2 of 22)	-0.042	0.0894779049700632	0.147214529256809	1.734	1.692	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ofd1
chr10-52125000	chr10	52125000	52150000	Ros1	intron (NM_011282, intron 17 of 43)	-0.0353333333333332	0.0702966642151707	0.120847139673214	-1.03266666666667	-1.068	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ros1
chrY-74000000	chrY	74000000	74025000	Orly	Intergenic	-0.00633333333333339	0.961292671915364	0.971524055925262	-0.265333333333333	-0.271666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Orly
chrX-72875000	chrX	72875000	72900000	Cetn2	Intergenic	-0.0140000000000001	0.664193320191387	0.738567415944245	0.841666666666667	0.827666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Cetn2
chr8-86000000	chr8	86000000	86025000	Phkb	intron (NM_199446, intron 17 of 31)	-0.048666666666667	0.133130409834699	0.20397218858621	1.357	1.30833333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Phkb
chr15-76325000	chr15	76325000	76350000	Cyc1	Intergenic	-0.00233333333333352	0.936508981972492	0.953429979876146	1.26566666666667	1.26333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Cyc1
chrX-141900000	chrX	141900000	141925000	Irs4	Intergenic	0.0030000000000001	0.928644358576338	0.947620255928677	-0.541333333333333	-0.538333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Irs4
chr6-50725000	chr6	50725000	50750000	C530044C16Rik	Intergenic	-0.33	1.13806529028594e-05	0.000167737704043829	0.508333333333333	0.178333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	C530044C16Rik
chr10-124900000	chr10	124900000	124925000	Slc16a7	Intergenic	-0.0239999999999998	0.242837206474202	0.332477910263862	-1.196	-1.22	25000	A_to_B_in_Mutant	More Inactive (A->B)	Slc16a7
chr15-25025000	chr15	25025000	25050000	Basp1	Intergenic	0.797666666666667	7.11432663642521e-07	3.39418806949522e-05	-0.503666666666667	0.294	25000	B_to_A_in_Mutant	More Active (B->A)	Basp1
chr2-20950000	chr2	20950000	20975000	Arhgap21	intron (NM_001081364, intron 1 of 23)	-0.109333333333334	0.000387985160092443	0.0019575315652291	1.307	1.19766666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Arhgap21
chr12-100100000	chr12	100100000	100125000	Psmc1	intron (NM_008947, intron 1 of 9)	-0.0580000000000003	0.0228710297581101	0.0481824076509369	1.56566666666667	1.50766666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Psmc1
chr6-70800000	chr6	70800000	70825000	Rpia	Intergenic	-0.0320000000000003	0.312365087681329	0.407927457806824	1.052	1.02	25000	A_to_B_in_Mutant	More Inactive (A->B)	Rpia
chr3-145075000	chr3	145075000	145100000	Clca2	intron (NM_178697, intron 6 of 13)	-0.186	0.000701925989401544	0.00305482957567048	-0.435666666666667	-0.621666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Clca2
chrX-165025000	chrX	165025000	165050000	Fancb	Intergenic	-0.018	0.581230282767939	0.667128594125378	0.0796666666666667	0.0616666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Fancb
chr7-118700000	chr7	118700000	118725000	Ccp110	promoter-TSS (NM_182995)	-0.0970000000000002	0.00140647202642486	0.00520751922093573	1.42	1.323	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ccp110
chr2-149275000	chr2	149275000	149300000	Cst5	Intergenic	0.0203333333333335	0.408678718126295	0.506153862049074	-1.13133333333333	-1.111	25000	B_to_A_in_Mutant	More Active (B->A)	Cst5
chr2-181025000	chr2	181025000	181050000	Chrna4	exon (NM_015730, exon 2 of 6)	-0.0293333333333335	0.213543251862978	0.299595030461886	1.63833333333333	1.609	25000	A_to_B_in_Mutant	More Inactive (A->B)	Chrna4
chr13-10750000	chr13	10750000	10775000	Chrm3	Intergenic	0.427	1.27720755022192e-05	0.000180919423219019	-0.948666666666667	-0.521666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Chrm3
chr5-97700000	chr5	97700000	97725000	Gk2	Intergenic	0.137	0.0551109422808132	0.0988973147930218	-0.497666666666667	-0.360666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Gk2
chr15-95775000	chr15	95775000	95800000	Ano6	Intergenic	-0.182666666666667	0.0032468421698962	0.0100300427873569	0.0616666666666667	-0.121	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ano6
chr2-173400000	chr2	173400000	173425000	Cimip1	Intergenic	0.0220000000000001	0.229989897161179	0.318216341883634	-0.679333333333333	-0.657333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Cimip1
chr11-68575000	chr11	68575000	68600000	Ccdc42	promoter-TSS (NR_155283)	0.116333333333333	0.00332923872674373	0.0102269017246951	1.00366666666667	1.12	25000	B_to_A_in_Mutant	More Active (B->A)	Ccdc42
chr17-94825000	chr17	94825000	94850000	Gm1976	Intergenic	0.0776666666666668	0.0100662277952682	0.0247794874963066	-0.855666666666667	-0.778	25000	B_to_A_in_Mutant	More Active (B->A)	Gm1976
chr2-123300000	chr2	123300000	123325000	Sqor	Intergenic	0.0446666666666668	0.101096197303707	0.162680247852214	-0.942	-0.897333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Sqor
chr16-89050000	chr16	89050000	89075000	Krtap6-6	TTS (NM_001276278)	0.0156666666666667	0.389203440700303	0.486731361854292	-1.16233333333333	-1.14666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Krtap6-6
chr5-30600000	chr5	30600000	30625000	Gm9899	intron (NM_010608, intron 1 of 1)	0.0196666666666663	0.251989988812972	0.342763692664421	1.51833333333333	1.538	25000	B_to_A_in_Mutant	More Active (B->A)	Gm9899
chr10-65750000	chr10	65750000	65775000	Gm30853	Intergenic	0.134333333333333	0.00230387710159226	0.0076551449136301	0.537	0.671333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Gm30853
chr16-39725000	chr16	39725000	39750000	Lsamp	Intergenic	-0.046	0.171436713125159	0.250873058461267	-1.16433333333333	-1.21033333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Lsamp
chr14-96125000	chr14	96125000	96150000	Ccdc202	intron (NM_053105, intron 8 of 10)	-0.108	0.000309590855418621	0.00165958274531637	-1.09966666666667	-1.20766666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ccdc202
chr9-111200000	chr9	111200000	111225000	Mlh1	intron (NM_027742, intron 8 of 13)	0.0313333333333331	0.150686005640794	0.225868404047863	0.649333333333333	0.680666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Mlh1
chr10-47150000	chr10	47150000	47175000	Snord14d	Intergenic	0.124333333333333	0.0093684165426945	0.0233643388446536	-0.941	-0.816666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Snord14d
chr3-51375000	chr3	51375000	51400000	Mgarp	TTS (NM_026358)	-0.0326666666666671	0.179008818351345	0.259870923092329	1.83433333333333	1.80166666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mgarp
chr12-101200000	chr12	101200000	101225000	Kif4-ps	Intergenic	-0.145666666666666	0.000390843441481057	0.00196889819441285	-0.998333333333333	-1.144	25000	A_to_B_in_Mutant	More Inactive (A->B)	Kif4-ps
chr6-18975000	chr6	18975000	19000000	Ankrd7	Intergenic	0.0253333333333334	0.200517751183514	0.284806852416639	0.716	0.741333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Ankrd7
chr4-143000000	chr4	143000000	143025000	Mir7021	Intergenic	-0.0130000000000003	0.596920671272663	0.680842707714754	0.932	0.919	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mir7021
chr3-56975000	chr3	56975000	57000000	Tm4sf1	Intergenic	0.371	2.85032451696972e-06	7.25804068523504e-05	-0.506	-0.135	25000	B_to_A_in_Mutant	More Active (B->A)	Tm4sf1
chr11-113475000	chr11	113475000	113500000	Slc39a11	intron (NM_001362944, intron 4 of 8)	0.101	0.00347401843097576	0.0105791231613081	-0.966	-0.865	25000	B_to_A_in_Mutant	More Active (B->A)	Slc39a11
chr12-15150000	chr12	15150000	15175000	4930448C13Rik	Intergenic	-0.0356666666666665	0.098192651088667	0.158847966664314	-1.09733333333333	-1.133	25000	A_to_B_in_Mutant	More Inactive (A->B)	4930448C13Rik
chr9-30950000	chr9	30950000	30975000	Adamts8	3' UTR (NM_001326292, exon 8 of 8)	-0.12	0.000873391550469044	0.00360550305628179	-0.421666666666667	-0.541666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Adamts8
chr11-28250000	chr11	28250000	28275000	Ccdc85a	Intergenic	-0.00333333333333335	0.836222570340667	0.877796686751565	-1.01333333333333	-1.01666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ccdc85a
chr15-62625000	chr15	62625000	62650000	Macroh2a3	Intergenic	0.100666666666667	0.000380657088286205	0.0019294449559241	-1.00266666666667	-0.902	25000	B_to_A_in_Mutant	More Active (B->A)	Macroh2a3
chr6-44325000	chr6	44325000	44350000	Gm35216	Intergenic	-0.606666666666667	3.72588020786185e-08	1.19309562803812e-05	-0.279666666666667	-0.886333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm35216
chr4-144525000	chr4	144525000	144550000	Aadacl4fm1	Intergenic	0.0390000000000001	0.123135890933167	0.191361048058082	-0.817	-0.778	25000	B_to_A_in_Mutant	More Active (B->A)	Aadacl4fm1
chr13-119500000	chr13	119500000	119525000	Tmem267	intron (NM_001370626, intron 2 of 2)	-0.331	0.0232647173767778	0.04885037498336	-0.295333333333333	-0.626333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Tmem267
chr2-131750000	chr2	131750000	131775000	5330413P13Rik	Intergenic	-0.0629999999999999	0.00712283321927704	0.0187291335294823	-0.316666666666667	-0.379666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	5330413P13Rik
chrY-16600000	chrY	16600000	16625000	Gm20877	Intergenic	0.0730000000000001	0.657554632503199	0.733080891699326	-0.346	-0.273	25000	B_to_A_in_Mutant	More Active (B->A)	Gm20877
chrX-122625000	chrX	122625000	122650000	Nap1l3	Intergenic	-0.00899999999999978	0.606521841184783	0.689135155127917	-1.30866666666667	-1.31766666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Nap1l3
chr11-10050000	chr11	10050000	10075000	Abca13	Intergenic	-0.0373333333333332	0.0820733208893153	0.137267217007183	-1.044	-1.08133333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Abca13
chr4-152300000	chr4	152300000	152325000	Rnf207	exon (NM_001033489, exon 12 of 17)	0.0189999999999997	0.499708997886684	0.59323342670954	1.523	1.542	25000	B_to_A_in_Mutant	More Active (B->A)	Rnf207
chrX-152875000	chrX	152875000	152900000	Gpr143	Intergenic	0.0289999999999999	0.520204068240705	0.611668390625568	0.293	0.322	25000	B_to_A_in_Mutant	More Active (B->A)	Gpr143
chr8-77175000	chr8	77175000	77200000	Arhgap10	intron (NM_001083906, intron 5 of 8)	0.00433333333333348	0.915207442853361	0.93777990454672	-0.661333333333333	-0.657	25000	B_to_A_in_Mutant	More Active (B->A)	Arhgap10
chr19-22300000	chr19	22300000	22325000	Trpm3	intron (NM_001035239, intron 1 of 24)	-0.160666666666667	3.57586084380206e-05	0.000361234142763855	1.052	0.891333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Trpm3
chr12-64750000	chr12	64750000	64775000	Gm527	Intergenic	-0.079	0.00463360985418221	0.0132987069064449	-0.940333333333333	-1.01933333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm527
chr1-43150000	chr1	43150000	43175000	Fhl2	intron (NM_001289533, intron 1 of 5)	0.261333333333333	4.68556173505778e-06	9.70217061936327e-05	-0.250666666666667	0.0106666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Fhl2
chr1-160100000	chr1	160100000	160125000	4930562F07Rik	intron (NM_177839, intron 14 of 21)	0.162666666666667	0.000152276244423707	0.00100066559534127	0.67	0.832666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	4930562F07Rik
chr9-55325000	chr9	55325000	55350000	Tmem266	intron (NM_172923, intron 1 of 10)	-0.0500000000000003	0.0311561974249723	0.0620123663130176	1.69766666666667	1.64766666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Tmem266
chr1-25850000	chr1	25850000	25875000	Gm9884	Intergenic	-0.017	0.462782466850361	0.558221494559261	-0.032	-0.049	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm9884
chr2-83700000	chr2	83700000	83725000	Itgav	Intergenic	-0.0843333333333334	0.00631667781967514	0.0170319708104622	-0.273666666666667	-0.358	25000	A_to_B_in_Mutant	More Inactive (A->B)	Itgav
chr1-65025000	chr1	65025000	65050000	Akr1cl	Intergenic	0.174	8.99331999615833e-05	0.000683270408322524	0.419666666666667	0.593666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Akr1cl
chr9-26725000	chr9	26725000	26750000	B3gat1	intron (NM_001310766, intron 1 of 6)	0.158666666666667	6.32110352566096e-05	0.000535746856437056	-0.787	-0.628333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	B3gat1
chr9-72525000	chr9	72525000	72550000	Rfx7	intron (NM_001033536, intron 1 of 8)	0.0373333333333331	0.074278664641114	0.126470476054274	1.55633333333333	1.59366666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Rfx7
chr15-82775000	chr15	82775000	82800000	Cyp2d26	Intergenic	-0.117333333333333	0.0018146519185388	0.00633988988231003	0.494333333333333	0.377	25000	A_to_B_in_Mutant	More Inactive (A->B)	Cyp2d26
chr3-151700000	chr3	151700000	151725000	Ifi44	Intergenic	-0.084	0.0192047657459937	0.0418313312532976	-0.776	-0.86	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ifi44
chr10-14150000	chr10	14150000	14175000	Hivep2	Intergenic	0.0139999999999998	0.615957678919084	0.6972983172465	1.16633333333333	1.18033333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Hivep2
chr12-12975000	chr12	12975000	13000000	Mycn	Intergenic	-0.00899999999999991	0.755697528061558	0.814074774610632	-0.506333333333333	-0.515333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mycn
chr3-19375000	chr3	19375000	19400000	Pde7a	Intergenic	-0.140333333333333	0.00330312055237166	0.0101646724919682	-0.421	-0.561333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Pde7a
chr7-142425000	chr7	142425000	142450000	Syt8	intron (NM_001285861, intron 1 of 8)	-0.0383333333333335	0.233359895812368	0.322005777132217	1.43566666666667	1.39733333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Syt8
chr5-109725000	chr5	109725000	109750000	Zfp1007	Intergenic	-0.0486666666666666	0.390863323039641	0.488425451677515	-0.0983333333333333	-0.147	25000	A_to_B_in_Mutant	More Inactive (A->B)	Zfp1007
chr4-117525000	chr4	117525000	117550000	Eri3	Intergenic	0.0466666666666665	0.03671754589441	0.0709087034676697	0.976666666666667	1.02333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Eri3
chr18-79050000	chr18	79050000	79075000	Setbp1	intron (NM_053099, intron 2 of 5)	-0.0866666666666667	0.00134386066739604	0.00502674615924567	1.682	1.59533333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Setbp1
chr3-42175000	chr3	42175000	42200000	D3Ertd751e	Intergenic	-0.0366666666666666	0.0482353412869333	0.0886109724995576	-1.00466666666667	-1.04133333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	D3Ertd751e
