Region_ID	Chr	Start	End	Gene_Name	Annotation	Difference	pvalue	adj_pvalue	ctrl_avg_PC1	mut_avg_PC1	Region_size	direction	direction_label	plot_label	significant
chr6-135800000	chr6	135800000	135825000	4930425L21Rik	intron (NM_008171, intron 6 of 14)	0.401333333333333	4.41385675158511e-05	0.000418127149093587	-0.1	0.301333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	4930425L21Rik	TRUE
chr19-22375000	chr19	22375000	22400000	Trpm3	intron (NM_001035239, intron 1 of 24)	-0.339	4.41357283637759e-05	0.000418127149093587	1.189	0.85	25000	A_to_B_in_Mutant	More Inactive (A->B)	Trpm3	TRUE
chr5-48675000	chr5	48675000	48700000	Kcnip4	intron (NM_001199244, intron 1 of 7)	-0.462333333333333	4.41871835255494e-05	0.000418397268372983	-0.074	-0.536333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Kcnip4	TRUE
chr5-68450000	chr5	68450000	68475000	Grxcr1	Intergenic	-0.358333333333333	4.420135165945e-05	0.000418429339811283	0.106666666666667	-0.251666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Grxcr1	TRUE
chr13-28725000	chr13	28725000	28750000	Mir6368	intron (NR_045053, intron 3 of 8)	0.314	4.42917233192372e-05	0.000418777499550861	-0.460333333333333	-0.146333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Mir6368	TRUE
chr14-29025000	chr14	29025000	29050000	Lrtm1	intron (NM_009785, intron 27 of 37)	0.368333333333333	4.42972529062633e-05	0.000418791733939655	0.584666666666667	0.953	25000	B_to_A_in_Mutant	More Active (B->A)	Lrtm1	TRUE
chr6-111775000	chr6	111775000	111800000	1700054K19Rik	Intergenic	0.346666666666667	4.45555951025704e-05	0.000420737259588023	0.140666666666667	0.487333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	1700054K19Rik	TRUE
chr12-105100000	chr12	105100000	105125000	Tcl1b2	Intergenic	0.312333333333333	4.4739045015908e-05	0.000421666107032291	0.405333333333333	0.717666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Tcl1b2	TRUE
chr4-64150000	chr4	64150000	64175000	Gm11217	Intergenic	0.320666666666667	4.48198038108766e-05	0.000422274289552937	0.166333333333333	0.487	25000	B_to_A_in_Mutant	More Active (B->A)	Gm11217	TRUE
chr2-162625000	chr2	162625000	162650000	Ptprt	intron (NM_021464, intron 1 of 29)	0.354	4.49015624980535e-05	0.000422891448935288	0.601333333333333	0.955333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Ptprt	TRUE
chr3-10200000	chr3	10200000	10225000	Fabp4	Intergenic	0.302666666666667	4.50054808570722e-05	0.000423640140943954	-0.192666666666667	0.11	25000	B_to_A_in_Mutant	More Active (B->A)	Fabp4	TRUE
chr8-33350000	chr8	33350000	33375000	Wrn	intron (NM_001122822, intron 1 of 33)	-0.343666666666667	4.50620254244363e-05	0.000424057333207931	0.129	-0.214666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Wrn	TRUE
chr14-100475000	chr14	100475000	100500000	Klf12	Intergenic	0.345666666666667	4.50725494765869e-05	0.000424079676030909	-0.55	-0.204333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Klf12	TRUE
chr14-13500000	chr14	13500000	13525000	Synpr	intron (NM_028052, intron 3 of 5)	-0.337333333333333	4.50713510335073e-05	0.000424079676030909	-0.502666666666667	-0.84	25000	A_to_B_in_Mutant	More Inactive (A->B)	Synpr	TRUE
chrX-103075000	chrX	103075000	103100000	Pabpc1l2a	Intergenic	0.447666666666667	4.51216772085143e-05	0.000424331101017785	0.953	1.40066666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Pabpc1l2a	TRUE
chr7-71600000	chr7	71600000	71625000	4930441H08Rik	Intergenic	0.333333333333334	4.51177105261189e-05	0.000424331101017785	-0.753	-0.419666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	4930441H08Rik	TRUE
chr7-135900000	chr7	135900000	135925000	6330420H09Rik	Intergenic	0.454666666666667	4.51969578350035e-05	0.000424658157474455	-0.082	0.372666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	6330420H09Rik	TRUE
chr15-29025000	chr15	29025000	29050000	Mir3964	Intergenic	-0.417333333333334	4.52458138361354e-05	0.000425056606945338	0.339666666666667	-0.0776666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mir3964	TRUE
chr18-24700000	chr18	24700000	24725000	Fhod3	intron (NM_001289655, intron 1 of 25)	0.406333333333333	4.53234166312154e-05	0.000425593547976831	0.134666666666667	0.541	25000	B_to_A_in_Mutant	More Active (B->A)	Fhod3	TRUE
chr18-12350000	chr18	12350000	12375000	Lama3	intron (NM_010680, intron 1 of 74)	0.568666666666667	4.53513502812964e-05	0.00042581742828625	0.425	0.993666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Lama3	TRUE
chr5-90725000	chr5	90725000	90750000	Cxcl5	Intergenic	-0.537666666666667	4.53830751973851e-05	0.000425961581788155	-0.582333333333333	-1.12	25000	A_to_B_in_Mutant	More Inactive (A->B)	Cxcl5	TRUE
chr1-166950000	chr1	166950000	166975000	Gm16701	Intergenic	-0.303666666666667	4.54056079472509e-05	0.00042605779683332	0.914666666666667	0.611	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm16701	TRUE
chr14-33600000	chr14	33600000	33625000	Ptpn20	intron (NM_008978, intron 5 of 11)	0.334333333333333	4.54300111781441e-05	0.000426089967843175	-0.101333333333333	0.233	25000	B_to_A_in_Mutant	More Active (B->A)	Ptpn20	TRUE
chr15-34750000	chr15	34750000	34775000	Kcns2	Intergenic	0.319	4.54329242875642e-05	0.000426089967843175	-0.382333333333333	-0.0633333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Kcns2	TRUE
chr16-82625000	chr16	82625000	82650000	Ncam2	Intergenic	0.47	4.55677585930595e-05	0.00042714820597496	-0.0733333333333333	0.396666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Ncam2	TRUE
chrX-144500000	chrX	144500000	144525000	Mageb16-ps1	intron (NM_009428, intron 2 of 10)	0.530333333333333	4.56183244166322e-05	0.000427437169385372	0.361333333333333	0.891666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Mageb16-ps1	TRUE
chrX-17775000	chrX	17775000	17800000	Fundc1	Intergenic	-0.303	4.56519276655423e-05	0.000427598034747607	0.783333333333333	0.480333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Fundc1	TRUE
chr3-120625000	chr3	120625000	120650000	6530403H02Rik	intron (NR_130170, intron 9 of 18)	0.332666666666667	4.57211152545224e-05	0.000428053453189402	0.353	0.685666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	6530403H02Rik	TRUE
chrX-59475000	chrX	59475000	59500000	Fgf13	intron (NM_001290414, intron 2 of 6)	0.349666666666667	4.5809261559166e-05	0.000428685878942897	0.702666666666667	1.05233333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Fgf13	TRUE
chr2-174175000	chr2	174175000	174200000	Gm10714	Intergenic	0.324333333333334	4.58365928208719e-05	0.000428825966510335	-0.740666666666667	-0.416333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Gm10714	TRUE
chr13-39225000	chr13	39225000	39250000	Slc35b3	Intergenic	-0.368	4.58955837005313e-05	0.000429184948449815	-0.403	-0.771	25000	A_to_B_in_Mutant	More Inactive (A->B)	Slc35b3	TRUE
chr9-75675000	chr9	75675000	75700000	Scg3	Intergenic	-0.336666666666667	4.59199239477765e-05	0.000429274106050452	0.892333333333333	0.555666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Scg3	TRUE
chr14-71675000	chr14	71675000	71700000	4930434J06Rik	Intergenic	0.348666666666667	4.60333216162783e-05	0.000429984315238063	0.506333333333333	0.855	25000	B_to_A_in_Mutant	More Active (B->A)	4930434J06Rik	TRUE
chr1-126500000	chr1	126500000	126525000	Nckap5	intron (NM_176957, intron 3 of 12)	0.412666666666667	4.60347766465442e-05	0.000429984315238063	-0.0706666666666667	0.342	25000	B_to_A_in_Mutant	More Active (B->A)	Nckap5	TRUE
chr4-27650000	chr4	27650000	27675000	4930548K13Rik	Intergenic	-0.303333333333333	4.61316533957771e-05	0.00043050280672094	-0.496666666666667	-0.8	25000	A_to_B_in_Mutant	More Inactive (A->B)	4930548K13Rik	TRUE
chr13-70750000	chr13	70750000	70775000	Gm36529	intron (NR_137640, intron 17 of 22)	0.33	4.61418412363303e-05	0.000430520670549232	0.681666666666667	1.01166666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Gm36529	TRUE
chrX-6400000	chrX	6400000	6425000	Shroom4	intron (NM_001040459, intron 1 of 8)	0.426	4.61475580176177e-05	0.00043053541106692	0.578	1.004	25000	B_to_A_in_Mutant	More Active (B->A)	Shroom4	TRUE
chr14-105775000	chr14	105775000	105800000	Spry2	Intergenic	-0.344333333333334	4.6182595952344e-05	0.000430746454862556	1.04	0.695666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Spry2	TRUE
chr7-91525000	chr7	91525000	91550000	Dlg2	intron (NM_011807, intron 2 of 22)	-0.319666666666667	4.62968595164663e-05	0.000431386916173172	0.195	-0.124666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Dlg2	TRUE
chr4-14200000	chr4	14200000	14225000	Gm2560	intron (NR_131155, intron 2 of 2)	0.326666666666667	4.63601937079421e-05	0.000431745120302393	-0.248	0.0786666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Gm2560	TRUE
chr7-136250000	chr7	136250000	136275000	C030029H02Rik	Intergenic	0.427333333333333	4.6350056123558e-05	0.000431745120302393	-0.472666666666667	-0.0453333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	C030029H02Rik	TRUE
chr16-82125000	chr16	82125000	82150000	Ncam2	Intergenic	0.361333333333334	4.64328945130175e-05	0.000432306116019346	-0.744333333333333	-0.383	25000	B_to_A_in_Mutant	More Active (B->A)	Ncam2	TRUE
chr18-76775000	chr18	76775000	76800000	Skor2	Intergenic	0.336333333333333	4.65025417101302e-05	0.000432799679691912	-0.603666666666667	-0.267333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Skor2	TRUE
chr11-51375000	chr11	51375000	51400000	Col23a1	intron (NM_153393, intron 2 of 28)	0.369666666666667	4.65776016673435e-05	0.000433420742410775	-0.259	0.110666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Col23a1	TRUE
chr16-78150000	chr16	78150000	78175000	E330011O21Rik	Intergenic	-0.356	4.67020663545626e-05	0.000434307099239182	-0.513666666666667	-0.869666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	E330011O21Rik	TRUE
chrX-113825000	chrX	113825000	113850000	Dach2	Intergenic	0.54	4.67016131989721e-05	0.000434307099239182	-0.99	-0.45	25000	B_to_A_in_Mutant	More Active (B->A)	Dach2	TRUE
chr14-23400000	chr14	23400000	23425000	Gm10248	intron (NM_001253358, intron 18 of 30)	0.341666666666667	4.67245894196088e-05	0.000434410981542426	-0.437333333333333	-0.0956666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Gm10248	TRUE
chr7-134500000	chr7	134500000	134525000	D7Ertd443e	Intergenic	0.436666666666667	4.67553926699458e-05	0.000434570016125205	-0.252333333333333	0.184333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	D7Ertd443e	TRUE
chr15-61975000	chr15	61975000	62000000	Myc	intron (NM_001177353, intron 1 of 2)	0.325666666666667	4.67878144332688e-05	0.000434736656215269	-0.293	0.0326666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Myc	TRUE
chr7-136150000	chr7	136150000	136175000	C030029H02Rik	Intergenic	0.410333333333333	4.69172666885817e-05	0.000435568854732149	-0.433	-0.0226666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	C030029H02Rik	TRUE
chr13-28625000	chr13	28625000	28650000	Mir6368	intron (NR_045054, intron 5 of 7)	0.394333333333334	4.69413662520916e-05	0.000435675994579633	-0.469333333333333	-0.075	25000	B_to_A_in_Mutant	More Active (B->A)	Mir6368	TRUE
chr11-104625000	chr11	104625000	104650000	Itgb3	intron (NM_016780, intron 5 of 14)	-0.319333333333333	4.70240398993101e-05	0.000436181355311696	0.455	0.135666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Itgb3	TRUE
chr13-97900000	chr13	97900000	97925000	Rps18-ps4	intron (NM_012026, intron 35 of 35)	0.445	4.70570633951436e-05	0.000436399540598466	0.29	0.735	25000	B_to_A_in_Mutant	More Active (B->A)	Rps18-ps4	TRUE
chr16-90375000	chr16	90375000	90400000	Hunk	intron (NM_015755, intron 1 of 10)	0.584	4.70659190832947e-05	0.000436442775097351	0.696333333333333	1.28033333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Hunk	TRUE
chr9-123300000	chr9	123300000	123325000	Tmem158	Intergenic	-0.352666666666667	4.72245642656823e-05	0.000437524047689293	0.181666666666667	-0.171	25000	A_to_B_in_Mutant	More Inactive (A->B)	Tmem158	TRUE
chrX-166850000	chrX	166850000	166875000	Gm1720	Intergenic	0.675333333333333	4.7312383962537e-05	0.000438142650949029	0.126666666666667	0.802	25000	B_to_A_in_Mutant	More Active (B->A)	Gm1720	TRUE
chrX-120275000	chrX	120275000	120300000	Pcdh11x	Intergenic	0.504666666666667	4.73523351465248e-05	0.00043832834573522	-0.102666666666667	0.402	25000	B_to_A_in_Mutant	More Active (B->A)	Pcdh11x	TRUE
chr1-51775000	chr1	51775000	51800000	Myo1b	intron (NM_010863, intron 13 of 29)	-0.539	4.73955526579206e-05	0.000438600618945621	-0.132333333333333	-0.671333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Myo1b	TRUE
chr16-80575000	chr16	80575000	80600000	1700066C05Rik	Intergenic	0.334666666666667	4.7492297366659e-05	0.000439142654678611	-0.955333333333333	-0.620666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	1700066C05Rik	TRUE
chr2-16550000	chr2	16550000	16575000	Plxdc2	intron (NM_026162, intron 3 of 13)	-0.310666666666667	4.76891325551041e-05	0.000440416693064357	-0.747	-1.05766666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Plxdc2	TRUE
chr3-152900000	chr3	152900000	152925000	St6galnac5	intron (NM_012028, intron 2 of 4)	0.316333333333333	4.78618256680144e-05	0.0004416276990325	-0.017	0.299333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	St6galnac5	TRUE
chr5-69450000	chr5	69450000	69475000	Yipf7	Intergenic	-0.300333333333333	4.78746023850626e-05	0.000441698381632611	-0.24	-0.540333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Yipf7	TRUE
chr18-30450000	chr18	30450000	30475000	Pik3c3	Intergenic	-0.353666666666667	4.78997579743943e-05	0.000441891296175267	0.741333333333333	0.387666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Pik3c3	TRUE
chr16-82100000	chr16	82100000	82125000	Ncam2	Intergenic	0.348	4.79883192932184e-05	0.000442394576770709	-0.772	-0.424	25000	B_to_A_in_Mutant	More Active (B->A)	Ncam2	TRUE
chr16-86325000	chr16	86325000	86350000	Adamts5	Intergenic	0.479	4.79835417235657e-05	0.000442394576770709	-0.94	-0.461	25000	B_to_A_in_Mutant	More Active (B->A)	Adamts5	TRUE
chr8-127250000	chr8	127250000	127275000	Pard3	intron (NM_001363431, intron 2 of 24)	0.374333333333333	4.80030266818501e-05	0.000442451774847828	0.200666666666667	0.575	25000	B_to_A_in_Mutant	More Active (B->A)	Pard3	TRUE
chr6-111450000	chr6	111450000	111475000	1700054K19Rik	intron (NM_177328, intron 8 of 9)	0.356	4.81112591169168e-05	0.000443135396721537	-0.672666666666667	-0.316666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	1700054K19Rik	TRUE
chr5-90675000	chr5	90675000	90700000	Rassf6	Intergenic	-0.385333333333333	4.82060746831397e-05	0.000443851579080689	-0.687	-1.07233333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Rassf6	TRUE
chr12-104550000	chr12	104550000	104575000	Gsc	Intergenic	0.326333333333333	4.82379264208733e-05	0.000444026998102485	0.523333333333333	0.849666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Gsc	TRUE
chr9-123275000	chr9	123275000	123300000	Tmem158	Intergenic	-0.465	4.82635789386035e-05	0.00044422383689037	0.437	-0.028	25000	A_to_B_in_Mutant	More Inactive (A->B)	Tmem158	TRUE
chr3-37850000	chr3	37850000	37875000	Gm20755	Intergenic	-0.374	4.83004161701893e-05	0.000444372909274264	1.02966666666667	0.655666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm20755	TRUE
chr7-135125000	chr7	135125000	135150000	1700120G07Rik	intron (NM_001033420, intron 40 of 51)	0.485	4.82983066477745e-05	0.000444372909274264	0.146666666666667	0.631666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	1700120G07Rik	TRUE
chr4-55050000	chr4	55050000	55075000	Zfp462	intron (NM_172867, intron 10 of 12)	0.349333333333333	4.83407643586415e-05	0.000444619680739565	-0.130333333333333	0.219	25000	B_to_A_in_Mutant	More Active (B->A)	Zfp462	TRUE
chr7-136775000	chr7	136775000	136800000	Gm6249	Intergenic	0.436333333333333	4.85008929501968e-05	0.000445698581034872	-0.432	0.00433333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Gm6249	TRUE
chr8-30550000	chr8	30550000	30575000	4933433F19Rik	Intergenic	0.361	4.85161332500317e-05	0.000445778402515637	-1.058	-0.697	25000	B_to_A_in_Mutant	More Active (B->A)	4933433F19Rik	TRUE
chr18-42950000	chr18	42950000	42975000	Ppp2r2b	intron (NM_028392, intron 1 of 8)	0.409	4.85287746806298e-05	0.000445797343965736	0.730333333333333	1.13933333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Ppp2r2b	TRUE
chr1-157725000	chr1	157725000	157750000	Sec16b	Intergenic	0.312	4.8736636498984e-05	0.000446957216873966	-0.140666666666667	0.171333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Sec16b	TRUE
chr1-160000000	chr1	160000000	160025000	Gm37294	Intergenic	0.317333333333333	4.88082547016991e-05	0.000447259300436782	0.385	0.702333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Gm37294	TRUE
chr9-78850000	chr9	78850000	78875000	Cd109	Intergenic	-0.442666666666667	4.89107447962341e-05	0.000447961816570349	-0.214666666666667	-0.657333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Cd109	TRUE
chr15-53025000	chr15	53025000	53050000	Ext1	Intergenic	-0.307666666666667	4.90248919259738e-05	0.000448770298850208	-0.399	-0.706666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ext1	TRUE
chr16-43500000	chr16	43500000	43525000	Gm15713	intron (NM_019778, intron 3 of 8)	-0.353333333333334	4.90431196070972e-05	0.000448858191947077	1.20966666666667	0.856333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm15713	TRUE
chr1-167475000	chr1	167475000	167500000	Lrrc52	Intergenic	-0.348333333333333	4.90544574839446e-05	0.000448922480197995	-0.253	-0.601333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Lrrc52	TRUE
chr1-61100000	chr1	61100000	61125000	Icos	Intergenic	0.303	4.91259223254875e-05	0.000449418412652586	-0.643666666666667	-0.340666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Icos	TRUE
chr19-3375000	chr19	3375000	3400000	Tesmin	Intergenic	0.346333333333333	4.91655218241802e-05	0.000449741146327174	-0.036	0.310333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Tesmin	TRUE
chr14-47900000	chr14	47900000	47925000	4930447J18Rik	intron (NR_045959, intron 2 of 3)	0.355666666666667	4.92194361296198e-05	0.00045007608623545	0.302	0.657666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	4930447J18Rik	TRUE
chr7-115650000	chr7	115650000	115675000	Sox6	intron (NM_001025559, intron 5 of 15)	0.383333333333334	4.92534360191611e-05	0.000450307857326725	-0.734	-0.350666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Sox6	TRUE
chr13-97975000	chr13	97975000	98000000	Arhgef28	intron (NM_012026, intron 12 of 35)	0.392333333333333	4.93471015785389e-05	0.00045104533711401	-0.151333333333333	0.241	25000	B_to_A_in_Mutant	More Active (B->A)	Arhgef28	TRUE
chr6-5950000	chr6	5950000	5975000	1700019G24Rik	intron (NM_010063, intron 11 of 16)	-0.335	4.93596711012556e-05	0.000451089371403208	0.759666666666667	0.424666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	1700019G24Rik	TRUE
chr13-28575000	chr13	28575000	28600000	Mir6368	intron (NR_045054, intron 6 of 7)	0.306	4.94207698814779e-05	0.000451372055817522	-0.396333333333333	-0.0903333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Mir6368	TRUE
chr13-40700000	chr13	40700000	40725000	Gm26688	Intergenic	-0.337333333333333	4.94984827246672e-05	0.000451952675525429	0.415333333333333	0.078	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm26688	TRUE
chr5-19375000	chr5	19375000	19400000	Magi2	intron (NM_001170746, intron 1 of 22)	-0.313666666666667	4.96542355293899e-05	0.000453135934467164	-0.100666666666667	-0.414333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Magi2	TRUE
chr3-38325000	chr3	38325000	38350000	5430434I15Rik	Intergenic	0.423666666666667	4.96591303034543e-05	0.000453135934467164	0.842666666666667	1.26633333333333	25000	B_to_A_in_Mutant	More Active (B->A)	5430434I15Rik	TRUE
chr9-88350000	chr9	88350000	88375000	Nt5e	intron (NM_011851, intron 3 of 8)	-0.307666666666667	4.96968062692471e-05	0.00045326430295956	0.446	0.138333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Nt5e	TRUE
chrX-6650000	chrX	6650000	6675000	Shroom4	Intergenic	0.366666666666667	4.97262487119444e-05	0.000453344019325575	-0.501666666666667	-0.135	25000	B_to_A_in_Mutant	More Active (B->A)	Shroom4	TRUE
chr12-91150000	chr12	91150000	91175000	Mir669c	intron (NM_181815, intron 20 of 25)	-0.336333333333333	4.97263686059936e-05	0.000453344019325575	0.476333333333333	0.14	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mir669c	TRUE
chr7-135100000	chr7	135100000	135125000	1700120G07Rik	intron (NM_001033420, intron 35 of 51)	0.468333333333333	4.9900679290995e-05	0.000454468678961507	0.198333333333333	0.666666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	1700120G07Rik	TRUE
chrY-21900000	chrY	21900000	21925000	Orly	Intergenic	-0.393	4.99123133034226e-05	0.00045448229697586	-0.0156666666666667	-0.408666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Orly	TRUE
chr18-12375000	chr18	12375000	12400000	Lama3	intron (NM_010680, intron 2 of 74)	0.559	4.99182090093746e-05	0.00045448229697586	0.572	1.131	25000	B_to_A_in_Mutant	More Active (B->A)	Lama3	TRUE
chr1-104775000	chr1	104775000	104800000	Cdh20	intron (NM_011800, intron 1 of 11)	0.358333333333333	4.99506516429558e-05	0.000454638679516736	-0.229333333333333	0.129	25000	B_to_A_in_Mutant	More Active (B->A)	Cdh20	TRUE
chr4-81750000	chr4	81750000	81775000	Mir466h	Intergenic	-0.358333333333334	5.00275018422391e-05	0.000455225333935793	0.347	-0.0113333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mir466h	TRUE
chr2-5350000	chr2	5350000	5375000	Mir466d	intron (NM_001290374, intron 2 of 9)	0.303666666666667	5.00825812261925e-05	0.00045556719786654	0.0716666666666667	0.375333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Mir466d	TRUE
chr1-122200000	chr1	122200000	122225000	Gm28590	intron (NR_151524, intron 1 of 5)	0.366333333333333	5.0114388180125e-05	0.000455790281339467	-0.784666666666667	-0.418333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Gm28590	TRUE
chr4-65175000	chr4	65175000	65200000	Pappa	intron (NM_021362, intron 4 of 21)	0.562333333333333	5.01158650283703e-05	0.000455790281339467	0.239	0.801333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Pappa	TRUE
chr1-170625000	chr1	170625000	170650000	Olfml2b	Intergenic	0.378	5.01500448987038e-05	0.000456021434919441	0.726333333333333	1.10433333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Olfml2b	TRUE
chr7-135375000	chr7	135375000	135400000	Foxi2	Intergenic	0.326	5.01732807120979e-05	0.00045619286187216	-0.083	0.243	25000	B_to_A_in_Mutant	More Active (B->A)	Foxi2	TRUE
chrX-18700000	chrX	18700000	18725000	Dipk2b	Intergenic	-0.306333333333333	5.02029989471308e-05	0.000456423194149284	-0.218333333333333	-0.524666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Dipk2b	TRUE
chr4-156325000	chr4	156325000	156350000	Vmn2r123	intron (NR_038052, intron 3 of 3)	-0.304	5.02664691142455e-05	0.000456720945275768	-0.282666666666667	-0.586666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Vmn2r123	TRUE
chr5-68925000	chr5	68925000	68950000	Kctd8	Intergenic	-0.366666666666667	5.02768121572069e-05	0.000456775043039082	-0.337	-0.703666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Kctd8	TRUE
chr17-83025000	chr17	83025000	83050000	Gm19689	intron (NR_045094, intron 2 of 3)	0.45	5.03068133505719e-05	0.0004569678251032	-0.56	-0.11	25000	B_to_A_in_Mutant	More Active (B->A)	Gm19689	TRUE
chr7-50225000	chr7	50225000	50250000	Nell1	intron (NM_001037906, intron 9 of 19)	0.32	5.03511526134097e-05	0.00045721095922085	0.295	0.615	25000	B_to_A_in_Mutant	More Active (B->A)	Nell1	TRUE
chr18-81250000	chr18	81250000	81275000	Gm27239	Intergenic	0.385666666666667	5.03671387244998e-05	0.000457236435292866	-0.87	-0.484333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Gm27239	TRUE
chr9-119000000	chr9	119000000	119025000	Mir26a-1	intron (NM_133710, intron 2 of 7)	0.344	5.08572589501076e-05	0.000460320559766625	-0.573666666666667	-0.229666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Mir26a-1	TRUE
chr10-48475000	chr10	48475000	48500000	Grik2	Intergenic	0.322666666666667	5.10224808644049e-05	0.000461493476988648	-0.825666666666667	-0.503	25000	B_to_A_in_Mutant	More Active (B->A)	Grik2	TRUE
chr7-90675000	chr7	90675000	90700000	Tmem126b	Intergenic	-0.301333333333333	5.10267551931698e-05	0.000461493476988648	-0.802333333333333	-1.10366666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Tmem126b	TRUE
chr10-111350000	chr10	111350000	111375000	Bbs10	Intergenic	0.330333333333333	5.10369751384952e-05	0.000461545797674516	0.0386666666666667	0.369	25000	B_to_A_in_Mutant	More Active (B->A)	Bbs10	TRUE
chr11-67000000	chr11	67000000	67025000	Gm12299	TTS (NR_165257)	-0.337666666666667	5.10506408523202e-05	0.000461589161089646	0.151666666666667	-0.186	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm12299	TRUE
chr18-52750000	chr18	52750000	52775000	Sncaip	Intergenic	0.438666666666667	5.10963763770356e-05	0.000461882305735644	-0.539666666666667	-0.101	25000	B_to_A_in_Mutant	More Active (B->A)	Sncaip	TRUE
chr16-80325000	chr16	80325000	80350000	1700066C05Rik	Intergenic	0.412333333333333	5.1207897492603e-05	0.000462398108880824	-0.919333333333333	-0.507	25000	B_to_A_in_Mutant	More Active (B->A)	1700066C05Rik	TRUE
