chr	context	strand	Read	Position	nMethylated	nUnmethylated	nMethylated(+dups)	nUnmethylated(+dups)
chrM	CpG	OT	2	73	0	50	0	60
chrM	CpG	OT	2	74	0	61	0	77
chrM	CpG	OT	2	75	0	55	0	65
chrM	CpG	OT	2	76	1	53	1	64
chrM	CpG	OT	2	77	1	64	2	71
chrM	CpG	OT	2	78	0	56	0	70
chrM	CpG	OT	2	79	0	63	0	80
chrM	CpG	OT	2	8	0	56	0	70
chrM	CpG	OT	2	80	0	39	0	45
chrM	CpG	OT	2	81	0	52	0	66
chrM	CpG	OT	2	82	0	51	0	60
chrM	CpG	OT	2	83	0	44	0	53
chrM	CpG	OT	2	84	0	60	0	72
chrM	CpG	OT	2	85	1	42	2	52
chrM	CpG	OT	2	86	0	53	0	62
chrM	CpG	OT	2	87	0	42	0	56
chrM	CpG	OT	2	88	0	72	0	88
chrM	CpG	OT	2	89	0	48	0	57
chrM	CpG	OT	2	9	0	60	0	76
chrM	CpG	OT	2	90	0	65	0	79
chrM	CpG	OT	2	91	0	49	0	58
chrM	CpG	OT	2	92	0	48	0	56
chrM	CpG	OT	2	93	0	48	0	54
chrM	CpG	OT	2	94	0	52	0	64
chrM	CpG	OT	2	95	0	63	0	69
chrM	CpG	OT	2	96	0	47	0	57
chrM	CpG	OT	2	97	0	52	0	66
chrM	CpG	OT	2	98	0	56	0	65
chrM	CpG	OT	2	99	0	58	0	69
chrX	CHH	OB	1	1	251	25310	310	30017
chrX	CHH	OB	1	10	230	25913	283	30669
chrX	CHH	OB	1	100	152	25067	180	29622
chrX	CHH	OB	1	101	172	25493	210	30159
chrX	CHH	OB	1	102	159	25217	183	29967
chrX	CHH	OB	1	103	173	25307	219	29999
chrX	CHH	OB	1	104	162	25107	191	29705
chrX	CHH	OB	1	105	163	25127	194	29681
chrX	CHH	OB	1	106	179	25393	205	30094
chrX	CHH	OB	1	107	165	25297	199	30083
chrX	CHH	OB	1	108	174	24889	204	29590
chrX	CHH	OB	1	109	155	25133	184	29801
chrX	CHH	OB	1	11	239	25689	294	30411
chrX	CHH	OB	1	110	167	25235	193	29842
chrX	CHH	OB	1	111	159	24977	187	29529
chrX	CHH	OB	1	112	152	24810	171	29503
chrX	CHH	OB	1	113	194	24798	224	29433
chrX	CHH	OB	1	114	188	24794	226	29421
chrX	CHH	OB	1	115	165	24489	202	29093
chrX	CHH	OB	1	116	188	24983	218	29796
chrX	CHH	OB	1	117	166	24697	198	29264
chrX	CHH	OB	1	118	160	24572	198	29177
chrX	CHH	OB	1	119	210	24162	249	28667
chrX	CHH	OB	1	12	232	25680	278	30290
chrX	CHH	OB	1	120	166	24098	194	28618
chrX	CHH	OB	1	121	144	24427	171	29073
chrX	CHH	OB	1	122	166	24516	195	29069
chrX	CHH	OB	1	123	155	24174	186	28833
chrX	CHH	OB	1	124	172	24000	195	28666
chrX	CHH	OB	1	125	147	24255	171	28841
chrX	CHH	OB	1	126	152	23737	174	28255
chrX	CHH	OB	1	127	158	23618	180	28042
chrX	CHH	OB	1	128	159	23963	182	28612
chrX	CHH	OB	1	129	163	23934	198	28441
chrX	CHH	OB	1	13	217	25861	267	30524
chrX	CHH	OB	1	130	173	23732	197	28216
chrX	CHH	OB	1	131	140	23474	165	27923
chrX	CHH	OB	1	132	183	23341	213	27810
chrX	CHH	OB	1	133	186	23450	217	27936
chrX	CHH	OB	1	134	170	23431	206	27915
chrX	CHH	OB	1	135	165	23012	184	27273
chrX	CHH	OB	1	136	167	23281	206	27682
chrX	CHH	OB	1	137	155	22992	180	27307
chrX	CHH	OB	1	138	160	22793	187	27152
chrX	CHH	OB	1	139	169	22683	201	27113
chrX	CHH	OB	1	14	200	25665	248	30231
chrX	CHH	OB	1	140	157	22775	181	27154
chrX	CHH	OB	1	141	153	22579	173	27040
chrX	CHH	OB	1	142	195	22199	224	26439
chrX	CHH	OB	1	143	177	22332	203	26836
chrX	CHH	OB	1	144	201	22635	232	26995
chrX	CHH	OB	1	145	171	22088	204	26449
chrX	CHH	OB	1	146	213	22224	241	26605
chrX	CHH	OB	1	147	172	21474	207	25683
chrX	CHH	OB	1	148	183	21141	202	25162
chrX	CHH	OB	1	149	214	20069	251	24019
chrX	CHH	OB	1	15	205	25663	259	30239
chrX	CHH	OB	1	150	229	18498	272	22143
chrX	CHH	OB	1	151	125	17046	149	20453
chrX	CHH	OB	1	16	202	25660	243	30341
chrX	CHH	OB	1	17	215	25378	278	30128
chrX	CHH	OB	1	18	215	25889	261	30465
chrX	CHH	OB	1	19	233	25943	286	30695
chrX	CHH	OB	1	2	250	25530	314	30244
chrX	CHH	OB	1	20	213	25810	261	30493
chrX	CHH	OB	1	21	231	25681	289	30444
chrX	CHH	OB	1	22	220	25742	265	30405
chrX	CHH	OB	1	23	235	25680	292	30387
chrX	CHH	OB	1	24	218	25764	280	30475
chrX	CHH	OB	1	25	200	25923	244	30557
chrX	CHH	OB	1	26	221	25652	255	30380
chrX	CHH	OB	1	27	212	25711	250	30398
chrX	CHH	OB	1	28	192	25695	235	30314
chrX	CHH	OB	1	29	209	25861	257	30663
chrX	CHH	OB	1	3	259	25738	319	30339
chrX	CHH	OB	1	30	227	25877	276	30532
chrX	CHH	OB	1	31	236	25737	282	30435
chrX	CHH	OB	1	32	206	25750	260	30352
chrX	CHH	OB	1	33	222	25756	262	30477
chrX	CHH	OB	1	34	204	25777	257	30444
chrX	CHH	OB	1	35	194	25920	239	30711
chrX	CHH	OB	1	36	183	25854	223	30513
chrX	CHH	OB	1	37	205	25876	262	30778
chrX	CHH	OB	1	38	219	25979	263	30750
chrX	CHH	OB	1	39	193	26056	230	30812
chrX	CHH	OB	1	4	263	25843	307	30576
chrX	CHH	OB	1	40	214	25853	258	30558
chrX	CHH	OB	1	41	204	25914	247	30764
chrX	CHH	OB	1	42	231	25596	276	30267
chrX	CHH	OB	1	43	196	25632	244	30319
chrX	CHH	OB	1	44	197	25671	236	30379
chrX	CHH	OB	1	45	215	25822	253	30628
chrX	CHH	OB	1	46	206	25811	242	30583
chrX	CHH	OB	1	47	203	25677	245	30442
chrX	CHH	OB	1	48	216	25609	255	30276
chrX	CHH	OB	1	49	193	25938	236	30658
chrX	CHH	OB	1	5	233	26002	296	30622
chrX	CHH	OB	1	50	208	25847	247	30528
chrX	CHH	OB	1	51	188	25982	232	30786
chrX	CHH	OB	1	52	200	25835	258	30454
chrX	CHH	OB	1	53	180	25625	214	30262
chrX	CHH	OB	1	54	196	26042	245	30695
chrX	CHH	OB	1	55	186	25870	225	30587
chrX	CHH	OB	1	56	205	25818	248	30673
chrX	CHH	OB	1	57	218	25850	269	30436
chrX	CHH	OB	1	58	180	25807	229	30568
chrX	CHH	OB	1	59	191	26009	246	30745
chrX	CHH	OB	1	6	222	25852	280	30559
chrX	CHH	OB	1	60	182	25728	212	30410
chrX	CHH	OB	1	61	172	25784	213	30533
chrX	CHH	OB	1	62	175	25902	207	30593
chrX	CHH	OB	1	63	213	26061	259	30892
chrX	CHH	OB	1	64	186	26071	227	30860
chrX	CHH	OB	1	65	166	25917	201	30782
chrX	CHH	OB	1	66	187	25590	232	30248
chrX	CHH	OB	1	67	214	25840	253	30576
chrX	CHH	OB	1	68	186	25828	218	30417
chrX	CHH	OB	1	69	158	25759	196	30449
chrX	CHH	OB	1	7	242	25648	306	30331
chrX	CHH	OB	1	70	219	25716	257	30438
chrX	CHH	OB	1	71	200	25903	235	30572
chrX	CHH	OB	1	72	195	25847	234	30588
chrX	CHH	OB	1	73	171	25913	203	30692
chrX	CHH	OB	1	74	183	25577	219	30312
chrX	CHH	OB	1	75	159	25568	188	30289
chrX	CHH	OB	1	76	190	26073	222	30945
chrX	CHH	OB	1	77	201	25739	238	30482
chrX	CHH	OB	1	78	171	25663	212	30352
chrX	CHH	OB	1	79	174	26195	209	31050
chrX	CHH	OB	1	8	232	25787	280	30445
chrX	CHH	OB	1	80	170	25806	210	30619
chrX	CHH	OB	1	81	175	25817	215	30557
chrX	CHH	OB	1	82	155	25488	186	30122
chrX	CHH	OB	1	83	161	25664	188	30172
chrX	CHH	OB	1	84	175	25635	209	30232
chrX	CHH	OB	1	85	150	25543	175	30190
chrX	CHH	OB	1	86	176	25462	211	30126
chrX	CHH	OB	1	87	170	25667	213	30311
chrX	CHH	OB	1	88	168	25090	193	29798
chrX	CHH	OB	1	89	168	25789	201	30522
chrX	CHH	OB	1	9	219	25754	273	30498
chrX	CHH	OB	1	90	193	25507	243	30212
chrX	CHH	OB	1	91	190	25426	215	30200
chrX	CHH	OB	1	92	177	25568	213	30242
chrX	CHH	OB	1	93	173	25573	211	30352
chrX	CHH	OB	1	94	174	25439	207	30172
chrX	CHH	OB	1	95	167	25343	213	29998
chrX	CHH	OB	1	96	170	25312	206	30020
chrX	CHH	OB	1	97	180	25685	214	30343
chrX	CHH	OB	1	98	177	25507	214	30068
chrX	CHH	OB	1	99	180	25323	224	29908
chrX	CHH	OB	2	1	234	22112	268	26176
chrX	CHH	OB	2	10	182	25358	214	29838
chrX	CHH	OB	2	100	162	25024	198	29661
chrX	CHH	OB	2	101	163	25195	192	29685
chrX	CHH	OB	2	102	130	25353	155	30089
chrX	CHH	OB	2	103	174	25163	212	29803
chrX	CHH	OB	2	104	166	25143	201	29731
chrX	CHH	OB	2	105	170	25120	202	29761
chrX	CHH	OB	2	106	168	25334	201	29980
chrX	CHH	OB	2	107	177	25163	219	29793
chrX	CHH	OB	2	108	161	25122	194	29755
chrX	CHH	OB	2	109	182	25185	233	29721
chrX	CHH	OB	2	11	168	25132	186	29734
chrX	CHH	OB	2	110	175	24783	210	29256
chrX	CHH	OB	2	111	185	24929	216	29545
chrX	CHH	OB	2	112	166	24647	194	29157
chrX	CHH	OB	2	113	164	24902	191	29530
chrX	CHH	OB	2	114	176	24627	219	29249
chrX	CHH	OB	2	115	182	24688	221	29397
chrX	CHH	OB	2	116	181	24722	218	29466
chrX	CHH	OB	2	117	173	24625	199	29241
chrX	CHH	OB	2	118	176	24509	214	29111
chrX	CHH	OB	2	119	196	24464	236	29049
chrX	CHH	OB	2	12	149	25103	172	29732
chrX	CHH	OB	2	120	166	24440	198	29045
chrX	CHH	OB	2	121	189	24330	236	28852
chrX	CHH	OB	2	122	188	24247	218	28742
chrX	CHH	OB	2	123	181	24115	217	28617
chrX	CHH	OB	2	124	184	24320	220	28845
chrX	CHH	OB	2	125	173	23792	208	28328
chrX	CHH	OB	2	126	177	23803	204	28251
chrX	CHH	OB	2	127	177	23859	203	28388
chrX	CHH	OB	2	128	165	23955	199	28524
chrX	CHH	OB	2	129	148	23902	190	28510
chrX	CHH	OB	2	13	153	25413	173	30146
chrX	CHH	OB	2	130	172	23722	197	28269
chrX	CHH	OB	2	131	182	23929	220	28666
chrX	CHH	OB	2	132	144	23553	174	28101
chrX	CHH	OB	2	133	170	23465	203	27843
chrX	CHH	OB	2	134	171	23462	201	27935
chrX	CHH	OB	2	135	168	23411	202	27787
chrX	CHH	OB	2	136	161	23287	195	27751
chrX	CHH	OB	2	137	151	22895	183	27216
chrX	CHH	OB	2	138	166	23248	203	27695
chrX	CHH	OB	2	139	191	23260	225	27859
chrX	CHH	OB	2	14	159	25432	189	30019
chrX	CHH	OB	2	140	167	22917	192	27354
chrX	CHH	OB	2	141	161	22953	198	27485
chrX	CHH	OB	2	142	173	22785	201	27222
chrX	CHH	OB	2	143	183	22550	231	26896
chrX	CHH	OB	2	144	195	22528	235	26842
chrX	CHH	OB	2	145	161	22349	190	26751
chrX	CHH	OB	2	146	174	22402	198	26830
chrX	CHH	OB	2	147	172	22382	216	26833
chrX	CHH	OB	2	148	182	22024	224	26337
chrX	CHH	OB	2	149	187	22114	229	26527
chrX	CHH	OB	2	15	171	25254	203	29953
chrX	CHH	OB	2	150	189	22145	215	26532
chrX	CHH	OB	2	151	218	21625	259	25933
chrX	CHH	OB	2	16	167	25387	194	29941
chrX	CHH	OB	2	17	161	25275	191	29843
chrX	CHH	OB	2	18	141	25373	162	29913
chrX	CHH	OB	2	19	144	25626	164	30248
chrX	CHH	OB	2	2	206	23323	244	27593
chrX	CHH	OB	2	20	131	25341	165	29936
chrX	CHH	OB	2	21	151	25469	185	30160
chrX	CHH	OB	2	22	167	25569	195	30298
chrX	CHH	OB	2	23	149	25528	177	30108
chrX	CHH	OB	2	24	146	25381	169	29926
chrX	CHH	OB	2	25	170	25527	203	30136
chrX	CHH	OB	2	26	162	25823	177	30526
chrX	CHH	OB	2	27	135	25390	160	30144
chrX	CHH	OB	2	28	139	25723	162	30384
chrX	CHH	OB	2	29	143	25897	168	30646
chrX	CHH	OB	2	3	201	25812	222	30596
chrX	CHH	OB	2	30	143	25780	168	30424
chrX	CHH	OB	2	31	168	25675	212	30316
chrX	CHH	OB	2	32	159	26012	192	30768
chrX	CHH	OB	2	33	145	25476	176	30152
chrX	CHH	OB	2	34	166	25790	213	30505
chrX	CHH	OB	2	35	174	25817	212	30369
chrX	CHH	OB	2	36	161	25591	185	30274
chrX	CHH	OB	2	37	143	25945	170	30573
chrX	CHH	OB	2	38	149	25857	177	30514
chrX	CHH	OB	2	39	143	25787	173	30418
chrX	CHH	OB	2	4	211	27578	247	32631
chrX	CHH	OB	2	40	171	25889	196	30685
chrX	CHH	OB	2	41	172	25964	193	30731
chrX	CHH	OB	2	42	154	25799	179	30528
chrX	CHH	OB	2	43	167	25674	191	30430
chrX	CHH	OB	2	44	147	25772	173	30425
chrX	CHH	OB	2	45	154	25716	176	30501
chrX	CHH	OB	2	46	143	25888	166	30670
chrX	CHH	OB	2	47	175	25950	208	30708
chrX	CHH	OB	2	48	184	25844	210	30634
chrX	CHH	OB	2	49	155	25691	168	30459
chrX	CHH	OB	2	5	172	27349	199	32346
chrX	CHH	OB	2	50	162	25621	190	30315
chrX	CHH	OB	2	51	154	25531	182	30092
chrX	CHH	OB	2	52	164	25672	193	30520
chrX	CHH	OB	2	53	162	25719	201	30398
chrX	CHH	OB	2	54	163	25965	196	30711
chrX	CHH	OB	2	55	155	25666	184	30409
chrX	CHH	OB	2	56	163	25758	185	30538
chrX	CHH	OB	2	57	184	26061	218	30865
chrX	CHH	OB	2	58	133	25883	159	30615
chrX	CHH	OB	2	59	168	25714	212	30356
chrX	CHH	OB	2	6	195	26654	231	31554
chrX	CHH	OB	2	60	162	25533	191	30285
chrX	CHH	OB	2	61	157	25520	187	30160
chrX	CHH	OB	2	62	152	25872	182	30631
chrX	CHH	OB	2	63	157	25779	186	30449
chrX	CHH	OB	2	64	165	25891	192	30558
chrX	CHH	OB	2	65	162	25857	188	30498
chrX	CHH	OB	2	66	155	25824	196	30556
chrX	CHH	OB	2	67	156	25881	180	30569
chrX	CHH	OB	2	68	174	25859	215	30479
chrX	CHH	OB	2	69	174	25665	217	30290
chrX	CHH	OB	2	7	173	26570	214	31490
chrX	CHH	OB	2	70	179	26137	203	30787
chrX	CHH	OB	2	71	157	25680	190	30275
chrX	CHH	OB	2	72	152	25525	178	30176
chrX	CHH	OB	2	73	150	26021	179	30850
chrX	CHH	OB	2	74	170	25642	201	30423
chrX	CHH	OB	2	75	137	25823	162	30566
chrX	CHH	OB	2	76	180	25906	217	30562
chrX	CHH	OB	2	77	171	25885	205	30536
chrX	CHH	OB	2	78	191	25614	230	30243
chrX	CHH	OB	2	79	155	25886	182	30695
chrX	CHH	OB	2	8	157	25767	177	30343
chrX	CHH	OB	2	80	156	25640	184	30371
chrX	CHH	OB	2	81	160	25852	186	30579
chrX	CHH	OB	2	82	160	25485	185	30194
chrX	CHH	OB	2	83	152	25779	181	30575
chrX	CHH	OB	2	84	162	25679	195	30266
chrX	CHH	OB	2	85	150	25569	174	30278
chrX	CHH	OB	2	86	149	25400	171	30074
chrX	CHH	OB	2	87	171	25661	193	30342
chrX	CHH	OB	2	88	170	25659	203	30397
chrX	CHH	OB	2	89	161	25517	191	30193
chrX	CHH	OB	2	9	154	25304	182	29718
chrX	CHH	OB	2	90	159	25448	193	30098
chrX	CHH	OB	2	91	137	25297	163	30002
chrX	CHH	OB	2	92	152	25464	181	30136
chrX	CHH	OB	2	93	171	25204	195	29865
chrX	CHH	OB	2	94	161	25497	196	30187
chrX	CHH	OB	2	95	158	25310	186	30020
chrX	CHH	OB	2	96	161	25357	195	29845
chrX	CHH	OB	2	97	158	25338	179	30017
chrX	CHH	OB	2	98	153	25261	179	29839
chrX	CHH	OB	2	99	191	25025	222	29660
chrX	CHH	OT	1	1	147	19659	166	23093
chrX	CHH	OT	1	10	206	25153	242	29654
chrX	CHH	OT	1	100	179	25419	215	30102
chrX	CHH	OT	1	101	165	25469	201	30152
chrX	CHH	OT	1	102	195	25497	239	30132
chrX	CHH	OT	1	103	214	25422	268	30094
chrX	CHH	OT	1	104	195	25140	234	29761
chrX	CHH	OT	1	105	210	25089	252	29676
chrX	CHH	OT	1	106	195	25131	228	29653
chrX	CHH	OT	1	107	208	25301	243	29839
chrX	CHH	OT	1	108	189	25283	246	29821
chrX	CHH	OT	1	109	209	25002	260	29565
chrX	CHH	OT	1	11	222	25468	258	30070
chrX	CHH	OT	1	110	212	24988	268	29597
chrX	CHH	OT	1	111	203	25115	256	29547
chrX	CHH	OT	1	112	177	25177	220	29782
chrX	CHH	OT	1	113	191	24999	244	29660
chrX	CHH	OT	1	114	207	24656	254	29163
chrX	CHH	OT	1	115	203	24998	239	29736
chrX	CHH	OT	1	116	207	24923	240	29476
chrX	CHH	OT	1	117	205	24526	247	29077
chrX	CHH	OT	1	118	190	24438	239	28922
chrX	CHH	OT	1	119	208	24323	240	28816
chrX	CHH	OT	1	12	167	25332	192	29987
chrX	CHH	OT	1	120	194	24488	231	28980
chrX	CHH	OT	1	121	212	24645	258	29325
chrX	CHH	OT	1	122	228	24577	279	29141
chrX	CHH	OT	1	123	222	24579	267	29223
chrX	CHH	OT	1	124	225	24474	275	29078
chrX	CHH	OT	1	125	223	24341	263	28946
chrX	CHH	OT	1	126	223	24240	276	28815
chrX	CHH	OT	1	127	215	24284	251	28920
chrX	CHH	OT	1	128	191	24162	255	28803
chrX	CHH	OT	1	129	202	23950	252	28617
chrX	CHH	OT	1	13	180	25280	212	29862
chrX	CHH	OT	1	130	194	23978	243	28544
chrX	CHH	OT	1	131	198	23821	231	28316
chrX	CHH	OT	1	132	211	23822	256	28233
chrX	CHH	OT	1	133	208	23573	263	28013
chrX	CHH	OT	1	134	211	23645	250	28243
chrX	CHH	OT	1	135	215	23784	260	28334
chrX	CHH	OT	1	136	211	23579	265	28048
chrX	CHH	OT	1	137	204	23486	255	28018
chrX	CHH	OT	1	138	205	23277	249	27739
chrX	CHH	OT	1	139	217	23347	266	27780
chrX	CHH	OT	1	14	185	25472	216	30109
chrX	CHH	OT	1	140	203	23043	265	27535
chrX	CHH	OT	1	141	196	23198	243	27665
chrX	CHH	OT	1	142	226	23126	277	27562
chrX	CHH	OT	1	143	223	23080	280	27545
chrX	CHH	OT	1	144	217	22843	262	27309
chrX	CHH	OT	1	145	216	22465	267	26880
chrX	CHH	OT	1	146	228	22636	288	27083
chrX	CHH	OT	1	147	227	22280	284	26637
chrX	CHH	OT	1	148	219	22501	262	26980
chrX	CHH	OT	1	149	209	22492	267	27027
chrX	CHH	OT	1	15	177	25435	208	30187
chrX	CHH	OT	1	150	218	22330	275	26706
chrX	CHH	OT	1	151	235	21958	289	26393
chrX	CHH	OT	1	16	195	25641	229	30265
chrX	CHH	OT	1	17	207	25478	252	30167
chrX	CHH	OT	1	18	172	25555	202	30128
chrX	CHH	OT	1	19	189	25567	220	30194
chrX	CHH	OT	1	2	263	21449	297	25286
chrX	CHH	OT	1	20	186	25488	213	30153
chrX	CHH	OT	1	21	188	25269	228	29930
chrX	CHH	OT	1	22	195	25468	212	30102
chrX	CHH	OT	1	23	171	25662	196	30324
chrX	CHH	OT	1	24	195	25584	229	30118
chrX	CHH	OT	1	25	181	25681	214	30308
chrX	CHH	OT	1	26	159	25593	183	30125
chrX	CHH	OT	1	27	172	25519	206	30101
chrX	CHH	OT	1	28	176	25668	205	30290
chrX	CHH	OT	1	29	144	25925	176	30566
chrX	CHH	OT	1	3	281	23525	316	27669
chrX	CHH	OT	1	30	171	25607	186	30268
chrX	CHH	OT	1	31	189	25544	223	30280
chrX	CHH	OT	1	32	165	25571	192	30115
chrX	CHH	OT	1	33	184	25628	220	30200
chrX	CHH	OT	1	34	172	25386	197	30025
chrX	CHH	OT	1	35	182	25708	222	30492
chrX	CHH	OT	1	36	182	25815	207	30528
chrX	CHH	OT	1	37	174	26018	198	30722
chrX	CHH	OT	1	38	168	25810	190	30483
chrX	CHH	OT	1	39	186	25707	214	30313
chrX	CHH	OT	1	4	228	24024	266	28480
chrX	CHH	OT	1	40	190	25981	214	30737
chrX	CHH	OT	1	41	188	25779	218	30455
chrX	CHH	OT	1	42	199	25916	236	30644
chrX	CHH	OT	1	43	184	25773	218	30534
chrX	CHH	OT	1	44	192	25678	225	30344
chrX	CHH	OT	1	45	186	25808	211	30532
chrX	CHH	OT	1	46	157	25937	180	30751
chrX	CHH	OT	1	47	201	25750	238	30550
chrX	CHH	OT	1	48	187	25708	218	30284
chrX	CHH	OT	1	49	167	26020	201	30672
chrX	CHH	OT	1	5	203	24817	233	29333
chrX	CHH	OT	1	50	167	26034	204	30696
chrX	CHH	OT	1	51	176	25917	211	30613
chrX	CHH	OT	1	52	207	25786	242	30449
chrX	CHH	OT	1	53	175	25753	209	30342
chrX	CHH	OT	1	54	174	25800	212	30501
chrX	CHH	OT	1	55	167	25801	194	30493
chrX	CHH	OT	1	56	186	25970	208	30758
chrX	CHH	OT	1	57	182	25744	223	30458
chrX	CHH	OT	1	58	176	25662	210	30266
chrX	CHH	OT	1	59	180	25757	215	30457
chrX	CHH	OT	1	6	208	25543	244	30220
chrX	CHH	OT	1	60	218	25722	252	30382
chrX	CHH	OT	1	61	162	25856	196	30681
chrX	CHH	OT	1	62	183	25704	208	30344
chrX	CHH	OT	1	63	174	25763	215	30456
chrX	CHH	OT	1	64	169	25837	204	30398
chrX	CHH	OT	1	65	180	25962	213	30796
chrX	CHH	OT	1	66	181	25929	213	30612
chrX	CHH	OT	1	67	200	26067	229	30772
chrX	CHH	OT	1	68	174	26010	210	30647
chrX	CHH	OT	1	69	185	25786	226	30615
chrX	CHH	OT	1	7	212	25058	257	29658
chrX	CHH	OT	1	70	197	25858	231	30583
chrX	CHH	OT	1	71	181	25725	214	30529
chrX	CHH	OT	1	72	171	25814	202	30606
chrX	CHH	OT	1	73	174	25619	213	30198
chrX	CHH	OT	1	74	177	25527	219	30153
chrX	CHH	OT	1	75	184	25631	227	30252
chrX	CHH	OT	1	76	190	25708	231	30340
chrX	CHH	OT	1	77	178	25545	211	30186
chrX	CHH	OT	1	78	186	25912	219	30593
chrX	CHH	OT	1	79	173	25772	211	30330
chrX	CHH	OT	1	8	216	25695	250	30368
chrX	CHH	OT	1	80	192	25536	235	30153
chrX	CHH	OT	1	81	196	25701	238	30335
chrX	CHH	OT	1	82	182	26003	225	30789
chrX	CHH	OT	1	83	157	25543	192	30220
chrX	CHH	OT	1	84	184	25584	230	30117
chrX	CHH	OT	1	85	174	25556	211	30209
chrX	CHH	OT	1	86	177	25905	209	30617
chrX	CHH	OT	1	87	191	25597	233	30262
chrX	CHH	OT	1	88	182	25729	208	30592
chrX	CHH	OT	1	89	188	25504	235	30189
chrX	CHH	OT	1	9	214	25217	249	29847
chrX	CHH	OT	1	90	167	25729	203	30339
chrX	CHH	OT	1	91	153	25555	181	30162
chrX	CHH	OT	1	92	207	25694	245	30432
chrX	CHH	OT	1	93	179	25719	219	30387
chrX	CHH	OT	1	94	178	25583	218	30158
chrX	CHH	OT	1	95	204	25571	240	30201
chrX	CHH	OT	1	96	181	25358	230	29976
chrX	CHH	OT	1	97	197	25460	241	30166
chrX	CHH	OT	1	98	186	25544	214	30254
chrX	CHH	OT	1	99	158	25532	193	30243
chrX	CHH	OT	2	1	207	24651	236	29138
chrX	CHH	OT	2	10	204	25434	228	29924
chrX	CHH	OT	2	100	138	25715	171	30346
chrX	CHH	OT	2	101	171	25467	202	30015
chrX	CHH	OT	2	102	181	25242	215	29899
chrX	CHH	OT	2	103	155	25101	186	29623
chrX	CHH	OT	2	104	148	24946	177	29526
chrX	CHH	OT	2	105	145	25165	167	29862
chrX	CHH	OT	2	106	165	25026	194	29526
chrX	CHH	OT	2	107	141	24920	167	29548
chrX	CHH	OT	2	108	168	24911	200	29539
chrX	CHH	OT	2	109	161	25102	199	29747
chrX	CHH	OT	2	11	212	25635	243	30158
chrX	CHH	OT	2	110	182	24891	221	29409
chrX	CHH	OT	2	111	155	24883	176	29527
chrX	CHH	OT	2	112	137	25022	159	29610
chrX	CHH	OT	2	113	159	24552	186	29041
chrX	CHH	OT	2	114	143	24630	164	29164
chrX	CHH	OT	2	115	167	24636	193	29177
chrX	CHH	OT	2	116	131	24671	152	29294
chrX	CHH	OT	2	117	143	24681	183	29290
chrX	CHH	OT	2	118	145	24495	165	28938
chrX	CHH	OT	2	119	151	24500	177	28763
chrX	CHH	OT	2	12	191	25868	236	30529
chrX	CHH	OT	2	120	135	24508	176	29215
chrX	CHH	OT	2	121	163	24472	191	28946
chrX	CHH	OT	2	122	164	24285	198	28747
chrX	CHH	OT	2	123	138	24364	159	28855
chrX	CHH	OT	2	124	153	24169	178	28718
chrX	CHH	OT	2	125	160	24015	180	28596
chrX	CHH	OT	2	126	154	24338	166	28966
chrX	CHH	OT	2	127	161	23892	183	28342
chrX	CHH	OT	2	128	171	23847	202	28384
chrX	CHH	OT	2	129	168	23697	199	28118
chrX	CHH	OT	2	13	210	25666	251	30281
chrX	CHH	OT	2	130	146	23668	165	28154
chrX	CHH	OT	2	131	141	23423	177	27762
chrX	CHH	OT	2	132	142	23278	162	27599
chrX	CHH	OT	2	133	171	23513	195	27969
chrX	CHH	OT	2	134	137	23146	158	27621
chrX	CHH	OT	2	135	147	23400	175	27830
chrX	CHH	OT	2	136	144	22633	162	26819
chrX	CHH	OT	2	137	154	22796	188	27061
chrX	CHH	OT	2	138	146	22859	183	27188
chrX	CHH	OT	2	139	125	22772	159	27039
chrX	CHH	OT	2	14	191	25479	229	30026
chrX	CHH	OT	2	140	137	22675	159	26934
chrX	CHH	OT	2	141	162	22532	192	26831
chrX	CHH	OT	2	142	134	22765	157	27075
chrX	CHH	OT	2	143	142	22731	166	27036
chrX	CHH	OT	2	144	181	22788	212	27209
chrX	CHH	OT	2	145	148	23616	180	28123
chrX	CHH	OT	2	146	140	23457	162	27914
chrX	CHH	OT	2	147	143	23997	173	28636
chrX	CHH	OT	2	148	174	24046	213	28771
chrX	CHH	OT	2	149	163	22290	200	26608
chrX	CHH	OT	2	15	195	25562	242	30278
chrX	CHH	OT	2	150	165	20400	209	24324
chrX	CHH	OT	2	151	183	19089	226	22825
chrX	CHH	OT	2	16	233	25743	272	30341
chrX	CHH	OT	2	17	212	25731	254	30367
chrX	CHH	OT	2	18	204	25419	244	30021
chrX	CHH	OT	2	19	204	25689	237	30233
chrX	CHH	OT	2	2	235	24743	276	29266
chrX	CHH	OT	2	20	172	25801	203	30424
chrX	CHH	OT	2	21	211	25324	246	29909
chrX	CHH	OT	2	22	213	25607	254	30316
chrX	CHH	OT	2	23	175	25532	209	29985
chrX	CHH	OT	2	24	176	25661	202	30224
chrX	CHH	OT	2	25	208	25715	249	30403
chrX	CHH	OT	2	26	188	25670	231	30267
chrX	CHH	OT	2	27	193	25662	224	30400
chrX	CHH	OT	2	28	170	25797	210	30502
chrX	CHH	OT	2	29	171	25845	200	30569
chrX	CHH	OT	2	3	233	25335	280	29989
chrX	CHH	OT	2	30	171	25487	197	30072
chrX	CHH	OT	2	31	144	25556	169	30172
chrX	CHH	OT	2	32	187	25738	234	30400
