loop_id	anchor_num	type_10kb	direction	n_motifs	type_motif_consensus	n_chip_bound	is_concordant
loop_2107	2	Active_Promoter	down_in_mutant	2	CTCF_Site	0	FALSE
loop_2112	2	Active_Enhancer	down_in_mutant	5	Active_Enhancer	3	TRUE
loop_2118	2	CTCF_Site	down_in_mutant	1	CTCF_Site	1	TRUE
loop_2171	2	CTCF_Site	down_in_mutant	1	CTCF_Site	1	TRUE
loop_2202	2	Active_Promoter	down_in_mutant	2	CTCF_Site	1	FALSE
loop_2211	2	Polycomb	down_in_mutant	0	NA	0	NA
loop_2226	2	CTCF_Site	down_in_mutant	1	CTCF_Site	1	TRUE
loop_2244	2	Active_Promoter	up_in_mutant	1	CTCF_Site	1	FALSE
loop_2292	2	Active_Promoter	down_in_mutant	2	Active_Enhancer	1	FALSE
loop_2322	2	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_2323	2	Polycomb	down_in_mutant	0	NA	0	NA
loop_2327	2	Active_Promoter	down_in_mutant	1	Active_Enhancer	1	FALSE
loop_2330	2	Active_Enhancer	down_in_mutant	2	Active_Enhancer	2	TRUE
loop_2331	2	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_2347	2	Repressed_Promoter	down_in_mutant	1	Polycomb	0	FALSE
loop_2350	2	Repressed_Promoter	down_in_mutant	4	Polycomb	1	FALSE
loop_2396	2	Active_Promoter	down_in_mutant	1	Active_Promoter	0	TRUE
loop_2407	2	CTCF_Site	up_in_mutant	2	CTCF_Site	1	TRUE
loop_2413	2	Active_Promoter	down_in_mutant	2	Active_Enhancer	0	FALSE
loop_2414	2	Active_Promoter	down_in_mutant	0	NA	0	NA
loop_2418	2	Active_Promoter	down_in_mutant	1	Active_Promoter	0	TRUE
loop_2424	2	Polycomb	down_in_mutant	10	CTCF_Site	4	FALSE
loop_2458	2	Poised_Enhancer	down_in_mutant	1	Poised_Enhancer	1	TRUE
loop_2465	2	Active_Enhancer	down_in_mutant	1	Active_Enhancer	0	TRUE
loop_2470	2	Poised_Enhancer	down_in_mutant	0	NA	0	NA
loop_2473	2	CTCF_Site	down_in_mutant	2	CTCF_Site	1	TRUE
loop_2474	2	Active_Enhancer	down_in_mutant	1	Active_Enhancer	1	TRUE
loop_2477	2	CTCF_Site	down_in_mutant	1	Polycomb	0	FALSE
loop_2496	2	Repressed_Promoter	down_in_mutant	1	Polycomb	1	FALSE
loop_2502	2	Polycomb	down_in_mutant	2	Polycomb	2	TRUE
loop_2506	2	Active_Promoter	up_in_mutant	0	NA	0	NA
loop_2507	2	Repressed_Promoter	down_in_mutant	0	NA	0	NA
loop_2508	2	Repressed_Promoter	down_in_mutant	3	Repressed_Promoter	0	TRUE
loop_2559	2	CTCF_Site	down_in_mutant	2	CTCF_Site	0	TRUE
loop_2592	2	Polycomb	down_in_mutant	1	CTCF_Site	0	FALSE
loop_2627	2	Poised_Enhancer	down_in_mutant	1	Poised_Enhancer	1	TRUE
loop_2636	2	Active_Promoter	down_in_mutant	3	Poised_Enhancer	2	FALSE
loop_2638	2	Other	down_in_mutant	0	NA	0	NA
loop_2646	2	Polycomb	down_in_mutant	0	NA	0	NA
loop_2701	2	Poised_Enhancer	down_in_mutant	3	Poised_Enhancer	2	TRUE
loop_2706	2	Active_Promoter	down_in_mutant	2	CTCF_Site	0	FALSE
loop_2781	2	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_2784	2	CTCF_Site	down_in_mutant	1	CTCF_Site	0	TRUE
loop_2806	2	Active_Enhancer	down_in_mutant	1	CTCF_Site	0	FALSE
loop_2811	2	Polycomb	up_in_mutant	4	Polycomb	2	TRUE
loop_2855	2	Polycomb	down_in_mutant	0	NA	0	NA
loop_2856	2	Repressed_Promoter	down_in_mutant	2	Polycomb	1	FALSE
loop_2895	2	CTCF_Site	down_in_mutant	5	CTCF_Site	1	TRUE
loop_2910	2	CTCF_Site	down_in_mutant	3	Poised_Enhancer	0	FALSE
loop_2911	2	Active_Promoter	down_in_mutant	1	CTCF_Site	1	FALSE
loop_2922	2	CTCF_Site	down_in_mutant	3	CTCF_Site	2	TRUE
loop_2942	2	Poised_Enhancer	up_in_mutant	4	CTCF_Site	2	FALSE
loop_3000	2	Poised_Enhancer	down_in_mutant	2	Poised_Enhancer	2	TRUE
loop_3005	2	Active_Promoter	down_in_mutant	0	NA	0	NA
loop_3006	2	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_3030	2	Polycomb	down_in_mutant	0	NA	0	NA
loop_3056	2	Active_Enhancer	down_in_mutant	2	Active_Enhancer	0	TRUE
loop_3071	2	CTCF_Site	down_in_mutant	1	CTCF_Site	1	TRUE
loop_3076	2	Active_Enhancer	up_in_mutant	1	CTCF_Site	0	FALSE
loop_3081	2	Poised_Enhancer	down_in_mutant	0	NA	0	NA
loop_3086	2	Active_Promoter	down_in_mutant	2	Poised_Enhancer	0	FALSE
loop_3107	2	Repressed_Promoter	up_in_mutant	2	Repressed_Promoter	1	TRUE
loop_3113	2	Active_Promoter	down_in_mutant	0	NA	0	NA
loop_3121	2	Active_Promoter	down_in_mutant	0	NA	0	NA
loop_3124	2	Poised_Enhancer	down_in_mutant	2	Poised_Enhancer	1	TRUE
loop_3133	2	Poised_Enhancer	down_in_mutant	1	CTCF_Site	1	FALSE
loop_3157	2	Active_Promoter	down_in_mutant	1	Active_Enhancer	0	FALSE
loop_3218	2	Poised_Enhancer	up_in_mutant	0	NA	0	NA
loop_3229	2	Poised_Enhancer	down_in_mutant	4	CTCF_Site	2	FALSE
loop_3240	2	Poised_Enhancer	down_in_mutant	1	Poised_Enhancer	0	TRUE
loop_3247	2	Repressed_Promoter	down_in_mutant	1	Polycomb	0	FALSE
loop_3250	2	Polycomb	up_in_mutant	0	NA	0	NA
loop_3305	2	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_3353	2	Active_Promoter	up_in_mutant	2	Active_Promoter	0	TRUE
loop_3361	2	Active_Enhancer	down_in_mutant	2	Poised_Enhancer	2	FALSE
loop_3364	2	Poised_Enhancer	down_in_mutant	2	Poised_Enhancer	1	TRUE
loop_3366	2	Polycomb	down_in_mutant	1	CTCF_Site	0	FALSE
loop_3369	2	Active_Promoter	down_in_mutant	0	NA	0	NA
loop_3377	2	Active_Promoter	up_in_mutant	0	NA	0	NA
loop_3392	2	Repressed_Promoter	down_in_mutant	0	NA	0	NA
loop_3394	2	Repressed_Promoter	down_in_mutant	1	Polycomb	1	FALSE
loop_3427	2	Active_Promoter	down_in_mutant	0	NA	0	NA
loop_3511	2	Poised_Enhancer	down_in_mutant	4	Poised_Enhancer	4	TRUE
loop_3559	2	Repressed_Promoter	down_in_mutant	1	Polycomb	0	FALSE
loop_3564	2	CTCF_Site	up_in_mutant	2	CTCF_Site	0	TRUE
loop_3565	2	Polycomb	up_in_mutant	5	CTCF_Site	2	FALSE
loop_3601	2	Active_Enhancer	down_in_mutant	5	Active_Enhancer	3	TRUE
loop_3658	2	Active_Promoter	down_in_mutant	0	NA	0	NA
loop_3659	2	Poised_Enhancer	down_in_mutant	1	Bivalent_Promoter	1	FALSE
loop_3661	2	Active_Promoter	down_in_mutant	0	NA	0	NA
loop_3704	2	Polycomb	up_in_mutant	1	Polycomb	1	TRUE
loop_3770	2	Repressed_Promoter	down_in_mutant	2	Polycomb	1	FALSE
loop_3773	2	Active_Promoter	up_in_mutant	0	NA	0	NA
loop_3778	2	Repressed_Promoter	down_in_mutant	1	Repressed_Promoter	1	TRUE
loop_3779	2	Repressed_Promoter	down_in_mutant	1	Poised_Enhancer	1	FALSE
loop_3788	2	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_3799	2	Active_Enhancer	down_in_mutant	3	Poised_Enhancer	0	FALSE
loop_3804	2	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_3817	2	Polycomb	down_in_mutant	0	NA	0	NA
loop_3825	2	Poised_Enhancer	up_in_mutant	1	CTCF_Site	0	FALSE
loop_3827	2	Active_Enhancer	down_in_mutant	2	Poised_Enhancer	0	FALSE
loop_3829	2	Polycomb	up_in_mutant	1	CTCF_Site	1	FALSE
loop_3834	2	Active_Promoter	down_in_mutant	0	NA	0	NA
loop_3840	2	CTCF_Site	down_in_mutant	5	Poised_Enhancer	1	FALSE
loop_3932	2	Other	up_in_mutant	0	NA	0	NA
loop_3949	2	CTCF_Site	down_in_mutant	1	CTCF_Site	1	TRUE
loop_3983	2	Repressed_Promoter	down_in_mutant	0	NA	0	NA
loop_3990	2	Other	down_in_mutant	0	NA	0	NA
loop_3999	2	Active_Promoter	down_in_mutant	2	CTCF_Site	2	FALSE
loop_4005	2	Poised_Enhancer	down_in_mutant	1	CTCF_Site	1	FALSE
loop_4007	2	CTCF_Site	down_in_mutant	2	CTCF_Site	1	TRUE
loop_4017	2	Poised_Enhancer	down_in_mutant	1	CTCF_Site	1	FALSE
loop_4036	2	Active_Enhancer	down_in_mutant	1	Poised_Enhancer	1	FALSE
loop_4048	2	Repressed_Promoter	down_in_mutant	3	Repressed_Promoter	0	TRUE
loop_4090	2	CTCF_Site	up_in_mutant	5	CTCF_Site	0	TRUE
loop_4116	2	CTCF_Site	down_in_mutant	2	CTCF_Site	2	TRUE
loop_4140	2	Polycomb	down_in_mutant	0	NA	0	NA
loop_4181	2	Poised_Enhancer	down_in_mutant	1	CTCF_Site	1	FALSE
loop_4185	2	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_4192	2	Repressed_Promoter	down_in_mutant	3	Polycomb	0	FALSE
loop_4198	2	CTCF_Site	down_in_mutant	1	CTCF_Site	1	TRUE
loop_4207	2	CTCF_Site	down_in_mutant	1	CTCF_Site	0	TRUE
loop_4209	2	Active_Promoter	down_in_mutant	0	NA	0	NA
loop_4211	2	Polycomb	down_in_mutant	1	CTCF_Site	0	FALSE
loop_4212	2	Repressed_Promoter	down_in_mutant	0	NA	0	NA
loop_4219	2	Repressed_Promoter	down_in_mutant	1	CTCF_Site	0	FALSE
loop_4257	2	Polycomb	up_in_mutant	2	CTCF_Site	0	FALSE
loop_4268	2	CTCF_Site	up_in_mutant	4	CTCF_Site	2	TRUE
loop_4270	2	Poised_Enhancer	down_in_mutant	0	NA	0	NA
loop_4312	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_4327	2	Repressed_Promoter	up_in_mutant	0	NA	0	NA
loop_4335	2	Poised_Enhancer	up_in_mutant	3	CTCF_Site	0	FALSE
loop_4337	2	Poised_Enhancer	up_in_mutant	3	CTCF_Site	0	FALSE
loop_4351	2	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_4354	2	Repressed_Promoter	up_in_mutant	1	CTCF_Site	0	FALSE
loop_4359	2	Polycomb	up_in_mutant	4	CTCF_Site	1	FALSE
loop_4373	2	Active_Promoter	up_in_mutant	2	CTCF_Site	0	FALSE
loop_4421	2	Other	down_in_mutant	0	NA	0	NA
loop_4541	2	Repressed_Promoter	up_in_mutant	2	Repressed_Promoter	1	TRUE
loop_4553	2	Polycomb	up_in_mutant	5	Polycomb	3	TRUE
loop_4569	2	Repressed_Promoter	up_in_mutant	1	CTCF_Site	0	FALSE
loop_4570	2	Polycomb	up_in_mutant	0	NA	0	NA
loop_4609	2	Poised_Enhancer	up_in_mutant	0	NA	0	NA
loop_4610	2	Poised_Enhancer	up_in_mutant	0	NA	0	NA
loop_4690	2	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_4718	2	Poised_Enhancer	up_in_mutant	2	CTCF_Site	1	FALSE
loop_4737	2	CTCF_Site	up_in_mutant	2	CTCF_Site	0	TRUE
loop_4824	2	Repressed_Promoter	up_in_mutant	2	CTCF_Site	0	FALSE
loop_4864	2	Repressed_Promoter	up_in_mutant	2	Repressed_Promoter	2	TRUE
loop_4872	2	Poised_Enhancer	down_in_mutant	1	Poised_Enhancer	1	TRUE
loop_4884	2	Other	up_in_mutant	0	NA	0	NA
loop_4891	2	Polycomb	up_in_mutant	1	Polycomb	1	TRUE
loop_4931	2	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_4935	2	Polycomb	up_in_mutant	7	CTCF_Site	0	FALSE
loop_4963	2	Active_Promoter	up_in_mutant	0	NA	0	NA
loop_4992	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_5033	2	Repressed_Promoter	up_in_mutant	0	NA	0	NA
loop_5048	2	Repressed_Promoter	up_in_mutant	1	CTCF_Site	0	FALSE
loop_5053	2	CTCF_Site	up_in_mutant	2	CTCF_Site	0	TRUE
loop_5062	2	Poised_Enhancer	up_in_mutant	3	CTCF_Site	0	FALSE
loop_5075	2	Repressed_Promoter	up_in_mutant	1	CTCF_Site	0	FALSE
loop_5085	2	Bivalent_Promoter	up_in_mutant	0	NA	0	NA
loop_5103	2	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_5133	2	Polycomb	up_in_mutant	3	Polycomb	0	TRUE
loop_5176	2	Poised_Enhancer	up_in_mutant	0	NA	0	NA
loop_5183	2	CTCF_Site	up_in_mutant	5	CTCF_Site	1	TRUE
loop_5188	2	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_5194	2	Poised_Enhancer	up_in_mutant	3	Poised_Enhancer	1	TRUE
loop_5205	2	Active_Promoter	down_in_mutant	0	NA	0	NA
loop_5236	2	Poised_Enhancer	up_in_mutant	2	CTCF_Site	0	FALSE
loop_5240	2	Polycomb	up_in_mutant	2	Polycomb	0	TRUE
loop_5242	2	CTCF_Site	up_in_mutant	7	CTCF_Site	3	TRUE
loop_5266	2	Repressed_Promoter	up_in_mutant	1	Repressed_Promoter	1	TRUE
loop_5270	2	Polycomb	up_in_mutant	6	Poised_Enhancer	3	FALSE
loop_5273	2	Repressed_Promoter	up_in_mutant	1	Polycomb	0	FALSE
loop_5275	2	Repressed_Promoter	up_in_mutant	1	Polycomb	0	FALSE
loop_5280	2	CTCF_Site	down_in_mutant	2	CTCF_Site	1	TRUE
loop_5293	2	Repressed_Promoter	up_in_mutant	3	Repressed_Promoter	1	TRUE
loop_5302	2	Active_Promoter	up_in_mutant	3	Active_Enhancer	3	FALSE
loop_5306	2	Active_Enhancer	up_in_mutant	0	NA	0	NA
loop_5362	2	Polycomb	up_in_mutant	3	Polycomb	0	TRUE
loop_5380	2	Bivalent_Promoter	up_in_mutant	1	Bivalent_Promoter	0	TRUE
loop_5382	2	CTCF_Site	down_in_mutant	5	CTCF_Site	2	TRUE
loop_5385	2	CTCF_Site	down_in_mutant	1	CTCF_Site	1	TRUE
loop_5408	2	Repressed_Promoter	up_in_mutant	2	Repressed_Promoter	1	TRUE
loop_5419	2	Other	up_in_mutant	3	CTCF_Site	1	FALSE
loop_5437	2	CTCF_Site	down_in_mutant	1	CTCF_Site	1	TRUE
loop_5459	2	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_5489	2	Poised_Enhancer	down_in_mutant	1	Poised_Enhancer	1	TRUE
loop_5500	2	CTCF_Site	down_in_mutant	3	CTCF_Site	0	TRUE
loop_5538	2	CTCF_Site	up_in_mutant	2	CTCF_Site	2	TRUE
loop_5540	2	Polycomb	up_in_mutant	1	Polycomb	0	TRUE
loop_5565	2	Polycomb	up_in_mutant	2	Polycomb	1	TRUE
loop_5578	2	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_5598	2	Active_Promoter	down_in_mutant	1	Poised_Enhancer	1	FALSE
loop_5621	2	Poised_Enhancer	down_in_mutant	0	NA	0	NA
loop_5664	2	Polycomb	up_in_mutant	0	NA	0	NA
loop_5677	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_5678	2	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_5690	2	Repressed_Promoter	up_in_mutant	3	Repressed_Promoter	0	TRUE
loop_5706	2	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_5770	2	CTCF_Site	down_in_mutant	2	CTCF_Site	0	TRUE
loop_5784	2	Poised_Enhancer	up_in_mutant	2	Poised_Enhancer	2	TRUE
loop_5795	2	Active_Promoter	down_in_mutant	1	CTCF_Site	0	FALSE
loop_5818	2	Polycomb	up_in_mutant	0	NA	0	NA
loop_5825	2	Active_Promoter	down_in_mutant	2	CTCF_Site	1	FALSE
loop_5827	2	CTCF_Site	up_in_mutant	3	CTCF_Site	0	TRUE
loop_5842	2	Active_Promoter	up_in_mutant	2	CTCF_Site	0	FALSE
loop_5883	2	Polycomb	up_in_mutant	4	Polycomb	2	TRUE
loop_5904	2	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_5909	2	Repressed_Promoter	up_in_mutant	2	Polycomb	0	FALSE
loop_5913	2	Polycomb	up_in_mutant	2	CTCF_Site	1	FALSE
loop_5916	2	Poised_Enhancer	up_in_mutant	3	CTCF_Site	0	FALSE
loop_5935	2	Active_Promoter	up_in_mutant	3	CTCF_Site	2	FALSE
loop_6010	2	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_6041	2	Repressed_Promoter	up_in_mutant	1	Repressed_Promoter	1	TRUE
loop_6049	2	Other	up_in_mutant	0	NA	0	NA
loop_6058	2	Active_Enhancer	up_in_mutant	1	Poised_Enhancer	1	FALSE
loop_6070	2	Repressed_Promoter	up_in_mutant	4	Repressed_Promoter	2	TRUE
loop_6094	2	Polycomb	down_in_mutant	2	Polycomb	0	TRUE
loop_6097	2	Polycomb	up_in_mutant	6	Polycomb	3	TRUE
loop_6107	2	Active_Promoter	down_in_mutant	3	Repressed_Promoter	1	FALSE
loop_6166	2	Polycomb	up_in_mutant	3	Polycomb	1	TRUE
loop_6190	2	CTCF_Site	up_in_mutant	3	CTCF_Site	1	TRUE
loop_6192	2	Polycomb	up_in_mutant	2	Polycomb	1	TRUE
loop_6193	2	Active_Enhancer	up_in_mutant	2	Active_Enhancer	1	TRUE
loop_6204	2	Polycomb	up_in_mutant	2	Polycomb	1	TRUE
loop_6209	2	Repressed_Promoter	up_in_mutant	1	CTCF_Site	0	FALSE
loop_6212	2	CTCF_Site	down_in_mutant	1	CTCF_Site	1	TRUE
loop_6262	2	Poised_Enhancer	down_in_mutant	0	NA	0	NA
loop_6282	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_6284	2	Poised_Enhancer	up_in_mutant	3	CTCF_Site	0	FALSE
loop_6305	2	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_6308	2	Active_Promoter	down_in_mutant	1	CTCF_Site	0	FALSE
loop_6375	2	Polycomb	up_in_mutant	0	NA	0	NA
loop_6385	2	Active_Promoter	up_in_mutant	2	CTCF_Site	0	FALSE
loop_6403	2	CTCF_Site	up_in_mutant	2	Polycomb	0	FALSE
loop_6420	2	Repressed_Promoter	up_in_mutant	0	NA	0	NA
loop_6423	2	CTCF_Site	down_in_mutant	2	CTCF_Site	1	TRUE
loop_6447	2	Poised_Enhancer	up_in_mutant	6	Poised_Enhancer	5	TRUE
loop_6453	2	Poised_Enhancer	up_in_mutant	6	Poised_Enhancer	5	TRUE
loop_6459	2	Repressed_Promoter	up_in_mutant	1	Repressed_Promoter	1	TRUE
loop_6463	2	CTCF_Site	up_in_mutant	3	CTCF_Site	2	TRUE
loop_6469	2	Polycomb	up_in_mutant	2	CTCF_Site	1	FALSE
loop_6470	2	Repressed_Promoter	up_in_mutant	1	Repressed_Promoter	1	TRUE
loop_6476	2	Polycomb	down_in_mutant	4	Polycomb	2	TRUE
loop_6492	2	Poised_Enhancer	up_in_mutant	2	CTCF_Site	0	FALSE
loop_6527	2	Poised_Enhancer	up_in_mutant	2	CTCF_Site	0	FALSE
loop_6535	2	Polycomb	up_in_mutant	2	Polycomb	2	TRUE
loop_6553	2	Poised_Enhancer	up_in_mutant	1	CTCF_Site	0	FALSE
loop_6564	2	Repressed_Promoter	up_in_mutant	4	CTCF_Site	1	FALSE
loop_6593	2	Poised_Enhancer	up_in_mutant	4	Poised_Enhancer	2	TRUE
loop_6607	2	Bivalent_Promoter	up_in_mutant	2	Repressed_Promoter	1	FALSE
loop_6610	2	Repressed_Promoter	up_in_mutant	1	CTCF_Site	1	FALSE
loop_6611	2	Polycomb	up_in_mutant	3	Polycomb	0	TRUE
loop_6623	2	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_6629	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_6639	2	Poised_Enhancer	up_in_mutant	3	CTCF_Site	2	FALSE
loop_6642	2	Polycomb	up_in_mutant	1	Polycomb	1	TRUE
loop_6659	2	Polycomb	up_in_mutant	0	NA	0	NA
loop_6677	2	Poised_Enhancer	up_in_mutant	3	CTCF_Site	1	FALSE
loop_6733	2	CTCF_Site	up_in_mutant	2	CTCF_Site	2	TRUE
loop_6773	2	CTCF_Site	up_in_mutant	6	CTCF_Site	2	TRUE
loop_6775	2	Repressed_Promoter	up_in_mutant	1	CTCF_Site	1	FALSE
loop_6825	2	Polycomb	up_in_mutant	2	Polycomb	1	TRUE
loop_6865	2	CTCF_Site	up_in_mutant	2	CTCF_Site	2	TRUE
loop_6870	2	CTCF_Site	up_in_mutant	7	CTCF_Site	3	TRUE
loop_6872	2	Polycomb	up_in_mutant	3	Polycomb	1	TRUE
loop_6920	2	Polycomb	up_in_mutant	3	Polycomb	2	TRUE
loop_6942	2	Poised_Enhancer	down_in_mutant	1	CTCF_Site	0	FALSE
loop_6980	2	Poised_Enhancer	up_in_mutant	3	CTCF_Site	0	FALSE
loop_6993	2	Active_Promoter	up_in_mutant	1	Active_Enhancer	1	FALSE
loop_7004	2	Active_Enhancer	down_in_mutant	3	Active_Enhancer	2	TRUE
loop_7058	2	Poised_Enhancer	up_in_mutant	0	NA	0	NA
loop_7072	2	Other	up_in_mutant	0	NA	0	NA
loop_7100	2	Poised_Enhancer	down_in_mutant	0	NA	0	NA
loop_7110	2	CTCF_Site	down_in_mutant	2	CTCF_Site	0	TRUE
loop_7114	2	CTCF_Site	up_in_mutant	5	CTCF_Site	4	TRUE
loop_7136	2	Polycomb	up_in_mutant	3	Polycomb	1	TRUE
loop_7143	2	Polycomb	up_in_mutant	3	Polycomb	3	TRUE
loop_7175	2	Repressed_Promoter	up_in_mutant	4	Polycomb	1	FALSE
loop_7186	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_7196	2	Repressed_Promoter	up_in_mutant	2	Polycomb	0	FALSE
loop_7209	2	Repressed_Promoter	up_in_mutant	2	Repressed_Promoter	1	TRUE
loop_7217	2	Polycomb	up_in_mutant	0	NA	0	NA
loop_7233	2	CTCF_Site	down_in_mutant	2	CTCF_Site	1	TRUE
loop_7238	2	Active_Promoter	up_in_mutant	0	NA	0	NA
loop_7272	2	Poised_Enhancer	up_in_mutant	2	Poised_Enhancer	1	TRUE
loop_7276	2	Other	up_in_mutant	0	NA	0	NA
loop_7343	2	Repressed_Promoter	up_in_mutant	1	Repressed_Promoter	1	TRUE
loop_7351	2	Polycomb	up_in_mutant	1	Polycomb	1	TRUE
loop_7362	2	Repressed_Promoter	up_in_mutant	3	Polycomb	2	FALSE
loop_7373	2	Active_Enhancer	up_in_mutant	1	CTCF_Site	0	FALSE
loop_7386	2	Repressed_Promoter	up_in_mutant	2	Repressed_Promoter	1	TRUE
loop_7389	2	CTCF_Site	up_in_mutant	2	CTCF_Site	2	TRUE
loop_7391	2	Repressed_Promoter	up_in_mutant	6	Poised_Enhancer	2	FALSE
loop_7404	2	Active_Enhancer	up_in_mutant	3	CTCF_Site	2	FALSE
loop_7408	2	Polycomb	up_in_mutant	5	Polycomb	1	TRUE
loop_7414	2	CTCF_Site	up_in_mutant	3	CTCF_Site	1	TRUE
loop_7423	2	Poised_Enhancer	up_in_mutant	1	CTCF_Site	1	FALSE
loop_7427	2	Polycomb	up_in_mutant	0	NA	0	NA
loop_7434	2	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_7505	2	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_7545	2	CTCF_Site	up_in_mutant	3	CTCF_Site	1	TRUE
loop_7567	2	Repressed_Promoter	up_in_mutant	0	NA	0	NA
loop_7592	2	Poised_Enhancer	up_in_mutant	2	CTCF_Site	1	FALSE
loop_7642	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_7655	2	Repressed_Promoter	up_in_mutant	1	CTCF_Site	0	FALSE
loop_7663	2	Poised_Enhancer	up_in_mutant	1	CTCF_Site	0	FALSE
loop_7678	2	Bivalent_Promoter	up_in_mutant	0	NA	0	NA
loop_7695	2	Active_Enhancer	down_in_mutant	2	Poised_Enhancer	0	FALSE
loop_7698	2	Other	up_in_mutant	0	NA	0	NA
loop_7770	2	Bivalent_Promoter	up_in_mutant	0	NA	0	NA
loop_7797	2	Poised_Enhancer	up_in_mutant	0	NA	0	NA
loop_7798	2	Poised_Enhancer	up_in_mutant	4	CTCF_Site	1	FALSE
loop_7805	2	Repressed_Promoter	up_in_mutant	1	Repressed_Promoter	1	TRUE
loop_7809	2	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_7813	2	Poised_Enhancer	up_in_mutant	2	CTCF_Site	0	FALSE
loop_7825	2	Repressed_Promoter	down_in_mutant	1	Polycomb	1	FALSE
loop_7829	2	Poised_Enhancer	up_in_mutant	2	CTCF_Site	0	FALSE
loop_7835	2	Poised_Enhancer	up_in_mutant	1	CTCF_Site	0	FALSE
loop_7839	2	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_7859	2	Polycomb	up_in_mutant	1	CTCF_Site	0	FALSE
loop_7861	2	Polycomb	up_in_mutant	2	Polycomb	0	TRUE
loop_7864	2	Polycomb	up_in_mutant	1	Polycomb	0	TRUE
loop_7872	2	Polycomb	up_in_mutant	1	Active_Enhancer	1	FALSE
loop_7877	2	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_7909	2	Repressed_Promoter	up_in_mutant	1	Polycomb	0	FALSE
loop_7915	2	CTCF_Site	down_in_mutant	2	CTCF_Site	2	TRUE
loop_7942	2	Poised_Enhancer	up_in_mutant	0	NA	0	NA
loop_7947	2	Active_Promoter	up_in_mutant	2	Active_Promoter	0	TRUE
loop_7956	2	CTCF_Site	up_in_mutant	6	CTCF_Site	2	TRUE
loop_7969	2	Poised_Enhancer	up_in_mutant	1	CTCF_Site	1	FALSE
loop_7975	2	Polycomb	up_in_mutant	2	Polycomb	2	TRUE
loop_7977	2	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	0	TRUE
loop_7980	2	Other	down_in_mutant	0	NA	0	NA
loop_7987	2	Other	down_in_mutant	2	Poised_Enhancer	1	FALSE
loop_8250	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_8256	2	Active_Enhancer	down_in_mutant	1	CTCF_Site	1	FALSE
loop_8265	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_8277	2	Repressed_Promoter	up_in_mutant	2	Polycomb	1	FALSE
loop_8309	2	CTCF_Site	up_in_mutant	3	CTCF_Site	2	TRUE
loop_8340	2	Poised_Enhancer	down_in_mutant	1	CTCF_Site	1	FALSE
loop_8361	2	Polycomb	up_in_mutant	2	CTCF_Site	0	FALSE
loop_8379	2	Polycomb	down_in_mutant	1	Polycomb	1	TRUE
loop_8380	2	Polycomb	down_in_mutant	2	Polycomb	2	TRUE
loop_8383	2	Active_Promoter	down_in_mutant	0	NA	0	NA
loop_8482	2	Active_Promoter	down_in_mutant	1	CTCF_Site	0	FALSE
loop_8524	2	Polycomb	up_in_mutant	2	CTCF_Site	2	FALSE
loop_8551	2	Polycomb	up_in_mutant	3	CTCF_Site	2	FALSE
