loop_id	anchor_num	direction	motif_start	motif_end	window_chr	window_start	window_end	H3K27ac_overlap	H3K27me3_overlap	H3K4me1_overlap	H3K4me3_overlap	Bivalent_overlap	CTCF_chip_overlap	distance_to_tss	type_motif_window
loop_21588	2	up_in_mutant	76354710	76354729	chr7	76354219	76355219	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	124331	CTCF_Site
loop_21589	2	up_in_mutant	70330749	70330768	chr7	70330258	70331258	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	6593	Polycomb
loop_21633	2	up_in_mutant	52071037	52071056	chr10	52070546	52071546	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	48043	CTCF_Site
loop_21633	2	up_in_mutant	52072354	52072373	chr10	52071863	52072863	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	49360	CTCF_Site
loop_21633	2	up_in_mutant	52072685	52072704	chr10	52072194	52073194	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	49691	CTCF_Site
loop_21646	2	up_in_mutant	105575473	105575492	chr10	105574982	105575982	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	530	Active_Promoter
loop_21647	2	up_in_mutant	76202174	76202193	chr10	76201683	76202683	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	4725	CTCF_Site
loop_21647	2	up_in_mutant	76202437	76202456	chr10	76201946	76202946	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	4462	CTCF_Site
loop_21647	2	up_in_mutant	76202880	76202899	chr10	76202389	76203389	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4019	CTCF_Site
loop_21647	2	up_in_mutant	76204162	76204181	chr10	76203671	76204671	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2737	CTCF_Site
loop_21647	2	up_in_mutant	76209919	76209938	chr10	76209428	76210428	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2018	CTCF_Site
loop_21670	2	up_in_mutant	14281099	14281118	chr8	14280608	14281608	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	184742	Polycomb
loop_21670	2	up_in_mutant	14289710	14289729	chr8	14289219	14290219	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	193353	CTCF_Site
loop_21678	2	up_in_mutant	74930936	74930955	chr8	74930445	74931445	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	57271	CTCF_Site
loop_21678	2	up_in_mutant	74935508	74935527	chr8	74935017	74936017	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	57338	CTCF_Site
loop_21679	2	up_in_mutant	105218080	105218099	chr8	105217589	105218589	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	6555	CTCF_Site
loop_21684	2	up_in_mutant	74930936	74930955	chr8	74930445	74931445	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	57271	CTCF_Site
loop_21684	2	up_in_mutant	74935508	74935527	chr8	74935017	74936017	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	57338	CTCF_Site
loop_21688	2	up_in_mutant	17537734	17537753	chr8	17537243	17538243	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	1656	Repressed_Promoter
loop_21705	2	up_in_mutant	62042504	62042523	chr14	62042013	62043013	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	249575	CTCF_Site
loop_21708	2	up_in_mutant	104814168	104814187	chr14	104813677	104814677	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	200885	Polycomb
loop_21738	2	up_in_mutant	85328565	85328584	chr9	85328074	85329074	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	725	Repressed_Promoter
loop_21743	2	up_in_mutant	33095856	33095875	chr9	33095365	33096365	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	166398	CTCF_Site
loop_21745	2	up_in_mutant	8676822	8676841	chr9	8676331	8677331	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	63656	CTCF_Site
loop_21785	2	up_in_mutant	57467954	57467973	chr11	57467463	57468463	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	50153	Polycomb
loop_21785	2	up_in_mutant	57469594	57469613	chr11	57469103	57470103	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	48513	CTCF_Site
loop_21787	2	up_in_mutant	12543230	12543249	chr11	12542739	12543739	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	77778	CTCF_Site
loop_21790	2	up_in_mutant	44211935	44211954	chr11	44211444	44212444	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	187618	CTCF_Site
loop_21799	2	down_in_mutant	43348790	43348809	chr11	43348299	43349299	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	25161	Poised_Enhancer
loop_21831	2	up_in_mutant	73033249	73033268	chr13	73032758	73033758	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	215994	Polycomb
loop_21831	2	up_in_mutant	73034333	73034352	chr13	73033842	73034842	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	217078	Polycomb
loop_21833	2	up_in_mutant	53764596	53764615	chr13	53764105	53765105	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	115519	CTCF_Site
loop_21833	2	up_in_mutant	53765067	53765086	chr13	53764576	53765576	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	115990	CTCF_Site
loop_21838	2	up_in_mutant	109210592	109210611	chr13	109210101	109211101	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	113642	Active_Enhancer
loop_21838	2	up_in_mutant	109213169	109213188	chr13	109212678	109213678	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	111065	Active_Enhancer
loop_21865	2	up_in_mutant	109394005	109394024	chr12	109393514	109394514	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	58308	Polycomb
loop_21872	2	up_in_mutant	52001767	52001786	chr12	52001276	52002276	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	4224	Poised_Enhancer
loop_21878	2	up_in_mutant	28432641	28432660	chr12	28432150	28433150	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	119248	Poised_Enhancer
loop_21888	2	up_in_mutant	73955541	73955560	chr15	73955050	73956050	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	115350	Polycomb
loop_4554	2	up_in_mutant	64627535	64627554	chr15	64627044	64628044	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	244124	Polycomb
loop_4554	2	up_in_mutant	64633168	64633187	chr15	64632677	64633677	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	249757	CTCF_Site
loop_11051	2	up_in_mutant	86302674	86302693	chr16	86302183	86303183	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	400354	CTCF_Site
loop_22008	2	up_in_mutant	21967335	21967354	chr1	21966844	21967844	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4901	CTCF_Site
loop_22012	2	up_in_mutant	104944932	104944951	chr1	104944441	104945441	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	175911	CTCF_Site
loop_17430	2	up_in_mutant	126929868	126929887	chr1	126929377	126930377	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	98577	Polycomb
loop_17430	2	up_in_mutant	126939196	126939215	chr1	126938705	126939705	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	107905	CTCF_Site
loop_17430	2	up_in_mutant	126944053	126944072	chr1	126943562	126944562	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	112762	CTCF_Site
loop_17430	2	up_in_mutant	126948056	126948075	chr1	126947565	126948565	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	116765	CTCF_Site
loop_22015	2	up_in_mutant	84697443	84697462	chr1	84696952	84697952	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	730	CTCF_Site
loop_22018	2	up_in_mutant	62701200	62701219	chr1	62700709	62701709	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	1575	Repressed_Promoter
loop_22019	2	up_in_mutant	125370973	125370992	chr1	125370482	125371482	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	64244	CTCF_Site
loop_22019	2	up_in_mutant	125373052	125373071	chr1	125372561	125373561	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	62165	CTCF_Site
loop_22020	2	up_in_mutant	13134468	13134487	chr1	13133977	13134977	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	6813	CTCF_Site
loop_22020	2	up_in_mutant	13138442	13138461	chr1	13137951	13138951	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	10787	CTCF_Site
loop_22041	2	up_in_mutant	9214139	9214158	chr18	9213648	9214648	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	1484	Repressed_Promoter
loop_22041	2	up_in_mutant	9218480	9218499	chr18	9217989	9218989	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	5825	CTCF_Site
loop_22095	2	up_in_mutant	148048641	148048660	chr2	148048150	148049150	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	1180	Repressed_Promoter
loop_22107	2	up_in_mutant	126520533	126520552	chr2	126520042	126521042	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	19367	CTCF_Site
loop_22107	2	up_in_mutant	126521043	126521062	chr2	126520552	126521552	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	19877	CTCF_Site
loop_19904	2	up_in_mutant	75138086	75138105	chr2	75137595	75138595	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	311791	Polycomb
loop_17642	2	down_in_mutant	57919563	57919582	chr2	57919072	57920072	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	77811	Poised_Enhancer
loop_22122	2	up_in_mutant	38437084	38437103	chrX	38436593	38437593	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	18860	CTCF_Site
loop_22122	2	up_in_mutant	38438619	38438638	chrX	38438128	38439128	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	17325	Poised_Enhancer
loop_22124	2	up_in_mutant	103183738	103183757	chrX	103183247	103184247	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	2392	Poised_Enhancer
loop_22128	2	up_in_mutant	107436081	107436100	chrX	107435590	107436590	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	32213	CTCF_Site
loop_22147	2	up_in_mutant	82985809	82985828	chr3	82985318	82986318	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	21405	CTCF_Site
loop_22147	2	up_in_mutant	82989026	82989045	chr3	82988535	82989535	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	18188	CTCF_Site
loop_22157	2	up_in_mutant	73046465	73046484	chr3	73045974	73046974	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	10828	CTCF_Site
loop_22159	2	up_in_mutant	102692009	102692028	chr3	102691518	102692518	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	42010	Polycomb
loop_22160	2	up_in_mutant	53735346	53735365	chr3	53734855	53735855	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	77499	CTCF_Site
loop_22162	2	up_in_mutant	51122179	51122198	chr3	51121688	51122688	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	101758	Poised_Enhancer
loop_22165	2	up_in_mutant	130573433	130573452	chr3	130572942	130573942	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	43505	CTCF_Site
loop_22165	2	up_in_mutant	130576883	130576902	chr3	130576392	130577392	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	40055	CTCF_Site
loop_22184	2	up_in_mutant	47235021	47235040	chr4	47234530	47235530	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	26368	Polycomb
loop_22191	2	up_in_mutant	56681721	56681740	chr4	56681230	56682230	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	59212	CTCF_Site
loop_22191	2	up_in_mutant	56682876	56682895	chr4	56682385	56683385	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	58057	CTCF_Site
loop_14606	2	up_in_mutant	14435716	14435735	chr4	14435225	14436225	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	185579	CTCF_Site
loop_22195	2	up_in_mutant	111626609	111626628	chr4	111626118	111627118	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	92865	Polycomb
loop_22195	2	up_in_mutant	111627754	111627773	chr4	111627263	111628263	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	91720	Polycomb
loop_22197	2	up_in_mutant	20894066	20894085	chr4	20893575	20894575	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	114708	CTCF_Site
loop_22235	2	up_in_mutant	37109683	37109702	chr5	37109192	37110192	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	23821	CTCF_Site
loop_22246	2	up_in_mutant	3514945	3514964	chr5	3514454	3515454	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	28378	CTCF_Site
loop_22251	2	up_in_mutant	77802391	77802410	chr5	77801900	77802900	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	336411	Polycomb
loop_22251	2	up_in_mutant	77803730	77803749	chr5	77803239	77804239	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	337750	Polycomb
loop_22251	2	up_in_mutant	77807924	77807943	chr5	77807433	77808433	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	341944	CTCF_Site
loop_18249	2	up_in_mutant	74016813	74016832	chr7	74016322	74017322	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2631	CTCF_Site
loop_22332	2	up_in_mutant	72359257	72359276	chr7	72358766	72359766	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	52157	CTCF_Site
loop_22360	2	up_in_mutant	71218423	71218442	chr10	71217932	71218932	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	19347	Poised_Enhancer
loop_22360	2	up_in_mutant	71218433	71218452	chr10	71217942	71218942	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	19337	Poised_Enhancer
loop_22365	2	up_in_mutant	9071831	9071850	chr10	9071340	9072340	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	185269	CTCF_Site
loop_22365	2	up_in_mutant	9073465	9073484	chr10	9072974	9073974	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	186903	CTCF_Site
loop_22365	2	up_in_mutant	9074577	9074596	chr10	9074086	9075086	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	188015	CTCF_Site
loop_22365	2	up_in_mutant	9078776	9078795	chr10	9078285	9079285	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	192214	CTCF_Site
loop_22367	2	up_in_mutant	92652585	92652604	chr10	92652094	92653094	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	69325	Polycomb
loop_8601	2	up_in_mutant	32960685	32960704	chr14	32960194	32961194	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	30187	Polycomb
loop_16739	2	up_in_mutant	72983691	72983710	chr14	72983200	72984200	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	64913	Poised_Enhancer
loop_22406	2	up_in_mutant	42944917	42944936	chr9	42944426	42945426	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	0	Repressed_Promoter
loop_22406	2	up_in_mutant	42949518	42949537	chr9	42949027	42950027	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4533	CTCF_Site
loop_22425	2	up_in_mutant	44211935	44211954	chr11	44211444	44212444	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	187618	CTCF_Site
loop_22446	2	up_in_mutant	92337966	92337985	chr13	92337475	92338475	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	16250	CTCF_Site
loop_18866	2	up_in_mutant	126401766	126401785	chr1	126401275	126402275	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	428523	CTCF_Site
loop_18866	2	up_in_mutant	126408076	126408095	chr1	126407585	126408585	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	422213	CTCF_Site
loop_18866	2	up_in_mutant	126414821	126414840	chr1	126414330	126415330	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	415468	CTCF_Site
loop_12056	2	up_in_mutant	13533424	13533443	chr1	13532933	13533933	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	55976	CTCF_Site
loop_22514	2	up_in_mutant	63299376	63299395	chr18	63298885	63299885	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	87297	CTCF_Site
loop_22541	2	up_in_mutant	28420093	28420112	chr2	28419602	28420602	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	26197	CTCF_Site
loop_22541	2	up_in_mutant	28423348	28423367	chr2	28422857	28423857	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	22942	CTCF_Site
loop_19139	2	up_in_mutant	83762562	83762581	chr3	83762071	83763071	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	3249	Polycomb
loop_19139	2	up_in_mutant	83764431	83764450	chr3	83763940	83764940	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	1380	Repressed_Promoter
loop_22580	2	up_in_mutant	125703539	125703558	chr4	125703048	125704048	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	212347	Polycomb
loop_22593	2	up_in_mutant	3543763	3543782	chr5	3543272	3544272	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	0	Active_Promoter
loop_22597	2	up_in_mutant	36223985	36224004	chr5	36223494	36224494	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	19472	CTCF_Site
loop_22597	2	up_in_mutant	36224576	36224595	chr5	36224085	36225085	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	20063	CTCF_Site
loop_22614	2	up_in_mutant	144416641	144416660	chr7	144416150	144417150	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	53858	Poised_Enhancer
loop_22623	2	up_in_mutant	101621120	101621139	chr7	101620629	101621629	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	35028	CTCF_Site
loop_22625	2	up_in_mutant	116033098	116033117	chr7	116032607	116033607	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	627	Repressed_Promoter
loop_47	2	down_in_mutant	100772904	100772923	chr8	100772413	100773413	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	1355770	CTCF_Site
loop_57	2	down_in_mutant	60643139	60643158	chr8	60642648	60643648	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	9820	Poised_Enhancer
loop_61	2	down_in_mutant	50286607	50286626	chr8	50286116	50287116	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	80995	CTCF_Site
loop_61	2	down_in_mutant	50292330	50292349	chr8	50291839	50292839	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	75272	Poised_Enhancer
loop_61	2	down_in_mutant	50293731	50293750	chr8	50293240	50294240	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	73871	Poised_Enhancer
loop_72	2	down_in_mutant	105880295	105880314	chr14	105879804	105880804	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	16014	CTCF_Site
loop_98	2	up_in_mutant	33205785	33205804	chr14	33205294	33206294	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	7731	CTCF_Site
loop_98	2	up_in_mutant	33206798	33206817	chr14	33206307	33207307	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	6718	CTCF_Site
loop_98	2	up_in_mutant	33207196	33207215	chr14	33206705	33207705	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	6320	CTCF_Site
loop_98	2	up_in_mutant	33213912	33213931	chr14	33213421	33214421	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	0	Repressed_Promoter
loop_98	2	up_in_mutant	33213966	33213985	chr14	33213475	33214475	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	0	Repressed_Promoter
loop_175	2	down_in_mutant	92207496	92207515	chr9	92207005	92208005	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	14068	Poised_Enhancer
loop_198	2	down_in_mutant	18277687	18277706	chr9	18277196	18278196	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	13928	CTCF_Site
loop_198	2	down_in_mutant	18288506	18288525	chr9	18288015	18289015	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3109	CTCF_Site
loop_198	2	down_in_mutant	18298043	18298062	chr9	18297552	18298552	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	5426	CTCF_Site
loop_237	2	up_in_mutant	86181989	86182008	chr11	86181498	86182498	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	18694	CTCF_Site
loop_237	2	up_in_mutant	86185837	86185856	chr11	86185346	86186346	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	14846	CTCF_Site
loop_245	2	down_in_mutant	106326010	106326029	chr11	106325519	106326519	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	10756	CTCF_Site
loop_245	2	down_in_mutant	106329910	106329929	chr11	106329419	106330419	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	14656	CTCF_Site
loop_245	2	down_in_mutant	106339647	106339666	chr11	106339156	106340156	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	9232	CTCF_Site
loop_312	2	up_in_mutant	97146034	97146053	chr13	97145543	97146543	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	7605	CTCF_Site
loop_315	2	up_in_mutant	21947935	21947954	chr13	21947444	21948444	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2349	CTCF_Site
loop_359	2	down_in_mutant	39025467	39025486	chr12	39024976	39025976	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	245595	CTCF_Site
loop_359	2	down_in_mutant	39049154	39049173	chr12	39048663	39049663	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	269282	Active_Enhancer
loop_369	2	down_in_mutant	10537276	10537295	chr12	10536785	10537785	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	90396	CTCF_Site
loop_384	2	up_in_mutant	78095535	78095554	chr12	78095044	78096044	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	130334	CTCF_Site
loop_384	2	up_in_mutant	78097861	78097880	chr12	78097370	78098370	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	128008	Poised_Enhancer
loop_385	2	down_in_mutant	98150852	98150871	chr12	98150361	98151361	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	108097	CTCF_Site
loop_387	2	down_in_mutant	102756514	102756533	chr12	102756023	102757023	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	779	Active_Promoter
loop_387	2	down_in_mutant	102769182	102769201	chr12	102768691	102769691	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	10018	CTCF_Site
loop_387	2	down_in_mutant	102770136	102770155	chr12	102769645	102770645	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	10972	CTCF_Site
loop_393	2	down_in_mutant	40200154	40200173	chr12	40199663	40200663	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	172	CTCF_Site
loop_393	2	down_in_mutant	40201148	40201167	chr12	40200657	40201657	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1166	CTCF_Site
loop_444	2	up_in_mutant	27189887	27189906	chr15	27189396	27190396	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	276280	CTCF_Site
loop_457	2	down_in_mutant	30740897	30740916	chr15	30740406	30741406	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	297721	Poised_Enhancer
loop_457	2	down_in_mutant	30742912	30742931	chr15	30742421	30743421	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	295706	CTCF_Site
loop_505	2	down_in_mutant	37010546	37010565	chr16	37010055	37011055	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	730	CTCF_Site
loop_543	2	down_in_mutant	14206289	14206308	chr17	14205798	14206798	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	1493	CTCF_Site
loop_543	2	down_in_mutant	14215137	14215156	chr17	14214646	14215646	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	10341	Polycomb
loop_543	2	down_in_mutant	14221012	14221031	chr17	14220521	14221521	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	16216	CTCF_Site
loop_543	2	down_in_mutant	14222421	14222440	chr17	14221930	14222930	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	17625	CTCF_Site
loop_546	2	up_in_mutant	78788470	78788489	chr17	78787979	78788979	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	46384	CTCF_Site
loop_601	2	up_in_mutant	60860824	60860843	chr1	60860333	60861333	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	25666	Poised_Enhancer
loop_601	2	up_in_mutant	60867190	60867209	chr1	60866699	60867699	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	19300	CTCF_Site
loop_601	2	up_in_mutant	60868607	60868626	chr1	60868116	60869116	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	17883	CTCF_Site
loop_611	2	up_in_mutant	120527409	120527428	chr1	120526918	120527918	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	21893	CTCF_Site
loop_611	2	up_in_mutant	120538726	120538745	chr1	120538235	120539235	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	33210	CTCF_Site
loop_611	2	up_in_mutant	120549484	120549503	chr1	120548993	120549993	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	43968	CTCF_Site
loop_634	2	up_in_mutant	126401766	126401785	chr1	126401275	126402275	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	428523	CTCF_Site
loop_634	2	up_in_mutant	126408076	126408095	chr1	126407585	126408585	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	422213	CTCF_Site
loop_634	2	up_in_mutant	126414821	126414840	chr1	126414330	126415330	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	415468	CTCF_Site
loop_646	2	down_in_mutant	111231185	111231204	chr1	111230694	111231694	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	253109	CTCF_Site
loop_646	2	down_in_mutant	111242551	111242570	chr1	111242060	111243060	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	264475	CTCF_Site
loop_687	2	up_in_mutant	39876026	39876045	chr18	39875535	39876535	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	102037	CTCF_Site
loop_687	2	up_in_mutant	39885520	39885539	chr18	39885029	39886029	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	111531	CTCF_Site
loop_687	2	up_in_mutant	39885530	39885549	chr18	39885039	39886039	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	111541	CTCF_Site
loop_687	2	up_in_mutant	39885924	39885943	chr18	39885433	39886433	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	111935	CTCF_Site
loop_687	2	up_in_mutant	39895555	39895574	chr18	39895064	39896064	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	121566	CTCF_Site
loop_697	2	down_in_mutant	75725333	75725352	chr18	75724842	75725842	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	27287	CTCF_Site
loop_697	2	down_in_mutant	75740748	75740767	chr18	75740257	75741257	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	42702	CTCF_Site
loop_736	2	down_in_mutant	46721921	46721940	chr19	46721430	46722430	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	13971	CTCF_Site
loop_736	2	down_in_mutant	46723537	46723556	chr19	46723046	46724046	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	15587	CTCF_Site
loop_743	2	down_in_mutant	43624099	43624118	chr19	43623608	43624608	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	11282	Polycomb
loop_743	2	down_in_mutant	43624161	43624180	chr19	43623670	43624670	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	11344	Polycomb
loop_826	2	down_in_mutant	58457659	58457678	chr2	58457168	58458168	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	99272	CTCF_Site
