enh_key	chr	start	end	delta_activity	activity_base_WT	activity_base_KO	mean_delta_abc	mean_delta_unnorm	max_abs_delta_unnorm	n_genes	has_H3K27ac	Fold	FDR	Conc	Conc_mut	Conc_ctrl	p.value	median_distance
chr5:122566560-122567060	chr5	122566560	122567060	-2.229222	7.941406	5.712184	-0.00774066666666667	-0.0801203333333333	0.120173	3	FALSE	-0.109846268696231	0.756583247443203	5.33090469459923	5.21591842981133	5.43739894895707	0.528893107790987	64585
chr5:122614134-122614768	chr5	122614134	122614768	-0.702173	10.282224	9.580051	-0.00686	-0.0694625	0.16551	4	TRUE	-0.0861885750639323	0.807458972058426	5.01289152141867	4.92990562152647	5.09136248151481	0.609771502304967	102659
chr5:122627114-122627614	chr5	122627114	122627614	-0.615945	4.301859	3.685914	-0.00393466666666667	-0.036283	0.059987	3	FALSE	-0.213957545201152	0.478256157351366	4.61859116943007	4.42746698787371	4.78733214198496	0.217806456770208	16546
chr5:122653398-122653898	chr5	122653398	122653898	-3.402659	13.716664	10.314005	-0.023159	-0.19392975	0.476255	4	TRUE	0.256912958384679	0.332888906767065	5.8376184978527	6.00780051980318	5.64464289767518	0.115395187481497	46512.5
chr5:122679867-122680367	chr5	122679867	122680367	0.0995989999999995	7.437609	7.537208	-0.000879	-0.000771500000000001	0.056944	2	FALSE	-0.0632909404299299	0.864989967167317	5.01043733118894	4.92979301086253	5.08681141105131	0.707895882757722	31816.5
chr5:122707293-122707964	chr5	122707293	122707964	1.445401	13.578877	15.024278	0.0080675	0.057963	0.122299	4	TRUE	-0.312461527071025	0.262478141228747	5.10169980334217	4.81550562756802	5.3404102107909	0.0771640190996559	189523.5
chr5:122726004-122726989	chr5	122726004	122726989	2.509883	5.173005	7.682888	0.00856525	0.072975	0.121226	4	FALSE	-0.0746956660397261	0.816764480459405	6.27001456126111	6.20983986420363	6.32777954984021	0.624919850560832	97282.5
chr5:122727018-122727518	chr5	122727018	122727518	3.47229	3.556505	7.028795	0.01220375	0.1030945	0.161159	4	FALSE	-0.0746956660397261	0.816764480459405	6.27001456126111	6.20983986420363	6.32777954984021	0.624919850560832	98054
chr5:122763744-122764244	chr5	122763744	122764244	1.63227	4.504152	6.136422	0.009114	0.151234	0.151234	1	FALSE	-0.232630908664021	0.437045003673712	5.37201481527899	5.14503948499191	5.56808754633009	0.184454999759613	15415
chr5:122770662-122771162	chr5	122770662	122771162	-1.505014	19.73436	18.229346	-0.00428555555555556	-0.0254571111111111	0.141233	9	TRUE	-0.00680873583012818	0.987040609058895	6.25121961977938	6.2412584551337	6.26111247838711	0.966876079888129	127002
chr5:122774995-122775495	chr5	122774995	122775495	-0.132691	3.998293	3.865602	-0.001542	0.02369	0.02369	1	FALSE	-0.132589622386276	0.704818134964212	3.469516570382	3.27924744488838	3.63759089977921	0.457483836004138	4164
chr5:122778472-122778972	chr5	122778472	122778972	1.070592	5.543285	6.613877	-0.000494	0.000657	0.000657	1	TRUE	-0.333445266583685	0.23363127618405	5.55073321444763	5.24417358747498	5.80343026238758	0.0638579344471648	42617
chr5:122821014-122821589	chr5	122821014	122821589	1.132178	13.936576	15.068754	0.00144725	0.013891	0.091893	4	FALSE	-0.128858528508501	0.697853720112288	5.77305568715599	5.64434188118733	5.89122067384425	0.448537737002806	133803.5
chr5:122849797-122850445	chr5	122849797	122850445	0.187870999999999	13.914668	14.102539	0.000339	0.00389733333333333	0.069312	3	FALSE	-0.0013099731759526	0.997632963529268	5.59501452089015	5.59052363922348	5.59949146652137	0.99392748608107	70712
chr5:122873566-122874066	chr5	122873566	122874066	-0.772561	7.211154	6.438593	-0.0071685	-0.0664125	0.08773	2	TRUE	-0.158842822445714	0.626586252189774	4.68529920029644	4.509760894858	4.84177726461381	0.360880166685299	38123
chr5:122972079-122972579	chr5	122972079	122972579	-1.222977	4.496991	3.274014	-0.00746466666666667	-0.0692593333333333	0.105905	3	FALSE	-0.187415388378644	0.54883960152137	5.0666989335836	4.87366364222308	5.23692736139986	0.279843980314603	42744
chr5:122988277-122988777	chr5	122988277	122988777	-0.0469849999999998	3.552197	3.505212	0.0024505	0.0053125	0.007481	2	TRUE	0.0858774444130334	0.816636162541585	4.5460551647239	4.62955821200103	4.4574204271358	0.62474068745272	13921
chr5:122988985-122989485	chr5	122988985	122989485	0.101475000000001	5.082945	5.18442	0.002437	0.012711	0.012711	1	TRUE	-0.063815950192961	0.870287169579412	3.36571545497492	3.28707190408897	3.44029272798145	0.717701935368965	25838
chr5:122989573-122990131	chr5	122989573	122990131	-0.1946	3.78161	3.58701	0.000252	-0.003813	0.003813	1	TRUE	0.0763939472598641	0.834783254941838	4.10680591491548	4.17104502547362	4.03957257716144	0.655970737131939	25221
chr5:122997736-122998236	chr5	122997736	122998236	-0.930085	2.891	1.960915	-0.011383	-0.115865	0.115865	1	FALSE	0.0384735508675783	0.924692951021365	4.50656704565299	4.52365300191714	4.48927631137568	0.824951920208243	8163
chr5:123013504-123014004	chr5	123013504	123014004	-0.238286	1.700373	1.462087	-0.004759	-0.047934	0.047934	1	FALSE	0.138564271941927	0.690181010793387	4.11266573193015	4.23852811348305	3.9747643082451	0.437930114977826	1319
chr5:123014823-123015365	chr5	123014823	123015365	-9.376967	9.376967	0	-0.016496	-0.107981333333333	0.138365	3	FALSE	0.0365324410390784	0.929356196145016	5.49342977899967	5.54186284882566	5.44331409988221	0.834499777196995	31922
chr5:123019583-123020083	chr5	123019583	123020083	0.144957	1.286045	1.431002	0.003592	0.022365	0.022365	1	FALSE	-0.297439949310464	0.326189682296098	2.77116885833014	2.25299950989568	3.151613177283	0.111523794563919	4760
chr5:123050928-123051428	chr5	123050928	123051428	-0.27101	1.02069	0.74968	-0.004994	-0.040962	0.040962	1	FALSE	-0.0723325556642546	0.850713890001156	3.90879058002166	3.8051194593643	4.00550880200332	0.682257146533919	4162
chr5:123057776-123058276	chr5	123057776	123058276	0.0124119999999994	10.301926	10.314338	-0.0023859	-0.0113206	0.135254	10	FALSE	-0.032375429614653	0.937506807208622	5.25540307265699	5.22447135122023	5.2856855072156	0.851257971836892	75289
chr5:123076080-123076580	chr5	123076080	123076580	0.160946000000001	10.070715	10.231661	-0.00413455555555556	-0.0182318888888889	0.142248	9	TRUE	0.0406842804966207	0.912135764649391	5.69036947551232	5.73430874412057	5.6450498243299	0.798575575861158	62600
chr5:123132398-123132942	chr5	123132398	123132942	3.200545	5.743822	8.944367	0.0185291666666667	0.334626166666667	0.673335	6	TRUE	-0.555520620843102	0.0360933909045927	5.80949031938689	5.32806257964163	6.16983388423074	0.00403301471848734	9259
chr5:123133322-123134188	chr5	123133322	123134188	0.146299	3.312139	3.458438	0.0008252	0.0299298	0.048106	5	TRUE	-0.297085424767524	0.337235390220425	4.26101330191009	3.8854850972231	4.5587058093206	0.117778976355811	7911
chr5:123138680-123139420	chr5	123138680	123139420	-0.228421999999998	17.636487	17.408065	-0.00994981818181818	-0.0519569090909091	0.206868	11	TRUE	-0.171640858729061	0.608330458387798	4.48412979454799	4.25641563835009	4.68075333057519	0.340020104716132	70636
chr5:123140966-123141916	chr5	123140966	123141916	0.986076000000001	18.089956	19.076032	-0.00531292307692308	-0.00161653846153846	0.195059	13	TRUE	-0.326158361364108	0.265997398927614	4.43869972108795	4.08570853438053	4.72207739788665	0.0788715109947245	110660
chr5:123149604-123150474	chr5	123149604	123150474	1.959731	12.678189	14.63792	0.00148677777777778	0.114289888888889	0.333132	9	TRUE	-0.382020147434375	0.192469399060361	4.4891672828454	4.09681517209824	4.79731092423528	0.046821573319478	17347
chr5:123245461-123245961	chr5	123245461	123245961	-0.149892	1.218107	1.068215	-0.006983	-0.018805	0.018805	1	FALSE	-0.354489839346773	0.21686176226485	4.27741057557607	3.92430691740863	4.56086060401782	0.0566564371606477	6390
chr5:123257322-123257822	chr5	123257322	123257822	0.175583	0.731767	0.90735	0.00435	0.033336	0.033336	1	FALSE	-0.0610110815374494	0.876864493078078	4.24454528485497	4.16241227341248	4.32225323167628	0.729425350447681	5471
chr5:123258916-123259416	chr5	123258916	123259416	0.170525	0.66417	0.834695	0.00415	0.030798	0.030798	1	FALSE	-0.187843835560404	0.561342653529535	4.83487641339898	4.63690260631674	5.00893241720199	0.291846278224501	7065
chr5:123343567-123344577	chr5	123343567	123344577	1.271588	3.918895	5.190483	0.007559	0.047663	0.047663	1	TRUE	-0.176012207201005	0.587429436176744	4.52146845880178	4.34603125782036	4.67786619812128	0.318477119713396	91971
chr5:123345068-123345895	chr5	123345068	123345895	1.303058	3.994835	5.297893	0.0146325	0.1108405	0.201465	2	TRUE	-0.326169528792745	0.270492226141226	4.74432713079316	4.37738799340627	5.03660718439167	0.0812065157438391	47514.5
chr5:123346307-123346807	chr5	123346307	123346807	0.704692	2.158724	2.863416	0.014529	0.108948	0.108948	1	TRUE	0.127120049993647	0.706935880526863	4.62027761600896	4.72298230731895	4.50969718230874	0.459987021021421	2724
chr5:123364563-123365063	chr5	123364563	123365063	-0.227557	6.665834	6.438277	-0.008314	-0.0291393333333333	0.06801	6	FALSE	-0.233341405832249	0.402549778272568	5.6744288635228	5.47168819236672	5.85215744047205	0.159306797185366	118601.5
chr5:123394367-123395047	chr5	123394367	123395047	-1.578867	12.089241	10.510374	-0.00322485714285714	-0.00724342857142857	0.105782	7	TRUE	0.0286399225288682	0.9457115207111	5.09043824561781	5.11235019610157	5.06818835256276	0.868869793715856	115752
chr5:123397012-123397512	chr5	123397012	123397512	-0.294503	4.198484	3.903981	-0.013708	-0.110476	0.110476	1	TRUE	0.196317678007048	0.540037315933345	3.93081863674504	4.1101406112012	3.72600109610948	0.271810072521902	2465
chr5:123408145-123408645	chr5	123408145	123408645	0.336283	2.236187	2.57247	0.004518	0.036315	0.036315	1	FALSE	0.0629275928012059	0.8659790614724	4.53670159455878	4.60236604812751	4.46790530235597	0.709843589564406	13598
chr5:123499670-123500170	chr5	123499670	123500170	0.993923	2.121291	3.115214	0.0168783333333333	0.074397	0.091482	3	FALSE	-0.0478576511258739	0.89620630178698	6.0562947680043	6.01689199505551	6.09464992456026	0.767225046759788	10539
chr5:123508084-123508584	chr5	123508084	123508584	0.443392	1.008327	1.451719	0.020872	0.097658	0.097658	1	FALSE	-0.396373948535914	0.149373833271139	5.59057119141765	5.23860451488528	5.87328938517614	0.031566224881394	2125
chr5:123523923-123524426	chr5	123523923	123524426	0.078208	5.532954	5.611162	0.0024762	0.0239726	0.041444	5	FALSE	-0.138713834408627	0.686030046225897	5.11159822698514	4.96220447497563	5.24696331912468	0.432484145508836	34685.5
chr5:123572699-123573288	chr5	123572699	123573288	0.223472	4.297941	4.521413	-0.000646	0.006169	0.006169	1	FALSE	-0.159001366168592	0.641290878738703	3.79629853288339	3.54945628652776	4.00701283983129	0.377703330161589	47505.5
chr5:123670872-123671372	chr5	123670872	123671372	1.158014	3.64764	4.805654	0.010375	0.128104	0.128104	1	TRUE	-0.117837404678002	0.739287235388241	4.37420639664525	4.24413937955458	4.49351077350133	0.503472829098805	13496
chr5:123675162-123675662	chr5	123675162	123675662	1.325748	1.690521	3.016269	0.024772	0.256114	0.256114	1	FALSE	0.109078586080525	0.748458874443663	2.5989994038556	2.78011087970062	2.39184307495467	0.516672259454654	9206
chr5:123676645-123677145	chr5	123676645	123677145	-0.232399	2.180903	1.948504	-0.003587	-0.004769	0.004769	1	FALSE	0.0834566075691317	0.824057891859497	3.73538677292113	3.83356781361567	3.63003302802563	0.637485553100031	7723
chr5:123683649-123684149	chr5	123683649	123684149	0.19028	6.884378	7.074658	0.00760566666666667	0.0593143333333333	0.062419	3	TRUE	-0.309349543890618	0.30871136422571	4.98094759816956	4.63045068840248	5.26271834896098	0.10148545165792	65515
chr5:123684368-123685180	chr5	123684368	123685180	1.177387	5.917821	7.095208	0.010273	0.0791193333333333	0.080763	3	TRUE	0.0203496442098437	0.96125278878293	5.35299919870042	5.37034664662423	5.33544061795144	0.903525594295913	64640
chr5:123699184-123699684	chr5	123699184	123699684	-0.444289	3.953971	3.509682	-0.004251	-0.019517	0.019517	1	FALSE	-0.591164932707305	0.0240903716556611	5.00080702989189	4.52559785414724	5.3576692108507	0.00232556358995842	14816
chr5:123720805-123721350	chr5	123720805	123721350	-0.246888999999999	10.679674	10.432785	0.003121125	0.029754375	0.117257	8	FALSE	-0.0183085321911665	0.967132516632029	4.89204652518457	4.86978266402174	4.91397202255184	0.916968178460699	153491
chr5:123749164-123749965	chr5	123749164	123749965	0.646068000000001	11.273969	11.920037	0.009438	0.0592801428571429	0.194352	7	FALSE	-0.0406495010704427	0.91326354491336	5.33910147237468	5.30726446539729	5.37025105150538	0.800530354277556	157609.5
chr5:123806292-123806792	chr5	123806292	123806792	-0.867235	4.785361	3.918126	-0.011494	-0.032953	0.032953	1	FALSE	-0.322463547117774	0.21639306056604	5.35123658321467	5.07914705390868	5.58006232893645	0.0564860644144957	73478
chr5:12383134-12383818	chr5	12383134	12383818	1.596079	2.354883	3.950962	0.02576475	0.00748825	0.014788	4	FALSE	-0.00611096291394693	0.985789471240192	7.31323969505694	7.31051431984521	7.31595993150615	0.963754300257202	2870602.5
chr5:123906924-123907448	chr5	123906924	123907448	-1.175569	8.936485	7.760916	-0.004122	-0.016892	0.094479	6	FALSE	-0.0331178234863404	0.936789231661147	5.53482425241284	5.49644147454748	5.57221226817112	0.849332558954956	157621.5
chr5:123930428-123930992	chr5	123930428	123930992	1.523326	10.405856	11.929182	-0.00358571428571429	-0.00798157142857143	0.154456	7	FALSE	-0.245928212536514	0.423007120396596	4.25861261350911	3.99451866857199	4.48176137235975	0.173968145532558	165088
chr5:123980559-123981059	chr5	123980559	123981059	-0.772699	3.224057	2.451358	-0.014644	-0.110839	0.110839	1	FALSE	-0.147267820633088	0.659961664747221	5.11286167317273	4.94608554266895	5.26234071205463	0.39976729523362	7182
chr5:123981142-123981642	chr5	123981142	123981642	-0.293394	2.1347	1.841306	-0.007047	-0.051903	0.051903	1	FALSE	-0.194938911328588	0.543371401488325	4.55850245490686	4.34120327293726	4.747315768474	0.274871741966972	7765
chr5:123993309-123993809	chr5	123993309	123993809	0.468337	3.108601	3.576938	0.00143	0.015822	0.015822	1	FALSE	-0.249878481809142	0.418662263848841	4.71480462804088	4.43308465213813	4.95039725055846	0.170682911748585	19932
chr5:123997259-123997759	chr5	123997259	123997759	-0.100617000000001	6.329786	6.229169	-0.00761066666666667	-0.0603073333333333	0.063543	3	TRUE	-0.2461407275951	0.40221584199137	6.28221925044625	6.05349751125292	6.47959316061727	0.159030579853981	34761
chr5:124000798-124001298	chr5	124000798	124001298	0.936208	3.317751	4.253959	0.0071905	0.103998	0.104006	2	FALSE	-0.28742476029702	0.331298901368447	5.65614768694664	5.37480104247821	5.89147941587321	0.11448639873332	31267
chr5:124006699-124007199	chr5	124006699	124007199	1.004023	18.394777	19.3988	0.0001984	0.0463882	0.158258	10	TRUE	-0.164837349846925	0.62677039984622	6.96976193070927	6.76310037966996	7.15049525891546	0.361094315551743	94312
chr5:124011956-124012456	chr5	124011956	124012456	1.583523	2.153378	3.736901	0.0096585	0.127563	0.127582	2	TRUE	-0.231402030664325	0.451621927881027	4.04402674711182	3.82007271147609	4.23784192749538	0.195969240150014	20109
chr5:124024520-124025020	chr5	124024520	124025020	1.290503	12.905694	14.196197	-0.001207	0.019989	0.062581	7	FALSE	-0.10872688807501	0.738451842047591	5.37242767594664	5.27424652837035	5.4643508259831	0.502384710774039	71028
chr5:124030345-124030845	chr5	124030345	124030845	1.075347	4.257015	5.332362	0.014832	0.241369	0.241369	2	FALSE	-0.445412943837166	0.0969405051173771	4.7710599375102	4.39299496248697	5.07034099398887	0.0163669792631535	1720
chr5:124093332-124093832	chr5	124093332	124093832	-0.219395	5.548835	5.32944	-0.001883	-0.00755833333333333	0.076097	3	FALSE	-0.0804571903305381	0.822850214771376	5.32457245263637	5.24011702234347	5.40435608544563	0.63534199070532	18682
chr5:124095441-124096048	chr5	124095441	124096048	-0.726474000000001	9.865804	9.13933	-0.005804	-0.0465981666666667	0.098023	6	TRUE	-0.0903684591794481	0.798081705353439	6.70957029447947	6.61981989762954	6.7940627968525	0.594266109812213	71230.5
chr5:124111903-124112546	chr5	124111903	124112546	1.055454	14.088626	15.14408	0.000315857142857143	0.0471328571428571	0.164447	7	FALSE	-0.0135362608148254	0.975178230026741	5.86910648841719	5.85295015379898	5.88508389472194	0.936496744071607	79954.5
chr5:124112996-124113496	chr5	124112996	124113496	1.02102	3.354802	4.375822	0.0088385	0.13539225	0.167366	4	FALSE	0.246114081104012	0.438308448396083	4.06094732726398	4.3071301160185	3.76393323815973	0.185366854094662	1912
chr5:124115838-124116415	chr5	124115838	124116415	0.725756	2.68325	3.409006	0.00754	0.118725	0.118725	2	FALSE	-0.252150348773021	0.422831665523498	3.10257631625583	2.7277079718123	3.39985486787524	0.173800630870043	3846.5
chr5:124166110-124166610	chr5	124166110	124166610	-1.340907	5.475948	4.135041	-0.008291	-0.062801	0.062801	1	TRUE	0.126254164174639	0.712111879444834	4.8885271070757	4.98795963730511	4.78173090552167	0.466083676853364	83400
chr5:124166673-124167173	chr5	124166673	124167173	-3.069563	11.870474	8.800911	-0.012137	-0.113688	0.145719	4	TRUE	0.0976518893645315	0.763310294101699	5.42473166985294	5.49067733217134	5.35562663662398	0.539649502717571	54643
chr5:124173371-124173871	chr5	124173371	124173871	-1.972701	18.208159	16.235458	-0.008041	-0.0632628	0.120926	5	TRUE	0.137152795440016	0.673093030825462	5.67555207239259	5.78921387945036	5.55216373423437	0.415765445256507	61357
chr5:124186609-124187109	chr5	124186609	124187109	1.030955	8.343961	9.374916	0.008115	0.137229	0.137229	1	TRUE	-0.177724119937667	0.572071224646055	6.20971269473019	6.03734794410032	6.36366462124394	0.303012123022309	62901
chr5:124187143-124187643	chr5	124187143	124187643	1.947403	7.813288	9.760691	0.012008	0.180595	0.180595	1	TRUE	-0.177724119937667	0.572071224646055	6.20971269473019	6.03734794410032	6.36366462124394	0.303012123022309	62367
chr5:124187860-124188360	chr5	124187860	124188360	0.176964	6.444291	6.621255	0.003465	0.072838	0.072838	1	TRUE	0.244284903395586	0.405744917774554	5.20249375414852	5.38389710258259	4.99495532703308	0.161480900986368	61650
chr5:124210260-124211173	chr5	124210260	124211173	-0.492524	4.917411	4.424887	-0.003252	-0.013238	0.013238	1	FALSE	-0.213289875589879	0.482135711086771	4.57435786166262	4.35775315873904	4.7626468623188	0.221081924159123	39043.5
chr5:124234179-124234679	chr5	124234179	124234679	1.654107	5.682574	7.336681	0.007852	0.134634	0.134634	1	TRUE	0.0265404368048092	0.946922619563321	5.5970184054307	5.61071512276226	5.5831904062783	0.872019044539598	15331
chr5:124241173-124241673	chr5	124241173	124241673	0.414762	0.873168	1.28793	0.004943	0.07731	0.07731	1	FALSE	-0.0901388827425446	0.806753255574368	3.67707025632764	3.55194060267449	3.79220788559022	0.60857677916295	8337
chr5:124249029-124250223	chr5	124249029	124250223	1.73504	7.606819	9.341859	0.004249	0.0700753333333333	0.080582	3	TRUE	-0.438241229580374	0.131661810123727	4.63992019514659	4.18781383051729	4.98364087907106	0.0261011128716269	137330
chr5:124315684-124316184	chr5	124315684	124316184	1.71835	10.930722	12.649072	0.0109143333333333	0.175864	0.217479	3	TRUE	-0.0402646509022829	0.909255289106587	5.90387255451222	5.8773587265857	5.92990789216767	0.793954934796939	12154
chr5:124327607-124328338	chr5	124327607	124328338	1.902683	29.174055	31.076738	0.00118951724137931	0.0137835172413793	0.118001	29	TRUE	-0.0539885164924345	0.886450064914871	6.5823086015247	6.53100220916961	6.63185287735813	0.747546214325004	270775.5
chr5:124334301-124334801	chr5	124334301	124334801	-1.277561	5.855145	4.577584	-0.0152355	-0.233956	0.234278	2	FALSE	0.152312647750234	0.642532942766941	5.30896298193373	5.44473402920153	5.15907453831305	0.378965123697106	6521
chr5:124338682-124339182	chr5	124338682	124339182	-3.407594	9.402499	5.994905	-0.0155985	-0.241529	0.241937	2	TRUE	0.0371264947193626	0.928559879999821	6.03513408250563	6.0809550208194	5.98780996888594	0.832693993036265	10902
chr5:124349073-124349573	chr5	124349073	124349573	0.301383	7.504521	7.805904	0.0015705	0.0298485	0.02985	2	TRUE	0.153121493615882	0.638869913794939	5.38414564505057	5.51645316006683	5.23846791957393	0.374980755828409	21293
chr5:124351088-124351588	chr5	124351088	124351588	0.233640999999999	8.10035	8.333991	-0.002412	-0.032887	0.032909	2	TRUE	0.0143670230682375	0.973927643102951	5.44574292837714	5.45435704365558	5.43707707040843	0.933410847465122	23308
chr5:124352140-124352640	chr5	124352140	124352640	0.993421999999999	16.119178	17.1126	0.00150590909090909	0.00961881818181818	0.161086	11	TRUE	0.203152703689341	0.517931897066254	5.82064845003326	5.99286038795906	5.62505768826498	0.251689809945756	125976
chr5:124424694-124425581	chr5	124424694	124425581	0.308839	3.603444	3.912283	0.006959	0.043968	0.043968	1	FALSE	-0.00939248787944956	0.983310787534678	3.73916148124336	3.70287089513888	3.77456154299355	0.957365533277608	14791.5
chr5:124425725-124426251	chr5	124425725	124426251	0.778083	6.728829	7.506912	0.007636625	0.05066275	0.10101	8	FALSE	0.174245784605769	0.60434791537291	4.17843906498325	4.39478956028688	3.9238210703336	0.335726354465561	110054.5
chr5:124439679-124440224	chr5	124439679	124440224	-2.295504	10.352337	8.056833	-0.00586711111111111	-0.0554761111111111	0.170567	9	TRUE	0.0383158501642249	0.921724363849689	6.19157453042472	6.22020417422222	6.16236522142565	0.817964457608622	100742.5
chr5:124445033-124445990	chr5	124445033	124445990	0.00528500000000021	2.911739	2.917024	0.001852	-0.002615	0.002615	1	FALSE	-0.358451642016103	0.237334800218074	3.11054104019057	2.51702892898041	3.52983441965744	0.0654935994552597	5582.5
chr5:124446389-124446889	chr5	124446389	124446889	0.259058	2.093345	2.352403	0.003812	0.022321	0.022321	1	FALSE	0.0413176677047652	0.917951650011275	4.60943007005756	4.6663466879191	4.55017544724603	0.810581502713922	6710
chr5:124453056-124453556	chr5	124453056	124453556	-0.941922	7.912331	6.970409	-0.00240114285714286	-0.029647	0.0647	7	TRUE	-0.183616871914174	0.559302072479057	6.38915856510624	6.21337547598009	6.54583106220032	0.290041585559698	29827
chr5:124453638-124454476	chr5	124453638	124454476	-1.935779	6.914224	4.978445	-0.0070378	-0.0717036	0.116777	5	TRUE	-0.183616871914174	0.559302072479057	6.38915856510624	6.21337547598009	6.54583106220032	0.290041585559698	28056
chr5:124477958-124478616	chr5	124477958	124478616	-0.176249	3.430269	3.25402	-0.001156	-0.056943	0.056943	1	FALSE	0.0738957822923221	0.847106845012077	4.51423416498213	4.61403816063538	4.4070092966158	0.675984604622932	4846
chr5:124540395-124540944	chr5	124540395	124540944	-1.02197	4.054666	3.032696	-0.012577	-0.085023	0.093495	2	FALSE	0.0967278291435053	0.753145063806647	2.0712492132274	2.32123026791536	1.76868233406702	0.523950458148473	10736
chr5:124552613-124553126	chr5	124552613	124553126	0.148289999999999	4.257601	4.405891	0.00263325	0.0131865	0.026951	4	FALSE	0.100556286197903	0.783415861894691	4.19932826721917	4.33719811608924	4.04687731671651	0.571453985879688	23870
chr5:124571038-124571538	chr5	124571038	124571538	-0.927013	3.517316	2.590303	-0.012238	-0.082581	0.112143	4	FALSE	-0.840212656925614	0.00568448277231369	3.64055061544984	2.73236253862588	4.19356316066937	0.000354950258805558	13138
chr5:124578773-124579389	chr5	124578773	124579389	0.439059	3.218201	3.65726	0.006343	0.0405885	0.04555	2	FALSE	-0.228401099179632	0.475953761958827	3.54163920370905	3.18710475607733	3.82600883481582	0.215692698610146	22942.5
chr5:124598498-124599049	chr5	124598498	124599049	1.246767	5.814783	7.06155	0.00804	0.0501326	0.105985	5	FALSE	0.0705332057367291	0.853845669799583	5.43520544492509	5.5020917950598	5.36506670577558	0.68811021782819	29801.5
chr5:12474881-12475381	chr5	12474881	12475381	1.541975	0.975825	2.5178	0.0171713333333333	0.010472	0.022306	3	FALSE	0.717728193017337	0.000335034500152621	6.33623888564814	6.69903395690348	5.85040698466773	1.12534471675789e-05	650282
chr5:124814718-124815218	chr5	124814718	124815218	-2.432401	10.119689	7.687288	-0.00937966666666667	-0.090625	0.126967	3	FALSE	-0.197293809754301	0.486062407558863	6.39547664117971	6.22575713970242	6.54731531357446	0.224293343861068	47722
chr5:124835173-124835673	chr5	124835173	124835673	-2.563838	19.493263	16.929425	0.000736374999999999	-0.077476625	0.316851	8	TRUE	-0.166661650641134	0.62266168075955	6.82093243679108	6.60199476544167	7.01098101228382	0.35648354982043	356259.5
chr5:124836580-124837080	chr5	124836580	124837080	1.13206	11.969903	13.101963	0.0086525	0.014016	0.04467	6	TRUE	-0.289793266607502	0.29431797768065	6.50560918335814	6.25269768100264	6.72072722370232	0.0937864761065891	160000.5
chr5:124852938-124853438	chr5	124852938	124853438	-0.808399	7.281007	6.472608	-0.00664566666666667	-0.057536	0.078289	3	TRUE	-0.426745033664645	0.12602127033257	5.08128794350454	4.66553051937197	5.40364782092602	0.0243660292257729	9502
chr5:124855607-124856107	chr5	124855607	124856107	0.909093	2.505816	3.414909	0.013103	0.180336	0.180777	2	FALSE	0.300898840861514	0.326956689612922	4.03045591554266	4.30421441728559	3.69229071106353	0.111974521157705	6700
chr5:124861291-124861791	chr5	124861291	124861791	0.298528	4.016735	4.315263	0.0064265	0.098706	0.098706	2	TRUE	-0.111440510624502	0.756372668220222	4.1721599707487	4.06086469916305	4.27548097598901	0.528530445143101	1016
chr5:124862174-124862940	chr5	124862174	124862940	1.896466	14.005386	15.901852	0.0124107142857143	0.0384505714285714	0.075795	7	TRUE	-0.15114794685213	0.653514967348105	5.85463485168662	5.68393265399461	6.00725940081927	0.39191835083832	283418
chr5:124868859-124869359	chr5	124868859	124869359	-0.453225	2.522799	2.069574	-0.00383	-0.0427995	0.043184	2	FALSE	-0.231616623602189	0.433646435029269	5.14964245360095	4.93750808869174	5.33454583804433	0.181869330260358	6552
chr5:124883829-124884329	chr5	124883829	124884329	0.32835	7.881363	8.209713	0.00123366666666667	0.0248846666666667	0.03517	3	FALSE	-0.273333924484262	0.211315450282338	6.45729916500401	6.26491832614276	6.62701861369602	0.0543684285819473	21655
chr5:124960429-124960929	chr5	124960429	124960929	1.166011	10.924258	12.090269	0.0089765	0.090576	0.120729	2	FALSE	-0.0977354158937701	0.768944868475016	6.56795420757324	6.47898641726688	6.65175278359925	0.548631381577303	177338.5
chr5:125014438-125014938	chr5	125014438	125014938	1.203953	2.4345	3.638453	0.014082	0.115675	0.115675	1	FALSE	-0.204957731417527	0.482135711086771	6.42175883522422	6.23966423634391	6.58342423154408	0.221087064884673	11468
chr5:125015008-125015508	chr5	125015008	125015508	2.468646	3.772468	6.241114	0.015307	0.1381135	0.145745	2	FALSE	-0.204957731417527	0.482135711086771	6.42175883522422	6.23966423634391	6.58342423154408	0.221087064884673	134797.5
chr5:125021242-125021742	chr5	125021242	125021742	1.670805	4.782763	6.453568	0.006737	0.067027	0.067586	2	FALSE	-0.322335421696996	0.247612962370057	5.60162030796401	5.30388213532046	5.8482997878189	0.0699693836899727	134797.5
chr5:125039868-125040368	chr5	125039868	125040368	2.651892	11.64671	14.298602	0.00061	0.027049	0.032414	2	TRUE	-0.375148684189752	0.194673019690071	7.82905679629656	7.45902997190749	8.12328862625888	0.0476447867314616	134797.5
chr5:125053066-125053566	chr5	125053066	125053566	1.971194	10.695213	12.666407	-0.0004635	0.0102615	0.015771	2	TRUE	-0.408635545763153	0.122722020306285	6.15166563410123	5.79810916178314	6.43540685911159	0.0233470982248707	134797.5
chr5:125058064-125058564	chr5	125058064	125058564	2.905614	6.498099	9.403713	0.0117705	0.097133	0.108635	2	TRUE	-0.450391067203586	0.101685888681859	6.21541343188445	5.80129350191852	6.53679070493313	0.0175339028081506	134797.5
