Gene	Chrom	Start	End	mC_diff	mC_pval	mC_qval	hmC_diff	hmC_pval	hmC_qval	mC_sig	hmC_sig	mC_dir	hmC_dir	pattern
Rbbp5	1	132477364	132505658	0.01911727353069137	0.11481041144694953	0.3020980693602794	-0.011588544666288447	0.18888934494577206	0.4000521638059791	FALSE	FALSE	hyper	hypo	not_significant
Rbbp6	7	122965685	123002556	0.026427073348935903	0.033852081486231096	0.1255961284126835	-0.00841506841565548	0.35690447508430345	0.5992557994275594	FALSE	FALSE	hyper	hypo	not_significant
Rbbp7	X	162760401	162779091	0.05240131513598345	0.19840707546997727	0.4315535270278361	-0.011157134248498457	0.56402769574636	0.7729820504692272	FALSE	FALSE	hyper	hypo	not_significant
Rbbp8	18	11633275	11745220	0.0042950817761648885	0.4350814356146744	0.6762359339256497	-0.0063251495949464	0.07392805026078643	0.20617178063640199	FALSE	FALSE	hyper	hypo	not_significant
Rbbp8nl	2	180277645	180289878	-0.06804159239453367	0.07467740687478272	0.2247434340231556	0.03278906714200831	0.3275416143977812	0.5704617300706792	FALSE	FALSE	hypo	hyper	not_significant
Rbbp9	2	144542264	144550868	0.044904277822359506	0.013543579381463548	0.06175994349734358	-0.03771963288046917	0.0015324441768806256	0.008834706679941212	FALSE	TRUE	hyper	hypo	hmC_only
Rbck1	2	152316333	152332652	0.06272990097536724	0.006534945908594714	0.034743098332129206	-0.03486609211242482	0.06372116445075425	0.18469598712847027	TRUE	FALSE	hyper	hypo	mC_only
Rbfa	18	80192264	80200657	0.04047935307940853	0.006466181049018554	0.0344590370317131	-0.03076963499303588	0.006803686858053235	0.0311518594107468	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Rbfox1	16	5885354	7411525	-0.005107509078253303	0.041163726826852806	0.1457194488615913	-0.006883413690319307	0.0025437899573776805	0.013584792209666281	FALSE	TRUE	hypo	hypo	hmC_only
Rbfox2	15	77078989	77307003	0.035173925288530306	4.0390831074923e-09	1.0236393078436625e-07	-0.03562644386146008	1.9449070156781015e-10	5.470625797645886e-09	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Rbfox3	11	118489761	118911596	-0.003610140125165584	0.5816150577506187	0.783023760348057	-0.017682881034748243	0.011767849126279671	0.04883910952798688	FALSE	TRUE	hypo	hypo	hmC_only
Rbis	3	14606283	14611284	0.056225282826285805	0.08546328832393471	0.24663378182980245	-0.05227299960076709	0.005088174084869886	0.024553384083132564	FALSE	TRUE	hyper	hypo	hmC_only
Rbks	5	31624438	31697626	-0.011349127643243584	0.13630935744780373	0.3369781199657173	-0.003954692495107853	0.39497180128114173	0.6342438825064718	FALSE	FALSE	hypo	hypo	not_significant
Rbl1	2	157145892	157204533	0.0005963422555111952	0.8517266404034731	0.9372793326542518	-0.0048433985893752834	0.13358224106890126	0.3156904686217729	FALSE	FALSE	hyper	hypo	not_significant
Rbl2	8	91070056	91123843	0.02035598242210812	0.0019335119812398656	0.012679424873085291	-0.026753657070761022	7.271771247851116e-08	1.2569598437311194e-06	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Rbm10	X	20617502	20650900	-0.02005749319572958	0.5233920337634344	0.7410445597053834	2.3256123376946825e-05	0.6349851244830629	0.8185290190207234	FALSE	FALSE	hypo	hyper	not_significant
Rbm11	16	75592843	75602828	-0.0015076954641832785	0.9354175304039619	0.9741302113514544	-0.0068941402658768275	0.35739152696549215	0.5997250449178653	FALSE	FALSE	hypo	hypo	not_significant
Rbm12	2	156091957	156111977	0.00954970928597837	0.5097376338413766	0.7322422008332913	-0.02336260208581975	0.08532819849710979	0.22929544065978585	FALSE	FALSE	hyper	hypo	not_significant
Rbm12b1	4	12140263	12146730	0.06250382375518726	0.03951779035627081	0.1413065501243642	-0.030912638634315398	0.2090886618580228	0.42873457339720705	FALSE	FALSE	hyper	hypo	not_significant
Rbm12b2	4	12089438	12096242	0.009504581737214579	0.7988755913818587	0.9102579184356274	-0.016466102793234377	0.5854598528990524	0.7868381223438621	FALSE	FALSE	hyper	hypo	not_significant
Rbm14	19	4800568	4811633	0.015242412700484542	0.36692604498635295	0.6172468308626946	0.008757217947611973	0.5842923406489245	0.7862119242031977	FALSE	FALSE	hyper	hyper	not_significant
Rbm15	3	107325420	107333672	0.10237831468726544	6.89275454303052e-05	0.0007189224748749315	-0.020004267114667018	0.38701528566292087	0.6278633329158451	TRUE	FALSE	hyper	hypo	mC_only
Rbm15b	9	106880917	106887427	-0.06477040061377409	0.2536791506444487	0.5011539503455228	-0.04300864812913002	0.2613091892244809	0.4956125895972898	FALSE	FALSE	hypo	hypo	not_significant
Rbm17	2	11585436	11604152	0.03858861598262919	0.0009060538745692655	0.006668134483001756	-0.029230717517690033	0.002225745946301696	0.01212024028154959	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Rbm18	2	36116078	36136772	0.007592956381893612	0.5833712726122435	0.7843960253513738	-0.011620776825567336	0.2828506807878427	0.5216671153972039	FALSE	FALSE	hyper	hypo	not_significant
Rbm19	5	120116464	120198980	0.003968484892610036	0.7592866578165768	0.8904150073817094	-0.012949772530293946	0.3143883925759319	0.5568080262243319	FALSE	FALSE	hyper	hypo	not_significant
Rbm20	19	53677305	53867079	-0.008129340283322684	0.07021292095663785	0.2148261693593857	0.003745238834915357	0.21901317483958044	0.44147537605458737	FALSE	FALSE	hypo	hyper	not_significant
Rbm22	18	60560735	60572809	0.011145834722633863	0.4400069179853424	0.6797570780945356	-0.006213110028088331	0.558130816486988	0.7688602705968836	FALSE	FALSE	hyper	hypo	not_significant
Rbm24	13	46418433	46431094	0.0248998900100893	0.01695372092323413	0.07362509167951192	-0.024427083133224697	0.0033738170433346136	0.017366270268363255	FALSE	TRUE	hyper	hypo	hmC_only
Rbm25	12	83631235	83683122	0.027182170406983897	0.002703185750226258	0.016790303627940983	-0.035920153531071475	3.8030061692135664e-07	5.597670798120463e-06	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Rbm26	14	105106750	105177326	0.03433100298982639	6.033471292088764e-06	8.392085516588939e-05	-0.03294479382969326	7.209574683651978e-07	1.0055616441529491e-05	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Rbm27	18	42275352	42341541	0.038345122448561475	6.966859057499581e-06	9.488064483425693e-05	-0.02526186339027031	0.00018115273420278143	0.0014020791796850562	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Rbm28	6	29123575	29165005	0.010934495898656915	0.22227894267841003	0.46334460283737006	-0.02326857279701064	0.0003794283092373334	0.0026570492126093592	FALSE	TRUE	hyper	hypo	hmC_only
Rbm3	X	8138974	8145879	-0.022727945305235586	0.6978657937138325	0.8581282409209019	0.014116631581351347	0.8795208166689612	0.9520139689741529	FALSE	FALSE	hypo	hyper	not_significant
Rbm33	5	28317120	28419238	0.059657867931351194	1.6720308063724358e-10	5.258965945268451e-09	-0.04089728048128283	1.8076217298999875e-06	2.3050026396908793e-05	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Rbm34	8	126947171	126971070	-0.007047325805303539	0.5700306234734511	0.776159653209929	-2.683288027797992e-05	0.9450562006111544	0.979308235267585	FALSE	FALSE	hypo	hypo	not_significant
Rbm38	2	173020497	173034733	-0.018708758822358673	0.3381263921783286	0.5890488548035592	0.03561732269802145	0.22391037383375123	0.44808662184977094	FALSE	FALSE	hypo	hyper	not_significant
Rbm39	2	156147238	156180237	0.06348835221591881	6.193072186102771e-08	1.2651383019367925e-06	-0.025419617072879486	0.027445073849737024	0.09616216611119162	TRUE	FALSE	hyper	hypo	mC_only
Rbm4	19	4784292	4793900	0.05249736147038819	0.005708763188134731	0.030944526056509464	-0.03996406838800526	0.04034071422378066	0.12980916538770726	TRUE	FALSE	hyper	hypo	mC_only
Rbm41	X	139889510	139998594	-0.0016742472901207783	0.4438803014483206	0.6830278639953463	-0.004772055848515762	0.5829124835016435	0.7855128416263233	FALSE	FALSE	hypo	hypo	not_significant
Rbm42	7	30640998	30650316	-0.0016158484911245052	0.9772782271764647	0.9914596511073095	-0.04501352831682982	0.00309603384034746	0.016096192387451677	FALSE	TRUE	hypo	hypo	hmC_only
Rbm43	2	51924447	51935162	-0.0014180011700969386	0.9493251142288023	0.9798982683170882	-0.025131920391434942	0.1993713143906272	0.4155075703046212	FALSE	FALSE	hypo	hypo	not_significant
Rbm44	1	91145088	91170794	-0.0071006361887421265	0.4730689607784698	0.7051605481310808	0.005471828665508341	0.36513802902137393	0.6073820940062729	FALSE	FALSE	hypo	hyper	not_significant
Rbm45	2	76369983	76383767	0.017506205639777228	0.07771969554292649	0.23131760451216266	-0.011343998874220752	0.11295227431408239	0.2803911618666997	FALSE	FALSE	hyper	hypo	not_significant
Rbm46	3	82837227	82876482	-0.0005089109542558701	0.9744139076044479	0.990419450854186	0.0011254222996342836	0.9345878474782129	0.9753898558880884	FALSE	FALSE	hypo	hyper	not_significant
Rbm47	5	66016548	66173117	-0.01544315325592538	0.0005095302404298517	0.00409369179808397	0.0010664130149216772	0.6871539872193728	0.8512286403997513	TRUE	FALSE	hypo	hyper	mC_only
Rbm48	5	3583977	3596584	0.019559051153930418	0.26411124480371756	0.512721439368702	-0.020066549113640808	0.1550028967902159	0.3498246383980947	FALSE	FALSE	hyper	hypo	not_significant
Rbm4b	19	4756496	4767064	0.021451362680925512	0.25521982812173266	0.5030636617617481	-0.04634664735330157	0.005518498575218885	0.02624207385837229	FALSE	TRUE	hyper	hypo	hmC_only
Rbm5	9	107740370	107770995	0.04117748980285196	0.0002064860048980061	0.0018768417811493372	-0.026420906549727785	0.004778112371235416	0.023290562688808157	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Rbm6	9	107773558	107873236	0.02058970623440426	0.0016244265240014225	0.010907171985858157	-0.014075591708155727	0.012510669848765813	0.05132166065343607	TRUE	FALSE	hyper	hypo	mC_only
Rbm7	9	48488700	48495298	0.005735919817960955	0.7157106993036979	0.8672578300010777	0.009458084293515218	0.6546996781448748	0.8315026431207434	FALSE	FALSE	hyper	hyper	not_significant
Rbm8a	3	96629932	96633790	0.028706278776637006	0.3125296560585365	0.5640874399043144	-0.014602950814517679	0.5036043401364164	0.7281685976205681	FALSE	FALSE	hyper	hypo	not_significant
Rbm8a2	1	175977776	175979113	0.1000580312055721	0.015531659928291815	0.06873340317471319	-0.10787732591011279	0.007493671554510286	0.03370069235455104	FALSE	TRUE	hyper	hypo	hmC_only
Rbms1	2	60750192	60963191	-0.0023731121885024464	0.4843841565159992	0.7137903433463906	-0.001665407309218575	0.550835900612064	0.7636322884866656	FALSE	FALSE	hypo	hypo	not_significant
Rbms2	10	128131557	128180296	-0.0012236905690716782	0.9229841941964458	0.9679199045952023	-0.011868152630107404	0.03600621467107437	0.11886870478416717	FALSE	FALSE	hypo	hypo	not_significant
Rbms3	9	116572745	117872680	-0.004348213107806531	0.004029605569001988	0.023217875506409177	0.0028581565103056594	0.006968909408177833	0.03175737356263824	TRUE	TRUE	hypo	hyper	mC_hypo_hmC_hyper
Rbmx	X	57383529	57393035	-0.021333720163742853	0.7057930931847962	0.8624296529943897	-0.010422004049255792	0.7382693435418248	0.8810231105624718	FALSE	FALSE	hypo	hypo	not_significant
Rbmx2	X	48695003	48710722	0.06403878002335495	0.08948982125677529	0.2543510996048577	-0.013448224707389003	0.5192816182134553	0.7404446939862238	FALSE	FALSE	hyper	hypo	not_significant
Rbmxl1	8	78505268	78508897	0.0856444817806834	0.010540826144828307	0.050677808558761576	-0.013272015906271084	0.5768889952366285	0.7819054393251063	FALSE	FALSE	hyper	hypo	not_significant
Rbp1	9	98422960	98446574	-0.0016781127947860242	0.9285209682565049	0.9704603649622509	0.01200598358946469	0.22345226416345282	0.4474798089357035	FALSE	FALSE	hypo	hyper	not_significant
Rbp2	9	98486114	98509780	-0.03146385630199722	0.00882386555683027	0.04411714635879737	0.018228548092775992	0.03308401069271998	0.1114099361363816	TRUE	FALSE	hypo	hyper	mC_only
Rbp3	14	33954002	33964215	0.007979583399049917	0.6931442392888776	0.8557328900867326	-0.0011727047676452773	0.9102390347303687	0.9659910814862815	FALSE	FALSE	hyper	hypo	not_significant
Rbp4	19	38116628	38125280	0.01587880253367524	0.4749397448034557	0.7066731860193066	-0.01243546197381478	0.33138608572493267	0.574633073775329	FALSE	FALSE	hyper	hypo	not_significant
Rbp7	4	149449686	149454977	0.0420890967402594	0.2587852610044057	0.5072371698539543	-0.03068760905970208	0.3525279329276214	0.5948508082442192	FALSE	FALSE	hyper	hypo	not_significant
Rbpj	5	53466151	53657361	0.008407660500841185	0.06014442003719858	0.1922805361182569	-0.010418754571645789	0.0018767156817868563	0.010481827657679476	FALSE	TRUE	hyper	hypo	hmC_only
Rbpjl	2	164403140	164415447	0.004761873115022741	0.8241566910135385	0.9238302249782621	-0.01853182116475674	0.10673469512778103	0.26935393988822603	FALSE	FALSE	hyper	hypo	not_significant
Rbpms	8	33782642	33929862	-0.003857004315770185	0.41787621662745	0.6632094460932182	-0.005805582465142706	0.04706686679103571	0.146403628425583	FALSE	FALSE	hypo	hypo	not_significant
Rbpms2	9	65629647	65660527	-0.025366432761568913	0.10701337061345607	0.28783593659882106	0.015172688845769923	0.12003128709830979	0.2922601433031805	FALSE	FALSE	hypo	hyper	not_significant
Rbsn	6	92186711	92214924	0.032590118080693786	0.0034709785381572	0.020640126420373776	-0.03581044517901151	5.19456684498078e-05	0.0004605651901485809	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Rbx1	15	81466295	81476368	0.014921646076642814	0.42906869608154463	0.6720481187696065	-0.02188230956156262	0.20464767189887426	0.42327618290886	FALSE	FALSE	hyper	hypo	not_significant
Rc3h1	1	160906417	160974977	0.01710310080711408	0.08717131844154986	0.25013517936462887	-0.025133522372829675	0.0022495092473941297	0.012226303418247481	FALSE	TRUE	hyper	hypo	hmC_only
Rc3h2	2	37370068	37422902	0.03558105919217369	0.00016149425113597658	0.001520511980900368	-0.033117619214726945	1.6142373514465318e-05	0.00016161552572106265	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Rcan1	16	92391952	92470866	0.01206466948401208	0.15058200179228715	0.36001541603584525	-0.023835780727292977	0.0005198355321480931	0.0034927421269644638	FALSE	TRUE	hyper	hypo	hmC_only
Rcan2	17	43801350	44039515	0.023455253029758927	1.2713642711088214e-07	2.4534418911168708e-06	-0.02919795553134269	3.1886995428262664e-18	2.4898941912787032e-16	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Rcan3	4	135412307	135433852	0.10893163540884099	1.7872352196381423e-15	9.104545360695664e-14	-0.0474606070044889	4.456712048475397e-05	0.0004011239184172961	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Rcbtb1	14	59201208	59237264	0.06855656564249124	1.0042239526231482e-08	2.3725964039545037e-07	-0.04890160633375738	1.3314307571718348e-07	2.150707318933162e-06	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Rcbtb2	14	73123036	73207842	0.014098066635530815	0.026185297580478207	0.10321018481145804	-0.01162361533573715	0.0228090345666967	0.08316025150114909	FALSE	FALSE	hyper	hypo	not_significant
Rcc1	4	132331918	132353604	-0.012642390334648757	0.56002789071342	0.7684377543787371	-0.0064942241951189	0.6271535355185425	0.8136610112001323	FALSE	FALSE	hypo	hypo	not_significant
Rcc1l	5	134148053	134176773	-0.0004256195362873916	0.9296823375443258	0.9709716791208658	-0.005817754279569723	0.610241795772928	0.8033692083774926	FALSE	FALSE	hypo	hypo	not_significant
Rcc2	4	140700540	140723219	0.0568640526362586	0.019992276031117164	0.08405900009424397	-0.04458585781605254	0.008039835869545323	0.03581445828759573	FALSE	TRUE	hyper	hypo	hmC_only
Rccd1	7	80293228	80324453	0.0029389993556261373	0.7835135993391324	0.9035111776162968	0.0014051688109548155	0.8344470037972431	0.9289754844583485	FALSE	FALSE	hyper	hyper	not_significant
Rchy1	5	91948903	91963067	0.04534955492432158	0.021035100322521812	0.08740782184562998	-0.036525440647188295	0.020424022232237778	0.07608315078739673	FALSE	FALSE	hyper	hypo	not_significant
Rcl1	19	29101374	29143928	0.00601526545515807	0.4103162608889599	0.656744563461848	-0.0066773185314871475	0.22087452702277535	0.44381186631978226	FALSE	FALSE	hyper	hypo	not_significant
Rcn1	2	105386290	105399318	0.021548491971219552	0.20148454965198187	0.4355305186149724	-0.027038018832509864	0.030082791684989976	0.103310840932381	FALSE	FALSE	hyper	hypo	not_significant
Rcn2	9	56041844	56061881	0.016255574211069268	0.24026302736382044	0.48612109701889045	-0.024695360300262925	0.03652953046179463	0.12021385952232606	FALSE	FALSE	hyper	hypo	not_significant
Rcn3	7	45082912	45092220	-0.027053703618473257	0.0732522029100431	0.2215090537758241	-0.010796229194716234	0.15002709390064528	0.34220958196295526	FALSE	FALSE	hypo	hypo	not_significant
Rcor1	12	111039350	111115900	0.03678534868955907	0.00014848409371290367	0.0014144805987987583	-0.03913545533694754	2.4130567253849878e-06	2.9866376508069762e-05	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Rcor2	19	7267324	7275224	0.2255411255411256	0.22783252673184234	0.4702841368776304	-0.15014430014430014	0.3928554432657879	0.6322199796775121	FALSE	FALSE	hyper	hypo	not_significant
Rcor3	1	192098545	192138061	0.024314507589988987	0.014855888052760129	0.06619199823287526	-0.03336531334834725	3.7338441368860386e-05	0.0003435544305021986	FALSE	TRUE	hyper	hypo	hmC_only
Rcsd1	1	165646515	165709756	-0.008771271184513374	0.32495914335343434	0.5764530373021984	0.0018885103656061386	0.7164793282163795	0.8692829764141855	FALSE	FALSE	hypo	hyper	not_significant
Rcvrn	11	67695325	67703332	0.020831373921037066	0.302974986730133	0.5539112395254212	0.002027447207344407	0.9515827021644242	0.9816537256403973	FALSE	FALSE	hyper	hyper	not_significant
Rd3l	12	111979110	111981316	0.02838229387794544	0.4632795912863895	0.6978160115916949	-0.034857810150868807	0.11082799549379008	0.2765776629894386	FALSE	FALSE	hyper	hypo	not_significant
Rdh1	10	127759720	127768296	0.03114406719051921	0.26203339870056713	0.5104867985088402	-0.013079042801151103	0.5705248913841836	0.7774406231855939	FALSE	FALSE	hyper	hypo	not_significant
Rdh10	1	16105773	16133733	0.01264838505185606	0.26135090303529157	0.5100036229420861	-0.043593786655193215	2.831496155660415e-07	4.289360060426888e-06	FALSE	TRUE	hyper	hypo	hmC_only
Rdh11	12	79174336	79192292	0.0033898189440381143	0.9829649970410229	0.9940028632341995	-0.006533726599854892	0.5529203642964582	0.7649652105302758	FALSE	FALSE	hyper	hypo	not_significant
Rdh12	12	79208913	79222664	0.007506919316388916	0.7337328095043053	0.8772321019896882	-0.01808379600399832	0.10618295108966075	0.2685912395407823	FALSE	FALSE	hyper	hypo	not_significant
Rdh13	7	4424769	4445648	-0.002415307880368145	0.8614090340742583	0.9416830435198811	-0.015887661383860247	0.25821413812519217	0.49246725098490063	FALSE	FALSE	hypo	hypo	not_significant
Rdh14	12	10390771	10395561	0.055991250454545116	0.04651313268818438	0.15964008931918353	-0.05097745120885788	0.035122001978960746	0.11657760840677862	FALSE	FALSE	hyper	hypo	not_significant
Rdh16	10	127801151	127846564	-0.010442158496796194	0.25146137810330044	0.4989088046089941	0.005988377513717086	0.3167179922648405	0.5594964100357404	FALSE	FALSE	hypo	hyper	not_significant
Rdh16f1	10	127759786	127792693	0.011838411234627921	0.3558386877440939	0.6070758627845569	-0.0021334432990294666	0.7812492647181125	0.9036132379536685	FALSE	FALSE	hyper	hypo	not_significant
Rdh16f2	10	127866473	127877316	-0.05529872067055264	0.0034724674077409455	0.02064025231701139	0.010339762199190302	0.23751447939486692	0.4656803520389519	TRUE	FALSE	hypo	hyper	mC_only
Rdh19	10	127849927	127861175	-0.04433613721650631	0.07679260009883683	0.2294361862016363	0.023542002755931976	0.10824540212953783	0.2719599912804439	FALSE	FALSE	hypo	hyper	not_significant
Rdh5	10	128913592	128922887	0.07651752095408298	0.023300859922246505	0.09439835558243455	0.044741476263089774	0.11427642696316512	0.2828796155328092	FALSE	FALSE	hyper	hyper	not_significant
Rdh7	10	127884027	127888816	-0.0880533636070373	0.019904187004257837	0.08375827673202466	0.03871932306012556	0.10074637180953674	0.2585653075477247	FALSE	FALSE	hypo	hyper	not_significant
Rdh8	9	20818502	20826116	-0.015895086755832954	0.7595837674960252	0.890463186159809	-0.025740523698671802	0.5336516670426916	0.751205631953184	FALSE	FALSE	hypo	hypo	not_significant
Rdh9	10	127776385	127792696	0.0013638844168833986	0.9929363548477257	0.9977712829395013	0.008519375874639676	0.2818265789919028	0.5206656992448385	FALSE	FALSE	hyper	hyper	not_significant
Rdm1	11	101627194	101636099	-0.03492898416479201	0.23901358898038472	0.48483558912129393	-0.011288283122344249	0.4500353092098396	0.6827905305795048	FALSE	FALSE	hypo	hypo	not_significant
Rdx	9	52047172	52100462	0.022760779038738188	0.009958172376778169	0.04845922299200914	-0.03298697816724175	3.120521675744824e-06	3.7542790226212564e-05	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Rec114	9	58652849	58743963	0.00015888284160991972	0.9877881805883597	0.9958638167606674	0.0029384453914297615	0.5427887221658412	0.7577940758442997	FALSE	FALSE	hyper	hyper	not_significant
Rec8	14	55618036	55625394	-0.02134073138905307	0.42322487402632725	0.6667159878726003	0.03471096805806381	0.32079602935049134	0.5632642755280036	FALSE	FALSE	hypo	hyper	not_significant
Reck	4	43875529	43944805	-0.008343380567585879	0.18596730513519502	0.41411613951268267	-0.010858320358792084	0.012161935420671186	0.05015144515730192	FALSE	FALSE	hypo	hypo	not_significant
Recql	6	142350341	142387086	0.0016554131683641504	0.918125998242994	0.9659043928341596	-0.009668311852914009	0.018304973372690977	0.06953740409866517	FALSE	FALSE	hyper	hypo	not_significant
Recql4	15	76703552	76710547	0.008264045327016967	0.7594052131621022	0.890449906462665	0.0036547549740893193	0.8603864546165412	0.9423268562387445	FALSE	FALSE	hyper	hyper	not_significant
Recql5	11	115892594	115933476	0.015456101965049429	0.27537943588768443	0.5256900886527707	-0.021591565482321252	0.0022807743191786962	0.012363007191388355	FALSE	TRUE	hyper	hypo	hmC_only
Reep1	6	71707560	71810709	0.011885597605397868	0.14558830594179256	0.35211407550428275	-0.01466131477616231	0.03695103898843871	0.12113815312287762	FALSE	FALSE	hyper	hypo	not_significant
Reep3	10	67009188	67096944	0.11264922334950933	3.801139200778507e-38	7.536690117308286e-36	-0.04752205727328046	8.456596811018507e-09	1.7541150144209056e-07	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Reep4	14	70545250	70548932	0.03874434389140269	0.5412924623006479	0.7550764765876882	-0.03141496983408748	0.6502301412060126	0.8279361489317676	FALSE	FALSE	hyper	hypo	not_significant
Reep5	18	34344884	34374069	0.06427139357554212	0.0004005696862594332	0.0033146977638751135	-0.03880560733526442	0.013320790092322106	0.05405290104878055	TRUE	FALSE	hyper	hypo	mC_only
Reep6	10	80329952	80336440	0.11361464185716186	0.002830090824438344	0.017423365854928787	-0.08621612364704934	0.012062375468445458	0.04985945167247371	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Reg1	6	78422710	78428666	0.0651598705365406	0.037465483212669536	0.13559701311350872	0.0011447374172169344	0.9997349180122883	1.0	FALSE	FALSE	hyper	hyper	not_significant
Reg2	6	78395622	78408105	-0.04205831623853129	0.22343881153675638	0.46453996424155874	0.024915886769473615	0.14860057774971427	0.33977366697684813	FALSE	FALSE	hypo	hyper	not_significant
Reg3a	6	78380708	78383826	0.004765372321310357	0.738550723209338	0.8794941898478273	-0.04208699625404036	0.04037384392243457	0.12985378808640535	FALSE	FALSE	hyper	hypo	not_significant
Reg3b	6	78370656	78373465	0.018097308512125876	0.5414885458244307	0.7552214566927824	-0.016116406608041978	0.3132734562959292	0.5554240338681538	FALSE	FALSE	hyper	hypo	not_significant
Reg3d	6	78375873	78378864	-0.03484730688874038	0.42404112991620857	0.6674299798758971	-0.04116254662511138	0.11419488522250106	0.2827469831953797	FALSE	FALSE	hypo	hypo	not_significant
Reg3g	6	78466268	78468871	-0.03270775753613275	0.5705406322957773	0.7765844025304571	-0.019440894726935914	0.43895634823231966	0.6726669079376957	FALSE	FALSE	hypo	hypo	not_significant
Reg4	3	98222155	98236747	-0.013052621337363735	0.47202392648838754	0.7043615354018409	0.02012216265445424	0.13162014465291041	0.31250126854431326	FALSE	FALSE	hypo	hyper	not_significant
Rel	11	23736846	23770969	-0.00016764721064310706	0.9517878082207534	0.9808694762146677	-0.010812671778201846	0.10768980578590556	0.27110172616676964	FALSE	FALSE	hypo	hypo	not_significant
Rela	19	5637482	5648129	0.035932769786382046	0.04037514037351373	0.1435812975055287	-0.038693918985258785	0.00832808150695864	0.03694387374352523	FALSE	TRUE	hyper	hypo	hmC_only
Relb	7	19606216	19629437	0.0134739708795647	0.463289932142093	0.6978160115916949	-0.019629777405351233	0.11124252960470266	0.27733366980341934	FALSE	FALSE	hyper	hypo	not_significant
Relch	1	105663860	105755190	0.04922682874247086	8.431790213417249e-10	2.3849583954706354e-08	-0.04873241752385263	8.82326734098509e-12	3.1807800125504897e-10	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Rell1	5	63908896	63968896	0.061759477913510774	1.2925928646215138e-11	4.5621986202627393e-10	-0.055027424732491226	6.018808645129616e-12	2.2253087027258019e-10	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Rell2	18	37955078	37959178	0.06515151515151518	0.6153264477074534	0.8070768860773466	-0.020707070707070674	0.7621867505930705	0.8927906346896229	FALSE	FALSE	hyper	hypo	not_significant
Reln	5	21884453	22344701	0.016749464509480894	4.2491215894460475e-06	6.11196550675369e-05	-0.02153884530997413	7.393660518543317e-11	2.251948649503314e-09	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Relt	7	100845846	100863445	0.008891624417940114	0.8471472523273906	0.9352705102334402	0.017405685037264	0.6101022185845644	0.8033280277633672	FALSE	FALSE	hyper	hyper	not_significant
Rem1	2	152626950	152635197	0.026921744507645617	0.28665760036082477	0.5371410460203205	-0.02099062882748043	0.30542243108113787	0.5465035520301679	FALSE	FALSE	hyper	hypo	not_significant
Rem2	14	54476099	54480430	-0.06676656676656678	0.2741145388313903	0.5243749936933444	0.003725441225441245	0.9474539437144377	0.9801293115182337	FALSE	FALSE	hypo	hyper	not_significant
Ren1	1	133350509	133360324	-0.057190847127556066	0.1577350576829363	0.37104392711234574	0.04672488640051933	0.16195808823164967	0.36073131898644084	FALSE	FALSE	hypo	hyper	not_significant
Renbp	X	73922120	73930849	0.035067287784679047	0.9057868177736544	0.9619154791340029	0.015230331262939989	0.5794432334963862	0.783543423463333	FALSE	FALSE	hyper	hyper	not_significant
Rep15	6	147032583	147034244	-0.01075231957584899	0.957575103159496	0.9840446588565878	-0.03000594177064765	0.3336042155586261	0.5765027476251948	FALSE	FALSE	hypo	hypo	not_significant
Repin1	6	48593882	48599081	0.06663279085023555	0.0001140724012285403	0.0011248172805685026	-0.0549353076707115	0.00025760563031964234	0.0019160780682546696	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Reps1	10	18055860	18125154	0.034241690674664316	5.0408440249789224e-06	7.124111080445404e-05	-0.0327073923233594	2.192848589061426e-07	3.3931269981008626e-06	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Reps2	X	162411953	162643648	0.03106298160301013	0.045765252866480845	0.15786397304651348	-0.027606495981714316	4.127916063878385e-05	0.00037537308667210637	FALSE	TRUE	hyper	hypo	hmC_only
Rer1	4	155074109	155086381	0.06498024840406513	0.0009008839630437607	0.0066373323382867095	-0.0504050961503994	0.0021661364980996825	0.011852798846744584	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
