chr	start	end	TargetGene	gene_class	delta_ABC	log2fc_contact	class	is_se	se_source	k27ac_class	k27ac_fold	k27ac_fdr	hic_contact_pl_scaled_adj_WT	hic_contact_pl_scaled_adj_KO
chr5	37035170	37035670	Jakmip1	invariant	0.008262	0.0657533378000021	genic	FALSE	none	no_diffbind_peak	NA	NA	0.087018	0.091077
chr5	37247381	37247881	Evc	invariant	-0.013845	0.10485577082756015	genic	FALSE	none	stable_k27ac	-0.166401335943104	0.253208332120007	0.005757	0.006193
chr5	37247381	37247881	Evc2	invariant	-0.013705	0.10625868739055729	genic	FALSE	none	stable_k27ac	-0.166401335943104	0.253208332120007	0.005704	0.006142
chr5	37247381	37247881	Jakmip1	invariant	-0.01878	-0.6766825034387343	genic	FALSE	none	stable_k27ac	-0.166401335943104	0.253208332120007	0.007965	0.004973
chr5	37247381	37247881	Tmem128	invariant	0.00756	0.9013567327357833	genic	FALSE	none	stable_k27ac	-0.166401335943104	0.253208332120007	0.002542	0.004771
chr5	37288227	37288727	Evc	invariant	0.00226	0.11716147123613628	genic	FALSE	none	stable_k27ac	0.154622854583062	0.365498252873272	0.011333	0.012294
chr5	37288227	37288727	Evc2	invariant	0.002276	0.11952517622778183	genic	FALSE	none	stable_k27ac	0.154622854583062	0.365498252873272	0.011157	0.012123
chr5	37390063	37390563	Evc	invariant	-0.00602	0.14598376958432693	genic	FALSE	none	no_diffbind_peak	NA	NA	0.015525	0.017181
chr5	37390063	37390563	Evc2	invariant	-0.006113	0.14416646391923726	genic	FALSE	none	no_diffbind_peak	NA	NA	0.015655	0.017303
chr5	37391850	37392350	Evc	invariant	0.002303	0.14795028049662035	genic	FALSE	none	no_diffbind_peak	NA	NA	0.015391	0.017056
chr5	37391850	37392350	Evc2	invariant	0.002251	0.14628562841712586	genic	FALSE	none	no_diffbind_peak	NA	NA	0.01551	0.017168
chr5	38151193	38151693	Zbtb49	invariant	0.00841	0.25647314883525935	genic	FALSE	none	no_diffbind_peak	NA	NA	0.016447	0.019652
chr5	38152252	38152752	Tmem128	invariant	-0.002513	-0.23380215606773372	genic	FALSE	none	no_diffbind_peak	NA	NA	0.009378	0.007971
chr5	38152252	38152752	Zbtb49	invariant	0.013054	0.255318445264486	genic	FALSE	none	no_diffbind_peak	NA	NA	0.016487	0.019684
chr5	38153610	38154110	Evc	invariant	-0.012258	-1.0568773751185443	genic	FALSE	none	no_diffbind_peak	NA	NA	0.002625	0.001248
chr5	38153610	38154110	Evc2	invariant	-0.012279	-1.0568773751185443	genic	FALSE	none	no_diffbind_peak	NA	NA	0.002625	0.001248
chr5	38153610	38154110	Tmem128	invariant	-0.008178	-0.23267032224287956	genic	FALSE	none	no_diffbind_peak	NA	NA	0.0094	0.007996
chr5	38153610	38154110	Zbtb49	invariant	0.005946	0.2538394611551574	genic	FALSE	none	no_diffbind_peak	NA	NA	0.01654	0.019727
chr5	38157399	38157899	Zbtb49	invariant	-0.002568	-0.04219189114977167	genic	FALSE	none	no_diffbind_peak	NA	NA	0.022179	0.021539
chr5	38197303	38197803	Zbtb49	invariant	0.010156	0.3753373754585859	genic	FALSE	none	no_diffbind_peak	NA	NA	0.025436	0.033002
chr5	38205291	38205791	Zbtb49	invariant	-0.002315	-0.0867370033042473	genic	FALSE	none	stable_k27ac	-0.101951568182796	0.583749984964274	0.043504	0.040964
chr5	38440371	38440871	Slc2a9	DEG_down	-0.017136	-0.12278398041212105	genic	FALSE	none	lost_k27ac	-1.15043151411462	1.08829195475045e-8	0.015834	0.01454
chr5	38446370	38446870	Slc2a9	DEG_down	-0.009313	-0.2045401610272866	genic	FALSE	none	no_diffbind_peak	NA	NA	0.01698	0.014732
chr5	38469955	38470455	Slc2a9	DEG_down	-0.003895	0.008439338152154939	genic	FALSE	none	no_diffbind_peak	NA	NA	0.0252	0.025348
chr5	38476927	38477427	Slc2a9	DEG_down	-0.019604	-0.17096986535860442	genic	FALSE	none	no_diffbind_peak	NA	NA	0.030102	0.026735
chr5	38477978	38478478	Slc2a9	DEG_down	-0.02676	-0.16755421342649252	genic	FALSE	none	lost_k27ac	-1.05352996259933	0.00166384848236199	0.030489	0.027143
chr5	38477978	38478478	Wdr1	invariant	-0.027911	-10.084733190648112	genic	FALSE	none	lost_k27ac	-1.05352996259933	0.00166384848236199	0.028751	0
chr5	38478989	38479489	Slc2a9	DEG_down	-0.015431	-0.16405024850903183	genic	FALSE	none	no_diffbind_peak	NA	NA	0.030899	0.027575
chr5	38479901	38480401	Slc2a9	DEG_down	-4.7e-5	0.2296880143957875	genic	FALSE	none	lost_k27ac	-0.905904298738445	2.57104706985675e-7	0.03321	0.038946
chr5	38499413	38499913	Slc2a9	DEG_down	0.021164	0.0377207778133507	genic	FALSE	none	no_diffbind_peak	NA	NA	0.17577	0.180427
chr5	38532101	38532601	Slc2a9	DEG_down	0.016854	0.1816738417357834	genic	FALSE	none	stable_k27ac	-0.338780711039307	0.0759147587508623	0.02323	0.026351
chr5	38532101	38532601	Tmem128	invariant	-0.003387	0.22028675017094002	genic	FALSE	none	stable_k27ac	-0.338780711039307	0.0759147587508623	0.006781	0.007904
chr5	38532101	38532601	Wdr1	invariant	-0.091097	-10.292820808959027	genic	FALSE	none	stable_k27ac	-0.338780711039307	0.0759147587508623	0.033216	0
chr5	38532101	38532601	Zbtb49	invariant	0.004224	0.48799521917065747	genic	FALSE	none	stable_k27ac	-0.338780711039307	0.0759147587508623	0.006227	0.008744
chr5	38543588	38544088	Slc2a9	DEG_down	0.001402	0.03892916367925362	genic	FALSE	none	lost_k27ac	-0.594359128221478	3.9772239000363e-4	0.018035	0.018529
chr5	38543588	38544088	Tmem128	invariant	-0.008868	-0.037293270042824664	genic	FALSE	none	lost_k27ac	-0.594359128221478	3.9772239000363e-4	0.011377	0.011086
chr5	38543588	38544088	Wdr1	invariant	-0.093069	-11.042369193371336	genic	FALSE	none	lost_k27ac	-0.594359128221478	3.9772239000363e-4	0.055863	0
chr5	38553955	38554455	Wdr1	invariant	-0.037304	-11.598043719276443	genic	FALSE	none	lost_k27ac	-0.604255549499531	0.00576929485699291	0.082123	0
chr5	38561526	38562026	Bod1l	invariant	0.004694	0.29024449315260475	genic	FALSE	none	no_diffbind_peak	NA	NA	0.004416	0.005406
chr5	38561526	38562026	Slc2a9	DEG_down	-0.011255	-0.32584891791420745	genic	FALSE	none	no_diffbind_peak	NA	NA	0.018903	0.015076
chr5	38561526	38562026	Tmem128	invariant	-0.010854	-0.0710183746763815	genic	FALSE	none	no_diffbind_peak	NA	NA	0.015171	0.014441
chr5	38561526	38562026	Wdr1	invariant	-0.260718	-12.556067673976138	genic	FALSE	none	no_diffbind_peak	NA	NA	0.159561	0
chr5	38561526	38562026	Zbtb49	invariant	-0.009051	-0.3268791408662239	genic	FALSE	none	no_diffbind_peak	NA	NA	0.01081	0.0086130000000000009
chr5	38636249	38636749	Slc2a9	DEG_down	0.008712	0.04688765168505699	intergenic	FALSE	none	stable_k27ac	-0.149884584840966	0.421291208759138	0.008268	0.008542
chr5	38636249	38636749	Tmem128	invariant	0.011398	0.6016920064875039	intergenic	FALSE	none	stable_k27ac	-0.149884584840966	0.421291208759138	0.006561	0.00997
chr5	38636249	38636749	Wdr1	invariant	-0.04238	-9.608830160040137	intergenic	FALSE	none	stable_k27ac	-0.149884584840966	0.421291208759138	0.020665	0
chr5	38636249	38636749	Zbtb49	invariant	-0.009576	-0.6854745480925529	intergenic	FALSE	none	stable_k27ac	-0.149884584840966	0.421291208759138	0.007496	0.004651
chr5	38871662	38872162	Bod1l	invariant	-0.013507	-1.3339237095873147	genic	TRUE	P60	lost_k27ac	-0.930965564478216	9.17112213139611e-6	0.001936	7.52e-4
chr5	41910098	41910598	Gm16223	DEG_down	-0.014146	-0.3040665324149776	intergenic	FALSE	none	lost_k27ac	-1.65566452275382	1.52417232901132e-12	0.013108	0.010612
chr5	42054479	42054979	Gm16223	DEG_down	-0.049913	-0.15533071490495173	intergenic	FALSE	none	stable_k27ac	-0.463734670005901	0.0815693608937447	0.052759	0.047371
chr5	42055129	42055629	Gm16223	DEG_down	0.036938	0.02018677982100255	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.075413	0.076476
chr5	43050923	43051423	Bod1l	invariant	-0.016343	-1.1800418579198217	intergenic	FALSE	none	lost_k27ac	-1.6106579396359	4.8000507770244e-15	0.005322	0.002334
chr5	43050923	43051423	Cd38	invariant	-0.014318000000000001	0.407416181146056	intergenic	FALSE	none	lost_k27ac	-1.6106579396359	4.8000507770244e-15	0.002085	0.002774
chr5	43338889	43339389	Bod1l	invariant	-0.001648	-0.24768100743074095	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.009666	0.008137
chr5	43338889	43339389	Gm16223	DEG_down	0.006426	-0.04226837151295784	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.005134	0.004985
chr5	43339659	43340159	Bod1l	invariant	-0.005901	-0.24782984628787186	intergenic	FALSE	none	stable_k27ac	-0.4352013917512	0.0222735105039188	0.009667	0.008137
chr5	43672298	43672798	Bod1l	invariant	-0.008387	-0.9805527573497299	genic	FALSE	none	stable_k27ac	0.12261184102153	0.427460608612853	0.008779	0.004436
chr5	43672298	43672798	Cd38	invariant	0.015924	0.7318228301347599	genic	FALSE	none	stable_k27ac	0.12261184102153	0.427460608612853	0.00284	0.004734
chr5	43672298	43672798	Gm16223	DEG_down	0.010437	-0.11045617936007884	genic	FALSE	none	stable_k27ac	0.12261184102153	0.427460608612853	0.003284	0.00304
chr5	43672298	43672798	Slit2	invariant	0.052656	3.4697682701091512	genic	FALSE	none	stable_k27ac	0.12261184102153	0.427460608612853	6.2e-5	9.54e-4
chr5	43781604	43782104	Cd38	invariant	0.004183	0.37448736669493465	genic	FALSE	none	no_diffbind_peak	NA	NA	0.0080510000000000009	0.010445
chr5	43782298	43782798	Cd38	invariant	0.009186	0.3731380933200073	genic	FALSE	none	stable_k27ac	0.15513616924584	0.233705137365519	0.008074	0.010465
chr5	43849573	43850073	Cd38	invariant	0.005956	-0.0724247535010109	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.036839	0.035034
chr5	44085838	44086787	Cd38	invariant	-0.016958	0.026971393872367893	genic	FALSE	none	lost_k27ac	-1.39861535438766	2.29578631408823e-14	0.003047	0.003105
chr5	44085838	44086787	Prom1	DEG_down	-0.031415	-0.2529754476262371	genic	FALSE	none	lost_k27ac	-1.39861535438766	2.29578631408823e-14	0.060159	0.050479
chr5	44094842	44095342	Prom1	DEG_down	-0.021567	0.03767159425319177	genic	FALSE	none	lost_k27ac	-1.92586589575182	1.382453335775e-23	0.135898	0.139494
chr5	44100730	44101230	Cd38	invariant	-0.020663	-0.4437651690695867	genic	FALSE	none	lost_k27ac	-0.537550244231488	0.00154553742421644	0.002704	0.001981
chr5	44100730	44101230	Prom1	DEG_down	0.040919	0.032630556942122246	genic	FALSE	none	lost_k27ac	-0.537550244231488	0.00154553742421644	0.149391	0.152809
chr5	44151514	44152014	Cd38	invariant	-0.018812	0.2817776072802337	intergenic	FALSE	none	lost_k27ac	-0.509291589351923	0.009258211952602	0.001726	0.002104
chr5	44151514	44152014	Lcorl	invariant	-0.026784	-1.941715583872431	intergenic	FALSE	none	lost_k27ac	-0.509291589351923	0.009258211952602	0.002484	6.27e-4
chr5	44151514	44152014	Med28	invariant	-0.009724	-0.35033920413706293	intergenic	FALSE	none	lost_k27ac	-0.509291589351923	0.009258211952602	0.002826	0.002211
chr5	44151514	44152014	Prom1	DEG_down	-0.028465	-0.27774974118639867	intergenic	FALSE	none	lost_k27ac	-0.509291589351923	0.009258211952602	0.05357	0.044184
chr5	44151514	44152014	Slit2	invariant	0.08321	2.9476710013140197	intergenic	FALSE	none	lost_k27ac	-0.509291589351923	0.009258211952602	7e-5	7.18e-4
chr5	44174007	44174507	Cd38	invariant	0.001323	0.9759125638659133	intergenic	FALSE	none	lost_k27ac	-0.932246350673598	5.70128849453743e-9	0.002646	0.00523
chr5	44174007	44174507	Prom1	DEG_down	-0.013597	-0.3979475140410958	intergenic	FALSE	none	lost_k27ac	-0.932246350673598	5.70128849453743e-9	0.031401	0.023825
chr5	44215280	44215780	Slit2	invariant	-0.040036	-3.541781676957277	genic	FALSE	none	stable_k27ac	-0.388009765938939	0.00466624369488534	0.001109	7.1e-5
chr5	44239710	44240210	Cd38	invariant	-0.012662	-0.005555065580080338	intergenic	FALSE	none	lost_k27ac	-1.28304582541646	2.24603212024108e-17	0.003096	0.003084
chr5	45534768	45535268	Med28	invariant	0.004908	-0.07098667071580063	genic	FALSE	none	no_diffbind_peak	NA	NA	0.04871	0.04637
chr5	45543325	45543825	Med28	invariant	-0.017725	-0.2564204655857699	genic	FALSE	none	lost_k27ac	-1.19596164105814	2.58412293965089e-6	0.038951	0.032604
chr5	45627606	45628423	Lcorl	invariant	-0.017808	-0.7799570362337234	genic	FALSE	none	lost_k27ac	-1.62183692443266	4.47600103227355e-14	0.010816	0.006288
chr5	45627606	45628423	Med28	invariant	-0.017383	-0.10482239430476015	genic	FALSE	none	lost_k27ac	-1.62183692443266	4.47600103227355e-14	0.019394	0.018033
chr5	45627606	45628423	Slit2	invariant	-0.018146	0.12694986528492977	genic	FALSE	none	lost_k27ac	-1.62183692443266	4.47600103227355e-14	7.78e-4	8.52e-4
chr5	48372106	48372606	Slit2	invariant	0.03256	1.8772440325967534	genic	FALSE	none	no_diffbind_peak	NA	NA	7.29e-4	0.002749
chr5	48606215	48606715	Slit2	invariant	-0.023523	-1.2978088349531935	genic	FALSE	none	stable_k27ac	-0.0251281471346955	0.906756835702316	0.001145	4.5e-4
chr5	49816669	49817169	Sod3	invariant	0.019114	4.72843396054509	intergenic	FALSE	none	lost_k27ac	-1.42713343111283	7.400463422120981e-15	1.06e-4	0.003486
chr5	52115858	52116358	Sod3	invariant	0.01203	0.786075473237324	intergenic	FALSE	none	gained_k27ac	0.644013191937988	1.0968058249477e-4	0.003647	0.006308
chr5	52309508	52310008	Sod3	invariant	0.002649	-0.08479919936134313	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.01362	0.012841
chr5	52360220	52360720	Sod3	invariant	-0.001248	-0.11246382107063158	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.166189	0.153724
chr5	52368094	52368594	Sod3	invariant	0.010471	-0.16298550812761287	genic	FALSE	none	no_diffbind_peak	NA	NA	0.166189	0.148433
chr5	52415767	52416267	Sod3	invariant	-0.021727	-0.6439805164001389	genic	FALSE	none	no_diffbind_peak	NA	NA	0.017743	0.011345
chr5	52528723	52529223	Slit2	invariant	-0.074802	-3.651597252541886	intergenic	FALSE	none	stable_k27ac	-0.390993473412869	0.0461055511618171	0.001048	5.9e-5
chr5	52528723	52529223	Sod3	invariant	-0.037176	-0.41106643022292855	intergenic	FALSE	none	stable_k27ac	-0.390993473412869	0.0461055511618171	0.00729	0.005476
chr5	53138037	53138537	Rbpj	invariant	0.028078	6.009749408614254	genic	TRUE	P60	stable_k27ac	-0.0274399651464931	0.866283210539844	0	0.001681
chr5	53138037	53138537	Sel1l3	invariant	0.020696	0.23470710719428334	genic	TRUE	P60	stable_k27ac	-0.0274399651464931	0.866283210539844	0.041577	0.048927
chr5	53142405	53143160	Sel1l3	invariant	0.004031	-0.11555884404364983	genic	TRUE	P60	stable_k27ac	0.109820401017214	0.459394150882515	0.044897	0.041439
chr5	53149109	53149609	Sel1l3	invariant	-0.011395	-0.07484174130453912	genic	TRUE	P60	stable_k27ac	0.0603774689454617	0.698818109025501	0.042819	0.040653
chr5	53161522	53162022	Rbpj	invariant	0.080944	6.884717709041571	genic	TRUE	P60	stable_k27ac	-0.027527405718509	0.864968117751774	0	0.003105
chr5	53161522	53162022	Sel1l3	invariant	0.002774	0.014989700367928101	genic	TRUE	P60	stable_k27ac	-0.027527405718509	0.864968117751774	0.042485	0.042929
chr5	53175958	53176458	Rbpj	invariant	0.046227	6.564113530936344	genic	TRUE	P60	stable_k27ac	-0.0993318705211785	0.501122671889628	0	0.002481
chr5	53175958	53176458	Sel1l3	invariant	-0.008595	-0.06104318157185736	genic	TRUE	P60	stable_k27ac	-0.0993318705211785	0.501122671889628	0.053414	0.0512
chr5	53196438	53196938	Sel1l3	invariant	-0.008615	-0.023106266434815805	genic	TRUE	P60	stable_k27ac	-0.0636975023368115	0.65502810101667	0.067255	0.066186
chr5	53200787	53201287	Sel1l3	invariant	0.00343	-0.02344607013298207	genic	TRUE	P60	stable_k27ac	0.205546892580997	0.172529806481669	0.085208	0.083834
chr5	53202625	53203125	Sel1l3	invariant	0.007279	-0.022186073607470106	genic	TRUE	P60	stable_k27ac	0.423557823416203	0.0144488974113817	0.087847	0.086506
chr5	53208695	53209195	Rbpj	invariant	0.031074	7.183284255413977	genic	TRUE	P60	no_diffbind_peak	NA	NA	0	0.003825
chr5	53208695	53209195	Sel1l3	invariant	0.02794	-0.013835390048902954	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.168978	0.167365
chr5	53212581	53213081	Sel1l3	invariant	-0.001661	-0.013835390048902954	genic	FALSE	none	no_diffbind_peak	NA	NA	0.168978	0.167365
chr5	53494426	53494926	Rbpj	invariant	0.02202	10.015099415992957	genic	FALSE	none	no_diffbind_peak	NA	NA	0	0.027395
chr5	53525576	53526076	Rbpj	invariant	0.059295	9.296310214353953	genic	FALSE	none	no_diffbind_peak	NA	NA	0	0.016635
chr5	53589255	53589755	Rbpj	invariant	0.189266	9.013704528630143	genic	FALSE	none	stable_k27ac	0.112094786953901	0.426801457657211	0	0.013671
chr5	53589255	53589755	Sod3	invariant	0.006067	0.5971923249317544	genic	FALSE	none	stable_k27ac	0.112094786953901	0.426801457657211	0.00199	0.003024
chr5	53590119	53590619	Rbpj	invariant	0.105199	8.175490706675351	genic	FALSE	none	no_diffbind_peak	NA	NA	0	0.007635
chr5	63936743	63937243	Rell1	DEG_down	-0.005244	-0.032329524358239534	genic	FALSE	none	lost_k27ac	-0.821360780339242	7.10909448110936e-7	0.036165	0.035363
chr5	63951373	63951873	Rell1	DEG_down	-0.025408	-0.28502541730401226	genic	FALSE	none	lost_k27ac	-0.65469133022246	4.35636232702106e-5	0.066191	0.05432
chr5	63957540	63958040	Rell1	DEG_down	-0.026499	-0.12488667661018905	genic	FALSE	none	lost_k27ac	-0.974573094649963	6.237872198478691e-9	0.08475	0.07772
chr5	63962650	63963150	Rell1	DEG_down	-0.019735	0.036069254707521994	genic	FALSE	none	no_diffbind_peak	NA	NA	0.138342	0.141845
chr5	64022882	64023382	Rell1	DEG_down	0.015976	0.07228708430216052	intergenic	FALSE	none	lost_k27ac	-0.763164736434136	3.45845919906586e-5	0.035083	0.036887
chr5	64144251	64144751	Rell1	DEG_down	-0.009075	-1.4350993425997955	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.01512	0.005575
chr5	64159636	64160136	Rell1	DEG_down	0.017006	0.6496671146017688	genic	FALSE	none	gained_k27ac	0.5524063638267	0.00122058407685431	0.007818	0.01228
chr5	64702941	64703441	Fam114a1	DEG_down	0.015829	0.5120680583942977	intergenic	FALSE	none	gained_k27ac	1.08152702767281	4.17898893441751e-5	0.002135	0.003056
chr5	65019813	65020313	Fam114a1	DEG_down	-0.054973	-0.3217783004655527	genic	FALSE	none	no_diffbind_peak	NA	NA	0.010808	0.008642
chr5	65019813	65020313	Klhl5	DEG_down	-0.026879	0.2659349814975902	genic	FALSE	none	no_diffbind_peak	NA	NA	0.018648	0.022428
chr5	65019813	65020313	Wdr19	DEG_down	-0.014236	-0.07224439564317087	genic	FALSE	none	no_diffbind_peak	NA	NA	0.019915	0.018941
chr5	65045832	65046332	Fam114a1	DEG_down	0.004148	0.5697993946879364	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.007673	0.011402
chr5	65045832	65046332	Klhl5	DEG_down	-0.018808	-0.30171544516780235	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.024683	0.02002
chr5	65045832	65046332	Wdr19	DEG_down	-0.002791	0.01999415009459627	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.023477	0.023805
chr5	65093647	65094147	Fam114a1	DEG_down	-0.012374	-0.7217550872351987	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.008748	0.005294
chr5	65093647	65094147	Klhl5	DEG_down	0.010372	-0.209510894931055	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.056791	0.049111
chr5	65093647	65094147	Wdr19	DEG_down	0.012563	0.5364944869280729	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.017827	0.025869
chr5	65130840	65131340	Klhl5	DEG_down	-0.001332	-0.2611029231410966	genic	FALSE	none	no_diffbind_peak	NA	NA	0.03946	0.032923
chr5	65131442	65131942	Klhl5	DEG_down	-0.005462	-0.2638540907528376	genic	FALSE	none	no_diffbind_peak	NA	NA	0.039234	0.032672
chr5	65175610	65176419	Fam114a1	DEG_down	0.012612	1.378049902791847	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.003339	0.008721
chr5	65175610	65176419	Klhl5	DEG_down	-0.008297	0.10822198922248319	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.018536	0.019982
chr5	65175610	65176419	Wdr19	DEG_down	-0.010114	-0.03782431032067944	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.045535	0.044356
chr5	65191503	65192003	Fam114a1	DEG_down	0.008111	1.0044166294229406	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.004295	0.008643
chr5	65191503	65192003	Klhl5	DEG_down	-0.003398	0.05971479267474741	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.017082	0.017805
chr5	65191503	65192003	Wdr19	DEG_down	-0.009233	0.04846123644578689	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.145811	0.150793
chr5	65287740	65288240	Rfc1	DEG_down	-0.0032	-0.19962527947202327	genic	FALSE	none	stable_k27ac	0.0941890712129713	0.623958748012739	0.01973	0.017177
chr5	65324221	65324721	Rfc1	DEG_down	-0.012232	-0.10147012802771871	genic	FALSE	none	no_diffbind_peak	NA	NA	0.058957	0.054951
chr5	65401535	65402035	Lias	invariant	0.003047	0.2757260219179713	genic	FALSE	none	no_diffbind_peak	NA	NA	0.067095	0.081231
chr5	65401535	65402035	Pds5a	invariant	-0.011941	-0.9868822868418238	genic	FALSE	none	no_diffbind_peak	NA	NA	0.048638	0.024528
chr5	65447650	65448150	Ugdh	invariant	-0.010185	-0.19457500699602367	genic	FALSE	none	stable_k27ac	-0.41945324029245	0.0107543042762012	0.088616	0.077432
chr5	65487298	65487798	Ugdh	invariant	-0.006995	-0.25844106851849485	genic	FALSE	none	no_diffbind_peak	NA	NA	0.040959	0.034237
chr5	65696767	65697267	Lias	invariant	0.001316	-0.24933833208393913	genic	FALSE	none	no_diffbind_peak	NA	NA	0.032169	0.027059
chr5	65696767	65697267	Pds5a	invariant	0.035654	0.02225725882574295	genic	FALSE	none	no_diffbind_peak	NA	NA	0.151255	0.153607
chr5	65696767	65697267	Rfc1	DEG_down	-0.006707	-0.715742128485515	genic	FALSE	none	no_diffbind_peak	NA	NA	0.019587	0.011916
chr5	65696767	65697267	Smim14	invariant	-4.38e-4	-0.2621093549091389	genic	FALSE	none	no_diffbind_peak	NA	NA	0.033182	0.027665
chr5	65696767	65697267	Ube2k	invariant	-4.37e-4	-0.26206591070771157	genic	FALSE	none	no_diffbind_peak	NA	NA	0.033181	0.027665
chr5	66315770	66316572	Nsun7	invariant	0.009434	0.33947935560538484	genic	FALSE	none	no_diffbind_peak	NA	NA	0.017972	0.022747
chr5	66384831	66385331	Nsun7	invariant	-0.002773	-0.2733697000605076	genic	FALSE	none	stable_k27ac	0.32730461487222	0.122351650536852	0.01324	0.01095
chr5	66393724	66394224	Nsun7	invariant	0.007481	0.24360767111217865	genic	FALSE	none	no_diffbind_peak	NA	NA	0.009101	0.01078
chr5	66559636	66560136	Nsun7	invariant	-0.032754	-1.2673306958292774	genic	FALSE	none	stable_k27ac	-0.077104465841734	0.674304701953587	0.007473	0.003089
chr5	66620187	66620687	Nsun7	invariant	-0.002008	0.447297677239704	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.004744	0.006478
chr5	66751337	66751837	Limch1	DEG_down	0.007435	0.00755603703678971	genic	FALSE	none	no_diffbind_peak	NA	NA	0.143941	0.144697
chr5	66760734	66761234	Limch1	DEG_down	-0.001311	-0.004433938739729863	genic	FALSE	none	no_diffbind_peak	NA	NA	0.053743	0.053578
chr5	67011008	67011508	Gabrg1	invariant	0.028558	3.825922682096876	genic	FALSE	none	stable_k27ac	-0.0301251567869291	0.864350429038474	7e-5	0.001342
chr5	67011008	67011508	Limch1	DEG_down	-0.022875	-0.1890752337120154	genic	FALSE	none	stable_k27ac	-0.0301251567869291	0.864350429038474	0.028891	0.025339
chr5	67011008	67011508	Nsun7	invariant	-0.02386	-1.1070634497790683	genic	FALSE	none	stable_k27ac	-0.0301251567869291	0.864350429038474	0.004091	0.001885
chr5	67011008	67011508	Rhoh	invariant	-0.042214	-6.584111604181663	genic	FALSE	none	stable_k27ac	-0.0301251567869291	0.864350429038474	0.002516	0
chr5	67011008	67011508	Tmem33	invariant	-0.014035	-0.7170055693770527	genic	FALSE	none	stable_k27ac	-0.0301251567869291	0.864350429038474	0.007654	0.004646
chr5	67024616	67025503	Limch1	DEG_down	-0.006529	0.0227109268747394	genic	FALSE	none	stable_k27ac	-0.321735576447975	0.0500852289694257	0.013524	0.013739
chr5	67024616	67025503	Nsun7	invariant	-0.013459	-0.2753757560355624	genic	FALSE	none	stable_k27ac	-0.321735576447975	0.0500852289694257	0.004963	0.004096
chr5	67024616	67025503	Tmem33	invariant	-0.00679	-0.13086233757085036	genic	FALSE	none	stable_k27ac	-0.321735576447975	0.0500852289694257	0.009499	0.008673
chr5	67797326	67797826	Atp8a1	invariant	-0.005119	-0.22916792207326636	genic	FALSE	none	stable_k27ac	-0.270835689930948	0.0792132466762211	0.047906	0.040866
chr5	67800690	67801190	Atp8a1	invariant	0.003701	0.0752556424927429	genic	FALSE	none	lost_k27ac	-0.523817586511609	0.00278639310434657	0.044009	0.046367
chr5	67802104	67803090	Atp8a1	invariant	-0.004835	0.07476396563569523	genic	FALSE	none	no_diffbind_peak	NA	NA	0.044043	0.046387
chr5	67819390	67819890	Atp8a1	invariant	-1.16e-4	0.02684800859654564	genic	FALSE	none	lost_k27ac	-0.574880053802748	8.9982510341114e-4	0.043628	0.044448
chr5	67842235	67842735	Atp8a1	invariant	0.007849	0.009794434570735998	genic	FALSE	none	no_diffbind_peak	NA	NA	0.139138	0.140086
chr5	67843982	67844482	Atp8a1	invariant	-0.011394	0.009794434570735998	genic	FALSE	none	no_diffbind_peak	NA	NA	0.139138	0.140086
chr5	68048764	68049264	Atp8a1	invariant	-0.044508	-0.3410891347653996	genic	FALSE	none	lost_k27ac	-1.47646597736856	8.40729233407185e-13	0.022077	0.017423
chr5	68048764	68049264	Guf1	invariant	-0.027665	-0.3577894254526485	genic	FALSE	none	lost_k27ac	-1.47646597736856	8.40729233407185e-13	0.009184	0.007161
chr5	68048764	68049264	Nsun7	invariant	-0.012375	0.5582097731154706	genic	FALSE	none	lost_k27ac	-1.47646597736856	8.40729233407185e-13	0.001307	0.001937
chr5	68048764	68049264	Rhoh	invariant	-0.033825	-5.242904446799418	genic	FALSE	none	lost_k27ac	-1.47646597736856	8.40729233407185e-13	9.77e-4	0
chr5	68048764	68049264	Slc30a9	invariant	-0.020542	-2.910589662708219	genic	FALSE	none	lost_k27ac	-1.47646597736856	8.40729233407185e-13	0.003	3.76e-4
chr5	68149888	68150388	Guf1	invariant	-2.17e-4	0.35069139100361607	genic	FALSE	none	stable_k27ac	-0.530143818099651	0.06789466838389	0.007914	0.010099
