chr1	x1	x2	chr2	y1	y2	logFC	FDR	PValue	direction	significant	category	resolution	resolution_kb	kept_from_resolution	is_multi_resolution
chr2	165075000	165100000	chr2	165250000	165275000	0.160398174971185	0.0278972361933379	0.0051505535593739	up_in_mutant	True	weak_differential	25000	25	25	False
chr2	65000000	65025000	chr2	65100000	65125000	0.0719798772650473	0.279036944844846	0.132223751938526	unchanged	False	non_significant	25000	25	25	False
chr2	66325000	66350000	chr2	66425000	66450000	0.10452813339401	0.109944151401885	0.0346735329918778	unchanged	False	non_significant	25000	25	25	False
chr2	101700000	101725000	chr2	101800000	101825000	0.087823038718118	0.135244488195085	0.0466359526619324	unchanged	False	non_significant	25000	25	25	False
chr2	34850000	34875000	chr2	34950000	34975000	0.053409580163825	0.406466208504147	0.230974677802455	unchanged	False	non_significant	25000	25	25	False
chr2	179750000	179775000	chr2	179850000	179875000	0.0988278950496013	0.108855280537889	0.0342057835704839	unchanged	False	non_significant	25000	25	25	False
chr2	138025000	138050000	chr2	139350000	139375000	-0.060673613224706	0.326128485965788	0.166229918059922	unchanged	False	non_significant	25000	25	25	False
chr2	4300000	4325000	chr2	4475000	4500000	0.172310746311476	0.0049762062693473	0.0004214154806067	up_in_mutant	True	weak_differential	25000	25	25	False
chr2	62325000	62350000	chr2	62450000	62475000	0.12684227868059	0.0582490922574636	0.0144037857312799	unchanged	False	trending	25000	25	25	False
chr2	101900000	101925000	chr2	102275000	102300000	-0.0786248556270323	0.242489870598998	0.107931389384422	unchanged	False	non_significant	25000	25	25	False
chr2	4225000	4250000	chr2	4475000	4500000	0.208248088887691	0.0028234817599465	0.0001850398090763	up_in_mutant	True	weak_differential	25000	25	25	False
chr2	71875000	71900000	chr2	72150000	72175000	-0.0380854626085292	0.589155298830978	0.410080739915787	unchanged	False	non_significant	25000	25	25	False
chr2	158050000	158075000	chr2	158325000	158350000	0.20423799591034	0.003586601451353	0.000265763585427	up_in_mutant	True	weak_differential	25000	25	25	False
chr2	134550000	134575000	chr2	134750000	134775000	-0.0341729190259038	0.590084161161986	0.410958701513245	unchanged	False	non_significant	25000	25	25	False
chr2	82050000	82075000	chr2	82375000	82400000	0.301785670575285	0.0010026788943596	3.65512531334162e-05	up_in_mutant	True	weak_differential	25000	25	25	False
chr2	18375000	18400000	chr2	19325000	19350000	0.0486210046945126	0.517202342518502	0.33502277437479	unchanged	False	non_significant	25000	25	25	False
chr2	33725000	33750000	chr2	34625000	34650000	-0.0154884562738495	0.873162811151119	0.78314117217422	unchanged	False	non_significant	25000	25	25	False
chr2	130275000	130300000	chr2	130550000	130575000	-0.0482961216282686	0.526454081802152	0.344822846124082	unchanged	False	non_significant	25000	25	25	False
chr2	133100000	133125000	chr2	134000000	134025000	0.278301898676339	0.0203532715631585	0.0033107243380017	up_in_mutant	True	weak_differential	25000	25	25	False
chr2	17425000	17450000	chr2	18325000	18350000	0.063690972647291	0.460119487890571	0.279511525972059	unchanged	False	non_significant	25000	25	25	False
chr2	123300000	123325000	chr2	124075000	124100000	0.095567655128993	0.298548820725115	0.14639893386982	unchanged	False	non_significant	25000	25	25	False
chr2	102575000	102600000	chr2	103325000	103350000	0.0874729057428321	0.404108708601081	0.229294744256737	unchanged	False	non_significant	25000	25	25	False
chr2	65125000	65150000	chr2	65550000	65575000	0.113850667821212	0.189351257409919	0.0758395164695712	unchanged	False	non_significant	25000	25	25	False
chr2	84050000	84075000	chr2	84425000	84450000	0.119726224772922	0.155263433722823	0.0564255237860225	unchanged	False	non_significant	25000	25	25	False
chr2	62350000	62375000	chr2	62625000	62650000	0.21347456068285	0.0250533420556672	0.004436350206151	up_in_mutant	True	weak_differential	25000	25	25	False
chr2	147800000	147825000	chr2	148575000	148600000	0.310495517956765	0.0069520717453137	0.000690519042894	up_in_mutant	True	weak_differential	25000	25	25	False
chr2	71875000	71900000	chr2	72375000	72400000	-0.0398977425785191	0.682280730510061	0.514492784729989	unchanged	False	non_significant	25000	25	25	False
chr2	37375000	37400000	chr2	39025000	39050000	0.249807629478631	0.0116047226268359	0.0014706445725252	up_in_mutant	True	weak_differential	25000	25	25	False
chr2	168075000	168100000	chr2	168725000	168750000	-0.107929223885571	0.231861717203933	0.10113117452512	unchanged	False	non_significant	25000	25	25	False
chr2	13525000	13550000	chr2	14050000	14075000	-0.0900419148149397	0.388855534923964	0.216922596916354	unchanged	False	non_significant	25000	25	25	False
chr2	80750000	80775000	chr2	82550000	82575000	-0.0741131747105506	0.687126001220513	0.520459614312945	unchanged	False	non_significant	25000	25	25	False
chr2	10075000	10100000	chr2	11775000	11800000	0.260584674940709	0.103543200735874	0.032005092687503	unchanged	False	non_significant	25000	25	25	False
chrX	105900000	105925000	chrX	106000000	106025000	0.0501283699543138	0.618010392347451	0.440830042585323	unchanged	False	non_significant	25000	25	25	False
chrX	161375000	161400000	chrX	161775000	161800000	0.161785336162347	0.030428015184088	0.0058400666460292	up_in_mutant	True	weak_differential	25000	25	25	False
chrX	59175000	59200000	chrX	59600000	59625000	0.133118979992788	0.115325570293881	0.037077413961529	unchanged	False	non_significant	25000	25	25	False
chrX	12675000	12700000	chrX	13125000	13150000	0.0283115628950353	0.822542571133869	0.705437471290365	unchanged	False	non_significant	25000	25	25	False
chrX	73675000	73700000	chrX	73925000	73950000	0.0189485258974242	0.884470457854877	0.800011766282872	unchanged	False	non_significant	25000	25	25	False
chrX	133925000	133950000	chrX	134025000	134050000	0.0842397807440982	0.338954577718474	0.176306896244387	unchanged	False	non_significant	25000	25	25	False
chrX	14875000	14900000	chrX	15050000	15075000	0.0264386352630369	0.79302004864706	0.661738670887255	unchanged	False	non_significant	25000	25	25	False
chrX	163950000	163975000	chrX	164050000	164075000	0.0918628576172192	0.298476872839827	0.146326538307593	unchanged	False	non_significant	25000	25	25	False
chrX	14600000	14625000	chrX	14875000	14900000	0.0257665441784785	0.815719962789653	0.696591506019636	unchanged	False	non_significant	25000	25	25	False
chrX	98025000	98050000	chrX	98125000	98150000	-0.0851732307887629	0.237679299898596	0.104589145793205	unchanged	False	non_significant	25000	25	25	False
chrX	152900000	152925000	chrX	153125000	153150000	0.0660950405537443	0.489310917499902	0.307336575890222	unchanged	False	non_significant	25000	25	25	False
chrX	59175000	59200000	chrX	59800000	59825000	-0.0464662349267572	0.695585316904205	0.531446931177376	unchanged	False	non_significant	25000	25	25	False
chrX	75125000	75150000	chrX	75375000	75400000	-0.0179244391474699	0.887838617583971	0.804617348988004	unchanged	False	non_significant	25000	25	25	False
chrX	140625000	140650000	chrX	140850000	140875000	0.116881727489951	0.303342245952207	0.149537733669673	unchanged	False	non_significant	25000	25	25	False
chrX	143075000	143100000	chrX	143650000	143675000	0.434965322656823	0.0027334438549251	0.0001746091451596	up_in_mutant	True	weak_differential	25000	25	25	False
chrX	61150000	61175000	chrX	64250000	64275000	-0.0664404565381204	0.66797418986076	0.497493082280844	unchanged	False	non_significant	25000	25	25	False
chrX	38800000	38825000	chrX	41600000	41625000	0.252299498236099	0.189401346416727	0.0758886755693653	unchanged	False	non_significant	25000	25	25	False
chr3	53025000	53050000	chr3	53150000	53175000	0.061533542377554	0.400469869758509	0.22636619268142	unchanged	False	non_significant	25000	25	25	False
chr3	126575000	126600000	chr3	126750000	126775000	-0.0204959260308707	0.788216812667997	0.654284100014439	unchanged	False	non_significant	25000	25	25	False
chr3	36925000	36950000	chr3	37025000	37050000	0.071934236781046	0.238204001664359	0.104971848757767	unchanged	False	non_significant	25000	25	25	False
chr3	94600000	94625000	chr3	94825000	94850000	0.0671750575030402	0.273999676833866	0.128878292425229	unchanged	False	non_significant	25000	25	25	False
chr3	28150000	28175000	chr3	28400000	28425000	0.0085965969773066	0.924110374827992	0.864626262554771	unchanged	False	non_significant	25000	25	25	False
chr3	35675000	35700000	chr3	35875000	35900000	0.0700655442972159	0.255855583163144	0.116337902433482	unchanged	False	non_significant	25000	25	25	False
chr3	141875000	141900000	chr3	142250000	142275000	0.227729457304034	0.0093428608694728	0.0010722442050904	up_in_mutant	True	weak_differential	25000	25	25	False
chr3	136900000	136925000	chr3	137400000	137425000	0.0267053367984704	0.719175074586824	0.562813597066468	unchanged	False	non_significant	25000	25	25	False
chr3	85700000	85725000	chr3	85900000	85925000	0.0235281196787708	0.747827491356027	0.600153742205028	unchanged	False	non_significant	25000	25	25	False
chr3	57450000	57475000	chr3	57600000	57625000	0.172227841861313	0.0186098015263333	0.0029094350949836	up_in_mutant	True	weak_differential	25000	25	25	False
chr3	25900000	25925000	chr3	26125000	26150000	-0.0608643606078302	0.346119181795604	0.181679482276965	unchanged	False	non_significant	25000	25	25	False
chr3	27450000	27475000	chr3	27850000	27875000	0.0711121534234535	0.3023174048132	0.148683606485245	unchanged	False	non_significant	25000	25	25	False
chr3	9375000	9400000	chr3	9925000	9950000	0.0481727966514858	0.539552521150285	0.357740348038939	unchanged	False	non_significant	25000	25	25	False
chr3	109525000	109550000	chr3	110125000	110150000	0.0199176022069696	0.826725570926936	0.711661648196199	unchanged	False	non_significant	25000	25	25	False
chr3	56075000	56100000	chr3	56475000	56500000	-0.0076921446908729	0.923631735078871	0.863725627347262	unchanged	False	non_significant	25000	25	25	False
chr3	139950000	139975000	chr3	141825000	141850000	-0.179896848230819	0.0340250487580696	0.0068223575556674	down_in_mutant	True	weak_differential	25000	25	25	False
chr3	37025000	37050000	chr3	37425000	37450000	0.0852918465271486	0.346260290537699	0.181804476500576	unchanged	False	non_significant	25000	25	25	False
chr3	19300000	19325000	chr3	20050000	20075000	0.0271760425724545	0.816108083080692	0.697480743815359	unchanged	False	non_significant	25000	25	25	False
chr3	130075000	130100000	chr3	130550000	130575000	0.303116277652629	0.0052267438412114	0.0004511984958129	up_in_mutant	True	weak_differential	25000	25	25	False
chr3	148975000	149000000	chr3	151550000	151575000	-0.0263173342088358	0.809683294126823	0.686869287262014	unchanged	False	non_significant	25000	25	25	False
chr3	114125000	114150000	chr3	115150000	115175000	-0.0087995830699377	0.943372081657454	0.898927500302771	unchanged	False	non_significant	25000	25	25	False
chr3	155225000	155250000	chr3	157225000	157250000	-0.0778887938157329	0.546144052370325	0.364827868300718	unchanged	False	non_significant	25000	25	25	False
chr4	150650000	150675000	chr4	150875000	150900000	0.159374185338451	0.0240977205283733	0.0042021566780774	up_in_mutant	True	weak_differential	25000	25	25	False
chr4	122875000	122900000	chr4	122975000	123000000	0.0383894740309919	0.518157129672554	0.336098489199802	unchanged	False	non_significant	25000	25	25	False
chr4	116325000	116350000	chr4	116500000	116525000	0.0552139230708718	0.357399149870758	0.19086408036569	unchanged	False	non_significant	25000	25	25	False
chr4	124925000	124950000	chr4	125050000	125075000	0.0834800492261152	0.167808877918643	0.0631154873709103	unchanged	False	non_significant	25000	25	25	False
chr4	89300000	89325000	chr4	89425000	89450000	0.0309302073099239	0.616498070050383	0.439086379139718	unchanged	False	non_significant	25000	25	25	False
chr4	151325000	151350000	chr4	151625000	151650000	0.0581167408604002	0.334992023106994	0.173224478336864	unchanged	False	non_significant	25000	25	25	False
chr4	47400000	47425000	chr4	48375000	48400000	-0.138183124991108	0.0378023019277979	0.0079541429221282	down_in_mutant	True	weak_differential	25000	25	25	False
chr4	154325000	154350000	chr4	154775000	154800000	0.203676388432696	0.0050629887170201	0.0004311530464864	up_in_mutant	True	weak_differential	25000	25	25	False
chr4	67575000	67600000	chr4	68925000	68950000	-0.105615437989361	0.188316750899966	0.0751575667046473	unchanged	False	non_significant	25000	25	25	False
chr4	111475000	111500000	chr4	111625000	111650000	0.175073241403924	0.0141168819355176	0.0019564871669628	up_in_mutant	True	weak_differential	25000	25	25	False
chr4	125475000	125500000	chr4	125950000	125975000	0.264703990463239	0.003699461965599	0.0002782123078355	up_in_mutant	True	weak_differential	25000	25	25	False
chr4	153050000	153075000	chr4	153475000	153500000	0.0848484158485808	0.260847586830712	0.119756567268838	unchanged	False	non_significant	25000	25	25	False
chr4	20100000	20125000	chr4	20875000	20900000	1.06714096839237	2.27494729174747e-06	5.57639791094095e-10	up_in_mutant	True	strong_differential	25000	25	25	False
chr4	154325000	154350000	chr4	154650000	154675000	0.305189404764022	0.0007044071177655	2.13069512531302e-05	up_in_mutant	True	weak_differential	25000	25	25	False
chr4	38975000	39000000	chr4	39325000	39350000	0.416927760419904	0.0001485036322741	1.50641691884812e-06	up_in_mutant	True	weak_differential	25000	25	25	False
chr4	63400000	63425000	chr4	63825000	63850000	0.0434421241994853	0.548839467287952	0.367708182720767	unchanged	False	non_significant	25000	25	25	False
chr4	153475000	153500000	chr4	153925000	153950000	0.333621110175248	0.0008839584840666	3.04429742949795e-05	up_in_mutant	True	weak_differential	25000	25	25	False
chr4	54925000	54950000	chr4	55225000	55250000	0.039475326795438	0.590130964837595	0.411049159153473	unchanged	False	non_significant	25000	25	25	False
chr4	64825000	64850000	chr4	65475000	65500000	-0.0305675011449933	0.715810168528398	0.558176122198877	unchanged	False	non_significant	25000	25	25	False
chr4	103700000	103725000	chr4	104875000	104900000	0.0242890098305547	0.817693306666126	0.69963728214746	unchanged	False	non_significant	25000	25	25	False
chr4	82500000	82525000	chr4	82925000	82950000	-0.0269683322956016	0.813443180882022	0.693129518919033	unchanged	False	non_significant	25000	25	25	False
chr4	66500000	66525000	chr4	67475000	67500000	-0.216360963703963	0.0181911220507931	0.0028270348515057	down_in_mutant	True	weak_differential	25000	25	25	False
chr4	108525000	108550000	chr4	109025000	109050000	0.0721382157723468	0.379223273762357	0.208760571677493	unchanged	False	non_significant	25000	25	25	False
chr4	110025000	110050000	chr4	111625000	111650000	0.0266744888659756	0.780151507256444	0.642846677809899	unchanged	False	non_significant	25000	25	25	False
chr4	127350000	127375000	chr4	128475000	128500000	0.0402713214207105	0.694511969656123	0.529923732509457	unchanged	False	non_significant	25000	25	25	False
chr4	20000000	20025000	chr4	21350000	21375000	0.637129790694704	4.04763532418113e-05	1.58746360395377e-07	up_in_mutant	True	moderate_differential	25000	25	25	False
chr4	147425000	147450000	chr4	147850000	147875000	0.188134244773944	0.0617264765933844	0.0156116723573522	unchanged	False	trending	25000	25	25	False
chr4	55225000	55250000	chr4	56675000	56700000	0.126669326922268	0.271369045410415	0.127263275242476	unchanged	False	non_significant	25000	25	25	False
chr4	22000000	22025000	chr4	24550000	24575000	-0.195436625011035	0.0366538530121499	0.0076028263601532	down_in_mutant	True	weak_differential	25000	25	25	False
chr4	88025000	88050000	chr4	88525000	88550000	-0.171617640127139	0.0738654932631995	0.0200760022870467	unchanged	False	trending	25000	25	25	False
chr4	34950000	34975000	chr4	35350000	35375000	-0.0594638297355888	0.565707114233011	0.385061131331147	unchanged	False	non_significant	25000	25	25	False
chr4	3950000	3975000	chr4	4700000	4725000	0.195331842976209	0.17395219945297	0.0666902098090204	unchanged	False	non_significant	25000	25	25	False
chr4	77950000	77975000	chr4	80500000	80525000	0.179287081248035	0.207158396824136	0.0862127478497938	unchanged	False	non_significant	25000	25	25	False
chr5	112575000	112600000	chr5	112725000	112750000	0.137180358926801	0.0394000529421938	0.0084390613484117	up_in_mutant	True	weak_differential	25000	25	25	False
chr5	120250000	120275000	chr5	120425000	120450000	0.290946039839393	0.0005652245030257	1.47795542884154e-05	up_in_mutant	True	weak_differential	25000	25	25	False
chr5	8975000	9000000	chr5	9100000	9125000	0.0327606648131515	0.675412378509132	0.506184245688321	unchanged	False	non_significant	25000	25	25	False
chr5	36025000	36050000	chr5	36375000	36400000	0.277464803622043	0.0008319579998683	2.78588592302286e-05	up_in_mutant	True	weak_differential	25000	25	25	False
chr5	37275000	37300000	chr5	37700000	37725000	0.335656847168532	0.0009506558487836	3.40685079645492e-05	up_in_mutant	True	weak_differential	25000	25	25	False
chr5	81000000	81025000	chr5	81250000	81275000	-0.0044479554723024	0.961180238651605	0.928516741536902	unchanged	False	non_significant	25000	25	25	False
chr5	3325000	3350000	chr5	3500000	3525000	0.69249738993286	3.98255839140238e-06	1.9524259198952703e-09	up_in_mutant	True	moderate_differential	25000	25	25	False
chr5	22750000	22775000	chr5	23200000	23225000	0.389241771963916	0.0001801062341933	2.23388946224665e-06	up_in_mutant	True	weak_differential	25000	25	25	False
chr5	84400000	84425000	chr5	84725000	84750000	0.653922684381001	9.86272837525858e-06	1.19685638417776e-08	up_in_mutant	True	moderate_differential	25000	25	25	False
chr5	59750000	59775000	chr5	59875000	59900000	0.122101875482399	0.1032042270104	0.0318648995838562	unchanged	False	non_significant	25000	25	25	False
chr5	100525000	100550000	chr5	100775000	100800000	0.0858060439440594	0.248228833459859	0.111300172116084	unchanged	False	non_significant	25000	25	25	False
chr5	127675000	127700000	chr5	128425000	128450000	0.415077108221286	0.0001912449142094	2.44959362282071e-06	up_in_mutant	True	weak_differential	25000	25	25	False
chr5	101350000	101375000	chr5	101650000	101675000	0.212771882382723	0.0078222958762138	0.0008244894663133	up_in_mutant	True	weak_differential	25000	25	25	False
chr5	33275000	33300000	chr5	33575000	33600000	0.196807005088228	0.0172364377029367	0.002604309295051	up_in_mutant	True	weak_differential	25000	25	25	False
chr5	29025000	29050000	chr5	29275000	29300000	0.130813658282279	0.17830652097051	0.0691908376886016	unchanged	False	non_significant	25000	25	25	False
chr5	28450000	28475000	chr5	29175000	29200000	0.238875077054012	0.0081258081095886	0.000871076611624	up_in_mutant	True	weak_differential	25000	25	25	False
chr5	111400000	111425000	chr5	111675000	111700000	0.398266959956341	0.0003071872979422	5.60219996247336e-06	up_in_mutant	True	weak_differential	25000	25	25	False
chr5	92725000	92750000	chr5	93275000	93300000	-0.125067552786656	0.155907090737359	0.056789666733091	unchanged	False	non_significant	25000	25	25	False
chr5	132100000	132125000	chr5	133775000	133800000	-0.0445670046632367	0.628817274921183	0.453022615214008	unchanged	False	non_significant	25000	25	25	False
chr5	97100000	97125000	chr5	97925000	97950000	0.0255169302368137	0.7674350843971	0.624994196588127	unchanged	False	non_significant	25000	25	25	False
chr5	110625000	110650000	chr5	111250000	111275000	-0.0599120482695274	0.576496078824757	0.395645093022246	unchanged	False	non_significant	25000	25	25	False
chr5	100650000	100675000	chr5	100900000	100925000	0.203121377360231	0.0060602889219059	0.0005609287912814	up_in_mutant	True	weak_differential	25000	25	25	False
chr5	12550000	12575000	chr5	14250000	14275000	0.522484617875075	0.002625625361054	0.0001606664525411	up_in_mutant	True	moderate_differential	25000	25	25	False
chr5	16300000	16325000	chr5	16875000	16900000	-0.0154983765134267	0.928703433525241	0.872428652880237	unchanged	False	non_significant	25000	25	25	False
chr6	71625000	71650000	chr6	71750000	71775000	0.100981443058084	0.0655829819501361	0.0169985893504446	unchanged	False	trending	25000	25	25	False
chr6	38950000	38975000	chr6	39050000	39075000	0.144445986195528	0.0254156548461781	0.004521688961505	up_in_mutant	True	weak_differential	25000	25	25	False
chr6	86425000	86450000	chr6	86675000	86700000	0.0726778984946078	0.202747214883809	0.0835598506297752	unchanged	False	non_significant	25000	25	25	False
chr6	100650000	100675000	chr6	100825000	100850000	0.0443358567666253	0.442009180159212	0.262067801982817	unchanged	False	non_significant	25000	25	25	False
chr6	100275000	100300000	chr6	100500000	100525000	0.214297897416207	0.0019058963674737	9.97890636563391e-05	up_in_mutant	True	weak_differential	25000	25	25	False
chr6	129375000	129400000	chr6	129500000	129525000	0.131936091883679	0.0278866041647761	0.0051431221133389	up_in_mutant	True	weak_differential	25000	25	25	False
chr6	24700000	24725000	chr6	25000000	25025000	-0.028108133702136	0.699731824519588	0.535827585988625	unchanged	False	non_significant	25000	25	25	False
chr6	54375000	54400000	chr6	54625000	54650000	0.0627952614223215	0.345840918379533	0.181453088663458	unchanged	False	non_significant	25000	25	25	False
chr6	43025000	43050000	chr6	43275000	43300000	0.0332707502240154	0.650107445316007	0.476600977412274	unchanged	False	non_significant	25000	25	25	False
chr6	104025000	104050000	chr6	104675000	104700000	-0.142357489189185	0.0801499099573921	0.0224088114759784	unchanged	False	trending	25000	25	25	False
chr6	91875000	91900000	chr6	92175000	92200000	-0.0326021173967247	0.706352355911564	0.54548169889529	unchanged	False	non_significant	25000	25	25	False
chr6	28525000	28550000	chr6	29125000	29150000	0.0827197448273845	0.297312970949621	0.145332127499813	unchanged	False	non_significant	25000	25	25	False
chr6	19000000	19025000	chr6	19925000	19950000	-0.0097000331097059	0.93429571886833	0.881992712984615	unchanged	False	non_significant	25000	25	25	False
chr6	119975000	120000000	chr6	120325000	120350000	0.241259946284736	0.0049375662591108	0.0004161033630459	up_in_mutant	True	weak_differential	25000	25	25	False
chr6	19000000	19025000	chr6	21700000	21725000	-0.0472378346490591	0.622425241258694	0.445652177396013	unchanged	False	non_significant	25000	25	25	False
chr6	23475000	23500000	chr6	24225000	24250000	-0.175129481833467	0.0292555690508071	0.0054988651701536	down_in_mutant	True	weak_differential	25000	25	25	False
chr6	135400000	135425000	chr6	136350000	136375000	0.033753178584165	0.702946305298983	0.540046649197979	unchanged	False	non_significant	25000	25	25	False
chr6	80875000	80900000	chr6	81450000	81475000	0.555565762909597	7.84904319333331e-05	4.81120429413462e-07	up_in_mutant	True	moderate_differential	25000	25	25	False
chr6	41125000	41150000	chr6	41550000	41575000	0.173714991180218	0.103543200735874	0.0320013047267847	unchanged	False	non_significant	25000	25	25	False
chr6	146625000	146650000	chr6	147025000	147050000	-0.0838399698293643	0.262193216626785	0.120697828420704	unchanged	False	non_significant	25000	25	25	False
chr6	92775000	92800000	chr6	93525000	93550000	0.122728344368253	0.116710281423206	0.0377056944101837	unchanged	False	non_significant	25000	25	25	False
chr6	126475000	126500000	chr6	126925000	126950000	0.0350420060135846	0.716488228348829	0.559174018659038	unchanged	False	non_significant	25000	25	25	False
chr6	94675000	94700000	chr6	95100000	95125000	0.0107303603684987	0.938532639932384	0.889714955307997	unchanged	False	non_significant	25000	25	25	False
chr6	147075000	147100000	chr6	148200000	148225000	0.0598879115541837	0.570786713438926	0.390187760181998	unchanged	False	non_significant	25000	25	25	False
chr6	13550000	13575000	chr6	14200000	14225000	-0.0100340093664662	0.909951365872508	0.840404636811069	unchanged	False	non_significant	25000	25	25	False
chr7	57575000	57600000	chr7	57775000	57800000	0.0770488224081486	0.400997981153277	0.226861295348015	unchanged	False	non_significant	25000	25	25	False
chr7	134225000	134250000	chr7	134325000	134350000	0.402082671636122	0.0002315199802115	3.47314020711461e-06	up_in_mutant	True	weak_differential	25000	25	25	False
chr7	144075000	144100000	chr7	144175000	144200000	0.351240276644861	0.0008709496013915	2.98030601907691e-05	up_in_mutant	True	weak_differential	25000	25	25	False
chr7	67650000	67675000	chr7	67750000	67775000	0.113180840860087	0.205690606648751	0.0853195520568234	unchanged	False	non_significant	25000	25	25	False
chr7	30950000	30975000	chr7	31075000	31100000	0.0544084672623553	0.552284636360653	0.371285381822416	unchanged	False	non_significant	25000	25	25	False
chr7	67050000	67075000	chr7	67175000	67200000	0.134511797899945	0.0779634433910869	0.021545246121951	unchanged	False	trending	25000	25	25	False
chr7	6425000	6450000	chr7	6675000	6700000	0.0512966597783836	0.638099766391924	0.463324622023276	unchanged	False	non_significant	25000	25	25	False
chr7	6325000	6350000	chr7	7275000	7300000	-0.0331889852181625	0.802266379515059	0.675736190245481	unchanged	False	non_significant	25000	25	25	False
chr7	72225000	72250000	chr7	72350000	72375000	0.140348705903998	0.127955266650462	0.0429758570360974	unchanged	False	non_significant	25000	25	25	False
chr7	43275000	43300000	chr7	43475000	43500000	-0.0435853667086139	0.674117876886416	0.504477424683354	unchanged	False	non_significant	25000	25	25	False
chr7	50775000	50800000	chr7	51425000	51450000	0.253649492048824	0.0323569348628347	0.0063765388602301	up_in_mutant	True	weak_differential	25000	25	25	False
chr7	90475000	90500000	chr7	91425000	91450000	-0.25087558053172	0.0060875063544279	0.0005655772420012	down_in_mutant	True	weak_differential	25000	25	25	False
chr7	116150000	116175000	chr7	116600000	116625000	-0.129264321068078	0.227622879209535	0.0985011841740645	unchanged	False	non_significant	25000	25	25	False
chr7	62900000	62925000	chr7	63725000	63750000	0.0230100011288982	0.882438159067104	0.796950812103969	unchanged	False	non_significant	25000	25	25	False
chr7	136150000	136175000	chr7	137300000	137325000	0.501190502979878	0.0009747411931154	3.50579591034041e-05	up_in_mutant	True	moderate_differential	25000	25	25	False
chr7	136050000	136075000	chr7	137300000	137325000	0.532526329646527	0.0013894411824552	6.04193709597884e-05	up_in_mutant	True	moderate_differential	25000	25	25	False
chr7	127975000	128000000	chr7	128700000	128725000	-0.0327602253489236	0.805031345451208	0.680091224417713	unchanged	False	non_significant	25000	25	25	False
chr7	87100000	87125000	chr7	89025000	89050000	0.0575307889569611	0.690856483592027	0.525373358833196	unchanged	False	non_significant	25000	25	25	False
chr7	4125000	4150000	chr7	7275000	7300000	0.18585875005795	0.267280374938855	0.12432368813692	unchanged	False	non_significant	25000	25	25	False
chr7	95475000	95500000	chr7	96500000	96525000	0.512882714649342	0.0002650024845545	4.2872252134038e-06	up_in_mutant	True	moderate_differential	25000	25	25	False
chr7	6150000	6175000	chr7	13025000	13050000	-0.0819674393267954	0.524345621013318	0.342470331121651	unchanged	False	non_significant	25000	25	25	False
chr10	114875000	114900000	chr10	115000000	115025000	-0.0715171474338989	0.193487493285226	0.0782562907933679	unchanged	False	non_significant	25000	25	25	False
chr10	97350000	97375000	chr10	97675000	97700000	-0.165814435926621	0.008593492425442	0.0009453768508036	down_in_mutant	True	weak_differential	25000	25	25	False
chr10	114450000	114475000	chr10	114775000	114800000	-0.0252504283531329	0.692743739902162	0.527555704267094	unchanged	False	non_significant	25000	25	25	False
chr10	41425000	41450000	chr10	41675000	41700000	0.0402634393766587	0.493629942051125	0.311784217761607	unchanged	False	non_significant	25000	25	25	False
chr10	87550000	87575000	chr10	88300000	88325000	0.0563904592983128	0.464955291999513	0.284379950141481	unchanged	False	non_significant	25000	25	25	False
chr10	73900000	73925000	chr10	74200000	74225000	0.105083513456458	0.11013934709144	0.034767489750063	unchanged	False	non_significant	25000	25	25	False
chr10	41275000	41300000	chr10	41675000	41700000	-0.0119564915252427	0.890499677557971	0.809101950510125	unchanged	False	non_significant	25000	25	25	False
chr10	109900000	109925000	chr10	110450000	110475000	0.0284566047828442	0.729001303108442	0.576753751817043	unchanged	False	non_significant	25000	25	25	False
chr10	7875000	7900000	chr10	8500000	8525000	0.0932862944794864	0.272187540763133	0.127783323644279	unchanged	False	non_significant	25000	25	25	False
chr10	94200000	94225000	chr10	94600000	94625000	0.193484921840515	0.010079197411712	0.0011997397448591	up_in_mutant	True	weak_differential	25000	25	25	False
chr10	105825000	105850000	chr10	106850000	106875000	0.036725927267576	0.6924379458796	0.527254935552601	unchanged	False	non_significant	25000	25	25	False
chr10	26350000	26375000	chr10	26700000	26725000	0.0656978527139172	0.450135093791293	0.269754455657651	unchanged	False	non_significant	25000	25	25	False
chr10	107425000	107450000	chr10	107725000	107750000	0.192475724688264	0.0143231103084346	0.0019927927765142	up_in_mutant	True	weak_differential	25000	25	25	False
chr10	106250000	106275000	chr10	106575000	106600000	0.14648841658613	0.058909257373357	0.0146357182838359	unchanged	False	trending	25000	25	25	False
chr10	29525000	29550000	chr10	30525000	30550000	0.0794811739326677	0.465185575917542	0.284553281686054	unchanged	False	non_significant	25000	25	25	False
chr10	64875000	64900000	chr10	66625000	66650000	0.0027595691323913	0.977775803209998	0.957786955776987	unchanged	False	non_significant	25000	25	25	False
chr10	9800000	9825000	chr10	11175000	11200000	0.128379248516639	0.165252282291134	0.0617731469982299	unchanged	False	non_significant	25000	25	25	False
chr10	70550000	70575000	chr10	71200000	71225000	0.273714749208019	0.0033130673467249	0.0002353482981372	up_in_mutant	True	weak_differential	25000	25	25	False
chr10	108725000	108750000	chr10	109850000	109875000	0.645443375534351	6.59506296350524e-05	3.55651007934884e-07	up_in_mutant	True	moderate_differential	25000	25	25	False
