chr	start	end	TargetGene	ABC.Score_WT	ABC.Score.Numerator_WT	activity_base_WT	hic_contact_pl_scaled_adj_WT	hic_contact_WT	ABC.Score_KO	ABC.Score.Numerator_KO	activity_base_KO	hic_contact_pl_scaled_adj_KO	hic_contact_KO	distance	class	delta_ABC	delta_unnorm	hic_data_wt	hic_data_ko	has_hic_either
chrX	135796994	135797843	Tcp11x2	0.048584	0.046971	7.667777	0.006126	0.001056	0.036665	0.035189	7.887507	0.004461	0.000523	103628.500000	promoter	-0.011919	-0.011782	True	True	True
chrX	135796994	135797843	Tmsb15a	0.060213	0.092796	7.667777	0.012102	0.002709	0.000000	0.000000	0.000000	0.000000	0.000000	72157.500000	promoter	-0.060213	-0.092796	True	False	True
chrX	135838724	135839283	4933428M09Rik	0.055434	0.016998	6.191670	0.002745	0.000499	0.000000	0.000000	0.000000	0.000000	0.000000	3340223.500000	promoter	-0.055434	-0.016998	True	False	True
chrX	135838724	135839283	Tex13b	0.027255	0.017410	6.191670	0.002812	0.000486	0.000593	0.000423	7.894647	0.000054	0.000000	4974429.500000	promoter	-0.026662	-0.016987	True	False	True
chrX	135838724	135839283	Tmsb15a	0.031354	0.048320	6.191670	0.007804	0.001651	0.000000	0.000000	0.000000	0.000000	0.000000	113742.500000	promoter	-0.031354	-0.048320	True	False	True
chrX	135839917	135840417	Gprasp2	0.148883	0.648220	4.637844	0.139767	0.039183	0.112848	0.619396	4.636093	0.133603	0.036036	1134.000000	genic	-0.036035	-0.028824	True	True	True
chrX	135839917	135840417	Taf7l	0.023982	0.016039	4.637844	0.003458	0.000700	0.007932	0.010494	4.636093	0.002263	0.000443	1363677.000000	genic	-0.016050	-0.005545	True	True	True
chrX	135839917	135840417	Tcp11x2	0.013079	0.012644	4.637844	0.002726	0.000225	0.024037	0.023070	4.636093	0.004976	0.000907	146377.000000	genic	0.010958	0.010426	True	True	True
chrX	135839917	135840417	Trap1a	0.023250	0.010041	4.637844	0.002165	0.000388	0.000000	0.000000	0.000000	0.000000	0.000000	3493515.000000	genic	-0.023250	-0.010041	True	False	True
chrX	135885682	135886182	Armcx5	0.015933	0.077793	9.989316	0.007788	0.001752	0.040370	0.229099	12.953799	0.017686	0.004764	143200.000000	genic	0.024437	0.151306	True	True	True
chrX	135885682	135886182	Gprasp1	0.015933	0.077793	9.989316	0.007788	0.001752	0.040370	0.229099	12.953799	0.017686	0.004764	143200.000000	genic	0.024437	0.151306	True	True	True
chrX	135885682	135886182	Pwwp3b	0.032383	0.040166	9.989316	0.004021	0.000738	0.016029	0.019003	12.953799	0.001467	0.000260	3324109.000000	genic	-0.016354	-0.021163	True	True	True
chrX	135885682	135886182	Taf7l	0.002913	0.001948	9.989316	0.000195	0.000000	0.020738	0.027436	12.953799	0.002118	0.000411	1409442.000000	genic	0.017825	0.025488	False	True	True
chrX	135885682	135886182	Tmsb15a	0.029639	0.045677	9.989316	0.004573	0.000828	0.000000	0.000000	0.000000	0.000000	0.000000	160671.000000	genic	-0.029639	-0.045677	True	False	True
chrX	135993488	135994073	5730412P04Rik	0.000000	0.000000	0.000000	0.000000	0.000000	0.065711	0.262052	13.898402	0.018855	0.005134	110821.500000	promoter	0.065711	0.262052	False	True	True
chrX	135993488	135994073	Arxes1	0.120893	0.777095	13.829530	0.056191	0.018040	0.106287	0.704697	13.898402	0.050703	0.016004	39585.500000	promoter	-0.014606	-0.072398	True	True	True
chrX	135993488	135994073	Cstf2	0.022982	0.092253	13.829530	0.006671	0.001330	0.000410	0.001960	13.898402	0.000141	0.000000	1934594.500000	promoter	-0.022572	-0.090293	True	False	True
chrX	135993488	135994073	Gm15046	0.000650	0.000864	13.829530	0.000062	0.000000	0.040649	0.060385	13.898402	0.004345	0.000771	4284081.500000	promoter	0.039999	0.059521	False	True	True
chrX	135993488	135994073	Kir3dl2	0.009900	0.007067	13.829530	0.000511	0.000000	0.053184	0.040466	13.898402	0.002912	0.000594	550275.500000	promoter	0.043284	0.033399	False	True	True
chrX	135993488	135994073	Ripply1	0.000807	0.000980	13.829530	0.000071	0.000000	0.055344	0.046576	13.898402	0.003351	0.000602	3788572.500000	promoter	0.054537	0.045596	False	True	True
chrX	135993488	135994073	Tceal5	0.018777	0.119516	13.829530	0.008642	0.002086	0.032230	0.226841	13.898402	0.016321	0.004288	210095.500000	promoter	0.013453	0.107325	True	True	True
chrX	135993488	135994073	Tceal6	0.028145	0.056158	13.829530	0.004061	0.000867	0.011149	0.019044	13.898402	0.001370	0.000237	783093.500000	promoter	-0.016996	-0.037114	True	True	True
chrX	135993488	135994073	Tcp11x2	0.013607	0.013155	13.829530	0.000951	0.000000	0.036238	0.034779	13.898402	0.002502	0.000421	299990.500000	promoter	0.022631	0.021624	False	True	True
chrX	135993488	135994073	Tex13a	0.123077	0.028921	13.829530	0.002091	0.000393	0.007510	0.001705	13.898402	0.000123	0.000000	2215799.500000	promoter	-0.115567	-0.027216	True	False	True
chrX	135993488	135994073	Tmsb15a	0.042506	0.065507	13.829530	0.004737	0.001014	0.000000	0.000000	0.000000	0.000000	0.000000	268519.500000	promoter	-0.042506	-0.065507	True	False	True
chrX	136032994	136033616	3632454L22Rik	0.004562	0.004158	14.587616	0.000285	0.000000	0.028823	0.028504	14.375692	0.001983	0.000384	972969.000000	promoter	0.024261	0.024346	False	True	True
chrX	136032994	136033616	5730412P04Rik	0.000000	0.000000	0.000000	0.000000	0.000000	0.099482	0.396730	14.375692	0.027597	0.007947	71297.000000	promoter	0.099482	0.396730	False	True	True
chrX	136032994	136033616	Arxes2	0.125950	0.819702	14.587616	0.056192	0.018040	0.106858	0.728939	14.375692	0.050706	0.016004	39482.000000	promoter	-0.019092	-0.090763	True	True	True
chrX	136032994	136033616	Bex1	0.026439	0.156011	14.587616	0.010695	0.002671	0.014540	0.090034	14.375692	0.006263	0.001371	182208.000000	promoter	-0.011899	-0.065977	True	True	True
chrX	136032994	136033616	Bex2	0.072855	0.514634	14.587616	0.035279	0.010089	0.056340	0.416266	14.375692	0.028956	0.007698	34931.000000	promoter	-0.016515	-0.098368	True	True	True
chrX	136032994	136033616	Bex4	0.049006	0.279217	14.587616	0.019141	0.005221	0.033521	0.203852	14.375692	0.014180	0.003639	105690.000000	promoter	-0.015485	-0.075365	True	True	True
chrX	136032994	136033616	Gprasp2	0.033222	0.144645	14.587616	0.009916	0.002448	0.020953	0.115009	14.375692	0.008000	0.001892	194272.000000	promoter	-0.012269	-0.029636	True	True	True
chrX	136032994	136033616	Nxf3	0.110797	0.297963	14.587616	0.020426	0.005228	0.124195	0.388133	14.375692	0.026999	0.007567	51950.000000	promoter	0.013398	0.090170	True	True	True
chrX	136032994	136033616	Pwwp3b	0.020919	0.025947	14.587616	0.001779	0.000320	0.001029	0.001220	14.375692	0.000085	0.000000	3176736.000000	promoter	-0.019890	-0.024727	True	False	True
chrX	136032994	136033616	Srpx2	0.035588	0.026294	14.587616	0.001802	0.000336	0.002672	0.001841	14.375692	0.000128	0.000000	2124880.000000	promoter	-0.032916	-0.024453	True	False	True
chrX	136032994	136033616	Taf7l	0.003842	0.002569	14.587616	0.000176	0.000000	0.059047	0.078117	14.375692	0.005434	0.001107	1556815.000000	promoter	0.055205	0.075548	False	True	True
chrX	136032994	136033616	Tceal9	0.031131	0.181896	14.587616	0.012469	0.003183	0.013069	0.080673	14.375692	0.005612	0.001218	211773.000000	promoter	-0.018062	-0.101223	True	True	True
chrX	136032994	136033616	Tcp11x2	0.012644	0.012224	14.587616	0.000838	0.000000	0.060369	0.057938	14.375692	0.004030	0.000850	339515.000000	promoter	0.047725	0.045714	False	True	True
chrX	136032994	136033616	Tmsb15a	0.021311	0.032843	14.587616	0.002251	0.000358	0.000000	0.000000	0.000000	0.000000	0.000000	308044.000000	promoter	-0.021311	-0.032843	True	False	True
chrX	136032994	136033616	Vsig1	0.001059	0.000798	14.587616	0.000055	0.000000	0.035637	0.024014	14.375692	0.001670	0.000285	4874302.000000	promoter	0.034578	0.023216	False	True	True
chrX	136047479	136047979	5730412P04Rik	0.000000	0.000000	0.000000	0.000000	0.000000	0.028362	0.113105	1.996973	0.056638	0.018040	56873.000000	intergenic	0.028362	0.113105	False	True	True
chrX	136047479	136047979	Pramel3	0.000000	0.000000	0.000000	0.000000	0.000000	0.023818	0.007862	1.996973	0.003937	0.000841	745423.000000	intergenic	0.023818	0.007862	False	True	True
chrX	136067386	136067886	5730412P04Rik	0.000000	0.000000	0.000000	0.000000	0.000000	0.048334	0.192754	5.902481	0.032656	0.009200	36966.000000	promoter	0.048334	0.192754	False	True	True
chrX	136067386	136067886	Nrk	0.002643	0.000505	5.315626	0.000095	0.000000	0.045714	0.010330	5.902481	0.001750	0.000318	2846793.000000	promoter	0.043071	0.009825	False	True	True
chrX	136067947	136068486	3632454L22Rik	0.004081	0.003720	13.529738	0.000275	0.000000	0.023373	0.023114	14.688897	0.001574	0.000292	1007880.500000	promoter	0.019292	0.019394	False	True	True
chrX	136067947	136068486	5730412P04Rik	0.000000	0.000000	0.000000	0.000000	0.000000	0.120552	0.480759	14.688897	0.032729	0.009200	36385.500000	promoter	0.120552	0.480759	False	True	True
chrX	136067947	136068486	Armcx5	0.028390	0.138614	13.529738	0.010245	0.002512	0.007500	0.042560	14.688897	0.002897	0.000542	325484.500000	promoter	-0.020890	-0.096054	True	True	True
chrX	136067947	136068486	Arxes1	0.074279	0.477461	13.529738	0.035290	0.010089	0.064181	0.425528	14.688897	0.028969	0.007698	34850.500000	promoter	-0.010098	-0.051933	True	True	True
chrX	136067947	136068486	Bex1	0.029896	0.176414	13.529738	0.013039	0.003353	0.016930	0.104831	14.688897	0.007137	0.001565	147296.500000	promoter	-0.012966	-0.071583	True	True	True
chrX	136067947	136068486	Drp2	0.022279	0.043715	13.529738	0.003231	0.000639	0.000906	0.002417	14.688897	0.000165	0.000000	1663666.500000	promoter	-0.021373	-0.041298	True	False	True
chrX	136067947	136068486	Gprasp1	0.028390	0.138614	13.529738	0.010245	0.002512	0.007500	0.042560	14.688897	0.002897	0.000542	325484.500000	promoter	-0.020890	-0.096054	True	True	True
chrX	136067947	136068486	Kir3dl2	0.031904	0.022773	13.529738	0.001683	0.000276	0.011449	0.008711	14.688897	0.000593	0.000000	475839.500000	promoter	-0.020455	-0.014062	True	False	True
chrX	136067947	136068486	Morc4	0.020090	0.037099	13.529738	0.002742	0.000490	0.007794	0.020728	14.688897	0.001411	0.000246	3803460.500000	promoter	-0.012296	-0.016371	True	True	True
chrX	136067947	136068486	Nrk	0.006730	0.001285	13.529738	0.000095	0.000000	0.113763	0.025707	14.688897	0.001750	0.000318	2846212.500000	promoter	0.107033	0.024422	False	True	True
chrX	136067947	136068486	Nxf3	0.182502	0.490798	13.529738	0.036275	0.007742	0.164425	0.513857	14.688897	0.034983	0.007196	17038.500000	promoter	-0.018077	0.023059	True	True	True
chrX	136067947	136068486	Pwwp3b	0.029438	0.036513	13.529738	0.002699	0.000494	0.018499	0.021932	14.688897	0.001493	0.000266	3141824.500000	promoter	-0.010939	-0.014581	True	True	True
chrX	136067947	136068486	Taf7l	0.003483	0.002329	13.529738	0.000172	0.000000	0.024194	0.032007	14.688897	0.002179	0.000421	1591726.500000	promoter	0.020711	0.029678	False	True	True
chrX	136067947	136068486	Tceal7	0.015838	0.098884	13.529738	0.007309	0.001615	0.029084	0.200009	14.688897	0.013616	0.003528	146561.500000	promoter	0.013246	0.101125	True	True	True
chrX	136067947	136068486	Tcp11x2	0.022122	0.021387	13.529738	0.001581	0.000216	0.036759	0.035279	14.688897	0.002402	0.000431	374426.500000	promoter	0.014637	0.013892	True	True	True
chrX	136107899	136108399	5730412P04Rik	0.000000	0.000000	0.000000	0.000000	0.000000	0.066868	0.266666	1.667356	0.159934	0.049478	3547.000000	genic	0.066868	0.266666	False	True	True
chrX	136115483	136115983	5730412P04Rik	0.000000	0.000000	0.000000	0.000000	0.000000	0.122583	0.488858	10.281561	0.047547	0.008926	11131.000000	intergenic	0.122583	0.488858	False	True	True
chrX	136115483	136115983	Arxes1	0.019162	0.123174	6.471982	0.019032	0.005122	0.032273	0.213977	10.281561	0.020812	0.005712	82367.000000	intergenic	0.013111	0.090803	True	True	True
chrX	136115483	136115983	Arxes2	0.011617	0.075607	6.471982	0.011682	0.002898	0.036802	0.251045	10.281561	0.024417	0.006870	121910.000000	intergenic	0.025185	0.175438	True	True	True
chrX	136115483	136115983	Bex2	0.026361	0.186209	6.471982	0.028771	0.008113	0.046258	0.341779	10.281561	0.033242	0.009726	47497.000000	intergenic	0.019897	0.155570	True	True	True
chrX	136115483	136115983	Bex3	0.008839	0.057620	6.471982	0.008903	0.002113	0.022282	0.142654	10.281561	0.013875	0.003608	154519.000000	intergenic	0.013443	0.085034	True	True	True
chrX	136115483	136115983	Bex4	0.047644	0.271456	6.471982	0.041943	0.011636	0.078643	0.478253	10.281561	0.046516	0.013478	23262.000000	intergenic	0.030999	0.206797	True	True	True
chrX	136115483	136115983	Il1rapl2	0.004757	0.001222	6.471982	0.000189	0.000000	0.036869	0.018218	10.281561	0.001772	0.000337	1454874.000000	intergenic	0.032112	0.016996	False	True	True
chrX	136115483	136115983	Nxf3	0.067308	0.181010	6.471982	0.027968	0.006981	0.082906	0.259096	10.281561	0.025200	0.005912	30478.000000	intergenic	0.015598	0.078086	True	True	True
chrX	136115483	136115983	Tceal5	0.018174	0.115675	6.471982	0.017873	0.004768	0.034094	0.239954	10.281561	0.023338	0.006560	88143.000000	intergenic	0.015920	0.124279	True	True	True
chrX	136115483	136115983	Tex13b	0.020865	0.013329	6.471982	0.002059	0.000356	0.000819	0.000584	10.281561	0.000057	0.000000	4697700.000000	intergenic	-0.020046	-0.012745	True	False	True
chrX	136138745	136139296	5730412P04Rik	0.000000	0.000000	0.000000	0.000000	0.000000	0.050565	0.201654	9.049059	0.022285	0.005136	34418.500000	promoter	0.050565	0.201654	False	True	True
chrX	136138745	136139296	Ripply1	0.000446	0.000542	7.346558	0.000074	0.000000	0.030023	0.025266	9.049059	0.002792	0.000502	3643332.500000	promoter	0.029577	0.024724	False	True	True
chrX	136138745	136139296	Rnf128	0.037645	0.020425	7.346558	0.002780	0.000504	0.001106	0.000711	9.049059	0.000079	0.000000	3424294.500000	promoter	-0.036539	-0.019714	True	False	True
chrX	136138745	136139296	Tceal9	0.011178	0.065314	7.346558	0.008890	0.001954	0.023482	0.144945	9.049059	0.016018	0.004226	106057.500000	promoter	0.012304	0.079631	True	True	True
chrX	136171215	136171715	Tceal8	0.082762	0.581288	3.997043	0.145430	0.042073	0.094036	0.684727	4.603214	0.148750	0.043768	877.000000	genic	0.011274	0.103439	True	True	True
chrX	136172014	136172592	5730412P04Rik	0.000000	0.000000	0.000000	0.000000	0.000000	0.042254	0.168508	16.340629	0.010312	0.002030	67701.000000	promoter	0.042254	0.168508	False	True	True
chrX	136172014	136172592	Bex1	0.087832	0.518283	15.587771	0.033249	0.009637	0.056987	0.352862	16.340629	0.021594	0.005371	43210.000000	promoter	-0.030845	-0.165421	True	True	True
chrX	136172014	136172592	Bex3	0.042893	0.279622	15.587771	0.017939	0.004822	0.027202	0.174153	16.340629	0.010658	0.002473	97949.000000	promoter	-0.015691	-0.105469	True	True	True
chrX	136172014	136172592	Glra4	0.018908	0.035925	15.587771	0.002305	0.000449	0.042300	0.082091	16.340629	0.005024	0.001111	607838.000000	promoter	0.023392	0.046166	True	True	True
chrX	136172014	136172592	Kir3dl2	0.016676	0.011903	15.587771	0.000764	0.000000	0.048378	0.036809	16.340629	0.002253	0.000391	371753.000000	promoter	0.031702	0.024906	False	True	True
chrX	136172014	136172592	Nxf2	0.001235	0.003561	15.587771	0.000228	0.000000	0.044873	0.106677	16.340629	0.006528	0.001380	1207549.000000	promoter	0.043638	0.103116	False	True	True
chrX	136172014	136172592	Tceal3	0.016987	0.042093	15.587771	0.002700	0.000522	0.030684	0.107710	16.340629	0.006592	0.001526	418538.000000	promoter	0.013697	0.065617	True	True	True
chrX	136172014	136172592	Tcp11x2	0.026664	0.025778	15.587771	0.001654	0.000269	0.047443	0.045533	16.340629	0.002787	0.000555	478513.000000	promoter	0.020779	0.019755	True	True	True
chrX	136172014	136172592	Tmsb15a	0.020059	0.030913	15.587771	0.001983	0.000345	0.000000	0.000000	0.000000	0.000000	0.000000	447042.000000	promoter	-0.020059	-0.030913	True	False	True
chrX	136172014	136172592	Tspan6	0.001590	0.001862	15.587771	0.000119	0.000000	0.040033	0.047910	16.340629	0.002932	0.000559	2273874.000000	promoter	0.038443	0.046048	False	True	True
chrX	136203586	136204126	5730412P04Rik	0.000000	0.000000	0.000000	0.000000	0.000000	0.026135	0.104225	10.576570	0.009854	0.002222	99254.000000	promoter	0.026135	0.104225	False	True	True
chrX	136203586	136204126	Arxes2	0.013335	0.086787	10.042246	0.008642	0.002086	0.025305	0.172621	10.576570	0.016321	0.004288	210033.000000	promoter	0.011970	0.085834	True	True	True
chrX	136203586	136204126	Kir3dl2	0.011765	0.008398	10.042246	0.000836	0.000000	0.028389	0.021600	10.576570	0.002042	0.000321	340200.000000	promoter	0.016624	0.013202	False	True	True
chrX	136203586	136204126	Pcdh19	0.035781	0.034732	10.042246	0.003459	0.000655	0.000664	0.001140	10.576570	0.000108	0.000000	2514869.000000	promoter	-0.035117	-0.033592	True	False	True
chrX	136203586	136204126	Tex13a	0.005807	0.001364	10.042246	0.000136	0.000000	0.047682	0.010827	10.576570	0.001024	0.000180	2005724.000000	promoter	0.041875	0.009463	False	True	True
chrX	136215219	136215763	Glra4	0.001926	0.003660	7.354042	0.000498	0.000000	0.020779	0.040325	7.555124	0.005337	0.001192	564650.000000	promoter	0.018853	0.036665	False	True	True
chrX	136215219	136215763	Il1rapl2	0.005813	0.001493	7.354042	0.000203	0.000000	0.033284	0.016447	7.555124	0.002177	0.000425	1355116.000000	promoter	0.027471	0.014954	False	True	True
chrX	136215219	136215763	Kir3dl2	0.024022	0.017147	7.354042	0.002332	0.000392	0.055298	0.042074	7.555124	0.005569	0.001259	328565.000000	promoter	0.031276	0.024927	True	True	True
chrX	136215219	136215763	Radx	0.021586	0.014511	7.354042	0.001973	0.000355	0.000824	0.000623	7.555124	0.000082	0.000000	3264875.000000	promoter	-0.020762	-0.013888	True	False	True
chrX	136215219	136215763	Tceal5	0.076678	0.488043	7.354042	0.066364	0.017834	0.066156	0.465611	7.555124	0.061628	0.015711	11615.000000	promoter	-0.010522	-0.022432	True	True	True
chrX	136215219	136215763	Tceal8	0.034818	0.244549	7.354042	0.033254	0.009637	0.022412	0.163198	7.555124	0.021601	0.005371	43149.000000	promoter	-0.012406	-0.081351	True	True	True
chrX	136215219	136215763	Tex13a	0.004278	0.001005	7.354042	0.000137	0.000000	0.043114	0.009790	7.555124	0.001296	0.000235	1994089.000000	promoter	0.038836	0.008785	False	True	True
chrX	136215219	136215763	Tmsb15a	0.025157	0.038770	7.354042	0.005272	0.001182	0.000000	0.000000	0.000000	0.000000	0.000000	490230.000000	promoter	-0.025157	-0.038770	True	False	True
chrX	136244828	136245349	Kir3dl2	0.028625	0.020433	6.995250	0.002921	0.000534	0.008811	0.006704	7.022948	0.000955	0.000000	298967.500000	promoter	-0.019814	-0.013729	True	False	True
chrX	136244828	136245349	Rnf128	0.001046	0.000568	6.995250	0.000081	0.000000	0.021045	0.013526	7.022948	0.001926	0.000346	3318226.500000	promoter	0.019999	0.012958	False	True	True
chrX	136244828	136245349	Sytl4	0.034928	0.024158	6.995250	0.003453	0.000663	0.001323	0.000843	7.022948	0.000120	0.000000	2263276.500000	promoter	-0.033605	-0.023315	True	False	True
chrX	136245419	136246137	Sytl4	0.021421	0.014816	4.290023	0.003454	0.000663	0.000982	0.000626	5.217092	0.000120	0.000000	2263966.000000	promoter	-0.020439	-0.014190	True	False	True
chrX	136269986	136270502	Armcx5	0.001864	0.009101	17.055243	0.000534	0.000000	0.022401	0.127127	15.047181	0.008449	0.001970	527512.000000	promoter	0.020537	0.118026	False	True	True
chrX	136269986	136270502	Arxes2	0.022012	0.143260	17.055243	0.008400	0.002025	0.006583	0.044905	15.047181	0.002984	0.000536	276421.000000	promoter	-0.015429	-0.098355	True	True	True
chrX	136269986	136270502	Bex1	0.073707	0.434933	17.055243	0.025501	0.007083	0.054958	0.340303	15.047181	0.022616	0.006065	54731.000000	promoter	-0.018749	-0.094630	True	True	True
chrX	136269986	136270502	Bex2	0.028897	0.204125	17.055243	0.011968	0.003042	0.018403	0.135972	15.047181	0.009036	0.002196	202008.000000	promoter	-0.010494	-0.068153	True	True	True
chrX	136269986	136270502	Bex4	0.057832	0.329506	17.055243	0.019320	0.005274	0.023418	0.142413	15.047181	0.009464	0.002235	131249.000000	promoter	-0.034414	-0.187093	True	True	True
chrX	136269986	136270502	Fam199x	0.036299	0.243292	17.055243	0.014265	0.003259	0.005479	0.037794	15.047181	0.002512	0.000505	779349.000000	promoter	-0.030820	-0.205498	True	True	True
chrX	136269986	136270502	Gm15046	0.043498	0.057765	17.055243	0.003387	0.000604	0.000677	0.001006	15.047181	0.000067	0.000000	4007618.000000	promoter	-0.042821	-0.056759	True	False	True
chrX	136269986	136270502	Gprasp1	0.001864	0.009101	17.055243	0.000534	0.000000	0.022401	0.127127	15.047181	0.008449	0.001970	527512.000000	promoter	0.020537	0.118026	False	True	True
chrX	136269986	136270502	Kir3dl2	0.097936	0.069907	17.055243	0.004099	0.000841	0.052374	0.039849	15.047181	0.002648	0.000442	273812.000000	promoter	-0.045562	-0.030058	True	True	True
chrX	136269986	136270502	Nup62cl	0.001373	0.001207	17.055243	0.000071	0.000000	0.034693	0.028669	15.047181	0.001905	0.000337	3792468.000000	promoter	0.033320	0.027462	False	True	True
chrX	136269986	136270502	Pih1h3b	0.001373	0.001207	17.055243	0.000071	0.000000	0.034696	0.028669	15.047181	0.001905	0.000337	3792634.000000	promoter	0.033323	0.027462	False	True	True
chrX	136269986	136270502	Pwwp3b	0.055515	0.068857	17.055243	0.004037	0.000753	0.001166	0.001382	15.047181	0.000092	0.000000	2939797.000000	promoter	-0.054349	-0.067475	True	False	True
chrX	136269986	136270502	Ripply1	0.033277	0.040408	17.055243	0.002369	0.000426	0.001369	0.001152	15.047181	0.000077	0.000000	3512109.000000	promoter	-0.031908	-0.039256	True	False	True
chrX	136269986	136270502	Tceal3	0.022494	0.055738	17.055243	0.003268	0.000639	0.003809	0.013372	15.047181	0.000889	0.000000	320597.000000	promoter	-0.018685	-0.042366	True	False	True
chrX	136269986	136270502	Tceal7	0.071974	0.449372	17.055243	0.026348	0.007393	0.045695	0.314244	15.047181	0.020884	0.005468	55466.000000	promoter	-0.026279	-0.135128	True	True	True
chrX	136269986	136270502	Tceal8	0.043561	0.305952	17.055243	0.017939	0.004822	0.022026	0.160381	15.047181	0.010659	0.002473	97902.000000	promoter	-0.021535	-0.145571	True	True	True
chrX	136269986	136270502	Tceal9	0.172752	1.009378	17.055243	0.059183	0.018757	0.139921	0.863693	15.047181	0.057399	0.018047	25166.000000	promoter	-0.032831	-0.145685	True	True	True
chrX	136269986	136270502	Tcp11x2	0.032260	0.031189	17.055243	0.001829	0.000329	0.007639	0.007332	15.047181	0.000487	0.000000	576454.000000	promoter	-0.024621	-0.023857	True	False	True
chrX	136269986	136270502	Tmsb15a	0.024593	0.037902	17.055243	0.002222	0.000422	0.000000	0.000000	0.000000	0.000000	0.000000	544983.000000	promoter	-0.024593	-0.037902	True	False	True
chrX	136269986	136270502	Tspan6	0.001667	0.001952	17.055243	0.000114	0.000000	0.021533	0.025770	15.047181	0.001713	0.000315	2371815.000000	promoter	0.019866	0.023818	False	True	True
chrX	136304232	136304732	Pramel3	0.000000	0.000000	0.000000	0.000000	0.000000	0.025829	0.008526	1.404182	0.006072	0.001306	1002176.000000	intergenic	0.025829	0.008526	False	True	True
chrX	136590591	136591091	Nrk	0.001036	0.000198	1.692199	0.000117	0.000000	0.048777	0.011022	3.174336	0.003472	0.000664	2323588.000000	promoter	0.047741	0.010824	False	True	True
chrX	136590591	136591091	Tex13a	0.001219	0.000286	1.692199	0.000169	0.000000	0.026135	0.005934	3.174336	0.001870	0.000356	1618739.000000	promoter	0.024916	0.005648	False	True	True
chrX	136666340	136666840	Glra4	0.034393	0.065345	8.376180	0.007801	0.001649	0.046064	0.089395	9.840073	0.009085	0.002054	113551.000000	genic	0.011671	0.024050	True	True	True
chrX	136666340	136666840	Kir3dl2	0.043756	0.031233	8.376180	0.003729	0.000420	0.030779	0.023419	9.840073	0.002380	0.000000	122534.000000	genic	-0.012977	-0.007814	True	False	True
chrX	136666340	136666840	Ripply1	0.000597	0.000725	8.376180	0.000087	0.000000	0.031238	0.026289	9.840073	0.002672	0.000489	3115763.000000	genic	0.030641	0.025564	False	True	True
chrX	136666340	136666840	Sytl4	0.001221	0.000844	8.376180	0.000101	0.000000	0.046495	0.029638	9.840073	0.003012	0.000564	2684778.000000	genic	0.045274	0.028794	False	True	True
chrX	136666340	136666840	Tceal3	0.058231	0.144292	8.376180	0.017226	0.004475	0.031854	0.111815	9.840073	0.011363	0.002507	75749.000000	genic	-0.026377	-0.032477	True	True	True
chrX	136666340	136666840	Trap1a	0.058756	0.025374	8.376180	0.003029	0.000567	0.000000	0.000000	0.000000	0.000000	0.000000	2667092.000000	genic	-0.058756	-0.025374	True	False	True
chrX	136707731	136708739	Col4a6	0.001302	0.000551	9.838124	0.000056	0.000000	0.055155	0.020904	11.455517	0.001825	0.000313	4765841.000000	promoter	0.053853	0.020353	False	True	True
chrX	136707731	136708739	Glra4	0.055970	0.106341	9.838124	0.010809	0.002268	0.044800	0.086943	11.455517	0.007590	0.001178	71906.000000	promoter	-0.011170	-0.019398	True	True	True
chrX	136707731	136708739	Kir3dl2	0.035771	0.025534	9.838124	0.002595	0.000248	0.068474	0.052099	11.455517	0.004548	0.000830	164179.000000	promoter	0.032703	0.026565	True	True	True
chrX	136707731	136708739	Rnf128	0.028660	0.015550	9.838124	0.001581	0.000285	0.001687	0.001084	11.455517	0.000095	0.000000	2855080.000000	promoter	-0.026973	-0.014466	True	False	True
chrX	136707731	136708739	Sytl4	0.024048	0.016633	9.838124	0.001691	0.000307	0.001783	0.001137	11.455517	0.000099	0.000000	2726423.000000	promoter	-0.022265	-0.015496	True	False	True
chrX	136707731	136708739	Tcp11x2	0.020333	0.019658	9.838124	0.001998	0.000388	0.003260	0.003129	11.455517	0.000273	0.000000	1014445.000000	promoter	-0.017073	-0.016529	True	False	True
chrX	136707731	136708739	Tspan6	0.000808	0.000946	9.838124	0.000096	0.000000	0.020587	0.024638	11.455517	0.002151	0.000395	2809806.000000	promoter	0.019779	0.023692	False	True	True
chrX	136741446	136742073	5730412P04Rik	0.000000	0.000000	0.000000	0.000000	0.000000	0.036127	0.144075	40.630309	0.003546	0.000751	637157.500000	promoter	0.036127	0.144075	False	True	True
chrX	136741446	136742073	Armcx5	0.052456	0.256115	37.661347	0.006800	0.001471	0.034765	0.197290	40.630309	0.004856	0.001032	999027.500000	promoter	-0.017691	-0.058825	True	True	True
chrX	136741446	136742073	Arxes1	0.036165	0.232465	37.661347	0.006173	0.001374	0.008510	0.056426	40.630309	0.001389	0.000236	708393.500000	promoter	-0.027655	-0.176039	True	True	True
chrX	136741446	136742073	Atg4a	0.065317	0.273293	37.661347	0.007257	0.001299	0.027088	0.115406	40.630309	0.002840	0.000502	4215146.500000	promoter	-0.038229	-0.157887	True	True	True
chrX	136741446	136742073	Bex1	0.003414	0.020146	37.661347	0.000535	0.000000	0.029694	0.183867	40.630309	0.004525	0.000993	526246.500000	promoter	0.026280	0.163721	False	True	True
chrX	136741446	136742073	Bex3	0.028092	0.183129	37.661347	0.004863	0.001080	0.043102	0.275954	40.630309	0.006792	0.001568	471507.500000	promoter	0.015010	0.092825	True	True	True
