loop_id	chr1	start1	end1	chr2	start2	end2	logFC	logCPM	FDR	PValue	significant	resolution_kb	n_overlaps	loop_distance	loop_type	direction	category
loop_2244	chr3	69750000	69775000	chr3	73050000	73075000	0.545481407754151	2.57572179446034	0.0010083666404296	3.73609165268489e-05	True	25	1	3300000	Promoter-Enhancer	up_in_mutant	moderate_differential
loop_2292	chr4	66750000	66775000	chr4	68950000	68975000	-0.305510541440814	4.2349152023812	0.0057283154061815	0.0005156338498002	True	25	1	2200000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_2322	chr4	82275000	82300000	chr4	82925000	82950000	-0.315737648793422	3.67582268331119	0.0058551331665606	0.0005316063645686	True	25	1	650000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_2323	chr4	81175000	81200000	chr4	82900000	82925000	-0.48252374709088	3.61521712062565	0.001389872102648	6.05062470414473e-05	True	25	1	1725000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_2327	chr4	58150000	58175000	chr4	59800000	59825000	-0.424993429859573	2.7731705944652	0.0068410395750638	0.0006732094018106	True	25	1	1650000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_2330	chr4	66525000	66550000	chr4	70250000	70275000	-0.325889017666613	3.18697553163361	0.0086666210961189	0.0009563959254516	True	25	1	3725000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_2331	chr4	66500000	66525000	chr4	69100000	69125000	-0.343233662789112	2.89333198882645	0.0147949091327623	0.0020881725361909	True	25	1	2600000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_2347	chr4	99650000	99675000	chr4	115050000	115075000	-0.565315327455524	1.37222694086595	0.0214115317838588	0.0035545278506294	True	25	1	15400000	Promoter-Promoter	down_in_mutant	moderate_differential
loop_2350	chr4	44700000	44725000	chr4	99650000	99675000	-1.00779339978773	0.951622511278	0.001086919243303	4.19034374588173e-05	True	25	1	54950000	Promoter-Promoter	down_in_mutant	strong_differential
loop_2396	chr5	3925000	3950000	chr5	4175000	4200000	-0.328217729883235	4.97224575035698	0.0011589795573755	4.59659997017765e-05	True	25	1	250000	Promoter-Promoter	down_in_mutant	weak_differential
loop_2407	chr5	83750000	83775000	chr5	85925000	85950000	0.385238552003209	5.23903183740222	0.001837278515442	9.32240054653642e-05	True	25	1	2175000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_2413	chr5	18325000	18350000	chr5	20925000	20950000	-0.361880258549624	3.22087198614901	0.0035553547743069	0.0002621908320571	True	25	1	2600000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_2414	chr5	53575000	53600000	chr5	53975000	54000000	-0.300143005801898	3.39579212335883	0.0060780202229759	0.0005635043799513	True	25	1	4e+05	Promoter-Enhancer	down_in_mutant	weak_differential
loop_2418	chr5	72550000	72575000	chr5	73275000	73300000	-0.401456735706363	3.4377254433062	0.0017538065982433	8.70011111444831e-05	True	25	1	725000	Promoter-Promoter	down_in_mutant	weak_differential
loop_2424	chr5	125525000	125550000	chr5	128500000	128525000	-0.500979816538691	2.58993712696216	0.0015065883056055	6.86155768167238e-05	True	25	1	2975000	Promoter-Enhancer	down_in_mutant	moderate_differential
loop_2458	chr6	19750000	19775000	chr6	21525000	21550000	-0.359109054036161	3.99846608466419	0.0011419828658675	4.52359131101577e-05	True	25	1	1775000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_2465	chr6	42325000	42350000	chr6	43325000	43350000	-0.415783231029725	3.46194078258695	0.0017446275569895	8.57859319374688e-05	True	25	1	1e+06	Promoter-Enhancer	down_in_mutant	weak_differential
loop_2470	chr6	45050000	45075000	chr6	45575000	45600000	-0.344123740635751	4.68257847588289	0.0008976179760278	3.10676679613535e-05	True	25	1	525000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_2473	chr6	32300000	32325000	chr6	34025000	34050000	-0.4088778694926	3.87275257725835	0.0004541304962455	1.03289951956612e-05	True	25	1	1725000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_2474	chr6	42375000	42400000	chr6	43275000	43300000	-0.311202722699669	3.35761676714116	0.0107938916501096	0.001332435492449	True	25	1	9e+05	Promoter-Enhancer	down_in_mutant	weak_differential
loop_2477	chr6	3500000	3525000	chr6	4725000	4750000	-0.31969144325535	3.88538238676571	0.0060121129950025	0.0005535223161395	True	25	1	1225000	Promoter-Promoter	down_in_mutant	weak_differential
loop_2496	chr6	131450000	131475000	chr6	134375000	134400000	-0.32651457946601	2.19292504712217	0.0248606428029422	0.0043937824716805	True	25	1	2925000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_2502	chr6	23225000	23250000	chr6	51150000	51175000	-0.591946726170873	1.25842213183856	0.0178316315772001	0.0027440676302005	True	25	1	27925000	Promoter-Enhancer	down_in_mutant	moderate_differential
loop_2506	chr6	13825000	13850000	chr6	17625000	17650000	0.390645335435432	1.7996762489483	0.0226875123203557	0.0038760209652121	True	25	1	3800000	Promoter-Promoter	up_in_mutant	weak_differential
loop_2507	chr6	6850000	6875000	chr6	23250000	23275000	-0.732012209021549	1.30208335659522	0.0035945224537274	0.000267324765286	True	25	1	16400000	Promoter-Promoter	down_in_mutant	moderate_differential
loop_2508	chr6	49225000	49250000	chr6	83700000	83725000	-1.12504897828188	1.07174032607468	0.0007861178271687	2.5659868872645e-05	True	25	1	34475000	Promoter-Enhancer	down_in_mutant	strong_differential
loop_2559	chr7	29075000	29100000	chr7	29700000	29725000	-0.332659672141709	4.3326537606006	0.0083175859467166	0.0009011601599295	True	25	1	625000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_2592	chr7	45225000	45250000	chr7	46325000	46350000	-0.308874346536538	2.87060284002787	0.0207105042363089	0.0033962465276229	True	25	1	1100000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_2627	chr10	108450000	108475000	chr10	109475000	109500000	-0.700274583089885	4.60488490585813	1.05730722485902e-05	1.54227369830361e-08	True	25	1	1025000	Enhancer-Enhancer	down_in_mutant	moderate_differential
loop_2636	chr10	19225000	19250000	chr10	20125000	20150000	-0.300827496408048	3.65621469504691	0.0049264150415546	0.0004132314999558	True	25	1	9e+05	Promoter-Enhancer	down_in_mutant	weak_differential
loop_2638	chr10	96625000	96650000	chr10	97575000	97600000	-0.336556120211805	3.47451770952733	0.0030782434480713	0.0002099862227867	True	25	1	950000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_2646	chr10	22125000	22150000	chr10	22825000	22850000	-0.398301844664915	4.1362264751336	0.0026729390723695	0.0001675992290205	True	25	1	7e+05	Promoter-Enhancer	down_in_mutant	weak_differential
loop_2701	chr8	48200000	48225000	chr8	50275000	50300000	-0.61593548355768	2.80503375327026	0.0006025821220722	1.64544681828737e-05	True	25	1	2075000	Enhancer-Enhancer	down_in_mutant	moderate_differential
loop_2706	chr8	78500000	78525000	chr8	79625000	79650000	-0.310653093100291	3.38085108212697	0.0077870416995585	0.0008185965975595	True	25	1	1125000	Promoter-Promoter	down_in_mutant	weak_differential
loop_2781	chr14	111675000	111700000	chr14	113450000	113475000	-0.371825423414605	2.91540148096171	0.0097902394685739	0.0011451863600361	True	25	1	1775000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_2784	chr14	89175000	89200000	chr14	96900000	96925000	-0.471048148152771	2.9469457533373	0.0063108756462844	0.0006002107438862	True	25	1	7725000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_2806	chr9	90825000	90850000	chr9	91325000	91350000	-0.52363231239425	5.28407440798884	9.86272837525858e-06	1.20878620149752e-08	True	25	1	5e+05	Enhancer-Enhancer	down_in_mutant	moderate_differential
loop_2811	chr9	41575000	41600000	chr9	41925000	41950000	0.475567083155873	5.21205391611911	3.29050797141049e-05	1.16146962418647e-07	True	25	1	350000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_2855	chr9	9575000	9600000	chr9	16200000	16225000	-1.00175099495454	1.15163298936603	0.0003301714419526	6.32890645178352e-06	True	25	1	6625000	Enhancer-Enhancer	down_in_mutant	strong_differential
loop_2856	chr9	55525000	55550000	chr9	98950000	98975000	-1.16266303368978	0.698535304744356	0.0004409652304696	9.92269049836171e-06	True	25	1	43425000	Promoter-Promoter	down_in_mutant	strong_differential
loop_2895	chr11	105925000	105950000	chr11	106375000	106400000	-0.379211313858564	4.46873382777772	0.0003596894484716	7.39304886930716e-06	True	25	1	450000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_2910	chr11	22275000	22300000	chr11	23625000	23650000	-0.347119716529272	3.16117039290218	0.0088986778663762	0.0009990181544269	True	25	1	1350000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_2911	chr11	17250000	17275000	chr11	19000000	19025000	-0.326166981052583	4.18832035943091	0.0258315190873564	0.0046349328296756	True	25	1	1750000	Promoter-Promoter	down_in_mutant	weak_differential
loop_2922	chr11	87425000	87450000	chr11	101650000	101675000	-0.517707948482917	1.65494507286989	0.0084710180245081	0.0009246322052908	True	25	1	14225000	Promoter-Enhancer	down_in_mutant	moderate_differential
loop_2942	chr13	37450000	37475000	chr13	37925000	37950000	0.42035581146162	5.22808988016084	0.0001388477754494	1.27497670927811e-06	True	25	1	475000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_3000	chr13	4100000	4125000	chr13	6450000	6475000	-0.521408441790237	3.02238615884114	0.0029850108130209	0.0002001909399064	True	25	1	2350000	Enhancer-Enhancer	down_in_mutant	moderate_differential
loop_3005	chr13	81650000	81675000	chr13	86025000	86050000	-0.364846347227934	2.31089187031647	0.0151380492414637	0.0021551571231106	True	25	1	4375000	Promoter-Promoter	down_in_mutant	weak_differential
loop_3006	chr13	80875000	80900000	chr13	83525000	83550000	-0.42106940639823	2.11575835065137	0.0090068799703516	0.0010164642460902	True	25	1	2650000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_3030	chr13	22000000	22025000	chr13	40700000	40725000	-0.901986185500437	0.360158987235372	0.001679630598172	8.16018199229597e-05	True	25	1	18700000	Promoter-Enhancer	down_in_mutant	moderate_differential
loop_3056	chr12	38575000	38600000	chr12	39325000	39350000	-0.439709923912543	4.2427597916043	0.0020565150307183	0.0001119095834933	True	25	1	750000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3071	chr12	59225000	59250000	chr12	64825000	64850000	-0.411678006096411	3.97906202991543	0.0026280903195196	0.0001619489312236	True	25	1	5600000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3076	chr12	20925000	20950000	chr12	21225000	21250000	0.357932940238653	4.81292486866231	0.0007451482034899	2.35127449484395e-05	True	25	1	3e+05	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_3081	chr12	36200000	36225000	chr12	37425000	37450000	-0.314994178278669	3.73103201906185	0.0047872252943838	0.0003966276471962	True	25	1	1225000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3086	chr12	89775000	89800000	chr12	91575000	91600000	-0.514442797035169	1.61668821557664	0.0059512877709405	0.0005444211677897	True	25	1	1800000	Promoter-Enhancer	down_in_mutant	moderate_differential
loop_3107	chr15	101750000	101775000	chr15	101950000	101975000	0.30896765850178	6.16497862728076	0.000569160443706	1.50116834353304e-05	True	25	1	2e+05	Promoter-Promoter	up_in_mutant	weak_differential
loop_3113	chr15	42300000	42325000	chr15	42675000	42700000	-0.434474465027548	5.7035421526178	0.0001495360929896	1.53216214505494e-06	True	25	1	375000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_3121	chr15	42050000	42075000	chr15	42650000	42675000	-0.474661666834854	5.43544825615036	6.09986470977697e-05	3.20874749852735e-07	True	25	1	6e+05	Promoter-Enhancer	down_in_mutant	weak_differential
loop_3124	chr15	32000000	32025000	chr15	32550000	32575000	-0.317459649294369	4.58937878366521	0.0013523020489747	5.78762471200598e-05	True	25	1	550000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3133	chr15	41650000	41675000	chr15	41950000	41975000	-0.308682655414227	3.92638528343646	0.0061067043542273	0.0005694162016737	True	25	1	3e+05	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3157	chr15	39925000	39950000	chr15	43475000	43500000	-0.495434607964425	1.93395955489225	0.0052267438412114	0.000451235214451	True	25	1	3550000	Promoter-Promoter	down_in_mutant	weak_differential
loop_3218	chr16	6475000	6500000	chr16	8325000	8350000	0.348704121556287	3.20458506227118	0.0162905388745019	0.0024006941786818	True	25	1	1850000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_3229	chr16	87825000	87850000	chr16	90175000	90200000	-0.479818361971381	1.90496573951187	0.0092107830106872	0.0010494097321716	True	25	1	2350000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3240	chr17	42300000	42325000	chr17	42475000	42500000	-0.321340705591896	6.06828429107249	0.0001912449142094	2.46900925561714e-06	True	25	1	175000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_3247	chr17	48400000	48425000	chr17	48925000	48950000	-0.30669740167315	4.48058561520678	0.0011002092391917	4.29477102962716e-05	True	25	1	525000	Promoter-Promoter	down_in_mutant	weak_differential
loop_3250	chr17	66675000	66700000	chr17	67150000	67175000	0.304725176694191	5.45744592817073	0.0002992905607823	5.35547870798896e-06	True	25	1	475000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_3305	chr1	137675000	137700000	chr1	137875000	137900000	-0.337827141611237	6.10446525431348	5.65356025075646e-05	2.76246896356623e-07	True	25	1	2e+05	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3353	chr1	182400000	182425000	chr1	182750000	182775000	0.314542275560091	3.96647615492866	0.0021803822941335	0.0001222844075148	True	25	1	350000	Promoter-Promoter	up_in_mutant	weak_differential
loop_3361	chr1	47250000	47275000	chr1	51600000	51625000	-0.423714109728641	3.63191165320829	0.0006137059730299	1.6968828747373e-05	True	25	1	4350000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3364	chr1	169925000	169950000	chr1	170600000	170625000	-0.369690444317235	3.2459426940826	0.0023875490195513	0.0001398725893893	True	25	1	675000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_3366	chr1	189050000	189075000	chr1	190550000	190575000	-0.463280028392682	2.61500372433432	0.0021539184730786	0.0001199176465711	True	25	1	1500000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3369	chr1	46825000	46850000	chr1	51475000	51500000	-0.436071754283562	2.96225093481968	0.0014355799788234	6.41147838370511e-05	True	25	1	4650000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_3377	chr1	118300000	118325000	chr1	120100000	120125000	0.302505777302002	2.37416997048105	0.0212993573143579	0.0035293571782787	True	25	1	1800000	Promoter-Promoter	up_in_mutant	weak_differential
loop_3392	chr1	42675000	42700000	chr1	56950000	56975000	-0.550734280235964	1.15455398362357	0.022110694774141	0.0037429272014466	True	25	1	14275000	Promoter-Promoter	down_in_mutant	moderate_differential
loop_3394	chr1	78175000	78200000	chr1	138825000	138850000	-0.954596110682182	0.411964675371027	0.0067511840457392	0.0006602908212202	True	25	1	60650000	Promoter-Promoter	down_in_mutant	moderate_differential
loop_3427	chr18	82475000	82500000	chr18	82900000	82925000	-0.351830989930889	3.76691322379844	0.0016355969725331	7.85804997098986e-05	True	25	1	425000	Promoter-Promoter	down_in_mutant	weak_differential
loop_3511	chr2	137950000	137975000	chr2	139575000	139600000	-0.364107590816948	5.45185391730814	0.0001800657231761	2.22282216019431e-06	True	25	1	1625000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3559	chr2	73250000	73275000	chr2	74650000	74675000	-0.734691611079948	3.47919685226082	0.000261955672762	4.21224927276905e-06	True	25	1	1400000	Promoter-Promoter	down_in_mutant	moderate_differential
loop_3564	chr2	166075000	166100000	chr2	166750000	166775000	0.437058913575328	5.12960737279026	0.0001417695029373	1.39003336540211e-06	True	25	1	675000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_3565	chr2	165950000	165975000	chr2	166550000	166575000	0.305553599619951	4.81391690538435	0.0012914837874671	5.40070433723631e-05	True	25	1	6e+05	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_3601	chr2	56100000	56125000	chr2	58650000	58675000	-0.70289507114376	2.51702004731166	0.0005331375295762	1.33558818322133e-05	True	25	1	2550000	Enhancer-Enhancer	down_in_mutant	moderate_differential
loop_3658	chrX	67975000	68000000	chrX	68675000	68700000	-0.584190517800618	1.66822390834357	0.0078170673000399	0.0008232273796446	True	25	1	7e+05	Promoter-Promoter	down_in_mutant	moderate_differential
loop_3659	chrX	67975000	68000000	chrX	68475000	68500000	-0.601015510354474	2.10216444940427	0.0016696950665078	8.08735525889662e-05	True	25	1	5e+05	Promoter-Enhancer	down_in_mutant	moderate_differential
loop_3661	chrX	66650000	66675000	chrX	68675000	68700000	-0.309229687577133	2.08139042815983	0.0293948085222821	0.0055380061354608	True	25	1	2025000	Promoter-Promoter	down_in_mutant	weak_differential
loop_3704	chr3	102325000	102350000	chr3	102675000	102700000	0.480686458808701	5.14153419896817	0.000106264776632	8.07483105106772e-07	True	25	1	350000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_3770	chr3	66950000	66975000	chr3	99225000	99250000	-0.850380542318386	1.21220294861292	0.004935794184554	0.0004154582811385	True	25	1	32275000	Promoter-Enhancer	down_in_mutant	moderate_differential
loop_3773	chr3	16175000	16200000	chr3	28800000	28825000	0.368806849728919	1.72522861932937	0.0195410597323643	0.0031230441576383	True	25	1	12625000	Promoter-Promoter	up_in_mutant	weak_differential
loop_3778	chr3	66975000	67000000	chr3	127625000	127650000	-0.521756485722905	0.924354942687083	0.029897694554668	0.0056840482957356	True	25	1	60650000	Promoter-Promoter	down_in_mutant	moderate_differential
loop_3779	chr3	66950000	66975000	chr3	154325000	154350000	-0.64130289279998	0.667258504798127	0.0185441678678768	0.0028964466529589	True	25	1	87375000	Promoter-Enhancer	down_in_mutant	moderate_differential
loop_3788	chr4	81550000	81575000	chr4	82375000	82400000	-0.468357478810121	4.88338985645653	0.0001778628272635	2.049110913174e-06	True	25	1	825000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3799	chr4	82525000	82550000	chr4	82675000	82700000	-0.33345751136542	4.70052087787991	0.0005168500491728	1.25424440798382e-05	True	25	1	150000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3804	chr4	26950000	26975000	chr4	27475000	27500000	-0.546855609874143	5.11511727080466	0.0001048605147292	7.81390246045882e-07	True	25	1	525000	Enhancer-Enhancer	down_in_mutant	moderate_differential
loop_3817	chr4	81475000	81500000	chr4	82900000	82925000	-0.474562747981574	4.52391399757437	8.95248308798296e-05	5.96890724564018e-07	True	25	1	1425000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3825	chr4	139700000	139725000	chr4	140325000	140350000	0.319401005373697	4.34029069786763	0.0017472943431299	8.6106504050895e-05	True	25	1	625000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_3827	chr4	58150000	58175000	chr4	59825000	59850000	-0.401650312372966	2.79750866080726	0.0062929122731847	0.0005966512568065	True	25	1	1675000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3829	chr4	13875000	13900000	chr4	14425000	14450000	0.359819781883126	5.14525463250202	0.0004346762632676	9.64900929646883e-06	True	25	1	550000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_3834	chr4	15250000	15275000	chr4	16150000	16175000	-0.333461876630765	3.61225305974996	0.0027140341934301	0.0001719056857491	True	25	1	9e+05	Promoter-Promoter	down_in_mutant	weak_differential
loop_3840	chr4	81175000	81200000	chr4	83575000	83600000	-0.307726344148132	3.65290648677356	0.0043600282937849	0.000348836463156	True	25	1	2400000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3932	chr5	75200000	75225000	chr5	75825000	75850000	0.324942265999689	4.1711151401761	0.0045993960577781	0.0003738503119813	True	25	1	625000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_3949	chr5	81500000	81525000	chr5	83425000	83450000	-0.484179398379988	3.53048508432081	0.0017439925814789	8.55837128179429e-05	True	25	1	1925000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3983	chr6	49200000	49225000	chr6	52300000	52325000	-0.861495676166254	3.73584667350494	2.99312867375313e-05	9.97807382170864e-08	True	25	1	3100000	Promoter-Promoter	down_in_mutant	moderate_differential
loop_3990	chr6	20175000	20200000	chr6	21175000	21200000	-0.305172294695224	4.73012304691629	0.0008615786478221	2.93500031717463e-05	True	25	1	1e+06	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3999	chr6	121250000	121275000	chr6	122300000	122325000	-0.329584337665127	3.34772709834214	0.0047022967857713	0.0003866258340981	True	25	1	1050000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_4005	chr6	43375000	43400000	chr6	44075000	44100000	-0.300015372011461	3.8316806602138	0.0056018980867922	0.0005011993336795	True	25	1	7e+05	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_4007	chr6	32325000	32350000	chr6	34025000	34050000	-0.436021868579296	3.72012702607196	0.0003208074576402	6.00786590933299e-06	True	25	1	1700000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_4017	chr6	122650000	122675000	chr6	124375000	124400000	-0.439236053068746	3.16768140843942	0.0012950800559694	5.44003784514366e-05	True	25	1	1725000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_4036	chr6	49200000	49225000	chr6	51850000	51875000	-0.404651725984268	2.49051623843528	0.0186777958681167	0.0029292219326456	True	25	1	2650000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_4048	chr6	51175000	51200000	chr6	83700000	83725000	-0.804122388956852	0.505523819862557	0.005118066345286	0.0004380892165344	True	25	1	32525000	Promoter-Enhancer	down_in_mutant	moderate_differential
loop_4090	chr7	116700000	116725000	chr7	117350000	117375000	0.536132419588681	4.32981936682276	0.0012074969581254	4.86005982263473e-05	True	25	1	650000	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_4116	chr7	60600000	60625000	chr7	62400000	62425000	-0.397337711017072	3.70778738493209	0.0013356455068243	5.69669374907909e-05	True	25	1	1800000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_4140	chr7	67050000	67075000	chr7	143425000	143450000	-1.26123758633303	0.393775527003432	0.0006224392874336	1.75071484560203e-05	True	25	1	76375000	Enhancer-Enhancer	down_in_mutant	strong_differential
loop_4181	chr10	108450000	108475000	chr10	109850000	109875000	-0.709401594898209	4.33470221888605	9.86272837525858e-06	7.38217207007953e-09	True	25	1	1400000	Enhancer-Enhancer	down_in_mutant	moderate_differential
loop_4185	chr10	15300000	15325000	chr10	17325000	17350000	-0.362882963785247	4.16382785292328	0.0031111995742129	0.0002135346310372	True	25	1	2025000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_4192	chr10	22125000	22150000	chr10	22800000	22825000	-0.37940197977071	4.13018551704306	0.0019121734445102	0.0001003989488709	True	25	1	675000	Promoter-Promoter	down_in_mutant	weak_differential
loop_4198	chr10	71425000	71450000	chr10	74450000	74475000	-0.359229895804715	3.30912981004466	0.0148937777467185	0.0021072380908436	True	25	1	3025000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_4207	chr10	106600000	106625000	chr10	107700000	107725000	-0.37989497976594	3.20119825983314	0.0072080357149689	0.0007292124285605	True	25	1	1100000	Promoter-Promoter	down_in_mutant	weak_differential
loop_4209	chr10	95500000	95525000	chr10	99250000	99275000	-0.409308319238839	2.00417509373308	0.0166524543081965	0.0024866837838399	True	25	1	3750000	Promoter-Promoter	down_in_mutant	weak_differential
loop_4211	chr10	42625000	42650000	chr10	50900000	50925000	-1.14345020096791	1.90760052425674	0.0001796155576753	2.09572030232103e-06	True	25	1	8275000	Enhancer-Enhancer	down_in_mutant	strong_differential
loop_4212	chr10	42575000	42600000	chr10	50875000	50900000	-1.25092399640745	2.08864585112549	0.0001126055228043	9.32950943913198e-07	True	25	1	8300000	Promoter-Promoter	down_in_mutant	strong_differential
loop_4219	chr10	50900000	50925000	chr10	103025000	103050000	-0.713538358974658	1.32747722077809	0.0018493140003465	9.43786584155689e-05	True	25	1	52125000	Promoter-Enhancer	down_in_mutant	moderate_differential
loop_4257	chr8	28125000	28150000	chr8	29275000	29300000	0.622434143478383	4.26841416624994	7.84904319333331e-05	4.84841377762524e-07	True	25	1	1150000	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_4268	chr8	73925000	73950000	chr8	74925000	74950000	0.345294247026216	3.26941500698294	0.0060851193419646	0.0005650169640984	True	25	1	1e+06	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_4270	chr8	48200000	48225000	chr8	49800000	49825000	-0.443770946598928	3.58295884380353	0.0009127145061677	3.19928851804057e-05	True	25	1	1600000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_4312	chr14	7475000	7500000	chr14	7725000	7750000	0.40695787757969	5.78504994771884	0.0079972564131056	0.0008469315062722	True	25	1	250000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_4327	chr9	16200000	16225000	chr9	16475000	16500000	0.344047631389355	5.98507043996471	0.0003595424568817	7.33256505847592e-06	True	25	1	275000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_4335	chr9	67325000	67350000	chr9	67625000	67650000	0.315128400277258	5.7142141124697	0.0002405317878822	3.6554982960835e-06	True	25	1	3e+05	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_4337	chr9	67425000	67450000	chr9	67625000	67650000	0.306088137429994	5.89428907407309	0.0001976041919209	2.67373060938249e-06	True	25	1	2e+05	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_4351	chr9	97300000	97325000	chr9	98225000	98250000	0.352667155077301	4.80068479896084	0.0004816698344591	1.12872919340851e-05	True	25	1	925000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_4354	chr9	122400000	122425000	chr9	122675000	122700000	0.3685270777779	5.77356944288484	0.000142108980363	1.40032871129395e-06	True	25	1	275000	Promoter-Promoter	up_in_mutant	weak_differential
loop_4359	chr9	40975000	41000000	chr9	41425000	41450000	0.330328218998658	4.25989670869733	0.0013986325542541	6.116189030271e-05	True	25	1	450000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_4373	chr9	106825000	106850000	chr9	107750000	107775000	0.308691280555634	4.20336662319276	0.0017936785901356	8.98107172639711e-05	True	25	1	925000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_4421	chr11	26175000	26200000	chr11	26775000	26800000	-0.343885129551076	5.12453517857649	0.0015906235160065	7.47042518057803e-05	True	25	1	6e+05	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_4541	chr15	101775000	101800000	chr15	101950000	101975000	0.311660932244239	6.27977758256416	0.0006174090312581	1.71922899183564e-05	True	25	1	175000	Promoter-Promoter	up_in_mutant	weak_differential
loop_4553	chr15	73700000	73725000	chr15	74525000	74550000	0.338957786325481	4.46327648723522	0.0030472329976022	0.0002066047277029	True	25	1	825000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_4569	chr15	25800000	25825000	chr15	26300000	26325000	0.360002509077652	3.99218864095075	0.0027801216139509	0.0001800614200535	True	25	1	5e+05	Promoter-Enhancer	up_in_mutant	weak_differential
loop_4570	chr15	61400000	61425000	chr15	63625000	63650000	0.342314855350302	4.35711918490624	0.0007376545202003	2.30961925987792e-05	True	25	1	2225000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_4609	chr16	7375000	7400000	chr16	8325000	8350000	0.493097541843176	4.19048991551095	0.0003110239723573	5.76923842469665e-06	True	25	1	950000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_4610	chr16	6825000	6850000	chr16	8325000	8350000	0.467835756209153	3.6353536248126	0.0010204914721157	3.8222153382509e-05	True	25	1	1500000	Enhancer-Enhancer	up_in_mutant	weak_differential
