loop_id	anchor	start	end	midpoint	nearest_gene	distance_to_tss	is_promoter	anchor_num
loop_2922	chr11	101650000	101675000	101662500	80981	0	TRUE	2
loop_2942	chr13	37925000	37950000	37937500	107513	44216	FALSE	2
loop_3000	chr13	6450000	6475000	6462500	69617	73148	FALSE	2
loop_3005	chr13	86025000	86050000	86037500	12867	0	TRUE	2
loop_3006	chr13	83525000	83550000	83537500	17260	20965	FALSE	2
loop_3030	chr13	40700000	40725000	40712500	102633805	2807	FALSE	2
loop_3056	chr12	39325000	39350000	39337500	14009	545619	FALSE	2
loop_3071	chr12	64825000	64850000	64837500	217648	67905	FALSE	2
loop_3076	chr12	21225000	21250000	21237500	54451	35524	FALSE	2
loop_3081	chr12	37425000	37450000	37437500	319660	183358	FALSE	2
loop_3086	chr12	91575000	91600000	91587500	83602	0	TRUE	2
loop_3107	chr15	101950000	101975000	101962500	332131	0	TRUE	2
loop_3113	chr15	42675000	42700000	42687500	11600	0	TRUE	2
loop_3121	chr15	42650000	42675000	42662500	11600	1976	TRUE	2
loop_3124	chr15	32550000	32575000	32562500	105245909	198151	FALSE	2
loop_3133	chr15	41950000	41975000	41962500	223513	80279	FALSE	2
loop_3157	chr15	43475000	43500000	43487500	66736	0	TRUE	2
loop_3218	chr16	8325000	8350000	8337500	74720	75135	FALSE	2
loop_3229	chr16	90175000	90200000	90187500	20655	20753	FALSE	2
loop_3240	chr17	42475000	42500000	42487500	353344	111394	FALSE	2
loop_3247	chr17	48925000	48950000	48937500	70530	0	TRUE	2
loop_3250	chr17	67150000	67175000	67162500	100885844	123764	FALSE	2
loop_3305	chr1	137875000	137900000	137887500	735252	66454	FALSE	2
loop_3353	chr1	182750000	182775000	182762500	96935	0	TRUE	2
loop_3361	chr1	51600000	51625000	51612500	100045066	3281	FALSE	2
loop_3364	chr1	170600000	170625000	170612500	70729	10138	FALSE	2
loop_3366	chr1	190550000	190575000	190562500	433390	146354	FALSE	2
loop_3369	chr1	51475000	51500000	51487500	109019	0	TRUE	2
loop_3377	chr1	120100000	120125000	120112500	73103	0	TRUE	2
loop_3392	chr1	56950000	56975000	56962500	329160	0	TRUE	2
loop_3394	chr1	138825000	138850000	138837500	16876	0	TRUE	2
loop_3427	chr18	82900000	82925000	82912500	75853	0	TRUE	2
loop_3511	chr2	139575000	139600000	139587500	319909	78177	FALSE	2
loop_3559	chr2	74650000	74675000	74662500	15433	0	TRUE	2
loop_3564	chr2	166750000	166775000	166762500	76367	18766	FALSE	2
loop_3565	chr2	166550000	166575000	166562500	319684	102548	FALSE	2
loop_3601	chr2	58650000	58675000	58662500	76654	82701	FALSE	2
loop_3658	chrX	68675000	68700000	68687500	14265	0	TRUE	2
loop_3659	chrX	68475000	68500000	68487500	14265	178540	FALSE	2
loop_3661	chrX	68675000	68700000	68687500	14265	0	TRUE	2
loop_3704	chr3	102675000	102700000	102687500	70747	34528	FALSE	2
loop_3770	chr3	99225000	99250000	99237500	21384	0	TRUE	2
loop_3773	chr3	28800000	28825000	28812500	68028	0	TRUE	2
loop_3778	chr3	127625000	127650000	127637500	11924	0	TRUE	2
loop_3779	chr3	154325000	154350000	154337500	99686	0	TRUE	2
loop_3788	chr4	82375000	82400000	82387500	102635783	108015	FALSE	2
loop_3799	chr4	82675000	82700000	82687500	18028	5749	FALSE	2
loop_3804	chr4	27475000	27500000	27487500	75360	769550	FALSE	2
loop_3817	chr4	82900000	82925000	82912500	12622	14851	FALSE	2
loop_3825	chr4	140325000	140350000	140337500	329970	30629	FALSE	2
loop_3827	chr4	59825000	59850000	59837500	209131	19159	FALSE	2
loop_3829	chr4	14425000	14450000	14437500	208890	171804	FALSE	2
loop_3834	chr4	16150000	16175000	16162500	192656	0	TRUE	2
loop_3840	chr4	83575000	83600000	83587500	320226	49454	FALSE	2
loop_3932	chr5	75825000	75850000	75837500	16542	128457	FALSE	2
loop_3949	chr5	83425000	83450000	83437500	243078	69804	FALSE	2
loop_3983	chr6	52300000	52325000	52312500	70593	0	TRUE	2
loop_3990	chr6	21175000	21200000	21187500	16508	15502	FALSE	2
loop_3999	chr6	122300000	122325000	122312500	17113	0	TRUE	2
loop_4005	chr6	44075000	44100000	44087500	29807	408721	FALSE	2
loop_4007	chr6	34025000	34050000	34037500	74354	0	TRUE	2
loop_4017	chr6	124375000	124400000	124387500	72268	10480	FALSE	2
loop_4036	chr6	51850000	51875000	51862500	54353	137548	FALSE	2
loop_4048	chr6	83700000	83725000	83712500	574519	0	TRUE	2
loop_4090	chr7	117350000	117375000	117362500	233781	5978	FALSE	2
loop_4116	chr7	62400000	62425000	62412500	22652	0	TRUE	2
loop_4140	chr7	143425000	143450000	143437500	12577	11049	FALSE	2
loop_4181	chr10	109850000	109875000	109862500	260315	581203	FALSE	2
loop_4185	chr10	17325000	17350000	17337500	100504235	229192	FALSE	2
loop_4192	chr10	22800000	22825000	22812500	21412	0	TRUE	2
loop_4198	chr10	74450000	74475000	74462500	14687	492176	FALSE	2
loop_4207	chr10	107700000	107725000	107712500	237523	0	TRUE	2
loop_4209	chr10	99250000	99275000	99262500	67603	0	TRUE	2
loop_4211	chr10	50900000	50925000	50912500	20464	4348	FALSE	2
loop_4212	chr10	50875000	50900000	50887500	20464	0	TRUE	2
loop_4219	chr10	103025000	103050000	103037500	216285	0	TRUE	2
loop_4257	chr8	29275000	29300000	29287500	210801	55363	FALSE	2
loop_4268	chr8	74925000	74950000	74937500	70823	43355	FALSE	2
loop_4270	chr8	49800000	49825000	49812500	100039954	543111	FALSE	2
loop_4312	chr14	7725000	7750000	7737500	286940	67956	FALSE	2
loop_4327	chr9	16475000	16500000	16487500	270120	1284	TRUE	2
loop_4335	chr9	67625000	67650000	67637500	70549	65296	FALSE	2
loop_4337	chr9	67625000	67650000	67637500	70549	65296	FALSE	2
loop_4351	chr9	98225000	98250000	98237500	74080	37434	FALSE	2
loop_4354	chr9	122675000	122700000	122687500	387156	0	TRUE	2
loop_4359	chr9	41425000	41450000	41437500	723892	81424	FALSE	2
loop_4373	chr9	107750000	107775000	107762500	83486	0	TRUE	2
loop_4421	chr11	26775000	26800000	26787500	69922	181000	FALSE	2
loop_4541	chr15	101950000	101975000	101962500	332131	0	TRUE	2
loop_4553	chr15	74525000	74550000	74537500	107831	8804	FALSE	2
loop_4569	chr15	26300000	26325000	26312500	211147	0	TRUE	2
loop_4570	chr15	63625000	63650000	63637500	432958	68288	FALSE	2
loop_4609	chr16	8325000	8350000	8337500	74720	75135	FALSE	2
loop_4610	chr16	8325000	8350000	8337500	74720	75135	FALSE	2
loop_4690	chr1	158250000	158275000	158262500	240843	81325	FALSE	2
loop_4718	chr1	187950000	187975000	187962500	320272	33989	FALSE	2
loop_4737	chr1	33625000	33650000	33637500	19076	19794	FALSE	2
loop_4824	chr2	166425000	166450000	166437500	319684	0	TRUE	2
loop_4864	chr2	145150000	145175000	145162500	94249	0	TRUE	2
loop_4872	chr2	57675000	57700000	57687500	241391	297883	FALSE	2
loop_4884	chr2	63425000	63450000	63437500	170738	240712	FALSE	2
loop_4891	chr2	134000000	134025000	134012500	100526500	435291	FALSE	2
loop_4931	chrX	50900000	50925000	50912500	385354	17709	FALSE	2
loop_4935	chrX	140400000	140425000	140412500	19139	31612	FALSE	2
loop_4963	chr3	144200000	144225000	144212500	16911	0	TRUE	2
loop_4992	chr3	159525000	159550000	159537500	76131	29566	FALSE	2
loop_5033	chr4	47350000	47375000	47362500	21812	0	TRUE	2
loop_5048	chr4	154275000	154300000	154287500	230972	1675	TRUE	2
loop_5053	chr4	117500000	117525000	117512500	66743	2947	FALSE	2
loop_5062	chr4	56675000	56700000	56687500	11471	41442	FALSE	2
loop_5075	chr4	20775000	20800000	20787500	269513	0	TRUE	2
loop_5085	chr4	72175000	72200000	72187500	21885	918	TRUE	2
loop_5103	chr4	40975000	41000000	40987500	100526501	0	TRUE	2
loop_5133	chr5	125775000	125800000	125787500	208151	243225	FALSE	2
loop_5176	chr6	35975000	36000000	35987500	243764	388083	FALSE	2
loop_5183	chr6	64975000	65000000	64987500	13990	42582	FALSE	2
loop_5188	chr6	81750000	81775000	81762500	102465711	120662	FALSE	2
loop_5194	chr6	37025000	37050000	37037500	19242	214779	FALSE	2
loop_5205	chr6	13600000	13625000	13612500	101118	0	TRUE	2
loop_5236	chr7	121525000	121550000	121537500	69407	39902	FALSE	2
loop_5240	chr7	136125000	136150000	136137500	77383	118323	FALSE	2
loop_5242	chr7	144050000	144075000	144062500	100526562	40745	FALSE	2
loop_5266	chr7	40900000	40925000	40912500	320210	0	TRUE	2
loop_5270	chr7	135475000	135500000	135487500	212070	28653	FALSE	2
loop_5273	chr7	70325000	70350000	70337500	624549	0	TRUE	2
loop_5275	chr7	70325000	70350000	70337500	624549	0	TRUE	2
loop_5280	chr7	55700000	55725000	55712500	233274	43177	FALSE	2
loop_5293	chr10	122025000	122050000	122037500	117600	0	TRUE	2
loop_5302	chr10	64075000	64100000	64087500	216028	0	TRUE	2
loop_5306	chr10	5000000	5025000	5012500	13982	388406	FALSE	2
loop_5362	chr8	109400000	109425000	109412500	384864	59135	FALSE	2
loop_5380	chr8	50900000	50925000	50912500	100039954	531887	FALSE	2
loop_5382	chr8	94200000	94225000	94212500	71805	0	TRUE	2
loop_5385	chr8	3950000	3975000	3962500	170776	0	TRUE	2
loop_5408	chr14	28500000	28525000	28512500	22418	0	TRUE	2
loop_5419	chr14	35450000	35475000	35462500	239036	336977	FALSE	2
loop_5437	chr14	114775000	114800000	114787500	75822	31964	FALSE	2
loop_5459	chr9	79275000	79300000	79287500	100038575	219301	FALSE	2
loop_5489	chr9	92200000	92225000	92212500	100504689	7063	FALSE	2
loop_5500	chr9	12875000	12900000	12887500	78219	205857	FALSE	2
loop_5538	chr11	53250000	53275000	53262500	15525	25456	FALSE	2
loop_5540	chr11	24975000	25000000	24987500	100038617	244277	FALSE	2
loop_5565	chr11	57450000	57475000	57462500	67726	43616	FALSE	2
loop_5578	chr11	29100000	29125000	29112500	71701	5743	FALSE	2
loop_5598	chr13	23725000	23750000	23737500	50708	0	TRUE	2
loop_5621	chr13	85250000	85275000	85262500	218397	14129	FALSE	2
loop_5664	chr12	6025000	6050000	6037500	72669	649129	FALSE	2
loop_5677	chr12	50675000	50700000	50687500	18760	25901	FALSE	2
loop_5678	chr12	28425000	28450000	28437500	68511	102398	FALSE	2
loop_5690	chr15	84425000	84450000	84437500	72301	0	TRUE	2
loop_5706	chr15	40925000	40950000	40937500	100418302	223486	FALSE	2
loop_5770	chr16	56650000	56675000	56662500	21787	42449	FALSE	2
loop_5784	chr16	43150000	43175000	43162500	100503040	237934	FALSE	2
loop_5795	chr16	59625000	59650000	59637500	75145	0	TRUE	2
loop_5818	chr17	67450000	67475000	67462500	19274	95542	FALSE	2
loop_5825	chr17	15700000	15725000	15712500	12648	0	TRUE	2
loop_5827	chr17	78800000	78825000	78812500	320473	10363	FALSE	2
loop_5842	chr17	36250000	36275000	36262500	79263	0	TRUE	2
loop_5883	chr1	62775000	62800000	62787500	18187	71714	FALSE	2
loop_5904	chr1	91100000	91125000	91112500	329207	20100	FALSE	2
loop_5909	chr1	42700000	42725000	42712500	66620	0	TRUE	2
loop_5913	chr1	167900000	167925000	167912500	110648	210762	FALSE	2
loop_5916	chr1	187975000	188000000	187987500	320272	8989	FALSE	2
loop_5935	chr1	33650000	33675000	33662500	67503	0	TRUE	2
loop_6010	chr19	49725000	49750000	49737500	58178	928645	FALSE	2
loop_6041	chr2	148025000	148050000	148037500	15376	0	TRUE	2
loop_6049	chr2	148075000	148100000	148087500	15376	28030	FALSE	2
loop_6058	chr2	68325000	68350000	68337500	53416	122267	FALSE	2
loop_6070	chr2	118100000	118125000	118112500	329496	0	TRUE	2
loop_6094	chr2	115500000	115525000	115512500	100043232	2743	FALSE	2
loop_6097	chr2	160575000	160600000	160587500	21969	45887	FALSE	2
loop_6107	chr2	117100000	117125000	117112500	114715	0	TRUE	2
loop_6166	chr3	51100000	51125000	51112500	12457	99446	FALSE	2
loop_6190	chr3	145900000	145925000	145912500	12042	0	TRUE	2
loop_6192	chr3	30500000	30525000	30512500	14013	23007	FALSE	2
loop_6193	chr3	100025000	100050000	100037500	14547	112380	FALSE	2
loop_6204	chr3	35475000	35500000	35487500	625963	166162	FALSE	2
loop_6209	chr3	129200000	129225000	129212500	18741	121	TRUE	2
loop_6212	chr3	124575000	124600000	124587500	384775	0	TRUE	2
loop_6262	chr4	82275000	82300000	82287500	102635783	208015	FALSE	2
loop_6282	chr4	125975000	126000000	125987500	12986	24549	FALSE	2
loop_6284	chr4	56675000	56700000	56687500	11471	41442	FALSE	2
loop_6305	chr4	40975000	41000000	40987500	100526501	0	TRUE	2
loop_6308	chr4	20025000	20050000	20037500	14590	0	TRUE	2
loop_6375	chr6	112050000	112075000	112062500	67336	135707	FALSE	2
loop_6385	chr6	65025000	65050000	65037500	13990	0	TRUE	2
loop_6403	chr6	22975000	23000000	22987500	19283	99497	FALSE	2
loop_6420	chr6	121450000	121475000	121462500	243621	0	TRUE	2
loop_6423	chr6	40675000	40700000	40687500	232714	46168	FALSE	2
loop_6447	chr7	74350000	74375000	74362500	108116	179779	FALSE	2
loop_6453	chr7	74350000	74375000	74362500	108116	179779	FALSE	2
loop_6459	chr7	116025000	116050000	116037500	68469	0	TRUE	2
loop_6463	chr7	129500000	129525000	129512500	207425	66862	FALSE	2
loop_6469	chr7	134550000	134575000	134562500	71007	51015	FALSE	2
loop_6470	chr7	116025000	116050000	116037500	68469	0	TRUE	2
loop_6476	chr7	73650000	73675000	73662500	244061	11600	FALSE	2
loop_6492	chr7	132825000	132850000	132837500	72096	2672	FALSE	2
loop_6527	chr10	91525000	91550000	91537500	102633753	304357	FALSE	2
loop_6535	chr10	108425000	108450000	108437500	102640148	7748	FALSE	2
loop_6553	chr10	57600000	57625000	57612500	18768	6980	FALSE	2
loop_6564	chr8	12550000	12575000	12562500	78634	0	TRUE	2
loop_6593	chr8	90775000	90800000	90787500	100503868	17392	FALSE	2
loop_6607	chr8	17525000	17550000	17537500	94109	0	TRUE	2
loop_6610	chr8	80475000	80500000	80487500	14934	0	TRUE	2
loop_6611	chr8	109400000	109425000	109412500	384864	59135	FALSE	2
loop_6623	chr8	58525000	58550000	58537500	100271928	150786	FALSE	2
loop_6629	chr8	38800000	38825000	38812500	244431	138491	FALSE	2
loop_6639	chr14	17900000	17925000	17912500	21834	239738	FALSE	2
loop_6642	chr14	32950000	32975000	32962500	67580	16381	FALSE	2
loop_6659	chr14	104375000	104400000	104387500	18996	67998	FALSE	2
loop_6677	chr14	23525000	23550000	23537500	791307	430428	FALSE	2
loop_6733	chr9	15675000	15700000	15687500	234967	9737	FALSE	2
loop_6773	chr11	87375000	87400000	87387500	114714	4953	FALSE	2
loop_6775	chr11	81950000	81975000	81962500	11418	0	TRUE	2
loop_6825	chr11	57450000	57475000	57462500	67726	43616	FALSE	2
loop_6865	chr13	53750000	53775000	53762500	75252	101414	FALSE	2
loop_6870	chr13	62850000	62875000	62862500	14120	0	TRUE	2
loop_6872	chr13	98575000	98600000	98587500	68344	37409	FALSE	2
loop_6920	chr12	110375000	110400000	110387500	26931	47119	FALSE	2
loop_6942	chr12	91300000	91325000	91312500	75216	59408	FALSE	2
loop_6980	chr15	97175000	97200000	97187500	102635594	7755	FALSE	2
loop_6993	chr15	18800000	18825000	18812500	320873	0	TRUE	2
loop_7004	chr15	52150000	52175000	52162500	239435	109892	FALSE	2
loop_7058	chr16	8325000	8350000	8337500	74720	75135	FALSE	2
loop_7072	chr16	58400000	58425000	58412500	73379	0	TRUE	2
loop_7100	chr17	42575000	42600000	42587500	353344	11394	FALSE	2
loop_7110	chr17	42800000	42825000	42812500	12488	51664	FALSE	2
loop_7114	chr17	93125000	93150000	93137500	11516	49016	FALSE	2
loop_7136	chr1	184750000	184775000	184762500	15284	17380	FALSE	2
loop_7143	chr1	135650000	135675000	135662500	215690	13104	FALSE	2
loop_7175	chr1	184725000	184750000	184737500	15284	0	TRUE	2
loop_7186	chr1	129700000	129725000	129712500	210417	426697	FALSE	2
loop_7196	chr1	42700000	42725000	42712500	66620	0	TRUE	2
loop_7209	chr1	42675000	42700000	42687500	66297	0	TRUE	2
loop_7217	chr1	62675000	62700000	62687500	18187	3284	FALSE	2
loop_7233	chr1	111225000	111250000	111237500	227485	247415	FALSE	2
loop_7238	chr1	58950000	58975000	58962500	70827	0	TRUE	2
loop_7272	chr18	40175000	40200000	40187500	67180	19428	FALSE	2
loop_7276	chr18	41250000	41275000	41262500	77619	676241	FALSE	2
loop_7343	chr2	148025000	148050000	148037500	15376	0	TRUE	2
loop_7351	chr2	134000000	134025000	134012500	100526500	435291	FALSE	2
loop_7362	chr2	105225000	105250000	105237500	74088	679	TRUE	2
loop_7373	chr2	68000000	68025000	68012500	102466627	218956	FALSE	2
loop_7386	chr2	174275000	174300000	174287500	56802	0	TRUE	2
loop_7389	chr2	134475000	134500000	134487500	15112	54367	FALSE	2
loop_7391	chr2	180725000	180750000	180737500	228993	0	TRUE	2
loop_7404	chr2	162900000	162925000	162912500	67996	6527	FALSE	2
loop_7408	chr2	169825000	169850000	169837500	446211	113186	FALSE	2
loop_7414	chr2	166750000	166775000	166762500	76367	18766	FALSE	2
loop_7423	chr2	63450000	63475000	63462500	170738	265712	FALSE	2
loop_7427	chr2	46425000	46450000	46437500	69405	728394	FALSE	2
loop_7434	chr2	128650000	128675000	128662500	17222	12390	FALSE	2
loop_7505	chrX	114025000	114050000	114037500	237010	424332	FALSE	2
loop_7545	chr3	102800000	102825000	102812500	22094	17281	FALSE	2
loop_7567	chr3	66975000	67000000	66987500	66880	0	TRUE	2
loop_7592	chr3	73025000	73050000	73037500	386750	7802	FALSE	2
loop_7642	chr4	73025000	73050000	73037500	353204	172365	FALSE	2
loop_7655	chr4	45850000	45875000	45862500	74152	1335	TRUE	2
loop_7663	chr4	72900000	72925000	72912500	353204	47365	FALSE	2
loop_7678	chr4	72200000	72225000	72212500	21885	0	TRUE	2
loop_7695	chr4	59825000	59850000	59837500	209131	19159	FALSE	2
loop_7698	chr4	126350000	126375000	126362500	24084	24311	FALSE	2
loop_7770	chr5	57700000	57725000	57712500	54216	0	TRUE	2
loop_7797	chr6	35700000	35725000	35712500	14489	160111	FALSE	2
loop_7798	chr6	114675000	114700000	114687500	74244	31902	FALSE	2
loop_7805	chr6	136150000	136175000	136162500	14812	0	TRUE	2
loop_7809	chr6	22975000	23000000	22987500	19283	99497	FALSE	2
loop_7813	chr6	65075000	65100000	65087500	13990	32416	FALSE	2
loop_7825	chr6	52250000	52275000	52262500	791364	0	TRUE	2
loop_7829	chr6	33400000	33425000	33412500	20336	150914	FALSE	2
loop_7835	chr6	140550000	140575000	140562500	11569	47662	FALSE	2
loop_7839	chr6	108450000	108475000	108462500	102465766	14742	FALSE	2
loop_7859	chr7	134200000	134225000	134212500	11489	7145	FALSE	2
loop_7861	chr7	96400000	96425000	96412500	670727	58035	FALSE	2
loop_7864	chr7	131725000	131750000	131737500	12237	164777	FALSE	2
loop_7872	chr7	130050000	130075000	130062500	100043150	87834	FALSE	2
loop_7877	chr7	129300000	129325000	129312500	381925	42968	FALSE	2
loop_7909	chr7	70325000	70350000	70337500	624549	0	TRUE	2
loop_7915	chr7	62400000	62425000	62412500	22652	0	TRUE	2
loop_7942	chr10	5025000	5050000	5037500	13982	413406	FALSE	2
loop_7947	chr10	118850000	118875000	118862500	69181	0	TRUE	2
loop_7956	chr10	76200000	76225000	76212500	751554	0	TRUE	2
loop_7969	chr10	57300000	57325000	57312500	74928	161350	FALSE	2
loop_7975	chr10	108425000	108450000	108437500	102640148	7748	FALSE	2
loop_7977	chr10	53300000	53325000	53312500	18821	12666	FALSE	2
loop_7980	chr10	97575000	97600000	97587500	75025	0	TRUE	2
loop_7987	chr10	83425000	83450000	83437500	28109	64778	FALSE	2
loop_8250	chr8	33175000	33200000	33187500	22427	185526	FALSE	2
loop_8256	chr8	57950000	57975000	57962500	108150	296967	FALSE	2
loop_8265	chr8	48525000	48550000	48537500	23965	293950	FALSE	2
loop_8277	chr8	121075000	121100000	121087500	68790	0	TRUE	2
loop_8309	chr8	15725000	15750000	15737500	100526464	418837	FALSE	2
loop_8340	chr8	100750000	100775000	100762500	234624	1333357	FALSE	2
loop_8361	chr8	29275000	29300000	29287500	210801	55363	FALSE	2
loop_8379	chr8	49825000	49850000	49837500	100039954	518111	FALSE	2
loop_8380	chr8	18325000	18350000	18337500	244329	245130	FALSE	2
loop_8383	chr8	15000000	15025000	15012500	74901	0	TRUE	2
loop_8482	chr14	105875000	105900000	105887500	24064	0	TRUE	2
loop_8524	chr14	63350000	63375000	63362500	12143	42036	FALSE	2
loop_8551	chr14	24050000	24075000	24062500	102465697	13876	FALSE	2
loop_8590	chr14	17950000	17975000	17962500	353187	264126	FALSE	2
loop_8656	chr14	35100000	35125000	35112500	723847	205390	FALSE	2
loop_8660	chr14	33300000	33325000	33312500	239027	85973	FALSE	2
loop_8665	chr14	33200000	33225000	33212500	239027	0	TRUE	2
loop_8677	chr14	115375000	115400000	115387500	75088	9551	FALSE	2
loop_8683	chr14	16400000	16425000	16412500	21974	34820	FALSE	2
loop_8686	chr14	40775000	40800000	40787500	328381	93265	FALSE	2
loop_8688	chr14	40875000	40900000	40887500	328381	0	TRUE	2
loop_8693	chr14	7725000	7750000	7737500	286940	67956	FALSE	2
loop_8694	chr14	41025000	41050000	41037500	70564	11211	FALSE	2
loop_8720	chr9	91350000	91375000	91362500	22774	0	TRUE	2
loop_8752	chr9	91125000	91150000	91137500	22774	212412	FALSE	2
loop_8784	chr9	91950000	91975000	91962500	100504689	217935	FALSE	2
loop_8892	chr9	42925000	42950000	42937500	110637	0	TRUE	2
loop_8896	chr9	32925000	32950000	32937500	330917	0	TRUE	2
loop_8984	chr9	79275000	79300000	79287500	100038575	219301	FALSE	2
loop_8991	chr9	25025000	25050000	25037500	102631612	50791	FALSE	2
loop_9005	chr9	91775000	91800000	91787500	100504689	392935	FALSE	2
loop_9006	chr9	105850000	105875000	105862500	245026	21839	FALSE	2
loop_9017	chr9	24500000	24525000	24512500	244745	0	TRUE	2
loop_9043	chr9	90675000	90700000	90687500	67016	404195	FALSE	2
loop_9061	chr9	37925000	37950000	37937500	258794	6451	FALSE	2
loop_9070	chr9	41950000	41975000	41962500	20660	149296	FALSE	2
loop_9071	chr9	15675000	15700000	15687500	234967	9737	FALSE	2
loop_9077	chr9	119875000	119900000	119887500	67561	0	TRUE	2
loop_9119	chr9	98225000	98250000	98237500	74080	37434	FALSE	2
loop_9163	chr9	74850000	74875000	74862500	15379	0	TRUE	2
loop_9164	chr9	63125000	63150000	63137500	207667	0	TRUE	2
loop_9165	chr9	98950000	98975000	98962500	768252	0	TRUE	2
loop_9450	chr11	87375000	87400000	87387500	114714	4953	FALSE	2
loop_9601	chr11	67800000	67825000	67812500	68460	1812	TRUE	2
loop_9615	chr11	96275000	96300000	96287500	15416	0	TRUE	2
loop_9659	chr11	35975000	36000000	35987500	211652	0	TRUE	2
loop_9660	chr11	30000000	30025000	30012500	237711	1032	TRUE	2
loop_9666	chr11	19025000	19050000	19037500	17268	6014	FALSE	2
loop_9695	chr11	40600000	40625000	40612500	108645	70202	FALSE	2
loop_9697	chr11	48575000	48600000	48587500	14694	200331	FALSE	2
loop_9753	chr13	84750000	84775000	84762500	66671	414407	FALSE	2
loop_9856	chr13	101675000	101700000	101687500	18708	68216	FALSE	2
loop_9908	chr13	84325000	84350000	84337500	72745	102703	FALSE	2
loop_9917	chr13	24675000	24700000	24687500	666145	41231	FALSE	2
loop_9922	chr13	23675000	23700000	23687500	68024	0	TRUE	2
loop_9935	chr13	23675000	23700000	23687500	68024	0	TRUE	2
loop_9983	chr13	108150000	108175000	108162500	75597	0	TRUE	2
loop_10035	chr13	85175000	85200000	85187500	66671	0	TRUE	2
loop_10047	chr13	85275000	85300000	85287500	218397	0	TRUE	2
loop_10050	chr13	67800000	67825000	67812500	212569	0	TRUE	2
loop_10060	chr13	83650000	83675000	83662500	320203	46380	FALSE	2
loop_10074	chr13	85150000	85175000	85162500	66671	14407	FALSE	2
loop_10101	chr13	73025000	73050000	73037500	78446	208236	FALSE	2
loop_10109	chr13	85175000	85200000	85187500	66671	0	TRUE	2
loop_10113	chr13	27925000	27950000	27937500	19110	66211	FALSE	2
loop_10275	chr12	109375000	109400000	109387500	13386	52822	FALSE	2
loop_10281	chr12	105575000	105600000	105587500	12061	4090	FALSE	2
loop_10332	chr12	29850000	29875000	29862500	69675	62607	FALSE	2
loop_10390	chr12	39025000	39050000	39037500	14009	245619	FALSE	2
loop_10403	chr12	110375000	110400000	110387500	26931	47119	FALSE	2
loop_10419	chr12	104925000	104950000	104937500	212073	59808	FALSE	2
loop_10431	chr12	64825000	64850000	64837500	217648	67905	FALSE	2
loop_10436	chr12	91775000	91800000	91787500	108800	0	TRUE	2
loop_10451	chr12	37450000	37475000	37462500	319660	208358	FALSE	2
loop_10452	chr12	102375000	102400000	102387500	19141	39812	FALSE	2
loop_10453	chr12	37450000	37475000	37462500	319660	208358	FALSE	2
loop_10613	chr15	66875000	66900000	66887500	22402	0	TRUE	2
loop_10637	chr15	26325000	26350000	26337500	211147	15951	FALSE	2
loop_10704	chr15	94500000	94525000	94512500	78895	18546	FALSE	2
loop_10725	chr15	36125000	36150000	36137500	626596	0	TRUE	2
loop_10748	chr15	70900000	70925000	70912500	70363	802837	FALSE	2
loop_10788	chr15	52150000	52175000	52162500	239435	109892	FALSE	2
loop_10797	chr15	71225000	71250000	71237500	70363	477837	FALSE	2
loop_11252	chr17	12800000	12825000	12812500	16004	30335	FALSE	2
loop_11396	chr17	71850000	71875000	71862500	78785	81526	FALSE	2
loop_11403	chr17	42600000	42625000	42612500	353344	0	TRUE	2
loop_11404	chr17	11050000	11075000	11062500	50873	209615	FALSE	2
loop_11413	chr17	49375000	49400000	49387500	56738	28361	FALSE	2
loop_11426	chr17	42775000	42800000	42787500	435529	32820	FALSE	2
loop_11665	chr1	90825000	90850000	90837500	12835	0	TRUE	2
loop_11719	chr1	51925000	51950000	51937500	17912	8928	FALSE	2
loop_11739	chr1	91075000	91100000	91087500	329207	45100	FALSE	2
loop_11809	chr1	52075000	52100000	52087500	20846	0	TRUE	2
loop_11822	chr1	128825000	128850000	128837500	12767	232706	FALSE	2
loop_11874	chr1	111225000	111250000	111237500	227485	247415	FALSE	2
loop_11903	chr1	14625000	14650000	14637500	17681	105989	FALSE	2
loop_11910	chr1	97000000	97025000	97012500	67854	2422	FALSE	2
loop_11917	chr1	186700000	186725000	186712500	21808	0	TRUE	2
loop_11981	chr1	61750000	61775000	61762500	72823	111175	FALSE	2
loop_12014	chr1	174550000	174575000	174562500	54418	48174	FALSE	2
loop_12018	chr1	118750000	118775000	118762500	81879	122054	FALSE	2
loop_12020	chr1	52100000	52125000	52112500	20846	22738	FALSE	2
loop_12021	chr1	184775000	184800000	184787500	66112	11312	FALSE	2
loop_12023	chr1	62700000	62725000	62712500	18187	0	TRUE	2
loop_12043	chr1	50925000	50950000	50937500	56363	15037	FALSE	2
loop_12048	chr1	50925000	50950000	50937500	56363	15037	FALSE	2
loop_12052	chr1	51325000	51350000	51337500	442821	0	TRUE	2
loop_12053	chr1	51600000	51625000	51612500	100045066	3281	FALSE	2
loop_12054	chr1	19950000	19975000	19962500	75028	381451	FALSE	2
loop_12066	chr1	51600000	51625000	51612500	100045066	3281	FALSE	2
loop_12073	chr1	149750000	149775000	149762500	18783	186289	FALSE	2
loop_12075	chr1	33725000	33750000	33737500	19335	5112	FALSE	2
loop_12079	chr1	48525000	48550000	48537500	442837	694615	FALSE	2
loop_12082	chr1	111625000	111650000	111637500	319901	214917	FALSE	2
